Orthogroup	DSUB.longest_only	DSIM.longest_only
OG0008689	LOC117896452|XP_034660673.1|DSUB	LOC6728747|XP_002104082.1|DSIM
OG0008691	LOC117894585|XP_034657621.1|DSUB	LOC6736958|XP_016030600.1|DSIM
OG0008692	LOC117896349|XP_034660499.1|DSUB	LOC6725425|XP_002106441.1|DSIM
OG0008694	LOC117897868|XP_034662837.1|DSUB	LOC6740209|XP_016022761.2|DSIM
OG0008695	LOC117889745|XP_034650075.1|DSUB	LOC6733212|XP_002080276.1|DSIM
OG0008696	LOC117898509|XP_034663853.1|DSUB	LOC6729637|XP_039151251.1|DSIM
OG0008697	LOC117893478|XP_034655993.1|DSUB	LOC6736732|XP_002083588.1|DSIM
OG0008698	LOC117903290|XP_034671109.1|DSUB	LOC6725661|XP_016038892.1|DSIM
OG0008699	LOC117894975|XP_034658204.1|DSUB	LOC6739031|XP_016032869.1|DSIM
OG0008700	LOC117896738|XP_034661094.1|DSUB	LOC6727382|XP_016033918.1|DSIM
OG0008701	LOC117890113|XP_034650674.1|DSUB	LOC27208057|XP_016029040.1|DSIM
OG0008702	LOC117898245|XP_034663381.1|DSUB	LOC6728431|XP_002103776.2|DSIM
OG0008703	LOC117894041|XP_034656781.1|DSUB	LOC6738360|XP_002085170.1|DSIM
OG0008704	LOC117902373|XP_034669581.1|DSUB	LOC6730882|XP_016023307.1|DSIM
OG0008705	LOC117900875|XP_034667291.1|DSUB	LOC6731310|XP_016023877.1|DSIM
OG0008706	LOC117899655|XP_034665727.1|DSUB	LOC6730367|XP_002105649.1|DSIM
OG0008707	LOC117902042|XP_034668997.1|DSUB	LOC6726093|XP_016039562.1|DSIM
OG0008708	LOC117903523|XP_034671533.1|DSUB	LOC6726477|XP_039153968.1|DSIM
OG0008709	LOC117899052|XP_034664706.1|DSUB	LOC6739678|XP_016036570.1|DSIM
OG0008710	LOC117897653|XP_034662526.1|DSUB	LOC6728244|XP_016034884.1|DSIM
OG0008711	LOC117897686|XP_034662589.1|DSUB	LOC6727248|XP_039150960.1|DSIM
OG0008712	LOC117890467|XP_034651213.1|DSUB	LOC6734685|XP_002081692.1|DSIM
OG0008714	LOC117900937|XP_034667394.1|DSUB	LOC27206528|XP_016023108.1|DSIM
OG0008715	LOC117898400|XP_034663650.1|DSUB	LOC6728896|XP_016035591.1|DSIM
OG0008716	LOC117896845|XP_034661260.1|DSUB	LOC27208186|XP_016036061.1|DSIM
OG0008717	LOC117894135|XP_034656921.1|DSUB	LOC6737186|XP_002084032.2|DSIM
OG0008718	LOC117891850|XP_034653492.1|DSUB	LOC6735006|XP_002081988.3|DSIM
OG0008719	LOC117899648|XP_034665715.1|DSUB	LOC6730362|XP_016037133.1|DSIM
OG0008721	LOC117895407|XP_034658934.1|DSUB	LOC6725856|XP_016039183.2|DSIM
OG0008722	LOC117899500|XP_034665440.1|DSUB	LOC6728874|XP_016035573.1|DSIM
OG0008723	LOC117895305|XP_034658756.1|DSUB	LOC6737217|XP_016030921.1|DSIM
OG0008724	LOC117900832|XP_034667231.1|DSUB	LOC6731702|XP_016024383.1|DSIM
OG0008725	LOC117889861|XP_034650253.1|DSUB	LOC6735431|XP_002082371.1|DSIM
OG0008726	LOC117890614|XP_034651446.1|DSUB	LOC6734252|XP_016027301.1|DSIM
OG0008727	LOC117896004|XP_034659891.1|DSUB	LOC6728289|XP_002103638.1|DSIM
OG0008728	LOC117899742|XP_034665877.1|DSUB	LOC6727796|XP_016034386.1|DSIM
OG0008729	LOC117902812|XP_034670332.1|DSUB	LOC6726331|XP_002107291.1|DSIM
OG0008730	LOC117903729|XP_034671973.1|DSUB	LOC6726269|XP_002107231.1|DSIM
OG0008731	LOC117898532|XP_034663893.1|DSUB	LOC6728093|XP_016034711.1|DSIM
OG0008732	LOC117900014|XP_034666090.1|DSUB	LOC6732155|XP_002079287.1|DSIM
OG0008734	LOC117897755|XP_034662687.1|DSUB	LOC6726680|XP_016033174.1|DSIM
OG0008735	LOC117892311|XP_034654353.1|DSUB	LOC27206603|XP_016028714.1|DSIM
OG0008736	LOC117889776|XP_034650132.1|DSUB	LOC6733981|XP_002081025.1|DSIM
OG0008737	LOC117899490|XP_034665429.1|DSUB	LOC6728871|XP_016035567.1|DSIM
OG0008738	LOC117902441|XP_034669722.1|DSUB	LOC6731209|XP_016023752.1|DSIM
OG0008739	LOC117895221|XP_034658606.1|DSUB	LOC6738881|XP_002085676.1|DSIM
OG0008740	LOC117890035|XP_034650544.1|DSUB	LOC6733774|XP_002080818.2|DSIM
OG0008741	LOC117891268|XP_034652533.1|DSUB	LOC6733728|XP_002080774.1|DSIM
OG0008742	LOC117894671|XP_034657740.1|DSUB	LOC6736580|XP_016030176.1|DSIM
OG0008743	LOC117890786|XP_034651752.1|DSUB	LOC6733966|XP_002081010.1|DSIM
OG0008744	LOC117892097|XP_034653984.1|DSUB	LOC27206321|XP_039148106.1|DSIM
OG0008745	LOC117895770|XP_034659555.1|DSUB	LOC6725523|XP_002106536.1|DSIM
OG0008746	LOC117896352|XP_034660517.1|DSUB	LOC6727437|XP_016034008.1|DSIM
OG0008747	LOC117893646|XP_034656223.1|DSUB	LOC6738985|XP_016032809.1|DSIM
OG0008748	LOC117901622|XP_034668341.1|DSUB	LOC6730546|XP_002077725.2|DSIM
OG0008749	LOC117902572|XP_034669922.1|DSUB	LOC6731961|XP_002079096.1|DSIM
OG0008750	LOC117901991|XP_034668894.1|DSUB	LOC6731714|XP_016024390.1|DSIM
OG0008751	LOC117896910|XP_034661337.1|DSUB	LOC6727115|XP_002102508.1|DSIM
OG0008752	LOC117899487|XP_034665416.1|DSUB	LOC6728879|XP_016035568.1|DSIM
OG0008753	LOC117895528|XP_034659125.1|DSUB	LOC6737623|XP_002084455.1|DSIM
OG0008754	LOC117891476|XP_034652847.1|DSUB	LOC6734345|XP_002081366.2|DSIM
OG0008755	LOC117899256|XP_034665034.1|DSUB	LOC6729848|XP_002105151.2|DSIM
OG0008756	LOC117896496|XP_034660728.1|DSUB	LOC6727536|XP_002102916.1|DSIM
OG0008757	LOC117897369|XP_034662059.1|DSUB	LOC6729065|XP_016035715.1|DSIM
OG0008758	LOC117900816|XP_034667200.1|DSUB	LOC27208148|XP_016022971.1|DSIM
OG0008759	LOC117901527|XP_034668198.1|DSUB	LOC6731975|XP_016024650.1|DSIM
OG0008760	LOC117901286|XP_034667870.1|DSUB	LOC6731855|XP_016024538.1|DSIM
OG0008761	LOC117901588|XP_034668289.1|DSUB	LOC6731591|XP_002078732.1|DSIM
OG0008762	LOC117890539|XP_034651355.1|DSUB	LOC6733540|XP_016026499.1|DSIM
OG0008763	LOC117900687|XP_034667026.1|DSUB	LOC6731203|XP_016023748.1|DSIM
OG0008764	LOC117901136|XP_034667669.1|DSUB	LOC6732276|XP_016024941.1|DSIM
OG0008765	LOC117889908|XP_034650325.1|DSUB	LOC6734186|XP_002081215.1|DSIM
OG0008766	LOC117902434|XP_034669707.1|DSUB	LOC6730620|XP_016023069.1|DSIM
OG0008767	LOC117890106|XP_034650663.1|DSUB	LOC6735102|XP_016028368.1|DSIM
OG0008768	LOC117890562|XP_034651386.1|DSUB	LOC6736078|XP_016029471.1|DSIM
OG0008769	LOC117891887|XP_034653577.1|DSUB	LOC6735564|XP_016028899.1|DSIM
OG0008770	LOC117891929|XP_034653655.1|DSUB	LOC6733363|XP_016026281.1|DSIM
OG0008771	LOC117891123|XP_034652219.1|DSUB	LOC6739386|XP_002076295.1|DSIM
OG0008772	LOC117890792|XP_034651757.1|DSUB	LOC6733965|XP_002081009.1|DSIM
OG0008773	LOC117891878|XP_034653534.1|DSUB	LOC6734942|XP_002081939.1|DSIM
OG0008774	LOC117891477|XP_034652848.1|DSUB	LOC6735376|XP_016028704.1|DSIM
OG0008775	LOC117892435|XP_034654565.1|DSUB	LOC6734860|XP_002081861.2|DSIM
OG0008776	LOC117889722|XP_034650033.1|DSUB	LOC6734546|XP_002081555.1|DSIM
OG0008777	LOC117892500|XP_034654668.1|DSUB	LOC6735717|XP_016029094.1|DSIM
OG0008778	LOC117891336|XP_034652647.1|DSUB	LOC6733238|XP_002080301.1|DSIM
OG0008779	LOC117903397|XP_034671279.1|DSUB	LOC6724972|XP_002106008.1|DSIM
OG0008780	LOC117897445|XP_034662178.1|DSUB	LOC27208589|XP_039151587.1|DSIM
OG0008781	LOC117903861|XP_034672239.1|DSUB	LOC27208323|XP_016038293.1|DSIM
OG0008782	LOC117893069|XP_034655370.1|DSUB	LOC6737396|XP_016031150.1|DSIM
OG0008783	LOC117890257|XP_034650900.1|DSUB	LOC6735834|XP_002082744.2|DSIM
OG0008784	LOC117894083|XP_034656839.1|DSUB	LOC6738857|XP_016032678.1|DSIM
OG0008785	LOC117895445|XP_034659002.1|DSUB	LOC6737564|XP_016031354.1|DSIM
OG0008786	LOC117900755|XP_034667128.1|DSUB, LOC117901012|XP_034667502.1|DSUB	LOC6731103|XP_016023636.1|DSIM
OG0008787	LOC117894467|XP_034657459.1|DSUB	LOC6737491|XP_002084327.1|DSIM
OG0008788	LOC117895508|XP_034659098.1|DSUB	LOC6736934|XP_016030583.1|DSIM
OG0008789	LOC117894559|XP_034657574.1|DSUB	LOC6740468|XP_016029811.1|DSIM
OG0008790	LOC117890502|XP_034651287.1|DSUB	LOC6733566|XP_016026511.1|DSIM
OG0008791	LOC117889803|XP_034650171.1|DSUB	LOC6735039|XP_002082020.1|DSIM
OG0008792	LOC117891989|XP_034653757.1|DSUB	LOC6735667|XP_016029030.1|DSIM
OG0008793	LOC117891457|XP_034652831.1|DSUB	LOC6733209|XP_002080274.1|DSIM
OG0008794	LOC117901579|XP_034668271.1|DSUB	LOC6732534|XP_002079653.1|DSIM
OG0008795	LOC117897736|XP_034662661.1|DSUB	LOC6728027|XP_016034642.1|DSIM
OG0008796	LOC117896554|XP_034660831.1|DSUB	LOC6729683|XP_002104989.1|DSIM
OG0008797	LOC117896536|XP_034660810.1|DSUB	LOC6728058|XP_002103410.1|DSIM
OG0008798	LOC117897771|XP_034662708.1|DSUB	LOC6730256|XP_002105539.1|DSIM
OG0008799	LOC117891841|XP_034653482.1|DSUB	LOC6733430|XP_002080487.1|DSIM
OG0008805	LOC117893890|XP_034656560.1|DSUB	LOC6726283|XP_016039791.1|DSIM
OG0008806	LOC117903285|XP_034671099.1|DSUB	LOC6739836|XP_002076726.1|DSIM
OG0008807	LOC117903530|XP_034671591.1|DSUB	LOC6726137|XP_039153401.1|DSIM
OG0008808	LOC117903374|XP_034671234.1|DSUB	LOC27207364|XP_016039171.1|DSIM
OG0008809	LOC117897644|XP_034662511.1|DSUB	LOC27206482|XP_016036134.1|DSIM
OG0008811	LOC117898782|XP_034664309.1|DSUB	LOC6727977|XP_016034569.2|DSIM
OG0008813	LOC117897953|XP_034662946.1|DSUB	LOC6728736|XP_016035404.2|DSIM
OG0008814	LOC117889839|XP_034650219.1|DSUB	LOC6735992|XP_016029361.1|DSIM
OG0008815	LOC117895594|XP_034659235.1|DSUB	LOC27206662|XP_016030043.1|DSIM
OG0008815	LOC117899375|XP_034665247.1|DSUB	LOC6728349|XP_002103697.2|DSIM
OG0008816	LOC117894436|XP_034657393.1|DSUB	LOC6738405|XP_002085214.1|DSIM
OG0008819	LOC117892305|XP_034654342.1|DSUB	LOC6735396|XP_002082343.1|DSIM
OG0008820	LOC117902627|XP_034670037.1|DSUB	LOC6731640|XP_002078780.1|DSIM
OG0008822	LOC117901843|XP_034668677.1|DSUB	LOC6731799|XP_016024482.1|DSIM
OG0008824	LOC117890679|XP_034651554.1|DSUB	LOC6737922|XP_016031689.1|DSIM
OG0008825	LOC117893371|XP_034655855.1|DSUB	LOC6737915|XP_002084739.2|DSIM
OG0008826	LOC117897196|XP_034661789.1|DSUB	LOC6727143|XP_016033626.1|DSIM
OG0008829	LOC117903056|XP_034670691.1|DSUB	LOC6724891|XP_002105929.1|DSIM
OG0008830	LOC117901571|XP_034668264.1|DSUB	LOC6726347|XP_016039922.1|DSIM
OG0008831	LOC117903752|XP_034672052.1|DSUB	LOC6724910|XP_016037761.1|DSIM
OG0008832	LOC117903751|XP_034672048.1|DSUB	LOC27206782|XP_039152694.1|DSIM
OG0008833	LOC117896247|XP_034660301.1|DSUB	LOC27206358|XP_016038501.1|DSIM
OG0008834	LOC117898865|XP_034664434.1|DSUB	LOC27206429|XP_016036218.1|DSIM
OG0008835	LOC117896000|XP_034659886.1|DSUB	LOC27209416|XP_016033871.1|DSIM
OG0008836	LOC117892024|XP_034653810.1|DSUB	LOC6733627|XP_016026586.1|DSIM
OG0008837	LOC117889921|XP_034650338.1|DSUB	LOC6735739|XP_002082652.1|DSIM
OG0008838	LOC117900312|XP_034666532.1|DSUB	LOC6731667|XP_016024358.1|DSIM
OG0008839	LOC117892516|XP_034654693.1|DSUB	LOC27206326|XP_016027102.1|DSIM
OG0008840	LOC117900522|XP_034666811.1|DSUB	LOC6732922|XP_002080026.1|DSIM
OG0008841	LOC117893690|XP_034656271.1|DSUB	LOC6736616|XP_002083472.1|DSIM
OG0008842	LOC117892682|XP_034654978.1|DSUB	LOC6735894|XP_039148367.1|DSIM
OG0008843	LOC117893047|XP_034655315.1|DSUB	LOC27207703|XP_016030213.1|DSIM
OG0008845	LOC117901769|XP_034668557.1|DSUB	LOC6732416|XP_002079537.2|DSIM
OG0008846	LOC117901269|XP_034667855.1|DSUB, LOC117901270|XP_034667856.1|DSUB	LOC6738626|XP_002085428.2|DSIM
OG0008847	LOC117898637|XP_034664091.1|DSUB	LOC6726991|XP_002102392.1|DSIM
OG0008848	LOC117892701|XP_034655003.1|DSUB	LOC6734819|XP_016028051.1|DSIM
OG0008849	LOC117902162|XP_034669195.1|DSUB	LOC27207156|XP_016038458.1|DSIM
OG0008850	LOC117889823|XP_034650193.1|DSUB	LOC6735447|XP_016028752.1|DSIM
OG0008851	LOC117900280|XP_034666484.1|DSUB	LOC6731849|XP_002078984.1|DSIM
OG0008852	LOC117892071|XP_034653950.1|DSUB	LOC6739332|XP_016026482.2|DSIM
OG0008854	LOC117900818|XP_034667205.1|DSUB	LOC6730507|XP_016022966.1|DSIM
OG0008855	LOC117903365|XP_034671211.1|DSUB	LOC6725596|XP_016038791.1|DSIM
OG0008856	LOC117902994|XP_034670602.1|DSUB	LOC6724689|XP_016037210.1|DSIM
OG0008857	LOC117893446|XP_034655956.1|DSUB, LOC117895601|XP_034659240.1|DSUB	LOC6737133|XP_002083980.2|DSIM
OG0008858	LOC117899786|XP_034665951.1|DSUB	LOC6739740|XP_002076633.2|DSIM
OG0008859	LOC117894459|XP_034657450.1|DSUB	LOC6737499|XP_039149045.1|DSIM
OG0008860	LOC117898847|XP_034664415.1|DSUB	LOC6730168|XP_002105459.2|DSIM
OG0008861	LOC117889807|XP_034650177.1|DSUB	LOC6733611|XP_002080665.1|DSIM
OG0008862	LOC117896264|XP_034660346.1|DSUB	LOC6727749|XP_016034329.1|DSIM
OG0008863	LOC117901059|XP_034667561.1|DSUB	LOC6732481|XP_016025111.1|DSIM
OG0008864	LOC117890302|XP_034650967.1|DSUB	LOC6735638|XP_002082556.1|DSIM
OG0008865	LOC117902389|XP_034669604.1|DSUB	LOC6732048|XP_002079180.1|DSIM
OG0008866	LOC117901210|XP_034667761.1|DSUB	LOC6730405|XP_016022873.1|DSIM
OG0008867	LOC117896328|XP_034660460.1|DSUB	LOC6725422|XP_016038499.1|DSIM
OG0008868	LOC117890059|XP_034650583.1|DSUB	LOC6733643|XP_016026606.1|DSIM
OG0008869	LOC117895352|XP_034658825.1|DSUB	LOC6739159|XP_002085949.1|DSIM
OG0008870	LOC117894836|XP_034657975.1|DSUB	LOC6738648|XP_002085450.1|DSIM
OG0008871	LOC117894322|XP_034657193.1|DSUB	LOC6737970|XP_002084786.2|DSIM
OG0008872	LOC117900963|XP_034667429.1|DSUB	LOC6731323|XP_016023902.1|DSIM
OG0008873	LOC117902567|XP_034669902.1|DSUB	LOC6731277|XP_002078434.1|DSIM
OG0008874	LOC117891616|XP_034653043.1|DSUB	LOC6739454|XP_002076355.1|DSIM
OG0008875	LOC117890753|XP_034651703.1|DSUB	LOC6734207|XP_016027252.1|DSIM
OG0008876	LOC117902921|XP_034670391.1|DSUB	LOC6724714|XP_039152045.1|DSIM, LOC120285206|XP_039152031.1|DSIM
OG0008877	LOC117894604|XP_034657646.1|DSUB	LOC6737859|XP_002084687.1|DSIM
OG0008878	LOC117901035|XP_034667531.1|DSUB	LOC6731518|XP_002078666.1|DSIM
OG0008879	LOC117890743|XP_034651688.1|DSUB	LOC6734820|XP_016028053.1|DSIM
OG0008880	LOC117898283|XP_034663428.1|DSUB, LOC117889625|XP_034649963.1|DSUB, LOC117889626|XP_034649964.1|DSUB	LOC6728068|XP_002103420.1|DSIM
OG0008881	LOC117890571|XP_034651395.1|DSUB	LOC6736074|XP_002082975.1|DSIM
OG0008882	LOC117900147|XP_034666270.1|DSUB	LOC6731670|XP_016024360.2|DSIM
OG0008883	LOC117897552|XP_034662371.1|DSUB	LOC6728782|XP_002104117.1|DSIM
OG0008884	LOC117898841|XP_034664407.1|DSUB	LOC6729647|XP_002104953.1|DSIM
OG0008885	LOC117901304|XP_034667903.1|DSUB	LOC6732799|XP_002079912.1|DSIM
OG0008886	LOC117892258|XP_034654265.1|DSUB	LOC27208703|XP_016027996.1|DSIM
OG0008887	LOC117892518|XP_034654696.1|DSUB	LOC6735412|XP_016028727.1|DSIM
OG0008888	LOC117893040|XP_034655299.1|DSUB	LOC27208214|XP_016031372.1|DSIM
OG0008889	LOC117891987|XP_034653755.1|DSUB	LOC6735663|XP_002082581.1|DSIM
OG0008890	LOC117896591|XP_034660907.1|DSUB	LOC6728043|XP_002103395.1|DSIM
OG0008891	LOC117894960|XP_034658181.1|DSUB	LOC6736779|XP_016030414.1|DSIM
OG0008892	LOC117892710|XP_034655017.1|DSUB	LOC6736018|XP_016029421.1|DSIM
OG0008893	LOC117893028|XP_034655277.1|DSUB	LOC27206283|XP_016030498.1|DSIM
OG0008894	LOC117899259|XP_034665037.1|DSUB	LOC6729114|XP_016035759.1|DSIM
OG0008895	LOC117896451|XP_034660672.1|DSUB	LOC6728746|XP_016035419.1|DSIM
OG0008896	LOC117895657|XP_034659365.1|DSUB	LOC6738201|XP_002085014.2|DSIM
OG0008897	LOC117896589|XP_034660905.1|DSUB	LOC6727583|XP_002102962.2|DSIM
OG0008898	LOC117891793|XP_034653356.1|DSUB	LOC6734279|XP_016027346.1|DSIM
OG0008899	LOC117900059|XP_034666152.1|DSUB	LOC6732737|XP_002079851.2|DSIM
OG0008900	LOC117900013|XP_034666089.1|DSUB	LOC6732689|XP_002079803.2|DSIM
OG0008901	LOC117894944|XP_034658157.1|DSUB	LOC6737077|XP_016030703.1|DSIM
OG0008902	LOC117902982|XP_034670556.1|DSUB	LOC6739828|XP_016037252.1|DSIM
OG0008903	LOC117900824|XP_034667222.1|DSUB	LOC27209406|XP_016022958.1|DSIM
OG0008904	LOC117892582|XP_034654811.1|DSUB	LOC6735041|XP_016028328.1|DSIM
OG0008905	LOC117902901|XP_034670348.1|DSUB	LOC6724713|XP_016037290.1|DSIM
OG0008906	LOC117893847|XP_034656502.1|DSUB	LOC6737531|XP_039149918.1|DSIM
OG0008907	LOC117898887|XP_034664461.1|DSUB	LOC6729411|XP_016036058.2|DSIM
OG0008908	LOC117897924|XP_034662898.1|DSUB	LOC6727063|XP_016033561.1|DSIM
OG0008909	LOC117898966|XP_034664598.1|DSUB	LOC6729950|XP_002105245.1|DSIM
OG0008910	LOC117897885|XP_034662853.1|DSUB	LOC6728812|XP_016035502.1|DSIM
OG0008911	LOC117897310|XP_034661954.1|DSUB	LOC27206445|XP_016034322.1|DSIM
OG0008912	LOC117898292|XP_034663438.1|DSUB	LOC6726658|XP_002102069.1|DSIM
OG0008913	LOC117896370|XP_034660536.1|DSUB	LOC6729106|XP_002104427.1|DSIM
OG0008914	LOC117899479|XP_034665401.1|DSUB	LOC6728108|XP_002103459.1|DSIM
OG0008915	LOC117897969|XP_034662971.1|DSUB	LOC6727010|XP_016033500.1|DSIM
OG0008916	LOC117902548|XP_034669876.1|DSUB	LOC6731382|XP_016024004.1|DSIM
OG0008917	LOC117901913|XP_034668769.1|DSUB	LOC6731407|XP_016024025.1|DSIM
OG0008919	LOC117902468|XP_034669765.1|DSUB	LOC6730465|XP_016022923.1|DSIM
OG0008920	LOC117895128|XP_034658431.1|DSUB	LOC6739650|XP_002076544.1|DSIM
OG0008921	LOC117900267|XP_034666469.1|DSUB	LOC27206516|XP_016024212.1|DSIM
OG0008922	LOC117901039|XP_034667539.1|DSUB	LOC6731517|XP_016024196.1|DSIM
OG0008923	LOC117891129|XP_034652226.1|DSUB	LOC6735202|XP_002082175.1|DSIM
OG0008924	LOC117892604|XP_034654836.1|DSUB	LOC6735422|XP_002082364.1|DSIM
OG0008925	LOC117891012|XP_034652061.1|DSUB	LOC6735111|XP_002082088.1|DSIM
OG0008926	LOC117890804|XP_034651770.1|DSUB, LOC117889961|XP_034650410.1|DSUB	LOC6733670|XP_016026646.1|DSIM
OG0008927	LOC117891078|XP_034652148.1|DSUB	LOC6736079|XP_016029472.1|DSIM
OG0008928	LOC117892327|XP_034654371.1|DSUB	LOC6733318|XP_002080377.1|DSIM
OG0008929	LOC117892616|XP_034654858.1|DSUB	LOC6735185|XP_002082159.1|DSIM
OG0008930	LOC117896214|XP_034660238.1|DSUB	LOC6728142|XP_002103493.1|DSIM
OG0008931	LOC117891527|XP_034652918.1|DSUB	LOC6733792|XP_016026752.1|DSIM
OG0008932	LOC117890409|XP_034651112.1|DSUB	LOC27207546|XP_016029522.1|DSIM
OG0008933	LOC117890777|XP_034651739.1|DSUB	LOC6733958|XP_002081002.3|DSIM
OG0008934	LOC117893815|XP_034656457.1|DSUB	LOC6737145|XP_016030778.2|DSIM
OG0008935	LOC117891372|XP_034652700.1|DSUB	LOC6733333|XP_002080390.1|DSIM
OG0008936	LOC117890145|XP_034650725.1|DSUB	LOC6735608|XP_016028968.1|DSIM
OG0008938	LOC117890830|XP_034651803.1|DSUB	LOC6734333|XP_039148742.1|DSIM
OG0008939	LOC117890331|XP_034651013.1|DSUB	LOC27206184|XP_016028675.1|DSIM
OG0008940	LOC117891883|XP_034653568.1|DSUB	LOC6735662|XP_039148816.1|DSIM
OG0008941	LOC117903850|XP_034672205.1|DSUB	LOC120285317|XP_039153142.1|DSIM, LOC6725110|XP_039153141.1|DSIM
OG0008942	LOC117892189|XP_034654209.1|DSUB	LOC6725678|XP_016038939.1|DSIM
OG0008943	LOC117893951|XP_034656635.1|DSUB	LOC6725335|XP_002106352.1|DSIM
OG0008944	LOC117903597|XP_034671727.1|DSUB	LOC27207267|XP_016039361.1|DSIM
OG0008945	LOC117892220|XP_034654212.1|DSUB	LOC6725275|XP_002106297.1|DSIM
OG0008947	LOC117891143|XP_034652268.1|DSUB	LOC6724844|XP_002105884.1|DSIM
OG0008948	LOC117903655|XP_034671849.1|DSUB	LOC6724962|XP_002105998.3|DSIM
OG0008949	LOC117895030|XP_034658293.1|DSUB	LOC27207640|XP_039150335.1|DSIM
OG0008950	LOC117903339|XP_034671176.1|DSUB	LOC27207178|XP_016037923.1|DSIM
OG0008951	LOC117894167|XP_034656959.1|DSUB	LOC6738342|XP_002085152.1|DSIM
OG0008952	LOC117899956|XP_034666004.1|DSUB	LOC6726264|XP_002107226.2|DSIM
OG0008953	LOC117893599|XP_034656165.1|DSUB	LOC6739151|XP_039149832.1|DSIM
OG0008955	LOC117893888|XP_034656551.1|DSUB	LOC6739621|XP_002076516.1|DSIM
OG0008956	LOC117896051|XP_034659951.1|DSUB, LOC117894846|XP_034657993.1|DSUB	LOC27209276|XP_016026386.1|DSIM
OG0008957	LOC117893021|XP_034655269.1|DSUB	LOC6738015|XP_016031816.1|DSIM
OG0008958	LOC117893311|XP_034655790.1|DSUB	LOC6739044|XP_002085838.2|DSIM
OG0008959	LOC117894760|XP_034657868.1|DSUB	LOC6738807|XP_002085607.1|DSIM
OG0008960	LOC117893418|XP_034655921.1|DSUB	LOC6737731|XP_016031505.1|DSIM
OG0008961	LOC117900397|XP_034666642.1|DSUB, LOC117900844|XP_034667250.1|DSUB	LOC6732610|XP_002079729.1|DSIM
OG0008962	LOC117892729|XP_034655044.1|DSUB, LOC117899275|XP_034665067.1|DSUB	LOC6740021|XP_002076906.1|DSIM
OG0008963	LOC117899771|XP_034665932.1|DSUB, LOC117899796|XP_034665973.1|DSUB	LOC6726251|XP_002107214.1|DSIM
OG0008964	LOC117890728|XP_034651675.1|DSUB	LOC27206893|XP_016037659.1|DSIM
OG0008965	LOC117901124|XP_034667653.1|DSUB	LOC6731722|XP_002078857.2|DSIM
OG0008966	LOC117901645|XP_034668370.1|DSUB	LOC6732469|XP_016025105.1|DSIM
OG0008967	LOC117894990|XP_034658229.1|DSUB	LOC6737767|XP_016031553.1|DSIM
OG0008968	LOC117900640|XP_034666961.1|DSUB	LOC6730576|XP_002077755.1|DSIM
OG0008969	LOC117901145|XP_034667679.1|DSUB	LOC6730571|XP_002077750.1|DSIM
OG0008970	LOC117901142|XP_034667676.1|DSUB	LOC6730570|XP_002077749.1|DSIM
OG0008971	LOC117894624|XP_034657681.1|DSUB	LOC6737241|XP_002084081.1|DSIM
OG0008972	LOC117893976|XP_034656674.1|DSUB	LOC6737053|XP_016030678.1|DSIM
OG0008973	LOC117893538|XP_034656077.1|DSUB	LOC6738132|XP_002084945.1|DSIM
OG0008974	LOC117896466|XP_034660690.1|DSUB	LOC6730137|XP_002105428.1|DSIM, LOC6730136|XP_002105427.3|DSIM
OG0008975	LOC117889824|XP_034650194.1|DSUB	LOC6733717|XP_016026687.1|DSIM, LOC27209073|XP_039148557.1|DSIM
OG0008976	LOC117895724|XP_034659472.1|DSUB	LOC6738640|XP_002085442.1|DSIM, LOC6738651|XP_002085453.2|DSIM
OG0008977	LOC117901174|XP_034667719.1|DSUB	LOC6732171|XP_002079302.1|DSIM
OG0008978	LOC117890996|XP_034652035.1|DSUB	LOC6733174|XP_002080250.1|DSIM
OG0008979	LOC117902759|XP_034670243.1|DSUB, LOC117902761|XP_034670245.1|DSUB	LOC6732228|XP_002079357.1|DSIM
OG0008983	LOC117891356|XP_034652682.1|DSUB	LOC6735987|XP_002082896.1|DSIM
OG0008985	LOC117894805|XP_034657930.1|DSUB	LOC6738318|XP_002085128.1|DSIM
OG0008986	LOC117897423|XP_034662151.1|DSUB	LOC6726962|XP_002102364.1|DSIM
OG0008987	LOC117902723|XP_034670180.1|DSUB	LOC6731041|XP_002078202.1|DSIM
OG0008988	LOC117898675|XP_034664146.1|DSUB	LOC6728156|XP_002103506.2|DSIM
OG0008989	LOC117893463|XP_034655977.1|DSUB	LOC6724975|XP_016037924.1|DSIM
OG0008990	LOC117893682|XP_034656262.1|DSUB	LOC6737439|XP_002084276.1|DSIM
OG0008991	LOC117898002|XP_034663021.1|DSUB	LOC27208669|XP_039154250.1|DSIM
OG0008993	LOC117895174|XP_034658528.1|DSUB	LOC6739633|XP_039149093.1|DSIM
OG0008994	LOC117902806|XP_034670318.1|DSUB	LOC6731461|XP_002078612.1|DSIM
OG0008995	LOC117892483|XP_034654627.1|DSUB	LOC6737526|XP_039148045.1|DSIM
OG0008996	LOC117901375|XP_034667980.1|DSUB	LOC6726056|XP_016039443.1|DSIM
OG0008997	LOC117900699|XP_034667084.1|DSUB	LOC6724783|XP_002105825.1|DSIM
OG0008999	LOC117890890|XP_034651879.1|DSUB	LOC6740222|XP_002077103.1|DSIM
OG0009000	LOC117896378|XP_034660551.1|DSUB, LOC117895376|XP_034658863.1|DSUB, LOC117900124|XP_034666279.1|DSUB	LOC6739987|XP_016038146.1|DSIM
