Orthogroup	DSUB.longest_only	DANA.longest_only
OG0010155	LOC117901384|XP_034668001.1|DSUB	LOC6497356|XP_001962256.1|DANA
OG0010156	LOC117894970|XP_034658196.1|DSUB	LOC6493006|XP_001956840.1|DANA
OG0010157	LOC117893356|XP_034655838.1|DSUB	LOC6506464|XP_001957819.1|DANA
OG0010158	LOC117893850|XP_034656509.1|DSUB	LOC6493459|XP_001957797.2|DANA
OG0010159	LOC117895859|XP_034659717.1|DSUB	LOC6507347|XP_001956198.1|DANA
OG0010160	LOC117901570|XP_034668260.1|DSUB	LOC6507010|XP_001956831.2|DANA
OG0010161	LOC117894516|XP_034657517.1|DSUB	LOC6493166|XP_001957184.1|DANA
OG0010162	LOC117903771|XP_034672077.1|DSUB	LOC6506552|XP_001957660.1|DANA
OG0010163	LOC117895737|XP_034659493.1|DSUB	LOC6502722|XP_001964365.2|DANA, LOC6506924|XP_001956981.1|DANA
OG0010164	LOC117894903|XP_034658086.1|DSUB	LOC6493419|XP_001957713.1|DANA
OG0010165	LOC117895029|XP_034658292.1|DSUB	LOC6493775|XP_001958410.1|DANA
OG0010166	LOC117893112|XP_034655440.1|DSUB	LOC6507282|XP_001956320.1|DANA
OG0010167	LOC117895005|XP_034658243.1|DSUB	LOC6502808|XP_001956310.1|DANA, LOC26514656|XP_014765650.1|DANA
OG0010168	LOC117893901|XP_034656570.1|DSUB	LOC26514125|XP_014765578.1|DANA
OG0010169	LOC117893229|XP_034655656.1|DSUB	LOC6507164|XP_001956560.2|DANA
OG0010170	LOC117893663|XP_034656244.1|DSUB	LOC6493687|XP_001958240.1|DANA
OG0010171	LOC117893352|XP_034655833.1|DSUB	LOC6493688|XP_001958241.1|DANA
OG0010172	LOC117895555|XP_034659152.1|DSUB	LOC6506338|XP_001958074.1|DANA
OG0010173	LOC117891179|XP_034652396.1|DSUB	LOC6495764|XP_001959526.1|DANA
OG0010174	LOC117892011|XP_034653795.1|DSUB	LOC6496108|XP_001960243.1|DANA
OG0010175	LOC117890881|XP_034651864.1|DSUB	LOC6494471|XP_001960267.1|DANA
OG0010176	LOC117890863|XP_034651841.1|DSUB	LOC6494482|XP_001960249.1|DANA
OG0010177	LOC117890333|XP_034651015.1|DSUB	LOC6496026|XP_001960071.1|DANA
OG0010178	LOC117891006|XP_034652054.1|DSUB	LOC6494127|XP_001960912.1|DANA
OG0010179	LOC117894822|XP_034657958.1|DSUB	LOC6493718|XP_001958298.1|DANA
OG0010180	LOC117893713|XP_034656291.1|DSUB	LOC6493659|XP_001958174.2|DANA
OG0010181	LOC117894926|XP_034658121.1|DSUB	LOC6506139|XP_001958476.1|DANA
OG0010182	LOC117890629|XP_034651470.1|DSUB	LOC116654705|XP_032306536.1|DANA
OG0010183	LOC117890630|XP_034651471.1|DSUB	LOC6495585|XP_001959150.3|DANA
OG0010184	LOC117892709|XP_034655016.1|DSUB	LOC26515009|XP_014764072.1|DANA
OG0010185	LOC117891593|XP_034653012.1|DSUB	LOC6494218|XP_014762672.1|DANA
OG0010186	LOC117894164|XP_034656956.1|DSUB	LOC6507804|XP_001956382.1|DANA
OG0010187	LOC117891396|XP_034652730.1|DSUB	LOC6495294|XP_032306468.1|DANA
OG0010188	LOC117889763|XP_034650101.1|DSUB	LOC6502510|XP_001960899.2|DANA
OG0010189	LOC117890782|XP_034651744.1|DSUB	LOC6494670|XP_001959895.2|DANA
OG0010190	LOC117890801|XP_034651766.1|DSUB	LOC6495265|XP_001958736.1|DANA
OG0010191	LOC117890790|XP_034651755.1|DSUB	LOC6495279|XP_001958712.1|DANA
OG0010192	LOC117890532|XP_034651343.1|DSUB	LOC26514985|XP_014764068.1|DANA
OG0010193	LOC117890954|XP_034651986.1|DSUB	LOC6496514|XP_032306346.1|DANA
OG0010194	LOC117893253|XP_034655710.1|DSUB	LOC6507888|XP_001956530.1|DANA
OG0010195	LOC117893260|XP_034655718.1|DSUB	LOC6507185|XP_001956526.2|DANA
OG0010196	LOC117892055|XP_034653874.1|DSUB	LOC6494779|XP_001959686.1|DANA
OG0010197	LOC117890939|XP_034651964.1|DSUB	LOC6494851|XP_001959552.2|DANA
OG0010198	LOC117891161|XP_034652360.1|DSUB	LOC6495976|XP_014763570.1|DANA
OG0010199	LOC117891716|XP_034653200.1|DSUB	LOC6495819|XP_001959652.1|DANA
OG0010200	LOC117890549|XP_034651366.1|DSUB	LOC6494310|XP_001960560.2|DANA
OG0010201	LOC117891226|XP_034652463.1|DSUB	LOC6496452|XP_032306494.1|DANA
OG0010202	LOC117891984|XP_034653753.1|DSUB	LOC6495111|XP_001959029.1|DANA
OG0010203	LOC117891810|XP_034653395.1|DSUB	LOC6494950|XP_014763083.1|DANA
OG0010204	LOC117890872|XP_034651852.1|DSUB	LOC6495161|XP_001958934.1|DANA
OG0010205	LOC117890012|XP_034650502.1|DSUB	LOC6494513|XP_001960196.1|DANA
OG0010206	LOC117891992|XP_034653761.1|DSUB	LOC6494453|XP_032306063.1|DANA
OG0010207	LOC117890731|XP_034651676.1|DSUB	LOC6494200|XP_001960766.1|DANA
OG0010208	LOC117891629|XP_034653062.1|DSUB	LOC6496229|XP_001960496.1|DANA
OG0010209	LOC117891628|XP_034653057.1|DSUB	LOC6496230|XP_001960497.3|DANA
OG0010210	LOC117890164|XP_034650751.1|DSUB	LOC6494338|XP_001960504.1|DANA
OG0010211	LOC117892121|XP_034654044.1|DSUB	LOC6496277|XP_001960592.1|DANA
OG0010212	LOC117890969|XP_034651999.1|DSUB	LOC6494468|XP_001960274.1|DANA
OG0010213	LOC117890970|XP_034652000.1|DSUB	LOC6496124|XP_001960277.2|DANA
OG0010214	LOC117890152|XP_034650733.1|DSUB	LOC6494463|XP_001960282.1|DANA
OG0010215	LOC117890446|XP_034651168.1|DSUB	LOC6496014|XP_001960041.1|DANA
OG0010216	LOC117891607|XP_034653031.1|DSUB	LOC6495680|XP_001959372.1|DANA
OG0010217	LOC117890966|XP_034651996.1|DSUB	LOC6496142|XP_001960328.2|DANA
OG0010218	LOC117891207|XP_034652437.1|DSUB	LOC6496146|XP_001960332.1|DANA
OG0010219	LOC117890248|XP_034650885.1|DSUB	LOC6494424|XP_001960347.1|DANA
OG0010220	LOC117889959|XP_034650408.1|DSUB	LOC6494282|XP_001960609.1|DANA
OG0010221	LOC117889956|XP_034650405.1|DSUB	LOC6494284|XP_001960607.1|DANA
OG0010222	LOC117891790|XP_034653352.1|DSUB	LOC6494880|XP_001959499.2|DANA
OG0010223	LOC117891785|XP_034653347.1|DSUB	LOC26514212|XP_014763989.1|DANA
OG0010224	LOC117890509|XP_034651300.1|DSUB	LOC6495497|XP_001958979.1|DANA
OG0010225	LOC117898300|XP_034663461.1|DSUB	LOC6500018|XP_001953391.2|DANA
OG0010226	LOC117896504|XP_034660747.1|DSUB	LOC6500454|XP_032305492.1|DANA
OG0010227	LOC117896435|XP_034660654.1|DSUB	LOC26513947|XP_032312252.1|DANA
OG0010228	LOC117897481|XP_034662234.1|DSUB	LOC6500118|XP_001953187.1|DANA
OG0010229	LOC117898762|XP_034664284.1|DSUB	LOC6501246|XP_001954841.1|DANA, LOC6501245|XP_001954840.1|DANA
OG0010230	LOC117898768|XP_034664293.1|DSUB	LOC6501242|XP_001954836.1|DANA
OG0010232	LOC117899486|XP_034665415.1|DSUB	LOC26515303|XP_014767411.1|DANA
OG0010233	LOC117896369|XP_034660535.1|DSUB	LOC6506020|XP_001964787.1|DANA
OG0010234	LOC117897999|XP_034663018.1|DSUB	LOC26515464|XP_014767428.1|DANA
OG0010235	LOC117897725|XP_034662643.1|DSUB	LOC6505524|XP_001964764.1|DANA, LOC6505523|XP_001964765.1|DANA, LOC6505522|XP_001964766.1|DANA
OG0010236	LOC117897865|XP_034662829.1|DSUB	LOC6499022|XP_001955496.2|DANA
OG0010237	LOC117898441|XP_034663737.1|DSUB	LOC26514288|XP_032310147.1|DANA
OG0010238	LOC117898017|XP_034663037.1|DSUB	LOC6501010|XP_001954371.2|DANA
OG0010239	LOC117896662|XP_034660999.1|DSUB	LOC6500847|XP_001954028.2|DANA
OG0010240	LOC117900516|XP_034666803.1|DSUB	LOC6502418|XP_001962762.1|DANA
OG0010241	LOC117899674|XP_034665753.1|DSUB	LOC116655331|XP_032308947.1|DANA
OG0010242	LOC117899307|XP_034665123.1|DSUB	LOC6500785|XP_001953915.1|DANA, LOC6500784|XP_001953914.1|DANA
OG0010243	LOC117896921|XP_034661352.1|DSUB	LOC6500569|XP_032305460.1|DANA
OG0010244	LOC117896714|XP_034661064.1|DSUB	LOC6500646|XP_001953640.1|DANA
OG0010245	LOC117897086|XP_034661615.1|DSUB	LOC6500602|XP_001953544.1|DANA
OG0010246	LOC117897320|XP_034661982.1|DSUB	LOC6500160|XP_001953111.1|DANA
OG0010247	LOC117898313|XP_034663488.1|DSUB	LOC6502686|XP_001955425.1|DANA
OG0010248	LOC117899396|XP_034665272.1|DSUB	LOC6499675|XP_032312090.1|DANA
OG0010249	LOC117896603|XP_034660927.1|DSUB	LOC6501167|XP_001954684.2|DANA
OG0010250	LOC117896062|XP_034659968.1|DSUB	LOC6500869|XP_001954073.2|DANA
OG0010251	LOC117896206|XP_034660224.1|DSUB	LOC6501093|XP_001954539.1|DANA
OG0010252	LOC117896410|XP_034660617.1|DSUB	LOC6501158|XP_001954661.1|DANA
OG0010253	LOC117889871|XP_034650270.1|DSUB	LOC6495909|XP_001959837.1|DANA
OG0010254	LOC117891085|XP_034652155.1|DSUB	LOC6494706|XP_001959818.2|DANA
OG0010255	LOC117889600|XP_034649906.1|DSUB	LOC6505245|XP_032307970.1|DANA, LOC6505022|XP_001965615.1|DANA
OG0010256	LOC117899473|XP_034665391.1|DSUB	LOC6503779|XP_001963762.2|DANA
OG0010258	LOC117895010|XP_034658251.1|DSUB	LOC6506696|XP_001957399.1|DANA
OG0010259	LOC117893355|XP_034655836.1|DSUB	LOC26514829|XP_014765669.1|DANA
OG0010260	LOC117901905|XP_034668762.1|DSUB	LOC6498355|XP_001962615.2|DANA
OG0010276	LOC117896482|XP_034660716.1|DSUB	LOC6501990|XP_001966828.2|DANA
OG0010277	LOC117898702|XP_034664211.1|DSUB	LOC6499813|XP_001953859.1|DANA
OG0010280	LOC117895537|XP_034659134.1|DSUB	LOC6505030|XP_001965600.1|DANA
OG0010281	LOC117893249|XP_034655705.1|DSUB	LOC6493107|XP_001957059.2|DANA
OG0010282	LOC117899053|XP_034664710.1|DSUB	LOC6499077|XP_001955351.1|DANA
OG0010283	LOC117895987|XP_034659863.1|DSUB	LOC6499262|XP_001954999.1|DANA
OG0010284	LOC117896484|XP_034660714.1|DSUB	LOC6505918|XP_001964616.1|DANA
OG0010285	LOC117897515|XP_034662321.1|DSUB	LOC6501060|XP_001954484.1|DANA
OG0010286	LOC117899093|XP_034664760.1|DSUB	LOC6506004|XP_001964763.1|DANA
OG0010287	LOC117898699|XP_034664208.1|DSUB	LOC6501215|XP_001954779.1|DANA
OG0010288	LOC117896563|XP_034660856.1|DSUB	LOC6500650|XP_001953650.1|DANA
OG0010289	LOC117898547|XP_034663916.1|DSUB	LOC6499246|XP_001955033.1|DANA
OG0010290	LOC117897117|XP_034661660.1|DSUB	LOC26514753|XP_014767334.1|DANA
OG0010291	LOC117897578|XP_034662422.1|DSUB	LOC6505970|XP_001964702.1|DANA
OG0010292	LOC117898667|XP_034664133.1|DSUB	LOC6500769|XP_001953885.1|DANA
OG0010293	LOC117902798|XP_034670308.1|DSUB	LOC6498092|XP_001962065.2|DANA
OG0010294	LOC117901431|XP_034668066.1|DSUB	LOC6497150|XP_001962661.2|DANA
OG0010295	LOC117901980|XP_034668880.1|DSUB	LOC6498380|XP_032311379.1|DANA
OG0010296	LOC117891374|XP_034652702.1|DSUB	LOC6496496|XP_032306213.1|DANA
OG0010297	LOC117889962|XP_034650414.1|DSUB, LOC117890807|XP_034651773.1|DSUB	LOC116654754|XP_032307007.1|DANA
OG0010298	LOC117890336|XP_034651019.1|DSUB	LOC6494549|XP_001960125.1|DANA
OG0010299	LOC117892368|XP_034654469.1|DSUB	LOC6496484|XP_014763855.2|DANA
OG0010300	LOC117890588|XP_034651415.1|DSUB	LOC6495282|XP_001958709.2|DANA
OG0010301	LOC117896606|XP_034660930.1|DSUB	LOC6499442|XP_001954633.1|DANA, LOC26513703|XP_014767201.1|DANA
OG0010303	LOC117890928|XP_034651951.1|DSUB	LOC6494909|XP_001959443.1|DANA
OG0010304	LOC117903438|XP_034671353.1|DSUB	LOC6504427|XP_032308228.1|DANA
OG0010306	LOC117903427|XP_034671340.1|DSUB	LOC6505313|XP_001965744.1|DANA
OG0010307	LOC117903768|XP_034672076.1|DSUB	LOC6504748|XP_014759797.1|DANA
OG0010308	LOC117902177|XP_034669217.1|DSUB	LOC6505033|XP_001965597.1|DANA
OG0010309	LOC117893155|XP_034655508.1|DSUB	LOC26514311|XP_014765603.1|DANA
OG0010310	LOC117903783|XP_034672099.1|DSUB	LOC6503959|XP_001963921.1|DANA
OG0010312	LOC117898790|XP_034664322.1|DSUB	LOC6498746|XP_032308165.1|DANA
OG0010313	LOC117894792|XP_034657912.1|DSUB	LOC6506363|XP_001958022.2|DANA
OG0010314	LOC117895025|XP_034658289.1|DSUB	LOC6505229|XP_001965584.2|DANA
OG0010315	LOC117897222|XP_034661833.1|DSUB	LOC6501901|XP_001966703.1|DANA
OG0010316	LOC117891260|XP_034652524.1|DSUB	LOC6496422|XP_001960884.2|DANA
OG0010319	LOC117893585|XP_034656152.1|DSUB	LOC6504866|XP_001966477.1|DANA
OG0010320	LOC117903078|XP_034670766.1|DSUB	LOC6502999|XP_032308955.1|DANA
OG0010321	LOC117894894|XP_034658067.1|DSUB	LOC6507363|XP_032310181.1|DANA
OG0010322	LOC117893055|XP_034655328.1|DSUB	LOC6507361|XP_001956176.1|DANA
OG0010323	LOC117893405|XP_034655896.1|DSUB	LOC6507379|XP_014765192.1|DANA
OG0010324	LOC117895166|XP_034658518.1|DSUB	LOC6506515|XP_001957736.1|DANA
OG0010325	LOC117894307|XP_034657165.1|DSUB	LOC6493517|XP_001957906.2|DANA
OG0010326	LOC117893637|XP_034656215.1|DSUB	LOC6507645|XP_001956065.1|DANA
OG0010327	LOC117894935|XP_034658129.1|DSUB	LOC6506600|XP_001957567.1|DANA
OG0010328	LOC117894538|XP_034657550.1|DSUB	LOC6506821|XP_001957177.1|DANA
OG0010329	LOC117894513|XP_034657514.1|DSUB	LOC6493175|XP_032310761.1|DANA
OG0010331	LOC117894151|XP_034656935.1|DSUB	LOC6507208|XP_032309925.1|DANA
OG0010332	LOC117903567|XP_034671669.1|DSUB	LOC6502182|XP_001966068.3|DANA
OG0010333	LOC117901681|XP_034668415.1|DSUB	LOC6496999|XP_001962959.1|DANA
OG0010334	LOC117902069|XP_034669045.1|DSUB	LOC6506043|XP_001965089.1|DANA
OG0010335	LOC117903426|XP_034671339.1|DSUB	LOC6505312|XP_001965741.2|DANA
OG0010336	LOC117894631|XP_034657691.1|DSUB	LOC6504124|XP_001964234.2|DANA
OG0010337	LOC117897131|XP_034661684.1|DSUB	LOC6503570|XP_001964139.1|DANA
OG0010338	LOC117901364|XP_034667968.1|DSUB	LOC6504594|XP_001966563.1|DANA
OG0010339	LOC117894611|XP_034657652.1|DSUB	LOC6506799|XP_001957219.2|DANA
OG0010340	LOC117901993|XP_034668899.1|DSUB	LOC6503661|XP_001963980.1|DANA
OG0010341	LOC117901984|XP_034668887.1|DSUB	LOC6503660|XP_001963982.1|DANA
OG0010342	LOC117896170|XP_034660146.1|DSUB	LOC6502171|XP_032309373.1|DANA
OG0010343	LOC117903603|XP_034671750.1|DSUB	LOC6502255|XP_001966091.1|DANA
OG0010344	LOC117903744|XP_034672019.1|DSUB	LOC6502154|XP_001966113.1|DANA
OG0010345	LOC117898518|XP_034663879.1|DSUB	LOC6503122|XP_001963463.2|DANA
OG0010346	LOC117903158|XP_034670888.1|DSUB	LOC6504810|XP_001966381.1|DANA
OG0010347	LOC117903726|XP_034671969.1|DSUB	LOC6503848|XP_001963711.1|DANA
OG0010348	LOC117890017|XP_034650510.1|DSUB	LOC6495421|XP_001958812.1|DANA
OG0010349	LOC117893751|XP_034656380.1|DSUB	LOC6504169|XP_001964307.3|DANA
OG0010350	LOC117895586|XP_034659222.1|DSUB	LOC6503471|XP_032308696.1|DANA
OG0010351	LOC117894106|XP_034656877.1|DSUB	LOC6503073|XP_001963377.1|DANA
OG0010352	LOC117903582|XP_034671692.1|DSUB	LOC6504057|XP_001964093.3|DANA
OG0010353	LOC117899750|XP_034665892.1|DSUB	LOC6501870|XP_001966773.1|DANA
OG0010354	LOC117890411|XP_034651117.1|DSUB	LOC6502353|XP_001967544.1|DANA
OG0010355	LOC117903039|XP_034670661.1|DSUB	LOC6503894|XP_001963799.3|DANA
OG0010356	LOC117891809|XP_034653390.1|DSUB	LOC6505092|XP_032308000.1|DANA
OG0010357	LOC117903837|XP_034672180.1|DSUB	LOC6504464|XP_001966953.1|DANA
OG0010358	LOC117899723|XP_034665852.1|DSUB	LOC6504988|XP_001965681.1|DANA
OG0010359	LOC117894561|XP_034657580.1|DSUB	LOC6504807|XP_032309091.1|DANA
OG0010360	LOC117892748|XP_034655066.1|DSUB	LOC6504804|XP_001966376.1|DANA
OG0010361	LOC117902678|XP_034670105.1|DSUB	LOC6504698|XP_001966375.1|DANA
OG0010362	LOC117903620|XP_034671769.1|DSUB	LOC6504797|XP_001966361.1|DANA
OG0010363	LOC117903295|XP_034671115.1|DSUB	LOC6501968|XP_001966783.1|DANA
OG0010364	LOC117895576|XP_034659192.1|DSUB	LOC6502740|XP_032311943.1|DANA
OG0010365	LOC117891901|XP_034653654.1|DSUB	LOC6504394|XP_001967058.1|DANA
OG0010366	LOC117900087|XP_034666191.1|DSUB	LOC6504961|XP_001965730.1|DANA
OG0010367	LOC117893760|XP_034656393.1|DSUB	LOC6501998|XP_032308168.1|DANA
OG0010368	LOC117903091|XP_034670789.1|DSUB	LOC6502003|XP_001966850.1|DANA
OG0010369	LOC117894638|XP_034657704.1|DSUB	LOC6505117|XP_001965425.1|DANA
OG0010370	LOC117898069|XP_034663136.1|DSUB	LOC6501899|XP_001966705.3|DANA
OG0010371	LOC117903479|XP_034671426.1|DSUB	LOC6501913|XP_001966681.3|DANA
OG0010372	LOC117895034|XP_034658300.1|DSUB	LOC6505231|XP_001965586.1|DANA
OG0010373	LOC117894732|XP_034657822.1|DSUB	LOC6505227|XP_001965583.1|DANA
OG0010374	LOC117895692|XP_034659433.1|DSUB	LOC6505308|XP_001965735.1|DANA
OG0010375	LOC117903431|XP_034671345.1|DSUB	LOC6504955|XP_001965736.1|DANA
OG0010376	LOC117903712|XP_034671950.1|DSUB	LOC6504584|XP_001966582.1|DANA
OG0010377	LOC117891496|XP_034652878.1|DSUB	LOC6504828|XP_001966411.2|DANA
OG0010378	LOC117890232|XP_034650864.1|DSUB	LOC6503771|XP_001963772.2|DANA
OG0010379	LOC117890926|XP_034651952.1|DSUB	LOC26514791|XP_014759307.1|DANA
OG0010380	LOC117903101|XP_034670804.1|DSUB	LOC6503838|XP_001963695.1|DANA
OG0010381	LOC117902781|XP_034670275.1|DSUB	LOC26514577|XP_014761220.1|DANA
OG0010382	LOC117892358|XP_034654462.1|DSUB	LOC6503819|XP_001963683.1|DANA
OG0010383	LOC117890973|XP_034652006.1|DSUB	LOC6503828|XP_001963679.1|DANA
OG0010384	LOC117901058|XP_034667564.1|DSUB	LOC6504044|XP_001964072.1|DANA
OG0010385	LOC117900408|XP_034666654.1|DSUB	LOC6497710|XP_032307505.1|DANA
OG0010386	LOC117901800|XP_034668604.1|DSUB	LOC6497757|XP_001961418.1|DANA
OG0010387	LOC117900978|XP_034667462.1|DSUB	LOC6497823|XP_001961523.1|DANA
OG0010388	LOC117901990|XP_034668891.1|DSUB	LOC6496969|XP_001963027.1|DANA
OG0010389	LOC117902039|XP_034668994.1|DSUB	LOC6505394|XP_001964876.2|DANA
OG0010390	LOC117900995|XP_034667483.1|DSUB	LOC26514738|XP_014762362.1|DANA
OG0010391	LOC117901680|XP_034668414.1|DSUB	LOC6498430|XP_001962801.2|DANA
OG0010392	LOC117900478|XP_034666753.1|DSUB	LOC6505357|XP_001964851.1|DANA
OG0010393	LOC117900896|XP_034667318.1|DSUB	LOC6497798|XP_001961470.1|DANA
OG0010394	LOC117901752|XP_034668530.1|DSUB	LOC6496996|XP_001962966.3|DANA
OG0010395	LOC117900740|XP_034667106.1|DSUB	LOC6498259|XP_001962416.2|DANA
OG0010396	LOC117901314|XP_034667915.1|DSUB	LOC6498358|XP_001962619.2|DANA
OG0010397	LOC117900849|XP_034667260.1|DSUB	LOC6505664|XP_001964982.1|DANA
OG0010398	LOC117900479|XP_034666755.1|DSUB	LOC6504322|XP_001965040.3|DANA
OG0010399	LOC117900162|XP_034666295.1|DSUB	LOC6505894|XP_001965044.2|DANA
OG0010400	LOC117902764|XP_034670247.1|DSUB	LOC6505947|XP_001965053.1|DANA
OG0010401	LOC117902760|XP_034670244.1|DSUB	LOC6504303|XP_001965061.1|DANA
OG0010402	LOC117900318|XP_034666539.1|DSUB	LOC6504560|XP_032311256.1|DANA
OG0010403	LOC117900321|XP_034666544.1|DSUB	LOC6505449|XP_001964913.1|DANA
OG0010404	LOC117901258|XP_034667842.1|DSUB	LOC6497265|XP_001962442.1|DANA
OG0010405	LOC117901259|XP_034667843.1|DSUB	LOC6497266|XP_001962441.1|DANA
OG0010406	LOC117901260|XP_034667844.1|DSUB	LOC6498274|XP_001962437.2|DANA, LOC6498275|XP_001962438.1|DANA
OG0010407	LOC117900689|XP_034667029.1|DSUB	LOC6494037|XP_032306003.1|DANA
OG0010408	LOC117900387|XP_034666632.1|DSUB	LOC6502487|XP_001966892.1|DANA
OG0010409	LOC117900142|XP_034666265.1|DSUB	LOC116654903|XP_032307404.1|DANA
OG0010410	LOC117901162|XP_034667703.1|DSUB	LOC26514493|XP_014762334.1|DANA
OG0010411	LOC117900586|XP_034666887.1|DSUB	LOC6504297|XP_032311024.1|DANA
OG0010412	LOC117900998|XP_034667487.1|DSUB	LOC116654943|XP_032307632.1|DANA
OG0010413	LOC117901347|XP_034667949.1|DSUB	LOC6498100|XP_001962077.1|DANA
OG0010414	LOC117900931|XP_034667386.1|DSUB	LOC6498096|XP_001962073.1|DANA
OG0010415	LOC117901650|XP_034668378.1|DSUB	LOC6503479|XP_001965309.2|DANA
OG0010416	LOC117901828|XP_034668649.1|DSUB	LOC6496881|XP_001963215.1|DANA
OG0010417	LOC117900712|XP_034667064.1|DSUB	LOC6498636|XP_001963212.1|DANA
OG0010418	LOC117901053|XP_034667556.1|DSUB	LOC6496888|XP_001963204.1|DANA
OG0010419	LOC117901916|XP_034668776.1|DSUB	LOC6498618|XP_001963165.2|DANA
OG0010420	LOC117902056|XP_034669019.1|DSUB	LOC6497401|XP_001962159.1|DANA
OG0010421	LOC117901191|XP_034667735.1|DSUB	LOC6496867|XP_032311464.1|DANA
OG0010422	LOC117901455|XP_034668098.1|DSUB	LOC6497041|XP_001962866.3|DANA
OG0010423	LOC117901766|XP_034668547.1|DSUB	LOC26514925|XP_014762387.1|DANA
OG0010424	LOC117900764|XP_034667135.1|DSUB	LOC26514608|XP_014762349.1|DANA
OG0010425	LOC117899993|XP_034666055.1|DSUB	LOC6497631|XP_001961673.1|DANA
OG0010426	LOC117899991|XP_034666051.1|DSUB	LOC6497898|XP_001961672.3|DANA
OG0010427	LOC117901192|XP_034667736.1|DSUB	LOC6497962|XP_001961803.1|DANA
OG0010428	LOC117902667|XP_034670088.1|DSUB	LOC6497966|XP_001961810.2|DANA
OG0010429	LOC117902557|XP_034669890.1|DSUB	LOC6498132|XP_032307483.1|DANA
OG0010430	LOC117901933|XP_034668792.1|DSUB	LOC6496837|XP_001963306.1|DANA
OG0010431	LOC117900983|XP_034667471.1|DSUB	LOC6497485|XP_001961985.1|DANA
OG0010432	LOC117900984|XP_034667472.1|DSUB	LOC6497483|XP_001961987.1|DANA
OG0010433	LOC117900592|XP_034666892.1|DSUB	LOC6497478|XP_001961995.1|DANA
OG0010434	LOC117901642|XP_034668367.1|DSUB	LOC6497426|XP_001962112.2|DANA
OG0010435	LOC117902224|XP_034669348.1|DSUB	LOC6506265|XP_001965144.2|DANA
OG0010436	LOC117900248|XP_034666438.1|DSUB	LOC6498444|XP_001962830.1|DANA
OG0010437	LOC117901137|XP_034667670.1|DSUB	LOC6497291|XP_001962380.1|DANA
OG0010439	LOC117900684|XP_034667021.1|DSUB	LOC6504180|XP_001965175.1|DANA
OG0010440	LOC117900781|XP_034667153.1|DSUB	LOC6497601|XP_001961731.1|DANA
OG0010441	LOC117901459|XP_034668104.1|DSUB	LOC26514514|XP_014762342.1|DANA
OG0010442	LOC117898113|XP_034663190.1|DSUB	LOC6500022|XP_001953377.1|DANA
OG0010443	LOC117900481|XP_034666757.1|DSUB	LOC6497350|XP_001962267.1|DANA
OG0010444	LOC117900467|XP_034666734.1|DSUB	LOC6497351|XP_001962264.1|DANA
OG0010445	LOC117900377|XP_034666620.1|DSUB	LOC6496717|XP_001967322.1|DANA
OG0010446	LOC117900089|XP_034666190.1|DSUB	LOC6497865|XP_001961594.2|DANA
OG0010447	LOC117893610|XP_034656178.1|DSUB	LOC6507327|XP_001956235.2|DANA
OG0010448	LOC117893151|XP_034655502.1|DSUB	LOC6506478|XP_001957798.1|DANA
OG0010449	LOC117893177|XP_034655559.1|DSUB	LOC6507639|XP_032309658.1|DANA
OG0010450	LOC117894200|XP_034657006.1|DSUB	LOC6507055|XP_001956742.1|DANA
OG0010451	LOC117892974|XP_034655205.1|DSUB	LOC6492969|XP_001956765.1|DANA
OG0010452	LOC117895527|XP_034659124.1|DSUB	LOC6493553|XP_001957984.1|DANA
OG0010453	LOC117895525|XP_034659122.1|DSUB	LOC6493557|XP_001957992.1|DANA
OG0010454	LOC117893986|XP_034656691.1|DSUB	LOC6493377|XP_001957636.1|DANA
OG0010455	LOC117895204|XP_034658579.1|DSUB	LOC6507295|XP_001956296.1|DANA
OG0010456	LOC117894360|XP_034657244.1|DSUB	LOC6506546|XP_001957679.1|DANA
OG0010457	LOC117893863|XP_034656524.1|DSUB	LOC26514992|XP_014765690.1|DANA
OG0010458	LOC117894022|XP_034656751.1|DSUB	LOC116655819|XP_032310175.1|DANA
OG0010459	LOC117893490|XP_034656013.1|DSUB	LOC26515607|XP_014765747.1|DANA
OG0010460	LOC117893488|XP_034656011.1|DSUB	LOC6507703|XP_001956172.2|DANA
OG0010461	LOC117894896|XP_034658077.1|DSUB	LOC6507339|XP_001956219.1|DANA
OG0010462	LOC117894613|XP_034657656.1|DSUB	LOC6507671|XP_001956120.1|DANA
OG0010463	LOC117894547|XP_034657559.1|DSUB	LOC6506800|XP_001957213.1|DANA
OG0010464	LOC117894521|XP_034657525.1|DSUB	LOC6506806|XP_001957204.1|DANA
OG0010465	LOC117894512|XP_034657512.1|DSUB	LOC6506813|XP_001957189.1|DANA
OG0010466	LOC117894510|XP_034657510.1|DSUB	LOC6506817|XP_001957180.1|DANA
OG0010467	LOC117894534|XP_034657542.1|DSUB	LOC6506818|XP_001957179.2|DANA
OG0010468	LOC117893859|XP_034656520.1|DSUB	LOC6506921|XP_001956993.2|DANA
OG0010469	LOC117895279|XP_034658705.1|DSUB	LOC6507450|XP_001955987.1|DANA
OG0010470	LOC117894140|XP_034656925.1|DSUB	LOC6493199|XP_001957249.1|DANA
OG0010471	LOC117894144|XP_034656929.1|DSUB	LOC6493499|XP_001957872.1|DANA
OG0010472	LOC117893127|XP_034655466.1|DSUB	LOC6507483|XP_001955912.1|DANA
OG0010473	LOC117895463|XP_034659029.1|DSUB	LOC6493324|XP_032309829.1|DANA
