Orthogroup	DSUB.longest_only	AAEG.longest_only
OG0007307	LOC117898241|XP_034663377.1|DSUB	LOC5571066|XP_021707164.1|AAEG
OG0007308	LOC117899257|XP_034665035.1|DSUB	LOC5571058|XP_001659500.2|AAEG
OG0007309	LOC117897870|XP_034662835.1|DSUB	LOC5569636|XP_001658663.1|AAEG
OG0007310	LOC117896390|XP_034660585.1|DSUB	LOC5571454|XP_021709505.1|AAEG
OG0007311	LOC117897672|XP_034662565.1|DSUB	LOC5571458|XP_021706793.1|AAEG
OG0007312	LOC117892390|XP_034654497.1|DSUB	LOC5571463|XP_021711494.1|AAEG
OG0007313	LOC117896199|XP_034660213.1|DSUB	LOC5568750|XP_001658130.2|AAEG
OG0007314	LOC117903537|XP_034671616.1|DSUB	LOC5567262|XP_001651707.1|AAEG
OG0007315	LOC117893616|XP_034656213.1|DSUB	LOC5567265|XP_021705170.1|AAEG
OG0007316	LOC117898507|XP_034663850.1|DSUB	LOC5574663|XP_001655238.1|AAEG
OG0007317	LOC117897137|XP_034661699.1|DSUB	LOC5567592|XP_001651817.1|AAEG
OG0007318	LOC117897133|XP_034661692.1|DSUB	LOC5567591|XP_021707607.1|AAEG
OG0007319	LOC117894100|XP_034656866.1|DSUB	LOC5567585|XP_001651828.2|AAEG
OG0007320	LOC117901511|XP_034668173.1|DSUB	LOC5574867|XP_001655393.1|AAEG
OG0007321	LOC117897773|XP_034662713.1|DSUB	LOC5574868|XP_021707835.1|AAEG
OG0007322	LOC117903619|XP_034671766.1|DSUB	LOC5568504|XP_021705846.1|AAEG
OG0007323	LOC117895638|XP_034659296.1|DSUB	LOC5568507|XP_001652330.2|AAEG
OG0007324	LOC117898227|XP_034663353.1|DSUB	LOC5575718|XP_001655825.1|AAEG
OG0007325	LOC117897791|XP_034662732.1|DSUB	LOC5575717|XP_001655824.1|AAEG
OG0007326	LOC117898222|XP_034663345.1|DSUB	LOC5575715|XP_001655819.1|AAEG
OG0007327	LOC117894886|XP_034658059.1|DSUB	LOC5575716|XP_001655818.2|AAEG
OG0007328	LOC117898043|XP_034663093.1|DSUB	LOC5579222|XP_001664302.1|AAEG
OG0007329	LOC117898993|XP_034664627.1|DSUB	LOC5564429|XP_021704855.1|AAEG
OG0007330	LOC117891672|XP_034653138.1|DSUB	LOC5577945|XP_021704427.1|AAEG
OG0007331	LOC117899707|XP_034665851.1|DSUB	LOC23687919|XP_011493731.1|AAEG
OG0007332	LOC117898573|XP_034664099.1|DSUB	LOC5577947|XP_021704416.1|AAEG
OG0007333	LOC117896105|XP_034660049.1|DSUB	LOC5572309|XP_021705539.1|AAEG
OG0007334	LOC117900790|XP_034667161.1|DSUB	LOC110674004|XP_021705985.1|AAEG, LOC5572313|XP_021712239.1|AAEG
OG0007335	LOC117893072|XP_034655378.1|DSUB	LOC5566725|XP_021709649.1|AAEG
OG0007336	LOC117903130|XP_034670853.1|DSUB	LOC5575800|XP_001662226.1|AAEG
OG0007337	LOC117893514|XP_034656045.1|DSUB	LOC5575804|XP_021705389.1|AAEG
OG0007338	LOC117893031|XP_034655281.1|DSUB	LOC110679216|XP_021709049.1|AAEG
OG0007339	LOC117899097|XP_034664765.1|DSUB	LOC5578457|XP_001656979.1|AAEG
OG0007340	LOC117899025|XP_034664676.1|DSUB	LOC110679566|XP_021710257.1|AAEG
OG0007341	LOC117897916|XP_034662887.1|DSUB	LOC5578440|XP_001656957.2|AAEG
OG0007342	LOC117898730|XP_034664241.1|DSUB	LOC5578435|XP_021705068.1|AAEG
OG0007343	LOC117897474|XP_034662216.1|DSUB	LOC5563970|XP_001648279.1|AAEG
OG0007344	LOC117901460|XP_034668105.1|DSUB	LOC5563952|XP_001648280.1|AAEG
OG0007345	LOC117896841|XP_034661255.1|DSUB	LOC5563989|XP_021708266.1|AAEG
OG0007346	LOC117894967|XP_034658192.1|DSUB	LOC5563984|XP_001648287.1|AAEG
OG0007347	LOC117903628|XP_034671791.1|DSUB	LOC5563951|XP_021710660.1|AAEG
OG0007348	LOC117903538|XP_034671619.1|DSUB	LOC5563966|XP_021710641.1|AAEG
OG0007349	LOC117903545|XP_034671630.1|DSUB	LOC5563975|XP_001648300.1|AAEG
OG0007350	LOC117903066|XP_034670723.1|DSUB	LOC5563967|XP_001648309.2|AAEG
OG0007351	LOC117893507|XP_034656035.1|DSUB	LOC5574129|XP_021709848.1|AAEG
OG0007352	LOC117890758|XP_034651710.1|DSUB	LOC110679294|XP_021709301.1|AAEG
OG0007353	LOC117896462|XP_034660686.1|DSUB	LOC5574138|XP_001661208.1|AAEG
OG0007354	LOC117903865|XP_034672246.1|DSUB	LOC5579952|XP_001652243.1|AAEG
OG0007355	LOC117899520|XP_034665463.1|DSUB	LOC5579950|XP_021710015.1|AAEG
OG0007356	LOC117890315|XP_034650993.1|DSUB	LOC5579945|XP_021704391.1|AAEG
OG0007357	LOC117899430|XP_034665320.1|DSUB	LOC5579940|XP_021707837.1|AAEG
OG0007358	LOC117896418|XP_034660626.1|DSUB	LOC5579939|XP_021706060.1|AAEG
OG0007359	LOC117899710|XP_034665811.1|DSUB	LOC5568668|XP_021708806.1|AAEG
OG0007360	LOC117899187|XP_034664940.1|DSUB	LOC5577818|XP_001663588.1|AAEG
OG0007361	LOC117903367|XP_034671221.1|DSUB	LOC5567168|XP_021709738.1|AAEG
OG0007362	LOC117902753|XP_034670233.1|DSUB	LOC5567166|XP_021707169.1|AAEG
OG0007363	LOC117900222|XP_034666401.1|DSUB	LOC5571591|XP_001659794.1|AAEG
OG0007364	LOC117900176|XP_034666316.1|DSUB	LOC5571586|XP_021704149.1|AAEG
OG0007365	LOC117897270|XP_034661891.1|DSUB	LOC5573608|XP_021706205.1|AAEG
OG0007366	LOC117898030|XP_034663058.1|DSUB	LOC5573601|XP_001654735.1|AAEG
OG0007367	LOC117893170|XP_034655539.1|DSUB	LOC5573599|XP_001654733.2|AAEG
OG0007368	LOC117898345|XP_034663568.1|DSUB	LOC5573578|XP_001654712.2|AAEG
OG0007369	LOC117896403|XP_034660607.1|DSUB	LOC5573569|XP_021707171.1|AAEG
OG0007370	LOC117892716|XP_034655027.1|DSUB	LOC5573565|XP_001654697.2|AAEG
OG0007371	LOC117897440|XP_034662171.1|DSUB	LOC5578548|XP_021706024.1|AAEG
OG0007372	LOC117898906|XP_034664486.1|DSUB	LOC5577339|XP_001656416.2|AAEG
OG0007373	LOC117891615|XP_034653046.1|DSUB	LOC5577341|XP_001656418.2|AAEG
OG0007374	LOC117890880|XP_034651867.1|DSUB	LOC5577355|XP_021707870.1|AAEG
OG0007375	LOC117903161|XP_034670891.1|DSUB	LOC5577374|XP_021711576.1|AAEG
OG0007376	LOC117903595|XP_034671722.1|DSUB	LOC5577380|XP_021704597.1|AAEG
OG0007377	LOC117898926|XP_034664529.1|DSUB	LOC5570989|XP_001659450.1|AAEG
OG0007378	LOC117890247|XP_034650888.1|DSUB	LOC5570991|XP_021706843.1|AAEG
OG0007379	LOC117889578|XP_034649874.1|DSUB	LOC5574167|XP_021709052.1|AAEG
OG0007380	LOC117896570|XP_034660865.1|DSUB	LOC5568845|XP_001652572.1|AAEG
OG0007381	LOC117897986|XP_034663003.1|DSUB	LOC5566951|XP_021705976.1|AAEG
OG0007382	LOC117893566|XP_034656130.1|DSUB	LOC5575048|XP_001655485.2|AAEG
OG0007383	LOC117900795|XP_034667172.1|DSUB	LOC5575043|XP_021705130.1|AAEG
OG0007384	LOC117903177|XP_034670913.1|DSUB	LOC5574429|XP_001661446.1|AAEG
OG0007385	LOC117895186|XP_034658558.1|DSUB	LOC110677883|XP_021705349.1|AAEG, LOC5574443|XP_021711347.1|AAEG
OG0007386	LOC117890558|XP_034651384.1|DSUB	LOC5578298|XP_001656880.1|AAEG
OG0007387	LOC117902086|XP_034669073.1|DSUB	LOC5578294|XP_001656879.1|AAEG
OG0007388	LOC117903449|XP_034671373.1|DSUB	LOC5578293|XP_021710115.1|AAEG
OG0007389	LOC117902467|XP_034669764.1|DSUB	LOC5568516|XP_001652340.2|AAEG
OG0007390	LOC117897543|XP_034662363.1|DSUB	LOC5569012|XP_021705484.1|AAEG
OG0007391	LOC117899581|XP_034665588.1|DSUB	LOC5569009|XP_021712417.1|AAEG, LOC110679381|XP_021709530.1|AAEG
OG0007392	LOC117897691|XP_034662605.1|DSUB	LOC5569017|XP_021704299.1|AAEG
OG0007393	LOC117898820|XP_034664373.1|DSUB	LOC5568995|XP_021704770.1|AAEG
OG0007394	LOC117903749|XP_034672042.1|DSUB	LOC5568986|XP_021708469.1|AAEG
OG0007395	LOC117903800|XP_034672122.1|DSUB	LOC5579528|XP_021709661.1|AAEG
OG0007396	LOC117897915|XP_034662886.1|DSUB	LOC5570800|XP_021705516.1|AAEG
OG0007397	LOC117901451|XP_034668087.1|DSUB	LOC5570798|XP_021705518.1|AAEG
OG0007398	LOC117890883|XP_034651866.1|DSUB	LOC5571749|XP_021705050.1|AAEG
OG0007399	LOC117898872|XP_034664448.1|DSUB	LOC110677735|XP_021704644.1|AAEG
OG0007400	LOC117903495|XP_034671466.1|DSUB	LOC5571753|XP_021705202.1|AAEG
OG0007401	LOC117903788|XP_034672107.1|DSUB	LOC5568207|XP_021709882.1|AAEG
OG0007402	LOC117896364|XP_034660531.1|DSUB	LOC5576157|XP_001662506.1|AAEG
OG0007403	LOC117896791|XP_034661179.1|DSUB, LOC117899557|XP_034665536.1|DSUB	LOC5576158|XP_021709328.1|AAEG
OG0007404	LOC117898761|XP_034664283.1|DSUB	LOC5580158|XP_021706441.1|AAEG
OG0007405	LOC117896007|XP_034659895.1|DSUB	LOC5580157|XP_021709392.1|AAEG
OG0007406	LOC117898954|XP_034664583.1|DSUB	LOC5578821|XP_021705169.1|AAEG
OG0007407	LOC117902647|XP_034670063.1|DSUB	LOC5572473|XP_021705138.1|AAEG
OG0007408	LOC117892934|XP_034655143.1|DSUB	LOC5572474|XP_021706089.1|AAEG
OG0007409	LOC117901345|XP_034667947.1|DSUB	LOC5572472|XP_021706926.1|AAEG
OG0007410	LOC117903688|XP_034671918.1|DSUB	LOC5564766|XP_021710614.1|AAEG
OG0007411	LOC117903047|XP_034670677.1|DSUB	LOC5564791|XP_001649135.1|AAEG
OG0007412	LOC117898967|XP_034664638.1|DSUB	LOC5564792|XP_021704882.1|AAEG
OG0007413	LOC117890487|XP_034651266.1|DSUB	LOC5564786|XP_021707615.1|AAEG
OG0007414	LOC117902412|XP_034669645.1|DSUB	LOC5572854|XP_001660613.1|AAEG
OG0007415	LOC117899069|XP_034664730.1|DSUB	LOC5572248|XP_001653936.2|AAEG
OG0007416	LOC117903146|XP_034670876.1|DSUB	LOC110679171|XP_021708955.1|AAEG
OG0007417	LOC117899125|XP_034664812.1|DSUB	LOC5572250|XP_021705174.1|AAEG
OG0007418	LOC117892252|XP_034654254.1|DSUB	LOC5570007|XP_001658896.1|AAEG
OG0007419	LOC117898201|XP_034663312.1|DSUB	LOC5570016|XP_021708975.1|AAEG
OG0007420	LOC117890776|XP_034651737.1|DSUB	LOC5570019|XP_001658909.2|AAEG
OG0007421	LOC117903569|XP_034671667.1|DSUB	LOC5570029|XP_021707656.1|AAEG
OG0007422	LOC117900420|XP_034666676.1|DSUB	LOC5570057|XP_001658936.1|AAEG
OG0007423	LOC117903401|XP_034671287.1|DSUB	LOC5570048|XP_001658939.1|AAEG
OG0007424	LOC117895514|XP_034659110.1|DSUB	LOC5570052|XP_001658945.1|AAEG
OG0007425	LOC117893839|XP_034656495.1|DSUB	LOC5568012|XP_001657829.2|AAEG
OG0007426	LOC117889619|XP_034649944.1|DSUB	LOC5568030|XP_001657833.1|AAEG
OG0007427	LOC117903727|XP_034671970.1|DSUB	LOC5568014|XP_001657836.1|AAEG
OG0007428	LOC117903624|XP_034671773.1|DSUB	LOC5579847|XP_021709810.1|AAEG
OG0007429	LOC117891369|XP_034652697.1|DSUB	LOC5578185|XP_021705787.1|AAEG, LOC110681215|XP_021712679.1|AAEG
OG0007430	LOC117895289|XP_034658725.1|DSUB	LOC5570804|XP_001653312.1|AAEG
OG0007431	LOC117900731|XP_034667096.1|DSUB	LOC5570809|XP_001653316.2|AAEG
OG0007432	LOC117895617|XP_034659258.1|DSUB	LOC5570812|XP_001653319.2|AAEG
OG0007433	LOC117894399|XP_034657301.1|DSUB	LOC5573030|XP_021707220.1|AAEG
OG0007434	LOC117895478|XP_034659046.1|DSUB	LOC5575487|XP_021709351.1|AAEG
OG0007435	LOC117895072|XP_034658349.1|DSUB	LOC5572120|XP_021710768.1|AAEG
OG0007436	LOC117895214|XP_034658596.1|DSUB	LOC5570577|XP_001653246.2|AAEG
OG0007437	LOC117894162|XP_034656954.1|DSUB	LOC5570560|XP_021704717.1|AAEG
OG0007438	LOC117894971|XP_034658198.1|DSUB	LOC5574448|XP_021704617.1|AAEG
OG0007439	LOC117903149|XP_034670877.1|DSUB	LOC5572991|XP_021705663.1|AAEG
OG0007440	LOC117903773|XP_034672081.1|DSUB	LOC5572987|XP_001654314.2|AAEG
OG0007441	LOC117891752|XP_034653255.1|DSUB	LOC5576234|XP_001656012.2|AAEG
OG0007442	LOC117897349|XP_034662020.1|DSUB	LOC5576227|XP_001656005.2|AAEG
OG0007443	LOC117891214|XP_034652447.1|DSUB	LOC5576226|XP_001656004.2|AAEG
OG0007444	LOC117891915|XP_034653629.1|DSUB	LOC5576223|XP_001656001.1|AAEG
OG0007445	LOC117891913|XP_034653627.1|DSUB	LOC5576222|XP_001656000.1|AAEG
OG0007446	LOC117900562|XP_034666861.1|DSUB	LOC5576219|XP_001655996.2|AAEG
OG0007447	LOC117900492|XP_034666774.1|DSUB	LOC5576215|XP_001655992.1|AAEG
OG0007448	LOC117890360|XP_034651045.1|DSUB	LOC5576211|XP_021706461.1|AAEG
OG0007449	LOC117895035|XP_034658299.1|DSUB	LOC5568381|XP_021708763.1|AAEG
OG0007450	LOC117900111|XP_034666226.1|DSUB	LOC5568395|XP_001658032.1|AAEG
OG0007451	LOC117895825|XP_034659653.1|DSUB	LOC5568388|XP_021711083.1|AAEG
OG0007452	LOC117895823|XP_034659651.1|DSUB	LOC5563848|XP_021705412.1|AAEG
OG0007453	LOC117895413|XP_034658936.1|DSUB	LOC5576407|XP_021710239.1|AAEG
OG0007454	LOC117895654|XP_034659357.1|DSUB	LOC5579298|XP_001647606.2|AAEG
OG0007455	LOC117890914|XP_034651920.1|DSUB	LOC5565230|XP_021705653.1|AAEG
OG0007456	LOC117889595|XP_034649896.1|DSUB	LOC5565229|XP_001649558.1|AAEG
OG0007457	LOC117894698|XP_034657769.1|DSUB	LOC5569534|XP_021705470.1|AAEG
OG0007458	LOC117900655|XP_034666980.1|DSUB	LOC5569531|XP_001652845.1|AAEG
OG0007459	LOC117897521|XP_034662328.1|DSUB	LOC23687424|XP_021706106.1|AAEG
OG0007460	LOC117892226|XP_034654220.1|DSUB	LOC5569547|XP_001652847.2|AAEG
OG0007461	LOC117894744|XP_034657837.1|DSUB	LOC5569538|XP_001652850.2|AAEG
OG0007462	LOC117894767|XP_034657876.1|DSUB	LOC5569543|XP_021704432.1|AAEG
OG0007463	LOC117894780|XP_034657896.1|DSUB	LOC5569542|XP_021704431.1|AAEG
OG0007464	LOC117894746|XP_034657848.1|DSUB	LOC5569544|XP_021704433.1|AAEG
OG0007465	LOC117895744|XP_034659503.1|DSUB	LOC5575316|XP_021706347.1|AAEG
OG0007466	LOC117892423|XP_034654546.1|DSUB	LOC5571124|XP_021711034.1|AAEG
OG0007467	LOC117892330|XP_034654374.1|DSUB	LOC5574779|XP_021709596.1|AAEG
OG0007468	LOC117892128|XP_034654050.1|DSUB	LOC5578344|XP_001656914.2|AAEG
OG0007469	LOC117895887|XP_034659782.1|DSUB	LOC5578338|XP_021706754.1|AAEG
OG0007470	LOC117902598|XP_034669997.1|DSUB	LOC5578331|XP_001656900.2|AAEG
OG0007471	LOC117889953|XP_034650399.1|DSUB	LOC5573759|XP_021705630.1|AAEG
OG0007472	LOC117901294|XP_034667883.1|DSUB	LOC5573754|XP_001654782.2|AAEG
OG0007473	LOC117894695|XP_034657767.1|DSUB	LOC5573742|XP_001654770.1|AAEG
OG0007474	LOC117890006|XP_034650487.1|DSUB	LOC5579663|XP_021707446.1|AAEG
OG0007475	LOC117893748|XP_034656375.1|DSUB	LOC5577237|XP_021710770.1|AAEG
OG0007476	LOC117903117|XP_034670835.1|DSUB	LOC5576932|XP_021704955.1|AAEG
OG0007477	LOC117903102|XP_034670806.1|DSUB	LOC5576935|XP_021710723.1|AAEG, LOC110679644|XP_021710727.1|AAEG
OG0007478	LOC117901183|XP_034667727.1|DSUB	LOC5575774|XP_021705902.1|AAEG
OG0007479	LOC117891924|XP_034653650.1|DSUB	LOC5577486|XP_001663404.1|AAEG
OG0007480	LOC117897962|XP_034662961.1|DSUB	LOC5577485|XP_021707341.1|AAEG
OG0007481	LOC117895730|XP_034659476.1|DSUB	LOC5570994|XP_001653426.2|AAEG
OG0007482	LOC117902811|XP_034670326.1|DSUB	LOC110678790|XP_021707848.1|AAEG
OG0007483	LOC117890126|XP_034650699.1|DSUB	LOC5572358|XP_021705669.1|AAEG
OG0007484	LOC117903539|XP_034671617.1|DSUB	LOC23687567|XP_021708965.1|AAEG
OG0007485	LOC117903074|XP_034670750.1|DSUB	LOC110679177|XP_021708967.1|AAEG
OG0007486	LOC117903216|XP_034671008.1|DSUB	LOC5576707|XP_001656213.1|AAEG
OG0007487	LOC117902933|XP_034670427.1|DSUB	LOC5576709|XP_021704626.1|AAEG
OG0007488	LOC117894246|XP_034657076.1|DSUB	LOC5575270|XP_001661875.1|AAEG
OG0007489	LOC117899098|XP_034664767.1|DSUB	LOC5575274|XP_001661867.1|AAEG
OG0007490	LOC117893092|XP_034655414.1|DSUB	LOC5573621|XP_021710745.1|AAEG
OG0007491	LOC117902202|XP_034669392.1|DSUB	LOC5575220|XP_001655621.1|AAEG
OG0007492	LOC117891930|XP_034653656.1|DSUB	LOC5573627|XP_001660954.2|AAEG
OG0007493	LOC117899092|XP_034664763.1|DSUB	LOC5573832|XP_021708049.1|AAEG
OG0007494	LOC117901472|XP_034668126.1|DSUB	LOC5563992|XP_021709437.1|AAEG
OG0007495	LOC117903454|XP_034671380.1|DSUB	LOC5563763|XP_021706109.1|AAEG
OG0007496	LOC117894117|XP_034656887.1|DSUB	LOC5577094|XP_021709703.1|AAEG
OG0007497	LOC117895447|XP_034659005.1|DSUB	LOC5577092|XP_021710505.1|AAEG
OG0007498	LOC117894870|XP_034658021.1|DSUB	LOC5571875|XP_021709642.1|AAEG
OG0007499	LOC117893527|XP_034656061.1|DSUB	LOC5571877|XP_001659986.2|AAEG
OG0007500	LOC117895773|XP_034659560.1|DSUB	LOC5571876|XP_021706353.1|AAEG
OG0007501	LOC117895349|XP_034658821.1|DSUB	LOC5567298|XP_021704230.1|AAEG
OG0007502	LOC117892595|XP_034654824.1|DSUB	LOC5570178|XP_001658967.2|AAEG
OG0007503	LOC117901103|XP_034667625.1|DSUB	LOC5570176|XP_021707208.1|AAEG
OG0007504	LOC117895217|XP_034658600.1|DSUB	LOC5570175|XP_001658970.1|AAEG
OG0007505	LOC117895738|XP_034659496.1|DSUB	LOC5563829|XP_021705481.1|AAEG
OG0007506	LOC117895740|XP_034659498.1|DSUB	LOC5563826|XP_021706702.1|AAEG
OG0007507	LOC117900437|XP_034666697.1|DSUB	LOC5567448|XP_021710242.1|AAEG
OG0007508	LOC117901638|XP_034668359.1|DSUB	LOC5566305|XP_001650699.1|AAEG
OG0007509	LOC117902241|XP_034669377.1|DSUB	LOC5566303|XP_021710916.1|AAEG
OG0007511	LOC117901887|XP_034668740.1|DSUB	LOC5577174|XP_001663262.1|AAEG
OG0007512	LOC117896723|XP_034661076.1|DSUB	LOC5576819|XP_021707224.1|AAEG
OG0007513	LOC117902483|XP_034669785.1|DSUB	LOC110678186|XP_021706501.1|AAEG
OG0007514	LOC117893551|XP_034656092.1|DSUB	LOC5564092|XP_021704390.1|AAEG
OG0007515	LOC117900239|XP_034666419.1|DSUB	LOC5577979|XP_001663649.1|AAEG
OG0007516	LOC117900095|XP_034666206.1|DSUB	LOC5574963|XP_021711057.1|AAEG
OG0007517	LOC117894245|XP_034657075.1|DSUB	LOC5574961|XP_001655432.1|AAEG
OG0007518	LOC117890364|XP_034651048.1|DSUB	LOC5574955|XP_021710999.1|AAEG
OG0007519	LOC117891692|XP_034653167.1|DSUB	LOC5575183|XP_021709939.1|AAEG
OG0007520	LOC117900558|XP_034666859.1|DSUB	LOC5573356|XP_001660842.2|AAEG
OG0007521	LOC117903119|XP_034670837.1|DSUB	LOC5567361|XP_001657376.2|AAEG
OG0007522	LOC117897748|XP_034662682.1|DSUB	LOC5566415|XP_021710266.1|AAEG
OG0007523	LOC117892188|XP_034654166.1|DSUB	LOC5575516|XP_021710609.1|AAEG
OG0007524	LOC117902431|XP_034669694.1|DSUB	LOC5564364|XP_021706173.1|AAEG
OG0007525	LOC117901521|XP_034668189.1|DSUB	LOC5571035|XP_001659470.1|AAEG
OG0007526	LOC117897534|XP_034662346.1|DSUB	LOC5571024|XP_001659458.2|AAEG
OG0007527	LOC117895134|XP_034658445.1|DSUB	LOC5569796|XP_001653010.1|AAEG
OG0007528	LOC117891455|XP_034652828.1|DSUB	LOC5572184|XP_021710216.1|AAEG
OG0007529	LOC117892227|XP_034654221.1|DSUB	LOC5578347|XP_021704792.1|AAEG
OG0007530	LOC117898622|XP_034664069.1|DSUB	LOC5567240|XP_001651670.2|AAEG
OG0007531	LOC117891760|XP_034653266.1|DSUB	LOC5567238|XP_001651668.2|AAEG
OG0007532	LOC117891745|XP_034653241.1|DSUB	LOC5567221|XP_001651650.2|AAEG
OG0007533	LOC117893130|XP_034655471.1|DSUB	LOC5567219|XP_001651647.2|AAEG
OG0007534	LOC117894601|XP_034657641.1|DSUB	LOC5567216|XP_001651645.1|AAEG
OG0007535	LOC117894982|XP_034658217.1|DSUB	LOC5567210|XP_001651639.2|AAEG
OG0007536	LOC117896243|XP_034660291.1|DSUB	LOC5567207|XP_021710699.1|AAEG
OG0007537	LOC117894979|XP_034658210.1|DSUB	LOC5567198|XP_021709908.1|AAEG
OG0007538	LOC117894981|XP_034658212.1|DSUB	LOC5567190|XP_021710084.1|AAEG
OG0007539	LOC117900256|XP_034666446.1|DSUB	LOC5567180|XP_021709178.1|AAEG
OG0007540	LOC117898385|XP_034663631.1|DSUB	LOC5567179|XP_001651608.1|AAEG
OG0007541	LOC117892478|XP_034654623.1|DSUB	LOC110679261|XP_021709179.1|AAEG
OG0007542	LOC117890111|XP_034650671.1|DSUB	LOC5567178|XP_021706240.1|AAEG
OG0007543	LOC117902970|XP_034670515.1|DSUB	LOC5571202|XP_001659588.2|AAEG
OG0007544	LOC117894238|XP_034657049.1|DSUB	LOC5571904|XP_001660002.1|AAEG
OG0007545	LOC117902319|XP_034669498.1|DSUB	LOC5574817|XP_021711563.1|AAEG
OG0007546	LOC117898748|XP_034664260.1|DSUB	LOC5577750|XP_001663523.2|AAEG
OG0007547	LOC117890513|XP_034651307.1|DSUB	LOC5579104|XP_021707664.1|AAEG
OG0007548	LOC117895691|XP_034659425.1|DSUB	LOC5572083|XP_021707928.1|AAEG
OG0007549	LOC117895688|XP_034659412.1|DSUB	LOC110680267|XP_021711779.1|AAEG, LOC5566065|XP_001650410.2|AAEG
OG0007550	LOC117893617|XP_034656184.1|DSUB	LOC5566064|XP_021711259.1|AAEG
OG0007551	LOC117890974|XP_034652002.1|DSUB	LOC5566044|XP_021711454.1|AAEG
OG0007552	LOC117900822|XP_034667220.1|DSUB	LOC5566045|XP_001650420.1|AAEG
OG0007553	LOC117900031|XP_034666109.1|DSUB	LOC5566061|XP_001650421.1|AAEG
OG0007554	LOC117894105|XP_034656872.1|DSUB	LOC5578125|XP_001656772.1|AAEG
OG0007555	LOC117892433|XP_034654562.1|DSUB	LOC5578084|XP_021710051.1|AAEG
OG0007556	LOC117890104|XP_034650661.1|DSUB	LOC5578086|XP_021706803.1|AAEG
OG0007557	LOC117890103|XP_034650658.1|DSUB	LOC5578088|XP_021710800.1|AAEG
OG0007558	LOC117891162|XP_034652368.1|DSUB	LOC5578097|XP_021706575.1|AAEG
OG0007559	LOC117900644|XP_034666966.1|DSUB	LOC5578100|XP_001656796.2|AAEG
OG0007560	LOC117894080|XP_034656833.1|DSUB	LOC5578115|XP_001656813.2|AAEG
OG0007561	LOC117895722|XP_034659470.1|DSUB	LOC5578903|XP_021708574.1|AAEG
OG0007562	LOC117893419|XP_034655923.1|DSUB	LOC5580212|XP_001662072.2|AAEG
OG0007563	LOC117892900|XP_034655091.1|DSUB	LOC5568521|XP_001652343.2|AAEG
OG0007564	LOC117893372|XP_034655856.1|DSUB	LOC110677853|XP_021705246.1|AAEG
OG0007565	LOC117899195|XP_034664952.1|DSUB	LOC5566872|XP_021705357.1|AAEG
OG0007566	LOC117891049|XP_034652113.1|DSUB	LOC5566867|XP_021710072.1|AAEG
OG0007567	LOC117896292|XP_034660401.1|DSUB	LOC5564584|XP_001648922.2|AAEG
OG0007568	LOC117891002|XP_034652050.1|DSUB	LOC5564591|XP_021707551.1|AAEG
OG0007569	LOC117890314|XP_034650992.1|DSUB	LOC5564588|XP_021704602.1|AAEG
OG0007570	LOC117891000|XP_034652045.1|DSUB	LOC5564593|XP_001648925.2|AAEG
OG0007571	LOC117891247|XP_034652484.1|DSUB	LOC5564598|XP_001648926.2|AAEG
OG0007572	LOC117900105|XP_034666219.1|DSUB	LOC5564582|XP_021705472.1|AAEG
OG0007573	LOC117890195|XP_034650791.1|DSUB	LOC5564589|XP_001648945.2|AAEG
OG0007574	LOC117892048|XP_034653864.1|DSUB	LOC5579923|XP_021705877.1|AAEG
OG0007575	LOC117890456|XP_034651190.1|DSUB	LOC5579925|XP_021705957.1|AAEG
OG0007576	LOC117891633|XP_034653071.1|DSUB	LOC110680487|XP_021711982.1|AAEG, LOC5568453|XP_021706620.1|AAEG
OG0007577	LOC117903505|XP_034671476.1|DSUB	LOC110681185|XP_021712654.1|AAEG, LOC5568455|XP_001652288.1|AAEG
OG0007578	LOC117900557|XP_034666852.1|DSUB	LOC5577286|XP_021706718.1|AAEG
OG0007579	LOC117890478|XP_034651235.1|DSUB	LOC5573261|XP_001654472.1|AAEG
OG0007580	LOC117893179|XP_034655562.1|DSUB	LOC5573262|XP_021709471.1|AAEG
OG0007581	LOC117900414|XP_034666663.1|DSUB	LOC5573265|XP_021707203.1|AAEG
OG0007582	LOC117896010|XP_034659898.1|DSUB	LOC5573266|XP_021707044.1|AAEG
OG0007583	LOC117892014|XP_034653797.1|DSUB	LOC5573269|XP_021707075.1|AAEG
OG0007584	LOC117902579|XP_034669968.1|DSUB	LOC5574192|XP_021707347.1|AAEG
OG0007585	LOC117894781|XP_034657897.1|DSUB	LOC5574191|XP_001661248.1|AAEG
OG0007586	LOC117902103|XP_034669098.1|DSUB	LOC5574174|XP_021708031.1|AAEG
OG0007587	LOC117891768|XP_034653305.1|DSUB	LOC5567490|XP_021708142.1|AAEG
OG0007588	LOC117900075|XP_034666170.1|DSUB	LOC5567489|XP_001657496.1|AAEG
OG0007590	LOC117895081|XP_034658367.1|DSUB	LOC5567461|XP_021708534.1|AAEG
OG0007591	LOC117891388|XP_034652720.1|DSUB	LOC5567458|XP_001657458.1|AAEG
OG0007592	LOC117891827|XP_034653459.1|DSUB	LOC5567453|XP_001657457.1|AAEG
OG0007593	LOC117903542|XP_034671621.1|DSUB	LOC5571923|XP_021708638.1|AAEG
OG0007594	LOC117891391|XP_034652725.1|DSUB	LOC5566548|XP_001650943.2|AAEG
OG0007595	LOC117891305|XP_034652604.1|DSUB	LOC5566544|XP_001650939.1|AAEG
