Orthogroup	DSUB.longest_only	DALB.longest_only
OG0008627	LOC117895162|XP_034658511.1|DSUB	LOC117570001|XP_034107283.1|DALB
OG0008629	LOC117900799|XP_034667175.1|DSUB	LOC117565656|XP_034100765.1|DALB
OG0008630	LOC117902977|XP_034670535.1|DSUB	LOC117573106|XP_034111915.1|DALB
OG0008631	LOC117899696|XP_034665790.1|DSUB	LOC117573701|XP_034112957.1|DALB
OG0008632	LOC117899060|XP_034664717.1|DSUB, LOC117899327|XP_034665152.1|DSUB	LOC117576006|XP_034116401.1|DALB
OG0008633	LOC117890980|XP_034652012.1|DSUB	LOC117567436|XP_034103335.1|DALB
OG0008634	LOC117902186|XP_034669251.1|DSUB	LOC117565672|XP_034100795.1|DALB
OG0008635	LOC117899716|XP_034665825.1|DSUB, LOC117890730|XP_034651674.1|DSUB	LOC117567232|XP_034102954.1|DALB
OG0008636	LOC117896870|XP_034661291.1|DSUB	LOC117576884|XP_034117889.1|DALB
OG0008637	LOC117893154|XP_034655507.1|DSUB	LOC117570115|XP_034107469.1|DALB, LOC117566504|XP_034101936.1|DALB
OG0008639	LOC117897262|XP_034661876.1|DSUB	LOC117575417|XP_034115491.1|DALB
OG0008640	LOC117898439|XP_034663735.1|DSUB	LOC117576063|XP_034116489.1|DALB
OG0008641	LOC117896368|XP_034660538.1|DSUB, LOC117896357|XP_034660527.1|DSUB	LOC117574441|XP_034114169.1|DALB
OG0008642	LOC117901045|XP_034667543.1|DSUB, LOC117891996|XP_034653773.1|DSUB, LOC117898577|XP_034663989.1|DSUB, LOC117896558|XP_034660848.1|DSUB	LOC117575432|XP_034115527.1|DALB, LOC117575062|XP_034115040.1|DALB
OG0008643	LOC117897581|XP_034662426.1|DSUB	LOC117575114|XP_034115104.1|DALB
OG0008644	LOC117898077|XP_034663143.1|DSUB	LOC117575816|XP_034116102.1|DALB
OG0008645	LOC117901878|XP_034668727.1|DSUB	LOC117564468|XP_034099155.1|DALB
OG0008646	LOC117901387|XP_034668011.1|DSUB	LOC117565004|XP_034099840.1|DALB
OG0008647	LOC117900591|XP_034666891.1|DSUB	LOC117565300|XP_034100228.1|DALB
OG0008648	LOC117901877|XP_034668726.1|DSUB	LOC117564956|XP_034099802.1|DALB
OG0008649	LOC117889791|XP_034650154.1|DSUB	LOC117571518|XP_034109581.1|DALB
OG0008650	LOC117897645|XP_034662512.1|DSUB	LOC117576118|XP_034116567.1|DALB
OG0008651	LOC117891583|XP_034653002.1|DSUB	LOC117570795|XP_034108541.1|DALB
OG0008652	LOC117890891|XP_034651875.1|DSUB	LOC117570492|XP_034108076.1|DALB
OG0008653	LOC117891617|XP_034653044.1|DSUB	LOC117571515|XP_034109579.1|DALB
OG0008654	LOC117892624|XP_034654867.1|DSUB	LOC117568374|XP_034104868.1|DALB
OG0008655	LOC117890540|XP_034651356.1|DSUB	LOC117569601|XP_034106727.1|DALB
OG0008656	LOC117903270|XP_034671064.1|DSUB, LOC117903775|XP_034672089.1|DSUB	LOC117564856|XP_034099689.1|DALB
OG0008657	LOC117903559|XP_034671657.1|DSUB	LOC117564669|XP_034099427.1|DALB, LOC117564661|XP_034099416.1|DALB, LOC117564589|XP_034099329.1|DALB, LOC117564580|XP_034099317.1|DALB
OG0008658	LOC117902543|XP_034669872.1|DSUB	LOC117571182|XP_034109102.1|DALB, LOC117578211|XP_034119464.1|DALB, LOC117576581|XP_034117352.1|DALB
OG0008659	LOC117894838|XP_034657977.1|DSUB	LOC117570660|XP_034108337.1|DALB
OG0008661	LOC117892936|XP_034655148.1|DSUB	LOC117566594|XP_034102027.1|DALB, LOC117571089|XP_034108964.1|DALB
OG0008662	LOC117893899|XP_034656566.1|DSUB	LOC117570646|XP_034108304.1|DALB
OG0008663	LOC117894386|XP_034657283.1|DSUB	LOC117570073|XP_034107403.1|DALB
OG0008664	LOC117895135|XP_034658446.1|DSUB	LOC117572612|XP_034111453.1|DALB
OG0008665	LOC117902651|XP_034670068.1|DSUB	LOC117563355|XP_034097535.1|DALB
OG0008666	LOC117893436|XP_034655944.1|DSUB	LOC117571235|XP_034109178.1|DALB
OG0008667	LOC117894743|XP_034657836.1|DSUB	LOC117570956|XP_034108782.1|DALB
OG0008668	LOC117894794|XP_034657914.1|DSUB	LOC117571046|XP_034108905.1|DALB
OG0008669	LOC117901923|XP_034668783.1|DSUB	LOC117565518|XP_034100545.1|DALB
OG0008670	LOC117898075|XP_034663141.1|DSUB	LOC117575071|XP_034115053.1|DALB
OG0008671	LOC117900537|XP_034666827.1|DSUB	LOC117564708|XP_034099479.1|DALB
OG0008672	LOC117901551|XP_034668239.1|DSUB	LOC117564635|XP_034099388.1|DALB
OG0008673	LOC117902821|XP_034670338.1|DSUB, LOC117902813|XP_034670329.1|DSUB	LOC117565143|XP_034100014.1|DALB
OG0008679	LOC117898061|XP_034663123.1|DSUB	LOC117577868|XP_034118715.1|DALB
OG0008680	LOC117903790|XP_034672109.1|DSUB, LOC117898305|XP_034663471.1|DSUB	LOC117578024|XP_034119015.1|DALB
OG0008681	LOC117903361|XP_034671207.1|DSUB	LOC117577369|XP_034118185.1|DALB
OG0008683	LOC117891881|XP_034653551.1|DSUB	LOC117578203|XP_034119430.1|DALB
OG0008685	LOC117892012|XP_034653796.1|DSUB	LOC117570982|XP_034108820.1|DALB, LOC117570984|XP_034108821.1|DALB, LOC117568653|XP_034105341.1|DALB
OG0008686	LOC117898458|XP_034663771.1|DSUB	LOC117573865|XP_034113231.1|DALB
OG0008687	LOC117889840|XP_034650221.1|DSUB	LOC117571448|XP_034109484.1|DALB
OG0008688	LOC117903462|XP_034671393.1|DSUB	LOC117578331|XP_034119687.1|DALB
OG0008689	LOC117896452|XP_034660673.1|DSUB	LOC117575810|XP_034116093.1|DALB
OG0008691	LOC117894585|XP_034657621.1|DSUB	LOC117571040|XP_034108899.1|DALB
OG0008692	LOC117896349|XP_034660499.1|DSUB	LOC117577794|XP_034118611.1|DALB
OG0008694	LOC117897868|XP_034662837.1|DSUB	LOC117564528|XP_034099243.1|DALB
OG0008695	LOC117889745|XP_034650075.1|DSUB	LOC117569366|XP_034106389.1|DALB
OG0008697	LOC117893478|XP_034655993.1|DSUB	LOC117572141|XP_034110671.1|DALB
OG0008698	LOC117903290|XP_034671109.1|DSUB	LOC117578131|XP_034119225.1|DALB
OG0008700	LOC117896738|XP_034661094.1|DSUB	LOC117575194|XP_034115199.1|DALB
OG0008703	LOC117894041|XP_034656781.1|DSUB	LOC117567687|XP_034103702.1|DALB
OG0008704	LOC117902373|XP_034669581.1|DSUB	LOC117564855|XP_034099684.1|DALB
OG0008705	LOC117900875|XP_034667291.1|DSUB	LOC117566069|XP_034101420.1|DALB
OG0008707	LOC117902042|XP_034668997.1|DSUB	LOC117573308|XP_034112307.1|DALB
OG0008708	LOC117903523|XP_034671533.1|DSUB	LOC117565490|XP_034100488.1|DALB
OG0008709	LOC117899052|XP_034664706.1|DSUB	LOC117576709|XP_034117616.1|DALB
OG0008711	LOC117897686|XP_034662589.1|DSUB	LOC117574330|XP_034114030.1|DALB
OG0008712	LOC117890467|XP_034651213.1|DSUB	LOC117566400|XP_034101804.1|DALB
OG0008714	LOC117900937|XP_034667394.1|DSUB	LOC117564737|XP_034099516.1|DALB
OG0008715	LOC117898400|XP_034663650.1|DSUB	LOC117574562|XP_034114324.1|DALB
OG0008716	LOC117896845|XP_034661260.1|DSUB	LOC117574573|XP_034114340.1|DALB
OG0008717	LOC117894135|XP_034656921.1|DSUB	LOC117570354|XP_034107815.1|DALB
OG0008718	LOC117891850|XP_034653492.1|DSUB	LOC117567532|XP_034103469.1|DALB
OG0008721	LOC117895407|XP_034658934.1|DSUB	LOC117565126|XP_034099986.1|DALB
OG0008722	LOC117899500|XP_034665440.1|DSUB	LOC117575394|XP_034115462.1|DALB
OG0008723	LOC117895305|XP_034658756.1|DSUB	LOC117568444|XP_034105005.1|DALB
OG0008724	LOC117900832|XP_034667231.1|DSUB	LOC117564824|XP_034099639.1|DALB
OG0008725	LOC117889861|XP_034650253.1|DSUB	LOC117566568|XP_034102001.1|DALB
OG0008726	LOC117890614|XP_034651446.1|DSUB	LOC117569250|XP_034106215.1|DALB
OG0008727	LOC117896004|XP_034659891.1|DSUB	LOC117574752|XP_034114584.1|DALB
OG0008728	LOC117899742|XP_034665877.1|DSUB	LOC117574529|XP_034114282.1|DALB
OG0008729	LOC117902812|XP_034670332.1|DSUB	LOC117577923|XP_034118810.1|DALB
OG0008730	LOC117903729|XP_034671973.1|DSUB	LOC117573928|XP_034113344.1|DALB
OG0008731	LOC117898532|XP_034663893.1|DSUB	LOC117576253|XP_034116771.1|DALB
OG0008732	LOC117900014|XP_034666090.1|DSUB	LOC117563324|XP_034097478.1|DALB
OG0008734	LOC117897755|XP_034662687.1|DSUB	LOC117573487|XP_034112605.1|DALB
OG0008735	LOC117892311|XP_034654353.1|DSUB	LOC117571105|XP_034108977.1|DALB
OG0008736	LOC117889776|XP_034650132.1|DSUB	LOC117567825|XP_034103958.1|DALB
OG0008737	LOC117899490|XP_034665429.1|DSUB	LOC117573800|XP_034113099.1|DALB
OG0008738	LOC117902441|XP_034669722.1|DSUB	LOC117563620|XP_034097911.1|DALB
OG0008739	LOC117895221|XP_034658606.1|DSUB	LOC117571151|XP_034109049.1|DALB
OG0008740	LOC117890035|XP_034650544.1|DSUB	LOC117570816|XP_034108567.1|DALB
OG0008741	LOC117891268|XP_034652533.1|DSUB	LOC117567292|XP_034103054.1|DALB
OG0008742	LOC117894671|XP_034657740.1|DSUB	LOC117567086|XP_034102733.1|DALB
OG0008743	LOC117890786|XP_034651752.1|DSUB	LOC117566930|XP_034102443.1|DALB
OG0008744	LOC117892097|XP_034653984.1|DSUB	LOC117570451|XP_034108002.1|DALB
OG0008745	LOC117895770|XP_034659555.1|DSUB	LOC117572343|XP_034110988.1|DALB
OG0008746	LOC117896352|XP_034660517.1|DSUB	LOC117576789|XP_034117733.1|DALB
OG0008747	LOC117893646|XP_034656223.1|DSUB	LOC117568979|XP_034105830.1|DALB
OG0008748	LOC117901622|XP_034668341.1|DSUB	LOC117564054|XP_034098566.1|DALB
OG0008749	LOC117902572|XP_034669922.1|DSUB	LOC117566074|XP_034101444.1|DALB
OG0008750	LOC117901991|XP_034668894.1|DSUB	LOC117564166|XP_034098724.1|DALB
OG0008752	LOC117899487|XP_034665416.1|DSUB	LOC117574540|XP_034114295.1|DALB
OG0008753	LOC117895528|XP_034659125.1|DSUB	LOC117568435|XP_034104990.1|DALB
OG0008754	LOC117891476|XP_034652847.1|DSUB	LOC117567278|XP_034103035.1|DALB
OG0008755	LOC117899256|XP_034665034.1|DSUB	LOC117574453|XP_034114181.1|DALB
OG0008756	LOC117896496|XP_034660728.1|DSUB	LOC117576306|XP_034116852.1|DALB
OG0008757	LOC117897369|XP_034662059.1|DSUB	LOC117576301|XP_034116846.1|DALB
OG0008758	LOC117900816|XP_034667200.1|DSUB	LOC117565950|XP_034101228.1|DALB
OG0008759	LOC117901527|XP_034668198.1|DSUB	LOC117563727|XP_034098086.1|DALB
OG0008760	LOC117901286|XP_034667870.1|DSUB	LOC117564385|XP_034098996.1|DALB
OG0008761	LOC117901588|XP_034668289.1|DSUB	LOC117578404|XP_034097283.1|DALB
OG0008762	LOC117890539|XP_034651355.1|DSUB	LOC117569599|XP_034106725.1|DALB
OG0008763	LOC117900687|XP_034667026.1|DSUB	LOC117564511|XP_034099221.1|DALB
OG0008764	LOC117901136|XP_034667669.1|DSUB	LOC117563793|XP_034098214.1|DALB
OG0008765	LOC117889908|XP_034650325.1|DSUB	LOC117570440|XP_034107988.1|DALB
OG0008766	LOC117902434|XP_034669707.1|DSUB	LOC117565761|XP_034100919.1|DALB
OG0008767	LOC117890106|XP_034650663.1|DSUB	LOC117568926|XP_034105728.1|DALB
OG0008768	LOC117890562|XP_034651386.1|DSUB	LOC117572388|XP_034111051.1|DALB
OG0008769	LOC117891887|XP_034653577.1|DSUB	LOC117569248|XP_034106213.1|DALB
OG0008770	LOC117891929|XP_034653655.1|DSUB	LOC117571196|XP_034109129.1|DALB
OG0008771	LOC117891123|XP_034652219.1|DSUB	LOC117567255|XP_034102995.1|DALB
OG0008772	LOC117890792|XP_034651757.1|DSUB	LOC117570599|XP_034108233.1|DALB
OG0008773	LOC117891878|XP_034653534.1|DSUB	LOC117572147|XP_034110678.1|DALB
OG0008774	LOC117891477|XP_034652848.1|DSUB	LOC117570843|XP_034108615.1|DALB
OG0008776	LOC117889722|XP_034650033.1|DSUB	LOC117570256|XP_034107660.1|DALB
OG0008777	LOC117892500|XP_034654668.1|DSUB	LOC117568104|XP_034104387.1|DALB
OG0008778	LOC117891336|XP_034652647.1|DSUB	LOC117567448|XP_034103351.1|DALB
OG0008779	LOC117903397|XP_034671279.1|DSUB	LOC117578151|XP_034119260.1|DALB
OG0008780	LOC117897445|XP_034662178.1|DSUB	LOC117571422|XP_034109456.1|DALB
OG0008781	LOC117903861|XP_034672239.1|DSUB	LOC117564817|XP_034099633.1|DALB, LOC117564776|XP_034099569.1|DALB
OG0008782	LOC117893069|XP_034655370.1|DSUB	LOC117572190|XP_034110735.1|DALB
OG0008783	LOC117890257|XP_034650900.1|DSUB	LOC117571735|XP_034109945.1|DALB
OG0008784	LOC117894083|XP_034656839.1|DSUB	LOC117570487|XP_034108067.1|DALB
OG0008785	LOC117895445|XP_034659002.1|DSUB	LOC117564632|XP_034099382.1|DALB
OG0008786	LOC117900755|XP_034667128.1|DSUB, LOC117901012|XP_034667502.1|DSUB	LOC117564569|XP_034099295.1|DALB
OG0008787	LOC117894467|XP_034657459.1|DSUB	LOC117569216|XP_034106181.1|DALB
OG0008788	LOC117895508|XP_034659098.1|DSUB	LOC117568722|XP_034105431.1|DALB, LOC117569876|XP_034107105.1|DALB
OG0008789	LOC117894559|XP_034657574.1|DSUB	LOC117571240|XP_034109184.1|DALB, LOC117571442|XP_034109477.1|DALB
OG0008790	LOC117890502|XP_034651287.1|DSUB	LOC117572776|XP_034111763.1|DALB
OG0008791	LOC117889803|XP_034650171.1|DSUB	LOC117571519|XP_034109582.1|DALB
OG0008792	LOC117891989|XP_034653757.1|DSUB	LOC117571536|XP_034109616.1|DALB
OG0008793	LOC117891457|XP_034652831.1|DSUB	LOC117572675|XP_034111595.1|DALB, LOC117567424|XP_034103310.1|DALB, LOC117566742|XP_034102177.1|DALB, LOC117566741|XP_034102176.1|DALB, LOC117567425|XP_034103311.1|DALB, LOC117567421|XP_034103308.1|DALB, LOC117567423|XP_034103309.1|DALB
OG0008794	LOC117901579|XP_034668271.1|DSUB	LOC117576016|XP_034116413.1|DALB, LOC117568189|XP_034104537.1|DALB
OG0008795	LOC117897736|XP_034662661.1|DSUB	LOC117575713|XP_034115939.1|DALB
OG0008796	LOC117896554|XP_034660831.1|DSUB	LOC117575097|XP_034115089.1|DALB, LOC117574811|XP_034114669.1|DALB, LOC117574776|XP_034114615.1|DALB
OG0008797	LOC117896536|XP_034660810.1|DSUB	LOC117575918|XP_034116263.1|DALB, LOC117576311|XP_034116856.1|DALB
OG0008805	LOC117893890|XP_034656560.1|DSUB	LOC117578197|XP_034119411.1|DALB
OG0008806	LOC117903285|XP_034671099.1|DSUB	LOC117564448|XP_034099120.1|DALB
OG0008807	LOC117903530|XP_034671591.1|DSUB	LOC117577661|XP_034118439.1|DALB
OG0008808	LOC117903374|XP_034671234.1|DSUB	LOC117577767|XP_034118569.1|DALB
OG0008809	LOC117897644|XP_034662511.1|DSUB	LOC117575556|XP_034115707.1|DALB
OG0008811	LOC117898782|XP_034664309.1|DSUB	LOC117575476|XP_034115600.1|DALB
OG0008813	LOC117897953|XP_034662946.1|DSUB	LOC117573797|XP_034113096.1|DALB
OG0008815	LOC117899375|XP_034665247.1|DSUB	LOC117575519|XP_034115657.1|DALB
OG0008816	LOC117894436|XP_034657393.1|DSUB	LOC117572284|XP_034110881.1|DALB
OG0008819	LOC117892305|XP_034654342.1|DSUB	LOC117570814|XP_034108565.1|DALB
OG0008820	LOC117902627|XP_034670037.1|DSUB	LOC117565925|XP_034101189.1|DALB
OG0008821	LOC117898808|XP_034664392.1|DSUB	LOC117574919|XP_034114862.1|DALB
OG0008824	LOC117890679|XP_034651554.1|DSUB	LOC117566494|XP_034101924.1|DALB
OG0008825	LOC117893371|XP_034655855.1|DSUB	LOC117566533|XP_034101964.1|DALB
OG0008829	LOC117903056|XP_034670691.1|DSUB	LOC117574152|XP_034113725.1|DALB
OG0008830	LOC117901571|XP_034668264.1|DSUB	LOC117574005|XP_034113473.1|DALB
OG0008831	LOC117903752|XP_034672052.1|DSUB	LOC117569517|XP_034106604.1|DALB
OG0008832	LOC117903751|XP_034672048.1|DSUB	LOC117563852|XP_034098274.1|DALB
OG0008833	LOC117896247|XP_034660301.1|DSUB	LOC117572968|XP_034111820.1|DALB
OG0008834	LOC117898865|XP_034664434.1|DSUB	LOC117575489|XP_034115615.1|DALB
OG0008835	LOC117896000|XP_034659886.1|DSUB	LOC117576992|XP_034118069.1|DALB, LOC117576991|XP_034118067.1|DALB, LOC117576234|XP_034116743.1|DALB
OG0008836	LOC117892024|XP_034653810.1|DSUB	LOC117570329|XP_034107768.1|DALB
OG0008837	LOC117889921|XP_034650338.1|DSUB	LOC117571964|XP_034110354.1|DALB
OG0008838	LOC117900312|XP_034666532.1|DSUB	LOC117565409|XP_034100385.1|DALB
OG0008839	LOC117892516|XP_034654693.1|DSUB	LOC117569830|XP_034107046.1|DALB
OG0008840	LOC117900522|XP_034666811.1|DSUB	LOC117565785|XP_034100952.1|DALB
OG0008841	LOC117893690|XP_034656271.1|DSUB	LOC117569099|XP_034106007.1|DALB
OG0008842	LOC117892682|XP_034654978.1|DSUB	LOC117566621|XP_034102052.1|DALB
OG0008843	LOC117893047|XP_034655315.1|DSUB	LOC117570058|XP_034107384.1|DALB
OG0008845	LOC117901769|XP_034668557.1|DSUB	LOC117565383|XP_034100351.1|DALB
OG0008846	LOC117901269|XP_034667855.1|DSUB, LOC117901270|XP_034667856.1|DSUB	LOC117571388|XP_034109398.1|DALB
OG0008847	LOC117898637|XP_034664091.1|DSUB	LOC117575643|XP_034115814.1|DALB
OG0008848	LOC117892701|XP_034655003.1|DSUB	LOC117568188|XP_034104536.1|DALB
OG0008849	LOC117902162|XP_034669195.1|DSUB	LOC117576730|XP_034117648.1|DALB
OG0008850	LOC117889823|XP_034650193.1|DSUB	LOC117566562|XP_034101995.1|DALB
OG0008851	LOC117900280|XP_034666484.1|DSUB	LOC117564340|XP_034098939.1|DALB, LOC117564338|XP_034098936.1|DALB
OG0008852	LOC117892071|XP_034653950.1|DSUB	LOC117569571|XP_034106685.1|DALB
OG0008854	LOC117900818|XP_034667205.1|DSUB	LOC117565817|XP_034101008.1|DALB
OG0008855	LOC117903365|XP_034671211.1|DSUB	LOC117565566|XP_034100633.1|DALB
OG0008856	LOC117902994|XP_034670602.1|DSUB	LOC117573099|XP_034111902.1|DALB
OG0008857	LOC117893446|XP_034655956.1|DSUB, LOC117895601|XP_034659240.1|DSUB	LOC117571415|XP_034109446.1|DALB
OG0008858	LOC117899786|XP_034665951.1|DSUB	LOC117567538|XP_034103474.1|DALB
OG0008859	LOC117894459|XP_034657450.1|DSUB	LOC117567515|XP_034103450.1|DALB
OG0008860	LOC117898847|XP_034664415.1|DSUB	LOC117573309|XP_034112304.1|DALB
OG0008861	LOC117889807|XP_034650177.1|DSUB	LOC117568808|XP_034105560.1|DALB
OG0008862	LOC117896264|XP_034660346.1|DSUB	LOC117576644|XP_034117468.1|DALB
OG0008863	LOC117901059|XP_034667561.1|DSUB	LOC117564485|XP_034099181.1|DALB
OG0008864	LOC117890302|XP_034650967.1|DSUB	LOC117570889|XP_034108677.1|DALB
OG0008865	LOC117902389|XP_034669604.1|DSUB	LOC117565484|XP_034100477.1|DALB
OG0008866	LOC117901210|XP_034667761.1|DSUB	LOC117563679|XP_034097997.1|DALB
OG0008867	LOC117896328|XP_034660460.1|DSUB	LOC117566446|XP_034101871.1|DALB
OG0008868	LOC117890059|XP_034650583.1|DSUB	LOC117568306|XP_034104743.1|DALB
OG0008869	LOC117895352|XP_034658825.1|DSUB	LOC117568678|XP_034105373.1|DALB
OG0008870	LOC117894836|XP_034657975.1|DSUB	LOC117571356|XP_034109356.1|DALB
OG0008871	LOC117894322|XP_034657193.1|DSUB	LOC117567280|XP_034103037.1|DALB
OG0008872	LOC117900963|XP_034667429.1|DSUB	LOC117564257|XP_034098849.1|DALB
OG0008873	LOC117902567|XP_034669902.1|DSUB	LOC117563529|XP_034097799.1|DALB
OG0008874	LOC117891616|XP_034653043.1|DSUB	LOC117571514|XP_034109578.1|DALB
OG0008875	LOC117890753|XP_034651703.1|DSUB	LOC117572691|XP_034111633.1|DALB
OG0008876	LOC117902921|XP_034670391.1|DSUB	LOC117573206|XP_034112094.1|DALB
OG0008877	LOC117894604|XP_034657646.1|DSUB	LOC117568539|XP_034105148.1|DALB
OG0008878	LOC117901035|XP_034667531.1|DSUB	LOC117563440|XP_034097667.1|DALB
OG0008879	LOC117890743|XP_034651688.1|DSUB	LOC117569396|XP_034106423.1|DALB
OG0008880	LOC117898283|XP_034663428.1|DSUB, LOC117889625|XP_034649963.1|DSUB, LOC117889626|XP_034649964.1|DSUB	LOC117576567|XP_034117297.1|DALB
OG0008881	LOC117890571|XP_034651395.1|DSUB	LOC117570657|XP_034108333.1|DALB
OG0008882	LOC117900147|XP_034666270.1|DSUB	LOC117563707|XP_034098045.1|DALB, LOC117563702|XP_034098036.1|DALB
OG0008883	LOC117897552|XP_034662371.1|DSUB	LOC117576442|XP_034117096.1|DALB
OG0008884	LOC117898841|XP_034664407.1|DSUB	LOC117574849|XP_034114739.1|DALB
OG0008885	LOC117901304|XP_034667903.1|DSUB	LOC117563596|XP_034097875.1|DALB
OG0008886	LOC117892258|XP_034654265.1|DSUB	LOC117568710|XP_034105415.1|DALB
OG0008887	LOC117892518|XP_034654696.1|DSUB	LOC117570567|XP_034108190.1|DALB
OG0008888	LOC117893040|XP_034655299.1|DSUB	LOC117567054|XP_034102673.1|DALB
OG0008889	LOC117891987|XP_034653755.1|DSUB	LOC117571535|XP_034109615.1|DALB
OG0008891	LOC117894960|XP_034658181.1|DSUB	LOC117567569|XP_034103527.1|DALB
OG0008892	LOC117892710|XP_034655017.1|DSUB	LOC117570826|XP_034108581.1|DALB
OG0008893	LOC117893028|XP_034655277.1|DSUB	LOC117567304|XP_034103080.1|DALB
OG0008895	LOC117896451|XP_034660672.1|DSUB	LOC117575804|XP_034116082.1|DALB
OG0008897	LOC117896589|XP_034660905.1|DSUB	LOC117576683|XP_034117570.1|DALB
OG0008898	LOC117891793|XP_034653356.1|DSUB	LOC117570274|XP_034107681.1|DALB
OG0008899	LOC117900059|XP_034666152.1|DSUB	LOC117566122|XP_034101489.1|DALB
OG0008900	LOC117900013|XP_034666089.1|DSUB	LOC117563234|XP_034097328.1|DALB
OG0008901	LOC117894944|XP_034658157.1|DSUB	LOC117569169|XP_034106126.1|DALB
OG0008902	LOC117902982|XP_034670556.1|DSUB	LOC117573151|XP_034111994.1|DALB
OG0008903	LOC117900824|XP_034667222.1|DSUB	LOC117565819|XP_034101010.1|DALB
OG0008904	LOC117892582|XP_034654811.1|DSUB	LOC117566545|XP_034101977.1|DALB
OG0008905	LOC117902901|XP_034670348.1|DSUB	LOC117573089|XP_034111877.1|DALB
OG0008906	LOC117893847|XP_034656502.1|DSUB	LOC117568880|XP_034105671.1|DALB
OG0008907	LOC117898887|XP_034664461.1|DSUB	LOC117573314|XP_034112313.1|DALB
OG0008908	LOC117897924|XP_034662898.1|DSUB	LOC117576243|XP_034116753.1|DALB
OG0008909	LOC117898966|XP_034664598.1|DSUB	LOC117573395|XP_034112489.1|DALB
OG0008910	LOC117897885|XP_034662853.1|DSUB	LOC117576318|XP_034116866.1|DALB
OG0008911	LOC117897310|XP_034661954.1|DSUB	LOC117574928|XP_034114870.1|DALB
OG0008912	LOC117898292|XP_034663438.1|DSUB	LOC117575216|XP_034115233.1|DALB
OG0008913	LOC117896370|XP_034660536.1|DSUB	LOC117574803|XP_034114659.1|DALB
OG0008914	LOC117899479|XP_034665401.1|DSUB	LOC117574757|XP_034114592.1|DALB
OG0008915	LOC117897969|XP_034662971.1|DSUB	LOC117576181|XP_034116661.1|DALB
OG0008916	LOC117902548|XP_034669876.1|DSUB	LOC117563218|XP_034097298.1|DALB, LOC117564949|XP_034099795.1|DALB
OG0008917	LOC117901913|XP_034668769.1|DSUB	LOC117565330|XP_034100267.1|DALB
OG0008918	LOC117900210|XP_034666380.1|DSUB	LOC117565986|XP_034101290.1|DALB
OG0008919	LOC117902468|XP_034669765.1|DSUB	LOC117564142|XP_034098695.1|DALB
OG0008921	LOC117900267|XP_034666469.1|DSUB	LOC117565947|XP_034101225.1|DALB
OG0008923	LOC117891129|XP_034652226.1|DSUB	LOC117570116|XP_034107470.1|DALB
OG0008924	LOC117892604|XP_034654836.1|DSUB	LOC117569678|XP_034106817.1|DALB
OG0008925	LOC117891012|XP_034652061.1|DSUB	LOC117567092|XP_034102763.1|DALB
OG0008926	LOC117890804|XP_034651770.1|DSUB, LOC117889961|XP_034650410.1|DSUB	LOC117570416|XP_034107933.1|DALB
OG0008927	LOC117891078|XP_034652148.1|DSUB	LOC117567631|XP_034103621.1|DALB
OG0008928	LOC117892327|XP_034654371.1|DSUB	LOC117569447|XP_034106501.1|DALB
OG0008929	LOC117892616|XP_034654858.1|DSUB	LOC117570405|XP_034107920.1|DALB
OG0008930	LOC117896214|XP_034660238.1|DSUB	LOC117573454|XP_034112567.1|DALB
OG0008931	LOC117891527|XP_034652918.1|DSUB	LOC117571546|XP_034109630.1|DALB
OG0008932	LOC117890409|XP_034651112.1|DSUB	LOC117568854|XP_034105625.1|DALB
OG0008933	LOC117890777|XP_034651739.1|DSUB	LOC117569189|XP_034106149.1|DALB
OG0008934	LOC117893815|XP_034656457.1|DSUB	LOC117571423|XP_034109453.1|DALB
OG0008935	LOC117891372|XP_034652700.1|DSUB	LOC117571468|XP_034109512.1|DALB
OG0008936	LOC117890145|XP_034650725.1|DSUB	LOC117571331|XP_034109313.1|DALB
OG0008938	LOC117890830|XP_034651803.1|DSUB	LOC117571470|XP_034109514.1|DALB
OG0008939	LOC117890331|XP_034651013.1|DSUB	LOC117568945|XP_034105774.1|DALB
OG0008940	LOC117891883|XP_034653568.1|DSUB	LOC117567656|XP_034103659.1|DALB
OG0008941	LOC117903850|XP_034672205.1|DSUB	LOC117566119|XP_034101487.1|DALB
OG0008942	LOC117892189|XP_034654209.1|DSUB	LOC117572492|XP_034111237.1|DALB
OG0008943	LOC117893951|XP_034656635.1|DSUB	LOC117577558|XP_034118284.1|DALB
OG0008944	LOC117903597|XP_034671727.1|DSUB	LOC117577385|XP_034118188.1|DALB
OG0008945	LOC117892220|XP_034654212.1|DSUB	LOC117570055|XP_034107413.1|DALB
OG0008947	LOC117891143|XP_034652268.1|DSUB	LOC117571126|XP_034109022.1|DALB
OG0008948	LOC117903655|XP_034671849.1|DSUB	LOC117578107|XP_034119178.1|DALB
OG0008949	LOC117895030|XP_034658293.1|DSUB	LOC117567836|XP_034103975.1|DALB
OG0008950	LOC117903339|XP_034671176.1|DSUB	LOC117576602|XP_034117393.1|DALB
OG0008951	LOC117894167|XP_034656959.1|DSUB	LOC117572076|XP_034110555.1|DALB
OG0008952	LOC117899956|XP_034666004.1|DSUB	LOC117570104|XP_034107454.1|DALB
