Orthogroup	DSUB.longest_only	DMAU.longest_only
OG0008868	LOC117890059|XP_034650583.1|DSUB	LOC117136842|XP_033153817.1|DMAU
OG0008869	LOC117895352|XP_034658825.1|DSUB	LOC117140894|XP_033159939.1|DMAU
OG0008870	LOC117894836|XP_034657975.1|DSUB	LOC117139556|XP_033157842.1|DMAU
OG0008871	LOC117894322|XP_034657193.1|DSUB	LOC117139568|XP_033157859.1|DMAU
OG0008872	LOC117900963|XP_034667429.1|DSUB	LOC117141361|XP_033160662.1|DMAU
OG0008873	LOC117902567|XP_034669902.1|DSUB	LOC117150348|XP_033173091.1|DMAU
OG0008874	LOC117891616|XP_034653043.1|DSUB	LOC117138606|XP_033156705.1|DMAU
OG0008875	LOC117890753|XP_034651703.1|DSUB	LOC117138035|XP_033155736.1|DMAU
OG0008876	LOC117902921|XP_034670391.1|DSUB	LOC117146316|XP_033168261.1|DMAU
OG0008877	LOC117894604|XP_034657646.1|DSUB	LOC117139387|XP_033157540.1|DMAU
OG0008878	LOC117901035|XP_034667531.1|DSUB	LOC117149767|XP_033172712.1|DMAU
OG0008879	LOC117890743|XP_034651688.1|DSUB	LOC117136348|XP_033153105.1|DMAU
OG0008880	LOC117898283|XP_034663428.1|DSUB, LOC117889625|XP_034649963.1|DSUB, LOC117889626|XP_034649964.1|DSUB	LOC117143384|XP_033163956.1|DMAU
OG0008881	LOC117890571|XP_034651395.1|DSUB	LOC117136053|XP_033152588.1|DMAU
OG0008882	LOC117900147|XP_034666270.1|DSUB	LOC117151079|XP_033174215.1|DMAU
OG0008883	LOC117897552|XP_034662371.1|DSUB	LOC117142424|XP_033162276.1|DMAU
OG0008884	LOC117898841|XP_034664407.1|DSUB	LOC117144391|XP_033165418.1|DMAU
OG0008885	LOC117901304|XP_034667903.1|DSUB	LOC117150812|XP_033173763.1|DMAU
OG0008886	LOC117892258|XP_034654265.1|DSUB	LOC117137062|XP_033154166.1|DMAU
OG0008887	LOC117892518|XP_034654696.1|DSUB	LOC117137166|XP_033154370.1|DMAU
OG0008888	LOC117893040|XP_034655299.1|DSUB	LOC117141124|XP_033160339.1|DMAU
OG0008889	LOC117891987|XP_034653755.1|DSUB	LOC117135904|XP_033152357.1|DMAU
OG0008890	LOC117896591|XP_034660907.1|DSUB	LOC117144018|XP_033164865.1|DMAU
OG0008891	LOC117894960|XP_034658181.1|DSUB	LOC117139860|XP_033158401.1|DMAU
OG0008892	LOC117892710|XP_034655017.1|DSUB	LOC117137356|XP_033154646.1|DMAU
OG0008893	LOC117893028|XP_034655277.1|DSUB	LOC117139247|XP_033157351.1|DMAU
OG0008894	LOC117899259|XP_034665037.1|DSUB	LOC117143373|XP_033163940.1|DMAU
OG0008895	LOC117896451|XP_034660672.1|DSUB	LOC117143799|XP_033164533.1|DMAU
OG0008896	LOC117895657|XP_034659365.1|DSUB	LOC117138970|XP_033156906.1|DMAU
OG0008897	LOC117896589|XP_034660905.1|DSUB	LOC117142342|XP_033162150.1|DMAU
OG0008898	LOC117891793|XP_034653356.1|DSUB	LOC117138134|XP_033155894.1|DMAU
OG0008899	LOC117900059|XP_034666152.1|DSUB	LOC117135261|XP_033151298.1|DMAU
OG0008900	LOC117900013|XP_034666089.1|DSUB	LOC117139520|XP_033157775.1|DMAU
OG0008901	LOC117894944|XP_034658157.1|DSUB	LOC117141010|XP_033160155.1|DMAU
OG0008902	LOC117902982|XP_034670556.1|DSUB	LOC117146297|XP_033168205.1|DMAU
OG0008903	LOC117900824|XP_034667222.1|DSUB	LOC117150807|XP_033173755.1|DMAU
OG0008904	LOC117892582|XP_034654811.1|DSUB	LOC117137543|XP_033154931.1|DMAU
OG0008905	LOC117902901|XP_034670348.1|DSUB	LOC117146343|XP_033168369.1|DMAU
OG0008906	LOC117893847|XP_034656502.1|DSUB	LOC117141836|XP_033161382.1|DMAU
OG0008907	LOC117898887|XP_034664461.1|DSUB	LOC117145975|XP_033167772.1|DMAU
OG0008908	LOC117897924|XP_034662898.1|DSUB	LOC117144527|XP_033165640.1|DMAU
OG0008909	LOC117898966|XP_034664598.1|DSUB	LOC117145092|XP_033166501.1|DMAU
OG0008910	LOC117897885|XP_034662853.1|DSUB	LOC117145562|XP_033167155.1|DMAU
OG0008911	LOC117897310|XP_034661954.1|DSUB	LOC117144225|XP_033165179.1|DMAU
OG0008912	LOC117898292|XP_034663438.1|DSUB	LOC117143736|XP_033164436.1|DMAU
OG0008913	LOC117896370|XP_034660536.1|DSUB	LOC117143191|XP_033163618.1|DMAU
OG0008914	LOC117899479|XP_034665401.1|DSUB	LOC117144582|XP_033165748.1|DMAU
OG0008915	LOC117897969|XP_034662971.1|DSUB	LOC117144701|XP_033165919.1|DMAU
OG0008916	LOC117902548|XP_034669876.1|DSUB	LOC117150354|XP_033173101.1|DMAU
OG0008917	LOC117901913|XP_034668769.1|DSUB	LOC117150653|XP_033173530.1|DMAU
OG0008919	LOC117902468|XP_034669765.1|DSUB	LOC117145287|XP_033166771.1|DMAU
OG0008920	LOC117895128|XP_034658431.1|DSUB	LOC117140863|XP_033159891.1|DMAU
OG0008921	LOC117900267|XP_034666469.1|DSUB	LOC117150967|XP_033174038.1|DMAU
OG0008922	LOC117901039|XP_034667539.1|DSUB	LOC117149775|XP_033172713.1|DMAU
OG0008923	LOC117891129|XP_034652226.1|DSUB	LOC117137459|XP_033154795.1|DMAU
OG0008924	LOC117892604|XP_034654836.1|DSUB	LOC117137633|XP_033155056.1|DMAU
OG0008925	LOC117891012|XP_034652061.1|DSUB	LOC117136962|XP_033154018.1|DMAU
OG0008926	LOC117890804|XP_034651770.1|DSUB, LOC117889961|XP_034650410.1|DSUB	LOC117137830|XP_033155408.1|DMAU
OG0008927	LOC117891078|XP_034652148.1|DSUB	LOC117138300|XP_033156191.1|DMAU
OG0008928	LOC117892327|XP_034654371.1|DSUB	LOC117137443|XP_033154773.1|DMAU
OG0008929	LOC117892616|XP_034654858.1|DSUB	LOC117138630|XP_033156735.1|DMAU
OG0008930	LOC117896214|XP_034660238.1|DSUB	LOC117144831|XP_033166107.1|DMAU
OG0008931	LOC117891527|XP_034652918.1|DSUB	LOC117136532|XP_033153372.1|DMAU
OG0008932	LOC117890409|XP_034651112.1|DSUB	LOC117138065|XP_033155779.1|DMAU
OG0008933	LOC117890777|XP_034651739.1|DSUB	LOC117136448|XP_033153256.1|DMAU
OG0008934	LOC117893815|XP_034656457.1|DSUB	LOC117139053|XP_033157048.1|DMAU
OG0008935	LOC117891372|XP_034652700.1|DSUB	LOC117137384|XP_033154688.1|DMAU
OG0008936	LOC117890145|XP_034650725.1|DSUB	LOC117136218|XP_033152882.1|DMAU
OG0008938	LOC117890830|XP_034651803.1|DSUB	LOC117137144|XP_033154339.1|DMAU
OG0008939	LOC117890331|XP_034651013.1|DSUB	LOC117136124|XP_033152716.1|DMAU
OG0008940	LOC117891883|XP_034653568.1|DSUB	LOC117135901|XP_033152341.1|DMAU
OG0008941	LOC117903850|XP_034672205.1|DSUB	LOC117146925|XP_033169451.1|DMAU
OG0008942	LOC117892189|XP_034654209.1|DSUB	LOC117147276|XP_033170000.1|DMAU
OG0008943	LOC117893951|XP_034656635.1|DSUB	LOC117147966|XP_033171007.1|DMAU
OG0008944	LOC117903597|XP_034671727.1|DSUB	LOC117147044|XP_033169681.1|DMAU
OG0008945	LOC117892220|XP_034654212.1|DSUB	LOC117148645|XP_033172037.1|DMAU
OG0008947	LOC117891143|XP_034652268.1|DSUB	LOC117147067|XP_033169718.1|DMAU
OG0008948	LOC117903655|XP_034671849.1|DSUB	LOC117146418|XP_033168511.1|DMAU
OG0008949	LOC117895030|XP_034658293.1|DSUB	LOC117139950|XP_033158528.1|DMAU
OG0008950	LOC117903339|XP_034671176.1|DSUB	LOC117146828|XP_033169273.1|DMAU
OG0008951	LOC117894167|XP_034656959.1|DSUB	LOC117140622|XP_033159532.1|DMAU
OG0008952	LOC117899956|XP_034666004.1|DSUB	LOC117147070|XP_033169722.1|DMAU
OG0008953	LOC117893599|XP_034656165.1|DSUB	LOC117139378|XP_033157527.1|DMAU
OG0008955	LOC117893888|XP_034656551.1|DSUB	LOC117140714|XP_033159671.1|DMAU
OG0008956	LOC117896051|XP_034659951.1|DSUB, LOC117894846|XP_034657993.1|DSUB	LOC117136341|XP_033153095.1|DMAU
OG0008957	LOC117893021|XP_034655269.1|DSUB	LOC117140932|XP_033160019.1|DMAU
OG0008958	LOC117893311|XP_034655790.1|DSUB	LOC117139868|XP_033158415.1|DMAU
OG0008959	LOC117894760|XP_034657868.1|DSUB	LOC117140027|XP_033158649.1|DMAU
OG0008960	LOC117893418|XP_034655921.1|DSUB	LOC117139107|XP_033157134.1|DMAU
OG0008961	LOC117900397|XP_034666642.1|DSUB, LOC117900844|XP_034667250.1|DSUB	LOC117135438|XP_033151503.1|DMAU
OG0008962	LOC117892729|XP_034655044.1|DSUB, LOC117899275|XP_034665067.1|DSUB	LOC117148343|XP_033171569.1|DMAU
OG0008963	LOC117899771|XP_034665932.1|DSUB, LOC117899796|XP_034665973.1|DSUB	LOC117147361|XP_033170116.1|DMAU
OG0008964	LOC117890728|XP_034651675.1|DSUB	LOC117146423|XP_033168518.1|DMAU
OG0008965	LOC117901124|XP_034667653.1|DSUB	LOC117143884|XP_033164668.1|DMAU
OG0008966	LOC117901645|XP_034668370.1|DSUB	LOC117143326|XP_033163877.1|DMAU
OG0008967	LOC117894990|XP_034658229.1|DSUB	LOC117141252|XP_033160511.1|DMAU
OG0008968	LOC117900640|XP_034666961.1|DSUB	LOC117144211|XP_033165155.1|DMAU
OG0008969	LOC117901145|XP_034667679.1|DSUB	LOC117150623|XP_033173484.1|DMAU
OG0008970	LOC117901142|XP_034667676.1|DSUB	LOC117150740|XP_033173665.1|DMAU
OG0008971	LOC117894624|XP_034657681.1|DSUB	LOC117140363|XP_033159109.1|DMAU
OG0008972	LOC117893976|XP_034656674.1|DSUB	LOC117139979|XP_033158573.1|DMAU
OG0008973	LOC117893538|XP_034656077.1|DSUB	LOC117141598|XP_033161003.1|DMAU
OG0008974	LOC117896466|XP_034660690.1|DSUB	LOC117143362|XP_033163926.1|DMAU, LOC117143363|XP_033163928.1|DMAU
OG0008975	LOC117889824|XP_034650194.1|DSUB	LOC117135567|XP_033151773.1|DMAU, LOC117135568|XP_033151774.1|DMAU
OG0008976	LOC117895724|XP_034659472.1|DSUB	LOC117141704|XP_033161205.1|DMAU, LOC117140127|XP_033158782.1|DMAU
OG0008977	LOC117901174|XP_034667719.1|DSUB	LOC117146155|XP_033168023.1|DMAU
OG0008978	LOC117890996|XP_034652035.1|DSUB	LOC117136797|XP_033153746.1|DMAU
OG0008979	LOC117902759|XP_034670243.1|DSUB, LOC117902761|XP_034670245.1|DSUB	LOC117150935|XP_033173993.1|DMAU
OG0008983	LOC117891356|XP_034652682.1|DSUB	LOC117138519|XP_033156544.1|DMAU
OG0008985	LOC117894805|XP_034657930.1|DSUB	LOC117141686|XP_033161181.1|DMAU
OG0008986	LOC117897423|XP_034662151.1|DSUB	LOC117144244|XP_033165214.1|DMAU
OG0008987	LOC117902723|XP_034670180.1|DSUB	LOC117150760|XP_033173688.1|DMAU
OG0008988	LOC117898675|XP_034664146.1|DSUB	LOC117144230|XP_033165187.1|DMAU
OG0008989	LOC117893463|XP_034655977.1|DSUB	LOC117146826|XP_033169270.1|DMAU
OG0008990	LOC117893682|XP_034656262.1|DSUB	LOC117141518|XP_033160901.1|DMAU
OG0008991	LOC117898002|XP_034663021.1|DSUB	LOC117139400|XP_033157558.1|DMAU
OG0008993	LOC117895174|XP_034658528.1|DSUB	LOC117140148|XP_033158808.1|DMAU
OG0008994	LOC117902806|XP_034670318.1|DSUB	LOC117150553|XP_033173392.1|DMAU
OG0008995	LOC117892483|XP_034654627.1|DSUB	LOC117137089|XP_033154261.1|DMAU
OG0008996	LOC117901375|XP_034667980.1|DSUB	LOC117147376|XP_033170136.1|DMAU
OG0008997	LOC117900699|XP_034667084.1|DSUB	LOC117148690|XP_033172124.1|DMAU
OG0008999	LOC117890890|XP_034651879.1|DSUB	LOC117147532|XP_033170353.1|DMAU
OG0009000	LOC117896378|XP_034660551.1|DSUB, LOC117895376|XP_034658863.1|DSUB, LOC117900124|XP_034666279.1|DSUB	LOC117148105|XP_033171214.1|DMAU
OG0009001	LOC117901865|XP_034668711.1|DSUB	LOC117137513|XP_033154891.1|DMAU
OG0009002	LOC117897249|XP_034661862.1|DSUB	LOC117142395|XP_033162233.1|DMAU
OG0009003	LOC117890984|XP_034652028.1|DSUB	LOC117141599|XP_033161004.1|DMAU
OG0009004	LOC117890736|XP_034651679.1|DSUB	LOC117136446|XP_033153255.1|DMAU
OG0009005	LOC117900335|XP_034666564.1|DSUB	LOC117135149|XP_033151098.1|DMAU
OG0009006	LOC117897896|XP_034662863.1|DSUB	LOC117144856|XP_033166149.1|DMAU
OG0009007	LOC117894208|XP_034657013.1|DSUB	LOC117141017|XP_033160171.1|DMAU
OG0009008	LOC117898523|XP_034663883.1|DSUB	LOC117142246|XP_033161990.1|DMAU
OG0009009	LOC117892985|XP_034655228.1|DSUB	LOC117139462|XP_033157665.1|DMAU
OG0009010	LOC117895802|XP_034659615.1|DSUB	LOC117139453|XP_033157653.1|DMAU
OG0009011	LOC117895320|XP_034658777.1|DSUB	LOC117141796|XP_033161328.1|DMAU
OG0009012	LOC117890284|XP_034650937.1|DSUB	LOC117137014|XP_033154095.1|DMAU
OG0009013	LOC117895425|XP_034658958.1|DSUB	LOC117146988|XP_033169547.1|DMAU
OG0009014	LOC117895066|XP_034658338.1|DSUB	LOC117140292|XP_033159020.1|DMAU
OG0009015	LOC117895603|XP_034659242.1|DSUB	LOC117141468|XP_033160821.1|DMAU
OG0009016	LOC117894129|XP_034656910.1|DSUB	LOC117139824|XP_033158351.1|DMAU
OG0009017	LOC117901336|XP_034667936.1|DSUB	LOC117150308|XP_033173024.1|DMAU
OG0009018	LOC117902991|XP_034670596.1|DSUB	LOC117146289|XP_033168187.1|DMAU
OG0009019	LOC117902987|XP_034670578.1|DSUB	LOC117146299|XP_033168209.1|DMAU
OG0009020	LOC117899340|XP_034665178.1|DSUB	LOC117145546|XP_033167131.1|DMAU
OG0009021	LOC117897314|XP_034661956.1|DSUB	LOC117142646|XP_033162643.1|DMAU
OG0009022	LOC117898197|XP_034663308.1|DSUB	LOC117143915|XP_033164720.1|DMAU
OG0009023	LOC117896720|XP_034661072.1|DSUB	LOC117143034|XP_033163318.1|DMAU
OG0009024	LOC117896325|XP_034660451.1|DSUB	LOC117145457|XP_033167017.1|DMAU
OG0009025	LOC117898581|XP_034664014.1|DSUB	LOC117142870|XP_033163029.1|DMAU
OG0009026	LOC117897584|XP_034662429.1|DSUB	LOC117144646|XP_033165833.1|DMAU
OG0009027	LOC117892580|XP_034654804.1|DSUB	LOC117135748|XP_033152094.1|DMAU
OG0009028	LOC117895218|XP_034658602.1|DSUB	LOC117140440|XP_033159256.1|DMAU
OG0009029	LOC117902117|XP_034669126.1|DSUB	LOC117147167|XP_033169854.1|DMAU
OG0009030	LOC117902744|XP_034670218.1|DSUB	LOC117150394|XP_033173148.1|DMAU
OG0009031	LOC117898896|XP_034664470.1|DSUB	LOC117144802|XP_033166068.1|DMAU
OG0009032	LOC117898898|XP_034664471.1|DSUB	LOC117144803|XP_033166070.1|DMAU
OG0009033	LOC117900017|XP_034666094.1|DSUB	LOC117150265|XP_033172962.1|DMAU
OG0009034	LOC117901496|XP_034668156.1|DSUB	LOC117150367|XP_033173117.1|DMAU
OG0009035	LOC117902181|XP_034669244.1|DSUB	LOC117151076|XP_033174211.1|DMAU
OG0009036	LOC117890569|XP_034651392.1|DSUB	LOC117137125|XP_033154314.1|DMAU
OG0009037	LOC117902540|XP_034669865.1|DSUB	LOC117138444|XP_033156451.1|DMAU
OG0009038	LOC117898661|XP_034664128.1|DSUB	LOC117144654|XP_033165845.1|DMAU
OG0009039	LOC117895985|XP_034659859.1|DSUB	LOC117143181|XP_033163589.1|DMAU
OG0009040	LOC117892627|XP_034654870.1|DSUB	LOC117135929|XP_033152388.1|DMAU
OG0009041	LOC117898794|XP_034664323.1|DSUB	LOC117142783|XP_033162865.1|DMAU
OG0009042	LOC117902072|XP_034669052.1|DSUB	LOC117137448|XP_033154783.1|DMAU
OG0009043	LOC117901772|XP_034668562.1|DSUB	LOC117147255|XP_033169970.1|DMAU
OG0009044	LOC117902717|XP_034670173.1|DSUB	LOC117150750|XP_033173675.1|DMAU
OG0009045	LOC117896240|XP_034660278.1|DSUB	LOC117144566|XP_033165701.1|DMAU
OG0009046	LOC117893453|XP_034655962.1|DSUB	LOC117142077|XP_033161848.1|DMAU
OG0009047	LOC117891332|XP_034652642.1|DSUB	LOC117137297|XP_033154561.1|DMAU
OG0009048	LOC117900164|XP_034666297.1|DSUB	LOC117150707|XP_033173614.1|DMAU
OG0009049	LOC117898526|XP_034663886.1|DSUB	LOC117144965|XP_033166316.1|DMAU
OG0009050	LOC117902131|XP_034669151.1|DSUB	LOC117140302|XP_033159040.1|DMAU
OG0009051	LOC117891246|XP_034652483.1|DSUB	LOC117135413|XP_033151457.1|DMAU
OG0009052	LOC117899719|XP_034665829.1|DSUB	LOC117145171|XP_033166611.1|DMAU
OG0009053	LOC117898823|XP_034664378.1|DSUB	LOC117143402|XP_033163981.1|DMAU
OG0009054	LOC117898409|XP_034663669.1|DSUB	LOC117144753|XP_033165999.1|DMAU
OG0009055	LOC117902173|XP_034669205.1|DSUB	LOC117135219|XP_033151218.1|DMAU
OG0009056	LOC117902607|XP_034670009.1|DSUB	LOC117150602|XP_033173451.1|DMAU
OG0009057	LOC117894722|XP_034657800.1|DSUB	LOC117141651|XP_033161116.1|DMAU
OG0009058	LOC117902951|XP_034670464.1|DSUB	LOC117146253|XP_033168087.1|DMAU
OG0009059	LOC117895453|XP_034659016.1|DSUB	LOC117139315|XP_033157450.1|DMAU
OG0009060	LOC117899247|XP_034665018.1|DSUB	LOC117144435|XP_033165472.1|DMAU
OG0009061	LOC117892303|XP_034654340.1|DSUB	LOC117138247|XP_033156089.1|DMAU
OG0009062	LOC117891941|XP_034653680.1|DSUB	LOC117136092|XP_033152662.1|DMAU
OG0009063	LOC117900491|XP_034666770.1|DSUB	LOC117135298|XP_033151365.1|DMAU
OG0009064	LOC117890718|XP_034651650.1|DSUB	LOC117138288|XP_033156157.1|DMAU
OG0009065	LOC117897106|XP_034661642.1|DSUB	LOC117144777|XP_033166036.1|DMAU
OG0009066	LOC117894108|XP_034656876.1|DSUB	LOC117141533|XP_033160914.1|DMAU
OG0009067	LOC117895438|XP_034658983.1|DSUB	LOC117140484|XP_033159325.1|DMAU
OG0009068	LOC117891975|XP_034653739.1|DSUB	LOC117136656|XP_033153547.1|DMAU
OG0009069	LOC117902733|XP_034670198.1|DSUB	LOC117150439|XP_033173215.1|DMAU
OG0009070	LOC117890168|XP_034650757.1|DSUB	LOC117135801|XP_033152188.1|DMAU
OG0009071	LOC117897741|XP_034662670.1|DSUB	LOC117142313|XP_033162109.1|DMAU
OG0009072	LOC117899408|XP_034665286.1|DSUB	LOC117144781|XP_033166041.1|DMAU
OG0009073	LOC117896725|XP_034661080.1|DSUB	LOC117144984|XP_033166344.1|DMAU
OG0009074	LOC117898412|XP_034663672.1|DSUB	LOC117142457|XP_033162331.1|DMAU
OG0009075	LOC117897208|XP_034661802.1|DSUB	LOC117142938|XP_033163142.1|DMAU
OG0009076	LOC117899496|XP_034665436.1|DSUB	LOC117142259|XP_033162012.1|DMAU
OG0009077	LOC117896075|XP_034659996.1|DSUB	LOC117145274|XP_033166752.1|DMAU
OG0009078	LOC117897617|XP_034662474.1|DSUB	LOC117143219|XP_033163658.1|DMAU
OG0009079	LOC117896077|XP_034660002.1|DSUB	LOC117145678|XP_033167306.1|DMAU
OG0009080	LOC117898100|XP_034663171.1|DSUB	LOC117143621|XP_033164278.1|DMAU
OG0009081	LOC117896552|XP_034660829.1|DSUB	LOC117144397|XP_033165424.1|DMAU
OG0009082	LOC117896245|XP_034660294.1|DSUB	LOC117144205|XP_033165145.1|DMAU
OG0009083	LOC117903809|XP_034672136.1|DSUB	LOC117148188|XP_033171347.1|DMAU
OG0009084	LOC117899578|XP_034665582.1|DSUB	LOC117143155|XP_033163550.1|DMAU
OG0009085	LOC117897880|XP_034662846.1|DSUB	LOC117143569|XP_033164204.1|DMAU
OG0009086	LOC117896445|XP_034660665.1|DSUB	LOC117143406|XP_033163991.1|DMAU
OG0009087	LOC117898784|XP_034664312.1|DSUB	LOC117142954|XP_033163170.1|DMAU
OG0009088	LOC117897939|XP_034662921.1|DSUB	LOC117144955|XP_033166301.1|DMAU
OG0009089	LOC117899140|XP_034664884.1|DSUB	LOC117146269|XP_033168153.1|DMAU
OG0009090	LOC117898018|XP_034663038.1|DSUB	LOC117144725|XP_033165956.1|DMAU
OG0009091	LOC117898290|XP_034663437.1|DSUB	LOC117144402|XP_033165429.1|DMAU
OG0009092	LOC117898308|XP_034663474.1|DSUB	LOC117144412|XP_033165443.1|DMAU
OG0009093	LOC117898868|XP_034664438.1|DSUB	LOC117142432|XP_033162284.1|DMAU
OG0009094	LOC117899086|XP_034664753.1|DSUB	LOC117145354|XP_033166863.1|DMAU
OG0009095	LOC117899085|XP_034664752.1|DSUB	LOC117145352|XP_033166860.1|DMAU
OG0009096	LOC117896867|XP_034661288.1|DSUB	LOC117144696|XP_033165912.1|DMAU
OG0009097	LOC117896625|XP_034660953.1|DSUB	LOC117144729|XP_033165964.1|DMAU
OG0009098	LOC117896123|XP_034660068.1|DSUB	LOC117144971|XP_033166323.1|DMAU
OG0009099	LOC117898883|XP_034664457.1|DSUB	LOC117142544|XP_033162485.1|DMAU
OG0009100	LOC117900439|XP_034666700.1|DSUB	LOC117150685|XP_033173588.1|DMAU
OG0009101	LOC117900843|XP_034667248.1|DSUB	LOC117148072|XP_033171164.1|DMAU
OG0009102	LOC117902661|XP_034670080.1|DSUB	LOC117135444|XP_033151516.1|DMAU
OG0009103	LOC117900189|XP_034666329.1|DSUB	LOC117151005|XP_033174102.1|DMAU
OG0009104	LOC117900590|XP_034666890.1|DSUB	LOC117150996|XP_033174092.1|DMAU
OG0009105	LOC117900664|XP_034666996.1|DSUB	LOC117150401|XP_033173156.1|DMAU
OG0009106	LOC117901341|XP_034667942.1|DSUB	LOC117150404|XP_033173158.1|DMAU
OG0009107	LOC117901128|XP_034667657.1|DSUB	LOC117150822|XP_033173783.1|DMAU
OG0009108	LOC117896373|XP_034660540.1|DSUB	LOC117145637|XP_033167247.1|DMAU
OG0009109	LOC117901417|XP_034668044.1|DSUB	LOC117150726|XP_033173639.1|DMAU
OG0009110	LOC117901158|XP_034667700.1|DSUB	LOC117150927|XP_033173979.1|DMAU
OG0009111	LOC117894965|XP_034658190.1|DSUB	LOC117141514|XP_033160896.1|DMAU
OG0009112	LOC117900957|XP_034667421.1|DSUB	LOC117150460|XP_033173245.1|DMAU
OG0009113	LOC117900252|XP_034666442.1|DSUB	LOC117150589|XP_033173436.1|DMAU
OG0009114	LOC117902562|XP_034669894.1|DSUB	LOC117142073|XP_033161847.1|DMAU
OG0009115	LOC117901735|XP_034668509.1|DSUB	LOC117135163|XP_033151115.1|DMAU
OG0009116	LOC117900585|XP_034666886.1|DSUB	LOC117141644|XP_033161122.1|DMAU
OG0009117	LOC117900852|XP_034667263.1|DSUB	LOC117144641|XP_033165831.1|DMAU
OG0009118	LOC117892692|XP_034654997.1|DSUB	LOC117148325|XP_033171549.1|DMAU
OG0009119	LOC117900067|XP_034666162.1|DSUB	LOC117140917|XP_033159998.1|DMAU
OG0009120	LOC117893340|XP_034655821.1|DSUB	LOC117139241|XP_033157342.1|DMAU
OG0009121	LOC117890599|XP_034651427.1|DSUB	LOC117137302|XP_033154570.1|DMAU
OG0009122	LOC117891524|XP_034652915.1|DSUB	LOC117136598|XP_033153471.1|DMAU
OG0009123	LOC117889832|XP_034650204.1|DSUB	LOC117137635|XP_033155057.1|DMAU
OG0009124	LOC117900305|XP_034666510.1|DSUB	LOC117142319|XP_033162120.1|DMAU
OG0009125	LOC117892319|XP_034654363.1|DSUB	LOC117136338|XP_033153089.1|DMAU
OG0009126	LOC117892583|XP_034654812.1|DSUB	LOC117138037|XP_033155740.1|DMAU
OG0009127	LOC117892209|XP_034654201.1|DSUB	LOC117136333|XP_033153085.1|DMAU
OG0009128	LOC117890376|XP_034651064.1|DSUB	LOC117136323|XP_033153068.1|DMAU
OG0009129	LOC117890561|XP_034651385.1|DSUB	LOC117137130|XP_033154320.1|DMAU
OG0009130	LOC117890619|XP_034651450.1|DSUB	LOC117138269|XP_033156125.1|DMAU
OG0009131	LOC117890417|XP_034651125.1|DSUB	LOC117136343|XP_033153097.1|DMAU
OG0009132	LOC117891958|XP_034653721.1|DSUB	LOC117137499|XP_033154871.1|DMAU
OG0009133	LOC117890601|XP_034651431.1|DSUB	LOC117136879|XP_033153875.1|DMAU
OG0009134	LOC117891093|XP_034652165.1|DSUB	LOC117135641|XP_033151909.1|DMAU
OG0009135	LOC117889964|XP_034650416.1|DSUB	LOC117136827|XP_033153792.1|DMAU
OG0009136	LOC117891870|XP_034653527.1|DSUB	LOC117138050|XP_033155757.1|DMAU
OG0009137	LOC117891316|XP_034652620.1|DSUB	LOC117137348|XP_033154635.1|DMAU
OG0009138	LOC117891303|XP_034652602.1|DSUB	LOC117136862|XP_033153852.1|DMAU
OG0009139	LOC117892207|XP_034654198.1|DSUB	LOC117136060|XP_033152600.1|DMAU
OG0009140	LOC117890754|XP_034651704.1|DSUB	LOC117137668|XP_033155119.1|DMAU
OG0009141	LOC117892328|XP_034654372.1|DSUB	LOC117135842|XP_033152247.1|DMAU
OG0009142	LOC117889732|XP_034650046.1|DSUB	LOC117137518|XP_033154893.1|DMAU
OG0009143	LOC117890840|XP_034651815.1|DSUB	LOC117136012|XP_033152518.1|DMAU
OG0009144	LOC117889913|XP_034650330.1|DSUB	LOC117136002|XP_033152507.1|DMAU
OG0009145	LOC117891604|XP_034653028.1|DSUB	LOC117138645|XP_033156752.1|DMAU
OG0009146	LOC117891521|XP_034652909.1|DSUB	LOC117137235|XP_033154485.1|DMAU
OG0009147	LOC117892550|XP_034654751.1|DSUB	LOC117136843|XP_033153818.1|DMAU
OG0009148	LOC117890501|XP_034651285.1|DSUB	LOC117135891|XP_033152329.1|DMAU
OG0009149	LOC117890500|XP_034651284.1|DSUB	LOC117137582|XP_033154978.1|DMAU
OG0009150	LOC117890825|XP_034651793.1|DSUB	LOC117137143|XP_033154338.1|DMAU
OG0009152	LOC117891380|XP_034652710.1|DSUB	LOC117137565|XP_033154961.1|DMAU
OG0009153	LOC117889843|XP_034650227.1|DSUB	LOC117136236|XP_033152911.1|DMAU
OG0009154	LOC117897217|XP_034661822.1|DSUB	LOC117144633|XP_033165818.1|DMAU
OG0009155	LOC117892297|XP_034654330.1|DSUB	LOC117137402|XP_033154715.1|DMAU
OG0009156	LOC117901871|XP_034668719.1|DSUB	LOC117150873|XP_033173883.1|DMAU
OG0009157	LOC117901301|XP_034667897.1|DSUB	LOC117143541|XP_033164172.1|DMAU
OG0009158	LOC117892908|XP_034655110.1|DSUB	LOC117141189|XP_033160418.1|DMAU
OG0009159	LOC117903321|XP_034671154.1|DSUB	LOC117148605|XP_033171976.1|DMAU
OG0009160	LOC117891452|XP_034652824.1|DSUB	LOC117144201|XP_033165144.1|DMAU
OG0009161	LOC117891685|XP_034653158.1|DSUB	LOC117146889|XP_033169379.1|DMAU
OG0009162	LOC117894003|XP_034656717.1|DSUB	LOC117140135|XP_033158792.1|DMAU
OG0009163	LOC117895053|XP_034658321.1|DSUB	LOC117139595|XP_033157902.1|DMAU
