Orthogroup	DSUB.longest_only	DVIR.longest_only
OG0010294	LOC117901431|XP_034668066.1|DSUB	LOC6634074|XP_002057895.2|DVIR
OG0010295	LOC117901980|XP_034668880.1|DSUB	LOC6628008|XP_002051414.1|DVIR
OG0010296	LOC117891374|XP_034652702.1|DSUB	LOC6627174|XP_032291975.1|DVIR
OG0010298	LOC117890336|XP_034651019.1|DSUB	LOC6625026|XP_032292034.1|DVIR
OG0010299	LOC117892368|XP_034654469.1|DSUB	LOC6636333|XP_002059932.2|DVIR
OG0010300	LOC117890588|XP_034651415.1|DSUB	LOC116650868|XP_032291649.1|DVIR, LOC6636446|XP_002059835.1|DVIR
OG0010301	LOC117896606|XP_034660930.1|DSUB	LOC6633195|XP_002056682.1|DVIR
OG0010302	LOC117891151|XP_034652295.1|DSUB	LOC26531446|XP_015030333.1|DVIR
OG0010304	LOC117903438|XP_034671353.1|DSUB	LOC6631707|XP_032295889.1|DVIR
OG0010305	LOC117903432|XP_034671346.1|DSUB	LOC116652051|XP_032295716.1|DVIR
OG0010306	LOC117903427|XP_034671340.1|DSUB	LOC6631509|XP_032295605.1|DVIR
OG0010307	LOC117903768|XP_034672076.1|DSUB	LOC6636047|XP_032295970.1|DVIR
OG0010308	LOC117902177|XP_034669217.1|DSUB	LOC6631602|XP_002055719.3|DVIR
OG0010309	LOC117893155|XP_034655508.1|DSUB	LOC6624286|XP_002046571.1|DVIR, LOC116650640|XP_032290748.1|DVIR
OG0010310	LOC117903783|XP_034672099.1|DSUB	LOC6634728|XP_032289222.1|DVIR
OG0010312	LOC117898790|XP_034664322.1|DSUB	LOC6631971|XP_002055599.3|DVIR
OG0010313	LOC117894792|XP_034657912.1|DSUB	LOC6624279|XP_002048513.1|DVIR
OG0010314	LOC117895025|XP_034658289.1|DSUB	LOC6631552|XP_002055704.2|DVIR
OG0010315	LOC117897222|XP_034661833.1|DSUB	LOC6631620|XP_002055562.1|DVIR
OG0010319	LOC117893585|XP_034656152.1|DSUB	LOC6633788|XP_002056960.1|DVIR
OG0010320	LOC117903078|XP_034670766.1|DSUB	LOC6634563|XP_002058175.1|DVIR
OG0010321	LOC117894894|XP_034658067.1|DSUB	LOC6636613|XP_032291457.1|DVIR
OG0010322	LOC117893055|XP_034655328.1|DSUB	LOC6636589|XP_032291448.1|DVIR
OG0010323	LOC117893405|XP_034655896.1|DSUB	LOC6631187|XP_002053242.1|DVIR
OG0010324	LOC117895166|XP_034658518.1|DSUB	LOC6622209|XP_002046323.2|DVIR
OG0010325	LOC117894307|XP_034657165.1|DSUB	LOC6622783|XP_002046667.1|DVIR
OG0010326	LOC117893637|XP_034656215.1|DSUB	LOC6636920|XP_002060376.1|DVIR
OG0010327	LOC117894935|XP_034658129.1|DSUB	LOC6624122|XP_002046930.2|DVIR
OG0010329	LOC117894513|XP_034657514.1|DSUB	LOC6623731|XP_002046205.1|DVIR
OG0010332	LOC117903567|XP_034671669.1|DSUB	LOC6633753|XP_002056939.1|DVIR
OG0010333	LOC117901681|XP_034668415.1|DSUB	LOC6628222|XP_002051170.1|DVIR
OG0010334	LOC117902069|XP_034669045.1|DSUB	LOC6628134|XP_002052302.1|DVIR
OG0010335	LOC117903426|XP_034671339.1|DSUB	LOC6631506|XP_002055325.3|DVIR
OG0010336	LOC117894631|XP_034657691.1|DSUB	LOC6634835|XP_002058016.1|DVIR
OG0010337	LOC117897131|XP_034661684.1|DSUB	LOC6633714|XP_002057118.1|DVIR
OG0010338	LOC117901364|XP_034667968.1|DSUB	LOC6633822|XP_002057101.1|DVIR
OG0010339	LOC117894611|XP_034657652.1|DSUB	LOC6634806|XP_002057919.2|DVIR
OG0010340	LOC117901993|XP_034668899.1|DSUB	LOC6634502|XP_002057907.1|DVIR
OG0010341	LOC117901984|XP_034668887.1|DSUB	LOC6634434|XP_002057906.2|DVIR
OG0010342	LOC117896170|XP_034660146.1|DSUB	LOC26531272|XP_032288957.1|DVIR
OG0010343	LOC117903603|XP_034671750.1|DSUB	LOC6636143|XP_002059537.1|DVIR
OG0010344	LOC117903744|XP_034672019.1|DSUB	LOC6633518|XP_002057066.1|DVIR
OG0010345	LOC117898518|XP_034663879.1|DSUB	LOC6634540|XP_002058284.2|DVIR
OG0010346	LOC117903158|XP_034670888.1|DSUB	LOC6634784|XP_032296375.1|DVIR
OG0010347	LOC117903726|XP_034671969.1|DSUB	LOC6634462|XP_032296387.1|DVIR
OG0010348	LOC117890017|XP_034650510.1|DSUB	LOC6633461|XP_002057344.1|DVIR
OG0010349	LOC117893751|XP_034656380.1|DSUB	LOC6633795|XP_002057315.1|DVIR
OG0010350	LOC117895586|XP_034659222.1|DSUB	LOC6633775|XP_032295813.1|DVIR
OG0010351	LOC117894106|XP_034656877.1|DSUB	LOC6634740|XP_002058188.1|DVIR
OG0010352	LOC117903582|XP_034671692.1|DSUB	LOC6632203|XP_002055517.1|DVIR
OG0010353	LOC117899750|XP_034665892.1|DSUB	LOC6631938|XP_032295862.1|DVIR
OG0010354	LOC117890411|XP_034651117.1|DSUB	LOC6635520|XP_002058938.1|DVIR
OG0010355	LOC117903039|XP_034670661.1|DSUB	LOC6633611|XP_002056919.1|DVIR
OG0010356	LOC117891809|XP_034653390.1|DSUB	LOC6631994|XP_002055086.2|DVIR
OG0010357	LOC117903837|XP_034672180.1|DSUB	LOC6632211|XP_002055525.1|DVIR
OG0010358	LOC117899723|XP_034665852.1|DSUB	LOC6636112|XP_032295873.1|DVIR
OG0010359	LOC117894561|XP_034657580.1|DSUB	LOC6636931|XP_002060395.2|DVIR
OG0010360	LOC117892748|XP_034655066.1|DSUB	LOC6636937|XP_002060393.1|DVIR
OG0010361	LOC117902678|XP_034670105.1|DSUB	LOC6636936|XP_002060392.2|DVIR
OG0010362	LOC117903620|XP_034671769.1|DSUB	LOC6635591|XP_002059016.1|DVIR
OG0010363	LOC117903295|XP_034671115.1|DSUB	LOC6631670|XP_002055412.1|DVIR
OG0010364	LOC117895576|XP_034659192.1|DSUB	LOC6631480|XP_032295950.1|DVIR
OG0010365	LOC117891901|XP_034653654.1|DSUB	LOC6631685|XP_002055455.3|DVIR
OG0010366	LOC117900087|XP_034666191.1|DSUB	LOC6631935|XP_002055482.2|DVIR
OG0010367	LOC117893760|XP_034656393.1|DSUB	LOC26530423|XP_032295853.1|DVIR
OG0010368	LOC117903091|XP_034670789.1|DSUB	LOC6631883|XP_032295435.1|DVIR
OG0010369	LOC117894638|XP_034657704.1|DSUB	LOC6636698|XP_002060113.2|DVIR
OG0010370	LOC117898069|XP_034663136.1|DSUB	LOC6631622|XP_002055564.3|DVIR
OG0010371	LOC117903479|XP_034671426.1|DSUB	LOC6631458|XP_002055546.3|DVIR
OG0010372	LOC117895034|XP_034658300.1|DSUB	LOC6631781|XP_002055708.1|DVIR
OG0010373	LOC117894732|XP_034657822.1|DSUB	LOC6637071|XP_002060486.2|DVIR
OG0010374	LOC117895692|XP_034659433.1|DSUB	LOC6631844|XP_002055581.1|DVIR
OG0010375	LOC117903431|XP_034671345.1|DSUB	LOC6631845|XP_002055582.1|DVIR
OG0010376	LOC117903712|XP_034671950.1|DSUB	LOC6631770|XP_002055178.1|DVIR
OG0010377	LOC117891496|XP_034652878.1|DSUB	LOC6631817|XP_002055189.2|DVIR
OG0010378	LOC117890232|XP_034650864.1|DSUB	LOC6631545|XP_002055697.1|DVIR
OG0010379	LOC117890926|XP_034651952.1|DSUB	LOC26531337|XP_015024671.1|DVIR
OG0010380	LOC117903101|XP_034670804.1|DSUB	LOC6631692|XP_002055148.1|DVIR
OG0010381	LOC117902781|XP_034670275.1|DSUB	LOC116652195|XP_032296100.1|DVIR
OG0010382	LOC117892358|XP_034654462.1|DSUB	LOC6631636|XP_002055139.1|DVIR
OG0010383	LOC117890973|XP_034652006.1|DSUB	LOC6631632|XP_002055135.2|DVIR
OG0010384	LOC117901058|XP_034667564.1|DSUB	LOC6636076|XP_002059607.1|DVIR
OG0010385	LOC117900408|XP_034666654.1|DSUB	LOC6628572|XP_002051523.1|DVIR
OG0010386	LOC117901800|XP_034668604.1|DSUB	LOC6633899|XP_002057592.1|DVIR
OG0010387	LOC117900978|XP_034667462.1|DSUB	LOC6633892|XP_002057586.2|DVIR
OG0010388	LOC117901990|XP_034668891.1|DSUB	LOC6634284|XP_032293733.1|DVIR
OG0010389	LOC117902039|XP_034668994.1|DSUB	LOC6634386|XP_002057580.1|DVIR
OG0010390	LOC117900995|XP_034667483.1|DSUB	LOC26531025|XP_015025379.1|DVIR
OG0010391	LOC117901680|XP_034668414.1|DSUB	LOC6633941|XP_002057611.1|DVIR
OG0010392	LOC117900478|XP_034666753.1|DSUB	LOC6627634|XP_002051100.1|DVIR
OG0010393	LOC117900896|XP_034667318.1|DSUB	LOC6628734|XP_032293436.1|DVIR
OG0010394	LOC117901752|XP_034668530.1|DSUB	LOC6634349|XP_002057813.1|DVIR
OG0010395	LOC117900740|XP_034667106.1|DSUB	LOC6634009|XP_002057830.2|DVIR
OG0010396	LOC117901314|XP_034667915.1|DSUB	LOC6633979|XP_032293701.1|DVIR
OG0010397	LOC117900849|XP_034667260.1|DSUB	LOC6634013|XP_002057856.1|DVIR
OG0010398	LOC117900479|XP_034666755.1|DSUB	LOC6634178|XP_002057436.1|DVIR
OG0010399	LOC117900162|XP_034666295.1|DSUB	LOC6634145|XP_002057431.1|DVIR
OG0010400	LOC117902764|XP_034670247.1|DSUB	LOC6628850|XP_002051236.2|DVIR
OG0010401	LOC117902760|XP_034670244.1|DSUB	LOC6628808|XP_002051231.1|DVIR
OG0010402	LOC117900318|XP_034666539.1|DSUB	LOC26531254|XP_015028907.1|DVIR
OG0010403	LOC117900321|XP_034666544.1|DSUB	LOC6628800|XP_002051223.1|DVIR
OG0010404	LOC117901258|XP_034667842.1|DSUB	LOC6628297|XP_002051182.1|DVIR
OG0010405	LOC117901259|XP_034667843.1|DSUB	LOC6628296|XP_002051181.1|DVIR
OG0010406	LOC117901260|XP_034667844.1|DSUB	LOC6628230|XP_002051178.1|DVIR
OG0010407	LOC117900689|XP_034667029.1|DSUB	LOC6628711|XP_032293595.1|DVIR
OG0010408	LOC117900387|XP_034666632.1|DSUB	LOC6627751|XP_002051305.2|DVIR
OG0010409	LOC117900142|XP_034666265.1|DSUB	LOC116649873|XP_032288986.1|DVIR
OG0010410	LOC117901162|XP_034667703.1|DSUB	LOC6634305|XP_015025244.1|DVIR
OG0010411	LOC117900586|XP_034666887.1|DSUB	LOC6627553|XP_002052287.2|DVIR
OG0010412	LOC117900998|XP_034667487.1|DSUB	LOC6628747|XP_002052317.1|DVIR
OG0010413	LOC117901347|XP_034667949.1|DSUB	LOC6628420|XP_002052333.1|DVIR
OG0010414	LOC117900931|XP_034667386.1|DSUB	LOC6628868|XP_002052334.1|DVIR
OG0010415	LOC117901650|XP_034668378.1|DSUB	LOC6635647|XP_002059193.2|DVIR
OG0010416	LOC117901828|XP_034668649.1|DSUB	LOC6635778|XP_002059174.2|DVIR
OG0010417	LOC117900712|XP_034667064.1|DSUB	LOC6635775|XP_002059171.1|DVIR
OG0010418	LOC117901053|XP_034667556.1|DSUB	LOC6628769|XP_032294263.1|DVIR
OG0010419	LOC117901916|XP_034668776.1|DSUB	LOC6628483|XP_002052030.1|DVIR
OG0010420	LOC117902056|XP_034669019.1|DSUB	LOC6627828|XP_002051752.2|DVIR
OG0010421	LOC117901191|XP_034667735.1|DSUB	LOC6627661|XP_002051725.1|DVIR
OG0010422	LOC117901455|XP_034668098.1|DSUB	LOC6627359|XP_002051666.1|DVIR
OG0010423	LOC117901766|XP_034668547.1|DSUB	LOC26531363|XP_015028926.1|DVIR
OG0010424	LOC117900764|XP_034667135.1|DSUB	LOC26531331|XP_015028922.1|DVIR
OG0010425	LOC117899993|XP_034666055.1|DSUB	LOC6628526|XP_002052722.1|DVIR
OG0010426	LOC117899991|XP_034666051.1|DSUB	LOC6628527|XP_002052723.1|DVIR
OG0010427	LOC117901192|XP_034667736.1|DSUB	LOC6628030|XP_002052907.1|DVIR
OG0010428	LOC117902667|XP_034670088.1|DSUB	LOC6627469|XP_002052900.1|DVIR
OG0010429	LOC117902557|XP_034669890.1|DSUB	LOC6627466|XP_002052897.1|DVIR
OG0010430	LOC117901933|XP_034668792.1|DSUB	LOC6627334|XP_002052231.2|DVIR
OG0010431	LOC117900983|XP_034667471.1|DSUB	LOC6627958|XP_002052534.3|DVIR
OG0010432	LOC117900984|XP_034667472.1|DSUB	LOC6627955|XP_002052531.1|DVIR
OG0010433	LOC117900592|XP_034666892.1|DSUB	LOC6629180|XP_002051585.2|DVIR
OG0010434	LOC117901642|XP_034668367.1|DSUB	LOC6628502|XP_002051837.1|DVIR
OG0010435	LOC117902224|XP_034669348.1|DSUB	LOC6628791|XP_002051934.1|DVIR
OG0010436	LOC117900248|XP_034666438.1|DSUB	LOC6627811|XP_032294316.1|DVIR
OG0010437	LOC117901137|XP_034667670.1|DSUB	LOC6627462|XP_002052484.1|DVIR
OG0010438	LOC117893873|XP_034656535.1|DSUB	LOC26531522|XP_015028944.1|DVIR
OG0010439	LOC117900684|XP_034667021.1|DSUB	LOC6629138|XP_002051580.1|DVIR
OG0010440	LOC117900781|XP_034667153.1|DSUB	LOC6635723|XP_032294724.1|DVIR
OG0010441	LOC117901459|XP_034668104.1|DSUB	LOC26531567|XP_015024564.1|DVIR
OG0010442	LOC117898113|XP_034663190.1|DSUB	LOC6635742|XP_002059213.1|DVIR
OG0010443	LOC117900481|XP_034666757.1|DSUB	LOC6627431|XP_002052157.1|DVIR
OG0010444	LOC117900467|XP_034666734.1|DSUB	LOC6627429|XP_032294100.1|DVIR
OG0010445	LOC117900377|XP_034666620.1|DSUB	LOC6629000|XP_002052103.1|DVIR
OG0010446	LOC117900089|XP_034666190.1|DSUB	LOC6635755|XP_002059112.2|DVIR
OG0010447	LOC117893610|XP_034656178.1|DSUB	LOC6624551|XP_002046409.3|DVIR
OG0010448	LOC117893151|XP_034655502.1|DSUB	LOC6623374|XP_032290650.1|DVIR
OG0010449	LOC117893177|XP_034655559.1|DSUB	LOC6623120|XP_002047819.1|DVIR
OG0010450	LOC117894200|XP_034657006.1|DSUB	LOC6623336|XP_002047785.1|DVIR
OG0010451	LOC117892974|XP_034655205.1|DSUB	LOC6623232|XP_002047768.1|DVIR
OG0010452	LOC117895527|XP_034659124.1|DSUB	LOC6622088|XP_002047728.1|DVIR
OG0010453	LOC117895525|XP_034659122.1|DSUB	LOC6622600|XP_002048205.2|DVIR
OG0010454	LOC117893986|XP_034656691.1|DSUB	LOC6622590|XP_032290517.1|DVIR
OG0010455	LOC117895204|XP_034658579.1|DSUB	LOC6622516|XP_002047000.1|DVIR
OG0010456	LOC117894360|XP_034657244.1|DSUB	LOC6622297|XP_002046954.1|DVIR
OG0010457	LOC117893863|XP_034656524.1|DSUB	LOC6636615|XP_002060015.1|DVIR
OG0010458	LOC117894022|XP_034656751.1|DSUB	LOC6636610|XP_002060016.2|DVIR
OG0010459	LOC117893490|XP_034656013.1|DSUB	LOC6636612|XP_032291449.1|DVIR
OG0010460	LOC117893488|XP_034656011.1|DSUB	LOC6636585|XP_002060022.2|DVIR
OG0010461	LOC117894896|XP_034658077.1|DSUB	LOC6636562|XP_002060066.1|DVIR
OG0010462	LOC117894613|XP_034657656.1|DSUB	LOC6636843|XP_002060315.2|DVIR
OG0010463	LOC117894547|XP_034657559.1|DSUB	LOC6623637|XP_002046193.1|DVIR
OG0010464	LOC117894521|XP_034657525.1|DSUB	LOC6623743|XP_002046201.1|DVIR
OG0010465	LOC117894512|XP_034657512.1|DSUB	LOC6623829|XP_002046217.1|DVIR
OG0010466	LOC117894510|XP_034657510.1|DSUB	LOC6623692|XP_002046225.2|DVIR
OG0010467	LOC117894534|XP_034657542.1|DSUB	LOC6622182|XP_002046226.1|DVIR
OG0010468	LOC117893859|XP_034656520.1|DSUB	LOC6623919|XP_002046287.1|DVIR
OG0010469	LOC117895279|XP_034658705.1|DSUB	LOC6623405|XP_002046373.2|DVIR
OG0010470	LOC117894140|XP_034656925.1|DSUB	LOC6623452|XP_002048298.1|DVIR
OG0010471	LOC117894144|XP_034656929.1|DSUB	LOC6623900|XP_002048308.2|DVIR
OG0010472	LOC117893127|XP_034655466.1|DSUB	LOC6623600|XP_002047432.1|DVIR
OG0010473	LOC117895463|XP_034659029.1|DSUB	LOC6624003|XP_002047392.2|DVIR
OG0010474	LOC117895031|XP_034658294.1|DSUB	LOC116650617|XP_032290657.1|DVIR
OG0010475	LOC117893635|XP_034656212.1|DSUB	LOC6624686|XP_002047178.2|DVIR
OG0010476	LOC117894492|XP_034657491.1|DSUB	LOC6623261|XP_002047280.1|DVIR
OG0010477	LOC117894202|XP_034657009.1|DSUB	LOC6623848|XP_002046569.1|DVIR
OG0010478	LOC117894306|XP_034657164.1|DSUB	LOC6622809|XP_002046668.2|DVIR
OG0010479	LOC117895711|XP_034659453.1|DSUB	LOC6622210|XP_002046679.2|DVIR
OG0010480	LOC117893741|XP_034656361.1|DSUB	LOC6623084|XP_002046720.2|DVIR
OG0010481	LOC117895786|XP_034659577.1|DSUB	LOC6623622|XP_002046803.1|DVIR
OG0010482	LOC117894455|XP_034657445.1|DSUB	LOC6622558|XP_002048172.2|DVIR
OG0010483	LOC117895087|XP_034658375.1|DSUB	LOC6622235|XP_002047895.1|DVIR
OG0010484	LOC117893594|XP_034656159.1|DSUB	LOC6622358|XP_002047671.1|DVIR
OG0010486	LOC117894555|XP_034657570.1|DSUB	LOC6623957|XP_002048648.1|DVIR
OG0010487	LOC117895037|XP_034658302.1|DSUB	LOC6623793|XP_002048626.1|DVIR
OG0010488	LOC117893598|XP_034656163.1|DSUB	LOC6623611|XP_002048400.1|DVIR
OG0010489	LOC117893487|XP_034656010.1|DSUB	LOC6624469|XP_002048391.1|DVIR
OG0010491	LOC117892611|XP_034654853.1|DSUB	LOC6627161|XP_002049734.1|DVIR
OG0010492	LOC117895097|XP_034658385.1|DSUB	LOC6622917|XP_002048037.2|DVIR
OG0010493	LOC117893168|XP_034655537.1|DSUB	LOC6622296|XP_002047916.1|DVIR
OG0010494	LOC117893778|XP_034656410.1|DSUB	LOC26530974|XP_032290813.1|DVIR
OG0010495	LOC117894220|XP_034657027.1|DSUB	LOC6622094|XP_002047959.2|DVIR
OG0010496	LOC117893012|XP_034655258.1|DSUB	LOC6624493|XP_032291077.1|DVIR
OG0010497	LOC117893312|XP_034655791.1|DSUB	LOC6622380|XP_032290862.1|DVIR
OG0010498	LOC117890230|XP_034650859.1|DSUB	LOC6635976|XP_002059405.1|DVIR
OG0010499	LOC117890363|XP_034651047.1|DSUB	LOC26531830|XP_015024383.1|DVIR
OG0010500	LOC117889855|XP_034650245.1|DSUB	LOC6635814|XP_032291638.1|DVIR
OG0010501	LOC117891596|XP_034653019.1|DSUB	LOC6624797|XP_002050191.1|DVIR
OG0010502	LOC117893213|XP_034655638.1|DSUB, LOC117893188|XP_034655589.1|DSUB	LOC6622685|XP_032290702.1|DVIR
OG0010503	LOC117890240|XP_034650875.1|DSUB	LOC6635912|XP_002059290.1|DVIR
OG0010506	LOC117890099|XP_034650654.1|DSUB	LOC6636343|XP_002059942.2|DVIR
OG0010507	LOC117892286|XP_034654297.1|DSUB	LOC6626787|XP_002048873.1|DVIR
OG0010508	LOC117891575|XP_034652990.1|DSUB	LOC6626036|XP_002050803.2|DVIR
OG0010509	LOC117890779|XP_034651741.1|DSUB	LOC6625105|XP_002050123.1|DVIR
OG0010510	LOC117890437|XP_034651158.1|DSUB	LOC6625829|XP_002049503.1|DVIR
OG0010511	LOC117892749|XP_034655063.1|DSUB	LOC6625242|XP_002049488.1|DVIR
OG0010512	LOC117891227|XP_034652464.1|DSUB	LOC6624969|XP_002049477.1|DVIR
OG0010513	LOC117890405|XP_034651106.1|DSUB	LOC6626531|XP_002049468.2|DVIR
OG0010514	LOC117891748|XP_034653244.1|DSUB	LOC6626528|XP_002049465.1|DVIR
OG0010515	LOC117891631|XP_034653064.1|DSUB	LOC6626455|XP_002049684.1|DVIR
OG0010516	LOC117892075|XP_034653955.1|DSUB	LOC6627287|XP_032292886.1|DVIR
OG0010517	LOC117892315|XP_034654357.1|DSUB	LOC6626025|XP_002049601.2|DVIR
OG0010518	LOC117891410|XP_034652747.1|DSUB	LOC6624757|XP_002049751.1|DVIR
OG0010519	LOC117891652|XP_034653093.1|DSUB	LOC6626288|XP_002049225.2|DVIR
OG0010520	LOC117891017|XP_034652067.1|DSUB	LOC6626864|XP_002049255.1|DVIR
OG0010521	LOC117890445|XP_034651167.1|DSUB	LOC6625670|XP_002049370.2|DVIR
OG0010522	LOC117890332|XP_034651014.1|DSUB	LOC6626199|XP_002049877.1|DVIR
OG0010523	LOC117890904|XP_034651894.1|DSUB	LOC6626196|XP_015029849.1|DVIR
OG0010524	LOC117890307|XP_034650977.1|DSUB	LOC6626698|XP_015029344.1|DVIR
OG0010525	LOC117891811|XP_034653396.1|DSUB	LOC6626397|XP_002049134.1|DVIR
OG0010526	LOC117890497|XP_034651279.1|DSUB	LOC6626395|XP_002049132.1|DVIR
OG0010527	LOC117889802|XP_034650170.1|DSUB	LOC6625368|XP_002049064.2|DVIR
OG0010528	LOC117891208|XP_034652438.1|DSUB	LOC6625940|XP_002049051.2|DVIR
OG0010529	LOC117890876|XP_034651859.1|DSUB	LOC26530483|XP_015030209.1|DVIR
OG0010530	LOC117889960|XP_034650409.1|DSUB	LOC6625373|XP_002048989.1|DVIR
OG0010531	LOC117899761|XP_034665907.1|DSUB	LOC6636749|XP_002060210.2|DVIR
OG0010532	LOC117899497|XP_034665437.1|DSUB	LOC6629446|XP_002053163.1|DVIR
OG0010533	LOC117892964|XP_034655188.1|DSUB	LOC116650742|XP_032291192.1|DVIR
OG0010534	LOC117897693|XP_034662603.1|DSUB	LOC6632867|XP_002056553.1|DVIR
OG0010535	LOC117896745|XP_034661102.1|DSUB	LOC6632551|XP_002056534.1|DVIR
OG0010536	LOC117896858|XP_034661278.1|DSUB	LOC6632519|XP_002056529.1|DVIR
OG0010537	LOC117899498|XP_034665438.1|DSUB	LOC6631237|XP_002054666.1|DVIR
OG0010538	LOC117898514|XP_034663863.1|DSUB	LOC6631297|XP_032290332.1|DVIR
OG0010539	LOC117898499|XP_034663832.1|DSUB	LOC6631240|XP_032293563.1|DVIR
OG0010540	LOC117899560|XP_034665543.1|DSUB	LOC6632803|XP_032289551.1|DVIR
OG0010541	LOC117895176|XP_034658529.1|DSUB	LOC6635175|XP_002058579.1|DVIR
OG0010542	LOC117896848|XP_034661263.1|DSUB	LOC6634951|XP_002058539.1|DVIR
OG0010543	LOC117899106|XP_034664781.1|DSUB	LOC6632436|XP_002056166.2|DVIR
OG0010544	LOC117898874|XP_034664446.1|DSUB	LOC6632469|XP_002056170.1|DVIR
OG0010545	LOC117898285|XP_034663431.1|DSUB	LOC6632415|XP_002056211.1|DVIR
OG0010546	LOC117899745|XP_034665881.1|DSUB	LOC116651880|XP_032295052.1|DVIR
OG0010547	LOC117899747|XP_034665883.1|DSUB	LOC6635105|XP_002058665.2|DVIR
OG0010548	LOC117899437|XP_034665332.1|DSUB	LOC6634921|XP_002058681.2|DVIR
OG0010549	LOC117896238|XP_034660276.1|DSUB	LOC6632547|XP_002055826.1|DVIR
OG0010550	LOC117897726|XP_034662644.1|DSUB	LOC6632218|XP_002055886.1|DVIR
OG0010551	LOC117899144|XP_034664842.1|DSUB	LOC6632264|XP_002055899.2|DVIR
OG0010552	LOC117899328|XP_034665155.1|DSUB	LOC6632884|XP_002055936.1|DVIR
OG0010553	LOC117899332|XP_034665159.1|DSUB	LOC6633020|XP_002055937.1|DVIR
OG0010554	LOC117898741|XP_034664253.1|DSUB	LOC6633218|XP_002055983.1|DVIR
OG0010555	LOC117897257|XP_034661872.1|DSUB	LOC6632384|XP_002056007.1|DVIR
OG0010556	LOC117899470|XP_034665378.1|DSUB	LOC6632996|XP_002056497.1|DVIR
OG0010557	LOC117896825|XP_034661224.1|DSUB	LOC6630324|XP_002053434.1|DVIR
OG0010559	LOC117898757|XP_034664273.1|DSUB	LOC6630439|XP_002053480.1|DVIR
OG0010560	LOC117897903|XP_034662873.1|DSUB	LOC6631169|XP_002053517.2|DVIR
OG0010561	LOC117898298|XP_034663460.1|DSUB	LOC6629400|XP_002053580.1|DVIR
OG0010562	LOC117896480|XP_034660711.1|DSUB	LOC6629956|XP_002053614.1|DVIR
OG0010563	LOC117896633|XP_034660967.1|DSUB	LOC6629958|XP_002053616.1|DVIR
OG0010564	LOC117896293|XP_034660404.1|DSUB	LOC6630611|XP_002054486.2|DVIR
OG0010565	LOC117898090|XP_034663161.1|DSUB	LOC6629495|XP_002054515.1|DVIR
OG0010566	LOC117899644|XP_034665711.1|DSUB	LOC26530382|XP_015027793.1|DVIR
OG0010567	LOC117896274|XP_034660367.1|DSUB	LOC6630390|XP_002053998.1|DVIR
OG0010568	LOC117897774|XP_034662710.1|DSUB	LOC6629435|XP_002054070.1|DVIR
OG0010569	LOC117896658|XP_034660996.1|DSUB	LOC6630469|XP_002054105.1|DVIR
OG0010570	LOC117898104|XP_034663177.1|DSUB	LOC6631038|XP_002054129.1|DVIR
OG0010571	LOC117899661|XP_034665735.1|DSUB	LOC6630146|XP_032295151.1|DVIR
OG0010572	LOC117899706|XP_034665805.1|DSUB	LOC6630709|XP_002054202.1|DVIR
OG0010573	LOC117899302|XP_034665112.1|DSUB	LOC6630714|XP_002054207.1|DVIR
OG0010574	LOC117899309|XP_034665126.1|DSUB	LOC6630715|XP_002054208.2|DVIR
OG0010575	LOC117898151|XP_034663240.1|DSUB	LOC6630719|XP_015026978.1|DVIR
OG0010576	LOC117898456|XP_034663769.1|DSUB	LOC6630094|XP_002054261.1|DVIR
OG0010577	LOC117898480|XP_034663807.1|DSUB	LOC6632700|XP_002056033.2|DVIR
OG0010578	LOC117898848|XP_034664416.1|DSUB	LOC6633069|XP_002056141.1|DVIR
OG0010579	LOC117898335|XP_034663550.1|DSUB	LOC6629585|XP_002054877.1|DVIR
OG0010580	LOC117898486|XP_034663814.1|DSUB	LOC6629454|XP_032294979.1|DVIR
OG0010581	LOC117896432|XP_034660650.1|DSUB	LOC6630873|XP_002054321.1|DVIR
OG0010582	LOC117898669|XP_034664136.1|DSUB	LOC26530506|XP_015027804.2|DVIR
OG0010583	LOC117899385|XP_034665258.1|DSUB	LOC6630696|XP_002054403.1|DVIR
OG0010584	LOC117899448|XP_034665347.1|DSUB	LOC6630402|XP_015027629.1|DVIR
OG0010585	LOC117896693|XP_034661034.1|DSUB	LOC6629643|XP_002054848.1|DVIR
OG0010586	LOC117896923|XP_034661354.1|DSUB	LOC6633870|XP_002056972.1|DVIR
OG0010588	LOC117899376|XP_034665249.1|DSUB	LOC26530893|XP_015027839.1|DVIR
OG0010589	LOC117892737|XP_034655053.1|DSUB	LOC6626635|XP_032292031.1|DVIR
OG0010590	LOC117900411|XP_034666659.1|DSUB	LOC6628666|XP_002051822.2|DVIR, LOC26530500|XP_032294535.1|DVIR
OG0010592	LOC117901629|XP_034668349.1|DSUB	LOC6635720|XP_002059157.3|DVIR
OG0010593	LOC117894758|XP_034657866.1|DSUB	LOC6624385|XP_002048075.1|DVIR
OG0010594	LOC117898209|XP_034663322.1|DSUB	LOC26531256|XP_015031715.1|DVIR
OG0010595	LOC117895718|XP_034659466.1|DSUB	LOC26530424|XP_032289964.1|DVIR
OG0010596	LOC117893313|XP_034655792.1|DSUB, LOC117895335|XP_034658802.1|DSUB	LOC26531833|XP_015031802.1|DVIR
OG0010597	LOC117895056|XP_034658327.1|DSUB	LOC6624249|XP_002047115.1|DVIR
