Orthogroup	DNOV.longest_only	AALB.longest_only
OG0006142	LOC115771575|XP_030573189.1|DNOV	LOC118465930|XP_035790526.1|AALB
OG0006143	LOC115769381|XP_030570040.1|DNOV	LOC118465933|XP_035790534.1|AALB
OG0006144	LOC115769178|XP_030569746.1|DNOV	LOC118465929|XP_035790525.1|AALB
OG0006145	LOC115770219|XP_030571282.1|DNOV	LOC118465934|XP_035790535.1|AALB
OG0006146	LOC115763547|XP_030562023.1|DNOV	LOC118463764|XP_035786470.1|AALB
OG0006147	LOC115761911|XP_030559788.1|DNOV	LOC118464332|XP_035787542.1|AALB
OG0006148	LOC115770276|XP_030571360.1|DNOV	LOC118464437|XP_035787704.1|AALB
OG0006149	LOC115766871|XP_030566795.1|DNOV	LOC118465995|XP_035790683.1|AALB
OG0006150	LOC115766853|XP_030566772.1|DNOV	LOC118465991|XP_035790676.1|AALB
OG0006151	LOC115763605|XP_030562093.1|DNOV	LOC118465990|XP_035790672.1|AALB
OG0006153	LOC115758159|XP_030554558.1|DNOV	LOC118461614|XP_035783049.1|AALB
OG0006154	LOC115766198|XP_030565907.1|DNOV	LOC118461358|XP_035782487.1|AALB
OG0006155	LOC115761943|XP_030559839.1|DNOV	LOC118459368|XP_035778560.1|AALB
OG0006156	LOC115770785|XP_030572065.1|DNOV	LOC118460906|XP_035781544.1|AALB
OG0006158	LOC115769326|XP_030569923.1|DNOV	LOC118456241|XP_035772726.1|AALB
OG0006159	LOC115757913|XP_030554228.1|DNOV	LOC118463740|XP_035786427.1|AALB
OG0006160	LOC115760433|XP_030557607.1|DNOV	LOC118465375|XP_035789463.1|AALB
OG0006161	LOC115762197|XP_030560181.1|DNOV	LOC118467589|XP_035794136.1|AALB
OG0006162	LOC115766799|XP_030566684.1|DNOV	LOC118464125|XP_035787111.1|AALB
OG0006181	LOC115761897|XP_030559763.1|DNOV	LOC118465342|XP_035789392.1|AALB
OG0006182	LOC115772118|XP_030573952.1|DNOV	LOC118459681|XP_035779200.1|AALB
OG0006183	LOC115764829|XP_030563938.1|DNOV	LOC118462451|XP_035784021.1|AALB
OG0006184	LOC115771752|XP_030573462.1|DNOV	LOC118462526|XP_035784173.1|AALB
OG0006185	LOC115764003|XP_030562682.1|DNOV	LOC118463613|XP_035786236.1|AALB
OG0006186	LOC115771757|XP_030573466.1|DNOV	LOC118456351|XP_035772910.1|AALB
OG0006188	LOC115767330|XP_030567435.1|DNOV	LOC118458215|XP_035776359.1|AALB
OG0006189	LOC115767331|XP_030567440.1|DNOV	LOC118458227|XP_035776392.1|AALB
OG0006190	LOC115761748|XP_030559507.1|DNOV	LOC118459922|XP_035779665.1|AALB
OG0006191	LOC115764811|XP_030563917.1|DNOV	LOC118468854|XP_035796002.1|AALB
OG0006192	LOC115769046|XP_030569615.1|DNOV	LOC118463742|XP_035786433.1|AALB
OG0006193	LOC115767821|XP_030568020.1|DNOV	LOC118466495|XP_035791857.1|AALB
OG0006194	LOC115765138|XP_030564397.1|DNOV	LOC118466050|XP_035790784.1|AALB
OG0006195	LOC115767788|XP_030567979.1|DNOV	LOC118465364|XP_035789449.1|AALB
OG0006196	LOC115761864|XP_030559716.1|DNOV	LOC118466371|XP_035791481.1|AALB
OG0006197	LOC115766788|XP_030566664.1|DNOV	LOC118459539|XP_035778906.1|AALB
OG0006198	LOC115766867|XP_030566788.1|DNOV	LOC118464114|XP_035787108.1|AALB
OG0006199	LOC115771794|XP_030573524.1|DNOV	LOC118464419|XP_035787670.1|AALB
OG0006200	LOC115772110|XP_030573937.1|DNOV	LOC118457825|XP_035775596.1|AALB
OG0006201	LOC115764398|XP_030563238.1|DNOV	LOC118466129|XP_035790976.1|AALB
OG0006202	LOC115764372|XP_030563194.1|DNOV	LOC118458386|XP_035776692.1|AALB
OG0006203	LOC115767257|XP_030567333.1|DNOV	LOC118461462|XP_035782697.1|AALB
OG0006204	LOC115757718|XP_030553942.1|DNOV	LOC118460860|XP_035781469.1|AALB
OG0006205	LOC115765116|XP_030564370.1|DNOV	LOC118459852|XP_035779558.1|AALB
OG0006206	LOC115769258|XP_030569828.1|DNOV	LOC118457605|XP_035775205.1|AALB
OG0006207	LOC115765963|XP_030565576.1|DNOV	LOC118456769|XP_035773741.1|AALB
OG0006208	LOC115759979|XP_030556992.1|DNOV	LOC118456730|XP_035773671.1|AALB
OG0006209	LOC115765400|XP_030564795.1|DNOV	LOC118457987|XP_035775944.1|AALB
OG0006210	LOC115767282|XP_030567373.1|DNOV	LOC118459341|XP_035778510.1|AALB, LOC118463694|XP_035786364.1|AALB
OG0006211	LOC115758476|XP_030555013.1|DNOV	LOC118466470|XP_035791744.1|AALB
OG0006212	LOC115758473|XP_030555009.1|DNOV	LOC118466456|XP_035791701.1|AALB
OG0006214	LOC115766394|XP_030566166.1|DNOV	LOC118463876|XP_035786691.1|AALB
OG0006215	LOC115767382|XP_030567502.1|DNOV	LOC118463084|XP_035785249.1|AALB
OG0006216	LOC115772047|XP_030573846.1|DNOV	LOC118468581|XP_035795409.1|AALB
OG0006217	LOC115764332|XP_030563142.1|DNOV	LOC118460912|XP_035781561.1|AALB
OG0006218	LOC115769284|XP_030569868.1|DNOV	LOC118463277|XP_035785650.1|AALB
OG0006219	LOC115768901|XP_030569477.1|DNOV	LOC118463439|XP_035785919.1|AALB
OG0006220	LOC115766925|XP_030566874.1|DNOV	LOC118463219|XP_035785557.1|AALB
OG0006221	LOC115761889|XP_030559752.1|DNOV	LOC118459979|XP_035779771.1|AALB
OG0006222	LOC115761905|XP_030559783.1|DNOV	LOC118456205|XP_035772668.1|AALB
OG0006223	LOC115764279|XP_030563068.1|DNOV	LOC118465175|XP_035789030.1|AALB
OG0006224	LOC115764292|XP_030563085.1|DNOV	LOC118466416|XP_035791588.1|AALB
OG0006225	LOC115768685|XP_030569230.1|DNOV	LOC118467439|XP_035793877.1|AALB
OG0006226	LOC115765208|XP_030564512.1|DNOV	LOC118460925|XP_035781578.1|AALB
OG0006227	LOC115765139|XP_030564401.1|DNOV	LOC118463379|XP_035785804.1|AALB
OG0006228	LOC115763981|XP_030562653.1|DNOV	LOC118461791|XP_035783420.1|AALB
OG0006229	LOC115766720|XP_030566520.1|DNOV	LOC118468908|XP_035796110.1|AALB
OG0006230	LOC115767204|XP_030567254.1|DNOV	LOC118456961|XP_035774040.1|AALB
OG0006231	LOC115764437|XP_030563300.1|DNOV	LOC118457496|XP_035775432.1|AALB
OG0006232	LOC115764394|XP_030563235.1|DNOV	LOC118459319|XP_035778467.1|AALB
OG0006233	LOC115764291|XP_030563083.1|DNOV	LOC118460378|XP_035780531.1|AALB
OG0006234	LOC115765358|XP_030564733.1|DNOV	LOC118465641|XP_035789942.1|AALB
OG0006235	LOC115765234|XP_030564550.1|DNOV	LOC118463210|XP_035785549.1|AALB
OG0006237	LOC115765438|XP_030564863.1|DNOV	LOC118462880|XP_035784845.1|AALB
OG0006238	LOC115765299|XP_030564651.1|DNOV	LOC118457229|XP_035774504.1|AALB
OG0006239	LOC115767564|XP_030567705.1|DNOV	LOC118463624|XP_035786219.1|AALB
OG0006240	LOC115764951|XP_030564133.1|DNOV	LOC118463733|XP_035786423.1|AALB
OG0006241	LOC115765357|XP_030564732.1|DNOV	LOC118465640|XP_035789941.1|AALB
OG0006242	LOC115768842|XP_030569398.1|DNOV	LOC118458264|XP_035776453.1|AALB
OG0006243	LOC115759455|XP_030556247.1|DNOV	LOC118458243|XP_035776409.1|AALB
OG0006244	LOC115761871|XP_030559732.1|DNOV	LOC118462949|XP_035784989.1|AALB
OG0006248	LOC115771869|XP_030573608.1|DNOV	LOC118457572|XP_035775144.1|AALB
OG0006249	LOC115760215|XP_030557325.1|DNOV	LOC118466313|XP_035791322.1|AALB
OG0006250	LOC115764322|XP_030563128.1|DNOV	LOC118459263|XP_035778367.1|AALB
OG0006251	LOC115764781|XP_030563880.1|DNOV	LOC118456703|XP_035773608.1|AALB
OG0006252	LOC115764780|XP_030563879.1|DNOV	LOC118468752|XP_035795810.1|AALB
OG0006253	LOC115768062|XP_030568364.1|DNOV	LOC118456293|XP_035772813.1|AALB
OG0006254	LOC115770957|XP_030572286.1|DNOV	LOC118462194|XP_035784000.1|AALB
OG0006255	LOC115757690|XP_030553889.1|DNOV	LOC118466494|XP_035791798.1|AALB
OG0006256	LOC115765349|XP_030564722.1|DNOV	LOC118458819|XP_035777628.1|AALB
OG0006257	LOC115767805|XP_030567997.1|DNOV	LOC118469017|XP_035796353.1|AALB
OG0006258	LOC115765398|XP_030564788.1|DNOV	LOC118456994|XP_035774143.1|AALB
OG0006259	LOC115761213|XP_030558760.1|DNOV	LOC118458707|XP_035777341.1|AALB
OG0006260	LOC115766486|XP_030566307.1|DNOV	LOC118461408|XP_035782580.1|AALB
OG0006261	LOC115759289|XP_030556050.1|DNOV	LOC118457792|XP_035775531.1|AALB
OG0006262	LOC115766277|XP_030566005.1|DNOV	LOC118466942|XP_035792736.1|AALB
OG0006263	LOC115767602|XP_030567755.1|DNOV	LOC118462005|XP_035783834.1|AALB
OG0006264	LOC115766827|XP_030566722.1|DNOV	LOC118460208|XP_035780212.1|AALB
OG0006265	LOC115763955|XP_030562609.1|DNOV	LOC118459545|XP_035778921.1|AALB
OG0006266	LOC115765175|XP_030564455.1|DNOV	LOC118461682|XP_035783165.1|AALB
OG0006267	LOC115771344|XP_030572875.1|DNOV	LOC118457138|XP_035774345.1|AALB
OG0006268	LOC115760638|XP_030557954.1|DNOV	LOC118460298|XP_035780392.1|AALB
OG0006269	LOC115764859|XP_030563993.1|DNOV	LOC118465239|XP_035789153.1|AALB
OG0006270	LOC115765315|XP_030564675.1|DNOV	LOC118465046|XP_035788821.1|AALB
OG0006271	LOC115761957|XP_030559855.1|DNOV	LOC118459332|XP_035778492.1|AALB
OG0006272	LOC115765323|XP_030564683.1|DNOV	LOC118461970|XP_035783778.1|AALB
OG0006273	LOC115760237|XP_030557355.1|DNOV	LOC118460314|XP_035780416.1|AALB
OG0006274	LOC115768785|XP_030569342.1|DNOV	LOC118464853|XP_035788462.1|AALB
OG0006276	LOC115762694|XP_030560876.1|DNOV	LOC118460244|XP_035780297.1|AALB
OG0006278	LOC115764306|XP_030563104.1|DNOV	LOC118462294|XP_035784008.1|AALB
OG0006279	LOC115767813|XP_030568005.1|DNOV	LOC118460823|XP_035781357.1|AALB, LOC118464788|XP_035788316.1|AALB
OG0006280	LOC115765225|XP_030564527.1|DNOV	LOC118465053|XP_035788831.1|AALB
OG0006281	LOC115765224|XP_030564526.1|DNOV	LOC118465016|XP_035788768.1|AALB
OG0006282	LOC115767388|XP_030567511.1|DNOV	LOC118459291|XP_035778429.1|AALB
OG0006283	LOC115764614|XP_030563632.1|DNOV	LOC118466546|XP_035791956.1|AALB
OG0006284	LOC115762649|XP_030560814.1|DNOV	LOC118466134|XP_035790978.1|AALB
OG0006285	LOC115761559|XP_030559203.1|DNOV	LOC118468716|XP_035795740.1|AALB
OG0006286	LOC115761584|XP_030559234.1|DNOV	LOC118462808|XP_035784717.1|AALB
OG0006287	LOC115767190|XP_030567241.1|DNOV	LOC118465949|XP_035790571.1|AALB
OG0006288	LOC115771838|XP_030573580.1|DNOV	LOC118465979|XP_035790645.1|AALB
OG0006289	LOC115761768|XP_030559557.1|DNOV	LOC118458506|XP_035776966.1|AALB
OG0006290	LOC115767256|XP_030567327.1|DNOV	LOC118466363|XP_035791447.1|AALB
OG0006291	LOC115758444|XP_030554968.1|DNOV	LOC118465309|XP_035789316.1|AALB
OG0006292	LOC115769088|XP_030569660.1|DNOV	LOC118466281|XP_035791257.1|AALB
OG0006293	LOC115769979|XP_030570900.1|DNOV	LOC118461819|XP_035783510.1|AALB
OG0006294	LOC115767820|XP_030568017.1|DNOV	LOC118463794|XP_035786576.1|AALB
OG0006295	LOC115767324|XP_030567425.1|DNOV	LOC118468364|XP_035795020.1|AALB
OG0006296	LOC115765273|XP_030564623.1|DNOV	LOC118463357|XP_035785769.1|AALB
OG0006297	LOC115768784|XP_030569340.1|DNOV	LOC118466091|XP_035790937.1|AALB
OG0006298	LOC115765165|XP_030564437.1|DNOV	LOC118461726|XP_035783303.1|AALB
OG0006299	LOC115765386|XP_030564771.1|DNOV	LOC118464722|XP_035788191.1|AALB
OG0006300	LOC115767798|XP_030567989.1|DNOV	LOC118461782|XP_035783407.1|AALB
OG0006301	LOC115768220|XP_030568605.1|DNOV	LOC118460259|XP_035780328.1|AALB
OG0006302	LOC115768164|XP_030568520.1|DNOV	LOC118465105|XP_035788944.1|AALB
OG0006303	LOC115761147|XP_030558676.1|DNOV	LOC118468541|XP_035795317.1|AALB
OG0006305	LOC115772128|XP_030573966.1|DNOV	LOC118461623|XP_035783066.1|AALB
OG0006306	LOC115760350|XP_030557496.1|DNOV	LOC118461600|XP_035783011.1|AALB
OG0006308	LOC115766374|XP_030566133.1|DNOV	LOC118463970|XP_035786865.1|AALB
OG0006309	LOC115766377|XP_030566138.1|DNOV	LOC118460217|XP_035780229.1|AALB
OG0006311	LOC115768149|XP_030568503.1|DNOV	LOC118465547|XP_035789770.1|AALB
OG0006312	LOC115768160|XP_030568516.1|DNOV	LOC118468837|XP_035795975.1|AALB
OG0006313	LOC115768891|XP_030569463.1|DNOV	LOC118467803|XP_035794611.1|AALB
OG0006314	LOC115766291|XP_030566018.1|DNOV	LOC118461551|XP_035782898.1|AALB
OG0006315	LOC115764925|XP_030564091.1|DNOV	LOC118463018|XP_035785148.1|AALB
OG0006316	LOC115762466|XP_030560535.1|DNOV	LOC118457593|XP_035775187.1|AALB
OG0006317	LOC115768814|XP_030569371.1|DNOV	LOC118468456|XP_035795134.1|AALB
OG0006318	LOC115766419|XP_030566201.1|DNOV	LOC118457726|XP_035775414.1|AALB
OG0006319	LOC115761482|XP_030559112.1|DNOV	LOC118468591|XP_035795427.1|AALB
OG0006320	LOC115765355|XP_030564728.1|DNOV	LOC118456502|XP_035773227.1|AALB
OG0006321	LOC115767267|XP_030567352.1|DNOV	LOC118466569|XP_035792006.1|AALB
OG0006322	LOC115765284|XP_030564635.1|DNOV	LOC118466573|XP_035792012.1|AALB
OG0006323	LOC115768656|XP_030569192.1|DNOV	LOC118458746|XP_035777417.1|AALB
OG0006324	LOC115768808|XP_030569364.1|DNOV	LOC118461572|XP_035782959.1|AALB
OG0006325	LOC115757771|XP_030554056.1|DNOV	LOC118462663|XP_035784456.1|AALB
OG0006326	LOC115770029|XP_030570955.1|DNOV	LOC118461169|XP_035782062.1|AALB
OG0006327	LOC115771963|XP_030573736.1|DNOV	LOC118468971|XP_035796239.1|AALB
OG0006328	LOC115761200|XP_030558740.1|DNOV	LOC118456195|XP_035772649.1|AALB
OG0006329	LOC115766875|XP_030566797.1|DNOV	LOC118462177|XP_035783999.1|AALB
OG0006330	LOC115772034|XP_030573824.1|DNOV	LOC118464657|XP_035788047.1|AALB
OG0006331	LOC115767312|XP_030567410.1|DNOV	LOC118467416|XP_035793792.1|AALB
OG0006332	LOC115767614|XP_030567771.1|DNOV	LOC118460893|XP_035781531.1|AALB
OG0006333	LOC115771307|XP_030572805.1|DNOV	LOC118460274|XP_035780354.1|AALB
OG0006334	LOC115767380|XP_030567500.1|DNOV	LOC118466496|XP_035791815.1|AALB
OG0006335	LOC115764753|XP_030563838.1|DNOV	LOC118464913|XP_035788577.1|AALB
OG0006336	LOC115768214|XP_030568588.1|DNOV	LOC118459083|XP_035778077.1|AALB
OG0006337	LOC115771321|XP_030572845.1|DNOV	LOC118468488|XP_035795209.1|AALB
OG0006339	LOC115768244|XP_030568631.1|DNOV	LOC118465176|XP_035789031.1|AALB, LOC118465838|XP_035790334.1|AALB
OG0006340	LOC115768216|XP_030568593.1|DNOV	LOC118465869|XP_035790399.1|AALB
OG0006341	LOC115766348|XP_030566104.1|DNOV	LOC118458683|XP_035777292.1|AALB
OG0006342	LOC115766414|XP_030566195.1|DNOV	LOC118456744|XP_035773694.1|AALB
OG0006343	LOC115766363|XP_030566122.1|DNOV	LOC118456724|XP_035773658.1|AALB
OG0006344	LOC115767208|XP_030567261.1|DNOV	LOC118466444|XP_035791657.1|AALB
OG0006345	LOC115771656|XP_030573321.1|DNOV	LOC118460464|XP_035780681.1|AALB
OG0006346	LOC115764224|XP_030562998.1|DNOV	LOC118468323|XP_035794960.1|AALB
OG0006347	LOC115757706|XP_030553918.1|DNOV	LOC118461583|XP_035782971.1|AALB
OG0006348	LOC115767868|XP_030568086.1|DNOV	LOC118461309|XP_035782428.1|AALB
OG0006349	LOC115765088|XP_030564328.1|DNOV	LOC118461711|XP_035783261.1|AALB
OG0006350	LOC115764889|XP_030564031.1|DNOV	LOC118461925|XP_035783695.1|AALB
OG0006351	LOC115768806|XP_030569362.1|DNOV	LOC118462622|XP_035784357.1|AALB
OG0006352	LOC115757813|XP_030554095.1|DNOV	LOC118465168|XP_035789021.1|AALB
OG0006353	LOC115761391|XP_030559006.1|DNOV	LOC118457074|XP_035774249.1|AALB
OG0006354	LOC115771880|XP_030573625.1|DNOV	LOC118457280|XP_035774615.1|AALB
OG0006355	LOC115767857|XP_030568074.1|DNOV	LOC118457027|XP_035774157.1|AALB
OG0006356	LOC115767367|XP_030567485.1|DNOV	LOC118461829|XP_035783483.1|AALB
OG0006357	LOC115768306|XP_030568711.1|DNOV	LOC118461140|XP_035782002.1|AALB
OG0006358	LOC115762796|XP_030561010.1|DNOV	LOC118458510|XP_035776975.1|AALB
OG0006359	LOC115764169|XP_030562913.1|DNOV	LOC118462581|XP_035784285.1|AALB
OG0006360	LOC115768742|XP_030569288.1|DNOV	LOC118462588|XP_035784298.1|AALB
OG0006361	LOC115763762|XP_030562336.1|DNOV	LOC118461356|XP_035782476.1|AALB
OG0006362	LOC115768484|XP_030568925.1|DNOV	LOC118466392|XP_035791528.1|AALB
OG0006364	LOC115760088|XP_030557133.1|DNOV	LOC118457719|XP_035775402.1|AALB
OG0006365	LOC115764393|XP_030563231.1|DNOV	LOC118458954|XP_035777833.1|AALB
OG0006366	LOC115764299|XP_030563092.1|DNOV	LOC118459652|XP_035779131.1|AALB
OG0006367	LOC115765422|XP_030564828.1|DNOV	LOC118458817|XP_035777581.1|AALB
OG0006368	LOC115759602|XP_030556433.1|DNOV	LOC118464099|XP_035787068.1|AALB
OG0006369	LOC115759610|XP_030556442.1|DNOV	LOC118463930|XP_035786786.1|AALB
OG0006371	LOC115771949|XP_030573712.1|DNOV	LOC118460706|XP_035781116.1|AALB
OG0006372	LOC115771947|XP_030573709.1|DNOV	LOC118465530|XP_035789751.1|AALB
OG0006373	LOC115767233|XP_030567291.1|DNOV	LOC118457618|XP_035775268.1|AALB
OG0006374	LOC115769052|XP_030569622.1|DNOV	LOC118463184|XP_035785496.1|AALB
OG0006375	LOC115768269|XP_030568662.1|DNOV	LOC118464653|XP_035788012.1|AALB
OG0006376	LOC115765226|XP_030564529.1|DNOV	LOC118465134|XP_035788968.1|AALB
OG0006377	LOC115764374|XP_030563196.1|DNOV	LOC118460677|XP_035781051.1|AALB, LOC118466437|XP_035791628.1|AALB
OG0006378	LOC115764939|XP_030564112.1|DNOV	LOC118468810|XP_035795922.1|AALB
OG0006379	LOC115766901|XP_030566838.1|DNOV	LOC118467580|XP_035794122.1|AALB
OG0006381	LOC115767261|XP_030567344.1|DNOV	LOC118465272|XP_035789197.1|AALB
OG0006382	LOC115767381|XP_030567501.1|DNOV	LOC118463072|XP_035785227.1|AALB
OG0006383	LOC115767793|XP_030567984.1|DNOV	LOC118468712|XP_035795738.1|AALB
OG0006384	LOC115766870|XP_030566791.1|DNOV	LOC118465637|XP_035789940.1|AALB
OG0006385	LOC115771829|XP_030573569.1|DNOV	LOC118460171|XP_035780167.1|AALB
OG0006386	LOC115759793|XP_030556732.1|DNOV	LOC118457589|XP_035775172.1|AALB
OG0006387	LOC115759424|XP_030556181.1|DNOV	LOC118468994|XP_035796316.1|AALB
OG0006388	LOC115767344|XP_030567455.1|DNOV	LOC118465098|XP_035788921.1|AALB
OG0006389	LOC115767346|XP_030567456.1|DNOV	LOC118465560|XP_035789847.1|AALB
OG0006392	LOC115767591|XP_030567744.1|DNOV	LOC118466535|XP_035791936.1|AALB
OG0006393	LOC115758950|XP_030555609.1|DNOV	LOC118459940|XP_035779712.1|AALB
OG0006394	LOC115771732|XP_030573418.1|DNOV	LOC118458395|XP_035776702.1|AALB
OG0006395	LOC115764860|XP_030563994.1|DNOV	LOC118460198|XP_035780199.1|AALB
OG0006396	LOC115769003|XP_030569573.1|DNOV	LOC118464016|XP_035786962.1|AALB
OG0006397	LOC115768460|XP_030568891.1|DNOV	LOC118461986|XP_035783814.1|AALB
OG0006398	LOC115768770|XP_030569320.1|DNOV	LOC118461991|XP_035783819.1|AALB
OG0006399	LOC115767964|XP_030568223.1|DNOV	LOC118456882|XP_035773888.1|AALB
OG0006400	LOC115767963|XP_030568222.1|DNOV	LOC118456879|XP_035773884.1|AALB
OG0006401	LOC115770318|XP_030571414.1|DNOV	LOC118456881|XP_035773886.1|AALB
OG0006402	LOC115770929|XP_030572246.1|DNOV	LOC118461435|XP_035782637.1|AALB
OG0006403	LOC115766232|XP_030565952.1|DNOV	LOC118457002|XP_035774118.1|AALB
OG0006404	LOC115766231|XP_030565949.1|DNOV	LOC118461789|XP_035783413.1|AALB
OG0006405	LOC115769731|XP_030570527.1|DNOV	LOC118461634|XP_035783093.1|AALB
OG0006406	LOC115764634|XP_030563663.1|DNOV	LOC118457806|XP_035775551.1|AALB
OG0006407	LOC115767303|XP_030567398.1|DNOV	LOC118468413|XP_035795070.1|AALB
OG0006408	LOC115768224|XP_030568610.1|DNOV	LOC118459970|XP_035779758.1|AALB
OG0006409	LOC115766912|XP_030566852.1|DNOV	LOC118459462|XP_035778765.1|AALB
OG0006410	LOC115769044|XP_030569613.1|DNOV	LOC118457597|XP_035775189.1|AALB
OG0006411	LOC115765189|XP_030564477.1|DNOV	LOC118457493|XP_035775019.1|AALB
OG0006412	LOC115764078|XP_030562787.1|DNOV	LOC118456826|XP_035773814.1|AALB
OG0006413	LOC115771987|XP_030573766.1|DNOV	LOC118456827|XP_035773815.1|AALB
OG0006414	LOC115761435|XP_030559063.1|DNOV	LOC118464924|XP_035788590.1|AALB
OG0006415	LOC115766292|XP_030566020.1|DNOV	LOC118459463|XP_035778762.1|AALB
OG0006416	LOC115767241|XP_030567301.1|DNOV	LOC118459745|XP_035779322.1|AALB
OG0006417	LOC115763339|XP_030561706.1|DNOV	LOC118467060|XP_035792954.1|AALB
OG0006418	LOC115765243|XP_030564563.1|DNOV	LOC118464433|XP_035787703.1|AALB
OG0006419	LOC115771662|XP_030573333.1|DNOV	LOC118461081|XP_035781866.1|AALB
OG0006420	LOC115764794|XP_030563898.1|DNOV	LOC118456331|XP_035772881.1|AALB
OG0006421	LOC115758881|XP_030555535.1|DNOV	LOC118456817|XP_035773802.1|AALB
OG0006422	LOC115758619|XP_030555212.1|DNOV	LOC118460444|XP_035780641.1|AALB
OG0006423	LOC115772020|XP_030573813.1|DNOV	LOC118468311|XP_035794942.1|AALB
OG0006424	LOC115771768|XP_030573480.1|DNOV	LOC118468321|XP_035794959.1|AALB
OG0006425	LOC115772019|XP_030573812.1|DNOV	LOC118458398|XP_035776701.1|AALB
OG0006426	LOC115772018|XP_030573811.1|DNOV	LOC118458397|XP_035776700.1|AALB
OG0006427	LOC115764886|XP_030564028.1|DNOV	LOC118460086|XP_035779994.1|AALB
OG0006429	LOC115764845|XP_030563954.1|DNOV	LOC118460195|XP_035780193.1|AALB
OG0006430	LOC115770227|XP_030571293.1|DNOV	LOC118456760|XP_035773717.1|AALB
OG0006431	LOC115770586|XP_030571771.1|DNOV	LOC118461001|XP_035781720.1|AALB
OG0006432	LOC115768627|XP_030569150.1|DNOV	LOC118461727|XP_035783304.1|AALB
OG0006433	LOC115764632|XP_030563661.1|DNOV	LOC118469005|XP_035796332.1|AALB
OG0006434	LOC115760052|XP_030557084.1|DNOV	LOC118458642|XP_035777223.1|AALB
OG0006435	LOC115765024|XP_030564241.1|DNOV	LOC118468969|XP_035796227.1|AALB
OG0006436	LOC115766211|XP_030565926.1|DNOV	LOC118460538|XP_035780821.1|AALB
OG0006437	LOC115771309|XP_030572811.1|DNOV	LOC118461884|XP_035783616.1|AALB
OG0006438	LOC115765890|XP_030565491.1|DNOV	LOC118461383|XP_035782535.1|AALB
OG0006439	LOC115771959|XP_030573728.1|DNOV	LOC118457630|XP_035775238.1|AALB
OG0006440	LOC115771960|XP_030573729.1|DNOV	LOC118457631|XP_035775242.1|AALB
OG0006441	LOC115764132|XP_030562863.1|DNOV	LOC118459382|XP_035778576.1|AALB
OG0006442	LOC115761920|XP_030559798.1|DNOV	LOC118456732|XP_035773670.1|AALB
OG0006443	LOC115765591|XP_030565100.1|DNOV	LOC118468663|XP_035795594.1|AALB
OG0006444	LOC115761544|XP_030559186.1|DNOV	LOC118457552|XP_035775112.1|AALB
OG0006445	LOC115765094|XP_030564338.1|DNOV	LOC118457876|XP_035775692.1|AALB
OG0006448	LOC115764100|XP_030562813.1|DNOV	LOC118460214|XP_035780223.1|AALB
OG0006449	LOC115764045|XP_030562745.1|DNOV	LOC118458130|XP_035776204.1|AALB
OG0006450	LOC115760301|XP_030557448.1|DNOV	LOC118458668|XP_035777266.1|AALB
OG0006451	LOC115767056|XP_030567050.1|DNOV	LOC118460533|XP_035780807.1|AALB
OG0006452	LOC115763372|XP_030561766.1|DNOV	LOC118460555|XP_035780845.1|AALB
OG0006453	LOC115771076|XP_030572488.1|DNOV	LOC118468524|XP_035795286.1|AALB
OG0006454	LOC115767025|XP_030567008.1|DNOV	LOC118459350|XP_035778525.1|AALB
OG0006455	LOC115763980|XP_030562645.1|DNOV	LOC118458473|XP_035776898.1|AALB
OG0006456	LOC115759587|XP_030556416.1|DNOV	LOC118459124|XP_035778086.1|AALB
OG0006457	LOC115761749|XP_030559508.1|DNOV	LOC118458093|XP_035776148.1|AALB
OG0006459	LOC115764732|XP_030563803.1|DNOV	LOC118459587|XP_035779007.1|AALB
OG0006460	LOC115764082|XP_030562791.1|DNOV	LOC118457542|XP_035775088.1|AALB
OG0006461	LOC115764073|XP_030562781.1|DNOV	LOC118460668|XP_035781035.1|AALB
OG0006462	LOC115771828|XP_030573568.1|DNOV	LOC118461754|XP_035783374.1|AALB
OG0006463	LOC115771958|XP_030573727.1|DNOV	LOC118461753|XP_035783362.1|AALB
OG0006464	LOC115770166|XP_030571184.1|DNOV	LOC118461343|XP_035782448.1|AALB
OG0006465	LOC115767301|XP_030567396.1|DNOV	LOC118459380|XP_035778574.1|AALB
OG0006466	LOC115765376|XP_030564759.1|DNOV	LOC118459377|XP_035778570.1|AALB
OG0006467	LOC115759511|XP_030556314.1|DNOV	LOC118457444|XP_035774929.1|AALB
OG0006468	LOC115764015|XP_030562704.1|DNOV	LOC118468571|XP_035795396.1|AALB
OG0006469	LOC115768764|XP_030569313.1|DNOV	LOC118460904|XP_035781541.1|AALB
OG0006470	LOC115770048|XP_030570991.1|DNOV	LOC118468304|XP_035794935.1|AALB
OG0006471	LOC115764062|XP_030562770.1|DNOV	LOC118456584|XP_035773374.1|AALB
OG0006472	LOC115764133|XP_030562865.1|DNOV	LOC118456581|XP_035773365.1|AALB
OG0006473	LOC115769784|XP_030570611.1|DNOV	LOC118457182|XP_035774415.1|AALB
OG0006474	LOC115764527|XP_030563486.1|DNOV	LOC118457975|XP_035775915.1|AALB
OG0006475	LOC115763991|XP_030562667.1|DNOV	LOC118457093|XP_035774274.1|AALB
OG0006476	LOC115767343|XP_030567454.1|DNOV	LOC118460798|XP_035781302.1|AALB
