Orthogroup	DNOV.longest_only	DHYD.longest_only
OG0009186	LOC115770251|XP_030571323.1|DNOV	LOC111605715|XP_023180168.2|DHYD
OG0009187	LOC115764921|XP_030564086.1|DNOV	LOC111602590|XP_023175520.1|DHYD
OG0009188	LOC115761133|XP_030558653.1|DNOV	LOC111605357|XP_023179604.1|DHYD
OG0009189	LOC115762801|XP_030561017.1|DNOV	LOC111604688|XP_023178624.2|DHYD
OG0009190	LOC115769452|XP_030570125.1|DNOV	LOC111596607|XP_023166656.2|DHYD
OG0009191	LOC115767452|XP_030567648.1|DNOV	LOC115483387|XP_030081000.1|DHYD, LOC111605233|XP_023179439.2|DHYD
OG0009192	LOC115762165|XP_030560142.1|DNOV	LOC111604607|XP_023178488.2|DHYD
OG0009193	LOC115769168|XP_030569729.1|DNOV	LOC111600447|XP_023172311.1|DHYD
OG0009194	LOC115758932|XP_030555592.1|DNOV	LOC111602281|XP_023175050.2|DHYD
OG0009195	LOC115770462|XP_030571598.1|DNOV	LOC111597458|XP_023167975.1|DHYD
OG0009196	LOC115770338|XP_030571435.1|DNOV	LOC111597485|XP_023168005.2|DHYD
OG0009197	LOC115769778|XP_030570603.1|DNOV	LOC111604780|XP_023178759.2|DHYD
OG0009198	LOC115767041|XP_030567033.1|DNOV	LOC111597320|XP_023167719.1|DHYD, LOC111597300|XP_023167691.1|DHYD
OG0009199	LOC115766135|XP_030565827.1|DNOV	LOC111603328|XP_023176630.2|DHYD
OG0009200	LOC115765079|XP_030564318.1|DNOV	LOC111599292|XP_023170699.2|DHYD, LOC115483364|XP_030080911.1|DHYD
OG0009201	LOC115760812|XP_030558189.1|DNOV	LOC111602336|XP_023175109.2|DHYD
OG0009202	LOC115760621|XP_030557930.1|DNOV	LOC111597666|XP_030080952.1|DHYD
OG0009203	LOC115762487|XP_030560584.1|DNOV	LOC111600904|XP_023173028.1|DHYD
OG0009204	LOC115758047|XP_030554421.1|DNOV, LOC115758151|XP_030554545.1|DNOV	LOC111595534|XP_023165086.2|DHYD
OG0009205	LOC115758149|XP_030554543.1|DNOV	LOC111595430|XP_023164921.2|DHYD
OG0009206	LOC115764219|XP_030562994.1|DNOV	LOC111602594|XP_023175521.1|DHYD, LOC111602593|XP_023175519.1|DHYD, LOC111602595|XP_023175522.1|DHYD
OG0009207	LOC115766155|XP_030565851.1|DNOV, LOC115766140|XP_030565833.1|DNOV	LOC111604940|XP_023178978.2|DHYD, LOC115482812|XP_030078836.1|DHYD
OG0009208	LOC115771713|XP_030573393.1|DNOV	LOC111601433|XP_023173776.1|DHYD
OG0009208	LOC115771711|XP_030573391.1|DNOV, LOC115771712|XP_030573392.1|DNOV	LOC115482787|XP_030078649.1|DHYD, LOC115482788|XP_030078650.1|DHYD, LOC111601454|XP_023173800.2|DHYD, LOC111601434|XP_030078647.1|DHYD
OG0009209	LOC115770560|XP_030571732.1|DNOV	LOC111600251|XP_030078743.1|DHYD
OG0009211	LOC115768565|XP_030569040.1|DNOV	LOC111605569|XP_023179914.2|DHYD
OG0009213	LOC115769145|XP_030569704.1|DNOV	LOC111597153|XP_023167469.2|DHYD
OG0009214	LOC115770162|XP_030571181.1|DNOV	LOC111597526|XP_023168069.2|DHYD
OG0009220	LOC115766353|XP_030566112.1|DNOV	LOC111598304|XP_030080090.1|DHYD
OG0009224	LOC115765609|XP_030565120.1|DNOV	LOC111595462|XP_023164991.2|DHYD
OG0009225	LOC115768457|XP_030568883.1|DNOV	LOC111602243|XP_023175040.1|DHYD
OG0009226	LOC115771308|XP_030572807.1|DNOV	LOC111597430|XP_023167900.1|DHYD
OG0009228	LOC115765278|XP_030564627.1|DNOV	LOC111594982|XP_023164250.2|DHYD
OG0009229	LOC115765683|XP_030565201.1|DNOV	LOC111601311|XP_023173602.2|DHYD
OG0009230	LOC115760285|XP_030557416.1|DNOV	LOC111594738|XP_023163944.2|DHYD
OG0009231	LOC115767358|XP_030567475.1|DNOV	LOC111596729|XP_023166829.2|DHYD
OG0009238	LOC115771538|XP_030573135.1|DNOV	LOC111605734|XP_023180201.2|DHYD
OG0009239	LOC115771422|XP_030572984.1|DNOV	LOC111605740|XP_023180210.2|DHYD
OG0009241	LOC115763338|XP_030561705.1|DNOV	LOC111602271|XP_023175034.1|DHYD
OG0009243	LOC115771069|XP_030572484.1|DNOV	LOC111605105|XP_023179217.1|DHYD
OG0009245	LOC115765617|XP_030565128.1|DNOV	LOC111601326|XP_030081627.1|DHYD
OG0009247	LOC115765763|XP_030565287.1|DNOV	LOC111595292|XP_023164718.2|DHYD
OG0009248	LOC115765259|XP_030564598.1|DNOV	LOC111598275|XP_023169223.1|DHYD
OG0009249	LOC115759240|XP_030555998.1|DNOV	LOC111602249|XP_023175012.2|DHYD
OG0009251	LOC115767573|XP_030567719.1|DNOV	LOC111593641|XP_023162287.2|DHYD
OG0009252	LOC115767038|XP_030567027.1|DNOV	LOC111601908|XP_023174524.2|DHYD
OG0009253	LOC115764384|XP_030563210.1|DNOV	LOC111603142|XP_023176385.1|DHYD
OG0009254	LOC115768152|XP_030568507.1|DNOV	LOC111598123|XP_023168949.2|DHYD
OG0009255	LOC115765154|XP_030564427.1|DNOV	LOC111596829|XP_023166967.1|DHYD
OG0009256	LOC115766265|XP_030565988.1|DNOV	LOC111596163|XP_023166023.2|DHYD
OG0009257	LOC115765371|XP_030564754.1|DNOV	LOC111593072|XP_023161419.1|DHYD
OG0009258	LOC115767760|XP_030567942.1|DNOV	LOC111598145|XP_023168984.2|DHYD
OG0009259	LOC115767856|XP_030568072.1|DNOV	LOC111605296|XP_023179518.1|DHYD
OG0009260	LOC115764335|XP_030563150.1|DNOV	LOC111598401|XP_023169393.2|DHYD
OG0009261	LOC115769016|XP_030569586.1|DNOV	LOC111593457|XP_023161986.2|DHYD
OG0009262	LOC115769018|XP_030569589.1|DNOV	LOC111593460|XP_023161988.2|DHYD
OG0009263	LOC115768051|XP_030568350.1|DNOV	LOC111600209|XP_023171997.2|DHYD
OG0009264	LOC115766473|XP_030566278.1|DNOV	LOC111595950|XP_023165688.2|DHYD
OG0009265	LOC115766424|XP_030566208.1|DNOV	LOC111595359|XP_023164804.1|DHYD
OG0009266	LOC115759332|XP_030556107.1|DNOV	LOC111592925|XP_030080339.1|DHYD
OG0009267	LOC115759182|XP_030555917.1|DNOV	LOC111596337|XP_023166284.2|DHYD
OG0009268	LOC115758186|XP_030554587.1|DNOV	LOC111592215|XP_023160055.2|DHYD
OG0009271	LOC115766448|XP_030566236.1|DNOV	LOC111598245|XP_030080084.1|DHYD
OG0009272	LOC115770143|XP_030571151.1|DNOV	LOC111605718|XP_030080809.1|DHYD
OG0009273	LOC115759880|XP_030556853.1|DNOV	LOC111601757|XP_023174268.1|DHYD
OG0009274	LOC115771015|XP_030572393.1|DNOV	LOC111597382|XP_023167808.2|DHYD
OG0009275	LOC115765095|XP_030564339.1|DNOV	LOC111598105|XP_023168924.2|DHYD
OG0009276	LOC115762199|XP_030560183.1|DNOV	LOC111600894|XP_023173002.2|DHYD
OG0009277	LOC115767003|XP_030566985.1|DNOV	LOC111601882|XP_023174492.2|DHYD
OG0009278	LOC115764424|XP_030563282.1|DNOV	LOC111601834|XP_023174431.2|DHYD
OG0009279	LOC115759700|XP_030556559.1|DNOV	LOC111597756|XP_023168379.2|DHYD
OG0009280	LOC115764302|XP_030563097.1|DNOV	LOC111601821|XP_023174410.2|DHYD
OG0009281	LOC115768358|XP_030568785.1|DNOV	LOC111604050|XP_023177675.2|DHYD
OG0009282	LOC115758373|XP_030554825.1|DNOV	LOC111602514|XP_023175365.1|DHYD
OG0009283	LOC115763950|XP_030562603.1|DNOV	LOC111594409|XP_023163454.1|DHYD
OG0009284	LOC115770174|XP_030571194.1|DNOV	LOC111592342|XP_023160239.2|DHYD
OG0009286	LOC115762770|XP_030560979.1|DNOV	LOC111600490|XP_023172385.1|DHYD
OG0009287	LOC115771036|XP_030572432.1|DNOV	LOC111601023|XP_023173198.2|DHYD
OG0009288	LOC115768680|XP_030569223.1|DNOV	LOC111597258|XP_023167630.2|DHYD
OG0009289	LOC115766710|XP_030566492.1|DNOV	LOC111595883|XP_023165578.2|DHYD
OG0009290	LOC115762235|XP_030560237.1|DNOV	LOC111605258|XP_023179464.2|DHYD
OG0009291	LOC115766711|XP_030566494.1|DNOV	LOC111595882|XP_023165576.1|DHYD
OG0009292	LOC115765301|XP_030564656.1|DNOV	LOC111595004|XP_023164271.2|DHYD
OG0009293	LOC115765335|XP_030564699.1|DNOV	LOC111594988|XP_023164256.1|DHYD
OG0009294	LOC115766528|XP_030566354.1|DNOV	LOC111594924|XP_023164189.2|DHYD
OG0009295	LOC115767405|XP_030567531.1|DNOV	LOC111596724|XP_030079424.1|DHYD
OG0009296	LOC115765635|XP_030565148.1|DNOV	LOC111602974|XP_023176131.1|DHYD
OG0009297	LOC115765733|XP_030565259.1|DNOV	LOC111602965|XP_023176112.2|DHYD
OG0009298	LOC115767896|XP_030568127.1|DNOV	LOC111604567|XP_023178436.1|DHYD
OG0009299	LOC115763820|XP_030562430.1|DNOV	LOC111602044|XP_023174723.1|DHYD
OG0009300	LOC115763709|XP_030562261.1|DNOV	LOC111602075|XP_023174770.2|DHYD
OG0009301	LOC115763631|XP_030562119.1|DNOV	LOC111602669|XP_030080822.1|DHYD
OG0009302	LOC115761447|XP_030559074.1|DNOV	LOC111602752|XP_023175772.2|DHYD
OG0009303	LOC115759608|XP_030556440.1|DNOV	LOC111599607|XP_023171063.1|DHYD
OG0009304	LOC115763893|XP_030562531.1|DNOV	LOC111596697|XP_023166783.1|DHYD
OG0009305	LOC115770725|XP_030571984.1|DNOV	LOC111598618|XP_023169720.2|DHYD
OG0009306	LOC115768190|XP_030568560.1|DNOV	LOC111604681|XP_023178617.2|DHYD
OG0009307	LOC115765595|XP_030565105.1|DNOV	LOC111600246|XP_023172053.2|DHYD
OG0009308	LOC115764700|XP_030563758.1|DNOV	LOC111599548|XP_023170980.1|DHYD
OG0009309	LOC115761503|XP_030559130.1|DNOV	LOC111603461|XP_023176817.2|DHYD
OG0009310	LOC115765756|XP_030565279.1|DNOV	LOC111601309|XP_023173598.1|DHYD
OG0009311	LOC115767905|XP_030568138.1|DNOV	LOC111604572|XP_023178442.2|DHYD
OG0009312	LOC115770705|XP_030571960.1|DNOV	LOC111598630|XP_023169739.1|DHYD
OG0009313	LOC115770772|XP_030572046.1|DNOV	LOC111602978|XP_023176136.1|DHYD
OG0009314	LOC115770769|XP_030572040.1|DNOV	LOC111604621|XP_023178516.2|DHYD
OG0009315	LOC115763852|XP_030562480.1|DNOV	LOC111593615|XP_023162251.2|DHYD
OG0009316	LOC115759567|XP_030556392.1|DNOV	LOC111603647|XP_023177094.2|DHYD
OG0009317	LOC115764840|XP_030563949.1|DNOV	LOC111599580|XP_030080796.1|DHYD
OG0009318	LOC115770921|XP_030572239.1|DNOV	LOC111600294|XP_023172116.2|DHYD
OG0009319	LOC115770833|XP_030572128.1|DNOV	LOC111603024|XP_023176222.1|DHYD
OG0009320	LOC115765765|XP_030565291.1|DNOV	LOC111595174|XP_023164522.2|DHYD
OG0009321	LOC115765741|XP_030565265.1|DNOV	LOC111595177|XP_023164525.2|DHYD
OG0009322	LOC115764787|XP_030563888.1|DNOV	LOC111599590|XP_023171036.2|DHYD, LOC115483782|XP_030081896.1|DHYD
OG0009323	LOC115764696|XP_030563750.1|DNOV	LOC111599599|XP_023171052.2|DHYD
OG0009324	LOC115763781|XP_030562361.1|DNOV	LOC111604966|XP_023179013.1|DHYD
OG0009325	LOC115764905|XP_030564061.1|DNOV	LOC111602440|XP_030081588.1|DHYD
OG0009326	LOC115772015|XP_030573806.1|DNOV	LOC111597192|XP_023167534.1|DHYD
OG0009327	LOC115759407|XP_030556158.1|DNOV	LOC111596414|XP_023166394.1|DHYD
OG0009328	LOC115764943|XP_030564119.1|DNOV	LOC111597862|XP_023168554.1|DHYD
OG0009329	LOC115764622|XP_030563645.1|DNOV	LOC111602837|XP_023175921.2|DHYD
OG0009330	LOC115764164|XP_030562909.1|DNOV	LOC111594413|XP_023163465.1|DHYD
OG0009331	LOC115764152|XP_030562887.1|DNOV	LOC111604232|XP_023177977.2|DHYD
OG0009332	LOC115761540|XP_030559182.1|DNOV	LOC111594590|XP_023163718.1|DHYD
OG0009333	LOC115771645|XP_030573309.1|DNOV	LOC111605456|XP_023179743.2|DHYD
OG0009334	LOC115757680|XP_030553876.1|DNOV	LOC111602024|XP_023174692.2|DHYD
OG0009335	LOC115759458|XP_030556250.1|DNOV	LOC111602775|XP_023175808.1|DHYD
OG0009336	LOC115771663|XP_030573337.1|DNOV	LOC111597158|XP_023167482.1|DHYD
OG0009337	LOC115767342|XP_030567453.1|DNOV	LOC111598825|XP_030079333.1|DHYD
OG0009338	LOC115764044|XP_030562744.1|DNOV	LOC111602605|XP_023175533.1|DHYD
OG0009339	LOC115764181|XP_030562928.1|DNOV	LOC111602631|XP_030081689.1|DHYD
OG0009340	LOC115761463|XP_030559090.1|DNOV	LOC111605578|XP_023179950.2|DHYD
OG0009341	LOC115771995|XP_030573783.1|DNOV	LOC111595981|XP_023165734.2|DHYD
OG0009342	LOC115764651|XP_030563691.1|DNOV	LOC111596078|XP_023165907.2|DHYD
OG0009343	LOC115764825|XP_030563934.1|DNOV	LOC111595421|XP_023164930.2|DHYD
OG0009344	LOC115764728|XP_030563798.1|DNOV	LOC111596427|XP_030078657.1|DHYD
OG0009345	LOC115764856|XP_030563986.1|DNOV	LOC111603512|XP_023176896.2|DHYD
OG0009346	LOC115764767|XP_030563864.1|DNOV	LOC111599545|XP_023170972.2|DHYD
OG0009347	LOC115764104|XP_030562816.1|DNOV	LOC111595922|XP_023165647.2|DHYD
OG0009348	LOC115761366|XP_030558975.1|DNOV	LOC111598360|XP_023169341.1|DHYD
OG0009350	LOC115771990|XP_030573772.1|DNOV	LOC111602006|XP_023174661.2|DHYD
OG0009351	LOC115772000|XP_030573792.1|DNOV	LOC111602013|XP_023174675.2|DHYD
OG0009352	LOC115764197|XP_030562944.1|DNOV	LOC111594570|XP_023163695.2|DHYD
OG0009353	LOC115771953|XP_030573718.1|DNOV	LOC111603612|XP_030080718.1|DHYD
OG0009354	LOC115758567|XP_030555138.1|DNOV	LOC111596126|XP_023165964.1|DHYD
OG0009355	LOC115765507|XP_030564984.1|DNOV	LOC111595809|XP_023165469.2|DHYD
OG0009356	LOC115758727|XP_030555339.1|DNOV	LOC111596132|XP_023165973.1|DHYD
OG0009357	LOC115760204|XP_030557298.1|DNOV	LOC111603767|XP_023177269.1|DHYD
OG0009358	LOC115760012|XP_030557034.1|DNOV	LOC111601404|XP_023173726.1|DHYD
OG0009359	LOC115760011|XP_030557033.1|DNOV	LOC111601397|XP_023173712.2|DHYD
OG0009360	LOC115760095|XP_030557140.1|DNOV	LOC111595782|XP_023165434.2|DHYD
OG0009361	LOC115759816|XP_030556767.1|DNOV	LOC111595769|XP_023165419.2|DHYD
OG0009362	LOC115759985|XP_030556999.1|DNOV	LOC111595771|XP_023165421.2|DHYD
OG0009363	LOC115758523|XP_030555076.1|DNOV	LOC111601866|XP_023174475.1|DHYD
OG0009364	LOC115758894|XP_030555551.1|DNOV	LOC111599360|XP_023170760.2|DHYD
OG0009365	LOC115768537|XP_030568995.1|DNOV	LOC111605472|XP_023179759.2|DHYD
OG0009366	LOC115758740|XP_030555351.1|DNOV	LOC111599477|XP_023170915.2|DHYD
OG0009367	LOC115758642|XP_030555238.1|DNOV	LOC111599389|XP_023170793.1|DHYD
OG0009368	LOC115759165|XP_030555894.1|DNOV	LOC111596122|XP_023165959.1|DHYD
OG0009369	LOC115758382|XP_030554844.1|DNOV	LOC111602531|XP_023175424.1|DHYD
OG0009370	LOC115758560|XP_030555127.1|DNOV	LOC111596115|XP_023165948.2|DHYD
OG0009371	LOC115758733|XP_030555343.1|DNOV	LOC111596113|XP_023165946.2|DHYD
OG0009372	LOC115758475|XP_030555012.1|DNOV	LOC111601965|XP_023174607.2|DHYD
OG0009373	LOC115760013|XP_030557035.1|DNOV	LOC111594206|XP_023163172.2|DHYD
OG0009374	LOC115763008|XP_030561258.1|DNOV	LOC111601140|XP_023173376.2|DHYD
OG0009376	LOC115759993|XP_030557007.1|DNOV	LOC111604009|XP_023177634.1|DHYD
OG0009377	LOC115763577|XP_030562056.1|DNOV	LOC111594088|XP_023163003.2|DHYD
OG0009378	LOC115763483|XP_030561928.1|DNOV	LOC111603897|XP_023177483.2|DHYD
OG0009379	LOC115758676|XP_030555277.1|DNOV	LOC111602286|XP_023175055.2|DHYD, LOC111602315|XP_023175086.2|DHYD
OG0009380	LOC115759723|XP_030556599.1|DNOV	LOC111597789|XP_023168432.1|DHYD
OG0009381	LOC115758706|XP_030555314.1|DNOV	LOC111596310|XP_023166239.2|DHYD
OG0009382	LOC115763286|XP_030561631.1|DNOV	LOC111593160|XP_030079165.1|DHYD
OG0009383	LOC115759125|XP_030555828.1|DNOV	LOC111602357|XP_023175134.2|DHYD
OG0009384	LOC115769184|XP_030569748.1|DNOV	LOC111600382|XP_030081052.1|DHYD
OG0009385	LOC115769268|XP_030569839.1|DNOV	LOC111600432|XP_023172293.2|DHYD
OG0009386	LOC115769310|XP_030569899.1|DNOV	LOC111600408|XP_023172257.1|DHYD
OG0009387	LOC115760639|XP_030557957.1|DNOV	LOC111592418|XP_023160362.2|DHYD
OG0009388	LOC115760713|XP_030558040.1|DNOV	LOC111592410|XP_023160353.2|DHYD
OG0009389	LOC115760742|XP_030558080.1|DNOV	LOC111603816|XP_023177342.2|DHYD
OG0009390	LOC115762078|XP_030560030.1|DNOV	LOC111602092|XP_023174794.2|DHYD
OG0009391	LOC115758888|XP_030555543.1|DNOV	LOC111596062|XP_023165879.2|DHYD
OG0009392	LOC115762421|XP_030560476.1|DNOV	LOC111593978|XP_023162839.2|DHYD
OG0009393	LOC115762944|XP_030561193.1|DNOV	LOC111600137|XP_030081249.1|DHYD
OG0009394	LOC115759154|XP_030555873.1|DNOV	LOC111600587|XP_023172545.1|DHYD
OG0009395	LOC115763706|XP_030562259.1|DNOV	LOC111600156|XP_030080938.1|DHYD
OG0009396	LOC115762338|XP_030560363.1|DNOV	LOC111604615|XP_023178497.2|DHYD
OG0009397	LOC115758008|XP_030554368.1|DNOV	LOC111604149|XP_023177841.2|DHYD
OG0009398	LOC115762389|XP_030560430.1|DNOV	LOC111593822|XP_023162621.1|DHYD
OG0009399	LOC115762086|XP_030560041.1|DNOV	LOC111599956|XP_030079784.1|DHYD
OG0009400	LOC115760917|XP_030558350.1|DNOV	LOC111597698|XP_023168301.1|DHYD
OG0009401	LOC115763119|XP_030561422.1|DNOV	LOC111592617|XP_023160720.1|DHYD
OG0009402	LOC115761300|XP_030558887.1|DNOV	LOC111603434|XP_023176787.1|DHYD
OG0009403	LOC115766729|XP_030566588.1|DNOV	LOC111600721|XP_023172762.1|DHYD
OG0009404	LOC115762050|XP_030559989.1|DNOV	LOC111599937|XP_023171554.2|DHYD
OG0009405	LOC115760630|XP_030557941.1|DNOV	LOC111597732|XP_023168345.2|DHYD
OG0009406	LOC115762346|XP_030560373.1|DNOV	LOC111605256|XP_023179461.2|DHYD
OG0009407	LOC115762040|XP_030559966.1|DNOV	LOC111599923|XP_023171533.1|DHYD
OG0009408	LOC115760543|XP_030557790.1|DNOV	LOC111605382|XP_023179639.2|DHYD
OG0009409	LOC115760682|XP_030558008.1|DNOV	LOC111597896|XP_030081374.1|DHYD
OG0009410	LOC115762345|XP_030560372.1|DNOV	LOC111605255|XP_023179460.2|DHYD
OG0009411	LOC115762214|XP_030560211.1|DNOV	LOC111605150|XP_023179304.2|DHYD
OG0009412	LOC115760090|XP_030557146.1|DNOV	LOC111600719|XP_023172744.1|DHYD
OG0009413	LOC115762495|XP_030560592.1|DNOV	LOC111593915|XP_023162756.2|DHYD
OG0009414	LOC115762494|XP_030560591.1|DNOV	LOC111593888|XP_023162723.2|DHYD
OG0009415	LOC115762376|XP_030560416.1|DNOV	LOC111593956|XP_023162815.2|DHYD
OG0009416	LOC115760691|XP_030558056.1|DNOV	LOC111600705|XP_023172730.2|DHYD
OG0009417	LOC115760938|XP_030558419.1|DNOV	LOC111600752|XP_023172798.1|DHYD
OG0009418	LOC115760784|XP_030558179.1|DNOV	LOC111600656|XP_023172648.2|DHYD
OG0009419	LOC115760769|XP_030558119.1|DNOV	LOC111600685|XP_023172707.2|DHYD
OG0009420	LOC115758171|XP_030554575.1|DNOV	LOC111600683|XP_023172705.1|DHYD
OG0009421	LOC115757939|XP_030554269.1|DNOV	LOC111595435|XP_023164927.2|DHYD
OG0009422	LOC115758287|XP_030554711.1|DNOV	LOC111592226|XP_023160073.2|DHYD
OG0009423	LOC115766535|XP_030566362.1|DNOV	LOC111592920|XP_023161144.1|DHYD
OG0009424	LOC115766538|XP_030566366.1|DNOV	LOC111592943|XP_023161182.1|DHYD
OG0009425	LOC115767444|XP_030567601.1|DNOV	LOC111604345|XP_023178177.2|DHYD
OG0009426	LOC115757924|XP_030554247.1|DNOV	LOC111595529|XP_023165079.2|DHYD
OG0009427	LOC115771489|XP_030573076.1|DNOV	LOC111604257|XP_023178020.2|DHYD
OG0009428	LOC115767423|XP_030567559.1|DNOV	LOC111594794|XP_023164032.2|DHYD
OG0009429	LOC115758045|XP_030554419.1|DNOV	LOC111595432|XP_023164923.1|DHYD
OG0009430	LOC115758239|XP_030554656.1|DNOV	LOC111592158|XP_023159978.2|DHYD
OG0009431	LOC115762249|XP_030560301.1|DNOV	LOC111600073|XP_023171778.2|DHYD
OG0009432	LOC115757975|XP_030554316.1|DNOV	LOC111599720|XP_023171231.2|DHYD
OG0009433	LOC115760736|XP_030558071.1|DNOV	LOC111595262|XP_023164676.1|DHYD
OG0009434	LOC115760637|XP_030557953.1|DNOV	LOC111595242|XP_023164648.1|DHYD
OG0009435	LOC115760635|XP_030557949.1|DNOV	LOC111595248|XP_023164658.1|DHYD
OG0009437	LOC115758300|XP_030554728.1|DNOV	LOC111592169|XP_023159991.1|DHYD
OG0009438	LOC115757929|XP_030554255.1|DNOV	LOC111594152|XP_023163098.2|DHYD
OG0009439	LOC115757996|XP_030554349.1|DNOV	LOC111594165|XP_023163117.1|DHYD
OG0009440	LOC115760929|XP_030558367.1|DNOV	LOC111600111|XP_023171841.2|DHYD
OG0009441	LOC115769023|XP_030569592.1|DNOV	LOC111598853|XP_030079335.1|DHYD
OG0009442	LOC115764324|XP_030563133.1|DNOV	LOC111601956|XP_023174588.2|DHYD
OG0009443	LOC115760948|XP_030558393.1|DNOV	LOC111603821|XP_023177350.1|DHYD
OG0009444	LOC115766482|XP_030566292.1|DNOV	LOC111598283|XP_023169233.2|DHYD
OG0009445	LOC115767863|XP_030568081.1|DNOV	LOC111595373|XP_023164835.1|DHYD
OG0009446	LOC115768228|XP_030568615.1|DNOV	LOC111592992|XP_030078910.1|DHYD
OG0009448	LOC115766449|XP_030566241.1|DNOV	LOC111598279|XP_023169225.1|DHYD
OG0009449	LOC115765283|XP_030564633.1|DNOV	LOC111594048|XP_023162931.1|DHYD
OG0009450	LOC115769079|XP_030569651.1|DNOV	LOC111601615|XP_023174049.2|DHYD
OG0009451	LOC115758749|XP_030555367.1|DNOV	LOC111596317|XP_023166251.1|DHYD
OG0009453	LOC115771980|XP_030573760.1|DNOV	LOC111595905|XP_023165616.2|DHYD
OG0009454	LOC115770366|XP_030571472.1|DNOV	LOC111592335|XP_023160230.1|DHYD
OG0009455	LOC115769094|XP_030569664.1|DNOV	LOC111602040|XP_023174714.1|DHYD
OG0009456	LOC115767567|XP_030567712.1|DNOV	LOC111604335|XP_023178202.2|DHYD
OG0009457	LOC115768373|XP_030568805.1|DNOV	LOC111593952|XP_023162846.1|DHYD
OG0009458	LOC115765096|XP_030564340.1|DNOV	LOC111598103|XP_023168923.2|DHYD
OG0009459	LOC115762870|XP_030561105.1|DNOV	LOC111600486|XP_023172380.1|DHYD
OG0009460	LOC115766973|XP_030566928.1|DNOV	LOC111604488|XP_023178345.1|DHYD
OG0009461	LOC115766945|XP_030566893.1|DNOV	LOC111604500|XP_030081177.1|DHYD
OG0009462	LOC115765806|XP_030565381.1|DNOV	LOC111592443|XP_023160395.2|DHYD
OG0009463	LOC115769971|XP_030570883.1|DNOV	LOC111605630|XP_023180051.2|DHYD
OG0009464	LOC115771088|XP_030572502.1|DNOV	LOC111605181|XP_023179346.1|DHYD
OG0009465	LOC115771142|XP_030572572.1|DNOV	LOC111598486|XP_030081462.1|DHYD
OG0009466	LOC115770160|XP_030571179.1|DNOV	LOC111595092|XP_023164419.1|DHYD
OG0009467	LOC115762834|XP_030561061.1|DNOV	LOC111591924|XP_023159618.1|DHYD
OG0009468	LOC115770973|XP_030572297.1|DNOV	LOC111602928|XP_023176045.2|DHYD
OG0009469	LOC115767647|XP_030567794.1|DNOV	LOC111596935|XP_023167152.1|DHYD
OG0009470	LOC115769466|XP_030570140.1|DNOV	LOC111592312|XP_023160189.1|DHYD
OG0009471	LOC115763003|XP_030561252.1|DNOV	LOC115483011|XP_030079561.1|DHYD, LOC111600381|XP_023172225.2|DHYD
OG0009472	LOC115768086|XP_030568421.1|DNOV	LOC111597784|XP_023168423.2|DHYD
OG0009473	LOC115769549|XP_030570252.1|DNOV	LOC111601703|XP_023174187.1|DHYD
OG0009474	LOC115769422|XP_030570090.1|DNOV	LOC111598794|XP_023169978.2|DHYD
OG0009475	LOC115771222|XP_030572682.1|DNOV	LOC111592761|XP_023160929.2|DHYD
OG0009476	LOC115771163|XP_030572604.1|DNOV	LOC111594869|XP_023164117.1|DHYD, LOC115483476|XP_030081465.1|DHYD
OG0009477	LOC115762854|XP_030561089.1|DNOV	LOC111604717|XP_023178658.2|DHYD
OG0009478	LOC115762817|XP_030561040.1|DNOV	LOC111604712|XP_023178652.1|DHYD
OG0009479	LOC115764569|XP_030563556.1|DNOV	LOC111593364|XP_023161848.1|DHYD
OG0009480	LOC115769454|XP_030570130.1|DNOV	LOC115483761|XP_030081866.1|DHYD, LOC111603057|XP_023176282.2|DHYD
OG0009481	LOC115766972|XP_030566925.1|DNOV	LOC111599457|XP_023170898.2|DHYD
OG0009482	LOC115771585|XP_030573206.1|DNOV	LOC111592252|XP_023160098.2|DHYD
OG0009483	LOC115771386|XP_030572931.1|DNOV	LOC111592294|XP_023160165.2|DHYD
OG0009484	LOC115761715|XP_030559453.1|DNOV	LOC111603444|XP_023176799.1|DHYD
OG0009485	LOC115769687|XP_030570468.1|DNOV	LOC111605636|XP_023180061.1|DHYD
OG0009486	LOC115769689|XP_030570473.1|DNOV	LOC111594839|XP_023164071.1|DHYD
OG0009487	LOC115770315|XP_030571411.1|DNOV	LOC111600988|XP_023173148.1|DHYD, LOC115483753|XP_030081861.1|DHYD
OG0009488	LOC115770245|XP_030571313.1|DNOV	LOC111604316|XP_023178137.2|DHYD
OG0009489	LOC115766941|XP_030566892.1|DNOV	LOC111597270|XP_023167652.2|DHYD
OG0009490	LOC115757918|XP_030554241.1|DNOV	LOC111595399|XP_023164874.2|DHYD
OG0009491	LOC115771421|XP_030572983.1|DNOV	LOC111605739|XP_023180208.1|DHYD
OG0009492	LOC115770280|XP_030571368.1|DNOV	LOC111597528|XP_023168072.1|DHYD
OG0009493	LOC115770515|XP_030571676.1|DNOV	LOC111597614|XP_023168181.2|DHYD
OG0009494	LOC115770517|XP_030571678.1|DNOV	LOC111597615|XP_023168182.1|DHYD
OG0009495	LOC115770061|XP_030571016.1|DNOV	LOC111605721|XP_023180178.2|DHYD
OG0009496	LOC115769077|XP_030569653.1|DNOV, LOC115769426|XP_030570093.1|DNOV	LOC111600986|XP_023173145.1|DHYD
