Orthogroup	DNOV.longest_only	DBUS.longest_only
OG0008888	LOC115769909|XP_030570791.1|DNOV, LOC115769910|XP_030570792.1|DNOV	LOC108598851|XP_017841098.1|DBUS
OG0008889	LOC115758996|XP_030555698.1|DNOV	LOC108595264|XP_017836002.1|DBUS
OG0008891	LOC115762621|XP_030560778.1|DNOV	LOC108600942|XP_017844270.1|DBUS
OG0008892	LOC115758297|XP_030554727.1|DNOV	LOC108597184|XP_017839099.1|DBUS
OG0008893	LOC115771263|XP_030572739.1|DNOV	LOC108598588|XP_017840771.1|DBUS
OG0008894	LOC115764665|XP_030563713.1|DNOV	LOC108604593|XP_017849616.1|DBUS
OG0008895	LOC115770808|XP_030572091.1|DNOV	LOC108602783|XP_017846484.1|DBUS
OG0008897	LOC115759433|XP_030556200.1|DNOV	LOC108602867|XP_017846645.1|DBUS
OG0008898	LOC115758241|XP_030554658.1|DNOV	LOC108596594|XP_017838012.1|DBUS
OG0008899	LOC115759761|XP_030556673.1|DNOV	LOC108607451|XP_017853777.2|DBUS
OG0008900	LOC115767723|XP_030567892.1|DNOV	LOC108607581|XP_017853966.1|DBUS
OG0008901	LOC115771117|XP_030572541.1|DNOV	LOC108601009|XP_017844368.1|DBUS
OG0008902	LOC115766789|XP_030566668.1|DNOV	LOC108607356|XP_017853539.1|DBUS
OG0008903	LOC115765980|XP_030565598.1|DNOV	LOC108603400|XP_017847677.2|DBUS
OG0008904	LOC115764027|XP_030562722.1|DNOV	LOC108594879|XP_017835506.1|DBUS
OG0008905	LOC115766747|XP_030566584.1|DNOV	LOC108607335|XP_033150530.1|DBUS
OG0008906	LOC115770194|XP_030571216.1|DNOV	LOC108600127|XP_017842998.1|DBUS
OG0008907	LOC115770860|XP_030572156.1|DNOV	LOC108601528|XP_017844917.1|DBUS
OG0008908	LOC115761504|XP_030559132.1|DNOV	LOC108603737|XP_017848281.1|DBUS
OG0008909	LOC115772116|XP_030573949.1|DNOV	LOC108601976|XP_017845459.1|DBUS
OG0008910	LOC115761894|XP_030559760.1|DNOV	LOC108603756|XP_017848323.1|DBUS
OG0008911	LOC115764144|XP_030562877.1|DNOV	LOC108603317|XP_017847519.1|DBUS
OG0008912	LOC115764183|XP_030562930.1|DNOV	LOC108602224|XP_017845760.1|DBUS
OG0008913	LOC115761192|XP_030558724.1|DNOV	LOC108603278|XP_017847427.1|DBUS
OG0008914	LOC115759547|XP_030556363.1|DNOV	LOC108602649|XP_017846284.1|DBUS
OG0008915	LOC115765626|XP_030565136.1|DNOV	LOC108602413|XP_017846015.1|DBUS
OG0008916	LOC115765976|XP_030565593.1|DNOV	LOC108608515|XP_033150028.1|DBUS
OG0008917	LOC115759118|XP_030555820.1|DNOV	LOC108600039|XP_017842664.2|DBUS
OG0008918	LOC115759245|XP_030556004.1|DNOV	LOC108607279|XP_017853463.1|DBUS, LOC108594512|XP_017835203.1|DBUS
OG0008919	LOC115765863|XP_030565453.1|DNOV	LOC108603166|XP_033150829.1|DBUS
OG0008920	LOC115768624|XP_030569147.1|DNOV	LOC108598749|XP_017840974.2|DBUS
OG0008921	LOC115760058|XP_030557097.1|DNOV	LOC108608192|XP_017854951.1|DBUS
OG0008922	LOC115763328|XP_030561692.1|DNOV	LOC108601081|XP_017844474.1|DBUS
OG0008923	LOC115761010|XP_030558480.1|DNOV	LOC108595243|XP_017835931.1|DBUS
OG0008924	LOC115762220|XP_030560214.1|DNOV	LOC108597105|XP_017838966.1|DBUS
OG0008925	LOC115761095|XP_030558577.1|DNOV	LOC108596660|XP_017838136.1|DBUS
OG0008926	LOC115762044|XP_030559981.1|DNOV	LOC108595310|XP_033148948.1|DBUS
OG0008927	LOC115770465|XP_030571641.1|DNOV	LOC108595199|XP_017835875.1|DBUS
OG0008928	LOC115762497|XP_030560594.1|DNOV	LOC108595826|XP_017836605.1|DBUS
OG0008929	LOC115762843|XP_030561081.1|DNOV	LOC108595811|XP_017836591.1|DBUS
OG0008930	LOC115761526|XP_030559157.1|DNOV	LOC108601434|XP_017844820.1|DBUS, LOC108601435|XP_017844822.1|DBUS
OG0008931	LOC115760828|XP_030558212.1|DNOV	LOC108595531|XP_017836274.1|DBUS
OG0008932	LOC115762380|XP_030560420.1|DNOV	LOC108595974|XP_017836750.1|DBUS
OG0008933	LOC115762350|XP_030560378.1|DNOV	LOC108595916|XP_017836696.1|DBUS
OG0008935	LOC115762434|XP_030560491.1|DNOV	LOC108595216|XP_017835893.1|DBUS
OG0008936	LOC115764460|XP_030563358.1|DNOV	LOC108597477|XP_017839541.1|DBUS
OG0008937	LOC115758188|XP_030554589.1|DNOV	LOC108596193|XP_017837198.1|DBUS
OG0008939	LOC115766582|XP_030566428.1|DNOV	LOC108597141|XP_017839022.1|DBUS
OG0008940	LOC115768745|XP_030569330.1|DNOV	LOC108596985|XP_017838730.2|DBUS
OG0008941	LOC115767789|XP_030567980.1|DNOV	LOC108606867|XP_017852867.1|DBUS
OG0008942	LOC115767854|XP_030568067.1|DNOV	LOC108605530|XP_017850770.1|DBUS
OG0008943	LOC115768976|XP_030569552.1|DNOV	LOC108607008|XP_017853077.1|DBUS
OG0008944	LOC115767782|XP_030567971.1|DNOV	LOC108606849|XP_017852835.1|DBUS
OG0008945	LOC115768337|XP_030568761.1|DNOV	LOC108607045|XP_017853140.1|DBUS
OG0008946	LOC115768480|XP_030568919.1|DNOV	LOC108606126|XP_017851470.1|DBUS
OG0008948	LOC115768667|XP_030569207.1|DNOV	LOC108604910|XP_033150174.1|DBUS
OG0008949	LOC115769598|XP_030570345.1|DNOV	LOC108599367|XP_017841661.1|DBUS
OG0008950	LOC115764243|XP_030563020.1|DNOV	LOC108605621|XP_017850892.1|DBUS
OG0008951	LOC115762892|XP_030561127.1|DNOV	LOC108599364|XP_017841654.2|DBUS
OG0008952	LOC115767292|XP_030567384.1|DNOV	LOC108606079|XP_017851412.1|DBUS
OG0008953	LOC115769546|XP_030570249.1|DNOV, LOC115769545|XP_030570248.1|DNOV, LOC115771414|XP_030572974.1|DNOV	LOC108599883|XP_017842553.1|DBUS
OG0008955	LOC115771236|XP_030572697.1|DNOV	LOC108598312|XP_017840417.1|DBUS
OG0008956	LOC115771541|XP_030573140.1|DNOV	LOC108598186|XP_017840291.2|DBUS
OG0008957	LOC115770041|XP_030570980.1|DNOV, LOC115770390|XP_030571499.1|DNOV	LOC108600104|XP_033149721.1|DBUS
OG0008958	LOC115766734|XP_030566559.1|DNOV, LOC115770766|XP_030572041.1|DNOV	LOC108598586|XP_017840769.1|DBUS
OG0008959	LOC115770314|XP_030571410.1|DNOV	LOC108599136|XP_017841414.1|DBUS
OG0008960	LOC115770371|XP_030571477.1|DNOV	LOC108601059|XP_033149669.1|DBUS
OG0008961	LOC115765504|XP_030564977.1|DNOV	LOC108600293|XP_017843266.2|DBUS
OG0008962	LOC115765280|XP_030564629.1|DNOV	LOC108606965|XP_017853016.1|DBUS
OG0008963	LOC115767316|XP_030567416.1|DNOV	LOC108604980|XP_017850039.1|DBUS
OG0008964	LOC115767088|XP_030567096.1|DNOV, LOC115767095|XP_030567103.1|DNOV	LOC108605776|XP_017851068.1|DBUS
OG0008965	LOC115763455|XP_030561886.1|DNOV	LOC108607511|XP_017853867.2|DBUS
OG0008967	LOC115758505|XP_030555055.1|DNOV	LOC108596724|XP_017838259.1|DBUS
OG0008967	LOC115769242|XP_030569819.1|DNOV	LOC108599163|XP_017841439.1|DBUS
OG0008968	LOC115759268|XP_030556029.1|DNOV	LOC108602977|XP_017846854.1|DBUS
OG0008969	LOC115759095|XP_030555788.1|DNOV, LOC115759094|XP_030555787.1|DNOV	LOC108605685|XP_017850969.1|DBUS, LOC108604862|XP_017849965.1|DBUS
OG0008970	LOC115758646|XP_030555241.1|DNOV	LOC108603208|XP_017847287.1|DBUS
OG0008971	LOC115762780|XP_030560991.1|DNOV	LOC108599007|XP_017841272.1|DBUS
OG0008972	LOC115771234|XP_030572695.1|DNOV	LOC108599116|XP_017841394.1|DBUS
OG0008973	LOC115770349|XP_030571446.1|DNOV	LOC108599016|XP_017841284.2|DBUS
OG0008978	LOC115762488|XP_030560585.1|DNOV	LOC108595754|XP_017836533.1|DBUS
OG0008979	LOC115758770|XP_030555394.1|DNOV	LOC108600095|XP_017842950.1|DBUS
OG0008989	LOC115764329|XP_030563139.1|DNOV	LOC108605620|XP_017850890.1|DBUS
OG0008990	LOC115769771|XP_030570595.1|DNOV	LOC108598189|XP_033149564.1|DBUS
OG0008991	LOC115761925|XP_030559806.1|DNOV	LOC108601869|XP_017845316.1|DBUS
OG0008992	LOC115764993|XP_030564189.1|DNOV	LOC108601592|XP_017844980.1|DBUS
OG0008993	LOC115767930|XP_030568165.1|DNOV	LOC108600777|XP_033149508.1|DBUS
OG0008994	LOC115758519|XP_030555072.1|DNOV	LOC108607543|XP_017853917.1|DBUS
OG0008995	LOC115757825|XP_030554108.1|DNOV	LOC108595607|XP_017836362.1|DBUS
OG0008997	LOC115768351|XP_030568774.1|DNOV	LOC108606395|XP_017851962.1|DBUS
OG0008999	LOC115767104|XP_030567111.1|DNOV	LOC108605412|XP_017850570.2|DBUS
OG0009001	LOC115763457|XP_030561889.1|DNOV	LOC108594396|XP_017835051.2|DBUS
OG0009002	LOC115761968|XP_030559870.1|DNOV	LOC108604031|XP_017848772.1|DBUS
OG0009003	LOC115768895|XP_030569473.1|DNOV	LOC108598940|XP_017841195.2|DBUS
OG0009005	LOC115758447|XP_030554972.1|DNOV	LOC108608535|XP_017855438.2|DBUS
OG0009006	LOC115771925|XP_030573684.1|DNOV	LOC108603495|XP_017847842.1|DBUS
OG0009007	LOC115770215|XP_030571271.1|DNOV	LOC108598451|XP_017840582.1|DBUS
OG0009008	LOC115763693|XP_030562238.1|DNOV	LOC108602927|XP_017846757.1|DBUS
OG0009009	LOC115769978|XP_030570899.1|DNOV	LOC108598124|XP_017840230.1|DBUS
OG0009010	LOC115767156|XP_030567189.1|DNOV	LOC108600584|XP_017843747.1|DBUS
OG0009011	LOC115762772|XP_030560982.1|DNOV	LOC108599744|XP_017842243.1|DBUS
OG0009012	LOC115761049|XP_030558524.1|DNOV	LOC108596572|XP_017837970.1|DBUS
OG0009013	LOC115767967|XP_030568226.1|DNOV	LOC108606656|XP_017852462.1|DBUS
OG0009014	LOC115762929|XP_030561169.1|DNOV	LOC108599755|XP_017842258.1|DBUS
OG0009015	LOC115771173|XP_030572616.1|DNOV	LOC108600998|XP_017844352.1|DBUS
OG0009016	LOC115769617|XP_030570380.1|DNOV	LOC108599909|XP_017842595.1|DBUS
OG0009017	LOC115763507|XP_030561964.1|DNOV	LOC108596538|XP_017837919.1|DBUS
OG0009018	LOC115766790|XP_030566669.1|DNOV	LOC108607365|XP_017853569.1|DBUS
OG0009019	LOC115766743|XP_030566568.1|DNOV	LOC108607395|XP_017853652.1|DBUS
OG0009020	LOC115761382|XP_030558994.1|DNOV	LOC108601695|XP_017845094.1|DBUS
OG0009021	LOC115759444|XP_030556225.1|DNOV	LOC108604638|XP_017849676.1|DBUS
OG0009022	LOC115761484|XP_030559110.1|DNOV	LOC108602118|XP_017845632.2|DBUS
OG0009023	LOC115764934|XP_030564104.1|DNOV	LOC108602505|XP_033149978.1|DBUS
OG0009024	LOC115761886|XP_030559749.1|DNOV	LOC108603177|XP_017847226.1|DBUS
OG0009025	LOC115771834|XP_030573575.1|DNOV	LOC108602944|XP_017846781.1|DBUS
OG0009026	LOC115757660|XP_030553835.1|DNOV	LOC108601490|XP_017844876.1|DBUS
OG0009027	LOC115757763|XP_030554051.1|DNOV	LOC108596368|XP_017837523.1|DBUS
OG0009028	LOC115769672|XP_030570447.1|DNOV	LOC108598916|XP_017841169.2|DBUS
OG0009029	LOC115759201|XP_030555946.1|DNOV	LOC108608401|XP_017855248.1|DBUS
OG0009030	LOC115765996|XP_030565623.1|DNOV	LOC108607635|XP_017854048.1|DBUS
OG0009031	LOC115761756|XP_030559521.1|DNOV	LOC108604410|XP_017849366.1|DBUS
OG0009032	LOC115761757|XP_030559522.1|DNOV	LOC108604411|XP_017849367.1|DBUS
OG0009033	LOC115759071|XP_030555761.1|DNOV	LOC108594225|XP_017834824.2|DBUS
OG0009034	LOC115763089|XP_030561387.1|DNOV	LOC108594500|XP_017835099.1|DBUS
OG0009035	LOC115759335|XP_030556113.1|DNOV	LOC108602895|XP_017850788.1|DBUS
OG0009036	LOC115758199|XP_030554604.1|DNOV	LOC108594633|XP_033150954.1|DBUS
OG0009037	LOC115759256|XP_030556016.1|DNOV	LOC108596920|XP_017838627.2|DBUS
OG0009038	LOC115761608|XP_030559270.1|DNOV	LOC108602766|XP_017846427.1|DBUS
OG0009039	LOC115770702|XP_030571956.1|DNOV	LOC108602268|XP_017845812.1|DBUS
OG0009040	LOC115758262|XP_030554680.1|DNOV	LOC108595439|XP_017836160.1|DBUS
OG0009041	LOC115764731|XP_030563802.1|DNOV	LOC108603733|XP_017848271.1|DBUS
OG0009043	LOC115763375|XP_030561769.1|DNOV	LOC108607823|XP_017854360.1|DBUS
OG0009044	LOC115758429|XP_030554945.1|DNOV	LOC108607480|XP_017853810.2|DBUS
OG0009045	LOC115763810|XP_030562421.1|DNOV	LOC108604284|XP_017849176.1|DBUS
OG0009046	LOC115770348|XP_030571449.1|DNOV	LOC108600640|XP_033149454.1|DBUS
OG0009047	LOC115762136|XP_030560105.1|DNOV	LOC108595318|XP_017836027.1|DBUS
OG0009048	LOC115769204|XP_030569771.1|DNOV	LOC108600047|XP_017842885.1|DBUS
OG0009049	LOC115770805|XP_030572088.1|DNOV	LOC108602103|XP_017845616.1|DBUS
OG0009050	LOC115769306|XP_030569895.1|DNOV	LOC108603311|XP_017847501.2|DBUS
OG0009051	LOC115766539|XP_030566367.1|DNOV	LOC108596579|XP_017837992.1|DBUS
OG0009052	LOC115764633|XP_030563662.1|DNOV	LOC108604570|XP_017849589.1|DBUS
OG0009053	LOC115770851|XP_030572148.1|DNOV	LOC108603377|XP_017847634.1|DBUS
OG0009054	LOC115761924|XP_030559802.1|DNOV	LOC108603851|XP_017848493.1|DBUS
OG0009055	LOC115763613|XP_030562101.1|DNOV	LOC108598937|XP_017841191.1|DBUS
OG0009056	LOC115759970|XP_030556981.1|DNOV	LOC108608468|XP_017855344.2|DBUS
OG0009057	LOC115768101|XP_030568454.1|DNOV	LOC108599697|XP_017842183.1|DBUS
OG0009058	LOC115766724|XP_030566539.1|DNOV	LOC108607348|XP_017853521.1|DBUS
OG0009059	LOC115769896|XP_030570772.1|DNOV	LOC108601026|XP_017844392.1|DBUS
OG0009060	LOC115761573|XP_030559220.1|DNOV	LOC108601472|XP_017844860.1|DBUS
OG0009061	LOC115757794|XP_030554067.1|DNOV	LOC108596928|XP_017838638.1|DBUS
OG0009062	LOC115762509|XP_030560612.1|DNOV	LOC108595236|XP_017835924.1|DBUS
OG0009064	LOC115769036|XP_030569638.1|DNOV	LOC108595053|XP_017835685.1|DBUS
OG0009065	LOC115761357|XP_030558964.1|DNOV	LOC108604505|XP_017849492.1|DBUS
OG0009066	LOC115762596|XP_030560748.1|DNOV	LOC108599019|XP_017841288.2|DBUS
OG0009067	LOC115770026|XP_030570942.1|DNOV	LOC108599986|XP_017842747.1|DBUS
OG0009068	LOC115760193|XP_030557287.1|DNOV	LOC108596265|XP_017837313.1|DBUS
OG0009069	LOC115758583|XP_030555161.1|DNOV	LOC108594379|XP_017835028.1|DBUS
OG0009070	LOC115758282|XP_030554705.1|DNOV	LOC108597566|XP_017839664.1|DBUS
OG0009071	LOC115763632|XP_030562120.1|DNOV	LOC108602884|XP_017846675.1|DBUS
OG0009072	LOC115761475|XP_030559102.1|DNOV	LOC108602266|XP_017845810.1|DBUS
OG0009073	LOC115763837|XP_030562456.1|DNOV	LOC108604322|XP_017849234.1|DBUS
OG0009074	LOC115767932|XP_030568164.1|DNOV	LOC108604626|XP_017849663.1|DBUS
OG0009075	LOC115763833|XP_030562453.1|DNOV	LOC108601932|XP_017845399.1|DBUS
OG0009076	LOC115770687|XP_030571937.1|DNOV	LOC108604596|XP_017849618.1|DBUS
OG0009077	LOC115767849|XP_030568062.1|DNOV	LOC108598138|XP_017840244.1|DBUS, LOC108605362|XP_017850520.1|DBUS
OG0009078	LOC115765783|XP_030565317.1|DNOV	LOC108603588|XP_017848018.1|DBUS
OG0009079	LOC115770776|XP_030572055.1|DNOV	LOC108603498|XP_017847850.1|DBUS
OG0009081	LOC115765772|XP_030565303.1|DNOV	LOC108602661|XP_017846296.1|DBUS
OG0009082	LOC115770621|XP_030571818.1|DNOV	LOC108602148|XP_017845669.1|DBUS
OG0009083	LOC115768504|XP_030568949.1|DNOV	LOC108605374|XP_033150268.1|DBUS
OG0009084	LOC115766184|XP_030565886.1|DNOV	LOC108604805|XP_017849896.1|DBUS
OG0009086	LOC115771737|XP_030573424.1|DNOV	LOC108604420|XP_017849375.1|DBUS
OG0009087	LOC115765056|XP_030564289.1|DNOV	LOC108604075|XP_017848833.1|DBUS
OG0009088	LOC115759636|XP_030556485.1|DNOV	LOC108601577|XP_033149787.1|DBUS
OG0009089	LOC115768305|XP_030568710.1|DNOV	LOC108607075|XP_017853184.1|DBUS
OG0009090	LOC115764862|XP_030563998.1|DNOV	LOC108602991|XP_017846874.1|DBUS
OG0009091	LOC115764182|XP_030562929.1|DNOV	LOC108602223|XP_017845759.1|DBUS
OG0009092	LOC115764174|XP_030562921.1|DNOV, LOC115759658|XP_030556507.1|DNOV	LOC108602190|XP_017845726.2|DBUS
OG0009093	LOC115761246|XP_030558804.1|DNOV	LOC108603334|XP_017847548.1|DBUS
OG0009094	LOC115764946|XP_030564127.1|DNOV, LOC115765070|XP_030564305.1|DNOV	LOC108601382|XP_017844771.1|DBUS
OG0009095	LOC115765072|XP_030564308.1|DNOV	LOC108601381|XP_033149909.1|DBUS
OG0009096	LOC115771674|XP_030573348.1|DNOV	LOC108602612|XP_017846238.1|DBUS
OG0009097	LOC115772022|XP_030573815.1|DNOV	LOC108602651|XP_017846286.1|DBUS
OG0009098	LOC115764779|XP_030563878.1|DNOV	LOC108604386|XP_017849331.1|DBUS
OG0009099	LOC115759405|XP_030556155.1|DNOV	LOC108604609|XP_017849637.1|DBUS
OG0009100	LOC115763262|XP_030561601.1|DNOV	LOC108600459|XP_033149877.1|DBUS
OG0009101	LOC115758686|XP_030555289.1|DNOV	LOC108607525|XP_017853931.1|DBUS
OG0009102	LOC115766012|XP_030565646.1|DNOV	LOC108608526|XP_017855425.1|DBUS
OG0009103	LOC115760213|XP_030557323.1|DNOV	LOC108608205|XP_017854967.1|DBUS
OG0009104	LOC115760016|XP_030557037.1|DNOV	LOC108603764|XP_017848342.1|DBUS
OG0009105	LOC115759063|XP_030555751.1|DNOV	LOC108601893|XP_017845361.1|DBUS
OG0009106	LOC115759918|XP_030556913.1|DNOV	LOC108608319|XP_017855179.2|DBUS
OG0009107	LOC115760069|XP_030557109.1|DNOV	LOC108597936|XP_017840044.1|DBUS
OG0009108	LOC115766201|XP_030565911.1|DNOV	LOC108602001|XP_017845491.1|DBUS
OG0009109	LOC115760271|XP_030557401.1|DNOV	LOC108607867|XP_017854444.1|DBUS
OG0009110	LOC115759167|XP_030555897.1|DNOV, LOC115759166|XP_030555895.1|DNOV	LOC108607534|XP_017853903.1|DBUS
OG0009111	LOC115762765|XP_030560969.1|DNOV	LOC108598670|XP_017840875.1|DBUS
OG0009112	LOC115766000|XP_030565628.1|DNOV	LOC108607927|XP_017854530.1|DBUS
OG0009113	LOC115758752|XP_030555370.1|DNOV	LOC108596470|XP_033149904.1|DBUS
OG0009114	LOC115758385|XP_030554847.1|DNOV	LOC108600905|XP_017844224.1|DBUS
OG0009115	LOC115759211|XP_030555962.1|DNOV	LOC108606099|XP_017851434.2|DBUS
OG0009116	LOC115763271|XP_030561609.1|DNOV	LOC108594797|XP_017835428.1|DBUS
OG0009117	LOC115758665|XP_030555263.1|DNOV	LOC108603487|XP_017847554.2|DBUS
OG0009119	LOC115769187|XP_030569751.1|DNOV	LOC108607748|XP_017854265.1|DBUS
OG0009120	LOC115769482|XP_030570159.1|DNOV	LOC108598062|XP_033149586.1|DBUS
OG0009121	LOC115760633|XP_030557945.1|DNOV	LOC108597079|XP_017838903.1|DBUS
OG0009122	LOC115760945|XP_030558387.1|DNOV	LOC108595756|XP_017836535.1|DBUS
OG0009123	LOC115762221|XP_030560215.1|DNOV	LOC108595877|XP_017836656.1|DBUS
OG0009124	LOC115758078|XP_030554452.1|DNOV	LOC108594848|XP_017835475.1|DBUS
OG0009125	LOC115762411|XP_030560459.1|DNOV	LOC108595550|XP_017836297.1|DBUS
OG0009127	LOC115771112|XP_030572539.1|DNOV	LOC108596278|XP_017837339.1|DBUS
OG0009128	LOC115762377|XP_030560417.1|DNOV	LOC108595788|XP_017836569.1|DBUS
OG0009129	LOC115761078|XP_030558556.1|DNOV	LOC108595784|XP_017836565.1|DBUS
OG0009130	LOC115762291|XP_030560316.1|DNOV	LOC108595246|XP_017835936.1|DBUS
OG0009131	LOC115762430|XP_030560487.1|DNOV	LOC108596790|XP_017838382.1|DBUS
OG0009132	LOC115762394|XP_030560434.1|DNOV	LOC108596810|XP_017838414.1|DBUS
OG0009133	LOC115760728|XP_030558062.1|DNOV	LOC108594714|XP_017835342.1|DBUS
OG0009134	LOC115760840|XP_030558244.1|DNOV	LOC108594827|XP_017835454.1|DBUS, LOC108594826|XP_017835453.1|DBUS
OG0009135	LOC115760750|XP_030558088.1|DNOV	LOC108594646|XP_017835277.1|DBUS
OG0009136	LOC115762206|XP_030560191.1|DNOV	LOC108596068|XP_017836951.1|DBUS
OG0009137	LOC115760919|XP_030558352.1|DNOV	LOC108597740|XP_017839930.1|DBUS
OG0009138	LOC115760892|XP_030558318.1|DNOV	LOC108595835|XP_017836614.1|DBUS
OG0009139	LOC115759674|XP_030556523.1|DNOV	LOC108596276|XP_017837337.1|DBUS
OG0009140	LOC115762191|XP_030560174.1|DNOV	LOC108595502|XP_017836244.1|DBUS
OG0009141	LOC115762499|XP_030560595.1|DNOV	LOC108595495|XP_017836237.1|DBUS
OG0009142	LOC115762038|XP_030559964.1|DNOV	LOC108596135|XP_017837091.1|DBUS
OG0009143	LOC115760854|XP_030558303.1|DNOV	LOC108594932|XP_017835555.1|DBUS
OG0009144	LOC115758162|XP_030554564.1|DNOV	LOC108595783|XP_017836564.1|DBUS
OG0009145	LOC115764141|XP_030562878.1|DNOV	LOC108595500|XP_017836241.1|DBUS
OG0009146	LOC115757886|XP_030554185.1|DNOV	LOC108597422|XP_017839463.1|DBUS
OG0009147	LOC115766622|XP_030566474.1|DNOV	LOC108594996|XP_017835618.1|DBUS
OG0009148	LOC115761691|XP_030559417.1|DNOV	LOC108597434|XP_017839481.1|DBUS
OG0009149	LOC115767421|XP_030567556.1|DNOV	LOC117134615|XP_033149220.1|DBUS, LOC108595641|XP_033149012.1|DBUS
OG0009150	LOC115764553|XP_030563534.1|DNOV, LOC115760451|XP_030557624.1|DNOV	LOC108600034|XP_017842861.1|DBUS
OG0009151	LOC115758210|XP_030554620.1|DNOV	LOC108596607|XP_017838027.1|DBUS
OG0009152	LOC115758294|XP_030554721.1|DNOV	LOC108596530|XP_017838211.1|DBUS
OG0009153	LOC115771824|XP_030573566.1|DNOV	LOC108595603|XP_017836358.1|DBUS
OG0009154	LOC115764936|XP_030564107.1|DNOV	LOC108604273|XP_017849161.1|DBUS
OG0009155	LOC115764512|XP_030563469.1|DNOV	LOC108595479|XP_017836217.1|DBUS
OG0009156	LOC115763219|XP_030561552.1|DNOV	LOC108601269|XP_017844320.1|DBUS
OG0009157	LOC115770451|XP_030571589.1|DNOV	LOC108598610|XP_017840797.2|DBUS
OG0009158	LOC115762969|XP_030561206.1|DNOV, LOC115762788|XP_030561001.1|DNOV	LOC108598714|XP_017840932.1|DBUS
OG0009159	LOC115767966|XP_030568225.1|DNOV	LOC108606438|XP_017852039.1|DBUS
OG0009160	LOC115768127|XP_030568481.1|DNOV	LOC108607014|XP_017853086.1|DBUS
OG0009161	LOC115768359|XP_030568786.1|DNOV	LOC108606775|XP_017852683.1|DBUS
OG0009162	LOC115771110|XP_030572530.1|DNOV	LOC108598999|XP_017841265.1|DBUS
OG0009163	LOC115769662|XP_030570435.1|DNOV	LOC108601164|XP_017844585.1|DBUS
OG0009164	LOC115767159|XP_030567194.1|DNOV	LOC108598602|XP_017840786.2|DBUS, LOC117134781|XP_033149435.1|DBUS
OG0009165	LOC115767653|XP_030567799.1|DNOV	LOC108597968|XP_033149605.1|DBUS
OG0009166	LOC115768103|XP_030568455.1|DNOV	LOC108597887|XP_017839994.1|DBUS
OG0009167	LOC115769541|XP_030570242.1|DNOV	LOC108600282|XP_017843241.1|DBUS
OG0009168	LOC115769544|XP_030570245.1|DNOV	LOC108600283|XP_017843242.1|DBUS
OG0009169	LOC115769981|XP_030570902.1|DNOV	LOC108599735|XP_017842232.2|DBUS
OG0009170	LOC115762633|XP_030560797.1|DNOV	LOC108598893|XP_017841143.1|DBUS
OG0009171	LOC115762703|XP_030560887.1|DNOV	LOC108598596|XP_017840779.1|DBUS
OG0009172	LOC115769049|XP_030569623.1|DNOV	LOC108600205|XP_017843110.1|DBUS, LOC108598087|XP_017840190.1|DBUS
OG0009173	LOC115771278|XP_030572758.1|DNOV	LOC108599838|XP_017842437.1|DBUS
OG0009174	LOC115765300|XP_030564652.1|DNOV	LOC108605730|XP_017851014.1|DBUS
OG0009175	LOC115758527|XP_030555078.1|DNOV	LOC108607869|XP_017854450.1|DBUS
OG0009176	LOC115770087|XP_030571056.1|DNOV	LOC108598781|XP_017841010.2|DBUS
OG0009177	LOC115765822|XP_030565409.1|DNOV, LOC115765793|XP_030565356.1|DNOV	LOC108598870|XP_017841118.1|DBUS, LOC108599284|XP_017841571.1|DBUS, LOC108594830|XP_017835457.1|DBUS, LOC108598872|XP_017841121.1|DBUS, LOC108594832|XP_017835458.1|DBUS, LOC108608423|XP_017855282.2|DBUS
OG0009178	LOC115767091|XP_030567102.1|DNOV	LOC108598884|XP_017841134.2|DBUS
OG0009179	LOC115771378|XP_030572923.1|DNOV	LOC108599208|XP_017841492.1|DBUS
OG0009180	LOC115768291|XP_030568699.1|DNOV	LOC108599056|XP_017841325.1|DBUS
OG0009181	LOC115770231|XP_030571297.1|DNOV	LOC108598129|XP_017840236.1|DBUS
OG0009181	LOC115770307|XP_030571402.1|DNOV	LOC108598277|XP_017840383.2|DBUS
OG0009182	LOC115770235|XP_030571299.1|DNOV, LOC115759383|XP_030556525.1|DNOV	LOC108598750|XP_033149466.1|DBUS
OG0009183	LOC115771372|XP_030572915.1|DNOV	LOC108599232|XP_017841519.1|DBUS
OG0009185	LOC115768512|XP_030568961.1|DNOV, LOC115770773|XP_030572054.1|DNOV	LOC108598426|XP_017840541.2|DBUS
OG0009186	LOC115770251|XP_030571323.1|DNOV	LOC108598959|XP_017841218.1|DBUS
OG0009187	LOC115764921|XP_030564086.1|DNOV	LOC108602363|XP_017845953.1|DBUS
OG0009188	LOC115761133|XP_030558653.1|DNOV	LOC108596236|XP_017837264.1|DBUS
OG0009189	LOC115762801|XP_030561017.1|DNOV	LOC108598643|XP_017841264.1|DBUS
OG0009190	LOC115769452|XP_030570125.1|DNOV	LOC108599260|XP_017841544.2|DBUS
OG0009191	LOC115767452|XP_030567648.1|DNOV	LOC108594650|XP_017835281.1|DBUS
OG0009192	LOC115762165|XP_030560142.1|DNOV	LOC108596074|XP_017836976.1|DBUS
OG0009193	LOC115769168|XP_030569729.1|DNOV	LOC108608063|XP_017854738.2|DBUS
OG0009194	LOC115758932|XP_030555592.1|DNOV	LOC108606310|XP_017851843.1|DBUS
