Orthogroup	DNOV.longest_only	DSEC.longest_only
OG0010297	LOC115762056|XP_030560002.1|DNOV	LOC116800337|XP_032570382.1|DSEC
OG0010298	LOC115764059|XP_030562769.1|DNOV	LOC6609716|XP_002034373.1|DSEC
OG0010299	LOC115762301|XP_030560328.1|DNOV	LOC6608085|XP_032571630.1|DSEC
OG0010300	LOC115762344|XP_030560370.1|DNOV	LOC6608606|XP_002033340.1|DSEC
OG0010301	LOC115763840|XP_030562460.1|DNOV	LOC6614128|XP_002038581.2|DSEC
OG0010302	LOC115764574|XP_030563572.1|DNOV	LOC116800614|XP_032572413.1|DSEC
OG0010303	LOC115764830|XP_030563942.1|DNOV	LOC6615811|XP_002040181.1|DSEC
OG0010304	LOC115767197|XP_030567247.1|DNOV	LOC6618010|XP_002042318.1|DSEC
OG0010305	LOC115766380|XP_030566144.1|DNOV	LOC6617977|XP_002042285.1|DSEC
OG0010306	LOC115767191|XP_030567242.1|DNOV	LOC6617986|XP_002042294.1|DSEC
OG0010307	LOC115768686|XP_030569232.1|DNOV	LOC6612337|XP_002036847.1|DSEC
OG0010308	LOC115771342|XP_030572873.1|DNOV	LOC6619819|XP_002044032.2|DSEC
OG0010310	LOC115768448|XP_030568867.1|DNOV	LOC6615991|XP_002040358.1|DSEC
OG0010311	LOC115766440|XP_030566229.1|DNOV	LOC6614982|XP_032581317.1|DSEC
OG0010312	LOC115766357|XP_030566117.1|DNOV	LOC6614967|XP_002039384.1|DSEC
OG0010313	LOC115768909|XP_030569500.1|DNOV	LOC6616462|XP_032573660.1|DSEC
OG0010314	LOC115771327|XP_030572852.1|DNOV	LOC6618418|XP_002042691.1|DSEC
OG0010315	LOC115765309|XP_030564667.1|DNOV	LOC6617497|XP_002041814.1|DSEC
OG0010317	LOC115767599|XP_030567752.1|DNOV	LOC6616177|XP_002040542.1|DSEC
OG0010318	LOC115768473|XP_030568908.1|DNOV	LOC6618596|XP_002042855.1|DSEC
OG0010319	LOC115766874|XP_030566796.1|DNOV	LOC6616109|XP_002040474.2|DSEC
OG0010320	LOC115768196|XP_030568569.1|DNOV	LOC6617620|XP_002041933.1|DSEC
OG0010322	LOC115766968|XP_030566921.1|DNOV	LOC6610795|XP_002035361.1|DSEC
OG0010323	LOC115770604|XP_030571801.1|DNOV	LOC6610171|XP_032575468.1|DSEC
OG0010325	LOC115771177|XP_030572622.1|DNOV	LOC6611158|XP_002035715.1|DSEC
OG0010327	LOC115771247|XP_030572708.1|DNOV	LOC6610849|XP_032574306.1|DSEC
OG0010329	LOC115762885|XP_030561120.1|DNOV	LOC6605917|XP_002030730.1|DSEC
OG0010330	LOC115768713|XP_030569272.1|DNOV	LOC6618302|XP_032575341.1|DSEC
OG0010332	LOC115766815|XP_030566710.1|DNOV	LOC6619576|XP_002043791.1|DSEC
OG0010333	LOC115763046|XP_030561329.1|DNOV	LOC6611403|XP_002035947.1|DSEC
OG0010334	LOC115759868|XP_030556838.1|DNOV	LOC6612185|XP_002036702.1|DSEC
OG0010335	LOC115767211|XP_030567265.1|DNOV	LOC6617984|XP_002042292.1|DSEC
OG0010336	LOC115767770|XP_030567953.1|DNOV	LOC6615962|XP_002040329.1|DSEC
OG0010337	LOC115767368|XP_030567487.1|DNOV	LOC6618615|XP_032582320.1|DSEC
OG0010338	LOC115767349|XP_030567460.1|DNOV	LOC6619959|XP_002044171.2|DSEC
OG0010339	LOC115768241|XP_030568627.1|DNOV	LOC6606890|XP_002031684.1|DSEC
OG0010340	LOC115768975|XP_030569551.1|DNOV	LOC6618959|XP_002043204.1|DSEC
OG0010341	LOC115768980|XP_030569556.1|DNOV	LOC6618958|XP_002043203.1|DSEC
OG0010342	LOC115766823|XP_030566719.1|DNOV	LOC6619918|XP_002044130.2|DSEC
OG0010343	LOC115768810|XP_030569367.1|DNOV	LOC6606348|XP_002031153.1|DSEC
OG0010344	LOC115767361|XP_030567479.1|DNOV	LOC6618557|XP_002042817.1|DSEC
OG0010345	LOC115768296|XP_030568701.1|DNOV	LOC6615025|XP_002039442.1|DSEC
OG0010346	LOC115768507|XP_030568953.1|DNOV	LOC6615954|XP_002040321.1|DSEC
OG0010347	LOC115768787|XP_030569344.1|DNOV	LOC6618107|XP_002042405.2|DSEC
OG0010348	LOC115768861|XP_030569424.1|DNOV	LOC6608213|XP_002032958.1|DSEC
OG0010349	LOC115768378|XP_030568809.1|DNOV	LOC6612526|XP_032581302.1|DSEC
OG0010350	LOC115768374|XP_030568806.1|DNOV	LOC6612534|XP_032581339.1|DSEC
OG0010351	LOC115768183|XP_030568551.1|DNOV	LOC6619877|XP_002044090.1|DSEC
OG0010352	LOC115765377|XP_030564761.1|DNOV	LOC6616174|XP_002040539.1|DSEC
OG0010353	LOC115765427|XP_030564833.1|DNOV	LOC6617526|XP_032582735.1|DSEC
OG0010354	LOC115768067|XP_030568378.1|DNOV	LOC6616223|XP_032582619.1|DSEC
OG0010355	LOC115766876|XP_030566802.1|DNOV	LOC6612354|XP_002036863.1|DSEC
OG0010356	LOC115764257|XP_030563036.1|DNOV	LOC6614844|XP_032582016.1|DSEC
OG0010357	LOC115765439|XP_030564864.1|DNOV	LOC6617465|XP_002041782.1|DSEC
OG0010358	LOC115767306|XP_030567403.1|DNOV	LOC6618056|XP_002042354.1|DSEC
OG0010359	LOC115767002|XP_030566984.1|DNOV	LOC6615951|XP_032582017.1|DSEC
OG0010360	LOC115767042|XP_030567031.1|DNOV	LOC6615950|XP_032581370.1|DSEC
OG0010361	LOC115767046|XP_030567037.1|DNOV	LOC6615949|XP_002040316.1|DSEC
OG0010362	LOC115767099|XP_030567107.1|DNOV	LOC6615942|XP_002040309.1|DSEC
OG0010363	LOC115765313|XP_030564671.1|DNOV	LOC6620440|XP_002044647.1|DSEC
OG0010364	LOC115765294|XP_030564646.1|DNOV	LOC6617935|XP_002042243.1|DSEC
OG0010365	LOC115765366|XP_030564749.1|DNOV	LOC6615213|XP_032581894.1|DSEC
OG0010366	LOC115765302|XP_030564657.1|DNOV	LOC6617966|XP_002042274.1|DSEC
OG0010367	LOC115765101|XP_030564346.1|DNOV	LOC6618500|XP_002042760.2|DSEC
OG0010368	LOC115765100|XP_030564345.1|DNOV	LOC6618506|XP_002042766.1|DSEC
OG0010369	LOC115767873|XP_030568093.1|DNOV	LOC6616199|XP_002040564.1|DSEC
OG0010370	LOC115765325|XP_030564686.1|DNOV	LOC6617494|XP_002041811.1|DSEC
OG0010371	LOC115765317|XP_030564677.1|DNOV	LOC6617509|XP_032580814.1|DSEC
OG0010372	LOC115771325|XP_030572850.1|DNOV	LOC6618424|XP_002042694.1|DSEC
OG0010373	LOC115771328|XP_030572853.1|DNOV	LOC6618422|XP_002042690.1|DSEC
OG0010374	LOC115766381|XP_030566145.1|DNOV	LOC6617979|XP_002042287.1|DSEC
OG0010375	LOC115766360|XP_030566120.1|DNOV	LOC6617980|XP_032581714.1|DSEC
OG0010376	LOC115764325|XP_030563134.1|DNOV	LOC6619940|XP_032580440.1|DSEC
OG0010377	LOC115764297|XP_030563091.1|DNOV	LOC6620098|XP_002044297.1|DSEC
OG0010378	LOC115771334|XP_030572860.1|DNOV	LOC6612407|XP_002036915.1|DSEC
OG0010379	LOC115768055|XP_030568355.1|DNOV	LOC6614939|XP_032581026.1|DSEC
OG0010380	LOC115764420|XP_030563279.1|DNOV	LOC6618995|XP_032582114.1|DSEC
OG0010381	LOC115767542|XP_030567681.1|DNOV	LOC116802275|XP_032582089.1|DSEC
OG0010382	LOC115764345|XP_030563162.1|DNOV	LOC6618985|XP_002043230.1|DSEC
OG0010383	LOC115764411|XP_030563269.1|DNOV	LOC6618981|XP_002043226.1|DSEC
OG0010384	LOC115768352|XP_030568776.1|DNOV	LOC6612283|XP_002036793.1|DSEC
OG0010385	LOC115759097|XP_030555791.1|DNOV	LOC6611303|XP_002035850.1|DSEC
OG0010386	LOC115763576|XP_030562054.1|DNOV	LOC6613673|XP_002038143.1|DSEC
OG0010387	LOC115763521|XP_030561983.1|DNOV	LOC6611284|XP_002035834.1|DSEC
OG0010388	LOC115763399|XP_030561803.1|DNOV	LOC6611902|XP_032583144.1|DSEC
OG0010389	LOC115763352|XP_030561733.1|DNOV	LOC6611812|XP_002036334.1|DSEC
OG0010390	LOC115763604|XP_030562092.1|DNOV	LOC116801462|XP_032577094.1|DSEC
OG0010391	LOC115763335|XP_030561701.1|DNOV	LOC6614709|XP_002039136.1|DSEC
OG0010392	LOC115763208|XP_030561534.1|DNOV	LOC6611781|XP_002036304.1|DSEC
OG0010393	LOC115763272|XP_030561610.1|DNOV	LOC6613159|XP_032583335.1|DSEC
OG0010394	LOC115763532|XP_030562007.1|DNOV	LOC6613639|XP_002038109.1|DSEC
OG0010395	LOC115763169|XP_030561482.1|DNOV	LOC116800589|XP_032572266.1|DSEC
OG0010396	LOC115763221|XP_030561554.1|DNOV	LOC6611754|XP_002036277.1|DSEC
OG0010397	LOC115763184|XP_030561501.1|DNOV	LOC6612190|XP_002035741.1|DSEC
OG0010398	LOC115769209|XP_030569777.1|DNOV	LOC6617868|XP_002042176.1|DSEC
OG0010399	LOC115769198|XP_030569762.1|DNOV	LOC6617872|XP_002042180.1|DSEC
OG0010400	LOC115759356|XP_030556138.1|DNOV	LOC6617883|XP_002042191.1|DSEC
OG0010401	LOC115758771|XP_030555395.1|DNOV	LOC6617891|XP_002042199.1|DSEC
OG0010402	LOC115758539|XP_030555092.1|DNOV	LOC6611842|XP_032571415.1|DSEC
OG0010403	LOC115758363|XP_030554810.1|DNOV	LOC6611846|XP_002036368.1|DSEC
OG0010404	LOC115758976|XP_030555638.1|DNOV	LOC6614756|XP_002039175.1|DSEC
OG0010405	LOC115758759|XP_030555378.1|DNOV	LOC6614757|XP_002039176.1|DSEC
OG0010406	LOC115758760|XP_030555379.1|DNOV	LOC6614759|XP_002039178.1|DSEC
OG0010407	LOC115759340|XP_030556119.1|DNOV	LOC6613614|XP_002038084.2|DSEC
OG0010408	LOC115758469|XP_030555003.1|DNOV	LOC6617730|XP_002042042.2|DSEC
OG0010409	LOC115769267|XP_030569837.1|DNOV	LOC116802272|XP_032582083.1|DSEC
OG0010410	LOC115763393|XP_030561796.1|DNOV	LOC6611397|XP_002035941.1|DSEC
OG0010411	LOC115760250|XP_030557366.1|DNOV	LOC6610436|XP_002035017.1|DSEC
OG0010412	LOC115759895|XP_030556872.1|DNOV	LOC6618157|XP_002042437.1|DSEC
OG0010413	LOC115760205|XP_030557299.1|DNOV	LOC6613078|XP_002037561.2|DSEC
OG0010414	LOC115760065|XP_030557104.1|DNOV	LOC6613079|XP_002037562.1|DSEC
OG0010415	LOC115765459|XP_030564883.1|DNOV	LOC6611498|XP_002036039.1|DSEC
OG0010416	LOC115765513|XP_030564991.1|DNOV	LOC6612082|XP_002036599.2|DSEC
OG0010417	LOC115765524|XP_030565003.1|DNOV	LOC6612079|XP_032574737.1|DSEC
OG0010418	LOC115759742|XP_030556641.1|DNOV	LOC6612072|XP_002036589.1|DSEC
OG0010419	LOC115758945|XP_030555605.1|DNOV	LOC6612036|XP_002036553.1|DSEC
OG0010420	LOC115759263|XP_030556025.1|DNOV	LOC6613683|XP_002038153.1|DSEC
OG0010421	LOC115759267|XP_030556028.1|DNOV	LOC6617386|XP_032583477.1|DSEC
OG0010422	LOC115759271|XP_030556033.1|DNOV	LOC6617781|XP_002042093.1|DSEC
OG0010423	LOC115758688|XP_030555292.1|DNOV	LOC116801591|XP_032578040.1|DSEC
OG0010424	LOC115758790|XP_030555423.1|DNOV	LOC6617796|XP_032583136.1|DSEC
OG0010425	LOC115759994|XP_030557010.1|DNOV	LOC6614523|XP_002038954.2|DSEC
OG0010426	LOC115759990|XP_030557003.1|DNOV	LOC6614524|XP_002038955.1|DSEC
OG0010427	LOC115765935|XP_030565541.1|DNOV	LOC6613496|XP_002037965.1|DSEC
OG0010428	LOC115765944|XP_030565550.1|DNOV	LOC6618253|XP_002042527.1|DSEC
OG0010429	LOC115765949|XP_030565557.1|DNOV	LOC6611564|XP_002036102.1|DSEC
OG0010430	LOC115760057|XP_030557095.1|DNOV	LOC6617405|XP_002041730.1|DSEC
OG0010431	LOC115760307|XP_030557455.1|DNOV	LOC6613260|XP_002037737.1|DSEC
OG0010432	LOC115760306|XP_030557454.1|DNOV	LOC6613261|XP_002037738.1|DSEC
OG0010433	LOC115759929|XP_030556926.1|DNOV	LOC6613268|XP_002037745.1|DSEC
OG0010434	LOC115758872|XP_030555524.1|DNOV	LOC6620612|XP_032583370.1|DSEC
OG0010435	LOC115758521|XP_030555074.1|DNOV	LOC6613413|XP_002037887.1|DSEC
OG0010436	LOC115759257|XP_030556017.1|DNOV	LOC6612113|XP_002036630.1|DSEC
OG0010437	LOC115760173|XP_030557255.1|DNOV	LOC6611469|XP_002036010.1|DSEC
OG0010438	LOC115758757|XP_030555376.1|DNOV	LOC6619328|XP_002043545.1|DSEC
OG0010439	LOC115758641|XP_030555237.1|DNOV	LOC6619316|XP_002043533.1|DSEC
OG0010440	LOC115765509|XP_030564987.1|DNOV	LOC6614456|XP_032578759.1|DSEC
OG0010441	LOC115765529|XP_030565006.1|DNOV	LOC116802666|XP_032582926.1|DSEC
OG0010442	LOC115765460|XP_030564884.1|DNOV	LOC6606707|XP_002031506.1|DSEC
OG0010443	LOC115763224|XP_030561558.1|DNOV	LOC6611360|XP_002035905.1|DSEC
OG0010444	LOC115763141|XP_030561449.1|DNOV	LOC6611355|XP_032581820.1|DSEC
OG0010445	LOC115758631|XP_030555225.1|DNOV	LOC6613131|XP_002037612.1|DSEC
OG0010446	LOC115765545|XP_030565030.1|DNOV	LOC116801576|XP_032577944.1|DSEC
OG0010447	LOC115762643|XP_030560808.1|DNOV	LOC6604841|XP_032573458.1|DSEC
OG0010448	LOC115770255|XP_030571330.1|DNOV	LOC6605141|XP_002029982.1|DSEC
OG0010449	LOC115770412|XP_030571533.1|DNOV	LOC6611106|XP_002035663.1|DSEC
OG0010450	LOC115770267|XP_030571345.1|DNOV	LOC6610248|XP_002034843.1|DSEC
OG0010451	LOC115770205|XP_030571259.1|DNOV	LOC6610707|XP_002035273.1|DSEC
OG0010452	LOC115771470|XP_030573053.1|DNOV	LOC6605006|XP_002029849.1|DSEC
OG0010453	LOC115770106|XP_030571083.1|DNOV	LOC6605013|XP_002029856.1|DSEC
OG0010454	LOC115769791|XP_030570618.1|DNOV	LOC6606002|XP_002030813.1|DSEC
OG0010455	LOC115769671|XP_030570446.1|DNOV	LOC6605036|XP_002029878.1|DSEC
OG0010456	LOC115769508|XP_030570199.1|DNOV	LOC6606092|XP_002030901.2|DSEC
OG0010457	LOC115766928|XP_030566875.1|DNOV	LOC6610785|XP_002035351.1|DSEC
OG0010458	LOC115766929|XP_030566876.1|DNOV	LOC6610786|XP_002035352.2|DSEC
OG0010459	LOC115766931|XP_030566878.1|DNOV	LOC6610788|XP_002035354.1|DSEC
OG0010460	LOC115766933|XP_030566880.1|DNOV	LOC6610792|XP_002035358.2|DSEC
OG0010461	LOC115766962|XP_030566910.1|DNOV	LOC6610845|XP_002035411.1|DSEC
OG0010462	LOC115768080|XP_030568406.1|DNOV	LOC6610163|XP_002034771.1|DSEC
OG0010463	LOC115762918|XP_030561158.1|DNOV	LOC6605902|XP_002030715.1|DSEC
OG0010464	LOC115762882|XP_030561117.1|DNOV	LOC6605913|XP_032573435.1|DSEC
OG0010465	LOC115762859|XP_030561095.1|DNOV	LOC116800917|XP_032573438.1|DSEC
OG0010466	LOC115762844|XP_030561079.1|DNOV	LOC6605935|XP_002030748.1|DSEC
OG0010467	LOC115762851|XP_030561087.1|DNOV	LOC6605936|XP_032574700.1|DSEC
OG0010468	LOC115762730|XP_030560924.1|DNOV	LOC6616368|XP_032575255.1|DSEC
OG0010469	LOC115762896|XP_030561131.1|DNOV	LOC6610364|XP_002034950.1|DSEC
OG0010470	LOC115770520|XP_030571683.1|DNOV	LOC6604784|XP_002029635.1|DSEC
OG0010471	LOC115769651|XP_030570427.1|DNOV	LOC6604795|XP_032574069.1|DSEC
OG0010472	LOC115769565|XP_030570277.1|DNOV	LOC6610453|XP_002035034.1|DSEC
OG0010473	LOC115769453|XP_030570126.1|DNOV	LOC6610893|XP_002035456.1|DSEC
OG0010474	LOC115769844|XP_030570680.1|DNOV	LOC116801142|XP_032574840.1|DSEC
OG0010475	LOC115769400|XP_030570063.1|DNOV	LOC6616440|XP_002040801.2|DSEC
OG0010476	LOC115769761|XP_030570576.1|DNOV	LOC6621479|XP_002045626.2|DSEC
OG0010477	LOC115767177|XP_030567227.1|DNOV	LOC6610657|XP_002035224.1|DSEC
OG0010478	LOC115771176|XP_030572621.1|DNOV	LOC6611159|XP_002035716.2|DSEC
OG0010479	LOC115771146|XP_030572577.1|DNOV	LOC6611173|XP_002035730.1|DSEC
OG0010480	LOC115771011|XP_030572377.1|DNOV	LOC6606065|XP_002030875.1|DSEC
OG0010481	LOC115770782|XP_030572066.1|DNOV	LOC6606124|XP_032574514.1|DSEC
OG0010482	LOC115770393|XP_030571501.1|DNOV	LOC6605453|XP_002030286.2|DSEC
OG0010483	LOC115770479|XP_030571623.1|DNOV	LOC6605687|XP_002030503.1|DSEC
OG0010484	LOC115771413|XP_030572972.1|DNOV	LOC6616600|XP_002040958.1|DSEC
OG0010485	LOC115769588|XP_030570327.1|DNOV	LOC6619432|XP_002043647.1|DSEC
OG0010486	LOC115767124|XP_030567148.1|DNOV	LOC6616501|XP_002040861.1|DSEC
OG0010487	LOC115768579|XP_030569086.1|DNOV	LOC6605335|XP_002030171.1|DSEC
OG0010488	LOC115767721|XP_030567891.1|DNOV	LOC6606137|XP_002030945.1|DSEC
OG0010489	LOC115767818|XP_030568018.1|DNOV	LOC6605657|XP_002030475.1|DSEC
OG0010490	LOC115763484|XP_030561932.1|DNOV	LOC6608473|XP_032572420.1|DSEC
OG0010491	LOC115762529|XP_030560662.1|DNOV	LOC6615452|XP_032571619.1|DSEC
OG0010492	LOC115770367|XP_030571473.1|DNOV	LOC6618337|XP_032575220.1|DSEC
OG0010493	LOC115770286|XP_030571381.1|DNOV	LOC6618283|XP_032574316.1|DSEC
OG0010494	LOC115770268|XP_030571346.1|DNOV	LOC116800908|XP_032573274.1|DSEC
OG0010495	LOC115770271|XP_030571355.1|DNOV	LOC6605589|XP_002030408.2|DSEC
OG0010496	LOC115769383|XP_030570038.1|DNOV	LOC6605554|XP_032573461.1|DSEC
OG0010497	LOC115769438|XP_030570105.1|DNOV	LOC6605566|XP_032574177.1|DSEC
OG0010498	LOC115762250|XP_030560262.1|DNOV	LOC6608314|XP_032570377.1|DSEC
OG0010499	LOC115762256|XP_030560271.1|DNOV	LOC6615271|XP_002039675.1|DSEC
OG0010500	LOC115762326|XP_030560353.1|DNOV	LOC6610122|XP_032571537.1|DSEC
OG0010501	LOC115763258|XP_030561600.1|DNOV	LOC6609136|XP_002033838.1|DSEC
OG0010502	LOC115770034|XP_030570960.1|DNOV	LOC6605747|XP_032573476.1|DSEC
OG0010503	LOC115762443|XP_030560502.1|DNOV	LOC6608583|XP_002033317.1|DSEC
OG0010504	LOC115761016|XP_030558491.1|DNOV	LOC6608988|XP_032572460.1|DSEC
OG0010505	LOC115762246|XP_030560257.1|DNOV	LOC6608083|XP_032571628.1|DSEC
OG0010506	LOC115762178|XP_030560158.1|DNOV	LOC6607923|XP_002032673.2|DSEC
OG0010507	LOC115762217|XP_030560210.1|DNOV	LOC6618887|XP_032572493.1|DSEC
OG0010508	LOC115761066|XP_030558543.1|DNOV	LOC6615702|XP_002040073.1|DSEC
OG0010509	LOC115765321|XP_030564684.1|DNOV	LOC6608696|XP_002033421.1|DSEC
OG0010510	LOC115757806|XP_030554083.1|DNOV	LOC6609556|XP_002034239.1|DSEC
OG0010511	LOC115758057|XP_030554431.1|DNOV	LOC6609681|XP_002034339.2|DSEC
OG0010512	LOC115757883|XP_030554183.1|DNOV	LOC6618813|XP_002043062.1|DSEC
OG0010513	LOC115758080|XP_030554453.1|DNOV	LOC6618807|XP_002043056.2|DSEC
OG0010514	LOC115757901|XP_030554209.1|DNOV	LOC6618803|XP_002043052.1|DSEC
OG0010515	LOC115758849|XP_030555498.1|DNOV	LOC116800577|XP_032572218.1|DSEC
OG0010516	LOC115758015|XP_030554374.1|DNOV	LOC6608150|XP_002032896.1|DSEC
OG0010517	LOC115758156|XP_030554550.1|DNOV	LOC6610076|XP_002034692.1|DSEC
OG0010518	LOC115762027|XP_030559955.1|DNOV	LOC6609622|XP_002034299.2|DSEC
OG0010519	LOC115758274|XP_030554697.1|DNOV	LOC6608200|XP_002032945.1|DSEC
OG0010520	LOC115758266|XP_030554687.1|DNOV	LOC6609188|XP_002033879.1|DSEC
OG0010521	LOC115757948|XP_030554281.1|DNOV	LOC6608812|XP_002033526.1|DSEC
OG0010522	LOC115758218|XP_030554629.1|DNOV	LOC6608218|XP_002032962.1|DSEC
OG0010523	LOC115762763|XP_030560971.1|DNOV	LOC6608217|XP_002032961.1|DSEC
OG0010524	LOC115761203|XP_030558751.1|DNOV	LOC6615474|XP_002039854.1|DSEC
OG0010525	LOC115767429|XP_030567568.1|DNOV	LOC6609967|XP_002034611.1|DSEC
OG0010526	LOC115767463|XP_030567629.1|DNOV	LOC6609968|XP_002034612.1|DSEC
OG0010527	LOC115766615|XP_030566466.1|DNOV	LOC6615688|XP_002040059.1|DSEC
OG0010528	LOC115766559|XP_030566397.1|DNOV	LOC6615672|XP_032571517.1|DSEC
OG0010529	LOC115766570|XP_030566412.1|DNOV	LOC116800550|XP_032572011.1|DSEC
OG0010530	LOC115764469|XP_030563371.1|DNOV	LOC6609512|XP_002034196.1|DSEC
OG0010531	LOC115760406|XP_030557573.1|DNOV	LOC6619634|XP_002043849.1|DSEC
OG0010532	LOC115770916|XP_030572225.1|DNOV	LOC6607200|XP_002031984.1|DSEC
OG0010533	LOC115768698|XP_030569247.1|DNOV	LOC6618290|XP_002042563.1|DSEC
OG0010534	LOC115763728|XP_030562283.1|DNOV	LOC6620070|XP_002044282.1|DSEC
OG0010535	LOC115763677|XP_030562209.1|DNOV	LOC6619111|XP_032576529.1|DSEC
OG0010536	LOC115763895|XP_030562533.1|DNOV	LOC6619018|XP_032578438.1|DSEC
OG0010537	LOC115759646|XP_030556495.1|DNOV	LOC116801724|XP_032578785.1|DSEC
OG0010538	LOC115770686|XP_030571932.1|DNOV	LOC6606179|XP_032576446.1|DSEC
OG0010539	LOC115766193|XP_030565897.1|DNOV	LOC6607262|XP_032578335.1|DSEC
OG0010540	LOC115761473|XP_030559099.1|DNOV	LOC6612859|XP_002037351.1|DSEC
OG0010541	LOC115764161|XP_030562898.1|DNOV	LOC6605257|XP_002030095.1|DSEC
OG0010542	LOC115763987|XP_030562660.1|DNOV	LOC6614097|XP_002038551.2|DSEC
OG0010543	LOC115761255|XP_030558828.1|DNOV	LOC6612830|XP_002037331.1|DSEC
OG0010544	LOC115761739|XP_030559485.1|DNOV	LOC6606562|XP_002031363.1|DSEC
OG0010545	LOC115761469|XP_030559095.1|DNOV	LOC6606603|XP_032578642.1|DSEC
OG0010546	LOC115764151|XP_030562886.1|DNOV	LOC6613713|XP_002038183.1|DSEC
OG0010547	LOC115764153|XP_030562888.1|DNOV	LOC6613710|XP_002038180.1|DSEC
OG0010548	LOC115764207|XP_030562957.1|DNOV	LOC6617073|XP_002041401.1|DSEC
OG0010549	LOC115764867|XP_030564005.1|DNOV	LOC6606646|XP_002031446.1|DSEC
OG0010550	LOC115764986|XP_030564173.1|DNOV	LOC6612726|XP_002037229.1|DSEC
OG0010551	LOC115765081|XP_030564317.1|DNOV	LOC6612742|XP_002037245.1|DSEC
OG0010552	LOC115764920|XP_030564085.1|DNOV	LOC6612931|XP_032577816.1|DSEC
OG0010553	LOC115765006|XP_030564216.1|DNOV	LOC6612930|XP_032578937.1|DSEC
OG0010554	LOC115764997|XP_030564195.1|DNOV	LOC6618703|XP_032578023.1|DSEC
OG0010555	LOC115761550|XP_030559192.1|DNOV	LOC6607473|XP_002032242.1|DSEC
OG0010556	LOC115763703|XP_030562252.1|DNOV	LOC6616977|XP_002041305.1|DSEC
OG0010557	LOC115770571|XP_030571746.1|DNOV	LOC6606887|XP_002031681.1|DSEC
OG0010559	LOC115765773|XP_030565304.1|DNOV	LOC6617012|XP_032578771.1|DSEC
OG0010560	LOC115765624|XP_030565134.1|DNOV	LOC6614158|XP_002038611.1|DSEC
OG0010561	LOC115765620|XP_030565130.1|DNOV	LOC6616664|XP_002041019.1|DSEC
OG0010562	LOC115765644|XP_030565162.1|DNOV	LOC6606932|XP_002031726.1|DSEC
OG0010563	LOC115765645|XP_030565163.1|DNOV	LOC6606934|XP_002031728.1|DSEC
OG0010564	LOC115757671|XP_030553859.1|DNOV	LOC6612661|XP_002037165.1|DSEC
OG0010565	LOC115759423|XP_030556180.1|DNOV	LOC6612861|XP_002037353.1|DSEC
OG0010566	LOC115759612|XP_030556452.1|DNOV	LOC116801387|XP_032576312.1|DSEC
OG0010567	LOC115771859|XP_030573600.1|DNOV	LOC6619266|XP_002043483.1|DSEC
OG0010568	LOC115757754|XP_030554020.1|DNOV	LOC6612895|XP_002037387.1|DSEC
OG0010569	LOC115771842|XP_030573584.1|DNOV	LOC6612928|XP_002037420.1|DSEC
OG0010570	LOC115771993|XP_030573779.1|DNOV	LOC6617079|XP_002041407.1|DSEC
OG0010571	LOC115771974|XP_030573754.1|DNOV	LOC6619249|XP_032578088.1|DSEC
OG0010572	LOC115771754|XP_030573464.1|DNOV	LOC6607352|XP_002032125.2|DSEC
OG0010573	LOC115771915|XP_030573664.1|DNOV	LOC6607822|XP_002032580.1|DSEC
OG0010574	LOC115771689|XP_030573366.1|DNOV	LOC6607821|XP_002032579.1|DSEC
OG0010575	LOC115771823|XP_030573563.1|DNOV	LOC6612973|XP_002037464.2|DSEC
OG0010576	LOC115757679|XP_030553875.1|DNOV	LOC6607009|XP_002031798.1|DSEC
OG0010577	LOC115761403|XP_030559021.1|DNOV	LOC6616786|XP_002041123.1|DSEC
OG0010578	LOC115761297|XP_030558883.1|DNOV	LOC6612805|XP_002037306.1|DSEC
OG0010579	LOC115764800|XP_030563907.1|DNOV	LOC6606331|XP_002031136.1|DSEC
OG0010580	LOC115759653|XP_030556502.1|DNOV	LOC6616728|XP_002041065.1|DSEC
OG0010581	LOC115772070|XP_030573881.1|DNOV	LOC6613777|XP_002038247.1|DSEC
OG0010582	LOC115757712|XP_030553930.1|DNOV	LOC116801706|XP_032578721.1|DSEC
OG0010583	LOC115771845|XP_030573586.1|DNOV	LOC6616757|XP_002041094.1|DSEC
OG0010584	LOC115757720|XP_030553946.1|DNOV	LOC6606369|XP_002031174.1|DSEC
OG0010585	LOC115764702|XP_030563760.1|DNOV	LOC6606462|XP_002031265.1|DSEC
OG0010586	LOC115766881|XP_030566810.1|DNOV	LOC6613875|XP_002038344.1|DSEC
OG0010588	LOC115772065|XP_030573875.1|DNOV	LOC6617125|XP_032579361.1|DSEC
OG0010589	LOC115760653|XP_030557980.1|DNOV	LOC6615746|XP_032571067.1|DSEC
OG0010590	LOC115759250|XP_030556011.1|DNOV, LOC115758535|XP_030555087.1|DNOV	LOC6611602|XP_002036139.2|DSEC
OG0010592	LOC115765547|XP_030565037.1|DNOV	LOC6614459|XP_032583481.1|DSEC
OG0010593	LOC115770120|XP_030571111.1|DNOV	LOC6616241|XP_002040605.2|DSEC, LOC6616242|XP_002040606.1|DSEC
OG0010594	LOC115762908|XP_030561147.1|DNOV	LOC6611147|XP_002035704.1|DSEC
OG0010595	LOC115768572|XP_030569073.1|DNOV	LOC6605390|XP_002030223.1|DSEC
OG0010596	LOC115769500|XP_030570180.1|DNOV	LOC116801278|XP_032575698.1|DSEC
