Orthogroup	DNOV.longest_only	DSUZ.longest_only
OG0007648	LOC115764368|XP_030563193.1|DNOV	LOC108019566|XP_036669967.1|DSUZ
OG0007649	LOC115769760|XP_030570575.1|DNOV	LOC108013476|XP_016934848.1|DSUZ
OG0007650	LOC115767422|XP_030567557.1|DNOV	LOC108008109|XP_016927387.1|DSUZ
OG0007651	LOC115767396|XP_030567519.1|DNOV	LOC108005174|XP_016923839.1|DSUZ
OG0007652	LOC115764456|XP_030563352.1|DNOV, LOC115764455|XP_030563350.1|DNOV	LOC108019809|XP_016943307.1|DSUZ
OG0007653	LOC115770138|XP_030571147.1|DNOV	LOC108013409|XP_036670765.1|DSUZ
OG0007654	LOC115770456|XP_030571594.1|DNOV	LOC108012700|XP_016933617.1|DSUZ
OG0007655	LOC115764567|XP_030563552.1|DNOV, LOC115764624|XP_030563689.1|DNOV, LOC115769548|XP_030570254.1|DNOV	LOC108017878|XP_016940530.1|DSUZ
OG0007659	LOC115758265|XP_030554686.1|DNOV, LOC115758264|XP_030554685.1|DNOV	LOC108008631|XP_016928001.1|DSUZ
OG0007660	LOC115770551|XP_030571714.1|DNOV, LOC115770563|XP_030571735.1|DNOV	LOC108006058|XP_036674198.1|DSUZ
OG0007664	LOC115764790|XP_030563893.1|DNOV	LOC108015938|XP_036674301.1|DSUZ
OG0007665	LOC115765429|XP_030564834.1|DNOV	LOC108019170|XP_016942419.1|DSUZ
OG0007666	LOC115765375|XP_030564758.1|DNOV	LOC108019178|XP_016942434.1|DSUZ
OG0007667	LOC115767815|XP_030568011.1|DNOV	LOC108005088|XP_016923749.1|DSUZ
OG0007668	LOC115763330|XP_030561695.1|DNOV	LOC108005089|XP_016923753.1|DSUZ
OG0007669	LOC115764376|XP_030563198.1|DNOV	LOC108020475|XP_016944290.1|DSUZ
OG0007670	LOC115764375|XP_030563197.1|DNOV	LOC108020474|XP_016944287.1|DSUZ
OG0007671	LOC115764260|XP_030563039.1|DNOV	LOC108015403|XP_016937312.1|DSUZ
OG0007672	LOC115764409|XP_030563267.1|DNOV	LOC108016579|XP_016938750.1|DSUZ
OG0007673	LOC115771837|XP_030573579.1|DNOV	LOC108016114|XP_036675576.1|DSUZ
OG0007674	LOC115764383|XP_030563209.1|DNOV	LOC108013672|XP_036676376.1|DSUZ
OG0007675	LOC115767243|XP_030567303.1|DNOV	LOC108013719|XP_016935148.1|DSUZ
OG0007676	LOC115767019|XP_030567004.1|DNOV	LOC108010445|XP_016930795.1|DSUZ
OG0007677	LOC115769065|XP_030569639.1|DNOV	LOC108016621|XP_016938805.1|DSUZ
OG0007678	LOC115766407|XP_030566185.1|DNOV	LOC108006286|XP_016925233.1|DSUZ
OG0007679	LOC115766459|XP_030566252.1|DNOV	LOC108006334|XP_016925332.1|DSUZ
OG0007680	LOC115763337|XP_030561703.1|DNOV	LOC108021230|XP_016945325.1|DSUZ
OG0007681	LOC115764927|XP_030564097.1|DNOV	LOC108005050|XP_036673270.1|DSUZ, LOC118877574|XP_036672715.1|DSUZ
OG0007682	LOC115764336|XP_030563151.1|DNOV	LOC108018976|XP_016942068.1|DSUZ
OG0007683	LOC115768131|XP_030568486.1|DNOV	LOC108015336|XP_016937229.1|DSUZ
OG0007684	LOC115767247|XP_030567312.1|DNOV	LOC108013683|XP_016935091.1|DSUZ
OG0007685	LOC115766294|XP_030566028.1|DNOV	LOC108019094|XP_036676159.1|DSUZ
OG0007686	LOC115765347|XP_030564718.1|DNOV	LOC108006343|XP_016925346.2|DSUZ
OG0007687	LOC115768750|XP_030569298.1|DNOV	LOC108016926|XP_016939341.1|DSUZ
OG0007688	LOC115764088|XP_030562799.1|DNOV	LOC108015772|XP_016937804.2|DSUZ
OG0007689	LOC115764338|XP_030563152.1|DNOV	LOC108015432|XP_016937356.1|DSUZ
OG0007690	LOC115765167|XP_030564440.1|DNOV	LOC108006540|XP_016925554.2|DSUZ
OG0007691	LOC115761609|XP_030559271.1|DNOV	LOC108014826|XP_036673527.1|DSUZ
OG0007692	LOC115765306|XP_030564661.1|DNOV	LOC108013740|XP_016935180.1|DSUZ
OG0007693	LOC115767802|XP_030567995.1|DNOV	LOC108015406|XP_016937319.1|DSUZ
OG0007694	LOC115766754|XP_030566596.1|DNOV	LOC108019353|XP_016942662.2|DSUZ
OG0007695	LOC115767553|XP_030567696.1|DNOV	LOC108004768|XP_016923301.1|DSUZ
OG0007696	LOC115770434|XP_030571564.1|DNOV	LOC118877400|XP_036671957.1|DSUZ
OG0007697	LOC115762641|XP_030560806.1|DNOV	LOC108020196|XP_036670732.1|DSUZ
OG0007698	LOC115767386|XP_030567508.1|DNOV	LOC108005450|XP_016924229.1|DSUZ
OG0007699	LOC115768495|XP_030568941.1|DNOV	LOC108004776|XP_016923314.1|DSUZ
OG0007700	LOC115767985|XP_030568244.1|DNOV	LOC108016915|XP_016939325.1|DSUZ
OG0007701	LOC115766825|XP_030566720.1|DNOV	LOC108011160|XP_016931737.1|DSUZ
OG0007702	LOC115765131|XP_030564387.1|DNOV	LOC108015419|XP_016937338.1|DSUZ
OG0007703	LOC115768768|XP_030569318.1|DNOV	LOC108016989|XP_016939426.1|DSUZ
OG0007704	LOC115765023|XP_030564238.1|DNOV	LOC108014084|XP_016935593.2|DSUZ
OG0007705	LOC115766329|XP_030566079.1|DNOV	LOC108004849|XP_016923420.1|DSUZ
OG0007706	LOC115767322|XP_030567422.1|DNOV	LOC108010471|XP_016930835.1|DSUZ
OG0007707	LOC115766308|XP_030566043.1|DNOV	LOC108006301|XP_016925266.1|DSUZ
OG0007708	LOC115765345|XP_030564717.1|DNOV	LOC108005381|XP_036677090.1|DSUZ
OG0007709	LOC115768803|XP_030569358.1|DNOV	LOC108005459|XP_016924244.1|DSUZ
OG0007710	LOC115765271|XP_030564621.1|DNOV	LOC108006342|XP_036676514.1|DSUZ
OG0007711	LOC115766371|XP_030566131.1|DNOV	LOC108005383|XP_016924133.1|DSUZ
OG0007712	LOC115767755|XP_030567934.1|DNOV	LOC108005112|XP_036677076.1|DSUZ
OG0007713	LOC115768283|XP_030568682.1|DNOV	LOC108004635|XP_036676913.1|DSUZ
OG0007714	LOC115765249|XP_030564575.1|DNOV	LOC108015169|XP_016936935.1|DSUZ
OG0007715	LOC115765210|XP_030564511.1|DNOV	LOC108006534|XP_016925548.1|DSUZ
OG0007716	LOC115765380|XP_030564764.1|DNOV	LOC108019114|XP_016942327.1|DSUZ
OG0007717	LOC115764883|XP_030564023.1|DNOV	LOC108007464|XP_036675350.1|DSUZ
OG0007718	LOC115768308|XP_030568716.1|DNOV	LOC108011209|XP_016931789.1|DSUZ
OG0007719	LOC115764390|XP_030563219.1|DNOV	LOC108015182|XP_016936966.1|DSUZ
OG0007720	LOC115764366|XP_030563189.1|DNOV	LOC108015292|XP_016937155.2|DSUZ
OG0007721	LOC115765263|XP_030564603.1|DNOV	LOC108015320|XP_016937201.1|DSUZ
OG0007722	LOC115765419|XP_030564824.1|DNOV	LOC108015110|XP_016936843.1|DSUZ
OG0007723	LOC115765356|XP_030564729.1|DNOV	LOC108015102|XP_036676443.1|DSUZ
OG0007724	LOC115765958|XP_030565569.1|DNOV	LOC108020284|XP_016943904.1|DSUZ
OG0007725	LOC115771349|XP_030572877.1|DNOV	LOC108004758|XP_016923284.1|DSUZ
OG0007726	LOC115768804|XP_030569359.1|DNOV	LOC108005212|XP_016923890.1|DSUZ
OG0007727	LOC115768802|XP_030569357.1|DNOV	LOC108005401|XP_016924153.1|DSUZ
OG0007728	LOC115768675|XP_030569219.1|DNOV	LOC108011135|XP_016931699.1|DSUZ
OG0007729	LOC115768838|XP_030569395.1|DNOV	LOC108005157|XP_016923821.1|DSUZ
OG0007730	LOC115768683|XP_030569227.1|DNOV	LOC108011114|XP_016931674.2|DSUZ
OG0007731	LOC115769728|XP_030570521.1|DNOV	LOC108012518|XP_016933417.1|DSUZ
OG0007732	LOC115764414|XP_030563271.1|DNOV	LOC108015407|XP_016937320.1|DSUZ
OG0007733	LOC115766432|XP_030566220.1|DNOV	LOC108005485|XP_016924278.1|DSUZ
OG0007734	LOC115766481|XP_030566291.1|DNOV	LOC108005239|XP_016923922.1|DSUZ
OG0007735	LOC115767838|XP_030568043.1|DNOV	LOC108021827|XP_016946120.1|DSUZ
OG0007736	LOC115768910|XP_030569497.1|DNOV	LOC108016929|XP_016939346.1|DSUZ
OG0007737	LOC115771801|XP_030573531.1|DNOV	LOC108017076|XP_036674275.1|DSUZ
OG0007738	LOC115764644|XP_030563677.1|DNOV	LOC108011033|XP_036673966.1|DSUZ
OG0007739	LOC115768350|XP_030568773.1|DNOV	LOC108019210|XP_016942495.1|DSUZ
OG0007740	LOC115767608|XP_030567766.1|DNOV	LOC108015388|XP_016937297.1|DSUZ
OG0007741	LOC115768670|XP_030569212.1|DNOV	LOC108005305|XP_016924003.1|DSUZ
OG0007742	LOC115765211|XP_030564513.1|DNOV	LOC108006314|XP_016925304.1|DSUZ
OG0007743	LOC115764899|XP_030564050.1|DNOV	LOC108019461|XP_036674435.1|DSUZ
OG0007744	LOC115762651|XP_030560817.1|DNOV	LOC108014093|XP_016935605.1|DSUZ
OG0007745	LOC115761449|XP_030559076.1|DNOV	LOC108020305|XP_036677898.1|DSUZ
OG0007746	LOC115757759|XP_030554030.1|DNOV	LOC108006114|XP_016925051.2|DSUZ
OG0007747	LOC115767271|XP_030567356.1|DNOV	LOC108004671|XP_016923143.1|DSUZ
OG0007748	LOC115764395|XP_030563236.1|DNOV	LOC108015071|XP_016936799.1|DSUZ
OG0007749	LOC115768759|XP_030569309.1|DNOV	LOC108016826|XP_016939132.1|DSUZ
OG0007750	LOC115757703|XP_030553910.1|DNOV	LOC108012157|XP_016932937.2|DSUZ
OG0007751	LOC115765884|XP_030565485.1|DNOV	LOC108021301|XP_016945442.1|DSUZ
OG0007752	LOC115767832|XP_030568033.1|DNOV	LOC108005091|XP_016923752.1|DSUZ
OG0007753	LOC115765228|XP_030564531.1|DNOV	LOC108015243|XP_016937078.1|DSUZ
OG0007754	LOC115767809|XP_030568002.1|DNOV	LOC108016608|XP_016938787.1|DSUZ
OG0007755	LOC115767843|XP_030568051.1|DNOV	LOC108016558|XP_036676428.1|DSUZ
OG0007756	LOC115768267|XP_030568660.1|DNOV	LOC108016980|XP_016939413.1|DSUZ
OG0007757	LOC115767594|XP_030567747.1|DNOV	LOC108015377|XP_016937285.1|DSUZ
OG0007758	LOC115763558|XP_030562038.1|DNOV	LOC108021361|XP_016945538.1|DSUZ
OG0007759	LOC115759422|XP_030556179.1|DNOV	LOC108017223|XP_016939709.2|DSUZ
OG0007760	LOC115764320|XP_030563125.1|DNOV	LOC108018965|XP_016942056.1|DSUZ
OG0007761	LOC115767825|XP_030568026.1|DNOV	LOC108015229|XP_016937062.1|DSUZ
OG0007762	LOC115767874|XP_030568094.1|DNOV	LOC108014947|XP_036676749.1|DSUZ
OG0007763	LOC115765862|XP_030565452.1|DNOV	LOC108021293|XP_016945431.1|DSUZ
OG0007764	LOC115767353|XP_030567466.1|DNOV	LOC108004677|XP_016923153.1|DSUZ
OG0007765	LOC115767389|XP_030567512.1|DNOV	LOC108004745|XP_016923267.1|DSUZ
OG0007766	LOC115761750|XP_030559509.1|DNOV	LOC108018310|XP_036674745.1|DSUZ
OG0007767	LOC115766731|XP_030566551.1|DNOV	LOC108020421|XP_016944216.1|DSUZ
OG0007768	LOC115764327|XP_030563137.1|DNOV	LOC108018927|XP_016942009.1|DSUZ
OG0007769	LOC115767751|XP_030567927.1|DNOV	LOC108018967|XP_016942058.1|DSUZ
OG0007770	LOC115767747|XP_030567920.1|DNOV	LOC108011936|XP_016932673.1|DSUZ
OG0007771	LOC115758350|XP_030554792.1|DNOV	LOC108006815|XP_016925855.1|DSUZ
OG0007772	LOC115767329|XP_030567434.1|DNOV	LOC108016778|XP_016939033.1|DSUZ
OG0007774	LOC115771153|XP_030572586.1|DNOV	LOC108005769|XP_036672136.1|DSUZ
OG0007775	LOC115765141|XP_030564404.1|DNOV	LOC108006563|XP_016925584.1|DSUZ
OG0007776	LOC115764348|XP_030563166.1|DNOV	LOC108010413|XP_036675964.1|DSUZ
OG0007777	LOC115765258|XP_030564597.1|DNOV	LOC108013722|XP_016935151.1|DSUZ
OG0007778	LOC115768767|XP_030569317.1|DNOV	LOC108018908|XP_016941989.1|DSUZ
OG0007779	LOC115762606|XP_030560762.1|DNOV	LOC108018817|XP_016941891.2|DSUZ
OG0007780	LOC115767840|XP_030568046.1|DNOV	LOC108019215|XP_016942499.1|DSUZ
OG0007781	LOC115768297|XP_030568702.1|DNOV	LOC108015266|XP_036676236.1|DSUZ
OG0007782	LOC115768367|XP_030568799.1|DNOV	LOC108019193|XP_016942456.2|DSUZ
OG0007783	LOC115768288|XP_030568691.1|DNOV	LOC108004682|XP_016923159.1|DSUZ
OG0007784	LOC115771797|XP_030573526.1|DNOV	LOC108011647|XP_016932327.2|DSUZ
OG0007785	LOC115766886|XP_030566817.1|DNOV	LOC108016902|XP_016939307.2|DSUZ
OG0007786	LOC115765991|XP_030565619.1|DNOV	LOC108012076|XP_016932846.1|DSUZ
OG0007787	LOC115761212|XP_030558758.1|DNOV	LOC108015458|XP_036675566.1|DSUZ
OG0007788	LOC115771767|XP_030573479.1|DNOV	LOC108020512|XP_016944335.2|DSUZ
OG0007789	LOC115761186|XP_030558709.1|DNOV	LOC108020317|XP_036674110.1|DSUZ, LOC108017392|XP_036673849.1|DSUZ
OG0007790	LOC115764895|XP_030564046.1|DNOV	LOC108007209|XP_036674511.1|DSUZ
OG0007791	LOC115765026|XP_030564246.1|DNOV	LOC108011714|XP_016932424.2|DSUZ
OG0007792	LOC115768215|XP_030568592.1|DNOV	LOC108019155|XP_016942394.1|DSUZ
OG0007793	LOC115765642|XP_030565159.1|DNOV	LOC108010926|XP_016931422.2|DSUZ
OG0007794	LOC115769122|XP_030569687.1|DNOV	LOC108015184|XP_036676550.1|DSUZ
OG0007795	LOC115766848|XP_030566758.1|DNOV	LOC108016988|XP_016939425.1|DSUZ
OG0007797	LOC115761517|XP_030559146.1|DNOV	LOC108016480|XP_016938630.2|DSUZ
OG0007798	LOC115761519|XP_030559149.1|DNOV	LOC108018338|XP_016941369.2|DSUZ
OG0007799	LOC115761176|XP_030558698.1|DNOV	LOC108020491|XP_036673015.1|DSUZ
OG0007800	LOC115761371|XP_030558980.1|DNOV	LOC108020526|XP_036673090.1|DSUZ
OG0007801	LOC115760423|XP_030557593.1|DNOV	LOC108005048|XP_016923677.1|DSUZ
OG0007802	LOC115761945|XP_030559841.1|DNOV	LOC108015858|XP_016937915.1|DSUZ
OG0007803	LOC115759657|XP_030556506.1|DNOV	LOC108014885|XP_036672744.1|DSUZ
OG0007804	LOC115767105|XP_030567112.1|DNOV	LOC108016822|XP_016939126.1|DSUZ
OG0007805	LOC115767109|XP_030567121.1|DNOV	LOC108015356|XP_016937256.1|DSUZ
OG0007806	LOC115767106|XP_030567118.1|DNOV	LOC108015355|XP_016937255.1|DSUZ
OG0007809	LOC115768222|XP_030568608.1|DNOV	LOC108019190|XP_016942452.1|DSUZ
OG0007810	LOC115769244|XP_030569817.1|DNOV	LOC108020587|XP_016944429.1|DSUZ
OG0007811	LOC115761935|XP_030559826.1|DNOV	LOC108014769|XP_036673075.1|DSUZ
OG0007812	LOC115767294|XP_030567387.1|DNOV	LOC108015051|XP_016936779.1|DSUZ
OG0007813	LOC115761745|XP_030559502.1|DNOV	LOC108017310|XP_036673952.1|DSUZ
OG0007814	LOC115766403|XP_030566180.1|DNOV	LOC108016609|XP_016938789.1|DSUZ
OG0007815	LOC115766445|XP_030566232.1|DNOV	LOC108016972|XP_016939403.1|DSUZ
OG0007816	LOC115771530|XP_030573127.1|DNOV	LOC108005795|XP_016924613.1|DSUZ
OG0007817	LOC115771760|XP_030573471.1|DNOV	LOC108014371|XP_016935953.2|DSUZ
OG0007818	LOC115764092|XP_030562805.1|DNOV	LOC108015783|XP_036673346.1|DSUZ
OG0007819	LOC115768756|XP_030569306.1|DNOV	LOC108013713|XP_016935142.1|DSUZ
OG0007820	LOC115771718|XP_030573397.1|DNOV	LOC108010853|XP_036675375.1|DSUZ
OG0007821	LOC115761354|XP_030558960.1|DNOV	LOC108016458|XP_016938600.2|DSUZ
OG0007822	LOC115761353|XP_030558959.1|DNOV	LOC108016461|XP_036675564.1|DSUZ
OG0007823	LOC115761335|XP_030558931.1|DNOV	LOC108016481|XP_036675500.1|DSUZ
OG0007824	LOC115764204|XP_030562953.1|DNOV	LOC108010735|XP_016931152.2|DSUZ
OG0007825	LOC115761669|XP_030559378.1|DNOV	LOC108014133|XP_016935650.1|DSUZ
OG0007826	LOC115772123|XP_030573958.1|DNOV	LOC108014751|XP_036673482.1|DSUZ
OG0007827	LOC115767998|XP_030568264.1|DNOV	LOC108015206|XP_016937024.1|DSUZ
OG0007828	LOC115762920|XP_030561161.1|DNOV	LOC108011458|XP_016932091.2|DSUZ
OG0007829	LOC115761555|XP_030559198.1|DNOV	LOC108011652|XP_016932337.2|DSUZ
OG0007830	LOC115761479|XP_030559106.1|DNOV	LOC118879028|XP_036677908.1|DSUZ, LOC108020289|XP_016943906.2|DSUZ
OG0007831	LOC115767727|XP_030567897.1|DNOV	LOC108019144|XP_016942381.1|DSUZ
OG0007832	LOC115766314|XP_030566056.1|DNOV	LOC108015383|XP_016937291.1|DSUZ
OG0007833	LOC115767408|XP_030567543.1|DNOV	LOC108016962|XP_016939388.1|DSUZ
OG0007836	LOC115764058|XP_030562765.1|DNOV	LOC108015640|XP_016937621.1|DSUZ, LOC108015629|XP_036674266.1|DSUZ
OG0007837	LOC115764191|XP_030562938.1|DNOV	LOC108016039|XP_016938123.1|DSUZ
OG0007838	LOC115764195|XP_030562942.1|DNOV	LOC108015992|XP_016938074.2|DSUZ
OG0007839	LOC115767280|XP_030567372.1|DNOV	LOC108016661|XP_016938860.1|DSUZ
OG0007840	LOC115761180|XP_030558703.1|DNOV	LOC108015483|XP_016937404.1|DSUZ
OG0007841	LOC115771755|XP_030573465.1|DNOV	LOC108016186|XP_016938299.1|DSUZ
OG0007842	LOC115764228|XP_030563002.1|DNOV	LOC108007232|XP_016926358.2|DSUZ
OG0007843	LOC115764232|XP_030563009.1|DNOV	LOC108007199|XP_016926322.1|DSUZ
OG0007844	LOC115760934|XP_030558370.1|DNOV	LOC108018235|XP_016941251.2|DSUZ
OG0007845	LOC115761347|XP_030558952.1|DNOV	LOC118877955|XP_036674616.1|DSUZ, LOC108014328|XP_036672781.1|DSUZ
OG0007846	LOC115767590|XP_030567740.1|DNOV	LOC108015290|XP_016937152.1|DSUZ
OG0007847	LOC115764103|XP_030562815.1|DNOV	LOC108015765|XP_036673410.1|DSUZ
OG0007848	LOC115764105|XP_030562817.1|DNOV	LOC108020591|XP_036673344.1|DSUZ
OG0007849	LOC115759585|XP_030556412.1|DNOV	LOC108010585|XP_016930960.2|DSUZ
OG0007850	LOC115759584|XP_030556411.1|DNOV	LOC108010583|XP_036674259.1|DSUZ
OG0007851	LOC115761724|XP_030559465.1|DNOV	LOC108011708|XP_016932410.1|DSUZ
OG0007852	LOC115771846|XP_030573587.1|DNOV	LOC108018406|XP_016941452.1|DSUZ
OG0007853	LOC115772061|XP_030573864.1|DNOV	LOC108007610|XP_036673517.1|DSUZ
OG0007854	LOC115764061|XP_030562768.1|DNOV	LOC108020639|XP_036673271.1|DSUZ
OG0007855	LOC115761459|XP_030559086.1|DNOV	LOC108020076|XP_036674095.1|DSUZ
OG0007856	LOC115764106|XP_030562819.1|DNOV	LOC108015744|XP_036673423.1|DSUZ
OG0007857	LOC115757724|XP_030553949.1|DNOV	LOC108007860|XP_036674284.1|DSUZ
OG0007858	LOC115758513|XP_030555065.1|DNOV	LOC108021558|XP_016945816.1|DSUZ
OG0007859	LOC115767086|XP_030567094.1|DNOV	LOC108016611|XP_016938791.1|DSUZ
OG0007860	LOC115764898|XP_030564049.1|DNOV	LOC108006462|XP_016925475.2|DSUZ
OG0007861	LOC115765078|XP_030564314.1|DNOV	LOC108010916|XP_036674668.1|DSUZ
OG0007863	LOC115763154|XP_030561464.1|DNOV	LOC108021191|XP_016945268.1|DSUZ
OG0007864	LOC115764987|XP_030564175.1|DNOV	LOC108006507|XP_016925519.2|DSUZ
OG0007865	LOC115771539|XP_030573136.1|DNOV	LOC108007507|XP_016926682.2|DSUZ
OG0007866	LOC115757768|XP_030554053.1|DNOV	LOC108020812|XP_016944680.1|DSUZ
OG0007867	LOC115764631|XP_030563657.1|DNOV	LOC108012192|XP_016932976.2|DSUZ
OG0007868	LOC115771694|XP_030573371.1|DNOV	LOC108014580|XP_036673372.1|DSUZ
OG0007869	LOC115767607|XP_030567764.1|DNOV	LOC108004594|XP_016923021.1|DSUZ
OG0007870	LOC115770170|XP_030571189.1|DNOV	LOC108014100|XP_036670474.1|DSUZ
OG0007871	LOC115768276|XP_030568674.1|DNOV	LOC108005449|XP_016924227.1|DSUZ
OG0007872	LOC115762634|XP_030560798.1|DNOV	LOC108005753|XP_036671559.1|DSUZ
OG0007873	LOC115762832|XP_030561059.1|DNOV	LOC108005901|XP_016924785.1|DSUZ
OG0007874	LOC115768607|XP_030569120.1|DNOV	LOC108021812|XP_016946103.1|DSUZ
OG0007876	LOC115767617|XP_030567777.1|DNOV	LOC108004771|XP_016923306.1|DSUZ
OG0007877	LOC115768916|XP_030569506.1|DNOV	LOC108005318|XP_036677229.1|DSUZ
OG0007878	LOC115762112|XP_030560076.1|DNOV	LOC108008592|XP_016927960.1|DSUZ
OG0007879	LOC115771227|XP_030572688.1|DNOV	LOC108004813|XP_036670972.1|DSUZ
OG0007880	LOC115768394|XP_030568828.1|DNOV	LOC108013686|XP_016935093.1|DSUZ
OG0007881	LOC115766977|XP_030566932.1|DNOV	LOC108011815|XP_036671759.1|DSUZ
OG0007884	LOC115769823|XP_030570654.1|DNOV	LOC108006829|XP_036671987.1|DSUZ
OG0007886	LOC115769197|XP_030569761.1|DNOV	LOC108021662|XP_016945965.1|DSUZ
OG0007888	LOC115769794|XP_030570622.1|DNOV	LOC108014598|XP_016936250.2|DSUZ
OG0007889	LOC115770919|XP_030572236.1|DNOV	LOC108012405|XP_016933254.1|DSUZ
OG0007890	LOC115762725|XP_030560914.1|DNOV	LOC108013091|XP_016934214.1|DSUZ
OG0007891	LOC115771881|XP_030573629.1|DNOV	LOC108018728|XP_016941790.2|DSUZ
OG0007892	LOC115760620|XP_030557929.1|DNOV	LOC108010627|XP_016931008.2|DSUZ
OG0007893	LOC115760720|XP_030558051.1|DNOV	LOC108009846|XP_016930027.1|DSUZ
OG0007894	LOC115762682|XP_030560855.1|DNOV	LOC108013293|XP_016934560.1|DSUZ
OG0007895	LOC115762871|XP_030561106.1|DNOV	LOC108012987|XP_016934046.1|DSUZ
OG0007896	LOC115762916|XP_030561156.1|DNOV	LOC108012642|XP_016933555.1|DSUZ
OG0007897	LOC115769404|XP_030570067.1|DNOV	LOC108012388|XP_016933232.1|DSUZ
OG0007898	LOC115769451|XP_030570124.1|DNOV	LOC108012539|XP_016933442.1|DSUZ
OG0007899	LOC115771229|XP_030572690.1|DNOV	LOC108015555|XP_036671030.1|DSUZ
OG0007900	LOC115761113|XP_030558603.1|DNOV	LOC108009055|XP_016928548.1|DSUZ
OG0007901	LOC115771298|XP_030572782.1|DNOV	LOC108013152|XP_016934330.1|DSUZ
OG0007902	LOC115766844|XP_030566752.1|DNOV	LOC108005193|XP_016923867.1|DSUZ
OG0007903	LOC115767657|XP_030567804.1|DNOV	LOC108007498|XP_016926670.2|DSUZ
OG0007904	LOC115762909|XP_030561149.1|DNOV	LOC108012881|XP_016933860.1|DSUZ
OG0007905	LOC115758637|XP_030555233.1|DNOV	LOC108019183|XP_016942442.1|DSUZ
OG0007906	LOC115769667|XP_030570439.1|DNOV	LOC108013617|XP_016935047.2|DSUZ
OG0007907	LOC115771182|XP_030572630.1|DNOV	LOC108014472|XP_016936086.1|DSUZ
OG0007908	LOC115771183|XP_030572631.1|DNOV	LOC108014473|XP_016936089.1|DSUZ
OG0007909	LOC115767366|XP_030567483.1|DNOV	LOC108016752|XP_016938988.1|DSUZ
OG0007910	LOC115771563|XP_030573174.1|DNOV	LOC108020709|XP_036672472.1|DSUZ, LOC108011775|XP_036671658.1|DSUZ
OG0007914	LOC115769433|XP_030570101.1|DNOV	LOC108014649|XP_036672196.1|DSUZ
OG0007915	LOC115765827|XP_030565411.1|DNOV	LOC108005628|XP_016924427.2|DSUZ
OG0007916	LOC115769695|XP_030570479.1|DNOV	LOC108018311|XP_016941343.1|DSUZ
OG0007917	LOC115762400|XP_030560445.1|DNOV	LOC108008687|XP_016928069.1|DSUZ
OG0007918	LOC115762052|XP_030559992.1|DNOV	LOC108017748|XP_016940349.1|DSUZ
OG0007919	LOC115760971|XP_030558432.1|DNOV	LOC108018202|XP_016941207.1|DSUZ
OG0007920	LOC115760587|XP_030557873.1|DNOV	LOC108010319|XP_016930708.1|DSUZ
OG0007921	LOC115760650|XP_030557977.1|DNOV	LOC108008781|XP_016928168.1|DSUZ
OG0007923	LOC115768178|XP_030568544.1|DNOV	LOC108021791|XP_036676950.1|DSUZ
OG0007924	LOC115762515|XP_030560625.1|DNOV	LOC108019918|XP_016943511.1|DSUZ
OG0007925	LOC115760986|XP_030558454.1|DNOV	LOC108008301|XP_016927607.1|DSUZ
OG0007926	LOC115761014|XP_030558488.1|DNOV	LOC108017985|XP_016940817.1|DSUZ
OG0007927	LOC115759059|XP_030555744.1|DNOV	LOC108020989|XP_016944937.1|DSUZ
OG0007928	LOC115763299|XP_030561647.1|DNOV	LOC108007867|XP_016927118.1|DSUZ
OG0007929	LOC115760260|XP_030557383.1|DNOV	LOC108021095|XP_016945109.1|DSUZ
OG0007930	LOC115764546|XP_030563521.1|DNOV	LOC108008284|XP_016927561.1|DSUZ
OG0007932	LOC115765212|XP_030564515.1|DNOV	LOC108006315|XP_016925307.1|DSUZ
OG0007933	LOC115765671|XP_030565194.1|DNOV	LOC118877814|XP_036673857.1|DSUZ
OG0007934	LOC115759347|XP_030556130.1|DNOV	LOC108011632|XP_016932310.2|DSUZ
OG0007935	LOC115763453|XP_030561884.1|DNOV	LOC108014594|XP_016936249.1|DSUZ
OG0007936	LOC115759926|XP_030556923.1|DNOV	LOC108021494|XP_016945726.1|DSUZ
OG0007937	LOC115758758|XP_030555377.1|DNOV	LOC108019179|XP_016942437.1|DSUZ
OG0007938	LOC115759938|XP_030556937.1|DNOV	LOC108020885|XP_016944777.1|DSUZ
OG0007939	LOC115759294|XP_030556056.1|DNOV	LOC108021260|XP_016945376.1|DSUZ
OG0007940	LOC115759296|XP_030556058.1|DNOV	LOC108021375|XP_036668759.1|DSUZ
OG0007942	LOC115766330|XP_030566080.1|DNOV	LOC108019175|XP_016942427.1|DSUZ
OG0007943	LOC115763571|XP_030562050.1|DNOV	LOC108017266|XP_036678695.1|DSUZ
OG0007945	LOC115765450|XP_030564872.1|DNOV	LOC108021612|XP_016945900.1|DSUZ
OG0007946	LOC115769180|XP_030569744.1|DNOV	LOC108010289|XP_016930648.1|DSUZ
OG0007947	LOC115763476|XP_030561920.1|DNOV	LOC108021267|XP_016945389.1|DSUZ
OG0007948	LOC115763544|XP_030562020.1|DNOV	LOC108021500|XP_016945737.2|DSUZ
OG0007949	LOC115768868|XP_030569433.1|DNOV	LOC108004731|XP_016923244.1|DSUZ
OG0007950	LOC115758579|XP_030555155.1|DNOV	LOC108020489|XP_016944312.1|DSUZ
OG0007951	LOC115758564|XP_030555133.1|DNOV	LOC108021209|XP_016945296.1|DSUZ
OG0007952	LOC115758648|XP_030555243.1|DNOV	LOC108021439|XP_016945645.1|DSUZ
