Orthogroup	DNOV.longest_only	DMAU.longest_only
OG0009645	LOC115757661|XP_030553837.1|DNOV	LOC117145176|XP_033166617.1|DMAU
OG0009646	LOC115759599|XP_030556430.1|DNOV	LOC117144493|XP_033165570.1|DMAU
OG0009647	LOC115759639|XP_030556487.1|DNOV	LOC117145612|XP_033167218.1|DMAU
OG0009648	LOC115764198|XP_030562946.1|DNOV	LOC117142958|XP_033163176.1|DMAU
OG0009649	LOC115757710|XP_030553928.1|DNOV	LOC117144533|XP_033165655.1|DMAU
OG0009650	LOC115760191|XP_030557281.1|DNOV	LOC117142980|XP_033163226.1|DMAU
OG0009651	LOC115759687|XP_030556540.1|DNOV	LOC117150878|XP_033173903.1|DMAU
OG0009652	LOC115759824|XP_030556775.1|DNOV	LOC117135293|XP_033151358.1|DMAU
OG0009653	LOC115759920|XP_030556915.1|DNOV	LOC117150998|XP_033174094.1|DMAU
OG0009654	LOC115760212|XP_030557321.1|DNOV	LOC117151000|XP_033174097.1|DMAU
OG0009655	LOC115759950|XP_030556952.1|DNOV	LOC117139680|XP_033158057.1|DMAU
OG0009656	LOC115758944|XP_030555604.1|DNOV	LOC117139410|XP_033157582.1|DMAU
OG0009657	LOC115758868|XP_030555520.1|DNOV	LOC117150868|XP_033173878.1|DMAU
OG0009658	LOC115758669|XP_030555272.1|DNOV	LOC117146112|XP_033167994.1|DMAU
OG0009659	LOC115768542|XP_030569008.1|DNOV	LOC117147279|XP_033170009.1|DMAU
OG0009660	LOC115759897|XP_030556873.1|DNOV	LOC117150765|XP_033173692.1|DMAU
OG0009662	LOC115758440|XP_030554955.1|DNOV	LOC117147696|XP_033170578.1|DMAU
OG0009663	LOC115758929|XP_030555587.1|DNOV	LOC117137598|XP_033155004.1|DMAU
OG0009664	LOC115763429|XP_030561849.1|DNOV	LOC117136073|XP_033152621.1|DMAU
OG0009665	LOC115765987|XP_030565611.1|DNOV	LOC117150640|XP_033173506.1|DMAU
OG0009666	LOC115758656|XP_030555255.1|DNOV	LOC117150363|XP_033173114.1|DMAU
OG0009667	LOC115762985|XP_030561227.1|DNOV	LOC117143262|XP_033163728.1|DMAU
OG0009668	LOC115758808|XP_030555446.1|DNOV	LOC117149690|XP_033172702.1|DMAU
OG0009669	LOC115765886|XP_030565487.1|DNOV	LOC117139803|XP_033158320.1|DMAU
OG0009670	LOC115758566|XP_030555135.1|DNOV	LOC117150756|XP_033173683.1|DMAU
OG0009671	LOC115760018|XP_030557040.1|DNOV	LOC117141961|XP_033161648.1|DMAU
OG0009672	LOC115760025|XP_030557047.1|DNOV	LOC117150789|XP_033173725.1|DMAU
OG0009673	LOC115759967|XP_030556975.1|DNOV	LOC117149113|XP_033172637.1|DMAU
OG0009674	LOC115759221|XP_030555976.1|DNOV	LOC117140648|XP_033159590.1|DMAU
OG0009675	LOC115763383|XP_030561783.1|DNOV	LOC117150418|XP_033173178.1|DMAU
OG0009676	LOC115758778|XP_030555404.1|DNOV	LOC117140059|XP_033158693.1|DMAU
OG0009677	LOC115763493|XP_030561944.1|DNOV	LOC117135120|XP_033151030.1|DMAU
OG0009678	LOC115763074|XP_030561369.1|DNOV	LOC117148100|XP_033171207.1|DMAU
OG0009679	LOC115759036|XP_030555718.1|DNOV	LOC117150360|XP_033173111.1|DMAU
OG0009680	LOC115758769|XP_030555393.1|DNOV	LOC117150934|XP_033173991.1|DMAU
OG0009681	LOC115760947|XP_030558389.1|DNOV	LOC117137644|XP_033155069.1|DMAU
OG0009682	LOC115762325|XP_030560352.1|DNOV	LOC117138337|XP_033156266.1|DMAU
OG0009683	LOC115762141|XP_030560112.1|DNOV	LOC117137671|XP_033155121.1|DMAU
OG0009684	LOC115762208|XP_030560194.1|DNOV	LOC117137670|XP_033155120.1|DMAU
OG0009685	LOC115762218|XP_030560212.1|DNOV	LOC117137442|XP_033154772.1|DMAU
OG0009686	LOC115763675|XP_030562210.1|DNOV	LOC117138049|XP_033155754.1|DMAU
OG0009687	LOC115758577|XP_030555157.1|DNOV	LOC117136588|XP_033153451.1|DMAU
OG0009688	LOC115760999|XP_030558473.1|DNOV	LOC117135938|XP_033152409.1|DMAU
OG0009689	LOC115760656|XP_030557983.1|DNOV	LOC117138435|XP_033156437.1|DMAU
OG0009690	LOC115757831|XP_030554124.1|DNOV	LOC117136568|XP_033153415.1|DMAU
OG0009691	LOC115763901|XP_030562550.1|DNOV	LOC117135482|XP_033151592.1|DMAU
OG0009692	LOC115766949|XP_030566935.1|DNOV	LOC117138115|XP_033155866.1|DMAU
OG0009693	LOC115762500|XP_030560596.1|DNOV	LOC117135871|XP_033152298.1|DMAU
OG0009694	LOC115762087|XP_030560042.1|DNOV	LOC117136812|XP_033153769.1|DMAU
OG0009695	LOC115762418|XP_030560469.1|DNOV	LOC117137680|XP_033155140.1|DMAU
OG0009696	LOC115760549|XP_030557806.1|DNOV	LOC117136889|XP_033153890.1|DMAU
OG0009697	LOC115758737|XP_030555347.1|DNOV	LOC117140849|XP_033159866.1|DMAU
OG0009698	LOC115762519|XP_030560638.1|DNOV	LOC117137069|XP_033154185.1|DMAU
OG0009699	LOC115762477|XP_030560557.1|DNOV	LOC117137313|XP_033154585.1|DMAU
OG0009700	LOC115760517|XP_030557744.1|DNOV	LOC117136059|XP_033152599.1|DMAU
OG0009701	LOC115759408|XP_030556159.1|DNOV	LOC117142549|XP_033162490.1|DMAU
OG0009703	LOC115758390|XP_030554853.1|DNOV	LOC117135344|XP_033151436.1|DMAU
OG0009704	LOC115760459|XP_030557648.1|DNOV	LOC117136301|XP_033153038.1|DMAU
OG0009705	LOC115760495|XP_030557706.1|DNOV	LOC117135795|XP_033152179.1|DMAU
OG0009706	LOC115760675|XP_030558002.1|DNOV	LOC117137009|XP_033154089.1|DMAU
OG0009707	LOC115759543|XP_030556358.1|DNOV	LOC117142475|XP_033162381.1|DMAU
OG0009708	LOC115762496|XP_030560593.1|DNOV	LOC117135840|XP_033152244.1|DMAU
OG0009709	LOC115762492|XP_030560589.1|DNOV	LOC117135837|XP_033152240.1|DMAU
OG0009710	LOC115762491|XP_030560588.1|DNOV	LOC117135836|XP_033152239.1|DMAU
OG0009711	LOC115762039|XP_030559965.1|DNOV	LOC117137519|XP_033154894.1|DMAU
OG0009712	LOC115762852|XP_030561088.1|DNOV	LOC117140940|XP_033160027.1|DMAU
OG0009713	LOC115764500|XP_030563449.1|DNOV	LOC117137399|XP_033154711.1|DMAU
OG0009714	LOC115758290|XP_030554715.1|DNOV	LOC117135826|XP_033152226.1|DMAU
OG0009715	LOC115762646|XP_030560815.1|DNOV	LOC117136714|XP_033153629.1|DMAU
OG0009716	LOC115759825|XP_030556779.1|DNOV	LOC117135900|XP_033152340.1|DMAU
OG0009717	LOC115764545|XP_030563519.1|DNOV	LOC117136688|XP_033153593.1|DMAU
OG0009718	LOC115757912|XP_030554227.1|DNOV	LOC117136992|XP_033154059.1|DMAU
OG0009719	LOC115757882|XP_030554182.1|DNOV	LOC117137646|XP_033155074.1|DMAU
OG0009720	LOC115766624|XP_030566477.1|DNOV	LOC117138563|XP_033156614.1|DMAU
OG0009721	LOC115758074|XP_030554448.1|DNOV	LOC117137279|XP_033154541.1|DMAU
OG0009723	LOC115766927|XP_030566873.1|DNOV	LOC117140322|XP_033159060.1|DMAU
OG0009724	LOC115762863|XP_030561135.1|DNOV	LOC117137114|XP_033154297.1|DMAU
OG0009725	LOC115760704|XP_030558029.1|DNOV	LOC117135975|XP_033152474.1|DMAU
OG0009726	LOC115765684|XP_030565202.1|DNOV	LOC117144808|XP_033166076.1|DMAU
OG0009727	LOC115764530|XP_030563488.1|DNOV	LOC117137211|XP_033154457.1|DMAU
OG0009728	LOC115767425|XP_030567561.1|DNOV	LOC117136204|XP_033152847.1|DMAU
OG0009729	LOC115767466|XP_030567630.1|DNOV	LOC117137613|XP_033155030.1|DMAU
OG0009730	LOC115768481|XP_030568920.1|DNOV	LOC117146636|XP_033168860.1|DMAU
OG0009731	LOC115758172|XP_030554572.1|DNOV	LOC117137032|XP_033154128.1|DMAU
OG0009732	LOC115771286|XP_030572771.1|DNOV	LOC117136294|XP_033153028.1|DMAU
OG0009733	LOC115766999|XP_030566981.1|DNOV	LOC117147493|XP_033170286.1|DMAU
OG0009734	LOC115768508|XP_030568955.1|DNOV	LOC117148716|XP_033172156.1|DMAU
OG0009735	LOC115765957|XP_030565568.1|DNOV	LOC117140890|XP_033159933.1|DMAU
OG0009736	LOC115768034|XP_030568317.1|DNOV	LOC117146947|XP_033169492.1|DMAU
OG0009737	LOC115761428|XP_030559050.1|DNOV	LOC117144173|XP_033165105.1|DMAU
OG0009738	LOC115767034|XP_030567021.1|DNOV	LOC117147751|XP_033170650.1|DMAU
OG0009739	LOC115767037|XP_030567026.1|DNOV	LOC117147196|XP_033169887.1|DMAU
OG0009740	LOC115767314|XP_030567414.1|DNOV	LOC117148578|XP_033171936.1|DMAU
OG0009741	LOC115763004|XP_030561254.1|DNOV	LOC117146848|XP_033169304.1|DMAU
OG0009742	LOC115765102|XP_030564347.1|DNOV	LOC117148056|XP_033171133.1|DMAU
OG0009743	LOC115766451|XP_030566243.1|DNOV	LOC117148142|XP_033171260.1|DMAU
OG0009744	LOC115769056|XP_030569629.1|DNOV	LOC117147293|XP_033170032.1|DMAU
OG0009746	LOC115767762|XP_030567944.1|DNOV	LOC117140508|XP_033159372.1|DMAU
OG0009747	LOC115768506|XP_030568952.1|DNOV	LOC117145115|XP_033166528.1|DMAU
OG0009748	LOC115765144|XP_030564407.1|DNOV	LOC117148938|XP_033172555.1|DMAU
OG0009749	LOC115766953|XP_030566903.1|DNOV	LOC117141529|XP_033160909.1|DMAU
OG0009750	LOC115769681|XP_030570459.1|DNOV	LOC117140228|XP_033158918.1|DMAU
OG0009751	LOC115764410|XP_030563268.1|DNOV	LOC117146868|XP_033169348.1|DMAU
OG0009752	LOC115768030|XP_030568312.1|DNOV	LOC117148687|XP_033172117.1|DMAU
OG0009753	LOC115768027|XP_030568307.1|DNOV	LOC117148686|XP_033172116.1|DMAU
OG0009754	LOC115762416|XP_030560468.1|DNOV	LOC117137681|XP_033155141.1|DMAU
OG0009755	LOC115767861|XP_030568079.1|DNOV	LOC117147189|XP_033169882.1|DMAU
OG0009756	LOC115765316|XP_030564676.1|DNOV	LOC117146817|XP_033169262.1|DMAU
OG0009757	LOC115764494|XP_030563442.1|DNOV	LOC117138692|XP_033156842.1|DMAU
OG0009758	LOC115764199|XP_030562947.1|DNOV	LOC117144470|XP_033165530.1|DMAU
OG0009759	LOC115769055|XP_030569628.1|DNOV	LOC117148914|XP_033172524.1|DMAU
OG0009760	LOC115767001|XP_030566983.1|DNOV	LOC117146460|XP_033168583.1|DMAU
OG0009761	LOC115767020|XP_030567005.1|DNOV	LOC117146477|XP_033168608.1|DMAU
OG0009762	LOC115766906|XP_030566844.1|DNOV	LOC117148585|XP_033171948.1|DMAU
OG0009763	LOC115771193|XP_030572648.1|DNOV	LOC117139266|XP_033157377.1|DMAU
OG0009764	LOC115769485|XP_030570163.1|DNOV	LOC117140421|XP_033159197.1|DMAU
OG0009765	LOC115762939|XP_030561179.1|DNOV	LOC117139750|XP_033158205.1|DMAU
OG0009766	LOC115762692|XP_030560874.1|DNOV	LOC117140971|XP_033160094.1|DMAU
OG0009767	LOC115762876|XP_030561110.1|DNOV	LOC117141082|XP_033160271.1|DMAU
OG0009768	LOC115766948|XP_030566896.1|DNOV	LOC117140986|XP_033160128.1|DMAU
OG0009769	LOC115762657|XP_030560824.1|DNOV	LOC117140911|XP_033159976.1|DMAU
OG0009770	LOC115771210|XP_030572669.1|DNOV	LOC117140968|XP_033160086.1|DMAU
OG0009771	LOC115760021|XP_030557043.1|DNOV	LOC117142098|XP_033161874.1|DMAU
OG0009772	LOC115765839|XP_030565427.1|DNOV	LOC117140600|XP_033159501.1|DMAU
OG0009773	LOC115769644|XP_030570414.1|DNOV	LOC117139959|XP_033158543.1|DMAU
OG0009774	LOC115771214|XP_030572674.1|DNOV	LOC117142050|XP_033161814.1|DMAU
OG0009775	LOC115770159|XP_030571178.1|DNOV	LOC117140954|XP_033160064.1|DMAU
OG0009776	LOC115769581|XP_030570317.1|DNOV	LOC117140411|XP_033159176.1|DMAU
OG0009777	LOC115770254|XP_030571329.1|DNOV	LOC117141842|XP_033161393.1|DMAU
OG0009778	LOC115771108|XP_030572528.1|DNOV	LOC117142003|XP_033161743.1|DMAU
OG0009779	LOC115767669|XP_030567818.1|DNOV	LOC117140071|XP_033158711.1|DMAU
OG0009780	LOC115767667|XP_030567815.1|DNOV	LOC117140069|XP_033158705.1|DMAU
OG0009781	LOC115769461|XP_030570134.1|DNOV	LOC117139649|XP_033158002.1|DMAU
OG0009782	LOC115759297|XP_030556060.1|DNOV	LOC117141121|XP_033160335.1|DMAU
OG0009783	LOC115769532|XP_030570234.1|DNOV	LOC117139640|XP_033157991.1|DMAU
OG0009784	LOC115768087|XP_030568422.1|DNOV	LOC117141996|XP_033161735.1|DMAU
OG0009785	LOC115769547|XP_030570250.1|DNOV	LOC117140255|XP_033158952.1|DMAU
OG0009786	LOC115770135|XP_030571138.1|DNOV	LOC117141895|XP_033161487.1|DMAU
OG0009787	LOC115770139|XP_030571144.1|DNOV	LOC117141894|XP_033161486.1|DMAU
OG0009788	LOC115769563|XP_030570275.1|DNOV	LOC117141472|XP_033160833.1|DMAU
OG0009789	LOC115769568|XP_030570284.1|DNOV	LOC117139842|XP_033158380.1|DMAU
OG0009790	LOC115759402|XP_030556154.1|DNOV	LOC117137033|XP_033154129.1|DMAU
OG0009791	LOC115771216|XP_030572676.1|DNOV	LOC117140947|XP_033160036.1|DMAU
OG0009792	LOC115769750|XP_030570552.1|DNOV	LOC117142086|XP_033161858.1|DMAU
OG0009793	LOC115762951|XP_030561200.1|DNOV	LOC117140886|XP_033159929.1|DMAU
OG0009794	LOC115770657|XP_030571883.1|DNOV	LOC117145712|XP_033167349.1|DMAU
OG0009795	LOC115764264|XP_030563046.1|DNOV	LOC117148610|XP_033171983.1|DMAU
OG0009796	LOC115770347|XP_030571445.1|DNOV	LOC117139255|XP_033157362.1|DMAU
OG0009797	LOC115769839|XP_030570673.1|DNOV	LOC117140961|XP_033160072.1|DMAU
OG0009798	LOC115769740|XP_030570541.1|DNOV	LOC117140958|XP_033160070.1|DMAU
OG0009799	LOC115762811|XP_030561029.1|DNOV	LOC117139812|XP_033158334.1|DMAU
OG0009800	LOC115771380|XP_030572925.1|DNOV	LOC117140113|XP_033158768.1|DMAU
OG0009801	LOC115767130|XP_030567152.1|DNOV	LOC117139566|XP_033157857.1|DMAU
OG0009802	LOC115767169|XP_030567212.1|DNOV	LOC117141057|XP_033160235.1|DMAU
OG0009803	LOC115762845|XP_030561080.1|DNOV	LOC117141663|XP_033161144.1|DMAU
OG0009804	LOC115762858|XP_030561094.1|DNOV	LOC117140942|XP_033160030.1|DMAU
OG0009805	LOC115762751|XP_030560949.1|DNOV	LOC117139944|XP_033158523.1|DMAU
OG0009806	LOC115762901|XP_030561137.1|DNOV	LOC117141360|XP_033160658.1|DMAU
OG0009807	LOC115762808|XP_030561026.1|DNOV	LOC117141613|XP_033161024.1|DMAU
OG0009808	LOC115769352|XP_030569981.1|DNOV	LOC117141120|XP_033160334.1|DMAU
OG0009809	LOC115769746|XP_030570547.1|DNOV	LOC117141603|XP_033161010.1|DMAU
OG0009810	LOC115767890|XP_030568119.1|DNOV	LOC117140642|XP_033159573.1|DMAU
OG0009811	LOC115767846|XP_030568060.1|DNOV	LOC117140558|XP_033159445.1|DMAU
OG0009812	LOC115770879|XP_030572177.1|DNOV	LOC117140749|XP_033159721.1|DMAU
OG0009813	LOC115769332|XP_030569953.1|DNOV	LOC117142055|XP_033161820.1|DMAU
OG0009814	LOC115771302|XP_030572800.1|DNOV	LOC117141655|XP_033161119.1|DMAU
OG0009815	LOC115771533|XP_030573131.1|DNOV	LOC117138985|XP_033156945.1|DMAU
OG0009816	LOC115770185|XP_030571206.1|DNOV	LOC117140404|XP_033159166.1|DMAU
OG0009817	LOC115770043|XP_030570984.1|DNOV	LOC117139874|XP_033158422.1|DMAU
OG0009818	LOC115769437|XP_030570104.1|DNOV	LOC117139902|XP_033158473.1|DMAU
OG0009819	LOC115769435|XP_030570103.1|DNOV	LOC117139900|XP_033158471.1|DMAU
OG0009820	LOC115769434|XP_030570102.1|DNOV	LOC117140800|XP_033159788.1|DMAU
OG0009821	LOC115757655|XP_030557685.1|DNOV, LOC115770145|XP_030571154.1|DNOV	LOC117141094|XP_033160300.1|DMAU
OG0009822	LOC115769741|XP_030570544.1|DNOV	LOC117139914|XP_033158487.1|DMAU
OG0009824	LOC115767671|XP_030567826.1|DNOV	LOC117140402|XP_033159163.1|DMAU
OG0009825	LOC115771451|XP_030573026.1|DNOV	LOC117139279|XP_033157397.1|DMAU
OG0009826	LOC115770512|XP_030571672.1|DNOV	LOC117141263|XP_033160523.1|DMAU
OG0009827	LOC115770514|XP_030571675.1|DNOV	LOC117141384|XP_033160689.1|DMAU
OG0009828	LOC115765983|XP_030565608.1|DNOV	LOC117141069|XP_033160257.1|DMAU
OG0009829	LOC115771409|XP_030572969.1|DNOV	LOC117141714|XP_033161218.1|DMAU
OG0009830	LOC115767134|XP_030567159.1|DNOV	LOC117141219|XP_033160469.1|DMAU
OG0009831	LOC115768520|XP_030568974.1|DNOV	LOC117140340|XP_033159080.1|DMAU
OG0009832	LOC115770015|XP_030570930.1|DNOV	LOC117141153|XP_033160383.1|DMAU
OG0009833	LOC115768821|XP_030569383.1|DNOV	LOC117141254|XP_033160513.1|DMAU
OG0009834	LOC115761851|XP_030559697.1|DNOV	LOC117136597|XP_033153469.1|DMAU
OG0009835	LOC115763087|XP_030561385.1|DNOV	LOC117136048|XP_033152584.1|DMAU
OG0009836	LOC115766207|XP_030565919.1|DNOV	LOC117143053|XP_033163393.1|DMAU
OG0009837	LOC115765075|XP_030564311.1|DNOV	LOC117143477|XP_033164082.1|DMAU
OG0009838	LOC115760040|XP_030557068.1|DNOV	LOC117143498|XP_033164110.1|DMAU
OG0009839	LOC115764694|XP_030563752.1|DNOV	LOC117136084|XP_033152647.1|DMAU
OG0009840	LOC115769165|XP_030569723.1|DNOV	LOC117136613|XP_033153523.1|DMAU
OG0009841	LOC115758799|XP_030555433.1|DNOV	LOC117137452|XP_033154825.1|DMAU
OG0009842	LOC115770476|XP_030571621.1|DNOV	LOC117141815|XP_033161359.1|DMAU
OG0009843	LOC115769370|XP_030570013.1|DNOV	LOC117141273|XP_033160534.1|DMAU
OG0009844	LOC115766545|XP_030566381.1|DNOV	LOC117139548|XP_033157829.1|DMAU
OG0009845	LOC115771200|XP_030572661.1|DNOV	LOC117135599|XP_033151836.1|DMAU
OG0009846	LOC115759054|XP_030555738.1|DNOV	LOC117150786|XP_033173723.1|DMAU
OG0009847	LOC115768582|XP_030569087.1|DNOV	LOC117146937|XP_033169476.1|DMAU
OG0009848	LOC115768261|XP_030568651.1|DNOV	LOC117146778|XP_033169193.1|DMAU
OG0009849	LOC115771940|XP_030573700.1|DNOV	LOC117144823|XP_033166097.1|DMAU
OG0009850	LOC115767566|XP_030567711.1|DNOV	LOC117148911|XP_033172518.1|DMAU
OG0009851	LOC115769103|XP_030569674.1|DNOV	LOC117146697|XP_033168978.1|DMAU
OG0009852	LOC115767176|XP_030567226.1|DNOV, LOC115764343|XP_030563158.1|DNOV	LOC117140201|XP_033158877.1|DMAU
OG0009853	LOC115765215|XP_030564519.1|DNOV	LOC117148057|XP_033171137.1|DMAU
OG0009854	LOC115767069|XP_030567068.1|DNOV	LOC117147753|XP_033170655.1|DMAU
OG0009855	LOC115763027|XP_030561293.1|DNOV	LOC117146598|XP_033168817.1|DMAU
OG0009856	LOC115763114|XP_030561417.1|DNOV	LOC117142252|XP_033162001.1|DMAU
OG0009857	LOC115769193|XP_030569757.1|DNOV	LOC117136782|XP_033153767.1|DMAU
OG0009858	LOC115758659|XP_030555258.1|DNOV	LOC117151080|XP_033174216.1|DMAU
OG0009859	LOC115758761|XP_030555381.1|DNOV	LOC117140574|XP_033159469.1|DMAU
OG0009860	LOC115765530|XP_030565007.1|DNOV	LOC117150891|XP_033173918.1|DMAU
OG0009861	LOC115758649|XP_030555244.1|DNOV	LOC117146314|XP_033168262.1|DMAU
OG0009862	LOC115758427|XP_030554942.1|DNOV, LOC115759275|XP_030556037.1|DNOV	LOC117150453|XP_033173233.1|DMAU
OG0009863	LOC115758383|XP_030554845.1|DNOV	LOC117135342|XP_033151432.1|DMAU
OG0009864	LOC115758607|XP_030555194.1|DNOV	LOC117143137|XP_033163525.1|DMAU
OG0009865	LOC115763411|XP_030561821.1|DNOV	LOC117150814|XP_033173766.1|DMAU
OG0009866	LOC115770213|XP_030571267.1|DNOV	LOC117140802|XP_033159792.1|DMAU
OG0009867	LOC115766975|XP_030566930.1|DNOV	LOC117138957|XP_033156888.1|DMAU
OG0009868	LOC115766979|XP_030566939.1|DNOV	LOC117141311|XP_033160588.1|DMAU
OG0009870	LOC115766899|XP_030566840.1|DNOV	LOC117140819|XP_033159817.1|DMAU
OG0009871	LOC115762202|XP_030560189.1|DNOV	LOC117136346|XP_033153100.1|DMAU
OG0009872	LOC115760488|XP_030557700.1|DNOV	LOC117135684|XP_033151977.1|DMAU
OG0009873	LOC115760701|XP_030558026.1|DNOV	LOC117138380|XP_033156340.1|DMAU
OG0009874	LOC115770274|XP_030571358.1|DNOV	LOC117141175|XP_033160404.1|DMAU
OG0009875	LOC115770516|XP_030571677.1|DNOV	LOC117139894|XP_033158463.1|DMAU
OG0009876	LOC115763296|XP_030561648.1|DNOV, LOC115760678|XP_030558005.1|DNOV	LOC117138305|XP_033156199.1|DMAU
OG0009877	LOC115758256|XP_030554675.1|DNOV	LOC117138005|XP_033155697.1|DMAU
OG0009878	LOC115760508|XP_030557729.1|DNOV	LOC117138311|XP_033156210.1|DMAU
OG0009879	LOC115761040|XP_030558515.1|DNOV	LOC117136733|XP_033153654.1|DMAU
OG0009880	LOC115762209|XP_030560195.1|DNOV, LOC115762140|XP_030560111.1|DNOV	LOC117136358|XP_033153116.1|DMAU
OG0009881	LOC115760887|XP_030558310.1|DNOV	LOC117137200|XP_033154441.1|DMAU
OG0009882	LOC115761074|XP_030558553.1|DNOV	LOC117136730|XP_033153652.1|DMAU
OG0009883	LOC115757922|XP_030554246.1|DNOV, LOC115758152|XP_030554546.1|DNOV	LOC117137779|XP_033155295.1|DMAU
OG0009884	LOC115758146|XP_030554540.1|DNOV, LOC115757899|XP_030554205.1|DNOV	LOC117137780|XP_033155296.1|DMAU
OG0009885	LOC115758207|XP_030554618.1|DNOV	LOC117136929|XP_033153960.1|DMAU
OG0009886	LOC115758163|XP_030554562.1|DNOV, LOC115757799|XP_030554077.1|DNOV	LOC117135809|XP_033152203.1|DMAU
OG0009887	LOC115762005|XP_030559936.1|DNOV	LOC117136892|XP_033153896.1|DMAU
OG0009888	LOC115767484|XP_030567651.1|DNOV	LOC117137409|XP_033154726.1|DMAU
OG0009889	LOC115766610|XP_030566459.1|DNOV	LOC117136826|XP_033153791.1|DMAU
OG0009890	LOC115766512|XP_030566333.1|DNOV	LOC117137061|XP_033154165.1|DMAU
OG0009891	LOC115764493|XP_030563441.1|DNOV	LOC117143958|XP_033164784.1|DMAU
OG0009892	LOC115758089|XP_030554466.1|DNOV	LOC117146429|XP_033168527.1|DMAU
OG0009893	LOC115758053|XP_030554426.1|DNOV	LOC117137759|XP_033155264.1|DMAU
OG0009895	LOC115761648|XP_030559344.1|DNOV	LOC117142918|XP_033163107.1|DMAU
OG0009896	LOC115770701|XP_030571955.1|DNOV	LOC117145499|XP_033167070.1|DMAU
OG0009897	LOC115766206|XP_030565918.1|DNOV	LOC117145148|XP_033166579.1|DMAU
OG0009898	LOC115766105|XP_030565785.1|DNOV	LOC117143027|XP_033163303.1|DMAU
OG0009899	LOC115771930|XP_030573690.1|DNOV	LOC117143626|XP_033164291.1|DMAU
OG0009900	LOC115761254|XP_030558827.1|DNOV	LOC117145177|XP_033166618.1|DMAU
OG0009901	LOC115770554|XP_030571724.1|DNOV	LOC117143315|XP_033163849.1|DMAU
OG0009902	LOC115765622|XP_030565132.1|DNOV	LOC117143869|XP_033164625.1|DMAU
OG0009903	LOC115759439|XP_030556214.1|DNOV	LOC117142387|XP_033162220.1|DMAU
OG0009904	LOC115757666|XP_030553843.1|DNOV	LOC117143001|XP_033163256.1|DMAU
OG0009905	LOC115761723|XP_030559464.1|DNOV	LOC117142907|XP_033163081.1|DMAU
OG0009906	LOC115761499|XP_030559127.1|DNOV	LOC117149940|XP_033172732.1|DMAU, LOC117143986|XP_033164818.1|DMAU, LOC117149025|XP_033172596.1|DMAU
OG0009907	LOC115771681|XP_030573357.1|DNOV, LOC115757737|XP_030553982.1|DNOV	LOC117144058|XP_033164957.1|DMAU
OG0009909	LOC115772032|XP_030573822.1|DNOV	LOC117142632|XP_033162627.1|DMAU
OG0009910	LOC115757758|XP_030554029.1|DNOV	LOC117142865|XP_033163019.1|DMAU
OG0009912	LOC115758852|XP_030555499.1|DNOV, LOC115758853|XP_030555501.1|DNOV	LOC117147790|XP_033170726.1|DMAU
OG0009913	LOC115763069|XP_030561358.1|DNOV	LOC117135553|XP_033151744.1|DMAU
OG0009916	LOC115769171|XP_030569735.1|DNOV	LOC117135597|XP_033151828.1|DMAU
OG0009922	LOC115769357|XP_030569997.1|DNOV	LOC117139539|XP_033157805.1|DMAU
OG0009925	LOC115764804|XP_030563910.1|DNOV	LOC117143011|XP_033163269.1|DMAU
OG0009930	LOC115766817|XP_030566713.1|DNOV	LOC117147988|XP_033171029.1|DMAU
OG0009932	LOC115760914|XP_030558345.1|DNOV	LOC117136064|XP_033152605.1|DMAU
OG0009933	LOC115760538|XP_030557783.1|DNOV	LOC117138184|XP_033155974.1|DMAU
OG0009937	LOC115760357|XP_030557506.1|DNOV	LOC117141049|XP_033160221.1|DMAU
OG0009938	LOC115767202|XP_030567252.1|DNOV	LOC117148478|XP_033171744.1|DMAU
OG0009940	LOC115763900|XP_030562544.1|DNOV	LOC117144388|XP_033165413.1|DMAU
OG0009941	LOC115765966|XP_030565579.1|DNOV	LOC117135113|XP_033151021.1|DMAU
OG0009942	LOC115760670|XP_030557996.1|DNOV	LOC117135658|XP_033151932.1|DMAU
OG0009943	LOC115763022|XP_030561279.1|DNOV	LOC117135843|XP_033152658.1|DMAU
OG0009944	LOC115768503|XP_030568948.1|DNOV	LOC117147735|XP_033170623.1|DMAU
OG0009945	LOC115771351|XP_030572884.1|DNOV	LOC117146912|XP_033169427.1|DMAU
OG0009946	LOC115770757|XP_030572029.1|DNOV	LOC117145937|XP_033167705.1|DMAU
OG0009947	LOC115769885|XP_030570754.1|DNOV	LOC117140159|XP_033158822.1|DMAU
OG0009948	LOC115767035|XP_030567023.1|DNOV	LOC117146480|XP_033168610.1|DMAU
OG0009949	LOC115763658|XP_030562189.1|DNOV	LOC117145052|XP_033166450.1|DMAU
OG0009950	LOC115766161|XP_030565861.1|DNOV	LOC117143934|XP_033164742.1|DMAU
OG0009951	LOC115763757|XP_030562331.1|DNOV	LOC117145518|XP_033167101.1|DMAU
OG0009952	LOC115764770|XP_030563868.1|DNOV	LOC117145416|XP_033166952.1|DMAU
OG0009953	LOC115763904|XP_030562549.1|DNOV	LOC117144390|XP_033165416.1|DMAU
OG0009954	LOC115770961|XP_030572290.1|DNOV	LOC117142928|XP_033163117.1|DMAU
OG0009956	LOC115767557|XP_030567700.1|DNOV	LOC117147881|XP_033170855.1|DMAU
OG0009957	LOC115761295|XP_030558882.1|DNOV	LOC117145839|XP_033167537.1|DMAU
