Orthogroup	DNOV.longest_only	DMIR.longest_only
OG0007333	LOC115770740|XP_030572002.1|DNOV	LOC108155101|XP_017141218.1|DMIR
OG0007334	LOC115763661|XP_030562193.1|DNOV	LOC108162284|XP_017152432.1|DMIR
OG0007335	LOC115769928|XP_030570827.1|DNOV	LOC108152110|XP_017136671.1|DMIR
OG0007336	LOC115768576|XP_030569075.1|DNOV	LOC108152349|XP_017137108.1|DMIR
OG0007337	LOC115770933|XP_030572254.1|DNOV	LOC108151868|XP_017136249.1|DMIR
OG0007338	LOC115771028|XP_030572422.1|DNOV	LOC108151175|XP_017135095.1|DMIR
OG0007339	LOC115770593|XP_030571788.1|DNOV	LOC108154599|XP_017140403.1|DMIR
OG0007340	LOC115765629|XP_030565140.1|DNOV	LOC108153852|XP_033244804.1|DMIR
OG0007341	LOC115759628|XP_030556476.1|DNOV	LOC108156502|XP_017143489.1|DMIR
OG0007342	LOC115764730|XP_030563801.1|DNOV	LOC108157313|XP_017144808.1|DMIR
OG0007343	LOC115770675|XP_030571917.1|DNOV	LOC108156059|XP_017142831.1|DMIR
OG0007344	LOC115759269|XP_030556031.1|DNOV	LOC108164108|XP_017155187.1|DMIR
OG0007345	LOC115770842|XP_030572138.1|DNOV	LOC108156060|XP_017142832.1|DMIR
OG0007346	LOC115765821|XP_030565405.1|DNOV	LOC108153206|XP_017138515.1|DMIR
OG0007347	LOC115766895|XP_030566827.1|DNOV	LOC108155864|XP_017142475.1|DMIR
OG0007348	LOC115766891|XP_030566824.1|DNOV	LOC108155857|XP_017142463.1|DMIR
OG0007349	LOC115766889|XP_030566821.1|DNOV	LOC108155776|XP_017142328.1|DMIR
OG0007350	LOC115767596|XP_030567748.1|DNOV	LOC108164020|XP_017155452.1|DMIR
OG0007351	LOC115770055|XP_030571006.1|DNOV	LOC108152545|XP_017137445.1|DMIR
OG0007352	LOC115762459|XP_030560527.1|DNOV	LOC108160615|XP_017150220.1|DMIR
OG0007353	LOC115763665|XP_030562196.1|DNOV	LOC108155259|XP_033245744.1|DMIR
OG0007354	LOC115770779|XP_030572059.1|DNOV	LOC108154846|XP_017140755.1|DMIR
OG0007355	LOC115765668|XP_030565186.1|DNOV	LOC108155829|XP_017142423.1|DMIR
OG0007356	LOC115762102|XP_030560063.1|DNOV	LOC108159708|XP_017148711.1|DMIR
OG0007357	LOC115764621|XP_030563643.1|DNOV	LOC108155537|XP_017141896.1|DMIR
OG0007358	LOC115770793|XP_030572074.1|DNOV	LOC108157155|XP_017144553.1|DMIR
OG0007359	LOC115761597|XP_030559255.1|DNOV	LOC108156652|XP_017143753.1|DMIR
OG0007360	LOC115761631|XP_030559320.1|DNOV	LOC108155381|XP_017141645.1|DMIR
OG0007361	LOC115771357|XP_030572890.1|DNOV	LOC108164903|XP_017156360.1|DMIR
OG0007362	LOC115763394|XP_030561797.1|DNOV	LOC108162081|XP_017152122.1|DMIR
OG0007363	LOC115768366|XP_030568798.1|DNOV	LOC108151945|XP_017136369.1|DMIR
OG0007364	LOC115768401|XP_030568834.1|DNOV	LOC108151943|XP_033242176.1|DMIR
OG0007365	LOC115768399|XP_030568832.1|DNOV	LOC108152489|XP_017137353.1|DMIR
OG0007366	LOC115766115|XP_030565796.1|DNOV	LOC108156995|XP_017144278.1|DMIR
OG0007367	LOC115762556|XP_030560693.1|DNOV	LOC108152689|XP_017137681.1|DMIR
OG0007368	LOC115764628|XP_030563655.1|DNOV	LOC108155451|XP_017141756.1|DMIR
OG0007369	LOC115767906|XP_030568139.1|DNOV	LOC108156938|XP_017144188.1|DMIR
OG0007370	LOC115765008|XP_030564222.1|DNOV	LOC108158691|XP_017146713.1|DMIR
OG0007371	LOC115764200|XP_030562948.1|DNOV	LOC108155273|XP_017141469.1|DMIR
OG0007372	LOC115766131|XP_030565813.1|DNOV	LOC108155209|XP_017141382.1|DMIR
OG0007373	LOC115767733|XP_030567904.1|DNOV	LOC108164115|XP_017155202.1|DMIR
OG0007374	LOC115764285|XP_030563076.1|DNOV	LOC108164546|XP_017155844.1|DMIR
OG0007375	LOC115767318|XP_030567418.1|DNOV	LOC108164838|XP_017156253.1|DMIR
OG0007376	LOC115766842|XP_030566749.1|DNOV	LOC108163267|XP_017153952.1|DMIR
OG0007377	LOC115769001|XP_030569571.1|DNOV	LOC108156129|XP_017142932.1|DMIR
OG0007378	LOC115768809|XP_030569366.1|DNOV	LOC108161159|XP_033251474.1|DMIR
OG0007379	LOC115767731|XP_030567901.1|DNOV	LOC108163025|XP_017153559.1|DMIR
OG0007380	LOC115768505|XP_030568950.1|DNOV	LOC108152076|XP_017136598.1|DMIR
OG0007381	LOC115767724|XP_030567893.1|DNOV	LOC108161992|XP_017151952.1|DMIR
OG0007382	LOC115768760|XP_030569310.1|DNOV	LOC108155198|XP_017141363.1|DMIR
OG0007383	LOC115768668|XP_030569208.1|DNOV	LOC108152129|XP_033242037.1|DMIR
OG0007384	LOC115766472|XP_030566276.1|DNOV	LOC108155231|XP_017141412.1|DMIR
OG0007385	LOC115768186|XP_030568554.1|DNOV	LOC108152937|XP_017138123.1|DMIR
OG0007386	LOC115768923|XP_030569519.1|DNOV	LOC108164883|XP_017156318.1|DMIR
OG0007387	LOC115765275|XP_030564625.1|DNOV	LOC117186839|XP_033244037.1|DMIR
OG0007388	LOC115766349|XP_030566105.1|DNOV	LOC117186125|XP_033242163.1|DMIR
OG0007389	LOC115763165|XP_030561478.1|DNOV	LOC108163162|XP_017153772.1|DMIR
OG0007390	LOC115768490|XP_030568932.1|DNOV	LOC108164579|XP_017155887.1|DMIR
OG0007391	LOC115766192|XP_030565896.1|DNOV	LOC108156257|XP_017143106.1|DMIR
OG0007392	LOC115767976|XP_030568235.1|DNOV	LOC108151088|XP_017134967.1|DMIR
OG0007393	LOC115770849|XP_030572145.1|DNOV	LOC108155677|XP_017142130.1|DMIR
OG0007394	LOC115765404|XP_030564801.1|DNOV	LOC108164112|XP_017155494.1|DMIR
OG0007395	LOC115764364|XP_030563186.1|DNOV	LOC108163995|XP_033255743.1|DMIR
OG0007396	LOC115759619|XP_030556462.1|DNOV	LOC108155263|XP_017141453.1|DMIR
OG0007397	LOC115759962|XP_030556964.1|DNOV	LOC117188661|XP_033248737.1|DMIR
OG0007398	LOC115761991|XP_030559913.1|DNOV	LOC108159009|XP_017147372.1|DMIR
OG0007399	LOC115767308|XP_030567406.1|DNOV	LOC108164768|XP_017156169.1|DMIR
OG0007400	LOC115767795|XP_030567986.1|DNOV	LOC108164622|XP_017155958.1|DMIR
OG0007401	LOC115764310|XP_030563108.1|DNOV	LOC108164750|XP_017156136.1|DMIR
OG0007402	LOC115759476|XP_030556270.1|DNOV	LOC108154983|XP_017141011.1|DMIR
OG0007403	LOC115759537|XP_030556348.1|DNOV	LOC108155319|XP_033245825.1|DMIR
OG0007404	LOC115759450|XP_030556239.1|DNOV	LOC108156593|XP_033244748.1|DMIR
OG0007405	LOC115759622|XP_030556466.1|DNOV	LOC108154682|XP_017140512.1|DMIR
OG0007406	LOC115764618|XP_030563638.1|DNOV	LOC108155827|XP_017142421.1|DMIR
OG0007407	LOC115759345|XP_030556125.1|DNOV	LOC108162754|XP_017153123.1|DMIR
OG0007408	LOC115771564|XP_030573175.1|DNOV	LOC108150926|XP_017134746.1|DMIR
OG0007409	LOC115759020|XP_030555691.1|DNOV	LOC108163172|XP_017153793.1|DMIR
OG0007410	LOC115765237|XP_030564554.1|DNOV	LOC108156056|XP_017142829.1|DMIR
OG0007411	LOC115766864|XP_030566783.1|DNOV	LOC108155618|XP_017142039.1|DMIR
OG0007412	LOC115768312|XP_030568719.1|DNOV	LOC108156521|XP_017143518.1|DMIR
OG0007413	LOC115763407|XP_030561822.1|DNOV	LOC108158997|XP_017147348.1|DMIR
OG0007414	LOC115767027|XP_030567013.1|DNOV	LOC108162240|XP_017152365.1|DMIR
OG0007415	LOC115769087|XP_030569659.1|DNOV	LOC108153653|XP_017139248.1|DMIR
OG0007416	LOC115766819|XP_030566715.1|DNOV	LOC108165262|XP_033243394.1|DMIR
OG0007417	LOC115765312|XP_030564670.1|DNOV	LOC108164911|XP_017156385.1|DMIR
OG0007418	LOC115764758|XP_030563857.1|DNOV	LOC117187818|XP_033246570.1|DMIR, LOC108159807|XP_033246571.1|DMIR, LOC117185853|XP_033253687.1|DMIR
OG0007419	LOC115771777|XP_030573495.1|DNOV	LOC108155042|XP_017141104.1|DMIR
OG0007420	LOC115762476|XP_030560556.1|DNOV	LOC108158917|XP_017147204.1|DMIR
OG0007421	LOC115765253|XP_030564589.1|DNOV	LOC108161252|XP_017150966.1|DMIR
OG0007422	LOC115766850|XP_030566761.1|DNOV	LOC108152910|XP_017138054.1|DMIR
OG0007423	LOC115769101|XP_030569671.1|DNOV	LOC108159759|XP_017148809.1|DMIR
OG0007424	LOC115766178|XP_030565883.1|DNOV	LOC108152430|XP_017137251.1|DMIR
OG0007425	LOC115771503|XP_030573090.1|DNOV	LOC108151213|XP_017135180.1|DMIR
OG0007426	LOC115767302|XP_030567397.1|DNOV	LOC108161099|XP_017150829.1|DMIR
OG0007427	LOC115768761|XP_030569311.1|DNOV	LOC108155352|XP_033254486.1|DMIR
OG0007428	LOC115766836|XP_030566733.1|DNOV	LOC108153220|XP_017138541.1|DMIR
OG0007429	LOC115767414|XP_030567550.1|DNOV	LOC108158082|XP_017145719.1|DMIR
OG0007430	LOC115762614|XP_030560772.1|DNOV	LOC108153480|XP_017139009.1|DMIR
OG0007431	LOC115768543|XP_030569009.1|DNOV	LOC108162035|XP_017152047.1|DMIR
OG0007432	LOC115771406|XP_030572966.1|DNOV	LOC108153117|XP_017138394.1|DMIR
OG0007433	LOC115768892|XP_030569464.1|DNOV	LOC108155994|XP_017142683.1|DMIR
OG0007434	LOC115767320|XP_030567424.1|DNOV	LOC108152515|XP_017137397.1|DMIR
OG0007435	LOC115766267|XP_030565993.1|DNOV	LOC108152506|XP_017137379.1|DMIR
OG0007436	LOC115770226|XP_030571292.1|DNOV	LOC108151524|XP_017135663.1|DMIR
OG0007437	LOC115770386|XP_030571495.1|DNOV	LOC108153061|XP_017138322.1|DMIR
OG0007438	LOC115770147|XP_030571157.1|DNOV	LOC108151172|XP_017135093.1|DMIR
OG0007439	LOC115766300|XP_030566036.1|DNOV	LOC108164847|XP_017156267.1|DMIR
OG0007440	LOC115764246|XP_030563024.1|DNOV	LOC108162715|XP_017153071.1|DMIR
OG0007441	LOC115757836|XP_030554128.1|DNOV	LOC108158939|XP_017147247.1|DMIR
OG0007442	LOC115765720|XP_030565244.1|DNOV	LOC108155613|XP_017142031.1|DMIR
OG0007443	LOC115762453|XP_030560516.1|DNOV	LOC108158681|XP_017146702.1|DMIR
OG0007444	LOC115763584|XP_030562067.1|DNOV	LOC117189991|XP_033250967.1|DMIR, LOC108160699|XP_017150343.1|DMIR
OG0007445	LOC115763529|XP_030562004.1|DNOV	LOC108160698|XP_017150342.1|DMIR, LOC117189990|XP_033250966.1|DMIR
OG0007446	LOC115760127|XP_030557185.1|DNOV	LOC108161730|XP_017151542.1|DMIR
OG0007447	LOC115767708|XP_030567861.1|DNOV	LOC108163682|XP_017154596.1|DMIR
OG0007448	LOC115760388|XP_030557548.1|DNOV	LOC108159960|XP_017149119.1|DMIR, LOC117192898|XP_033253531.1|DMIR
OG0007449	LOC115769608|XP_030570367.1|DNOV	LOC108151399|XP_017135475.1|DMIR
OG0007450	LOC115765964|XP_030565577.1|DNOV	LOC108161834|XP_017151681.2|DMIR
OG0007451	LOC115771427|XP_030572990.1|DNOV	LOC108152692|XP_017137684.1|DMIR
OG0007452	LOC115771495|XP_030573080.1|DNOV	LOC108152599|XP_017137544.1|DMIR
OG0007453	LOC115767587|XP_030567738.1|DNOV	LOC108152330|XP_017137067.1|DMIR
OG0007454	LOC115767240|XP_030567304.1|DNOV	LOC108151977|XP_017136431.1|DMIR
OG0007455	LOC115758116|XP_030554529.1|DNOV	LOC108160449|XP_017149949.1|DMIR, LOC117194028|XP_033254546.1|DMIR
OG0007456	LOC115766854|XP_030566769.1|DNOV	LOC108156559|XP_017143576.1|DMIR
OG0007457	LOC115769961|XP_030570867.1|DNOV	LOC108153356|XP_017138812.1|DMIR
OG0007458	LOC115758840|XP_030555481.1|DNOV	LOC108161921|XP_017151826.1|DMIR
OG0007459	LOC115761205|XP_030558749.1|DNOV	LOC108155437|XP_017141738.2|DMIR
OG0007460	LOC115766478|XP_030566320.1|DNOV	LOC108159399|XP_017148125.1|DMIR
OG0007461	LOC115770118|XP_030571101.1|DNOV	LOC108151002|XP_017134841.1|DMIR
OG0007462	LOC115768416|XP_030568848.1|DNOV	LOC108151019|XP_017134867.1|DMIR
OG0007463	LOC115768468|XP_030568905.1|DNOV	LOC108151007|XP_033243723.1|DMIR
OG0007464	LOC115770119|XP_030571103.1|DNOV	LOC108151004|XP_017134849.1|DMIR
OG0007465	LOC115771506|XP_030573095.1|DNOV	LOC108153437|XP_017138931.1|DMIR
OG0007466	LOC115757864|XP_030554161.1|DNOV	LOC117193850|XP_033254441.1|DMIR, LOC108159850|XP_033246798.1|DMIR
OG0007467	LOC115757971|XP_030554314.1|DNOV	LOC108160363|XP_017149823.1|DMIR, LOC117193334|XP_033253954.1|DMIR
OG0007468	LOC115758190|XP_030554593.1|DNOV	LOC117190404|XP_033251372.1|DMIR, LOC108159732|XP_017148755.1|DMIR
OG0007469	LOC115768530|XP_030568981.1|DNOV	LOC108152271|XP_017136980.2|DMIR
OG0007470	LOC115760103|XP_030557152.1|DNOV	LOC108162114|XP_017152175.1|DMIR
OG0007471	LOC115764467|XP_030563369.1|DNOV	LOC108160744|XP_017150426.1|DMIR
OG0007472	LOC115765183|XP_030564470.1|DNOV	LOC108164533|XP_017155820.2|DMIR
OG0007473	LOC115770232|XP_030571298.1|DNOV	LOC108152725|XP_017137750.1|DMIR
OG0007474	LOC115758546|XP_030555106.1|DNOV	LOC108159482|XP_033246268.1|DMIR
OG0007475	LOC115762747|XP_030560945.1|DNOV	LOC108153347|XP_017138793.1|DMIR
OG0007476	LOC115768590|XP_030569096.1|DNOV	LOC108152820|XP_017137901.1|DMIR
OG0007477	LOC115768571|XP_030569063.1|DNOV	LOC108152037|XP_017136519.1|DMIR
OG0007478	LOC115763058|XP_030561344.1|DNOV	LOC108162842|XP_017153273.2|DMIR
OG0007479	LOC115765123|XP_030564379.1|DNOV	LOC108164698|XP_017156059.1|DMIR
OG0007480	LOC115770754|XP_030572026.1|DNOV	LOC108157013|XP_033244886.1|DMIR
OG0007482	LOC115758324|XP_030554751.1|DNOV	LOC108162788|XP_017153177.1|DMIR
OG0007483	LOC115758238|XP_030554655.1|DNOV	LOC108158521|XP_017146390.1|DMIR
OG0007484	LOC115765202|XP_030564498.1|DNOV	LOC108152085|XP_017136615.1|DMIR
OG0007485	LOC115767598|XP_030567750.1|DNOV	LOC108152436|XP_017137261.1|DMIR
OG0007486	LOC115769006|XP_030569575.1|DNOV	LOC108161444|XP_017151198.1|DMIR
OG0007487	LOC115766753|XP_030566591.1|DNOV	LOC108164492|XP_033250244.1|DMIR
OG0007488	LOC115771453|XP_030573028.1|DNOV	LOC108152751|XP_017137798.1|DMIR
OG0007489	LOC115770594|XP_030571789.1|DNOV	LOC108154600|XP_033244350.1|DMIR
OG0007490	LOC115768303|XP_030568707.1|DNOV	LOC117186162|XP_033242276.1|DMIR
OG0007491	LOC115768026|XP_030568305.1|DNOV	LOC108152790|XP_017137869.1|DMIR
OG0007492	LOC115761683|XP_030559402.1|DNOV	LOC117187904|XP_033246732.1|DMIR
OG0007493	LOC115769067|XP_030569641.1|DNOV	LOC117186225|XP_033242545.1|DMIR
OG0007494	LOC115763557|XP_030562036.1|DNOV	LOC108163127|XP_017153727.2|DMIR
OG0007495	LOC115765112|XP_030564360.1|DNOV	LOC108153292|XP_017138672.1|DMIR
OG0007496	LOC115768218|XP_030568604.1|DNOV	LOC108152137|XP_033243250.1|DMIR
OG0007497	LOC115770502|XP_030571657.1|DNOV	LOC108151426|XP_017135506.1|DMIR
OG0007498	LOC115770076|XP_030571040.1|DNOV	LOC108152301|XP_017137015.1|DMIR
OG0007499	LOC115771523|XP_030573118.1|DNOV	LOC108151375|XP_017135425.1|DMIR
OG0007500	LOC115771524|XP_030573119.1|DNOV	LOC108151376|XP_017135426.1|DMIR
OG0007501	LOC115771455|XP_030573030.1|DNOV	LOC108151428|XP_017135509.1|DMIR
OG0007502	LOC115767477|XP_030567641.1|DNOV	LOC108159532|XP_017148395.1|DMIR
OG0007503	LOC115765503|XP_030564976.1|DNOV	LOC108162808|XP_033248566.1|DMIR
OG0007504	LOC115770212|XP_030571266.1|DNOV	LOC108152951|XP_017138139.1|DMIR
OG0007505	LOC115770107|XP_030571084.1|DNOV	LOC108153059|XP_017138320.1|DMIR
OG0007506	LOC115770105|XP_030571082.1|DNOV	LOC108152674|XP_017137660.1|DMIR
OG0007507	LOC115760167|XP_030557247.1|DNOV	LOC108161812|XP_017151660.1|DMIR
OG0007508	LOC115759313|XP_030556083.1|DNOV	LOC108163144|XP_017153746.1|DMIR
OG0007509	LOC115763511|XP_030561968.1|DNOV	LOC108162581|XP_017152883.1|DMIR
OG0007510	LOC115764590|XP_030563601.1|DNOV	LOC108159051|XP_017147472.1|DMIR
OG0007511	LOC115763481|XP_030561926.1|DNOV	LOC108162544|XP_017152817.1|DMIR
OG0007512	LOC115763674|XP_030562206.1|DNOV	LOC108155944|XP_017142597.1|DMIR
OG0007513	LOC115765892|XP_030565494.1|DNOV	LOC108161822|XP_017151669.1|DMIR
OG0007515	LOC115765470|XP_030564910.1|DNOV	LOC108162623|XP_017152934.1|DMIR
OG0007516	LOC115765959|XP_030565571.1|DNOV	LOC108161824|XP_017151671.2|DMIR
OG0007517	LOC115771512|XP_030573107.1|DNOV	LOC108152439|XP_017137266.1|DMIR
OG0007518	LOC115757827|XP_030554111.1|DNOV	LOC108158935|XP_017147233.1|DMIR
OG0007519	LOC115762907|XP_030561148.1|DNOV	LOC108159776|XP_017148824.1|DMIR
OG0007520	LOC115768914|XP_030569504.1|DNOV	LOC108163921|XP_017154947.1|DMIR
OG0007521	LOC115766383|XP_030566146.1|DNOV	LOC108156665|XP_017143776.1|DMIR
OG0007522	LOC115769007|XP_030569576.1|DNOV	LOC108153495|XP_017139039.1|DMIR
OG0007523	LOC115758225|XP_030554637.1|DNOV	LOC108159952|XP_017149102.1|DMIR
OG0007524	LOC115758756|XP_030555375.1|DNOV	LOC108163173|XP_017153794.1|DMIR
OG0007525	LOC115769304|XP_030569892.1|DNOV	LOC108162629|XP_017152941.1|DMIR
OG0007526	LOC115771885|XP_030573631.1|DNOV	LOC108154554|XP_017140346.1|DMIR
OG0007527	LOC115769907|XP_030570789.1|DNOV	LOC108152831|XP_017137925.1|DMIR
OG0007528	LOC115767458|XP_030567622.1|DNOV	LOC108159345|XP_017148039.1|DMIR
OG0007529	LOC115760209|XP_030557309.1|DNOV	LOC108161002|XP_017150798.1|DMIR
OG0007530	LOC115760369|XP_030557522.1|DNOV	LOC108154082|XP_017139683.1|DMIR
OG0007531	LOC115767469|XP_030567635.1|DNOV	LOC108159268|XP_017147916.1|DMIR
OG0007532	LOC115757950|XP_030554283.1|DNOV	LOC108160253|XP_017149607.1|DMIR
OG0007533	LOC115770217|XP_030571274.1|DNOV	LOC108151784|XP_017136119.1|DMIR
OG0007534	LOC115770388|XP_030571496.1|DNOV	LOC108153354|XP_017138810.1|DMIR
OG0007535	LOC115771543|XP_030573142.1|DNOV	LOC108153521|XP_017139068.1|DMIR
OG0007536	LOC115770620|XP_030571817.1|DNOV	LOC108156852|XP_017144065.1|DMIR
OG0007537	LOC115771546|XP_030573146.1|DNOV	LOC108153393|XP_033242818.1|DMIR
OG0007538	LOC115771485|XP_030573067.1|DNOV	LOC108151235|XP_017135223.1|DMIR
OG0007539	LOC115759872|XP_030556842.1|DNOV	LOC108162392|XP_017152601.1|DMIR
OG0007540	LOC115771613|XP_030573244.1|DNOV	LOC108156380|XP_017143283.1|DMIR
OG0007541	LOC115758001|XP_030554355.1|DNOV	LOC108158143|XP_017145849.1|DMIR
OG0007542	LOC115766587|XP_030566433.1|DNOV	LOC108159568|XP_033248194.1|DMIR
OG0007543	LOC115766735|XP_030566556.1|DNOV	LOC108164416|XP_017155582.1|DMIR
OG0007544	LOC115769312|XP_030569907.1|DNOV	LOC108153067|XP_017138336.1|DMIR
OG0007545	LOC115758818|XP_030555455.1|DNOV	LOC108163430|XP_017154201.1|DMIR
OG0007546	LOC115765729|XP_030565252.1|DNOV	LOC108155070|XP_017141146.1|DMIR
OG0007547	LOC115757953|XP_030554287.1|DNOV	LOC117191051|XP_033251913.1|DMIR, LOC108158554|XP_017146456.1|DMIR
OG0007548	LOC115769504|XP_030570189.1|DNOV	LOC108152565|XP_017137487.1|DMIR
OG0007549	LOC115770284|XP_030571376.1|DNOV	LOC108153360|XP_017138815.1|DMIR
OG0007550	LOC115770466|XP_030571602.1|DNOV	LOC108152830|XP_017137924.1|DMIR
OG0007551	LOC115758557|XP_030555128.1|DNOV	LOC108160727|XP_017150396.1|DMIR
OG0007552	LOC115765899|XP_030565501.1|DNOV	LOC108163623|XP_033249599.1|DMIR
OG0007553	LOC115758724|XP_030555335.1|DNOV	LOC108161993|XP_017151950.1|DMIR
OG0007554	LOC115762594|XP_030560743.1|DNOV	LOC108151851|XP_017136225.1|DMIR
OG0007555	LOC115758234|XP_030554646.1|DNOV	LOC108158449|XP_017146221.1|DMIR
OG0007556	LOC115758082|XP_030554457.1|DNOV	LOC108160904|XP_017150666.1|DMIR
OG0007557	LOC115757977|XP_030554318.1|DNOV	LOC108160450|XP_017149950.1|DMIR
OG0007558	LOC115758596|XP_030555197.1|DNOV	LOC108160207|XP_017149538.1|DMIR
OG0007559	LOC115758615|XP_030555208.1|DNOV	LOC108163857|XP_017154861.1|DMIR
OG0007560	LOC115770164|XP_030571182.1|DNOV	LOC108153290|XP_017138667.1|DMIR
OG0007561	LOC115771515|XP_030573110.1|DNOV	LOC108153106|XP_033242899.1|DMIR
OG0007562	LOC115770373|XP_030571479.1|DNOV	LOC108152765|XP_017137828.1|DMIR
OG0007563	LOC115766527|XP_030566357.1|DNOV	LOC108151259|XP_017135266.1|DMIR
OG0007564	LOC115769669|XP_030570443.1|DNOV	LOC108151983|XP_017136436.1|DMIR
OG0007566	LOC115757942|XP_030554274.1|DNOV	LOC108159289|XP_017147942.1|DMIR
OG0007567	LOC115761638|XP_030559329.1|DNOV	LOC108155650|XP_017142088.1|DMIR
OG0007568	LOC115758195|XP_030554599.1|DNOV	LOC108158422|XP_017146189.1|DMIR
OG0007569	LOC115767428|XP_030567566.1|DNOV	LOC108159338|XP_017148025.1|DMIR
OG0007570	LOC115758285|XP_030554708.1|DNOV	LOC108158420|XP_017146186.1|DMIR
OG0007571	LOC115758194|XP_030554596.1|DNOV	LOC108158418|XP_017146183.1|DMIR, LOC117193012|XP_033253622.1|DMIR
OG0007572	LOC115764555|XP_030563537.1|DNOV	LOC108161829|XP_017151677.1|DMIR
OG0007573	LOC115763948|XP_030562604.1|DNOV	LOC108159561|XP_017148488.1|DMIR
OG0007574	LOC115760573|XP_030557847.1|DNOV	LOC108159111|XP_017147581.1|DMIR
OG0007575	LOC115767426|XP_030567562.1|DNOV	LOC108160024|XP_017149249.1|DMIR
OG0007576	LOC115769154|XP_030569708.1|DNOV	LOC108157466|XP_017145036.1|DMIR
OG0007577	LOC115766413|XP_030566193.1|DNOV	LOC108162350|XP_017152545.1|DMIR
OG0007578	LOC115760144|XP_030557212.1|DNOV	LOC108161952|XP_017151894.2|DMIR
OG0007579	LOC115759478|XP_030556275.1|DNOV	LOC108160116|XP_017149398.1|DMIR
OG0007580	LOC115769963|XP_030570873.1|DNOV	LOC108150953|XP_017134776.1|DMIR
OG0007581	LOC115759011|XP_030555682.1|DNOV	LOC108162182|XP_017152262.1|DMIR
OG0007582	LOC115767922|XP_030568150.1|DNOV	LOC108154698|XP_017140536.1|DMIR
OG0007583	LOC115757833|XP_030554125.1|DNOV	LOC108160014|XP_017149236.1|DMIR
OG0007584	LOC115768173|XP_030568535.1|DNOV	LOC108153076|XP_017138352.1|DMIR
OG0007585	LOC115771475|XP_030573057.1|DNOV	LOC108151005|XP_017134850.1|DMIR
OG0007586	LOC115769266|XP_030569836.1|DNOV	LOC108162175|XP_017152257.1|DMIR
OG0007587	LOC115759102|XP_030555803.1|DNOV	LOC117185823|XP_033253729.1|DMIR, LOC108159695|XP_017148693.1|DMIR
OG0007588	LOC115760156|XP_030557228.1|DNOV	LOC117189024|XP_033249789.1|DMIR
OG0007589	LOC115765350|XP_030564723.1|DNOV	LOC108156583|XP_017143609.1|DMIR
OG0007590	LOC115770473|XP_030571615.1|DNOV	LOC108151130|XP_017135043.1|DMIR
OG0007591	LOC115758302|XP_030554730.1|DNOV	LOC108158811|XP_017146988.1|DMIR
OG0007592	LOC115762198|XP_030560182.1|DNOV	LOC108159422|XP_017148177.1|DMIR
OG0007593	LOC115769043|XP_030569609.1|DNOV	LOC108152380|XP_017137161.1|DMIR
OG0007594	LOC115758304|XP_030554732.1|DNOV	LOC108158814|XP_017146992.1|DMIR
OG0007595	LOC115767436|XP_030567589.1|DNOV	LOC108160868|XP_017150619.1|DMIR
OG0007596	LOC115767125|XP_030567146.1|DNOV	LOC108151359|XP_017135407.1|DMIR
OG0007597	LOC115769796|XP_030570624.1|DNOV	LOC108151640|XP_017135835.1|DMIR
OG0007598	LOC115758158|XP_030554556.1|DNOV	LOC108159673|XP_017148649.1|DMIR
OG0007599	LOC115769540|XP_030570241.1|DNOV	LOC108152695|XP_017137690.1|DMIR
OG0007600	LOC115769870|XP_030570732.1|DNOV	LOC108151966|XP_017136400.1|DMIR
OG0007601	LOC115767270|XP_030567361.1|DNOV	LOC108153173|XP_017138468.1|DMIR
OG0007602	LOC115767259|XP_030567339.1|DNOV	LOC108152744|XP_017137781.1|DMIR
OG0007603	LOC115768005|XP_030568278.1|DNOV	LOC108152740|XP_017137777.1|DMIR
OG0007604	LOC115768091|XP_030568431.1|DNOV	LOC108151926|XP_017136335.1|DMIR
OG0007605	LOC115770509|XP_030571669.1|DNOV	LOC108151085|XP_017134957.1|DMIR
OG0007606	LOC115769691|XP_030570478.1|DNOV	LOC108152220|XP_017136886.1|DMIR
OG0007607	LOC115771602|XP_030573220.1|DNOV	LOC108157090|XP_017144443.2|DMIR
OG0007608	LOC115770498|XP_030571652.1|DNOV	LOC108151658|XP_017135868.1|DMIR
OG0007609	LOC115765118|XP_030564371.1|DNOV	LOC108164535|XP_017155823.1|DMIR
OG0007610	LOC115758260|XP_030554676.1|DNOV	LOC108160836|XP_033252355.1|DMIR, LOC117188113|XP_033247344.1|DMIR
OG0007611	LOC115766716|XP_030566500.1|DNOV	LOC108164401|XP_033250233.1|DMIR
OG0007612	LOC115758206|XP_030554615.1|DNOV	LOC108160832|XP_017150556.1|DMIR
OG0007613	LOC115771130|XP_030572562.1|DNOV	LOC108160522|XP_017150067.2|DMIR
OG0007614	LOC115762785|XP_030560997.1|DNOV	LOC108151757|XP_017136085.1|DMIR
OG0007615	LOC115769610|XP_030570366.1|DNOV	LOC108151970|XP_017136412.1|DMIR
OG0007616	LOC115761637|XP_030559328.1|DNOV	LOC108155649|XP_017142087.1|DMIR
OG0007617	LOC115769849|XP_030570686.1|DNOV	LOC108153458|XP_017138971.1|DMIR
OG0007618	LOC115770137|XP_030571141.1|DNOV	LOC108153772|XP_017139400.1|DMIR
OG0007619	LOC115770017|XP_030570933.1|DNOV	LOC108152591|XP_017137536.1|DMIR
OG0007620	LOC115768917|XP_030569512.1|DNOV	LOC108151621|XP_017135809.1|DMIR
