Orthogroup	DNOV.longest_only	DVIR.longest_only
OG0008267	LOC115761252|XP_030558822.1|DNOV	LOC6632596|XP_032289485.1|DVIR
OG0008268	LOC115768538|XP_030568998.1|DNOV	LOC6635632|XP_002059237.1|DVIR
OG0008269	LOC115758972|XP_030555635.1|DNOV	LOC6627717|XP_002051639.1|DVIR
OG0008270	LOC115767841|XP_030568049.1|DNOV	LOC6636650|XP_002060128.2|DVIR
OG0008271	LOC115770066|XP_030571022.1|DNOV	LOC6623194|XP_002047753.1|DVIR
OG0008272	LOC115768583|XP_030569088.1|DNOV	LOC6633258|XP_032289053.1|DVIR
OG0008273	LOC115764806|XP_030563913.1|DNOV	LOC6629628|XP_015026826.1|DVIR
OG0008274	LOC115765090|XP_030564333.1|DNOV	LOC6631465|XP_002055005.1|DVIR
OG0008275	LOC115767600|XP_030567753.1|DNOV	LOC6633591|XP_002056803.1|DVIR
OG0008276	LOC115769066|XP_030569640.1|DNOV	LOC6634604|XP_002058259.2|DVIR
OG0008277	LOC115766333|XP_030566084.1|DNOV	LOC6631337|XP_015026748.1|DVIR
OG0008278	LOC115763108|XP_030561412.1|DNOV	LOC6628046|XP_002051157.1|DVIR
OG0008279	LOC115766275|XP_030566000.1|DNOV	LOC6631927|XP_015026734.1|DVIR
OG0008280	LOC115767249|XP_030567315.1|DNOV	LOC6631526|XP_002055333.3|DVIR
OG0008281	LOC115766276|XP_030566003.1|DNOV	LOC6632147|XP_002055756.1|DVIR
OG0008282	LOC115769085|XP_030569657.1|DNOV	LOC6633664|XP_002056858.1|DVIR
OG0008283	LOC115767229|XP_030567286.1|DNOV	LOC6631507|XP_015026449.1|DVIR
OG0008284	LOC115766767|XP_030566624.1|DNOV	LOC6636272|XP_002059685.1|DVIR
OG0008285	LOC115765393|XP_030564782.1|DNOV	LOC6631567|XP_002055554.1|DVIR
OG0008286	LOC115768847|XP_030569406.1|DNOV	LOC6636024|XP_002059548.1|DVIR
OG0008287	LOC115767871|XP_030568091.1|DNOV	LOC6632042|XP_002055019.1|DVIR
OG0008288	LOC115761985|XP_030559892.1|DNOV	LOC6629968|XP_002053077.1|DVIR
OG0008290	LOC115764412|XP_030563270.1|DNOV	LOC6631421|XP_002055306.1|DVIR
OG0008291	LOC115768602|XP_030569115.1|DNOV	LOC6633313|XP_002056890.1|DVIR
OG0008292	LOC115765089|XP_030564332.1|DNOV	LOC6631466|XP_002055006.2|DVIR
OG0008293	LOC115766023|XP_030565654.1|DNOV	LOC6629463|XP_002053880.3|DVIR
OG0008294	LOC115761367|XP_030558976.1|DNOV	LOC6630913|XP_002053772.1|DVIR
OG0008295	LOC115765119|XP_030564372.1|DNOV	LOC6632200|XP_032295353.1|DVIR
OG0008296	LOC115765176|XP_030564456.1|DNOV	LOC6631405|XP_002055003.1|DVIR
OG0008297	LOC115767855|XP_030568071.1|DNOV	LOC6632195|XP_002055022.1|DVIR
OG0008298	LOC115768236|XP_030568621.1|DNOV	LOC6634425|XP_002057937.1|DVIR
OG0008299	LOC115771784|XP_030573506.1|DNOV	LOC6630575|XP_015027059.1|DVIR
OG0008300	LOC115766389|XP_030566157.1|DNOV	LOC6631990|XP_032296166.1|DVIR
OG0008301	LOC115759642|XP_030556491.1|DNOV	LOC6629923|XP_002054557.2|DVIR
OG0008302	LOC115767244|XP_030567305.1|DNOV	LOC6631503|XP_032295856.1|DVIR
OG0008303	LOC115768383|XP_030568816.1|DNOV	LOC6633770|XP_002057302.1|DVIR
OG0008304	LOC115771335|XP_030572861.1|DNOV	LOC6631580|XP_032295546.1|DVIR
OG0008305	LOC115766331|XP_030566081.1|DNOV	LOC6636717|XP_002060190.1|DVIR
OG0008306	LOC115765352|XP_030564726.1|DNOV	LOC6631831|XP_002055473.1|DVIR
OG0008307	LOC115764640|XP_030563668.1|DNOV	LOC6629668|XP_002054762.1|DVIR
OG0008309	LOC115763389|XP_030561789.1|DNOV	LOC6634326|XP_002057679.1|DVIR
OG0008310	LOC115771434|XP_030573000.1|DNOV	LOC6624338|XP_002047590.1|DVIR
OG0008312	LOC115759477|XP_030556271.1|DNOV	LOC6634978|XP_002058426.1|DVIR
OG0008313	LOC115764350|XP_030563168.1|DNOV	LOC6632182|XP_002055280.1|DVIR
OG0008314	LOC115758005|XP_030554362.1|DNOV	LOC6626372|XP_002049395.1|DVIR
OG0008315	LOC115769575|XP_030570299.1|DNOV	LOC6623964|XP_002047386.1|DVIR
OG0008317	LOC115772101|XP_030573923.1|DNOV	LOC6630069|XP_015027682.1|DVIR
OG0008318	LOC115765121|XP_030564376.1|DNOV	LOC6636668|XP_032295790.1|DVIR
OG0008319	LOC115761131|XP_030558651.1|DNOV	LOC6626619|XP_002050603.1|DVIR
OG0008320	LOC115765209|XP_030564509.1|DNOV	LOC6631544|XP_015026610.1|DVIR
OG0008321	LOC115759586|XP_030556415.1|DNOV	LOC6629917|XP_002054551.1|DVIR
OG0008322	LOC115763956|XP_030562606.1|DNOV	LOC6634073|XP_002057415.1|DVIR
OG0008323	LOC115764933|XP_030564103.1|DNOV	LOC6632417|XP_002055798.1|DVIR
OG0008324	LOC115769054|XP_030569627.1|DNOV	LOC6633682|XP_002057287.1|DVIR
OG0008325	LOC115765198|XP_030564494.1|DNOV	LOC6631660|XP_002055011.2|DVIR
OG0008326	LOC115765004|XP_030564211.1|DNOV	LOC6632376|XP_032296731.1|DVIR
OG0008328	LOC115767583|XP_030567729.1|DNOV	LOC6633641|XP_002056835.1|DVIR
OG0008330	LOC115761041|XP_030558516.1|DNOV	LOC6627107|XP_002050847.1|DVIR
OG0008331	LOC115769391|XP_030570046.1|DNOV	LOC6622279|XP_002047122.1|DVIR
OG0008332	LOC115769754|XP_030570558.1|DNOV	LOC6622682|XP_032290386.1|DVIR
OG0008333	LOC115769380|XP_030570035.1|DNOV	LOC6623533|XP_002047133.1|DVIR
OG0008334	LOC115769378|XP_030570030.1|DNOV	LOC6624665|XP_032290958.1|DVIR
OG0008335	LOC115770522|XP_030571680.1|DNOV	LOC6623175|XP_002047754.1|DVIR
OG0008336	LOC115769834|XP_030570667.1|DNOV	LOC6622364|XP_002047501.2|DVIR
OG0008337	LOC115760846|XP_030558252.1|DNOV	LOC6626392|XP_002048731.1|DVIR
OG0008338	LOC115769345|XP_030569972.1|DNOV	LOC6623056|XP_002048499.1|DVIR
OG0008339	LOC115767263|XP_030567347.1|DNOV	LOC6636038|XP_002059643.3|DVIR
OG0008340	LOC115761098|XP_030558584.1|DNOV	LOC6624957|XP_002050612.1|DVIR
OG0008341	LOC115762917|XP_030561157.1|DNOV	LOC6624067|XP_002046277.2|DVIR
OG0008342	LOC115771083|XP_030572495.1|DNOV	LOC6624116|XP_002046622.1|DVIR
OG0008343	LOC115764782|XP_030563881.1|DNOV	LOC6630226|XP_002054800.1|DVIR
OG0008344	LOC115767140|XP_030567165.1|DNOV	LOC6624006|XP_002046555.2|DVIR
OG0008345	LOC115771016|XP_030572397.1|DNOV	LOC6624171|XP_002046900.2|DVIR
OG0008346	LOC115769157|XP_030569712.1|DNOV	LOC6631401|XP_015026340.1|DVIR
OG0008347	LOC115759270|XP_030556032.1|DNOV	LOC6627537|XP_002051706.1|DVIR
OG0008348	LOC115770959|XP_030572291.1|DNOV	LOC6622537|XP_002046703.1|DVIR
OG0008349	LOC115769886|XP_030570756.1|DNOV	LOC6622252|XP_002047477.3|DVIR
OG0008350	LOC115764275|XP_030563060.1|DNOV	LOC6632129|XP_002055102.1|DVIR
OG0008351	LOC115767640|XP_030567788.1|DNOV	LOC6622109|XP_002046541.2|DVIR
OG0008352	LOC115762613|XP_030560771.1|DNOV	LOC6623851|XP_002046230.1|DVIR
OG0008353	LOC115771293|XP_030572778.1|DNOV	LOC6622835|XP_002046696.1|DVIR
OG0008354	LOC115764235|XP_030563010.1|DNOV	LOC6632177|XP_002055275.1|DVIR
OG0008355	LOC115771443|XP_030573017.1|DNOV	LOC6625400|XP_002050141.2|DVIR
OG0008356	LOC115768575|XP_030569074.1|DNOV	LOC6633339|XP_002056867.1|DVIR
OG0008357	LOC115766177|XP_030565880.1|DNOV	LOC6632614|XP_002056314.1|DVIR
OG0008358	LOC115759200|XP_030555942.1|DNOV	LOC6627576|XP_032293565.1|DVIR
OG0008359	LOC115760984|XP_030558448.1|DNOV	LOC6625209|XP_002050625.2|DVIR
OG0008360	LOC115760968|XP_030558429.1|DNOV	LOC6624879|XP_002050883.2|DVIR
OG0008361	LOC115763515|XP_030561973.1|DNOV	LOC6634374|XP_015025281.1|DVIR
OG0008362	LOC115767757|XP_030567935.1|DNOV	LOC6634635|XP_002058034.1|DVIR
OG0008363	LOC115764496|XP_030563483.1|DNOV	LOC6627182|XP_002049747.1|DVIR
OG0008364	LOC115769982|XP_030570907.1|DNOV	LOC6622517|XP_002048432.1|DVIR
OG0008365	LOC115757697|XP_030553904.1|DNOV	LOC6625410|XP_032292734.1|DVIR
OG0008366	LOC115761282|XP_030558863.1|DNOV	LOC6633143|XP_002056382.1|DVIR
OG0008367	LOC115767043|XP_030567032.1|DNOV	LOC6635501|XP_002059041.3|DVIR
OG0008368	LOC115763146|XP_030561456.1|DNOV	LOC6627823|XP_002051136.1|DVIR
OG0008369	LOC115771312|XP_030572826.1|DNOV	LOC116652050|XP_032295703.1|DVIR
OG0008370	LOC115760395|XP_030557554.1|DNOV	LOC26530678|XP_015024793.1|DVIR
OG0008371	LOC115765596|XP_030565106.1|DNOV	LOC6630661|XP_015027433.1|DVIR
OG0008372	LOC115770510|XP_030571673.1|DNOV	LOC6622185|XP_002048302.1|DVIR
OG0008373	LOC115759922|XP_030556916.1|DNOV	LOC6627423|XP_032293880.1|DVIR
OG0008374	LOC115758824|XP_030555460.1|DNOV	LOC6627305|XP_002051286.1|DVIR
OG0008375	LOC115768539|XP_030569000.1|DNOV	LOC6635633|XP_002059238.1|DVIR
OG0008376	LOC115758435|XP_030554950.1|DNOV	LOC6628541|XP_002051853.1|DVIR
OG0008379	LOC115763102|XP_030561402.1|DNOV	LOC6634056|XP_002057889.1|DVIR
OG0008380	LOC115763188|XP_030561506.1|DNOV	LOC6628090|XP_015028081.1|DVIR
OG0008381	LOC115760046|XP_030557075.1|DNOV	LOC6628825|XP_002052590.1|DVIR
OG0008383	LOC115759933|XP_030556931.1|DNOV	LOC6628836|XP_002052744.1|DVIR
OG0008384	LOC115759282|XP_030556044.1|DNOV	LOC6627520|XP_002051629.1|DVIR
OG0008385	LOC115760219|XP_030557332.1|DNOV	LOC6628098|XP_002052422.1|DVIR
OG0008386	LOC115766370|XP_030566129.1|DNOV	LOC6631984|XP_002055609.1|DVIR
OG0008387	LOC115764907|XP_030564064.1|DNOV	LOC6633058|XP_032289701.1|DVIR
OG0008388	LOC115763332|XP_030561697.1|DNOV	LOC6634311|XP_002057561.1|DVIR
OG0008389	LOC115759991|XP_030557004.1|DNOV	LOC6628932|XP_032294388.1|DVIR
OG0008390	LOC115758883|XP_030555538.1|DNOV	LOC6628403|XP_002052046.1|DVIR
OG0008391	LOC115758794|XP_030555427.1|DNOV	LOC6628462|XP_002051834.2|DVIR
OG0008392	LOC115770122|XP_030571115.1|DNOV	LOC6624220|XP_002048073.1|DVIR
OG0008393	LOC115770277|XP_030571362.1|DNOV	LOC6622781|XP_032290926.1|DVIR
OG0008394	LOC115769347|XP_030569975.1|DNOV	LOC6624350|XP_002047464.1|DVIR
OG0008395	LOC115767217|XP_030567271.1|DNOV	LOC6631654|XP_015026447.1|DVIR
OG0008396	LOC115766910|XP_030566847.1|DNOV	LOC6633614|XP_032294955.1|DVIR
OG0008397	LOC115764359|XP_030563179.1|DNOV	LOC6631498|XP_002055132.2|DVIR
OG0008398	LOC115768592|XP_030569101.1|DNOV	LOC6633295|XP_002056878.3|DVIR
OG0008399	LOC115768691|XP_030569238.1|DNOV	LOC6633617|XP_032296654.1|DVIR
OG0008400	LOC115769953|XP_030570858.1|DNOV	LOC6624174|XP_002047423.1|DVIR
OG0008401	LOC115759188|XP_030555924.1|DNOV	LOC6628637|XP_002051881.1|DVIR
OG0008402	LOC115771739|XP_030573426.1|DNOV	LOC6629845|XP_002054466.1|DVIR
OG0008403	LOC115767053|XP_030567046.1|DNOV	LOC6635578|XP_002058992.2|DVIR
OG0008404	LOC115759409|XP_030556160.1|DNOV	LOC6630764|XP_002054623.2|DVIR
OG0008405	LOC115768595|XP_030569105.1|DNOV	LOC6633291|XP_002056874.1|DVIR
OG0008406	LOC115768739|XP_030569283.1|DNOV	LOC6634798|XP_032296452.1|DVIR
OG0008407	LOC115763645|XP_030562147.1|DNOV	LOC6632927|XP_002056562.3|DVIR
OG0008408	LOC115767997|XP_030568262.1|DNOV	LOC6633550|XP_032296214.1|DVIR
OG0008409	LOC115771383|XP_030572927.1|DNOV	LOC6624217|XP_032291079.1|DVIR
OG0008410	LOC115764802|XP_030563909.1|DNOV	LOC6629577|XP_002054869.1|DVIR
OG0008411	LOC115766209|XP_030565921.1|DNOV	LOC6633227|XP_002056285.2|DVIR
OG0008412	LOC115768491|XP_030568934.1|DNOV	LOC6633284|XP_032296590.1|DVIR
OG0008413	LOC115770101|XP_030571078.1|DNOV	LOC6623012|XP_015030426.1|DVIR
OG0008414	LOC115768500|XP_030568946.1|DNOV	LOC6634663|XP_002058116.1|DVIR
OG0008415	LOC115767272|XP_030567363.1|DNOV	LOC6636158|XP_002059665.1|DVIR
OG0008416	LOC115765193|XP_030564480.1|DNOV	LOC6631970|XP_002054974.1|DVIR
OG0008417	LOC115768782|XP_030569337.1|DNOV	LOC6634668|XP_002057984.1|DVIR
OG0008418	LOC115764249|XP_030563027.1|DNOV	LOC6631759|XP_032295601.1|DVIR
OG0008419	LOC115769012|XP_030569583.1|DNOV	LOC6634779|XP_032296441.1|DVIR
OG0008420	LOC115767579|XP_030567724.1|DNOV	LOC6633653|XP_002056847.1|DVIR
OG0008421	LOC115765343|XP_030564713.1|DNOV	LOC6631392|XP_015026402.1|DVIR
OG0008423	LOC115766593|XP_030566440.1|DNOV	LOC6624937|XP_002049036.1|DVIR
OG0008424	LOC115768867|XP_030569432.1|DNOV	LOC6633453|XP_002057336.1|DVIR
OG0008425	LOC115770884|XP_030572179.1|DNOV	LOC6629506|XP_032289405.1|DVIR
OG0008426	LOC115757792|XP_030554065.1|DNOV	LOC6625959|XP_002049590.1|DVIR
OG0008427	LOC115766369|XP_030566128.1|DNOV	LOC6633242|XP_032296070.1|DVIR
OG0008428	LOC115759214|XP_030555966.1|DNOV	LOC6628015|XP_002051319.1|DVIR
OG0008429	LOC115770775|XP_030572053.1|DNOV	LOC6629348|XP_002053264.1|DVIR
OG0008430	LOC115769096|XP_030569666.1|DNOV	LOC6636162|XP_002059491.1|DVIR
OG0008431	LOC115762926|XP_030561170.1|DNOV	LOC6626403|XP_002050011.1|DVIR
OG0008432	LOC115765038|XP_030564265.1|DNOV	LOC6633213|XP_032289767.1|DVIR
OG0008433	LOC115770464|XP_030571600.1|DNOV	LOC6622589|XP_015030555.1|DVIR
OG0008434	LOC115771843|XP_030573585.1|DNOV	LOC6629488|XP_002054083.1|DVIR
OG0008435	LOC115763056|XP_030561341.1|DNOV	LOC6628086|XP_002051146.1|DVIR
OG0008436	LOC115761416|XP_030559037.1|DNOV	LOC26531916|XP_015023626.1|DVIR
OG0008438	LOC115759532|XP_030556342.1|DNOV	LOC6629267|XP_032294939.1|DVIR
OG0008439	LOC115757896|XP_030554201.1|DNOV	LOC6625210|XP_015029806.1|DVIR
OG0008440	LOC115763696|XP_030562243.1|DNOV	LOC6632400|XP_032289616.1|DVIR
OG0008441	LOC115771461|XP_030573038.1|DNOV	LOC6622673|XP_002047668.2|DVIR
OG0008442	LOC115764442|XP_030563311.1|DNOV	LOC6635368|XP_002058892.1|DVIR
OG0008443	LOC115769815|XP_030570647.1|DNOV	LOC6623712|XP_002048254.1|DVIR
OG0008444	LOC115766382|XP_030566149.1|DNOV	LOC6623897|XP_002048638.1|DVIR
OG0008445	LOC115768978|XP_030569554.1|DNOV	LOC6634436|XP_002057910.2|DVIR
OG0008446	LOC115766433|XP_030566221.1|DNOV	LOC6632064|XP_002055619.3|DVIR
OG0008447	LOC115767621|XP_030567781.1|DNOV	LOC6633500|XP_002056824.1|DVIR
OG0008448	LOC115767371|XP_030567490.1|DNOV	LOC6633840|XP_032296648.1|DVIR
OG0008449	LOC115765142|XP_030564405.1|DNOV	LOC6631878|XP_002054951.1|DVIR
OG0008450	LOC115768109|XP_030568471.1|DNOV	LOC6636791|XP_032289296.1|DVIR
OG0008451	LOC115763756|XP_030562328.1|DNOV	LOC6632518|XP_002056528.1|DVIR
OG0008452	LOC115765941|XP_030565546.1|DNOV	LOC6628304|XP_002052858.2|DVIR
OG0008453	LOC115762281|XP_030560305.1|DNOV	LOC6636330|XP_002059929.2|DVIR
OG0008454	LOC115765388|XP_030564773.1|DNOV	LOC6633537|XP_002057365.2|DVIR
OG0008455	LOC115762774|XP_030560984.1|DNOV	LOC6622204|XP_002046321.2|DVIR
OG0008456	LOC115763681|XP_030562213.1|DNOV	LOC6632925|XP_002056560.1|DVIR
OG0008457	LOC115770749|XP_030572013.1|DNOV	LOC6629801|XP_002053377.1|DVIR
OG0008458	LOC115757937|XP_030554265.1|DNOV	LOC6627194|XP_002049439.1|DVIR
OG0008459	LOC115766409|XP_030566188.1|DNOV	LOC6631358|XP_002055662.1|DVIR
OG0008460	LOC115763194|XP_030561515.1|DNOV	LOC6627738|XP_002051122.2|DVIR
OG0008461	LOC115760292|XP_030557426.1|DNOV	LOC6627372|XP_015028625.1|DVIR
OG0008462	LOC115758639|XP_030555235.1|DNOV	LOC6628455|XP_002051827.1|DVIR
OG0008463	LOC115758384|XP_030554846.1|DNOV	LOC26530741|XP_015028846.2|DVIR
OG0008464	LOC115760544|XP_030557791.1|DNOV	LOC6626602|XP_002050636.1|DVIR
OG0008465	LOC115760480|XP_030557675.1|DNOV	LOC26530585|XP_015024744.1|DVIR
OG0008466	LOC115760889|XP_030558313.1|DNOV	LOC6625044|XP_002048815.2|DVIR
OG0008467	LOC115758624|XP_030555253.1|DNOV	LOC6625204|XP_002050300.1|DVIR
OG0008468	LOC115759132|XP_030555838.1|DNOV	LOC6627896|XP_002051810.1|DVIR
OG0008472	LOC115758703|XP_030555315.1|DNOV	LOC6625852|XP_032291678.1|DVIR
OG0008473	LOC115765238|XP_030564555.1|DNOV	LOC6631486|XP_002055431.2|DVIR
OG0008474	LOC115770737|XP_030571999.1|DNOV	LOC6629854|XP_002053177.3|DVIR
OG0008475	LOC115763568|XP_030562048.1|DNOV	LOC6634358|XP_002057699.1|DVIR
OG0008476	LOC115766197|XP_030565906.1|DNOV, LOC115766255|XP_030565975.1|DNOV	LOC6630205|XP_002053708.1|DVIR
OG0008477	LOC115760759|XP_030558099.1|DNOV	LOC6627150|XP_015029572.1|DVIR
OG0008479	LOC115765252|XP_030564593.1|DNOV	LOC6626449|XP_002049806.1|DVIR
OG0008480	LOC115769969|XP_030570885.1|DNOV	LOC6622158|XP_032290034.1|DVIR
OG0008481	LOC115767990|XP_030568251.1|DNOV	LOC6633547|XP_002057244.1|DVIR
OG0008482	LOC115771135|XP_030572564.1|DNOV	LOC6623222|XP_002046715.1|DVIR
OG0008483	LOC115758946|XP_030555607.1|DNOV	LOC6627979|XP_002051785.2|DVIR
OG0008484	LOC115761774|XP_030559564.1|DNOV	LOC6632658|XP_002056464.1|DVIR
OG0008485	LOC115758700|XP_030555308.1|DNOV	LOC6628244|XP_015028190.1|DVIR
OG0008486	LOC115767958|XP_030568212.1|DNOV	LOC6636249|XP_015023970.1|DVIR
OG0008487	LOC115764307|XP_030563105.1|DNOV	LOC6632045|XP_002055242.1|DVIR
OG0008488	LOC115763743|XP_030562307.1|DNOV	LOC6632649|XP_002056548.1|DVIR
OG0008489	LOC115761418|XP_030559034.1|DNOV	LOC26531623|XP_015026298.1|DVIR
OG0008489	LOC115761532|XP_030559164.1|DNOV	LOC26531509|XP_015026288.1|DVIR
OG0008490	LOC115766035|XP_030565666.1|DNOV	LOC6629536|XP_002053664.1|DVIR
OG0008491	LOC115761881|XP_030559743.1|DNOV	LOC6629412|XP_002053068.2|DVIR
OG0008492	LOC115759986|XP_030557000.1|DNOV	LOC6627766|XP_002052655.1|DVIR
OG0008493	LOC115769185|XP_030569749.1|DNOV	LOC6634051|XP_032289040.1|DVIR
OG0008494	LOC115758684|XP_030555291.1|DNOV	LOC6626428|XP_002050268.1|DVIR
OG0008495	LOC115757923|XP_030554251.1|DNOV	LOC6625279|XP_002049864.2|DVIR
OG0008496	LOC115760479|XP_030557674.1|DNOV	LOC116649980|XP_032289193.1|DVIR, LOC26530826|XP_015024746.1|DVIR
OG0008497	LOC115757867|XP_030554165.1|DNOV	LOC6626029|XP_002049605.2|DVIR
OG0008497	LOC115757869|XP_030554166.1|DNOV	LOC26530492|XP_015030211.1|DVIR
OG0008498	LOC115761976|XP_030559886.1|DNOV	LOC6626778|XP_032292392.1|DVIR
OG0008499	LOC115766560|XP_030566398.1|DNOV	LOC6624917|XP_002049112.1|DVIR
OG0008500	LOC115764586|XP_030563596.1|DNOV	LOC6626518|XP_002048916.2|DVIR
OG0008501	LOC115769901|XP_030570782.1|DNOV	LOC6623280|XP_002046955.1|DVIR
OG0008502	LOC115767853|XP_030568066.1|DNOV	LOC6631610|XP_002055068.1|DVIR
OG0008503	LOC115768741|XP_030569287.1|DNOV	LOC6634810|XP_002058136.3|DVIR
OG0008504	LOC115768098|XP_030568451.1|DNOV	LOC26530543|XP_015023729.1|DVIR
OG0008505	LOC115767541|XP_030567683.1|DNOV	LOC6623632|XP_032291369.1|DVIR
OG0008506	LOC115762676|XP_030560851.1|DNOV	LOC6624008|XP_002046293.1|DVIR
OG0008507	LOC115768115|XP_030568478.1|DNOV	LOC6624207|XP_002048350.1|DVIR
OG0008508	LOC115765108|XP_030564352.1|DNOV	LOC6636685|XP_032295670.1|DVIR
OG0008509	LOC115768395|XP_030568829.1|DNOV	LOC6633776|XP_002057308.1|DVIR
OG0008510	LOC115771317|XP_030572840.1|DNOV	LOC6631867|XP_002055728.2|DVIR
OG0008511	LOC115763223|XP_030561557.1|DNOV	LOC6627390|XP_032293623.1|DVIR
OG0008511	LOC115763235|XP_030561571.1|DNOV	LOC6627391|XP_002051081.1|DVIR
OG0008511	LOC115763049|XP_030561333.1|DNOV	LOC116651488|XP_032293805.1|DVIR
OG0008512	LOC115759303|XP_030556068.1|DNOV	LOC6627909|XP_002051402.2|DVIR
OG0008512	LOC115758415|XP_030554924.1|DNOV	LOC6627601|XP_002051403.1|DVIR
OG0008513	LOC115759885|XP_030556860.1|DNOV	LOC116651641|XP_032294320.1|DVIR
OG0008514	LOC115763092|XP_030561390.1|DNOV	LOC6629044|XP_002052190.1|DVIR
OG0008515	LOC115763152|XP_030561460.1|DNOV	LOC6629037|XP_002052183.1|DVIR
OG0008516	LOC115769653|XP_030570425.1|DNOV	LOC6624177|XP_002047452.1|DVIR
OG0008517	LOC115769929|XP_030570831.1|DNOV	LOC6623716|XP_002047347.1|DVIR
OG0008518	LOC115770448|XP_030571584.1|DNOV	LOC6624691|XP_002048125.1|DVIR
OG0008519	LOC115762383|XP_030560422.1|DNOV	LOC26530688|XP_015024374.2|DVIR
OG0008520	LOC115759540|XP_030556355.1|DNOV	LOC6630347|XP_002054596.2|DVIR
OG0008523	LOC115769299|XP_030569886.1|DNOV	LOC6634167|XP_002057534.1|DVIR
OG0008524	LOC115767338|XP_030567449.1|DNOV	LOC6633803|XP_032296643.1|DVIR
OG0008527	LOC115768710|XP_030569262.1|DNOV	LOC6631840|XP_032295443.1|DVIR
OG0008528	LOC115760244|XP_030557360.1|DNOV	LOC26531816|XP_032294445.1|DVIR
OG0008529	LOC115768447|XP_030568866.1|DNOV	LOC6634724|XP_002058323.1|DVIR
OG0008530	LOC115767867|XP_030568085.1|DNOV	LOC6631538|XP_002055062.1|DVIR
OG0008531	LOC115768887|XP_030569458.1|DNOV	LOC6634585|XP_015025072.1|DVIR
OG0008532	LOC115767221|XP_030567278.1|DNOV	LOC6631505|XP_002055324.3|DVIR
OG0008534	LOC115765420|XP_030564825.1|DNOV	LOC6631432|XP_002055540.2|DVIR
OG0008535	LOC115768974|XP_030569550.1|DNOV	LOC6633244|XP_032289258.1|DVIR
OG0008536	LOC115767369|XP_030567488.1|DNOV	LOC6633526|XP_002057074.1|DVIR
OG0008538	LOC115765106|XP_030564350.1|DNOV	LOC6636660|XP_002060138.1|DVIR
OG0008539	LOC115768877|XP_030569445.1|DNOV	LOC6634578|XP_002058079.1|DVIR
OG0008540	LOC115761909|XP_030559787.1|DNOV	LOC6630335|XP_002053010.1|DVIR
OG0008541	LOC115759238|XP_030556000.1|DNOV	LOC6627177|XP_002050395.3|DVIR
OG0008542	LOC115769353|XP_030569987.1|DNOV	LOC6622413|XP_002046977.1|DVIR
OG0008544	LOC115764937|XP_030564113.1|DNOV	LOC26531697|XP_015030354.1|DVIR
OG0008546	LOC115769790|XP_030570617.1|DNOV	LOC6624070|XP_002047431.2|DVIR
OG0008547	LOC115767616|XP_030567776.1|DNOV	LOC6633496|XP_032296399.1|DVIR
OG0008548	LOC115758766|XP_030555387.1|DNOV	LOC26531687|XP_032293863.1|DVIR
OG0008549	LOC115761838|XP_030559680.1|DNOV	LOC6629325|XP_032288815.1|DVIR
OG0008550	LOC115769666|XP_030570442.1|DNOV	LOC6622629|XP_002048445.1|DVIR, LOC116650458|XP_032290006.1|DVIR, LOC116649855|XP_032288958.1|DVIR
OG0008550	LOC115769725|XP_030570520.1|DNOV	LOC6622662|XP_002048448.3|DVIR
OG0008552	LOC115771002|XP_030572364.1|DNOV	LOC6623489|XP_002046767.1|DVIR
OG0008553	LOC115762070|XP_030560019.1|DNOV	LOC6635974|XP_002059403.1|DVIR
OG0008554	LOC115767016|XP_030567001.1|DNOV	LOC6635477|XP_032295544.1|DVIR
OG0008555	LOC115768899|XP_030569475.1|DNOV	LOC6634691|XP_002058344.1|DVIR
OG0008556	LOC115759159|XP_030555926.1|DNOV	LOC6626652|XP_002049882.1|DVIR
OG0008558	LOC115763359|XP_030561746.1|DNOV	LOC6634199|XP_002057731.2|DVIR, LOC116651565|XP_032294086.1|DVIR
OG0008560	LOC115763065|XP_030561349.1|DNOV	LOC6627638|XP_002051112.2|DVIR
OG0008561	LOC115763096|XP_030561393.1|DNOV	LOC6627492|XP_002052200.1|DVIR
OG0008562	LOC115758531|XP_030555082.1|DNOV	LOC6627804|XP_002051314.1|DVIR
OG0008563	LOC115764645|XP_030563679.1|DNOV	LOC6630959|XP_002054736.1|DVIR
OG0008564	LOC115758509|XP_030555060.1|DNOV	LOC6628856|XP_002051242.2|DVIR
OG0008565	LOC115766264|XP_030565987.1|DNOV	LOC6632151|XP_032296085.1|DVIR
OG0008566	LOC115769212|XP_030569782.1|DNOV	LOC6634022|XP_002057486.1|DVIR
OG0008569	LOC115768875|XP_030569443.1|DNOV	LOC6633491|XP_002057350.1|DVIR
OG0008571	LOC115771001|XP_030572363.1|DNOV	LOC6623129|XP_002046769.1|DVIR
OG0008572	LOC115763688|XP_030562230.1|DNOV	LOC6632674|XP_002056645.1|DVIR
OG0008573	LOC115768003|XP_030568273.1|DNOV	LOC6633508|XP_002057226.2|DVIR
OG0008574	LOC115770293|XP_030571388.1|DNOV	LOC26530963|XP_015031672.1|DVIR
OG0008575	LOC115771872|XP_030573614.1|DNOV	LOC6630061|XP_015027631.1|DVIR
OG0008576	LOC115767562|XP_030567703.1|DNOV	LOC6633345|XP_032289111.1|DVIR
OG0008577	LOC115771253|XP_030572718.1|DNOV	LOC6622225|XP_002046918.1|DVIR
