Orthogroup	DNOV.longest_only	DKIK.longest_only
OG0008277	LOC115766333|XP_030566084.1|DNOV	LOC108080103|XP_017030207.1|DKIK
OG0008278	LOC115763108|XP_030561412.1|DNOV	LOC108076925|XP_017025458.1|DKIK
OG0008279	LOC115766275|XP_030566000.1|DNOV	LOC108071832|XP_017018229.1|DKIK
OG0008280	LOC115767249|XP_030567315.1|DNOV	LOC108071838|XP_017018239.1|DKIK
OG0008281	LOC115766276|XP_030566003.1|DNOV	LOC108085233|XP_017037262.1|DKIK
OG0008282	LOC115769085|XP_030569657.1|DNOV	LOC108075990|XP_017024132.1|DKIK
OG0008283	LOC115767229|XP_030567286.1|DNOV	LOC108085933|XP_017038201.1|DKIK
OG0008284	LOC115766767|XP_030566624.1|DNOV	LOC108074884|XP_017022582.1|DKIK
OG0008285	LOC115765393|XP_030564782.1|DNOV	LOC108080032|XP_017030097.1|DKIK
OG0008286	LOC115768847|XP_030569406.1|DNOV	LOC108079325|XP_017029111.1|DKIK
OG0008287	LOC115767871|XP_030568091.1|DNOV	LOC108078992|XP_017028656.1|DKIK
OG0008288	LOC115761985|XP_030559892.1|DNOV	LOC108073118|XP_017020105.1|DKIK
OG0008289	LOC115771691|XP_030573367.1|DNOV	LOC108075667|XP_017023706.1|DKIK
OG0008290	LOC115764412|XP_030563270.1|DNOV	LOC108079461|XP_017029291.1|DKIK
OG0008291	LOC115768602|XP_030569115.1|DNOV	LOC108083494|XP_017034785.1|DKIK
OG0008292	LOC115765089|XP_030564332.1|DNOV	LOC108079260|XP_017029038.1|DKIK
OG0008293	LOC115766023|XP_030565654.1|DNOV	LOC108084997|XP_017036913.1|DKIK
OG0008294	LOC115761367|XP_030558976.1|DNOV	LOC108084586|XP_017036348.1|DKIK
OG0008295	LOC115765119|XP_030564372.1|DNOV	LOC108076614|XP_017025027.1|DKIK
OG0008296	LOC115765176|XP_030564456.1|DNOV	LOC108083491|XP_017034780.1|DKIK
OG0008297	LOC115767855|XP_030568071.1|DNOV	LOC108078993|XP_017028659.1|DKIK
OG0008298	LOC115768236|XP_030568621.1|DNOV	LOC108074161|XP_017021559.1|DKIK, LOC108078135|XP_017027250.1|DKIK
OG0008299	LOC115771784|XP_030573506.1|DNOV	LOC108085013|XP_017036944.1|DKIK
OG0008300	LOC115766389|XP_030566157.1|DNOV	LOC108071835|XP_017018235.1|DKIK
OG0008301	LOC115759642|XP_030556491.1|DNOV	LOC108084293|XP_017035945.1|DKIK
OG0008302	LOC115767244|XP_030567305.1|DNOV	LOC108084984|XP_017036902.1|DKIK
OG0008303	LOC115768383|XP_030568816.1|DNOV	LOC108084664|XP_017036474.1|DKIK
OG0008304	LOC115771335|XP_030572861.1|DNOV	LOC108080364|XP_017030571.1|DKIK
OG0008305	LOC115766331|XP_030566081.1|DNOV	LOC108080527|XP_017030816.1|DKIK
OG0008306	LOC115765352|XP_030564726.1|DNOV	LOC108085777|XP_017038016.1|DKIK
OG0008307	LOC115764640|XP_030563668.1|DNOV	LOC108077624|XP_017026521.1|DKIK
OG0008309	LOC115763389|XP_030561789.1|DNOV	LOC108072508|XP_017019169.1|DKIK
OG0008310	LOC115771434|XP_030573000.1|DNOV	LOC108085514|XP_017037627.1|DKIK
OG0008312	LOC115759477|XP_030556271.1|DNOV	LOC108085698|XP_017037899.1|DKIK
OG0008313	LOC115764350|XP_030563168.1|DNOV	LOC108079990|XP_017030046.1|DKIK
OG0008314	LOC115758005|XP_030554362.1|DNOV	LOC108074707|XP_017022336.1|DKIK
OG0008315	LOC115769575|XP_030570299.1|DNOV	LOC108086006|XP_017038308.1|DKIK
OG0008317	LOC115772101|XP_030573923.1|DNOV	LOC108075441|XP_017023383.1|DKIK
OG0008318	LOC115765121|XP_030564376.1|DNOV	LOC108083355|XP_017034587.1|DKIK
OG0008319	LOC115761131|XP_030558651.1|DNOV	LOC108072970|XP_017019892.1|DKIK
OG0008320	LOC115765209|XP_030564509.1|DNOV	LOC108079246|XP_017029020.1|DKIK
OG0008321	LOC115759586|XP_030556415.1|DNOV	LOC108080903|XP_017031294.1|DKIK
OG0008322	LOC115763956|XP_030562606.1|DNOV	LOC108077304|XP_017026074.1|DKIK
OG0008323	LOC115764933|XP_030564103.1|DNOV	LOC108071411|XP_017017643.1|DKIK
OG0008324	LOC115769054|XP_030569627.1|DNOV	LOC108083865|XP_017035341.1|DKIK
OG0008325	LOC115765198|XP_030564494.1|DNOV	LOC108083453|XP_017034712.1|DKIK
OG0008326	LOC115765004|XP_030564211.1|DNOV	LOC108071433|XP_017017676.1|DKIK
OG0008328	LOC115767583|XP_030567729.1|DNOV	LOC108080409|XP_017030632.1|DKIK
OG0008330	LOC115761041|XP_030558516.1|DNOV	LOC108076216|XP_017024446.1|DKIK
OG0008331	LOC115769391|XP_030570046.1|DNOV	LOC108078944|XP_017028582.1|DKIK
OG0008332	LOC115769754|XP_030570558.1|DNOV	LOC108078966|XP_017028621.1|DKIK
OG0008333	LOC115769380|XP_030570035.1|DNOV	LOC108070484|XP_017016461.1|DKIK
OG0008334	LOC115769378|XP_030570030.1|DNOV	LOC108070463|XP_017016433.1|DKIK
OG0008335	LOC115770522|XP_030571680.1|DNOV	LOC108075189|XP_017023013.1|DKIK
OG0008336	LOC115769834|XP_030570667.1|DNOV	LOC108083038|XP_017034157.1|DKIK
OG0008337	LOC115760846|XP_030558252.1|DNOV	LOC108078127|XP_017027240.1|DKIK
OG0008338	LOC115769345|XP_030569972.1|DNOV	LOC108073924|XP_017021210.1|DKIK
OG0008339	LOC115767263|XP_030567347.1|DNOV	LOC108083462|XP_017034733.1|DKIK
OG0008340	LOC115761098|XP_030558584.1|DNOV	LOC108072915|XP_017019737.1|DKIK
OG0008341	LOC115762917|XP_030561157.1|DNOV	LOC108080693|XP_017031023.1|DKIK
OG0008342	LOC115771083|XP_030572495.1|DNOV	LOC108075160|XP_017022936.1|DKIK
OG0008343	LOC115764782|XP_030563881.1|DNOV	LOC108077635|XP_017026537.1|DKIK
OG0008344	LOC115767140|XP_030567165.1|DNOV	LOC108079745|XP_017029648.1|DKIK
OG0008345	LOC115771016|XP_030572397.1|DNOV	LOC108079779|XP_017029714.1|DKIK
OG0008346	LOC115769157|XP_030569712.1|DNOV	LOC108079952|XP_017029999.1|DKIK
OG0008347	LOC115759270|XP_030556032.1|DNOV	LOC108074413|XP_017021930.1|DKIK
OG0008348	LOC115770959|XP_030572291.1|DNOV	LOC108077544|XP_017026422.1|DKIK
OG0008349	LOC115769886|XP_030570756.1|DNOV	LOC108074979|XP_017022701.1|DKIK
OG0008350	LOC115764275|XP_030563060.1|DNOV	LOC108080131|XP_017030254.1|DKIK
OG0008351	LOC115767640|XP_030567788.1|DNOV	LOC108075265|XP_017023121.1|DKIK
OG0008352	LOC115762613|XP_030560771.1|DNOV	LOC108084432|XP_017036128.1|DKIK
OG0008353	LOC115771293|XP_030572778.1|DNOV	LOC108080759|XP_017031105.1|DKIK
OG0008354	LOC115764235|XP_030563010.1|DNOV	LOC108075185|XP_017023008.1|DKIK
OG0008355	LOC115771443|XP_030573017.1|DNOV	LOC108078148|XP_017027279.1|DKIK
OG0008356	LOC115768575|XP_030569074.1|DNOV	LOC108070472|XP_017016446.1|DKIK
OG0008357	LOC115766177|XP_030565880.1|DNOV	LOC108072103|XP_017018606.1|DKIK
OG0008358	LOC115759200|XP_030555942.1|DNOV	LOC108075809|XP_017023870.1|DKIK
OG0008359	LOC115760984|XP_030558448.1|DNOV	LOC108072313|XP_017018874.1|DKIK
OG0008360	LOC115760968|XP_030558429.1|DNOV	LOC108076480|XP_017024858.1|DKIK
OG0008361	LOC115763515|XP_030561973.1|DNOV	LOC108074867|XP_017022569.1|DKIK
OG0008362	LOC115767757|XP_030567935.1|DNOV	LOC108085768|XP_017038000.1|DKIK
OG0008363	LOC115764496|XP_030563483.1|DNOV	LOC108073020|XP_017019967.1|DKIK
OG0008364	LOC115769982|XP_030570907.1|DNOV	LOC108083068|XP_017034196.1|DKIK
OG0008365	LOC115757697|XP_030553904.1|DNOV	LOC108078282|XP_017027534.1|DKIK
OG0008366	LOC115761282|XP_030558863.1|DNOV	LOC108070652|XP_017016709.1|DKIK
OG0008367	LOC115767043|XP_030567032.1|DNOV	LOC108080330|XP_017030519.1|DKIK
OG0008368	LOC115763146|XP_030561456.1|DNOV	LOC108077011|XP_017025579.1|DKIK
OG0008369	LOC115771312|XP_030572826.1|DNOV	LOC108081023|XP_017031468.1|DKIK
OG0008370	LOC115760395|XP_030557554.1|DNOV	LOC108073494|XP_017020643.1|DKIK
OG0008371	LOC115765596|XP_030565106.1|DNOV	LOC108081496|XP_017032199.1|DKIK
OG0008372	LOC115770510|XP_030571673.1|DNOV	LOC108071290|XP_017017477.1|DKIK
OG0008373	LOC115759922|XP_030556916.1|DNOV	LOC108077293|XP_017026061.1|DKIK
OG0008374	LOC115758824|XP_030555460.1|DNOV	LOC108083480|XP_017034766.1|DKIK
OG0008375	LOC115768539|XP_030569000.1|DNOV	LOC108081425|XP_017032096.1|DKIK
OG0008376	LOC115758435|XP_030554950.1|DNOV	LOC108086225|XP_017038579.1|DKIK
OG0008379	LOC115763102|XP_030561402.1|DNOV	LOC108075954|XP_017024091.1|DKIK
OG0008380	LOC115763188|XP_030561506.1|DNOV	LOC108077164|XP_017025888.1|DKIK
OG0008381	LOC115760046|XP_030557075.1|DNOV	LOC108086262|XP_017038636.1|DKIK
OG0008383	LOC115759933|XP_030556931.1|DNOV	LOC108079657|XP_017029543.1|DKIK
OG0008384	LOC115759282|XP_030556044.1|DNOV	LOC108082068|XP_017032840.1|DKIK
OG0008385	LOC115760219|XP_030557332.1|DNOV	LOC108081457|XP_017032136.1|DKIK
OG0008386	LOC115766370|XP_030566129.1|DNOV	LOC108071790|XP_017018158.1|DKIK
OG0008387	LOC115764907|XP_030564064.1|DNOV	LOC108073408|XP_017020494.1|DKIK
OG0008388	LOC115763332|XP_030561697.1|DNOV	LOC108074802|XP_017022476.1|DKIK
OG0008389	LOC115759991|XP_030557004.1|DNOV	LOC108073615|XP_017020799.1|DKIK
OG0008390	LOC115758883|XP_030555538.1|DNOV	LOC108081423|XP_017032094.1|DKIK
OG0008391	LOC115758794|XP_030555427.1|DNOV	LOC108074593|XP_017022195.1|DKIK
OG0008392	LOC115770122|XP_030571115.1|DNOV	LOC108075093|XP_017022865.1|DKIK
OG0008393	LOC115770277|XP_030571362.1|DNOV	LOC108075030|XP_017022773.1|DKIK
OG0008394	LOC115769347|XP_030569975.1|DNOV	LOC108075248|XP_017023095.1|DKIK
OG0008395	LOC115767217|XP_030567271.1|DNOV	LOC108083521|XP_017034839.1|DKIK
OG0008396	LOC115766910|XP_030566847.1|DNOV	LOC108083516|XP_017034824.1|DKIK
OG0008397	LOC115764359|XP_030563179.1|DNOV	LOC108074944|XP_017022666.1|DKIK
OG0008398	LOC115768592|XP_030569101.1|DNOV	LOC108074919|XP_017022638.1|DKIK
OG0008399	LOC115768691|XP_030569238.1|DNOV	LOC108076055|XP_017024230.1|DKIK
OG0008400	LOC115769953|XP_030570858.1|DNOV	LOC108075297|XP_017023181.1|DKIK
OG0008401	LOC115759188|XP_030555924.1|DNOV	LOC108074343|XP_017021855.1|DKIK
OG0008402	LOC115771739|XP_030573426.1|DNOV	LOC108077778|XP_017026766.1|DKIK
OG0008403	LOC115767053|XP_030567046.1|DNOV	LOC108075187|XP_017023011.1|DKIK
OG0008404	LOC115759409|XP_030556160.1|DNOV	LOC108075525|XP_017023510.1|DKIK
OG0008405	LOC115768595|XP_030569105.1|DNOV	LOC108083362|XP_017034593.1|DKIK
OG0008406	LOC115768739|XP_030569283.1|DNOV	LOC108083461|XP_017034732.1|DKIK
OG0008407	LOC115763645|XP_030562147.1|DNOV	LOC108082878|XP_017033952.1|DKIK
OG0008408	LOC115767997|XP_030568262.1|DNOV	LOC108080508|XP_017030766.1|DKIK
OG0008409	LOC115771383|XP_030572927.1|DNOV	LOC108074990|XP_017022710.1|DKIK
OG0008410	LOC115764802|XP_030563909.1|DNOV	LOC108072035|XP_017018507.1|DKIK
OG0008411	LOC115766209|XP_030565921.1|DNOV	LOC108081118|XP_017031613.1|DKIK
OG0008412	LOC115768491|XP_030568934.1|DNOV	LOC108080543|XP_017030835.1|DKIK
OG0008413	LOC115770101|XP_030571078.1|DNOV	LOC108073937|XP_017021232.1|DKIK
OG0008414	LOC115768500|XP_030568946.1|DNOV	LOC108080512|XP_017030778.1|DKIK
OG0008415	LOC115767272|XP_030567363.1|DNOV	LOC108082933|XP_017034026.1|DKIK
OG0008416	LOC115765193|XP_030564480.1|DNOV	LOC108079279|XP_017029064.1|DKIK
OG0008417	LOC115768782|XP_030569337.1|DNOV	LOC108083426|XP_017034671.1|DKIK
OG0008418	LOC115764249|XP_030563027.1|DNOV	LOC108076069|XP_017024263.1|DKIK
OG0008419	LOC115769012|XP_030569583.1|DNOV	LOC108080183|XP_017030321.1|DKIK
OG0008420	LOC115767579|XP_030567724.1|DNOV	LOC108083627|XP_017034989.1|DKIK
OG0008421	LOC115765343|XP_030564713.1|DNOV	LOC108084859|XP_017036733.1|DKIK
OG0008423	LOC115766593|XP_030566440.1|DNOV	LOC108072275|XP_017018830.1|DKIK
OG0008424	LOC115768867|XP_030569432.1|DNOV	LOC108079252|XP_017029031.1|DKIK
OG0008425	LOC115770884|XP_030572179.1|DNOV	LOC108070722|XP_017016806.1|DKIK
OG0008426	LOC115757792|XP_030554065.1|DNOV	LOC108082542|XP_017033468.1|DKIK
OG0008427	LOC115766369|XP_030566128.1|DNOV	LOC108080533|XP_017030822.1|DKIK
OG0008428	LOC115759214|XP_030555966.1|DNOV	LOC108080151|XP_017030278.1|DKIK
OG0008429	LOC115770775|XP_030572053.1|DNOV	LOC108080976|XP_017031392.1|DKIK
OG0008430	LOC115769096|XP_030569666.1|DNOV	LOC108080251|XP_017030399.1|DKIK
OG0008431	LOC115762926|XP_030561170.1|DNOV	LOC108076441|XP_017024795.1|DKIK
OG0008432	LOC115765038|XP_030564265.1|DNOV	LOC108083726|XP_017035120.1|DKIK
OG0008433	LOC115770464|XP_030571600.1|DNOV	LOC108084807|XP_017036655.1|DKIK
OG0008434	LOC115771843|XP_030573585.1|DNOV	LOC108073695|XP_017020917.1|DKIK
OG0008435	LOC115763056|XP_030561341.1|DNOV	LOC108076919|XP_017025452.1|DKIK
OG0008436	LOC115761416|XP_030559037.1|DNOV	LOC108076330|XP_017024603.1|DKIK
OG0008438	LOC115759532|XP_030556342.1|DNOV	LOC108085452|XP_017037552.1|DKIK
OG0008439	LOC115757896|XP_030554201.1|DNOV	LOC108082408|XP_017033246.1|DKIK
OG0008440	LOC115763696|XP_030562243.1|DNOV	LOC108084372|XP_017036044.1|DKIK
OG0008441	LOC115771461|XP_030573038.1|DNOV	LOC108083318|XP_017034547.1|DKIK
OG0008442	LOC115764442|XP_030563311.1|DNOV	LOC108082595|XP_017033551.1|DKIK
OG0008443	LOC115769815|XP_030570647.1|DNOV	LOC108083053|XP_017034169.1|DKIK
OG0008444	LOC115766382|XP_030566149.1|DNOV	LOC108080650|XP_017030963.1|DKIK
OG0008445	LOC115768978|XP_030569554.1|DNOV	LOC108080189|XP_017030332.1|DKIK
OG0008446	LOC115766433|XP_030566221.1|DNOV	LOC108080232|XP_017030377.1|DKIK
OG0008447	LOC115767621|XP_030567781.1|DNOV	LOC108074949|XP_017022671.1|DKIK
OG0008448	LOC115767371|XP_030567490.1|DNOV	LOC108076023|XP_017024170.1|DKIK
OG0008449	LOC115765142|XP_030564405.1|DNOV	LOC108085955|XP_017038231.1|DKIK
OG0008450	LOC115768109|XP_030568471.1|DNOV	LOC108082930|XP_017034012.1|DKIK
OG0008451	LOC115763756|XP_030562328.1|DNOV	LOC108076477|XP_017024894.1|DKIK
OG0008452	LOC115765941|XP_030565546.1|DNOV	LOC108074329|XP_017021827.1|DKIK
OG0008453	LOC115762281|XP_030560305.1|DNOV	LOC108076672|XP_017025093.1|DKIK
OG0008454	LOC115765388|XP_030564773.1|DNOV	LOC108080322|XP_017030505.1|DKIK
OG0008455	LOC115762774|XP_030560984.1|DNOV	LOC108072734|XP_017019485.1|DKIK
OG0008456	LOC115763681|XP_030562213.1|DNOV	LOC108084147|XP_017035682.1|DKIK
OG0008457	LOC115770749|XP_030572013.1|DNOV	LOC108073240|XP_017020282.1|DKIK
OG0008458	LOC115757937|XP_030554265.1|DNOV	LOC108070886|XP_017017019.1|DKIK
OG0008459	LOC115766409|XP_030566188.1|DNOV	LOC108083875|XP_017035352.1|DKIK
OG0008460	LOC115763194|XP_030561515.1|DNOV	LOC108075864|XP_017023948.1|DKIK
OG0008461	LOC115760342|XP_030557482.1|DNOV, LOC115760292|XP_030557426.1|DNOV	LOC108079668|XP_017029554.1|DKIK
OG0008462	LOC115758639|XP_030555235.1|DNOV	LOC108074569|XP_017022159.1|DKIK
OG0008463	LOC115758384|XP_030554846.1|DNOV	LOC108074293|XP_017021769.1|DKIK
OG0008464	LOC115760544|XP_030557791.1|DNOV	LOC108072338|XP_017018915.1|DKIK
OG0008465	LOC115760480|XP_030557675.1|DNOV	LOC108072326|XP_017018895.1|DKIK
OG0008466	LOC115760889|XP_030558313.1|DNOV	LOC108076311|XP_017024579.1|DKIK
OG0008467	LOC115758624|XP_030555253.1|DNOV	LOC108082612|XP_017033581.1|DKIK
OG0008468	LOC115759132|XP_030555838.1|DNOV	LOC108074530|XP_017022096.1|DKIK
OG0008470	LOC115760576|XP_030557854.1|DNOV	LOC108076505|XP_017024893.1|DKIK
OG0008472	LOC115758703|XP_030555315.1|DNOV	LOC108072967|XP_017019889.1|DKIK
OG0008473	LOC115765238|XP_030564555.1|DNOV	LOC108083791|XP_017035206.1|DKIK
OG0008474	LOC115770737|XP_030571999.1|DNOV	LOC108070677|XP_017016739.1|DKIK
OG0008475	LOC115763568|XP_030562048.1|DNOV	LOC108072521|XP_017019181.1|DKIK
OG0008476	LOC115766197|XP_030565906.1|DNOV, LOC115766255|XP_030565975.1|DNOV	LOC108084039|XP_017035544.1|DKIK
OG0008477	LOC115760759|XP_030558099.1|DNOV	LOC108070759|XP_017016846.1|DKIK
OG0008479	LOC115765252|XP_030564593.1|DNOV	LOC108078216|XP_017027393.1|DKIK
OG0008480	LOC115769969|XP_030570885.1|DNOV	LOC108083081|XP_017034210.1|DKIK
OG0008481	LOC115767990|XP_030568251.1|DNOV	LOC108084661|XP_017036472.1|DKIK
OG0008482	LOC115771135|XP_030572564.1|DNOV	LOC108077533|XP_017026407.1|DKIK
OG0008483	LOC115758946|XP_030555607.1|DNOV	LOC108082055|XP_017032820.1|DKIK, LOC108078002|XP_017027044.1|DKIK, LOC108081398|XP_017032047.1|DKIK
OG0008484	LOC115761774|XP_030559564.1|DNOV	LOC108077395|XP_017026182.1|DKIK
OG0008485	LOC115758700|XP_030555308.1|DNOV	LOC108082126|XP_017032916.1|DKIK
OG0008486	LOC115767958|XP_030568212.1|DNOV	LOC108085975|XP_017038268.1|DKIK
OG0008487	LOC115764307|XP_030563105.1|DNOV	LOC108080026|XP_017030089.1|DKIK
OG0008488	LOC115763743|XP_030562307.1|DNOV	LOC108084821|XP_017036672.1|DKIK
OG0008489	LOC115761418|XP_030559034.1|DNOV	LOC108085403|XP_017037461.1|DKIK
OG0008490	LOC115766035|XP_030565666.1|DNOV	LOC108073590|XP_017020773.1|DKIK
OG0008491	LOC115761881|XP_030559743.1|DNOV	LOC108077638|XP_017026541.1|DKIK
OG0008492	LOC115759986|XP_030557000.1|DNOV	LOC108079532|XP_017029357.1|DKIK
OG0008493	LOC115769185|XP_030569749.1|DNOV	LOC108075380|XP_017023283.1|DKIK, LOC108075324|XP_017023222.1|DKIK
OG0008494	LOC115758684|XP_030555291.1|DNOV	LOC108076250|XP_017024488.1|DKIK
OG0008495	LOC115757923|XP_030554251.1|DNOV	LOC108076315|XP_017024583.1|DKIK
OG0008496	LOC115760479|XP_030557674.1|DNOV	LOC108072325|XP_017018894.1|DKIK
OG0008497	LOC115757869|XP_030554166.1|DNOV	LOC108076632|XP_017025047.1|DKIK
OG0008498	LOC115761976|XP_030559886.1|DNOV	LOC108072882|XP_017019691.1|DKIK
OG0008499	LOC115766560|XP_030566398.1|DNOV	LOC108082129|XP_017032920.1|DKIK
OG0008500	LOC115764586|XP_030563596.1|DNOV	LOC108082288|XP_017033108.1|DKIK, LOC108082443|XP_017033302.1|DKIK
OG0008501	LOC115769901|XP_030570782.1|DNOV	LOC108071944|XP_017018399.1|DKIK
OG0008502	LOC115767853|XP_030568066.1|DNOV	LOC108083772|XP_017035186.1|DKIK
OG0008503	LOC115768741|XP_030569287.1|DNOV	LOC108083500|XP_017034798.1|DKIK
OG0008504	LOC115768098|XP_030568451.1|DNOV	LOC108075164|XP_017022955.1|DKIK
OG0008505	LOC115767541|XP_030567683.1|DNOV	LOC108085818|XP_017038058.1|DKIK
OG0008506	LOC115762676|XP_030560851.1|DNOV	LOC108080201|XP_017030346.1|DKIK
OG0008507	LOC115768115|XP_030568478.1|DNOV	LOC108076682|XP_017025118.1|DKIK, LOC108080570|XP_017030864.1|DKIK, LOC108080569|XP_017030863.1|DKIK
OG0008508	LOC115765108|XP_030564352.1|DNOV	LOC108071662|XP_017017955.1|DKIK
OG0008509	LOC115768395|XP_030568829.1|DNOV	LOC108080274|XP_017030427.1|DKIK
OG0008510	LOC115771317|XP_030572840.1|DNOV	LOC108081004|XP_017031430.1|DKIK
OG0008511	LOC115763223|XP_030561557.1|DNOV, LOC115763235|XP_030561571.1|DNOV, LOC115763049|XP_030561333.1|DNOV	LOC108082689|XP_017033683.1|DKIK, LOC108082883|XP_017033954.1|DKIK
OG0008512	LOC115759303|XP_030556068.1|DNOV, LOC115758415|XP_030554924.1|DNOV	LOC108075847|XP_017023917.1|DKIK
OG0008513	LOC115759885|XP_030556860.1|DNOV	LOC108074508|XP_017022075.1|DKIK
OG0008514	LOC115763092|XP_030561390.1|DNOV	LOC108076917|XP_017025449.1|DKIK
OG0008515	LOC115763152|XP_030561460.1|DNOV	LOC108086254|XP_017038628.1|DKIK, LOC108071836|XP_017018237.1|DKIK
OG0008516	LOC115769653|XP_030570425.1|DNOV	LOC108085992|XP_017038282.1|DKIK, LOC108070549|XP_017016564.1|DKIK, LOC108070550|XP_017016565.1|DKIK
OG0008517	LOC115769929|XP_030570831.1|DNOV	LOC108078874|XP_017028487.1|DKIK
OG0008518	LOC115770448|XP_030571584.1|DNOV	LOC108083455|XP_017034714.1|DKIK, LOC108081522|XP_017032229.1|DKIK, LOC108072513|XP_017019176.1|DKIK
OG0008519	LOC115762383|XP_030560422.1|DNOV	LOC108072943|XP_017019787.1|DKIK
OG0008520	LOC115759540|XP_030556355.1|DNOV	LOC108084349|XP_017036001.1|DKIK
OG0008523	LOC115769299|XP_030569886.1|DNOV	LOC108075816|XP_017023879.1|DKIK
OG0008524	LOC115767338|XP_030567449.1|DNOV	LOC108079313|XP_017029095.1|DKIK
OG0008527	LOC115768710|XP_030569262.1|DNOV	LOC108083388|XP_017034627.1|DKIK
OG0008528	LOC115760244|XP_030557360.1|DNOV	LOC108079061|XP_017028763.1|DKIK
OG0008529	LOC115768447|XP_030568866.1|DNOV	LOC108076012|XP_017024157.1|DKIK
OG0008530	LOC115767867|XP_030568085.1|DNOV	LOC108078998|XP_017028666.1|DKIK
OG0008531	LOC115768887|XP_030569458.1|DNOV	LOC108084677|XP_017036495.1|DKIK
OG0008532	LOC115767221|XP_030567278.1|DNOV	LOC108085978|XP_017038267.1|DKIK
OG0008535	LOC115768974|XP_030569550.1|DNOV	LOC108074952|XP_017022673.1|DKIK
OG0008536	LOC115767369|XP_030567488.1|DNOV	LOC108080400|XP_017030617.1|DKIK
OG0008538	LOC115765106|XP_030564350.1|DNOV	LOC108071831|XP_017018228.1|DKIK
OG0008539	LOC115768877|XP_030569445.1|DNOV	LOC108070957|XP_017017112.1|DKIK
OG0008540	LOC115761909|XP_030559787.1|DNOV	LOC108073392|XP_017020466.1|DKIK
OG0008541	LOC115759238|XP_030556000.1|DNOV	LOC108078266|XP_017027503.1|DKIK
OG0008544	LOC115764937|XP_030564113.1|DNOV	LOC108078141|XP_017027268.1|DKIK
OG0008546	LOC115769790|XP_030570617.1|DNOV	LOC108075038|XP_017022795.1|DKIK
OG0008547	LOC115767616|XP_030567776.1|DNOV	LOC108072413|XP_017019006.1|DKIK
OG0008549	LOC115761838|XP_030559680.1|DNOV	LOC108073504|XP_017020661.1|DKIK
OG0008552	LOC115771002|XP_030572364.1|DNOV	LOC108077522|XP_017026376.1|DKIK
OG0008553	LOC115762070|XP_030560019.1|DNOV	LOC108077970|XP_017027001.1|DKIK
OG0008554	LOC115767016|XP_030567001.1|DNOV	LOC108076089|XP_017024296.1|DKIK
OG0008555	LOC115768899|XP_030569475.1|DNOV	LOC108079439|XP_017029262.1|DKIK
OG0008556	LOC115759159|XP_030555926.1|DNOV	LOC108078506|XP_017027897.1|DKIK
OG0008557	LOC115761181|XP_030558705.1|DNOV	LOC108077742|XP_017026695.1|DKIK
OG0008558	LOC115763359|XP_030561746.1|DNOV	LOC108074606|XP_017022212.1|DKIK
OG0008560	LOC115763065|XP_030561349.1|DNOV	LOC108082206|XP_017033026.1|DKIK
OG0008561	LOC115763096|XP_030561393.1|DNOV	LOC108082216|XP_017033038.1|DKIK
OG0008562	LOC115758531|XP_030555082.1|DNOV	LOC108082863|XP_017033929.1|DKIK
OG0008563	LOC115764645|XP_030563679.1|DNOV	LOC108071331|XP_017017534.1|DKIK
OG0008564	LOC115758509|XP_030555060.1|DNOV	LOC108076956|XP_017025495.1|DKIK
OG0008565	LOC115766264|XP_030565987.1|DNOV	LOC108078814|XP_017028385.1|DKIK
OG0008566	LOC115769212|XP_030569782.1|DNOV	LOC108085267|XP_017037306.1|DKIK
OG0008569	LOC115768875|XP_030569443.1|DNOV	LOC108083431|XP_017034675.1|DKIK
OG0008571	LOC115771001|XP_030572363.1|DNOV	LOC108077521|XP_017026375.1|DKIK
OG0008572	LOC115763688|XP_030562230.1|DNOV	LOC108080755|XP_017031098.1|DKIK
OG0008573	LOC115768003|XP_030568273.1|DNOV	LOC108074249|XP_017021704.1|DKIK
OG0008574	LOC115770293|XP_030571388.1|DNOV	LOC108078721|XP_017028207.1|DKIK
OG0008575	LOC115771872|XP_030573614.1|DNOV	LOC108083715|XP_017035107.1|DKIK
OG0008576	LOC115767562|XP_030567703.1|DNOV	LOC108080366|XP_017030573.1|DKIK
OG0008577	LOC115771253|XP_030572718.1|DNOV	LOC108083139|XP_017034309.1|DKIK
OG0008578	LOC115764687|XP_030563736.1|DNOV	LOC108083215|XP_017034413.1|DKIK
OG0008579	LOC115769932|XP_030570834.1|DNOV	LOC108078812|XP_017028380.1|DKIK
OG0008581	LOC115771473|XP_030573055.1|DNOV	LOC108083290|XP_017034509.1|DKIK
OG0008582	LOC115768009|XP_030568280.1|DNOV	LOC108079159|XP_017028897.1|DKIK
OG0008583	LOC115767194|XP_030567245.1|DNOV	LOC108080360|XP_017030561.1|DKIK
OG0008584	LOC115765360|XP_030564737.1|DNOV	LOC108080323|XP_017030507.1|DKIK
OG0008585	LOC115768986|XP_030569562.1|DNOV	LOC108074942|XP_017022662.1|DKIK
OG0008586	LOC115768984|XP_030569559.1|DNOV	LOC108074908|XP_017022626.1|DKIK
OG0008587	LOC115759447|XP_030556230.1|DNOV	LOC108081773|XP_017032475.1|DKIK
OG0008588	LOC115759451|XP_030556242.1|DNOV	LOC108084370|XP_017036039.1|DKIK
OG0008589	LOC115766820|XP_030566716.1|DNOV	LOC108080519|XP_017030792.1|DKIK
OG0008590	LOC115765730|XP_030565253.1|DNOV	LOC108085896|XP_017038150.1|DKIK
