Orthogroup	DNOV.longest_only	DPSE.longest_only
OG0008141	LOC115771366|XP_030572910.1|DNOV	LOC4815066|XP_033238221.1|DPSE
OG0008142	LOC115768156|XP_030568511.1|DNOV	LOC4815517|XP_001355493.2|DPSE
OG0008143	LOC115763306|XP_030561660.1|DNOV	LOC6899195|XP_033237771.1|DPSE
OG0008144	LOC115762478|XP_030560562.1|DNOV	LOC4804752|XP_001361263.1|DPSE
OG0008145	LOC115768584|XP_030569089.1|DNOV	LOC4815447|XP_033239346.1|DPSE
OG0008146	LOC115767235|XP_030567296.1|DNOV	LOC4815048|XP_001355144.1|DPSE
OG0008147	LOC115767205|XP_030567257.1|DNOV	LOC6901753|XP_033237578.1|DPSE
OG0008148	LOC115768736|XP_030569279.1|DNOV	LOC4814631|XP_033240965.1|DPSE
OG0008149	LOC115766857|XP_030566773.1|DNOV	LOC4815696|XP_001355570.1|DPSE
OG0008150	LOC115768314|XP_030568723.1|DNOV	LOC4815407|XP_001355500.2|DPSE
OG0008151	LOC115768172|XP_030568530.1|DNOV	LOC4815641|XP_033238717.1|DPSE
OG0008152	LOC115767279|XP_030567371.1|DNOV	LOC6901978|XP_033240815.1|DPSE
OG0008153	LOC115760930|XP_030558364.1|DNOV	LOC4803402|XP_001360130.3|DPSE
OG0008154	LOC115770475|XP_030571619.1|DNOV	LOC6900367|XP_015042615.2|DPSE
OG0008155	LOC115766305|XP_030566046.1|DNOV	LOC4813779|XP_001353894.3|DPSE
OG0008156	LOC115772059|XP_030573863.1|DNOV	LOC4801121|XP_001358265.2|DPSE
OG0008157	LOC115761956|XP_030559854.1|DNOV	LOC4801020|XP_001358190.3|DPSE
OG0008158	LOC115765125|XP_030564381.1|DNOV	LOC4814759|XP_033239446.1|DPSE
OG0008159	LOC115766402|XP_030566183.1|DNOV	LOC6900826|XP_002135184.2|DPSE
OG0008160	LOC115758079|XP_030554456.1|DNOV	LOC4803502|XP_033233880.1|DPSE
OG0008161	LOC115766298|XP_030566033.1|DNOV	LOC6901670|XP_002134339.1|DPSE
OG0008162	LOC115766485|XP_030566306.1|DNOV	LOC4815251|XP_033240021.1|DPSE
OG0008163	LOC115769693|XP_030570476.1|DNOV	LOC4812002|XP_001352712.3|DPSE
OG0008164	LOC115767603|XP_030567756.1|DNOV	LOC6901181|XP_002133882.2|DPSE
OG0008165	LOC115766863|XP_030566782.1|DNOV	LOC4815945|XP_001355538.2|DPSE
OG0008166	LOC115766898|XP_030566834.1|DNOV	LOC4815944|XP_001355537.3|DPSE
OG0008167	LOC115768591|XP_030569100.1|DNOV	LOC6902023|XP_002133557.1|DPSE
OG0008168	LOC115768597|XP_030569107.1|DNOV	LOC4815588|XP_001355376.3|DPSE
OG0008169	LOC115767113|XP_030567127.1|DNOV	LOC4814275|XP_001354483.2|DPSE
OG0008170	LOC115757964|XP_030554304.1|DNOV	LOC4803657|XP_033233762.1|DPSE
OG0008171	LOC115766375|XP_030566134.1|DNOV	LOC4815647|XP_033240851.1|DPSE
OG0008172	LOC115765679|XP_030565198.1|DNOV	LOC4803186|XP_001359969.3|DPSE
OG0008173	LOC115758879|XP_030555533.1|DNOV	LOC4816544|XP_003736151.2|DPSE
OG0008174	LOC115757809|XP_030554092.1|DNOV	LOC6898465|XP_002138508.1|DPSE
OG0008175	LOC115767207|XP_030567259.1|DNOV	LOC4815665|XP_033239480.1|DPSE
OG0008176	LOC115767544|XP_030567686.1|DNOV	LOC4816060|XP_001355567.1|DPSE
OG0008177	LOC115767601|XP_030567754.1|DNOV	LOC4814925|XP_001354540.1|DPSE
OG0008178	LOC115768999|XP_030569569.1|DNOV	LOC4814468|XP_001354906.2|DPSE
OG0008179	LOC115769008|XP_030569578.1|DNOV	LOC4815890|XP_001355505.3|DPSE
OG0008180	LOC115767072|XP_030567073.1|DNOV	LOC4815418|XP_001355475.3|DPSE
OG0008181	LOC115767073|XP_030567074.1|DNOV	LOC6901138|XP_002134614.1|DPSE
OG0008182	LOC115764501|XP_030563450.1|DNOV	LOC4805048|XP_001361513.1|DPSE
OG0008183	LOC115757954|XP_030554289.1|DNOV	LOC6899067|XP_004444561.3|DPSE
OG0008184	LOC115763174|XP_030561487.1|DNOV	LOC13036553|XP_003736586.3|DPSE
OG0008185	LOC115771897|XP_030573642.1|DNOV	LOC4801846|XP_001358878.2|DPSE
OG0008186	LOC115761387|XP_030559003.1|DNOV	LOC4803809|XP_001360467.3|DPSE
OG0008187	LOC115761406|XP_030559027.1|DNOV	LOC4803810|XP_001360468.4|DPSE
OG0008188	LOC115759694|XP_030556552.1|DNOV	LOC4817569|XP_001356974.1|DPSE
OG0008189	LOC115763482|XP_030561927.1|DNOV	LOC4816343|XP_001356137.1|DPSE
OG0008190	LOC115769471|XP_030570148.1|DNOV	LOC6899943|XP_002135311.2|DPSE
OG0008191	LOC115764392|XP_030563230.1|DNOV	LOC4815698|XP_001355439.1|DPSE
OG0008192	LOC115768996|XP_030569564.1|DNOV	LOC4814816|XP_001354569.2|DPSE
OG0008193	LOC115765260|XP_030564599.1|DNOV	LOC6901084|XP_015042269.2|DPSE
OG0008194	LOC115758352|XP_030554795.1|DNOV	LOC4818082|XP_001357359.1|DPSE
OG0008195	LOC115758050|XP_030554424.1|DNOV	LOC4805163|XP_001361612.3|DPSE
OG0008196	LOC115771050|XP_030572461.1|DNOV	LOC4803841|XP_001360494.3|DPSE
OG0008197	LOC115770433|XP_030571563.1|DNOV	LOC6900547|XP_002134931.3|DPSE
OG0008198	LOC115767057|XP_030567053.1|DNOV	LOC4814329|XP_001354489.4|DPSE
OG0008199	LOC115767182|XP_030567232.1|DNOV	LOC4816097|XP_001355672.2|DPSE
OG0008200	LOC115772035|XP_030573832.1|DNOV	LOC4804884|XP_001361372.2|DPSE
OG0008201	LOC115766295|XP_030566034.1|DNOV	LOC4812978|XP_001353893.2|DPSE
OG0008202	LOC115771540|XP_030573137.1|DNOV	LOC4811980|XP_033241151.1|DPSE
OG0008203	LOC115762798|XP_030561014.1|DNOV	LOC4812872|XP_001353723.2|DPSE
OG0008204	LOC115766882|XP_030566812.1|DNOV	LOC4815601|XP_001355319.1|DPSE
OG0008205	LOC115767811|XP_030568003.1|DNOV	LOC4814772|XP_001354624.2|DPSE
OG0008206	LOC115771560|XP_030573169.1|DNOV	LOC4812598|XP_015044092.2|DPSE
OG0008207	LOC115770303|XP_030571398.1|DNOV	LOC4812303|XP_001353013.3|DPSE
OG0008208	LOC115767451|XP_030567609.1|DNOV	LOC4803870|XP_033233871.1|DPSE
OG0008209	LOC115767707|XP_030567860.1|DNOV	LOC4811910|XP_001352857.4|DPSE
OG0008210	LOC115764445|XP_030563315.1|DNOV	LOC6898569|XP_002138589.2|DPSE
OG0008211	LOC115763561|XP_030562041.1|DNOV	LOC4817410|XP_001356342.1|DPSE
OG0008212	LOC115771520|XP_030573114.1|DNOV	LOC4812553|XP_001352954.2|DPSE
OG0008213	LOC115771358|XP_030572900.1|DNOV	LOC4814937|XP_001354499.3|DPSE
OG0008214	LOC115770361|XP_030571465.1|DNOV	LOC6900484|XP_002134874.2|DPSE
OG0008215	LOC115767216|XP_030567270.1|DNOV	LOC4814204|XP_001354330.2|DPSE
OG0008216	LOC115770404|XP_030571522.1|DNOV	LOC4812938|XP_001353309.1|DPSE
OG0008217	LOC115769009|XP_030569579.1|DNOV	LOC4815412|XP_001355503.2|DPSE
OG0008218	LOC115767501|XP_030567671.1|DNOV	LOC6898277|XP_002138344.2|DPSE
OG0008219	LOC115768697|XP_030569242.1|DNOV	LOC6901611|XP_002134281.3|DPSE
OG0008220	LOC115768872|XP_030569438.1|DNOV	LOC4815730|XP_001355403.3|DPSE
OG0008221	LOC115767712|XP_030567868.1|DNOV	LOC4816969|XP_033235293.1|DPSE
OG0008222	LOC115771405|XP_030572963.1|DNOV	LOC4811932|XP_001352399.3|DPSE
OG0008223	LOC115770294|XP_030571390.1|DNOV	LOC4813678|XP_001353174.4|DPSE
OG0008224	LOC115770496|XP_030571649.1|DNOV	LOC4812616|XP_001353009.3|DPSE
OG0008225	LOC115771363|XP_030572904.1|DNOV	LOC4815425|XP_001355647.2|DPSE
OG0008226	LOC115771336|XP_030572863.1|DNOV	LOC4815587|XP_015041374.2|DPSE
OG0008227	LOC115761725|XP_030559466.1|DNOV	LOC4801151|XP_001358288.3|DPSE
OG0008228	LOC115764887|XP_030564029.1|DNOV	LOC4800507|XP_033241782.1|DPSE
OG0008229	LOC115761828|XP_030559630.1|DNOV	LOC13036369|XP_003736379.1|DPSE
OG0008230	LOC115765740|XP_030565264.1|DNOV	LOC4803183|XP_033233075.1|DPSE
OG0008232	LOC115767146|XP_030567175.1|DNOV	LOC117185197|XP_033241450.1|DPSE, LOC4813846|XP_001353555.1|DPSE
OG0008233	LOC115758739|XP_030555349.1|DNOV	LOC4816166|XP_033235553.1|DPSE
OG0008234	LOC115760545|XP_030557793.1|DNOV	LOC4803556|XP_001360262.3|DPSE
OG0008235	LOC115768622|XP_030569140.1|DNOV	LOC4814659|XP_001354860.1|DPSE
OG0008236	LOC115760623|XP_030557933.1|DNOV	LOC6897203|XP_002137375.1|DPSE, LOC6898674|XP_002138679.1|DPSE
OG0008237	LOC115765195|XP_030564520.1|DNOV	LOC4804132|XP_001360738.4|DPSE
OG0008238	LOC115765832|XP_030565416.1|DNOV	LOC4814131|XP_001354253.2|DPSE
OG0008239	LOC115770463|XP_030571599.1|DNOV	LOC4813097|XP_001353210.4|DPSE
OG0008240	LOC115760774|XP_030558122.1|DNOV	LOC4804448|XP_001361009.3|DPSE
OG0008243	LOC115762049|XP_030559987.1|DNOV	LOC6898690|XP_002138695.3|DPSE
OG0008244	LOC115761522|XP_030559153.1|DNOV	LOC4800989|XP_001358165.2|DPSE
OG0008245	LOC115766556|XP_030566395.1|DNOV	LOC4804966|XP_001361442.1|DPSE
OG0008246	LOC115757805|XP_030554082.1|DNOV	LOC4805392|XP_001361801.2|DPSE
OG0008247	LOC115771816|XP_030573555.1|DNOV, LOC115771815|XP_030573554.1|DNOV, LOC115771814|XP_030573553.1|DNOV	LOC6896895|XP_015038864.2|DPSE
OG0008248	LOC115761312|XP_030558903.1|DNOV	LOC6897074|XP_002137258.2|DPSE
OG0008249	LOC115758551|XP_030555108.1|DNOV, LOC115759549|XP_030556367.1|DNOV	LOC4800369|XP_001357657.2|DPSE
OG0008250	LOC115761111|XP_030558600.1|DNOV	LOC4804049|XP_001360672.2|DPSE
OG0008251	LOC115762284|XP_030560308.1|DNOV	LOC5495518|XP_001360174.1|DPSE
OG0008252	LOC115765015|XP_030564228.1|DNOV, LOC115762404|XP_030560452.1|DNOV	LOC4805179|XP_001361625.2|DPSE
OG0008253	LOC115771884|XP_030573632.1|DNOV	LOC4803610|XP_001360301.2|DPSE
OG0008254	LOC115769942|XP_030570846.1|DNOV	LOC4811869|XP_033238782.1|DPSE
OG0008255	LOC115771377|XP_030572922.1|DNOV	LOC4813659|XP_001353385.2|DPSE
OG0008256	LOC115762036|XP_030559963.1|DNOV	LOC4803479|XP_001360197.2|DPSE
OG0008257	LOC115768459|XP_030568887.1|DNOV	LOC4815270|XP_001355163.3|DPSE
OG0008258	LOC115765548|XP_030565038.1|DNOV	LOC6903271|XP_002132970.2|DPSE
OG0008259	LOC115763470|XP_030561913.1|DNOV	LOC6903247|XP_002132946.3|DPSE
OG0008260	LOC115769590|XP_030570325.1|DNOV, LOC115769656|XP_030570428.1|DNOV	LOC6900920|XP_002134702.2|DPSE, LOC6900921|XP_002134703.2|DPSE
OG0008261	LOC115761099|XP_030558585.1|DNOV	LOC4805384|XP_001361793.4|DPSE
OG0008262	LOC115762484|XP_030560582.1|DNOV	LOC6898661|XP_002138666.2|DPSE
OG0008264	LOC115757872|XP_030554171.1|DNOV, LOC115758153|XP_030554547.1|DNOV	LOC6898579|XP_002138599.2|DPSE, LOC4804637|XP_001361167.3|DPSE
OG0008265	LOC115764963|XP_030564148.1|DNOV, LOC115764974|XP_030564159.1|DNOV	LOC4800486|XP_001357753.2|DPSE
OG0008266	LOC115761805|XP_030559610.1|DNOV	LOC6897169|XP_002137349.3|DPSE
OG0008267	LOC115761252|XP_030558822.1|DNOV	LOC4800737|XP_033238816.1|DPSE
OG0008268	LOC115768538|XP_030568998.1|DNOV	LOC4818184|XP_001357496.2|DPSE
OG0008269	LOC115758972|XP_030555635.1|DNOV	LOC4817229|XP_001356509.3|DPSE
OG0008270	LOC115767841|XP_030568049.1|DNOV	LOC4815134|XP_015041527.2|DPSE
OG0008271	LOC115770066|XP_030571022.1|DNOV	LOC4812071|XP_001352728.1|DPSE
OG0008272	LOC115768583|XP_030569088.1|DNOV	LOC4814378|XP_033239149.1|DPSE
OG0008273	LOC115764806|XP_030563913.1|DNOV	LOC4802370|XP_001359299.2|DPSE
OG0008274	LOC115765090|XP_030564333.1|DNOV	LOC26532954|XP_015041430.2|DPSE
OG0008275	LOC115767600|XP_030567753.1|DNOV	LOC4814575|XP_001354545.2|DPSE
OG0008276	LOC115769066|XP_030569640.1|DNOV	LOC6902299|XP_033238277.1|DPSE
OG0008277	LOC115766333|XP_030566084.1|DNOV	LOC4814245|XP_015042255.2|DPSE
OG0008278	LOC115763108|XP_030561412.1|DNOV	LOC6903523|XP_002132399.1|DPSE
OG0008279	LOC115766275|XP_030566000.1|DNOV	LOC6901422|XP_002134108.2|DPSE
OG0008280	LOC115767249|XP_030567315.1|DNOV	LOC4814582|XP_001354809.3|DPSE
OG0008281	LOC115766276|XP_030566003.1|DNOV	LOC4815340|XP_001354999.3|DPSE
OG0008282	LOC115769085|XP_030569657.1|DNOV	LOC4815623|XP_001355369.4|DPSE
OG0008283	LOC115767229|XP_030567286.1|DNOV	LOC4815660|XP_001355592.2|DPSE
OG0008284	LOC115766767|XP_030566624.1|DNOV	LOC6899877|XP_033237090.1|DPSE
OG0008285	LOC115765393|XP_030564782.1|DNOV	LOC4814232|XP_033239344.1|DPSE
OG0008286	LOC115768847|XP_030569406.1|DNOV	LOC6901956|XP_015041019.2|DPSE
OG0008287	LOC115767871|XP_030568091.1|DNOV	LOC4814483|XP_001354633.3|DPSE
OG0008288	LOC115761985|XP_030559892.1|DNOV	LOC4801008|XP_001358181.4|DPSE
OG0008289	LOC115771691|XP_030573367.1|DNOV	LOC6896656|XP_002136872.2|DPSE
OG0008290	LOC115764412|XP_030563270.1|DNOV	LOC4815741|XP_001355665.1|DPSE
OG0008291	LOC115768602|XP_030569115.1|DNOV	LOC4814376|XP_001354461.2|DPSE
OG0008292	LOC115765089|XP_030564332.1|DNOV	LOC6901161|XP_015041427.2|DPSE
OG0008293	LOC115766023|XP_030565654.1|DNOV	LOC4801987|XP_033233445.1|DPSE
OG0008294	LOC115761367|XP_030558976.1|DNOV	LOC4801737|XP_001358780.2|DPSE
OG0008295	LOC115765119|XP_030564372.1|DNOV	LOC6901442|XP_002134128.2|DPSE
OG0008296	LOC115765176|XP_030564456.1|DNOV	LOC4814898|XP_001355110.3|DPSE
OG0008297	LOC115767855|XP_030568071.1|DNOV	LOC6901254|XP_002133955.3|DPSE
OG0008298	LOC115768236|XP_030568621.1|DNOV	LOC4814979|XP_001354937.2|DPSE
OG0008299	LOC115771784|XP_030573506.1|DNOV	LOC6897053|XP_002137237.3|DPSE
OG0008300	LOC115766389|XP_030566157.1|DNOV	LOC4814644|XP_015041644.2|DPSE
OG0008301	LOC115759642|XP_030556491.1|DNOV	LOC4801503|XP_015037282.2|DPSE
OG0008302	LOC115767244|XP_030567305.1|DNOV	LOC4814511|XP_001354618.3|DPSE
OG0008303	LOC115768383|XP_030568816.1|DNOV	LOC4814844|XP_001354508.1|DPSE
OG0008304	LOC115771335|XP_030572861.1|DNOV	LOC4815282|XP_001354782.6|DPSE
OG0008305	LOC115766331|XP_030566081.1|DNOV	LOC117185063|XP_033240625.1|DPSE
OG0008306	LOC115765352|XP_030564726.1|DNOV	LOC4815900|XP_001355657.4|DPSE
OG0008307	LOC115764640|XP_030563668.1|DNOV	LOC6897286|XP_002137446.3|DPSE
OG0008309	LOC115763389|XP_030561789.1|DNOV	LOC4817908|XP_001357339.2|DPSE
OG0008310	LOC115771434|XP_030573000.1|DNOV	LOC4812567|XP_001352906.1|DPSE
OG0008312	LOC115759477|XP_030556271.1|DNOV	LOC4801342|XP_033233086.1|DPSE
OG0008313	LOC115764350|XP_030563168.1|DNOV	LOC6903955|XP_033238955.1|DPSE
OG0008314	LOC115758005|XP_030554362.1|DNOV	LOC4803687|XP_001360364.1|DPSE
OG0008315	LOC115769575|XP_030570299.1|DNOV	LOC4813878|XP_001353747.4|DPSE
OG0008317	LOC115772101|XP_030573923.1|DNOV	LOC4801680|XP_015037355.2|DPSE
OG0008318	LOC115765121|XP_030564376.1|DNOV	LOC26533264|XP_033239689.1|DPSE
OG0008319	LOC115761131|XP_030558651.1|DNOV	LOC4805372|XP_001361782.2|DPSE
OG0008320	LOC115765209|XP_030564509.1|DNOV	LOC6901533|XP_033237788.1|DPSE
OG0008321	LOC115759586|XP_030556415.1|DNOV	LOC4801517|XP_001358595.4|DPSE
OG0008322	LOC115763956|XP_030562606.1|DNOV	LOC4811830|XP_001382209.3|DPSE
OG0008323	LOC115764933|XP_030564103.1|DNOV	LOC13036540|XP_033235940.1|DPSE
OG0008324	LOC115769054|XP_030569627.1|DNOV	LOC4814309|XP_001354450.1|DPSE
OG0008325	LOC115765198|XP_030564494.1|DNOV	LOC6901878|XP_002133416.3|DPSE
OG0008326	LOC115765004|XP_030564211.1|DNOV	LOC6897446|XP_033233119.1|DPSE
OG0008328	LOC115767583|XP_030567729.1|DNOV	LOC4814673|XP_001354843.4|DPSE
OG0008330	LOC115761041|XP_030558516.1|DNOV	LOC6898244|XP_002138310.2|DPSE
OG0008331	LOC115769391|XP_030570046.1|DNOV	LOC4813911|XP_015043069.1|DPSE
OG0008332	LOC115769754|XP_030570558.1|DNOV	LOC4812518|XP_015043567.1|DPSE
OG0008333	LOC115769380|XP_030570035.1|DNOV	LOC4812767|XP_001353397.3|DPSE
OG0008334	LOC115769378|XP_030570030.1|DNOV	LOC4813525|XP_015042815.2|DPSE
OG0008335	LOC115770522|XP_030571680.1|DNOV	LOC4812196|XP_001352727.3|DPSE
OG0008336	LOC115769834|XP_030570667.1|DNOV	LOC4812340|XP_001352939.3|DPSE
OG0008338	LOC115769345|XP_030569972.1|DNOV	LOC4813432|XP_001353620.2|DPSE
OG0008339	LOC115767263|XP_030567347.1|DNOV	LOC6901558|XP_002134232.3|DPSE
OG0008340	LOC115761098|XP_030558584.1|DNOV	LOC4805381|XP_001361790.4|DPSE
OG0008341	LOC115762917|XP_030561157.1|DNOV	LOC6900114|XP_002135466.3|DPSE
OG0008342	LOC115771083|XP_030572495.1|DNOV	LOC6900992|XP_002134688.1|DPSE
OG0008343	LOC115764782|XP_030563881.1|DNOV	LOC4800742|XP_001357959.2|DPSE
OG0008344	LOC115767140|XP_030567165.1|DNOV	LOC4812966|XP_001353553.1|DPSE
OG0008345	LOC115771016|XP_030572397.1|DNOV	LOC4811916|XP_001352741.3|DPSE
OG0008346	LOC115769157|XP_030569712.1|DNOV	LOC4814241|XP_001354479.2|DPSE
OG0008347	LOC115759270|XP_030556032.1|DNOV	LOC4817621|XP_015036378.2|DPSE
OG0008348	LOC115770959|XP_030572291.1|DNOV	LOC4813856|XP_001353796.3|DPSE
OG0008349	LOC115769886|XP_030570756.1|DNOV	LOC4812762|XP_001353592.3|DPSE
OG0008350	LOC115764275|XP_030563060.1|DNOV	LOC6901644|XP_002134313.2|DPSE
OG0008351	LOC115767640|XP_030567788.1|DNOV	LOC4813722|XP_001353564.4|DPSE
OG0008352	LOC115762613|XP_030560771.1|DNOV	LOC4812447|XP_001352564.1|DPSE
OG0008353	LOC115771293|XP_030572778.1|DNOV	LOC4812407|XP_001352807.1|DPSE
OG0008354	LOC115764235|XP_030563010.1|DNOV	LOC6901002|XP_002134631.1|DPSE
OG0008355	LOC115771443|XP_030573017.1|DNOV	LOC6898752|XP_002138734.3|DPSE
OG0008356	LOC115768575|XP_030569074.1|DNOV	LOC4813873|XP_001353409.2|DPSE
OG0008357	LOC115766177|XP_030565880.1|DNOV	LOC4803042|XP_001359843.3|DPSE
OG0008358	LOC115759200|XP_030555942.1|DNOV	LOC4817870|XP_001357200.3|DPSE
OG0008359	LOC115760984|XP_030558448.1|DNOV	LOC4803568|XP_001360275.1|DPSE
OG0008360	LOC115760968|XP_030558429.1|DNOV	LOC4805492|XP_001361887.3|DPSE
OG0008361	LOC115763515|XP_030561973.1|DNOV	LOC4818102|XP_033236507.1|DPSE
OG0008362	LOC115767757|XP_030567935.1|DNOV	LOC4815208|XP_001354965.2|DPSE
OG0008363	LOC115764496|XP_030563483.1|DNOV	LOC4804666|XP_001361191.2|DPSE
OG0008364	LOC115769982|XP_030570907.1|DNOV	LOC4813533|XP_001353136.2|DPSE
OG0008365	LOC115757697|XP_030553904.1|DNOV	LOC4804657|XP_001361184.3|DPSE
OG0008366	LOC115761282|XP_030558863.1|DNOV	LOC6897608|XP_002137753.2|DPSE
OG0008367	LOC115767043|XP_030567032.1|DNOV	LOC4814410|XP_001354491.2|DPSE
OG0008368	LOC115763146|XP_030561456.1|DNOV	LOC117184280|XP_033237031.1|DPSE
OG0008369	LOC115771312|XP_030572826.1|DNOV	LOC4814916|XP_001354716.3|DPSE
OG0008370	LOC115760395|XP_030557554.1|DNOV	LOC6904087|XP_002136434.3|DPSE
OG0008371	LOC115765596|XP_030565106.1|DNOV	LOC4803121|XP_001359916.2|DPSE
OG0008373	LOC115759922|XP_030556916.1|DNOV	LOC4817911|XP_033235282.1|DPSE
OG0008374	LOC115758824|XP_030555460.1|DNOV	LOC6902748|XP_002133262.2|DPSE
OG0008375	LOC115768539|XP_030569000.1|DNOV	LOC4818185|XP_001357497.2|DPSE
OG0008376	LOC115758435|XP_030554950.1|DNOV	LOC26532643|XP_015036580.1|DPSE
OG0008379	LOC115763102|XP_030561402.1|DNOV	LOC4816582|XP_001356096.4|DPSE
OG0008380	LOC115763188|XP_030561506.1|DNOV	LOC117184173|XP_033236569.1|DPSE
OG0008381	LOC115760046|XP_030557075.1|DNOV	LOC4817123|XP_001356723.4|DPSE
OG0008383	LOC115759933|XP_030556931.1|DNOV	LOC4816765|XP_033235406.1|DPSE
OG0008384	LOC115759282|XP_030556044.1|DNOV	LOC4817030|XP_033235613.1|DPSE
OG0008385	LOC115760219|XP_030557332.1|DNOV	LOC4817089|XP_015036226.2|DPSE
OG0008386	LOC115766370|XP_030566129.1|DNOV	LOC4814688|XP_001354971.2|DPSE
OG0008387	LOC115764907|XP_030564064.1|DNOV	LOC4800304|XP_033240489.1|DPSE
OG0008388	LOC115763332|XP_030561697.1|DNOV	LOC4817967|XP_001357430.2|DPSE
OG0008389	LOC115759991|XP_030557004.1|DNOV	LOC4816381|XP_001356033.3|DPSE
OG0008390	LOC115758883|XP_030555538.1|DNOV	LOC6903587|XP_002132454.1|DPSE
OG0008391	LOC115758794|XP_030555427.1|DNOV	LOC6902939|XP_002132665.2|DPSE
OG0008392	LOC115770122|XP_030571115.1|DNOV	LOC4813430|XP_001353296.3|DPSE
OG0008393	LOC115770277|XP_030571362.1|DNOV	LOC6900426|XP_033240149.1|DPSE
OG0008394	LOC115769347|XP_030569975.1|DNOV	LOC4812835|XP_001353583.2|DPSE
OG0008395	LOC115767217|XP_030567271.1|DNOV	LOC4815679|XP_001355673.2|DPSE
OG0008396	LOC115766910|XP_030566847.1|DNOV	LOC4815137|XP_001354753.2|DPSE
OG0008397	LOC115764359|XP_030563179.1|DNOV	LOC4814889|XP_033238907.1|DPSE
OG0008398	LOC115768592|XP_030569101.1|DNOV	LOC6901781|XP_002134451.2|DPSE
OG0008399	LOC115768691|XP_030569238.1|DNOV	LOC6902093|XP_033241447.1|DPSE
OG0008400	LOC115769953|XP_030570858.1|DNOV	LOC4813746|XP_001354040.2|DPSE
OG0008401	LOC115759188|XP_030555924.1|DNOV	LOC4817835|XP_001357454.3|DPSE
OG0008402	LOC115771739|XP_030573426.1|DNOV	LOC4800829|XP_001358033.2|DPSE
OG0008403	LOC115767053|XP_030567046.1|DNOV	LOC4815181|XP_001354885.1|DPSE
OG0008404	LOC115759409|XP_030556160.1|DNOV	LOC4802427|XP_015037795.2|DPSE
OG0008405	LOC115768595|XP_030569105.1|DNOV	LOC4815821|XP_001355379.2|DPSE
OG0008406	LOC115768739|XP_030569283.1|DNOV	LOC4815826|XP_001355650.2|DPSE
OG0008407	LOC115763645|XP_030562147.1|DNOV	LOC4802838|XP_033241768.1|DPSE
OG0008408	LOC115767997|XP_030568262.1|DNOV	LOC4815804|XP_015040895.1|DPSE
OG0008409	LOC115771383|XP_030572927.1|DNOV	LOC6900892|XP_015043497.2|DPSE
OG0008410	LOC115764802|XP_030563909.1|DNOV	LOC4802371|XP_001359300.3|DPSE
OG0008411	LOC115766209|XP_030565921.1|DNOV	LOC4803311|XP_001360075.4|DPSE
OG0008412	LOC115768491|XP_030568934.1|DNOV	LOC4814258|XP_015042295.1|DPSE
OG0008413	LOC115770101|XP_030571078.1|DNOV	LOC4812943|XP_015043410.2|DPSE
OG0008414	LOC115768500|XP_030568946.1|DNOV	LOC4816040|XP_001355446.1|DPSE
OG0008415	LOC115767272|XP_030567363.1|DNOV	LOC4815023|XP_001354613.3|DPSE
OG0008416	LOC115765193|XP_030564480.1|DNOV	LOC6901723|XP_002134391.3|DPSE
OG0008417	LOC115768782|XP_030569337.1|DNOV	LOC4815908|XP_001355233.3|DPSE
OG0008418	LOC115764249|XP_030563027.1|DNOV	LOC4814788|XP_001354968.4|DPSE
OG0008419	LOC115769012|XP_030569583.1|DNOV	LOC4815681|XP_033238741.1|DPSE
OG0008420	LOC115767579|XP_030567724.1|DNOV	LOC6899149|XP_002136375.1|DPSE
OG0008421	LOC115765343|XP_030564713.1|DNOV	LOC4814643|XP_001355080.3|DPSE
OG0008423	LOC115766593|XP_030566440.1|DNOV	LOC4803729|XP_001360401.3|DPSE
OG0008424	LOC115768867|XP_030569432.1|DNOV	LOC4815431|XP_015041183.2|DPSE
OG0008425	LOC115770884|XP_030572179.1|DNOV	LOC4802555|XP_001359453.5|DPSE
OG0008426	LOC115757792|XP_030554065.1|DNOV	LOC4804649|XP_001361177.3|DPSE
OG0008427	LOC115766369|XP_030566128.1|DNOV	LOC6901311|XP_002134012.3|DPSE
OG0008428	LOC115759214|XP_030555966.1|DNOV	LOC4814226|XP_001354415.2|DPSE
OG0008429	LOC115770775|XP_030572053.1|DNOV	LOC4802629|XP_001359513.1|DPSE
OG0008430	LOC115769096|XP_030569666.1|DNOV	LOC4815071|XP_001354670.1|DPSE
OG0008431	LOC115762926|XP_030561170.1|DNOV	LOC4811772|XP_001352341.3|DPSE
OG0008432	LOC115765038|XP_030564265.1|DNOV	LOC4800671|XP_001357903.3|DPSE
OG0008433	LOC115770464|XP_030571600.1|DNOV	LOC4812155|XP_001352901.2|DPSE
OG0008434	LOC115771843|XP_030573585.1|DNOV	LOC4800309|XP_001357598.2|DPSE
OG0008435	LOC115763056|XP_030561341.1|DNOV	LOC4817825|XP_001357399.2|DPSE
OG0008436	LOC115761416|XP_030559037.1|DNOV	LOC26533608|XP_015039370.2|DPSE
OG0008438	LOC115759532|XP_030556342.1|DNOV	LOC4803003|XP_001359808.3|DPSE
OG0008439	LOC115757896|XP_030554201.1|DNOV	LOC4804148|XP_001360754.4|DPSE
OG0008440	LOC115763696|XP_030562243.1|DNOV	LOC4802040|XP_015037561.2|DPSE
OG0008441	LOC115771461|XP_030573038.1|DNOV	LOC4813491|XP_001353380.1|DPSE, LOC6900464|XP_002134855.1|DPSE
