Orthogroup	DNOV.longest_only	BCOP.longest_only
OG0006822	LOC115761833|XP_030559657.1|DNOV	LOC119079810|XP_037043772.1|BCOP
OG0006823	LOC115769801|XP_030570628.1|DNOV	LOC119080049|XP_037044150.1|BCOP
OG0006824	LOC115769920|XP_030570805.1|DNOV	LOC119080108|XP_037044234.1|BCOP
OG0006825	LOC115769766|XP_030570589.1|DNOV	LOC119079631|XP_037043526.1|BCOP
OG0006826	LOC115769685|XP_030570465.1|DNOV	LOC119079602|XP_037043492.1|BCOP
OG0006828	LOC115769269|XP_030569840.1|DNOV	LOC119085085|XP_037051223.1|BCOP
OG0006829	LOC115769769|XP_030570592.1|DNOV	LOC119078716|XP_037042283.1|BCOP
OG0006831	LOC115767164|XP_030567206.1|DNOV	LOC119073811|XP_037035479.1|BCOP
OG0006832	LOC115771164|XP_030572605.1|DNOV	LOC119073957|XP_037035741.1|BCOP
OG0006833	LOC115769393|XP_030570054.1|DNOV	LOC119073961|XP_037035758.1|BCOP
OG0006835	LOC115771006|XP_030572367.1|DNOV	LOC119079310|XP_037043000.1|BCOP
OG0006837	LOC115762822|XP_030561043.1|DNOV	LOC119073471|XP_037034871.1|BCOP
OG0006838	LOC115769635|XP_030570407.1|DNOV	LOC119073623|XP_037035104.1|BCOP
OG0006839	LOC115762823|XP_030561045.1|DNOV	LOC119073505|XP_037034915.1|BCOP
OG0006840	LOC115763536|XP_030562012.1|DNOV	LOC119079938|XP_037043941.1|BCOP
OG0006841	LOC115762867|XP_030561101.1|DNOV	LOC119080431|XP_037044683.1|BCOP
OG0006842	LOC115767168|XP_030567211.1|DNOV	LOC119076665|XP_037039457.1|BCOP
OG0006843	LOC115765140|XP_030564403.1|DNOV	LOC119083495|XP_037049114.1|BCOP
OG0006844	LOC115761936|XP_030559831.1|DNOV	LOC119083483|XP_037049108.1|BCOP
OG0006845	LOC115769939|XP_030570842.1|DNOV	LOC119081214|XP_037045829.1|BCOP
OG0006846	LOC115771060|XP_030572471.1|DNOV	LOC119081209|XP_037045822.1|BCOP
OG0006847	LOC115771051|XP_030572458.1|DNOV	LOC119081871|XP_037047003.1|BCOP
OG0006848	LOC115760904|XP_030558331.1|DNOV	LOC119075813|XP_037038279.1|BCOP
OG0006849	LOC115771092|XP_030572510.1|DNOV	LOC119075963|XP_037038440.1|BCOP
OG0006850	LOC115771093|XP_030572511.1|DNOV	LOC119080760|XP_037045216.1|BCOP
OG0006851	LOC115771202|XP_030572659.1|DNOV	LOC119081385|XP_037046170.1|BCOP
OG0006852	LOC115761287|XP_030558874.1|DNOV	LOC119073848|XP_037035585.1|BCOP
OG0006853	LOC115762898|XP_030561132.1|DNOV	LOC119080477|XP_037044752.1|BCOP
OG0006854	LOC115761015|XP_030558489.1|DNOV	LOC119073937|XP_037035707.1|BCOP
OG0006855	LOC115770357|XP_030571458.1|DNOV	LOC119080681|XP_037045009.1|BCOP
OG0006856	LOC115760804|XP_030558163.1|DNOV	LOC119073393|XP_037034715.1|BCOP
OG0006857	LOC115762308|XP_030560334.1|DNOV	LOC119082334|XP_037047738.1|BCOP
OG0006858	LOC115770403|XP_030571525.1|DNOV	LOC119075553|XP_037037918.1|BCOP
OG0006859	LOC115760634|XP_030557947.1|DNOV	LOC119079974|XP_037044006.1|BCOP
OG0006861	LOC115762171|XP_030560147.1|DNOV	LOC119073523|XP_037034953.1|BCOP
OG0006862	LOC115770408|XP_030571527.1|DNOV	LOC119080722|XP_037045103.1|BCOP
OG0006863	LOC115764362|XP_030563182.1|DNOV	LOC119067887|XP_037027064.1|BCOP
OG0006864	LOC115760692|XP_030558020.1|DNOV	LOC119066054|XP_037024174.1|BCOP
OG0006865	LOC115772009|XP_030573800.1|DNOV	LOC119067733|XP_037026740.1|BCOP
OG0006866	LOC115762145|XP_030560117.1|DNOV	LOC119079526|XP_037043402.1|BCOP, LOC119073062|XP_037034261.1|BCOP
OG0006867	LOC115761136|XP_030558656.1|DNOV	LOC119079478|XP_037043310.1|BCOP
OG0006868	LOC115761135|XP_030558654.1|DNOV	LOC119079455|XP_037043267.1|BCOP
OG0006869	LOC115760520|XP_030557748.1|DNOV	LOC119077831|XP_037041044.1|BCOP
OG0006871	LOC115765017|XP_030564234.1|DNOV	LOC119079945|XP_037043949.1|BCOP
OG0006872	LOC115759301|XP_030556067.1|DNOV	LOC119073898|XP_037035682.1|BCOP
OG0006873	LOC115757984|XP_030554337.1|DNOV	LOC119073866|XP_037035629.1|BCOP
OG0006874	LOC115759307|XP_030556072.1|DNOV	LOC119078512|XP_037041968.1|BCOP
OG0006876	LOC115771149|XP_030572585.1|DNOV	LOC119066525|XP_037024941.1|BCOP
OG0006877	LOC115765929|XP_030565534.1|DNOV	LOC119066526|XP_037024945.1|BCOP
OG0006878	LOC115758562|XP_030555130.1|DNOV	LOC119076252|XP_037038814.1|BCOP
OG0006879	LOC115762277|XP_030560299.1|DNOV	LOC119076276|XP_037038837.1|BCOP
OG0006880	LOC115758404|XP_030554912.1|DNOV	LOC119081755|XP_037046833.1|BCOP
OG0006881	LOC115763471|XP_030561916.1|DNOV	LOC119070813|XP_037031188.1|BCOP
OG0006882	LOC115763002|XP_030561255.1|DNOV	LOC119082031|XP_037047249.1|BCOP
OG0006884	LOC115763454|XP_030561885.1|DNOV	LOC119085271|XP_037051518.1|BCOP
OG0006885	LOC115759277|XP_030556038.1|DNOV	LOC119078824|XP_037042426.1|BCOP
OG0006886	LOC115761706|XP_030559438.1|DNOV	LOC119083913|XP_037049623.1|BCOP
OG0006887	LOC115766907|XP_030566845.1|DNOV	LOC119081677|XP_037046658.1|BCOP, LOC119076383|XP_037038997.1|BCOP
OG0006888	LOC115759924|XP_030556921.1|DNOV	LOC119085152|XP_037051338.1|BCOP
OG0006889	LOC115758454|XP_030554982.1|DNOV	LOC119078528|XP_037041989.1|BCOP
OG0006890	LOC115768568|XP_030569052.1|DNOV	LOC119071059|XP_037031578.1|BCOP
OG0006891	LOC115760200|XP_030557293.1|DNOV	LOC119083267|XP_037048842.1|BCOP
OG0006892	LOC115765870|XP_030565467.1|DNOV	LOC119068012|XP_037027266.1|BCOP
OG0006893	LOC115758375|XP_030554829.1|DNOV	LOC119066328|XP_037024623.1|BCOP
OG0006894	LOC115758374|XP_030554827.1|DNOV	LOC119066339|XP_037024640.1|BCOP
OG0006895	LOC115767605|XP_030567760.1|DNOV	LOC119081002|XP_037045571.1|BCOP
OG0006897	LOC115763477|XP_030561922.1|DNOV	LOC119070891|XP_037031309.1|BCOP
OG0006898	LOC115760129|XP_030557188.1|DNOV	LOC119066462|XP_037024863.1|BCOP
OG0006899	LOC115758477|XP_030555014.1|DNOV	LOC119070832|XP_037031233.1|BCOP
OG0006900	LOC115771365|XP_030572909.1|DNOV	LOC119077018|XP_037040026.1|BCOP
OG0006901	LOC115759186|XP_030555922.1|DNOV	LOC119079371|XP_037043136.1|BCOP
OG0006902	LOC115769074|XP_030569647.1|DNOV	LOC119081357|XP_037046102.1|BCOP
OG0006903	LOC115765016|XP_030564230.1|DNOV	LOC119068286|XP_037027717.1|BCOP
OG0006904	LOC115769243|XP_030569816.1|DNOV	LOC119078771|XP_037042376.1|BCOP
OG0006905	LOC115758529|XP_030555080.1|DNOV	LOC119078885|XP_037042501.1|BCOP, LOC119078886|XP_037042502.1|BCOP
OG0006906	LOC115758668|XP_030555271.1|DNOV	LOC119066821|XP_037025364.1|BCOP
OG0006907	LOC115768534|XP_030568983.1|DNOV	LOC119085887|XP_037052298.1|BCOP
OG0006908	LOC115758452|XP_030554980.1|DNOV	LOC119082289|XP_037047658.1|BCOP
OG0006909	LOC115759725|XP_030556604.1|DNOV	LOC119066441|XP_037024831.1|BCOP
OG0006910	LOC115763379|XP_030561776.1|DNOV	LOC119081919|XP_037047056.1|BCOP
OG0006911	LOC115766388|XP_030566153.1|DNOV	LOC119081052|XP_037045654.1|BCOP
OG0006912	LOC115763447|XP_030561876.1|DNOV	LOC119076978|XP_037039969.1|BCOP
OG0006913	LOC115759776|XP_030556702.1|DNOV	LOC119066647|XP_037025113.1|BCOP
OG0006914	LOC115771392|XP_030572938.1|DNOV	LOC119078448|XP_037041876.1|BCOP
OG0006915	LOC115758820|XP_030555457.1|DNOV	LOC119066645|XP_037025108.1|BCOP
OG0006916	LOC115758342|XP_030554776.1|DNOV	LOC119070679|XP_037031015.1|BCOP
OG0006917	LOC115763317|XP_030561673.1|DNOV	LOC119082557|XP_037047972.1|BCOP
OG0006918	LOC115763367|XP_030561754.1|DNOV	LOC119077153|XP_037040237.1|BCOP
OG0006919	LOC115763326|XP_030561687.1|DNOV	LOC119072823|XP_037034020.1|BCOP
OG0006920	LOC115759259|XP_030556020.1|DNOV	LOC119084576|XP_037050526.1|BCOP
OG0006921	LOC115760328|XP_030557474.1|DNOV	LOC119082106|XP_037047369.1|BCOP
OG0006922	LOC115763510|XP_030561967.1|DNOV	LOC119084793|XP_037050753.1|BCOP
OG0006923	LOC115768553|XP_030569023.1|DNOV	LOC119082118|XP_037047393.1|BCOP
OG0006924	LOC115758461|XP_030554994.1|DNOV	LOC119082748|XP_037048225.1|BCOP
OG0006925	LOC115765042|XP_030564273.1|DNOV	LOC119082746|XP_037048224.1|BCOP
OG0006926	LOC115758602|XP_030555186.1|DNOV	LOC119072877|XP_037034080.1|BCOP
OG0006927	LOC115758991|XP_030555653.1|DNOV	LOC119071868|XP_037032824.1|BCOP
OG0006928	LOC115759244|XP_030556003.1|DNOV	LOC119085426|XP_037051735.1|BCOP
OG0006929	LOC115765579|XP_030565087.1|DNOV	LOC119075603|XP_037037967.1|BCOP
OG0006930	LOC115758647|XP_030555242.1|DNOV	LOC119075613|XP_037037985.1|BCOP
OG0006931	LOC115760087|XP_030557132.1|DNOV	LOC119085937|XP_037052385.1|BCOP
OG0006932	LOC115763291|XP_030561639.1|DNOV	LOC119072886|XP_037034104.1|BCOP
OG0006933	LOC115763173|XP_030561486.1|DNOV	LOC119072890|XP_037034108.1|BCOP
OG0006934	LOC115765594|XP_030565103.1|DNOV	LOC119072819|XP_037034015.1|BCOP
OG0006935	LOC115763403|XP_030561813.1|DNOV	LOC119075625|XP_037037998.1|BCOP
OG0006936	LOC115763040|XP_030561318.1|DNOV	LOC119078596|XP_037042079.1|BCOP
OG0006937	LOC115759973|XP_030556984.1|DNOV	LOC119076233|XP_037038787.1|BCOP
OG0006938	LOC115759804|XP_030556747.1|DNOV	LOC119076234|XP_037038788.1|BCOP
OG0006939	LOC115768919|XP_030569511.1|DNOV	LOC119081841|XP_037046977.1|BCOP
OG0006940	LOC115759865|XP_030556832.1|DNOV	LOC119084688|XP_037050664.1|BCOP
OG0006941	LOC115758396|XP_030554895.1|DNOV	LOC119085373|XP_037051650.1|BCOP
OG0006942	LOC115761242|XP_030558802.1|DNOV	LOC119079999|XP_037044061.1|BCOP
OG0006943	LOC115760329|XP_030557478.1|DNOV	LOC119076924|XP_037039843.1|BCOP
OG0006944	LOC115760252|XP_030557372.1|DNOV	LOC119083009|XP_037048543.1|BCOP
OG0006945	LOC115767717|XP_030567882.1|DNOV	LOC119074229|XP_037036143.1|BCOP
OG0006946	LOC115761405|XP_030559023.1|DNOV	LOC119067297|XP_037026092.1|BCOP
OG0006947	LOC115758351|XP_030554793.1|DNOV	LOC119074773|XP_037036975.1|BCOP
OG0006948	LOC115763211|XP_030561538.1|DNOV	LOC119075676|XP_037038089.1|BCOP
OG0006949	LOC115759874|XP_030556844.1|DNOV	LOC119070906|XP_037031327.1|BCOP
OG0006950	LOC115758334|XP_030554765.1|DNOV	LOC119073592|XP_037035060.1|BCOP
OG0006952	LOC115764697|XP_030563753.1|DNOV	LOC119068424|XP_037027888.1|BCOP
OG0006953	LOC115769624|XP_030570393.1|DNOV	LOC119078706|XP_037042269.1|BCOP
OG0006954	LOC115765482|XP_030564933.1|DNOV	LOC119066724|XP_037025239.1|BCOP
OG0006955	LOC115771977|XP_030573756.1|DNOV	LOC119069593|XP_037029578.1|BCOP
OG0006956	LOC115758497|XP_030555041.1|DNOV	LOC119078413|XP_037041810.1|BCOP
OG0006957	LOC115769314|XP_030569905.1|DNOV	LOC119078647|XP_037042137.1|BCOP
OG0006958	LOC115757849|XP_030554147.1|DNOV	LOC119072006|XP_037033019.1|BCOP
OG0006959	LOC115762661|XP_030560829.1|DNOV	LOC119079533|XP_037043413.1|BCOP
OG0006960	LOC115763331|XP_030561696.1|DNOV	LOC119075357|XP_037037684.1|BCOP
OG0006961	LOC115760274|XP_030557405.1|DNOV	LOC119078520|XP_037041978.1|BCOP
OG0006962	LOC115763437|XP_030561862.1|DNOV	LOC119078599|XP_037042083.1|BCOP
OG0006963	LOC115763550|XP_030562028.1|DNOV	LOC119075657|XP_037038061.1|BCOP
OG0006964	LOC115763438|XP_030561864.1|DNOV	LOC119075641|XP_037038018.1|BCOP
OG0006965	LOC115760130|XP_030557189.1|DNOV	LOC119085920|XP_037052369.1|BCOP
OG0006966	LOC115763283|XP_030561628.1|DNOV	LOC119070953|XP_037031403.1|BCOP
OG0006967	LOC115762072|XP_030560022.1|DNOV	LOC119081566|XP_037046493.1|BCOP
OG0006968	LOC115764236|XP_030563015.1|DNOV	LOC119075560|XP_037037926.1|BCOP
OG0006969	LOC115770192|XP_030571215.1|DNOV	LOC119073662|XP_037035161.1|BCOP
OG0006970	LOC115764971|XP_030564156.1|DNOV	LOC119081657|XP_037046634.1|BCOP
OG0006971	LOC115766001|XP_030565630.1|DNOV	LOC119077110|XP_037040173.1|BCOP
OG0006972	LOC115763021|XP_030561277.1|DNOV	LOC119070921|XP_037031355.1|BCOP
OG0006973	LOC115765432|XP_030564838.1|DNOV	LOC119072062|XP_037033092.1|BCOP
OG0006974	LOC115763538|XP_030562014.1|DNOV	LOC119082243|XP_037047602.1|BCOP
OG0006975	LOC115758430|XP_030554946.1|DNOV	LOC119078756|XP_037042356.1|BCOP
OG0006976	LOC115758662|XP_030555261.1|DNOV	LOC119071577|XP_037032414.1|BCOP
OG0006977	LOC115770998|XP_030572358.1|DNOV	LOC119083766|XP_037049444.1|BCOP
OG0006978	LOC115759749|XP_030556649.1|DNOV	LOC119079161|XP_037042873.1|BCOP
OG0006979	LOC115765922|XP_030565528.1|DNOV	LOC119075330|XP_037037651.1|BCOP
OG0006980	LOC115758682|XP_030555283.1|DNOV	LOC119081962|XP_037047161.1|BCOP
OG0006981	LOC115763468|XP_030561911.1|DNOV	LOC119081952|XP_037047140.1|BCOP
OG0006982	LOC115758880|XP_030555534.1|DNOV	LOC119066086|XP_037024249.1|BCOP
OG0006983	LOC115758335|XP_030554766.1|DNOV	LOC119085899|XP_037052337.1|BCOP
OG0006984	LOC115760253|XP_030557374.1|DNOV	LOC119085814|XP_037052193.1|BCOP
OG0006985	LOC115758542|XP_030555095.1|DNOV	LOC119072678|XP_037033847.1|BCOP
OG0006986	LOC115765505|XP_030564979.1|DNOV	LOC119072681|XP_037033851.1|BCOP
OG0006988	LOC115767706|XP_030567859.1|DNOV	LOC119071147|XP_037031770.1|BCOP
OG0006989	LOC115759915|XP_030556908.1|DNOV	LOC119076544|XP_037039234.1|BCOP
OG0006990	LOC115759081|XP_030555774.1|DNOV	LOC119072679|XP_037033848.1|BCOP
OG0006991	LOC115757750|XP_030554013.1|DNOV	LOC119083999|XP_037049706.1|BCOP
OG0006992	LOC115759009|XP_030555677.1|DNOV	LOC119085825|XP_037052217.1|BCOP
OG0006993	LOC115765462|XP_030564887.1|DNOV	LOC119081946|XP_037047107.1|BCOP
OG0006994	LOC115759771|XP_030556698.1|DNOV	LOC119080662|XP_037044982.1|BCOP
OG0006995	LOC115763512|XP_030561970.1|DNOV	LOC119085427|XP_037051737.1|BCOP
OG0006996	LOC115763514|XP_030561972.1|DNOV	LOC119080112|XP_037044238.1|BCOP
OG0006997	LOC115760718|XP_030558046.1|DNOV	LOC119083792|XP_037049493.1|BCOP
OG0006999	LOC115759713|XP_030556575.1|DNOV	LOC119081140|XP_037045780.1|BCOP
OG0007000	LOC115765973|XP_030565586.1|DNOV	LOC119077635|XP_037040751.1|BCOP
OG0007001	LOC115760841|XP_030558245.1|DNOV	LOC119081481|XP_037046376.1|BCOP
OG0007002	LOC115763526|XP_030561993.1|DNOV	LOC119078738|XP_037042318.1|BCOP
OG0007004	LOC115760228|XP_030557341.1|DNOV	LOC119075317|XP_037037632.1|BCOP
OG0007005	LOC115760277|XP_030557408.1|DNOV	LOC119075356|XP_037037683.1|BCOP
OG0007006	LOC115759199|XP_030555941.1|DNOV	LOC119078935|XP_037042574.1|BCOP
OG0007007	LOC115763057|XP_030561343.1|DNOV	LOC119082607|XP_037048065.1|BCOP
OG0007008	LOC115759992|XP_030557005.1|DNOV	LOC119071748|XP_037032677.1|BCOP
OG0007009	LOC115763292|XP_030561640.1|DNOV	LOC119070865|XP_037031270.1|BCOP
OG0007010	LOC115767713|XP_030567872.1|DNOV	LOC119066644|XP_037025106.1|BCOP
OG0007011	LOC115759442|XP_030556223.1|DNOV	LOC119067119|XP_037025790.1|BCOP
OG0007012	LOC115760050|XP_030557081.1|DNOV	LOC119072860|XP_037034062.1|BCOP
OG0007013	LOC115759039|XP_030555720.1|DNOV	LOC119085930|XP_037052377.1|BCOP
OG0007014	LOC115758612|XP_030555203.1|DNOV	LOC119085935|XP_037052383.1|BCOP
OG0007015	LOC115763452|XP_030561881.1|DNOV	LOC119078437|XP_037041852.1|BCOP
OG0007016	LOC115763599|XP_030562082.1|DNOV	LOC119084659|XP_037050621.1|BCOP
OG0007017	LOC115763348|XP_030561723.1|DNOV	LOC119066308|XP_037024588.1|BCOP
OG0007018	LOC115763466|XP_030561906.1|DNOV	LOC119066310|XP_037024591.1|BCOP
OG0007019	LOC115759353|XP_030556134.1|DNOV	LOC119072573|XP_037033714.1|BCOP
OG0007020	LOC115759090|XP_030555784.1|DNOV	LOC119085236|XP_037051444.1|BCOP
OG0007021	LOC115765852|XP_030565439.1|DNOV	LOC119070899|XP_037031321.1|BCOP
OG0007022	LOC115768544|XP_030569010.1|DNOV	LOC119078773|XP_037042378.1|BCOP
OG0007023	LOC115759835|XP_030556788.1|DNOV	LOC119070852|XP_037031259.1|BCOP
OG0007024	LOC115765751|XP_030565273.1|DNOV	LOC119070829|XP_037031226.1|BCOP
OG0007025	LOC115771332|XP_030572858.1|DNOV	LOC119066243|XP_037024459.1|BCOP
OG0007026	LOC115765921|XP_030565525.1|DNOV	LOC119066248|XP_037024467.1|BCOP
OG0007027	LOC115758725|XP_030555336.1|DNOV	LOC119086045|XP_037052513.1|BCOP
OG0007028	LOC115759158|XP_030555887.1|DNOV	LOC119066414|XP_037024781.1|BCOP
OG0007030	LOC115767830|XP_030568031.1|DNOV	LOC119069493|XP_037029458.1|BCOP
OG0007031	LOC115760290|XP_030557423.1|DNOV	LOC119071585|XP_037032426.1|BCOP
OG0007032	LOC115768325|XP_030568742.1|DNOV	LOC119079281|XP_037042962.1|BCOP
OG0007033	LOC115769287|XP_030569871.1|DNOV	LOC119070853|XP_037031261.1|BCOP
OG0007034	LOC115763428|XP_030561848.1|DNOV	LOC119067253|XP_037026024.1|BCOP
OG0007035	LOC115760853|XP_030558264.1|DNOV	LOC119074138|XP_037036020.1|BCOP
OG0007036	LOC115770405|XP_030571523.1|DNOV	LOC119073875|XP_037035647.1|BCOP, LOC119073216|XP_037034421.1|BCOP
OG0007037	LOC115772119|XP_030573954.1|DNOV	LOC119070490|XP_037030741.1|BCOP
OG0007038	LOC115761139|XP_030558660.1|DNOV	LOC119079632|XP_037043532.1|BCOP
OG0007039	LOC115761710|XP_030559449.1|DNOV	LOC119072831|XP_037034034.1|BCOP
OG0007040	LOC115765451|XP_030564873.1|DNOV	LOC119082119|XP_037047399.1|BCOP
OG0007041	LOC115763179|XP_030561497.1|DNOV	LOC119075649|XP_037038031.1|BCOP
OG0007042	LOC115763035|XP_030561306.1|DNOV	LOC119085398|XP_037051695.1|BCOP
OG0007043	LOC115759617|XP_030556456.1|DNOV	LOC119074323|XP_037036293.1|BCOP
OG0007044	LOC115760152|XP_030557223.1|DNOV	LOC119075597|XP_037037962.1|BCOP
OG0007045	LOC115763867|XP_030562503.1|DNOV	LOC119074801|XP_037036980.1|BCOP
OG0007046	LOC115763656|XP_030562184.1|DNOV	LOC119078745|XP_037042339.1|BCOP
OG0007047	LOC115758892|XP_030555549.1|DNOV	LOC119076321|XP_037038888.1|BCOP
OG0007048	LOC115763034|XP_030561304.1|DNOV	LOC119076324|XP_037038891.1|BCOP
OG0007049	LOC115759884|XP_030556859.1|DNOV	LOC119072941|XP_037034163.1|BCOP
OG0007050	LOC115759995|XP_030557012.1|DNOV	LOC119082230|XP_037047582.1|BCOP
OG0007051	LOC115760225|XP_030557338.1|DNOV	LOC119084673|XP_037050646.1|BCOP
OG0007052	LOC115768846|XP_030569403.1|DNOV	LOC119082298|XP_037047674.1|BCOP
OG0007053	LOC115766138|XP_030565826.1|DNOV	LOC119072991|XP_037034211.1|BCOP
OG0007054	LOC115762060|XP_030560006.1|DNOV	LOC119081638|XP_037046605.1|BCOP
OG0007055	LOC115762392|XP_030560432.1|DNOV	LOC119081530|XP_037046425.1|BCOP
OG0007056	LOC115769950|XP_030570856.1|DNOV	LOC119084607|XP_037050565.1|BCOP
OG0007057	LOC115768894|XP_030569468.1|DNOV	LOC119084600|XP_037050548.1|BCOP
OG0007058	LOC115767842|XP_030568050.1|DNOV	LOC119068571|XP_037028110.1|BCOP
OG0007062	LOC115758381|XP_030554843.1|DNOV	LOC119070730|XP_037031081.1|BCOP
OG0007063	LOC115763386|XP_030561786.1|DNOV	LOC119070882|XP_037031297.1|BCOP
OG0007064	LOC115762245|XP_030560256.1|DNOV	LOC119075302|XP_037037607.1|BCOP
OG0007065	LOC115765581|XP_030565089.1|DNOV	LOC119082296|XP_037047670.1|BCOP
OG0007066	LOC115770243|XP_030571311.1|DNOV	LOC119070889|XP_037031306.1|BCOP
OG0007067	LOC115760044|XP_030557071.1|DNOV	LOC119076211|XP_037038758.1|BCOP
OG0007068	LOC115763589|XP_030562071.1|DNOV	LOC119070885|XP_037031302.1|BCOP
OG0007069	LOC115762987|XP_030561231.1|DNOV	LOC119071547|XP_037032342.1|BCOP
OG0007071	LOC115760902|XP_030558329.1|DNOV	LOC119081306|XP_037045962.1|BCOP
OG0007072	LOC115761565|XP_030559213.1|DNOV	LOC119066272|XP_037024525.1|BCOP
OG0007073	LOC115765908|XP_030565513.1|DNOV	LOC119078873|XP_037042485.1|BCOP
OG0007074	LOC115758506|XP_030555059.1|DNOV	LOC119085999|XP_037052469.1|BCOP
OG0007075	LOC115768554|XP_030569024.1|DNOV	LOC119077130|XP_037040200.1|BCOP
OG0007076	LOC115757822|XP_030554109.1|DNOV	LOC119081410|XP_037046198.1|BCOP
OG0007077	LOC115760132|XP_030557191.1|DNOV	LOC119085902|XP_037052341.1|BCOP
OG0007078	LOC115758344|XP_030554781.1|DNOV	LOC119075624|XP_037037996.1|BCOP
OG0007079	LOC115758346|XP_030554783.1|DNOV	LOC119075626|XP_037037999.1|BCOP
OG0007080	LOC115762995|XP_030561240.1|DNOV	LOC119066258|XP_037024504.1|BCOP
OG0007081	LOC115763559|XP_030562039.1|DNOV	LOC119072894|XP_037034114.1|BCOP
OG0007082	LOC115765523|XP_030565001.1|DNOV	LOC119085897|XP_037052331.1|BCOP
OG0007083	LOC115759134|XP_030555843.1|DNOV	LOC119085906|XP_037052344.1|BCOP
OG0007084	LOC115768835|XP_030569391.1|DNOV	LOC119085989|XP_037052449.1|BCOP
OG0007085	LOC115759712|XP_030556572.1|DNOV	LOC119079037|XP_037042719.1|BCOP
OG0007086	LOC115758948|XP_030555608.1|DNOV	LOC119066785|XP_037025342.1|BCOP
OG0007087	LOC115770198|XP_030571247.1|DNOV	LOC119085875|XP_037052282.1|BCOP
OG0007088	LOC115759693|XP_030556551.1|DNOV	LOC119085880|XP_037052287.1|BCOP
OG0007089	LOC115765894|XP_030565497.1|DNOV	LOC119081691|XP_037046683.1|BCOP
OG0007090	LOC115760314|XP_030557461.1|DNOV	LOC119077511|XP_037040638.1|BCOP
OG0007091	LOC115759204|XP_030555950.1|DNOV	LOC119077108|XP_037040163.1|BCOP
OG0007092	LOC115759650|XP_030556498.1|DNOV	LOC119067099|XP_037025757.1|BCOP
OG0007093	LOC115758538|XP_030555091.1|DNOV	LOC119084627|XP_037050590.1|BCOP
OG0007094	LOC115758540|XP_030555094.1|DNOV	LOC119072766|XP_037033955.1|BCOP
OG0007095	LOC115763580|XP_030562059.1|DNOV	LOC119084623|XP_037050586.1|BCOP
OG0007096	LOC115758994|XP_030555656.1|DNOV	LOC119084629|XP_037050592.1|BCOP
OG0007097	LOC115758915|XP_030555572.1|DNOV	LOC119070924|XP_037031361.1|BCOP
OG0007098	LOC115758417|XP_030554925.1|DNOV	LOC119070919|XP_037031352.1|BCOP
OG0007099	LOC115761675|XP_030559389.1|DNOV	LOC119082776|XP_037048267.1|BCOP
OG0007100	LOC115759732|XP_030556611.1|DNOV	LOC119082762|XP_037048244.1|BCOP
OG0007101	LOC115758654|XP_030555251.1|DNOV	LOC119066201|XP_037024416.1|BCOP
OG0007102	LOC115765456|XP_030564880.1|DNOV	LOC119076247|XP_037038805.1|BCOP
OG0007103	LOC115759820|XP_030556772.1|DNOV	LOC119066793|XP_037025351.1|BCOP
OG0007104	LOC115763147|XP_030561457.1|DNOV	LOC119066322|XP_037024606.1|BCOP
OG0007105	LOC115759901|XP_030556883.1|DNOV	LOC119075292|XP_037037598.1|BCOP
OG0007106	LOC115765860|XP_030565450.1|DNOV	LOC119066490|XP_037024894.1|BCOP
OG0007107	LOC115763125|XP_030561431.1|DNOV	LOC119066040|XP_037024157.1|BCOP
OG0007108	LOC115763371|XP_030561762.1|DNOV	LOC119066665|XP_037025140.1|BCOP
OG0007109	LOC115759828|XP_030556778.1|DNOV	LOC119077057|XP_037040082.1|BCOP
OG0007110	LOC115758347|XP_030554787.1|DNOV	LOC119068109|XP_037027450.1|BCOP
OG0007111	LOC115758584|XP_030555163.1|DNOV	LOC119076960|XP_037039934.1|BCOP
OG0007112	LOC115765984|XP_030565605.1|DNOV	LOC119076958|XP_037039932.1|BCOP
OG0007113	LOC115757685|XP_030553882.1|DNOV	LOC119069871|XP_037029940.1|BCOP
OG0007114	LOC115758329|XP_030554758.1|DNOV	LOC119085973|XP_037052429.1|BCOP
OG0007115	LOC115765534|XP_030565012.1|DNOV	LOC119085972|XP_037052428.1|BCOP
OG0007116	LOC115759709|XP_030556568.1|DNOV	LOC119083392|XP_037049003.1|BCOP
OG0007117	LOC115758629|XP_030555224.1|DNOV	LOC119075618|XP_037037992.1|BCOP
OG0007118	LOC115759355|XP_030556137.1|DNOV	LOC119076240|XP_037038796.1|BCOP
OG0007119	LOC115768883|XP_030569454.1|DNOV	LOC119076707|XP_037039926.1|BCOP
OG0007120	LOC115768577|XP_030569076.1|DNOV	LOC119074839|XP_037037031.1|BCOP, LOC119067302|XP_037026102.1|BCOP
OG0007121	LOC115768855|XP_030569416.1|DNOV	LOC119084708|XP_037050711.1|BCOP
OG0007122	LOC115769127|XP_030569693.1|DNOV	LOC119076062|XP_037038594.1|BCOP
OG0007123	LOC115768793|XP_030569348.1|DNOV	LOC119069659|XP_037029675.1|BCOP
OG0007124	LOC115770239|XP_030571303.1|DNOV	LOC119076427|XP_037039067.1|BCOP
OG0007125	LOC115771477|XP_030573063.1|DNOV	LOC119073786|XP_037035395.1|BCOP
OG0007126	LOC115770528|XP_030571687.1|DNOV	LOC119077636|XP_037040752.1|BCOP
OG0007127	LOC115770292|XP_030571387.1|DNOV	LOC119076422|XP_037039059.1|BCOP
