Orthogroup	DNOV.longest_only	DEUG.longest_only
OG0008103	LOC115768052|XP_030568351.1|DNOV	LOC108103780|XP_017064900.1|DEUG
OG0008104	LOC115768106|XP_030568473.1|DNOV	LOC108118253|XP_017086332.1|DEUG
OG0008105	LOC115761633|XP_030559323.1|DNOV	LOC108116165|XP_017083390.1|DEUG
OG0008106	LOC115771462|XP_030573040.1|DNOV	LOC108116741|XP_017084248.1|DEUG
OG0008107	LOC115766083|XP_030565749.1|DNOV	LOC108116502|XP_017083924.1|DEUG
OG0008108	LOC115768001|XP_030568270.1|DNOV	LOC108105447|XP_017067523.1|DEUG
OG0008109	LOC115766470|XP_030566274.1|DNOV	LOC108110329|XP_017074849.1|DEUG
OG0008110	LOC115767551|XP_030567693.1|DNOV	LOC108117586|XP_017085579.1|DEUG
OG0008111	LOC115768162|XP_030568518.1|DNOV	LOC108105489|XP_017067597.1|DEUG
OG0008112	LOC115767297|XP_030567389.1|DNOV	LOC108104370|XP_017065872.1|DEUG
OG0008113	LOC115767375|XP_030567494.1|DNOV	LOC108103841|XP_017065019.1|DEUG
OG0008114	LOC115767374|XP_030567493.1|DNOV	LOC108103800|XP_017064970.1|DEUG
OG0008115	LOC115765232|XP_030564544.1|DNOV	LOC108103420|XP_017064366.1|DEUG
OG0008116	LOC115765266|XP_030564613.1|DNOV	LOC108103421|XP_017064376.1|DEUG
OG0008118	LOC115768353|XP_030568777.1|DNOV	LOC108105491|XP_017067599.1|DEUG
OG0008119	LOC115769010|XP_030569581.1|DNOV	LOC108105008|XP_017066877.1|DEUG
OG0008120	LOC115768479|XP_030568917.1|DNOV	LOC108111864|XP_017076978.1|DEUG
OG0008121	LOC115766533|XP_030566360.1|DNOV	LOC108113381|XP_017079442.1|DEUG
OG0008122	LOC115768021|XP_030568298.1|DNOV	LOC108109755|XP_017073913.1|DEUG
OG0008123	LOC115768516|XP_030568962.1|DNOV	LOC108103266|XP_017064166.1|DEUG
OG0008124	LOC115766859|XP_030566778.1|DNOV	LOC108105501|XP_017067614.1|DEUG
OG0008125	LOC115768018|XP_030568291.1|DNOV	LOC108110301|XP_017074798.1|DEUG
OG0008126	LOC115768918|XP_030569510.1|DNOV	LOC108103201|XP_017064079.1|DEUG
OG0008127	LOC115768007|XP_030568276.1|DNOV	LOC108109726|XP_017073861.1|DEUG
OG0008128	LOC115767994|XP_030568256.1|DNOV	LOC108110113|XP_017074499.1|DEUG
OG0008129	LOC115768362|XP_030568790.1|DNOV	LOC108103252|XP_017064146.1|DEUG
OG0008130	LOC115766455|XP_030566247.1|DNOV	LOC108105060|XP_017066968.1|DEUG
OG0008131	LOC115767230|XP_030567289.1|DNOV	LOC108105505|XP_017067616.1|DEUG
OG0008132	LOC115770600|XP_030571797.1|DNOV	LOC108116681|XP_017084171.1|DEUG
OG0008133	LOC115767574|XP_030567720.1|DNOV	LOC108103881|XP_017065098.1|DEUG
OG0008134	LOC115766368|XP_030566127.1|DNOV	LOC108103254|XP_017064148.1|DEUG
OG0008135	LOC115759559|XP_030556385.1|DNOV	LOC108109497|XP_017073524.1|DEUG
OG0008136	LOC115768556|XP_030569025.1|DNOV	LOC108102582|XP_017063162.1|DEUG
OG0008137	LOC115767790|XP_030567982.1|DNOV	LOC108110285|XP_017074769.1|DEUG
OG0008138	LOC115762663|XP_030560831.1|DNOV	LOC108114439|XP_017080921.1|DEUG
OG0008139	LOC115765177|XP_030564457.1|DNOV	LOC108112040|XP_017077281.1|DEUG
OG0008140	LOC115768036|XP_030568318.1|DNOV	LOC108110302|XP_017074799.1|DEUG
OG0008141	LOC115771366|XP_030572910.1|DNOV	LOC108111871|XP_017076984.1|DEUG
OG0008142	LOC115768156|XP_030568511.1|DNOV	LOC108105081|XP_017066993.1|DEUG
OG0008143	LOC115763306|XP_030561660.1|DNOV	LOC108115224|XP_017082068.1|DEUG
OG0008144	LOC115762478|XP_030560562.1|DNOV	LOC108112549|XP_017077974.1|DEUG
OG0008145	LOC115768584|XP_030569089.1|DNOV	LOC108103931|XP_017065174.1|DEUG
OG0008146	LOC115767235|XP_030567296.1|DNOV	LOC108104924|XP_017066765.1|DEUG
OG0008147	LOC115767205|XP_030567257.1|DNOV	LOC108104922|XP_017066761.1|DEUG
OG0008148	LOC115768736|XP_030569279.1|DNOV	LOC108103216|XP_017064100.1|DEUG
OG0008149	LOC115766857|XP_030566773.1|DNOV	LOC108109742|XP_017073891.1|DEUG
OG0008150	LOC115768314|XP_030568723.1|DNOV	LOC108111880|XP_017076999.1|DEUG
OG0008151	LOC115768172|XP_030568530.1|DNOV	LOC108105351|XP_017067352.1|DEUG
OG0008152	LOC115767279|XP_030567371.1|DNOV	LOC108104398|XP_017065930.1|DEUG
OG0008153	LOC115760930|XP_030558364.1|DNOV	LOC108107377|XP_017070376.1|DEUG
OG0008154	LOC115770475|XP_030571619.1|DNOV	LOC108105939|XP_017068223.1|DEUG
OG0008155	LOC115766305|XP_030566046.1|DNOV	LOC108114545|XP_017081079.1|DEUG
OG0008156	LOC115772059|XP_030573863.1|DNOV	LOC108109368|XP_017073334.1|DEUG
OG0008157	LOC115761956|XP_030559854.1|DNOV	LOC108113802|XP_017079999.1|DEUG
OG0008158	LOC115765125|XP_030564381.1|DNOV	LOC108103925|XP_017065166.1|DEUG
OG0008159	LOC115766402|XP_030566183.1|DNOV	LOC108108506|XP_017072064.1|DEUG
OG0008160	LOC115758079|XP_030554456.1|DNOV	LOC108109080|XP_017072931.1|DEUG
OG0008161	LOC115766298|XP_030566033.1|DNOV	LOC108104717|XP_017066427.1|DEUG
OG0008162	LOC115766485|XP_030566306.1|DNOV	LOC108103168|XP_017064043.1|DEUG
OG0008163	LOC115769693|XP_030570476.1|DNOV	LOC108107747|XP_017070897.1|DEUG
OG0008164	LOC115767603|XP_030567756.1|DNOV	LOC108102420|XP_017062884.1|DEUG
OG0008165	LOC115766863|XP_030566782.1|DNOV	LOC108103298|XP_017064209.1|DEUG
OG0008166	LOC115766898|XP_030566834.1|DNOV	LOC108103946|XP_017065197.1|DEUG
OG0008167	LOC115768591|XP_030569100.1|DNOV	LOC108103935|XP_017065180.1|DEUG
OG0008168	LOC115768597|XP_030569107.1|DNOV	LOC108103933|XP_017065179.1|DEUG
OG0008169	LOC115767113|XP_030567127.1|DNOV	LOC108105473|XP_017067574.1|DEUG
OG0008170	LOC115757964|XP_030554304.1|DNOV	LOC108106613|XP_017069302.1|DEUG
OG0008171	LOC115766375|XP_030566134.1|DNOV	LOC108117425|XP_017085327.1|DEUG
OG0008172	LOC115765679|XP_030565198.1|DNOV	LOC108110243|XP_017074719.1|DEUG
OG0008173	LOC115758879|XP_030555533.1|DNOV	LOC108103405|XP_017064352.1|DEUG
OG0008174	LOC115757809|XP_030554092.1|DNOV	LOC108106418|XP_017068930.1|DEUG
OG0008175	LOC115767207|XP_030567259.1|DNOV	LOC108103187|XP_017064063.1|DEUG
OG0008176	LOC115767544|XP_030567686.1|DNOV	LOC108118522|XP_017086757.1|DEUG
OG0008177	LOC115767601|XP_030567754.1|DNOV	LOC108103698|XP_017064783.1|DEUG
OG0008178	LOC115768999|XP_030569569.1|DNOV	LOC108103936|XP_017065182.1|DEUG
OG0008179	LOC115769008|XP_030569578.1|DNOV	LOC108110111|XP_017074497.1|DEUG
OG0008180	LOC115767072|XP_030567073.1|DNOV	LOC108105523|XP_017067638.1|DEUG
OG0008181	LOC115767073|XP_030567074.1|DNOV	LOC108105524|XP_017067639.1|DEUG
OG0008182	LOC115764501|XP_030563450.1|DNOV	LOC108104549|XP_017066179.1|DEUG
OG0008183	LOC115757954|XP_030554289.1|DNOV	LOC108107454|XP_017070492.1|DEUG
OG0008184	LOC115763174|XP_030561487.1|DNOV	LOC108110943|XP_017075726.1|DEUG
OG0008185	LOC115771897|XP_030573642.1|DNOV	LOC108109363|XP_017073321.1|DEUG
OG0008186	LOC115761387|XP_030559003.1|DNOV	LOC108112988|XP_017078888.1|DEUG
OG0008187	LOC115761406|XP_030559027.1|DNOV	LOC108112996|XP_017078895.1|DEUG
OG0008188	LOC115759694|XP_030556552.1|DNOV	LOC108102621|XP_017063218.1|DEUG
OG0008189	LOC115763482|XP_030561927.1|DNOV	LOC108110888|XP_017075634.1|DEUG
OG0008190	LOC115769471|XP_030570148.1|DNOV	LOC108102875|XP_017063572.1|DEUG
OG0008191	LOC115764392|XP_030563230.1|DNOV	LOC108118520|XP_017086755.1|DEUG
OG0008192	LOC115768996|XP_030569564.1|DNOV	LOC108105007|XP_017066874.1|DEUG
OG0008193	LOC115765260|XP_030564599.1|DNOV	LOC108117680|XP_017085697.1|DEUG
OG0008194	LOC115758352|XP_030554795.1|DNOV	LOC108105860|XP_017068123.1|DEUG
OG0008195	LOC115758050|XP_030554424.1|DNOV	LOC108106239|XP_017068654.1|DEUG
OG0008196	LOC115771050|XP_030572461.1|DNOV	LOC108112941|XP_017078826.1|DEUG
OG0008197	LOC115770433|XP_030571563.1|DNOV	LOC108106004|XP_017068335.1|DEUG
OG0008198	LOC115767057|XP_030567053.1|DNOV	LOC108105458|XP_017067546.1|DEUG
OG0008199	LOC115767182|XP_030567232.1|DNOV	LOC108103166|XP_017064039.1|DEUG
OG0008200	LOC115772035|XP_030573832.1|DNOV	LOC108113137|XP_017079133.1|DEUG
OG0008201	LOC115766295|XP_030566034.1|DNOV	LOC108114544|XP_017081078.1|DEUG
OG0008202	LOC115771540|XP_030573137.1|DNOV	LOC108114434|XP_017080914.1|DEUG
OG0008203	LOC115762798|XP_030561014.1|DNOV	LOC108102819|XP_017063490.1|DEUG
OG0008204	LOC115766882|XP_030566812.1|DNOV	LOC108103263|XP_017064164.1|DEUG
OG0008205	LOC115767811|XP_030568003.1|DNOV	LOC108117264|XP_017085110.1|DEUG
OG0008206	LOC115771560|XP_030573169.1|DNOV	LOC108117353|XP_017085217.1|DEUG
OG0008207	LOC115770303|XP_030571398.1|DNOV	LOC108114198|XP_017080505.1|DEUG
OG0008208	LOC115767451|XP_030567609.1|DNOV	LOC108113379|XP_017079438.1|DEUG
OG0008209	LOC115767707|XP_030567860.1|DNOV	LOC108107579|XP_017070628.1|DEUG
OG0008210	LOC115764445|XP_030563315.1|DNOV	LOC108105928|XP_017068198.1|DEUG
OG0008211	LOC115763561|XP_030562041.1|DNOV	LOC108111153|XP_017076013.1|DEUG
OG0008212	LOC115771520|XP_030573114.1|DNOV	LOC108108774|XP_017072433.1|DEUG
OG0008213	LOC115771358|XP_030572900.1|DNOV	LOC108105433|XP_017067504.1|DEUG
OG0008214	LOC115770361|XP_030571465.1|DNOV	LOC108107772|XP_017070951.1|DEUG
OG0008215	LOC115767216|XP_030567270.1|DNOV	LOC108103503|XP_017064504.1|DEUG
OG0008216	LOC115770404|XP_030571522.1|DNOV	LOC108114359|XP_017080795.1|DEUG
OG0008217	LOC115769009|XP_030569579.1|DNOV	LOC108105096|XP_017067018.1|DEUG
OG0008218	LOC115767501|XP_030567671.1|DNOV	LOC108112658|XP_017078279.1|DEUG
OG0008219	LOC115768697|XP_030569242.1|DNOV	LOC108116448|XP_017083887.1|DEUG
OG0008220	LOC115768872|XP_030569438.1|DNOV	LOC108117603|XP_017085612.1|DEUG
OG0008221	LOC115767712|XP_030567868.1|DNOV	LOC108105660|XP_017067835.1|DEUG
OG0008222	LOC115771405|XP_030572963.1|DNOV	LOC108116777|XP_017084299.1|DEUG
OG0008223	LOC115770294|XP_030571390.1|DNOV	LOC108104289|XP_017065749.1|DEUG
OG0008224	LOC115770496|XP_030571649.1|DNOV	LOC108114196|XP_017080500.1|DEUG
OG0008225	LOC115771363|XP_030572904.1|DNOV	LOC108109971|XP_017074280.1|DEUG
OG0008226	LOC115771336|XP_030572863.1|DNOV	LOC108103695|XP_017064778.1|DEUG
OG0008227	LOC115761725|XP_030559466.1|DNOV	LOC108115742|XP_017082802.1|DEUG
OG0008228	LOC115764887|XP_030564029.1|DNOV	LOC108111374|XP_017076295.1|DEUG
OG0008229	LOC115761828|XP_030559630.1|DNOV	LOC108117493|XP_017085457.1|DEUG
OG0008230	LOC115765740|XP_030565264.1|DNOV	LOC108105284|XP_017067262.1|DEUG
OG0008232	LOC115767146|XP_030567175.1|DNOV	LOC108114005|XP_017080244.1|DEUG
OG0008233	LOC115758739|XP_030555349.1|DNOV	LOC108114877|XP_017081523.1|DEUG
OG0008234	LOC115760545|XP_030557793.1|DNOV	LOC108107408|XP_017070424.1|DEUG
OG0008235	LOC115768622|XP_030569140.1|DNOV	LOC108110138|XP_017074541.1|DEUG
OG0008236	LOC115760623|XP_030557933.1|DNOV	LOC108117584|XP_017085577.1|DEUG
OG0008237	LOC115765195|XP_030564520.1|DNOV	LOC108112691|XP_017078381.1|DEUG
OG0008238	LOC115765832|XP_030565416.1|DNOV	LOC108102791|XP_017063449.1|DEUG
OG0008239	LOC115770463|XP_030571599.1|DNOV	LOC108114564|XP_017081103.1|DEUG
OG0008240	LOC115760774|XP_030558122.1|DNOV	LOC108113150|XP_017079148.1|DEUG
OG0008243	LOC115762049|XP_030559987.1|DNOV	LOC108106705|XP_017069426.1|DEUG
OG0008244	LOC115761522|XP_030559153.1|DNOV	LOC108109456|XP_017073444.1|DEUG
OG0008245	LOC115766556|XP_030566395.1|DNOV	LOC108108888|XP_017072595.1|DEUG
OG0008246	LOC115757805|XP_030554082.1|DNOV	LOC108112928|XP_017078809.1|DEUG
OG0008247	LOC115771816|XP_030573555.1|DNOV, LOC115771815|XP_030573554.1|DNOV, LOC115771814|XP_030573553.1|DNOV	LOC108115762|XP_017082818.1|DEUG
OG0008248	LOC115761312|XP_030558903.1|DNOV	LOC108115765|XP_017082822.1|DEUG
OG0008249	LOC115758551|XP_030555108.1|DNOV, LOC115759549|XP_030556367.1|DNOV	LOC108111321|XP_017076206.1|DEUG
OG0008250	LOC115761111|XP_030558600.1|DNOV	LOC108112264|XP_017077576.1|DEUG
OG0008251	LOC115762284|XP_030560308.1|DNOV	LOC108112728|XP_017078456.1|DEUG
OG0008252	LOC115765015|XP_030564228.1|DNOV, LOC115762404|XP_030560452.1|DNOV	LOC108104604|XP_017066264.1|DEUG
OG0008253	LOC115771884|XP_030573632.1|DNOV	LOC108113375|XP_017079437.1|DEUG
OG0008254	LOC115769942|XP_030570846.1|DNOV	LOC108104739|XP_017066465.1|DEUG
OG0008255	LOC115771377|XP_030572922.1|DNOV	LOC108116770|XP_017084288.1|DEUG
OG0008257	LOC115768459|XP_030568887.1|DNOV	LOC108110410|XP_017074967.1|DEUG
OG0008258	LOC115765548|XP_030565038.1|DNOV	LOC108118412|XP_017086577.1|DEUG, LOC108103894|XP_017065128.1|DEUG
OG0008259	LOC115763470|XP_030561913.1|DNOV	LOC108102592|XP_017063183.1|DEUG
OG0008260	LOC115769590|XP_030570325.1|DNOV, LOC115769656|XP_030570428.1|DNOV	LOC108107872|XP_017071143.1|DEUG
OG0008261	LOC115761099|XP_030558585.1|DNOV	LOC108112920|XP_017078798.1|DEUG
OG0008262	LOC115762484|XP_030560582.1|DNOV	LOC108110360|XP_017074888.1|DEUG
OG0008264	LOC115757872|XP_030554171.1|DNOV, LOC115758153|XP_030554547.1|DNOV	LOC108108915|XP_017072654.1|DEUG
OG0008265	LOC115764963|XP_030564148.1|DNOV, LOC115764974|XP_030564159.1|DNOV	LOC108116033|XP_017083212.1|DEUG, LOC108115962|XP_017083088.1|DEUG
OG0008266	LOC115761805|XP_030559610.1|DNOV	LOC108115357|XP_017082272.1|DEUG
OG0008267	LOC115761252|XP_030558822.1|DNOV	LOC108115862|XP_017082976.1|DEUG
OG0008268	LOC115768538|XP_030568998.1|DNOV	LOC108115520|XP_017082510.1|DEUG
OG0008269	LOC115758972|XP_030555635.1|DNOV	LOC108115530|XP_017082521.1|DEUG
OG0008270	LOC115767841|XP_030568049.1|DNOV	LOC108103343|XP_017064270.1|DEUG
OG0008271	LOC115770066|XP_030571022.1|DNOV	LOC108108000|XP_017071340.1|DEUG
OG0008272	LOC115768583|XP_030569088.1|DNOV	LOC108103350|XP_017064279.1|DEUG
OG0008273	LOC115764806|XP_030563913.1|DNOV	LOC108116450|XP_017083852.1|DEUG
OG0008274	LOC115765090|XP_030564333.1|DNOV	LOC108104411|XP_017065949.1|DEUG
OG0008275	LOC115767600|XP_030567753.1|DNOV	LOC108103712|XP_017064798.1|DEUG
OG0008276	LOC115769066|XP_030569640.1|DNOV	LOC108110032|XP_017074371.1|DEUG
OG0008277	LOC115766333|XP_030566084.1|DNOV	LOC108109682|XP_017073766.1|DEUG
OG0008278	LOC115763108|XP_030561412.1|DNOV	LOC108111168|XP_017076035.1|DEUG
OG0008279	LOC115766275|XP_030566000.1|DNOV	LOC108103008|XP_017063820.1|DEUG
OG0008280	LOC115767249|XP_030567315.1|DNOV	LOC108103018|XP_017063832.1|DEUG
OG0008281	LOC115766276|XP_030566003.1|DNOV	LOC108103579|XP_017064592.1|DEUG
OG0008282	LOC115769085|XP_030569657.1|DNOV	LOC108103921|XP_017065160.1|DEUG
OG0008283	LOC115767229|XP_030567286.1|DNOV	LOC108103493|XP_017064491.1|DEUG
OG0008284	LOC115766767|XP_030566624.1|DNOV	LOC108102370|XP_017062778.1|DEUG
OG0008285	LOC115765393|XP_030564782.1|DNOV	LOC108109702|XP_017073818.1|DEUG
OG0008286	LOC115768847|XP_030569406.1|DNOV	LOC108103584|XP_017064598.1|DEUG
OG0008287	LOC115767871|XP_030568091.1|DNOV	LOC108103423|XP_017064379.1|DEUG
OG0008288	LOC115761985|XP_030559892.1|DNOV	LOC108117313|XP_017085171.1|DEUG
OG0008289	LOC115771691|XP_030573367.1|DNOV	LOC108117473|XP_017085385.1|DEUG
OG0008290	LOC115764412|XP_030563270.1|DNOV	LOC108103106|XP_017063963.1|DEUG
OG0008291	LOC115768602|XP_030569115.1|DNOV	LOC108103428|XP_017064387.1|DEUG
OG0008292	LOC115765089|XP_030564332.1|DNOV	LOC108104409|XP_017065948.1|DEUG
OG0008293	LOC115766023|XP_030565654.1|DNOV	LOC108109386|XP_017073371.1|DEUG
OG0008294	LOC115761367|XP_030558976.1|DNOV	LOC108116633|XP_017084102.1|DEUG
OG0008295	LOC115765119|XP_030564372.1|DNOV	LOC108102929|XP_017063676.1|DEUG
OG0008296	LOC115765176|XP_030564456.1|DNOV	LOC108103000|XP_017063806.1|DEUG
OG0008297	LOC115767855|XP_030568071.1|DNOV	LOC108103427|XP_017064386.1|DEUG
OG0008298	LOC115768236|XP_030568621.1|DNOV	LOC108105054|XP_017066959.1|DEUG
OG0008299	LOC115771784|XP_030573506.1|DNOV	LOC108115867|XP_017082983.1|DEUG
OG0008300	LOC115766389|XP_030566157.1|DNOV	LOC108118088|XP_017086124.1|DEUG
OG0008301	LOC115759642|XP_030556491.1|DNOV	LOC108110342|XP_017074866.1|DEUG
OG0008302	LOC115767244|XP_030567305.1|DNOV	LOC108105392|XP_017067424.1|DEUG
OG0008303	LOC115768383|XP_030568816.1|DNOV	LOC108110407|XP_017074964.1|DEUG
OG0008304	LOC115771335|XP_030572861.1|DNOV	LOC108105525|XP_017067640.1|DEUG
OG0008305	LOC115766331|XP_030566081.1|DNOV	LOC108103955|XP_017065207.1|DEUG
OG0008306	LOC115765352|XP_030564726.1|DNOV	LOC108104310|XP_017065783.1|DEUG
OG0008307	LOC115764640|XP_030563668.1|DNOV	LOC108116983|XP_017084633.1|DEUG
OG0008309	LOC115763389|XP_030561789.1|DNOV	LOC108110815|XP_017075535.1|DEUG
OG0008310	LOC115771434|XP_030573000.1|DNOV	LOC108108538|XP_017072100.1|DEUG
OG0008312	LOC115759477|XP_030556271.1|DNOV	LOC108117142|XP_017084890.1|DEUG
OG0008313	LOC115764350|XP_030563168.1|DNOV	LOC108109696|XP_017073811.1|DEUG
OG0008314	LOC115758005|XP_030554362.1|DNOV	LOC108106758|XP_017069486.1|DEUG
OG0008315	LOC115769575|XP_030570299.1|DNOV	LOC108107863|XP_017071120.1|DEUG
OG0008317	LOC115772101|XP_030573923.1|DNOV	LOC108115572|XP_017082568.1|DEUG
OG0008318	LOC115765121|XP_030564376.1|DNOV	LOC108102989|XP_017063791.1|DEUG
OG0008319	LOC115761131|XP_030558651.1|DNOV	LOC108112255|XP_017077566.1|DEUG
OG0008320	LOC115765209|XP_030564509.1|DNOV	LOC108102902|XP_017063609.1|DEUG
OG0008321	LOC115759586|XP_030556415.1|DNOV	LOC108109374|XP_017073351.1|DEUG
OG0008322	LOC115763956|XP_030562606.1|DNOV	LOC108110798|XP_017075512.1|DEUG
OG0008323	LOC115764933|XP_030564103.1|DNOV	LOC108116490|XP_017083912.1|DEUG
OG0008324	LOC115769054|XP_030569627.1|DNOV	LOC108103358|XP_017064293.1|DEUG
OG0008325	LOC115765198|XP_030564494.1|DNOV	LOC108110027|XP_017074360.1|DEUG
OG0008326	LOC115765004|XP_030564211.1|DNOV	LOC108117227|XP_017085047.1|DEUG
OG0008328	LOC115767583|XP_030567729.1|DNOV	LOC108103274|XP_017064176.1|DEUG
OG0008330	LOC115761041|XP_030558516.1|DNOV	LOC108113055|XP_017078974.1|DEUG
OG0008331	LOC115769391|XP_030570046.1|DNOV	LOC108114589|XP_017081134.1|DEUG
OG0008332	LOC115769754|XP_030570558.1|DNOV	LOC108114508|XP_017081017.1|DEUG
OG0008333	LOC115769380|XP_030570035.1|DNOV	LOC108107985|XP_017071317.1|DEUG
OG0008334	LOC115769378|XP_030570030.1|DNOV	LOC108107983|XP_017071315.1|DEUG
OG0008335	LOC115770522|XP_030571680.1|DNOV	LOC108107998|XP_017071338.1|DEUG
OG0008336	LOC115769834|XP_030570667.1|DNOV	LOC108108470|XP_017072017.1|DEUG
OG0008337	LOC115760846|XP_030558252.1|DNOV	LOC108104570|XP_017066208.1|DEUG
OG0008338	LOC115769345|XP_030569972.1|DNOV	LOC108108056|XP_017071420.1|DEUG
OG0008339	LOC115767263|XP_030567347.1|DNOV	LOC108103145|XP_017064007.1|DEUG
OG0008340	LOC115761098|XP_030558584.1|DNOV	LOC108112527|XP_017077942.1|DEUG
OG0008341	LOC115762917|XP_030561157.1|DNOV	LOC108114667|XP_017081234.1|DEUG
OG0008342	LOC115771083|XP_030572495.1|DNOV	LOC108108025|XP_017071378.1|DEUG
OG0008343	LOC115764782|XP_030563881.1|DNOV	LOC108115835|XP_017082918.1|DEUG
OG0008344	LOC115767140|XP_030567165.1|DNOV	LOC108113626|XP_017079781.1|DEUG
OG0008345	LOC115771016|XP_030572397.1|DNOV	LOC108107742|XP_017070893.1|DEUG
OG0008346	LOC115769157|XP_030569712.1|DNOV	LOC108105506|XP_017067619.1|DEUG
OG0008347	LOC115759270|XP_030556032.1|DNOV	LOC108110924|XP_017075697.1|DEUG
OG0008348	LOC115770959|XP_030572291.1|DNOV	LOC108108593|XP_017072178.1|DEUG
OG0008349	LOC115769886|XP_030570756.1|DNOV	LOC108113844|XP_017080043.1|DEUG
OG0008350	LOC115764275|XP_030563060.1|DNOV	LOC108109677|XP_017073756.1|DEUG
OG0008351	LOC115767640|XP_030567788.1|DNOV	LOC108114059|XP_017080305.1|DEUG
OG0008352	LOC115762613|XP_030560771.1|DNOV	LOC108114670|XP_017081239.1|DEUG
OG0008353	LOC115771293|XP_030572778.1|DNOV	LOC108104621|XP_017066283.1|DEUG
OG0008354	LOC115764235|XP_030563010.1|DNOV	LOC108111877|XP_017076996.1|DEUG
OG0008355	LOC115771443|XP_030573017.1|DNOV	LOC108106681|XP_017069401.1|DEUG
OG0008356	LOC115768575|XP_030569074.1|DNOV	LOC108107765|XP_017070944.1|DEUG
OG0008357	LOC115766177|XP_030565880.1|DNOV	LOC108108327|XP_017071843.1|DEUG
OG0008358	LOC115759200|XP_030555942.1|DNOV	LOC108113435|XP_017079488.1|DEUG
OG0008359	LOC115760984|XP_030558448.1|DNOV	LOC108107271|XP_017070192.1|DEUG
OG0008360	LOC115760968|XP_030558429.1|DNOV	LOC108113207|XP_017079229.1|DEUG
OG0008361	LOC115763515|XP_030561973.1|DNOV	LOC108106182|XP_017068593.1|DEUG
OG0008362	LOC115767757|XP_030567935.1|DNOV	LOC108105465|XP_017067554.1|DEUG
OG0008363	LOC115764496|XP_030563483.1|DNOV	LOC108112574|XP_017078081.1|DEUG
OG0008364	LOC115769982|XP_030570907.1|DNOV	LOC108118207|XP_017086263.1|DEUG
OG0008365	LOC115757697|XP_030553904.1|DNOV	LOC108111984|XP_017077193.1|DEUG
OG0008366	LOC115761282|XP_030558863.1|DNOV	LOC108111513|XP_017076518.1|DEUG
OG0008367	LOC115767043|XP_030567032.1|DNOV	LOC108105459|XP_017067547.1|DEUG
OG0008368	LOC115763146|XP_030561456.1|DNOV	LOC108111817|XP_017076914.1|DEUG
OG0008370	LOC115760395|XP_030557554.1|DNOV	LOC108113765|XP_017079950.1|DEUG
OG0008371	LOC115765596|XP_030565106.1|DNOV	LOC108116425|XP_017083804.1|DEUG
OG0008372	LOC115770510|XP_030571673.1|DNOV	LOC108117450|XP_017085356.1|DEUG
OG0008373	LOC115759922|XP_030556916.1|DNOV	LOC108110783|XP_017075491.1|DEUG
OG0008374	LOC115758824|XP_030555460.1|DNOV	LOC108118311|XP_017086415.1|DEUG
OG0008375	LOC115768539|XP_030569000.1|DNOV	LOC108115521|XP_017082511.1|DEUG
OG0008376	LOC115758435|XP_030554950.1|DNOV	LOC108102577|XP_017063147.1|DEUG
OG0008379	LOC115763102|XP_030561402.1|DNOV	LOC108103414|XP_017064361.1|DEUG
OG0008380	LOC115763188|XP_030561506.1|DNOV	LOC108110822|XP_017075546.1|DEUG
OG0008381	LOC115760046|XP_030557075.1|DNOV	LOC108102664|XP_017063291.1|DEUG
OG0008383	LOC115759933|XP_030556931.1|DNOV	LOC108115517|XP_017082505.1|DEUG
OG0008384	LOC115759282|XP_030556044.1|DNOV	LOC108104127|XP_017065518.1|DEUG
OG0008385	LOC115760219|XP_030557332.1|DNOV	LOC108102694|XP_017063327.1|DEUG
OG0008386	LOC115766370|XP_030566129.1|DNOV	LOC108103990|XP_017065267.1|DEUG
OG0008387	LOC115764907|XP_030564064.1|DNOV	LOC108111402|XP_017076328.1|DEUG
OG0008388	LOC115763332|XP_030561697.1|DNOV	LOC108106140|XP_017068521.1|DEUG
OG0008389	LOC115759991|XP_030557004.1|DNOV	LOC108115553|XP_017082548.1|DEUG
OG0008390	LOC115758883|XP_030555538.1|DNOV	LOC108115507|XP_017082488.1|DEUG
OG0008391	LOC115758794|XP_030555427.1|DNOV	LOC108111127|XP_017075974.1|DEUG
OG0008392	LOC115770122|XP_030571115.1|DNOV	LOC108114486|XP_017080993.1|DEUG
OG0008393	LOC115770277|XP_030571362.1|DNOV	LOC108114423|XP_017080899.1|DEUG
OG0008394	LOC115769347|XP_030569975.1|DNOV	LOC108108780|XP_017072439.1|DEUG
OG0008395	LOC115767217|XP_030567271.1|DNOV	LOC108103167|XP_017064040.1|DEUG
OG0008396	LOC115766910|XP_030566847.1|DNOV	LOC108103450|XP_017064425.1|DEUG
OG0008397	LOC115764359|XP_030563179.1|DNOV	LOC108104930|XP_017066772.1|DEUG
OG0008398	LOC115768592|XP_030569101.1|DNOV	LOC108104977|XP_017066839.1|DEUG
OG0008399	LOC115768691|XP_030569238.1|DNOV	LOC108118531|XP_017086769.1|DEUG
OG0008400	LOC115769953|XP_030570858.1|DNOV	LOC108103607|XP_017064632.1|DEUG
OG0008401	LOC115759188|XP_030555924.1|DNOV	LOC108110745|XP_017075441.1|DEUG
OG0008402	LOC115771739|XP_030573426.1|DNOV	LOC108111769|XP_017076823.1|DEUG
OG0008403	LOC115767053|XP_030567046.1|DNOV	LOC108111836|XP_017076930.1|DEUG
OG0008404	LOC115759409|XP_030556160.1|DNOV	LOC108115369|XP_017082284.1|DEUG
