Orthogroup	DNOV.longest_only	DSIM.longest_only
OG0010313	LOC115768909|XP_030569500.1|DNOV	LOC6739015|XP_016032854.1|DSIM
OG0010314	LOC115771327|XP_030572852.1|DNOV	LOC6725872|XP_016039199.2|DSIM
OG0010315	LOC115765309|XP_030564667.1|DNOV	LOC6740525|XP_002077351.2|DSIM
OG0010317	LOC115767599|XP_030567752.1|DNOV	LOC6739960|XP_002076849.2|DSIM
OG0010318	LOC115768473|XP_030568908.1|DNOV	LOC6725800|XP_002106796.2|DSIM
OG0010319	LOC115766874|XP_030566796.1|DNOV	LOC27209409|XP_016037788.2|DSIM
OG0010320	LOC115768196|XP_030568569.1|DNOV	LOC6725643|XP_002106650.1|DSIM
OG0010322	LOC115766968|XP_030566921.1|DNOV	LOC6736791|XP_002083647.1|DSIM
OG0010323	LOC115770604|XP_030571801.1|DNOV	LOC6734413|XP_016029688.1|DSIM
OG0010325	LOC115771177|XP_030572622.1|DNOV	LOC6737147|XP_016030788.1|DSIM
OG0010327	LOC115771247|XP_030572708.1|DNOV	LOC6736847|XP_039149635.1|DSIM
OG0010329	LOC115762885|XP_030561120.1|DNOV	LOC27207375|XP_016032147.1|DSIM
OG0010330	LOC115768713|XP_030569272.1|DNOV	LOC27206212|XP_039149550.1|DSIM
OG0010332	LOC115766815|XP_030566710.1|DNOV	LOC27209265|XP_016039334.1|DSIM
OG0010333	LOC115763046|XP_030561329.1|DNOV	LOC6731231|XP_002078390.1|DSIM
OG0010334	LOC115759868|XP_030556838.1|DNOV	LOC6732007|XP_002079141.1|DSIM
OG0010335	LOC115767211|XP_030567265.1|DNOV	LOC6726173|XP_016039700.1|DSIM
OG0010336	LOC115767770|XP_030567953.1|DNOV	LOC6739904|XP_039153126.1|DSIM
OG0010337	LOC115767368|XP_030567487.1|DNOV	LOC6725815|XP_016039142.1|DSIM
OG0010338	LOC115767349|XP_030567460.1|DNOV	LOC6726055|XP_002107037.2|DSIM
OG0010339	LOC115768241|XP_030568627.1|DNOV	LOC6728578|XP_002103919.1|DSIM
OG0010340	LOC115768975|XP_030569551.1|DNOV	LOC27207326|XP_016038394.1|DSIM
OG0010341	LOC115768980|XP_030569556.1|DNOV	LOC6725338|XP_002106355.1|DSIM
OG0010342	LOC115766823|XP_030566719.1|DNOV	LOC6725722|XP_002106724.3|DSIM
OG0010343	LOC115768810|XP_030569367.1|DNOV	LOC6728052|XP_002103404.1|DSIM
OG0010344	LOC115767361|XP_030567479.1|DNOV	LOC27207462|XP_016039085.1|DSIM
OG0010345	LOC115768296|XP_030568701.1|DNOV	LOC27206403|XP_016040060.1|DSIM
OG0010346	LOC115768507|XP_030568953.1|DNOV	LOC6724849|XP_002105889.1|DSIM
OG0010347	LOC115768787|XP_030569344.1|DNOV	LOC6726272|XP_016039820.1|DSIM
OG0010348	LOC115768861|XP_030569424.1|DNOV	LOC6733575|XP_002080630.1|DSIM
OG0010349	LOC115768378|XP_030568809.1|DNOV	LOC6725074|XP_002106102.1|DSIM
OG0010350	LOC115768374|XP_030568806.1|DNOV	LOC6725067|XP_016038045.1|DSIM
OG0010351	LOC115768183|XP_030568551.1|DNOV	LOC6725687|XP_002106690.2|DSIM
OG0010352	LOC115765377|XP_030564761.1|DNOV	LOC6739954|XP_016037910.1|DSIM
OG0010353	LOC115765427|XP_030564833.1|DNOV	LOC6739872|XP_039153021.1|DSIM
OG0010354	LOC115768067|XP_030568378.1|DNOV	LOC6725003|XP_002106037.1|DSIM
OG0010355	LOC115766876|XP_030566802.1|DNOV	LOC6725211|XP_002106234.2|DSIM
OG0010356	LOC115764257|XP_030563036.1|DNOV	LOC27206812|XP_039153208.1|DSIM
OG0010357	LOC115765439|XP_030564864.1|DNOV	LOC6725558|XP_002106569.1|DSIM
OG0010358	LOC115767306|XP_030567403.1|DNOV	LOC6726248|XP_002107211.1|DSIM
OG0010359	LOC115767002|XP_030566984.1|DNOV	LOC6739902|XP_016037629.1|DSIM
OG0010360	LOC115767042|XP_030567031.1|DNOV	LOC6739901|XP_002076790.2|DSIM
OG0010361	LOC115767046|XP_030567037.1|DNOV	LOC27206370|XP_039153045.1|DSIM
OG0010362	LOC115767099|XP_030567107.1|DNOV	LOC6724840|XP_002105880.1|DSIM
OG0010363	LOC115765313|XP_030564671.1|DNOV	LOC6725522|XP_002106535.1|DSIM
OG0010364	LOC115765294|XP_030564646.1|DNOV	LOC6740164|XP_002077045.1|DSIM
OG0010365	LOC115765366|XP_030564749.1|DNOV	LOC6726588|XP_039153787.1|DSIM
OG0010366	LOC115765302|XP_030564657.1|DNOV	LOC6726154|XP_002107130.1|DSIM
OG0010367	LOC115765101|XP_030564346.1|DNOV	LOC6725921|XP_016039273.2|DSIM
OG0010368	LOC115765100|XP_030564345.1|DNOV	LOC6725926|XP_002106911.2|DSIM
OG0010369	LOC115767873|XP_030568093.1|DNOV	LOC6724982|XP_002106017.2|DSIM
OG0010370	LOC115765325|XP_030564686.1|DNOV	LOC6740692|XP_002077492.2|DSIM
OG0010371	LOC115765317|XP_030564677.1|DNOV	LOC6725576|XP_002106586.3|DSIM
OG0010372	LOC115771325|XP_030572850.1|DNOV	LOC6740110|XP_002076993.2|DSIM
OG0010373	LOC115771328|XP_030572853.1|DNOV	LOC6725871|XP_002106867.1|DSIM
OG0010374	LOC115766381|XP_030566145.1|DNOV	LOC6726170|XP_002107146.1|DSIM
OG0010375	LOC115766360|XP_030566120.1|DNOV	LOC6726171|XP_002107147.1|DSIM
OG0010376	LOC115764325|XP_030563134.1|DNOV	LOC6726035|XP_002107017.2|DSIM
OG0010377	LOC115764297|XP_030563091.1|DNOV	LOC6740286|XP_039153000.1|DSIM
OG0010378	LOC115771334|XP_030572860.1|DNOV	LOC27208084|XP_016038182.1|DSIM
OG0010379	LOC115768055|XP_030568355.1|DNOV	LOC27206335|XP_016039973.2|DSIM
OG0010380	LOC115764420|XP_030563279.1|DNOV	LOC6725374|XP_002106391.1|DSIM
OG0010381	LOC115767542|XP_030567681.1|DNOV	LOC27206777|XP_016038415.1|DSIM
OG0010382	LOC115764345|XP_030563162.1|DNOV	LOC6725362|XP_002106379.1|DSIM
OG0010383	LOC115764411|XP_030563269.1|DNOV	LOC6725359|XP_016038414.1|DSIM
OG0010384	LOC115768352|XP_030568776.1|DNOV	LOC27208830|XP_016038289.1|DSIM
OG0010385	LOC115759097|XP_030555791.1|DNOV	LOC6732359|XP_002079480.1|DSIM
OG0010386	LOC115763576|XP_030562054.1|DNOV	LOC6732491|XP_016025153.1|DSIM
OG0010387	LOC115763521|XP_030561983.1|DNOV	LOC6732336|XP_002079459.2|DSIM
OG0010388	LOC115763399|XP_030561803.1|DNOV	LOC6731719|XP_016024394.1|DSIM
OG0010389	LOC115763352|XP_030561733.1|DNOV	LOC6731632|XP_002078772.1|DSIM
OG0010390	LOC115763604|XP_030562092.1|DNOV	LOC27206770|XP_016025561.1|DSIM
OG0010391	LOC115763335|XP_030561701.1|DNOV	LOC6732839|XP_002079952.1|DSIM
OG0010392	LOC115763208|XP_030561534.1|DNOV	LOC27206546|XP_016024276.1|DSIM
OG0010393	LOC115763272|XP_030561610.1|DNOV	LOC6730778|XP_002077946.1|DSIM
OG0010394	LOC115763532|XP_030562007.1|DNOV	LOC6731226|XP_016023766.1|DSIM
OG0010395	LOC115763169|XP_030561482.1|DNOV	LOC6732903|XP_039154291.1|DSIM
OG0010396	LOC115763221|XP_030561554.1|DNOV	LOC6731573|XP_002078714.1|DSIM
OG0010397	LOC115763184|XP_030561501.1|DNOV	LOC6732240|XP_002079369.1|DSIM
OG0010398	LOC115769209|XP_030569777.1|DNOV	LOC6732211|XP_039148725.1|DSIM
OG0010399	LOC115769198|XP_030569762.1|DNOV	LOC6732214|XP_002079343.1|DSIM
OG0010400	LOC115759356|XP_030556138.1|DNOV	LOC6732222|XP_016024902.1|DSIM
OG0010401	LOC115758771|XP_030555395.1|DNOV	LOC6732229|XP_002079358.1|DSIM
OG0010402	LOC115758539|XP_030555092.1|DNOV	LOC6731661|XP_016024341.1|DSIM
OG0010403	LOC115758363|XP_030554810.1|DNOV	LOC6731665|XP_002078805.1|DSIM
OG0010404	LOC115758976|XP_030555638.1|DNOV	LOC6732882|XP_002079987.1|DSIM
OG0010405	LOC115758759|XP_030555378.1|DNOV	LOC6732883|XP_002079988.1|DSIM
OG0010406	LOC115758760|XP_030555379.1|DNOV	LOC6732885|XP_002079990.1|DSIM
OG0010407	LOC115759340|XP_030556119.1|DNOV	LOC6731200|XP_002078359.3|DSIM
OG0010408	LOC115758469|XP_030555003.1|DNOV	LOC6732080|XP_002079212.1|DSIM
OG0010409	LOC115769267|XP_030569837.1|DNOV	LOC27206955|XP_016025127.1|DSIM
OG0010410	LOC115763393|XP_030561796.1|DNOV	LOC27209405|XP_016025097.1|DSIM
OG0010411	LOC115760250|XP_030557366.1|DNOV	LOC6736443|XP_002083314.1|DSIM
OG0010412	LOC115759895|XP_030556872.1|DNOV	LOC6732952|XP_002080036.1|DSIM
OG0010413	LOC115760205|XP_030557299.1|DNOV	LOC6730691|XP_002077861.2|DSIM
OG0010414	LOC115760065|XP_030557104.1|DNOV	LOC6730692|XP_002077862.1|DSIM
OG0010415	LOC115765459|XP_030564883.1|DNOV	LOC6731318|XP_002078474.1|DSIM
OG0010416	LOC115765513|XP_030564991.1|DNOV	LOC6731907|XP_002079042.2|DSIM
OG0010417	LOC115765524|XP_030565003.1|DNOV	LOC6731903|XP_002079038.1|DSIM
OG0010418	LOC115759742|XP_030556641.1|DNOV	LOC6731895|XP_002079030.1|DSIM
OG0010419	LOC115758945|XP_030555605.1|DNOV	LOC6731859|XP_002078994.1|DSIM
OG0010420	LOC115759263|XP_030556025.1|DNOV	LOC6732501|XP_016025158.1|DSIM
OG0010421	LOC115759267|XP_030556028.1|DNOV	LOC120284212|XP_039154542.1|DSIM
OG0010422	LOC115759271|XP_030556033.1|DNOV	LOC6732137|XP_002079269.1|DSIM
OG0010423	LOC115758688|XP_030555292.1|DNOV	LOC27207238|XP_016025499.1|DSIM
OG0010424	LOC115758790|XP_030555423.1|DNOV	LOC27207293|XP_039152748.1|DSIM
OG0010425	LOC115759994|XP_030557010.1|DNOV	LOC6732648|XP_016025359.2|DSIM
OG0010426	LOC115759990|XP_030557003.1|DNOV	LOC6732649|XP_002079766.1|DSIM
OG0010427	LOC115765935|XP_030565541.1|DNOV	LOC6731090|XP_016023623.1|DSIM
OG0010428	LOC115765944|XP_030565550.1|DNOV	LOC6733052|XP_002080130.1|DSIM
OG0010429	LOC115765949|XP_030565557.1|DNOV	LOC6731385|XP_002078538.1|DSIM
OG0010430	LOC115760057|XP_030557095.1|DNOV	LOC6730604|XP_002077783.1|DSIM
OG0010431	LOC115760307|XP_030557455.1|DNOV	LOC6730888|XP_002078052.1|DSIM
OG0010432	LOC115760306|XP_030557454.1|DNOV	LOC6730890|XP_002078054.1|DSIM
OG0010433	LOC115759929|XP_030556926.1|DNOV	LOC6730898|XP_002078062.1|DSIM
OG0010434	LOC115758872|XP_030555524.1|DNOV	LOC27206539|XP_016023091.1|DSIM
OG0010435	LOC115758521|XP_030555074.1|DNOV	LOC6731027|XP_002078188.1|DSIM
OG0010436	LOC115759257|XP_030556017.1|DNOV	LOC6731937|XP_002079072.2|DSIM
OG0010437	LOC115760173|XP_030557255.1|DNOV	LOC6731291|XP_016023858.1|DSIM
OG0010438	LOC115758757|XP_030555376.1|DNOV	LOC6733114|XP_016025831.1|DSIM
OG0010439	LOC115758641|XP_030555237.1|DNOV	LOC6733103|XP_002080180.1|DSIM
OG0010440	LOC115765509|XP_030564987.1|DNOV	LOC6732585|XP_016025272.1|DSIM
OG0010441	LOC115765529|XP_030565006.1|DNOV	LOC27208033|XP_016025271.1|DSIM
OG0010442	LOC115765460|XP_030564884.1|DNOV	LOC6728401|XP_002103748.1|DSIM
OG0010443	LOC115763224|XP_030561558.1|DNOV	LOC6732418|XP_002079539.1|DSIM
OG0010444	LOC115763141|XP_030561449.1|DNOV	LOC6732415|XP_002079536.2|DSIM
OG0010445	LOC115758631|XP_030555225.1|DNOV	LOC6730747|XP_002077915.2|DSIM
OG0010446	LOC115765545|XP_030565030.1|DNOV	LOC27207508|XP_016022864.1|DSIM
OG0010447	LOC115762643|XP_030560808.1|DNOV	LOC6737238|XP_016030948.2|DSIM
OG0010448	LOC115770255|XP_030571330.1|DNOV	LOC6737530|XP_002084365.1|DSIM
OG0010449	LOC115770412|XP_030571533.1|DNOV	LOC6737093|XP_039148985.1|DSIM
OG0010450	LOC115770267|XP_030571345.1|DNOV	LOC6736274|XP_002083158.1|DSIM
OG0010451	LOC115770205|XP_030571259.1|DNOV	LOC6736711|XP_002083567.2|DSIM
OG0010452	LOC115771470|XP_030573053.1|DNOV	LOC6734666|XP_039149415.1|DSIM
OG0010453	LOC115770106|XP_030571083.1|DNOV	LOC6737407|XP_039149416.1|DSIM
OG0010454	LOC115769791|XP_030570618.1|DNOV	LOC6738375|XP_002085184.1|DSIM
OG0010455	LOC115769671|XP_030570446.1|DNOV	LOC6737430|XP_016031202.1|DSIM
OG0010456	LOC115769508|XP_030570199.1|DNOV	LOC6738467|XP_002085274.1|DSIM
OG0010457	LOC115766928|XP_030566875.1|DNOV	LOC27206251|XP_016030424.1|DSIM
OG0010458	LOC115766929|XP_030566876.1|DNOV	LOC6736784|XP_016030425.2|DSIM
OG0010459	LOC115766931|XP_030566878.1|DNOV	LOC27209456|XP_016030428.1|DSIM
OG0010460	LOC115766933|XP_030566880.1|DNOV	LOC6736788|XP_016030432.1|DSIM
OG0010461	LOC115766962|XP_030566910.1|DNOV	LOC27206248|XP_016030493.1|DSIM
OG0010462	LOC115768080|XP_030568406.1|DNOV	LOC6734407|XP_016029672.1|DSIM
OG0010463	LOC115762918|XP_030561158.1|DNOV	LOC6738272|XP_016032142.1|DSIM
OG0010464	LOC115762882|XP_030561117.1|DNOV	LOC6738278|XP_002085089.1|DSIM
OG0010465	LOC115762859|XP_030561095.1|DNOV	LOC6738294|XP_002085105.2|DSIM
OG0010466	LOC115762844|XP_030561079.1|DNOV	LOC6738303|XP_002085114.1|DSIM
OG0010467	LOC115762851|XP_030561087.1|DNOV	LOC6738304|XP_002085115.2|DSIM
OG0010468	LOC115762730|XP_030560924.1|DNOV	LOC27206305|XP_016032748.1|DSIM
OG0010469	LOC115762896|XP_030561131.1|DNOV	LOC6736374|XP_016029878.1|DSIM
OG0010470	LOC115770520|XP_030571683.1|DNOV	LOC6737183|XP_002084029.1|DSIM
OG0010471	LOC115769651|XP_030570427.1|DNOV	LOC6737194|XP_002084040.1|DSIM
OG0010472	LOC115769565|XP_030570277.1|DNOV	LOC27206272|XP_016030000.1|DSIM
OG0010473	LOC115769453|XP_030570126.1|DNOV	LOC6736895|XP_002083748.2|DSIM
OG0010474	LOC115769844|XP_030570680.1|DNOV	LOC120284791|XP_039149701.1|DSIM
OG0010475	LOC115769400|XP_030570063.1|DNOV	LOC6738993|XP_002085788.1|DSIM
OG0010476	LOC115769761|XP_030570576.1|DNOV	LOC6737455|XP_002084291.1|DSIM
OG0010477	LOC115767177|XP_030567227.1|DNOV	LOC6736662|XP_002083518.1|DSIM
OG0010478	LOC115771176|XP_030572621.1|DNOV	LOC6737148|XP_002083995.1|DSIM
OG0010479	LOC115771146|XP_030572577.1|DNOV	LOC6737162|XP_016030817.1|DSIM
OG0010480	LOC115771011|XP_030572377.1|DNOV	LOC6738440|XP_002085248.2|DSIM
OG0010481	LOC115770782|XP_030572066.1|DNOV	LOC6738503|XP_016032348.1|DSIM
OG0010482	LOC115770393|XP_030571501.1|DNOV	LOC6737835|XP_002084663.2|DSIM
OG0010483	LOC115770479|XP_030571623.1|DNOV	LOC6738060|XP_002084874.1|DSIM
OG0010484	LOC115771413|XP_030572972.1|DNOV	LOC6739152|XP_002085943.2|DSIM
OG0010485	LOC115769588|XP_030570327.1|DNOV	LOC6738770|XP_016032589.1|DSIM
OG0010486	LOC115767124|XP_030567148.1|DNOV	LOC6739055|XP_039149305.1|DSIM
OG0010487	LOC115768579|XP_030569086.1|DNOV	LOC6737714|XP_016031490.1|DSIM
OG0010488	LOC115767721|XP_030567891.1|DNOV	LOC6738517|XP_002085323.1|DSIM
OG0010489	LOC115767818|XP_030568018.1|DNOV	LOC6738030|XP_002084845.1|DSIM
OG0010490	LOC115763484|XP_030561932.1|DNOV	LOC27208199|XP_016026835.1|DSIM
OG0010491	LOC115762529|XP_030560662.1|DNOV	LOC6735637|XP_002082555.1|DSIM
OG0010492	LOC115770367|XP_030571473.1|DNOV	LOC6738593|XP_016032440.1|DSIM
OG0010493	LOC115770286|XP_030571381.1|DNOV	LOC6738546|XP_002085351.1|DSIM
OG0010494	LOC115770268|XP_030571346.1|DNOV	LOC6739117|XP_002085910.2|DSIM
OG0010495	LOC115770271|XP_030571355.1|DNOV	LOC6737965|XP_002084781.2|DSIM
OG0010496	LOC115769383|XP_030570038.1|DNOV	LOC27206295|XP_039150136.1|DSIM
OG0010497	LOC115769438|XP_030570105.1|DNOV	LOC6737941|XP_039149168.1|DSIM
OG0010498	LOC115762250|XP_030560262.1|DNOV	LOC6733676|XP_002080723.2|DSIM
OG0010499	LOC115762256|XP_030560271.1|DNOV	LOC6735458|XP_002082397.1|DSIM
OG0010500	LOC115762326|XP_030560353.1|DNOV	LOC6735435|XP_002082375.1|DSIM
OG0010501	LOC115763258|XP_030561600.1|DNOV	LOC6734475|XP_016027600.1|DSIM
OG0010502	LOC115770034|XP_030570960.1|DNOV	LOC6738116|XP_002084930.1|DSIM
OG0010503	LOC115762443|XP_030560502.1|DNOV	LOC6739376|XP_002076284.1|DSIM
OG0010504	LOC115761016|XP_030558491.1|DNOV	LOC6734309|XP_016027362.1|DSIM
OG0010505	LOC115762246|XP_030560257.1|DNOV	LOC6733453|XP_016026402.1|DSIM
OG0010506	LOC115762178|XP_030560158.1|DNOV	LOC6733303|XP_002080362.1|DSIM
OG0010507	LOC115762217|XP_030560210.1|DNOV	LOC27206193|XP_016029527.1|DSIM
OG0010508	LOC115761066|XP_030558543.1|DNOV	LOC6735865|XP_002082775.1|DSIM
OG0010509	LOC115765321|XP_030564684.1|DNOV	LOC6734026|XP_002081063.3|DSIM
OG0010510	LOC115757806|XP_030554083.1|DNOV	LOC6734872|XP_002081873.2|DSIM
OG0010511	LOC115758057|XP_030554431.1|DNOV	LOC6734993|XP_002081975.2|DSIM
OG0010512	LOC115757883|XP_030554183.1|DNOV	LOC6736066|XP_002082967.1|DSIM
OG0010513	LOC115758080|XP_030554453.1|DNOV	LOC6736059|XP_002082960.2|DSIM
OG0010514	LOC115757901|XP_030554209.1|DNOV	LOC6736055|XP_002082956.1|DSIM
OG0010515	LOC115758849|XP_030555498.1|DNOV	LOC27206615|XP_016027696.1|DSIM
OG0010516	LOC115758015|XP_030554374.1|DNOV	LOC6733523|XP_002080578.2|DSIM
OG0010517	LOC115758156|XP_030554550.1|DNOV	LOC6735388|XP_002082335.1|DSIM
OG0010518	LOC115762027|XP_030559955.1|DNOV	LOC6734933|XP_002081930.1|DSIM
OG0010519	LOC115758274|XP_030554697.1|DNOV	LOC6733560|XP_002080615.2|DSIM
OG0010520	LOC115758266|XP_030554687.1|DNOV	LOC6734522|XP_002081531.1|DSIM
OG0010521	LOC115757948|XP_030554281.1|DNOV	LOC6734126|XP_002081155.1|DSIM
OG0010522	LOC115758218|XP_030554629.1|DNOV	LOC27206318|XP_016026538.1|DSIM
OG0010523	LOC115762763|XP_030560971.1|DNOV	LOC6733585|XP_002080639.1|DSIM
OG0010524	LOC115761203|XP_030558751.1|DNOV	LOC6735658|XP_002082576.1|DSIM
OG0010525	LOC115767429|XP_030567568.1|DNOV	LOC6735281|XP_016028645.1|DSIM
OG0010526	LOC115767463|XP_030567629.1|DNOV	LOC6735282|XP_002082250.1|DSIM
OG0010527	LOC115766615|XP_030566466.1|DNOV	LOC6735852|XP_002082762.2|DSIM
OG0010528	LOC115766559|XP_030566397.1|DNOV	LOC6735836|XP_016029206.1|DSIM
OG0010529	LOC115766570|XP_030566412.1|DNOV	LOC27209074|XP_016029203.1|DSIM
OG0010530	LOC115764469|XP_030563371.1|DNOV	LOC6734832|XP_002081834.1|DSIM
OG0010531	LOC115760406|XP_030557573.1|DNOV	LOC6729518|XP_016036191.1|DSIM
OG0010532	LOC115770916|XP_030572225.1|DNOV	LOC6728877|XP_002104210.2|DSIM
OG0010533	LOC115768698|XP_030569247.1|DNOV	LOC6738550|XP_016032401.1|DSIM
OG0010534	LOC115763728|XP_030562283.1|DNOV	LOC6727249|XP_016033756.1|DSIM
OG0010535	LOC115763677|XP_030562209.1|DNOV	LOC6727392|XP_002102777.1|DSIM
OG0010536	LOC115763895|XP_030562533.1|DNOV	LOC6727396|XP_002102781.1|DSIM
OG0010537	LOC115759646|XP_030556495.1|DNOV	LOC27208561|XP_016035574.1|DSIM
OG0010538	LOC115770686|XP_030571932.1|DNOV	LOC6727883|XP_039150681.1|DSIM
OG0010539	LOC115766193|XP_030565897.1|DNOV	LOC120284976|XP_039150816.1|DSIM
OG0010540	LOC115761473|XP_030559099.1|DNOV	LOC6730217|XP_002105500.1|DSIM
OG0010541	LOC115764161|XP_030562898.1|DNOV	LOC6737649|XP_002084481.2|DSIM
OG0010542	LOC115763987|XP_030562660.1|DNOV	LOC6726953|XP_002102355.1|DSIM
OG0010543	LOC115761255|XP_030558828.1|DNOV	LOC6730190|XP_016036947.1|DSIM
OG0010544	LOC115761739|XP_030559485.1|DNOV	LOC6728251|XP_002103600.1|DSIM
OG0010545	LOC115761469|XP_030559095.1|DNOV	LOC6728296|XP_016034932.1|DSIM
OG0010546	LOC115764151|XP_030562886.1|DNOV	LOC6727523|XP_002102903.1|DSIM
OG0010547	LOC115764153|XP_030562888.1|DNOV	LOC6727520|XP_002102900.1|DSIM
OG0010548	LOC115764207|XP_030562957.1|DNOV	LOC6729765|XP_002105071.1|DSIM
OG0010549	LOC115764867|XP_030564005.1|DNOV	LOC6728337|XP_002103685.1|DSIM
OG0010550	LOC115764986|XP_030564173.1|DNOV	LOC6730084|XP_002105377.1|DSIM
OG0010551	LOC115765081|XP_030564317.1|DNOV	LOC6730099|XP_002105392.2|DSIM
OG0010552	LOC115764920|XP_030564085.1|DNOV	LOC6730288|XP_016037049.1|DSIM
OG0010553	LOC115765006|XP_030564216.1|DNOV	LOC6730287|XP_016037048.1|DSIM
OG0010554	LOC115764997|XP_030564195.1|DNOV	LOC6729874|XP_016036635.1|DSIM
OG0010555	LOC115761550|XP_030559192.1|DNOV	LOC6729139|XP_002104460.3|DSIM
OG0010556	LOC115763703|XP_030562252.1|DNOV	LOC6729672|XP_002104978.1|DSIM
OG0010557	LOC115770571|XP_030571746.1|DNOV	LOC6728575|XP_002103916.1|DSIM
OG0010559	LOC115765773|XP_030565304.1|DNOV	LOC27206485|XP_016036364.1|DSIM
OG0010560	LOC115765624|XP_030565134.1|DNOV	LOC6727008|XP_016033499.1|DSIM
OG0010561	LOC115765620|XP_030565130.1|DNOV	LOC6727624|XP_016034215.1|DSIM
OG0010562	LOC115765644|XP_030565162.1|DNOV	LOC6728623|XP_002103964.1|DSIM
OG0010563	LOC115765645|XP_030565163.1|DNOV	LOC6728625|XP_002103966.1|DSIM
OG0010564	LOC115757671|XP_030553859.1|DNOV	LOC27207192|XP_016036786.1|DSIM
OG0010565	LOC115759423|XP_030556180.1|DNOV	LOC6730219|XP_002105502.1|DSIM
OG0010566	LOC115759612|XP_030556452.1|DNOV	LOC27207674|XP_039150981.1|DSIM
OG0010567	LOC115771859|XP_030573600.1|DNOV	LOC6727340|XP_039150842.1|DSIM
OG0010568	LOC115757754|XP_030554020.1|DNOV	LOC6730255|XP_002105538.1|DSIM
OG0010569	LOC115771842|XP_030573584.1|DNOV	LOC27206384|XP_016037047.1|DSIM
OG0010570	LOC115771993|XP_030573779.1|DNOV	LOC6729771|XP_002105077.2|DSIM
OG0010571	LOC115771974|XP_030573754.1|DNOV	LOC6727324|XP_002102710.1|DSIM
OG0010572	LOC115771754|XP_030573464.1|DNOV	LOC6729025|XP_002104346.1|DSIM
OG0010573	LOC115771915|XP_030573664.1|DNOV	LOC27209090|XP_039151073.1|DSIM
OG0010574	LOC115771689|XP_030573366.1|DNOV	LOC27206431|XP_016036158.1|DSIM
OG0010575	LOC115771823|XP_030573563.1|DNOV	LOC6730329|XP_002105611.2|DSIM
OG0010576	LOC115757679|XP_030553875.1|DNOV	LOC6728699|XP_002104035.1|DSIM
OG0010577	LOC115761403|XP_030559021.1|DNOV	LOC6727736|XP_016034308.1|DSIM
OG0010578	LOC115761297|XP_030558883.1|DNOV	LOC6730165|XP_002105456.1|DSIM
OG0010579	LOC115764800|XP_030563907.1|DNOV	LOC6728035|XP_002103387.1|DSIM
OG0010580	LOC115759653|XP_030556502.1|DNOV	LOC6727681|XP_002103043.1|DSIM
OG0010581	LOC115772070|XP_030573881.1|DNOV	LOC27207968|XP_016025870.1|DSIM
OG0010582	LOC115757712|XP_030553930.1|DNOV	LOC6729969|XP_002105263.3|DSIM
OG0010583	LOC115771845|XP_030573586.1|DNOV	LOC6727711|XP_002103073.1|DSIM
OG0010584	LOC115757720|XP_030553946.1|DNOV	LOC6728071|XP_002103423.1|DSIM
OG0010585	LOC115764702|XP_030563760.1|DNOV	LOC6728161|XP_016034770.1|DSIM
OG0010586	LOC115766881|XP_030566810.1|DNOV	LOC6726743|XP_002102154.1|DSIM
OG0010588	LOC115772065|XP_030573875.1|DNOV	LOC27206490|XP_016036520.1|DSIM
OG0010589	LOC115760653|XP_030557980.1|DNOV	LOC6735908|XP_016029259.1|DSIM
OG0010590	LOC115759250|XP_030556011.1|DNOV, LOC115758535|XP_030555087.1|DNOV	LOC6731424|XP_016024041.1|DSIM
OG0010592	LOC115765547|XP_030565037.1|DNOV	LOC6732588|XP_016025273.1|DSIM
OG0010593	LOC115770120|XP_030571111.1|DNOV	LOC6738794|XP_016032608.1|DSIM
OG0010594	LOC115762908|XP_030561147.1|DNOV	LOC6737140|XP_016030770.1|DSIM
OG0010595	LOC115768572|XP_030569073.1|DNOV	LOC6737763|XP_002084591.1|DSIM
OG0010596	LOC115769500|XP_030570180.1|DNOV	LOC27209181|XP_016031788.1|DSIM
OG0010597	LOC115769636|XP_030570408.1|DNOV	LOC27209303|XP_002084343.1|DSIM
OG0010598	LOC115770201|XP_030571254.1|DNOV	LOC27206308|XP_016032969.1|DSIM
OG0010599	LOC115763463|XP_030561899.1|DNOV	LOC6732180|XP_002079309.1|DSIM
OG0010600	LOC115763436|XP_030561861.1|DNOV	LOC6732194|XP_002079323.2|DSIM
OG0010601	LOC115758831|XP_030555468.1|DNOV	LOC27207877|XP_016024906.1|DSIM
OG0010612	LOC115758900|XP_030555557.1|DNOV	LOC6731166|XP_039147373.1|DSIM
OG0010619	LOC115767162|XP_030567202.1|DNOV	LOC6737277|XP_002084117.1|DSIM
OG0010622	LOC115770829|XP_030572124.1|DNOV	LOC6727892|XP_002103247.3|DSIM
OG0010624	LOC115763884|XP_030562520.1|DNOV	LOC6728831|XP_002104165.1|DSIM
OG0010626	LOC115763792|XP_030562382.1|DNOV	LOC27208395|XP_016033755.1|DSIM
OG0010627	LOC115768634|XP_030569162.1|DNOV	LOC6729176|XP_002104497.1|DSIM
OG0010628	LOC115764179|XP_030562925.1|DNOV	LOC27207686|XP_016033140.1|DSIM
OG0010630	LOC115771682|XP_030573358.1|DNOV	LOC6727299|XP_002102686.1|DSIM
OG0010631	LOC115758792|XP_030555425.1|DNOV	LOC6731202|XP_016023747.1|DSIM
OG0010633	LOC115762163|XP_030560178.1|DNOV	LOC6733258|XP_039147898.1|DSIM
