Orthogroup	DNOV.longest_only	DBIA.longest_only
OG0007635	LOC115769192|XP_030569755.1|DNOV	LOC108032703|XP_016962170.1|DBIA
OG0007636	LOC115771432|XP_030572997.1|DNOV	LOC108035878|XP_016967117.1|DBIA
OG0007637	LOC115760161|XP_030557233.1|DNOV	LOC108026904|XP_016953606.1|DBIA
OG0007638	LOC115762337|XP_030560362.1|DNOV	LOC108023360|XP_016948230.1|DBIA
OG0007639	LOC115768158|XP_030568512.1|DNOV	LOC108024240|XP_016949610.1|DBIA
OG0007640	LOC115763303|XP_030561659.1|DNOV	LOC108022566|XP_016947053.1|DBIA
OG0007641	LOC115770736|XP_030571998.1|DNOV	LOC108031844|XP_016961083.1|DBIA
OG0007642	LOC115761020|XP_030558494.1|DNOV, LOC115760976|XP_030558439.1|DNOV	LOC108036444|XP_016968073.1|DBIA
OG0007643	LOC115770840|XP_030572135.1|DNOV, LOC115762970|XP_030561207.1|DNOV	LOC108026372|XP_016952782.1|DBIA
OG0007644	LOC115772043|XP_030573839.1|DNOV	LOC108023869|XP_016949037.1|DBIA
OG0007645	LOC115766154|XP_030565850.1|DNOV	LOC108026070|XP_016952257.1|DBIA
OG0007646	LOC115759015|XP_030555686.1|DNOV	LOC108034351|XP_016964726.1|DBIA
OG0007647	LOC115759219|XP_030555971.1|DNOV	LOC108032374|XP_016961684.1|DBIA
OG0007648	LOC115764368|XP_030563193.1|DNOV	LOC108029752|XP_016957736.1|DBIA
OG0007649	LOC115769760|XP_030570575.1|DNOV	LOC108035385|XP_016966481.1|DBIA
OG0007650	LOC115767422|XP_030567557.1|DNOV	LOC108026522|XP_016952957.1|DBIA
OG0007651	LOC115767396|XP_030567519.1|DNOV	LOC108036509|XP_016968204.1|DBIA
OG0007652	LOC115764456|XP_030563352.1|DNOV, LOC115764455|XP_030563350.1|DNOV	LOC108029571|XP_016957418.1|DBIA
OG0007653	LOC115770138|XP_030571147.1|DNOV	LOC108028500|XP_016955865.1|DBIA
OG0007654	LOC115770456|XP_030571594.1|DNOV	LOC108034657|XP_016965084.1|DBIA
OG0007655	LOC115764567|XP_030563552.1|DNOV, LOC115764624|XP_030563689.1|DNOV, LOC115769548|XP_030570254.1|DNOV	LOC108029962|XP_016957953.1|DBIA
OG0007659	LOC115758265|XP_030554686.1|DNOV, LOC115758264|XP_030554685.1|DNOV	LOC108036257|XP_016967757.1|DBIA
OG0007660	LOC115770551|XP_030571714.1|DNOV, LOC115770563|XP_030571735.1|DNOV	LOC108024397|XP_016949796.1|DBIA
OG0007664	LOC115764790|XP_030563893.1|DNOV	LOC108031126|XP_016959829.1|DBIA
OG0007665	LOC115765429|XP_030564834.1|DNOV	LOC108025735|XP_016951812.1|DBIA
OG0007666	LOC115765375|XP_030564758.1|DNOV	LOC108025800|XP_016951928.1|DBIA
OG0007667	LOC115767815|XP_030568011.1|DNOV	LOC108028888|XP_016956394.1|DBIA
OG0007668	LOC115763330|XP_030561695.1|DNOV	LOC108036151|XP_016967631.1|DBIA
OG0007669	LOC115764376|XP_030563198.1|DNOV	LOC108027158|XP_016953883.1|DBIA
OG0007670	LOC115764375|XP_030563197.1|DNOV	LOC108027144|XP_016953857.1|DBIA
OG0007671	LOC115764260|XP_030563039.1|DNOV	LOC108023600|XP_016948697.1|DBIA
OG0007672	LOC115764409|XP_030563267.1|DNOV	LOC108023200|XP_016947949.1|DBIA
OG0007673	LOC115771837|XP_030573579.1|DNOV	LOC108025239|XP_016951074.1|DBIA
OG0007674	LOC115764383|XP_030563209.1|DNOV	LOC108023948|XP_016949128.1|DBIA
OG0007675	LOC115767243|XP_030567303.1|DNOV	LOC108023993|XP_016949218.1|DBIA
OG0007676	LOC115767019|XP_030567004.1|DNOV	LOC108035803|XP_016967038.1|DBIA
OG0007677	LOC115769065|XP_030569639.1|DNOV	LOC108023742|XP_016948868.1|DBIA
OG0007678	LOC115766407|XP_030566185.1|DNOV	LOC108025884|XP_016952049.1|DBIA
OG0007679	LOC115766459|XP_030566252.1|DNOV	LOC108025840|XP_016951986.1|DBIA
OG0007680	LOC115763337|XP_030561703.1|DNOV	LOC108027873|XP_016954977.1|DBIA
OG0007681	LOC115764927|XP_030564097.1|DNOV	LOC108031957|XP_016961234.1|DBIA
OG0007682	LOC115764336|XP_030563151.1|DNOV	LOC108025636|XP_016951660.1|DBIA
OG0007683	LOC115768131|XP_030568486.1|DNOV	LOC108024188|XP_016949522.1|DBIA
OG0007684	LOC115767247|XP_030567312.1|DNOV	LOC108023962|XP_016949165.1|DBIA
OG0007685	LOC115766294|XP_030566028.1|DNOV	LOC108025702|XP_016951734.1|DBIA
OG0007686	LOC115765347|XP_030564718.1|DNOV	LOC108025865|XP_016952023.1|DBIA
OG0007687	LOC115768750|XP_030569298.1|DNOV	LOC108021955|XP_016946273.1|DBIA
OG0007688	LOC115764088|XP_030562799.1|DNOV	LOC108026157|XP_016952381.1|DBIA
OG0007689	LOC115764338|XP_030563152.1|DNOV	LOC108027605|XP_016954614.1|DBIA
OG0007690	LOC115765167|XP_030564440.1|DNOV	LOC108023954|XP_016949136.1|DBIA
OG0007691	LOC115761609|XP_030559271.1|DNOV	LOC108024740|XP_016950326.1|DBIA
OG0007692	LOC115765306|XP_030564661.1|DNOV	LOC108024043|XP_016949308.1|DBIA
OG0007693	LOC115767802|XP_030567995.1|DNOV	LOC108027526|XP_016954459.1|DBIA
OG0007694	LOC115766754|XP_030566596.1|DNOV	LOC108030709|XP_016959239.1|DBIA
OG0007695	LOC115767553|XP_030567696.1|DNOV	LOC108033207|XP_016962946.1|DBIA
OG0007696	LOC115770434|XP_030571564.1|DNOV	LOC108035969|XP_016967276.1|DBIA
OG0007697	LOC115762641|XP_030560806.1|DNOV	LOC108035099|XP_016966014.1|DBIA
OG0007698	LOC115767386|XP_030567508.1|DNOV	LOC108036127|XP_016967604.1|DBIA
OG0007699	LOC115768495|XP_030568941.1|DNOV	LOC108022043|XP_016946376.1|DBIA
OG0007700	LOC115767985|XP_030568244.1|DNOV	LOC108023577|XP_016948661.1|DBIA
OG0007701	LOC115766825|XP_030566720.1|DNOV	LOC108036148|XP_016967629.1|DBIA
OG0007702	LOC115765131|XP_030564387.1|DNOV	LOC108024130|XP_016949402.1|DBIA
OG0007703	LOC115768768|XP_030569318.1|DNOV	LOC108021973|XP_016946303.1|DBIA
OG0007704	LOC115765023|XP_030564238.1|DNOV	LOC108025103|XP_016950856.1|DBIA
OG0007705	LOC115766329|XP_030566079.1|DNOV	LOC108035794|XP_016967023.1|DBIA
OG0007706	LOC115767322|XP_030567422.1|DNOV	LOC108035804|XP_016967039.1|DBIA
OG0007707	LOC115766308|XP_030566043.1|DNOV	LOC108025733|XP_016951801.1|DBIA
OG0007708	LOC115765345|XP_030564717.1|DNOV	LOC108023975|XP_016949189.1|DBIA
OG0007709	LOC115768803|XP_030569358.1|DNOV	LOC108036351|XP_016967917.1|DBIA
OG0007710	LOC115765271|XP_030564621.1|DNOV	LOC108025886|XP_016952051.1|DBIA
OG0007711	LOC115766371|XP_030566131.1|DNOV	LOC108033163|XP_016962884.1|DBIA
OG0007712	LOC115767755|XP_030567934.1|DNOV	LOC108026475|XP_016952925.1|DBIA
OG0007713	LOC115768283|XP_030568682.1|DNOV	LOC108032084|XP_016961425.1|DBIA
OG0007714	LOC115765249|XP_030564575.1|DNOV	LOC108027555|XP_016954508.1|DBIA
OG0007715	LOC115765210|XP_030564511.1|DNOV	LOC108024035|XP_016949297.1|DBIA
OG0007716	LOC115765380|XP_030564764.1|DNOV	LOC108025719|XP_016951766.1|DBIA
OG0007717	LOC115764883|XP_030564023.1|DNOV	LOC108025357|XP_016951306.1|DBIA
OG0007718	LOC115768308|XP_030568716.1|DNOV	LOC108035819|XP_016967056.1|DBIA
OG0007719	LOC115764390|XP_030563219.1|DNOV	LOC108024179|XP_016949491.1|DBIA
OG0007720	LOC115764366|XP_030563189.1|DNOV	LOC108024205|XP_016949544.1|DBIA
OG0007721	LOC115765263|XP_030564603.1|DNOV	LOC108027577|XP_016954573.1|DBIA
OG0007722	LOC115765419|XP_030564824.1|DNOV	LOC108027510|XP_016954443.1|DBIA
OG0007723	LOC115765356|XP_030564729.1|DNOV	LOC108027495|XP_016954428.1|DBIA
OG0007724	LOC115765958|XP_030565569.1|DNOV	LOC108029134|XP_016956746.1|DBIA
OG0007725	LOC115771349|XP_030572877.1|DNOV	LOC108033174|XP_016962900.1|DBIA
OG0007726	LOC115768804|XP_030569359.1|DNOV	LOC108029229|XP_016956949.1|DBIA
OG0007727	LOC115768802|XP_030569357.1|DNOV	LOC108036546|XP_016968268.1|DBIA
OG0007728	LOC115768675|XP_030569219.1|DNOV	LOC108033098|XP_016962828.1|DBIA
OG0007729	LOC115768838|XP_030569395.1|DNOV	LOC108032878|XP_016962415.1|DBIA
OG0007730	LOC115768683|XP_030569227.1|DNOV	LOC108032993|XP_016962621.1|DBIA
OG0007731	LOC115769728|XP_030570521.1|DNOV	LOC108028192|XP_016955345.1|DBIA
OG0007732	LOC115764414|XP_030563271.1|DNOV	LOC108027602|XP_016954612.1|DBIA
OG0007733	LOC115766432|XP_030566220.1|DNOV	LOC108024030|XP_016949288.1|DBIA
OG0007734	LOC115766481|XP_030566291.1|DNOV	LOC108023937|XP_016949113.1|DBIA
OG0007735	LOC115767838|XP_030568043.1|DNOV	LOC108028867|XP_016956347.1|DBIA
OG0007736	LOC115768910|XP_030569497.1|DNOV	LOC108023616|XP_016948711.1|DBIA
OG0007737	LOC115771801|XP_030573531.1|DNOV	LOC108031775|XP_016960973.1|DBIA
OG0007738	LOC115764644|XP_030563677.1|DNOV	LOC108031756|XP_016960950.1|DBIA
OG0007739	LOC115768350|XP_030568773.1|DNOV	LOC108025876|XP_016952039.1|DBIA, LOC108032790|XP_016962287.1|DBIA
OG0007740	LOC115767608|XP_030567766.1|DNOV	LOC108023643|XP_016948748.1|DBIA
OG0007741	LOC115768670|XP_030569212.1|DNOV	LOC108031292|XP_016960059.1|DBIA
OG0007742	LOC115765211|XP_030564513.1|DNOV	LOC108025808|XP_016951940.1|DBIA
OG0007743	LOC115764899|XP_030564050.1|DNOV	LOC108026385|XP_016952795.1|DBIA
OG0007744	LOC115762651|XP_030560817.1|DNOV	LOC108033734|XP_016963774.1|DBIA
OG0007745	LOC115761449|XP_030559076.1|DNOV	LOC108024704|XP_016950290.1|DBIA
OG0007746	LOC115757759|XP_030554030.1|DNOV	LOC108032099|XP_016961416.1|DBIA
OG0007747	LOC115767271|XP_030567356.1|DNOV	LOC108033073|XP_016962730.1|DBIA
OG0007748	LOC115764395|XP_030563236.1|DNOV	LOC108027488|XP_016954420.1|DBIA
OG0007749	LOC115768759|XP_030569309.1|DNOV	LOC108023444|XP_016948424.1|DBIA
OG0007750	LOC115757703|XP_030553910.1|DNOV	LOC108025312|XP_016951201.1|DBIA
OG0007751	LOC115765884|XP_030565485.1|DNOV	LOC108029200|XP_016956866.1|DBIA
OG0007752	LOC115767832|XP_030568033.1|DNOV	LOC108028890|XP_016956397.1|DBIA
OG0007753	LOC115765228|XP_030564531.1|DNOV	LOC108023482|XP_016948492.1|DBIA
OG0007754	LOC115767809|XP_030568002.1|DNOV	LOC108023691|XP_016948804.1|DBIA
OG0007755	LOC115767843|XP_030568051.1|DNOV	LOC108023264|XP_016948036.1|DBIA
OG0007756	LOC115768267|XP_030568660.1|DNOV	LOC108023287|XP_016948067.1|DBIA
OG0007757	LOC115767594|XP_030567747.1|DNOV	LOC108024225|XP_016949585.1|DBIA
OG0007758	LOC115763558|XP_030562038.1|DNOV	LOC108034025|XP_016964253.1|DBIA
OG0007759	LOC115759422|XP_030556179.1|DNOV	LOC108025442|XP_016951428.1|DBIA
OG0007760	LOC115764320|XP_030563125.1|DNOV	LOC108033135|XP_016962846.1|DBIA
OG0007761	LOC115767825|XP_030568026.1|DNOV	LOC108027544|XP_016954485.1|DBIA
OG0007762	LOC115767874|XP_030568094.1|DNOV	LOC108027543|XP_016954482.1|DBIA
OG0007763	LOC115765862|XP_030565452.1|DNOV	LOC108029295|XP_016956986.1|DBIA
OG0007764	LOC115767353|XP_030567466.1|DNOV	LOC108028857|XP_016956334.1|DBIA
OG0007765	LOC115767389|XP_030567512.1|DNOV	LOC108028858|XP_016956335.1|DBIA
OG0007766	LOC115761750|XP_030559509.1|DNOV	LOC108031909|XP_016961166.1|DBIA
OG0007767	LOC115766731|XP_030566551.1|DNOV	LOC108036013|XP_016967421.1|DBIA
OG0007768	LOC115764327|XP_030563137.1|DNOV	LOC108033197|XP_016962932.1|DBIA
OG0007769	LOC115767751|XP_030567927.1|DNOV	LOC108033000|XP_016962613.1|DBIA
OG0007770	LOC115767747|XP_030567920.1|DNOV	LOC108036700|XP_016968478.1|DBIA
OG0007771	LOC115758350|XP_030554792.1|DNOV	LOC108029286|XP_016956974.1|DBIA
OG0007772	LOC115767329|XP_030567434.1|DNOV	LOC108023436|XP_016948415.1|DBIA
OG0007774	LOC115771153|XP_030572586.1|DNOV	LOC108028837|XP_016956317.1|DBIA
OG0007775	LOC115765141|XP_030564404.1|DNOV	LOC108024042|XP_016949306.1|DBIA
OG0007776	LOC115764348|XP_030563166.1|DNOV	LOC108033230|XP_016962986.1|DBIA
OG0007777	LOC115765258|XP_030564597.1|DNOV	LOC108024004|XP_016949234.1|DBIA
OG0007778	LOC115768767|XP_030569317.1|DNOV	LOC108025914|XP_016952088.1|DBIA
OG0007779	LOC115762606|XP_030560762.1|DNOV	LOC108035281|XP_016966335.1|DBIA
OG0007780	LOC115767840|XP_030568046.1|DNOV	LOC108025874|XP_016952037.1|DBIA
OG0007781	LOC115768297|XP_030568702.1|DNOV	LOC108027573|XP_016954567.1|DBIA
OG0007782	LOC115768367|XP_030568799.1|DNOV	LOC108024794|XP_016950401.1|DBIA
OG0007783	LOC115768288|XP_030568691.1|DNOV	LOC108033078|XP_016962736.1|DBIA
OG0007784	LOC115771797|XP_030573526.1|DNOV	LOC108024974|XP_016950706.1|DBIA
OG0007785	LOC115766886|XP_030566817.1|DNOV	LOC108023570|XP_016948650.1|DBIA
OG0007786	LOC115765991|XP_030565619.1|DNOV	LOC108028977|XP_016956506.1|DBIA
OG0007787	LOC115761212|XP_030558758.1|DNOV	LOC108025545|XP_016951564.1|DBIA
OG0007788	LOC115771767|XP_030573479.1|DNOV	LOC108031979|XP_016961262.1|DBIA
OG0007789	LOC115761186|XP_030558709.1|DNOV	LOC108031051|XP_016959740.1|DBIA
OG0007790	LOC115764895|XP_030564046.1|DNOV	LOC108026142|XP_016952360.1|DBIA
OG0007791	LOC115765026|XP_030564246.1|DNOV	LOC108025348|XP_016951294.1|DBIA
OG0007792	LOC115768215|XP_030568592.1|DNOV	LOC108025838|XP_016951985.1|DBIA
OG0007793	LOC115765642|XP_030565159.1|DNOV	LOC108031417|XP_016960307.1|DBIA
OG0007794	LOC115769122|XP_030569687.1|DNOV	LOC108024192|XP_016949527.1|DBIA
OG0007795	LOC115766848|XP_030566758.1|DNOV	LOC108023681|XP_016948792.1|DBIA
OG0007797	LOC115761517|XP_030559146.1|DNOV	LOC108025333|XP_016951251.1|DBIA
OG0007798	LOC115761519|XP_030559149.1|DNOV	LOC108025296|XP_016951174.1|DBIA
OG0007799	LOC115761176|XP_030558698.1|DNOV	LOC108031084|XP_016959779.1|DBIA
OG0007800	LOC115761371|XP_030558980.1|DNOV	LOC108032224|XP_016961575.1|DBIA
OG0007801	LOC115760423|XP_030557593.1|DNOV	LOC108026404|XP_016952816.1|DBIA
OG0007802	LOC115761945|XP_030559841.1|DNOV	LOC108032042|XP_016961343.1|DBIA
OG0007803	LOC115759657|XP_030556506.1|DNOV	LOC108030955|XP_016959644.1|DBIA
OG0007804	LOC115767105|XP_030567112.1|DNOV	LOC108023477|XP_016948487.1|DBIA
OG0007805	LOC115767109|XP_030567121.1|DNOV	LOC108027583|XP_016954587.1|DBIA
OG0007806	LOC115767106|XP_030567118.1|DNOV	LOC108027584|XP_016954588.1|DBIA
OG0007809	LOC115768222|XP_030568608.1|DNOV	LOC108025883|XP_016952048.1|DBIA
OG0007810	LOC115769244|XP_030569817.1|DNOV	LOC108032641|XP_016962076.1|DBIA
OG0007811	LOC115761935|XP_030559826.1|DNOV	LOC108031429|XP_016960321.1|DBIA
OG0007812	LOC115767294|XP_030567387.1|DNOV	LOC108023249|XP_016948018.1|DBIA
OG0007813	LOC115761745|XP_030559502.1|DNOV	LOC108031715|XP_016960870.1|DBIA
OG0007814	LOC115766403|XP_030566180.1|DNOV	LOC108023606|XP_016948701.1|DBIA
OG0007815	LOC115766445|XP_030566232.1|DNOV	LOC108023199|XP_016947947.1|DBIA
OG0007816	LOC115771530|XP_030573127.1|DNOV	LOC108028729|XP_016956180.1|DBIA
OG0007817	LOC115771760|XP_030573471.1|DNOV	LOC108027334|XP_016954235.1|DBIA
OG0007818	LOC115764092|XP_030562805.1|DNOV	LOC108026390|XP_016952801.1|DBIA
OG0007819	LOC115768756|XP_030569306.1|DNOV	LOC108023978|XP_016949195.1|DBIA
OG0007820	LOC115771718|XP_030573397.1|DNOV	LOC108025303|XP_016951187.1|DBIA
OG0007821	LOC115761354|XP_030558960.1|DNOV	LOC108025531|XP_016951545.1|DBIA
OG0007822	LOC115761353|XP_030558959.1|DNOV	LOC108025530|XP_016951543.1|DBIA
OG0007823	LOC115761335|XP_030558931.1|DNOV	LOC108025012|XP_016950756.1|DBIA
OG0007824	LOC115764204|XP_030562953.1|DNOV	LOC108026210|XP_016952515.1|DBIA
OG0007825	LOC115761669|XP_030559378.1|DNOV	LOC108023984|XP_016949206.1|DBIA
OG0007826	LOC115772123|XP_030573958.1|DNOV	LOC108024575|XP_016950060.1|DBIA
OG0007827	LOC115767998|XP_030568264.1|DNOV	LOC108023473|XP_016948484.1|DBIA
OG0007828	LOC115762920|XP_030561161.1|DNOV	LOC108028691|XP_016956124.1|DBIA
OG0007829	LOC115761555|XP_030559198.1|DNOV	LOC108024953|XP_016950675.1|DBIA
OG0007830	LOC115761479|XP_030559106.1|DNOV	LOC108023410|XP_016948360.1|DBIA
OG0007831	LOC115767727|XP_030567897.1|DNOV	LOC108033142|XP_016962853.1|DBIA
OG0007832	LOC115766314|XP_030566056.1|DNOV	LOC108027600|XP_016954610.1|DBIA
OG0007833	LOC115767408|XP_030567543.1|DNOV	LOC108023652|XP_016948761.1|DBIA
OG0007836	LOC115764058|XP_030562765.1|DNOV	LOC108031092|XP_016959788.1|DBIA
OG0007837	LOC115764191|XP_030562938.1|DNOV	LOC108027141|XP_016953849.1|DBIA
OG0007838	LOC115764195|XP_030562942.1|DNOV	LOC108027079|XP_016953783.1|DBIA
OG0007839	LOC115767280|XP_030567372.1|DNOV	LOC108023222|XP_016947983.1|DBIA
OG0007840	LOC115761180|XP_030558703.1|DNOV	LOC108025505|XP_016951516.1|DBIA
OG0007841	LOC115771755|XP_030573465.1|DNOV	LOC108031229|XP_016959953.1|DBIA
OG0007842	LOC115764228|XP_030563002.1|DNOV	LOC108026261|XP_016952603.1|DBIA
OG0007843	LOC115764232|XP_030563009.1|DNOV	LOC108026096|XP_016952285.1|DBIA
OG0007844	LOC115760934|XP_030558370.1|DNOV	LOC108029905|XP_016957885.1|DBIA
OG0007845	LOC115761347|XP_030558952.1|DNOV	LOC108031125|XP_016959826.1|DBIA
OG0007846	LOC115767590|XP_030567740.1|DNOV	LOC108024206|XP_016949548.1|DBIA
OG0007847	LOC115764103|XP_030562815.1|DNOV	LOC108026399|XP_016952811.1|DBIA
OG0007848	LOC115764105|XP_030562817.1|DNOV	LOC108026400|XP_016952812.1|DBIA
OG0007849	LOC115759585|XP_030556412.1|DNOV	LOC108031789|XP_016960991.1|DBIA
OG0007850	LOC115759584|XP_030556411.1|DNOV	LOC108031788|XP_016960990.1|DBIA
OG0007851	LOC115761724|XP_030559465.1|DNOV	LOC108025066|XP_016950812.1|DBIA
OG0007852	LOC115771846|XP_030573587.1|DNOV	LOC108027057|XP_016953755.1|DBIA
OG0007853	LOC115772061|XP_030573864.1|DNOV	LOC108024844|XP_016950471.1|DBIA
OG0007854	LOC115764061|XP_030562768.1|DNOV	LOC108026342|XP_016952735.1|DBIA
OG0007855	LOC115761459|XP_030559086.1|DNOV	LOC108031235|XP_016959960.1|DBIA
OG0007856	LOC115764106|XP_030562819.1|DNOV	LOC108026401|XP_016952813.1|DBIA
OG0007857	LOC115757724|XP_030553949.1|DNOV	LOC108024721|XP_016950302.1|DBIA
OG0007858	LOC115758513|XP_030555065.1|DNOV	LOC108036105|XP_016967566.1|DBIA
OG0007859	LOC115767086|XP_030567094.1|DNOV	LOC108023205|XP_016947957.1|DBIA
OG0007860	LOC115764898|XP_030564049.1|DNOV	LOC108032110|XP_016961430.1|DBIA
OG0007861	LOC115765078|XP_030564314.1|DNOV	LOC108031561|XP_016960595.1|DBIA
OG0007863	LOC115763154|XP_030561464.1|DNOV	LOC108033759|XP_016963825.1|DBIA
OG0007864	LOC115764987|XP_030564175.1|DNOV	LOC108031888|XP_016961143.1|DBIA
OG0007865	LOC115771539|XP_030573136.1|DNOV	LOC108035339|XP_016966413.1|DBIA
OG0007866	LOC115757768|XP_030554053.1|DNOV	LOC108024695|XP_016950263.1|DBIA
OG0007867	LOC115764631|XP_030563657.1|DNOV	LOC108031970|XP_016961251.1|DBIA
OG0007868	LOC115771694|XP_030573371.1|DNOV	LOC108026105|XP_016952294.1|DBIA
OG0007869	LOC115767607|XP_030567764.1|DNOV	LOC108033057|XP_016962687.1|DBIA
OG0007870	LOC115770170|XP_030571189.1|DNOV	LOC108028422|XP_016955738.1|DBIA
OG0007871	LOC115768276|XP_030568674.1|DNOV	LOC108026550|XP_016952992.1|DBIA
OG0007872	LOC115762634|XP_030560798.1|DNOV	LOC108028580|XP_016955976.1|DBIA
OG0007873	LOC115762832|XP_030561059.1|DNOV	LOC108028552|XP_016955944.1|DBIA
OG0007874	LOC115768607|XP_030569120.1|DNOV	LOC108032498|XP_016961809.1|DBIA
OG0007876	LOC115767617|XP_030567777.1|DNOV	LOC108033201|XP_016962936.1|DBIA
OG0007877	LOC115768916|XP_030569506.1|DNOV	LOC108026161|XP_016952387.1|DBIA
OG0007878	LOC115762112|XP_030560076.1|DNOV	LOC108030344|XP_016958698.1|DBIA
OG0007879	LOC115771227|XP_030572688.1|DNOV	LOC108028452|XP_016955784.1|DBIA
OG0007880	LOC115768394|XP_030568828.1|DNOV	LOC108023953|XP_016949135.1|DBIA
OG0007881	LOC115766977|XP_030566932.1|DNOV	LOC108035527|XP_016966685.1|DBIA
OG0007884	LOC115769823|XP_030570654.1|DNOV	LOC108034411|XP_016964783.1|DBIA
OG0007886	LOC115769197|XP_030569761.1|DNOV	LOC108032736|XP_016962208.1|DBIA
OG0007888	LOC115769794|XP_030570622.1|DNOV	LOC108028627|XP_016956036.1|DBIA
OG0007889	LOC115770919|XP_030572236.1|DNOV	LOC108028786|XP_016956255.1|DBIA
OG0007890	LOC115762725|XP_030560914.1|DNOV	LOC108035461|XP_016966592.1|DBIA
OG0007891	LOC115771881|XP_030573629.1|DNOV	LOC108026185|XP_016952463.1|DBIA
OG0007892	LOC115760620|XP_030557929.1|DNOV	LOC108025751|XP_016951838.1|DBIA
OG0007893	LOC115760720|XP_030558051.1|DNOV	LOC108022786|XP_016947401.1|DBIA
OG0007894	LOC115762682|XP_030560855.1|DNOV	LOC108030205|XP_016958455.1|DBIA
OG0007895	LOC115762871|XP_030561106.1|DNOV	LOC108029663|XP_016957582.1|DBIA
OG0007896	LOC115762916|XP_030561156.1|DNOV	LOC108035657|XP_016966853.1|DBIA
OG0007897	LOC115769404|XP_030570067.1|DNOV	LOC108035602|XP_016966769.1|DBIA
OG0007898	LOC115769451|XP_030570124.1|DNOV	LOC108034513|XP_016964926.1|DBIA
OG0007899	LOC115771229|XP_030572690.1|DNOV	LOC108028437|XP_016955756.1|DBIA
OG0007902	LOC115766844|XP_030566752.1|DNOV	LOC108026681|XP_016953256.1|DBIA
OG0007903	LOC115767657|XP_030567804.1|DNOV	LOC108035235|XP_016966256.1|DBIA
OG0007904	LOC115762909|XP_030561149.1|DNOV	LOC108028482|XP_016955834.1|DBIA
OG0007905	LOC115758637|XP_030555233.1|DNOV	LOC108036737|XP_016968533.1|DBIA
OG0007906	LOC115769667|XP_030570439.1|DNOV	LOC108035698|XP_016966908.1|DBIA
OG0007907	LOC115771182|XP_030572630.1|DNOV	LOC108035297|XP_016966354.1|DBIA
OG0007908	LOC115771183|XP_030572631.1|DNOV	LOC108035298|XP_016966355.1|DBIA
OG0007909	LOC115767366|XP_030567483.1|DNOV	LOC108023451|XP_016948437.1|DBIA
OG0007910	LOC115771563|XP_030573174.1|DNOV	LOC108035952|XP_016967244.1|DBIA
OG0007914	LOC115769433|XP_030570101.1|DNOV	LOC108035165|XP_016966109.1|DBIA
OG0007915	LOC115765827|XP_030565411.1|DNOV	LOC108035691|XP_016966898.1|DBIA
OG0007916	LOC115769695|XP_030570479.1|DNOV	LOC108033718|XP_016963740.1|DBIA
OG0007917	LOC115762400|XP_030560445.1|DNOV	LOC108036260|XP_016967760.1|DBIA
OG0007918	LOC115762052|XP_030559992.1|DNOV	LOC108030327|XP_016958673.1|DBIA
OG0007919	LOC115760971|XP_030558432.1|DNOV	LOC108026843|XP_016953510.1|DBIA
OG0007920	LOC115760587|XP_030557873.1|DNOV	LOC108026835|XP_016953498.1|DBIA
OG0007921	LOC115760650|XP_030557977.1|DNOV	LOC108022193|XP_016946534.1|DBIA
OG0007923	LOC115768178|XP_030568544.1|DNOV	LOC108025738|XP_016951815.1|DBIA
OG0007924	LOC115762515|XP_030560625.1|DNOV	LOC108029704|XP_016957661.1|DBIA
OG0007925	LOC115760986|XP_030558454.1|DNOV	LOC108022446|XP_016946838.1|DBIA
OG0007926	LOC115761014|XP_030558488.1|DNOV	LOC108030154|XP_016958371.1|DBIA
OG0007927	LOC115759059|XP_030555744.1|DNOV	LOC108033895|XP_016964037.1|DBIA
OG0007928	LOC115763299|XP_030561647.1|DNOV	LOC108036756|XP_016968571.1|DBIA
OG0007929	LOC115760260|XP_030557383.1|DNOV	LOC108033960|XP_016964154.1|DBIA
OG0007930	LOC115764546|XP_030563521.1|DNOV	LOC108022187|XP_016946529.1|DBIA
OG0007931	LOC115758873|XP_030555527.1|DNOV	LOC108021864|XP_016946144.1|DBIA
OG0007932	LOC115765212|XP_030564515.1|DNOV	LOC108025807|XP_016951939.1|DBIA
OG0007933	LOC115765671|XP_030565194.1|DNOV	LOC108024983|XP_016950725.1|DBIA
OG0007934	LOC115759347|XP_030556130.1|DNOV	LOC108024996|XP_016950741.1|DBIA
OG0007935	LOC115763453|XP_030561884.1|DNOV	LOC108032508|XP_016961823.1|DBIA
OG0007936	LOC115759926|XP_030556923.1|DNOV	LOC108034115|XP_016964384.1|DBIA
OG0007937	LOC115758758|XP_030555377.1|DNOV	LOC108036782|XP_016968613.1|DBIA
OG0007938	LOC115759938|XP_030556937.1|DNOV	LOC108033918|XP_016964078.1|DBIA
OG0007939	LOC115759294|XP_030556056.1|DNOV	LOC108029139|XP_016956751.1|DBIA
OG0007940	LOC115759296|XP_030556058.1|DNOV	LOC108029140|XP_016956752.1|DBIA
OG0007941	LOC115772098|XP_030573924.1|DNOV	LOC108036688|XP_016968469.1|DBIA
OG0007942	LOC115766330|XP_030566080.1|DNOV	LOC108025848|XP_016952000.1|DBIA
OG0007943	LOC115763571|XP_030562050.1|DNOV	LOC108032348|XP_016961647.1|DBIA
OG0007945	LOC115765450|XP_030564872.1|DNOV	LOC108034194|XP_016964511.1|DBIA
OG0007946	LOC115769180|XP_030569744.1|DNOV	LOC108026556|XP_016952996.1|DBIA
