Orthogroup	DNOV.longest_only	DSER.longest_only
OG0008429	LOC115770775|XP_030572053.1|DNOV	LOC110191737|XP_020818326.1|DSER
OG0008430	LOC115769096|XP_030569666.1|DNOV	LOC110181756|XP_020805278.1|DSER
OG0008431	LOC115762926|XP_030561170.1|DNOV	LOC110185362|XP_020809803.1|DSER
OG0008432	LOC115765038|XP_030564265.1|DNOV	LOC110177311|XP_020799642.1|DSER
OG0008433	LOC115770464|XP_030571600.1|DNOV	LOC110190164|XP_020816159.1|DSER
OG0008434	LOC115771843|XP_030573585.1|DNOV	LOC110186877|XP_020811833.1|DSER
OG0008435	LOC115763056|XP_030561341.1|DNOV	LOC110183359|XP_020807280.1|DSER
OG0008436	LOC115761416|XP_030559037.1|DNOV	LOC110179821|XP_020803089.1|DSER
OG0008438	LOC115759532|XP_030556342.1|DNOV	LOC110188582|XP_020814006.1|DSER
OG0008439	LOC115757896|XP_030554201.1|DNOV	LOC110176320|XP_020798297.1|DSER
OG0008440	LOC115763696|XP_030562243.1|DNOV	LOC110188025|XP_020813220.1|DSER
OG0008441	LOC115771461|XP_030573038.1|DNOV	LOC110190416|XP_020816542.1|DSER
OG0008442	LOC115764442|XP_030563311.1|DNOV	LOC110184034|XP_020808065.1|DSER
OG0008443	LOC115769815|XP_030570647.1|DNOV	LOC110176261|XP_020798231.1|DSER
OG0008444	LOC115766382|XP_030566149.1|DNOV	LOC110185173|XP_020809550.1|DSER
OG0008445	LOC115768978|XP_030569554.1|DNOV	LOC110184428|XP_020808623.1|DSER
OG0008446	LOC115766433|XP_030566221.1|DNOV	LOC110178847|XP_020801766.1|DSER
OG0008447	LOC115767621|XP_030567781.1|DNOV	LOC110187111|XP_020812180.1|DSER
OG0008448	LOC115767371|XP_030567490.1|DNOV	LOC110181024|XP_020804358.1|DSER
OG0008449	LOC115765142|XP_030564405.1|DNOV	LOC110181573|XP_020805023.1|DSER
OG0008450	LOC115768109|XP_030568471.1|DNOV	LOC110181669|XP_020805153.1|DSER
OG0008451	LOC115763756|XP_030562328.1|DNOV	LOC110188281|XP_020813635.1|DSER
OG0008452	LOC115765941|XP_030565546.1|DNOV	LOC110178144|XP_020800831.1|DSER
OG0008453	LOC115762281|XP_030560305.1|DNOV	LOC110182952|XP_020806802.1|DSER
OG0008454	LOC115765388|XP_030564773.1|DNOV	LOC110180414|XP_020803737.1|DSER
OG0008455	LOC115762774|XP_030560984.1|DNOV	LOC110183684|XP_020807680.1|DSER
OG0008456	LOC115763681|XP_030562213.1|DNOV	LOC110188196|XP_020813448.1|DSER
OG0008457	LOC115770749|XP_030572013.1|DNOV	LOC110184368|XP_020808529.1|DSER
OG0008458	LOC115757937|XP_030554265.1|DNOV	LOC110176525|XP_020798565.1|DSER
OG0008459	LOC115766409|XP_030566188.1|DNOV	LOC110181876|XP_020805461.1|DSER
OG0008460	LOC115763194|XP_030561515.1|DNOV	LOC110185679|XP_020810305.1|DSER
OG0008461	LOC115760342|XP_030557482.1|DNOV, LOC115760292|XP_030557426.1|DNOV	LOC110177099|XP_020799303.1|DSER
OG0008462	LOC115758639|XP_030555235.1|DNOV	LOC110178438|XP_020801231.1|DSER, LOC110182295|XP_020805973.1|DSER
OG0008463	LOC115758384|XP_030554846.1|DNOV	LOC110178094|XP_020800760.1|DSER
OG0008464	LOC115760544|XP_030557791.1|DNOV	LOC110184102|XP_020808152.1|DSER
OG0008465	LOC115760480|XP_030557675.1|DNOV	LOC110177718|XP_020800218.1|DSER
OG0008466	LOC115760889|XP_030558313.1|DNOV	LOC110182826|XP_020806622.1|DSER
OG0008467	LOC115758624|XP_030555253.1|DNOV	LOC110178479|XP_020801279.1|DSER
OG0008468	LOC115759132|XP_030555838.1|DNOV	LOC110182400|XP_020806101.1|DSER, LOC110187313|XP_020812361.1|DSER
OG0008470	LOC115760576|XP_030557854.1|DNOV	LOC110190259|XP_020816323.1|DSER
OG0008472	LOC115758703|XP_030555315.1|DNOV	LOC110180051|XP_020803331.1|DSER
OG0008473	LOC115765238|XP_030564555.1|DNOV	LOC110181793|XP_020805332.1|DSER
OG0008474	LOC115770737|XP_030571999.1|DNOV	LOC110177282|XP_020799590.1|DSER
OG0008475	LOC115763568|XP_030562048.1|DNOV	LOC110185895|XP_020810566.1|DSER
OG0008476	LOC115766197|XP_030565906.1|DNOV, LOC115766255|XP_030565975.1|DNOV	LOC110188686|XP_020814147.1|DSER
OG0008477	LOC115760759|XP_030558099.1|DNOV	LOC110178699|XP_020801756.1|DSER
OG0008479	LOC115765252|XP_030564593.1|DNOV	LOC110179227|XP_020802323.1|DSER
OG0008480	LOC115769969|XP_030570885.1|DNOV	LOC110178710|XP_020801569.1|DSER
OG0008481	LOC115767990|XP_030568251.1|DNOV	LOC110181798|XP_020805339.1|DSER
OG0008482	LOC115771135|XP_030572564.1|DNOV	LOC110190175|XP_020816181.1|DSER
OG0008483	LOC115758946|XP_030555607.1|DNOV	LOC110187334|XP_020812381.1|DSER, LOC110179238|XP_020802351.1|DSER, LOC110179931|XP_020803188.1|DSER
OG0008484	LOC115761774|XP_030559564.1|DNOV	LOC110187884|XP_020813028.1|DSER
OG0008485	LOC115758700|XP_030555308.1|DNOV	LOC110185747|XP_020810403.1|DSER
OG0008486	LOC115767958|XP_030568212.1|DNOV	LOC110185397|XP_020809838.1|DSER
OG0008487	LOC115764307|XP_030563105.1|DNOV	LOC110182536|XP_020806243.1|DSER
OG0008488	LOC115763743|XP_030562307.1|DNOV	LOC110191012|XP_020817389.1|DSER
OG0008490	LOC115766035|XP_030565666.1|DNOV	LOC110186662|XP_020811586.1|DSER
OG0008491	LOC115761881|XP_030559743.1|DNOV	LOC110191009|XP_020817385.1|DSER
OG0008492	LOC115759986|XP_030557000.1|DNOV	LOC110176864|XP_020798998.1|DSER
OG0008493	LOC115769185|XP_030569749.1|DNOV	LOC110186120|XP_020810829.1|DSER, LOC110186118|XP_020810826.1|DSER
OG0008494	LOC115758684|XP_030555291.1|DNOV	LOC110191582|XP_020818127.1|DSER
OG0008495	LOC115757923|XP_030554251.1|DNOV	LOC110182837|XP_020806633.1|DSER
OG0008496	LOC115760479|XP_030557674.1|DNOV	LOC110177717|XP_020800217.1|DSER
OG0008497	LOC115757869|XP_030554166.1|DNOV	LOC110182902|XP_020806718.1|DSER
OG0008498	LOC115761976|XP_030559886.1|DNOV	LOC110180009|XP_020803260.1|DSER
OG0008499	LOC115766560|XP_030566398.1|DNOV	LOC110176813|XP_020798917.1|DSER
OG0008500	LOC115764586|XP_030563596.1|DNOV	LOC110178399|XP_020801196.1|DSER
OG0008501	LOC115769901|XP_030570782.1|DNOV	LOC110185194|XP_020809578.1|DSER
OG0008502	LOC115767853|XP_030568066.1|DNOV	LOC110182041|XP_020805630.1|DSER
OG0008503	LOC115768741|XP_030569287.1|DNOV	LOC110184260|XP_020808382.1|DSER
OG0008504	LOC115768098|XP_030568451.1|DNOV	LOC110188823|XP_020814368.1|DSER
OG0008505	LOC115767541|XP_030567683.1|DNOV	LOC110189910|XP_020815834.1|DSER
OG0008506	LOC115762676|XP_030560851.1|DNOV	LOC110189998|XP_020815955.1|DSER
OG0008507	LOC115768115|XP_030568478.1|DNOV	LOC110178496|XP_020801306.1|DSER, LOC110178979|XP_020801950.1|DSER
OG0008509	LOC115768395|XP_030568829.1|DNOV	LOC110181823|XP_020805380.1|DSER
OG0008510	LOC115771317|XP_030572840.1|DNOV	LOC110176040|XP_020797909.1|DSER
OG0008511	LOC115763223|XP_030561557.1|DNOV, LOC115763235|XP_030561571.1|DNOV, LOC115763049|XP_030561333.1|DNOV	LOC110181411|XP_020804807.1|DSER, LOC110181429|XP_020804831.1|DSER
OG0008512	LOC115759303|XP_030556068.1|DNOV, LOC115758415|XP_030554924.1|DNOV	LOC110186004|XP_020810696.1|DSER
OG0008513	LOC115759885|XP_030556860.1|DNOV	LOC110182270|XP_020805946.1|DSER
OG0008514	LOC115763092|XP_030561390.1|DNOV	LOC110184914|XP_020809218.1|DSER
OG0008515	LOC115763152|XP_030561460.1|DNOV	LOC110182362|XP_020806063.1|DSER, LOC110184155|XP_020808221.1|DSER
OG0008516	LOC115769653|XP_030570425.1|DNOV	LOC110189078|XP_020814708.1|DSER, LOC110189089|XP_020814721.1|DSER
OG0008517	LOC115769929|XP_030570831.1|DNOV	LOC110190513|XP_020816702.1|DSER, LOC110190820|XP_020817135.1|DSER
OG0008518	LOC115770448|XP_030571584.1|DNOV	LOC110185086|XP_020809429.1|DSER, LOC110185920|XP_020810592.1|DSER
OG0008519	LOC115762383|XP_030560422.1|DNOV	LOC110180031|XP_020803297.1|DSER
OG0008520	LOC115759540|XP_030556355.1|DNOV	LOC110188614|XP_020814039.1|DSER
OG0008523	LOC115769299|XP_030569886.1|DNOV	LOC110185974|XP_020810655.1|DSER
OG0008524	LOC115767338|XP_030567449.1|DNOV	LOC110184807|XP_020809102.1|DSER
OG0008527	LOC115768710|XP_030569262.1|DNOV	LOC110175951|XP_020797798.1|DSER
OG0008528	LOC115760244|XP_030557360.1|DNOV	LOC110178744|XP_020801633.1|DSER
OG0008529	LOC115768447|XP_030568866.1|DNOV	LOC110182451|XP_020806144.1|DSER
OG0008530	LOC115767867|XP_030568085.1|DNOV	LOC110179082|XP_020802127.1|DSER
OG0008531	LOC115768887|XP_030569458.1|DNOV	LOC110181505|XP_020804934.1|DSER
OG0008532	LOC115767221|XP_030567278.1|DNOV	LOC110181607|XP_020805063.1|DSER
OG0008535	LOC115768974|XP_030569550.1|DNOV	LOC110182021|XP_020805611.1|DSER
OG0008536	LOC115767369|XP_030567488.1|DNOV	LOC110180434|XP_020803764.1|DSER
OG0008538	LOC115765106|XP_030564350.1|DNOV	LOC110184121|XP_020808186.1|DSER
OG0008540	LOC115761909|XP_030559787.1|DNOV	LOC110190934|XP_020817262.1|DSER
OG0008541	LOC115759238|XP_030556000.1|DNOV	LOC110191122|XP_020817536.1|DSER
OG0008544	LOC115764937|XP_030564113.1|DNOV	LOC110177083|XP_020799270.1|DSER
OG0008546	LOC115769790|XP_030570617.1|DNOV	LOC110188839|XP_020814391.1|DSER
OG0008547	LOC115767616|XP_030567776.1|DNOV	LOC110187108|XP_020812176.1|DSER
OG0008549	LOC115761838|XP_030559680.1|DNOV	LOC110188996|XP_020814610.1|DSER
OG0008552	LOC115771002|XP_030572364.1|DNOV	LOC110190155|XP_020816150.1|DSER
OG0008553	LOC115762070|XP_030560019.1|DNOV	LOC110188981|XP_020814588.1|DSER
OG0008554	LOC115767016|XP_030567001.1|DNOV	LOC110182485|XP_020806192.1|DSER
OG0008555	LOC115768899|XP_030569475.1|DNOV	LOC110182207|XP_020805893.1|DSER
OG0008556	LOC115759159|XP_030555926.1|DNOV	LOC110189301|XP_020814991.1|DSER
OG0008557	LOC115761181|XP_030558705.1|DNOV	LOC110191279|XP_020817735.1|DSER
OG0008558	LOC115763359|XP_030561746.1|DNOV	LOC110187360|XP_020812411.1|DSER
OG0008560	LOC115763065|XP_030561349.1|DNOV	LOC110183743|XP_020807758.1|DSER
OG0008561	LOC115763096|XP_030561393.1|DNOV	LOC110184949|XP_020809256.1|DSER
OG0008562	LOC115758531|XP_030555082.1|DNOV	LOC110183384|XP_020807312.1|DSER, LOC110185589|XP_020810182.1|DSER
OG0008563	LOC115764645|XP_030563679.1|DNOV	LOC110191444|XP_020817967.1|DSER
OG0008564	LOC115758509|XP_030555060.1|DNOV	LOC110183382|XP_020807306.1|DSER
OG0008565	LOC115766264|XP_030565987.1|DNOV	LOC110190190|XP_020816198.1|DSER
OG0008566	LOC115769212|XP_030569782.1|DNOV	LOC110185727|XP_020810370.1|DSER
OG0008569	LOC115768875|XP_030569443.1|DNOV	LOC110180156|XP_020803469.1|DSER
OG0008571	LOC115771001|XP_030572363.1|DNOV	LOC110190233|XP_020816253.1|DSER
OG0008572	LOC115763688|XP_030562230.1|DNOV	LOC110187802|XP_020812935.1|DSER
OG0008573	LOC115768003|XP_030568273.1|DNOV	LOC110183265|XP_020807151.1|DSER
OG0008574	LOC115770293|XP_030571388.1|DNOV	LOC110190737|XP_020817018.1|DSER
OG0008575	LOC115771872|XP_030573614.1|DNOV	LOC110177310|XP_020799635.1|DSER
OG0008576	LOC115767562|XP_030567703.1|DNOV	LOC110180322|XP_020803636.1|DSER
OG0008577	LOC115771253|XP_030572718.1|DNOV	LOC110176288|XP_020798267.1|DSER
OG0008578	LOC115764687|XP_030563736.1|DNOV	LOC110187733|XP_020812848.1|DSER
OG0008579	LOC115769932|XP_030570834.1|DNOV	LOC110190822|XP_020817137.1|DSER
OG0008581	LOC115771473|XP_030573055.1|DNOV	LOC110190227|XP_020816246.1|DSER
OG0008582	LOC115768009|XP_030568280.1|DNOV	LOC110187099|XP_020812164.1|DSER
OG0008584	LOC115765360|XP_030564737.1|DNOV	LOC110180415|XP_020803738.1|DSER
OG0008585	LOC115768986|XP_030569562.1|DNOV	LOC110181940|XP_020805535.1|DSER
OG0008586	LOC115768984|XP_030569559.1|DNOV	LOC110181794|XP_020805334.1|DSER
OG0008587	LOC115759447|XP_030556230.1|DNOV	LOC110188377|XP_020813751.1|DSER
OG0008588	LOC115759451|XP_030556242.1|DNOV	LOC110188677|XP_020814139.1|DSER
OG0008589	LOC115766820|XP_030566716.1|DNOV	LOC110178849|XP_020801768.1|DSER
OG0008590	LOC115765730|XP_030565253.1|DNOV	LOC110186214|XP_020810936.1|DSER
OG0008593	LOC115770244|XP_030571312.1|DNOV	LOC110184768|XP_020809062.1|DSER
OG0008594	LOC115771926|XP_030573685.1|DNOV	LOC110188403|XP_020813787.1|DSER
OG0008595	LOC115761012|XP_030558486.1|DNOV	LOC110178521|XP_020801334.1|DSER
OG0008596	LOC115760536|XP_030557781.1|DNOV	LOC110178528|XP_020801343.1|DSER
OG0008597	LOC115770722|XP_030571981.1|DNOV	LOC110186187|XP_020810905.1|DSER
OG0008598	LOC115769098|XP_030569669.1|DNOV	LOC110182096|XP_020805739.1|DSER
OG0008599	LOC115767969|XP_030568227.1|DNOV	LOC110183538|XP_020807497.1|DSER
OG0008600	LOC115770668|XP_030571895.1|DNOV	LOC110190081|XP_020816049.1|DSER
OG0008601	LOC115765475|XP_030564915.1|DNOV	LOC110181188|XP_020804524.1|DSER
OG0008602	LOC115761979|XP_030559885.1|DNOV	LOC110190874|XP_020817189.1|DSER
OG0008603	LOC115761258|XP_030558831.1|DNOV	LOC110185312|XP_020809731.1|DSER
OG0008604	LOC115760903|XP_030558330.1|DNOV	LOC110184118|XP_020808181.1|DSER
OG0008605	LOC115763528|XP_030561999.1|DNOV	LOC110181370|XP_020804757.1|DSER
OG0008606	LOC115763503|XP_030561960.1|DNOV	LOC110179176|XP_020802236.1|DSER
OG0008607	LOC115765663|XP_030565180.1|DNOV	LOC110187776|XP_020812899.1|DSER
OG0008608	LOC115767769|XP_030567952.1|DNOV	LOC110183259|XP_020807144.1|DSER
OG0008609	LOC115765778|XP_030565311.1|DNOV	LOC110189927|XP_020815870.1|DSER
OG0008610	LOC115760952|XP_030558400.1|DNOV	LOC110187395|XP_020812478.1|DSER
OG0008612	LOC115762164|XP_030560141.1|DNOV	LOC110177080|XP_020799260.1|DSER
OG0008613	LOC115764217|XP_030562988.1|DNOV	LOC110188203|XP_020813490.1|DSER
OG0008614	LOC115768702|XP_030569251.1|DNOV	LOC110184159|XP_020808226.1|DSER
OG0008615	LOC115761602|XP_030559263.1|DNOV	LOC110188287|XP_020813643.1|DSER
OG0008616	LOC115761971|XP_030559874.1|DNOV	LOC110191270|XP_020817724.1|DSER
OG0008617	LOC115761495|XP_030559122.1|DNOV	LOC110185082|XP_020809425.1|DSER
OG0008619	LOC115759014|XP_030555685.1|DNOV	LOC110183993|XP_020808008.1|DSER
OG0008620	LOC115762142|XP_030560116.1|DNOV	LOC110180744|XP_020804088.1|DSER
OG0008621	LOC115759534|XP_030556346.1|DNOV	LOC110188438|XP_020813824.1|DSER
OG0008622	LOC115764450|XP_030563319.1|DNOV	LOC110181350|XP_020804733.1|DSER
OG0008623	LOC115761811|XP_030559622.1|DNOV	LOC110189597|XP_020815389.1|DSER
OG0008624	LOC115761121|XP_030558617.1|DNOV	LOC110179281|XP_020802428.1|DSER
OG0008625	LOC115760915|XP_030558346.1|DNOV	LOC110188947|XP_020814546.1|DSER, LOC110180215|XP_020803527.1|DSER
OG0008626	LOC115763149|XP_030561462.1|DNOV	LOC110185372|XP_020809813.1|DSER
OG0008627	LOC115770978|XP_030572309.1|DNOV	LOC110190704|XP_020816975.1|DSER
OG0008629	LOC115759291|XP_030556053.1|DNOV	LOC110185027|XP_020809338.1|DSER
OG0008630	LOC115766738|XP_030566561.1|DNOV	LOC110185431|XP_020809911.1|DSER
OG0008631	LOC115771747|XP_030573451.1|DNOV	LOC110190775|XP_020817069.1|DSER
OG0008632	LOC115772124|XP_030573959.1|DNOV	LOC110176402|XP_020798399.1|DSER
OG0008633	LOC115771172|XP_030572617.1|DNOV	LOC110177704|XP_020800193.1|DSER
OG0008634	LOC115758834|XP_030555473.1|DNOV	LOC110189472|XP_020815212.1|DSER
OG0008635	LOC115765001|XP_030564210.1|DNOV	LOC110180691|XP_020804035.1|DSER
OG0008636	LOC115763877|XP_030562512.1|DNOV	LOC110176643|XP_020798729.1|DSER
OG0008637	LOC115770311|XP_030571405.1|DNOV, LOC115770312|XP_030571406.1|DNOV	LOC110176753|XP_020798858.1|DSER
OG0008638	LOC115772008|XP_030573799.1|DNOV	LOC110183704|XP_020807713.1|DSER, LOC110188144|XP_020813399.1|DSER
OG0008639	LOC115764892|XP_030564039.1|DNOV	LOC110177381|XP_020799739.1|DSER
OG0008640	LOC115763970|XP_030562629.1|DNOV	LOC110186997|XP_020812016.1|DSER
OG0008641	LOC115761476|XP_030559103.1|DNOV	LOC110186840|XP_020811789.1|DSER
OG0008642	LOC115772066|XP_030573877.1|DNOV	LOC110188211|XP_020813508.1|DSER
OG0008643	LOC115771983|XP_030573764.1|DNOV	LOC110176501|XP_020798534.1|DSER
OG0008644	LOC115772122|XP_030573957.1|DNOV	LOC110186879|XP_020811835.1|DSER, LOC110186878|XP_020811834.1|DSER
OG0008645	LOC115760033|XP_030557060.1|DNOV	LOC110179139|XP_020802188.1|DSER, LOC110181161|XP_020804495.1|DSER
OG0008646	LOC115765533|XP_030565011.1|DNOV	LOC110184826|XP_020809129.1|DSER
OG0008647	LOC115760194|XP_030557284.1|DNOV	LOC110187575|XP_020812621.1|DSER
OG0008648	LOC115760006|XP_030557024.1|DNOV	LOC110179137|XP_020802187.1|DSER, LOC110181165|XP_020804498.1|DSER
OG0008649	LOC115762064|XP_030560014.1|DNOV	LOC110180333|XP_020803651.1|DSER
OG0008650	LOC115766104|XP_030565784.1|DNOV	LOC110191805|XP_020818416.1|DSER
OG0008651	LOC115759334|XP_030556116.1|DNOV	LOC110189196|XP_020814824.1|DSER
OG0008652	LOC115760811|XP_030558187.1|DNOV	LOC110191622|XP_020818169.1|DSER
OG0008653	LOC115757898|XP_030554203.1|DNOV	LOC110176353|XP_020798341.1|DSER
OG0008654	LOC115758226|XP_030554640.1|DNOV	LOC110191512|XP_020818038.1|DSER
OG0008655	LOC115771945|XP_030573710.1|DNOV	LOC110176164|XP_020798064.1|DSER
OG0008656	LOC115764422|XP_030563281.1|DNOV	LOC110187016|XP_020812037.1|DSER
OG0008657	LOC115766813|XP_030566708.1|DNOV	LOC110187125|XP_020812194.1|DSER
OG0008658	LOC115768819|XP_030569377.1|DNOV	LOC110179549|XP_020802790.1|DSER
OG0008659	LOC115766707|XP_030566489.1|DNOV	LOC110178892|XP_020801825.1|DSER
OG0008660	LOC115771225|XP_030572686.1|DNOV	LOC110185178|XP_020809555.1|DSER
OG0008661	LOC115769945|XP_030570849.1|DNOV	LOC110183658|XP_020807645.1|DSER
OG0008662	LOC115771548|XP_030573149.1|DNOV	LOC110190238|XP_020816257.1|DSER
OG0008663	LOC115771439|XP_030573003.1|DNOV	LOC110189957|XP_020815905.1|DSER
OG0008664	LOC115769522|XP_030570222.1|DNOV	LOC110177539|XP_020799967.1|DSER
OG0008665	LOC115769270|XP_030569841.1|DNOV	LOC110185960|XP_020810637.1|DSER
OG0008666	LOC115767728|XP_030567902.1|DNOV	LOC110177533|XP_020799961.1|DSER
OG0008667	LOC115768653|XP_030569190.1|DNOV	LOC110178883|XP_020801816.1|DSER
OG0008668	LOC115765824|XP_030565407.1|DNOV	LOC110178798|XP_020801710.1|DSER
OG0008670	LOC115764789|XP_030563892.1|DNOV	LOC110186930|XP_020811915.1|DSER, LOC110186580|XP_020811452.1|DSER
OG0008671	LOC115763298|XP_030561646.1|DNOV	LOC110183796|XP_020807810.1|DSER
OG0008672	LOC115763009|XP_030561260.1|DNOV, LOC115763132|XP_030561436.1|DNOV	LOC110184927|XP_020809232.1|DSER, LOC110179803|XP_020803067.1|DSER
OG0008673	LOC115760294|XP_030557437.1|DNOV	LOC110176982|XP_020799149.1|DSER, LOC110177016|XP_020799188.1|DSER, LOC110177100|XP_020799304.1|DSER
OG0008677	LOC115757692|XP_030553891.1|DNOV	LOC110177326|XP_020799658.1|DSER
OG0008679	LOC115765296|XP_030564648.1|DNOV	LOC110179048|XP_020802063.1|DSER
OG0008680	LOC115767094|XP_030567101.1|DNOV	LOC110175949|XP_020797796.1|DSER
OG0008681	LOC115765390|XP_030564778.1|DNOV	LOC110181857|XP_020805435.1|DSER
OG0008683	LOC115765199|XP_030564495.1|DNOV	LOC110182493|XP_020806197.1|DSER
OG0008685	LOC115765339|XP_030564709.1|DNOV	LOC110177762|XP_020800287.1|DSER
OG0008686	LOC115764648|XP_030563683.1|DNOV	LOC110191318|XP_020817798.1|DSER
OG0008688	LOC115768779|XP_030569334.1|DNOV	LOC110180092|XP_020803373.1|DSER
OG0008689	LOC115770809|XP_030572092.1|DNOV	LOC110187932|XP_020813102.1|DSER
OG0008690	LOC115759206|XP_030555953.1|DNOV	LOC110186081|XP_020810776.1|DSER
OG0008691	LOC115767672|XP_030567823.1|DNOV	LOC110184725|XP_020809010.1|DSER
OG0008692	LOC115765423|XP_030564829.1|DNOV	LOC110179713|XP_020802986.1|DSER
OG0008694	LOC115766284|XP_030566012.1|DNOV	LOC110182033|XP_020805622.1|DSER
OG0008695	LOC115767486|XP_030567654.1|DNOV	LOC110189364|XP_020815070.1|DSER
OG0008696	LOC115763889|XP_030562526.1|DNOV	LOC110191788|XP_020818399.1|DSER
OG0008697	LOC115762895|XP_030561130.1|DNOV	LOC110183616|XP_020807593.1|DSER
OG0008698	LOC115766272|XP_030565997.1|DNOV	LOC110179074|XP_020802113.1|DSER
OG0008700	LOC115763713|XP_030562266.1|DNOV	LOC110187800|XP_020812933.1|DSER
OG0008704	LOC115760141|XP_030557206.1|DNOV	LOC110177032|XP_020799208.1|DSER
OG0008705	LOC115763381|XP_030561779.1|DNOV	LOC110185681|XP_020810307.1|DSER
OG0008706	LOC115766114|XP_030565795.1|DNOV	LOC110186262|XP_020811029.1|DSER
OG0008708	LOC115768757|XP_030569307.1|DNOV	LOC110180102|XP_020803388.1|DSER
OG0008709	LOC115761284|XP_030558866.1|DNOV	LOC110177379|XP_020799736.1|DSER
OG0008710	LOC115761270|XP_030558843.1|DNOV	LOC110184051|XP_020808090.1|DSER
OG0008711	LOC115763686|XP_030562226.1|DNOV	LOC110190139|XP_020816130.1|DSER
OG0008712	LOC115761013|XP_030558487.1|DNOV	LOC110178522|XP_020801335.1|DSER
OG0008714	LOC115758640|XP_030555236.1|DNOV	LOC110182296|XP_020805974.1|DSER
OG0008715	LOC115761436|XP_030559064.1|DNOV	LOC110188357|XP_020813724.1|DSER
OG0008716	LOC115770723|XP_030571982.1|DNOV	LOC110184723|XP_020809012.1|DSER
OG0008717	LOC115770503|XP_030571661.1|DNOV	LOC110189064|XP_020814693.1|DSER
OG0008718	LOC115761137|XP_030558657.1|DNOV	LOC110177931|XP_020800569.1|DSER
OG0008719	LOC115766066|XP_030565727.1|DNOV, LOC115766024|XP_030565655.1|DNOV	LOC110186248|XP_020810982.1|DSER
OG0008721	LOC115768776|XP_030569328.1|DNOV	LOC110184234|XP_020808350.1|DSER
OG0008722	LOC115770852|XP_030572150.1|DNOV	LOC110188368|XP_020813740.1|DSER
OG0008723	LOC115769407|XP_030570069.1|DNOV	LOC110189067|XP_020814696.1|DSER
OG0008724	LOC115759964|XP_030556973.1|DNOV	LOC110183206|XP_020807078.1|DSER
OG0008725	LOC115762335|XP_030560360.1|DNOV	LOC110182959|XP_020806808.1|DSER
OG0008726	LOC115760731|XP_030558066.1|DNOV	LOC110189670|XP_020815485.1|DSER
OG0008727	LOC115761642|XP_030559335.1|DNOV	LOC110187695|XP_020812789.1|DSER
OG0008728	LOC115772078|XP_030573891.1|DNOV	LOC110191173|XP_020817595.1|DSER
OG0008729	LOC115764427|XP_030563288.1|DNOV	LOC110175975|XP_020797829.1|DSER
OG0008730	LOC115768783|XP_030569339.1|DNOV	LOC110178119|XP_020800797.1|DSER
OG0008731	LOC115771631|XP_030573290.1|DNOV	LOC110176512|XP_020798548.1|DSER
OG0008732	LOC115759069|XP_030555757.1|DNOV	LOC110182601|XP_020806318.1|DSER
OG0008734	LOC115771735|XP_030573422.1|DNOV	LOC110176403|XP_020798401.1|DSER
OG0008735	LOC115757894|XP_030554199.1|DNOV, LOC115758145|XP_030554539.1|DNOV	LOC110182875|XP_020806677.1|DSER
OG0008736	LOC115762079|XP_030560031.1|DNOV	LOC110179329|XP_020802481.1|DSER
OG0008737	LOC115770661|XP_030571888.1|DNOV	LOC110188415|XP_020813799.1|DSER
OG0008738	LOC115758423|XP_030554934.1|DNOV	LOC110185750|XP_020810407.1|DSER
OG0008739	LOC115770230|XP_030571296.1|DNOV	LOC110179698|XP_020802968.1|DSER, LOC110184672|XP_020808941.1|DSER
OG0008740	LOC115763215|XP_030561547.1|DNOV	LOC110189414|XP_020815131.1|DSER
OG0008741	LOC115762231|XP_030560231.1|DNOV	LOC110177037|XP_020799216.1|DSER
OG0008742	LOC115769328|XP_030569926.1|DNOV	LOC110182770|XP_020806548.1|DSER
OG0008743	LOC115762253|XP_030560266.1|DNOV	LOC110179363|XP_020802535.1|DSER
OG0008744	LOC115759684|XP_030556537.1|DNOV	LOC110179614|XP_020802879.1|DSER
OG0008745	LOC115765403|XP_030564798.1|DNOV	LOC110184185|XP_020808255.1|DSER
OG0008746	LOC115759548|XP_030556364.1|DNOV	LOC110188249|XP_020813579.1|DSER
OG0008747	LOC115769623|XP_030570386.1|DNOV	LOC110190270|XP_020816302.1|DSER
OG0008748	LOC115758722|XP_030555334.1|DNOV	LOC110185713|XP_020810349.1|DSER
OG0008749	LOC115758558|XP_030555125.1|DNOV	LOC110183188|XP_020807045.1|DSER
OG0008750	LOC115763356|XP_030561741.1|DNOV	LOC110187337|XP_020812383.1|DSER
OG0008752	LOC115770914|XP_030572218.1|DNOV	LOC110188444|XP_020813830.1|DSER
OG0008753	LOC115766237|XP_030565963.1|DNOV	LOC110178960|XP_020801922.1|DSER
OG0008754	LOC115764518|XP_030563475.1|DNOV	LOC110189333|XP_020815035.1|DSER, LOC110189335|XP_020815036.1|DSER
OG0008755	LOC115764836|XP_030563945.1|DNOV, LOC115764837|XP_030563946.1|DNOV	LOC110177449|XP_020799842.1|DSER, LOC110177450|XP_020799843.1|DSER
OG0008756	LOC115759630|XP_030556479.1|DNOV	LOC110186313|XP_020811094.1|DSER
OG0008757	LOC115761693|XP_030559420.1|DNOV	LOC110188060|XP_020813269.1|DSER
