Orthogroup	DNOV.longest_only	SLEB.longest_only
OG0010040	LOC115759018|XP_030555690.1|DNOV	LOC115621175|XP_030370599.1|SLEB
OG0010041	LOC115768797|XP_030569353.1|DNOV	LOC115627349|XP_030378857.1|SLEB
OG0010042	LOC115765307|XP_030564662.1|DNOV	LOC115627873|XP_030379617.1|SLEB
OG0010043	LOC115765384|XP_030564769.1|DNOV	LOC115628061|XP_030379881.1|SLEB
OG0010044	LOC115768006|XP_030568275.1|DNOV	LOC115633231|XP_030386485.1|SLEB
OG0010045	LOC115768201|XP_030568574.1|DNOV	LOC115629306|XP_030381611.1|SLEB
OG0010046	LOC115768202|XP_030568575.1|DNOV	LOC115629305|XP_030381610.1|SLEB
OG0010047	LOC115767213|XP_030567268.1|DNOV	LOC115627425|XP_030378958.1|SLEB
OG0010048	LOC115767742|XP_030567913.1|DNOV	LOC115629884|XP_030382343.1|SLEB
OG0010049	LOC115767187|XP_030567238.1|DNOV	LOC115626837|XP_030378181.1|SLEB
OG0010050	LOC115767250|XP_030567316.1|DNOV	LOC115627752|XP_030379396.1|SLEB
OG0010051	LOC115768377|XP_030568808.1|DNOV	LOC115629495|XP_030381831.1|SLEB
OG0010052	LOC115767559|XP_030567702.1|DNOV	LOC115627667|XP_030379269.1|SLEB
OG0010053	LOC115769095|XP_030569665.1|DNOV	LOC115629502|XP_030381841.1|SLEB
OG0010054	LOC115765256|XP_030564595.1|DNOV	LOC115626779|XP_030378105.1|SLEB
OG0010055	LOC115765290|XP_030564641.1|DNOV	LOC115627000|XP_030378375.1|SLEB
OG0010056	LOC115771364|XP_030572907.1|DNOV	LOC115626980|XP_030378356.1|SLEB
OG0010057	LOC115767022|XP_030567006.1|DNOV	LOC115628720|XP_030380776.1|SLEB
OG0010058	LOC115767552|XP_030567694.1|DNOV	LOC115627360|XP_030378869.1|SLEB
OG0010059	LOC115771371|XP_030572914.1|DNOV	LOC115627422|XP_030378951.1|SLEB
OG0010060	LOC115768600|XP_030569111.1|DNOV	LOC115626993|XP_030378368.1|SLEB
OG0010062	LOC115762771|XP_030560981.1|DNOV	LOC115633022|XP_030386206.1|SLEB
OG0010063	LOC115771212|XP_030572671.1|DNOV	LOC115632709|XP_030385811.1|SLEB
OG0010064	LOC115770944|XP_030572266.1|DNOV	LOC115632242|XP_030385165.1|SLEB
OG0010065	LOC115769595|XP_030570339.1|DNOV	LOC115622875|XP_030372825.1|SLEB
OG0010066	LOC115762724|XP_030560913.1|DNOV	LOC115628410|XP_030380358.1|SLEB
OG0010067	LOC115768088|XP_030568423.1|DNOV	LOC115632878|XP_030386013.1|SLEB
OG0010068	LOC115767510|XP_030567675.1|DNOV	LOC115623243|XP_030373361.1|SLEB
OG0010069	LOC115767664|XP_030567811.1|DNOV	LOC115622135|XP_030371853.1|SLEB
OG0010070	LOC115770047|XP_030570990.1|DNOV	LOC115632519|XP_030385574.1|SLEB
OG0010071	LOC115769922|XP_030570807.1|DNOV	LOC115627744|XP_030379379.1|SLEB
OG0010072	LOC115771168|XP_030572610.1|DNOV	LOC115623169|XP_030373245.1|SLEB
OG0010073	LOC115771031|XP_030572426.1|DNOV	LOC115622835|XP_030372774.1|SLEB
OG0010074	LOC115768274|XP_030568671.1|DNOV	LOC115627331|XP_030378836.1|SLEB
OG0010075	LOC115769424|XP_030570092.1|DNOV	LOC115632593|XP_030385677.1|SLEB
OG0010076	LOC115770370|XP_030571476.1|DNOV	LOC115624618|XP_030375228.1|SLEB
OG0010077	LOC115762849|XP_030561085.1|DNOV	LOC115632628|XP_030385718.1|SLEB
OG0010078	LOC115762860|XP_030561096.1|DNOV	LOC115632626|XP_030385715.1|SLEB
OG0010079	LOC115762887|XP_030561121.1|DNOV	LOC115632618|XP_030385706.1|SLEB
OG0010080	LOC115762678|XP_030560852.1|DNOV	LOC115622462|XP_030372267.1|SLEB
OG0010081	LOC115769609|XP_030570364.1|DNOV	LOC115633031|XP_030386232.1|SLEB
OG0010082	LOC115769402|XP_030570065.1|DNOV	LOC115623201|XP_030373285.1|SLEB
OG0010083	LOC115768762|XP_030569315.1|DNOV	LOC115632807|XP_030385919.1|SLEB
OG0010084	LOC115770474|XP_030571618.1|DNOV	LOC115633123|XP_030386375.1|SLEB
OG0010085	LOC115770321|XP_030571418.1|DNOV	LOC115632846|XP_030385963.1|SLEB
OG0010087	LOC115771547|XP_030573147.1|DNOV	LOC115622148|XP_030371874.1|SLEB
OG0010088	LOC115767702|XP_030567857.1|DNOV	LOC115624918|XP_030375628.1|SLEB
OG0010089	LOC115766338|XP_030566094.1|DNOV	LOC115627980|XP_030379736.1|SLEB
OG0010090	LOC115766771|XP_030566641.1|DNOV	LOC115627974|XP_030379729.1|SLEB
OG0010091	LOC115761402|XP_030559020.1|DNOV	LOC115621501|XP_030371029.1|SLEB
OG0010092	LOC115760362|XP_030557512.1|DNOV	LOC115621544|XP_030371069.1|SLEB
OG0010095	LOC115764173|XP_030562920.1|DNOV	LOC115625544|XP_030376481.1|SLEB
OG0010096	LOC115767604|XP_030567759.1|DNOV	LOC115628868|XP_030380984.1|SLEB
OG0010097	LOC115767203|XP_030567253.1|DNOV	LOC115627406|XP_030378921.1|SLEB
OG0010098	LOC115759317|XP_030556088.1|DNOV	LOC115626280|XP_030377462.1|SLEB
OG0010099	LOC115759765|XP_030556682.1|DNOV	LOC115631470|XP_030384083.1|SLEB
OG0010100	LOC115769722|XP_030570514.1|DNOV	LOC115622696|XP_030372584.1|SLEB
OG0010101	LOC115769413|XP_030570081.1|DNOV	LOC115632372|XP_030385351.1|SLEB
OG0010102	LOC115768588|XP_030569098.1|DNOV	LOC115624843|XP_030375546.1|SLEB
OG0010103	LOC115769068|XP_030569644.1|DNOV	LOC115624917|XP_030375627.1|SLEB
OG0010104	LOC115762750|XP_030560948.1|DNOV	LOC115624979|XP_030375694.1|SLEB
OG0010105	LOC115765828|XP_030565412.1|DNOV	LOC115632303|XP_030385265.1|SLEB
OG0010107	LOC115762153|XP_030560125.1|DNOV	LOC115634637|XP_030388353.1|SLEB
OG0010108	LOC115760762|XP_030558107.1|DNOV	LOC115632012|XP_030384849.1|SLEB
OG0010111	LOC115764760|XP_030563855.1|DNOV	LOC115621491|XP_030371019.1|SLEB
OG0010112	LOC115761582|XP_030559231.1|DNOV	LOC115620995|XP_030370375.1|SLEB
OG0010113	LOC115768451|XP_030568872.1|DNOV	LOC115628894|XP_030381012.1|SLEB
OG0010114	LOC115768227|XP_030568614.1|DNOV	LOC115626918|XP_030378288.1|SLEB
OG0010115	LOC115768284|XP_030568683.1|DNOV	LOC115629715|XP_030382096.1|SLEB
OG0010116	LOC115768511|XP_030568958.1|DNOV	LOC115627658|XP_030379259.1|SLEB
OG0010117	LOC115768191|XP_030568561.1|DNOV	LOC115629301|XP_030381608.1|SLEB
OG0010118	LOC115768197|XP_030568570.1|DNOV	LOC115632820|XP_030385932.1|SLEB, LOC115628889|XP_030381007.1|SLEB
OG0010119	LOC115765425|XP_030564831.1|DNOV	LOC115633386|XP_030386690.1|SLEB
OG0010120	LOC115764284|XP_030563075.1|DNOV	LOC115633298|XP_030386569.1|SLEB
OG0010121	LOC115768707|XP_030569255.1|DNOV	LOC115627681|XP_030379284.1|SLEB
OG0010122	LOC115765087|XP_030564327.1|DNOV	LOC115627292|XP_030378784.1|SLEB
OG0010123	LOC115765170|XP_030564450.1|DNOV	LOC115627366|XP_030378876.1|SLEB
OG0010125	LOC115765417|XP_030564822.1|DNOV, LOC115765331|XP_030564693.1|DNOV	LOC115627794|XP_030379480.1|SLEB
OG0010126	LOC115763495|XP_030561948.1|DNOV	LOC115626325|XP_030377530.1|SLEB
OG0010127	LOC115763552|XP_030562030.1|DNOV	LOC115626060|XP_030377172.1|SLEB
OG0010128	LOC115763553|XP_030562031.1|DNOV	LOC115626061|XP_030377173.1|SLEB
OG0010129	LOC115763388|XP_030561788.1|DNOV	LOC115625831|XP_030376885.1|SLEB
OG0010130	LOC115763037|XP_030561311.1|DNOV	LOC115626375|XP_030377591.1|SLEB
OG0010131	LOC115769282|XP_030569867.1|DNOV	LOC115625813|XP_030376857.1|SLEB
OG0010132	LOC115769257|XP_030569826.1|DNOV	LOC115625795|XP_030376832.1|SLEB
OG0010133	LOC115769237|XP_030569813.1|DNOV	LOC115625953|XP_030377052.1|SLEB, LOC115625954|XP_030377053.1|SLEB
OG0010134	LOC115758360|XP_030554808.1|DNOV	LOC115625648|XP_030376636.1|SLEB
OG0010135	LOC115758926|XP_030555583.1|DNOV	LOC115628540|XP_030380561.1|SLEB
OG0010136	LOC115759067|XP_030555755.1|DNOV	LOC115628563|XP_030380587.1|SLEB
OG0010137	LOC115759337|XP_030556115.1|DNOV	LOC115626557|XP_030377796.1|SLEB, LOC115626556|XP_030377795.1|SLEB
OG0010138	LOC115759030|XP_030555706.1|DNOV	LOC115626015|XP_030377123.1|SLEB
OG0010139	LOC115763244|XP_030561583.1|DNOV	LOC115628564|XP_030380588.1|SLEB
OG0010140	LOC115760135|XP_030557195.1|DNOV	LOC115631864|XP_030384573.1|SLEB
OG0010141	LOC115765512|XP_030564990.1|DNOV	LOC115631786|XP_030384480.1|SLEB
OG0010142	LOC115758734|XP_030555344.1|DNOV	LOC115631814|XP_030384510.1|SLEB
OG0010143	LOC115759013|XP_030555684.1|DNOV	LOC115630589|XP_030383067.1|SLEB
OG0010144	LOC115760035|XP_030557062.1|DNOV	LOC115623107|XP_030373173.1|SLEB
OG0010145	LOC115765953|XP_030565562.1|DNOV	LOC115628608|XP_030380652.1|SLEB
OG0010146	LOC115765847|XP_030565433.1|DNOV	LOC115628593|XP_030380637.1|SLEB, LOC115628584|XP_030380628.1|SLEB
OG0010147	LOC115758988|XP_030555649.1|DNOV	LOC115631846|XP_030384549.1|SLEB
OG0010148	LOC115760145|XP_030557213.1|DNOV	LOC115632002|XP_030384791.1|SLEB
OG0010149	LOC115760030|XP_030557057.1|DNOV	LOC115631857|XP_030384563.1|SLEB
OG0010150	LOC115767711|XP_030567867.1|DNOV	LOC115631871|XP_030384579.1|SLEB
OG0010151	LOC115759107|XP_030555806.1|DNOV	LOC115626141|XP_030377263.1|SLEB
OG0010152	LOC115765495|XP_030564964.1|DNOV	LOC115628573|XP_030380601.1|SLEB
OG0010153	LOC115763151|XP_030561459.1|DNOV	LOC115631984|XP_030384761.1|SLEB, LOC115631931|XP_030384642.1|SLEB
OG0010154	LOC115763233|XP_030561569.1|DNOV	LOC115631785|XP_030384479.1|SLEB
OG0010155	LOC115763113|XP_030561416.1|DNOV	LOC115631851|XP_030384555.1|SLEB
OG0010156	LOC115770209|XP_030571264.1|DNOV	LOC115622944|XP_030372935.1|SLEB
OG0010157	LOC115770384|XP_030571492.1|DNOV	LOC115623123|XP_030373192.1|SLEB
OG0010158	LOC115770256|XP_030571331.1|DNOV	LOC115622666|XP_030372541.1|SLEB, LOC115622667|XP_030372542.1|SLEB
OG0010159	LOC115766981|XP_030566937.1|DNOV	LOC115622545|XP_030372371.1|SLEB
OG0010160	LOC115766958|XP_030566905.1|DNOV	LOC115627534|XP_030379096.1|SLEB
OG0010161	LOC115762846|XP_030561082.1|DNOV	LOC115632625|XP_030385713.1|SLEB
OG0010163	LOC115762667|XP_030560840.1|DNOV	LOC115632961|XP_030386121.1|SLEB
OG0010164	LOC115769875|XP_030570737.1|DNOV	LOC115633087|XP_030386324.1|SLEB
OG0010165	LOC115769473|XP_030570151.1|DNOV	LOC115632934|XP_030386087.1|SLEB
OG0010166	LOC115769714|XP_030570503.1|DNOV	LOC115632749|XP_030385857.1|SLEB, LOC115632757|XP_030385864.1|SLEB
OG0010169	LOC115769024|XP_030569594.1|DNOV	LOC115622246|XP_030372004.1|SLEB
OG0010170	LOC115768136|XP_030568494.1|DNOV	LOC115622307|XP_030372072.1|SLEB
OG0010171	LOC115768081|XP_030568411.1|DNOV	LOC115622304|XP_030372068.1|SLEB
OG0010172	LOC115769444|XP_030570118.1|DNOV	LOC115628739|XP_030380803.1|SLEB
OG0010173	LOC115766278|XP_030566045.1|DNOV	LOC115634703|XP_030388442.1|SLEB, LOC115622221|XP_030371982.1|SLEB
OG0010174	LOC115772073|XP_030573888.1|DNOV	LOC115623404|XP_030373577.1|SLEB
OG0010175	LOC115762544|XP_030560681.1|DNOV	LOC115624775|XP_030375467.1|SLEB
OG0010176	LOC115761196|XP_030558739.1|DNOV	LOC115624958|XP_030375672.1|SLEB
OG0010177	LOC115760939|XP_030558379.1|DNOV	LOC115630316|XP_030382717.1|SLEB
OG0010178	LOC115761059|XP_030558536.1|DNOV	LOC115633690|XP_030387010.1|SLEB, LOC115625121|XP_030375896.1|SLEB
OG0010179	LOC115769253|XP_030569827.1|DNOV	LOC115623196|XP_030373279.1|SLEB
OG0010180	LOC115771587|XP_030573210.1|DNOV	LOC115633942|XP_030387323.1|SLEB
OG0010181	LOC115769377|XP_030570028.1|DNOV	LOC115633943|XP_030387320.1|SLEB
OG0010182	LOC115762226|XP_030560221.1|DNOV	LOC115634008|XP_030387395.1|SLEB
OG0010183	LOC115762294|XP_030560320.1|DNOV	LOC115634367|XP_030387890.1|SLEB
OG0010184	LOC115763158|XP_030561473.1|DNOV	LOC115634737|XP_030388485.1|SLEB
OG0010185	LOC115763176|XP_030561495.1|DNOV	LOC115634738|XP_030388486.1|SLEB
OG0010186	LOC115770407|XP_030571526.1|DNOV	LOC115622895|XP_030372871.1|SLEB
OG0010187	LOC115762403|XP_030560451.1|DNOV	LOC115631665|XP_030384341.1|SLEB
OG0010188	LOC115762516|XP_030560629.1|DNOV	LOC115620736|XP_030369985.1|SLEB
OG0010189	LOC115762268|XP_030560288.1|DNOV	LOC115633734|XP_030387070.1|SLEB
OG0010190	LOC115762264|XP_030560285.1|DNOV	LOC115627019|XP_030378408.1|SLEB
OG0010191	LOC115762237|XP_030560239.1|DNOV	LOC115633820|XP_030387170.1|SLEB
OG0010192	LOC115761005|XP_030558476.1|DNOV	LOC115634321|XP_030387840.1|SLEB
OG0010193	LOC115762424|XP_030560480.1|DNOV	LOC115633761|XP_030387096.1|SLEB
OG0010194	LOC115769683|XP_030570466.1|DNOV	LOC115622271|XP_030372033.1|SLEB
OG0010195	LOC115769674|XP_030570453.1|DNOV	LOC115623037|XP_030373074.1|SLEB
OG0010196	LOC115760575|XP_030557852.1|DNOV	LOC115626483|XP_030377732.1|SLEB
OG0010197	LOC115760646|XP_030557968.1|DNOV	LOC115631934|XP_030384648.1|SLEB
OG0010198	LOC115760882|XP_030558308.1|DNOV	LOC115621694|XP_030371265.1|SLEB
OG0010199	LOC115771140|XP_030572574.1|DNOV	LOC115626898|XP_030378267.1|SLEB
OG0010200	LOC115758033|XP_030554402.1|DNOV	LOC115633431|XP_030386753.1|SLEB
OG0010201	LOC115758059|XP_030554433.1|DNOV	LOC115627634|XP_030379233.1|SLEB
OG0010202	LOC115758400|XP_030554906.1|DNOV	LOC115624750|XP_030375438.1|SLEB
OG0010203	LOC115760739|XP_030558076.1|DNOV	LOC115632513|XP_030385567.1|SLEB
OG0010204	LOC115762399|XP_030560448.1|DNOV	LOC115634031|XP_030387432.1|SLEB
OG0010205	LOC115762886|XP_030561124.1|DNOV	LOC115624622|XP_030375235.1|SLEB
OG0010206	LOC115762670|XP_030560848.1|DNOV	LOC115624914|XP_030375623.1|SLEB
OG0010207	LOC115758219|XP_030554628.1|DNOV	LOC115634294|XP_030387806.1|SLEB
OG0010208	LOC115758307|XP_030554735.1|DNOV	LOC115634443|XP_030388012.1|SLEB
OG0010209	LOC115758306|XP_030554734.1|DNOV	LOC115624293|XP_030374781.1|SLEB
OG0010210	LOC115758281|XP_030554703.1|DNOV	LOC115625265|XP_030376130.1|SLEB
OG0010211	LOC115758165|XP_030554566.1|DNOV, LOC115757802|XP_030554080.1|DNOV	LOC115631170|XP_030383723.1|SLEB
OG0010212	LOC115758895|XP_030555555.1|DNOV	LOC115624901|XP_030375610.1|SLEB
OG0010213	LOC115760269|XP_030557403.1|DNOV	LOC115624827|XP_030375533.1|SLEB
OG0010214	LOC115771355|XP_030572892.1|DNOV	LOC115624559|XP_030375147.1|SLEB
OG0010215	LOC115767478|XP_030567642.1|DNOV	LOC115634420|XP_030387987.1|SLEB
OG0010216	LOC115766611|XP_030566460.1|DNOV	LOC115619965|XP_030368860.1|SLEB
OG0010217	LOC115766598|XP_030566445.1|DNOV	LOC115634063|XP_030387469.1|SLEB
OG0010218	LOC115766591|XP_030566437.1|DNOV	LOC115633826|XP_030387174.1|SLEB
OG0010219	LOC115766595|XP_030566442.1|DNOV	LOC115634247|XP_030387701.1|SLEB
OG0010220	LOC115764495|XP_030563443.1|DNOV	LOC115630240|XP_030382648.1|SLEB
OG0010221	LOC115764468|XP_030563370.1|DNOV	LOC115634076|XP_030387482.1|SLEB
OG0010222	LOC115764509|XP_030563464.1|DNOV	LOC115622146|XP_030371877.1|SLEB
OG0010223	LOC115764458|XP_030563355.1|DNOV	LOC115621933|XP_030371677.1|SLEB
OG0010224	LOC115758035|XP_030554406.1|DNOV	LOC115634423|XP_030387990.1|SLEB
OG0010225	LOC115763830|XP_030562442.1|DNOV	LOC115624090|XP_030374540.1|SLEB
OG0010226	LOC115761737|XP_030559483.1|DNOV	LOC115624116|XP_030374570.1|SLEB
OG0010227	LOC115763671|XP_030562201.1|DNOV	LOC115623359|XP_030373504.1|SLEB
OG0010228	LOC115770717|XP_030571977.1|DNOV	LOC115624167|XP_030374624.1|SLEB
OG0010229	LOC115759589|XP_030556418.1|DNOV	LOC115624362|XP_030374881.1|SLEB
OG0010230	LOC115759607|XP_030556438.1|DNOV	LOC115624170|XP_030374627.1|SLEB
OG0010231	LOC115761409|XP_030559029.1|DNOV	LOC115620653|XP_030369862.1|SLEB, LOC115629483|XP_030381814.1|SLEB
OG0010232	LOC115761231|XP_030558783.1|DNOV	LOC115621886|XP_030371574.1|SLEB
OG0010233	LOC115761185|XP_030558708.1|DNOV	LOC115620361|XP_030369425.1|SLEB
OG0010234	LOC115764046|XP_030562746.1|DNOV	LOC115620953|XP_030370329.1|SLEB
OG0010235	LOC115765014|XP_030564227.1|DNOV	LOC115620696|XP_030369926.1|SLEB
OG0010236	LOC115765062|XP_030564296.1|DNOV	LOC115622027|XP_030371745.1|SLEB
OG0010237	LOC115772081|XP_030573894.1|DNOV	LOC115620870|XP_030370203.1|SLEB
OG0010238	LOC115763866|XP_030562502.1|DNOV	LOC115624178|XP_030374633.1|SLEB
OG0010239	LOC115761417|XP_030559033.1|DNOV	LOC115621401|XP_030370905.1|SLEB
OG0010240	LOC115761789|XP_030559583.1|DNOV	LOC115626128|XP_030377241.1|SLEB
OG0010241	LOC115761446|XP_030559073.1|DNOV	LOC115620826|XP_030370117.1|SLEB
OG0010242	LOC115771688|XP_030573365.1|DNOV	LOC115621472|XP_030370991.1|SLEB
OG0010243	LOC115771664|XP_030573338.1|DNOV	LOC115621548|XP_030371076.1|SLEB
OG0010244	LOC115761456|XP_030559082.1|DNOV	LOC115625466|XP_030376374.1|SLEB
OG0010245	LOC115759530|XP_030556340.1|DNOV	LOC115624262|XP_030374746.1|SLEB
OG0010246	LOC115761497|XP_030559125.1|DNOV	LOC115621956|XP_030371663.1|SLEB
OG0010247	LOC115761679|XP_030559395.1|DNOV	LOC115621248|XP_030370700.1|SLEB
OG0010248	LOC115771601|XP_030573219.1|DNOV	LOC115620390|XP_030369457.1|SLEB
OG0010249	LOC115766157|XP_030565857.1|DNOV	LOC115624103|XP_030374555.1|SLEB
OG0010251	LOC115757736|XP_030553981.1|DNOV, LOC115757735|XP_030553980.1|DNOV	LOC115622034|XP_030371761.1|SLEB
OG0010253	LOC115760560|XP_030557825.1|DNOV	LOC115634636|XP_030388352.1|SLEB
OG0010254	LOC115760949|XP_030558394.1|DNOV	LOC115630536|XP_030383005.1|SLEB
OG0010256	LOC115761293|XP_030558880.1|DNOV	LOC115623789|XP_030374191.1|SLEB
OG0010258	LOC115769350|XP_030569984.1|DNOV	LOC115623109|XP_030373175.1|SLEB
OG0010259	LOC115770383|XP_030571491.1|DNOV	LOC115623146|XP_030373215.1|SLEB
OG0010260	LOC115763116|XP_030561420.1|DNOV	LOC115626550|XP_030377788.1|SLEB
OG0010267	LOC115769716|XP_030570505.1|DNOV	LOC115622760|XP_030372675.1|SLEB
OG0010272	LOC115758085|XP_030554459.1|DNOV	LOC115634578|XP_030388269.1|SLEB
OG0010275	LOC115764012|XP_030562699.1|DNOV	LOC115620776|XP_030370045.1|SLEB
OG0010276	LOC115767181|XP_030567230.1|DNOV	LOC115627388|XP_030378902.1|SLEB
OG0010279	LOC115761566|XP_030559214.1|DNOV	LOC115621189|XP_030370625.1|SLEB
OG0010280	LOC115771359|XP_030572902.1|DNOV	LOC115629808|XP_030382236.1|SLEB
OG0010282	LOC115761655|XP_030559357.1|DNOV	LOC115621572|XP_030371119.1|SLEB
OG0010284	LOC115772006|XP_030573798.1|DNOV	LOC115620543|XP_030369686.1|SLEB
OG0010289	LOC115764146|XP_030562882.1|DNOV	LOC115621875|XP_030371561.1|SLEB
OG0010290	LOC115762011|XP_030559940.1|DNOV	LOC115625618|XP_030376619.1|SLEB
OG0010292	LOC115757711|XP_030553929.1|DNOV	LOC115621432|XP_030370944.1|SLEB
OG0010293	LOC115760022|XP_030557044.1|DNOV	LOC115631256|XP_030383829.1|SLEB
OG0010294	LOC115763093|XP_030561391.1|DNOV	LOC115626135|XP_030377253.1|SLEB
OG0010296	LOC115764337|XP_030563155.1|DNOV	LOC115619957|XP_030368847.1|SLEB
OG0010298	LOC115764059|XP_030562769.1|DNOV	LOC115633938|XP_030387316.1|SLEB
OG0010299	LOC115762301|XP_030560328.1|DNOV	LOC115634366|XP_030387888.1|SLEB
OG0010301	LOC115763840|XP_030562460.1|DNOV	LOC115623405|XP_030373574.1|SLEB
OG0010302	LOC115764574|XP_030563572.1|DNOV	LOC115634476|XP_030388068.1|SLEB
OG0010303	LOC115764830|XP_030563942.1|DNOV	LOC115633910|XP_030387278.1|SLEB
OG0010305	LOC115766380|XP_030566144.1|DNOV	LOC115629159|XP_030381392.1|SLEB
OG0010306	LOC115767191|XP_030567242.1|DNOV	LOC115629188|XP_030381448.1|SLEB
OG0010307	LOC115768686|XP_030569232.1|DNOV	LOC115628841|XP_030380942.1|SLEB
OG0010308	LOC115771342|XP_030572873.1|DNOV	LOC115629809|XP_030382237.1|SLEB
OG0010311	LOC115766440|XP_030566229.1|DNOV	LOC115629146|XP_030381362.1|SLEB
OG0010314	LOC115771327|XP_030572852.1|DNOV	LOC115627401|XP_030378916.1|SLEB
OG0010315	LOC115765309|XP_030564667.1|DNOV	LOC115627967|XP_030379721.1|SLEB
OG0010317	LOC115767599|XP_030567752.1|DNOV	LOC115626796|XP_030378123.1|SLEB
OG0010318	LOC115768473|XP_030568908.1|DNOV	LOC115629266|XP_030381550.1|SLEB
OG0010319	LOC115766874|XP_030566796.1|DNOV	LOC115630248|XP_030382651.1|SLEB
OG0010320	LOC115768196|XP_030568569.1|DNOV	LOC115626893|XP_030378262.1|SLEB
OG0010323	LOC115770604|XP_030571801.1|DNOV	LOC115633096|XP_030386337.1|SLEB
OG0010329	LOC115762885|XP_030561120.1|DNOV	LOC115632616|XP_030385704.1|SLEB
OG0010330	LOC115768713|XP_030569272.1|DNOV	LOC115622303|XP_030372067.1|SLEB
OG0010333	LOC115763046|XP_030561329.1|DNOV	LOC115629000|XP_030381146.1|SLEB
OG0010334	LOC115759868|XP_030556838.1|DNOV	LOC115631188|XP_030383739.1|SLEB
OG0010335	LOC115767211|XP_030567265.1|DNOV	LOC115629209|XP_030381469.1|SLEB
OG0010336	LOC115767770|XP_030567953.1|DNOV	LOC115627812|XP_030379503.1|SLEB
OG0010337	LOC115767368|XP_030567487.1|DNOV	LOC115621207|XP_030370648.1|SLEB
OG0010338	LOC115767349|XP_030567460.1|DNOV	LOC115627227|XP_030378710.1|SLEB
OG0010339	LOC115768241|XP_030568627.1|DNOV	LOC115620189|XP_030369179.1|SLEB
OG0010340	LOC115768975|XP_030569551.1|DNOV	LOC115629211|XP_030381473.1|SLEB
OG0010341	LOC115768980|XP_030569556.1|DNOV	LOC115626874|XP_030378245.1|SLEB
OG0010342	LOC115766823|XP_030566719.1|DNOV	LOC115629712|XP_030382092.1|SLEB
OG0010343	LOC115768810|XP_030569367.1|DNOV	LOC115629746|XP_030382141.1|SLEB
OG0010344	LOC115767361|XP_030567479.1|DNOV	LOC115629333|XP_030381641.1|SLEB
OG0010345	LOC115768296|XP_030568701.1|DNOV	LOC115628905|XP_030381023.1|SLEB
OG0010346	LOC115768507|XP_030568953.1|DNOV	LOC115629167|XP_030381399.1|SLEB
OG0010349	LOC115768378|XP_030568809.1|DNOV	LOC115629520|XP_030381859.1|SLEB
OG0010350	LOC115768374|XP_030568806.1|DNOV	LOC115629757|XP_030382158.1|SLEB
OG0010351	LOC115768183|XP_030568551.1|DNOV	LOC115628884|XP_030381000.1|SLEB
OG0010352	LOC115765377|XP_030564761.1|DNOV	LOC115629740|XP_030382135.1|SLEB
OG0010353	LOC115765427|XP_030564833.1|DNOV	LOC115633385|XP_030386689.1|SLEB
OG0010354	LOC115768067|XP_030568378.1|DNOV	LOC115629163|XP_030381397.1|SLEB
OG0010355	LOC115766876|XP_030566802.1|DNOV	LOC115627387|XP_030378900.1|SLEB
OG0010357	LOC115765439|XP_030564864.1|DNOV	LOC115630088|XP_030382575.1|SLEB
OG0010358	LOC115767306|XP_030567403.1|DNOV	LOC115633426|XP_030386746.1|SLEB
OG0010359	LOC115767002|XP_030566984.1|DNOV	LOC115627935|XP_030379688.1|SLEB
OG0010360	LOC115767042|XP_030567031.1|DNOV	LOC115627945|XP_030379698.1|SLEB
OG0010361	LOC115767046|XP_030567037.1|DNOV	LOC115627908|XP_030379663.1|SLEB
OG0010362	LOC115767099|XP_030567107.1|DNOV	LOC115627233|XP_030378715.1|SLEB
OG0010363	LOC115765313|XP_030564671.1|DNOV	LOC115633406|XP_030386709.1|SLEB
OG0010364	LOC115765294|XP_030564646.1|DNOV	LOC115627993|XP_030379749.1|SLEB
OG0010365	LOC115765366|XP_030564749.1|DNOV	LOC115627946|XP_030379699.1|SLEB
OG0010367	LOC115765101|XP_030564346.1|DNOV	LOC115627372|XP_030378884.1|SLEB
OG0010368	LOC115765100|XP_030564345.1|DNOV	LOC115627368|XP_030378880.1|SLEB
OG0010369	LOC115767873|XP_030568093.1|DNOV	LOC115633219|XP_030386468.1|SLEB
OG0010370	LOC115765325|XP_030564686.1|DNOV	LOC115627882|XP_030379628.1|SLEB
OG0010371	LOC115765317|XP_030564677.1|DNOV	LOC115629648|XP_030382019.1|SLEB
OG0010372	LOC115771325|XP_030572850.1|DNOV	LOC115627398|XP_030378913.1|SLEB
OG0010373	LOC115771328|XP_030572853.1|DNOV	LOC115627403|XP_030378917.1|SLEB
OG0010374	LOC115766381|XP_030566145.1|DNOV	LOC115629204|XP_030381463.1|SLEB
OG0010375	LOC115766360|XP_030566120.1|DNOV	LOC115629160|XP_030381393.1|SLEB
OG0010376	LOC115764325|XP_030563134.1|DNOV	LOC115626777|XP_030378103.1|SLEB
OG0010377	LOC115764297|XP_030563091.1|DNOV	LOC115628943|XP_030381076.1|SLEB
OG0010378	LOC115771334|XP_030572860.1|DNOV	LOC115629814|XP_030382242.1|SLEB
OG0010379	LOC115768055|XP_030568355.1|DNOV	LOC115633242|XP_030386497.1|SLEB
OG0010380	LOC115764420|XP_030563279.1|DNOV	LOC115629359|XP_030381671.1|SLEB
OG0010381	LOC115767542|XP_030567681.1|DNOV	LOC115632808|XP_030385920.1|SLEB
OG0010382	LOC115764345|XP_030563162.1|DNOV	LOC115629381|XP_030381695.1|SLEB
