Orthogroup	DNOV.longest_only	DALB.longest_only
OG0009073	LOC115763837|XP_030562456.1|DNOV	LOC117576294|XP_034116835.1|DALB
OG0009074	LOC115767932|XP_030568164.1|DNOV	LOC117574019|XP_034113498.1|DALB
OG0009075	LOC115763833|XP_030562453.1|DNOV	LOC117574108|XP_034113645.1|DALB
OG0009076	LOC115770687|XP_030571937.1|DNOV	LOC117573803|XP_034113103.1|DALB
OG0009077	LOC115767849|XP_030568062.1|DNOV	LOC117568347|XP_034104832.1|DALB
OG0009078	LOC115765783|XP_030565317.1|DNOV	LOC117575014|XP_034114982.1|DALB, LOC117575028|XP_034114998.1|DALB
OG0009079	LOC115770776|XP_030572055.1|DNOV	LOC117576651|XP_034117479.1|DALB
OG0009080	LOC115770653|XP_030571878.1|DNOV	LOC117576417|XP_034117038.1|DALB, LOC117576059|XP_034116482.1|DALB
OG0009081	LOC115765772|XP_030565303.1|DNOV	LOC117574987|XP_034114948.1|DALB
OG0009082	LOC115770621|XP_030571818.1|DNOV	LOC117573316|XP_034112315.1|DALB
OG0009083	LOC115768504|XP_030568949.1|DNOV	LOC117565635|XP_034100739.1|DALB
OG0009084	LOC115766184|XP_030565886.1|DNOV	LOC117576702|XP_034117600.1|DALB
OG0009085	LOC115770547|XP_030571709.1|DNOV	LOC117574764|XP_034114599.1|DALB, LOC117574765|XP_034114600.1|DALB
OG0009086	LOC115771737|XP_030573424.1|DNOV	LOC117573490|XP_034112609.1|DALB
OG0009087	LOC115765056|XP_030564289.1|DNOV	LOC117575359|XP_034115415.1|DALB
OG0009088	LOC115759636|XP_030556485.1|DNOV	LOC117574620|XP_034114398.1|DALB
OG0009089	LOC115768305|XP_030568710.1|DNOV	LOC117574982|XP_034114943.1|DALB
OG0009090	LOC115764862|XP_030563998.1|DNOV	LOC117574346|XP_034114059.1|DALB
OG0009091	LOC115764182|XP_030562929.1|DNOV	LOC117573377|XP_034112406.1|DALB
OG0009092	LOC115759658|XP_030556507.1|DNOV	LOC117575965|XP_034116335.1|DALB
OG0009094	LOC115764946|XP_030564127.1|DNOV, LOC115765070|XP_030564305.1|DNOV	LOC117575825|XP_034116120.1|DALB, LOC117573560|XP_034112738.1|DALB
OG0009095	LOC115765072|XP_030564308.1|DNOV	LOC117573531|XP_034112670.1|DALB
OG0009096	LOC115771674|XP_030573348.1|DNOV	LOC117574898|XP_034114826.1|DALB, LOC117574923|XP_034114863.1|DALB
OG0009097	LOC115772022|XP_030573815.1|DNOV	LOC117574892|XP_034114821.1|DALB
OG0009098	LOC115764779|XP_030563878.1|DNOV	LOC117575788|XP_034116053.1|DALB
OG0009099	LOC115759405|XP_030556155.1|DNOV	LOC117576592|XP_034117370.1|DALB
OG0009100	LOC115763262|XP_030561601.1|DNOV	LOC117564565|XP_034099289.1|DALB
OG0009101	LOC115758686|XP_030555289.1|DNOV	LOC117564816|XP_034099629.1|DALB
OG0009102	LOC115766012|XP_030565646.1|DNOV	LOC117564750|XP_034099531.1|DALB
OG0009103	LOC115760213|XP_030557323.1|DNOV	LOC117564811|XP_034099624.1|DALB
OG0009104	LOC115760016|XP_030557037.1|DNOV	LOC117565301|XP_034100229.1|DALB
OG0009105	LOC115759063|XP_030555751.1|DNOV	LOC117565961|XP_034101247.1|DALB
OG0009106	LOC115759918|XP_030556913.1|DNOV	LOC117565314|XP_034100241.1|DALB
OG0009107	LOC115760069|XP_030557109.1|DNOV	LOC117564350|XP_034098957.1|DALB
OG0009108	LOC115766201|XP_030565911.1|DNOV	LOC117576226|XP_034116730.1|DALB
OG0009109	LOC115760271|XP_030557401.1|DNOV	LOC117565494|XP_034100492.1|DALB
OG0009110	LOC115759167|XP_030555897.1|DNOV, LOC115759166|XP_030555895.1|DNOV	LOC117565906|XP_034101153.1|DALB, LOC117563454|XP_034097693.1|DALB, LOC117565907|XP_034101154.1|DALB
OG0009111	LOC115762765|XP_030560969.1|DNOV	LOC117571294|XP_034109256.1|DALB
OG0009112	LOC115766000|XP_030565628.1|DNOV	LOC117566114|XP_034101476.1|DALB
OG0009113	LOC115758752|XP_030555370.1|DNOV	LOC117564507|XP_034099215.1|DALB
OG0009114	LOC115758385|XP_030554847.1|DNOV	LOC117564120|XP_034098668.1|DALB
OG0009115	LOC115759211|XP_030555962.1|DNOV	LOC117563473|XP_034097720.1|DALB
OG0009116	LOC115763271|XP_030561609.1|DNOV	LOC117564895|XP_034099734.1|DALB
OG0009117	LOC115758665|XP_030555263.1|DNOV	LOC117565441|XP_034100423.1|DALB
OG0009118	LOC115771330|XP_030572856.1|DNOV	LOC117568146|XP_034104448.1|DALB, LOC117577554|XP_034118277.1|DALB
OG0009119	LOC115769187|XP_030569751.1|DNOV	LOC117564417|XP_034099039.1|DALB
OG0009120	LOC115769482|XP_030570159.1|DNOV	LOC117572305|XP_034110915.1|DALB
OG0009121	LOC115760633|XP_030557945.1|DNOV	LOC117566573|XP_034102006.1|DALB
OG0009122	LOC115760945|XP_030558387.1|DNOV	LOC117568235|XP_034104601.1|DALB
OG0009123	LOC115762221|XP_030560215.1|DNOV	LOC117569680|XP_034106820.1|DALB
OG0009124	LOC115758078|XP_030554452.1|DNOV	LOC117569267|XP_034106259.1|DALB, LOC117566707|XP_034102143.1|DALB, LOC117569266|XP_034106258.1|DALB
OG0009125	LOC115762411|XP_030560459.1|DNOV	LOC117569444|XP_034106498.1|DALB
OG0009126	LOC115762461|XP_030560533.1|DNOV	LOC117568455|XP_034105022.1|DALB
OG0009127	LOC115771112|XP_030572539.1|DNOV	LOC117571476|XP_034109528.1|DALB
OG0009128	LOC115762377|XP_030560417.1|DNOV	LOC117568933|XP_034105750.1|DALB
OG0009129	LOC115761078|XP_030558556.1|DNOV	LOC117569556|XP_034106664.1|DALB
OG0009130	LOC115762291|XP_030560316.1|DNOV	LOC117572185|XP_034110730.1|DALB
OG0009131	LOC115762430|XP_030560487.1|DNOV	LOC117572186|XP_034110732.1|DALB
OG0009132	LOC115762394|XP_030560434.1|DNOV	LOC117569850|XP_034107073.1|DALB
OG0009133	LOC115760728|XP_030558062.1|DNOV	LOC117566646|XP_034102079.1|DALB
OG0009134	LOC115760840|XP_030558244.1|DNOV	LOC117572480|XP_034111221.1|DALB
OG0009135	LOC115760750|XP_030558088.1|DNOV	LOC117570682|XP_034108372.1|DALB
OG0009136	LOC115762206|XP_030560191.1|DNOV	LOC117571526|XP_034109595.1|DALB
OG0009137	LOC115760919|XP_030558352.1|DNOV	LOC117571073|XP_034108934.1|DALB
OG0009138	LOC115760892|XP_030558318.1|DNOV	LOC117569019|XP_034105898.1|DALB
OG0009139	LOC115759674|XP_030556523.1|DNOV	LOC117571473|XP_034109522.1|DALB
OG0009140	LOC115762191|XP_030560174.1|DNOV	LOC117569186|XP_034106146.1|DALB
OG0009141	LOC115762499|XP_030560595.1|DNOV	LOC117570973|XP_034108807.1|DALB
OG0009142	LOC115762038|XP_030559964.1|DNOV	LOC117571059|XP_034108919.1|DALB
OG0009143	LOC115760854|XP_030558303.1|DNOV	LOC117569512|XP_034106590.1|DALB, LOC117570415|XP_034107932.1|DALB
OG0009144	LOC115758162|XP_030554564.1|DNOV	LOC117571956|XP_034110345.1|DALB
OG0009145	LOC115764141|XP_030562878.1|DNOV	LOC117568716|XP_034105423.1|DALB
OG0009146	LOC115757886|XP_030554185.1|DNOV	LOC117566357|XP_034101736.1|DALB
OG0009147	LOC115766622|XP_030566474.1|DNOV	LOC117569222|XP_034106190.1|DALB
OG0009148	LOC115761691|XP_030559417.1|DNOV	LOC117572774|XP_034111760.1|DALB
OG0009149	LOC115767421|XP_030567556.1|DNOV	LOC117566783|XP_034102217.1|DALB
OG0009150	LOC115764553|XP_030563534.1|DNOV, LOC115760451|XP_030557624.1|DNOV	LOC117566748|XP_034102183.1|DALB
OG0009151	LOC115758210|XP_030554620.1|DNOV	LOC117571030|XP_034108883.1|DALB, LOC117571031|XP_034108885.1|DALB, LOC117571253|XP_034109199.1|DALB
OG0009152	LOC115758294|XP_030554721.1|DNOV	LOC117570146|XP_034107502.1|DALB
OG0009153	LOC115771824|XP_030573566.1|DNOV	LOC117572735|XP_034111702.1|DALB
OG0009154	LOC115764936|XP_030564107.1|DNOV	LOC117573328|XP_034112327.1|DALB
OG0009155	LOC115764512|XP_030563469.1|DNOV	LOC117568806|XP_034105558.1|DALB
OG0009156	LOC115763219|XP_030561552.1|DNOV	LOC117563805|XP_034098229.1|DALB
OG0009157	LOC115770451|XP_030571589.1|DNOV	LOC117571516|XP_034109580.1|DALB
OG0009158	LOC115762969|XP_030561206.1|DNOV, LOC115762788|XP_030561001.1|DNOV	LOC117571265|XP_034109217.1|DALB
OG0009159	LOC115767966|XP_030568225.1|DNOV	LOC117567023|XP_034102616.1|DALB
OG0009160	LOC115768127|XP_030568481.1|DNOV	LOC117572523|XP_034111277.1|DALB
OG0009161	LOC115768359|XP_030568786.1|DNOV	LOC117578007|XP_034118996.1|DALB
OG0009162	LOC115771110|XP_030572530.1|DNOV	LOC117568651|XP_034105339.1|DALB
OG0009163	LOC115769662|XP_030570435.1|DNOV	LOC117571864|XP_034110150.1|DALB
OG0009164	LOC115767159|XP_030567194.1|DNOV	LOC117570232|XP_034107625.1|DALB
OG0009165	LOC115767653|XP_030567799.1|DNOV	LOC117571627|XP_034109741.1|DALB
OG0009166	LOC115768103|XP_030568455.1|DNOV	LOC117568112|XP_034104404.1|DALB
OG0009167	LOC115769541|XP_030570242.1|DNOV	LOC117568056|XP_034104300.1|DALB
OG0009168	LOC115769544|XP_030570245.1|DNOV	LOC117568058|XP_034104301.1|DALB
OG0009169	LOC115769981|XP_030570902.1|DNOV	LOC117571499|XP_034109558.1|DALB
OG0009170	LOC115762633|XP_030560797.1|DNOV	LOC117567391|XP_034103230.1|DALB
OG0009171	LOC115762703|XP_030560887.1|DNOV	LOC117570057|XP_034107383.1|DALB
OG0009172	LOC115769049|XP_030569623.1|DNOV	LOC117566459|XP_034101880.1|DALB, LOC117568958|XP_034105808.1|DALB
OG0009173	LOC115771278|XP_030572758.1|DNOV	LOC117566549|XP_034101982.1|DALB
OG0009174	LOC115765300|XP_030564652.1|DNOV	LOC117563534|XP_034097838.1|DALB
OG0009175	LOC115758527|XP_030555078.1|DNOV	LOC117563888|XP_034098337.1|DALB
OG0009176	LOC115770087|XP_030571056.1|DNOV	LOC117567692|XP_034103707.1|DALB
OG0009177	LOC115765822|XP_030565409.1|DNOV, LOC115765793|XP_030565356.1|DNOV	LOC117569961|XP_034107225.1|DALB, LOC117570411|XP_034107927.1|DALB
OG0009178	LOC115767091|XP_030567102.1|DNOV	LOC117568660|XP_034105353.1|DALB
OG0009179	LOC115771378|XP_030572923.1|DNOV	LOC117569365|XP_034106387.1|DALB
OG0009180	LOC115768291|XP_030568699.1|DNOV	LOC117567789|XP_034103903.1|DALB
OG0009181	LOC115770307|XP_030571402.1|DNOV	LOC117570652|XP_034108314.1|DALB
OG0009182	LOC115770235|XP_030571299.1|DNOV, LOC115759383|XP_030556525.1|DNOV	LOC117569940|XP_034107189.1|DALB
OG0009183	LOC115771372|XP_030572915.1|DNOV	LOC117567178|XP_034102891.1|DALB
OG0009184	LOC115770323|XP_030571420.1|DNOV	LOC117569808|XP_034107013.1|DALB
OG0009185	LOC115768512|XP_030568961.1|DNOV, LOC115770773|XP_030572054.1|DNOV	LOC117569998|XP_034107276.1|DALB
OG0009186	LOC115770251|XP_030571323.1|DNOV	LOC117570778|XP_034108506.1|DALB
OG0009187	LOC115764921|XP_030564086.1|DNOV	LOC117575753|XP_034116003.1|DALB
OG0009188	LOC115761133|XP_030558653.1|DNOV	LOC117567010|XP_034102587.1|DALB
OG0009189	LOC115762801|XP_030561017.1|DNOV	LOC117572320|XP_034110945.1|DALB
OG0009190	LOC115769452|XP_030570125.1|DNOV	LOC117568676|XP_034105371.1|DALB
OG0009191	LOC115767452|XP_030567648.1|DNOV	LOC117568268|XP_034104649.1|DALB
OG0009192	LOC115762165|XP_030560142.1|DNOV	LOC117566635|XP_034102067.1|DALB
OG0009193	LOC115769168|XP_030569729.1|DNOV	LOC117563471|XP_034097718.1|DALB
OG0009194	LOC115758932|XP_030555592.1|DNOV	LOC117564241|XP_034098824.1|DALB, LOC117564237|XP_034098821.1|DALB
OG0009195	LOC115770462|XP_030571598.1|DNOV	LOC117567749|XP_034103828.1|DALB
OG0009196	LOC115770338|XP_030571435.1|DNOV	LOC117571647|XP_034109773.1|DALB
OG0009197	LOC115769778|XP_030570603.1|DNOV	LOC117572606|XP_034111436.1|DALB
OG0009198	LOC115767041|XP_030567033.1|DNOV	LOC117569994|XP_034107265.1|DALB, LOC117569995|XP_034107272.1|DALB, LOC117566462|XP_034101884.1|DALB, LOC117568438|XP_034104993.1|DALB
OG0009199	LOC115766135|XP_030565827.1|DNOV	LOC117570534|XP_034108131.1|DALB
OG0009200	LOC115765079|XP_030564318.1|DNOV	LOC117568530|XP_034105126.1|DALB
OG0009201	LOC115760812|XP_030558189.1|DNOV	LOC117569129|XP_034106040.1|DALB
OG0009202	LOC115760621|XP_030557930.1|DNOV	LOC117571284|XP_034109241.1|DALB
OG0009203	LOC115762487|XP_030560584.1|DNOV	LOC117570713|XP_034108414.1|DALB
OG0009204	LOC115758047|XP_030554421.1|DNOV, LOC115758151|XP_030554545.1|DNOV	LOC117570260|XP_034107662.1|DALB
OG0009205	LOC115758149|XP_030554543.1|DNOV	LOC117570280|XP_034107691.1|DALB
OG0009206	LOC115764219|XP_030562994.1|DNOV	LOC117572456|XP_034111180.1|DALB
OG0009207	LOC115766155|XP_030565851.1|DNOV, LOC115766140|XP_030565833.1|DNOV	LOC117574621|XP_034114399.1|DALB, LOC117575117|XP_034115106.1|DALB
OG0009208	LOC115771713|XP_030573393.1|DNOV	LOC117573606|XP_034112794.1|DALB, LOC117573782|XP_034113079.1|DALB
OG0009208	LOC115771711|XP_030573391.1|DNOV, LOC115771712|XP_030573392.1|DNOV	LOC117573603|XP_034112790.1|DALB, LOC117573604|XP_034112791.1|DALB, LOC117573605|XP_034112792.1|DALB
OG0009209	LOC115770560|XP_030571732.1|DNOV	LOC117574539|XP_034114294.1|DALB, LOC117574537|XP_034114292.1|DALB
OG0009219	LOC115761958|XP_030559856.1|DNOV	LOC117574836|XP_034114713.1|DALB
OG0009220	LOC115766353|XP_030566112.1|DNOV	LOC117569419|XP_034106468.1|DALB
OG0009224	LOC115765609|XP_030565120.1|DNOV	LOC117574375|XP_034114100.1|DALB
OG0009225	LOC115768457|XP_030568883.1|DNOV	LOC117570351|XP_034107804.1|DALB
OG0009226	LOC115771308|XP_030572807.1|DNOV	LOC117563906|XP_034098366.1|DALB
OG0009228	LOC115765278|XP_030564627.1|DNOV	LOC117577762|XP_034118564.1|DALB
OG0009229	LOC115765683|XP_030565201.1|DNOV	LOC117575728|XP_034115963.1|DALB
OG0009230	LOC115760285|XP_030557416.1|DNOV	LOC117564842|XP_034099665.1|DALB
OG0009231	LOC115767358|XP_030567475.1|DNOV	LOC117577865|XP_034118710.1|DALB
OG0009232	LOC115765329|XP_030564691.1|DNOV	LOC117564694|XP_034099462.1|DALB
OG0009238	LOC115771538|XP_030573135.1|DNOV	LOC117571693|XP_034109878.1|DALB
OG0009239	LOC115771422|XP_030572984.1|DNOV	LOC117571461|XP_034109503.1|DALB
OG0009243	LOC115771069|XP_030572484.1|DNOV	LOC117571348|XP_034109347.1|DALB
OG0009245	LOC115765617|XP_030565128.1|DNOV	LOC117573322|XP_034112321.1|DALB
OG0009247	LOC115765763|XP_030565287.1|DNOV	LOC117576278|XP_034116815.1|DALB
OG0009248	LOC115765259|XP_030564598.1|DNOV	LOC117564302|XP_034098893.1|DALB
OG0009249	LOC115759240|XP_030555998.1|DNOV	LOC117565166|XP_034100043.1|DALB
OG0009251	LOC115767573|XP_030567719.1|DNOV	LOC117569132|XP_034106051.1|DALB
OG0009252	LOC115767038|XP_030567027.1|DNOV	LOC117578259|XP_034119571.1|DALB
OG0009253	LOC115764384|XP_030563210.1|DNOV	LOC117578221|XP_034119486.1|DALB
OG0009254	LOC115768152|XP_030568507.1|DNOV	LOC117577810|XP_034118632.1|DALB
OG0009255	LOC115765154|XP_030564427.1|DNOV	LOC117577911|XP_034118800.1|DALB
OG0009256	LOC115766265|XP_030565988.1|DNOV	LOC117564508|XP_034099220.1|DALB
OG0009257	LOC115765371|XP_030564754.1|DNOV	LOC117572703|XP_034111654.1|DALB
OG0009258	LOC115767760|XP_030567942.1|DNOV	LOC117565735|XP_034100875.1|DALB
OG0009259	LOC115767856|XP_030568072.1|DNOV	LOC117577843|XP_034118678.1|DALB
OG0009260	LOC115764335|XP_030563150.1|DNOV	LOC117572413|XP_034111090.1|DALB
OG0009261	LOC115769016|XP_030569586.1|DNOV	LOC117577667|XP_034118446.1|DALB
OG0009262	LOC115769018|XP_030569589.1|DNOV	LOC117577853|XP_034118689.1|DALB
OG0009263	LOC115768051|XP_030568350.1|DNOV	LOC117578191|XP_034119398.1|DALB
OG0009264	LOC115766473|XP_030566278.1|DNOV	LOC117577725|XP_034118519.1|DALB
OG0009265	LOC115766424|XP_030566208.1|DNOV	LOC117577984|XP_034118971.1|DALB
OG0009266	LOC115759332|XP_030556107.1|DNOV	LOC117565957|XP_034101237.1|DALB
OG0009267	LOC115759182|XP_030555917.1|DNOV	LOC117565071|XP_034099908.1|DALB, LOC117563217|XP_034097297.1|DALB
OG0009268	LOC115758186|XP_030554587.1|DNOV	LOC117569097|XP_034106005.1|DALB
OG0009271	LOC115766448|XP_030566236.1|DNOV	LOC117564936|XP_034099783.1|DALB
OG0009272	LOC115770143|XP_030571151.1|DNOV	LOC117571690|XP_034109869.1|DALB
OG0009273	LOC115759880|XP_030556853.1|DNOV	LOC117565754|XP_034100893.1|DALB
OG0009274	LOC115771015|XP_030572393.1|DNOV	LOC117572267|XP_034110857.1|DALB
OG0009275	LOC115765095|XP_030564339.1|DNOV	LOC117571682|XP_034109817.1|DALB
OG0009276	LOC115762199|XP_030560183.1|DNOV	LOC117567603|XP_034103582.1|DALB
OG0009277	LOC115767003|XP_030566985.1|DNOV	LOC117567164|XP_034102872.1|DALB
OG0009278	LOC115764424|XP_030563282.1|DNOV	LOC117575591|XP_034115752.1|DALB
OG0009279	LOC115759700|XP_030556559.1|DNOV	LOC117564502|XP_034099210.1|DALB
OG0009280	LOC115764302|XP_030563097.1|DNOV	LOC117573379|XP_034112420.1|DALB
OG0009281	LOC115768358|XP_030568785.1|DNOV	LOC117578215|XP_034119478.1|DALB
OG0009282	LOC115758373|XP_030554825.1|DNOV	LOC117563432|XP_034097657.1|DALB
OG0009283	LOC115763950|XP_030562603.1|DNOV	LOC117563462|XP_034097705.1|DALB
OG0009284	LOC115770174|XP_030571194.1|DNOV	LOC117568081|XP_034104346.1|DALB
OG0009286	LOC115762770|XP_030560979.1|DNOV	LOC117569137|XP_034106056.1|DALB
OG0009287	LOC115771036|XP_030572432.1|DNOV	LOC117566967|XP_034102513.1|DALB
OG0009288	LOC115768680|XP_030569223.1|DNOV	LOC117574297|XP_034113994.1|DALB
OG0009289	LOC115766710|XP_030566492.1|DNOV	LOC117573241|XP_034112184.1|DALB
OG0009290	LOC115762235|XP_030560237.1|DNOV	LOC117566624|XP_034102056.1|DALB
OG0009291	LOC115766711|XP_030566494.1|DNOV	LOC117573243|XP_034112187.1|DALB
OG0009292	LOC115765301|XP_030564656.1|DNOV	LOC117567770|XP_034103860.1|DALB
OG0009293	LOC115765335|XP_030564699.1|DNOV	LOC117577933|XP_034118827.1|DALB
OG0009294	LOC115766528|XP_030566354.1|DNOV	LOC117566795|XP_034102229.1|DALB
OG0009295	LOC115767405|XP_030567531.1|DNOV	LOC117574694|XP_034114497.1|DALB
OG0009296	LOC115765635|XP_030565148.1|DNOV	LOC117576212|XP_034116708.1|DALB
OG0009297	LOC115765733|XP_030565259.1|DNOV	LOC117576210|XP_034116706.1|DALB
OG0009298	LOC115767896|XP_030568127.1|DNOV	LOC117576220|XP_034116720.1|DALB
OG0009299	LOC115763820|XP_030562430.1|DNOV	LOC117575861|XP_034116173.1|DALB
OG0009300	LOC115763709|XP_030562261.1|DNOV	LOC117575186|XP_034115187.1|DALB
OG0009301	LOC115763631|XP_030562119.1|DNOV	LOC117576692|XP_034117579.1|DALB
OG0009302	LOC115761447|XP_030559074.1|DNOV	LOC117574493|XP_034114221.1|DALB
OG0009303	LOC115759608|XP_030556440.1|DNOV	LOC117575245|XP_034115268.1|DALB
OG0009304	LOC115763893|XP_030562531.1|DNOV	LOC117576293|XP_034116834.1|DALB
OG0009305	LOC115770725|XP_030571984.1|DNOV	LOC117574916|XP_034114854.1|DALB
OG0009306	LOC115768190|XP_030568560.1|DNOV	LOC117576188|XP_034116673.1|DALB
OG0009307	LOC115765595|XP_030565105.1|DNOV	LOC117573760|XP_034113042.1|DALB
OG0009308	LOC115764700|XP_030563758.1|DNOV	LOC117575706|XP_034115927.1|DALB
OG0009309	LOC115761503|XP_030559130.1|DNOV	LOC117576286|XP_034116824.1|DALB
OG0009310	LOC115765756|XP_030565279.1|DNOV	LOC117574524|XP_034114277.1|DALB
OG0009311	LOC115767905|XP_030568138.1|DNOV	LOC117576199|XP_034116682.1|DALB
OG0009312	LOC115770705|XP_030571960.1|DNOV	LOC117574310|XP_034114010.1|DALB
OG0009313	LOC115770772|XP_030572046.1|DNOV	LOC117573828|XP_034113147.1|DALB, LOC117575888|XP_034116220.1|DALB
OG0009314	LOC115770769|XP_030572040.1|DNOV	LOC117575373|XP_034115435.1|DALB
OG0009315	LOC115763852|XP_030562480.1|DNOV	LOC117575303|XP_034115346.1|DALB
OG0009316	LOC115759567|XP_030556392.1|DNOV	LOC117574049|XP_034113541.1|DALB
OG0009317	LOC115764840|XP_030563949.1|DNOV	LOC117576261|XP_034116792.1|DALB
OG0009318	LOC115770921|XP_030572239.1|DNOV	LOC117575803|XP_034116080.1|DALB
OG0009319	LOC115770833|XP_030572128.1|DNOV	LOC117573431|XP_034112536.1|DALB
OG0009320	LOC115765765|XP_030565291.1|DNOV	LOC117575299|XP_034115340.1|DALB
OG0009321	LOC115765741|XP_030565265.1|DNOV	LOC117575185|XP_034115186.1|DALB
OG0009322	LOC115764787|XP_030563888.1|DNOV	LOC117574959|XP_034114911.1|DALB
OG0009323	LOC115764696|XP_030563750.1|DNOV	LOC117575411|XP_034115482.1|DALB
OG0009324	LOC115763781|XP_030562361.1|DNOV	LOC117576332|XP_034116895.1|DALB
OG0009325	LOC115764905|XP_030564061.1|DNOV	LOC117575702|XP_034115913.1|DALB
OG0009326	LOC115772015|XP_030573806.1|DNOV	LOC117576150|XP_034116609.1|DALB
OG0009327	LOC115759407|XP_030556158.1|DNOV	LOC117574229|XP_034113829.1|DALB
OG0009328	LOC115764943|XP_030564119.1|DNOV	LOC117574813|XP_034114671.1|DALB
OG0009329	LOC115764622|XP_030563645.1|DNOV	LOC117574777|XP_034114617.1|DALB
OG0009330	LOC115764164|XP_030562909.1|DNOV	LOC117574016|XP_034113495.1|DALB
OG0009331	LOC115764152|XP_030562887.1|DNOV	LOC117576718|XP_034117629.1|DALB
OG0009332	LOC115761540|XP_030559182.1|DNOV	LOC117576642|XP_034117462.1|DALB
OG0009333	LOC115771645|XP_030573309.1|DNOV	LOC117576731|XP_034117644.1|DALB
OG0009334	LOC115757680|XP_030553876.1|DNOV	LOC117576343|XP_034116909.1|DALB
OG0009335	LOC115759458|XP_030556250.1|DNOV	LOC117574817|XP_034114676.1|DALB
OG0009336	LOC115771663|XP_030573337.1|DNOV	LOC117574226|XP_034113825.1|DALB, LOC117574225|XP_034113824.1|DALB
OG0009337	LOC115767342|XP_030567453.1|DNOV	LOC117572633|XP_034111491.1|DALB
OG0009338	LOC115764044|XP_030562744.1|DNOV	LOC117576435|XP_034117077.1|DALB
OG0009339	LOC115764181|XP_030562928.1|DNOV	LOC117573405|XP_034112498.1|DALB
OG0009340	LOC115761463|XP_030559090.1|DNOV	LOC117574466|XP_034114193.1|DALB
OG0009341	LOC115771995|XP_030573783.1|DNOV	LOC117576621|XP_034117429.1|DALB
OG0009342	LOC115764651|XP_030563691.1|DNOV	LOC117574688|XP_034114484.1|DALB
OG0009343	LOC115764825|XP_030563934.1|DNOV	LOC117575739|XP_034115979.1|DALB
OG0009344	LOC115764728|XP_030563798.1|DNOV	LOC117575465|XP_034115570.1|DALB
OG0009345	LOC115764856|XP_030563986.1|DNOV	LOC117575988|XP_034116375.1|DALB
OG0009346	LOC115764767|XP_030563864.1|DNOV	LOC117575906|XP_034116241.1|DALB
OG0009347	LOC115764104|XP_030562816.1|DNOV	LOC117573499|XP_034112617.1|DALB
OG0009348	LOC115761366|XP_030558975.1|DNOV	LOC117574400|XP_034114130.1|DALB
OG0009350	LOC115771990|XP_030573772.1|DNOV	LOC117574257|XP_034113879.1|DALB
OG0009351	LOC115772000|XP_030573792.1|DNOV	LOC117576072|XP_034116500.1|DALB
OG0009352	LOC115764197|XP_030562944.1|DNOV	LOC117575945|XP_034116297.1|DALB
OG0009353	LOC115771953|XP_030573718.1|DNOV	LOC117574864|XP_034114772.1|DALB
OG0009354	LOC115758567|XP_030555138.1|DNOV	LOC117564874|XP_034099714.1|DALB
OG0009355	LOC115765507|XP_030564984.1|DNOV	LOC117563449|XP_034097678.1|DALB
OG0009356	LOC115758727|XP_030555339.1|DNOV	LOC117578382|XP_034119706.1|DALB
OG0009357	LOC115760204|XP_030557298.1|DNOV	LOC117565942|XP_034101220.1|DALB
OG0009358	LOC115760012|XP_030557034.1|DNOV	LOC117564827|XP_034099641.1|DALB
OG0009359	LOC115760011|XP_030557033.1|DNOV	LOC117564825|XP_034099640.1|DALB
OG0009360	LOC115760095|XP_030557140.1|DNOV	LOC117565298|XP_034100223.1|DALB
OG0009361	LOC115759816|XP_030556767.1|DNOV	LOC117565131|XP_034099991.1|DALB
OG0009362	LOC115759985|XP_030556999.1|DNOV	LOC117565146|XP_034100015.1|DALB
OG0009363	LOC115758523|XP_030555076.1|DNOV	LOC117566131|XP_034101503.1|DALB
OG0009364	LOC115758894|XP_030555551.1|DNOV	LOC117564775|XP_034099565.1|DALB
OG0009365	LOC115768537|XP_030568995.1|DNOV	LOC117564673|XP_034099428.1|DALB
OG0009366	LOC115758740|XP_030555351.1|DNOV	LOC117563212|XP_034097294.1|DALB
OG0009367	LOC115758642|XP_030555238.1|DNOV	LOC117571983|XP_034110384.1|DALB
OG0009368	LOC115759165|XP_030555894.1|DNOV	LOC117565905|XP_034101150.1|DALB
OG0009369	LOC115758382|XP_030554844.1|DNOV	LOC117563533|XP_034097804.1|DALB
OG0009370	LOC115758560|XP_030555127.1|DNOV	LOC117565162|XP_034100037.1|DALB
OG0009371	LOC115758733|XP_030555343.1|DNOV	LOC117565161|XP_034100036.1|DALB
OG0009372	LOC115758475|XP_030555012.1|DNOV	LOC117564176|XP_034098735.1|DALB
OG0009373	LOC115760013|XP_030557035.1|DNOV	LOC117564557|XP_034099281.1|DALB
OG0009374	LOC115763008|XP_030561258.1|DNOV	LOC117566240|XP_034101677.1|DALB
OG0009376	LOC115759993|XP_030557007.1|DNOV	LOC117564440|XP_034099069.1|DALB
OG0009377	LOC115763577|XP_030562056.1|DNOV	LOC117564671|XP_034099425.1|DALB
OG0009378	LOC115763483|XP_030561928.1|DNOV	LOC117565359|XP_034100311.1|DALB
OG0009379	LOC115758676|XP_030555277.1|DNOV	LOC117563413|XP_034097638.1|DALB
OG0009380	LOC115759723|XP_030556599.1|DNOV	LOC117564473|XP_034099165.1|DALB
