Orthogroup	DNOV.longest_only	DMEL.longest_only
OG0009983	LOC115760933|XP_030558369.1|DNOV, LOC115760932|XP_030558368.1|DNOV	CG34208|NP_001097413.1|DMEL
OG0009984	LOC115762053|XP_030559993.1|DNOV	CG13151|NP_610793.1|DMEL
OG0009985	LOC115767560|XP_030567743.1|DNOV	CG34222|NP_001097257.1|DMEL
OG0009986	LOC115762493|XP_030560590.1|DNOV	Tsp42Er|NP_523644.1|DMEL
OG0009987	LOC115770202|XP_030571640.1|DNOV	CG13516|NP_001286741.1|DMEL
OG0009988	LOC115771040|XP_030572480.1|DNOV	CG30269|NP_611704.2|DMEL
OG0009989	LOC115766517|XP_030566343.1|DNOV	CG15674|NP_611593.1|DMEL
OG0009990	LOC115757992|XP_030554346.1|DNOV	CG16739|NP_611477.1|DMEL
OG0009991	LOC115762037|XP_030559967.1|DNOV	CG30076|NP_725400.2|DMEL
OG0009992	LOC115767763|XP_030567945.1|DNOV	CG9101|NP_573011.1|DMEL
OG0009993	LOC115765107|XP_030564351.1|DNOV	disco-r|NP_727938.1|DMEL
OG0009994	LOC115768380|XP_030568812.1|DNOV	CG15579|NP_652515.1|DMEL
OG0009995	LOC115767333|XP_030567445.1|DNOV	CG11356|NP_572786.2|DMEL
OG0009996	LOC115768603|XP_030569116.1|DNOV	CG2147|NP_572465.1|DMEL
OG0009997	LOC115767066|XP_030567066.1|DNOV	CG12057|NP_572534.1|DMEL
OG0009998	LOC115766843|XP_030566750.1|DNOV	Cyp28c1|NP_572752.1|DMEL
OG0009999	LOC115768817|XP_030569375.1|DNOV	CG12155|NP_572403.1|DMEL
OG0010000	LOC115767289|XP_030567381.1|DNOV	CG10962|NP_788887.1|DMEL
OG0010001	LOC115769027|XP_030569595.1|DNOV	Cyp318a1|NP_727590.1|DMEL
OG0010002	LOC115768074|XP_030568399.1|DNOV	CG34263|NP_001097459.1|DMEL
OG0010003	LOC115763020|XP_030561274.1|DNOV	piwi|NP_476875.1|DMEL
OG0010004	LOC115767977|XP_030568236.1|DNOV	CG14440|NP_572343.1|DMEL
OG0010005	LOC115767808|XP_030568001.1|DNOV	CG32396|NP_729172.1|DMEL
OG0010006	LOC115767276|XP_030567367.1|DNOV	CG12995|NP_728059.1|DMEL
OG0010007	LOC115768681|XP_030569225.1|DNOV	CG6067|NP_572283.1|DMEL
OG0010008	LOC115767083|XP_030567089.1|DNOV	CG6290|NP_573294.1|DMEL
OG0010009	LOC115759216|XP_030555968.1|DNOV	scw|NP_524863.3|DMEL
OG0010010	LOC115764342|XP_030563157.1|DNOV	Cyp6v1|NP_608403.1|DMEL
OG0010011	LOC115768737|XP_030569281.1|DNOV	CG3546|NP_572172.1|DMEL
OG0010013	LOC115768194|XP_030568565.1|DNOV	CG1545|NP_572677.2|DMEL
OG0010014	LOC115764371|XP_030563192.1|DNOV	CG12643|NP_652547.1|DMEL
OG0010015	LOC115768192|XP_030568562.1|DNOV	CG1552|NP_572676.2|DMEL
OG0010016	LOC115765421|XP_030564827.1|DNOV	tsg|NP_511135.1|DMEL
OG0010017	LOC115768200|XP_030568573.1|DNOV	CG1537|NP_572678.1|DMEL
OG0010018	LOC115767983|XP_030568242.1|DNOV	FarO|NP_652021.1|DMEL
OG0010019	LOC115766303|XP_030566040.1|DNOV	NetB|NP_511155.1|DMEL
OG0010020	LOC115767851|XP_030568064.1|DNOV	CG44325|NP_001285034.1|DMEL
OG0010021	LOC115766379|XP_030566143.1|DNOV	CG9673|NP_573149.1|DMEL
OG0010022	LOC115765412|XP_030564816.1|DNOV	CG1801|NP_728408.3|DMEL
OG0010023	LOC115768144|XP_030568499.1|DNOV	sc|NP_476803.1|DMEL
OG0010024	LOC115768151|XP_030568506.1|DNOV	ac|NP_476824.1|DMEL
OG0010025	LOC115768900|XP_030569476.1|DNOV	a6|NP_477309.1|DMEL
OG0010026	LOC115765342|XP_030564712.1|DNOV	CG11162|NP_572910.1|DMEL
OG0010027	LOC115765222|XP_030564524.1|DNOV	PIP82|NP_572487.3|DMEL
OG0010028	LOC115767107|XP_030567119.1|DNOV	Sk1|NP_572717.1|DMEL
OG0010029	LOC115766415|XP_030566196.1|DNOV	CG34331|NP_001285478.1|DMEL
OG0010030	LOC115771326|XP_030572851.1|DNOV	Cpr12A|NP_572896.1|DMEL
OG0010031	LOC115771362|XP_030572903.1|DNOV	CG11816|NP_001259515.1|DMEL
OG0010032	LOC115763124|XP_030561430.1|DNOV	CG15256|NP_609754.2|DMEL
OG0010033	LOC115768834|XP_030569390.1|DNOV	CG4116|NP_570047.1|DMEL
OG0010034	LOC115769082|XP_030569655.1|DNOV	CG14423|NP_570044.1|DMEL
OG0010035	LOC115769075|XP_030569648.1|DNOV	CG3598|NP_570040.1|DMEL
OG0010036	LOC115769073|XP_030569646.1|DNOV	CG32793|NP_726835.1|DMEL
OG0010037	LOC115769083|XP_030569656.1|DNOV	CG14424|NP_570037.1|DMEL
OG0010038	LOC115768256|XP_030568646.1|DNOV	CG15465|NP_572206.1|DMEL
OG0010039	LOC115758071|XP_030554444.1|DNOV	CG13170|NP_610750.1|DMEL
OG0010040	LOC115759018|XP_030555690.1|DNOV	CG31910|NP_723211.1|DMEL
OG0010041	LOC115768797|XP_030569353.1|DNOV	CG42264|NP_572260.2|DMEL
OG0010042	LOC115765307|XP_030564662.1|DNOV	CG9686|NP_572586.2|DMEL
OG0010043	LOC115765384|XP_030564769.1|DNOV	CG9691|NP_572588.1|DMEL
OG0010044	LOC115768006|XP_030568275.1|DNOV	Ilp6|NP_570000.1|DMEL
OG0010045	LOC115768201|XP_030568574.1|DNOV	Obp19c|NP_608392.1|DMEL
OG0010046	LOC115768202|XP_030568575.1|DNOV	Obp19b|NP_608391.2|DMEL
OG0010047	LOC115767213|XP_030567268.1|DNOV	Yp3|NP_511148.2|DMEL
OG0010048	LOC115767742|XP_030567913.1|DNOV	CG33178|NP_001285263.1|DMEL
OG0010049	LOC115767187|XP_030567238.1|DNOV	CG8206|NP_573064.1|DMEL
OG0010050	LOC115767250|XP_030567316.1|DNOV	CG8944|NP_573065.1|DMEL
OG0010051	LOC115768377|XP_030568808.1|DNOV	CG15570|NP_572154.1|DMEL
OG0010052	LOC115767559|XP_030567702.1|DNOV	CG17169|NP_001163862.1|DMEL
OG0010053	LOC115769095|XP_030569665.1|DNOV	CG2909|NP_572616.1|DMEL
OG0010054	LOC115765256|XP_030564595.1|DNOV	CG2116|NP_572444.2|DMEL
OG0010055	LOC115765290|XP_030564641.1|DNOV	CG17982|NP_572447.1|DMEL
OG0010056	LOC115771364|XP_030572907.1|DNOV	Met|NP_511126.2|DMEL
OG0010057	LOC115767022|XP_030567006.1|DNOV	CG14630|NP_651985.1|DMEL
OG0010058	LOC115767552|XP_030567694.1|DNOV	CG12723|NP_572864.2|DMEL
OG0010059	LOC115771371|XP_030572914.1|DNOV	CG15210|NP_652465.1|DMEL
OG0010060	LOC115768600|XP_030569111.1|DNOV	Cpr11B|NP_572807.1|DMEL
OG0010061	LOC115766937|XP_030566885.1|DNOV	CG13720|NP_647913.3|DMEL
OG0010062	LOC115762771|XP_030560981.1|DNOV	CG13297|NP_648030.2|DMEL
OG0010063	LOC115771212|XP_030572671.1|DNOV	CG13728|NP_648974.3|DMEL
OG0010064	LOC115770944|XP_030572266.1|DNOV	CG12229|NP_648980.1|DMEL
OG0010065	LOC115769595|XP_030570339.1|DNOV	CG13285|NP_647969.1|DMEL
OG0010066	LOC115762724|XP_030560913.1|DNOV	CG13931|NP_001261274.1|DMEL
OG0010067	LOC115768088|XP_030568423.1|DNOV	CG32298|NP_728742.1|DMEL
OG0010068	LOC115767510|XP_030567675.1|DNOV	CG33056|NP_788556.1|DMEL
OG0010069	LOC115767664|XP_030567811.1|DNOV	Cpr62Bc|NP_647668.1|DMEL
OG0010070	LOC115770047|XP_030570990.1|DNOV	CG33285|NP_996130.1|DMEL
OG0010071	LOC115769922|XP_030570807.1|DNOV	CG34250|NP_001287094.1|DMEL
OG0010072	LOC115771168|XP_030572610.1|DNOV	CG15213|NP_652459.1|DMEL
OG0010073	LOC115771031|XP_030572426.1|DNOV	CG42445|NP_001163378.1|DMEL
OG0010074	LOC115768274|XP_030568671.1|DNOV	CG4198|NP_572213.1|DMEL
OG0010075	LOC115769424|XP_030570092.1|DNOV	CG33159|NP_788455.1|DMEL
OG0010076	LOC115770370|XP_030571476.1|DNOV	ver|NP_648587.1|DMEL
OG0010077	LOC115762849|XP_030561085.1|DNOV	CG13058|NP_648877.1|DMEL
OG0010078	LOC115762860|XP_030561096.1|DNOV	CG13038|NP_652415.2|DMEL
OG0010079	LOC115762887|XP_030561121.1|DNOV	CG13047|NP_648862.2|DMEL
OG0010080	LOC115762678|XP_030560852.1|DNOV	tut|NP_729346.1|DMEL
OG0010081	LOC115769609|XP_030570364.1|DNOV	CG3982|NP_729490.1|DMEL
OG0010082	LOC115769402|XP_030570065.1|DNOV	CG32267|NP_728885.1|DMEL
OG0010083	LOC115768762|XP_030569315.1|DNOV	CG4613|NP_648707.2|DMEL
OG0010084	LOC115770474|XP_030571618.1|DNOV	CG42507|NP_001163443.1|DMEL
OG0010085	LOC115770321|XP_030571418.1|DNOV	CG14459|NP_001356911.1|DMEL
OG0010087	LOC115771547|XP_030573147.1|DNOV	CG13737|NP_648666.1|DMEL
OG0010088	LOC115767702|XP_030567857.1|DNOV	CG14569|NP_649354.1|DMEL
OG0010089	LOC115766338|XP_030566094.1|DNOV	CG7512|NP_001097585.3|DMEL
OG0010090	LOC115766771|XP_030566641.1|DNOV	ey|NP_001014693.1|DMEL
OG0010091	LOC115761402|XP_030559020.1|DNOV	CG10139|NP_610976.1|DMEL
OG0010092	LOC115760362|XP_030557512.1|DNOV	CG40298|NP_001036631.1|DMEL
OG0010093	LOC115762371|XP_030560406.1|DNOV	Ugt317A1|NP_611694.2|DMEL
OG0010094	LOC115761201|XP_030558746.1|DNOV	Nepl13|NP_651096.1|DMEL
OG0010095	LOC115764173|XP_030562920.1|DNOV	CG17786|NP_651231.1|DMEL
OG0010096	LOC115767604|XP_030567759.1|DNOV	CG32750|NP_727067.1|DMEL
OG0010097	LOC115767203|XP_030567253.1|DNOV	CG13358|NP_569862.3|DMEL
OG0010098	LOC115759317|XP_030556088.1|DNOV	psd|NP_001260116.1|DMEL
OG0010099	LOC115759765|XP_030556682.1|DNOV	CG10623|NP_609921.1|DMEL
OG0010100	LOC115769722|XP_030570514.1|DNOV	l_3_psg2|NP_647974.1|DMEL
OG0010101	LOC115769413|XP_030570081.1|DNOV	CG7148|NP_649366.1|DMEL
OG0010102	LOC115768588|XP_030569098.1|DNOV	CG14564|NP_649361.1|DMEL
OG0010103	LOC115769068|XP_030569644.1|DNOV	CG14570|NP_649353.1|DMEL
OG0010104	LOC115762750|XP_030560948.1|DNOV	Bet3|NP_648312.3|DMEL
OG0010105	LOC115765828|XP_030565412.1|DNOV	CG31898|NP_723390.1|DMEL
OG0010106	LOC115757963|XP_030554303.1|DNOV	CG30046|NP_725129.1|DMEL
OG0010107	LOC115762153|XP_030560125.1|DNOV	Gr59e|NP_788431.1|DMEL
OG0010108	LOC115760762|XP_030558107.1|DNOV	CG5756|NP_611292.2|DMEL
OG0010110	LOC115762720|XP_030560906.1|DNOV	CG10469|NP_648025.1|DMEL
OG0010111	LOC115764760|XP_030563855.1|DNOV	CG11828|NP_651648.5|DMEL
OG0010112	LOC115761582|XP_030559231.1|DNOV	wntD|NP_650272.1|DMEL
OG0010113	LOC115768451|XP_030568872.1|DNOV	rux|NP_511053.2|DMEL
OG0010114	LOC115768227|XP_030568614.1|DNOV	CG12680|NP_572201.2|DMEL
OG0010115	LOC115768284|XP_030568683.1|DNOV	CG5062|NP_572207.1|DMEL
OG0010116	LOC115768511|XP_030568958.1|DNOV	Ir7d|NP_001138175.1|DMEL
OG0010117	LOC115768191|XP_030568561.1|DNOV	CG15458|NP_652293.1|DMEL
OG0010118	LOC115768197|XP_030568570.1|DNOV	CG2901|NP_570077.1|DMEL
OG0010119	LOC115765425|XP_030564831.1|DNOV	Ipod|NP_572614.1|DMEL
OG0010120	LOC115764284|XP_030563075.1|DNOV	Dlip1|NP_001259375.1|DMEL
OG0010121	LOC115768707|XP_030569255.1|DNOV	upd2|NP_001356882.1|DMEL
OG0010122	LOC115765087|XP_030564327.1|DNOV	CG10996|NP_572924.1|DMEL
OG0010123	LOC115765170|XP_030564450.1|DNOV	CG13403|NP_572944.1|DMEL
OG0010125	LOC115765417|XP_030564822.1|DNOV, LOC115765331|XP_030564693.1|DNOV	Ser7|NP_572582.1|DMEL
OG0010126	LOC115763495|XP_030561948.1|DNOV	Adhr|NP_477495.1|DMEL
OG0010127	LOC115763552|XP_030562030.1|DNOV	CG33299|NP_995671.2|DMEL
OG0010128	LOC115763553|XP_030562031.1|DNOV	gcm2|NP_609302.1|DMEL
OG0010129	LOC115763388|XP_030561788.1|DNOV	CG16826|NP_609638.1|DMEL
OG0010130	LOC115763037|XP_030561311.1|DNOV	CG18662|NP_652561.1|DMEL
OG0010131	LOC115769282|XP_030569867.1|DNOV	CG43052|NP_001246030.1|DMEL
OG0010132	LOC115769257|XP_030569826.1|DNOV	CG13084|NP_609971.1|DMEL
OG0010133	LOC115769237|XP_030569813.1|DNOV	CG10195|NP_609970.4|DMEL
OG0010134	LOC115758360|XP_030554808.1|DNOV	CG13116|NP_609306.2|DMEL
OG0010135	LOC115758926|XP_030555583.1|DNOV	CG18266|NP_608945.1|DMEL
OG0010136	LOC115759067|XP_030555755.1|DNOV	CG14011|NP_608943.1|DMEL
OG0010137	LOC115759337|XP_030556115.1|DNOV	CG13983|NP_609006.1|DMEL
OG0010138	LOC115759030|XP_030555706.1|DNOV	dunk|NP_001036384.1|DMEL
OG0010139	LOC115763244|XP_030561583.1|DNOV	CG17470|NP_610041.1|DMEL
OG0010140	LOC115760135|XP_030557195.1|DNOV	CG42658|NP_001188682.1|DMEL
OG0010141	LOC115765512|XP_030564990.1|DNOV	CG14071|NP_609466.1|DMEL
OG0010142	LOC115758734|XP_030555344.1|DNOV	CG14346|NP_608599.1|DMEL
OG0010143	LOC115759013|XP_030555684.1|DNOV	CG14932|NP_001162956.1|DMEL
OG0010144	LOC115760035|XP_030557062.1|DNOV	CG15142|NP_609846.1|DMEL
OG0010145	LOC115765953|XP_030565562.1|DNOV	CG14014|NP_608939.2|DMEL
OG0010146	LOC115765847|XP_030565433.1|DNOV	CG31627|NP_724314.2|DMEL
OG0010147	LOC115758988|XP_030555649.1|DNOV	CG15422|NP_608814.1|DMEL
OG0010148	LOC115760145|XP_030557213.1|DNOV	CG5888|NP_609794.1|DMEL
OG0010149	LOC115760030|XP_030557057.1|DNOV	c-cup|NP_608623.2|DMEL
OG0010150	LOC115767711|XP_030567867.1|DNOV	CG31787|NP_724105.1|DMEL
OG0010151	LOC115759107|XP_030555806.1|DNOV	CG34173|NP_001097187.1|DMEL
OG0010152	LOC115765495|XP_030564964.1|DNOV	CG5421|NP_609569.1|DMEL
OG0010153	LOC115763151|XP_030561459.1|DNOV	CG4161|NP_609753.1|DMEL
OG0010154	LOC115763233|XP_030561569.1|DNOV	CG15262|NP_609750.1|DMEL
OG0010155	LOC115763113|XP_030561416.1|DNOV	CG12617|NP_652589.1|DMEL
OG0010156	LOC115770209|XP_030571264.1|DNOV	CG5194|NP_648281.1|DMEL
OG0010157	LOC115770384|XP_030571492.1|DNOV	CG14151|NP_648399.2|DMEL
OG0010158	LOC115770256|XP_030571331.1|DNOV	CG8072|NP_648384.1|DMEL
OG0010159	LOC115766981|XP_030566937.1|DNOV	CG15876|NP_647925.1|DMEL
OG0010160	LOC115766958|XP_030566905.1|DNOV	CG12078|NP_647795.2|DMEL
OG0010161	LOC115762846|XP_030561082.1|DNOV	CG13040|NP_648875.1|DMEL
OG0010162	LOC115762589|XP_030560736.1|DNOV, LOC115762712|XP_030560897.1|DNOV	CG43206|NP_001246794.1|DMEL
OG0010163	LOC115762667|XP_030560840.1|DNOV	CG12984|NP_649276.2|DMEL
OG0010164	LOC115769875|XP_030570737.1|DNOV	Irbp18|NP_648434.1|DMEL
OG0010165	LOC115769473|XP_030570151.1|DNOV	CG13299|NP_648039.1|DMEL
OG0010166	LOC115769714|XP_030570503.1|DNOV	Or67b|NP_524007.2|DMEL
OG0010167	LOC115769477|XP_030570155.1|DNOV, LOC115769478|XP_030570156.1|DNOV	CG33703|NP_001027119.1|DMEL
OG0010168	LOC115770182|XP_030571203.1|DNOV	CG43329|NP_001246886.1|DMEL
OG0010169	LOC115769024|XP_030569594.1|DNOV	Muc68Ca|NP_996054.1|DMEL
OG0010170	LOC115768136|XP_030568494.1|DNOV	skl|NP_524139.1|DMEL
OG0010171	LOC115768081|XP_030568411.1|DNOV	rpr|NP_524138.1|DMEL
OG0010172	LOC115769444|XP_030570118.1|DNOV	CG7276|NP_996092.1|DMEL
OG0010173	LOC115766278|XP_030566045.1|DNOV	CG12374|NP_610819.1|DMEL
OG0010174	LOC115772073|XP_030573888.1|DNOV	CG30398|NP_726113.1|DMEL
OG0010175	LOC115762544|XP_030560681.1|DNOV	CG13488|NP_001286699.1|DMEL
OG0010176	LOC115761196|XP_030558739.1|DNOV	CG34029|NP_001033964.1|DMEL
OG0010177	LOC115760939|XP_030558379.1|DNOV	Gpo2|NP_610295.1|DMEL
OG0010178	LOC115761059|XP_030558536.1|DNOV	CG7848|NP_611127.1|DMEL
OG0010179	LOC115769253|XP_030569827.1|DNOV	CG14102|NP_649147.2|DMEL
OG0010180	LOC115771587|XP_030573210.1|DNOV	CG34256|NP_001097642.2|DMEL
OG0010181	LOC115769377|XP_030570028.1|DNOV	CG7140|NP_649376.3|DMEL
OG0010182	LOC115762226|XP_030560221.1|DNOV	IM14|NP_001033962.1|DMEL
OG0010183	LOC115762294|XP_030560320.1|DNOV	IM4|NP_652295.1|DMEL
OG0010184	LOC115763158|XP_030561473.1|DNOV	CG34444|NP_001097313.1|DMEL
OG0010185	LOC115763176|XP_030561495.1|DNOV	Obp50a|NP_995832.1|DMEL
OG0010186	LOC115770407|XP_030571526.1|DNOV	gnu|NP_648726.1|DMEL
OG0010187	LOC115762403|XP_030560451.1|DNOV	Spn47C|NP_610633.1|DMEL
OG0010188	LOC115762516|XP_030560629.1|DNOV	CG30096|NP_725563.2|DMEL
OG0010189	LOC115762268|XP_030560288.1|DNOV	wuc|NP_001097291.1|DMEL
OG0010190	LOC115762264|XP_030560285.1|DNOV	CG18336|NP_652387.1|DMEL
OG0010191	LOC115762237|XP_030560239.1|DNOV	Listericin|NP_610650.1|DMEL
OG0010192	LOC115761005|XP_030558476.1|DNOV	BomT1|NP_001246405.1|DMEL
OG0010193	LOC115762424|XP_030560480.1|DNOV	Coop|NP_610286.2|DMEL
OG0010194	LOC115769683|XP_030570466.1|DNOV	CG7551|NP_648466.1|DMEL
OG0010195	LOC115769674|XP_030570453.1|DNOV	CG6149|NP_648463.2|DMEL
OG0010196	LOC115760575|XP_030557852.1|DNOV	CG4741|NP_611948.1|DMEL
OG0010197	LOC115760646|XP_030557968.1|DNOV	CG44251|NP_725246.1|DMEL
OG0010198	LOC115760882|XP_030558308.1|DNOV	CG4853|NP_611222.2|DMEL
OG0010199	LOC115771140|XP_030572574.1|DNOV	CG9406|NP_611552.1|DMEL
OG0010200	LOC115758033|XP_030554402.1|DNOV	Gbp2|NP_611195.1|DMEL
OG0010201	LOC115758059|XP_030554433.1|DNOV	CG3494|NP_611915.1|DMEL
OG0010202	LOC115758400|XP_030554906.1|DNOV	CkIIbeta2|NP_477407.1|DMEL
OG0010203	LOC115760739|XP_030558076.1|DNOV	CG10494|NP_726079.1|DMEL
OG0010204	LOC115762399|XP_030560448.1|DNOV	hbs|NP_788355.1|DMEL
OG0010205	LOC115762886|XP_030561124.1|DNOV	gom|NP_524659.1|DMEL
OG0010206	LOC115762670|XP_030560848.1|DNOV	CG34205|NP_001097407.1|DMEL
OG0010207	LOC115758219|XP_030554628.1|DNOV	Had2|NP_610974.1|DMEL
OG0010208	LOC115758307|XP_030554735.1|DNOV	lectin-46Cb|NP_001163102.1|DMEL
OG0010209	LOC115758306|XP_030554734.1|DNOV	lectin-46Ca|NP_652633.1|DMEL
OG0010210	LOC115758281|XP_030554703.1|DNOV	CG12942|NP_610628.2|DMEL
OG0010211	LOC115758165|XP_030554566.1|DNOV, LOC115757802|XP_030554080.1|DNOV	ste24b|NP_611174.1|DMEL
OG0010212	LOC115758895|XP_030555555.1|DNOV	dany|NP_726138.1|DMEL
OG0010213	LOC115760269|XP_030557403.1|DNOV	CG9308|NP_611629.1|DMEL
OG0010214	LOC115771355|XP_030572892.1|DNOV	CG11475|NP_611633.2|DMEL
OG0010215	LOC115767478|XP_030567642.1|DNOV	CG15127|NP_663310.1|DMEL
OG0010216	LOC115766611|XP_030566460.1|DNOV	Vha36-2|NP_610753.1|DMEL
OG0010217	LOC115766598|XP_030566445.1|DNOV	CG30412|NP_726305.1|DMEL
OG0010218	LOC115766591|XP_030566437.1|DNOV	CG3124|NP_611774.1|DMEL
OG0010219	LOC115766595|XP_030566442.1|DNOV	CG30192|NP_726294.1|DMEL
OG0010220	LOC115764495|XP_030563443.1|DNOV	CG6421|NP_652048.2|DMEL
OG0010221	LOC115764468|XP_030563370.1|DNOV	CG6435|NP_611165.2|DMEL
OG0010222	LOC115764509|XP_030563464.1|DNOV	CG18371|NP_610923.1|DMEL
OG0010223	LOC115764458|XP_030563355.1|DNOV	CG42288|NP_610926.2|DMEL
OG0010224	LOC115758035|XP_030554406.1|DNOV	otk2|NP_612571.1|DMEL
OG0010225	LOC115763830|XP_030562442.1|DNOV	CG3809|NP_731676.2|DMEL
OG0010226	LOC115761737|XP_030559483.1|DNOV	CG31496|NP_731155.2|DMEL
OG0010227	LOC115763671|XP_030562201.1|DNOV	CG33293|NP_996150.1|DMEL
OG0010228	LOC115770717|XP_030571977.1|DNOV	CG17199|NP_650868.1|DMEL
OG0010229	LOC115759589|XP_030556418.1|DNOV	CG11703|NP_650792.1|DMEL
OG0010230	LOC115759607|XP_030556438.1|DNOV	CG5217|NP_650796.1|DMEL
OG0010231	LOC115761409|XP_030559029.1|DNOV	CG18404|NP_651786.1|DMEL
OG0010232	LOC115761231|XP_030558783.1|DNOV	CG43208|NP_001247085.1|DMEL
OG0010233	LOC115761185|XP_030558708.1|DNOV	CG7054|NP_651050.1|DMEL
OG0010234	LOC115764046|XP_030562746.1|DNOV	tal-AA|NP_001138049.1|DMEL
OG0010235	LOC115765014|XP_030564227.1|DNOV	Obp99b|NP_651713.1|DMEL
OG0010236	LOC115765062|XP_030564296.1|DNOV	CG15517|NP_651745.1|DMEL
OG0010237	LOC115772081|XP_030573894.1|DNOV	CG2003|NP_651903.2|DMEL
OG0010238	LOC115763866|XP_030562502.1|DNOV	CG4956|NP_651428.2|DMEL
OG0010239	LOC115761417|XP_030559033.1|DNOV	BomBc3|NP_652235.1|DMEL
OG0010240	LOC115761789|XP_030559583.1|DNOV	Acyp|NP_523563.1|DMEL
OG0010241	LOC115761446|XP_030559073.1|DNOV	CG43630|NP_001247079.1|DMEL
OG0010242	LOC115771688|XP_030573365.1|DNOV	CG13641|NP_651302.1|DMEL
OG0010243	LOC115771664|XP_030573338.1|DNOV	CG11333|NP_651869.1|DMEL
OG0010244	LOC115761456|XP_030559082.1|DNOV	CG17477|NP_650598.1|DMEL
OG0010245	LOC115759530|XP_030556340.1|DNOV	AttD|NP_524391.2|DMEL
OG0010246	LOC115761497|XP_030559125.1|DNOV	CG31337|NP_731817.1|DMEL
OG0010247	LOC115761679|XP_030559395.1|DNOV	CG10164|NP_651155.1|DMEL
OG0010248	LOC115771601|XP_030573219.1|DNOV	CG34279|NP_001097820.2|DMEL
OG0010249	LOC115766157|XP_030565857.1|DNOV	CG14718|NP_650107.1|DMEL
OG0010250	LOC115761305|XP_030558892.1|DNOV	CG14383|NP_650245.1|DMEL
OG0010251	LOC115757736|XP_030553981.1|DNOV, LOC115757735|XP_030553980.1|DNOV	CG31200|NP_650909.1|DMEL
OG0010253	LOC115760560|XP_030557825.1|DNOV	CG30184|NP_726341.1|DMEL
OG0010254	LOC115760949|XP_030558394.1|DNOV	CG13557|NP_611798.1|DMEL
OG0010256	LOC115761293|XP_030558880.1|DNOV	CG10177|NP_651150.1|DMEL
OG0010258	LOC115769350|XP_030569984.1|DNOV	CG17154|NP_648544.2|DMEL
OG0010259	LOC115770383|XP_030571491.1|DNOV	CG34238|NP_001097576.1|DMEL
OG0010260	LOC115763116|XP_030561420.1|DNOV	CG32986|NP_788006.1|DMEL
OG0010267	LOC115769716|XP_030570505.1|DNOV	CG15822|NP_001137872.2|DMEL
OG0010272	LOC115758085|XP_030554459.1|DNOV	CG12464|NP_610893.1|DMEL
OG0010275	LOC115764012|XP_030562699.1|DNOV	Obp83ef|NP_731042.1|DMEL
OG0010276	LOC115767181|XP_030567230.1|DNOV	Erk7|NP_727335.1|DMEL
OG0010279	LOC115761566|XP_030559214.1|DNOV	CG10845|NP_651309.2|DMEL
OG0010280	LOC115771359|XP_030572902.1|DNOV	Cp7Fb|NP_572484.1|DMEL
OG0010282	LOC115761655|XP_030559357.1|DNOV	CG14260|NP_651551.1|DMEL
OG0010283	LOC115770704|XP_030571959.1|DNOV	CG32856|NP_732096.1|DMEL
OG0010284	LOC115772006|XP_030573798.1|DNOV	CG17189|NP_651534.2|DMEL
OG0010285	LOC115761202|XP_030558747.1|DNOV	Nepl14|NP_651097.1|DMEL
OG0010286	LOC115765068|XP_030564303.1|DNOV	Obp99d|NP_651712.1|DMEL
OG0010288	LOC115759479|XP_030556272.1|DNOV	CG7715|NP_650748.2|DMEL
OG0010289	LOC115764146|XP_030562882.1|DNOV	Tb|NP_651494.1|DMEL
OG0010290	LOC115762011|XP_030559940.1|DNOV	CG43222|NP_001247291.1|DMEL
OG0010292	LOC115757711|XP_030553929.1|DNOV	Nepl17|NP_651641.1|DMEL
OG0010293	LOC115760022|XP_030557044.1|DNOV	CG3597|NP_001259930.1|DMEL
OG0010294	LOC115763093|XP_030561391.1|DNOV	Gr39a|NP_724330.1|DMEL
OG0010295	LOC115758578|XP_030555154.1|DNOV	GluRIIB|NP_523485.3|DMEL
OG0010296	LOC115764337|XP_030563155.1|DNOV	sut2|NP_524732.1|DMEL
OG0010297	LOC115762056|XP_030560002.1|DNOV	CG44286|NP_001286232.1|DMEL
OG0010298	LOC115764059|XP_030562769.1|DNOV	CG5084|NP_611279.1|DMEL
OG0010299	LOC115762301|XP_030560328.1|DNOV	CG34430|NP_001097222.1|DMEL
OG0010300	LOC115762344|XP_030560370.1|DNOV	CG34224|NP_001097266.1|DMEL
OG0010301	LOC115763840|XP_030562460.1|DNOV	CG1138|NP_649667.1|DMEL
OG0010302	LOC115764574|XP_030563572.1|DNOV	CG30062|NP_725299.2|DMEL
OG0010303	LOC115764830|XP_030563942.1|DNOV	Orcokinin|NP_611852.2|DMEL
OG0010304	LOC115767197|XP_030567247.1|DNOV	CG13002|NP_573178.1|DMEL
OG0010305	LOC115766380|XP_030566144.1|DNOV	sphe|NP_573148.2|DMEL
OG0010306	LOC115767191|XP_030567242.1|DNOV	TwdlX|NP_728016.1|DMEL
OG0010307	LOC115768686|XP_030569232.1|DNOV	CG12236|NP_727050.1|DMEL
OG0010308	LOC115771342|XP_030572873.1|DNOV	Cp38|NP_511088.1|DMEL
OG0010310	LOC115768448|XP_030568867.1|DNOV	CG32808|NP_726740.1|DMEL
OG0010311	LOC115766440|XP_030566229.1|DNOV	CG8051|NP_573377.1|DMEL
OG0010312	LOC115766357|XP_030566117.1|DNOV	Muc18B|NP_573365.1|DMEL
OG0010313	LOC115768909|XP_030569500.1|DNOV	ppk5|NP_996138.2|DMEL
