Orthogroup	DNOV.longest_only	ASTE.longest_only
OG0007511	LOC115763481|XP_030561926.1|DNOV	LOC118503978|XP_035893806.1|ASTE
OG0007512	LOC115763674|XP_030562206.1|DNOV	LOC118503961|XP_035893749.1|ASTE
OG0007513	LOC115765892|XP_030565494.1|DNOV	LOC118507336|XP_035901618.1|ASTE
OG0007515	LOC115765470|XP_030564910.1|DNOV	LOC118512384|XP_035912648.1|ASTE
OG0007516	LOC115765959|XP_030565571.1|DNOV	LOC118512367|XP_035912589.1|ASTE
OG0007517	LOC115771512|XP_030573107.1|DNOV	LOC118512382|XP_035912646.1|ASTE
OG0007518	LOC115757827|XP_030554111.1|DNOV	LOC118507238|XP_035901382.1|ASTE
OG0007519	LOC115762907|XP_030561148.1|DNOV	LOC118508149|XP_035903578.1|ASTE
OG0007520	LOC115768914|XP_030569504.1|DNOV	LOC118503437|XP_035892590.1|ASTE
OG0007521	LOC115766383|XP_030566146.1|DNOV	LOC118505916|XP_035898277.1|ASTE
OG0007522	LOC115769007|XP_030569576.1|DNOV	LOC118507331|XP_035901612.1|ASTE
OG0007523	LOC115758225|XP_030554637.1|DNOV	LOC118507428|XP_035901791.1|ASTE, LOC118517347|XP_035919240.1|ASTE
OG0007524	LOC115758756|XP_030555375.1|DNOV	LOC118505993|XP_035898459.1|ASTE
OG0007525	LOC115769304|XP_030569892.1|DNOV	LOC118517684|XP_035919988.1|ASTE
OG0007526	LOC115771885|XP_030573631.1|DNOV	LOC118517695|XP_035920011.1|ASTE
OG0007527	LOC115769907|XP_030570789.1|DNOV	LOC118517701|XP_035920025.1|ASTE
OG0007528	LOC115767458|XP_030567622.1|DNOV	LOC118517627|XP_035919830.1|ASTE
OG0007529	LOC115760209|XP_030557309.1|DNOV	LOC118503323|XP_035892358.1|ASTE
OG0007530	LOC115760369|XP_030557522.1|DNOV	LOC118505983|XP_035898438.1|ASTE
OG0007531	LOC115767469|XP_030567635.1|DNOV	LOC118506100|XP_035898678.1|ASTE
OG0007532	LOC115757950|XP_030554283.1|DNOV	LOC118507250|XP_035901426.1|ASTE
OG0007534	LOC115770388|XP_030571496.1|DNOV	LOC118507304|XP_035901571.1|ASTE
OG0007535	LOC115771543|XP_030573142.1|DNOV	LOC118507271|XP_035901464.1|ASTE
OG0007536	LOC115770620|XP_030571817.1|DNOV	LOC118506023|XP_035898519.1|ASTE
OG0007537	LOC115771546|XP_030573146.1|DNOV	LOC118508138|XP_035903545.1|ASTE
OG0007538	LOC115771485|XP_030573067.1|DNOV	LOC118508136|XP_035903536.1|ASTE
OG0007539	LOC115759872|XP_030556842.1|DNOV	LOC118508123|XP_035903523.1|ASTE
OG0007540	LOC115771613|XP_030573244.1|DNOV	LOC118508124|XP_035903525.1|ASTE
OG0007541	LOC115758001|XP_030554355.1|DNOV	LOC118507161|XP_035901108.1|ASTE
OG0007542	LOC115766587|XP_030566433.1|DNOV	LOC118507165|XP_035901122.1|ASTE
OG0007543	LOC115766735|XP_030566556.1|DNOV	LOC118508157|XP_035903591.1|ASTE
OG0007544	LOC115769312|XP_030569907.1|DNOV	LOC118507301|XP_035901562.1|ASTE
OG0007545	LOC115758818|XP_030555455.1|DNOV	LOC118514089|XP_035916518.1|ASTE
OG0007546	LOC115765729|XP_030565252.1|DNOV	LOC118506320|XP_035899164.1|ASTE
OG0007547	LOC115757953|XP_030554287.1|DNOV	LOC118504846|XP_035895748.1|ASTE
OG0007548	LOC115769504|XP_030570189.1|DNOV	LOC118504163|XP_035894189.1|ASTE
OG0007549	LOC115770284|XP_030571376.1|DNOV	LOC118504170|XP_035894206.1|ASTE
OG0007550	LOC115770466|XP_030571602.1|DNOV	LOC118517655|XP_035919881.1|ASTE
OG0007551	LOC115758557|XP_030555128.1|DNOV	LOC118517661|XP_035919930.1|ASTE
OG0007552	LOC115765899|XP_030565501.1|DNOV	LOC118517664|XP_035919935.1|ASTE
OG0007553	LOC115758724|XP_030555335.1|DNOV	LOC118517668|XP_035919939.1|ASTE
OG0007554	LOC115762594|XP_030560743.1|DNOV	LOC118505978|XP_035898426.1|ASTE
OG0007555	LOC115758234|XP_030554646.1|DNOV	LOC118505987|XP_035898442.1|ASTE
OG0007556	LOC115758082|XP_030554457.1|DNOV	LOC118503241|XP_035892146.1|ASTE
OG0007557	LOC115757977|XP_030554318.1|DNOV	LOC118503242|XP_035892147.1|ASTE
OG0007558	LOC115758596|XP_030555197.1|DNOV	LOC118507272|XP_035901465.1|ASTE
OG0007559	LOC115758615|XP_030555208.1|DNOV	LOC118505982|XP_035898436.1|ASTE
OG0007560	LOC115770164|XP_030571182.1|DNOV	LOC118503237|XP_035892139.1|ASTE
OG0007561	LOC115771515|XP_030573110.1|DNOV	LOC118507986|XP_035903246.1|ASTE
OG0007562	LOC115770373|XP_030571479.1|DNOV	LOC118503170|XP_035892026.1|ASTE
OG0007563	LOC115766527|XP_030566357.1|DNOV	LOC118504752|XP_035895565.1|ASTE
OG0007564	LOC115769669|XP_030570443.1|DNOV	LOC118506205|XP_035898906.1|ASTE
OG0007566	LOC115757942|XP_030554274.1|DNOV	LOC118504173|XP_035894214.1|ASTE
OG0007567	LOC115761638|XP_030559329.1|DNOV	LOC118507375|XP_035901711.1|ASTE
OG0007568	LOC115758195|XP_030554599.1|DNOV	LOC118504223|XP_035894332.1|ASTE
OG0007569	LOC115767428|XP_030567566.1|DNOV	LOC118507379|XP_035901717.1|ASTE
OG0007570	LOC115758285|XP_030554708.1|DNOV	LOC118507378|XP_035901716.1|ASTE
OG0007572	LOC115764555|XP_030563537.1|DNOV	LOC118504225|XP_035894333.1|ASTE
OG0007573	LOC115763948|XP_030562604.1|DNOV	LOC118503072|XP_035891839.1|ASTE
OG0007574	LOC115760573|XP_030557847.1|DNOV	LOC118503069|XP_035891835.1|ASTE
OG0007575	LOC115767426|XP_030567562.1|DNOV	LOC118503059|XP_035891818.1|ASTE
OG0007576	LOC115769154|XP_030569708.1|DNOV	LOC118503963|XP_035893751.1|ASTE
OG0007577	LOC115766413|XP_030566193.1|DNOV	LOC118503984|XP_035893821.1|ASTE
OG0007578	LOC115760144|XP_030557212.1|DNOV	LOC118503893|XP_035893559.1|ASTE
OG0007579	LOC115759478|XP_030556275.1|DNOV	LOC118503874|XP_035893511.1|ASTE
OG0007580	LOC115769963|XP_030570873.1|DNOV	LOC118503871|XP_035893504.1|ASTE
OG0007581	LOC115759011|XP_030555682.1|DNOV	LOC118503862|XP_035893485.1|ASTE
OG0007582	LOC115767922|XP_030568150.1|DNOV	LOC118503866|XP_035893493.1|ASTE
OG0007583	LOC115757833|XP_030554125.1|DNOV	LOC118503865|XP_035893492.1|ASTE
OG0007584	LOC115768173|XP_030568535.1|DNOV	LOC118507417|XP_035901774.1|ASTE
OG0007585	LOC115771475|XP_030573057.1|DNOV	LOC118507194|XP_035901163.1|ASTE
OG0007587	LOC115759102|XP_030555803.1|DNOV	LOC118506121|XP_035898731.1|ASTE
OG0007588	LOC115760156|XP_030557228.1|DNOV	LOC118506117|XP_035898718.1|ASTE
OG0007589	LOC115765350|XP_030564723.1|DNOV	LOC118506087|XP_035898659.1|ASTE, LOC118516521|XP_035918348.1|ASTE
OG0007590	LOC115770473|XP_030571615.1|DNOV	LOC118503692|XP_035893128.1|ASTE
OG0007591	LOC115758302|XP_030554730.1|DNOV	LOC118507104|XP_035901000.1|ASTE
OG0007592	LOC115762198|XP_030560182.1|DNOV	LOC118508065|XP_035903415.1|ASTE
OG0007593	LOC115769043|XP_030569609.1|DNOV	LOC118504841|XP_035895740.1|ASTE
OG0007594	LOC115758304|XP_030554732.1|DNOV	LOC118504115|XP_035894099.1|ASTE
OG0007595	LOC115767436|XP_030567589.1|DNOV	LOC118504202|XP_035894275.1|ASTE
OG0007596	LOC115767125|XP_030567146.1|DNOV	LOC118504852|XP_035895757.1|ASTE
OG0007597	LOC115769796|XP_030570624.1|DNOV	LOC118504194|XP_035894262.1|ASTE
OG0007598	LOC115758158|XP_030554556.1|DNOV	LOC118503499|XP_035892726.1|ASTE
OG0007599	LOC115769540|XP_030570241.1|DNOV	LOC118503083|XP_035891858.1|ASTE
OG0007600	LOC115769870|XP_030570732.1|DNOV	LOC118503084|XP_035891860.1|ASTE
OG0007601	LOC115767270|XP_030567361.1|DNOV	LOC118503364|XP_035892451.1|ASTE
OG0007602	LOC115767259|XP_030567339.1|DNOV	LOC118503365|XP_035892454.1|ASTE
OG0007603	LOC115768005|XP_030568278.1|DNOV	LOC118503348|XP_035892413.1|ASTE
OG0007604	LOC115768091|XP_030568431.1|DNOV	LOC118503797|XP_035893381.1|ASTE
OG0007605	LOC115770509|XP_030571669.1|DNOV	LOC118503793|XP_035893366.1|ASTE
OG0007606	LOC115769691|XP_030570478.1|DNOV	LOC118503788|XP_035893357.1|ASTE
OG0007607	LOC115771602|XP_030573220.1|DNOV	LOC118503780|XP_035893346.1|ASTE
OG0007608	LOC115770498|XP_030571652.1|DNOV	LOC118503766|XP_035893328.1|ASTE
OG0007609	LOC115765118|XP_030564371.1|DNOV	LOC118509776|XP_035906808.1|ASTE
OG0007610	LOC115758260|XP_030554676.1|DNOV	LOC118503409|XP_035892531.1|ASTE
OG0007611	LOC115766716|XP_030566500.1|DNOV	LOC118503406|XP_035892504.1|ASTE
OG0007612	LOC115758206|XP_030554615.1|DNOV	LOC118506137|XP_035898766.1|ASTE
OG0007613	LOC115771130|XP_030572562.1|DNOV	LOC118507358|XP_035901658.1|ASTE
OG0007614	LOC115762785|XP_030560997.1|DNOV	LOC118504908|XP_035895869.1|ASTE
OG0007615	LOC115769610|XP_030570366.1|DNOV	LOC118504913|XP_035895878.1|ASTE
OG0007616	LOC115761637|XP_030559328.1|DNOV	LOC118504912|XP_035895877.1|ASTE
OG0007617	LOC115769849|XP_030570686.1|DNOV	LOC118504909|XP_035895870.1|ASTE
OG0007618	LOC115770137|XP_030571141.1|DNOV	LOC118504243|XP_035894358.1|ASTE
OG0007619	LOC115770017|XP_030570933.1|DNOV	LOC118506217|XP_035898940.1|ASTE
OG0007620	LOC115768917|XP_030569512.1|DNOV	LOC118504790|XP_035895648.1|ASTE
OG0007621	LOC115771796|XP_030573529.1|DNOV	LOC118508395|XP_035904040.1|ASTE
OG0007622	LOC115766484|XP_030566308.1|DNOV	LOC118508117|XP_035903508.1|ASTE
OG0007623	LOC115770401|XP_030571517.1|DNOV	LOC118503091|XP_035891875.1|ASTE
OG0007624	LOC115770291|XP_030571386.1|DNOV	LOC118503755|XP_035893299.1|ASTE
OG0007625	LOC115770309|XP_030571408.1|DNOV	LOC118503741|XP_035893260.1|ASTE
OG0007626	LOC115769686|XP_030570467.1|DNOV	LOC118503737|XP_035893246.1|ASTE
OG0007627	LOC115769523|XP_030570223.1|DNOV	LOC118503744|XP_035893279.1|ASTE
OG0007628	LOC115766802|XP_030566687.1|DNOV	LOC118509707|XP_035906686.1|ASTE
OG0007630	LOC115759644|XP_030556493.1|DNOV	LOC118517457|XP_035919507.1|ASTE
OG0007631	LOC115765036|XP_030564264.1|DNOV	LOC118508383|XP_035904013.1|ASTE
OG0007632	LOC115762570|XP_030560716.1|DNOV	LOC118509989|XP_035907264.1|ASTE
OG0007633	LOC115760125|XP_030557183.1|DNOV	LOC118510618|XP_035908538.1|ASTE
OG0007635	LOC115769192|XP_030569755.1|DNOV	LOC118512547|XP_035913019.1|ASTE
OG0007637	LOC115760161|XP_030557233.1|DNOV	LOC118508236|XP_035903736.1|ASTE
OG0007664	LOC115764790|XP_030563893.1|DNOV	LOC118504945|XP_035895941.1|ASTE
OG0007665	LOC115765429|XP_030564834.1|DNOV	LOC118510267|XP_035907760.1|ASTE
OG0007666	LOC115765375|XP_030564758.1|DNOV	LOC118510285|XP_035907797.1|ASTE
OG0007667	LOC115767815|XP_030568011.1|DNOV	LOC118507830|XP_035902831.1|ASTE
OG0007668	LOC115763330|XP_030561695.1|DNOV	LOC118503775|XP_035893343.1|ASTE
OG0007669	LOC115764376|XP_030563198.1|DNOV	LOC118517403|XP_035919361.1|ASTE
OG0007670	LOC115764375|XP_030563197.1|DNOV	LOC118517401|XP_035919359.1|ASTE
OG0007671	LOC115764260|XP_030563039.1|DNOV	LOC118509751|XP_035906775.1|ASTE
OG0007672	LOC115764409|XP_030563267.1|DNOV	LOC118517485|XP_035919573.1|ASTE
OG0007673	LOC115771837|XP_030573579.1|DNOV	LOC118507722|XP_035902566.1|ASTE
OG0007674	LOC115764383|XP_030563209.1|DNOV	LOC118511164|XP_035909799.1|ASTE
OG0007675	LOC115767243|XP_030567303.1|DNOV	LOC118510733|XP_035908842.1|ASTE
OG0007676	LOC115767019|XP_030567004.1|DNOV	LOC118510586|XP_035908482.1|ASTE
OG0007677	LOC115769065|XP_030569639.1|DNOV	LOC118514235|XP_035916832.1|ASTE
OG0007678	LOC115766407|XP_030566185.1|DNOV	LOC118509459|XP_035906426.1|ASTE
OG0007679	LOC115766459|XP_030566252.1|DNOV	LOC118517458|XP_035919508.1|ASTE
OG0007680	LOC115763337|XP_030561703.1|DNOV	LOC118503052|XP_035891788.1|ASTE
OG0007682	LOC115764336|XP_030563151.1|DNOV	LOC118509130|XP_035905226.1|ASTE
OG0007683	LOC115768131|XP_030568486.1|DNOV	LOC118515097|XP_035917718.1|ASTE
OG0007684	LOC115767247|XP_030567312.1|DNOV	LOC118506013|XP_035898492.1|ASTE
OG0007685	LOC115766294|XP_030566028.1|DNOV	LOC118505487|XP_035897226.1|ASTE
OG0007686	LOC115765347|XP_030564718.1|DNOV	LOC118510910|XP_035909207.1|ASTE
OG0007687	LOC115768750|XP_030569298.1|DNOV	LOC118516438|XP_035918217.1|ASTE
OG0007688	LOC115764088|XP_030562799.1|DNOV	LOC118512333|XP_035912508.1|ASTE
OG0007689	LOC115764338|XP_030563152.1|DNOV	LOC118516599|XP_035918458.1|ASTE
OG0007690	LOC115765167|XP_030564440.1|DNOV	LOC118505593|XP_035897499.1|ASTE
OG0007691	LOC115761609|XP_030559271.1|DNOV	LOC118503386|XP_035892482.1|ASTE
OG0007692	LOC115765306|XP_030564661.1|DNOV	LOC118517467|XP_035919533.1|ASTE
OG0007693	LOC115767802|XP_030567995.1|DNOV	LOC118510603|XP_035908507.1|ASTE
OG0007694	LOC115766754|XP_030566596.1|DNOV	LOC118510935|XP_035909261.1|ASTE
OG0007695	LOC115767553|XP_030567696.1|DNOV	LOC118507033|XP_035900875.1|ASTE
OG0007696	LOC115770434|XP_030571564.1|DNOV	LOC118509288|XP_035905589.1|ASTE
OG0007697	LOC115762641|XP_030560806.1|DNOV	LOC118517656|XP_035919901.1|ASTE
OG0007698	LOC115767386|XP_030567508.1|DNOV	LOC118512437|XP_035912796.1|ASTE
OG0007699	LOC115768495|XP_030568941.1|DNOV	LOC118516267|XP_035918009.1|ASTE
OG0007701	LOC115766825|XP_030566720.1|DNOV	LOC118511281|XP_035910110.1|ASTE
OG0007702	LOC115765131|XP_030564387.1|DNOV	LOC118512446|XP_035912807.1|ASTE
OG0007705	LOC115766329|XP_030566079.1|DNOV	LOC118503911|XP_035893602.1|ASTE
OG0007706	LOC115767322|XP_030567422.1|DNOV	LOC118517426|XP_035919430.1|ASTE
OG0007707	LOC115766308|XP_030566043.1|DNOV	LOC118511090|XP_035909681.1|ASTE
OG0007708	LOC115765345|XP_030564717.1|DNOV	LOC118509964|XP_035907238.1|ASTE
OG0007709	LOC115768803|XP_030569358.1|DNOV	LOC118516532|XP_035918371.1|ASTE
OG0007710	LOC115765271|XP_030564621.1|DNOV	LOC118511062|XP_035909567.1|ASTE
OG0007711	LOC115766371|XP_030566131.1|DNOV	LOC118506268|XP_035899068.1|ASTE
OG0007712	LOC115767755|XP_030567934.1|DNOV	LOC118511472|XP_035910496.1|ASTE
OG0007713	LOC115768283|XP_030568682.1|DNOV	LOC118508814|XP_035904452.1|ASTE
OG0007714	LOC115765249|XP_030564575.1|DNOV	LOC118508751|XP_035904403.1|ASTE
OG0007715	LOC115765210|XP_030564511.1|DNOV	LOC118513625|XP_035915619.1|ASTE
OG0007717	LOC115764883|XP_030564023.1|DNOV	LOC118506601|XP_035899863.1|ASTE
OG0007718	LOC115768308|XP_030568716.1|DNOV	LOC118505821|XP_035898063.1|ASTE
OG0007719	LOC115764390|XP_030563219.1|DNOV	LOC118507531|XP_035901993.1|ASTE
OG0007720	LOC115764366|XP_030563189.1|DNOV	LOC118507562|XP_035902074.1|ASTE
OG0007721	LOC115765263|XP_030564603.1|DNOV	LOC118507780|XP_035902711.1|ASTE
OG0007722	LOC115765419|XP_030564824.1|DNOV	LOC118507773|XP_035902700.1|ASTE
OG0007723	LOC115765356|XP_030564729.1|DNOV	LOC118508061|XP_035903413.1|ASTE
OG0007724	LOC115765958|XP_030565569.1|DNOV	LOC118507484|XP_035901898.1|ASTE
OG0007725	LOC115771349|XP_030572877.1|DNOV	LOC118507100|XP_035900998.1|ASTE
OG0007726	LOC115768804|XP_030569359.1|DNOV	LOC118507337|XP_035901622.1|ASTE
OG0007727	LOC115768802|XP_030569357.1|DNOV	LOC118508131|XP_035903534.1|ASTE
OG0007728	LOC115768675|XP_030569219.1|DNOV	LOC118505036|XP_035896168.1|ASTE
OG0007729	LOC115768838|XP_030569395.1|DNOV	LOC118509265|XP_035905512.1|ASTE
OG0007731	LOC115769728|XP_030570521.1|DNOV	LOC118512782|XP_035913590.1|ASTE
OG0007733	LOC115766432|XP_030566220.1|DNOV	LOC118504224|XP_035894336.1|ASTE
OG0007734	LOC115766481|XP_030566291.1|DNOV	LOC118504069|XP_035894012.1|ASTE
OG0007735	LOC115767838|XP_030568043.1|DNOV	LOC118504442|XP_035894801.1|ASTE
OG0007736	LOC115768910|XP_030569497.1|DNOV	LOC118516499|XP_035918323.1|ASTE
OG0007737	LOC115771801|XP_030573531.1|DNOV	LOC118508927|XP_035904720.1|ASTE
OG0007738	LOC115764644|XP_030563677.1|DNOV	LOC118516637|XP_035918509.1|ASTE
OG0007739	LOC115768350|XP_030568773.1|DNOV	LOC118515595|XP_035917931.1|ASTE
OG0007740	LOC115767608|XP_030567766.1|DNOV	LOC118503640|XP_035893037.1|ASTE
OG0007741	LOC115768670|XP_030569212.1|DNOV	LOC118504694|XP_035895411.1|ASTE
OG0007742	LOC115765211|XP_030564513.1|DNOV	LOC118503921|XP_035893641.1|ASTE
OG0007743	LOC115764899|XP_030564050.1|DNOV	LOC118512517|XP_035912947.1|ASTE
OG0007744	LOC115762651|XP_030560817.1|DNOV	LOC118513326|XP_035914826.1|ASTE
OG0007745	LOC115761449|XP_030559076.1|DNOV	LOC118510737|XP_035908846.1|ASTE
OG0007746	LOC115757759|XP_030554030.1|DNOV	LOC118504407|XP_035894736.1|ASTE
OG0007747	LOC115767271|XP_030567356.1|DNOV	LOC118504910|XP_035895875.1|ASTE
OG0007749	LOC115768759|XP_030569309.1|DNOV	LOC118509415|XP_035905880.1|ASTE
OG0007751	LOC115765884|XP_030565485.1|DNOV	LOC118506730|XP_035900161.1|ASTE
OG0007752	LOC115767832|XP_030568033.1|DNOV	LOC118511156|XP_035909784.1|ASTE, LOC118511154|XP_035909782.1|ASTE, LOC118511155|XP_035909783.1|ASTE, LOC118507010|XP_035900838.1|ASTE
OG0007753	LOC115765228|XP_030564531.1|DNOV	LOC118503440|XP_035892597.1|ASTE
OG0007754	LOC115767809|XP_030568002.1|DNOV	LOC118504818|XP_035895715.1|ASTE
OG0007755	LOC115767843|XP_030568051.1|DNOV	LOC118504837|XP_035895739.1|ASTE
OG0007756	LOC115768267|XP_030568660.1|DNOV	LOC118504080|XP_035894044.1|ASTE
OG0007757	LOC115767594|XP_030567747.1|DNOV	LOC118511880|XP_035911395.1|ASTE
OG0007758	LOC115763558|XP_030562038.1|DNOV	LOC118514110|XP_035916578.1|ASTE
OG0007760	LOC115764320|XP_030563125.1|DNOV	LOC118508415|XP_035904082.1|ASTE
OG0007761	LOC115767825|XP_030568026.1|DNOV	LOC118508322|XP_035903888.1|ASTE
OG0007762	LOC115767874|XP_030568094.1|DNOV	LOC118508332|XP_035903898.1|ASTE
OG0007763	LOC115765862|XP_030565452.1|DNOV	LOC118508342|XP_035903920.1|ASTE
OG0007764	LOC115767353|XP_030567466.1|DNOV	LOC118504476|XP_035895105.1|ASTE
OG0007765	LOC115767389|XP_030567512.1|DNOV	LOC118508353|XP_035903949.1|ASTE
OG0007767	LOC115766731|XP_030566551.1|DNOV	LOC118517369|XP_035919279.1|ASTE
OG0007768	LOC115764327|XP_030563137.1|DNOV	LOC118506288|XP_035899108.1|ASTE
OG0007769	LOC115767751|XP_030567927.1|DNOV	LOC118508411|XP_035904072.1|ASTE
OG0007770	LOC115767747|XP_030567920.1|DNOV	LOC118506383|XP_035899310.1|ASTE
OG0007771	LOC115758350|XP_030554792.1|DNOV	LOC118505980|XP_035898434.1|ASTE
OG0007772	LOC115767329|XP_030567434.1|DNOV	LOC118503977|XP_035893805.1|ASTE
OG0007773	LOC115759198|XP_030555940.1|DNOV	LOC118505563|XP_035897411.1|ASTE
OG0007774	LOC115771153|XP_030572586.1|DNOV	LOC118516954|XP_035918680.1|ASTE
OG0007775	LOC115765141|XP_030564404.1|DNOV	LOC118511535|XP_035910624.1|ASTE
OG0007776	LOC115764348|XP_030563166.1|DNOV	LOC118510436|XP_035908150.1|ASTE
OG0007777	LOC115765258|XP_030564597.1|DNOV	LOC118517124|XP_035918914.1|ASTE
OG0007778	LOC115768767|XP_030569317.1|DNOV	LOC118502968|XP_035891626.1|ASTE
OG0007779	LOC115762606|XP_030560762.1|DNOV	LOC118504490|XP_035894906.1|ASTE
OG0007780	LOC115767840|XP_030568046.1|DNOV	LOC118504611|XP_035895184.1|ASTE
OG0007781	LOC115768297|XP_030568702.1|DNOV	LOC118506008|XP_035898490.1|ASTE
OG0007782	LOC115768367|XP_030568799.1|DNOV	LOC118506062|XP_035898612.1|ASTE
OG0007783	LOC115768288|XP_030568691.1|DNOV	LOC118507058|XP_035900917.1|ASTE
OG0007784	LOC115771797|XP_030573526.1|DNOV	LOC118515536|XP_035917927.1|ASTE
OG0007785	LOC115766886|XP_030566817.1|DNOV	LOC118503936|XP_035893699.1|ASTE
OG0007786	LOC115765991|XP_030565619.1|DNOV	LOC118505606|XP_035897530.1|ASTE
OG0007787	LOC115761212|XP_030558758.1|DNOV	LOC118505604|XP_035897526.1|ASTE
OG0007788	LOC115771767|XP_030573479.1|DNOV	LOC118505579|XP_035897428.1|ASTE
OG0007790	LOC115764895|XP_030564046.1|DNOV	LOC118508467|XP_035904163.1|ASTE
OG0007792	LOC115768215|XP_030568592.1|DNOV	LOC118502871|XP_035891472.1|ASTE
OG0007793	LOC115765642|XP_030565159.1|DNOV	LOC118504373|XP_035894673.1|ASTE
OG0007794	LOC115769122|XP_030569687.1|DNOV	LOC118503566|XP_035892873.1|ASTE
OG0007795	LOC115766848|XP_030566758.1|DNOV	LOC118505245|XP_035896689.1|ASTE
OG0007797	LOC115761517|XP_030559146.1|DNOV	LOC118506814|XP_035900380.1|ASTE
OG0007798	LOC115761519|XP_030559149.1|DNOV	LOC118506815|XP_035900392.1|ASTE
OG0007799	LOC115761176|XP_030558698.1|DNOV	LOC118506793|XP_035900305.1|ASTE
OG0007800	LOC115761371|XP_030558980.1|DNOV	LOC118502911|XP_035891527.1|ASTE
OG0007802	LOC115761945|XP_030559841.1|DNOV	LOC118508308|XP_035903859.1|ASTE
OG0007803	LOC115759657|XP_030556506.1|DNOV	LOC118502852|XP_035891449.1|ASTE
OG0007804	LOC115767105|XP_030567112.1|DNOV	LOC118502843|XP_035891427.1|ASTE
OG0007805	LOC115767109|XP_030567121.1|DNOV	LOC118502831|XP_035891399.1|ASTE
OG0007806	LOC115767106|XP_030567118.1|DNOV	LOC118502825|XP_035891394.1|ASTE
OG0007809	LOC115768222|XP_030568608.1|DNOV	LOC118504976|XP_035896011.1|ASTE
OG0007810	LOC115769244|XP_030569817.1|DNOV	LOC118504972|XP_035895998.1|ASTE
OG0007811	LOC115761935|XP_030559826.1|DNOV	LOC118504967|XP_035895984.1|ASTE
OG0007812	LOC115767294|XP_030567387.1|DNOV	LOC118507889|XP_035903021.1|ASTE
OG0007813	LOC115761745|XP_030559502.1|DNOV	LOC118505554|XP_035897400.1|ASTE
OG0007814	LOC115766403|XP_030566180.1|DNOV	LOC118502889|XP_035891500.1|ASTE
OG0007815	LOC115766445|XP_030566232.1|DNOV	LOC118503030|XP_035891753.1|ASTE
OG0007816	LOC115771530|XP_030573127.1|DNOV	LOC118506922|XP_035900612.1|ASTE
OG0007817	LOC115771760|XP_030573471.1|DNOV	LOC118506901|XP_035900577.1|ASTE
OG0007818	LOC115764092|XP_030562805.1|DNOV	LOC118505794|XP_035898020.1|ASTE
OG0007819	LOC115768756|XP_030569306.1|DNOV	LOC118502894|XP_035891507.1|ASTE
OG0007820	LOC115771718|XP_030573397.1|DNOV	LOC118505199|XP_035896564.1|ASTE
OG0007821	LOC115761354|XP_030558960.1|DNOV	LOC118505635|XP_035897603.1|ASTE
OG0007822	LOC115761353|XP_030558959.1|DNOV	LOC118505632|XP_035897599.1|ASTE
OG0007823	LOC115761335|XP_030558931.1|DNOV	LOC118505629|XP_035897595.1|ASTE
OG0007824	LOC115764204|XP_030562953.1|DNOV	LOC118505623|XP_035897579.1|ASTE
OG0007825	LOC115761669|XP_030559378.1|DNOV	LOC118507886|XP_035903011.1|ASTE
OG0007826	LOC115772123|XP_030573958.1|DNOV	LOC118502957|XP_035891613.1|ASTE
OG0007827	LOC115767998|XP_030568264.1|DNOV	LOC118507847|XP_035902872.1|ASTE
OG0007828	LOC115762920|XP_030561161.1|DNOV	LOC118511564|XP_035910696.1|ASTE
OG0007829	LOC115761555|XP_030559198.1|DNOV	LOC118507904|XP_035903052.1|ASTE
OG0007830	LOC115761479|XP_030559106.1|DNOV	LOC118504293|XP_035894482.1|ASTE
OG0007831	LOC115767727|XP_030567897.1|DNOV	LOC118505242|XP_035896685.1|ASTE
OG0007833	LOC115767408|XP_030567543.1|DNOV	LOC118505191|XP_035896547.1|ASTE
OG0007837	LOC115764191|XP_030562938.1|DNOV	LOC118502945|XP_035891588.1|ASTE
OG0007838	LOC115764195|XP_030562942.1|DNOV	LOC118502936|XP_035891578.1|ASTE
OG0007839	LOC115767280|XP_030567372.1|DNOV	LOC118507508|XP_035901941.1|ASTE
OG0007840	LOC115761180|XP_030558703.1|DNOV	LOC118507571|XP_035902099.1|ASTE
OG0007841	LOC115771755|XP_030573465.1|DNOV	LOC118506362|XP_035899270.1|ASTE
OG0007844	LOC115760934|XP_030558370.1|DNOV	LOC118507473|XP_035901870.1|ASTE
OG0007845	LOC115761347|XP_030558952.1|DNOV	LOC118507482|XP_035901890.1|ASTE
OG0007846	LOC115767590|XP_030567740.1|DNOV	LOC118507465|XP_035901853.1|ASTE
OG0007847	LOC115764103|XP_030562815.1|DNOV	LOC118508586|XP_035904384.1|ASTE
OG0007848	LOC115764105|XP_030562817.1|DNOV	LOC118502953|XP_035891603.1|ASTE
OG0007849	LOC115759585|XP_030556412.1|DNOV	LOC118502958|XP_035891614.1|ASTE
OG0007850	LOC115759584|XP_030556411.1|DNOV	LOC118502951|XP_035891600.1|ASTE
OG0007851	LOC115761724|XP_030559465.1|DNOV	LOC118502972|XP_035891635.1|ASTE
OG0007852	LOC115771846|XP_030573587.1|DNOV	LOC118502998|XP_035891699.1|ASTE
OG0007853	LOC115772061|XP_030573864.1|DNOV	LOC118503117|XP_035891955.1|ASTE
OG0007854	LOC115764061|XP_030562768.1|DNOV	LOC118503375|XP_035892468.1|ASTE
OG0007855	LOC115761459|XP_030559086.1|DNOV	LOC118504386|XP_035894687.1|ASTE
