Orthogroup	DNOV.longest_only	DGUA.longest_only
OG0010577	LOC115761403|XP_030559021.1|DNOV	LOC117583084|XP_034127152.1|DGUA
OG0010578	LOC115761297|XP_030558883.1|DNOV	LOC117582863|XP_034126823.1|DGUA
OG0010579	LOC115764800|XP_030563907.1|DNOV	LOC117585014|XP_034130145.1|DGUA
OG0010580	LOC115759653|XP_030556502.1|DNOV	LOC117586392|XP_034132314.1|DGUA
OG0010581	LOC115772070|XP_030573881.1|DNOV	LOC117590040|XP_034138243.1|DGUA
OG0010582	LOC115757712|XP_030553930.1|DNOV	LOC117589877|XP_034138038.1|DGUA
OG0010583	LOC115771845|XP_030573586.1|DNOV	LOC117583509|XP_034127742.1|DGUA
OG0010584	LOC115757720|XP_030553946.1|DNOV	LOC117583833|XP_034128318.1|DGUA
OG0010585	LOC115764702|XP_030563760.1|DNOV	LOC117589791|XP_034137883.1|DGUA
OG0010586	LOC115766881|XP_030566810.1|DNOV	LOC117586164|XP_034131956.1|DGUA
OG0010588	LOC115772065|XP_030573875.1|DNOV	LOC117583736|XP_034128144.1|DGUA
OG0010589	LOC115760653|XP_030557980.1|DNOV	LOC117584150|XP_034128804.1|DGUA
OG0010590	LOC115759250|XP_030556011.1|DNOV, LOC115758535|XP_030555087.1|DNOV	LOC117581716|XP_034124985.1|DGUA
OG0010592	LOC115765547|XP_030565037.1|DNOV	LOC117584109|XP_034128750.1|DGUA
OG0010593	LOC115770120|XP_030571111.1|DNOV	LOC117587492|XP_034134155.1|DGUA
OG0010594	LOC115762908|XP_030561147.1|DNOV	LOC117585341|XP_034130673.1|DGUA, LOC117585257|XP_034130563.1|DGUA
OG0010595	LOC115768572|XP_030569073.1|DNOV	LOC117579130|XP_034120760.1|DGUA
OG0010596	LOC115769500|XP_030570180.1|DNOV	LOC117579131|XP_034120761.1|DGUA, LOC117580094|XP_034122243.1|DGUA
OG0010597	LOC115769636|XP_030570408.1|DNOV	LOC117580395|XP_034122828.1|DGUA
OG0010598	LOC115770201|XP_030571254.1|DNOV	LOC117579977|XP_034122046.1|DGUA
OG0010599	LOC115763463|XP_030561899.1|DNOV	LOC117587995|XP_034134900.1|DGUA
OG0010600	LOC115763436|XP_030561861.1|DNOV	LOC117588202|XP_034135226.1|DGUA
OG0010601	LOC115758831|XP_030555468.1|DNOV	LOC117587812|XP_034134659.1|DGUA
OG0010608	LOC115759960|XP_030556962.1|DNOV	LOC117587923|XP_034134801.1|DGUA
OG0010612	LOC115758900|XP_030555557.1|DNOV	LOC117588097|XP_034135059.1|DGUA
OG0010613	LOC115770394|XP_030571502.1|DNOV	LOC117591545|XP_034140733.1|DGUA
OG0010616	LOC115764214|XP_030562984.1|DNOV	LOC117589640|XP_034137655.1|DGUA
OG0010619	LOC115767162|XP_030567202.1|DNOV	LOC117581389|XP_034124423.1|DGUA
OG0010624	LOC115763884|XP_030562520.1|DNOV	LOC117590109|XP_034138349.1|DGUA
OG0010626	LOC115763792|XP_030562382.1|DNOV	LOC117585107|XP_034130277.1|DGUA
OG0010628	LOC115764179|XP_030562925.1|DNOV	LOC117590001|XP_034138177.1|DGUA
OG0010630	LOC115771682|XP_030573358.1|DNOV	LOC117585386|XP_034130726.1|DGUA
OG0010631	LOC115758792|XP_030555425.1|DNOV	LOC117587702|XP_034134490.1|DGUA
OG0010633	LOC115762163|XP_030560178.1|DNOV	LOC117578795|XP_034120408.1|DGUA
OG0010637	LOC115763669|XP_030562200.1|DNOV	LOC117584071|XP_034128706.1|DGUA
OG0010639	LOC115771354|XP_030572887.1|DNOV	LOC117588618|XP_034135921.1|DGUA
OG0010640	LOC115771323|XP_030572848.1|DNOV	LOC117588627|XP_034135942.1|DGUA
OG0010641	LOC115771311|XP_030572825.1|DNOV	LOC117588500|XP_034135703.1|DGUA
OG0010643	LOC115764354|XP_030563171.1|DNOV	LOC117588296|XP_034135368.1|DGUA
OG0010644	LOC115768824|XP_030569381.1|DNOV	LOC117588333|XP_034135435.1|DGUA
OG0010645	LOC115768478|XP_030568915.1|DNOV	LOC117581127|XP_034123944.1|DGUA
OG0010646	LOC115762713|XP_030560898.1|DNOV	LOC117588967|XP_034136446.1|DGUA
OG0010647	LOC115770059|XP_030571014.1|DNOV	LOC117579325|XP_034121030.1|DGUA
OG0010649	LOC115762580|XP_030560727.1|DNOV	LOC117587235|XP_034133696.1|DGUA
OG0010650	LOC115771218|XP_030572679.1|DNOV	LOC117579381|XP_034121144.1|DGUA
OG0010651	LOC115762884|XP_030561119.1|DNOV	LOC117588965|XP_034136444.1|DGUA
OG0010655	LOC115766640|XP_030566479.1|DNOV	LOC117591265|XP_034140346.1|DGUA
OG0010657	LOC115767743|XP_030567917.1|DNOV	LOC117581647|XP_034124913.1|DGUA
OG0010658	LOC115767337|XP_030567447.1|DNOV	LOC117581463|XP_034124572.1|DGUA
OG0010659	LOC115768379|XP_030568810.1|DNOV	LOC117590709|XP_034139499.1|DGUA
OG0010660	LOC115768375|XP_030568807.1|DNOV	LOC117590707|XP_034139496.1|DGUA
OG0010662	LOC115767063|XP_030567063.1|DNOV	LOC117590748|XP_034139548.1|DGUA
OG0010663	LOC115764365|XP_030563188.1|DNOV	LOC117588662|XP_034135996.1|DGUA
OG0010664	LOC115766396|XP_030566170.1|DNOV	LOC117580691|XP_034123207.1|DGUA
OG0010665	LOC115768705|XP_030569253.1|DNOV	LOC117588385|XP_034135501.1|DGUA
OG0010666	LOC115768924|XP_030569520.1|DNOV	LOC117581472|XP_034124600.1|DGUA
OG0010668	LOC115765099|XP_030564344.1|DNOV	LOC117588606|XP_034135906.1|DGUA
OG0010669	LOC115765368|XP_030564751.1|DNOV	LOC117581522|XP_034124707.1|DGUA
OG0010670	LOC115767876|XP_030568098.1|DNOV	LOC117590435|XP_034138945.1|DGUA
OG0010671	LOC115769080|XP_030569652.1|DNOV	LOC117590437|XP_034138947.1|DGUA
OG0010672	LOC115768493|XP_030568938.1|DNOV	LOC117581145|XP_034123968.1|DGUA
OG0010673	LOC115766427|XP_030566210.1|DNOV	LOC117590429|XP_034138938.1|DGUA
OG0010674	LOC115771329|XP_030572855.1|DNOV	LOC117581086|XP_034123863.1|DGUA
OG0010675	LOC115764240|XP_030563017.1|DNOV	LOC117591448|XP_034140606.1|DGUA
OG0010676	LOC115764300|XP_030563094.1|DNOV	LOC117583445|XP_034127637.1|DGUA
OG0010677	LOC115771369|XP_030572913.1|DNOV	LOC117590813|XP_034139672.1|DGUA
OG0010679	LOC115764317|XP_030563116.1|DNOV	LOC117584848|XP_034129877.1|DGUA
OG0010681	LOC115764339|XP_030563153.1|DNOV, LOC115767539|XP_030567677.1|DNOV	LOC117580956|XP_034123632.1|DGUA
OG0010682	LOC115764370|XP_030563191.1|DNOV	LOC117581272|XP_034124174.1|DGUA
OG0010684	LOC115758664|XP_030555262.1|DNOV	LOC117591313|XP_034140410.1|DGUA
OG0010685	LOC115763267|XP_030561606.1|DNOV	LOC117591144|XP_034140143.1|DGUA
OG0010686	LOC115769194|XP_030569758.1|DNOV	LOC117587729|XP_034134538.1|DGUA
OG0010687	LOC115759958|XP_030556961.1|DNOV	LOC117583923|XP_034128493.1|DGUA
OG0010688	LOC115759837|XP_030556790.1|DNOV	LOC117584658|XP_034129576.1|DGUA
OG0010689	LOC115759982|XP_030556996.1|DNOV	LOC117584129|XP_034128773.1|DGUA
OG0010690	LOC115759096|XP_030555789.1|DNOV	LOC117584003|XP_034128623.1|DGUA
OG0010691	LOC115759280|XP_030556043.1|DNOV	LOC117584038|XP_034128666.1|DGUA
OG0010692	LOC115759278|XP_030556040.1|DNOV	LOC117584035|XP_034128663.1|DGUA
OG0010693	LOC115759002|XP_030555668.1|DNOV	LOC117584131|XP_034128776.1|DGUA
OG0010695	LOC115758687|XP_030555290.1|DNOV	LOC117581923|XP_034125288.1|DGUA
OG0010696	LOC115760099|XP_030557145.1|DNOV	LOC117581746|XP_034125034.1|DGUA
OG0010697	LOC115759769|XP_030556695.1|DNOV	LOC117584298|XP_034129012.1|DGUA
OG0010698	LOC115759795|XP_030556734.1|DNOV	LOC117584309|XP_034129025.1|DGUA
OG0010699	LOC115758616|XP_030555209.1|DNOV	LOC117591063|XP_034140056.1|DGUA
OG0010700	LOC115763261|XP_030561599.1|DNOV	LOC117584181|XP_034128840.1|DGUA
OG0010701	LOC115758626|XP_030555220.1|DNOV	LOC117584552|XP_034129395.1|DGUA
OG0010702	LOC115765993|XP_030565620.1|DNOV	LOC117581872|XP_034125225.1|DGUA
OG0010703	LOC115765897|XP_030565500.1|DNOV	LOC117582460|XP_034126077.1|DGUA
OG0010704	LOC115765516|XP_030564994.1|DNOV	LOC117581908|XP_034125267.1|DGUA
OG0010705	LOC115762640|XP_030560804.1|DNOV	LOC117589043|XP_034136562.1|DGUA
OG0010706	LOC115770039|XP_030570969.1|DNOV	LOC117580354|XP_034122763.1|DGUA
OG0010707	LOC115766944|XP_030566891.1|DNOV	LOC117579297|XP_034120993.1|DGUA
OG0010708	LOC115762754|XP_030560955.1|DNOV	LOC117588924|XP_034136391.1|DGUA
OG0010709	LOC115762891|XP_030561126.1|DNOV	LOC117589070|XP_034136593.1|DGUA
OG0010710	LOC115762642|XP_030560807.1|DNOV	LOC117579457|XP_034121235.1|DGUA
OG0010712	LOC115771275|XP_030572756.1|DNOV	LOC117579872|XP_034121884.1|DGUA
OG0010713	LOC115770801|XP_030572087.1|DNOV	LOC117587390|XP_034133935.1|DGUA
OG0010714	LOC115771118|XP_030572542.1|DNOV	LOC117579626|XP_034121470.1|DGUA
OG0010715	LOC115768257|XP_030568650.1|DNOV	LOC117580071|XP_034122206.1|DGUA
OG0010716	LOC115769552|XP_030570256.1|DNOV	LOC117579254|XP_034120932.1|DGUA
OG0010717	LOC115769952|XP_030570861.1|DNOV	LOC117591243|XP_034140312.1|DGUA
OG0010718	LOC115769788|XP_030570619.1|DNOV	LOC117579469|XP_034121249.1|DGUA
OG0010719	LOC115768125|XP_030568483.1|DNOV	LOC117586013|XP_034131734.1|DGUA
OG0010720	LOC115767024|XP_030567012.1|DNOV	LOC117591276|XP_034140366.1|DGUA
OG0010721	LOC115770094|XP_030571067.1|DNOV	LOC117591259|XP_034140336.1|DGUA
OG0010722	LOC115760580|XP_030557863.1|DNOV	LOC117592390|XP_034141997.1|DGUA
OG0010723	LOC115770258|XP_030571334.1|DNOV	LOC117579604|XP_034121430.1|DGUA
OG0010724	LOC115762322|XP_030560349.1|DNOV	LOC117592494|XP_034142230.1|DGUA
OG0010725	LOC115762324|XP_030560351.1|DNOV	LOC117592496|XP_034142232.1|DGUA
OG0010726	LOC115761877|XP_030559742.1|DNOV	LOC117584951|XP_034130040.1|DGUA
OG0010727	LOC115762259|XP_030560275.1|DNOV	LOC117578467|XP_034119890.1|DGUA
OG0010728	LOC115762207|XP_030560193.1|DNOV	LOC117578461|XP_034119884.1|DGUA
OG0010729	LOC115758061|XP_030554472.1|DNOV	LOC117592611|XP_034142385.1|DGUA
OG0010730	LOC115757927|XP_030554253.1|DNOV	LOC117583891|XP_034128449.1|DGUA
OG0010731	LOC115762681|XP_030560859.1|DNOV	LOC117581901|XP_034125264.1|DGUA
OG0010732	LOC115761129|XP_030558649.1|DNOV	LOC117588865|XP_034136266.1|DGUA
OG0010734	LOC115758263|XP_030554683.1|DNOV	LOC117591973|XP_034141299.1|DGUA
OG0010735	LOC115758231|XP_030554643.1|DNOV	LOC117580502|XP_034122985.1|DGUA
OG0010736	LOC115767485|XP_030567653.1|DNOV	LOC117592224|XP_034141750.1|DGUA
OG0010737	LOC115767416|XP_030567552.1|DNOV	LOC117578409|XP_034119763.1|DGUA
OG0010739	LOC115763638|XP_030562127.1|DNOV	LOC117584919|XP_034129956.1|DGUA
OG0010740	LOC115763717|XP_030562269.1|DNOV	LOC117586296|XP_034132143.1|DGUA
OG0010741	LOC115763865|XP_030562501.1|DNOV	LOC117586333|XP_034132217.1|DGUA
OG0010743	LOC115763725|XP_030562280.1|DNOV	LOC117586345|XP_034132251.1|DGUA
OG0010744	LOC115761735|XP_030559480.1|DNOV	LOC117586349|XP_034132257.1|DGUA
OG0010745	LOC115770912|XP_030572217.1|DNOV	LOC117586469|XP_034132447.1|DGUA
OG0010746	LOC115763243|XP_030561581.1|DNOV	LOC117585940|XP_034131600.1|DGUA
OG0010748	LOC115764969|XP_030564153.1|DNOV	LOC117585189|XP_034130428.1|DGUA
OG0010750	LOC115770871|XP_030572167.1|DNOV	LOC117585535|XP_034130945.1|DGUA
OG0010751	LOC115759541|XP_030556356.1|DNOV	LOC117586535|XP_034132560.1|DGUA
OG0010753	LOC115761211|XP_030558756.1|DNOV	LOC117585647|XP_034131126.1|DGUA
OG0010754	LOC115764657|XP_030563703.1|DNOV	LOC117585361|XP_034130699.1|DGUA
OG0010755	LOC115764208|XP_030562958.1|DNOV	LOC117583227|XP_034127337.1|DGUA
OG0010756	LOC115764209|XP_030562959.1|DNOV	LOC117583226|XP_034127336.1|DGUA
OG0010757	LOC115765074|XP_030564310.1|DNOV	LOC117585232|XP_034130517.1|DGUA
OG0010758	LOC115765009|XP_030564219.1|DNOV	LOC117585081|XP_034130238.1|DGUA
OG0010759	LOC115764979|XP_030564166.1|DNOV	LOC117582799|XP_034126718.1|DGUA
OG0010760	LOC115770568|XP_030571742.1|DNOV	LOC117585211|XP_034130485.1|DGUA
OG0010761	LOC115765614|XP_030565125.1|DNOV	LOC117586401|XP_034132324.1|DGUA
OG0010762	LOC115759606|XP_030556436.1|DNOV, LOC115759596|XP_030556427.1|DNOV	LOC117582923|XP_034126911.1|DGUA
OG0010763	LOC115761812|XP_030559620.1|DNOV	LOC117585403|XP_034130763.1|DGUA
OG0010764	LOC115761437|XP_030559065.1|DNOV	LOC117582904|XP_034126889.1|DGUA
OG0010765	LOC115771941|XP_030573701.1|DNOV	LOC117583504|XP_034127737.1|DGUA
OG0010766	LOC115772029|XP_030573820.1|DNOV	LOC117585367|XP_034130704.1|DGUA
OG0010767	LOC115757760|XP_030554031.1|DNOV	LOC117583386|XP_034127562.1|DGUA
OG0010768	LOC115772003|XP_030573794.1|DNOV	LOC117583122|XP_034127204.1|DGUA
OG0010769	LOC115771620|XP_030573258.1|DNOV	LOC117583478|XP_034127678.1|DGUA
OG0010770	LOC115761294|XP_030558881.1|DNOV	LOC117582858|XP_034126819.1|DGUA
OG0010771	LOC115762769|XP_030560978.1|DNOV	LOC117578595|XP_034120079.1|DGUA
OG0010773	LOC115759609|XP_030556441.1|DNOV	LOC117586504|XP_034132517.1|DGUA
OG0010774	LOC115761720|XP_030559459.1|DNOV	LOC117590014|XP_034138192.1|DGUA
OG0010775	LOC115761496|XP_030559123.1|DNOV	LOC117589885|XP_034138047.1|DGUA
OG0010776	LOC115762980|XP_030561219.1|DNOV	LOC117588143|XP_034135128.1|DGUA
OG0010777	LOC115765757|XP_030565280.1|DNOV	LOC117586162|XP_034131953.1|DGUA
OG0010778	LOC115763719|XP_030562272.1|DNOV	LOC117586121|XP_034131876.1|DGUA
OG0010779	LOC115763881|XP_030562517.1|DNOV	LOC117586420|XP_034132349.1|DGUA
OG0010780	LOC115757689|XP_030553888.1|DNOV	LOC117585635|XP_034131110.1|DGUA
OG0010781	LOC115759616|XP_030556455.1|DNOV	LOC117585011|XP_034130142.1|DGUA
OG0010782	LOC115759662|XP_030556518.1|DNOV	LOC117586138|XP_034131921.1|DGUA
OG0010783	LOC115770827|XP_030572120.1|DNOV	LOC117586153|XP_034131942.1|DGUA
OG0010784	LOC115760453|XP_030557631.1|DNOV	LOC117591946|XP_034141251.1|DGUA
OG0010785	LOC115758249|XP_030554665.1|DNOV	LOC117592112|XP_034141528.1|DGUA
OG0010786	LOC115760994|XP_030558462.1|DNOV	LOC117592032|XP_034141381.1|DGUA
OG0010787	LOC115760677|XP_030558004.1|DNOV	LOC117592506|XP_034142242.1|DGUA
OG0010788	LOC115760602|XP_030557903.1|DNOV	LOC117578538|XP_034119997.1|DGUA
OG0010790	LOC115758044|XP_030554418.1|DNOV	LOC117578700|XP_034120236.1|DGUA
OG0010791	LOC115760454|XP_030557632.1|DNOV	LOC117584318|XP_034129038.1|DGUA, LOC117583970|XP_034128568.1|DGUA
OG0010792	LOC115767078|XP_030567082.1|DNOV	LOC117581654|XP_034124922.1|DGUA
OG0010793	LOC115767563|XP_030567704.1|DNOV	LOC117591184|XP_034140205.1|DGUA
OG0010794	LOC115758105|XP_030554488.1|DNOV	LOC117579055|XP_034120648.1|DGUA
OG0010795	LOC115771271|XP_030572746.1|DNOV	LOC117579475|XP_034121256.1|DGUA
OG0010797	LOC115762850|XP_030561086.1|DNOV	LOC117588950|XP_034136423.1|DGUA
OG0010799	LOC115766245|XP_030565968.1|DNOV	LOC117579073|XP_034120668.1|DGUA
OG0010800	LOC115770172|XP_030571192.1|DNOV	LOC117586843|XP_034133026.1|DGUA
OG0010801	LOC115763432|XP_030561855.1|DNOV	LOC117587734|XP_034134543.1|DGUA
OG0010802	LOC115763374|XP_030561768.1|DNOV	LOC117582274|XP_034125793.1|DGUA
OG0010804	LOC115765473|XP_030564913.1|DNOV	LOC117584531|XP_034129372.1|DGUA
OG0010805	LOC115765564|XP_030565067.1|DNOV	LOC117582375|XP_034125932.1|DGUA
OG0010806	LOC115758397|XP_030554899.1|DNOV	LOC117581682|XP_034124949.1|DGUA
OG0010807	LOC115758810|XP_030555448.1|DNOV	LOC117587907|XP_034134778.1|DGUA
OG0010808	LOC115764397|XP_030563237.1|DNOV	LOC117588690|XP_034136030.1|DGUA
OG0010810	LOC115758272|XP_030554695.1|DNOV	LOC117582980|XP_034126997.1|DGUA
OG0010813	LOC115758465|XP_030554997.1|DNOV	LOC117587531|XP_034134224.1|DGUA
OG0010825	LOC115757911|XP_030554226.1|DNOV	LOC117587973|XP_034134876.1|DGUA
OG0010828	LOC115764295|XP_030563088.1|DNOV	LOC117590267|XP_034138643.1|DGUA
OG0010829	LOC115764180|XP_030562927.1|DNOV	LOC117590086|XP_034138319.1|DGUA
OG0010833	LOC115760768|XP_030558116.1|DNOV	LOC117585248|XP_034130552.1|DGUA
OG0010836	LOC115762617|XP_030560775.1|DNOV	LOC117587234|XP_034133695.1|DGUA
OG0010837	LOC115770030|XP_030570951.1|DNOV	LOC117580125|XP_034122309.1|DGUA
OG0010838	LOC115771437|XP_030573002.1|DNOV	LOC117579088|XP_034120690.1|DGUA
OG0010840	LOC115770121|XP_030571113.1|DNOV	LOC117587490|XP_034134152.1|DGUA
OG0010841	LOC115769317|XP_030569911.1|DNOV	LOC117587885|XP_034134753.1|DGUA
OG0010842	LOC115758985|XP_030555651.1|DNOV	LOC117578651|XP_034120159.1|DGUA
OG0010844	LOC115761199|XP_030558737.1|DNOV	LOC117589592|XP_034137549.1|DGUA
OG0010845	LOC115767791|XP_030567983.1|DNOV	LOC117580938|XP_034123612.1|DGUA
OG0010846	LOC115768225|XP_030568611.1|DNOV	LOC117591109|XP_034140102.1|DGUA
OG0010847	LOC115768860|XP_030569423.1|DNOV	LOC117590858|XP_034139748.1|DGUA
OG0010848	LOC115768856|XP_030569417.1|DNOV	LOC117581268|XP_034124169.1|DGUA
OG0010849	LOC115768392|XP_030568826.1|DNOV	LOC117590715|XP_034139508.1|DGUA
OG0010850	LOC115768594|XP_030569104.1|DNOV	LOC117591000|XP_034139973.1|DGUA
OG0010851	LOC115764244|XP_030563021.1|DNOV	LOC117588615|XP_034135915.1|DGUA
OG0010853	LOC115768016|XP_030568289.1|DNOV	LOC117580932|XP_034123603.1|DGUA
OG0010854	LOC115765205|XP_030564505.1|DNOV	LOC117588702|XP_034136042.1|DGUA
OG0010855	LOC115769081|XP_030569654.1|DNOV	LOC117590281|XP_034138658.1|DGUA
OG0010856	LOC115765293|XP_030564644.1|DNOV	LOC117580851|XP_034123488.1|DGUA
OG0010858	LOC115767317|XP_030567417.1|DNOV	LOC117581362|XP_034124385.1|DGUA
OG0010859	LOC115769219|XP_030569792.1|DNOV	LOC117583884|XP_034128429.1|DGUA
OG0010860	LOC115758977|XP_030555639.1|DNOV	LOC117587873|XP_034134742.1|DGUA
OG0010861	LOC115760110|XP_030557163.1|DNOV	LOC117582324|XP_034125861.1|DGUA
OG0010862	LOC115759141|XP_030555852.1|DNOV	LOC117584152|XP_034128802.1|DGUA
OG0010863	LOC115759813|XP_030556765.1|DNOV	LOC117588111|XP_034135075.1|DGUA
OG0010864	LOC115765541|XP_030565025.1|DNOV	LOC117584564|XP_034129418.1|DGUA
OG0010865	LOC115763139|XP_030561447.1|DNOV	LOC117584386|XP_034129131.1|DGUA
OG0010866	LOC115769506|XP_030570197.1|DNOV	LOC117589331|XP_034137070.1|DGUA
OG0010868	LOC115766918|XP_030566859.1|DNOV	LOC117579813|XP_034121794.1|DGUA
OG0010869	LOC115769652|XP_030570424.1|DNOV	LOC117589173|XP_034136782.1|DGUA
OG0010870	LOC115769445|XP_030570115.1|DNOV	LOC117587157|XP_034133554.1|DGUA
OG0010871	LOC115769446|XP_030570116.1|DNOV	LOC117587168|XP_034133571.1|DGUA
OG0010872	LOC115769876|XP_030570738.1|DNOV	LOC117586990|XP_034133281.1|DGUA
OG0010873	LOC115769486|XP_030570164.1|DNOV	LOC117586980|XP_034133266.1|DGUA
OG0010874	LOC115771171|XP_030572614.1|DNOV	LOC117579942|XP_034121989.1|DGUA
OG0010875	LOC115770823|XP_030572109.1|DNOV	LOC117579412|XP_034121182.1|DGUA
OG0010876	LOC115771296|XP_030572780.1|DNOV	LOC117589064|XP_034136586.1|DGUA
OG0010877	LOC115771087|XP_030572500.1|DNOV	LOC117587004|XP_034133300.1|DGUA
OG0010878	LOC115770480|XP_030571624.1|DNOV	LOC117579936|XP_034121982.1|DGUA
OG0010879	LOC115767595|XP_030567751.1|DNOV	LOC117579439|XP_034121216.1|DGUA
OG0010880	LOC115768706|XP_030569258.1|DNOV	LOC117579175|XP_034120828.1|DGUA
OG0010881	LOC115762192|XP_030560179.1|DNOV	LOC117578657|XP_034120172.1|DGUA
OG0010882	LOC115761029|XP_030558503.1|DNOV	LOC117592298|XP_034141859.1|DGUA
OG0010883	LOC115770316|XP_030571412.1|DNOV	LOC117579822|XP_034121804.1|DGUA
OG0010884	LOC115771394|XP_030572940.1|DNOV	LOC117579725|XP_034121613.1|DGUA
OG0010885	LOC115769440|XP_030570111.1|DNOV	LOC117579792|XP_034121746.1|DGUA
OG0010886	LOC115770470|XP_030571608.1|DNOV	LOC117586620|XP_034132717.1|DGUA
OG0010887	LOC115770141|XP_030571146.1|DNOV	LOC117580380|XP_034122807.1|DGUA
OG0010888	LOC115762266|XP_030560286.1|DNOV	LOC117591893|XP_034141168.1|DGUA
OG0010889	LOC115760992|XP_030558459.1|DNOV	LOC117584619|XP_034129527.1|DGUA
OG0010891	LOC115762304|XP_030560331.1|DNOV	LOC117578739|XP_034120294.1|DGUA
OG0010894	LOC115765217|XP_030564522.1|DNOV	LOC117591835|XP_034141093.1|DGUA
OG0010895	LOC115762897|XP_030561136.1|DNOV	LOC117591844|XP_034141104.1|DGUA
OG0010896	LOC115760711|XP_030558039.1|DNOV, LOC115760975|XP_030558436.1|DNOV	LOC117592697|XP_034142553.1|DGUA
OG0010898	LOC115763883|XP_030562519.1|DNOV	LOC117586354|XP_034132263.1|DGUA
OG0010899	LOC115759655|XP_030556504.1|DNOV	LOC117583468|XP_034127667.1|DGUA
OG0010900	LOC115764048|XP_030562749.1|DNOV	LOC117582971|XP_034126982.1|DGUA
OG0010901	LOC115761356|XP_030558963.1|DNOV	LOC117589672|XP_034137706.1|DGUA
OG0010902	LOC115765073|XP_030564309.1|DNOV	LOC117585191|XP_034130429.1|DGUA
OG0010903	LOC115765066|XP_030564301.1|DNOV	LOC117583083|XP_034127151.1|DGUA
OG0010904	LOC115770550|XP_030571713.1|DNOV	LOC117585300|XP_034130619.1|DGUA
OG0010905	LOC115761657|XP_030559358.1|DNOV	LOC117583758|XP_034128179.1|DGUA
OG0010907	LOC115761450|XP_030559077.1|DNOV	LOC117586125|XP_034131881.1|DGUA
OG0010908	LOC115767887|XP_030568112.1|DNOV	LOC117590167|XP_034138453.1|DGUA
OG0010909	LOC115763782|XP_030562362.1|DNOV	LOC117589582|XP_034137535.1|DGUA
OG0010910	LOC115771942|XP_030573702.1|DNOV	LOC117583174|XP_034127262.1|DGUA
OG0010911	LOC115770379|XP_030571488.1|DNOV	LOC117586280|XP_034132125.1|DGUA
OG0010912	LOC115766258|XP_030565978.1|DNOV	LOC117585979|XP_034131687.1|DGUA
OG0010913	LOC115772045|XP_030573843.1|DNOV	LOC117583700|XP_034128073.1|DGUA
OG0010915	LOC115758166|XP_030554567.1|DNOV, LOC115757803|XP_030554081.1|DNOV	LOC117592064|XP_034141453.1|DGUA
OG0010916	LOC115757881|XP_030554181.1|DNOV	LOC117583863|XP_034128389.1|DGUA
OG0010917	LOC115764457|XP_030563353.1|DNOV	LOC117587180|XP_034133634.1|DGUA
OG0010919	LOC115763237|XP_030561573.1|DNOV	LOC117581751|XP_034125039.1|DGUA
OG0010921	LOC115763446|XP_030561874.1|DNOV	LOC117587839|XP_034134694.1|DGUA
OG0010922	LOC115758804|XP_030555440.1|DNOV	LOC117582371|XP_034125922.1|DGUA
OG0010923	LOC115769100|XP_030569670.1|DNOV	LOC117581569|XP_034124804.1|DGUA
OG0010924	LOC115759041|XP_030555724.1|DNOV	LOC117584472|XP_034129287.1|DGUA
OG0010925	LOC115762899|XP_030561133.1|DNOV	LOC117589425|XP_034137251.1|DGUA
OG0010926	LOC115770290|XP_030571389.1|DNOV	LOC117579038|XP_034120623.1|DGUA
OG0010927	LOC115769970|XP_030570882.1|DNOV	LOC117588870|XP_034136268.1|DGUA
OG0010928	LOC115762698|XP_030560879.1|DNOV	LOC117587355|XP_034133887.1|DGUA
OG0010929	LOC115763565|XP_030562044.1|DNOV	LOC117587828|XP_034134679.1|DGUA
OG0010930	LOC115763489|XP_030561941.1|DNOV	LOC117587994|XP_034134899.1|DGUA
OG0010931	LOC115763433|XP_030561856.1|DNOV	LOC117587733|XP_034134542.1|DGUA
OG0010932	LOC115768826|XP_030569386.1|DNOV	LOC117590898|XP_034139820.1|DGUA
OG0010933	LOC115758884|XP_030555539.1|DNOV	LOC117582003|XP_034125389.1|DGUA
OG0010934	LOC115759143|XP_030555853.1|DNOV	LOC117588013|XP_034134932.1|DGUA
OG0010935	LOC115763467|XP_030561909.1|DNOV	LOC117587633|XP_034134391.1|DGUA
OG0010936	LOC115766293|XP_030566026.1|DNOV	LOC117584091|XP_034128730.1|DGUA
OG0010946	LOC115762971|XP_030561209.1|DNOV, LOC115770880|XP_030572175.1|DNOV	LOC117585898|XP_034131545.1|DGUA
OG0010962	LOC115758526|XP_030555077.1|DNOV	LOC117587533|XP_034134229.1|DGUA
OG0010964	LOC115759128|XP_030555832.1|DNOV	LOC117587661|XP_034134442.1|DGUA
OG0010968	LOC115768089|XP_030568425.1|DNOV	LOC117588916|XP_034136380.1|DGUA
OG0010969	LOC115771753|XP_030573463.1|DNOV	LOC117585399|XP_034130754.1|DGUA
OG0010972	LOC115759588|XP_030556417.1|DNOV	LOC117586445|XP_034132376.1|DGUA
OG0010974	LOC115771217|XP_030572678.1|DNOV	LOC117580052|XP_034122180.1|DGUA
OG0010975	LOC115772127|XP_030573965.1|DNOV	LOC117583516|XP_034127752.1|DGUA
OG0010978	LOC115767341|XP_030567452.1|DNOV	LOC117590936|XP_034139868.1|DGUA
OG0010979	LOC115767404|XP_030567530.1|DNOV	LOC117591028|XP_034140014.1|DGUA
OG0010981	LOC115768514|XP_030568960.1|DNOV	LOC117590781|XP_034139622.1|DGUA
OG0010987	LOC115764357|XP_030563176.1|DNOV	LOC117591385|XP_034140519.1|DGUA
