Orthogroup	DNOV.longest_only	DPER.longest_only
OG0010185	LOC115763176|XP_030561495.1|DNOV	LOC6590228|XP_002016077.1|DPER
OG0010186	LOC115770407|XP_030571526.1|DNOV	LOC6597090|XP_002022265.1|DPER
OG0010187	LOC115762403|XP_030560451.1|DNOV	LOC6601347|XP_002026406.2|DPER
OG0010188	LOC115762516|XP_030560629.1|DNOV	LOC6590099|XP_002015984.1|DPER
OG0010189	LOC115762268|XP_030560288.1|DNOV	LOC6592215|XP_002018485.1|DPER
OG0010190	LOC115762264|XP_030560285.1|DNOV	LOC6593217|XP_002018477.1|DPER
OG0010191	LOC115762237|XP_030560239.1|DNOV	LOC6593002|XP_002018454.1|DPER
OG0010192	LOC115761005|XP_030558476.1|DNOV	LOC6592876|XP_002018543.1|DPER
OG0010193	LOC115762424|XP_030560480.1|DNOV	LOC6602058|XP_002027189.2|DPER
OG0010194	LOC115769683|XP_030570466.1|DNOV	LOC6598983|XP_026847954.1|DPER
OG0010195	LOC115769674|XP_030570453.1|DNOV	LOC113566466|XP_026847959.1|DPER
OG0010196	LOC115760575|XP_030557852.1|DNOV	LOC6600963|XP_002026001.1|DPER
OG0010197	LOC115760646|XP_030557968.1|DNOV	LOC6590716|XP_002016248.2|DPER
OG0010198	LOC115760882|XP_030558308.1|DNOV	LOC6591314|XP_002016137.1|DPER
OG0010199	LOC115771140|XP_030572574.1|DNOV	LOC6600825|XP_002025892.1|DPER
OG0010200	LOC115758033|XP_030554402.1|DNOV	LOC6592311|XP_002017570.1|DPER
OG0010201	LOC115758059|XP_030554433.1|DNOV	LOC6601278|XP_002026350.1|DPER
OG0010202	LOC115758400|XP_030554906.1|DNOV	LOC6592448|XP_002018298.1|DPER
OG0010203	LOC115760739|XP_030558076.1|DNOV	LOC6593205|XP_002018034.1|DPER
OG0010204	LOC115762399|XP_030560448.1|DNOV	LOC6592689|XP_002017956.1|DPER
OG0010205	LOC115762886|XP_030561124.1|DNOV	LOC6601607|XP_026841611.1|DPER
OG0010206	LOC115762670|XP_030560848.1|DNOV	LOC6601609|XP_026841464.1|DPER
OG0010207	LOC115758219|XP_030554628.1|DNOV	LOC6590724|XP_002016175.2|DPER
OG0010208	LOC115758307|XP_030554735.1|DNOV	LOC6592686|XP_026842566.1|DPER
OG0010209	LOC115758306|XP_030554734.1|DNOV	LOC6592685|XP_002017952.2|DPER
OG0010210	LOC115758281|XP_030554703.1|DNOV	LOC6592263|XP_002017841.1|DPER
OG0010211	LOC115758165|XP_030554566.1|DNOV, LOC115757802|XP_030554080.1|DNOV	LOC6590044|XP_002016438.2|DPER
OG0010212	LOC115758895|XP_030555555.1|DNOV	LOC6592412|XP_002018057.1|DPER
OG0010213	LOC115760269|XP_030557403.1|DNOV	LOC6592410|XP_002018055.1|DPER
OG0010214	LOC115771355|XP_030572892.1|DNOV	LOC6592228|XP_002018047.1|DPER
OG0010215	LOC115767478|XP_030567642.1|DNOV	LOC6590622|XP_002016709.1|DPER
OG0010216	LOC115766611|XP_030566460.1|DNOV	LOC6591114|XP_002015816.1|DPER
OG0010217	LOC115766598|XP_030566445.1|DNOV	LOC6590316|XP_002015861.1|DPER
OG0010218	LOC115766591|XP_030566437.1|DNOV	LOC6590440|XP_002015867.1|DPER
OG0010219	LOC115766595|XP_030566442.1|DNOV	LOC6589928|XP_002015879.1|DPER
OG0010220	LOC115764495|XP_030563443.1|DNOV	LOC6590657|XP_002016415.1|DPER
OG0010221	LOC115764468|XP_030563370.1|DNOV	LOC6590348|XP_002016417.2|DPER
OG0010222	LOC115764509|XP_030563464.1|DNOV	LOC6592599|XP_002018514.1|DPER
OG0010223	LOC115764458|XP_030563355.1|DNOV	LOC6591242|XP_026842552.1|DPER
OG0010224	LOC115758035|XP_030554406.1|DNOV	LOC6590454|XP_002016380.2|DPER
OG0010225	LOC115763830|XP_030562442.1|DNOV	LOC6591387|XP_002017358.2|DPER
OG0010226	LOC115761737|XP_030559483.1|DNOV	LOC6594266|XP_002019513.1|DPER
OG0010227	LOC115763671|XP_030562201.1|DNOV	LOC113564944|XP_026840339.1|DPER
OG0010228	LOC115770717|XP_030571977.1|DNOV	LOC6594656|XP_002019661.1|DPER
OG0010229	LOC115759589|XP_030556418.1|DNOV	LOC6594053|XP_002019876.1|DPER
OG0010230	LOC115759607|XP_030556438.1|DNOV	LOC6594103|XP_002019880.1|DPER
OG0010231	LOC115761409|XP_030559029.1|DNOV	LOC6595339|XP_002020552.2|DPER
OG0010232	LOC115761231|XP_030558783.1|DNOV	LOC113565109|XP_026841627.1|DPER
OG0010233	LOC115761185|XP_030558708.1|DNOV	LOC6588530|XP_002013575.1|DPER
OG0010234	LOC115764046|XP_030562746.1|DNOV	LOC113565820|XP_026844855.1|DPER
OG0010235	LOC115765014|XP_030564227.1|DNOV	LOC6595129|XP_002020295.1|DPER
OG0010236	LOC115765062|XP_030564296.1|DNOV	LOC113564884|XP_026839896.1|DPER
OG0010237	LOC115772081|XP_030573894.1|DNOV	LOC113566236|XP_026846806.1|DPER, LOC6588047|XP_026842925.1|DPER
OG0010238	LOC115763866|XP_030562502.1|DNOV	LOC6591921|XP_002017423.2|DPER
OG0010239	LOC115761417|XP_030559033.1|DNOV	LOC6587863|XP_002012933.1|DPER
OG0010240	LOC115761789|XP_030559583.1|DNOV	LOC6598007|XP_026843577.1|DPER
OG0010241	LOC115761446|XP_030559073.1|DNOV	LOC113566234|XP_026846797.1|DPER
OG0010242	LOC115771688|XP_030573365.1|DNOV	LOC6595284|XP_002020350.1|DPER
OG0010243	LOC115771664|XP_030573338.1|DNOV	LOC6598670|XP_002023757.1|DPER
OG0010244	LOC115761456|XP_030559082.1|DNOV	LOC6598766|XP_002023800.2|DPER
OG0010245	LOC115759530|XP_030556340.1|DNOV	LOC6591347|XP_002017455.1|DPER
OG0010246	LOC115761497|XP_030559125.1|DNOV	LOC6588620|XP_026840355.1|DPER
OG0010247	LOC115761679|XP_030559395.1|DNOV	LOC113567344|XP_026850664.1|DPER
OG0010248	LOC115771601|XP_030573219.1|DNOV	LOC6587586|XP_002013098.2|DPER
OG0010249	LOC115766157|XP_030565857.1|DNOV	LOC6594715|XP_002019400.2|DPER
OG0010250	LOC115761305|XP_030558892.1|DNOV	LOC6587486|XP_002013880.1|DPER
OG0010251	LOC115757736|XP_030553981.1|DNOV, LOC115757735|XP_030553980.1|DNOV	LOC6598843|XP_002023961.1|DPER
OG0010253	LOC115760560|XP_030557825.1|DNOV	LOC6592425|XP_002018237.1|DPER
OG0010254	LOC115760949|XP_030558394.1|DNOV	LOC6592610|XP_002018158.1|DPER
OG0010256	LOC115761293|XP_030558880.1|DNOV	LOC6595105|XP_002020179.1|DPER
OG0010258	LOC115769350|XP_030569984.1|DNOV	LOC6602322|XP_002027336.1|DPER, LOC6595824|XP_002021301.1|DPER
OG0010259	LOC115770383|XP_030571491.1|DNOV	LOC6601357|XP_026847891.1|DPER
OG0010260	LOC115763116|XP_030561420.1|DNOV	LOC113565525|XP_026843603.1|DPER
OG0010275	LOC115764012|XP_030562699.1|DNOV	LOC6587684|XP_026850213.1|DPER
OG0010276	LOC115767181|XP_030567230.1|DNOV	LOC6597712|XP_026846539.1|DPER
OG0010279	LOC115761566|XP_030559214.1|DNOV	LOC6587388|XP_002014028.1|DPER
OG0010280	LOC115771359|XP_030572902.1|DNOV	LOC6598176|XP_026846243.1|DPER
OG0010282	LOC115761655|XP_030559357.1|DNOV	LOC6587927|XP_002014079.1|DPER
OG0010283	LOC115770704|XP_030571959.1|DNOV	LOC6591902|XP_002017049.2|DPER
OG0010284	LOC115772006|XP_030573798.1|DNOV	LOC6588618|XP_002013017.1|DPER
OG0010285	LOC115761202|XP_030558747.1|DNOV	LOC6587675|XP_002012743.2|DPER
OG0010286	LOC115765068|XP_030564303.1|DNOV	LOC6595128|XP_002020294.1|DPER
OG0010288	LOC115759479|XP_030556272.1|DNOV	LOC6588487|XP_026847411.1|DPER
OG0010289	LOC115764146|XP_030562882.1|DNOV	LOC6588614|XP_026851162.1|DPER
OG0010290	LOC115762011|XP_030559940.1|DNOV	LOC6595198|XP_002020233.1|DPER
OG0010292	LOC115757711|XP_030553929.1|DNOV	LOC6595225|XP_002020198.1|DPER
OG0010293	LOC115760022|XP_030557044.1|DNOV	LOC6589435|XP_002014862.1|DPER
OG0010294	LOC115763093|XP_030561391.1|DNOV	LOC6596598|XP_026843801.1|DPER
OG0010295	LOC115758578|XP_030555154.1|DNOV	LOC6596338|XP_002021694.1|DPER
OG0010296	LOC115764337|XP_030563155.1|DNOV	LOC6592794|XP_026841987.1|DPER
OG0010297	LOC115762056|XP_030560002.1|DNOV	LOC113565222|XP_026842582.1|DPER
OG0010298	LOC115764059|XP_030562769.1|DNOV	LOC6590182|XP_026840614.1|DPER
OG0010299	LOC115762301|XP_030560328.1|DNOV	LOC6590476|XP_002016662.1|DPER
OG0010300	LOC115762344|XP_030560370.1|DNOV	LOC6592930|XP_026840769.1|DPER
OG0010301	LOC115763840|XP_030562460.1|DNOV	LOC6591664|XP_002016993.2|DPER
OG0010302	LOC115764574|XP_030563572.1|DNOV	LOC113565054|XP_026841034.1|DPER
OG0010303	LOC115764830|XP_030563942.1|DNOV	LOC6590493|XP_002015642.1|DPER
OG0010304	LOC115767197|XP_030567247.1|DNOV	LOC6602690|XP_026845986.1|DPER
OG0010305	LOC115766380|XP_030566144.1|DNOV	LOC6600037|XP_026849135.1|DPER
OG0010306	LOC115767191|XP_030567242.1|DNOV	LOC6600014|XP_026849168.1|DPER
OG0010307	LOC115768686|XP_030569232.1|DNOV	LOC6599240|XP_026848296.1|DPER
OG0010308	LOC115771342|XP_030572873.1|DNOV	LOC6598179|XP_026846229.1|DPER
OG0010310	LOC115768448|XP_030568867.1|DNOV	LOC6596754|XP_002021937.1|DPER
OG0010311	LOC115766440|XP_030566229.1|DNOV	LOC6597451|XP_026846517.1|DPER
OG0010312	LOC115766357|XP_030566117.1|DNOV	LOC6597356|XP_002022397.2|DPER
OG0010313	LOC115768909|XP_030569500.1|DNOV	LOC6603333|XP_026848201.1|DPER
OG0010314	LOC115771327|XP_030572852.1|DNOV	LOC6598228|XP_002023370.1|DPER
OG0010315	LOC115765309|XP_030564667.1|DNOV	LOC6597890|XP_002023050.1|DPER
OG0010317	LOC115767599|XP_030567752.1|DNOV	LOC6600788|XP_002025811.2|DPER
OG0010318	LOC115768473|XP_030568908.1|DNOV	LOC6602602|XP_002027596.1|DPER
OG0010319	LOC115766874|XP_030566796.1|DNOV	LOC6600173|XP_002025272.1|DPER
OG0010320	LOC115768196|XP_030568569.1|DNOV	LOC6600720|XP_002025790.1|DPER
OG0010322	LOC115766968|XP_030566921.1|DNOV	LOC6599745|XP_002024815.1|DPER
OG0010323	LOC115770604|XP_030571801.1|DNOV	LOC6601101|XP_026847435.1|DPER
OG0010325	LOC115771177|XP_030572622.1|DNOV	LOC6597199|XP_002022344.1|DPER
OG0010327	LOC115771247|XP_030572708.1|DNOV	LOC6599587|XP_002024707.2|DPER
OG0010329	LOC115762885|XP_030561120.1|DNOV	LOC6599689|XP_026847292.1|DPER
OG0010330	LOC115768713|XP_030569272.1|DNOV	LOC6599022|XP_002024139.2|DPER
OG0010332	LOC115766815|XP_030566710.1|DNOV	LOC6602889|XP_002027887.1|DPER
OG0010333	LOC115763046|XP_030561329.1|DNOV	LOC6593766|XP_002018958.1|DPER
OG0010334	LOC115759868|XP_030556838.1|DNOV	LOC6589336|XP_002014554.1|DPER
OG0010335	LOC115767211|XP_030567265.1|DNOV	LOC6600044|XP_026849165.1|DPER
OG0010336	LOC115767770|XP_030567953.1|DNOV	LOC6596701|XP_002021970.1|DPER, LOC6596699|XP_002021968.2|DPER, LOC113566092|XP_026845919.1|DPER
OG0010337	LOC115767368|XP_030567487.1|DNOV	LOC6602593|XP_002027617.1|DPER
OG0010338	LOC115767349|XP_030567460.1|DNOV	LOC6597701|XP_002022882.1|DPER
OG0010339	LOC115768241|XP_030568627.1|DNOV	LOC6596006|XP_002020995.1|DPER
OG0010340	LOC115768975|XP_030569551.1|DNOV	LOC6599907|XP_026849163.1|DPER
OG0010341	LOC115768980|XP_030569556.1|DNOV	LOC113566675|XP_026849162.1|DPER
OG0010342	LOC115766823|XP_030566719.1|DNOV	LOC6598251|XP_026846253.1|DPER
OG0010343	LOC115768810|XP_030569367.1|DNOV	LOC6600073|XP_026845133.1|DPER
OG0010344	LOC115767361|XP_030567479.1|DNOV	LOC6597033|XP_026845445.1|DPER
OG0010345	LOC115768296|XP_030568701.1|DNOV	LOC6602897|XP_002027920.1|DPER
OG0010346	LOC115768507|XP_030568953.1|DNOV	LOC6596674|XP_002021977.2|DPER
OG0010347	LOC115768787|XP_030569344.1|DNOV	LOC6602617|XP_026846655.1|DPER
OG0010348	LOC115768861|XP_030569424.1|DNOV	LOC6592465|XP_002017799.2|DPER
OG0010349	LOC115768378|XP_030568809.1|DNOV	LOC6596816|XP_002022052.1|DPER
OG0010350	LOC115768374|XP_030568806.1|DNOV	LOC6602767|XP_026847739.1|DPER
OG0010351	LOC115768183|XP_030568551.1|DNOV	LOC6599993|XP_002025151.1|DPER
OG0010352	LOC115765377|XP_030564761.1|DNOV	LOC6599969|XP_002025158.1|DPER
OG0010353	LOC115765427|XP_030564833.1|DNOV	LOC6597215|XP_026846534.1|DPER
OG0010354	LOC115768067|XP_030568378.1|DNOV	LOC6598472|XP_002023700.1|DPER
OG0010355	LOC115766876|XP_030566802.1|DNOV	LOC6600356|XP_002025480.1|DPER
OG0010356	LOC115764257|XP_030563036.1|DNOV	LOC113566277|XP_026847031.1|DPER, LOC6601760|XP_026849838.1|DPER
OG0010357	LOC115765439|XP_030564864.1|DNOV	LOC6597205|XP_002022613.1|DPER
OG0010358	LOC115767306|XP_030567403.1|DNOV	LOC6598445|XP_026848632.1|DPER
OG0010359	LOC115767002|XP_030566984.1|DNOV	LOC6596677|XP_026845955.1|DPER
OG0010360	LOC115767042|XP_030567031.1|DNOV	LOC6596679|XP_002021982.1|DPER
OG0010361	LOC115767046|XP_030567037.1|DNOV	LOC113566107|XP_026845978.1|DPER
OG0010362	LOC115767099|XP_030567107.1|DNOV	LOC6596656|XP_002021994.1|DPER
OG0010363	LOC115765313|XP_030564671.1|DNOV	LOC6600660|XP_026848700.1|DPER
OG0010364	LOC115765294|XP_030564646.1|DNOV	LOC6599422|XP_002024472.1|DPER
OG0010365	LOC115765366|XP_030564749.1|DNOV	LOC6597734|XP_026846983.1|DPER
OG0010366	LOC115765302|XP_030564657.1|DNOV	LOC6597220|XP_002022597.1|DPER
OG0010367	LOC115765101|XP_030564346.1|DNOV	LOC6599181|XP_026848330.1|DPER
OG0010368	LOC115765100|XP_030564345.1|DNOV	LOC6599176|XP_002024367.1|DPER
OG0010369	LOC115767873|XP_030568093.1|DNOV	LOC6598474|XP_002023665.1|DPER
OG0010370	LOC115765325|XP_030564686.1|DNOV	LOC6597859|XP_002023052.2|DPER
OG0010371	LOC115765317|XP_030564677.1|DNOV	LOC6597906|XP_002023033.2|DPER
OG0010372	LOC115771325|XP_030572850.1|DNOV	LOC6598222|XP_002023364.1|DPER
OG0010373	LOC115771328|XP_030572853.1|DNOV	LOC6598229|XP_002023371.1|DPER
OG0010374	LOC115766381|XP_030566145.1|DNOV	LOC6600039|XP_026849236.1|DPER
OG0010375	LOC115766360|XP_030566120.1|DNOV	LOC6600040|XP_002025087.2|DPER
OG0010376	LOC115764325|XP_030563134.1|DNOV	LOC6597819|XP_002022951.1|DPER
OG0010377	LOC115764297|XP_030563091.1|DNOV	LOC6597806|XP_026846987.1|DPER
OG0010378	LOC115771334|XP_030572860.1|DNOV	LOC6597746|XP_002022966.1|DPER
OG0010379	LOC115768055|XP_030568355.1|DNOV	LOC6597464|XP_002022630.2|DPER
OG0010380	LOC115764420|XP_030563279.1|DNOV	LOC6597475|XP_002022711.2|DPER
OG0010381	LOC115767542|XP_030567681.1|DNOV	LOC113566703|XP_026849317.1|DPER
OG0010382	LOC115764345|XP_030563162.1|DNOV	LOC6597658|XP_002022689.1|DPER
OG0010383	LOC115764411|XP_030563269.1|DNOV	LOC6597652|XP_002022683.1|DPER
OG0010384	LOC115768352|XP_030568776.1|DNOV	LOC6596864|XP_026845861.1|DPER
OG0010385	LOC115759097|XP_030555791.1|DNOV	LOC6593347|XP_002018813.1|DPER
OG0010386	LOC115763576|XP_030562054.1|DNOV	LOC6593782|XP_026843372.1|DPER
OG0010387	LOC115763521|XP_030561983.1|DNOV	LOC6593277|XP_002018793.1|DPER
OG0010388	LOC115763399|XP_030561803.1|DNOV	LOC6589019|XP_002014438.1|DPER
OG0010389	LOC115763352|XP_030561733.1|DNOV	LOC6593997|XP_002019049.1|DPER
OG0010390	LOC115763604|XP_030562092.1|DNOV	LOC113565527|XP_026843617.1|DPER
OG0010391	LOC115763335|XP_030561701.1|DNOV	LOC6593967|XP_002018952.1|DPER
OG0010392	LOC115763208|XP_030561534.1|DNOV	LOC6593849|XP_002019217.1|DPER
OG0010393	LOC115763272|XP_030561610.1|DNOV	LOC6603388|XP_002028357.1|DPER
OG0010394	LOC115763532|XP_030562007.1|DNOV	LOC6593773|XP_002018965.1|DPER
OG0010395	LOC115763169|XP_030561482.1|DNOV	LOC6596528|XP_002021725.1|DPER
OG0010396	LOC115763221|XP_030561554.1|DNOV	LOC6593497|XP_002019160.1|DPER
OG0010397	LOC115763184|XP_030561501.1|DNOV	LOC6593319|XP_002018941.1|DPER
OG0010398	LOC115769209|XP_030569777.1|DNOV	LOC6593717|XP_002018896.1|DPER
OG0010399	LOC115769198|XP_030569762.1|DNOV	LOC6593722|XP_002018901.1|DPER
OG0010400	LOC115759356|XP_030556138.1|DNOV	LOC6593476|XP_002018915.1|DPER
OG0010401	LOC115758771|XP_030555395.1|DNOV	LOC6593483|XP_002018922.1|DPER
OG0010402	LOC115758539|XP_030555092.1|DNOV	LOC6589886|XP_026843883.1|DPER
OG0010403	LOC115758363|XP_030554810.1|DNOV	LOC6589882|XP_002014486.1|DPER
OG0010404	LOC115758976|XP_030555638.1|DNOV	LOC6596465|XP_002021760.1|DPER
OG0010405	LOC115758759|XP_030555378.1|DNOV	LOC6596464|XP_002021759.1|DPER
OG0010406	LOC115758760|XP_030555379.1|DNOV	LOC6596461|XP_002021756.1|DPER
OG0010407	LOC115759340|XP_030556119.1|DNOV	LOC6593574|XP_002019254.1|DPER
OG0010408	LOC115758469|XP_030555003.1|DNOV	LOC6598080|XP_002023252.1|DPER, LOC6593822|XP_002019069.1|DPER
OG0010409	LOC115769267|XP_030569837.1|DNOV	LOC113565538|XP_026843637.1|DPER
OG0010410	LOC115763393|XP_030561796.1|DNOV	LOC6603515|XP_002028497.2|DPER
OG0010411	LOC115760250|XP_030557366.1|DNOV	LOC6588682|XP_002015210.1|DPER
OG0010412	LOC115759895|XP_030556872.1|DNOV	LOC6589556|XP_026844563.1|DPER
OG0010413	LOC115760205|XP_030557299.1|DNOV	LOC6589616|XP_002014874.1|DPER
OG0010414	LOC115760065|XP_030557104.1|DNOV	LOC6589615|XP_002014873.1|DPER
OG0010415	LOC115765459|XP_030564883.1|DNOV	LOC6595462|XP_002020895.1|DPER
OG0010416	LOC115765513|XP_030564991.1|DNOV	LOC6589663|XP_002014299.2|DPER
OG0010417	LOC115765524|XP_030565003.1|DNOV	LOC6589585|XP_026843892.1|DPER
OG0010418	LOC115759742|XP_030556641.1|DNOV	LOC6596539|XP_002021676.1|DPER
OG0010419	LOC115758945|XP_030555605.1|DNOV	LOC6596634|XP_002021642.1|DPER
OG0010420	LOC115759263|XP_030556025.1|DNOV	LOC6595560|XP_026843963.1|DPER
OG0010421	LOC115759267|XP_030556028.1|DNOV	LOC6595668|XP_002020728.1|DPER
OG0010422	LOC115759271|XP_030556033.1|DNOV	LOC113565519|XP_026843586.1|DPER
OG0010423	LOC115758688|XP_030555292.1|DNOV	LOC6598074|XP_026843411.1|DPER
OG0010424	LOC115758790|XP_030555423.1|DNOV	LOC6602254|XP_026843513.1|DPER
OG0010425	LOC115759994|XP_030557010.1|DNOV	LOC6595711|XP_002020747.1|DPER
OG0010426	LOC115759990|XP_030557003.1|DNOV	LOC6595710|XP_002020746.1|DPER
OG0010427	LOC115765935|XP_030565541.1|DNOV	LOC6593675|XP_002018622.2|DPER
OG0010428	LOC115765944|XP_030565550.1|DNOV	LOC6593668|XP_026843504.1|DPER
OG0010429	LOC115765949|XP_030565557.1|DNOV	LOC6589177|XP_002014626.1|DPER
OG0010430	LOC115760057|XP_030557095.1|DNOV	LOC6589642|XP_002015346.2|DPER
OG0010431	LOC115760307|XP_030557455.1|DNOV	LOC6588897|XP_026844404.1|DPER
OG0010432	LOC115760306|XP_030557454.1|DNOV	LOC6588896|XP_026844369.1|DPER
OG0010433	LOC115759929|XP_030556926.1|DNOV	LOC6589091|XP_002014973.1|DPER
OG0010434	LOC115758872|XP_030555524.1|DNOV	LOC6589373|XP_002014899.1|DPER
OG0010435	LOC115758521|XP_030555074.1|DNOV	LOC6596315|XP_026843000.1|DPER
OG0010436	LOC115759257|XP_030556017.1|DNOV	LOC6589761|XP_002015112.1|DPER
OG0010437	LOC115760173|XP_030557255.1|DNOV	LOC6593433|XP_002019118.1|DPER
OG0010438	LOC115758757|XP_030555376.1|DNOV	LOC6587456|XP_026851032.1|DPER, LOC6595715|XP_002020751.1|DPER
OG0010439	LOC115758641|XP_030555237.1|DNOV	LOC6593742|XP_002019000.1|DPER
OG0010440	LOC115765509|XP_030564987.1|DNOV	LOC113565765|XP_026844664.1|DPER
OG0010441	LOC115765529|XP_030565006.1|DNOV	LOC113565806|XP_026844784.1|DPER
OG0010442	LOC115765460|XP_030564884.1|DNOV	LOC6591582|XP_002017370.1|DPER
OG0010443	LOC115763224|XP_030561558.1|DNOV	LOC6596412|XP_002021597.1|DPER
OG0010444	LOC115763141|XP_030561449.1|DNOV	LOC6596414|XP_002021599.1|DPER
OG0010445	LOC115758631|XP_030555225.1|DNOV	LOC6596366|XP_026843472.1|DPER
OG0010446	LOC115765545|XP_030565030.1|DNOV	LOC113565690|XP_026844286.1|DPER
OG0010447	LOC115762643|XP_030560808.1|DNOV	LOC6599473|XP_002024593.1|DPER
OG0010448	LOC115770255|XP_030571330.1|DNOV	LOC6600260|XP_002025425.2|DPER
OG0010449	LOC115770412|XP_030571533.1|DNOV	LOC6596103|XP_002021256.1|DPER
OG0010450	LOC115770267|XP_030571345.1|DNOV	LOC6603282|XP_002028258.2|DPER
OG0010451	LOC115770205|XP_030571259.1|DNOV	LOC6603296|XP_002028277.1|DPER
OG0010452	LOC115771470|XP_030573053.1|DNOV	LOC6599652|XP_026849590.1|DPER
OG0010453	LOC115770106|XP_030571083.1|DNOV	LOC6599644|XP_002024754.1|DPER
OG0010454	LOC115769791|XP_030570618.1|DNOV	LOC113566409|XP_026847653.1|DPER
OG0010455	LOC115769671|XP_030570446.1|DNOV	LOC6599774|XP_002024861.1|DPER
OG0010456	LOC115769508|XP_030570199.1|DNOV	LOC6601374|XP_002026510.1|DPER
OG0010457	LOC115766928|XP_030566875.1|DNOV	LOC6599756|XP_026847266.1|DPER
OG0010458	LOC115766929|XP_030566876.1|DNOV	LOC113566343|XP_026847396.1|DPER
OG0010459	LOC115766931|XP_030566878.1|DNOV	LOC6599754|XP_002024824.1|DPER
OG0010460	LOC115766933|XP_030566880.1|DNOV	LOC6599750|XP_026847401.1|DPER
OG0010461	LOC115766962|XP_030566910.1|DNOV	LOC113566607|XP_026848809.1|DPER
OG0010462	LOC115768080|XP_030568406.1|DNOV	LOC6601083|XP_026847374.1|DPER
OG0010463	LOC115762918|XP_030561158.1|DNOV	LOC6599701|XP_002024954.1|DPER
OG0010464	LOC115762882|XP_030561117.1|DNOV	LOC6599693|XP_002024946.1|DPER
OG0010465	LOC115762859|XP_030561095.1|DNOV	LOC6599877|XP_002024931.1|DPER
OG0010466	LOC115762844|XP_030561079.1|DNOV	LOC113566356|XP_026847453.1|DPER
OG0010467	LOC115762851|XP_030561087.1|DNOV	LOC113566359|XP_026847458.1|DPER
OG0010468	LOC115762730|XP_030560924.1|DNOV	LOC6597125|XP_026845352.1|DPER
OG0010469	LOC115762896|XP_030561131.1|DNOV	LOC6600280|XP_002025393.1|DPER
OG0010470	LOC115770520|XP_030571683.1|DNOV	LOC6599841|XP_026847328.1|DPER
OG0010471	LOC115769651|XP_030570427.1|DNOV	LOC6599852|XP_002025001.1|DPER
OG0010472	LOC115769565|XP_030570277.1|DNOV	LOC113566938|XP_026849971.1|DPER
OG0010473	LOC115769453|XP_030570126.1|DNOV	LOC6600314|XP_026849107.1|DPER
OG0010474	LOC115769844|XP_030570680.1|DNOV	LOC113566727|XP_026849431.1|DPER
OG0010475	LOC115769400|XP_030570063.1|DNOV	LOC6601232|XP_026848165.1|DPER
OG0010476	LOC115769761|XP_030570576.1|DNOV	LOC6602456|XP_002027492.2|DPER
OG0010477	LOC115767177|XP_030567227.1|DNOV	LOC113566768|XP_026849622.1|DPER
OG0010478	LOC115771176|XP_030572621.1|DNOV	LOC6597167|XP_026845680.1|DPER
OG0010479	LOC115771146|XP_030572577.1|DNOV	LOC6597178|XP_002022356.1|DPER
OG0010480	LOC115771011|XP_030572377.1|DNOV	LOC6589515|XP_002015189.1|DPER
OG0010481	LOC115770782|XP_030572066.1|DNOV	LOC6596086|XP_026845360.1|DPER
OG0010482	LOC115770393|XP_030571501.1|DNOV	LOC6596228|XP_002021188.2|DPER
OG0010483	LOC115770479|XP_030571623.1|DNOV	LOC6597123|XP_002022280.1|DPER
OG0010484	LOC115771413|XP_030572972.1|DNOV	LOC6596143|XP_026845516.1|DPER
OG0010485	LOC115769588|XP_030570327.1|DNOV	LOC6598963|XP_002024201.1|DPER
OG0010486	LOC115767124|XP_030567148.1|DNOV	LOC6595759|XP_026845681.1|DPER
OG0010487	LOC115768579|XP_030569086.1|DNOV	LOC6600654|XP_026847666.1|DPER
OG0010488	LOC115767721|XP_030567891.1|DNOV	LOC6598887|XP_026847835.1|DPER
OG0010489	LOC115767818|XP_030568018.1|DNOV	LOC6601950|XP_002027001.2|DPER
OG0010490	LOC115763484|XP_030561932.1|DNOV	LOC6590612|XP_026842502.1|DPER
OG0010491	LOC115762529|XP_030560662.1|DNOV	LOC6592591|XP_026840811.1|DPER
OG0010492	LOC115770367|XP_030571473.1|DNOV	LOC6599061|XP_026848970.1|DPER
OG0010493	LOC115770286|XP_030571381.1|DNOV	LOC6598930|XP_026849003.1|DPER
OG0010494	LOC115770268|XP_030571346.1|DNOV	LOC6603266|XP_002028240.1|DPER
OG0010495	LOC115770271|XP_030571355.1|DNOV	LOC6600498|XP_002025605.1|DPER
OG0010496	LOC115769383|XP_030570038.1|DNOV	LOC6602284|XP_026848478.1|DPER
OG0010497	LOC115769438|XP_030570105.1|DNOV	LOC6602283|XP_026848571.1|DPER
OG0010498	LOC115762250|XP_030560262.1|DNOV	LOC6592996|XP_002017979.1|DPER
OG0010499	LOC115762256|XP_030560271.1|DNOV	LOC6593076|XP_002017889.1|DPER
OG0010500	LOC115762326|XP_030560353.1|DNOV	LOC6593261|XP_002017912.2|DPER
OG0010501	LOC115763258|XP_030561600.1|DNOV	LOC6590225|XP_002016074.2|DPER
OG0010502	LOC115770034|XP_030570960.1|DNOV	LOC6596945|XP_026845429.1|DPER
OG0010503	LOC115762443|XP_030560502.1|DNOV	LOC6601349|XP_026842073.1|DPER
OG0010504	LOC115761016|XP_030558491.1|DNOV	LOC6590263|XP_026842813.1|DPER
OG0010505	LOC115762246|XP_030560257.1|DNOV	LOC6590474|XP_002016660.1|DPER
OG0010506	LOC115762178|XP_030560158.1|DNOV	LOC6590881|XP_026840763.1|DPER
