Orthogroup	DNOV.longest_only	DERE.longest_only
OG0009840	LOC115769165|XP_030569723.1|DNOV	LOC6549284|XP_026835723.1|DERE
OG0009841	LOC115758799|XP_030555433.1|DNOV	LOC6540707|XP_001968865.1|DERE
OG0009842	LOC115770476|XP_030571621.1|DNOV	LOC6545738|XP_001972745.2|DERE
OG0009843	LOC115769370|XP_030570013.1|DNOV	LOC6544349|XP_015013353.2|DERE
OG0009844	LOC115766545|XP_030566381.1|DNOV	LOC6545874|XP_001972725.1|DERE
OG0009845	LOC115771200|XP_030572661.1|DNOV	LOC6548981|XP_001975564.2|DERE
OG0009846	LOC115759054|XP_030555738.1|DNOV	LOC6541576|XP_001968905.1|DERE
OG0009847	LOC115768582|XP_030569087.1|DNOV	LOC6551295|XP_026838586.1|DERE
OG0009848	LOC115768261|XP_030568651.1|DNOV	LOC6551078|XP_001976946.1|DERE
OG0009849	LOC115771940|XP_030573700.1|DNOV	LOC6554158|XP_015008958.1|DERE
OG0009850	LOC115767566|XP_030567711.1|DNOV	LOC26526132|XP_015011439.2|DERE
OG0009851	LOC115769103|XP_030569674.1|DNOV	LOC26526216|XP_015011443.2|DERE
OG0009852	LOC115767176|XP_030567226.1|DNOV, LOC115764343|XP_030563158.1|DNOV	LOC6545367|XP_001972602.1|DERE
OG0009853	LOC115765215|XP_030564519.1|DNOV	LOC6550814|XP_001978211.1|DERE
OG0009854	LOC115767069|XP_030567068.1|DNOV	LOC6550160|XP_026838171.1|DERE
OG0009855	LOC115763027|XP_030561293.1|DNOV	LOC6543048|XP_001969233.1|DERE
OG0009856	LOC115763114|XP_030561417.1|DNOV	LOC6540815|XP_026834730.1|DERE
OG0009857	LOC115769193|XP_030569757.1|DNOV	LOC6549286|XP_001974248.2|DERE
OG0009858	LOC115758659|XP_030555258.1|DNOV	LOC6542729|XP_001969347.1|DERE
OG0009859	LOC115758761|XP_030555381.1|DNOV	LOC6548964|XP_001974196.2|DERE
OG0009860	LOC115765530|XP_030565007.1|DNOV	LOC6543058|XP_026834746.1|DERE
OG0009861	LOC115758649|XP_030555244.1|DNOV	LOC6542852|XP_001968292.1|DERE
OG0009862	LOC115758427|XP_030554942.1|DNOV, LOC115759275|XP_030556037.1|DNOV	LOC6542682|XP_001969823.1|DERE
OG0009863	LOC115758383|XP_030554845.1|DNOV	LOC6543391|XP_015015216.1|DERE
OG0009864	LOC115758607|XP_030555194.1|DNOV	LOC6548264|XP_001974110.1|DERE
OG0009865	LOC115763411|XP_030561821.1|DNOV	LOC6543532|XP_001968699.1|DERE
OG0009866	LOC115770213|XP_030571267.1|DNOV	LOC6546341|XP_001972285.2|DERE
OG0009867	LOC115766975|XP_030566930.1|DNOV	LOC6544080|XP_001971937.1|DERE
OG0009868	LOC115766979|XP_030566939.1|DNOV	LOC6545855|XP_001973394.1|DERE
OG0009870	LOC115766899|XP_030566840.1|DNOV	LOC6546251|XP_001972858.1|DERE
OG0009871	LOC115762202|XP_030560189.1|DNOV	LOC6546633|XP_001975849.1|DERE
OG0009872	LOC115760488|XP_030557700.1|DNOV	LOC6547665|XP_001975023.1|DERE
OG0009873	LOC115760701|XP_030558026.1|DNOV	LOC6548468|XP_001975187.1|DERE
OG0009874	LOC115770274|XP_030571358.1|DNOV	LOC6546394|XP_001972884.1|DERE
OG0009875	LOC115770516|XP_030571677.1|DNOV	LOC6544196|XP_001973738.1|DERE
OG0009876	LOC115763296|XP_030561648.1|DNOV, LOC115760678|XP_030558005.1|DNOV	LOC6546809|XP_001975919.2|DERE
OG0009877	LOC115758256|XP_030554675.1|DNOV	LOC26527043|XP_026834701.1|DERE
OG0009878	LOC115760508|XP_030557729.1|DNOV	LOC26527045|XP_015012904.1|DERE
OG0009879	LOC115761040|XP_030558515.1|DNOV	LOC6546556|XP_001974570.1|DERE
OG0009880	LOC115762209|XP_030560195.1|DNOV, LOC115762140|XP_030560111.1|DNOV	LOC6548019|XP_001975176.1|DERE
OG0009881	LOC115760887|XP_030558310.1|DNOV	LOC6549466|XP_026836403.1|DERE
OG0009882	LOC115761074|XP_030558553.1|DNOV	LOC6547917|XP_001976436.1|DERE
OG0009883	LOC115757922|XP_030554246.1|DNOV, LOC115758152|XP_030554546.1|DNOV	LOC6547530|XP_001974914.2|DERE
OG0009884	LOC115758146|XP_030554540.1|DNOV, LOC115757899|XP_030554205.1|DNOV	LOC6547532|XP_026835945.1|DERE
OG0009885	LOC115758207|XP_030554618.1|DNOV	LOC6543252|XP_001969158.1|DERE
OG0009886	LOC115758163|XP_030554562.1|DNOV, LOC115757799|XP_030554077.1|DNOV	LOC6547999|XP_001975278.1|DERE
OG0009887	LOC115762005|XP_030559936.1|DNOV	LOC6542014|XP_026835132.1|DERE
OG0009888	LOC115767484|XP_030567651.1|DNOV	LOC6547494|XP_001974836.1|DERE
OG0009889	LOC115766610|XP_030566459.1|DNOV	LOC6547878|XP_001976354.1|DERE
OG0009890	LOC115766512|XP_030566333.1|DNOV	LOC6548539|XP_001975331.1|DERE
OG0009891	LOC115764493|XP_030563441.1|DNOV	LOC6552073|XP_001978793.1|DERE
OG0009892	LOC115758089|XP_030554466.1|DNOV	LOC6550651|XP_026837695.1|DERE
OG0009893	LOC115758053|XP_030554426.1|DNOV	LOC6546920|XP_026836168.1|DERE
OG0009895	LOC115761648|XP_030559344.1|DNOV	LOC6552667|XP_001979175.2|DERE
OG0009896	LOC115770701|XP_030571955.1|DNOV	LOC6554927|XP_001981806.1|DERE
OG0009897	LOC115766206|XP_030565918.1|DNOV	LOC6553066|XP_001980085.1|DERE
OG0009898	LOC115766105|XP_030565785.1|DNOV	LOC6552878|XP_026831727.1|DERE
OG0009899	LOC115771930|XP_030573690.1|DNOV	LOC6552625|XP_001979922.1|DERE
OG0009900	LOC115761254|XP_030558827.1|DNOV	LOC6553208|XP_001980301.1|DERE
OG0009901	LOC115770554|XP_030571724.1|DNOV	LOC6554256|XP_001981677.1|DERE
OG0009902	LOC115765622|XP_030565132.1|DNOV	LOC6551966|XP_001980651.1|DERE
OG0009903	LOC115759439|XP_030556214.1|DNOV	LOC6553056|XP_001979143.1|DERE
OG0009904	LOC115757666|XP_030553843.1|DNOV	LOC6552818|XP_001979969.1|DERE
OG0009905	LOC115761723|XP_030559464.1|DNOV	LOC6553613|XP_001980242.2|DERE
OG0009906	LOC115761499|XP_030559127.1|DNOV	LOC6553548|XP_001980249.1|DERE
OG0009907	LOC115771681|XP_030573357.1|DNOV, LOC115757737|XP_030553982.1|DNOV	LOC6553442|XP_001979392.1|DERE
OG0009909	LOC115772032|XP_030573822.1|DNOV	LOC6554808|XP_001981586.1|DERE
OG0009910	LOC115757758|XP_030554029.1|DNOV	LOC6552789|XP_001981000.1|DERE
OG0009912	LOC115758852|XP_030555499.1|DNOV, LOC115758853|XP_030555501.1|DNOV	LOC6548948|XP_001974205.1|DERE
OG0009913	LOC115763069|XP_030561358.1|DNOV	LOC6541483|XP_001968478.1|DERE
OG0009916	LOC115769171|XP_030569735.1|DNOV	LOC6543443|XP_026835306.1|DERE
OG0009922	LOC115769357|XP_030569997.1|DNOV	LOC6545548|XP_001973387.1|DERE
OG0009925	LOC115764804|XP_030563910.1|DNOV	LOC6554013|XP_001980543.1|DERE
OG0009930	LOC115766817|XP_030566713.1|DNOV	LOC6550105|XP_001977596.1|DERE
OG0009932	LOC115760914|XP_030558345.1|DNOV	LOC6542069|XP_001969132.1|DERE
OG0009933	LOC115760538|XP_030557783.1|DNOV	LOC6548864|XP_001975450.1|DERE
OG0009937	LOC115760357|XP_030557506.1|DNOV	LOC26526001|XP_026832218.1|DERE
OG0009938	LOC115767202|XP_030567252.1|DNOV	LOC6550070|XP_001977567.1|DERE
OG0009940	LOC115763900|XP_030562544.1|DNOV	LOC6554578|XP_026839872.1|DERE
OG0009941	LOC115765966|XP_030565579.1|DNOV	LOC6542215|XP_001968813.1|DERE
OG0009942	LOC115760670|XP_030557996.1|DNOV	LOC6541325|XP_001969134.1|DERE
OG0009943	LOC115763022|XP_030561279.1|DNOV	LOC6543379|XP_001969887.1|DERE
OG0009944	LOC115768503|XP_030568948.1|DNOV	LOC6555701|XP_001982478.1|DERE
OG0009945	LOC115771351|XP_030572884.1|DNOV	LOC6551413|XP_001977199.1|DERE
OG0009946	LOC115770757|XP_030572029.1|DNOV	LOC26526728|XP_015010516.1|DERE
OG0009947	LOC115769885|XP_030570754.1|DNOV	LOC6545195|XP_026833294.1|DERE
OG0009948	LOC115767035|XP_030567023.1|DNOV	LOC6555749|XP_001982452.1|DERE
OG0009949	LOC115763658|XP_030562189.1|DNOV	LOC6552376|XP_001978887.2|DERE
OG0009950	LOC115766161|XP_030565861.1|DNOV	LOC6553967|XP_001980525.1|DERE
OG0009951	LOC115763757|XP_030562331.1|DNOV	LOC6553851|XP_015009674.1|DERE
OG0009952	LOC115764770|XP_030563868.1|DNOV	LOC6551911|XP_001979672.1|DERE
OG0009953	LOC115763904|XP_030562549.1|DNOV	LOC6554577|XP_001981765.2|DERE
OG0009954	LOC115770961|XP_030572290.1|DNOV	LOC6553791|XP_001980490.1|DERE
OG0009956	LOC115767557|XP_030567700.1|DNOV	LOC6550964|XP_001976993.1|DERE
OG0009957	LOC115761295|XP_030558882.1|DNOV	LOC6554368|XP_001981258.1|DERE
OG0009958	LOC115772046|XP_030573845.1|DNOV	LOC6555079|XP_001981595.1|DERE
OG0009960	LOC115763979|XP_030562644.1|DNOV	LOC6552089|XP_001978800.1|DERE
OG0009961	LOC115764178|XP_030562924.1|DNOV	LOC6552070|XP_001978790.1|DERE
OG0009962	LOC115761795|XP_030559594.1|DNOV	LOC6553587|XP_026839503.1|DERE
OG0009964	LOC115771849|XP_030573591.1|DNOV	LOC6554344|XP_001982108.1|DERE
OG0009965	LOC115759600|XP_030556431.1|DNOV	LOC6555245|XP_001981190.2|DERE
OG0009966	LOC115765463|XP_030564898.1|DNOV	LOC6549401|XP_026835876.1|DERE
OG0009968	LOC115759168|XP_030555898.1|DNOV	LOC6543364|XP_001968158.1|DERE
OG0009969	LOC115758657|XP_030555256.1|DNOV	LOC6547229|XP_001976242.1|DERE
OG0009970	LOC115759830|XP_030556782.1|DNOV	LOC6549239|XP_001974346.1|DERE
OG0009971	LOC115765540|XP_030565023.1|DNOV	LOC6549559|XP_001974477.1|DERE
OG0009972	LOC115759998|XP_030557014.1|DNOV	LOC6542031|XP_001969445.1|DERE
OG0009973	LOC115760291|XP_030557424.1|DNOV	LOC6542068|XP_001970514.1|DERE
OG0009974	LOC115763266|XP_030561605.1|DNOV	LOC6549052|XP_001974036.1|DERE
OG0009975	LOC115758689|XP_030555293.1|DNOV	LOC6540837|XP_001968822.2|DERE
OG0009976	LOC115763045|XP_030561328.1|DNOV	LOC6540851|XP_001970036.1|DERE
OG0009977	LOC115763361|XP_030561749.1|DNOV	LOC6542844|XP_026834335.1|DERE
OG0009978	LOC115763362|XP_030561750.1|DNOV	LOC6541910|XP_001969398.1|DERE
OG0009979	LOC115763498|XP_030561953.1|DNOV	LOC6541283|XP_001969655.1|DERE
OG0009980	LOC115761089|XP_030558570.1|DNOV	LOC6548502|XP_001976651.2|DERE
OG0009981	LOC115758586|XP_030555169.1|DNOV	LOC6546964|XP_001974606.1|DERE
OG0009983	LOC115760933|XP_030558369.1|DNOV, LOC115760932|XP_030558368.1|DNOV	LOC6548469|XP_001975188.1|DERE
OG0009984	LOC115762053|XP_030559993.1|DNOV	LOC6546802|XP_001975896.1|DERE
OG0009985	LOC115767560|XP_030567743.1|DNOV	LOC26527039|XP_015015593.1|DERE
OG0009986	LOC115762493|XP_030560590.1|DNOV	LOC6542030|XP_026834600.1|DERE
OG0009987	LOC115770202|XP_030571640.1|DNOV	LOC6547477|XP_001976273.1|DERE
OG0009988	LOC115771040|XP_030572480.1|DNOV	LOC6547476|XP_001976272.3|DERE
OG0009989	LOC115766517|XP_030566343.1|DNOV	LOC6548196|XP_001975079.1|DERE
OG0009990	LOC115757992|XP_030554346.1|DNOV	LOC6547586|XP_001974901.1|DERE
OG0009991	LOC115762037|XP_030559967.1|DNOV	LOC6549170|XP_001975620.3|DERE
OG0009992	LOC115767763|XP_030567945.1|DNOV	LOC6550697|XP_001978111.1|DERE
OG0009993	LOC115765107|XP_030564351.1|DNOV	LOC6550549|XP_026837671.1|DERE
OG0009994	LOC115768380|XP_030568812.1|DNOV	LOC6550991|XP_001976867.1|DERE
OG0009995	LOC115767333|XP_030567445.1|DNOV	LOC6551214|XP_001978387.1|DERE
OG0009996	LOC115768603|XP_030569116.1|DNOV	LOC6550242|XP_001977917.1|DERE
OG0009997	LOC115767066|XP_030567066.1|DNOV	LOC6549852|XP_001977358.2|DERE
OG0009998	LOC115766843|XP_030566750.1|DNOV	LOC6551258|XP_001977072.1|DERE
OG0009999	LOC115768817|XP_030569375.1|DNOV	LOC6551630|XP_001978560.1|DERE
OG0010000	LOC115767289|XP_030567381.1|DNOV	LOC6549862|XP_001977392.1|DERE
OG0010001	LOC115769027|XP_030569595.1|DNOV	LOC6551221|XP_001978394.1|DERE
OG0010002	LOC115768074|XP_030568399.1|DNOV	LOC26526159|XP_015014233.2|DERE
OG0010003	LOC115763020|XP_030561274.1|DNOV	LOC6542072|XP_026834177.1|DERE
OG0010004	LOC115767977|XP_030568236.1|DNOV	LOC6551490|XP_001978474.2|DERE
OG0010005	LOC115767808|XP_030568001.1|DNOV	LOC6545437|XP_001972126.2|DERE
OG0010006	LOC115767276|XP_030567367.1|DNOV	LOC6550144|XP_001977541.1|DERE
OG0010007	LOC115768681|XP_030569225.1|DNOV	LOC6550425|XP_001977039.1|DERE
OG0010008	LOC115767083|XP_030567089.1|DNOV	LOC6550133|XP_001977662.1|DERE
OG0010009	LOC115759216|XP_030555968.1|DNOV	LOC6548942|XP_001974220.1|DERE
OG0010010	LOC115764342|XP_030563157.1|DNOV	LOC6549788|XP_026837728.1|DERE
OG0010011	LOC115768737|XP_030569281.1|DNOV	LOC6551272|XP_001976891.3|DERE
OG0010013	LOC115768194|XP_030568565.1|DNOV	LOC6551675|XP_001977178.3|DERE
OG0010014	LOC115764371|XP_030563192.1|DNOV	LOC6551462|XP_001977253.1|DERE
OG0010015	LOC115768192|XP_030568562.1|DNOV	LOC6551511|XP_015011030.1|DERE
OG0010016	LOC115765421|XP_030564827.1|DNOV	LOC6551174|XP_001977049.1|DERE
OG0010017	LOC115768200|XP_030568573.1|DNOV	LOC6551674|XP_001977177.1|DERE
OG0010018	LOC115767983|XP_030568242.1|DNOV	LOC6555496|XP_001982621.1|DERE
OG0010019	LOC115766303|XP_030566040.1|DNOV	LOC6550625|XP_001978164.2|DERE
OG0010020	LOC115767851|XP_030568064.1|DNOV	LOC6549905|XP_001977381.2|DERE
OG0010021	LOC115766379|XP_030566143.1|DNOV	LOC6550012|XP_001977478.1|DERE
OG0010022	LOC115765412|XP_030564816.1|DNOV	LOC6549930|XP_001978678.2|DERE
OG0010023	LOC115768144|XP_030568499.1|DNOV	LOC6555644|XP_001982386.2|DERE
OG0010024	LOC115768151|XP_030568506.1|DNOV	LOC6555553|XP_001982385.1|DERE
OG0010025	LOC115768900|XP_030569476.1|DNOV	LOC6555678|XP_026837525.1|DERE
OG0010026	LOC115765342|XP_030564712.1|DNOV	LOC6551131|XP_001978245.1|DERE
OG0010027	LOC115765222|XP_030564524.1|DNOV	LOC6549672|XP_001977431.1|DERE
OG0010028	LOC115767107|XP_030567119.1|DNOV	LOC6551618|XP_026838825.1|DERE
OG0010029	LOC115766415|XP_030566196.1|DNOV	LOC6550403|XP_001977850.1|DERE
OG0010030	LOC115771326|XP_030572851.1|DNOV	LOC6551013|XP_001978264.1|DERE
OG0010031	LOC115771362|XP_030572903.1|DNOV	LOC6551028|XP_026837865.1|DERE
OG0010032	LOC115763124|XP_030561430.1|DNOV	LOC6541673|XP_001968973.2|DERE
OG0010033	LOC115768834|XP_030569390.1|DNOV	LOC6549758|XP_001976777.2|DERE
OG0010034	LOC115769082|XP_030569655.1|DNOV	LOC6550322|XP_001976770.1|DERE
OG0010035	LOC115769075|XP_030569648.1|DNOV	LOC6550688|XP_001976766.1|DERE
OG0010036	LOC115769073|XP_030569646.1|DNOV	LOC6550686|XP_001976764.3|DERE
OG0010037	LOC115769083|XP_030569656.1|DNOV	LOC6550685|XP_001976763.1|DERE
OG0010038	LOC115768256|XP_030568646.1|DNOV	LOC6551115|XP_026837785.1|DERE
OG0010040	LOC115759018|XP_030555690.1|DNOV	LOC6541135|XP_001970066.1|DERE
OG0010041	LOC115768797|XP_030569353.1|DNOV	LOC6550845|XP_015010925.2|DERE
OG0010042	LOC115765307|XP_030564662.1|DNOV	LOC6551571|XP_001977292.1|DERE
OG0010043	LOC115765384|XP_030564769.1|DNOV	LOC6551569|XP_001977290.1|DERE
OG0010044	LOC115768006|XP_030568275.1|DNOV	LOC6555537|XP_026838362.1|DERE
OG0010045	LOC115768201|XP_030568574.1|DNOV	LOC6550181|XP_001977886.1|DERE
OG0010046	LOC115768202|XP_030568575.1|DNOV	LOC6550180|XP_001977885.1|DERE
OG0010047	LOC115767213|XP_030567268.1|DNOV	LOC6550869|XP_001978229.1|DERE
OG0010048	LOC115767742|XP_030567913.1|DNOV	LOC6550573|XP_015010688.1|DERE
OG0010049	LOC115767187|XP_030567238.1|DNOV	LOC6550748|XP_001978045.1|DERE
OG0010050	LOC115767250|XP_030567316.1|DNOV	LOC6550747|XP_001978044.1|DERE
OG0010051	LOC115768377|XP_030568808.1|DNOV	LOC6551154|XP_001976855.1|DERE
OG0010052	LOC115767559|XP_030567702.1|DNOV	LOC26526136|XP_015011440.1|DERE
OG0010053	LOC115769095|XP_030569665.1|DNOV	LOC6551458|XP_001977249.1|DERE
OG0010054	LOC115765256|XP_030564595.1|DNOV	LOC6550337|XP_001977895.1|DERE
OG0010055	LOC115765290|XP_030564641.1|DNOV	LOC6550311|XP_001977899.1|DERE
OG0010056	LOC115771364|XP_030572907.1|DNOV	LOC6551307|XP_001977095.1|DERE
OG0010057	LOC115767022|XP_030567006.1|DNOV	LOC6555792|XP_001982462.1|DERE
OG0010058	LOC115767552|XP_030567694.1|DNOV	LOC6551055|XP_026838048.1|DERE
OG0010059	LOC115771371|XP_030572914.1|DNOV	LOC6551417|XP_001977203.1|DERE
OG0010060	LOC115768600|XP_030569111.1|DNOV	LOC6551180|XP_001978363.1|DERE
OG0010061	LOC115766937|XP_030566885.1|DNOV	LOC6543707|XP_001971914.1|DERE
OG0010062	LOC115762771|XP_030560981.1|DNOV	LOC6545120|XP_001972089.1|DERE
OG0010063	LOC115771212|XP_030572671.1|DNOV	LOC6543651|XP_001972951.1|DERE
OG0010064	LOC115770944|XP_030572266.1|DNOV	LOC6543611|XP_001972942.1|DERE
OG0010065	LOC115769595|XP_030570339.1|DNOV	LOC26526035|XP_015014209.1|DERE
OG0010066	LOC115762724|XP_030560913.1|DNOV	LOC6545974|XP_001971184.1|DERE
OG0010067	LOC115768088|XP_030568423.1|DNOV	LOC6546523|XP_001971276.2|DERE
OG0010068	LOC115767510|XP_030567675.1|DNOV	LOC6546491|XP_026833180.1|DERE
OG0010069	LOC115767664|XP_030567811.1|DNOV	LOC6546027|XP_001971212.1|DERE
OG0010070	LOC115770047|XP_030570990.1|DNOV	LOC26526652|XP_015014322.1|DERE
OG0010071	LOC115769922|XP_030570807.1|DNOV	LOC6546324|XP_001972936.2|DERE
OG0010072	LOC115771168|XP_030572610.1|DNOV	LOC6544040|XP_001971964.2|DERE
OG0010073	LOC115771031|XP_030572426.1|DNOV	LOC6543804|XP_026833525.1|DERE
OG0010074	LOC115768274|XP_030568671.1|DNOV	LOC113564539|XP_026838108.1|DERE
OG0010075	LOC115769424|XP_030570092.1|DNOV	LOC6544346|XP_001971716.1|DERE
OG0010076	LOC115770370|XP_030571476.1|DNOV	LOC6545309|XP_001972551.1|DERE
OG0010077	LOC115762849|XP_030561085.1|DNOV	LOC6544972|XP_001973239.1|DERE
OG0010078	LOC115762860|XP_030561096.1|DNOV	LOC6544971|XP_001973238.1|DERE
OG0010079	LOC115762887|XP_030561121.1|DNOV	LOC6545040|XP_001973222.2|DERE
OG0010080	LOC115762678|XP_030560852.1|DNOV	LOC6544394|XP_001971695.2|DERE
OG0010081	LOC115769609|XP_030570364.1|DNOV	LOC26526084|XP_015014216.1|DERE
OG0010082	LOC115769402|XP_030570065.1|DNOV	LOC6546269|XP_001971765.1|DERE
OG0010083	LOC115768762|XP_030569315.1|DNOV	LOC6545916|XP_001972729.1|DERE
OG0010084	LOC115770474|XP_030571618.1|DNOV	LOC6545743|XP_001972750.1|DERE
OG0010085	LOC115770321|XP_030571418.1|DNOV	LOC6544201|XP_026832208.1|DERE
OG0010087	LOC115771547|XP_030573147.1|DNOV	LOC6545615|XP_015013950.1|DERE
OG0010088	LOC115767702|XP_030567857.1|DNOV	LOC6544126|XP_001973678.1|DERE
OG0010089	LOC115766338|XP_030566094.1|DNOV	LOC6544457|XP_001972395.1|DERE
OG0010090	LOC115766771|XP_030566641.1|DNOV	LOC6555847|XP_001982710.1|DERE
OG0010091	LOC115761402|XP_030559020.1|DNOV	LOC6548820|XP_001975605.1|DERE
OG0010092	LOC115760362|XP_030557512.1|DNOV	LOC26526262|XP_015014249.1|DERE
OG0010093	LOC115762371|XP_030560406.1|DNOV	LOC6546655|XP_001974498.1|DERE
OG0010094	LOC115761201|XP_030558746.1|DNOV	LOC6554882|XP_001982220.1|DERE
OG0010095	LOC115764173|XP_030562920.1|DNOV	LOC26526623|XP_015009395.1|DERE
OG0010096	LOC115767604|XP_030567759.1|DNOV	LOC6551338|XP_001978414.1|DERE
OG0010097	LOC115767203|XP_030567253.1|DNOV	LOC6555642|XP_001982433.2|DERE
OG0010098	LOC115759317|XP_030556088.1|DNOV	LOC6540698|XP_001968868.1|DERE
OG0010099	LOC115759765|XP_030556682.1|DNOV	LOC6549347|XP_001974327.2|DERE
OG0010100	LOC115769722|XP_030570514.1|DNOV	LOC6544362|XP_001972000.3|DERE
OG0010101	LOC115769413|XP_030570081.1|DNOV	LOC6543685|XP_001973697.1|DERE
OG0010102	LOC115768588|XP_030569098.1|DNOV	LOC6544134|XP_001973686.3|DERE
OG0010103	LOC115769068|XP_030569644.1|DNOV	LOC6544125|XP_001973677.1|DERE
OG0010104	LOC115762750|XP_030560948.1|DNOV	LOC6545647|XP_001972167.2|DERE
OG0010105	LOC115765828|XP_030565412.1|DNOV	LOC6540685|XP_001970304.1|DERE
OG0010106	LOC115757963|XP_030554303.1|DNOV	LOC6546844|XP_001975946.1|DERE
OG0010107	LOC115762153|XP_030560125.1|DNOV	LOC6547805|XP_001976422.3|DERE
OG0010108	LOC115760762|XP_030558107.1|DNOV	LOC6546973|XP_015011885.1|DERE
OG0010110	LOC115762720|XP_030560906.1|DNOV	LOC6545281|XP_001972070.1|DERE
OG0010111	LOC115764760|XP_030563855.1|DNOV	LOC6555160|XP_001981416.2|DERE
OG0010112	LOC115761582|XP_030559231.1|DNOV	LOC6553201|XP_001980294.1|DERE
OG0010113	LOC115768451|XP_030568872.1|DNOV	LOC6550431|XP_026838739.1|DERE
OG0010114	LOC115768227|XP_030568614.1|DNOV	LOC6551202|XP_001976934.1|DERE
OG0010115	LOC115768284|XP_030568683.1|DNOV	LOC6551116|XP_001976940.1|DERE
OG0010116	LOC115768511|XP_030568958.1|DNOV	LOC6551502|XP_001978573.1|DERE
OG0010117	LOC115768191|XP_030568561.1|DNOV	LOC6550178|XP_001977883.1|DERE
OG0010118	LOC115768197|XP_030568570.1|DNOV	LOC6550908|XP_001976823.1|DERE
OG0010119	LOC115765425|XP_030564831.1|DNOV	LOC6551588|XP_026838515.1|DERE
OG0010120	LOC115764284|XP_030563075.1|DNOV	LOC6549887|XP_001977364.1|DERE
OG0010121	LOC115768707|XP_030569255.1|DNOV	LOC6550276|XP_026837827.1|DERE
OG0010122	LOC115765087|XP_030564327.1|DNOV	LOC6550864|XP_001978224.1|DERE
OG0010123	LOC115765170|XP_030564450.1|DNOV	LOC6550228|XP_001978196.2|DERE
OG0010125	LOC115765417|XP_030564822.1|DNOV, LOC115765331|XP_030564693.1|DNOV	LOC6551718|XP_001977297.1|DERE
OG0010126	LOC115763495|XP_030561948.1|DNOV	LOC6540580|XP_001968898.1|DERE
OG0010127	LOC115763552|XP_030562030.1|DNOV	LOC6540841|XP_001969329.3|DERE
OG0010128	LOC115763553|XP_030562031.1|DNOV	LOC6543235|XP_026834712.1|DERE
OG0010129	LOC115763388|XP_030561788.1|DNOV	LOC6542083|XP_001969641.1|DERE
OG0010130	LOC115763037|XP_030561311.1|DNOV	LOC6541755|XP_001969262.1|DERE
OG0010131	LOC115769282|XP_030569867.1|DNOV	LOC6540661|XP_001968879.1|DERE
OG0010132	LOC115769257|XP_030569826.1|DNOV	LOC6549287|XP_001974249.3|DERE
OG0010133	LOC115769237|XP_030569813.1|DNOV	LOC6549288|XP_026836123.1|DERE
OG0010134	LOC115758360|XP_030554808.1|DNOV	LOC6541251|XP_001969337.1|DERE
OG0010135	LOC115758926|XP_030555583.1|DNOV	LOC6543368|XP_001968827.1|DERE
OG0010136	LOC115759067|XP_030555755.1|DNOV	LOC6540922|XP_001968824.1|DERE
OG0010137	LOC115759337|XP_030556115.1|DNOV	LOC6542245|XP_001969994.1|DERE
OG0010138	LOC115759030|XP_030555706.1|DNOV	LOC26526484|XP_015012810.1|DERE
OG0010139	LOC115763244|XP_030561583.1|DNOV	LOC6548827|XP_001974137.1|DERE
OG0010140	LOC115760135|XP_030557195.1|DNOV	LOC26526198|XP_026834216.1|DERE
OG0010141	LOC115765512|XP_030564990.1|DNOV	LOC6543224|XP_001969901.1|DERE
OG0010142	LOC115758734|XP_030555344.1|DNOV	LOC6543138|XP_001968287.1|DERE
OG0010143	LOC115759013|XP_030555684.1|DNOV	LOC6541639|XP_026834814.1|DERE
OG0010144	LOC115760035|XP_030557062.1|DNOV	LOC6549250|XP_001974435.2|DERE
OG0010145	LOC115765953|XP_030565562.1|DNOV	LOC6542779|XP_001968818.1|DERE
OG0010146	LOC115765847|XP_030565433.1|DNOV	LOC6548799|XP_026836919.1|DERE
OG0010147	LOC115758988|XP_030555649.1|DNOV	LOC6542343|XP_001968635.1|DERE
OG0010148	LOC115760145|XP_030557213.1|DNOV	LOC6547579|XP_026835725.1|DERE
OG0010149	LOC115760030|XP_030557057.1|DNOV	LOC6542379|XP_001968327.2|DERE
OG0010150	LOC115767711|XP_030567867.1|DNOV	LOC6549138|XP_001974391.1|DERE
OG0010151	LOC115759107|XP_030555806.1|DNOV	LOC26526096|XP_015012741.1|DERE
OG0010152	LOC115765495|XP_030564964.1|DNOV	LOC6541850|XP_001969733.1|DERE
OG0010153	LOC115763151|XP_030561459.1|DNOV	LOC6542346|XP_001968968.1|DERE
OG0010154	LOC115763233|XP_030561569.1|DNOV	LOC6541332|XP_001968959.1|DERE
OG0010155	LOC115763113|XP_030561416.1|DNOV	LOC6549062|XP_026836459.1|DERE
OG0010156	LOC115770209|XP_030571264.1|DNOV	LOC6544973|XP_026832790.1|DERE
OG0010157	LOC115770384|XP_030571492.1|DNOV	LOC6546343|XP_001972287.1|DERE
OG0010158	LOC115770256|XP_030571331.1|DNOV	LOC6546131|XP_026833169.1|DERE
OG0010159	LOC115766981|XP_030566937.1|DNOV	LOC6544078|XP_001971935.1|DERE
OG0010160	LOC115766958|XP_030566905.1|DNOV	LOC6546037|XP_001971726.3|DERE
OG0010161	LOC115762846|XP_030561082.1|DNOV	LOC6544969|XP_026832661.1|DERE
OG0010162	LOC115762589|XP_030560736.1|DNOV, LOC115762712|XP_030560897.1|DNOV	LOC26526844|XP_015014350.1|DERE
