Orthogroup	DANA.longest_only	DNOV.longest_only
OG0009829	LOC6506734|XP_001957334.1|DANA	LOC115771409|XP_030572969.1|DNOV
OG0009830	LOC6507270|XP_001956352.1|DANA	LOC115767134|XP_030567159.1|DNOV
OG0009831	LOC6507793|XP_001956356.2|DANA	LOC115768520|XP_030568974.1|DNOV
OG0009832	LOC6507267|XP_001956357.1|DANA	LOC115770015|XP_030570930.1|DNOV
OG0009833	LOC26513963|XP_014765556.1|DANA	LOC115768821|XP_030569383.1|DNOV
OG0009834	LOC6495978|XP_001959963.2|DANA	LOC115761851|XP_030559697.1|DNOV
OG0009835	LOC6495974|XP_001959957.2|DANA	LOC115763087|XP_030561385.1|DNOV
OG0009836	LOC6499335|XP_001954846.1|DANA	LOC115766207|XP_030565919.1|DNOV
OG0009837	LOC6500695|XP_001953741.1|DANA	LOC115765075|XP_030564311.1|DNOV
OG0009838	LOC6497633|XP_001961671.1|DANA	LOC115760040|XP_030557068.1|DNOV
OG0009839	LOC26514376|XP_014764013.1|DANA	LOC115764694|XP_030563752.1|DNOV
OG0009840	LOC6497068|XP_001962815.2|DANA	LOC115769165|XP_030569723.1|DNOV
OG0009841	LOC6498397|XP_001962714.1|DANA	LOC115758799|XP_030555433.1|DNOV
OG0009842	LOC6502825|XP_001956399.1|DANA	LOC115770476|XP_030571621.1|DNOV
OG0009843	LOC6502800|XP_001956825.2|DANA	LOC115769370|XP_030570013.1|DNOV
OG0009844	LOC6507825|XP_001956422.1|DANA	LOC115766545|XP_030566381.1|DNOV
OG0009845	LOC6495155|XP_001958946.2|DANA	LOC115771200|XP_030572661.1|DNOV
OG0009846	LOC6497707|XP_001961516.1|DANA	LOC115759054|XP_030555738.1|DNOV
OG0009847	LOC6503493|XP_001964277.1|DANA	LOC115768582|XP_030569087.1|DNOV
OG0009848	LOC6503644|XP_001964012.2|DANA	LOC115768261|XP_030568651.1|DNOV
OG0009849	LOC6499788|XP_014766225.1|DANA	LOC115771940|XP_030573700.1|DNOV
OG0009850	LOC6504692|XP_001966393.2|DANA	LOC115767566|XP_030567711.1|DNOV
OG0009851	LOC26514822|XP_014760040.1|DANA	LOC115769103|XP_030569674.1|DNOV
OG0009852	LOC6493542|XP_001957968.3|DANA, LOC6503062|XP_001963352.2|DANA	LOC115767176|XP_030567226.1|DNOV, LOC115764343|XP_030563158.1|DNOV
OG0009853	LOC6501992|XP_001966838.1|DANA	LOC115765215|XP_030564519.1|DNOV
OG0009854	LOC6505074|XP_001965514.2|DANA	LOC115767069|XP_030567068.1|DNOV
OG0009855	LOC6498350|XP_032311058.1|DANA, LOC6498351|XP_001962602.2|DANA	LOC115763027|XP_030561293.1|DNOV
OG0009856	LOC6504370|XP_001964980.3|DANA	LOC115763114|XP_030561417.1|DNOV
OG0009857	LOC6497067|XP_001962817.2|DANA	LOC115769193|XP_030569757.1|DNOV
OG0009858	LOC6504545|XP_001964925.2|DANA	LOC115758659|XP_030555258.1|DNOV
OG0009859	LOC6498276|XP_001962440.2|DANA	LOC115758761|XP_030555381.1|DNOV
OG0009860	LOC6496880|XP_014761425.1|DANA	LOC115765530|XP_030565007.1|DNOV
OG0009861	LOC6497997|XP_001961865.2|DANA	LOC115758649|XP_030555244.1|DNOV
OG0009862	LOC6497389|XP_001962182.1|DANA	LOC115758427|XP_030554942.1|DNOV, LOC115759275|XP_030556037.1|DNOV
OG0009863	LOC6505503|XP_001964954.1|DANA	LOC115758383|XP_030554845.1|DNOV
OG0009864	LOC6506951|XP_001965284.2|DANA, LOC6506940|XP_001965283.1|DANA	LOC115758607|XP_030555194.1|DNOV
OG0009865	LOC6504060|XP_032311375.1|DANA	LOC115763411|XP_030561821.1|DNOV
OG0009866	LOC26515574|XP_014765745.1|DANA	LOC115770213|XP_030571267.1|DNOV
OG0009867	LOC6507346|XP_001956200.1|DANA	LOC115766975|XP_030566930.1|DNOV
OG0009868	LOC6506237|XP_001958286.1|DANA	LOC115766979|XP_030566939.1|DNOV
OG0009870	LOC6493695|XP_001958253.1|DANA	LOC115766899|XP_030566840.1|DNOV
OG0009871	LOC6494862|XP_014763026.1|DANA	LOC115762202|XP_030560189.1|DNOV
OG0009872	LOC6495814|XP_001959642.1|DANA	LOC115760488|XP_030557700.1|DNOV
OG0009873	LOC6494743|XP_001959749.2|DANA	LOC115760701|XP_030558026.1|DNOV
OG0009874	LOC6507853|XP_001956472.1|DANA, LOC6507854|XP_001956473.1|DANA	LOC115770274|XP_030571358.1|DNOV
OG0009875	LOC6493847|XP_001958547.1|DANA	LOC115770516|XP_030571677.1|DNOV
OG0009876	LOC6502562|XP_001959409.2|DANA	LOC115763296|XP_030561648.1|DNOV, LOC115760678|XP_030558005.1|DNOV
OG0009877	LOC26514644|XP_014764036.1|DANA	LOC115758256|XP_030554675.1|DNOV
OG0009878	LOC26514155|XP_014763983.1|DANA	LOC115760508|XP_030557729.1|DNOV
OG0009879	LOC116656259|XP_032311604.1|DANA, LOC6494533|XP_001960154.1|DANA	LOC115761040|XP_030558515.1|DNOV
OG0009880	LOC6495174|XP_001958911.1|DANA	LOC115762209|XP_030560195.1|DNOV, LOC115762140|XP_030560111.1|DNOV
OG0009881	LOC6494057|XP_001961070.1|DANA	LOC115760887|XP_030558310.1|DNOV
OG0009882	LOC6494695|XP_001959840.2|DANA	LOC115761074|XP_030558553.1|DNOV
OG0009883	LOC6495123|XP_001959010.2|DANA	LOC115757922|XP_030554246.1|DNOV, LOC115758152|XP_030554546.1|DNOV
OG0009884	LOC6495514|XP_001959008.1|DANA	LOC115758146|XP_030554540.1|DNOV, LOC115757899|XP_030554205.1|DNOV
OG0009885	LOC6494346|XP_001960492.1|DANA	LOC115758207|XP_030554618.1|DNOV
OG0009886	LOC6496278|XP_001960593.1|DANA	LOC115758163|XP_030554562.1|DNOV, LOC115757799|XP_030554077.1|DNOV
OG0009887	LOC6495420|XP_001958808.1|DANA	LOC115762005|XP_030559936.1|DNOV
OG0009888	LOC6494593|XP_001960047.1|DANA	LOC115767484|XP_030567651.1|DNOV
OG0009889	LOC6496157|XP_001960348.1|DANA	LOC115766610|XP_030566459.1|DNOV
OG0009890	LOC6494261|XP_001960645.2|DANA	LOC115766512|XP_030566333.1|DNOV
OG0009891	LOC6496072|XP_001960159.1|DANA	LOC115764493|XP_030563441.1|DNOV
OG0009893	LOC6495140|XP_001958972.1|DANA	LOC115758053|XP_030554426.1|DNOV
OG0009895	LOC6500452|XP_001953240.2|DANA	LOC115761648|XP_030559344.1|DNOV
OG0009896	LOC6500196|XP_014766417.1|DANA	LOC115770701|XP_030571955.1|DNOV
OG0009897	LOC6501305|XP_001954961.1|DANA	LOC115766206|XP_030565918.1|DNOV
OG0009898	LOC6500617|XP_032308829.1|DANA	LOC115766105|XP_030565785.1|DNOV
OG0009899	LOC6500269|XP_001952904.2|DANA	LOC115771930|XP_030573690.1|DNOV
OG0009900	LOC6500182|XP_001953070.1|DANA	LOC115761254|XP_030558827.1|DNOV
OG0009901	LOC6503428|XP_001967461.1|DANA	LOC115770554|XP_030571724.1|DNOV
OG0009902	LOC6500224|XP_001952990.1|DANA	LOC115765622|XP_030565132.1|DNOV
OG0009903	LOC6500433|XP_032309131.1|DANA	LOC115759439|XP_030556214.1|DNOV
OG0009904	LOC6499687|XP_001954141.1|DANA	LOC115757666|XP_030553843.1|DNOV
OG0009905	LOC6500153|XP_014766402.1|DANA	LOC115761723|XP_030559464.1|DNOV
OG0009906	LOC6500157|XP_001953114.1|DANA	LOC115761499|XP_030559127.1|DNOV
OG0009907	LOC6501094|XP_001954540.1|DANA	LOC115771681|XP_030573357.1|DNOV, LOC115757737|XP_030553982.1|DNOV
OG0009909	LOC26515383|XP_032308013.1|DANA, LOC6505597|XP_001964623.3|DANA	LOC115772032|XP_030573822.1|DNOV
OG0009910	LOC6505888|XP_001964556.3|DANA	LOC115757758|XP_030554029.1|DNOV
OG0009912	LOC6498279|XP_001962450.1|DANA	LOC115758852|XP_030555499.1|DNOV, LOC115758853|XP_030555501.1|DNOV
OG0009913	LOC6497729|XP_001961472.2|DANA	LOC115763069|XP_030561358.1|DNOV
OG0009916	LOC6498412|XP_001962750.2|DANA	LOC115769171|XP_030569735.1|DNOV
OG0009922	LOC6493715|XP_001958293.1|DANA	LOC115769357|XP_030569997.1|DNOV
OG0009930	LOC6502226|XP_001966018.1|DANA	LOC115766817|XP_030566713.1|DNOV
OG0009932	LOC6496137|XP_001960319.1|DANA	LOC115760914|XP_030558345.1|DNOV
OG0009933	LOC6494412|XP_001960378.1|DANA	LOC115760538|XP_030557783.1|DNOV
OG0009938	LOC6505270|XP_032307867.1|DANA	LOC115767202|XP_030567252.1|DNOV
OG0009940	LOC6501017|XP_001954381.1|DANA	LOC115763900|XP_030562544.1|DNOV
OG0009941	LOC6497569|XP_001961797.2|DANA	LOC115765966|XP_030565579.1|DNOV
OG0009943	LOC6498644|XP_001963229.1|DANA	LOC115763022|XP_030561279.1|DNOV
OG0009944	LOC6504812|XP_001966383.3|DANA	LOC115768503|XP_030568948.1|DNOV
OG0009945	LOC6503135|XP_001963493.1|DANA	LOC115771351|XP_030572884.1|DNOV
OG0009946	LOC6505816|XP_001964427.1|DANA	LOC115770757|XP_030572029.1|DNOV
OG0009947	LOC6493305|XP_001957491.1|DANA	LOC115769885|XP_030570754.1|DNOV
OG0009948	LOC6504715|XP_001966343.1|DANA	LOC115767035|XP_030567023.1|DNOV
OG0009949	LOC6501691|XP_014767166.1|DANA	LOC115763658|XP_030562189.1|DNOV
OG0009950	LOC6499417|XP_001954680.1|DANA	LOC115766161|XP_030565861.1|DNOV
OG0009951	LOC6500134|XP_001953160.1|DANA	LOC115763757|XP_030562331.1|DNOV
OG0009952	LOC6505720|XP_001964393.1|DANA	LOC115764770|XP_030563868.1|DNOV
OG0009953	LOC6499561|XP_001954380.1|DANA	LOC115763904|XP_030562549.1|DNOV
OG0009954	LOC6501257|XP_001954864.1|DANA	LOC115770961|XP_030572290.1|DNOV
OG0009956	LOC6504052|XP_001964086.1|DANA	LOC115767557|XP_030567700.1|DNOV
OG0009957	LOC6505886|XP_001964551.1|DANA	LOC115761295|XP_030558882.1|DNOV
OG0009958	LOC6505917|XP_001964614.1|DANA	LOC115772046|XP_030573845.1|DNOV
OG0009960	LOC6499613|XP_001954292.1|DANA	LOC115763979|XP_030562644.1|DNOV
OG0009961	LOC6499619|XP_001954280.1|DANA	LOC115764178|XP_030562924.1|DNOV
OG0009962	LOC6500173|XP_001953092.3|DANA	LOC115761795|XP_030559594.1|DNOV
OG0009964	LOC6499053|XP_001955404.1|DANA	LOC115771849|XP_030573591.1|DNOV
OG0009965	LOC6505971|XP_001964703.3|DANA	LOC115759600|XP_030556431.1|DNOV
OG0009966	LOC6497918|XP_014761890.1|DANA	LOC115765463|XP_030564898.1|DNOV
OG0009967	LOC6497463|XP_001962028.3|DANA	LOC115760096|XP_030557141.1|DNOV
OG0009968	LOC6507510|XP_001965388.1|DANA	LOC115759168|XP_030555898.1|DNOV
OG0009969	LOC6507006|XP_001965294.1|DANA	LOC115758657|XP_030555256.1|DNOV
OG0009970	LOC6497311|XP_001962341.1|DANA	LOC115759830|XP_030556782.1|DNOV
OG0009971	LOC6497928|XP_001961737.2|DANA	LOC115765540|XP_030565023.1|DNOV
OG0009972	LOC6496942|XP_001963086.1|DANA	LOC115759998|XP_030557014.1|DNOV
OG0009973	LOC6496500|XP_032306198.1|DANA	LOC115760291|XP_030557424.1|DNOV
OG0009974	LOC6498373|XP_001962652.1|DANA	LOC115763266|XP_030561605.1|DNOV
OG0009975	LOC6498379|XP_001962674.1|DANA	LOC115758689|XP_030555293.1|DNOV
OG0009976	LOC6498502|XP_001962956.1|DANA	LOC115763045|XP_030561328.1|DNOV
OG0009977	LOC6498547|XP_001963035.2|DANA	LOC115763361|XP_030561749.1|DNOV
OG0009978	LOC6496966|XP_001963037.1|DANA	LOC115763362|XP_030561750.1|DNOV
OG0009979	LOC6505748|XP_001964999.1|DANA	LOC115763498|XP_030561953.1|DNOV
OG0009980	LOC6494775|XP_001959694.2|DANA	LOC115761089|XP_030558570.1|DNOV
OG0009981	LOC6494552|XP_001960121.2|DANA	LOC115758586|XP_030555169.1|DNOV
OG0009983	LOC6494744|XP_001959748.1|DANA	LOC115760933|XP_030558369.1|DNOV, LOC115760932|XP_030558368.1|DNOV
OG0009984	LOC6495369|XP_001958680.1|DANA	LOC115762053|XP_030559993.1|DNOV
OG0009985	LOC26513742|XP_014763934.1|DANA	LOC115767560|XP_030567743.1|DNOV
OG0009986	LOC6502555|XP_032307019.1|DANA, LOC6502556|XP_001959059.2|DANA	LOC115762493|XP_030560590.1|DNOV
OG0009987	LOC6494502|XP_001960213.1|DANA	LOC115770202|XP_030571640.1|DNOV
OG0009988	LOC6494500|XP_001960214.1|DANA	LOC115771040|XP_030572480.1|DNOV
OG0009989	LOC26514647|XP_014764037.1|DANA	LOC115766517|XP_030566343.1|DNOV
OG0009990	LOC6495115|XP_001959021.1|DANA	LOC115757992|XP_030554346.1|DNOV
OG0009991	LOC6494505|XP_001960207.3|DANA	LOC115762037|XP_030559967.1|DNOV
OG0009992	LOC6503738|XP_001963829.1|DANA	LOC115767763|XP_030567945.1|DNOV
OG0009993	LOC6499962|XP_032311911.1|DANA	LOC115765107|XP_030564351.1|DNOV
OG0009994	LOC6503483|XP_001964293.1|DANA	LOC115768380|XP_030568812.1|DNOV
OG0009995	LOC6502266|XP_001966126.2|DANA	LOC115767333|XP_030567445.1|DNOV
OG0009996	LOC6502132|XP_001966150.2|DANA	LOC115768603|XP_030569116.1|DNOV
OG0009997	LOC6504980|XP_001965694.3|DANA	LOC115767066|XP_030567066.1|DNOV
OG0009998	LOC6502251|XP_001966085.3|DANA	LOC115766843|XP_030566750.1|DNOV
OG0009999	LOC6503843|XP_001963704.1|DANA	LOC115768817|XP_030569375.1|DNOV
OG0010000	LOC6501882|XP_001966742.1|DANA	LOC115767289|XP_030567381.1|DNOV
OG0010001	LOC6502139|XP_001966134.1|DANA	LOC115769027|XP_030569595.1|DNOV
OG0010002	LOC26514269|XP_014765597.1|DANA	LOC115768074|XP_030568399.1|DNOV
OG0010003	LOC6496875|XP_032310989.1|DANA	LOC115763020|XP_030561274.1|DNOV
OG0010004	LOC6503536|XP_001964195.1|DANA	LOC115767977|XP_030568236.1|DNOV
OG0010005	LOC6493823|XP_001958509.1|DANA	LOC115767808|XP_030568001.1|DNOV
OG0010006	LOC6505280|XP_001965679.1|DANA	LOC115767276|XP_030567367.1|DNOV
OG0010007	LOC6504755|XP_001966294.1|DANA	LOC115768681|XP_030569225.1|DNOV
OG0010008	LOC6505099|XP_001965469.1|DANA	LOC115767083|XP_030567089.1|DNOV
OG0010009	LOC6502462|XP_001962467.1|DANA	LOC115759216|XP_030555968.1|DNOV
OG0010010	LOC6498769|XP_001967242.1|DANA	LOC115764342|XP_030563157.1|DNOV
OG0010011	LOC6502118|XP_001966173.1|DANA	LOC115768737|XP_030569281.1|DNOV
OG0010013	LOC6503107|XP_001963439.1|DANA	LOC115768194|XP_030568565.1|DNOV
OG0010014	LOC6505289|XP_001965700.1|DANA	LOC115764371|XP_030563192.1|DNOV
OG0010015	LOC6503108|XP_014761304.1|DANA	LOC115768192|XP_030568562.1|DNOV
OG0010016	LOC6504949|XP_001965752.1|DANA	LOC115765421|XP_030564827.1|DNOV
OG0010017	LOC6503106|XP_001963438.1|DANA	LOC115768200|XP_030568573.1|DNOV
OG0010018	LOC6504646|XP_001966481.1|DANA	LOC115767983|XP_030568242.1|DNOV
OG0010019	LOC6502059|XP_032308830.1|DANA	LOC115766303|XP_030566040.1|DNOV
OG0010020	LOC6501877|XP_014759635.1|DANA	LOC115767851|XP_030568064.1|DNOV
OG0010021	LOC6504956|XP_001965734.2|DANA	LOC115766379|XP_030566143.1|DNOV
OG0010022	LOC6504515|XP_001967052.2|DANA	LOC115765412|XP_030564816.1|DNOV
OG0010023	LOC6504132|XP_001964246.1|DANA	LOC115768144|XP_030568499.1|DNOV
OG0010024	LOC6504131|XP_001964245.2|DANA	LOC115768151|XP_030568506.1|DNOV
OG0010025	LOC6504677|XP_001966425.2|DANA	LOC115768900|XP_030569476.1|DNOV
OG0010026	LOC6504483|XP_001966991.2|DANA	LOC115765342|XP_030564712.1|DNOV
OG0010027	LOC6504430|XP_001966994.1|DANA	LOC115765222|XP_030564524.1|DNOV
OG0010028	LOC6505204|XP_032308011.1|DANA	LOC115767107|XP_030567119.1|DNOV
OG0010029	LOC26514132|XP_014761357.1|DANA	LOC115766415|XP_030566196.1|DNOV
OG0010030	LOC6505230|XP_001965585.1|DANA	LOC115771326|XP_030572851.1|DNOV
OG0010031	LOC6505039|XP_001965580.2|DANA	LOC115771362|XP_030572903.1|DNOV
OG0010032	LOC6496700|XP_001967356.2|DANA	LOC115763124|XP_030561430.1|DNOV
OG0010033	LOC6502371|XP_001967550.3|DANA	LOC115768834|XP_030569390.1|DNOV
OG0010034	LOC6505128|XP_032307913.1|DANA	LOC115769082|XP_030569655.1|DNOV
OG0010035	LOC6505123|XP_001965412.1|DANA	LOC115769075|XP_030569648.1|DNOV
OG0010036	LOC6505121|XP_001965414.1|DANA	LOC115769073|XP_030569646.1|DNOV
OG0010037	LOC6505131|XP_001965415.1|DANA	LOC115769083|XP_030569656.1|DNOV
OG0010038	LOC6504012|XP_001964004.1|DANA	LOC115768256|XP_030568646.1|DNOV
OG0010039	LOC6495677|XP_001959368.1|DANA	LOC115758071|XP_030554444.1|DNOV
OG0010040	LOC6497307|XP_001962352.1|DANA	LOC115759018|XP_030555690.1|DNOV
OG0010041	LOC6503759|XP_032308592.1|DANA	LOC115768797|XP_030569353.1|DNOV
OG0010042	LOC6501900|XP_001966704.3|DANA	LOC115765307|XP_030564662.1|DNOV
OG0010043	LOC6501902|XP_001966702.1|DANA	LOC115765384|XP_030564769.1|DNOV
OG0010044	LOC6504629|XP_014759766.1|DANA	LOC115768006|XP_030568275.1|DNOV
OG0010045	LOC6502247|XP_001966077.2|DANA	LOC115768201|XP_030568574.1|DNOV
OG0010046	LOC6502175|XP_001966078.1|DANA	LOC115768202|XP_030568575.1|DNOV
OG0010047	LOC6505262|XP_001965645.3|DANA	LOC115767213|XP_030567268.1|DNOV
OG0010048	LOC6503904|XP_014761113.1|DANA	LOC115767742|XP_030567913.1|DNOV
OG0010049	LOC6502234|XP_001966034.1|DANA	LOC115767187|XP_030567238.1|DNOV
OG0010050	LOC6502206|XP_001966035.1|DANA	LOC115767250|XP_030567316.1|DNOV
OG0010051	LOC6503477|XP_001964309.1|DANA	LOC115768377|XP_030568808.1|DNOV
OG0010052	LOC6504814|XP_001966386.1|DANA	LOC115767559|XP_030567702.1|DNOV
OG0010053	LOC6502177|XP_001966074.1|DANA	LOC115769095|XP_030569665.1|DNOV
OG0010054	LOC6503987|XP_001963963.2|DANA	LOC115765256|XP_030564595.1|DNOV
OG0010055	LOC6503991|XP_001963970.1|DANA	LOC115765290|XP_030564641.1|DNOV
OG0010056	LOC6502201|XP_001966044.1|DANA	LOC115771364|XP_030572907.1|DNOV
OG0010057	LOC6504793|XP_001966358.1|DANA	LOC115767022|XP_030567006.1|DNOV
OG0010058	LOC6503650|XP_032308499.1|DANA	LOC115767552|XP_030567694.1|DNOV
OG0010059	LOC6503133|XP_032308981.1|DANA	LOC115771371|XP_030572914.1|DNOV
OG0010060	LOC6504059|XP_001964096.2|DANA	LOC115768600|XP_030569111.1|DNOV
OG0010061	LOC6507359|XP_001956177.1|DANA	LOC115766937|XP_030566885.1|DNOV
OG0010062	LOC6493783|XP_001958424.1|DANA	LOC115762771|XP_030560981.1|DNOV
OG0010063	LOC6506948|XP_032310670.1|DANA	LOC115771212|XP_030572671.1|DNOV
OG0010064	LOC6506939|XP_001956945.1|DANA	LOC115770944|XP_030572266.1|DNOV
OG0010065	LOC6493331|XP_001957537.1|DANA	LOC115769595|XP_030570339.1|DNOV
OG0010066	LOC6507599|XP_001955978.2|DANA	LOC115762724|XP_030560913.1|DNOV
OG0010067	LOC6507494|XP_001955891.2|DANA	LOC115768088|XP_030568423.1|DNOV
OG0010068	LOC6493056|XP_001956962.1|DANA	LOC115767510|XP_030567675.1|DNOV
OG0010069	LOC6507583|XP_001955949.1|DANA	LOC115767664|XP_030567811.1|DNOV
OG0010070	LOC26515410|XP_014765727.1|DANA	LOC115770047|XP_030570990.1|DNOV
OG0010071	LOC116655776|XP_032309936.1|DANA	LOC115769922|XP_030570807.1|DNOV
OG0010072	LOC6493346|XP_032310698.1|DANA	LOC115771168|XP_030572610.1|DNOV
OG0010073	LOC6493348|XP_001957571.1|DANA	LOC115771031|XP_030572426.1|DNOV
OG0010074	LOC6504019|XP_001964016.1|DANA	LOC115768274|XP_030568671.1|DNOV
OG0010075	LOC26515307|XP_014765718.2|DANA	LOC115769424|XP_030570092.1|DNOV
OG0010076	LOC6493302|XP_001957483.1|DANA	LOC115770370|XP_030571476.1|DNOV
OG0010077	LOC6506816|XP_001957181.1|DANA	LOC115762849|XP_030561085.1|DNOV
OG0010078	LOC6493164|XP_001957182.1|DANA	LOC115762860|XP_030561096.1|DNOV
OG0010079	LOC6493174|XP_001957199.2|DANA	LOC115762887|XP_030561121.1|DNOV
OG0010080	LOC6507329|XP_001956232.1|DANA	LOC115762678|XP_030560852.1|DNOV
OG0010081	LOC26513834|XP_032310820.1|DANA	LOC115769609|XP_030570364.1|DNOV
OG0010082	LOC6493138|XP_001957128.1|DANA	LOC115769402|XP_030570065.1|DNOV
OG0010083	LOC6507822|XP_001956416.1|DANA	LOC115768762|XP_030569315.1|DNOV
OG0010084	LOC6507812|XP_001956393.1|DANA	LOC115770474|XP_030571618.1|DNOV
OG0010085	LOC6506099|XP_001958553.2|DANA	LOC115770321|XP_030571418.1|DNOV
OG0010087	LOC6506680|XP_001957427.1|DANA	LOC115771547|XP_030573147.1|DNOV
OG0010088	LOC6507271|XP_001956351.1|DANA	LOC115767702|XP_030567857.1|DNOV
OG0010089	LOC6507895|XP_001956542.1|DANA	LOC115766338|XP_030566094.1|DNOV
OG0010090	LOC6505471|XP_001966246.1|DANA	LOC115766771|XP_030566641.1|DNOV
OG0010091	LOC6500280|XP_001952881.1|DANA	LOC115761402|XP_030559020.1|DNOV
OG0010092	LOC26514956|XP_014760184.1|DANA	LOC115760362|XP_030557512.1|DNOV
OG0010093	LOC6495848|XP_001959706.2|DANA	LOC115762371|XP_030560406.1|DNOV
OG0010094	LOC6501061|XP_001954485.1|DANA	LOC115761201|XP_030558746.1|DNOV
OG0010095	LOC26514989|XP_032312170.1|DANA	LOC115764173|XP_030562920.1|DNOV
OG0010096	LOC6503020|XP_001963393.2|DANA	LOC115767604|XP_030567759.1|DNOV
OG0010097	LOC6504726|XP_001966322.2|DANA	LOC115767203|XP_030567253.1|DNOV
OG0010098	LOC6497120|XP_001962717.1|DANA	LOC115759317|XP_030556088.1|DNOV
OG0010099	LOC6497468|XP_001962019.1|DANA	LOC115759765|XP_030556682.1|DNOV
OG0010100	LOC6506619|XP_001957530.1|DANA	LOC115769722|XP_030570514.1|DNOV
OG0010101	LOC6506145|XP_001958461.1|DANA	LOC115769413|XP_030570081.1|DNOV
OG0010102	LOC6507794|XP_001956359.1|DANA	LOC115768588|XP_030569098.1|DNOV
OG0010103	LOC6507272|XP_001956350.1|DANA	LOC115769068|XP_030569644.1|DNOV
OG0010104	LOC6507299|XP_001956291.2|DANA	LOC115762750|XP_030560948.1|DNOV
OG0010105	LOC6498042|XP_001961954.2|DANA	LOC115765828|XP_030565412.1|DNOV
OG0010106	LOC6495687|XP_001959381.2|DANA	LOC115757963|XP_030554303.1|DNOV
OG0010107	LOC6494701|XP_001959828.1|DANA	LOC115762153|XP_030560125.1|DNOV
OG0010108	LOC6496047|XP_001960113.1|DANA	LOC115760762|XP_030558107.1|DNOV
OG0010110	LOC6493795|XP_001958448.1|DANA	LOC115762720|XP_030560906.1|DNOV
OG0010111	LOC6499063|XP_014765889.1|DANA	LOC115764760|XP_030563855.1|DNOV
OG0010112	LOC6500178|XP_001953077.1|DANA	LOC115761582|XP_030559231.1|DNOV
OG0010113	LOC6504734|XP_001966300.1|DANA	LOC115768451|XP_030568872.1|DNOV
OG0010114	LOC6503044|XP_001963353.1|DANA	LOC115768227|XP_030568614.1|DNOV
OG0010115	LOC6503647|XP_001964005.1|DANA	LOC115768284|XP_030568683.1|DNOV
OG0010116	LOC6503929|XP_032308474.1|DANA	LOC115768511|XP_030568958.1|DNOV
OG0010117	LOC6502248|XP_001966080.1|DANA	LOC115768191|XP_030568561.1|DNOV
OG0010118	LOC6504764|XP_001966307.1|DANA	LOC115768197|XP_030568570.1|DNOV
OG0010119	LOC6501868|XP_032308242.1|DANA	LOC115765425|XP_030564831.1|DNOV
OG0010120	LOC6501848|XP_001966806.1|DANA	LOC115764284|XP_030563075.1|DNOV
OG0010121	LOC6505178|XP_001965487.2|DANA	LOC115768707|XP_030569255.1|DNOV
OG0010122	LOC6501854|XP_001966794.1|DANA	LOC115765087|XP_030564327.1|DNOV
OG0010123	LOC6501827|XP_001966852.2|DANA	LOC115765170|XP_030564450.1|DNOV
OG0010125	LOC6501931|XP_001966710.1|DANA	LOC115765417|XP_030564822.1|DNOV, LOC115765331|XP_030564693.1|DNOV
OG0010126	LOC6492908|XP_001961521.1|DANA	LOC115763495|XP_030561948.1|DNOV
OG0010127	LOC6505439|XP_001964905.2|DANA	LOC115763552|XP_030562030.1|DNOV
OG0010128	LOC6505432|XP_001964900.1|DANA	LOC115763553|XP_030562031.1|DNOV
OG0010129	LOC6505763|XP_001965012.1|DANA	LOC115763388|XP_030561788.1|DNOV
OG0010130	LOC6505336|XP_001964840.1|DANA	LOC115763037|XP_030561311.1|DNOV
OG0010131	LOC26515017|XP_014762397.1|DANA	LOC115769282|XP_030569867.1|DNOV
OG0010132	LOC6497066|XP_001962818.1|DANA	LOC115769257|XP_030569826.1|DNOV
OG0010133	LOC6498437|XP_001962819.2|DANA	LOC115769237|XP_030569813.1|DNOV
OG0010134	LOC6505452|XP_001964915.1|DANA, LOC6505447|XP_001964912.1|DANA	LOC115758360|XP_030554808.1|DNOV
OG0010135	LOC6498381|XP_001962678.1|DANA	LOC115758926|XP_030555583.1|DNOV
OG0010136	LOC6497141|XP_001962676.1|DANA	LOC115759067|XP_030555755.1|DNOV
OG0010137	LOC6498207|XP_001962297.3|DANA	LOC115759337|XP_030556115.1|DNOV
OG0010138	LOC26515279|XP_014759278.1|DANA	LOC115759030|XP_030555706.1|DNOV
OG0010139	LOC6497381|XP_001962201.1|DANA	LOC115763244|XP_030561583.1|DNOV
OG0010140	LOC6498101|XP_001962079.1|DANA	LOC115760135|XP_030557195.1|DNOV
OG0010141	LOC6496882|XP_001963214.1|DANA	LOC115765512|XP_030564990.1|DNOV
OG0010142	LOC6497995|XP_001961862.1|DANA	LOC115758734|XP_030555344.1|DNOV
OG0010143	LOC6502456|XP_014762252.1|DANA	LOC115759013|XP_030555684.1|DNOV
OG0010144	LOC6497910|XP_001961697.1|DANA	LOC115760035|XP_030557062.1|DNOV
OG0010145	LOC6497566|XP_001961802.1|DANA	LOC115765953|XP_030565562.1|DNOV
OG0010146	LOC6497564|XP_001961808.1|DANA	LOC115765847|XP_030565433.1|DNOV
OG0010147	LOC6503381|XP_001965334.1|DANA	LOC115758988|XP_030555649.1|DNOV
OG0010148	LOC6498687|XP_014762245.1|DANA	LOC115760145|XP_030557213.1|DNOV
OG0010149	LOC6498675|XP_001963299.2|DANA	LOC115760030|XP_030557057.1|DNOV
OG0010150	LOC6497668|XP_001961604.1|DANA	LOC115767711|XP_030567867.1|DNOV
OG0010151	LOC26513694|XP_014760621.1|DANA	LOC115759107|XP_030555806.1|DNOV
