Orthogroup	DANA.longest_only	DSAN.longest_only
OG0010936	LOC6502603|XP_001966659.1|DANA	LOC120456101|XP_039498640.1|DSAN
OG0010950	LOC6496125|XP_001960280.3|DANA	LOC120447194|XP_039484615.1|DSAN
OG0010956	LOC26514687|XP_014764040.1|DANA	LOC120446966|XP_039484168.1|DSAN
OG0010957	LOC6501113|XP_032305636.1|DANA	LOC120450787|XP_039489883.1|DSAN
OG0010958	LOC26514019|XP_014767238.2|DANA	LOC120453884|XP_039494735.1|DSAN
OG0010959	LOC6499923|XP_001953627.1|DANA	LOC120454042|XP_039494969.1|DSAN
OG0010960	LOC6496907|XP_001963172.1|DANA	LOC120444017|XP_039479433.1|DSAN
OG0010962	LOC6502332|XP_001967632.2|DANA	LOC120445414|XP_039481762.1|DSAN
OG0010963	LOC6497171|XP_001962629.1|DANA	LOC120456853|XP_039499854.1|DSAN
OG0010964	LOC6498200|XP_001962283.1|DANA	LOC120443735|XP_039478924.1|DSAN
OG0010965	LOC6496386|XP_001960799.2|DANA	LOC120445085|XP_039481148.1|DSAN
OG0010967	LOC6502746|XP_001965407.3|DANA	LOC120455620|XP_039497935.1|DSAN
OG0010969	LOC6499749|XP_001953996.1|DANA	LOC120453025|XP_039493478.1|DSAN
OG0010971	LOC6500694|XP_001953740.2|DANA	LOC120453266|XP_039493824.1|DSAN
OG0010972	LOC6501244|XP_001954839.1|DANA	LOC120453251|XP_039493798.1|DSAN
OG0010973	LOC116655205|XP_032308637.1|DANA, LOC26513927|XP_032310853.1|DANA	LOC120457844|XP_039501294.1|DSAN
OG0010974	LOC6506982|XP_001956882.1|DANA	LOC120449205|XP_039487503.1|DSAN
OG0010977	LOC6500689|XP_001953728.1|DANA	LOC120454018|XP_039494941.1|DSAN
OG0010978	LOC6504078|XP_032309451.1|DANA	LOC120457082|XP_039500196.1|DSAN
OG0010979	LOC116655687|XP_032309446.1|DANA	LOC120455583|XP_039497889.1|DSAN
OG0010980	LOC6503735|XP_001963834.2|DANA	LOC120457076|XP_039500189.1|DSAN
OG0010981	LOC6504811|XP_001966382.3|DANA	LOC120457166|XP_039500380.1|DSAN
OG0010982	LOC6503997|XP_001963977.1|DANA	LOC120456212|XP_039498826.1|DSAN
OG0010983	LOC6508274|XP_032307881.1|DANA	LOC120455725|XP_039498072.1|DSAN
OG0010984	LOC6504790|XP_001966352.1|DANA	LOC120456127|XP_039498690.1|DSAN
OG0010985	LOC6501424|XP_001955226.1|DANA	LOC120454669|XP_039496119.1|DSAN
OG0010986	LOC6505278|XP_032307995.1|DANA	LOC120455694|XP_039498036.1|DSAN
OG0010987	LOC6503052|XP_001963336.1|DANA	LOC120456147|XP_039498709.1|DSAN
OG0010988	LOC6503833|XP_001963685.1|DANA	LOC120457011|XP_039500100.1|DSAN
OG0010989	LOC116656557|XP_032312091.1|DANA	LOC120452765|XP_039493084.1|DSAN
OG0010990	LOC6497533|XP_014761722.1|DANA	LOC120445184|XP_039481332.1|DSAN
OG0010991	LOC6498404|XP_001962729.1|DANA	LOC120457077|XP_039500193.1|DSAN
OG0010993	LOC6498121|XP_001962118.2|DANA	LOC120458306|XP_039501842.1|DSAN
OG0010994	LOC6502766|XP_032311190.1|DANA	LOC120445971|XP_039482636.1|DSAN
OG0010995	LOC6507330|XP_001956231.1|DANA	LOC120448518|XP_039486487.1|DSAN
OG0010996	LOC6506891|XP_001957052.1|DANA	LOC120448464|XP_039486417.1|DSAN
OG0010997	LOC6507702|XP_032310383.1|DANA	LOC120447645|XP_039485090.1|DSAN
OG0010998	LOC26514469|XP_014765625.1|DANA	LOC120450129|XP_039488889.1|DSAN
OG0010999	LOC6493182|XP_001957215.1|DANA	LOC120449859|XP_039488452.1|DSAN
OG0011000	LOC26515320|XP_014765719.1|DANA	LOC120448596|XP_039486630.1|DSAN
OG0011001	LOC6506249|XP_032309500.1|DANA	LOC120449617|XP_039488130.1|DSAN
OG0011002	LOC6507098|XP_001956674.1|DANA	LOC120449913|XP_039488539.1|DSAN
OG0011003	LOC6493597|XP_001958065.1|DANA	LOC120449900|XP_039488522.1|DSAN
OG0011004	LOC6495592|XP_001959159.3|DANA	LOC120446884|XP_039484029.1|DSAN
OG0011005	LOC6496339|XP_001960725.1|DANA	LOC120446461|XP_039483393.1|DSAN
OG0011006	LOC116654740|XP_032306847.1|DANA	LOC120445924|XP_039482517.1|DSAN
OG0011007	LOC116656201|XP_032311541.1|DANA	LOC120456956|XP_039500037.1|DSAN
OG0011008	LOC6501380|XP_032305419.1|DANA	LOC120451875|XP_039491816.1|DSAN
OG0011009	LOC26515242|XP_014767406.1|DANA	LOC120453768|XP_039494538.1|DSAN
OG0011010	LOC6499317|XP_001954882.2|DANA	LOC120453367|XP_039493975.1|DSAN
OG0011011	LOC6499201|XP_032305499.1|DANA	LOC120454203|XP_039495234.1|DSAN
OG0011012	LOC26514743|XP_014767333.1|DANA	LOC120451938|XP_039491893.1|DSAN
OG0011013	LOC6500707|XP_001953764.1|DANA, LOC116654573|XP_032305753.1|DANA	LOC120451205|XP_039490595.1|DSAN
OG0011014	LOC6500332|XP_001952987.2|DANA	LOC120451979|XP_039491940.1|DSAN
OG0011015	LOC6507948|XP_001953592.1|DANA	LOC120451373|XP_039490957.1|DSAN
OG0011016	LOC6493287|XP_001957448.2|DANA	LOC120448742|XP_039486855.1|DSAN
OG0011018	LOC6500159|XP_001953113.1|DANA	LOC120452488|XP_039492671.1|DSAN
OG0011019	LOC6500389|XP_001953116.1|DANA	LOC120454225|XP_039495259.1|DSAN
OG0011020	LOC6500102|XP_001953225.1|DANA	LOC120451885|XP_039491826.1|DSAN
OG0011021	LOC6500503|XP_001953357.1|DANA	LOC120452121|XP_039492135.1|DSAN
OG0011022	LOC116656577|XP_032312229.1|DANA	LOC120453665|XP_039494409.1|DSAN
OG0011023	LOC116654668|XP_032305928.1|DANA	LOC120453075|XP_039493535.1|DSAN
OG0011024	LOC6501116|XP_001954582.2|DANA	LOC120453704|XP_039494461.1|DSAN
OG0011025	LOC6501668|XP_001955716.1|DANA	LOC120451954|XP_039491911.1|DSAN
OG0011026	LOC26514532|XP_014760924.2|DANA	LOC120454323|XP_039495460.1|DSAN
OG0011027	LOC6505913|XP_001964608.1|DANA	LOC120453204|XP_039493725.1|DSAN
OG0011028	LOC6502511|XP_001960890.1|DANA	LOC120446380|XP_039483247.1|DSAN
OG0011029	LOC6496365|XP_001960769.1|DANA	LOC120447130|XP_039484497.1|DSAN
OG0011030	LOC6496216|XP_001960465.2|DANA	LOC120445290|XP_039481527.1|DSAN
OG0011031	LOC6502530|XP_001959740.1|DANA	LOC120446136|XP_039482894.1|DSAN
OG0011032	LOC6495842|XP_001959690.1|DANA	LOC120446329|XP_039483177.1|DSAN
OG0011033	LOC6502563|XP_001959459.2|DANA	LOC120444645|XP_039480404.1|DSAN
OG0011034	LOC6495706|XP_032306628.1|DANA	LOC120446496|XP_039483438.1|DSAN
OG0011035	LOC6497276|XP_001962408.2|DANA	LOC120443694|XP_039478867.1|DSAN
OG0011036	LOC6498227|XP_014762033.1|DANA	LOC120445850|XP_039482416.1|DSAN
OG0011037	LOC6502436|XP_032307524.1|DANA	LOC120458266|XP_039501791.1|DSAN
OG0011038	LOC26514904|XP_014762385.1|DANA	LOC120458242|XP_039501766.1|DSAN
OG0011039	LOC6504872|XP_001966498.1|DANA, LOC6497941|XP_001961764.1|DANA	LOC120457015|XP_039500146.1|DSAN
OG0011040	LOC6497936|XP_001961751.1|DANA	LOC120451866|XP_039491809.1|DSAN
OG0011041	LOC6502437|XP_001961677.1|DANA	LOC120447241|XP_039484703.1|DSAN
OG0011042	LOC6497817|XP_014761831.1|DANA	LOC120451943|XP_039491900.1|DSAN
OG0011043	LOC6497794|XP_001961462.1|DANA	LOC120448784|XP_039486911.1|DSAN
OG0011044	LOC6506854|XP_001957116.1|DANA, LOC26513835|XP_014767219.1|DANA	LOC120450175|XP_039488968.1|DSAN
OG0011045	LOC6505127|XP_001965409.1|DANA	LOC120456551|XP_039499364.1|DSAN
OG0011046	LOC6502499|XP_001964215.2|DANA	LOC120450150|XP_039488920.1|DSAN
OG0011047	LOC6502184|XP_001966066.1|DANA	LOC120455832|XP_039498235.1|DSAN
OG0011048	LOC6502941|XP_001963551.1|DANA	LOC120456415|XP_039499181.1|DSAN
OG0011049	LOC6503118|XP_001963455.2|DANA	LOC120455085|XP_039496884.1|DSAN
OG0011050	LOC6504604|XP_001966542.1|DANA	LOC120455397|XP_039497468.1|DSAN
OG0011051	LOC6507430|XP_001956035.1|DANA	LOC120448379|XP_039486295.1|DSAN
OG0011052	LOC6507184|XP_001956529.1|DANA	LOC120449776|XP_039488349.1|DSAN
OG0011053	LOC6506562|XP_032310842.1|DANA	LOC120450491|XP_039489472.1|DSAN
OG0011054	LOC26514675|XP_014765653.1|DANA	LOC120447673|XP_039485131.1|DSAN
OG0011055	LOC6493842|XP_001958541.1|DANA	LOC120447627|XP_039485059.1|DSAN
OG0011056	LOC6503323|XP_001965399.3|DANA	LOC120445131|XP_039481215.1|DSAN
OG0011057	LOC116656041|XP_032311163.1|DANA	LOC120446883|XP_039484028.1|DSAN
OG0011058	LOC6498356|XP_001962616.1|DANA	LOC120458216|XP_039501729.1|DSAN
OG0011059	LOC26513803|XP_014763939.1|DANA	LOC120443985|XP_039479392.1|DSAN
OG0011077	LOC26514299|XP_014763998.1|DANA	LOC120444886|XP_039480804.1|DSAN
OG0011078	LOC6506563|XP_001957635.1|DANA	LOC120448150|XP_039485918.1|DSAN
OG0011079	LOC26515377|XP_014767421.1|DANA	LOC120451193|XP_039490577.1|DSAN
OG0011081	LOC116656052|XP_032311246.1|DANA	LOC120457749|XP_039501182.1|DSAN
OG0011085	LOC6494344|XP_001960495.1|DANA	LOC120445831|XP_039482389.1|DSAN
OG0011086	LOC6502965|XP_001963501.1|DANA	LOC120455804|XP_039498198.1|DSAN
OG0011087	LOC6502237|XP_032308726.1|DANA	LOC120455491|XP_039497672.1|DSAN
OG0011088	LOC6503211|XP_032311831.1|DANA	LOC120455019|XP_039496777.1|DSAN
OG0011090	LOC6496247|XP_001960537.3|DANA	LOC120444559|XP_039480248.1|DSAN
OG0011091	LOC6505181|XP_032307892.1|DANA	LOC120455179|XP_039497047.1|DSAN
OG0011092	LOC6503646|XP_001964009.1|DANA	LOC120455931|XP_039498392.1|DSAN
OG0011093	LOC6503030|XP_001963376.1|DANA	LOC120455687|XP_039498029.1|DSAN
OG0011094	LOC6502967|XP_001963499.1|DANA	LOC120455803|XP_039498197.1|DSAN
OG0011096	LOC6493690|XP_001958243.2|DANA	LOC120449905|XP_039488531.1|DSAN
OG0011098	LOC116655854|XP_032310343.1|DANA	LOC120448019|XP_039485690.1|DSAN
OG0011099	LOC6506980|XP_001956884.1|DANA	LOC120449202|XP_039487500.1|DSAN
OG0011100	LOC6506981|XP_001956883.1|DANA	LOC120449207|XP_039487506.1|DSAN
OG0011101	LOC6506985|XP_001956878.2|DANA	LOC120450309|XP_039489197.1|DSAN
OG0011102	LOC6493702|XP_001958266.2|DANA	LOC120449622|XP_039488139.1|DSAN
OG0011103	LOC26513754|XP_014765529.1|DANA	LOC120448492|XP_039486456.1|DSAN
OG0011104	LOC6500701|XP_001953754.2|DANA	LOC120454084|XP_039495029.1|DSAN
OG0011107	LOC6504462|XP_001966947.2|DANA	LOC120455326|XP_039497337.1|DSAN
OG0011108	LOC26514715|XP_014767324.1|DANA	LOC120453819|XP_039494635.1|DSAN, LOC120453813|XP_039494625.1|DSAN
OG0011109	LOC6500451|XP_032312283.1|DANA	LOC120451923|XP_039491872.1|DSAN
OG0011110	LOC26514734|XP_014767328.1|DANA	LOC120451042|XP_039490330.1|DSAN
OG0011111	LOC26515261|XP_014767409.1|DANA	LOC120451735|XP_039491578.1|DSAN
OG0011112	LOC26515152|XP_014767396.1|DANA	LOC120453169|XP_039493663.1|DSAN
OG0011113	LOC6499395|XP_001954722.2|DANA	LOC120451819|XP_039491721.1|DSAN
OG0011114	LOC6505805|XP_001964406.1|DANA	LOC120454666|XP_039496111.1|DSAN
OG0011115	LOC6499731|XP_001954044.1|DANA	LOC120453185|XP_039493683.1|DSAN
OG0011116	LOC6501359|XP_001955071.2|DANA	LOC120453942|XP_039494821.1|DSAN
OG0011117	LOC6500369|XP_001953065.2|DANA	LOC120452159|XP_039492190.1|DSAN
OG0011118	LOC6500156|XP_001953115.2|DANA	LOC120453020|XP_039493473.1|DSAN
OG0011119	LOC6500138|XP_001953151.1|DANA	LOC120450866|XP_039490023.1|DSAN
OG0011120	LOC6500437|XP_001953214.3|DANA	LOC120451992|XP_039491954.1|DSAN
OG0011121	LOC6500024|XP_001953375.1|DANA, LOC6500023|XP_001953376.1|DANA	LOC120451977|XP_039491937.1|DSAN
OG0011122	LOC6499686|XP_001954142.1|DANA	LOC120454014|XP_039494938.1|DSAN
OG0011123	LOC6499496|XP_001954507.1|DANA	LOC120454588|XP_039495972.1|DSAN
OG0011124	LOC26514979|XP_014767366.1|DANA, LOC116656562|XP_032312129.1|DANA	LOC120451740|XP_039491582.1|DSAN
OG0011125	LOC6499274|XP_001954979.1|DANA	LOC120454164|XP_039495165.1|DSAN
OG0011126	LOC6499198|XP_001955127.2|DANA	LOC120452272|XP_039492337.1|DSAN
OG0011127	LOC6502517|XP_001960467.2|DANA	LOC120447600|XP_039485005.1|DSAN, LOC120445717|XP_039482216.1|DSAN
OG0011128	LOC6494554|XP_001960112.2|DANA	LOC120445996|XP_039482663.1|DSAN
OG0011129	LOC6494561|XP_001960099.1|DANA	LOC120458752|XP_039502459.1|DSAN
OG0011130	LOC6495476|XP_001958929.2|DANA	LOC120445614|XP_039482062.1|DSAN
OG0011131	LOC6495383|XP_001958714.1|DANA	LOC120457761|XP_039501194.1|DSAN
OG0011132	LOC6498188|XP_001962261.1|DANA	LOC120443743|XP_039478934.1|DSAN
OG0011133	LOC6498149|XP_001962183.1|DANA	LOC120451376|XP_039490965.1|DSAN
OG0011134	LOC6497439|XP_001962071.1|DANA	LOC120450217|XP_039489029.1|DSAN
OG0011135	LOC6498008|XP_001961876.1|DANA	LOC120456762|XP_039499695.1|DSAN
OG0011136	LOC6498007|XP_001961875.1|DANA	LOC120456752|XP_039499683.1|DSAN
OG0011137	LOC6497785|XP_001961448.2|DANA	LOC120458522|XP_039502128.1|DSAN
OG0011138	LOC6497782|XP_001961442.1|DANA	LOC120458864|XP_039502630.1|DSAN
OG0011139	LOC6497744|XP_014761803.1|DANA	LOC120455356|XP_039497398.1|DSAN
OG0011140	LOC6505248|XP_001965621.1|DANA	LOC120455787|XP_039498180.1|DSAN
OG0011141	LOC6505215|XP_032307911.1|DANA	LOC120456737|XP_039499660.1|DSAN
OG0011142	LOC6503627|XP_001964039.1|DANA	LOC120457067|XP_039500179.1|DSAN
OG0011143	LOC6503821|XP_001963678.2|DANA	LOC120455930|XP_039498390.1|DSAN
OG0011144	LOC6504159|XP_001964294.2|DANA	LOC120456946|XP_039500020.1|DSAN
OG0011145	LOC6502769|XP_001967591.1|DANA	LOC120458513|XP_039502118.1|DSAN
OG0011146	LOC116655423|XP_032309204.1|DANA	LOC120458836|XP_039502593.1|DSAN
OG0011147	LOC6502267|XP_001966127.1|DANA	LOC120457325|XP_039500764.1|DSAN
OG0011148	LOC6502265|XP_001966121.1|DANA	LOC120457320|XP_039500760.1|DSAN
OG0011149	LOC6502249|XP_001966081.2|DANA	LOC120456692|XP_039499592.1|DSAN
OG0011150	LOC6507481|XP_032310643.1|DANA	LOC120448903|XP_039487060.1|DSAN
OG0011151	LOC6507454|XP_032310606.1|DANA	LOC120449933|XP_039488564.1|DSAN
OG0011152	LOC6507802|XP_001956373.2|DANA	LOC120449174|XP_039487450.1|DSAN
OG0011153	LOC6493221|XP_001957291.1|DANA	LOC120447948|XP_039485566.1|DSAN, LOC120447949|XP_039485567.1|DSAN
OG0011154	LOC6506168|XP_001958426.1|DANA	LOC120449282|XP_039487599.1|DSAN
OG0011155	LOC6505374|XP_001964866.1|DANA	LOC120458816|XP_039502559.1|DSAN
OG0011156	LOC6505462|XP_001964921.1|DANA	LOC120450468|XP_039489446.1|DSAN
OG0011157	LOC6505721|XP_001964992.1|DANA	LOC120453129|XP_039493613.1|DSAN
OG0011158	LOC6504356|XP_001965002.1|DANA	LOC120458416|XP_039501985.1|DSAN
OG0011159	LOC6504310|XP_001965046.1|DANA	LOC120458888|XP_039502661.1|DSAN
OG0011160	LOC6498641|XP_001963224.1|DANA	LOC120458122|XP_039501591.1|DSAN
OG0011161	LOC6502404|XP_001963218.2|DANA	LOC120457365|XP_039500833.1|DSAN
OG0011162	LOC6498393|XP_001962703.1|DANA	LOC120458632|XP_039502291.1|DSAN
OG0011163	LOC26513866|XP_014763946.1|DANA	LOC120453873|XP_039494716.1|DSAN
OG0011173	LOC116655403|XP_032309155.1|DANA	LOC120447878|XP_039485421.1|DSAN
OG0011177	LOC26514012|XP_032310828.1|DANA	LOC120448559|XP_039486549.1|DSAN
OG0011179	LOC116655805|XP_032310071.1|DANA	LOC120452551|XP_039492762.1|DSAN
OG0011187	LOC6503491|XP_001964281.1|DANA	LOC120457263|XP_039500611.1|DSAN
OG0011189	LOC6503194|XP_001963618.1|DANA	LOC120455360|XP_039497401.1|DSAN
OG0011192	LOC6500651|XP_032312227.1|DANA	LOC120451015|XP_039490273.1|DSAN
OG0011193	LOC6502630|XP_001954460.1|DANA	LOC120454226|XP_039495260.1|DSAN
OG0011196	LOC6505155|XP_001965454.2|DANA	LOC120456720|XP_039499635.1|DSAN
OG0011197	LOC6501914|XP_001966680.1|DANA	LOC120456787|XP_039499739.1|DSAN
OG0011199	LOC6505112|XP_001965435.2|DANA	LOC120456949|XP_039500024.1|DSAN
OG0011200	LOC6497768|XP_032307535.1|DANA	LOC120452323|XP_039492413.1|DSAN
OG0011201	LOC26514032|XP_014762290.1|DANA	LOC120456687|XP_039499586.1|DSAN
OG0011202	LOC6498105|XP_001962089.2|DANA	LOC120458603|XP_039502242.1|DSAN
OG0011204	LOC6498225|XP_001962339.1|DANA	LOC120444849|XP_039480744.1|DSAN
OG0011207	LOC26513766|XP_032310374.1|DANA	LOC120447643|XP_039485087.1|DSAN
OG0011209	LOC6506726|XP_001957354.1|DANA	LOC120449851|XP_039488444.1|DSAN
OG0011210	LOC6496497|XP_001961020.2|DANA	LOC120451985|XP_039491950.1|DSAN
OG0011211	LOC26515301|XP_014765717.1|DANA	LOC120449147|XP_039487416.1|DSAN
OG0011212	LOC6495558|XP_014763353.1|DANA	LOC120444167|XP_039479690.1|DSAN
OG0011213	LOC6494160|XP_001960850.1|DANA	LOC120458430|XP_039502006.1|DSAN
OG0011214	LOC116654794|XP_032307241.1|DANA	LOC120444524|XP_039480201.1|DSAN
OG0011216	LOC26514383|XP_014764014.1|DANA	LOC120445386|XP_039481726.1|DSAN
OG0011218	LOC6498870|XP_001955769.1|DANA	LOC120452432|XP_039492595.1|DSAN
OG0011219	LOC6500032|XP_001953353.2|DANA	LOC120452381|XP_039492508.1|DSAN
OG0011220	LOC6500940|XP_032310751.1|DANA	LOC120453007|XP_039493452.1|DSAN
OG0011222	LOC26514573|XP_032305339.1|DANA	LOC120453972|XP_039494858.1|DSAN
OG0011223	LOC6500353|XP_001953039.3|DANA	LOC120450812|XP_039489922.1|DSAN
OG0011224	LOC26514676|XP_014767319.1|DANA	LOC120452251|XP_039492312.1|DSAN
OG0011225	LOC6500498|XP_001953347.1|DANA	LOC120454546|XP_039495860.1|DSAN
OG0011226	LOC116654505|XP_032305498.1|DANA	LOC120450832|XP_039489948.1|DSAN
OG0011227	LOC6500805|XP_001953952.1|DANA	LOC120452089|XP_039492097.1|DSAN
OG0011228	LOC26515064|XP_014767375.1|DANA	LOC120452887|XP_039493277.1|DSAN
OG0011229	LOC6499706|XP_001954093.1|DANA	LOC120453262|XP_039493819.1|DSAN
OG0011230	LOC116654922|XP_032307507.1|DANA	LOC120450934|XP_039490135.1|DSAN
OG0011231	LOC6499542|XP_001954410.1|DANA	LOC120454246|XP_039495306.1|DSAN
OG0011232	LOC6501386|XP_001955131.1|DANA	LOC120452073|XP_039492071.1|DSAN
OG0011233	LOC6502611|XP_001955436.2|DANA	LOC120454186|XP_039495200.1|DSAN
OG0011234	LOC6499036|XP_001955460.1|DANA, LOC6501550|XP_032305562.1|DANA	LOC120451976|XP_039491936.1|DSAN
OG0011235	LOC26515169|XP_014767401.1|DANA	LOC120454142|XP_039495134.1|DSAN
OG0011236	LOC6496568|XP_001961173.1|DANA	LOC120445284|XP_039481520.1|DSAN
OG0011237	LOC26514400|XP_014764015.1|DANA	LOC120444702|XP_039480507.1|DSAN
OG0011238	LOC6494024|XP_001961129.2|DANA	LOC120445488|XP_039481869.1|DSAN
OG0011239	LOC6494202|XP_001960757.1|DANA	LOC120445772|XP_039482305.1|DSAN
OG0011240	LOC6502512|XP_032306395.1|DANA	LOC120444671|XP_039480454.1|DSAN
OG0011241	LOC26514141|XP_014763982.2|DANA	LOC120444530|XP_039480211.1|DSAN
OG0011242	LOC6494473|XP_001960260.1|DANA	LOC120446155|XP_039482919.1|DSAN
OG0011243	LOC6496055|XP_001960123.2|DANA	LOC120446523|XP_039483469.1|DSAN
OG0011244	LOC6495766|XP_014763486.1|DANA	LOC120445696|XP_039482187.1|DSAN
OG0011245	LOC6495057|XP_001959156.3|DANA	LOC120446342|XP_039483197.1|DSAN
OG0011246	LOC6495466|XP_001958909.1|DANA	LOC120445723|XP_039482226.1|DSAN
OG0011247	LOC6495283|XP_001958708.1|DANA	LOC120457743|XP_039501175.1|DSAN
OG0011248	LOC6495381|XP_001958707.1|DANA	LOC120457744|XP_039501176.1|DSAN
OG0011249	LOC6495380|XP_001958706.2|DANA	LOC120457799|XP_039501229.1|DSAN
OG0011250	LOC26514555|XP_014762347.1|DANA	LOC120451415|XP_039491020.1|DSAN
OG0011251	LOC26515122|XP_014762404.1|DANA	LOC120448723|XP_039486831.1|DSAN
OG0011252	LOC6497385|XP_001962191.2|DANA	LOC120458452|XP_039502032.1|DSAN
OG0011253	LOC26514660|XP_014762354.1|DANA	LOC120451445|XP_039491060.1|DSAN
OG0011254	LOC6502433|XP_001961934.1|DANA	LOC120446824|XP_039483938.1|DSAN
OG0011255	LOC6505003|XP_001965656.1|DANA	LOC120451886|XP_039491827.1|DSAN
OG0011256	LOC6505059|XP_001965540.1|DANA	LOC120455670|XP_039497999.1|DSAN
OG0011257	LOC6505138|XP_032307884.1|DANA	LOC120452050|XP_039492047.1|DSAN
OG0011258	LOC6505137|XP_001965422.1|DANA	LOC120456544|XP_039499357.1|DSAN
OG0011259	LOC6505136|XP_001965421.1|DANA	LOC120456536|XP_039499348.1|DSAN
OG0011260	LOC6504489|XP_001967000.1|DANA	LOC120456476|XP_039499274.1|DSAN
OG0011261	LOC6502056|XP_001967441.1|DANA	LOC120444847|XP_039480741.1|DSAN
OG0011262	LOC6502954|XP_001963522.1|DANA	LOC120456977|XP_039500059.1|DSAN
OG0011263	LOC26514922|XP_014759277.1|DANA	LOC120458320|XP_039501860.1|DSAN
OG0011264	LOC6502180|XP_032309350.1|DANA	LOC120455830|XP_039498232.1|DSAN
OG0011265	LOC6507751|XP_032309882.1|DANA	LOC120448276|XP_039486138.1|DSAN
OG0011266	LOC6507884|XP_001956524.1|DANA	LOC120447716|XP_039485184.1|DSAN
OG0011267	LOC6507922|XP_001956609.1|DANA	LOC120447551|XP_039484935.1|DSAN
OG0011268	LOC6506879|XP_001957076.1|DANA	LOC120450621|XP_039489702.1|DSAN
OG0011269	LOC6493178|XP_001957207.1|DANA	LOC120447868|XP_039485409.1|DSAN
OG0011270	LOC6506801|XP_001957212.1|DANA	LOC120447818|XP_039485329.1|DSAN
OG0011271	LOC6493225|XP_001957300.1|DANA	LOC120449311|XP_039487639.1|DSAN
OG0011272	LOC6506728|XP_001957347.1|DANA	LOC120450005|XP_039488653.1|DSAN
OG0011273	LOC6506466|XP_001957817.2|DANA	LOC120450025|XP_039488701.1|DSAN
OG0011274	LOC6506321|XP_001958105.1|DANA	LOC120448156|XP_039485927.1|DSAN
OG0011275	LOC116655739|XP_032309483.1|DANA	LOC120450047|XP_039488736.1|DSAN
OG0011276	LOC6493734|XP_001958335.1|DANA	LOC120448961|XP_039487153.1|DSAN
OG0011277	LOC6504333|XP_001965031.1|DANA	LOC120458568|XP_039502203.1|DSAN
OG0011278	LOC6496829|XP_001963319.1|DANA	LOC120446406|XP_039483282.1|DSAN
OG0011279	LOC6496914|XP_001963155.2|DANA	LOC120449204|XP_039487505.1|DSAN
OG0011280	LOC6498465|XP_001962881.1|DANA	LOC120444028|XP_039479471.1|DSAN
OG0011281	LOC6496607|XP_001961247.1|DANA	LOC120446089|XP_039482813.1|DSAN
OG0011297	LOC6504525|XP_001967072.3|DANA	LOC120456433|XP_039499199.1|DSAN
OG0011313	LOC26514668|XP_014762355.1|DANA	LOC120443824|XP_039479106.1|DSAN
OG0011314	LOC6496458|XP_001967795.1|DANA	LOC120448662|XP_039486731.1|DSAN
OG0011318	LOC6504080|XP_001964138.2|DANA	LOC120456049|XP_039498561.1|DSAN
OG0011321	LOC116655323|XP_032308917.1|DANA, LOC6495431|XP_001958832.2|DANA	LOC120451016|XP_039490275.1|DSAN
OG0011322	LOC26513656|XP_014759304.1|DANA	LOC120456005|XP_039498497.1|DSAN
OG0011323	LOC6503900|XP_001963807.1|DANA	LOC120457174|XP_039500401.1|DSAN
OG0011324	LOC6501945|XP_001966740.3|DANA	LOC120457301|XP_039500718.1|DSAN
OG0011325	LOC6505067|XP_032307929.1|DANA	LOC120455698|XP_039498039.1|DSAN
OG0011326	LOC6503055|XP_001963339.1|DANA	LOC120455380|XP_039497440.1|DSAN
OG0011327	LOC6496977|XP_001963013.2|DANA	LOC120445097|XP_039481167.1|DSAN
OG0011328	LOC6505904|XP_032310995.1|DANA	LOC120444055|XP_039479496.1|DSAN
OG0011329	LOC6497332|XP_001962302.1|DANA	LOC120452972|XP_039493406.1|DSAN
OG0011330	LOC26514831|XP_014762378.1|DANA	LOC120456678|XP_039499573.1|DSAN
OG0011332	LOC6507337|XP_001956220.1|DANA	LOC120448415|XP_039486348.1|DSAN
OG0011335	LOC6506672|XP_001957441.1|DANA	LOC120448987|XP_039487188.1|DSAN
OG0011337	LOC6496363|XP_001960765.1|DANA	LOC120446809|XP_039483905.1|DSAN
OG0011340	LOC6500026|XP_032306863.1|DANA	LOC120454151|XP_039495144.1|DSAN
OG0011341	LOC6500598|XP_001953539.3|DANA	LOC120453578|XP_039494270.1|DSAN
OG0011342	LOC6499752|XP_001953990.1|DANA	LOC120453022|XP_039493475.1|DSAN
OG0011343	LOC6500833|XP_014766750.1|DANA	LOC120452980|XP_039493411.1|DSAN
OG0011344	LOC6502634|XP_001954043.1|DANA	LOC120452129|XP_039492146.1|DSAN
OG0011345	LOC6507183|XP_001956531.2|DANA, LOC6501011|XP_001954373.2|DANA	LOC120453036|XP_039493489.1|DSAN
OG0011346	LOC6499515|XP_001954461.1|DANA	LOC120452326|XP_039492412.1|DSAN
OG0011347	LOC6499431|XP_001954652.2|DANA	LOC120453865|XP_039494703.1|DSAN
OG0011348	LOC6501197|XP_001954745.1|DANA	LOC120453111|XP_039493580.1|DSAN
OG0011349	LOC6501313|XP_001954972.1|DANA	LOC120453931|XP_039494810.1|DSAN
OG0011350	LOC26514727|XP_014767327.2|DANA	LOC120453943|XP_039494822.1|DSAN
OG0011351	LOC6499200|XP_001955129.1|DANA	LOC120452639|XP_039492885.1|DSAN
OG0011352	LOC26514283|XP_032305666.1|DANA	LOC120454207|XP_039495238.1|DSAN
OG0011353	LOC6498947|XP_001955625.1|DANA	LOC120453924|XP_039494793.1|DSAN
