Orthogroup	DANA.longest_only	DELE.longest_only
OG0011242	LOC6494473|XP_001960260.1|DANA	LOC108143639|XP_017123641.1|DELE
OG0011243	LOC6496055|XP_001960123.2|DANA	LOC108144223|XP_017124387.1|DELE
OG0011244	LOC6495766|XP_014763486.1|DANA	LOC108144961|XP_017125596.1|DELE
OG0011245	LOC6495057|XP_001959156.3|DANA	LOC108145384|XP_017126267.1|DELE
OG0011246	LOC6495466|XP_001958909.1|DANA	LOC108149058|XP_017131892.1|DELE
OG0011247	LOC6495283|XP_001958708.1|DANA	LOC108144249|XP_017124417.1|DELE
OG0011248	LOC6495381|XP_001958707.1|DANA	LOC108144250|XP_017124419.1|DELE
OG0011249	LOC6495380|XP_001958706.2|DANA	LOC108144281|XP_017124458.1|DELE
OG0011250	LOC26514555|XP_014762347.1|DANA	LOC108140959|XP_017119515.1|DELE
OG0011252	LOC6497385|XP_001962191.2|DANA	LOC108138116|XP_017115634.1|DELE
OG0011253	LOC26514660|XP_014762354.1|DANA	LOC108138096|XP_017115571.1|DELE
OG0011254	LOC6502433|XP_001961934.1|DANA	LOC108138698|XP_017116533.1|DELE
OG0011255	LOC6505003|XP_001965656.1|DANA	LOC108136226|XP_017112736.1|DELE
OG0011256	LOC6505059|XP_001965540.1|DANA	LOC108142371|XP_017121687.1|DELE
OG0011257	LOC6505138|XP_032307884.1|DANA	LOC108148436|XP_017130960.1|DELE
OG0011258	LOC6505137|XP_001965422.1|DANA	LOC108140870|XP_017119377.1|DELE
OG0011259	LOC6505136|XP_001965421.1|DANA	LOC108140606|XP_017119010.1|DELE
OG0011260	LOC6504489|XP_001967000.1|DANA	LOC108150008|XP_017133448.1|DELE
OG0011261	LOC6502056|XP_001967441.1|DANA	LOC108138713|XP_017116554.1|DELE
OG0011262	LOC6502954|XP_001963522.1|DANA	LOC108147632|XP_017129777.1|DELE
OG0011263	LOC26514922|XP_014759277.1|DANA	LOC108147760|XP_017129980.1|DELE
OG0011264	LOC6502180|XP_032309350.1|DANA	LOC108148115|XP_017130454.1|DELE
OG0011265	LOC6507751|XP_032309882.1|DANA	LOC108150299|XP_017133898.1|DELE
OG0011266	LOC6507884|XP_001956524.1|DANA	LOC108150163|XP_017133622.1|DELE
OG0011267	LOC6507922|XP_001956609.1|DANA	LOC108142518|XP_017121926.1|DELE
OG0011268	LOC6506879|XP_001957076.1|DANA	LOC108145906|XP_017127054.1|DELE
OG0011269	LOC6493178|XP_001957207.1|DANA	LOC108145781|XP_017126840.1|DELE
OG0011270	LOC6506801|XP_001957212.1|DANA	LOC108145632|XP_017126657.1|DELE
OG0011271	LOC6493225|XP_001957300.1|DANA	LOC108142720|XP_017122230.1|DELE
OG0011272	LOC6506728|XP_001957347.1|DANA	LOC108136018|XP_017112433.1|DELE
OG0011273	LOC6506466|XP_001957817.2|DANA	LOC108150179|XP_017133658.1|DELE
OG0011274	LOC6506321|XP_001958105.1|DANA	LOC108136074|XP_017112528.1|DELE
OG0011275	LOC116655739|XP_032309483.1|DANA	LOC108145779|XP_017126838.1|DELE
OG0011276	LOC6493734|XP_001958335.1|DANA	LOC108146583|XP_017128094.1|DELE
OG0011277	LOC6504333|XP_001965031.1|DANA	LOC108149278|XP_017132209.1|DELE
OG0011278	LOC6496829|XP_001963319.1|DANA	LOC108150453|XP_017134106.1|DELE
OG0011279	LOC6496914|XP_001963155.2|DANA	LOC108135332|XP_017111512.1|DELE
OG0011280	LOC6498465|XP_001962881.1|DANA	LOC108138268|XP_017115908.1|DELE
OG0011281	LOC6496607|XP_001961247.1|DANA	LOC108149822|XP_017133183.1|DELE
OG0011297	LOC6504525|XP_001967072.3|DANA	LOC108145055|XP_017125728.1|DELE
OG0011313	LOC26514668|XP_014762355.1|DANA	LOC108138174|XP_017115756.1|DELE
OG0011314	LOC6496458|XP_001967795.1|DANA	LOC108142549|XP_017121972.1|DELE
OG0011318	LOC6504080|XP_001964138.2|DANA	LOC108149973|XP_017133382.1|DELE
OG0011321	LOC116655323|XP_032308917.1|DANA, LOC6495431|XP_001958832.2|DANA	LOC108148188|XP_017130582.1|DELE
OG0011322	LOC26513656|XP_014759304.1|DANA	LOC108144014|XP_017124132.1|DELE
OG0011323	LOC6503900|XP_001963807.1|DANA	LOC108140699|XP_017119145.1|DELE
OG0011324	LOC6501945|XP_001966740.3|DANA	LOC108136422|XP_017113041.1|DELE
OG0011325	LOC6505067|XP_032307929.1|DANA	LOC108136369|XP_017112971.1|DELE
OG0011326	LOC6503055|XP_001963339.1|DANA	LOC108137092|XP_017114106.1|DELE
OG0011328	LOC6505904|XP_032310995.1|DANA	LOC108149221|XP_017132141.1|DELE
OG0011329	LOC6497332|XP_001962302.1|DANA	LOC108140448|XP_017118671.1|DELE
OG0011332	LOC6507337|XP_001956220.1|DANA	LOC108145624|XP_017126649.1|DELE
OG0011333	LOC26514838|XP_014765671.1|DANA	LOC108142323|XP_017121566.1|DELE
OG0011335	LOC6506672|XP_001957441.1|DANA	LOC108146672|XP_017128215.1|DELE
OG0011337	LOC6496363|XP_001960765.1|DANA	LOC108149713|XP_017132967.1|DELE
OG0011338	LOC6500091|XP_001953246.1|DANA	LOC108140952|XP_017119510.1|DELE
OG0011339	LOC26515509|XP_032312271.1|DANA	LOC108141041|XP_017119660.1|DELE
OG0011340	LOC6500026|XP_032306863.1|DANA	LOC108141558|XP_017120491.1|DELE
OG0011341	LOC6500598|XP_001953539.3|DANA	LOC108140460|XP_017118681.1|DELE
OG0011342	LOC6499752|XP_001953990.1|DANA	LOC108143965|XP_017124054.1|DELE
OG0011343	LOC6500833|XP_014766750.1|DANA	LOC108144052|XP_017124185.1|DELE
OG0011344	LOC6502634|XP_001954043.1|DANA	LOC108148571|XP_017131106.1|DELE
OG0011345	LOC6507183|XP_001956531.2|DANA, LOC6501011|XP_001954373.2|DANA	LOC108147135|XP_017128918.1|DELE
OG0011346	LOC6499515|XP_001954461.1|DANA	LOC108148605|XP_017131176.1|DELE
OG0011347	LOC6499431|XP_001954652.2|DANA	LOC108140628|XP_017119034.1|DELE
OG0011348	LOC6501197|XP_001954745.1|DANA	LOC108143101|XP_017122812.1|DELE
OG0011349	LOC6501313|XP_001954972.1|DANA	LOC108140770|XP_017119247.1|DELE
OG0011350	LOC26514727|XP_014767327.2|DANA	LOC108148596|XP_017131162.1|DELE
OG0011351	LOC6499200|XP_001955129.1|DANA	LOC108140463|XP_017118685.1|DELE
OG0011352	LOC26514283|XP_032305666.1|DANA	LOC108148193|XP_017130588.1|DELE
OG0011353	LOC6498947|XP_001955625.1|DANA	LOC108148496|XP_017131020.1|DELE
OG0011354	LOC6505944|XP_001964658.1|DANA	LOC108143735|XP_017123758.1|DELE
OG0011355	LOC116654761|XP_032307064.1|DANA	LOC108145152|XP_017125858.1|DELE
OG0011356	LOC6496528|XP_001961078.1|DANA	LOC108149069|XP_017131915.1|DELE
OG0011357	LOC26515433|XP_014764131.2|DANA	LOC108149773|XP_017133110.1|DELE, LOC108137591|XP_017114815.1|DELE
OG0011359	LOC6496283|XP_014763728.2|DANA	LOC108144459|XP_017124844.1|DELE
OG0011360	LOC6496271|XP_001960584.1|DANA	LOC108144452|XP_017124832.1|DELE
OG0011361	LOC6494312|XP_001960552.1|DANA	LOC108144284|XP_017124461.1|DELE
OG0011362	LOC6494588|XP_001960053.2|DANA	LOC108143376|XP_017123206.1|DELE
OG0011363	LOC116654730|XP_032306773.1|DANA	LOC108138059|XP_017115526.1|DELE, LOC108134627|XP_017110500.1|DELE
OG0011364	LOC6495787|XP_001959581.2|DANA	LOC108138683|XP_017116521.1|DELE
OG0011365	LOC6494860|XP_001959535.1|DANA	LOC108145016|XP_017125672.1|DELE
OG0011366	LOC26513737|XP_014763933.1|DANA	LOC108137872|XP_017115300.1|DELE
OG0011367	LOC6495617|XP_001959226.2|DANA	LOC108138631|XP_017116440.1|DELE
OG0011368	LOC26514990|XP_014764069.1|DANA	LOC108147355|XP_017129274.1|DELE
OG0011369	LOC26514418|XP_014762324.1|DANA	LOC108135246|XP_017111400.1|DELE
OG0011370	LOC26513848|XP_014762266.1|DANA	LOC108148027|XP_017130354.1|DELE
OG0011371	LOC26514641|XP_014762352.1|DANA	LOC108149478|XP_017132584.1|DELE
OG0011372	LOC26514539|XP_014762346.1|DANA	LOC108138912|XP_017116959.1|DELE
OG0011373	LOC26515523|XP_014762443.1|DANA	LOC108138217|XP_017115825.1|DELE
OG0011374	LOC6505287|XP_001965695.1|DANA	LOC108136376|XP_017112978.1|DELE
OG0011375	LOC116655036|XP_032307817.1|DANA	LOC108136366|XP_017112968.1|DELE
OG0011376	LOC6505122|XP_001965413.1|DANA	LOC108140738|XP_017119207.1|DELE
OG0011377	LOC6504524|XP_001967071.1|DANA	LOC108145067|XP_017125739.1|DELE
OG0011378	LOC6501869|XP_001966774.1|DANA	LOC108137237|XP_017114304.1|DELE
OG0011379	LOC6501932|XP_001966716.2|DANA	LOC108136467|XP_017113153.1|DELE
OG0011380	LOC6503717|XP_001963870.1|DANA	LOC108138490|XP_017116182.1|DELE
OG0011381	LOC6503718|XP_001963869.1|DANA	LOC108138470|XP_017116166.1|DELE
OG0011382	LOC6503902|XP_001963812.1|DANA	LOC108148179|XP_017130569.1|DELE
OG0011383	LOC26513710|XP_014761210.1|DANA	LOC108138463|XP_017116158.1|DELE
OG0011385	LOC6496733|XP_001967352.1|DANA	LOC108138065|XP_017115530.1|DELE
OG0011386	LOC6502143|XP_001966129.1|DANA	LOC108137616|XP_017114879.1|DELE
OG0011387	LOC6504079|XP_001964135.1|DANA	LOC108149957|XP_017133362.1|DELE
OG0011388	LOC6507701|XP_001956170.3|DANA	LOC108145619|XP_017126644.1|DELE
OG0011389	LOC6507336|XP_001956221.1|DANA	LOC108146523|XP_017128049.1|DELE
OG0011390	LOC6507256|XP_001956376.1|DANA	LOC108136050|XP_017112470.1|DELE
OG0011391	LOC6507826|XP_001956424.1|DANA	LOC108143274|XP_017123078.1|DELE
OG0011392	LOC26514894|XP_014765678.1|DANA	LOC108145801|XP_017126865.1|DELE
OG0011393	LOC6493273|XP_001957417.1|DANA	LOC108146663|XP_017128204.1|DELE
OG0011394	LOC6493388|XP_001957652.2|DANA	LOC108146956|XP_017128700.1|DELE
OG0011395	LOC6506539|XP_001957689.3|DANA	LOC108135475|XP_017111706.1|DELE
OG0011396	LOC6502783|XP_001957733.1|DANA	LOC108145919|XP_017127094.1|DELE
OG0011397	LOC6493543|XP_014764435.1|DANA	LOC108146587|XP_017128097.1|DELE
OG0011398	LOC6493612|XP_001958104.1|DANA	LOC108136075|XP_017112529.1|DELE
OG0011399	LOC6506268|XP_001958227.3|DANA	LOC108135511|XP_017111744.1|DELE
OG0011400	LOC26513855|XP_014765540.1|DANA	LOC108142621|XP_017122096.1|DELE
OG0011401	LOC6502773|XP_001958304.1|DANA	LOC108142870|XP_017122432.1|DELE
OG0011402	LOC26515600|XP_032310999.1|DANA	LOC108141644|XP_017120604.1|DELE
OG0011403	LOC26514041|XP_014760635.1|DANA	LOC108149315|XP_017132257.1|DELE
OG0011404	LOC6504206|XP_001965157.1|DANA	LOC108135213|XP_017111327.1|DELE
OG0011405	LOC6504181|XP_001965174.2|DANA	LOC108135203|XP_017111316.1|DELE
OG0011406	LOC6506499|XP_001965187.1|DANA	LOC108135196|XP_017111307.1|DELE
OG0011407	LOC6506918|XP_001965274.3|DANA	LOC108142096|XP_017121280.1|DELE
OG0011408	LOC6503643|XP_001965276.1|DANA	LOC108141737|XP_017120718.1|DELE
OG0011409	LOC6503382|XP_001965333.1|DANA	LOC108134686|XP_017110573.1|DELE
OG0011410	LOC6497011|XP_001962930.1|DANA	LOC108134706|XP_017110591.1|DELE
OG0011411	LOC6498441|XP_001962827.1|DANA	LOC108150738|XP_017134530.1|DELE
OG0011412	LOC6502419|XP_001962713.1|DANA	LOC108141587|XP_017120524.1|DELE
OG0011440	LOC6505180|XP_001965490.2|DANA	LOC108136540|XP_017113321.1|DELE
OG0011444	LOC6494423|XP_032306816.1|DANA	LOC108135389|XP_017111577.1|DELE
OG0011446	LOC6498842|XP_032312383.1|DANA	LOC108140947|XP_017119504.1|DELE
OG0011450	LOC6502224|XP_001966016.2|DANA	LOC108137131|XP_017114166.1|DELE
OG0011451	LOC6503933|XP_001963867.1|DANA	LOC108138455|XP_017116145.1|DELE
OG0011453	LOC6502712|XP_001967300.2|DANA	LOC108134837|XP_017110787.1|DELE
OG0011454	LOC26515454|XP_014762434.1|DANA	LOC108150700|XP_017134453.1|DELE
OG0011456	LOC6497626|XP_001961679.1|DANA	LOC108149288|XP_017132220.1|DELE
OG0011458	LOC6493458|XP_001957795.1|DANA	LOC108150158|XP_017133616.1|DELE
OG0011459	LOC116656271|XP_032311615.1|DANA	LOC108149791|XP_017133143.1|DELE
OG0011461	LOC6495668|XP_032306701.1|DANA	LOC108143355|XP_017123165.1|DELE
OG0011463	LOC6496295|XP_032306727.1|DANA	LOC108144267|XP_017124441.1|DELE
OG0011464	LOC6501166|XP_001954682.2|DANA	LOC108140426|XP_017118640.1|DELE
OG0011465	LOC26513719|XP_014767202.1|DANA	LOC108137466|XP_017114661.1|DELE
OG0011466	LOC116655049|XP_032307924.1|DANA	LOC108143082|XP_017122788.1|DELE
OG0011467	LOC26514040|XP_014767239.1|DANA	LOC108135142|XP_017111241.1|DELE
OG0011468	LOC6502671|XP_001954369.1|DANA	LOC108147143|XP_017128925.1|DELE
OG0011469	LOC116654553|XP_032305699.1|DANA	LOC108147118|XP_017128896.1|DELE
OG0011470	LOC6502610|XP_001955564.2|DANA	LOC108148993|XP_017131824.1|DELE
OG0011471	LOC6496571|XP_001961179.1|DANA	LOC108145138|XP_017125842.1|DELE
OG0011472	LOC6496569|XP_001961174.1|DANA	LOC108150383|XP_017134010.1|DELE
OG0011473	LOC6494030|XP_001961115.1|DANA	LOC108149852|XP_017133218.1|DELE
OG0011474	LOC26514020|XP_014763966.1|DANA	LOC108144451|XP_017124831.1|DELE
OG0011475	LOC26515408|XP_014764126.1|DANA	LOC108144808|XP_017125423.1|DELE
OG0011476	LOC26514332|XP_014763999.1|DANA	LOC108140569|XP_017118925.1|DELE
OG0011477	LOC6494933|XP_001959370.1|DANA	LOC108137921|XP_017115351.1|DELE
OG0011478	LOC26514443|XP_014764017.1|DANA, LOC6495590|XP_001959157.2|DANA	LOC108145383|XP_017126266.1|DELE
OG0011479	LOC26513723|XP_014763931.1|DANA	LOC108145340|XP_017126218.1|DELE
OG0011480	LOC6495453|XP_001958876.2|DANA	LOC108145414|XP_017126307.1|DELE
OG0011481	LOC6502552|XP_032306924.1|DANA	LOC108145423|XP_017126320.1|DELE
OG0011482	LOC6498155|XP_001962198.2|DANA	LOC108141687|XP_017120655.1|DELE
OG0011483	LOC6497502|XP_001961950.2|DANA	LOC108149246|XP_017132171.1|DELE
OG0011484	LOC6497521|XP_001961914.1|DANA	LOC108138900|XP_017116936.1|DELE
OG0011485	LOC6497706|XP_001961518.1|DANA	LOC108138673|XP_017116506.1|DELE
OG0011487	LOC6504987|XP_001965682.1|DANA	LOC108136189|XP_017112677.1|DELE
OG0011488	LOC116655047|XP_032307915.1|DANA	LOC108135901|XP_017112307.1|DELE
OG0011489	LOC6504519|XP_001967059.1|DANA	LOC108144184|XP_017124341.1|DELE
OG0011490	LOC6503672|XP_001963957.1|DANA	LOC108150003|XP_017133431.1|DELE
OG0011491	LOC6503910|XP_001963826.2|DANA	LOC108143967|XP_017124060.1|DELE
OG0011492	LOC6503772|XP_032308613.1|DANA	LOC108136311|XP_017112896.1|DELE
OG0011493	LOC6503817|XP_001963688.1|DANA	LOC108138475|XP_017116172.1|DELE
OG0011494	LOC26514464|XP_014761218.2|DANA	LOC108138438|XP_017116128.1|DELE
OG0011495	LOC6507262|XP_001956368.1|DANA	LOC108144111|XP_017124244.1|DELE
OG0011496	LOC6507222|XP_001956443.1|DANA	LOC108146900|XP_017128630.1|DELE
OG0011497	LOC6493272|XP_001957415.1|DANA	LOC108146668|XP_017128210.1|DELE
OG0011499	LOC6502846|XP_001958110.1|DANA	LOC108136077|XP_017112531.1|DELE
OG0011500	LOC6506142|XP_001958465.1|DANA	LOC108143191|XP_017122930.1|DELE
OG0011501	LOC6503322|XP_032311369.1|DANA	LOC108150420|XP_017134066.1|DELE
OG0011502	LOC6498531|XP_032311113.1|DANA	LOC108141986|XP_017121132.1|DELE
OG0011503	LOC6497012|XP_001962929.1|DANA	LOC108134723|XP_017110614.1|DELE
OG0011504	LOC6497125|XP_001962705.2|DANA	LOC108137778|XP_017115171.1|DELE, LOC108137783|XP_017115178.1|DELE
OG0011546	LOC6507139|XP_001956604.1|DANA	LOC108142836|XP_017122390.1|DELE
OG0011547	LOC6507921|XP_014765511.2|DANA	LOC108142234|XP_017121442.1|DELE
OG0011549	LOC6500204|XP_001953030.1|DANA	LOC108143788|XP_017123801.1|DELE
OG0011550	LOC116654498|XP_032305431.1|DANA	LOC108141025|XP_017119595.1|DELE
OG0011551	LOC116654496|XP_032305405.1|DANA	LOC108137485|XP_017114690.1|DELE
OG0011552	LOC116654559|XP_032305710.1|DANA	LOC108143061|XP_017122763.1|DELE
OG0011553	LOC26515345|XP_014767417.1|DANA	LOC108148228|XP_017130634.1|DELE, LOC108148226|XP_017130632.1|DELE
OG0011554	LOC6500994|XP_001954316.1|DANA	LOC108141175|XP_017119891.1|DELE
OG0011555	LOC6499273|XP_001954980.2|DANA	LOC108140737|XP_017119203.1|DELE
OG0011556	LOC116656595|XP_032312333.1|DANA	LOC108140727|XP_017119185.1|DELE
OG0011557	LOC26514850|XP_014767346.1|DANA	LOC108141023|XP_017119594.1|DELE
OG0011558	LOC6494175|XP_001960825.2|DANA	LOC108149157|XP_017132045.1|DELE, LOC108149158|XP_017132046.1|DELE, LOC108149156|XP_017132043.1|DELE
OG0011559	LOC6496374|XP_001960785.1|DANA	LOC108137532|XP_017114742.1|DELE
OG0011561	LOC6494370|XP_001960445.1|DANA	LOC108141362|XP_017120174.1|DELE
OG0011562	LOC6494528|XP_001960167.1|DANA	LOC108144527|XP_017124966.1|DELE
OG0011563	LOC26514619|XP_014764033.2|DANA	LOC108144386|XP_017124653.1|DELE
OG0011565	LOC26514755|XP_014764046.1|DANA	LOC108143477|XP_017123411.1|DELE
OG0011566	LOC6495640|XP_001959279.1|DANA	LOC108140330|XP_017118509.1|DELE
OG0011567	LOC6495450|XP_001958868.1|DANA	LOC108145406|XP_017126295.1|DELE
OG0011568	LOC6495230|XP_001958798.1|DANA	LOC108145481|XP_017126425.1|DELE
OG0011569	LOC6495379|XP_001958705.1|DANA	LOC108144278|XP_017124455.1|DELE
OG0011571	LOC26514253|XP_014762309.1|DANA	LOC108149251|XP_017132180.1|DELE
OG0011572	LOC6497627|XP_001961678.2|DANA	LOC108149250|XP_017132179.1|DELE
OG0011573	LOC26514063|XP_014762295.1|DANA	LOC108149283|XP_017132216.1|DELE
OG0011574	LOC26514004|XP_014762284.1|DANA	LOC108149297|XP_017132233.1|DELE
OG0011575	LOC6504537|XP_001967092.3|DANA	LOC108144069|XP_017124209.1|DELE
OG0011576	LOC6503822|XP_001963676.1|DANA	LOC108138555|XP_017116314.1|DELE
OG0011577	LOC6504130|XP_001964243.2|DANA	LOC108137101|XP_017114115.1|DELE
OG0011578	LOC6502317|XP_032309077.1|DANA	LOC108140880|XP_017119399.1|DELE
OG0011579	LOC116655387|XP_032309139.1|DANA	LOC108138408|XP_017116087.1|DELE, LOC108149210|XP_017132126.1|DELE
OG0011580	LOC6502818|XP_001955924.2|DANA	LOC108145786|XP_017126844.1|DELE
OG0011581	LOC6507397|XP_001956094.1|DANA	LOC108146183|XP_017127580.1|DELE
OG0011582	LOC6507283|XP_001956316.1|DANA	LOC108150270|XP_017133841.1|DELE
OG0011583	LOC6507245|XP_001956400.1|DANA	LOC108143187|XP_017122925.1|DELE
OG0011585	LOC6493136|XP_001957121.1|DANA	LOC108146145|XP_017127490.1|DELE
OG0011586	LOC6493173|XP_032310350.1|DANA	LOC108146202|XP_017127609.1|DELE
OG0011587	LOC6506403|XP_014760550.1|DANA	LOC108135185|XP_017111295.1|DELE
OG0011588	LOC6498378|XP_001962673.1|DANA	LOC108140115|XP_017118308.1|DELE
OG0011611	LOC6501449|XP_001955281.2|DANA	LOC108144009|XP_017124119.1|DELE
OG0011624	LOC26514363|XP_014764000.1|DANA	LOC108146650|XP_017128187.1|DELE
OG0011630	LOC26514200|XP_014759492.2|DANA	LOC108137414|XP_017114562.1|DELE
OG0011631	LOC6504647|XP_001966479.1|DANA	LOC108136188|XP_017112676.1|DELE
OG0011632	LOC6497534|XP_001961889.2|DANA	LOC108138707|XP_017116546.1|DELE
OG0011633	LOC26513984|XP_014765558.1|DANA	LOC108138370|XP_017116037.1|DELE
OG0011635	LOC6492923|XP_014764151.1|DANA	LOC108142194|XP_017121368.1|DELE
OG0011636	LOC26515069|XP_014764085.1|DANA	LOC108141278|XP_017120034.1|DELE
OG0011637	LOC26515367|XP_032306637.1|DANA	LOC108144543|XP_017125003.1|DELE
OG0011640	LOC6501480|XP_032305698.1|DANA	LOC108147119|XP_017128897.1|DELE
OG0011641	LOC116654588|XP_032305868.1|DANA	LOC108141057|XP_017119696.1|DELE
OG0011642	LOC116655844|XP_032310275.1|DANA, LOC6506086|XP_001958585.2|DANA	LOC108138363|XP_017116022.1|DELE
OG0011644	LOC6494696|XP_014762923.1|DANA	LOC108143478|XP_017123414.1|DELE
OG0011645	LOC26514680|XP_032307207.1|DANA	LOC108145165|XP_017125884.1|DELE
OG0011646	LOC6495444|XP_001958860.1|DANA	LOC108145426|XP_017126324.1|DELE
OG0011647	LOC116654966|XP_032307708.1|DANA	LOC108139067|XP_017117176.1|DELE
OG0011648	LOC26513679|XP_014762258.1|DANA	LOC108138884|XP_017116905.1|DELE
OG0011649	LOC116655117|XP_032308234.1|DANA	LOC108144099|XP_017124237.1|DELE
OG0011650	LOC6498765|XP_001967252.1|DANA	LOC108144160|XP_017124300.1|DELE
OG0011651	LOC26513670|XP_014761209.1|DANA	LOC108136193|XP_017112681.1|DELE
OG0011652	LOC6503893|XP_001963797.1|DANA	LOC108149867|XP_017133238.1|DELE
OG0011653	LOC6502498|XP_001964250.3|DANA, LOC6503505|XP_001964251.1|DANA, LOC6503506|XP_001964249.1|DANA	LOC108137210|XP_017114289.1|DELE
OG0011655	LOC26513758|XP_014765531.1|DANA	LOC108142237|XP_017121445.1|DELE
OG0011656	LOC26515074|XP_032310686.1|DANA	LOC108145799|XP_017126863.1|DELE
OG0011658	LOC116655791|XP_032310020.1|DANA	LOC108145690|XP_017126737.1|DELE
OG0011659	LOC26514912|XP_014765683.1|DANA	LOC108145636|XP_017126660.1|DELE
OG0011661	LOC116655866|XP_032310458.1|DANA	LOC108135545|XP_017111781.1|DELE
OG0011662	LOC6506212|XP_014764667.1|DANA	LOC108146614|XP_017128149.1|DELE
OG0011663	LOC26513709|XP_014765523.1|DANA	LOC108146582|XP_017128093.1|DELE
OG0011664	LOC26514789|XP_014765664.1|DANA	LOC108143142|XP_017122878.1|DELE
OG0011665	LOC6497009|XP_001962937.1|DANA	LOC108138769|XP_017116695.1|DELE
OG0011718	LOC6503394|XP_001967514.1|DANA	LOC108144065|XP_017124203.1|DELE
OG0011724	LOC6506371|XP_001965160.2|DANA	LOC108135214|XP_017111328.1|DELE
OG0011726	LOC6506725|XP_014764885.2|DANA	LOC108136036|XP_017112455.1|DELE
OG0011727	LOC6507053|XP_001956744.1|DANA	LOC108146990|XP_017128743.1|DELE, LOC108146991|XP_017128745.1|DELE
OG0011728	LOC6500486|XP_001953327.1|DANA	LOC108141216|XP_017119957.1|DELE
OG0011729	LOC6500119|XP_001953184.1|DANA	LOC108136832|XP_017113738.1|DELE
OG0011730	LOC6502655|XP_001953314.1|DANA	LOC108148800|XP_017131511.1|DELE
OG0011731	LOC6499867|XP_032309531.1|DANA	LOC108148198|XP_017130592.1|DELE
OG0011732	LOC116654525|XP_032305615.1|DANA	LOC108140373|XP_017118555.1|DELE
OG0011733	LOC6501309|XP_001954966.1|DANA	LOC108140459|XP_017118680.1|DELE
OG0011734	LOC6501408|XP_032309756.1|DANA	LOC108148246|XP_017130652.1|DELE
OG0011735	LOC6501428|XP_001955232.1|DANA	LOC108148227|XP_017130633.1|DELE
OG0011736	LOC26513763|XP_014767209.1|DANA	LOC108139109|XP_017117211.1|DELE
OG0011737	LOC6496576|XP_001961188.1|DANA	LOC108145147|XP_017125850.1|DELE
OG0011738	LOC6496551|XP_001961127.3|DANA	LOC108134655|XP_017110537.1|DELE
OG0011739	LOC26513653|XP_014763924.1|DANA	LOC108149127|XP_017132021.1|DELE
OG0011740	LOC6495678|XP_001959369.2|DANA	LOC108137873|XP_017115301.1|DELE
OG0011741	LOC116654687|XP_032306107.1|DANA	LOC108141723|XP_017120708.1|DELE
OG0011742	LOC6495202|XP_001958863.1|DANA	LOC108145421|XP_017126318.1|DELE
OG0011743	LOC6495284|XP_001958704.2|DANA	LOC108144279|XP_017124456.1|DELE
OG0011744	LOC6498102|XP_032307631.1|DANA	LOC108147909|XP_017130160.1|DELE
OG0011745	LOC6502451|XP_001962081.2|DANA	LOC108147911|XP_017130162.1|DELE
OG0011746	LOC6497603|XP_001961729.2|DANA, LOC6497602|XP_001961730.1|DANA	LOC108150433|XP_017134081.1|DELE
OG0011747	LOC6497922|XP_001961717.1|DANA	LOC108150448|XP_017134097.1|DELE
OG0011748	LOC6497875|XP_001961624.1|DANA	LOC108149290|XP_017132224.1|DELE
OG0011749	LOC26514194|XP_014762304.1|DANA	LOC108149351|XP_017132331.1|DELE
OG0011750	LOC6497816|XP_001961506.1|DANA	LOC108138674|XP_017116507.1|DELE
OG0011751	LOC6502443|XP_032307634.1|DANA	LOC108147845|XP_017130092.1|DELE
OG0011752	LOC6498737|XP_032308240.1|DANA	LOC108134836|XP_017110786.1|DELE
OG0011753	LOC6503792|XP_001963736.1|DANA	LOC108137104|XP_017114118.1|DELE
OG0011755	LOC6503076|XP_001963382.1|DANA	LOC108140764|XP_017119243.1|DELE
OG0011756	LOC6504776|XP_001966326.1|DANA	LOC108137263|XP_017114347.1|DELE
OG0011757	LOC6504777|XP_001966327.2|DANA	LOC108137262|XP_017114346.1|DELE
OG0011758	LOC26514671|XP_032310701.1|DANA	LOC108136008|XP_017112423.1|DELE
OG0011761	LOC6493292|XP_001957459.2|DANA	LOC108145858|XP_017126968.1|DELE
OG0011762	LOC6493745|XP_001958358.1|DANA	LOC108142298|XP_017121538.1|DELE
OG0011764	LOC6498677|XP_014762238.1|DANA	LOC108147897|XP_017130147.1|DELE
OG0011765	LOC6496970|XP_001963026.1|DANA	LOC108142052|XP_017121224.1|DELE
OG0011766	LOC6502472|XP_001962855.1|DANA	LOC108138028|XP_017115490.1|DELE
OG0011828	LOC6502308|XP_001966213.1|DANA	LOC108140861|XP_017119340.1|DELE
OG0011830	LOC116655910|XP_032310770.1|DANA	LOC108146676|XP_017128218.1|DELE
OG0011832	LOC6499984|XP_001953489.1|DANA	LOC108143040|XP_017122731.1|DELE
OG0011833	LOC6500226|XP_001952988.1|DANA	LOC108150176|XP_017133642.1|DELE
OG0011834	LOC26514446|XP_014767289.1|DANA	LOC108148369|XP_017130881.1|DELE
OG0011835	LOC6500090|XP_001953247.1|DANA	LOC108141013|XP_017119579.1|DELE
OG0011837	LOC6499750|XP_001953994.1|DANA	LOC108143797|XP_017123809.1|DELE
OG0011838	LOC6500945|XP_001954223.1|DANA	LOC108140364|XP_017118547.1|DELE
OG0011839	LOC26514234|XP_014767254.2|DANA	LOC108143738|XP_017123760.1|DELE
