Orthogroup	DANA.longest_only	DSER.longest_only
OG0008495	LOC6496364|XP_001960768.1|DANA	LOC110182837|XP_020806633.1|DSER
OG0008496	LOC6494492|XP_001960227.1|DANA	LOC110177717|XP_020800217.1|DSER
OG0008497	LOC26515339|XP_014764121.1|DANA	LOC110182902|XP_020806718.1|DSER
OG0008498	LOC6495975|XP_001959958.1|DANA	LOC110180009|XP_020803260.1|DSER
OG0008499	LOC6496006|XP_001960030.1|DANA	LOC110176813|XP_020798917.1|DSER
OG0008500	LOC6495835|XP_014763508.2|DANA	LOC110178399|XP_020801196.1|DSER
OG0008501	LOC6493405|XP_001957681.1|DANA	LOC110185194|XP_020809578.1|DSER
OG0008502	LOC6501879|XP_001966750.1|DANA	LOC110182041|XP_020805630.1|DSER
OG0008503	LOC6504122|XP_001964229.1|DANA	LOC110184260|XP_020808382.1|DSER
OG0008504	LOC26514485|XP_014765630.1|DANA	LOC110188823|XP_020814368.1|DSER
OG0008505	LOC6506932|XP_001956964.1|DANA	LOC110189910|XP_020815834.1|DSER
OG0008506	LOC6506923|XP_001956989.1|DANA	LOC110189998|XP_020815955.1|DSER
OG0008507	LOC6497989|XP_001961848.1|DANA	LOC110178496|XP_020801306.1|DSER
OG0008507	LOC6506256|XP_001958255.2|DANA	LOC110178979|XP_020801950.1|DSER
OG0008509	LOC6504172|XP_001964317.2|DANA	LOC110181823|XP_020805380.1|DSER
OG0008510	LOC6505027|XP_001965606.1|DANA	LOC110176040|XP_020797909.1|DSER
OG0008511	LOC6505334|XP_001964836.1|DANA	LOC110181411|XP_020804807.1|DSER, LOC110181429|XP_020804831.1|DSER
OG0008512	LOC6503021|XP_001963392.1|DANA	LOC110186004|XP_020810696.1|DSER
OG0008513	LOC6498107|XP_001962091.1|DANA	LOC110182270|XP_020805946.1|DSER
OG0008514	LOC6497361|XP_001962247.1|DANA, LOC6497362|XP_001962246.1|DANA	LOC110184914|XP_020809218.1|DSER
OG0008516	LOC6506592|XP_001957583.2|DANA	LOC110189078|XP_020814708.1|DSER, LOC110189089|XP_020814721.1|DSER
OG0008517	LOC6493549|XP_001957979.1|DANA	LOC110190820|XP_020817135.1|DSER
OG0008518	LOC6493579|XP_001958034.2|DANA	LOC110185086|XP_020809429.1|DSER, LOC110185920|XP_020810592.1|DSER
OG0008519	LOC6495366|XP_001958673.3|DANA	LOC110180031|XP_020803297.1|DSER
OG0008520	LOC6499345|XP_001954823.3|DANA, LOC6499344|XP_001954824.2|DANA	LOC110188614|XP_020814039.1|DSER
OG0008522	LOC6502542|XP_032306304.1|DANA	LOC110180027|XP_020803294.1|DSER
OG0008523	LOC6497753|XP_001961423.3|DANA	LOC110185974|XP_020810655.1|DSER
OG0008524	LOC6503681|XP_014761026.1|DANA	LOC110184807|XP_020809102.1|DSER
OG0008525	LOC6502475|XP_001963198.1|DANA	LOC110183463|XP_020807403.1|DSER
OG0008525	LOC6502476|XP_001963199.1|DANA	LOC110183464|XP_020807404.1|DSER
OG0008527	LOC6505179|XP_014760309.1|DANA	LOC110175951|XP_020797798.1|DSER
OG0008528	LOC6507378|XP_001956132.1|DANA	LOC110178744|XP_020801633.1|DSER
OG0008530	LOC6504484|XP_001966992.1|DANA	LOC110179082|XP_020802127.1|DSER
OG0008531	LOC6503799|XP_014761084.1|DANA	LOC110181505|XP_020804934.1|DSER
OG0008532	LOC6505311|XP_001965739.1|DANA	LOC110181607|XP_020805063.1|DSER
OG0008535	LOC6504000|XP_001963983.2|DANA	LOC110182021|XP_020805611.1|DSER
OG0008536	LOC6503851|XP_001963715.2|DANA	LOC110180434|XP_020803764.1|DSER
OG0008537	LOC6502647|XP_032305781.1|DANA	LOC110186445|XP_020811292.1|DSER
OG0008538	LOC6504966|XP_001965721.1|DANA	LOC110184121|XP_020808186.1|DSER
OG0008540	LOC6500002|XP_001953426.3|DANA	LOC110190934|XP_020817262.1|DSER
OG0008541	LOC6496499|XP_032306209.1|DANA	LOC110191122|XP_020817536.1|DSER
OG0008544	LOC26515562|XP_014764139.1|DANA	LOC110177083|XP_020799270.1|DSER
OG0008545	LOC6494226|XP_032306833.1|DANA	LOC110191565|XP_020818100.1|DSER
OG0008546	LOC6507557|XP_001955911.1|DANA	LOC110188839|XP_020814391.1|DSER
OG0008547	LOC6504930|XP_014759871.1|DANA	LOC110187108|XP_020812176.1|DSER
OG0008549	LOC6499038|XP_001955452.1|DANA	LOC110188996|XP_020814610.1|DSER
OG0008551	LOC6507585|XP_032310769.1|DANA	LOC110177564|XP_020799996.1|DSER
OG0008552	LOC6493025|XP_001956887.3|DANA	LOC110190155|XP_020816150.1|DSER
OG0008553	LOC6494003|XP_001961161.1|DANA	LOC110188981|XP_020814588.1|DSER
OG0008554	LOC6503704|XP_001963894.2|DANA	LOC110182485|XP_020806192.1|DSER
OG0008555	LOC6504836|XP_001966423.1|DANA	LOC110182207|XP_020805893.1|DSER
OG0008556	LOC6495417|XP_014763304.1|DANA	LOC110189301|XP_020814991.1|DSER
OG0008557	LOC6501577|XP_001955509.1|DANA	LOC110191279|XP_020817735.1|DSER
OG0008558	LOC6498550|XP_001963043.2|DANA	LOC110187360|XP_020812411.1|DSER
OG0008560	LOC6505367|XP_014760481.2|DANA	LOC110183743|XP_020807758.1|DSER
OG0008561	LOC6498162|XP_001962210.1|DANA	LOC110184949|XP_020809256.1|DSER
OG0008562	LOC6498197|XP_001962278.3|DANA	LOC110183384|XP_020807312.1|DSER, LOC110185589|XP_020810182.1|DSER
OG0008563	LOC6500810|XP_001953957.1|DANA	LOC110191444|XP_020817967.1|DSER
OG0008564	LOC6496936|XP_001963098.2|DANA	LOC110183382|XP_020807306.1|DSER
OG0008565	LOC26515423|XP_014761372.1|DANA	LOC110190190|XP_020816198.1|DSER
OG0008566	LOC6497098|XP_001962761.3|DANA	LOC110185727|XP_020810370.1|DSER
OG0008567	LOC6503321|XP_014760376.1|DANA	LOC110181180|XP_020804517.1|DSER
OG0008569	LOC6503761|XP_001963787.1|DANA	LOC110180156|XP_020803469.1|DSER
OG0008570	LOC6503558|XP_014760986.2|DANA	LOC110180430|XP_020803760.1|DSER
OG0008571	LOC6506979|XP_001956885.1|DANA	LOC110190233|XP_020816253.1|DSER
OG0008572	LOC6498876|XP_001955760.1|DANA	LOC110187802|XP_020812935.1|DSER
OG0008573	LOC26514270|XP_032309294.1|DANA	LOC110183265|XP_020807151.1|DSER
OG0008574	LOC6506407|XP_001957932.2|DANA	LOC110190737|XP_020817018.1|DSER
OG0008575	LOC6499488|XP_014766105.1|DANA	LOC110177310|XP_020799635.1|DSER
OG0008576	LOC6504695|XP_001966387.2|DANA	LOC110180322|XP_020803636.1|DSER
OG0008577	LOC6507447|XP_001955999.1|DANA	LOC110176288|XP_020798267.1|DSER
OG0008578	LOC26514275|XP_014760916.1|DANA	LOC110187733|XP_020812848.1|DSER
OG0008579	LOC6493551|XP_001957982.1|DANA	LOC110190822|XP_020817137.1|DSER
OG0008581	LOC6493592|XP_001958057.2|DANA	LOC110190227|XP_020816246.1|DSER
OG0008582	LOC26514029|XP_014759885.1|DANA	LOC110187099|XP_020812164.1|DSER
OG0008584	LOC6504650|XP_001966469.2|DANA	LOC110180415|XP_020803738.1|DSER
OG0008585	LOC6503065|XP_001963361.1|DANA	LOC110181940|XP_020805535.1|DSER
OG0008586	LOC6503039|XP_001963360.1|DANA	LOC110181794|XP_020805334.1|DSER
OG0008587	LOC6501229|XP_032308255.1|DANA	LOC110188377|XP_020813751.1|DSER
OG0008588	LOC6499338|XP_001954838.1|DANA	LOC110188677|XP_020814139.1|DSER
OG0008589	LOC6504069|XP_001964115.1|DANA	LOC110178849|XP_020801768.1|DSER
OG0008590	LOC26515112|XP_014767383.1|DANA	LOC110186214|XP_020810936.1|DSER
OG0008592	LOC6496105|XP_001960236.1|DANA	LOC110177779|XP_020800306.1|DSER
OG0008593	LOC6506484|XP_032309878.1|DANA	LOC110184768|XP_020809062.1|DSER
OG0008594	LOC6505846|XP_001964476.1|DANA	LOC110188403|XP_020813787.1|DSER
OG0008595	LOC6496173|XP_001960372.1|DANA	LOC110178521|XP_020801334.1|DSER
OG0008596	LOC6494413|XP_001960377.2|DANA	LOC110178528|XP_020801343.1|DSER
OG0008597	LOC6503435|XP_001967472.1|DANA	LOC110186187|XP_020810905.1|DSER
OG0008598	LOC6502093|XP_001966230.3|DANA	LOC110182096|XP_020805739.1|DSER
OG0008599	LOC6503539|XP_032308771.1|DANA	LOC110183538|XP_020807497.1|DSER
OG0008600	LOC6501288|XP_001954927.1|DANA	LOC110190081|XP_020816049.1|DSER
OG0008601	LOC6503461|XP_001965312.1|DANA	LOC110181188|XP_020804524.1|DSER
OG0008602	LOC6500541|XP_001953421.1|DANA	LOC110190874|XP_020817189.1|DSER
OG0008603	LOC6500370|XP_014766516.1|DANA	LOC110185312|XP_020809731.1|DSER
OG0008604	LOC6496196|XP_001960422.1|DANA	LOC110184118|XP_020808181.1|DSER
OG0008605	LOC6502434|XP_001961879.1|DANA	LOC110181370|XP_020804757.1|DSER
OG0008606	LOC6504038|XP_001965205.1|DANA	LOC110179176|XP_020802236.1|DSER
OG0008607	LOC6501420|XP_001955217.1|DANA	LOC110187776|XP_020812899.1|DSER
OG0008608	LOC6503548|XP_001964178.3|DANA	LOC110183259|XP_020807144.1|DSER
OG0008609	LOC6501028|XP_001954415.1|DANA	LOC110189927|XP_020815870.1|DSER
OG0008610	LOC6496302|XP_001960650.1|DANA	LOC110187395|XP_020812478.1|DSER
OG0008612	LOC6495349|XP_001958632.1|DANA	LOC110177080|XP_020799260.1|DSER
OG0008613	LOC26513922|XP_014767228.2|DANA	LOC110188203|XP_020813490.1|DSER
OG0008614	LOC6498753|XP_032308092.1|DANA	LOC110184159|XP_020808226.1|DSER
OG0008615	LOC6500447|XP_001953230.3|DANA	LOC110188287|XP_020813643.1|DSER
OG0008616	LOC6499989|XP_032305728.1|DANA	LOC110191270|XP_020817724.1|DSER
OG0008617	LOC6501534|XP_001955433.1|DANA	LOC110185082|XP_020809425.1|DSER
OG0008619	LOC6498148|XP_001962177.1|DANA	LOC110183993|XP_020808008.1|DSER
OG0008620	LOC6494073|XP_001961032.1|DANA	LOC110180744|XP_020804088.1|DSER
OG0008621	LOC6499939|XP_001953594.1|DANA	LOC110188438|XP_020813824.1|DSER
OG0008622	LOC6494289|XP_001960602.1|DANA	LOC110181350|XP_020804733.1|DSER
OG0008623	LOC6494034|XP_001961108.1|DANA	LOC110189597|XP_020815389.1|DSER
OG0008624	LOC6494892|XP_032307252.1|DANA	LOC110179281|XP_020802428.1|DSER
OG0008625	LOC6496138|XP_001960320.1|DANA	LOC110188947|XP_020814546.1|DSER, LOC110180215|XP_020803527.1|DSER
OG0008626	LOC6496802|XP_032311527.1|DANA	LOC110185372|XP_020809813.1|DSER
OG0008627	LOC6493016|XP_014764181.1|DANA	LOC110190704|XP_020816975.1|DSER
OG0008629	LOC6504197|XP_001965165.2|DANA	LOC110185027|XP_020809338.1|DSER
OG0008630	LOC6506041|XP_032308087.1|DANA	LOC110185431|XP_020809911.1|DSER
OG0008631	LOC6500831|XP_001954000.1|DANA	LOC110190775|XP_020817069.1|DSER
OG0008632	LOC6500279|XP_001952883.1|DANA	LOC110176402|XP_020798399.1|DSER
OG0008633	LOC6495483|XP_014763327.1|DANA	LOC110177704|XP_020800193.1|DSER
OG0008634	LOC26515529|XP_014759551.1|DANA	LOC110189472|XP_020815212.1|DSER
OG0008635	LOC6494075|XP_001961028.1|DANA	LOC110180691|XP_020804035.1|DSER
OG0008636	LOC6500021|XP_001953383.2|DANA	LOC110176643|XP_020798729.1|DSER
OG0008637	LOC6493227|XP_001957305.2|DANA	LOC110176753|XP_020798858.1|DSER
OG0008638	LOC6500883|XP_001954101.1|DANA	LOC110183704|XP_020807713.1|DSER, LOC110188144|XP_020813399.1|DSER
OG0008639	LOC6501492|XP_032310806.1|DANA	LOC110177381|XP_020799739.1|DSER
OG0008640	LOC6505867|XP_032305725.1|DANA	LOC110186997|XP_020812016.1|DSER
OG0008641	LOC6499001|XP_032311745.1|DANA	LOC110186840|XP_020811789.1|DSER
OG0008642	LOC6499915|XP_001953643.2|DANA	LOC110188211|XP_020813508.1|DSER
OG0008643	LOC6500283|XP_001952882.1|DANA	LOC110176501|XP_020798534.1|DSER
OG0008644	LOC6505957|XP_001964682.1|DANA	LOC110186879|XP_020811835.1|DSER, LOC110186878|XP_020811834.1|DSER
OG0008645	LOC6496826|XP_001963323.1|DANA	LOC110179139|XP_020802188.1|DSER, LOC110181161|XP_020804495.1|DSER
OG0008646	LOC6497615|XP_001961709.1|DANA	LOC110184826|XP_020809129.1|DSER
OG0008647	LOC6497475|XP_001961999.1|DANA	LOC110187575|XP_020812621.1|DSER
OG0008648	LOC6498683|XP_001963322.2|DANA	LOC110179137|XP_020802187.1|DSER, LOC110181165|XP_020804498.1|DSER
OG0008649	LOC6502743|XP_001965767.1|DANA	LOC110180333|XP_020803651.1|DSER
OG0008650	LOC6501311|XP_001954970.1|DANA	LOC110191805|XP_020818416.1|DSER
OG0008651	LOC6494215|XP_001960732.1|DANA	LOC110189196|XP_020814824.1|DSER
OG0008652	LOC6495014|XP_001959220.1|DANA	LOC110191622|XP_020818169.1|DSER
OG0008653	LOC6495126|XP_001958997.1|DANA	LOC110176353|XP_020798341.1|DSER
OG0008654	LOC6495716|XP_001959428.1|DANA	LOC110191512|XP_020818038.1|DSER
OG0008655	LOC6495435|XP_001958840.1|DANA	LOC110176164|XP_020798064.1|DSER
OG0008656	LOC6503879|XP_001963767.1|DANA	LOC110187016|XP_020812037.1|DSER
OG0008657	LOC6502185|XP_001966065.1|DANA	LOC110187125|XP_020812194.1|DSER
OG0008658	LOC6504113|XP_001964203.3|DANA	LOC110179549|XP_020802790.1|DSER
OG0008659	LOC6504246|XP_001967385.3|DANA, LOC116655313|XP_032308869.1|DANA, LOC116655306|XP_032308842.1|DANA	LOC110178892|XP_020801825.1|DSER
OG0008660	LOC6493417|XP_014764373.1|DANA	LOC110185178|XP_020809555.1|DSER
OG0008661	LOC6506702|XP_001957393.1|DANA	LOC110183658|XP_020807645.1|DSER
OG0008662	LOC6499190|XP_001955146.1|DANA	LOC110190238|XP_020816257.1|DSER
OG0008663	LOC6493585|XP_001958042.1|DANA	LOC110189957|XP_020815905.1|DSER
OG0008664	LOC6492937|XP_001956688.1|DANA	LOC110177539|XP_020799967.1|DSER
OG0008665	LOC6498221|XP_001962329.1|DANA	LOC110185960|XP_020810637.1|DSER
OG0008666	LOC6507268|XP_001956355.1|DANA	LOC110177533|XP_020799961.1|DSER
OG0008667	LOC6507930|XP_001956627.3|DANA	LOC110178883|XP_020801816.1|DSER
OG0008668	LOC6507394|XP_001956099.2|DANA	LOC110178798|XP_020801710.1|DSER
OG0008669	LOC6497738|XP_001961451.2|DANA	LOC110186046|XP_020810743.1|DSER
OG0008670	LOC26514144|XP_014767244.1|DANA, LOC6501546|XP_001955455.2|DANA	LOC110186930|XP_020811915.1|DSER, LOC110186580|XP_020811452.1|DSER
OG0008671	LOC26514694|XP_032311278.1|DANA	LOC110183796|XP_020807810.1|DSER
OG0008672	LOC26514880|XP_014762384.1|DANA, LOC6497360|XP_001962248.2|DANA	LOC110184927|XP_020809232.1|DSER, LOC110179803|XP_020803067.1|DSER
OG0008675	LOC6493616|XP_001958109.1|DANA	LOC110176160|XP_020798057.1|DSER
OG0008677	LOC6499504|XP_001954489.3|DANA	LOC110177326|XP_020799658.1|DSER
OG0008679	LOC6501926|XP_001966706.1|DANA	LOC110179048|XP_020802063.1|DSER
OG0008680	LOC6504975|XP_001965705.2|DANA	LOC110175949|XP_020797796.1|DSER
OG0008681	LOC6505184|XP_001965499.1|DANA	LOC110181857|XP_020805435.1|DSER
OG0008682	LOC6501894|XP_001966715.1|DANA	LOC110181666|XP_020805149.1|DSER
OG0008683	LOC6503765|XP_001963782.1|DANA	LOC110182493|XP_020806197.1|DSER
OG0008684	LOC6505052|XP_001965554.2|DANA	LOC110180639|XP_020803991.1|DSER
OG0008685	LOC6494485|XP_001960240.2|DANA	LOC110177762|XP_020800287.1|DSER
OG0008686	LOC6500813|XP_001953967.1|DANA	LOC110191318|XP_020817798.1|DSER
OG0008687	LOC6495736|XP_001959466.1|DANA	LOC110191656|XP_020818212.1|DSER
OG0008688	LOC6504868|XP_001966485.1|DANA	LOC110180092|XP_020803373.1|DSER
OG0008689	LOC6505711|XP_001964415.1|DANA	LOC110187932|XP_020813102.1|DSER
OG0008690	LOC6497165|XP_014761539.1|DANA	LOC110186081|XP_020810776.1|DSER
OG0008691	LOC6493538|XP_032310235.1|DANA	LOC110184725|XP_020809010.1|DSER
OG0008692	LOC6503667|XP_001963967.2|DANA	LOC110179713|XP_020802986.1|DSER
OG0008694	LOC6505061|XP_032307893.1|DANA	LOC110182033|XP_020805622.1|DSER
OG0008695	LOC6496652|XP_001961336.1|DANA	LOC110189364|XP_020815070.1|DSER
OG0008696	LOC6500481|XP_001953315.2|DANA	LOC110191788|XP_020818399.1|DSER
OG0008697	LOC6493429|XP_001957729.2|DANA	LOC110183616|XP_020807593.1|DSER
OG0008698	LOC6505249|XP_014760326.1|DANA	LOC110179074|XP_020802113.1|DSER
OG0008699	LOC6506370|XP_032310220.1|DANA	LOC110189901|XP_020815821.1|DSER
OG0008701	LOC6496086|XP_032306908.1|DANA	LOC110177729|XP_020800238.1|DSER
OG0008702	LOC6500014|XP_001953402.1|DANA	LOC110176590|XP_020798664.1|DSER
OG0008702	LOC6498543|XP_001963031.3|DANA	LOC110187357|XP_020812406.1|DSER
OG0008703	LOC6506559|XP_001957646.1|DANA	LOC110183588|XP_020807560.1|DSER
OG0008704	LOC6498055|XP_001961980.1|DANA	LOC110177032|XP_020799208.1|DSER
OG0008705	LOC6497759|XP_032307486.1|DANA	LOC110185681|XP_020810307.1|DSER
OG0008706	LOC6505897|XP_001964569.1|DANA	LOC110186262|XP_020811029.1|DSER
OG0008707	LOC116656469|XP_032312021.1|DANA	LOC110184442|XP_020808642.1|DSER
OG0008708	LOC6502928|XP_001963572.1|DANA	LOC110180102|XP_020803388.1|DSER
OG0008709	LOC6501485|XP_014767070.1|DANA	LOC110177379|XP_020799736.1|DSER
OG0008710	LOC6500372|XP_001953073.1|DANA	LOC110184051|XP_020808090.1|DSER
OG0008711	LOC6501296|XP_032306749.1|DANA	LOC110190139|XP_020816130.1|DSER
OG0008712	LOC6496172|XP_001960371.1|DANA	LOC110178522|XP_020801335.1|DSER
OG0008714	LOC6502453|XP_001962099.1|DANA	LOC110182296|XP_020805974.1|DSER
OG0008715	LOC6502649|XP_001952885.1|DANA	LOC110188357|XP_020813724.1|DSER
OG0008716	LOC6503448|XP_001967500.1|DANA	LOC110184723|XP_020809012.1|DSER
OG0008717	LOC6506438|XP_001957880.1|DANA	LOC110189064|XP_020814693.1|DSER
OG0008718	LOC6496063|XP_001960144.3|DANA	LOC110177931|XP_020800569.1|DSER
OG0008719	LOC6505627|XP_014760735.1|DANA	LOC110186248|XP_020810982.1|DSER
OG0008721	LOC6502164|XP_032309371.1|DANA	LOC110184234|XP_020808350.1|DSER
OG0008722	LOC6500969|XP_001954270.1|DANA	LOC110188368|XP_020813740.1|DSER
OG0008723	LOC6493352|XP_001957577.1|DANA	LOC110189067|XP_020814696.1|DSER
OG0008724	LOC6498534|XP_032311083.1|DANA	LOC110183206|XP_020807078.1|DSER
OG0008725	LOC6495594|XP_001959167.1|DANA	LOC110182959|XP_020806808.1|DSER
OG0008726	LOC6495778|XP_032306572.1|DANA	LOC110189670|XP_020815485.1|DSER
OG0008727	LOC6502061|XP_001967443.1|DANA, LOC6499715|XP_001954075.1|DANA	LOC110187695|XP_020812789.1|DSER
OG0008728	LOC6499847|XP_001953779.1|DANA	LOC110191173|XP_020817595.1|DSER
OG0008729	LOC6507951|XP_032307948.1|DANA	LOC110175975|XP_020797829.1|DSER
OG0008730	LOC6503846|XP_001963709.1|DANA	LOC110178119|XP_020800797.1|DSER
OG0008731	LOC6502651|XP_001952910.2|DANA	LOC110176512|XP_020798548.1|DSER
OG0008732	LOC6497049|XP_001962851.1|DANA	LOC110182601|XP_020806318.1|DSER
OG0008734	LOC6500989|XP_001954306.1|DANA	LOC110176403|XP_020798401.1|DSER
OG0008735	LOC6495513|XP_001959007.1|DANA	LOC110182875|XP_020806677.1|DSER
OG0008736	LOC6495393|XP_001958743.1|DANA	LOC110179329|XP_020802481.1|DSER
OG0008737	LOC6499623|XP_001954273.1|DANA	LOC110188415|XP_020813799.1|DSER
OG0008738	LOC6498199|XP_001962281.2|DANA	LOC110185750|XP_020810407.1|DSER
OG0008739	LOC6503188|XP_001967723.2|DANA, LOC6493223|XP_001957296.1|DANA	LOC110179698|XP_020802968.1|DSER, LOC110184672|XP_020808941.1|DSER
OG0008740	LOC6494629|XP_001959984.2|DANA	LOC110189414|XP_020815131.1|DSER
OG0008741	LOC6504025|XP_001964029.1|DANA	LOC110177037|XP_020799216.1|DSER
OG0008742	LOC6502796|XP_001957022.1|DANA	LOC110182770|XP_020806548.1|DSER
OG0008743	LOC6495271|XP_001958728.1|DANA	LOC110179363|XP_020802535.1|DSER
OG0008744	LOC6494566|XP_001960091.1|DANA	LOC110179614|XP_020802879.1|DSER
OG0008745	LOC6501969|XP_001966784.1|DANA	LOC110184185|XP_020808255.1|DSER
OG0008746	LOC6501230|XP_001954806.1|DANA	LOC110188249|XP_020813579.1|DSER
OG0008747	LOC6493149|XP_001957151.2|DANA	LOC110190270|XP_020816302.1|DSER
OG0008748	LOC6497550|XP_001961842.1|DANA	LOC110185713|XP_020810349.1|DSER
OG0008749	LOC6497584|XP_001961763.1|DANA	LOC110183188|XP_020807045.1|DSER
OG0008750	LOC6496971|XP_001963022.1|DANA	LOC110187337|XP_020812383.1|DSER
OG0008751	LOC6500464|XP_001953273.1|DANA, LOC6500571|XP_001953500.1|DANA	LOC110188569|XP_020813989.1|DSER
OG0008752	LOC6499627|XP_001954267.1|DANA	LOC110188369|XP_020813741.1|DSER
OG0008753	LOC6507203|XP_001956492.1|DANA	LOC110178960|XP_020801922.1|DSER
OG0008754	LOC6494035|XP_001961107.1|DANA	LOC110189333|XP_020815035.1|DSER
OG0008754	LOC6494036|XP_001961106.2|DANA	LOC110189335|XP_020815036.1|DSER
OG0008755	LOC6499086|XP_001955334.3|DANA	LOC110177449|XP_020799842.1|DSER, LOC110177450|XP_020799843.1|DSER
OG0008756	LOC6499910|XP_001953652.1|DANA	LOC110186313|XP_020811094.1|DSER
OG0008757	LOC6499735|XP_032305634.1|DANA	LOC110188060|XP_020813269.1|DSER
OG0008758	LOC6497644|XP_001961646.2|DANA	LOC110176891|XP_020799035.1|DSER
OG0008759	LOC6497592|XP_032307774.1|DANA	LOC110184018|XP_020808042.1|DSER
OG0008760	LOC6496912|XP_001963159.1|DANA	LOC110183346|XP_020807259.1|DSER
OG0008761	LOC6504794|XP_014760466.1|DANA	LOC110181426|XP_020804826.1|DSER, LOC110179868|XP_020803127.1|DSER
OG0008762	LOC6495212|XP_001958839.1|DANA	LOC110176142|XP_020798041.1|DSER
OG0008763	LOC6497341|XP_001962287.1|DANA	LOC110186073|XP_020810767.1|DSER
OG0008764	LOC6497097|XP_001962763.3|DANA	LOC110185942|XP_020810616.1|DSER
OG0008765	LOC6496237|XP_001960514.1|DANA	LOC110181909|XP_020805505.1|DSER
OG0008766	LOC6498128|XP_001962136.2|DANA	LOC110181296|XP_020804676.1|DSER
OG0008767	LOC6495613|XP_001959219.1|DANA	LOC110191647|XP_020818202.1|DSER
OG0008768	LOC6494108|XP_001960955.1|DANA	LOC110179969|XP_020803213.1|DSER
OG0008769	LOC6495662|XP_001959334.1|DANA	LOC110189558|XP_020815347.1|DSER, LOC110176793|XP_020798889.1|DSER
OG0008770	LOC6494813|XP_001959612.2|DANA	LOC110189307|XP_020815001.1|DSER
OG0008771	LOC6495400|XP_032306636.1|DANA	LOC110179301|XP_020802445.1|DSER
OG0008772	LOC6495272|XP_001958727.1|DANA	LOC110179326|XP_020802477.1|DSER
OG0008773	LOC26514272|XP_014763994.1|DANA	LOC110180028|XP_020803298.1|DSER
OG0008774	LOC6495116|XP_001959020.1|DANA	LOC110182912|XP_020806732.1|DSER
OG0008775	LOC6496270|XP_001960579.2|DANA	LOC110183467|XP_020807442.1|DSER
OG0008776	LOC6502524|XP_001959969.3|DANA	LOC110178475|XP_020801276.1|DSER
OG0008777	LOC6495858|XP_001959720.2|DANA	LOC110176953|XP_020799117.1|DSER
OG0008778	LOC6496642|XP_001961318.1|DANA	LOC110189239|XP_020814881.1|DSER
OG0008779	LOC6505148|XP_001965440.1|DANA	LOC110179111|XP_020802160.1|DSER
OG0008780	LOC6499455|XP_001954603.1|DANA	LOC110187838|XP_020812976.1|DSER
OG0008781	LOC6503609|XP_001964068.1|DANA	LOC110179500|XP_020802735.1|DSER
OG0008782	LOC6493548|XP_032309596.1|DANA	LOC110190512|XP_020816694.1|DSER
OG0008783	LOC6494429|XP_001960338.1|DANA	LOC110177958|XP_020800609.1|DSER
OG0008784	LOC6493210|XP_014764253.1|DANA	LOC110184664|XP_020808929.1|DSER
OG0008785	LOC6493471|XP_014764401.1|DANA	LOC110185162|XP_020809526.1|DSER
OG0008786	LOC6498383|XP_001962682.2|DANA	LOC110182713|XP_020806471.1|DSER
OG0008787	LOC6507309|XP_001956274.1|DANA	LOC110190613|XP_020816868.1|DSER, LOC110187335|XP_020812385.1|DSER, LOC110187345|XP_020812396.1|DSER
OG0008788	LOC6493307|XP_001957493.1|DANA, LOC6493306|XP_032309865.1|DANA	LOC110190659|XP_020816919.1|DSER
OG0008789	LOC6507393|XP_001956100.2|DANA	LOC110178797|XP_020801708.1|DSER, LOC110178796|XP_020801707.1|DSER
OG0008790	LOC6495423|XP_001958818.1|DANA	LOC110180668|XP_020804017.1|DSER
OG0008791	LOC6496050|XP_001960117.1|DANA	LOC110180063|XP_020803344.1|DSER, LOC110180064|XP_020803345.1|DSER
OG0008792	LOC6496131|XP_001960294.2|DANA	LOC110187042|XP_020812067.1|DSER, LOC110177828|XP_020800430.1|DSER
OG0008793	LOC6496645|XP_001961322.1|DANA, LOC6496646|XP_001961323.1|DANA	LOC110189322|XP_020815024.1|DSER
OG0008794	LOC6496831|XP_001963315.1|DANA	LOC110179145|XP_020802192.1|DSER, LOC110181141|XP_020804471.1|DSER, LOC110181154|XP_020804487.1|DSER
OG0008796	LOC6499578|XP_001954352.1|DANA	LOC110176545|XP_020798595.1|DSER
OG0008797	LOC6499685|XP_001954143.1|DANA	LOC110187863|XP_020813007.1|DSER
OG0008798	LOC6505960|XP_001964685.3|DANA	LOC110186624|XP_020811534.1|DSER, LOC110186622|XP_020811531.1|DSER
OG0008799	LOC6496045|XP_001960109.2|DANA	LOC110191576|XP_020818118.1|DSER
OG0008799	LOC6496044|XP_001960108.1|DANA	LOC110182935|XP_020806773.1|DSER
OG0008800	LOC6498098|XP_001962075.3|DANA, LOC6498097|XP_032307673.1|DANA	LOC110189339|XP_020815040.1|DSER, LOC110190719|XP_020817000.1|DSER
OG0008801	LOC26514723|XP_014765659.1|DANA	LOC110190273|XP_020816304.1|DSER, LOC110190256|XP_020816278.1|DSER
OG0008805	LOC6505005|XP_032307976.1|DANA	LOC110184396|XP_020808571.1|DSER
OG0008806	LOC26514320|XP_014767271.1|DANA	LOC110181685|XP_020805185.1|DSER
OG0008807	LOC6502273|XP_014759989.1|DANA	LOC110181639|XP_020805104.1|DSER
OG0008808	LOC6503562|XP_001964154.2|DANA	LOC110182529|XP_020806237.1|DSER
OG0008809	LOC6505692|XP_001964447.1|DANA	LOC110190933|XP_020817261.1|DSER
