Orthogroup	DANA.longest_only	AEAL.longest_only
OG0007089	LOC6497643|XP_001961651.1|DANA	LOC109415453|XP_019544874.2|AEAL
OG0007090	LOC6498094|XP_032307684.1|DANA	LOC109429879|XP_029720114.1|AEAL
OG0007091	LOC6497398|XP_001962165.1|DANA	LOC109429872|XP_019561403.2|AEAL
OG0007092	LOC6500606|XP_014766642.1|DANA	LOC109415451|XP_019544872.2|AEAL
OG0007093	LOC6505446|XP_001964908.1|DANA	LOC109429955|XP_029720122.1|AEAL
OG0007094	LOC6505442|XP_001964907.1|DANA	LOC109429944|XP_019561486.1|AEAL
OG0007095	LOC6498647|XP_001963235.1|DANA	LOC109429946|XP_019561488.2|AEAL
OG0007096	LOC6498281|XP_014762044.1|DANA	LOC109429943|XP_019561485.2|AEAL
OG0007097	LOC6506797|XP_001965253.1|DANA	LOC115253886|XP_029729201.1|AEAL, LOC109429830|XP_029720145.1|AEAL
OG0007098	LOC6503741|XP_032310930.1|DANA	LOC115262145|XP_029720148.1|AEAL
OG0007099	LOC6499721|XP_001954065.1|DANA	LOC109429796|XP_019526211.2|AEAL
OG0007100	LOC6497277|XP_001962405.1|DANA	LOC109429791|XP_029720166.1|AEAL
OG0007101	LOC6506984|XP_001965289.1|DANA	LOC109404638|XP_019533101.2|AEAL, LOC109411676|XP_019540786.2|AEAL
OG0007102	LOC6497856|XP_001961579.2|DANA	LOC109404600|XP_029720262.1|AEAL
OG0007103	LOC6497496|XP_001961963.1|DANA	LOC109404604|XP_019533052.1|AEAL
OG0007104	LOC6496873|XP_001963232.1|DANA	LOC109411702|XP_019540820.1|AEAL
OG0007105	LOC6496930|XP_001963113.1|DANA	LOC109411704|XP_019540824.2|AEAL
OG0007106	LOC6497844|XP_032307786.1|DANA	LOC109411764|XP_019540919.2|AEAL, LOC115262162|XP_029720233.1|AEAL
OG0007107	LOC6497418|XP_014761701.1|DANA	LOC109416814|XP_019546424.2|AEAL
OG0007108	LOC6506520|XP_001965193.1|DANA	LOC115266197|XP_029728025.1|AEAL, LOC109416813|XP_029720224.1|AEAL
OG0007109	LOC6497465|XP_001962024.1|DANA	LOC109421195|XP_019551262.1|AEAL
OG0007110	LOC6497955|XP_001961791.1|DANA	LOC109421405|XP_029719783.1|AEAL
OG0007111	LOC6496848|XP_014761400.1|DANA	LOC109421495|XP_029720210.1|AEAL
OG0007112	LOC6503344|XP_001965377.1|DANA	LOC109411735|XP_019540879.2|AEAL
OG0007113	LOC6507960|XP_001955270.1|DANA	LOC109411740|XP_019540888.2|AEAL
OG0007114	LOC6498302|XP_001962497.1|DANA	LOC109420449|XP_019550340.2|AEAL
OG0007115	LOC6498463|XP_001962878.1|DANA	LOC109411747|XP_029720204.1|AEAL
OG0007116	LOC6504272|XP_001965092.2|DANA	LOC109411754|XP_019540905.2|AEAL
OG0007118	LOC6497384|XP_001962193.1|DANA	LOC109411759|XP_019540913.2|AEAL
OG0007119	LOC6503781|XP_032308482.1|DANA	LOC109411214|XP_029719801.1|AEAL
OG0007120	LOC6503059|XP_032308879.1|DANA	LOC109411219|XP_019540265.2|AEAL
OG0007121	LOC6502197|XP_001966052.1|DANA	LOC115262201|XP_029720403.1|AEAL, LOC109411242|XP_019540304.1|AEAL
OG0007122	LOC6502908|XP_032311797.1|DANA	LOC109411230|XP_019540283.2|AEAL
OG0007123	LOC6503191|XP_032311869.1|DANA	LOC109411232|XP_019540288.1|AEAL
OG0007124	LOC6507324|XP_001956244.1|DANA	LOC109414188|XP_019543517.2|AEAL
OG0007125	LOC6493821|XP_032310591.1|DANA	LOC109414187|XP_019543515.2|AEAL
OG0007126	LOC6493604|XP_001958088.1|DANA	LOC109414186|XP_019543514.2|AEAL
OG0007127	LOC6492927|XP_001956665.1|DANA	LOC109414184|XP_019543511.1|AEAL
OG0007128	LOC6493822|XP_001958505.1|DANA	LOC109414180|XP_019543508.2|AEAL
OG0007129	LOC6506123|XP_001958504.1|DANA	LOC109414179|XP_019543507.2|AEAL
OG0007130	LOC6507107|XP_001956659.1|DANA	LOC109414174|XP_029712512.1|AEAL
OG0007131	LOC6493806|XP_001958474.1|DANA	LOC109414168|XP_019543496.2|AEAL
OG0007132	LOC6493808|XP_001958478.1|DANA	LOC109414166|XP_029712485.1|AEAL
OG0007133	LOC6506557|XP_001957653.1|DANA	LOC109414161|XP_019543486.1|AEAL, LOC115254470|XP_029707884.1|AEAL
OG0007134	LOC6493528|XP_001957938.2|DANA	LOC115257198|XP_029712493.1|AEAL, LOC109414159|XP_019543484.1|AEAL
OG0007135	LOC6493192|XP_001957234.1|DANA	LOC109414203|XP_019543544.1|AEAL, LOC115257215|XP_029712519.1|AEAL
OG0007136	LOC6506238|XP_032309770.1|DANA	LOC109414152|XP_019543473.2|AEAL, LOC115254464|XP_029707878.1|AEAL
OG0007137	LOC6504725|XP_032309095.1|DANA	LOC109432457|XP_029707856.1|AEAL, LOC109426364|XP_029713954.1|AEAL
OG0007138	LOC6502215|XP_001966014.1|DANA	LOC109621640|XP_029713994.1|AEAL, LOC109426361|XP_029707853.1|AEAL
OG0007139	LOC6502987|XP_014761276.1|DANA	LOC109621532|XP_029707846.1|AEAL, LOC109426356|XP_029713956.1|AEAL
OG0007140	LOC6504870|XP_001966488.1|DANA	LOC109426355|XP_019557360.2|AEAL, LOC109621531|XP_029713976.1|AEAL
OG0007141	LOC6504622|XP_001966513.1|DANA	LOC109426352|XP_019557358.2|AEAL, LOC109621643|XP_019931291.2|AEAL
OG0007142	LOC6506355|XP_001958041.1|DANA	LOC109423350|XP_019553893.1|AEAL
OG0007143	LOC6505519|XP_014760694.1|DANA	LOC109421791|XP_019551886.2|AEAL
OG0007145	LOC116656594|XP_032312315.1|DANA	LOC109427108|XP_019558237.2|AEAL, LOC109421675|XP_029708067.1|AEAL
OG0007146	LOC6499600|XP_001954322.1|DANA	LOC109421799|XP_019551893.2|AEAL
OG0007147	LOC6500660|XP_001953667.1|DANA	LOC109421805|XP_029732695.1|AEAL
OG0007148	LOC6503839|XP_032308505.1|DANA	LOC109427974|XP_019559174.2|AEAL, LOC109418212|XP_029732714.1|AEAL
OG0007149	LOC6495954|XP_001959922.2|DANA	LOC109418227|XP_029732711.1|AEAL
OG0007150	LOC6493805|XP_001958473.1|DANA	LOC109418235|XP_029720550.1|AEAL, LOC109428008|XP_029709760.1|AEAL
OG0007151	LOC6507290|XP_001956305.1|DANA	LOC109427971|XP_029709762.1|AEAL, LOC109418190|XP_029720552.1|AEAL
OG0007152	LOC6502923|XP_001963580.1|DANA	LOC109418237|XP_019547939.2|AEAL, LOC115255773|XP_029709761.1|AEAL
OG0007153	LOC6502979|XP_001963479.1|DANA	LOC109428025|XP_019559228.2|AEAL
OG0007154	LOC6494292|XP_032306340.1|DANA	LOC109428033|XP_019559242.2|AEAL
OG0007155	LOC6495472|XP_001958921.1|DANA	LOC109428035|XP_019559245.2|AEAL
OG0007156	LOC6500767|XP_001953883.1|DANA	LOC109428039|XP_019559249.2|AEAL
OG0007157	LOC6499141|XP_001955220.2|DANA	LOC109418263|XP_019547970.2|AEAL
OG0007158	LOC6507016|XP_001956818.2|DANA	LOC109428045|XP_019559256.2|AEAL
OG0007159	LOC6503513|XP_032308757.1|DANA	LOC115259927|XP_029716580.1|AEAL, LOC109428053|XP_029720490.1|AEAL
OG0007160	LOC6500934|XP_001954200.1|DANA	LOC109428082|XP_029720317.1|AEAL
OG0007161	LOC6504847|XP_001966442.1|DANA	LOC109428094|XP_029720041.1|AEAL, LOC109418200|XP_019547909.2|AEAL
OG0007162	LOC6502920|XP_032311814.1|DANA	LOC109418317|XP_019548035.2|AEAL, LOC109428095|XP_029720165.1|AEAL
OG0007163	LOC6505629|XP_001964573.1|DANA	LOC109428101|XP_019559333.2|AEAL, LOC109418322|XP_019548044.2|AEAL
OG0007164	LOC6505899|XP_001964574.1|DANA	LOC109418331|XP_019548059.2|AEAL, LOC109427300|XP_029721137.1|AEAL
OG0007165	LOC6503515|XP_032308758.1|DANA	LOC115253710|XP_029721253.1|AEAL, LOC109418342|XP_029721037.1|AEAL
OG0007166	LOC6493038|XP_032309511.1|DANA	LOC109418349|XP_019548082.2|AEAL
OG0007167	LOC6504906|XP_001966568.1|DANA	LOC109418350|XP_029721279.1|AEAL
OG0007168	LOC6503130|XP_032308952.1|DANA	LOC109418402|XP_029721463.1|AEAL, LOC109426117|XP_029721773.1|AEAL
OG0007169	LOC6504864|XP_001966476.1|DANA	LOC109418375|XP_019548108.1|AEAL, LOC109426090|XP_019557056.1|AEAL
OG0007170	LOC6499610|XP_014766151.1|DANA	LOC115263071|XP_029721860.1|AEAL, LOC109426121|XP_029721524.1|AEAL
OG0007171	LOC6504072|XP_001964119.1|DANA	LOC109418416|XP_029721930.1|AEAL, LOC115262876|XP_029721618.1|AEAL
OG0007172	LOC6503951|XP_001963903.2|DANA	LOC109418422|XP_019548151.2|AEAL, LOC109426153|XP_019557128.2|AEAL
OG0007173	LOC6503699|XP_001963901.1|DANA	LOC109426154|XP_019557130.2|AEAL, LOC115262909|XP_029721671.1|AEAL
OG0007174	LOC6499490|XP_001954525.1|DANA	LOC109419125|XP_019548888.2|AEAL
OG0007175	LOC6507325|XP_001956243.2|DANA	LOC109426191|XP_019557178.2|AEAL
OG0007176	LOC6500343|XP_001953010.2|DANA	LOC109415977|XP_019545499.2|AEAL
OG0007177	LOC6500490|XP_001953335.1|DANA	LOC109419210|XP_019548962.1|AEAL
OG0007178	LOC6500965|XP_032312358.1|DANA	LOC109419213|XP_019548965.2|AEAL
OG0007179	LOC6500439|XP_001953216.1|DANA	LOC109416013|XP_019545526.2|AEAL
OG0007180	LOC6500038|XP_001953338.1|DANA	LOC109419216|XP_019548973.2|AEAL
OG0007181	LOC6504881|XP_001966523.1|DANA	LOC109419226|XP_029719621.1|AEAL, LOC109407487|XP_029723344.1|AEAL
OG0007182	LOC6500397|XP_001953134.2|DANA	LOC109419229|XP_029723373.1|AEAL
OG0007183	LOC6500398|XP_032305893.1|DANA	LOC109419233|XP_019548989.2|AEAL
OG0007184	LOC6500396|XP_032308233.1|DANA	LOC109407483|XP_029723393.1|AEAL
OG0007185	LOC6503928|XP_001965222.1|DANA	LOC109407493|XP_029723535.1|AEAL, LOC109419166|XP_019548931.2|AEAL
OG0007186	LOC6499322|XP_032306305.1|DANA	LOC109427338|XP_029723668.1|AEAL
OG0007187	LOC6499588|XP_032311645.1|DANA	LOC109427334|XP_029723762.1|AEAL
OG0007188	LOC6501452|XP_001955288.2|DANA	LOC109419253|XP_019549045.2|AEAL
OG0007189	LOC6501250|XP_001954850.1|DANA	LOC109419256|XP_019549049.2|AEAL
OG0007190	LOC6499421|XP_032309919.1|DANA	LOC109419258|XP_019549050.2|AEAL
OG0007191	LOC6506543|XP_001957685.1|DANA	LOC109426113|XP_019557086.2|AEAL
OG0007192	LOC6504478|XP_001966984.1|DANA	LOC109415725|XP_029724457.1|AEAL, LOC109429486|XP_029724233.1|AEAL
OG0007193	LOC6504434|XP_001966985.1|DANA	LOC115264647|XP_029724441.1|AEAL, LOC109429484|XP_019560986.2|AEAL
OG0007194	LOC6504020|XP_001964018.1|DANA	LOC109429489|XP_019560993.2|AEAL, LOC109415723|XP_019545200.2|AEAL
OG0007195	LOC6501679|XP_001955747.1|DANA	LOC109429506|XP_019561022.2|AEAL
OG0007196	LOC6499079|XP_032310759.1|DANA	LOC109410465|XP_029725098.1|AEAL
OG0007197	LOC6507821|XP_001956414.1|DANA	LOC109401486|XP_029725929.1|AEAL
OG0007198	LOC6500395|XP_014766529.1|DANA	LOC109405857|XP_019534461.1|AEAL
OG0007199	LOC6505798|XP_001964395.1|DANA	LOC109405847|XP_019534453.2|AEAL
OG0007200	LOC6499411|XP_001954694.1|DANA	LOC109405846|XP_029725478.1|AEAL
OG0007201	LOC6507610|XP_001955997.1|DANA	LOC109405835|XP_019534439.2|AEAL
OG0007202	LOC6493396|XP_032309668.1|DANA	LOC109410403|XP_029726146.1|AEAL
OG0007203	LOC6506549|XP_001957668.1|DANA	LOC109405832|XP_019534435.2|AEAL
OG0007204	LOC6493263|XP_001957378.1|DANA	LOC109410394|XP_019539492.2|AEAL
OG0007205	LOC6493083|XP_001957010.1|DANA	LOC109410392|XP_019539490.2|AEAL
OG0007206	LOC6499423|XP_014766059.1|DANA	LOC109417380|XP_029726232.1|AEAL
OG0007207	LOC6500216|XP_001953007.1|DANA	LOC109398749|XP_019526683.2|AEAL
OG0007208	LOC6501251|XP_001954852.1|DANA	LOC109398750|XP_029726251.1|AEAL
OG0007209	LOC6499331|XP_001954853.1|DANA	LOC109398756|XP_019526691.2|AEAL
OG0007210	LOC6500394|XP_001953129.1|DANA	LOC109398754|XP_019526688.2|AEAL
OG0007211	LOC6501162|XP_001954670.1|DANA	LOC109410380|XP_019539477.2|AEAL
OG0007212	LOC6501587|XP_001955529.1|DANA	LOC109398748|XP_029726381.1|AEAL
OG0007213	LOC26514164|XP_032307162.1|DANA	LOC109416239|XP_019545782.1|AEAL, LOC109427053|XP_019558151.1|AEAL
OG0007214	LOC6507194|XP_032309614.1|DANA	LOC109416235|XP_019545778.2|AEAL
OG0007215	LOC6499658|XP_014766174.1|DANA	LOC109399757|XP_029727155.1|AEAL
OG0007219	LOC6499952|XP_001953568.1|DANA	LOC109413762|XP_029727234.1|AEAL, LOC115265612|XP_029727296.1|AEAL
OG0007220	LOC6505660|XP_001964510.1|DANA	LOC109413692|XP_019542958.2|AEAL
OG0007221	LOC6500999|XP_001954326.2|DANA	LOC109413690|XP_019542955.2|AEAL
OG0007222	LOC6499493|XP_001954514.2|DANA	LOC109622416|XP_029727441.1|AEAL
OG0007223	LOC6505896|XP_001964568.1|DANA	LOC109413668|XP_019542920.2|AEAL
OG0007224	LOC6501248|XP_001954845.2|DANA	LOC109425010|XP_019555743.2|AEAL
OG0007225	LOC6494589|XP_001965938.1|DANA	LOC109413665|XP_019542914.1|AEAL
OG0007226	LOC6499124|XP_001955252.1|DANA	LOC109413664|XP_019542913.2|AEAL
OG0007227	LOC6493316|XP_001957511.1|DANA	LOC109413663|XP_019542910.2|AEAL
OG0007228	LOC6507369|XP_032309611.1|DANA	LOC109413662|XP_029727604.1|AEAL
OG0007229	LOC6500485|XP_001953323.3|DANA	LOC109425023|XP_019555759.1|AEAL
OG0007230	LOC6501023|XP_001954394.2|DANA	LOC109415663|XP_019545124.1|AEAL
OG0007231	LOC6500523|XP_001953388.1|DANA	LOC109415660|XP_019545118.2|AEAL
OG0007232	LOC6507342|XP_014765170.2|DANA	LOC109425042|XP_029727679.1|AEAL
OG0007233	LOC6502810|XP_001956209.1|DANA	LOC109415653|XP_019545106.2|AEAL
OG0007234	LOC6507722|XP_001956215.1|DANA	LOC109415649|XP_019545099.2|AEAL
OG0007235	LOC6507719|XP_001956212.2|DANA	LOC109425049|XP_029727738.1|AEAL
OG0007238	LOC6505479|XP_001966245.2|DANA	LOC109399794|XP_019527837.2|AEAL
OG0007241	LOC6504098|XP_032308770.1|DANA	LOC115270942|XP_029736156.1|AEAL, LOC109402035|XP_019530184.2|AEAL
OG0007242	LOC6503552|XP_032308753.1|DANA	LOC109413710|XP_029736157.1|AEAL, LOC109402021|XP_029736139.1|AEAL
OG0007243	LOC6503651|XP_014761004.1|DANA	LOC109404827|XP_029708124.1|AEAL
OG0007244	LOC6501310|XP_001954969.1|DANA	LOC109414569|XP_029708123.1|AEAL
OG0007248	LOC6504669|XP_001966440.1|DANA	LOC109415814|XP_019545291.2|AEAL, LOC115266506|XP_029728613.1|AEAL
OG0007249	LOC6502935|XP_032311872.1|DANA	LOC109415801|XP_029730396.1|AEAL
OG0007250	LOC6502310|XP_001966215.1|DANA	LOC115254176|XP_029728818.1|AEAL, LOC109415780|XP_029728748.1|AEAL
OG0007251	LOC6500961|XP_001954251.1|DANA	LOC109415778|XP_019545253.1|AEAL, LOC109423907|XP_019554513.1|AEAL
OG0007252	LOC6499933|XP_001953603.3|DANA	LOC109423866|XP_029728959.1|AEAL
OG0007253	LOC6493527|XP_001957936.1|DANA	LOC109424043|XP_029731223.1|AEAL
OG0007254	LOC6501284|XP_001954919.1|DANA	LOC109621941|XP_019931705.2|AEAL
OG0007255	LOC6498744|XP_001967287.1|DANA	LOC109425571|XP_029729481.1|AEAL, LOC109411551|XP_029729537.1|AEAL
OG0007256	LOC6500039|XP_001953336.1|DANA	LOC109411514|XP_019540597.1|AEAL
OG0007257	LOC6499323|XP_001954868.1|DANA	LOC109411492|XP_019540558.2|AEAL
OG0007258	LOC6501259|XP_032306225.1|DANA	LOC109425583|XP_029729639.1|AEAL
OG0007259	LOC6504795|XP_001966359.1|DANA	LOC109411178|XP_019540201.2|AEAL, LOC109425602|XP_019556393.2|AEAL
OG0007260	LOC6507438|XP_001956021.1|DANA	LOC115267204|XP_029729945.1|AEAL, LOC109411166|XP_029729878.1|AEAL
OG0007261	LOC6494644|XP_001959949.1|DANA	LOC109412043|XP_019541234.2|AEAL, LOC115269864|XP_029734543.1|AEAL
OG0007262	LOC6504656|XP_001966463.1|DANA	LOC115267323|XP_029730109.1|AEAL, LOC109411071|XP_029730097.1|AEAL
OG0007263	LOC6506769|XP_001957273.2|DANA	LOC109411036|XP_019540022.2|AEAL
OG0007264	LOC6493841|XP_001958539.1|DANA	LOC109411781|XP_029730209.1|AEAL
OG0007265	LOC6504570|XP_001966612.1|DANA	LOC109410892|XP_019539947.2|AEAL
OG0007266	LOC6499477|XP_032305875.1|DANA	LOC109410890|XP_029730312.1|AEAL, LOC115254065|XP_029718516.1|AEAL
OG0007269	LOC6504808|XP_001966379.1|DANA	LOC109400874|XP_019528904.2|AEAL
OG0007270	LOC6505823|XP_001964436.1|DANA	LOC109416761|XP_019546363.2|AEAL
OG0007271	LOC6501312|XP_001954971.1|DANA	LOC109400850|XP_019528878.2|AEAL
OG0007272	LOC6493317|XP_001957512.1|DANA	LOC109416759|XP_019546361.2|AEAL
OG0007273	LOC6501035|XP_001954427.1|DANA	LOC109416756|XP_019546356.2|AEAL
OG0007274	LOC6499930|XP_001953611.2|DANA	LOC109416755|XP_019546355.2|AEAL
OG0007275	LOC6506857|XP_014764924.1|DANA	LOC109416751|XP_019546352.2|AEAL
OG0007276	LOC6506856|XP_001957111.1|DANA	LOC109400871|XP_019528902.1|AEAL
OG0007277	LOC6493569|XP_001958016.1|DANA	LOC109416018|XP_029731355.1|AEAL
OG0007278	LOC6507001|XP_001956851.1|DANA	LOC109416016|XP_019545527.2|AEAL
OG0007279	LOC6507314|XP_032309775.1|DANA	LOC109415018|XP_029731416.1|AEAL
OG0007280	LOC6493061|XP_001956970.3|DANA	LOC109414810|XP_029731432.1|AEAL
OG0007281	LOC26513736|XP_014767204.1|DANA	LOC109414524|XP_019543912.2|AEAL
OG0007282	LOC6500478|XP_001953303.1|DANA	LOC109423413|XP_029731787.1|AEAL
OG0007283	LOC6501280|XP_001954909.1|DANA	LOC109414481|XP_019543874.2|AEAL
OG0007284	LOC6499707|XP_001954092.1|DANA	LOC109423378|XP_019553914.1|AEAL
OG0007285	LOC6502910|XP_001963608.3|DANA	LOC109409555|XP_019538536.2|AEAL
OG0007286	LOC6503187|XP_001963607.1|DANA	LOC109423376|XP_029720642.1|AEAL, LOC109430466|XP_029732046.1|AEAL
OG0007287	LOC6506143|XP_001958464.1|DANA	LOC109409558|XP_019538543.2|AEAL
OG0007288	LOC6502113|XP_014759939.1|DANA	LOC109409560|XP_019538545.2|AEAL
OG0007289	LOC6503012|XP_001963415.1|DANA	LOC109409564|XP_029732145.1|AEAL
OG0007290	LOC6505716|XP_001964399.3|DANA	LOC109430453|XP_019562068.1|AEAL, LOC109409575|XP_019538571.1|AEAL
OG0007291	LOC6504021|XP_001964021.1|DANA	LOC109405758|XP_019534369.2|AEAL
OG0007292	LOC6502715|XP_001963636.1|DANA	LOC109405756|XP_019534368.2|AEAL, LOC109433372|XP_019565343.2|AEAL
OG0007293	LOC6501718|XP_001955841.1|DANA	LOC109433397|XP_019565375.2|AEAL
OG0007294	LOC26515236|XP_032308811.1|DANA	LOC109433307|XP_019565278.2|AEAL, LOC109622091|XP_019931871.1|AEAL
OG0007295	LOC6501308|XP_001954965.1|DANA	LOC109413944|XP_019543220.3|AEAL
OG0007296	LOC6499067|XP_032310843.1|DANA	LOC109413923|XP_029734144.1|AEAL
OG0007297	LOC6500604|XP_001953546.1|DANA	LOC109622067|XP_029734139.1|AEAL
OG0007298	LOC6500492|XP_001953339.3|DANA	LOC109622065|XP_019543192.1|AEAL
OG0007299	LOC6500060|XP_001953300.1|DANA	LOC109413913|XP_029734085.1|AEAL
OG0007300	LOC6499324|XP_001954866.1|DANA	LOC109622056|XP_029733919.1|AEAL
OG0007301	LOC6501426|XP_014767037.1|DANA	LOC109405021|XP_029733799.1|AEAL
OG0007302	LOC6500499|XP_032305796.1|DANA	LOC109405983|XP_019534583.3|AEAL
OG0007303	LOC6504438|XP_001966979.1|DANA	LOC109419330|XP_019549110.2|AEAL, LOC109408471|XP_019537354.2|AEAL, LOC115269975|XP_029734697.1|AEAL
OG0007304	LOC6497701|XP_001961535.1|DANA	LOC109408454|XP_019537331.2|AEAL
OG0007305	LOC6507212|XP_001956458.1|DANA	LOC109408434|XP_019537310.2|AEAL
OG0007306	LOC6493697|XP_001958257.1|DANA	LOC109419387|XP_019549165.2|AEAL
OG0007307	LOC6498952|XP_001955616.2|DANA	LOC109401058|XP_029735348.1|AEAL
OG0007308	LOC6501479|XP_001955332.1|DANA	LOC109401050|XP_029716951.1|AEAL, LOC115270288|XP_029735486.1|AEAL
OG0007309	LOC6503427|XP_001967460.1|DANA	LOC109408408|XP_029735700.1|AEAL
OG0007310	LOC6503429|XP_014759146.1|DANA	LOC109408405|XP_019537260.2|AEAL
OG0007311	LOC6503431|XP_032312304.1|DANA	LOC109405715|XP_029735740.1|AEAL
OG0007312	LOC6492914|XP_001960895.3|DANA	LOC109408400|XP_029735841.1|AEAL
OG0007313	LOC6503670|XP_001963960.1|DANA	LOC109424071|XP_029719670.1|AEAL
OG0007314	LOC6504144|XP_032308779.1|DANA	LOC109416301|XP_029736257.1|AEAL
OG0007315	LOC6503181|XP_032311882.1|DANA	LOC109426211|XP_029719723.1|AEAL, LOC109424064|XP_029736338.1|AEAL
OG0007316	LOC6500405|XP_001953147.1|DANA	LOC109423999|XP_019554606.2|AEAL
OG0007317	LOC6501417|XP_001955210.1|DANA	LOC109426228|XP_019557231.2|AEAL
OG0007318	LOC6499147|XP_014765931.1|DANA	LOC109424046|XP_029727731.1|AEAL
OG0007319	LOC6507611|XP_001955998.1|DANA	LOC109426709|XP_029727698.1|AEAL
OG0007320	LOC6500315|XP_001952954.1|DANA	LOC115266126|XP_029727956.1|AEAL, LOC109424019|XP_019554617.2|AEAL
OG0007321	LOC6504636|XP_032309302.1|DANA	LOC109424013|XP_029727749.1|AEAL, LOC115254158|XP_029727766.1|AEAL
OG0007322	LOC6504709|XP_001966353.1|DANA	LOC115266050|XP_029727756.1|AEAL, LOC109404393|XP_029727768.1|AEAL
OG0007323	LOC6504770|XP_032309119.1|DANA	LOC109431929|XP_019563780.2|AEAL, LOC109404394|XP_019532788.2|AEAL
OG0007324	LOC6503392|XP_001967516.1|DANA	LOC109431782|XP_019563591.1|AEAL
OG0007325	LOC6501632|XP_001955642.1|DANA	LOC109431779|XP_019563588.2|AEAL
OG0007326	LOC6503455|XP_032312331.1|DANA	LOC109431784|XP_029727848.1|AEAL
OG0007327	LOC6506901|XP_001957032.1|DANA	LOC109431792|XP_019563602.2|AEAL
OG0007328	LOC6499497|XP_001954504.2|DANA	LOC109431839|XP_029727998.1|AEAL
OG0007329	LOC6500212|XP_001953021.3|DANA	LOC115266100|XP_029727887.1|AEAL, LOC109412338|XP_029724744.1|AEAL, LOC115264848|XP_029724739.1|AEAL
OG0007330	LOC6502130|XP_001966154.1|DANA	LOC109422662|XP_019553062.2|AEAL, LOC109401120|XP_019529144.2|AEAL
OG0007331	LOC6504608|XP_001966535.2|DANA	LOC115260168|XP_029716936.1|AEAL, LOC109422660|XP_029736402.1|AEAL
OG0007332	LOC6503614|XP_032308422.1|DANA	LOC109422659|XP_029736405.1|AEAL, LOC115253559|XP_029716934.1|AEAL
OG0007333	LOC6499311|XP_001954891.1|DANA	LOC109422624|XP_019552993.2|AEAL
OG0007334	LOC6503300|XP_001967570.1|DANA	LOC109422607|XP_019552956.2|AEAL
OG0007335	LOC6506383|XP_001957980.2|DANA	LOC109406142|XP_019534745.1|AEAL
OG0007336	LOC6504065|XP_001964109.1|DANA	LOC109401784|XP_019529944.1|AEAL
OG0007337	LOC6493045|XP_032309663.1|DANA	LOC109401779|XP_019529938.2|AEAL
OG0007338	LOC6493402|XP_001957675.1|DANA	LOC115255977|XP_029710057.1|AEAL
OG0007339	LOC6500061|XP_001953299.2|DANA	LOC109403735|XP_019532149.2|AEAL
OG0007340	LOC6499541|XP_032305668.1|DANA	LOC109403728|XP_019532137.2|AEAL
OG0007341	LOC6500041|XP_001953332.2|DANA	LOC109403732|XP_029718559.1|AEAL
OG0007342	LOC6501500|XP_001955378.1|DANA	LOC109433434|XP_029718596.1|AEAL
OG0007343	LOC6503444|XP_001967495.1|DANA	LOC109403316|XP_019531669.1|AEAL
OG0007344	LOC6497991|XP_001961851.1|DANA	LOC109403315|XP_019531668.2|AEAL
OG0007345	LOC6503403|XP_032312317.1|DANA	LOC109406576|XP_019535228.1|AEAL
OG0007346	LOC6507691|XP_001956156.1|DANA	LOC109406543|XP_029718585.1|AEAL
OG0007347	LOC6502243|XP_032309351.1|DANA	LOC109403272|XP_029718587.1|AEAL, LOC115269494|XP_029734138.1|AEAL
OG0007348	LOC6502186|XP_001966064.1|DANA	LOC109412232|XP_019541412.2|AEAL
OG0007349	LOC6502188|XP_001966062.1|DANA	LOC109412235|XP_029734146.1|AEAL
OG0007350	LOC6503601|XP_001964080.1|DANA	LOC109412245|XP_019541431.2|AEAL, LOC109403330|XP_019531683.2|AEAL
OG0007351	LOC6507240|XP_001956408.1|DANA	LOC109403311|XP_029718619.1|AEAL
OG0007352	LOC6495942|XP_001959898.1|DANA	LOC109403282|XP_019531632.2|AEAL
OG0007353	LOC6501693|XP_001955776.1|DANA	LOC109415062|XP_019544464.2|AEAL, LOC109403287|XP_019531639.2|AEAL
OG0007354	LOC6503860|XP_032308412.1|DANA	LOC109414121|XP_019543410.2|AEAL
OG0007355	LOC6499138|XP_014765921.1|DANA	LOC109415075|XP_029718665.1|AEAL
OG0007356	LOC6495083|XP_001959099.1|DANA	LOC109414127|XP_029718670.1|AEAL
OG0007357	LOC6501137|XP_014766900.1|DANA	LOC109414131|XP_019543434.2|AEAL
OG0007358	LOC6499268|XP_014765993.1|DANA	LOC109416838|XP_019546476.2|AEAL
OG0007359	LOC6499076|XP_001955354.1|DANA	LOC109398821|XP_029709976.1|AEAL, LOC109417347|XP_019546998.2|AEAL
OG0007360	LOC6499689|XP_032312066.1|DANA	LOC109398863|XP_019526852.2|AEAL
OG0007361	LOC6504766|XP_032309025.1|DANA	LOC109429171|XP_029718794.1|AEAL, LOC109398837|XP_029718827.1|AEAL
OG0007362	LOC6497518|XP_001961921.2|DANA	LOC109429170|XP_029718829.1|AEAL, LOC109398884|XP_029718795.1|AEAL
OG0007363	LOC6503472|XP_001964316.1|DANA	LOC109429162|XP_019560572.2|AEAL
OG0007364	LOC6492919|XP_032308819.1|DANA	LOC109429157|XP_029718833.1|AEAL, LOC115253602|XP_029718799.1|AEAL
OG0007365	LOC6504156|XP_001964291.2|DANA	LOC109429156|XP_029718847.1|AEAL, LOC109398868|XP_029718845.1|AEAL
OG0007366	LOC6499336|XP_032307846.1|DANA	LOC109429149|XP_019560544.2|AEAL
