Orthogroup	DANA.longest_only	DSUZ.longest_only
OG0009343	LOC6499900|XP_014766272.1|DANA	LOC108005611|XP_036672801.1|DSUZ
OG0009344	LOC6500825|XP_001953985.1|DANA	LOC108016177|XP_016938289.2|DSUZ
OG0009345	LOC6501472|XP_001955322.1|DANA	LOC108019529|XP_016942856.2|DSUZ
OG0009346	LOC6501481|XP_001955341.2|DANA	LOC108020154|XP_016943744.1|DSUZ, LOC118877722|XP_036673555.1|DSUZ
OG0009347	LOC6499245|XP_001955034.1|DANA	LOC108004993|XP_016923601.2|DSUZ
OG0009348	LOC6500858|XP_001954048.1|DANA	LOC118877648|XP_036673117.1|DSUZ
OG0009349	LOC6500711|XP_014766687.1|DANA, LOC6500712|XP_032305542.1|DANA	LOC108015668|XP_036673732.1|DSUZ
OG0009350	LOC6505955|XP_001964680.2|DANA	LOC108008039|XP_016927312.2|DSUZ
OG0009351	LOC6505959|XP_001964684.2|DANA	LOC108008035|XP_036675659.1|DSUZ
OG0009352	LOC6499166|XP_001955173.1|DANA	LOC108016024|XP_016938108.1|DSUZ
OG0009353	LOC6501219|XP_001954785.1|DANA	LOC108020519|XP_016944351.1|DSUZ
OG0009354	LOC6496919|XP_001963142.1|DANA	LOC108021582|XP_016945860.1|DSUZ
OG0009355	LOC6498469|XP_001962888.2|DANA	LOC108014281|XP_016935817.1|DSUZ
OG0009356	LOC6497003|XP_001962945.1|DANA	LOC108019614|XP_016942986.1|DSUZ
OG0009357	LOC26513663|XP_014762256.1|DANA	LOC108021370|XP_016945550.1|DSUZ
OG0009358	LOC6497482|XP_032307669.1|DANA	LOC108015394|XP_016937306.1|DSUZ
OG0009359	LOC6498058|XP_001961988.1|DANA	LOC108015384|XP_016937295.1|DSUZ
OG0009360	LOC6497462|XP_001962029.1|DANA	LOC108009645|XP_016929640.1|DSUZ
OG0009361	LOC6497461|XP_001962030.1|DANA	LOC108006252|XP_016925194.1|DSUZ
OG0009362	LOC6497460|XP_001962031.1|DANA	LOC108010550|XP_016930922.1|DSUZ
OG0009363	LOC6504211|XP_001965148.2|DANA	LOC108021493|XP_016945730.1|DSUZ
OG0009364	LOC6497229|XP_001962519.1|DANA	LOC108009323|XP_016929086.1|DSUZ
OG0009365	LOC6504228|XP_014760418.1|DANA	LOC108021111|XP_016945143.1|DSUZ
OG0009366	LOC6498152|XP_001962188.1|DANA	LOC108006484|XP_016925499.1|DSUZ
OG0009367	LOC6497018|XP_001962921.1|DANA	LOC108006309|XP_016925293.1|DSUZ
OG0009368	LOC26514683|XP_014760654.1|DANA	LOC108020974|XP_016944918.1|DSUZ
OG0009369	LOC6504426|XP_001964957.1|DANA	LOC108016736|XP_016938965.1|DSUZ
OG0009370	LOC6503697|XP_001965270.2|DANA	LOC108017471|XP_016940006.1|DSUZ
OG0009371	LOC6503686|XP_001965271.1|DANA	LOC108009985|XP_016930252.1|DSUZ
OG0009372	LOC6507565|XP_001965396.1|DANA	LOC108014207|XP_016935736.1|DSUZ
OG0009373	LOC6497630|XP_001961674.1|DANA	LOC108006546|XP_016925570.1|DSUZ
OG0009374	LOC6497595|XP_001961741.2|DANA	LOC108021190|XP_016945267.1|DSUZ
OG0009376	LOC6497224|XP_001962525.2|DANA	LOC108018143|XP_016941095.1|DSUZ
OG0009377	LOC6497776|XP_001961417.1|DANA	LOC108005388|XP_016924141.1|DSUZ
OG0009378	LOC6505430|XP_001964895.2|DANA	LOC108007826|XP_016927081.1|DSUZ
OG0009379	LOC6498385|XP_001962689.1|DANA	LOC108020367|XP_016944081.1|DSUZ
OG0009380	LOC6502407|XP_001963053.3|DANA	LOC108009957|XP_016930206.1|DSUZ
OG0009381	LOC6497129|XP_001962695.1|DANA	LOC108006957|XP_016926054.1|DSUZ
OG0009382	LOC6497770|XP_001961408.2|DANA	LOC108020936|XP_016944857.1|DSUZ
OG0009383	LOC6497342|XP_001962285.1|DANA	LOC108017642|XP_016940240.1|DSUZ
OG0009384	LOC6497106|XP_001962742.1|DANA	LOC108018032|XP_016940899.1|DSUZ
OG0009385	LOC6498410|XP_032311136.1|DANA	LOC108011782|XP_016932510.1|DSUZ
OG0009386	LOC6498422|XP_001962772.1|DANA	LOC108016275|XP_016938395.1|DSUZ
OG0009387	LOC6496574|XP_001961184.2|DANA	LOC108018092|XP_016940985.1|DSUZ
OG0009388	LOC6496577|XP_001961190.1|DANA	LOC108017786|XP_016940417.1|DSUZ
OG0009389	LOC6495897|XP_001959808.2|DANA	LOC108010092|XP_016930400.1|DSUZ
OG0009390	LOC6495588|XP_032305927.1|DANA	LOC108009617|XP_016929591.1|DSUZ
OG0009391	LOC6503292|XP_001967568.1|DANA	LOC108021010|XP_016944979.1|DSUZ
OG0009392	LOC6495530|XP_001959045.1|DANA	LOC108017758|XP_016940360.1|DSUZ
OG0009393	LOC6498874|XP_032312220.1|DANA	LOC108005927|XP_036674949.1|DSUZ
OG0009394	LOC6495980|XP_001959967.1|DANA	LOC108008608|XP_016927977.1|DSUZ
OG0009395	LOC6496371|XP_001960780.1|DANA	LOC118876965|XP_036669496.1|DSUZ
OG0009396	LOC6495261|XP_001958740.1|DANA	LOC108008977|XP_016928409.1|DSUZ
OG0009397	LOC6494968|XP_001959311.2|DANA	LOC108009240|XP_016928897.1|DSUZ
OG0009398	LOC6495981|XP_001959975.2|DANA	LOC108008848|XP_016928243.1|DSUZ
OG0009399	LOC6502544|XP_001958695.2|DANA	LOC108010006|XP_016930285.1|DSUZ
OG0009400	LOC6495078|XP_001959113.1|DANA	LOC108008816|XP_016928211.1|DSUZ
OG0009401	LOC6497055|XP_001962841.1|DANA	LOC108011174|XP_016931753.1|DSUZ
OG0009402	LOC6499326|XP_001954863.1|DANA	LOC118877924|XP_036674393.1|DSUZ, LOC108020265|XP_016943876.2|DSUZ
OG0009403	LOC6494138|XP_001960888.1|DANA	LOC108008736|XP_016928122.1|DSUZ
OG0009404	LOC6494618|XP_001960002.1|DANA	LOC118878710|XP_036677623.1|DSUZ, LOC108017740|XP_016940339.1|DSUZ
OG0009405	LOC6495564|XP_001959111.1|DANA	LOC108008414|XP_016927748.1|DSUZ
OG0009406	LOC6495922|XP_001959861.2|DANA	LOC108008990|XP_016928422.1|DSUZ
OG0009407	LOC6494684|XP_001959862.1|DANA	LOC108008447|XP_016927788.1|DSUZ
OG0009408	LOC6494387|XP_001960420.2|DANA	LOC108009111|XP_016928671.1|DSUZ
OG0009409	LOC6494926|XP_001959403.2|DANA	LOC108009831|XP_016930010.1|DSUZ
OG0009410	LOC6495382|XP_001958713.1|DANA	LOC108008998|XP_016928431.1|DSUZ
OG0009411	LOC6494859|XP_014763015.1|DANA	LOC108019904|XP_016943482.1|DSUZ
OG0009412	LOC6494009|XP_014762536.1|DANA	LOC108018117|XP_016941033.1|DSUZ
OG0009413	LOC6495538|XP_001959053.1|DANA	LOC108017762|XP_016940368.1|DSUZ
OG0009414	LOC6495104|XP_001959057.1|DANA	LOC108017759|XP_016940361.1|DSUZ
OG0009415	LOC6495091|XP_032307160.1|DANA	LOC108017845|XP_016940489.1|DSUZ
OG0009416	LOC6496420|XP_001960877.1|DANA	LOC108008894|XP_016928287.1|DSUZ
OG0009417	LOC116654711|XP_032306602.1|DANA	LOC108008925|XP_016928323.1|DSUZ
OG0009418	LOC6496418|XP_001960875.1|DANA	LOC108008869|XP_016928263.1|DSUZ
OG0009419	LOC6496416|XP_001960873.2|DANA	LOC108008917|XP_016928312.1|DSUZ
OG0009420	LOC6496415|XP_014763820.1|DANA	LOC108008790|XP_016928175.2|DSUZ
OG0009421	LOC6494303|XP_001960568.1|DANA	LOC108010303|XP_016930674.1|DSUZ
OG0009422	LOC6494013|XP_032306621.1|DANA	LOC108018125|XP_016941052.1|DSUZ
OG0009423	LOC26514374|XP_014764003.1|DANA	LOC108008337|XP_016927653.1|DSUZ
OG0009424	LOC6494495|XP_001960223.1|DANA	LOC108008616|XP_016927986.1|DSUZ
OG0009425	LOC6493915|XP_001961332.1|DANA	LOC108019622|XP_016942992.1|DSUZ
OG0009426	LOC6494027|XP_001961123.1|DANA	LOC108019640|XP_016943012.2|DSUZ
OG0009427	LOC6496596|XP_001961220.1|DANA	LOC108018023|XP_016940876.1|DSUZ
OG0009428	LOC6496020|XP_001960055.1|DANA	LOC108009028|XP_016928489.1|DSUZ
OG0009429	LOC6495517|XP_001959019.1|DANA	LOC108008647|XP_016928022.1|DSUZ
OG0009430	LOC6494296|XP_001960582.1|DANA	LOC108009118|XP_016928682.1|DSUZ
OG0009431	LOC6495303|XP_001958664.1|DANA	LOC108009878|XP_016930074.1|DSUZ
OG0009432	LOC6494257|XP_001960655.1|DANA	LOC108009838|XP_016930015.1|DSUZ
OG0009433	LOC6494749|XP_001959741.1|DANA	LOC108010260|XP_016930605.1|DSUZ
OG0009434	LOC6494751|XP_001959736.1|DANA	LOC108009667|XP_016929686.1|DSUZ
OG0009435	LOC6495864|XP_014763520.1|DANA	LOC108010096|XP_016930405.1|DSUZ
OG0009436	LOC6496538|XP_032307012.1|DANA	LOC108019737|XP_016943158.1|DSUZ
OG0009437	LOC6495333|XP_014763264.1|DANA	LOC108009146|XP_016928739.1|DSUZ
OG0009438	LOC6495448|XP_032306754.1|DANA	LOC108019691|XP_016943073.2|DSUZ
OG0009439	LOC6495452|XP_001958874.1|DANA	LOC108019567|XP_016942894.1|DSUZ
OG0009440	LOC6495719|XP_001959434.1|DANA	LOC108017936|XP_016940644.1|DSUZ
OG0009441	LOC6502142|XP_032309349.1|DANA	LOC108005487|XP_016924280.2|DSUZ
OG0009442	LOC6504915|XP_001966584.1|DANA	LOC108018917|XP_016941998.1|DSUZ
OG0009443	LOC6495902|XP_001959822.2|DANA	LOC108008898|XP_016928292.1|DSUZ
OG0009444	LOC6504401|XP_032308098.1|DANA	LOC108005205|XP_016923881.1|DSUZ
OG0009445	LOC6504267|XP_001967376.2|DANA	LOC108006294|XP_016925244.1|DSUZ
OG0009446	LOC6503041|XP_032308930.1|DANA	LOC108016925|XP_016939340.1|DSUZ
OG0009447	LOC6501999|XP_001966845.1|DANA	LOC108006544|XP_016925564.1|DSUZ
OG0009448	LOC6504413|XP_001967023.1|DANA	LOC108005210|XP_016923888.1|DSUZ
OG0009449	LOC6501859|XP_001966787.2|DANA	LOC108015294|XP_016937158.1|DSUZ
OG0009450	LOC6505120|XP_032307927.1|DANA	LOC108019212|XP_036675802.1|DSUZ
OG0009451	LOC6497128|XP_001962699.1|DANA	LOC108021512|XP_016945758.1|DSUZ
OG0009452	LOC6503776|XP_001963766.1|DANA	LOC108015272|XP_016937123.1|DSUZ
OG0009453	LOC6501628|XP_001955639.1|DANA	LOC108016075|XP_016938158.1|DSUZ
OG0009454	LOC6506279|XP_001958209.1|DANA	LOC108020268|XP_016943880.2|DSUZ
OG0009455	LOC6502116|XP_001966178.1|DANA	LOC108016655|XP_016938852.1|DSUZ
OG0009456	LOC6503017|XP_001963396.1|DANA	LOC108004579|XP_016923008.1|DSUZ
OG0009457	LOC6503470|XP_001964320.1|DANA	LOC108013706|XP_016935116.1|DSUZ
OG0009458	LOC6503789|XP_014761081.1|DANA	LOC108020177|XP_036676818.1|DSUZ
OG0009459	LOC6492954|XP_032309821.1|DANA	LOC108013458|XP_036670272.1|DSUZ
OG0009460	LOC6493000|XP_032310159.1|DANA	LOC108007082|XP_036671837.1|DSUZ
OG0009461	LOC6493004|XP_032310685.1|DANA	LOC108007079|XP_036672143.1|DSUZ
OG0009462	LOC6507396|XP_001956096.1|DANA	LOC108013589|XP_016935005.1|DSUZ
OG0009463	LOC6506560|XP_001957640.1|DANA	LOC108006798|XP_036670687.1|DSUZ
OG0009464	LOC6506958|XP_001956923.1|DANA	LOC108012724|XP_016933645.1|DSUZ
OG0009465	LOC6506947|XP_001956936.3|DANA	LOC108012628|XP_016933539.2|DSUZ
OG0009466	LOC6493523|XP_001957924.3|DANA	LOC108006868|XP_016925925.1|DSUZ
OG0009467	LOC6507365|XP_001956160.1|DANA	LOC108019505|XP_016942823.2|DSUZ
OG0009468	LOC6506876|XP_001957080.1|DANA	LOC108013605|XP_016935032.1|DSUZ
OG0009469	LOC6493539|XP_001957960.1|DANA	LOC108012498|XP_036670609.1|DSUZ
OG0009470	LOC6493770|XP_001958405.2|DANA	LOC108012697|XP_016933614.1|DSUZ
OG0009471	LOC6498577|XP_001963102.1|DANA	LOC108010337|XP_016930750.1|DSUZ
OG0009472	LOC6507549|XP_001955897.1|DANA	LOC108012455|XP_016933330.1|DSUZ
OG0009473	LOC6493153|XP_001957159.1|DANA	LOC108012741|XP_016933664.1|DSUZ
OG0009474	LOC6492945|XP_001956712.1|DANA	LOC108013273|XP_016934531.1|DSUZ
OG0009475	LOC6506990|XP_001956869.1|DANA	LOC108012604|XP_016933513.1|DSUZ
OG0009476	LOC26514698|XP_014765655.1|DANA	LOC108020002|XP_016943576.2|DSUZ
OG0009477	LOC6506815|XP_001957185.1|DANA	LOC108018825|XP_016941900.2|DSUZ
OG0009478	LOC6493181|XP_001957214.1|DANA	LOC108019376|XP_016942688.1|DSUZ
OG0009479	LOC6497387|XP_001962187.2|DANA	LOC108019400|XP_016942747.1|DSUZ
OG0009480	LOC6493497|XP_014764406.1|DANA	LOC108012506|XP_016933404.1|DSUZ
OG0009481	LOC6507344|XP_001956205.1|DANA	LOC108005005|XP_016923630.1|DSUZ
OG0009482	LOC6493658|XP_014764486.1|DANA	LOC108020732|XP_036672434.1|DSUZ, LOC108016338|XP_016938463.1|DSUZ
OG0009483	LOC6493660|XP_001958175.1|DANA	LOC108016337|XP_016938462.2|DSUZ, LOC118877320|XP_036671448.1|DSUZ
OG0009484	LOC6501271|XP_001954894.1|DANA	LOC108004946|XP_036673735.1|DSUZ
OG0009485	LOC6492939|XP_001956691.1|DANA	LOC108013586|XP_016935003.1|DSUZ
OG0009486	LOC6507088|XP_001956692.1|DANA	LOC108013587|XP_016935004.1|DSUZ
OG0009487	LOC6507836|XP_001956447.1|DANA	LOC108006213|XP_016925140.2|DSUZ
OG0009488	LOC6507255|XP_001956377.1|DANA	LOC108012660|XP_016933575.1|DSUZ
OG0009489	LOC6507862|XP_001956485.1|DANA	LOC108010477|XP_036671842.1|DSUZ
OG0009490	LOC6496548|XP_032307105.1|DANA	LOC108019649|XP_016943021.1|DSUZ
OG0009491	LOC6506365|XP_001958019.1|DANA	LOC108006888|XP_036671990.1|DSUZ, LOC118879714|XP_036678510.1|DSUZ
OG0009492	LOC6493854|XP_001958564.1|DANA	LOC108007683|XP_016926894.1|DSUZ
OG0009493	LOC6493846|XP_032310035.1|DANA	LOC108007438|XP_016926586.1|DSUZ
OG0009494	LOC6493845|XP_001958545.2|DANA	LOC108007439|XP_016926589.2|DSUZ
OG0009495	LOC6506762|XP_001957285.2|DANA	LOC108013073|XP_016934183.1|DSUZ
OG0009496	LOC6507277|XP_001956342.1|DANA	LOC118877302|XP_036671345.1|DSUZ
OG0009497	LOC6501545|XP_001955454.1|DANA	LOC108016411|XP_016938550.2|DSUZ
OG0009498	LOC6493228|XP_032309935.1|DANA	LOC118877326|XP_036671498.1|DSUZ
OG0009499	LOC6506757|XP_032309623.1|DANA	LOC108013550|XP_016934949.1|DSUZ
OG0009500	LOC6506744|XP_001957318.1|DANA	LOC108012726|XP_016933647.1|DSUZ
OG0009501	LOC6506337|XP_001958075.1|DANA	LOC108019350|XP_016942658.2|DSUZ
OG0009502	LOC6494578|XP_001965933.1|DANA	LOC108011531|XP_036674000.1|DSUZ
OG0009503	LOC6497119|XP_001962718.1|DANA	LOC108018427|XP_016941472.1|DSUZ, LOC118878714|XP_036677628.1|DSUZ
OG0009504	LOC6494545|XP_001965923.1|DANA	LOC108010599|XP_016930977.2|DSUZ
OG0009505	LOC6496851|XP_001963275.1|DANA	LOC108015416|XP_016937371.1|DSUZ
OG0009506	LOC6506989|XP_001956871.1|DANA	LOC108012562|XP_016933466.1|DSUZ
OG0009507	LOC6506711|XP_001957382.1|DANA	LOC108013442|XP_016934806.1|DSUZ
OG0009508	LOC6497797|XP_001961466.1|DANA	LOC108009128|XP_016928724.1|DSUZ
OG0009509	LOC6494125|XP_001960918.1|DANA	LOC108008611|XP_016927981.1|DSUZ
OG0009510	LOC6503745|XP_001963820.1|DANA	LOC108005326|XP_036677221.1|DSUZ
OG0009511	LOC6502917|XP_001963591.1|DANA	LOC118877725|XP_036673565.1|DSUZ, LOC118879031|XP_036677913.1|DSUZ
OG0009512	LOC6504163|XP_001964298.1|DANA	LOC108016715|XP_016938930.1|DSUZ
OG0009513	LOC6504989|XP_001965680.2|DANA	LOC108021776|XP_036677016.1|DSUZ, LOC118878379|XP_036677022.1|DSUZ, LOC118878377|XP_036677020.1|DSUZ, LOC118878375|XP_036677018.1|DSUZ, LOC118878378|XP_036677021.1|DSUZ, LOC118878376|XP_036677019.1|DSUZ, LOC108011131|XP_016931692.2|DSUZ
OG0009514	LOC6504665|XP_001966446.2|DANA	LOC108008233|XP_016927513.2|DSUZ
OG0009515	LOC6497464|XP_001962026.1|DANA	LOC108007669|XP_016926883.1|DSUZ
OG0009516	LOC6497623|XP_032307406.1|DANA	LOC108021123|XP_016945162.1|DSUZ
OG0009517	LOC6496849|XP_001963279.2|DANA	LOC108017837|XP_016940482.1|DSUZ
OG0009518	LOC26514296|XP_014765601.1|DANA	LOC108012786|XP_016933709.1|DSUZ
OG0009519	LOC6507662|XP_001956098.2|DANA	LOC108012595|XP_016933503.1|DSUZ
OG0009520	LOC26513652|XP_014767195.1|DANA	LOC108016143|XP_016938247.2|DSUZ
OG0009521	LOC6493103|XP_001957048.1|DANA	LOC108012634|XP_016933546.1|DSUZ
OG0009522	LOC6495356|XP_001958651.1|DANA	LOC108010066|XP_016930369.1|DSUZ
OG0009523	LOC6495866|XP_001959742.2|DANA	LOC108009594|XP_016929556.1|DSUZ
OG0009524	LOC6494137|XP_001960889.1|DANA	LOC108010287|XP_016930646.1|DSUZ
OG0009525	LOC6495280|XP_001958711.1|DANA	LOC108008885|XP_016928278.1|DSUZ
OG0009526	LOC6495281|XP_001958710.1|DANA	LOC108009001|XP_016928435.1|DSUZ
OG0009527	LOC6495615|XP_001959224.1|DANA	LOC108018162|XP_016941142.1|DSUZ
OG0009528	LOC6495177|XP_001958907.1|DANA	LOC108008113|XP_016927392.1|DSUZ
OG0009529	LOC6495964|XP_001959943.1|DANA	LOC108009259|XP_016928930.1|DSUZ
OG0009530	LOC6496545|XP_032306625.1|DANA	LOC108019555|XP_016942880.1|DSUZ
OG0009531	LOC26515563|XP_014764141.1|DANA	LOC108009221|XP_016928869.1|DSUZ
OG0009532	LOC6496122|XP_001960271.1|DANA	LOC108008954|XP_016928353.1|DSUZ
OG0009533	LOC6496004|XP_001960026.1|DANA, LOC6496003|XP_032306464.1|DANA	LOC108018772|XP_016941843.1|DSUZ
OG0009534	LOC6496002|XP_001960019.1|DANA	LOC108017889|XP_016940547.1|DSUZ
OG0009535	LOC6496139|XP_001960324.2|DANA	LOC108008267|XP_016927545.1|DSUZ
OG0009536	LOC6500538|XP_001953412.2|DANA	LOC108007332|XP_036673835.1|DSUZ
OG0009537	LOC6500311|XP_014766494.1|DANA	LOC108020567|XP_016944412.2|DSUZ
OG0009538	LOC6500561|XP_001953481.1|DANA	LOC108010782|XP_016931198.2|DSUZ
OG0009540	LOC6505529|XP_001964754.1|DANA	LOC118877916|XP_036674365.1|DSUZ
OG0009541	LOC116654557|XP_032305706.1|DANA	LOC108020176|XP_016943769.1|DSUZ, LOC108019546|XP_036674314.1|DSUZ
OG0009542	LOC6505956|XP_014760856.1|DANA	LOC108008048|XP_016927319.1|DSUZ
OG0009543	LOC6499577|XP_001954353.1|DANA	LOC108015474|XP_016937393.2|DSUZ
OG0009544	LOC6502678|XP_001954746.2|DANA	LOC108006986|XP_016926082.1|DSUZ
OG0009545	LOC6498983|XP_014765866.1|DANA	LOC108016475|XP_036677670.1|DSUZ, LOC108016477|XP_016938623.2|DSUZ
OG0009546	LOC6501663|XP_001955710.2|DANA	LOC108020843|XP_016944719.2|DSUZ, LOC108020852|XP_036674654.1|DSUZ
OG0009547	LOC6496255|XP_001960553.2|DANA	LOC108009045|XP_016928536.1|DSUZ, LOC108009043|XP_016928535.1|DSUZ
OG0009548	LOC26514844|XP_014765673.2|DANA	LOC108011244|XP_016931837.1|DSUZ, LOC108011234|XP_016931826.2|DSUZ, LOC108014518|XP_036672010.1|DSUZ
OG0009548	LOC26514566|XP_014765641.1|DANA	LOC108006385|XP_016925395.2|DSUZ
OG0009549	LOC6493683|XP_001958228.3|DANA	LOC108007748|XP_036671574.1|DSUZ, LOC108007742|XP_036671570.1|DSUZ
OG0009557	LOC6500662|XP_001953676.2|DANA	LOC108006604|XP_016925614.2|DSUZ
OG0009560	LOC6503992|XP_001963971.1|DANA	LOC108018972|XP_016942063.1|DSUZ
OG0009562	LOC6497375|XP_001962213.1|DANA	LOC108009539|XP_016929471.1|DSUZ
OG0009563	LOC6506384|XP_001957976.1|DANA	LOC118876781|XP_036671762.1|DSUZ
OG0009564	LOC26515462|XP_032311983.1|DANA	LOC108006306|XP_016925283.1|DSUZ
OG0009565	LOC6502833|XP_001956879.2|DANA	LOC108012750|XP_016933672.1|DSUZ
OG0009567	LOC6498844|XP_032312276.1|DANA	LOC108017160|XP_016939644.2|DSUZ
OG0009568	LOC6504198|XP_032311290.1|DANA	LOC108010224|XP_016930560.1|DSUZ
OG0009569	LOC6501984|XP_001966815.2|DANA	LOC108004839|XP_016923404.1|DSUZ
OG0009570	LOC6500417|XP_001953175.1|DANA	LOC108005033|XP_036672594.1|DSUZ
OG0009571	LOC6499647|XP_001954221.1|DANA	LOC108006038|XP_016924969.2|DSUZ
OG0009572	LOC6503925|XP_001963858.2|DANA	LOC108021820|XP_016946113.1|DSUZ
OG0009573	LOC6504004|XP_001963991.1|DANA	LOC108005497|XP_016924290.1|DSUZ
OG0009574	LOC6503047|XP_032308934.1|DANA	LOC108016878|XP_016939258.1|DSUZ
OG0009575	LOC6495387|XP_001958720.1|DANA	LOC108008903|XP_016928297.1|DSUZ
OG0009576	LOC6499181|XP_001955155.1|DANA	LOC108016042|XP_016938126.1|DSUZ
OG0009577	LOC6497124|XP_001962706.3|DANA	LOC108012172|XP_016932958.1|DSUZ
OG0009578	LOC6498431|XP_014762125.1|DANA	LOC108016869|XP_016939239.1|DSUZ
OG0009579	LOC6504529|XP_001967080.1|DANA	LOC108015016|XP_016936732.1|DSUZ
OG0009580	LOC6494817|XP_001959605.1|DANA	LOC108009510|XP_016929417.1|DSUZ
OG0009581	LOC6497752|XP_032307470.1|DANA	LOC108012197|XP_016933016.1|DSUZ
OG0009582	LOC6506579|XP_014764823.1|DANA	LOC108014036|XP_036671905.1|DSUZ
OG0009583	LOC6505029|XP_001965601.1|DANA	LOC108004573|XP_016922998.1|DSUZ
OG0009584	LOC6502392|XP_001967185.3|DANA	LOC108006297|XP_016925246.1|DSUZ
OG0009585	LOC6499888|XP_032305418.1|DANA	LOC108005043|XP_016923670.2|DSUZ
OG0009586	LOC6506580|XP_001957609.1|DANA	LOC108014037|XP_016935543.2|DSUZ
OG0009587	LOC6494499|XP_001960215.1|DANA	LOC108008551|XP_016927911.1|DSUZ
OG0009588	LOC6500675|XP_001953702.1|DANA	LOC108017663|XP_016940260.2|DSUZ
OG0009589	LOC6493296|XP_001957464.1|DANA	LOC108012825|XP_016933763.1|DSUZ
OG0009590	LOC6507631|XP_001956038.1|DANA	LOC108005894|XP_016924775.1|DSUZ
OG0009591	LOC6501212|XP_001954774.1|DANA	LOC108018447|XP_036672954.1|DSUZ
OG0009592	LOC26514686|XP_014767321.1|DANA	LOC108014200|XP_036672678.1|DSUZ
OG0009593	LOC6499352|XP_032312242.1|DANA	LOC108014196|XP_016935721.1|DSUZ
OG0009594	LOC26514404|XP_014767285.1|DANA	LOC108007896|XP_016927154.2|DSUZ
OG0009595	LOC6500460|XP_014766566.1|DANA	LOC108011268|XP_016931865.2|DSUZ
OG0009596	LOC6500466|XP_001953280.1|DANA	LOC108013807|XP_036674901.1|DSUZ
OG0009597	LOC6505730|XP_001964368.1|DANA	LOC108013808|XP_036675194.1|DSUZ
OG0009598	LOC6505729|XP_014760775.1|DANA	LOC108013816|XP_016935282.1|DSUZ
OG0009599	LOC6498968|XP_001955589.1|DANA	LOC108012068|XP_036674740.1|DSUZ
OG0009600	LOC6498951|XP_001955618.1|DANA	LOC108014567|XP_036673297.1|DSUZ
OG0009601	LOC6503402|XP_001967499.1|DANA	LOC108006424|XP_016925437.2|DSUZ
OG0009602	LOC6499576|XP_001954354.1|DANA	LOC108015480|XP_016937399.2|DSUZ
OG0009603	LOC6500960|XP_032312279.1|DANA	LOC108007975|XP_016927235.1|DSUZ
OG0009604	LOC6503856|XP_001963724.1|DANA	LOC108016789|XP_016939044.1|DSUZ
OG0009605	LOC6499595|XP_001954329.1|DANA	LOC108014065|XP_016935573.1|DSUZ
OG0009606	LOC6499593|XP_001954333.1|DANA	LOC108014058|XP_016935565.1|DSUZ
OG0009607	LOC6501002|XP_001954334.3|DANA	LOC108020692|XP_016944549.1|DSUZ
OG0009608	LOC6503408|XP_032312314.1|DANA	LOC108005708|XP_016924525.2|DSUZ
OG0009609	LOC6501258|XP_001954867.1|DANA	LOC108007358|XP_016926499.2|DSUZ
OG0009610	LOC6501233|XP_001954816.1|DANA	LOC108013755|XP_016935202.2|DSUZ
OG0009611	LOC6499348|XP_001954817.3|DANA	LOC108014195|XP_016935719.2|DSUZ
OG0009612	LOC6499288|XP_001954945.1|DANA	LOC118877548|XP_036672537.1|DSUZ
OG0009613	LOC6502426|XP_001962244.1|DANA	LOC108018512|XP_016941558.1|DSUZ
OG0009614	LOC6501556|XP_001955467.1|DANA	LOC108015930|XP_016937999.2|DSUZ
OG0009615	LOC6505916|XP_001964613.1|DANA	LOC108016150|XP_016938254.2|DSUZ
OG0009616	LOC6505908|XP_001964596.1|DANA	LOC108017599|XP_036675663.1|DSUZ
OG0009617	LOC6500885|XP_032311353.1|DANA	LOC108020297|XP_036677914.1|DSUZ
OG0009619	LOC6499367|XP_001954782.1|DANA	LOC108020515|XP_016944338.2|DSUZ
OG0009620	LOC6501114|XP_001954574.1|DANA	LOC108006093|XP_016925029.2|DSUZ
OG0009621	LOC6499471|XP_001954572.2|DANA	LOC108006469|XP_036673147.1|DSUZ
OG0009622	LOC6505860|XP_001964503.1|DANA	LOC108020115|XP_016943705.1|DSUZ
OG0009623	LOC6502663|XP_001953828.2|DANA	LOC108018675|XP_016941734.2|DSUZ
OG0009624	LOC6500275|XP_032309247.1|DANA	LOC108010820|XP_016931256.2|DSUZ
OG0009625	LOC6505973|XP_001964705.1|DANA	LOC108017262|XP_016939764.2|DSUZ
OG0009626	LOC6499508|XP_001954478.1|DANA	LOC108010542|XP_036672959.1|DSUZ
OG0009627	LOC6501056|XP_001954476.2|DANA	LOC108010541|XP_016930909.2|DSUZ
OG0009628	LOC6501059|XP_001954483.1|DANA	LOC108005963|XP_036672990.1|DSUZ
OG0009629	LOC6500643|XP_032305778.1|DANA	LOC108020811|XP_016944679.1|DSUZ
OG0009630	LOC6499919|XP_001953634.1|DANA	LOC108020797|XP_016944664.1|DSUZ
OG0009631	LOC6499713|XP_001954079.1|DANA	LOC108011584|XP_016932241.1|DSUZ
OG0009632	LOC6505016|XP_001965624.1|DANA	LOC108004645|XP_016923085.1|DSUZ
OG0009633	LOC6495979|XP_001959965.1|DANA	LOC108008663|XP_016928042.1|DSUZ
OG0009634	LOC6499985|XP_001953488.1|DANA	LOC108010852|XP_016931313.2|DSUZ
OG0009635	LOC6501561|XP_001955475.3|DANA	LOC108015944|XP_016938015.2|DSUZ
