Orthogroup	DANA.longest_only	BCOP.longest_only
OG0007855	LOC6500640|XP_001953626.3|DANA	LOC119067194|XP_037025920.1|BCOP
OG0007856	LOC6498904|XP_014765812.1|DANA	LOC119067463|XP_037026344.1|BCOP
OG0007857	LOC6499054|XP_014765879.1|DANA	LOC119070457|XP_037030707.1|BCOP
OG0007858	LOC6497448|XP_014761709.2|DANA	LOC119074395|XP_037036410.1|BCOP
OG0007859	LOC6501857|XP_001966790.1|DANA	LOC119080612|XP_037044909.1|BCOP
OG0007860	LOC6500684|XP_032312334.1|DANA	LOC119070507|XP_037030759.1|BCOP
OG0007861	LOC6500682|XP_001953717.1|DANA	LOC119070615|XP_037030938.1|BCOP
OG0007862	LOC116656385|XP_032311770.1|DANA	LOC119070616|XP_037030939.1|BCOP, LOC119070527|XP_037030796.1|BCOP
OG0007863	LOC6497929|XP_001961739.1|DANA	LOC119066732|XP_037025248.1|BCOP
OG0007864	LOC6499470|XP_001954575.2|DANA	LOC119067416|XP_037026265.1|BCOP
OG0007865	LOC6507919|XP_001956601.1|DANA	LOC119070561|XP_037030864.1|BCOP
OG0007867	LOC6498944|XP_014765839.1|DANA	LOC119075684|XP_037038094.1|BCOP
OG0007868	LOC6499114|XP_001955273.2|DANA	LOC119069885|XP_037029957.1|BCOP
OG0007869	LOC6503080|XP_032308978.1|DANA	LOC119067673|XP_037026675.1|BCOP
OG0007871	LOC6503734|XP_032308485.1|DANA	LOC119073700|XP_037035195.1|BCOP
OG0007872	LOC6506500|XP_032310023.1|DANA	LOC119080393|XP_037044607.1|BCOP
OG0007874	LOC6503637|XP_032308465.1|DANA	LOC119078928|XP_037042565.1|BCOP
OG0007875	LOC6496605|XP_014763891.1|DANA	LOC119075655|XP_037038049.1|BCOP
OG0007876	LOC6503027|XP_001963384.1|DANA	LOC119067690|XP_037026707.1|BCOP
OG0007877	LOC6503915|XP_032308527.1|DANA	LOC119073250|XP_037034497.1|BCOP
OG0007878	LOC6495599|XP_014763363.1|DANA	LOC119081846|XP_037046983.1|BCOP
OG0007879	LOC6506537|XP_014764809.1|DANA	LOC119080656|XP_037044968.1|BCOP
OG0007880	LOC6504175|XP_001964324.1|DANA	LOC119078287|XP_037041672.1|BCOP
OG0007881	LOC6507644|XP_001956064.1|DANA	LOC119073697|XP_037035192.1|BCOP
OG0007882	LOC6493126|XP_001957096.1|DANA	LOC119080179|XP_037044300.1|BCOP
OG0007884	LOC6506581|XP_001957602.1|DANA	LOC119077327|XP_037040405.1|BCOP
OG0007885	LOC6493960|XP_032311601.1|DANA	LOC119080378|XP_037044578.1|BCOP
OG0007886	LOC6505872|XP_001965039.1|DANA	LOC119084171|XP_037049924.1|BCOP
OG0007887	LOC6506866|XP_001957097.2|DANA	LOC119080217|XP_037044353.1|BCOP
OG0007888	LOC6506526|XP_001957712.1|DANA	LOC119073507|XP_037034918.1|BCOP
OG0007889	LOC6493742|XP_001958353.1|DANA	LOC119073407|XP_037034736.1|BCOP
OG0007890	LOC6507725|XP_014765428.2|DANA	LOC119081778|XP_037046880.1|BCOP
OG0007891	LOC6501077|XP_001954515.1|DANA	LOC119068438|XP_037027905.1|BCOP
OG0007892	LOC6496674|XP_001961376.2|DANA	LOC119072049|XP_037033072.1|BCOP
OG0007893	LOC6495903|XP_001959825.1|DANA	LOC119078870|XP_037042492.1|BCOP
OG0007894	LOC6493725|XP_032309761.1|DANA	LOC119079870|XP_037043849.1|BCOP
OG0007895	LOC6507551|XP_032310799.1|DANA	LOC119072486|XP_037033618.1|BCOP
OG0007896	LOC6506460|XP_014764775.1|DANA	LOC119074353|XP_037036352.1|BCOP
OG0007897	LOC6507608|XP_001955995.1|DANA	LOC119073707|XP_037035208.1|BCOP
OG0007898	LOC6507539|XP_001955881.1|DANA	LOC119078759|XP_037042362.1|BCOP
OG0007899	LOC6493415|XP_014764372.1|DANA	LOC119077505|XP_037040629.1|BCOP
OG0007900	LOC26515216|XP_014764105.1|DANA	LOC119084822|XP_037050798.1|BCOP
OG0007901	LOC6493023|XP_001956880.1|DANA	LOC119075188|XP_037037475.1|BCOP
OG0007902	LOC6504739|XP_001966284.1|DANA	LOC119067381|XP_037026197.1|BCOP
OG0007903	LOC6506790|XP_001957237.1|DANA	LOC119075191|XP_037037481.1|BCOP
OG0007904	LOC6506914|XP_001957001.1|DANA	LOC119079640|XP_037043563.1|BCOP
OG0007905	LOC6498147|XP_001962175.1|DANA	LOC119071568|XP_037032400.1|BCOP
OG0007906	LOC6506614|XP_014764842.1|DANA	LOC119076793|XP_037039656.1|BCOP
OG0007907	LOC6493342|XP_001957557.1|DANA	LOC119080467|XP_037044741.1|BCOP
OG0007908	LOC6506606|XP_001957558.1|DANA	LOC119080489|XP_037044776.1|BCOP
OG0007909	LOC6504890|XP_001966539.2|DANA	LOC119081693|XP_037046685.1|BCOP
OG0007910	LOC6493653|XP_001958168.1|DANA	LOC119071198|XP_037031879.1|BCOP
OG0007911	LOC6493128|XP_001957100.1|DANA	LOC119081120|XP_037045759.1|BCOP
OG0007912	LOC6507464|XP_001955960.1|DANA	LOC119080161|XP_037044277.1|BCOP
OG0007913	LOC6506864|XP_001957101.3|DANA	LOC119080811|XP_037045278.1|BCOP
OG0007914	LOC6507127|XP_001956623.2|DANA	LOC119079936|XP_037043935.1|BCOP
OG0007915	LOC6493384|XP_001957647.1|DANA	LOC119073557|XP_037035008.1|BCOP
OG0007917	LOC6495924|XP_001959864.1|DANA	LOC119073905|XP_037035690.1|BCOP
OG0007918	LOC6494617|XP_001960003.1|DANA	LOC119078168|XP_037041539.1|BCOP
OG0007919	LOC6494729|XP_001959776.1|DANA	LOC119076961|XP_037039950.1|BCOP
OG0007921	LOC6495247|XP_001958765.1|DANA	LOC119073626|XP_037035111.1|BCOP
OG0007922	LOC6500528|XP_014766598.1|DANA	LOC119072786|XP_037033978.1|BCOP
OG0007923	LOC6502993|XP_014761280.1|DANA	LOC119075770|XP_037038210.1|BCOP
OG0007924	LOC6494327|XP_014762752.1|DANA	LOC119077374|XP_037040464.1|BCOP
OG0007925	LOC6494379|XP_001960431.1|DANA	LOC119085942|XP_037052391.1|BCOP, LOC119086054|XP_037052523.1|BCOP
OG0007926	LOC6494416|XP_001960370.1|DANA	LOC119075479|XP_037037824.1|BCOP
OG0007927	LOC6497764|XP_032307715.1|DANA	LOC119070821|XP_037031207.1|BCOP
OG0007928	LOC6497186|XP_014761551.1|DANA	LOC119066252|XP_037024473.1|BCOP
OG0007929	LOC6498241|XP_032307482.1|DANA	LOC119066431|XP_037024812.1|BCOP
OG0007930	LOC6496204|XP_001960444.1|DANA	LOC119081476|XP_037046369.1|BCOP
OG0007931	LOC6498198|XP_001962279.1|DANA	LOC119084630|XP_037050593.1|BCOP, LOC119080416|XP_037044652.1|BCOP
OG0007932	LOC6501789|XP_032311959.1|DANA	LOC119084844|XP_037050845.1|BCOP
OG0007933	LOC26514457|XP_014767290.1|DANA	LOC119073341|XP_037034630.1|BCOP
OG0007935	LOC6498371|XP_001962645.1|DANA	LOC119075182|XP_037037470.1|BCOP
OG0007936	LOC6498588|XP_001963119.1|DANA	LOC119085153|XP_037051341.1|BCOP
OG0007937	LOC6504501|XP_001964943.1|DANA	LOC119077093|XP_037040148.1|BCOP
OG0007938	LOC6496898|XP_001963188.1|DANA	LOC119066952|XP_037025568.1|BCOP
OG0007939	LOC6503378|XP_001965341.1|DANA	LOC119066953|XP_037025569.1|BCOP
OG0007940	LOC6507263|XP_014760608.2|DANA	LOC119082781|XP_037048268.1|BCOP
OG0007941	LOC26514317|XP_014759182.1|DANA	LOC119073475|XP_037034876.1|BCOP
OG0007942	LOC6495857|XP_001959718.2|DANA	LOC119071039|XP_037031532.1|BCOP
OG0007943	LOC6504346|XP_014760431.2|DANA	LOC119083202|XP_037048758.1|BCOP
OG0007944	LOC6507588|XP_014765337.2|DANA	LOC119072741|XP_037033917.1|BCOP
OG0007945	LOC6496916|XP_032311171.1|DANA	LOC119085886|XP_037052297.1|BCOP
OG0007946	LOC6495718|XP_001959432.2|DANA	LOC119076981|XP_037039979.1|BCOP
OG0007947	LOC6505755|XP_001965007.1|DANA	LOC119070956|XP_037031406.1|BCOP
OG0007948	LOC6497792|XP_032307584.1|DANA	LOC119077139|XP_037040213.1|BCOP
OG0007949	LOC6503631|XP_001964034.2|DANA	LOC119082109|XP_037047379.1|BCOP
OG0007950	LOC6506929|XP_001965278.1|DANA	LOC119070761|XP_037031129.1|BCOP
OG0007951	LOC6496988|XP_001962985.1|DANA	LOC119070762|XP_037031130.1|BCOP
OG0007952	LOC6497244|XP_001962487.1|DANA	LOC119075605|XP_037037970.1|BCOP
OG0007953	LOC6497343|XP_001962282.1|DANA	LOC119078452|XP_037041878.1|BCOP
OG0007954	LOC6498233|XP_001962354.2|DANA	LOC119072754|XP_037033937.1|BCOP
OG0007955	LOC6498533|XP_032311322.1|DANA	LOC119075757|XP_037038190.1|BCOP
OG0007956	LOC6497255|XP_032307608.1|DANA	LOC119078423|XP_037041827.1|BCOP
OG0007957	LOC6496959|XP_032311350.1|DANA	LOC119075334|XP_037037657.1|BCOP
OG0007958	LOC6505051|XP_001965558.1|DANA	LOC119080803|XP_037045268.1|BCOP
OG0007959	LOC6497657|XP_001961622.1|DANA	LOC119078890|XP_037042516.1|BCOP
OG0007960	LOC6496926|XP_001963124.1|DANA	LOC119072481|XP_037033605.1|BCOP
OG0007961	LOC6500479|XP_001953305.1|DANA	LOC119082755|XP_037048232.1|BCOP
OG0007962	LOC6504613|XP_001966527.1|DANA	LOC119073745|XP_037035302.1|BCOP
OG0007963	LOC6498428|XP_001962795.1|DANA	LOC119072702|XP_037033869.1|BCOP
OG0007964	LOC6498503|XP_001962958.1|DANA	LOC119075635|XP_037038011.1|BCOP
OG0007965	LOC6497329|XP_014761651.1|DANA	LOC119081979|XP_037047187.1|BCOP
OG0007966	LOC6496834|XP_001963311.1|DANA	LOC119066640|XP_037025103.1|BCOP
OG0007967	LOC6503730|XP_001965259.2|DANA	LOC119072670|XP_037033826.1|BCOP
OG0007968	LOC6498654|XP_014762218.2|DANA	LOC119082063|XP_037047294.1|BCOP
OG0007969	LOC6498564|XP_001963072.1|DANA	LOC119080952|XP_037045476.1|BCOP
OG0007970	LOC26513879|XP_014763953.1|DANA	LOC119077969|XP_037041249.1|BCOP
OG0007971	LOC6504475|XP_001966974.1|DANA	LOC119082295|XP_037047664.1|BCOP
OG0007972	LOC6495709|XP_001959411.1|DANA	LOC119081489|XP_037046386.1|BCOP
OG0007974	LOC6503564|XP_001964151.2|DANA	LOC119069278|XP_037029235.1|BCOP, LOC119069284|XP_037029246.1|BCOP
OG0007975	LOC6501423|XP_001955223.1|DANA	LOC119083772|XP_037049451.1|BCOP
OG0007976	LOC6505306|XP_001965726.1|DANA	LOC119075204|XP_037037493.1|BCOP
OG0007977	LOC6497947|XP_001961777.1|DANA	LOC119084645|XP_037050607.1|BCOP
OG0007978	LOC6504222|XP_001965134.1|DANA	LOC119084648|XP_037050612.1|BCOP
OG0007979	LOC6498273|XP_032307705.1|DANA	LOC119071779|XP_037032730.1|BCOP
OG0007980	LOC6497931|XP_001961743.1|DANA	LOC119078764|XP_037042367.1|BCOP
OG0007981	LOC6504591|XP_001966567.1|DANA	LOC119078765|XP_037042368.1|BCOP
OG0007982	LOC6498645|XP_014762212.1|DANA	LOC119078727|XP_037042298.1|BCOP
OG0007983	LOC6497672|XP_001961599.1|DANA	LOC119072008|XP_037033021.1|BCOP
OG0007984	LOC6497072|XP_014761513.1|DANA	LOC119072783|XP_037033966.1|BCOP
OG0007985	LOC6502600|XP_032308671.1|DANA	LOC119076387|XP_037039003.1|BCOP
OG0007986	LOC6498479|XP_001962907.1|DANA	LOC119082121|XP_037047400.1|BCOP
OG0007987	LOC6496708|XP_001967340.2|DANA	LOC119075343|XP_037037667.1|BCOP
OG0007988	LOC6497274|XP_014761605.1|DANA	LOC119085841|XP_037052239.1|BCOP
OG0007989	LOC6496957|XP_032311429.1|DANA	LOC119076331|XP_037038909.1|BCOP
OG0007990	LOC6498592|XP_001963123.1|DANA	LOC119081965|XP_037047168.1|BCOP
OG0007991	LOC6498067|XP_001962013.1|DANA	LOC119084691|XP_037050666.1|BCOP
OG0007992	LOC6497191|XP_014761553.1|DANA	LOC119075306|XP_037037612.1|BCOP
OG0007993	LOC6505617|XP_014760729.1|DANA	LOC119069787|XP_037029823.1|BCOP
OG0007995	LOC6504371|XP_001964976.1|DANA	LOC119082386|XP_037047809.1|BCOP
OG0007996	LOC6502011|XP_014759701.1|DANA	LOC119078866|XP_037042474.1|BCOP
OG0007997	LOC6506280|XP_001958208.1|DANA	LOC119085879|XP_037052286.1|BCOP
OG0007998	LOC6498071|XP_001962021.1|DANA	LOC119071885|XP_037032880.1|BCOP
OG0007999	LOC6496897|XP_001963189.1|DANA	LOC119075632|XP_037038007.1|BCOP
OG0008000	LOC6498630|XP_001963190.1|DANA	LOC119075630|XP_037038004.1|BCOP
OG0008001	LOC6498467|XP_001962884.1|DANA	LOC119066762|XP_037025292.1|BCOP
OG0008002	LOC6507436|XP_001965376.1|DANA	LOC119076959|XP_037039933.1|BCOP
OG0008003	LOC6498466|XP_001962882.1|DANA	LOC119085980|XP_037052441.1|BCOP
OG0008004	LOC6503510|XP_014760960.1|DANA	LOC119069626|XP_037029623.1|BCOP
OG0008005	LOC6502309|XP_032309408.1|DANA	LOC119074555|XP_037036636.1|BCOP
OG0008006	LOC6503174|XP_001963581.1|DANA	LOC119075957|XP_037038428.1|BCOP
OG0008007	LOC6502289|XP_001966177.1|DANA	LOC119075969|XP_037038450.1|BCOP
OG0008008	LOC6506286|XP_001958196.2|DANA	LOC119084286|XP_037050107.1|BCOP
OG0008009	LOC6504174|XP_001964321.1|DANA	LOC119076223|XP_037038773.1|BCOP
OG0008010	LOC6501799|XP_032311897.1|DANA	LOC119073853|XP_037035597.1|BCOP
OG0008011	LOC6494762|XP_001959721.1|DANA	LOC119082847|XP_037048408.1|BCOP
OG0008012	LOC6496617|XP_032311503.1|DANA	LOC119082845|XP_037048403.1|BCOP
OG0008013	LOC6494595|XP_001960042.2|DANA	LOC119072056|XP_037033085.1|BCOP
OG0008014	LOC6499454|XP_001954608.1|DANA	LOC119077685|XP_037040841.1|BCOP
OG0008015	LOC6507193|XP_001956509.2|DANA	LOC119075857|XP_037038308.1|BCOP
OG0008016	LOC6507877|XP_001956511.1|DANA	LOC119075861|XP_037038314.1|BCOP
OG0008017	LOC6503573|XP_032309450.1|DANA	LOC119075887|XP_037038351.1|BCOP
OG0008018	LOC6503705|XP_001963892.3|DANA	LOC119084307|XP_037050121.1|BCOP
OG0008019	LOC6502924|XP_001963578.1|DANA	LOC119077857|XP_037041081.1|BCOP
OG0008020	LOC6500123|XP_001953178.1|DANA	LOC119074237|XP_037036154.1|BCOP
OG0008022	LOC6505607|XP_001964607.2|DANA	LOC119077854|XP_037041075.1|BCOP
OG0008023	LOC6504671|XP_001966432.2|DANA	LOC119079605|XP_037043491.1|BCOP
OG0008024	LOC6504840|XP_001966431.1|DANA	LOC119076424|XP_037039062.1|BCOP
OG0008025	LOC6503602|XP_001964079.1|DANA	LOC119069738|XP_037029775.1|BCOP
OG0008026	LOC6504442|XP_001966975.1|DANA	LOC119068656|XP_037028231.1|BCOP
OG0008027	LOC6504100|XP_001964175.1|DANA	LOC119074617|XP_037036772.1|BCOP
OG0008028	LOC6505719|XP_001964394.1|DANA	LOC119070598|XP_037030915.1|BCOP
OG0008029	LOC6503418|XP_001967467.1|DANA	LOC119073441|XP_037034830.1|BCOP
OG0008030	LOC6501676|XP_001955738.1|DANA	LOC119073491|XP_037034893.1|BCOP
OG0008031	LOC6497805|XP_001961482.1|DANA	LOC119076856|XP_037039755.1|BCOP
OG0008032	LOC6505903|XP_001964585.2|DANA	LOC119073716|XP_037035234.1|BCOP
OG0008033	LOC6501163|XP_032305994.1|DANA	LOC119076814|XP_037039696.1|BCOP
OG0008034	LOC6500529|XP_032306451.1|DANA	LOC119084112|XP_037049858.1|BCOP
OG0008035	LOC6505049|XP_032307894.1|DANA	LOC119077626|XP_037040738.1|BCOP
OG0008036	LOC6500861|XP_001954054.1|DANA	LOC119067641|XP_037026639.1|BCOP
OG0008037	LOC6500862|XP_032307803.1|DANA	LOC119067665|XP_037026676.1|BCOP
OG0008038	LOC6503053|XP_001963337.1|DANA	LOC119076538|XP_037039227.1|BCOP
OG0008039	LOC6501104|XP_032305879.1|DANA	LOC119076020|XP_037038516.1|BCOP
OG0008040	LOC6505898|XP_001964570.1|DANA	LOC119074310|XP_037036252.1|BCOP
OG0008041	LOC6502075|XP_032311948.1|DANA	LOC119083719|XP_037049414.1|BCOP, LOC119070058|XP_037030288.1|BCOP, LOC119085622|XP_037051941.1|BCOP
OG0008042	LOC6499832|XP_001953819.1|DANA	LOC119084354|XP_037050194.1|BCOP
OG0008043	LOC6504633|XP_001966497.1|DANA	LOC119077813|XP_037041019.1|BCOP
OG0008044	LOC6508046|XP_014760991.1|DANA	LOC119076018|XP_037038508.1|BCOP
OG0008045	LOC6504972|XP_001965711.1|DANA	LOC119077880|XP_037041130.1|BCOP
OG0008046	LOC6501107|XP_001954561.1|DANA	LOC119066512|XP_037024960.1|BCOP
OG0008047	LOC6499295|XP_014766002.1|DANA	LOC119082774|XP_037048263.1|BCOP
OG0008048	LOC6499476|XP_001954559.1|DANA	LOC119066362|XP_037024716.1|BCOP
OG0008049	LOC6501287|XP_001954926.3|DANA	LOC119075239|XP_037037527.1|BCOP
OG0008050	LOC6501018|XP_001954384.2|DANA	LOC119076014|XP_037038500.1|BCOP
OG0008051	LOC6500657|XP_001953664.1|DANA	LOC119076520|XP_037039200.1|BCOP
OG0008052	LOC6501327|XP_001955002.1|DANA	LOC119077974|XP_037041251.1|BCOP
OG0008053	LOC6502724|XP_001964342.1|DANA	LOC119066891|XP_037025473.1|BCOP
OG0008054	LOC6504846|XP_032309049.1|DANA	LOC119075902|XP_037038373.1|BCOP
OG0008055	LOC6504441|XP_001966976.3|DANA	LOC119085019|XP_037051092.1|BCOP
OG0008056	LOC6499633|XP_001954258.1|DANA	LOC119076482|XP_037039158.1|BCOP
OG0008057	LOC6499131|XP_001955241.1|DANA	LOC119075171|XP_037037461.1|BCOP
OG0008058	LOC6500270|XP_001952903.1|DANA	LOC119084254|XP_037050053.1|BCOP
OG0008059	LOC6503391|XP_001967518.1|DANA	LOC119076150|XP_037038728.1|BCOP
OG0008060	LOC6501029|XP_001954417.1|DANA	LOC119073793|XP_037035465.1|BCOP
OG0008061	LOC6503873|XP_001963756.1|DANA	LOC119071051|XP_037031605.1|BCOP
OG0008062	LOC6503724|XP_001963853.1|DANA	LOC119067084|XP_037025740.1|BCOP
OG0008063	LOC6500737|XP_001953818.2|DANA	LOC119073869|XP_037035635.1|BCOP
OG0008064	LOC6502590|XP_032311986.1|DANA	LOC119078090|XP_037041449.1|BCOP
OG0008066	LOC26514261|XP_014761214.1|DANA	LOC119072746|XP_037033926.1|BCOP
OG0008067	LOC6504263|XP_001967370.1|DANA	LOC119077964|XP_037041239.1|BCOP
OG0008068	LOC6504258|XP_032308840.1|DANA	LOC119067569|XP_037026545.1|BCOP
OG0008070	LOC6501105|XP_014766892.1|DANA	LOC119075230|XP_037037515.1|BCOP
OG0008071	LOC6504028|XP_001964033.2|DANA	LOC119075914|XP_037038394.1|BCOP
OG0008072	LOC6502904|XP_001963621.1|DANA	LOC119074319|XP_037036272.1|BCOP
OG0008073	LOC6505241|XP_001965607.1|DANA	LOC119076456|XP_037039117.1|BCOP
OG0008074	LOC6505028|XP_001965604.1|DANA	LOC119083047|XP_037048566.1|BCOP
OG0008075	LOC6496120|XP_014763636.1|DANA	LOC119071751|XP_037032681.1|BCOP
OG0008076	LOC6504869|XP_001966486.1|DANA	LOC119084159|XP_037049906.1|BCOP
OG0008077	LOC6498892|XP_001955732.1|DANA	LOC119077912|XP_037041182.1|BCOP
OG0008078	LOC26514187|XP_014761360.1|DANA	LOC119084431|XP_037050305.1|BCOP
OG0008079	LOC6503728|XP_001963849.1|DANA	LOC119084119|XP_037049867.1|BCOP
OG0008080	LOC6504639|XP_001966490.1|DANA	LOC119082210|XP_037047553.1|BCOP
OG0008081	LOC6503497|XP_001964269.1|DANA	LOC119078098|XP_037041458.1|BCOP
OG0008082	LOC6505928|XP_032305716.1|DANA	LOC119085282|XP_037051531.1|BCOP
OG0008083	LOC6501430|XP_014767041.1|DANA	LOC119078370|XP_037041803.1|BCOP
OG0008084	LOC6500823|XP_001953980.1|DANA	LOC119079547|XP_037043430.1|BCOP
OG0008085	LOC6498922|XP_001955672.1|DANA	LOC119074978|XP_037037275.1|BCOP
OG0008086	LOC6501431|XP_014767042.1|DANA	LOC119075172|XP_037037463.1|BCOP
OG0008087	LOC6504579|XP_001966591.2|DANA	LOC119076896|XP_037039800.1|BCOP
OG0008088	LOC6505114|XP_001965434.1|DANA	LOC119073524|XP_037034956.1|BCOP
OG0008089	LOC6492942|XP_001956699.1|DANA	LOC119072334|XP_037033417.1|BCOP
OG0008090	LOC6504792|XP_001966357.1|DANA	LOC119067478|XP_037026375.1|BCOP
OG0008091	LOC6499825|XP_001953836.1|DANA	LOC119074790|XP_037036970.1|BCOP
OG0008092	LOC6500128|XP_001953166.2|DANA	LOC119077582|XP_037040685.1|BCOP
OG0008093	LOC6502126|XP_001966160.3|DANA	LOC119068635|XP_037028196.1|BCOP
OG0008095	LOC6499415|XP_001954683.3|DANA	LOC119070888|XP_037031304.1|BCOP
OG0008096	LOC6504601|XP_001966550.3|DANA	LOC119072735|XP_037033909.1|BCOP
OG0008097	LOC6501890|XP_032308110.1|DANA	LOC119069803|XP_037029853.1|BCOP
OG0008098	LOC6507818|XP_001956410.1|DANA	LOC119084426|XP_037050298.1|BCOP
OG0008099	LOC6493202|XP_001957254.1|DANA	LOC119075192|XP_037037478.1|BCOP
OG0008100	LOC6503399|XP_032312329.1|DANA	LOC119082207|XP_037047541.1|BCOP
OG0008101	LOC6505214|XP_032307829.1|DANA	LOC119079961|XP_037043969.1|BCOP
OG0008102	LOC26514712|XP_014767323.1|DANA	LOC119083990|XP_037049702.1|BCOP
OG0008103	LOC6498793|XP_001967267.1|DANA	LOC119070004|XP_037030155.1|BCOP
OG0008104	LOC6506714|XP_001957380.1|DANA	LOC119074909|XP_037037151.1|BCOP
OG0008105	LOC6499690|XP_032312052.1|DANA	LOC119076036|XP_037038550.1|BCOP
OG0008106	LOC6493868|XP_001958589.1|DANA	LOC119074355|XP_037036355.1|BCOP
OG0008108	LOC6504670|XP_001966439.1|DANA	LOC119081955|XP_037047145.1|BCOP
OG0008109	LOC6503800|XP_001963721.2|DANA	LOC119076140|XP_037038709.1|BCOP
OG0008110	LOC6508747|XP_001963597.1|DANA	LOC119076093|XP_037038643.1|BCOP
OG0008111	LOC6504138|XP_001964258.1|DANA	LOC119074576|XP_037036701.1|BCOP
OG0008112	LOC6504858|XP_032309001.1|DANA	LOC119074551|XP_037036621.1|BCOP
OG0008113	LOC6504074|XP_001964128.1|DANA	LOC119074688|XP_037036867.1|BCOP
OG0008114	LOC6503574|XP_001964129.1|DANA	LOC119074677|XP_037036856.1|BCOP
OG0008115	LOC6503071|XP_032308882.1|DANA	LOC119074557|XP_037036650.1|BCOP
OG0008116	LOC6503034|XP_032308914.1|DANA	LOC119074564|XP_037036678.1|BCOP
OG0008117	LOC6503168|XP_001963566.3|DANA	LOC119077955|XP_037041219.1|BCOP
OG0008118	LOC6504607|XP_001966536.2|DANA	LOC119075159|XP_037037450.1|BCOP
OG0008119	LOC6503129|XP_001963477.1|DANA	LOC119074475|XP_037036511.1|BCOP
OG0008120	LOC6503007|XP_001963425.3|DANA	LOC119085119|XP_037051276.1|BCOP
OG0008121	LOC6496233|XP_001960508.1|DANA	LOC119080235|XP_037044380.1|BCOP
OG0008122	LOC6504107|XP_001964191.1|DANA	LOC119077862|XP_037041093.1|BCOP
OG0008123	LOC6503010|XP_001963417.1|DANA	LOC119074917|XP_037037201.1|BCOP
OG0008124	LOC6504879|XP_032309259.1|DANA	LOC119074922|XP_037037208.1|BCOP
OG0008125	LOC6508049|XP_001966006.3|DANA	LOC119076112|XP_037038707.1|BCOP
OG0008126	LOC6503606|XP_014760994.2|DANA	LOC119073962|XP_037035799.1|BCOP
OG0008127	LOC6504933|XP_001966611.1|DANA	LOC119074403|XP_037036420.1|BCOP
OG0008128	LOC6504894|XP_001966546.1|DANA	LOC119074415|XP_037036439.1|BCOP
OG0008129	LOC6503942|XP_001963887.2|DANA	LOC119076565|XP_037039248.1|BCOP
OG0008130	LOC6503158|XP_001963540.2|DANA	LOC119085975|XP_037052437.1|BCOP
OG0008131	LOC6504667|XP_001966443.3|DANA	LOC119083014|XP_037048546.1|BCOP
OG0008132	LOC6503434|XP_001967471.1|DANA	LOC119077750|XP_037040953.1|BCOP
OG0008133	LOC6504007|XP_001963993.1|DANA	LOC119076058|XP_037038589.1|BCOP
OG0008134	LOC6503607|XP_032308491.1|DANA	LOC119076012|XP_037038495.1|BCOP
OG0008135	LOC6499634|XP_014766156.1|DANA	LOC119076742|XP_037039582.1|BCOP
OG0008136	LOC6497241|XP_001962492.2|DANA	LOC119075283|XP_037037565.1|BCOP
OG0008137	LOC6503550|XP_001964176.2|DANA	LOC119076042|XP_037038563.1|BCOP
OG0008138	LOC6506796|XP_001957221.2|DANA	LOC119069965|XP_037030099.1|BCOP
OG0008139	LOC6494052|XP_001961076.1|DANA	LOC119066868|XP_037025437.1|BCOP
OG0008140	LOC6502221|XP_001966007.1|DANA	LOC119073938|XP_037035711.1|BCOP
OG0008141	LOC6505024|XP_001965613.1|DANA	LOC119084203|XP_037049977.1|BCOP
OG0008142	LOC6503119|XP_001963457.1|DANA	LOC119074760|XP_037036922.1|BCOP
OG0008143	LOC6499255|XP_001955014.1|DANA	LOC119084208|XP_037049993.1|BCOP
OG0008144	LOC6495937|XP_001959888.1|DANA	LOC119084228|XP_037050022.1|BCOP
OG0008145	LOC6503593|XP_032308443.1|DANA	LOC119080666|XP_037044989.1|BCOP
OG0008146	LOC6503823|XP_001963672.1|DANA	LOC119077014|XP_037040022.1|BCOP
OG0008147	LOC6503626|XP_001964040.1|DANA	LOC119084983|XP_037051030.1|BCOP
OG0008148	LOC6503014|XP_032308971.1|DANA	LOC119074761|XP_037036923.1|BCOP
OG0008149	LOC6503535|XP_001964198.1|DANA	LOC119066760|XP_037025294.1|BCOP
OG0008150	LOC6503103|XP_001963427.1|DANA	LOC119074512|XP_037036569.1|BCOP
OG0008151	LOC6503804|XP_032308605.1|DANA	LOC119068799|XP_037028456.1|BCOP
OG0008152	LOC6504857|XP_032309058.1|DANA	LOC119074866|XP_037037084.1|BCOP
OG0008153	LOC6494772|XP_001959697.1|DANA	LOC119080186|XP_037044318.1|BCOP
OG0008154	LOC6507809|XP_001956390.1|DANA	LOC119071941|XP_037032960.1|BCOP
OG0008155	LOC6507907|XP_001956576.1|DANA	LOC119086030|XP_037052501.1|BCOP
OG0008156	LOC6505618|XP_001964588.2|DANA	LOC119070003|XP_037030154.1|BCOP
OG0008157	LOC6500305|XP_001952936.1|DANA	LOC119077044|XP_037040069.1|BCOP
OG0008158	LOC6502134|XP_001966144.1|DANA	LOC119071049|XP_037031551.1|BCOP
OG0008159	LOC26514406|XP_014765616.1|DANA	LOC119074215|XP_037036110.1|BCOP
OG0008160	LOC6495456|XP_032307077.1|DANA	LOC119071538|XP_037032318.1|BCOP
OG0008162	LOC6505224|XP_001965578.1|DANA	LOC119067759|XP_037026787.1|BCOP
OG0008163	LOC6506631|XP_001957505.1|DANA	LOC119072459|XP_037033577.1|BCOP
