Orthogroup	DANA.longest_only	DVIR.longest_only
OG0009563	LOC6506384|XP_001957976.1|DANA	LOC6622660|XP_002048451.3|DVIR
OG0009564	LOC26515462|XP_032311983.1|DANA	LOC6636686|XP_015023799.1|DVIR
OG0009565	LOC6502833|XP_001956879.2|DANA	LOC6623392|XP_002046775.1|DVIR
OG0009567	LOC6498844|XP_032312276.1|DANA	LOC6635022|XP_002058449.2|DVIR
OG0009568	LOC6504198|XP_032311290.1|DANA	LOC26530524|XP_015028821.1|DVIR
OG0009569	LOC6501984|XP_001966815.2|DANA	LOC6631326|XP_002055784.1|DVIR
OG0009570	LOC6500417|XP_001953175.1|DANA	LOC6632643|XP_002056542.1|DVIR
OG0009571	LOC6499647|XP_001954221.1|DANA	LOC6629576|XP_002054859.2|DVIR
OG0009572	LOC6503925|XP_001963858.2|DANA	LOC6633812|XP_032296598.1|DVIR
OG0009573	LOC6504004|XP_001963991.1|DANA	LOC6633502|XP_002056826.1|DVIR
OG0009574	LOC6503047|XP_032308934.1|DANA	LOC6634610|XP_002058095.2|DVIR
OG0009575	LOC6495387|XP_001958720.1|DANA	LOC6636486|XP_002059848.1|DVIR
OG0009576	LOC6499181|XP_001955155.1|DANA	LOC6635131|XP_002058548.1|DVIR
OG0009577	LOC6497124|XP_001962706.3|DANA	LOC6628282|XP_002051475.1|DVIR
OG0009578	LOC6498431|XP_014762125.1|DANA	LOC6633936|XP_002057606.1|DVIR
OG0009579	LOC6504529|XP_001967080.1|DANA	LOC6632160|XP_002055769.1|DVIR
OG0009580	LOC6494817|XP_001959605.1|DANA	LOC6636340|XP_002059939.3|DVIR
OG0009581	LOC6497752|XP_032307470.1|DANA	LOC6634168|XP_002057535.2|DVIR
OG0009582	LOC6506579|XP_014764823.1|DANA	LOC6622727|XP_002046683.2|DVIR
OG0009583	LOC6505029|XP_001965601.1|DANA	LOC6631606|XP_002055723.1|DVIR
OG0009584	LOC6502392|XP_001967185.3|DANA	LOC6636674|XP_002060152.1|DVIR
OG0009585	LOC6499888|XP_032305418.1|DANA	LOC26530753|XP_015027821.1|DVIR
OG0009586	LOC6506580|XP_001957609.1|DANA	LOC6623263|XP_002047257.1|DVIR
OG0009587	LOC6494499|XP_001960215.1|DANA	LOC6625362|XP_002050234.1|DVIR
OG0009588	LOC6500675|XP_001953702.1|DANA	LOC6629489|XP_002052948.1|DVIR
OG0009589	LOC6493296|XP_001957464.1|DANA	LOC26530835|XP_015031658.1|DVIR
OG0009590	LOC6507631|XP_001956038.1|DANA	LOC6624176|XP_002046889.1|DVIR
OG0009591	LOC6501212|XP_001954774.1|DANA	LOC6632613|XP_002056313.1|DVIR
OG0009592	LOC26514686|XP_014767321.1|DANA	LOC6630214|XP_002054579.1|DVIR
OG0009593	LOC6499352|XP_032312242.1|DANA	LOC6630218|XP_015026907.1|DVIR
OG0009594	LOC26514404|XP_014767285.1|DANA	LOC26530589|XP_015027810.1|DVIR
OG0009595	LOC6500460|XP_014766566.1|DANA	LOC6632526|XP_032289599.1|DVIR
OG0009596	LOC6500466|XP_001953280.1|DANA	LOC6632495|XP_002056448.1|DVIR
OG0009597	LOC6505730|XP_001964368.1|DANA	LOC6632736|XP_002056451.1|DVIR
OG0009598	LOC6505729|XP_014760775.1|DANA	LOC6632738|XP_002056453.2|DVIR
OG0009599	LOC6498968|XP_001955589.1|DANA	LOC6630662|XP_032290412.1|DVIR
OG0009600	LOC6498951|XP_001955618.1|DANA	LOC6630812|XP_002053357.2|DVIR
OG0009601	LOC6503402|XP_001967499.1|DANA	LOC6629523|XP_002053325.1|DVIR
OG0009602	LOC6499576|XP_001954354.1|DANA	LOC6629572|XP_032294971.1|DVIR
OG0009603	LOC6500960|XP_032312279.1|DANA	LOC6629262|XP_002054679.1|DVIR
OG0009604	LOC6503856|XP_001963724.1|DANA	LOC6634584|XP_002058085.1|DVIR
OG0009605	LOC6499595|XP_001954329.1|DANA	LOC6630440|XP_002053481.1|DVIR
OG0009606	LOC6499593|XP_001954333.1|DANA	LOC6630436|XP_002053477.1|DVIR
OG0009607	LOC6501002|XP_001954334.3|DANA	LOC6630435|XP_002053476.1|DVIR
OG0009608	LOC6503408|XP_032312314.1|DANA	LOC6629338|XP_032291313.1|DVIR
OG0009609	LOC6501258|XP_001954867.1|DANA	LOC6630891|XP_002053137.1|DVIR
OG0009610	LOC6501233|XP_001954816.1|DANA	LOC6629519|XP_002054589.1|DVIR
OG0009611	LOC6499348|XP_001954817.3|DANA	LOC6629520|XP_002054590.2|DVIR
OG0009612	LOC6499288|XP_001954945.1|DANA	LOC6632651|XP_002056550.1|DVIR
OG0009613	LOC6502426|XP_001962244.1|DANA	LOC6628895|XP_002052192.2|DVIR
OG0009614	LOC6501556|XP_001955467.1|DANA	LOC6630009|XP_002054771.3|DVIR
OG0009615	LOC6505916|XP_001964613.1|DANA	LOC6630240|XP_002053904.1|DVIR
OG0009616	LOC6505908|XP_001964596.1|DANA	LOC6630572|XP_002053921.1|DVIR
OG0009617	LOC6500885|XP_032311353.1|DANA	LOC6632808|XP_032289460.1|DVIR
OG0009618	LOC116655072|XP_032308016.1|DANA	LOC26530917|XP_032289243.1|DVIR
OG0009618	LOC26514092|XP_014759033.2|DANA	LOC6636891|XP_002060351.3|DVIR
OG0009619	LOC6499367|XP_001954782.1|DANA	LOC6630068|XP_002054374.2|DVIR
OG0009620	LOC6501114|XP_001954574.1|DANA	LOC6632787|XP_002055869.1|DVIR
OG0009621	LOC6499471|XP_001954572.2|DANA	LOC6632788|XP_002055870.1|DVIR
OG0009622	LOC6505860|XP_001964503.1|DANA	LOC6635102|XP_002058662.1|DVIR
OG0009623	LOC6502663|XP_001953828.2|DANA	LOC6630248|XP_002053762.2|DVIR, LOC6624131|XP_002048336.2|DVIR
OG0009624	LOC6500275|XP_032309247.1|DANA	LOC6629367|XP_015027697.1|DVIR
OG0009625	LOC6505973|XP_001964705.1|DANA	LOC6629827|XP_002054527.1|DVIR
OG0009626	LOC6499508|XP_001954478.1|DANA	LOC6635165|XP_002058367.3|DVIR
OG0009627	LOC6501056|XP_001954476.2|DANA	LOC6635164|XP_032289354.1|DVIR
OG0009628	LOC6501059|XP_001954483.1|DANA	LOC6635169|XP_002058371.1|DVIR
OG0009629	LOC6500643|XP_032305778.1|DANA	LOC6632707|XP_002056038.1|DVIR
OG0009630	LOC6499919|XP_001953634.1|DANA	LOC6632701|XP_032289581.1|DVIR
OG0009631	LOC6499713|XP_001954079.1|DANA	LOC6632413|XP_002056209.1|DVIR
OG0009632	LOC6505016|XP_001965624.1|DANA	LOC6631809|XP_002055743.1|DVIR
OG0009633	LOC6495979|XP_001959965.1|DANA	LOC6626945|XP_002050083.1|DVIR
OG0009634	LOC6499985|XP_001953488.1|DANA	LOC6631045|XP_002054219.1|DVIR
OG0009635	LOC6501561|XP_001955475.3|DANA	LOC6629671|XP_002054765.2|DVIR
OG0009636	LOC6493215|XP_001957283.1|DANA	LOC6623820|XP_002048113.1|DVIR
OG0009637	LOC6499109|XP_032310198.1|DANA	LOC6632592|XP_015026031.1|DVIR
OG0009638	LOC6500652|XP_001953653.1|DANA	LOC6634976|XP_032295136.1|DVIR
OG0009639	LOC6500578|XP_001953511.1|DANA	LOC6631170|XP_002053518.1|DVIR
OG0009640	LOC6501341|XP_001955029.1|DANA	LOC6634919|XP_002058679.1|DVIR
OG0009641	LOC6499732|XP_001954042.1|DANA	LOC6630721|XP_002053781.2|DVIR
OG0009642	LOC6500854|XP_001954040.1|DANA	LOC6630722|XP_002053782.3|DVIR
OG0009643	LOC6500719|XP_001953788.2|DANA	LOC6629983|XP_002054341.1|DVIR
OG0009644	LOC6499050|XP_001955407.1|DANA	LOC6630027|XP_002054477.1|DVIR
OG0009645	LOC6499052|XP_001955405.1|DANA	LOC6630025|XP_002054475.1|DVIR
OG0009646	LOC6505559|XP_001964699.2|DANA	LOC6629831|XP_002054531.1|DVIR
OG0009647	LOC6505972|XP_001964704.1|DANA	LOC6629828|XP_002054528.1|DVIR
OG0009648	LOC6499164|XP_001955178.2|DANA	LOC6635121|XP_032294967.1|DVIR
OG0009649	LOC6500770|XP_001953886.1|DANA	LOC6629428|XP_002054360.2|DVIR
OG0009650	LOC6498684|XP_032311070.1|DANA	LOC6627574|XP_015028385.1|DVIR
OG0009651	LOC6506032|XP_001965085.1|DANA	LOC6627892|XP_002052298.1|DVIR
OG0009652	LOC6498054|XP_001961979.1|DANA	LOC6628260|XP_002052540.1|DVIR
OG0009653	LOC6497472|XP_001962005.1|DANA	LOC6627723|XP_002052516.1|DVIR
OG0009654	LOC6497473|XP_001962004.1|DANA	LOC6627724|XP_002052517.1|DVIR
OG0009655	LOC6506045|XP_014760534.2|DANA	LOC6628135|XP_032294375.1|DVIR
OG0009656	LOC6497231|XP_001962515.1|DANA	LOC6628563|XP_002051960.1|DVIR
OG0009657	LOC6497227|XP_001962522.2|DANA	LOC6627358|XP_002051968.1|DVIR
OG0009658	LOC6504236|XP_001965112.2|DANA	LOC6628107|XP_015028333.1|DVIR
OG0009659	LOC6506148|XP_001965121.2|DANA	LOC6635681|XP_002059252.2|DVIR
OG0009660	LOC6498106|XP_001962090.1|DANA	LOC6628412|XP_002052325.1|DVIR
OG0009661	LOC6504447|XP_001964953.1|DANA	LOC6635766|XP_002059232.1|DVIR
OG0009662	LOC6498153|XP_001962189.1|DANA	LOC6627518|XP_002051627.1|DVIR
OG0009663	LOC6497444|XP_032307682.1|DANA	LOC6627677|XP_032294623.1|DVIR
OG0009664	LOC6496725|XP_014759265.1|DANA	LOC6628984|XP_032294582.1|DVIR
OG0009665	LOC6497887|XP_001961648.1|DANA	LOC6629051|XP_032294079.1|DVIR
OG0009666	LOC6503534|XP_014760390.1|DANA	LOC6628445|XP_002051648.1|DVIR
OG0009667	LOC6498159|XP_001962204.1|DANA	LOC6627497|XP_002052205.2|DVIR
OG0009668	LOC6503654|XP_001965275.1|DANA	LOC6628814|XP_002052064.1|DVIR
OG0009669	LOC6497653|XP_001961628.1|DANA	LOC6627586|XP_032293944.1|DVIR
OG0009670	LOC6498517|XP_001962983.1|DANA	LOC6628675|XP_002051849.1|DVIR
OG0009671	LOC6498226|XP_001962342.1|DANA	LOC6628781|XP_002052772.1|DVIR
OG0009672	LOC6505414|XP_001964885.1|DANA	LOC6627346|XP_002052457.1|DVIR
OG0009673	LOC6505422|XP_001964887.1|DANA	LOC6627344|XP_002052455.1|DVIR
OG0009674	LOC6498287|XP_001962464.2|DANA	LOC6628326|XP_002051199.2|DVIR
OG0009675	LOC6498364|XP_001962628.1|DANA	LOC6634240|XP_002057791.1|DVIR
OG0009676	LOC6504146|XP_032311114.1|DANA	LOC6629185|XP_002051590.1|DVIR
OG0009677	LOC6498336|XP_001962573.1|DANA	LOC6634377|XP_002057571.2|DVIR
OG0009678	LOC6498375|XP_001962662.2|DANA	LOC6634075|XP_002057896.1|DVIR
OG0009679	LOC6498388|XP_032311030.1|DANA	LOC6628591|XP_032293527.1|DVIR
OG0009680	LOC6505991|XP_001965062.2|DANA	LOC6628807|XP_002051230.1|DVIR
OG0009681	LOC6494712|XP_014762926.1|DANA	LOC6626961|XP_015029065.1|DVIR
OG0009682	LOC6495055|XP_001959161.1|DANA	LOC6635911|XP_032291637.1|DVIR
OG0009683	LOC6495531|XP_001959046.1|DANA	LOC6636387|XP_002059956.1|DVIR
OG0009684	LOC6495532|XP_001959047.1|DANA	LOC6636388|XP_015023958.1|DVIR
OG0009685	LOC6495534|XP_001959049.1|DANA	LOC6636391|XP_002059960.1|DVIR
OG0009686	LOC6494550|XP_001960124.3|DANA	LOC6625025|XP_015029188.1|DVIR
OG0009687	LOC6496053|XP_001960120.2|DANA	LOC6626300|XP_002050444.1|DVIR
OG0009688	LOC6496588|XP_001961206.1|DANA	LOC6627200|XP_002050272.1|DVIR
OG0009689	LOC6494825|XP_001959592.1|DANA	LOC6624888|XP_002050978.1|DVIR
OG0009690	LOC6494220|XP_001960720.1|DANA	LOC6627239|XP_002050184.1|DVIR
OG0009691	LOC6495650|XP_001959298.2|DANA	LOC6625389|XP_002050306.2|DVIR
OG0009692	LOC6496424|XP_001960887.1|DANA	LOC6627214|XP_002050211.1|DVIR
OG0009693	LOC6495367|XP_032306989.1|DANA	LOC6635945|XP_015024254.1|DVIR
OG0009694	LOC116654670|XP_032305934.1|DANA	LOC6635928|XP_002059368.1|DVIR
OG0009695	LOC6494395|XP_001960410.1|DANA	LOC6635852|XP_002059474.2|DVIR
OG0009696	LOC26515031|XP_014764079.1|DANA	LOC26531003|XP_015030269.1|DVIR
OG0009697	LOC6502238|XP_001966043.1|DANA	LOC6627327|XP_002051923.1|DVIR
OG0009698	LOC6495989|XP_001959992.3|DANA	LOC6635953|XP_015024225.1|DVIR
OG0009699	LOC6495264|XP_014763212.1|DANA	LOC6636406|XP_015023890.1|DVIR, LOC116649745|XP_032292222.1|DVIR
OG0009700	LOC6494780|XP_001959683.1|DANA	LOC6626305|XP_002048784.1|DVIR
OG0009701	LOC6501583|XP_001955520.1|DANA	LOC26530469|XP_015024972.1|DVIR
OG0009703	LOC6504437|XP_001964955.1|DANA	LOC6628642|XP_002051886.1|DVIR
OG0009704	LOC6494084|XP_001961009.1|DANA	LOC6626822|XP_002050381.1|DVIR
OG0009705	LOC6494921|XP_001959419.1|DANA	LOC6626540|XP_002050750.2|DVIR
OG0009706	LOC6495710|XP_001959412.1|DANA	LOC6625630|XP_002050755.1|DVIR
OG0009707	LOC6505835|XP_014760811.1|DANA	LOC6630041|XP_002054560.3|DVIR
OG0009708	LOC6495536|XP_001959051.1|DANA	LOC6636393|XP_002059962.1|DVIR
OG0009709	LOC6495539|XP_001959054.1|DANA	LOC6636397|XP_002059966.1|DVIR
OG0009710	LOC6495106|XP_001959055.1|DANA	LOC6636398|XP_002059967.1|DVIR
OG0009711	LOC6495099|XP_001959071.1|DANA	LOC6636506|XP_002059986.1|DVIR
OG0009712	LOC6506812|XP_001957190.1|DANA	LOC6623677|XP_002046216.2|DVIR
OG0009713	LOC6495414|XP_001958789.1|DANA	LOC6626439|XP_002048907.1|DVIR
OG0009714	LOC6494014|XP_001961146.1|DANA	LOC6624965|XP_002049326.1|DVIR
OG0009715	LOC6495311|XP_032306157.1|DANA	LOC6626590|XP_002049769.1|DVIR
OG0009716	LOC6502548|XP_001958800.1|DANA	LOC6625653|XP_032292846.1|DVIR
OG0009717	LOC6496134|XP_014763638.1|DANA	LOC6635356|XP_002058902.2|DVIR
OG0009718	LOC6496550|XP_001961124.1|DANA	LOC6625096|XP_002049547.2|DVIR
OG0009719	LOC6496451|XP_001960939.1|DANA	LOC6626664|XP_002049475.2|DVIR
OG0009720	LOC6494267|XP_032306731.1|DANA	LOC6625494|XP_002049011.1|DVIR
OG0009721	LOC6495686|XP_001959380.1|DANA	LOC6626067|XP_002049375.1|DVIR
OG0009722	LOC6495675|XP_001959363.2|DANA	LOC6625954|XP_002049389.1|DVIR
OG0009723	LOC6507700|XP_032310776.1|DANA	LOC6636583|XP_002060014.3|DVIR
OG0009724	LOC6494792|XP_001959657.1|DANA	LOC6625692|XP_002049818.1|DVIR
OG0009725	LOC6494754|XP_001959732.1|DANA	LOC6626764|XP_002050918.1|DVIR
OG0009726	LOC6500704|XP_001953760.1|DANA	LOC6631128|XP_002053504.1|DVIR
OG0009727	LOC6496540|XP_001961103.1|DANA	LOC6635335|XP_002058884.1|DVIR
OG0009728	LOC6496011|XP_001960036.2|DANA	LOC6624899|XP_002049117.2|DVIR
OG0009729	LOC6496012|XP_001960037.1|DANA	LOC6625185|XP_002049118.1|DVIR
OG0009730	LOC6503009|XP_001963420.1|DANA	LOC6633269|XP_002057150.1|DVIR
OG0009731	LOC6494320|XP_001960540.2|DANA	LOC6625063|XP_032293152.1|DVIR
OG0009732	LOC6495437|XP_001958845.1|DANA	LOC6624803|XP_002049653.1|DVIR
OG0009733	LOC6505058|XP_001965541.1|DANA	LOC6635442|XP_002058982.1|DVIR
OG0009734	LOC6503931|XP_001963865.3|DANA	LOC6634657|XP_002058110.1|DVIR
OG0009735	LOC6497697|XP_001961546.1|DANA	LOC6628192|XP_032294240.1|DVIR
OG0009736	LOC6504109|XP_032308750.1|DANA	LOC6633582|XP_032295940.1|DVIR
OG0009737	LOC6500368|XP_001953064.3|DANA	LOC6632473|XP_002056174.1|DVIR
OG0009738	LOC6505075|XP_001965513.1|DANA	LOC6635430|XP_002059066.3|DVIR
OG0009739	LOC6505073|XP_001965515.1|DANA	LOC6635433|XP_002059069.2|DVIR
OG0009740	LOC6502306|XP_001966210.2|DANA	LOC6636028|XP_002059633.2|DVIR
OG0009741	LOC6505379|XP_001964868.1|DANA	LOC6634111|XP_002057879.1|DVIR
OG0009742	LOC6501829|XP_032308170.1|DANA	LOC6631452|XP_032295611.1|DVIR
OG0009743	LOC6504417|XP_001967019.1|DANA	LOC6632106|XP_015026705.1|DVIR
OG0009744	LOC6503495|XP_001964273.1|DANA	LOC6633680|XP_002057285.1|DVIR
OG0009745	LOC6505106|XP_001965446.1|DANA	LOC6632111|XP_032295439.1|DVIR
OG0009746	LOC6493826|XP_001958513.1|DANA	LOC6634765|XP_032296447.1|DVIR
OG0009747	LOC6498129|XP_001962137.1|DANA	LOC6634796|XP_002058132.1|DVIR, LOC116652286|XP_032296483.1|DVIR
OG0009748	LOC6498752|XP_001967273.1|DANA	LOC6631954|XP_002054948.1|DVIR
OG0009749	LOC6507863|XP_001956486.1|DANA	LOC6622357|XP_032290050.1|DVIR
OG0009750	LOC6507482|XP_001955914.1|DANA	LOC6624273|XP_002047434.2|DVIR
OG0009751	LOC6504468|XP_001966959.2|DANA	LOC6631513|XP_002055310.1|DVIR
OG0009752	LOC6504637|XP_001966492.1|DANA	LOC6633424|XP_002057217.2|DVIR
OG0009753	LOC6504638|XP_001966491.1|DANA	LOC6633422|XP_002057215.1|DVIR
OG0009754	LOC6496191|XP_001960409.1|DANA	LOC6635851|XP_032292114.1|DVIR
OG0009755	LOC6502373|XP_001967169.1|DANA	LOC6636729|XP_002060124.1|DVIR
OG0009756	LOC6501917|XP_001966682.3|DANA	LOC6631457|XP_002055545.1|DVIR
OG0009757	LOC6494367|XP_001960450.1|DANA	LOC6627143|XP_002048955.1|DVIR
OG0009758	LOC6499399|XP_001954715.1|DANA	LOC6634958|XP_002058592.1|DVIR
OG0009759	LOC26515171|XP_014760044.1|DANA	LOC6633628|XP_032295946.1|DVIR
OG0009760	LOC6504809|XP_001966380.1|DANA	LOC6635481|XP_032295674.1|DVIR
OG0009761	LOC6504803|XP_001966374.1|DANA, LOC6504802|XP_001966373.1|DANA	LOC6636935|XP_002060391.1|DVIR
OG0009762	LOC6504623|XP_001966512.1|DANA	LOC6633871|XP_032296522.1|DVIR
OG0009763	LOC6506660|XP_001957461.3|DANA	LOC6624685|XP_032291028.1|DVIR
OG0009764	LOC6493368|XP_001957608.1|DANA	LOC6623282|XP_002047256.1|DVIR
OG0009765	LOC6507064|XP_001956729.1|DANA	LOC6623259|XP_002046114.1|DVIR
OG0009766	LOC6493791|XP_001958440.1|DANA	LOC6623461|XP_002046135.1|DVIR
OG0009767	LOC6493782|XP_001958423.1|DANA	LOC6623188|XP_002046147.1|DVIR
OG0009768	LOC6493001|XP_001956833.1|DANA	LOC6636568|XP_002060072.1|DVIR
OG0009769	LOC6493723|XP_001958309.1|DANA	LOC6624114|XP_002046266.1|DVIR
OG0009770	LOC6506418|XP_032310649.1|DANA	LOC6623011|XP_002046676.1|DVIR
OG0009771	LOC26513735|XP_014765527.1|DANA	LOC6628700|XP_015028479.1|DVIR
OG0009772	LOC6507390|XP_032310286.1|DANA	LOC6622838|XP_032291070.1|DVIR
OG0009773	LOC6493376|XP_001957634.1|DANA	LOC6622595|XP_002047017.1|DVIR
OG0009774	LOC6493041|XP_001956925.3|DANA	LOC6623117|XP_002046721.1|DVIR
OG0009775	LOC6506411|XP_032309934.1|DANA	LOC6622776|XP_002048193.2|DVIR
OG0009776	LOC6506489|XP_001957781.2|DANA	LOC6622072|XP_002047119.2|DVIR
OG0009777	LOC6506479|XP_001957796.2|DANA	LOC6623324|XP_002047825.2|DVIR
OG0009778	LOC6506875|XP_001957081.1|DANA	LOC6624343|XP_002046619.1|DVIR
OG0009779	LOC6506393|XP_001957949.1|DANA	LOC6623028|XP_002046513.1|DVIR
OG0009780	LOC6493530|XP_001957950.1|DANA	LOC6623042|XP_002046515.1|DVIR
OG0009781	LOC6493768|XP_001958403.1|DANA	LOC6623435|XP_032290416.1|DVIR
OG0009782	LOC6492996|XP_001956816.1|DANA	LOC6628588|XP_002051481.2|DVIR
OG0009783	LOC6507408|XP_001956076.1|DANA	LOC6622985|XP_002047085.2|DVIR
OG0009784	LOC6507493|XP_001955895.1|DANA	LOC6636813|XP_002060295.3|DVIR
OG0009785	LOC6506828|XP_001957157.2|DANA	LOC6624675|XP_002047175.3|DVIR
OG0009786	LOC6506379|XP_001957989.1|DANA	LOC6622789|XP_002048207.1|DVIR
OG0009787	LOC6493558|XP_001957993.1|DANA	LOC6623398|XP_002048204.1|DVIR
OG0009788	LOC6507558|XP_001955913.1|DANA	LOC6624239|XP_002047433.1|DVIR
OG0009789	LOC6493091|XP_001957021.1|DANA	LOC6622401|XP_002046972.1|DVIR
OG0009790	LOC6496113|XP_001960250.1|DANA	LOC26531440|XP_015030331.1|DVIR
OG0009791	LOC6493027|XP_001956891.2|DANA	LOC6623495|XP_032290646.1|DVIR
OG0009792	LOC6493036|XP_001956915.1|DANA	LOC6622322|XP_002046963.1|DVIR
OG0009793	LOC6507505|XP_001955866.1|DANA	LOC6622678|XP_015030937.1|DVIR
OG0009794	LOC6499725|XP_001954057.1|DANA	LOC6629821|XP_002053189.2|DVIR
OG0009795	LOC6501816|XP_001966867.1|DANA	LOC6632118|XP_002055256.2|DVIR
OG0009796	LOC6493489|XP_001957854.1|DANA	LOC6623430|XP_032291124.1|DVIR
OG0009797	LOC6493195|XP_001957242.1|DANA	LOC6624370|XP_002047162.1|DVIR
OG0009798	LOC6493194|XP_001957241.3|DANA	LOC6624731|XP_032291189.1|DVIR
OG0009799	LOC6506920|XP_001956994.1|DANA	LOC6623807|XP_032290979.1|DVIR
OG0009800	LOC6493570|XP_001958017.1|DANA	LOC6624495|XP_002047624.2|DVIR
OG0009801	LOC6493137|XP_001957125.1|DANA	LOC6624653|XP_032290907.1|DVIR
OG0009802	LOC6506848|XP_014764923.1|DANA	LOC6624430|XP_002046580.2|DVIR
OG0009803	LOC6506820|XP_001957178.2|DANA	LOC6623885|XP_002046227.1|DVIR
OG0009804	LOC6506809|XP_001957196.1|DANA	LOC6623789|XP_002046211.3|DVIR
OG0009805	LOC6493172|XP_001957197.1|DANA	LOC6623775|XP_002046210.1|DVIR
OG0009806	LOC26514874|XP_014765676.2|DANA	LOC6623766|XP_002046208.1|DVIR
OG0009807	LOC6493183|XP_001957216.1|DANA	LOC6623624|XP_032290673.1|DVIR
OG0009809	LOC6507635|XP_001956048.1|DANA	LOC6622827|XP_002047213.1|DVIR
OG0009810	LOC6493145|XP_001957144.1|DANA	LOC6623837|XP_032290648.1|DVIR
OG0009811	LOC6506836|XP_001957143.1|DANA	LOC6623923|XP_002048289.2|DVIR
OG0009812	LOC6493747|XP_001958360.2|DANA	LOC6624078|XP_002046861.1|DVIR
OG0009813	LOC6507104|XP_001956668.1|DANA	LOC6622664|XP_015030648.1|DVIR
OG0009814	LOC6506610|XP_001957551.1|DANA	LOC6624487|XP_002046945.1|DVIR
OG0009815	LOC6506297|XP_001958176.1|DANA	LOC6624702|XP_002047576.2|DVIR
OG0009816	LOC6507832|XP_001956435.1|DANA	LOC6623048|XP_032290722.1|DVIR
OG0009817	LOC6507226|XP_001956436.3|DANA	LOC6623027|XP_002048052.2|DVIR
OG0009818	LOC6493284|XP_001957437.1|DANA	LOC6622377|XP_002047489.2|DVIR
OG0009819	LOC6506676|XP_001957436.1|DANA	LOC6623999|XP_002047490.1|DVIR
OG0009820	LOC6506677|XP_001957435.1|DANA	LOC6622363|XP_032290586.1|DVIR
OG0009821	LOC6506755|XP_032309844.1|DANA	LOC6624253|XP_032290411.1|DVIR
OG0009822	LOC6493693|XP_001958248.1|DANA	LOC6624160|XP_032290263.1|DVIR
OG0009823	LOC26515463|XP_014765730.1|DANA	LOC6632072|XP_002054976.1|DVIR
OG0009824	LOC6507876|XP_001956510.1|DANA	LOC6623311|XP_002048550.1|DVIR
OG0009825	LOC6506126|XP_014764634.1|DANA	LOC6622352|XP_032290783.1|DVIR
OG0009826	LOC6493844|XP_001958544.1|DANA	LOC6622470|XP_002047946.1|DVIR
OG0009827	LOC6506104|XP_001958543.1|DANA	LOC6622493|XP_002047948.1|DVIR
OG0009828	LOC6507186|XP_001956523.3|DANA	LOC6623470|XP_002048574.1|DVIR
OG0009829	LOC6506734|XP_001957334.1|DANA	LOC6622089|XP_002047689.1|DVIR
OG0009830	LOC6507270|XP_001956352.1|DANA	LOC6624001|XP_002048649.1|DVIR
OG0009831	LOC6507793|XP_001956356.2|DANA	LOC6623827|XP_002048645.1|DVIR
OG0009832	LOC6507267|XP_001956357.1|DANA	LOC6623528|XP_002048644.1|DVIR
OG0009833	LOC26513963|XP_014765556.1|DANA	LOC6622453|XP_032290024.1|DVIR
OG0009834	LOC6495978|XP_001959963.2|DANA	LOC6626851|XP_015029282.1|DVIR
OG0009835	LOC6495974|XP_001959957.2|DANA	LOC26531404|XP_015030324.1|DVIR, LOC6626779|XP_002050092.1|DVIR
OG0009836	LOC6499335|XP_001954846.1|DANA	LOC6630140|XP_002053623.1|DVIR
OG0009837	LOC6500695|XP_001953741.1|DANA	LOC6633130|XP_002055811.3|DVIR
OG0009838	LOC6497633|XP_001961671.1|DANA	LOC6628528|XP_002052724.1|DVIR
OG0009839	LOC26514376|XP_014764013.1|DANA	LOC26530912|XP_015030261.1|DVIR
OG0009840	LOC6497068|XP_001962815.2|DANA	LOC6634298|XP_002057450.1|DVIR
OG0009841	LOC6498397|XP_001962714.1|DANA	LOC6629026|XP_002051373.1|DVIR
OG0009842	LOC6502825|XP_001956399.1|DANA	LOC6622230|XP_015030582.1|DVIR
OG0009843	LOC6502800|XP_001956825.2|DANA	LOC6622468|XP_002046987.2|DVIR
OG0009844	LOC6507825|XP_001956422.1|DANA	LOC116650711|XP_032291060.1|DVIR, LOC6622243|XP_002048388.1|DVIR
OG0009845	LOC6495155|XP_001958946.2|DANA	LOC6625873|XP_002049674.1|DVIR
OG0009846	LOC6497707|XP_001961516.1|DANA	LOC6628059|XP_002051528.1|DVIR
OG0009847	LOC6503493|XP_001964277.1|DANA	LOC6633260|XP_002056884.1|DVIR
OG0009848	LOC6503644|XP_001964012.2|DANA	LOC6633734|XP_002057019.1|DVIR
OG0009849	LOC6499788|XP_014766225.1|DANA	LOC6630712|XP_015026979.2|DVIR
OG0009850	LOC6504692|XP_001966393.2|DANA	LOC26531566|XP_015025731.1|DVIR
OG0009851	LOC26514822|XP_014760040.1|DANA	LOC6636001|XP_002059501.1|DVIR
OG0009852	LOC6493542|XP_001957968.3|DANA, LOC6503062|XP_001963352.2|DANA	LOC6624388|XP_002046568.1|DVIR, LOC6631816|XP_002055188.1|DVIR
OG0009853	LOC6501992|XP_001966838.1|DANA	LOC6631351|XP_002054992.2|DVIR
OG0009854	LOC6505074|XP_001965514.2|DANA	LOC6635432|XP_032295926.1|DVIR, LOC6637227|XP_032295836.1|DVIR
OG0009855	LOC6498350|XP_032311058.1|DANA, LOC6498351|XP_001962602.2|DANA	LOC6633949|XP_002057836.1|DVIR
OG0009856	LOC6504370|XP_001964980.3|DANA	LOC6634017|XP_002057860.1|DVIR, LOC6634018|XP_002057861.1|DVIR
