Orthogroup	DANA.longest_only	DERE.longest_only
OG0008121	LOC6496233|XP_001960508.1|DANA	LOC6546800|XP_001975894.2|DERE
OG0008122	LOC6504107|XP_001964191.1|DANA	LOC6551487|XP_026837954.1|DERE
OG0008123	LOC6503010|XP_001963417.1|DANA	LOC6551286|XP_001978430.1|DERE
OG0008124	LOC6504879|XP_032309259.1|DANA	LOC6555756|XP_026838096.1|DERE
OG0008125	LOC6508049|XP_001966006.3|DANA	LOC6550916|XP_001976883.1|DERE
OG0008126	LOC6503606|XP_014760994.2|DANA	LOC6551250|XP_001978438.1|DERE
OG0008127	LOC6504933|XP_001966611.1|DANA	LOC6551596|XP_026838029.1|DERE
OG0008128	LOC6504894|XP_001966546.1|DANA	LOC6550749|XP_001978046.1|DERE
OG0008129	LOC6503942|XP_001963887.2|DANA	LOC6551248|XP_001978436.1|DERE
OG0008130	LOC6503158|XP_001963540.2|DANA	LOC6550373|XP_001977854.1|DERE
OG0008131	LOC6504667|XP_001966443.3|DANA	LOC6555549|XP_026838903.1|DERE
OG0008132	LOC6503434|XP_001967471.1|DANA	LOC6554830|XP_001982003.1|DERE
OG0008133	LOC6504007|XP_001963993.1|DANA	LOC6551038|XP_001978305.1|DERE
OG0008134	LOC6503607|XP_032308491.1|DANA	LOC6551251|XP_001978439.1|DERE
OG0008135	LOC6499634|XP_014766156.1|DANA	LOC6552680|XP_001980919.1|DERE
OG0008136	LOC6497241|XP_001962492.2|DANA	LOC6543437|XP_001968713.2|DERE
OG0008137	LOC6503550|XP_001964176.2|DANA	LOC6551277|XP_001976896.3|DERE
OG0008138	LOC6506796|XP_001957221.2|DANA	LOC26526986|XP_015014376.1|DERE
OG0008139	LOC6494052|XP_001961076.1|DANA	LOC6549483|XP_001975767.1|DERE
OG0008140	LOC6502221|XP_001966007.1|DANA	LOC6550915|XP_026838031.1|DERE
OG0008141	LOC6505024|XP_001965613.1|DANA	LOC6551696|XP_001977157.1|DERE
OG0008142	LOC6503119|XP_001963457.1|DANA	LOC6550433|XP_001977793.2|DERE
OG0008143	LOC6499255|XP_001955014.1|DANA	LOC6550601|XP_001978023.1|DERE
OG0008144	LOC6495937|XP_001959888.1|DANA	LOC6546649|XP_001975858.1|DERE
OG0008145	LOC6503593|XP_032308443.1|DANA	LOC6551151|XP_026837508.1|DERE
OG0008146	LOC6503823|XP_001963672.1|DANA	LOC6551681|XP_001978530.1|DERE
OG0008147	LOC6503626|XP_001964040.1|DANA	LOC6551679|XP_026838382.1|DERE
OG0008148	LOC6503014|XP_032308971.1|DANA	LOC6551333|XP_026837332.1|DERE
OG0008149	LOC6503535|XP_001964198.1|DANA	LOC6551528|XP_026837669.1|DERE
OG0008150	LOC6503103|XP_001963427.1|DANA	LOC6551524|XP_001977167.1|DERE
OG0008151	LOC6503804|XP_032308605.1|DANA	LOC6550196|XP_026838279.1|DERE
OG0008152	LOC6504857|XP_032309058.1|DANA	LOC6555665|XP_026838245.1|DERE
OG0008153	LOC6494772|XP_001959697.1|DANA	LOC6548505|XP_001976654.1|DERE
OG0008154	LOC6507809|XP_001956390.1|DANA	LOC6545745|XP_001972752.1|DERE
OG0008155	LOC6507907|XP_001956576.1|DANA	LOC26527107|XP_015014400.1|DERE
OG0008156	LOC6505618|XP_001964588.2|DANA	LOC6554740|XP_001981075.1|DERE
OG0008157	LOC6500305|XP_001952936.1|DANA	LOC6552026|XP_001980672.2|DERE
OG0008158	LOC6502134|XP_001966144.1|DANA	LOC6550493|XP_001977938.1|DERE
OG0008159	LOC26514406|XP_014765616.1|DANA	LOC26526073|XP_015014214.1|DERE
OG0008160	LOC6495456|XP_032307077.1|DANA	LOC6547429|XP_001974808.2|DERE
OG0008162	LOC6505224|XP_001965578.1|DANA	LOC6549780|XP_001977311.1|DERE
OG0008163	LOC6506631|XP_001957505.1|DANA	LOC6544638|XP_001972028.2|DERE
OG0008164	LOC6504691|XP_001966394.1|DANA	LOC6549982|XP_026837285.1|DERE
OG0008165	LOC6504877|XP_032309287.1|DANA	LOC6555595|XP_001982647.1|DERE
OG0008166	LOC6502158|XP_001966107.1|DANA	LOC6551143|XP_001978289.1|DERE
OG0008167	LOC6504063|XP_032308498.1|DANA	LOC6551146|XP_001978355.2|DERE
OG0008168	LOC6503591|XP_001964102.1|DANA	LOC6551148|XP_001978357.1|DERE
OG0008169	LOC6504775|XP_032309109.1|DANA	LOC6555643|XP_001982434.1|DERE
OG0008170	LOC6495670|XP_001959353.1|DANA	LOC6549109|XP_001975574.1|DERE
OG0008171	LOC6503684|XP_032308548.1|DANA	LOC6551640|XP_001978588.1|DERE
OG0008172	LOC6499296|XP_001954923.1|DANA	LOC6553491|XP_026839767.1|DERE
OG0008173	LOC6498376|XP_001962669.1|DANA	LOC26527100|XP_015012910.1|DERE
OG0008174	LOC6496557|XP_001961141.1|DANA	LOC6549424|XP_001975704.1|DERE
OG0008175	LOC6501989|XP_001966827.3|DANA	LOC6549814|XP_001977337.2|DERE
OG0008176	LOC6504896|XP_032309263.1|DANA	LOC6555550|XP_001982414.2|DERE
OG0008177	LOC6503600|XP_001964082.1|DANA	LOC6550960|XP_001976989.1|DERE
OG0008178	LOC6503937|XP_001963877.1|DANA	LOC6549994|XP_001977460.1|DERE
OG0008179	LOC6502985|XP_001963468.1|DANA	LOC6550777|XP_001978074.1|DERE
OG0008180	LOC6504706|XP_001966356.1|DANA	LOC6555790|XP_001982460.1|DERE
OG0008181	LOC6504791|XP_001966355.1|DANA	LOC6555789|XP_001982459.1|DERE
OG0008182	LOC6495413|XP_001958787.1|DANA	LOC6542354|XP_001970406.1|DERE
OG0008183	LOC6494254|XP_032306476.1|DANA	LOC6548295|XP_026836832.1|DERE
OG0008184	LOC26515528|XP_014762444.2|DANA	LOC6542282|XP_026834942.1|DERE
OG0008185	LOC6500285|XP_001952887.1|DANA	LOC6554380|XP_001981031.1|DERE
OG0008186	LOC6494136|XP_001960894.1|DANA	LOC6548535|XP_001975375.1|DERE
OG0008187	LOC6496428|XP_001960893.1|DANA	LOC26525974|XP_026835640.1|DERE
OG0008188	LOC6506647|XP_001965220.1|DANA	LOC6541746|XP_026835350.1|DERE
OG0008189	LOC6498427|XP_001962793.1|DANA	LOC6542196|XP_001969665.1|DERE
OG0008190	LOC6507077|XP_001956707.2|DANA	LOC6545543|XP_001971108.1|DERE
OG0008191	LOC6503962|XP_001963924.3|DANA	LOC6555741|XP_001982510.1|DERE
OG0008192	LOC6502980|XP_001963478.1|DANA	LOC6550499|XP_026838354.1|DERE
OG0008193	LOC6504523|XP_014759487.1|DANA	LOC6549885|XP_001978663.2|DERE
OG0008194	LOC6497715|XP_001961499.1|DANA	LOC6543227|XP_026834678.1|DERE
OG0008195	LOC26514078|XP_032307155.1|DANA	LOC6549508|XP_001975730.1|DERE
OG0008196	LOC6496369|XP_001960777.3|DANA	LOC6547415|XP_001976278.1|DERE
OG0008197	LOC6507830|XP_001956433.3|DANA	LOC6545699|XP_001972712.1|DERE
OG0008198	LOC6504721|XP_001966334.3|DANA	LOC6555608|XP_001982443.3|DERE
OG0008199	LOC6501837|XP_001966829.1|DANA	LOC6549816|XP_001977339.1|DERE
OG0008200	LOC6496616|XP_001961271.1|DANA	LOC6547208|XP_001976157.1|DERE
OG0008201	LOC6507153|XP_001956578.1|DANA	LOC6544368|XP_001972427.1|DERE
OG0008202	LOC6507918|XP_014765510.1|DANA	LOC6556136|XP_026833705.1|DERE
OG0008203	LOC6507449|XP_001955989.1|DANA	LOC6545680|XP_001971171.1|DERE
OG0008204	LOC6503751|XP_001963808.1|DANA	LOC6551191|XP_001977025.1|DERE
OG0008205	LOC6506121|XP_001958507.1|DANA	LOC6551369|XP_001977114.1|DERE
OG0008206	LOC6493234|XP_001957323.1|DANA	LOC6544415|XP_001973159.1|DERE
OG0008207	LOC6506746|XP_032309621.1|DANA	LOC6546119|XP_001973536.1|DERE
OG0008208	LOC6495887|XP_032306443.1|DANA	LOC6548526|XP_026836867.1|DERE
OG0008209	LOC6506840|XP_032309526.1|DANA	LOC6546471|XP_001971752.1|DERE
OG0008210	LOC6506119|XP_032309994.1|DANA	LOC6545610|XP_001972674.1|DERE
OG0008211	LOC6496960|XP_001963051.1|DANA	LOC6542217|XP_001969410.1|DERE
OG0008212	LOC6506347|XP_001958058.1|DANA	LOC6545576|XP_001973354.1|DERE
OG0008213	LOC6504767|XP_032309064.1|DANA	LOC6555544|XP_001982405.1|DERE
OG0008214	LOC6507316|XP_001956257.1|DANA	LOC6545313|XP_001972555.1|DERE
OG0008215	LOC6504490|XP_032308334.1|DANA	LOC6550049|XP_001977515.1|DERE
OG0008216	LOC6507940|XP_001956652.1|DANA	LOC6545754|XP_001973452.1|DERE
OG0008217	LOC6502984|XP_014761274.1|DANA	LOC6550420|XP_001977805.1|DERE
OG0008218	LOC26515584|XP_014764143.1|DANA	LOC6548520|XP_001975402.2|DERE
OG0008219	LOC6501950|XP_032308354.1|DANA	LOC6549908|XP_026838508.1|DERE
OG0008220	LOC6503176|XP_001963583.1|DANA	LOC6551410|XP_015010880.1|DERE
OG0008221	LOC6497868|XP_014761858.1|DANA	LOC6549614|XP_026836060.1|DERE
OG0008222	LOC6493860|XP_001958576.1|DANA	LOC6544106|XP_001973761.1|DERE
OG0008223	LOC6493609|XP_001958096.1|DANA	LOC6545953|XP_015013105.1|DERE
OG0008224	LOC6493229|XP_001957312.1|DANA	LOC6546300|XP_001973532.2|DERE
OG0008225	LOC6502239|XP_001966045.1|DANA	LOC6551309|XP_001977097.1|DERE
OG0008226	LOC6503773|XP_001963770.1|DANA	LOC6550948|XP_001976968.1|DERE
OG0008227	LOC6505926|XP_001964629.3|DANA	LOC6554802|XP_001981580.2|DERE
OG0008228	LOC6506009|XP_032312371.1|DANA	LOC6554538|XP_026831787.1|DERE
OG0008229	LOC6500240|XP_014766429.1|DANA	LOC6552055|XP_015010048.1|DERE
OG0008230	LOC6501285|XP_001954920.1|DANA	LOC6551938|XP_001979682.1|DERE
OG0008232	LOC6507587|XP_001955954.1|DANA	LOC6545946|XP_026832523.1|DERE
OG0008233	LOC6498284|XP_001962459.1|DANA	LOC6549100|XP_026836215.1|DERE
OG0008234	LOC6494389|XP_001960418.2|DANA	LOC6548584|XP_001976698.1|DERE
OG0008235	LOC6502097|XP_001966220.1|DANA	LOC6551389|XP_001977234.1|DERE
OG0008236	LOC6493896|XP_001961375.1|DANA	LOC6542518|XP_001970810.1|DERE
OG0008237	LOC6496039|XP_001960098.2|DANA	LOC6542117|XP_001970586.1|DERE
OG0008238	LOC6507657|XP_001956089.1|DANA	LOC6545668|XP_001971143.1|DERE
OG0008239	LOC6493064|XP_001956976.1|DANA	LOC6546230|XP_001973572.1|DERE
OG0008240	LOC6494832|XP_001959580.1|DANA	LOC6547015|XP_001974702.1|DERE
OG0008243	LOC6495953|XP_001959920.1|DANA	LOC6546777|XP_001976004.2|DERE
OG0008244	LOC6500840|XP_001954013.1|DANA	LOC6555420|XP_001982339.1|DERE
OG0008245	LOC6494601|XP_001960029.1|DANA	LOC6547521|XP_001974857.1|DERE
OG0008246	LOC6494307|XP_001960564.1|DANA	LOC6548037|XP_001975250.1|DERE
OG0008247	LOC6501332|XP_001955007.2|DANA	LOC6541033|XP_026834621.1|DERE
OG0008248	LOC6505924|XP_001964628.1|DANA	LOC6554803|XP_001981581.1|DERE
OG0008249	LOC6505562|XP_001964694.1|DANA	LOC6555223|XP_001981179.1|DERE
OG0008250	LOC6494842|XP_001959564.1|DANA	LOC6549584|XP_001975818.1|DERE
OG0008251	LOC6495526|XP_001959041.1|DANA	LOC6541160|XP_001970692.1|DERE
OG0008252	LOC6495793|XP_001959596.1|DANA	LOC6542329|XP_001970347.1|DERE
OG0008253	LOC6495211|XP_001958841.1|DANA	LOC6543262|XP_001970460.1|DERE
OG0008254	LOC6506705|XP_032310172.1|DANA	LOC6545070|XP_001971048.2|DERE
OG0008255	LOC6493865|XP_001958583.1|DANA	LOC6544165|XP_001973766.1|DERE
OG0008256	LOC6495097|XP_001959073.1|DANA	LOC6542568|XP_001970660.3|DERE
OG0008257	LOC6503870|XP_001963752.1|DANA, LOC116655189|XP_032308620.1|DANA, LOC6503871|XP_032308619.1|DANA	LOC6550886|XP_001976833.1|DERE
OG0008258	LOC6497926|XP_001961732.1|DANA	LOC6549569|XP_026836329.1|DERE
OG0008259	LOC6506531|XP_001965195.2|DANA	LOC6543363|XP_026834670.1|DERE
OG0008260	LOC6506878|XP_001957075.2|DANA	LOC6546140|XP_001971306.2|DERE
OG0008261	LOC6494547|XP_001960134.2|DANA	LOC6546717|XP_001974589.1|DERE
OG0008262	LOC6496665|XP_001961359.2|DANA	LOC6542529|XP_001970796.1|DERE
OG0008263	LOC6495119|XP_032307236.1|DANA	LOC6547524|XP_001974908.1|DERE, LOC6547523|XP_001974907.1|DERE
OG0008264	LOC6495122|XP_001959011.1|DANA	LOC6547529|XP_001974913.1|DERE
OG0008265	LOC6505532|XP_001964748.2|DANA	LOC6554663|XP_001981343.2|DERE
OG0008266	LOC6500187|XP_001953055.1|DANA	LOC6552787|XP_001978973.1|DERE
OG0008267	LOC6499259|XP_014765987.1|DANA	LOC6555188|XP_026836387.1|DERE
OG0008268	LOC6497967|XP_001961812.1|DANA	LOC6548782|XP_001974061.1|DERE
OG0008269	LOC6497383|XP_001962194.1|DANA	LOC6549122|XP_001974147.2|DERE
OG0008270	LOC6505110|XP_014760297.1|DANA	LOC6550584|XP_001976742.1|DERE
OG0008271	LOC6506897|XP_001957043.1|DANA	LOC6546466|XP_001971338.1|DERE
OG0008272	LOC6504149|XP_032308803.1|DANA	LOC6551296|XP_026838566.1|DERE
OG0008273	LOC6501157|XP_001954659.2|DANA	LOC6554011|XP_001980541.1|DERE
OG0008274	LOC6502229|XP_001966026.1|DANA	LOC6555654|XP_001982567.1|DERE
OG0008275	LOC6504053|XP_001964088.1|DANA	LOC6550966|XP_001976995.1|DERE
OG0008276	LOC6504912|XP_032309262.1|DANA	LOC6550659|XP_001978067.1|DERE
OG0008277	LOC6501916|XP_014759659.1|DANA	LOC6551448|XP_015011058.1|DERE
OG0008278	LOC6498590|XP_001963122.1|DANA	LOC6541737|XP_001969482.1|DERE
OG0008279	LOC6504247|XP_014759195.1|DANA	LOC6550734|XP_015011293.1|DERE
OG0008280	LOC6504249|XP_001967380.3|DANA	LOC6551168|XP_001977066.3|DERE
OG0008281	LOC6498741|XP_001967291.1|DANA	LOC6550412|XP_001977743.2|DERE
OG0008282	LOC6504596|XP_001966559.1|DANA	LOC6551185|XP_026837600.1|DERE
OG0008283	LOC6504952|XP_001965743.1|DANA	LOC6550019|XP_001977485.1|DERE
OG0008284	LOC6501777|XP_032311756.1|DANA	LOC6555835|XP_001982701.2|DERE
OG0008285	LOC6501904|XP_032308206.1|DANA	LOC6551704|XP_001977283.1|DERE
OG0008286	LOC6503138|XP_032308948.1|DANA	LOC6551345|XP_001977079.1|DERE
OG0008287	LOC6505150|XP_001965445.2|DANA	LOC6550247|XP_001977922.1|DERE
OG0008288	LOC6501706|XP_001955806.1|DANA	LOC6553806|XP_001979563.1|DERE
OG0008289	LOC26514426|XP_014767286.1|DANA	LOC6554419|XP_001981920.1|DERE
OG0008290	LOC6504452|XP_001966962.1|DANA	LOC6549805|XP_001977328.1|DERE
OG0008291	LOC6502277|XP_001966149.1|DANA	LOC6550243|XP_001977918.1|DERE
OG0008292	LOC6502230|XP_001966027.2|DANA	LOC6555653|XP_001982566.1|DERE
OG0008293	LOC6505625|XP_001964579.1|DANA	LOC6554297|XP_001981065.3|DERE
OG0008294	LOC6500757|XP_001953860.1|DANA	LOC6555208|XP_001982076.1|DERE
OG0008295	LOC6498760|XP_001967258.2|DANA	LOC6550098|XP_001978186.1|DERE
OG0008296	LOC6502708|XP_032311961.1|DANA	LOC6550536|XP_001977961.1|DERE
OG0008297	LOC6505151|XP_001965448.1|DANA	LOC6550528|XP_001977925.1|DERE
OG0008298	LOC6503153|XP_032308890.1|DANA	LOC6550366|XP_001977863.1|DERE
OG0008299	LOC6505907|XP_001964593.1|DANA	LOC6555047|XP_026838934.1|DERE
OG0008300	LOC6504505|XP_001967037.1|DANA	LOC6549714|XP_015010837.1|DERE
OG0008301	LOC6500624|XP_001953591.1|DANA	LOC6552268|XP_001980749.2|DERE
OG0008302	LOC6504998|XP_001965664.1|DANA	LOC6550203|XP_026838039.1|DERE
OG0008303	LOC6503468|XP_001964322.1|DANA	LOC6550970|XP_026837539.1|DERE
OG0008304	LOC6503508|XP_032308799.1|DANA	LOC6555782|XP_026838942.1|DERE
OG0008306	LOC6504463|XP_001966951.1|DANA	LOC6550765|XP_001976802.1|DERE
OG0008307	LOC6501564|XP_001955478.1|DANA	LOC6552689|XP_001979877.1|DERE
OG0008309	LOC6505767|XP_001965018.1|DANA	LOC6541820|XP_001969636.1|DERE
OG0008310	LOC6506290|XP_032310171.1|DANA	LOC6545094|XP_001973278.1|DERE
OG0008311	LOC6505219|XP_001965565.1|DANA	LOC6550595|XP_026838204.1|DERE
OG0008312	LOC26513882|XP_014767224.1|DANA	LOC26526782|XP_026835543.1|DERE
OG0008313	LOC6501963|XP_001966769.2|DANA	LOC6551577|XP_001977264.2|DERE
OG0008314	LOC6494939|XP_001959360.1|DANA	LOC6546889|XP_001975970.1|DERE
OG0008315	LOC6506617|XP_001957533.1|DANA	LOC6544359|XP_001971997.1|DERE
OG0008317	LOC6501218|XP_014766949.1|DANA	LOC6555220|XP_001982288.1|DERE
OG0008318	LOC6501796|XP_001967179.1|DANA	LOC6550504|XP_001977969.1|DERE
OG0008319	LOC6496066|XP_001960147.1|DANA	LOC6546665|XP_026835873.1|DERE
OG0008320	LOC6501852|XP_014759625.1|DANA	LOC6550859|XP_026838270.1|DERE
OG0008321	LOC6505841|XP_001964469.1|DANA	LOC6552310|XP_001980763.1|DERE
OG0008322	LOC26514442|XP_032311423.1|DANA	LOC6542567|XP_026834897.1|DERE
OG0008323	LOC6500685|XP_001953722.1|DANA	LOC6551771|XP_001980640.1|DERE
OG0008324	LOC6503496|XP_014760956.1|DANA	LOC6550841|XP_001977006.1|DERE
OG0008325	LOC6504580|XP_001966590.1|DANA	LOC6550782|XP_001978079.1|DERE
OG0008326	LOC6500703|XP_032308892.1|DANA	LOC6552472|XP_026836862.1|DERE
OG0008327	LOC6494902|XP_001959461.1|DANA	LOC6548409|XP_026836850.1|DERE
OG0008328	LOC6503077|XP_001963383.1|DANA	LOC6551313|XP_001978405.1|DERE
OG0008329	LOC6503064|XP_001963359.1|DANA	LOC6551557|XP_001978505.1|DERE
OG0008330	LOC6496438|XP_001960914.1|DANA	LOC6548837|XP_001975351.1|DERE
OG0008331	LOC6493454|XP_001957784.1|DANA	LOC6546097|XP_026832636.1|DERE
OG0008332	LOC6493371|XP_014764351.1|DANA	LOC6543629|XP_015014019.1|DERE
OG0008333	LOC6506652|XP_001957472.1|DANA	LOC6545011|XP_001972538.1|DERE
OG0008334	LOC6506653|XP_001957471.1|DANA	LOC6545010|XP_026832982.1|DERE
OG0008335	LOC6506895|XP_001957044.1|DANA	LOC6546465|XP_001971337.2|DERE
OG0008336	LOC26514663|XP_032309753.1|DANA	LOC6543559|XP_026833172.1|DERE
OG0008337	LOC6495559|XP_032306002.1|DANA	LOC6541057|XP_001970367.1|DERE
OG0008338	LOC6506234|XP_001958294.1|DANA	LOC6545547|XP_001973386.1|DERE
OG0008339	LOC6501893|XP_001966718.1|DANA	LOC6549890|XP_001977367.1|DERE
OG0008340	LOC6494544|XP_001960136.1|DANA	LOC6546715|XP_001974587.1|DERE
OG0008341	LOC6506461|XP_001957834.2|DANA	LOC6543547|XP_026832989.1|DERE
OG0008342	LOC6506872|XP_001957084.1|DANA	LOC6546154|XP_026833533.1|DERE
OG0008343	LOC6499257|XP_001955013.1|DANA	LOC6555248|XP_001981629.1|DERE
OG0008344	LOC6507466|XP_001955956.1|DANA	LOC6545944|XP_001971204.1|DERE
OG0008345	LOC6506904|XP_001957027.1|DANA	LOC6543758|XP_001971352.1|DERE
OG0008346	LOC6504773|XP_001966318.1|DANA	LOC6551712|XP_026838107.1|DERE
OG0008347	LOC6497990|XP_001961850.1|DANA	LOC6541250|XP_001968270.1|DERE
OG0008348	LOC6506942|XP_001956942.1|DANA	LOC6543613|XP_001972944.3|DERE
OG0008349	LOC6506668|XP_001957446.2|DANA	LOC6545287|XP_001972630.2|DERE
OG0008350	LOC6501855|XP_001966792.1|DANA	LOC6550331|XP_001977889.1|DERE
OG0008351	LOC6507473|XP_001955943.3|DANA	LOC6546033|XP_001971218.2|DERE
OG0008352	LOC6492989|XP_001956803.1|DANA	LOC6545321|XP_001973247.1|DERE
OG0008353	LOC6492935|XP_001956685.1|DANA	LOC6545078|XP_001971034.1|DERE
OG0008354	LOC6504477|XP_001966982.1|DANA	LOC6551432|XP_001977139.2|DERE
OG0008355	LOC6495245|XP_001958768.2|DANA	LOC6546871|XP_026836386.1|DERE
OG0008356	LOC6507743|XP_001956255.1|DANA	LOC6545171|XP_001972557.1|DERE
OG0008357	LOC6499368|XP_001954775.1|DANA	LOC6552430|XP_001980886.1|DERE
OG0008358	LOC6497114|XP_001962728.1|DANA	LOC6543513|XP_001969515.1|DERE
OG0008359	LOC6496199|XP_001960433.1|DANA	LOC6548453|XP_026836241.1|DERE
OG0008360	LOC6494188|XP_001960802.1|DANA	LOC6547400|XP_001976308.1|DERE
OG0008361	LOC6497196|XP_032307751.1|DANA	LOC6543006|XP_026835099.1|DERE
OG0008362	LOC6504883|XP_001966526.1|DANA	LOC6555763|XP_001982669.1|DERE
OG0008363	LOC6494527|XP_001960171.1|DANA	LOC6546781|XP_001974555.1|DERE
OG0008364	LOC6493260|XP_001957371.1|DANA	LOC6544113|XP_001973109.1|DERE
OG0008365	LOC6494801|XP_001959640.1|DANA	LOC6546640|XP_015011870.1|DERE
OG0008366	LOC6499307|XP_001954902.1|DANA	LOC6553241|XP_001980196.1|DERE
OG0008367	LOC6504719|XP_001966337.1|DANA	LOC6555611|XP_001982446.1|DERE
OG0008368	LOC6496872|XP_032311031.1|DANA	LOC6542391|XP_001969881.1|DERE
OG0008369	LOC6505238|XP_001965603.1|DANA	LOC6549699|XP_001977441.1|DERE
OG0008370	LOC6499892|XP_001953687.2|DANA	LOC6555493|XP_026831879.1|DERE
OG0008371	LOC6501044|XP_032305786.1|DANA	LOC6551921|XP_001980619.1|DERE
OG0008373	LOC6498589|XP_001963121.1|DANA	LOC6541790|XP_001969481.1|DERE
OG0008374	LOC6502488|XP_001966912.1|DANA	LOC6543072|XP_001970437.1|DERE
OG0008375	LOC6497561|XP_001961813.1|DANA	LOC6548783|XP_001974062.2|DERE
OG0008376	LOC6498522|XP_001962989.1|DANA	LOC26526297|XP_015015483.1|DERE
OG0008377	LOC26514513|XP_014762339.1|DANA	LOC26526663|XP_015012834.1|DERE
OG0008378	LOC6497671|XP_014761774.1|DANA	LOC6549143|XP_026836651.1|DERE
OG0008379	LOC6497155|XP_001962655.1|DANA	LOC6548899|XP_026835982.1|DERE
OG0008380	LOC6498594|XP_001963126.1|DANA	LOC6541309|XP_001969487.1|DERE
OG0008381	LOC6506232|XP_001965135.1|DANA	LOC6540919|XP_001968731.2|DERE
OG0008383	LOC6497594|XP_032307785.1|DANA	LOC6549127|XP_026836167.1|DERE
OG0008384	LOC26514736|XP_032307358.1|DANA	LOC6543011|XP_026834741.1|DERE
OG0008385	LOC6498325|XP_001962546.1|DANA	LOC6540604|XP_026834426.1|DERE
OG0008386	LOC6504400|XP_001967042.1|DANA	LOC6550008|XP_026838026.1|DERE
OG0008387	LOC6501571|XP_032311535.1|DANA	LOC6554477|XP_026838750.1|DERE
OG0008388	LOC6497503|XP_001961948.1|DANA	LOC6541009|XP_001970296.1|DERE
OG0008389	LOC6498185|XP_001962252.1|DANA	LOC6549036|XP_001974156.1|DERE
OG0008390	LOC26515237|XP_014760674.1|DANA	LOC6548702|XP_001974073.1|DERE
OG0008391	LOC6498115|XP_001962105.1|DANA	LOC6541948|XP_015015183.1|DERE
OG0008392	LOC6507118|XP_001956637.1|DANA	LOC6545893|XP_001973435.1|DERE
OG0008393	LOC6492924|XP_001956661.1|DANA	LOC6545227|XP_001973461.1|DERE
OG0008394	LOC6506146|XP_001958460.1|DANA	LOC6544065|XP_001973694.1|DERE
OG0008395	LOC6501850|XP_032308227.1|DANA	LOC6549817|XP_001977340.1|DERE
OG0008396	LOC6502253|XP_032309359.1|DANA	LOC6550333|XP_026838216.1|DERE
OG0008397	LOC6492916|XP_001963677.2|DANA	LOC6551439|XP_001978537.2|DERE
OG0008398	LOC6503809|XP_032308573.1|DANA	LOC6551627|XP_001978557.1|DERE
OG0008399	LOC6504817|XP_001966390.2|DANA	LOC6555705|XP_001982482.2|DERE
OG0008400	LOC6507535|XP_001955875.1|DANA	LOC6546419|XP_001971259.1|DERE
OG0008401	LOC6503332|XP_001965392.1|DANA	LOC6543403|XP_001968153.1|DERE
OG0008402	LOC6499834|XP_001953815.1|DANA	LOC6553705|XP_001980411.1|DERE
OG0008403	LOC6504436|XP_001966980.1|DANA	LOC6551430|XP_026838776.1|DERE
OG0008404	LOC6494469|XP_014760081.1|DANA	LOC6552683|XP_001978946.1|DERE
OG0008405	LOC6503587|XP_001964108.1|DANA	LOC6551144|XP_026838089.1|DERE
OG0008406	LOC6504123|XP_001964232.1|DANA	LOC6551328|XP_001977093.1|DERE
OG0008407	LOC6499414|XP_001954691.3|DANA	LOC6553819|XP_001980514.3|DERE
OG0008408	LOC6504936|XP_032309289.1|DANA	LOC6551600|XP_026838030.1|DERE
OG0008409	LOC6507942|XP_001957268.1|DANA	LOC6545879|XP_026833115.1|DERE
OG0008410	LOC6499428|XP_001954658.1|DANA	LOC6554012|XP_001980542.1|DERE
OG0008411	LOC6501303|XP_001954959.1|DANA	LOC6553064|XP_001980083.1|DERE
OG0008412	LOC6503582|XP_001964120.2|DANA	LOC6551230|XP_001978342.1|DERE
OG0008413	LOC6506240|XP_014764690.1|DANA	LOC6545859|XP_026833952.1|DERE
OG0008414	LOC6503947|XP_001963896.1|DANA	LOC6555731|XP_001982500.1|DERE
OG0008415	LOC6505276|XP_001965671.1|DANA	LOC6550156|XP_001977553.1|DERE
OG0008416	LOC6501821|XP_014759585.1|DANA	LOC6550208|XP_026837745.1|DERE
OG0008417	LOC6504641|XP_001966487.1|DANA	LOC6555503|XP_001982628.1|DERE
OG0008418	LOC6503541|XP_001964186.2|DANA	LOC6551101|XP_001976906.1|DERE
OG0008419	LOC6502983|XP_032308944.1|DANA	LOC6550422|XP_026838272.1|DERE
OG0008420	LOC6504006|XP_001963992.1|DANA	LOC6551040|XP_001978307.1|DERE
OG0008421	LOC6504260|XP_032308835.1|DANA	LOC6551353|XP_026838749.1|DERE
OG0008422	LOC6503040|XP_032308941.1|DANA	LOC6551556|XP_026837690.1|DERE
OG0008423	LOC6496165|XP_001960356.1|DANA	LOC6547873|XP_001976349.1|DERE
OG0008424	LOC6502241|XP_001966050.1|DANA	LOC6550733|XP_026838304.1|DERE
OG0008425	LOC6499314|XP_001954885.2|DANA	LOC6553595|XP_026839492.1|DERE
OG0008426	LOC6495125|XP_001958999.1|DANA	LOC6548721|XP_001975395.1|DERE
OG0008427	LOC6502290|XP_001966180.2|DANA	LOC6551382|XP_001978450.2|DERE
OG0008429	LOC6500972|XP_001954277.1|DANA	LOC6552634|XP_001980900.1|DERE
OG0008430	LOC6502115|XP_001966179.1|DANA	LOC6550917|XP_001976884.2|DERE
OG0008432	LOC6499097|XP_032310375.1|DANA	LOC6554388|XP_001981511.3|DERE
OG0008433	LOC6493832|XP_032310627.1|DANA	LOC6545566|XP_015013150.1|DERE
