Orthogroup	DANA.longest_only	DMEL.longest_only
OG0010554	LOC6501467|XP_001955312.1|DANA	CG31055|NP_733226.1|DMEL
OG0010555	LOC6499791|XP_001953906.1|DANA	CG17625|NP_651078.1|DMEL
OG0010556	LOC6501007|XP_001954362.1|DANA	CG14545|NP_652254.3|DMEL
OG0010557	LOC6501042|XP_001954444.1|DANA	CG6629|NP_650041.1|DMEL
OG0010558	LOC6498970|XP_001955585.2|DANA	CG14695|NP_650032.1|DMEL
OG0010559	LOC116654575|XP_032305759.1|DANA	E_spl_m6-BFM|NP_524512.2|DMEL
OG0010560	LOC6500576|XP_014766634.1|DANA	bcd|NP_788587.1|DMEL
OG0010561	LOC6499548|XP_032311838.1|DANA	CG14317|NP_650675.1|DMEL
OG0010562	LOC6500227|XP_001952986.1|DANA	CG31373|NP_731495.1|DMEL
OG0010563	LOC6500331|XP_001952984.1|DANA	CG14684|NP_650007.1|DMEL
OG0010564	LOC6505587|XP_001964643.1|DANA	CG14511|NP_651675.1|DMEL
OG0010565	LOC6498980|XP_001955569.1|DANA	CG15536|NP_651789.1|DMEL
OG0010566	LOC26513945|XP_014760896.1|DANA	CG34155|NP_001036778.1|DMEL
OG0010567	LOC6505850|XP_001964483.1|DANA	Dic2|NP_732513.1|DMEL
OG0010568	LOC6505961|XP_001964686.1|DANA	CG2267|NP_651815.1|DMEL
OG0010569	LOC6505945|XP_001964659.1|DANA	CG15549|NP_651834.2|DMEL
OG0010570	LOC6499249|XP_001955025.1|DANA	CG14245|NP_651500.1|DMEL
OG0010571	LOC6502675|XP_001954562.1|DANA	CG34008|NP_001034062.1|DMEL
OG0010572	LOC6502636|XP_001954001.1|DANA	fit|NP_650993.1|DMEL
OG0010573	LOC6499787|XP_001953916.1|DANA	CG7016|NP_651301.1|DMEL
OG0010574	LOC6502665|XP_001953917.1|DANA	CG13640|NP_651300.1|DMEL
OG0010575	LOC6499986|XP_001953483.2|DANA	pHCl-2|NP_651861.1|DMEL
OG0010576	LOC6499928|XP_001953613.2|DANA	CG31407|NP_731435.1|DMEL
OG0010577	LOC6499918|XP_001953635.2|DANA	CG31266|NP_001138068.1|DMEL
OG0010578	LOC6505640|XP_001964547.1|DANA	Sry-beta|NP_524579.1|DMEL
OG0010579	LOC6500612|XP_001953563.1|DANA	CG14861|NP_650409.1|DMEL
OG0010580	LOC6500599|XP_001953540.1|DANA	CG14327|NP_650637.1|DMEL
OG0010581	LOC6505782|XP_001964363.1|DANA	CG40198|NP_001015164.3|DMEL
OG0010582	LOC6500762|XP_001953874.1|DANA	Nepl19|NP_651644.1|DMEL
OG0010583	LOC6499199|XP_001955128.1|DANA	CG5860|NP_650622.1|DMEL
OG0010584	LOC6500234|XP_001952972.1|DANA	CG3505|NP_650380.2|DMEL
OG0010585	LOC6501665|XP_001955712.1|DANA	Art9|NP_650321.1|DMEL
OG0010586	LOC6498880|XP_001955749.2|DANA	CG14658|NP_649502.1|DMEL
OG0010587	LOC26514240|XP_032305387.1|DANA	CG15539|NP_001036776.1|DMEL
OG0010588	LOC26513751|XP_014760891.1|DANA	CG43935|NP_001263004.1|DMEL
OG0010589	LOC6494693|XP_001959843.1|DANA	Eglp3|NP_611812.2|DMEL
OG0010590	LOC6502455|XP_014762250.1|DANA	Glyat|NP_001033883.2|DMEL
OG0010591	LOC6498099|XP_032307434.1|DANA	CG31681|NP_722789.1|DMEL
OG0010592	LOC6497925|XP_001961728.2|DANA	CG31784|NP_724035.2|DMEL
OG0010593	LOC6507119|XP_001956636.1|DANA	CG7335|NP_649180.1|DMEL
OG0010594	LOC6506916|XP_001956997.2|DANA	CG14835|NP_648122.1|DMEL
OG0010595	LOC6506694|XP_001957403.1|DANA	CG6793|NP_648541.1|DMEL
OG0010596	LOC26514277|XP_014765599.1|DANA	Nxf3|NP_729938.2|DMEL
OG0010597	LOC6506491|XP_001957776.1|DANA	Hez|NP_001097566.1|DMEL
OG0010598	LOC6493849|XP_001958554.1|DANA	ND-B14.5AL|NP_649399.1|DMEL
OG0010599	LOC6505752|XP_001965001.1|DANA	Naa20B|NP_723798.1|DMEL
OG0010600	LOC6504343|XP_032310921.1|DANA	CG9377|NP_609640.1|DMEL
OG0010601	LOC6504306|XP_001965059.1|DANA	CG15638|NP_609660.1|DMEL
OG0010612	LOC6497324|XP_001962317.3|DANA	CG9147|NP_608990.1|DMEL
OG0010613	LOC26514618|XP_032309427.1|DANA	ARY|NP_001163844.1|DMEL
OG0010616	LOC26515505|XP_014767431.1|DANA	pre-mod_mdg4_-AD|NP_001189259.1|DMEL
OG0010621	LOC6499305|XP_001954904.3|DANA	kek4|NP_609615.2|DMEL
OG0010622	LOC26515167|XP_014767400.1|DANA	CG46383|NP_001356919.1|DMEL
OG0010624	LOC6499378|XP_001954753.1|DANA	CG11997|NP_649867.1|DMEL
OG0010627	LOC6499511|XP_001954471.1|DANA	Gbp3|NP_651105.1|DMEL
OG0010628	LOC6499618|XP_001954281.1|DANA	CG34305|NP_001097671.1|DMEL
OG0010629	LOC6502645|XP_032312206.1|DANA	yellow-e2|NP_650289.2|DMEL
OG0010630	LOC6501095|XP_032312355.1|DANA	CG17267|NP_650907.2|DMEL
OG0010631	LOC6497340|XP_001962288.2|DANA	Nepl4|NP_609019.1|DMEL
OG0010632	LOC6494682|XP_001959870.1|DANA	Or45a|NP_523666.3|DMEL
OG0010633	LOC116656226|XP_032311588.1|DANA	CG45092|NP_001286146.1|DMEL
OG0010634	LOC6496522|XP_001961064.1|DANA	CG4716|NP_610858.1|DMEL
OG0010635	LOC6494776|XP_001959693.1|DANA	Cpr60D|NP_726468.1|DMEL
OG0010636	LOC6495371|XP_001958684.1|DANA	Obp47a|NP_610632.1|DMEL
OG0010637	LOC26513817|XP_014759117.1|DANA	Sws1|NP_001097061.1|DMEL
OG0010638	LOC6502966|XP_001963500.1|DANA	inaF-B|NP_001162726.1|DMEL
OG0010639	LOC6505032|XP_001965598.1|DANA	Cp36|NP_511087.1|DMEL
OG0010640	LOC6505031|XP_001965599.1|DANA	Cp7Fc|NP_572485.1|DMEL
OG0010641	LOC6505237|XP_001965602.3|DANA	CG12116|NP_572481.1|DMEL
OG0010642	LOC6505297|XP_001965710.1|DANA	ppk8|NP_001036260.3|DMEL
OG0010643	LOC6503963|XP_001963925.1|DANA	CG14787|NP_569914.2|DMEL
OG0010644	LOC6503532|XP_001964204.1|DANA	CG13694|NP_608492.1|DMEL
OG0010645	LOC6502269|XP_032309376.1|DANA	Cyp311a1|NP_572780.3|DMEL
OG0010646	LOC6506804|XP_001957206.1|DANA	CG13067|NP_648857.1|DMEL
OG0010647	LOC26514103|XP_032310491.1|DANA	CG44195|NP_001261538.1|DMEL
OG0010648	LOC6493441|XP_001957756.1|DANA	mei-P22|NP_523956.1|DMEL
OG0010650	LOC6506983|XP_001956881.1|DANA	Cp16|NP_523981.1|DMEL
OG0010651	LOC6506807|XP_032310094.1|DANA	CG13064|NP_996106.1|DMEL
OG0010653	LOC6500678|XP_001953709.1|DANA	CG13653|NP_651348.1|DMEL
OG0010655	LOC6493248|XP_014764288.2|DANA	CG34451|NP_001369052.1|DMEL
OG0010657	LOC6503903|XP_001963814.1|DANA	CG33177|NP_788903.1|DMEL
OG0010659	LOC6504167|XP_001964306.1|DANA	Muc4B|NP_726915.2|DMEL
OG0010660	LOC6504171|XP_001964310.1|DANA	CG15571|NP_572153.1|DMEL
OG0010661	LOC6503186|XP_001963606.1|DANA	CG14218|NP_608320.2|DMEL
OG0010662	LOC6504720|XP_001966336.1|DANA	CG3708|NP_569871.2|DMEL
OG0010663	LOC6504375|XP_001967094.1|DANA	CG15450|NP_608409.1|DMEL
OG0010664	LOC6503166|XP_001963557.1|DANA	CG12655|NP_608364.2|DMEL
OG0010665	LOC6505090|XP_001965489.1|DANA	Him|NP_573273.1|DMEL
OG0010666	LOC6503973|XP_001963935.2|DANA	CG34435|NP_572233.2|DMEL
OG0010667	LOC6502000|XP_001966846.1|DANA	CG11581|NP_572940.1|DMEL
OG0010668	LOC6501828|XP_001966848.1|DANA	moon|NP_572784.1|DMEL
OG0010669	LOC6503722|XP_001963860.2|DANA	Ir7g|NP_001368933.1|DMEL
OG0010670	LOC6505134|XP_032307887.1|DANA	CG14418|NP_570033.1|DMEL
OG0010671	LOC6505125|XP_032307912.1|DANA	CG14420|NP_570041.1|DMEL
OG0010672	LOC6502270|XP_001966136.2|DANA	CG14106|NP_648643.1|DMEL
OG0010673	LOC6504412|XP_001967024.1|DANA	CG4949|NP_573188.1|DMEL
OG0010674	LOC6503880|XP_001963768.1|DANA	frma|NP_572226.2|DMEL
OG0010675	LOC6505208|XP_001965550.1|DANA	corolla|NP_573227.1|DMEL
OG0010676	LOC6501964|XP_001966770.1|DANA	COX4L|NP_610168.1|DMEL
OG0010678	LOC26514113|XP_014760356.1|DANA	CG32551|NP_728169.2|DMEL
OG0010679	LOC6503964|XP_001963926.1|DANA	CG9970|NP_647754.1|DMEL
OG0010680	LOC26513646|XP_032308436.1|DANA	CG32719|NP_727190.1|DMEL
OG0010681	LOC116655168|XP_032308470.1|DANA	CG11368|NP_652531.1|DMEL
OG0010682	LOC6503818|XP_001963687.1|DANA	CG15036|NP_652530.1|DMEL
OG0010683	LOC6497818|XP_001961508.2|DANA, LOC26513986|XP_014762282.1|DANA	CG4480|NP_001188814.1|DMEL
OG0010684	LOC6497712|XP_014761794.1|DANA	CG33308|NP_995716.2|DMEL
OG0010685	LOC6498255|XP_001962410.1|DANA	CG17570|NP_610110.1|DMEL
OG0010686	LOC6504319|XP_032310992.1|DANA	CG16956|NP_609654.1|DMEL
OG0010687	LOC6502405|XP_001963081.1|DANA	CG13138|NP_609372.1|DMEL
OG0010688	LOC6497238|XP_001962499.1|DANA	CG18788|NP_652665.3|DMEL
OG0010689	LOC6496859|XP_032311368.1|DANA	CG13786|NP_609106.2|DMEL
OG0010690	LOC26514519|XP_014762205.2|DANA	CG17104|NP_609433.1|DMEL
OG0010691	LOC6498613|XP_001963156.1|DANA	CG34160|NP_001097142.1|DMEL
OG0010692	LOC6498611|XP_001963154.2|DANA	CG6138|NP_723601.1|DMEL
OG0010693	LOC6506841|XP_001965260.2|DANA	CG42238|NP_001137845.1|DMEL
OG0010694	LOC6497046|XP_001962854.2|DANA	Pk34A|NP_609603.1|DMEL
OG0010695	LOC6504512|XP_001964942.1|DANA	CG14537|NP_609155.1|DMEL
OG0010696	LOC6498123|XP_001962127.1|DANA	CG15353|NP_652353.2|DMEL
OG0010697	LOC6497288|XP_001962384.3|DANA	CG13775|NP_609087.1|DMEL
OG0010698	LOC26514742|XP_014762363.1|DANA	CG34310|NP_001303310.1|DMEL
OG0010699	LOC6506361|XP_001965158.1|DANA	CG15219|NP_652176.1|DMEL
OG0010701	LOC6496716|XP_001967321.1|DANA	Prosbeta4R2|NP_001259950.1|DMEL
OG0010702	LOC6497842|XP_001961555.1|DANA	CG13689|NP_608538.2|DMEL
OG0010703	LOC6497642|XP_001961653.1|DANA	CG15880|NP_608547.2|DMEL
OG0010704	LOC6497832|XP_001961538.1|DANA	CG15425|NP_608820.1|DMEL
OG0010705	LOC6507730|XP_001956234.1|DANA	CG8012|NP_652448.1|DMEL
OG0010706	LOC26514163|XP_014765582.1|DANA	CG14153|NP_648404.1|DMEL
OG0010707	LOC6507721|XP_032309543.1|DANA	CG13705|NP_647938.1|DMEL
OG0010708	LOC6493189|XP_001957230.1|DANA	CG32152|NP_001287079.2|DMEL
OG0010709	LOC6493393|XP_032310727.1|DANA	CG13033|NP_648902.1|DMEL
OG0010710	LOC6502813|XP_001956145.2|DANA	srw|NP_647886.2|DMEL
OG0010711	LOC6500455|XP_001953245.1|DANA	nxf4|NP_731156.1|DMEL
OG0010712	LOC6493022|XP_001956876.1|DANA	Acbp5|NP_648255.1|DMEL
OG0010713	LOC6493416|XP_001957709.1|DANA	CG32182|NP_730299.1|DMEL
OG0010714	LOC6507427|XP_014765233.1|DANA	CG32391|NP_001163365.2|DMEL
OG0010715	LOC26515101|XP_032309723.1|DANA	CG42654|NP_001189134.2|DMEL
OG0010716	LOC6507785|XP_001956339.1|DANA	CG32445|NP_730671.1|DMEL
OG0010717	LOC6506720|XP_001957368.2|DANA	Phs|NP_648789.3|DMEL
OG0010718	LOC6507827|XP_032310456.1|DANA	CG34244|NP_001097604.1|DMEL
OG0010719	LOC6500081|XP_001953261.1|DANA	Rtnl2|NP_524263.2|DMEL
OG0010720	LOC6493596|XP_001958064.1|DANA	mex1|NP_001189110.1|DMEL
OG0010721	LOC6506342|XP_001958069.1|DANA	Z600|NP_524083.2|DMEL
OG0010722	LOC6494745|XP_001959746.2|DANA	CG11298|NP_611664.1|DMEL
OG0010723	LOC6493848|XP_001958551.2|DANA	CG11404|NP_649397.1|DMEL
OG0010724	LOC26514055|XP_014763971.1|DANA	CG43667|NP_001261108.1|DMEL
OG0010725	LOC6495056|XP_001959160.1|DANA	CG13443|NP_611513.1|DMEL
OG0010726	LOC6496423|XP_001960886.1|DANA	prim|NP_611108.1|DMEL
OG0010727	LOC6495527|XP_001959042.1|DANA	Tsp42Ec|NP_523629.1|DMEL
OG0010728	LOC6495103|XP_001959062.1|DANA	CG12831|NP_610258.2|DMEL
OG0010729	LOC6493930|XP_001961304.2|DANA	CG15909|NP_610225.1|DMEL
OG0010730	LOC6496260|XP_001960559.1|DANA	CG43107|NP_001246386.1|DMEL
OG0010731	LOC6495112|XP_001959025.2|DANA	CG13871|NP_611473.1|DMEL
OG0010732	LOC26513813|XP_014763940.1|DANA	CG43204|NP_001246279.1|DMEL
OG0010733	LOC116654709|XP_032306563.1|DANA, LOC6495307|XP_032306562.1|DANA	CG4763|NP_611835.1|DMEL
OG0010734	LOC6496360|XP_001960762.1|DANA	CG12860|NP_610979.1|DMEL
OG0010735	LOC6495397|XP_032306638.1|DANA	iotaTry|NP_523695.1|DMEL
OG0010736	LOC6496657|XP_001961346.1|DANA	CG7856|NP_610198.1|DMEL
OG0010737	LOC116656209|XP_032311546.1|DANA	CG34211|NP_001097195.1|DMEL
OG0010738	LOC6500787|XP_001953919.1|DANA	CAH4|NP_651298.1|DMEL
OG0010739	LOC6499126|XP_001955250.2|DANA	CG42489|NP_001163552.1|DMEL
OG0010740	LOC6498879|XP_001955753.3|DANA	laf|NP_001287165.1|DMEL
OG0010741	LOC6500526|XP_001953393.3|DANA	Cpn|NP_731674.1|DMEL
OG0010742	LOC6499866|XP_032305631.1|DANA	CG5225|NP_650587.1|DMEL
OG0010743	LOC6500403|XP_001953144.1|DANA	CG31459|NP_732454.1|DMEL
OG0010744	LOC6500952|XP_001954233.1|DANA	CG31473|NP_731188.1|DMEL
OG0010745	LOC6501326|XP_001955000.1|DANA	Rbf2|NP_524372.1|DMEL
OG0010746	LOC26514171|XP_032305547.1|DANA	CG11977|NP_649855.3|DMEL
OG0010747	LOC116654499|XP_032305454.1|DANA	CG33095|NP_788738.1|DMEL
OG0010749	LOC6503412|XP_001967477.1|DANA	CG5762|NP_651252.1|DMEL
OG0010750	LOC6503437|XP_014759153.1|DANA	CG33339|NP_996280.2|DMEL
OG0010751	LOC6501236|XP_001954821.1|DANA	CG31244|NP_732419.1|DMEL
OG0010753	LOC6501058|XP_001954482.1|DANA	CG13841|NP_652241.1|DMEL
OG0010754	LOC6505668|XP_032305538.1|DANA	CG4570|NP_650027.1|DMEL
OG0010755	LOC6499244|XP_001955035.1|DANA	TwdlS|NP_651491.1|DMEL
OG0010756	LOC6499243|XP_001955036.2|DANA	TwdlR|NP_733161.2|DMEL
OG0010757	LOC6505533|XP_001964746.1|DANA	CG7567|NP_651699.1|DMEL
OG0010758	LOC6506000|XP_001964757.1|DANA	ppk19|NP_651708.2|DMEL
OG0010759	LOC6501191|XP_001954731.2|DANA	bnk|NP_524604.2|DMEL
OG0010760	LOC6499530|XP_001954431.1|DANA	CG18577|NP_650044.1|DMEL
OG0010761	LOC6499971|XP_001953522.1|DANA	Edg84A|NP_524247.1|DMEL
OG0010762	LOC6498929|XP_001955658.3|DANA	CG4815|NP_651607.1|DMEL
OG0010763	LOC6499747|XP_001954002.1|DANA	CG17819|NP_650994.1|DMEL
OG0010764	LOC6499738|XP_001954027.1|DANA	BomT3|NP_651008.1|DMEL
OG0010765	LOC6499225|XP_001955069.1|DANA	aqrs|NP_651632.2|DMEL
OG0010766	LOC6499934|XP_001953602.1|DANA	CG34302|NP_001097733.2|DMEL
OG0010767	LOC6505563|XP_032305397.1|DANA	CG31021|NP_733392.2|DMEL
OG0010768	LOC6499248|XP_001955026.1|DANA	CG14244|NP_652259.2|DMEL
OG0010769	LOC6499111|XP_001955278.1|DANA	Trf4-2|NP_651313.1|DMEL
OG0010770	LOC6502718|XP_001964546.1|DANA	Sry-alpha|NP_524580.1|DMEL
OG0010771	LOC6494086|XP_001961007.1|DANA	Dic3|NP_610344.2|DMEL
OG0010772	LOC6499965|XP_001953543.1|DANA	CG14323|NP_732252.1|DMEL
OG0010773	LOC6500601|XP_001953542.1|DANA	CG14326|NP_650639.1|DMEL
OG0010774	LOC6500993|XP_001954314.1|DANA	CG31528|NP_730833.1|DMEL
OG0010775	LOC26514271|XP_032305414.1|DANA	CG12538|NP_650293.1|DMEL
OG0010777	LOC26514286|XP_014767262.1|DANA	CG10013|NP_650175.2|DMEL
OG0010778	LOC6500531|XP_001953400.1|DANA	CG14739|NP_650151.1|DMEL
OG0010779	LOC6500533|XP_001953404.1|DANA	CG42505|NP_001163593.1|DMEL
OG0010780	LOC6499503|XP_001954491.2|DANA	CG6985|NP_651091.1|DMEL
OG0010781	LOC6501124|XP_001954595.1|DANA	CG7352|NP_649795.1|DMEL
OG0010782	LOC6501232|XP_001954814.1|DANA	CG15025|NP_650810.1|DMEL
OG0010783	LOC6499264|XP_001954995.1|DANA	CG5478|NP_650513.1|DMEL
OG0010784	LOC6496272|XP_001960585.2|DANA	CG43328|NP_725642.3|DMEL
OG0010785	LOC6495944|XP_014763555.1|DANA	CG34230|NP_001097277.1|DMEL
OG0010786	LOC6495861|XP_032306772.1|DANA	CG45062|NP_001286726.1|DMEL
OG0010787	LOC6495707|XP_001959410.1|DANA	CG33627|NP_001027406.1|DMEL
OG0010788	LOC6494962|XP_001959321.1|DANA	CG33655|NP_001163236.1|DMEL
OG0010790	LOC26514810|XP_014764051.1|DANA	CG8089|NP_611014.1|DMEL
OG0010791	LOC6497386|XP_001962190.1|DANA	CG14929|NP_609507.1|DMEL
OG0010792	LOC6505193|XP_001965523.1|DANA	CG15047|NP_573309.1|DMEL
OG0010793	LOC6504694|XP_001966388.1|DANA	CG17159|NP_001104474.1|DMEL
OG0010794	LOC6507710|XP_001956186.1|DANA	CG32246|NP_729020.2|DMEL
OG0010795	LOC26513876|XP_014765546.1|DANA	CG43169|NP_001246686.1|DMEL
OG0010796	LOC6493076|XP_014764202.1|DANA	CG45766|NP_001303583.1|DMEL, CG45770|NP_001303587.1|DMEL, CG45765|NP_001303582.1|DMEL, CG45764|NP_001303581.1|DMEL, Mst77Y-13|NP_001303584.1|DMEL, Mst77Y-7|NP_001303585.1|DMEL, Mst77Y-9|NP_001303586.1|DMEL, Mst77Y-4|NP_001303580.1|DMEL, Mst77F|NP_524188.1|DMEL
OG0010797	LOC6493165|XP_032310200.1|DANA	CG13039|NP_648876.1|DMEL
OG0010798	LOC26515284|XP_014765715.1|DANA	CG17129|NP_612048.2|DMEL
OG0010799	LOC6493286|XP_001957445.1|DANA	CG32119|NP_729879.1|DMEL
OG0010800	LOC116655786|XP_032309999.1|DANA	CG45101|NP_001287025.1|DMEL
OG0010801	LOC6505759|XP_001965010.1|DANA	CG16825|NP_609636.2|DMEL
OG0010802	LOC6506542|XP_001965197.2|DANA	Taf12L|NP_608852.1|DMEL
OG0010803	LOC6496840|XP_001963297.1|DANA	CG7295|NP_608628.1|DMEL
OG0010804	LOC6498638|XP_001963220.1|DANA	CG14072|NP_609472.1|DMEL
OG0010805	LOC6498472|XP_001962897.2|DANA	t-cup|NP_723757.1|DMEL
OG0010806	LOC6498440|XP_032310918.1|DANA	Acp32CD|NP_477328.2|DMEL
OG0010807	LOC6498399|XP_001962720.2|DANA	Ucp4C|NP_608976.1|DMEL
OG0010808	LOC116656477|XP_032312028.1|DANA, LOC116656459|XP_032312004.1|DANA	CG43672|NP_788912.3|DMEL
OG0010820	LOC6493726|XP_001958317.1|DANA	CG4476|NP_648293.1|DMEL
OG0010821	LOC6498258|XP_001962415.3|DANA	CG10651|NP_610029.2|DMEL
OG0010823	LOC6497539|XP_001961880.1|DANA	Alp12|NP_609963.1|DMEL
OG0010824	LOC6506638|XP_001957494.1|DANA, LOC26514123|XP_014765576.2|DANA, LOC6506635|XP_001957497.1|DANA	CG5592|NP_647996.1|DMEL
OG0010825	LOC26515092|XP_014764090.1|DANA	CG6357|NP_610907.1|DMEL
OG0010827	LOC6499382|XP_014766036.1|DANA	Ibf1|NP_649875.1|DMEL
OG0010830	LOC6496948|XP_032311422.1|DANA	CG34043|NP_001033893.2|DMEL
OG0010831	LOC116654891|XP_032307329.1|DANA	CG46309|NP_001334740.1|DMEL
OG0010832	LOC6494774|XP_001959696.1|DANA	CG34214|NP_001097444.1|DMEL
OG0010833	LOC6495911|XP_001959841.1|DANA	Eglp1|NP_611810.1|DMEL
OG0010834	LOC6504962|XP_001965729.1|DANA	CG32573|NP_727997.1|DMEL
OG0010835	LOC6502944|XP_032308966.1|DANA	CG15322|NP_608371.2|DMEL
OG0010836	LOC6507506|XP_001955865.1|DANA	mthl8|NP_611998.1|DMEL
OG0010837	LOC6506751|XP_001957308.1|DANA	Gr77a|NP_730560.1|DMEL
OG0010839	LOC6507939|XP_001956650.1|DANA	CG13813|NP_649195.1|DMEL
OG0010840	LOC6507120|XP_001956635.1|DANA	obst-J|NP_649179.2|DMEL
OG0010841	LOC6497083|XP_032311173.1|DANA	CG16863|NP_001036361.1|DMEL
OG0010843	LOC26513944|XP_014763958.1|DANA	CG43114|NP_001246264.1|DMEL
OG0010844	LOC6499361|XP_001954793.2|DANA	CG34288|NP_001097870.2|DMEL
OG0010845	LOC6503549|XP_001964177.1|DANA	CG3062|NP_572177.2|DMEL
OG0010846	LOC26515136|XP_014767387.1|DANA	CG14556|NP_651464.2|DMEL
OG0010848	LOC6502242|XP_014759974.1|DANA	CG14410|NP_572973.2|DMEL
OG0010849	LOC6504164|XP_001964299.3|DANA	CG15572|NP_572158.1|DMEL
OG0010850	LOC6504064|XP_001964107.2|DANA	CG15728|NP_572816.1|DMEL
OG0010851	LOC6504536|XP_001967089.2|DANA	CG11227|NP_728371.1|DMEL
OG0010852	LOC6504494|XP_001967008.1|DANA	CG15800|NP_611828.1|DMEL
OG0010853	LOC6504867|XP_001966478.1|DANA	CG3457|NP_569985.1|DMEL
OG0010854	LOC6502001|XP_032308167.1|DANA	CG11584|NP_572941.1|DMEL
OG0010855	LOC6505126|XP_001965410.1|DANA	CG14421|NP_570042.1|DMEL
OG0010856	LOC6501927|XP_001966707.1|DANA	CG32695|NP_727367.1|DMEL
OG0010857	LOC6503768|XP_001963777.1|DANA	CG14811|NP_569942.2|DMEL, CG14810|NP_569941.2|DMEL
OG0010858	LOC6504992|XP_001965676.1|DANA	CG12998|NP_573203.2|DMEL
OG0010860	LOC6498277|XP_001962443.1|DANA	CG13965|NP_610014.1|DMEL
OG0010862	LOC6503305|XP_001967577.1|DANA	CG3528|NP_608686.1|DMEL
OG0010863	LOC6498532|XP_001963008.2|DANA	CG4592|NP_001260306.1|DMEL
OG0010864	LOC26515406|XP_014762431.1|DANA	CG42556|NP_001162994.1|DMEL
OG0010865	LOC26514836|XP_014762379.1|DANA	ms_2_35Ci|NP_723912.1|DMEL
OG0010866	LOC6492940|XP_001956695.3|DANA	CG9184|NP_728593.1|DMEL
OG0010867	LOC116655907|XP_032310748.1|DANA	CG32269|NP_647788.1|DMEL
OG0010868	LOC6507343|XP_001956206.1|DANA	CG18808|NP_652668.1|DMEL
OG0010870	LOC6507568|XP_001955925.2|DANA	CG42357|NP_001137870.1|DMEL
OG0010872	LOC116655754|XP_032309731.1|DANA	CG33947|NP_001303412.1|DMEL
OG0010873	LOC6493366|XP_032310570.1|DANA	CG11905|NP_648936.1|DMEL
OG0010874	LOC26515527|XP_032309906.1|DANA	CG17177|NP_648715.1|DMEL
OG0010875	LOC6493513|XP_032309752.1|DANA	CG33278|NP_996011.1|DMEL
OG0010876	LOC6502785|XP_001957620.1|DANA	CG32161|NP_730205.1|DMEL
OG0010877	LOC6493414|XP_032310705.1|DANA	CG34251|NP_001097634.1|DMEL
OG0010878	LOC6502805|XP_001956398.1|DANA	CG13476|NP_996076.1|DMEL
OG0010879	LOC6507236|XP_001956417.1|DANA	CG9592|NP_648706.2|DMEL
OG0010880	LOC6506260|XP_001958247.2|DANA	CG7320|NP_649034.3|DMEL
OG0010881	LOC6494861|XP_001959533.3|DANA	antr|NP_001246284.1|DMEL
OG0010882	LOC26514958|XP_032307163.1|DANA	CG43187|NP_001246366.1|DMEL
OG0010883	LOC6493675|XP_014764494.1|DANA	Dic4|NP_649054.1|DMEL
OG0010884	LOC26514476|XP_014765629.1|DANA	CG43049|NP_001246829.1|DMEL
OG0010885	LOC26515280|XP_032310840.1|DANA	SNCF|NP_648635.1|DMEL
OG0010886	LOC6493618|XP_001958113.1|DANA	Rpn12R|NP_996086.1|DMEL
OG0010887	LOC26515415|XP_032310790.1|DANA	CG3349|NP_648730.2|DMEL
OG0010888	LOC6502545|XP_001958735.2|DANA	CG30033|NP_725023.1|DMEL
OG0010889	LOC6495147|XP_001958960.1|DANA	CG13177|NP_001097281.1|DMEL
OG0010890	LOC6495081|XP_001959105.1|DANA	CNT1|NP_610447.2|DMEL
OG0010891	LOC6494634|XP_001959974.2|DANA	CG9692|NP_788516.1|DMEL
OG0010892	LOC6496290|XP_014763739.1|DANA	Acp53C14c|NP_001188961.1|DMEL
OG0010893	LOC6495445|XP_001958861.1|DANA	hubl|NP_724671.1|DMEL
OG0010894	LOC26514059|XP_014763972.1|DANA	CG34206|NP_001097408.1|DMEL
OG0010895	LOC6494511|XP_001960197.1|DANA	CG11269|NP_611644.1|DMEL
OG0010896	LOC116654688|XP_032306108.1|DANA	CG46388|NP_001356964.1|DMEL
OG0010897	LOC6502683|XP_001954989.2|DANA	CG9632|NP_650504.1|DMEL
OG0010898	LOC6501690|XP_001955771.1|DANA	CG12590|NP_649513.1|DMEL
OG0010899	LOC116654510|XP_032305525.1|DANA	Muc91C|NP_650744.1|DMEL
OG0010900	LOC6500924|XP_001954178.1|DANA	primo-2|NP_001027188.1|DMEL
OG0010901	LOC26513777|XP_014767212.1|DANA	CG43063|NP_001247082.1|DMEL
OG0010902	LOC6505994|XP_001964747.1|DANA	CG11470|NP_651700.2|DMEL
OG0010903	LOC6501189|XP_001954725.1|DANA	CG15554|NP_651844.3|DMEL
OG0010904	LOC6501038|XP_001954435.3|DANA	Ugt35A1|NP_524314.2|DMEL
OG0010905	LOC6501487|XP_001955352.1|DANA	CG14262|NP_651550.1|DMEL
OG0010907	LOC6500072|XP_001953275.2|DANA	CG11286|NP_649735.1|DMEL
OG0010908	LOC6501154|XP_001954653.1|DANA	CG5342|NP_650088.2|DMEL
OG0010909	LOC26514562|XP_014767302.1|DANA	Sfp84E|NP_001163544.1|DMEL
OG0010910	LOC6499226|XP_001955068.1|DANA	CG9997|NP_651631.1|DMEL
OG0010911	LOC6502607|XP_001955750.1|DANA	CG14659|NP_649503.1|DMEL
OG0010912	LOC6494620|XP_001965943.2|DANA	CG14864|NP_650439.1|DMEL
OG0010913	LOC6505602|XP_001964615.3|DANA	eater|NP_651533.3|DMEL
OG0010914	LOC6494146|XP_001960870.1|DANA	CG13511|NP_611701.1|DMEL
