Orthogroup	DANA.longest_only	DSEC.longest_only
OG0008054	LOC6504846|XP_032309049.1|DANA	LOC6615841|XP_032580244.1|DSEC
OG0008055	LOC6504441|XP_001966976.3|DANA	LOC6617660|XP_032581351.1|DSEC
OG0008056	LOC6499633|XP_001954258.1|DANA	LOC6615993|XP_002040360.1|DSEC
OG0008057	LOC6499131|XP_001955241.1|DANA	LOC6613983|XP_032576675.1|DSEC
OG0008058	LOC6500270|XP_001952903.1|DANA	LOC6606403|XP_032579468.1|DSEC
OG0008059	LOC6503391|XP_001967518.1|DANA	LOC6621349|XP_002045518.2|DSEC
OG0008060	LOC6501029|XP_001954417.1|DANA	LOC6606853|XP_002031650.1|DSEC
OG0008061	LOC6503873|XP_001963756.1|DANA	LOC6620251|XP_032581376.1|DSEC
OG0008062	LOC6503724|XP_001963853.1|DANA	LOC6620485|XP_002044688.2|DSEC
OG0008063	LOC6500737|XP_001953818.2|DANA	LOC6606666|XP_002031466.1|DSEC
OG0008064	LOC6502590|XP_032311986.1|DANA	LOC6620214|XP_032581157.1|DSEC
OG0008065	LOC6504572|XP_001966602.2|DANA	LOC6612263|XP_032580339.1|DSEC
OG0008066	LOC26514261|XP_014761214.1|DANA	LOC6620343|XP_002044551.1|DSEC
OG0008067	LOC6504263|XP_001967370.1|DANA	LOC6620294|XP_032582191.1|DSEC
OG0008068	LOC6504258|XP_032308840.1|DANA	LOC6620299|XP_002044507.1|DSEC
OG0008069	LOC6499499|XP_001954502.2|DANA	LOC6606262|XP_032577499.1|DSEC
OG0008070	LOC6501105|XP_014766892.1|DANA	LOC6619245|XP_032579295.1|DSEC
OG0008071	LOC6504028|XP_001964033.2|DANA	LOC6618966|XP_002043211.2|DSEC
OG0008072	LOC6502904|XP_001963621.1|DANA	LOC6621071|XP_032581415.1|DSEC
OG0008073	LOC6505241|XP_001965607.1|DANA	LOC6619808|XP_002044021.1|DSEC
OG0008074	LOC6505028|XP_001965604.1|DANA	LOC6619811|XP_002044024.1|DSEC
OG0008075	LOC6496120|XP_014763636.1|DANA	LOC6615458|XP_032571352.1|DSEC
OG0008076	LOC6504869|XP_001966486.1|DANA	LOC6616120|XP_002040485.2|DSEC
OG0008077	LOC6498892|XP_001955732.1|DANA	LOC6613858|XP_002038327.1|DSEC
OG0008078	LOC26514187|XP_014761360.1|DANA	LOC6612295|XP_002036805.1|DSEC
OG0008079	LOC6503728|XP_001963849.1|DANA	LOC6620372|XP_002044580.1|DSEC
OG0008080	LOC6504639|XP_001966490.1|DANA	LOC6616123|XP_002040488.2|DSEC
OG0008081	LOC6503497|XP_001964269.1|DANA	LOC6616094|XP_002040459.1|DSEC
OG0008082	LOC6505928|XP_032305716.1|DANA	LOC6617148|XP_002041475.1|DSEC
OG0008083	LOC6501430|XP_014767041.1|DANA	LOC6613987|XP_032576679.1|DSEC
OG0008084	LOC6500823|XP_001953980.1|DANA	LOC6607330|XP_002032103.1|DSEC
OG0008085	LOC6498922|XP_001955672.1|DANA	LOC6617053|XP_032578884.1|DSEC
OG0008086	LOC6501431|XP_014767042.1|DANA	LOC6613985|XP_032576673.1|DSEC
OG0008087	LOC6504579|XP_001966591.2|DANA	LOC6620496|XP_032582299.1|DSEC
OG0008088	LOC6505114|XP_001965434.1|DANA	LOC6616189|XP_032581799.1|DSEC
OG0008089	LOC6492942|XP_001956699.1|DANA	LOC6610297|XP_002034892.1|DSEC
OG0008090	LOC6504792|XP_001966357.1|DANA	LOC6615938|XP_002040305.1|DSEC
OG0008091	LOC6499825|XP_001953836.1|DANA	LOC6607672|XP_032577666.1|DSEC
OG0008092	LOC6500128|XP_001953166.2|DANA	LOC6619013|XP_032576528.1|DSEC
OG0008093	LOC6502126|XP_001966160.3|DANA	LOC6614815|XP_032581827.1|DSEC
OG0008094	LOC6497949|XP_001961782.1|DANA	LOC6617687|XP_032573119.1|DSEC
OG0008095	LOC6499415|XP_001954683.3|DANA	LOC6606778|XP_032577177.1|DSEC
OG0008096	LOC6504601|XP_001966550.3|DANA	LOC6615882|XP_032582554.1|DSEC
OG0008097	LOC6501890|XP_032308110.1|DANA	LOC6619848|XP_032580097.1|DSEC
OG0008098	LOC6507818|XP_001956410.1|DANA	LOC6605673|XP_032575116.1|DSEC
OG0008099	LOC6493202|XP_001957254.1|DANA	LOC6616282|XP_002040646.1|DSEC
OG0008100	LOC6503399|XP_032312329.1|DANA	LOC6607770|XP_032576140.1|DSEC
OG0008101	LOC6505214|XP_032307829.1|DANA	LOC6618525|XP_032580355.1|DSEC
OG0008102	LOC26514712|XP_014767323.1|DANA	LOC116801788|XP_032579230.1|DSEC
OG0008103	LOC6498793|XP_001967267.1|DANA	LOC6614971|XP_032581449.1|DSEC
OG0008104	LOC6506714|XP_001957380.1|DANA	LOC6605793|XP_032573132.1|DSEC
OG0008105	LOC6499690|XP_032312052.1|DANA	LOC6606342|XP_032576374.1|DSEC
OG0008106	LOC6493868|XP_001958589.1|DANA	LOC6616602|XP_002040960.1|DSEC
OG0008107	LOC6501171|XP_001954687.2|DANA	LOC6606779|XP_032578202.1|DSEC
OG0008108	LOC6504670|XP_001966439.1|DANA	LOC6615840|XP_002040211.1|DSEC
OG0008109	LOC6503800|XP_001963721.2|DANA	LOC6612496|XP_002037004.1|DSEC
OG0008110	LOC6508747|XP_001963597.1|DANA	LOC6617605|XP_002041918.1|DSEC
OG0008111	LOC6504138|XP_001964258.1|DANA	LOC6615865|XP_032582588.1|DSEC
OG0008112	LOC6504858|XP_032309001.1|DANA	LOC6620922|XP_032581240.1|DSEC
OG0008113	LOC6504074|XP_001964128.1|DANA	LOC6618605|XP_002042864.1|DSEC
OG0008114	LOC6503574|XP_001964129.1|DANA	LOC6618606|XP_032580261.1|DSEC
OG0008115	LOC6503071|XP_032308882.1|DANA	LOC6620189|XP_032582517.1|DSEC
OG0008116	LOC6503034|XP_032308914.1|DANA	LOC6620185|XP_032582519.1|DSEC
OG0008117	LOC6503168|XP_001963566.3|DANA	LOC6615065|XP_032581884.1|DSEC
OG0008118	LOC6504607|XP_001966536.2|DANA	LOC6615867|XP_002040237.2|DSEC
OG0008119	LOC6503129|XP_001963477.1|DANA	LOC6615039|XP_002039456.1|DSEC
OG0008120	LOC6503007|XP_001963425.3|DANA	LOC6617630|XP_002041943.1|DSEC
OG0008121	LOC6496233|XP_001960508.1|DANA	LOC6608863|XP_002033577.1|DSEC
OG0008122	LOC6504107|XP_001964191.1|DANA	LOC6612239|XP_032581532.1|DSEC
OG0008123	LOC6503010|XP_001963417.1|DANA	LOC6612288|XP_032580763.1|DSEC
OG0008124	LOC6504879|XP_032309259.1|DANA	LOC6616158|XP_032581353.1|DSEC
OG0008125	LOC6508049|XP_001966006.3|DANA	LOC6612502|XP_002037010.1|DSEC
OG0008126	LOC6503606|XP_014760994.2|DANA	LOC6612282|XP_002036792.1|DSEC
OG0008127	LOC6504933|XP_001966611.1|DANA	LOC6612249|XP_032581529.1|DSEC
OG0008128	LOC6504894|XP_001966546.1|DANA	LOC6619963|XP_002044175.1|DSEC
OG0008129	LOC6503942|XP_001963887.2|DANA	LOC6612284|XP_002036794.1|DSEC
OG0008130	LOC6503158|XP_001963540.2|DANA	LOC6615091|XP_002039507.1|DSEC
OG0008131	LOC6504667|XP_001966443.3|DANA	LOC6620585|XP_032582236.1|DSEC
OG0008132	LOC6503434|XP_001967471.1|DANA	LOC6607729|XP_002032492.1|DSEC
OG0008133	LOC6504007|XP_001963993.1|DANA	LOC6618635|XP_002042894.1|DSEC
OG0008134	LOC6503607|XP_032308491.1|DANA	LOC6612281|XP_032581420.1|DSEC
OG0008135	LOC6499634|XP_014766156.1|DANA	LOC6607210|XP_002031994.2|DSEC
OG0008136	LOC6497241|XP_001962492.2|DANA	LOC6613383|XP_002037857.2|DSEC
OG0008137	LOC6503550|XP_001964176.2|DANA	LOC6612486|XP_002036994.2|DSEC
OG0008138	LOC6506796|XP_001957221.2|DANA	LOC6605894|XP_002030707.2|DSEC
OG0008139	LOC6494052|XP_001961076.1|DANA	LOC6608992|XP_002033705.1|DSEC
OG0008140	LOC6502221|XP_001966007.1|DANA	LOC6612503|XP_002037011.1|DSEC
OG0008141	LOC6505024|XP_001965613.1|DANA	LOC6617639|XP_002041952.2|DSEC
OG0008142	LOC6503119|XP_001963457.1|DANA	LOC6615019|XP_002039436.1|DSEC
OG0008143	LOC6499255|XP_001955014.1|DANA	LOC6619989|XP_002044201.1|DSEC
OG0008144	LOC6495937|XP_001959888.1|DANA	LOC6608898|XP_002033612.1|DSEC
OG0008145	LOC6503593|XP_032308443.1|DANA	LOC6618572|XP_032580376.1|DSEC
OG0008146	LOC6503823|XP_001963672.1|DANA	LOC6618973|XP_002043218.1|DSEC
OG0008147	LOC6503626|XP_001964040.1|DANA	LOC6618971|XP_032580073.1|DSEC
OG0008148	LOC6503014|XP_032308971.1|DANA	LOC6612299|XP_032582411.1|DSEC
OG0008149	LOC6503535|XP_001964198.1|DANA	LOC6612224|XP_032582053.1|DSEC
OG0008150	LOC6503103|XP_001963427.1|DANA	LOC6617628|XP_032580866.1|DSEC
OG0008151	LOC6503804|XP_032308605.1|DANA	LOC6618106|XP_032581644.1|DSEC
OG0008152	LOC6504857|XP_032309058.1|DANA	LOC6616066|XP_032582549.1|DSEC
OG0008153	LOC6494772|XP_001959697.1|DANA	LOC6618863|XP_002043111.2|DSEC
OG0008154	LOC6507809|XP_001956390.1|DANA	LOC6605692|XP_002030508.1|DSEC
OG0008155	LOC6507907|XP_001956576.1|DANA	LOC6605322|XP_032574193.1|DSEC
OG0008156	LOC6505618|XP_001964588.2|DANA	LOC6619498|XP_032578317.1|DSEC
OG0008157	LOC6500305|XP_001952936.1|DANA	LOC6606949|XP_002031743.1|DSEC
OG0008158	LOC6502134|XP_001966144.1|DANA	LOC6617942|XP_002042250.2|DSEC
OG0008159	LOC26514406|XP_014765616.1|DANA	LOC116801273|XP_032575598.1|DSEC
OG0008160	LOC6495456|XP_032307077.1|DANA	LOC6609940|XP_032572383.1|DSEC
OG0008162	LOC6505224|XP_001965578.1|DANA	LOC6617470|XP_032582309.1|DSEC
OG0008163	LOC6506631|XP_001957505.1|DANA	LOC6610922|XP_002035479.1|DSEC
OG0008164	LOC6504691|XP_001966394.1|DANA	LOC6620598|XP_032581428.1|DSEC
OG0008165	LOC6504877|XP_032309287.1|DANA	LOC6616144|XP_002040509.1|DSEC
OG0008166	LOC6502158|XP_001966107.1|DANA	LOC6618657|XP_032581658.1|DSEC
OG0008167	LOC6504063|XP_032308498.1|DANA	LOC6618577|XP_032581164.1|DSEC
OG0008168	LOC6503591|XP_001964102.1|DANA	LOC6618575|XP_032581319.1|DSEC
OG0008169	LOC6504775|XP_032309109.1|DANA	LOC6615909|XP_002040277.1|DSEC
OG0008170	LOC6495670|XP_001959353.1|DANA	LOC6609217|XP_002033908.1|DSEC
OG0008171	LOC6503684|XP_032308548.1|DANA	LOC6620257|XP_002044465.1|DSEC
OG0008172	LOC6499296|XP_001954923.1|DANA	LOC6620050|XP_002044262.1|DSEC
OG0008173	LOC6498376|XP_001962669.1|DANA	LOC116801012|XP_032574045.1|DSEC
OG0008174	LOC6496557|XP_001961141.1|DANA	LOC6621147|XP_002045325.1|DSEC
OG0008175	LOC6501989|XP_001966827.3|DANA	LOC6620457|XP_032580645.1|DSEC
OG0008176	LOC6504896|XP_032309263.1|DANA	LOC6615883|XP_002040253.1|DSEC
OG0008177	LOC6503600|XP_001964082.1|DANA	LOC6612382|XP_032579988.1|DSEC
OG0008178	LOC6503937|XP_001963877.1|DANA	LOC6617959|XP_002042267.1|DSEC
OG0008179	LOC6502985|XP_001963468.1|DANA	LOC6621044|XP_002045234.2|DSEC
OG0008180	LOC6504706|XP_001966356.1|DANA	LOC6615937|XP_002040304.1|DSEC
OG0008181	LOC6504791|XP_001966355.1|DANA	LOC6615936|XP_002040303.1|DSEC
OG0008182	LOC6495413|XP_001958787.1|DANA	LOC6608244|XP_002032988.1|DSEC
OG0008183	LOC6494254|XP_032306476.1|DANA	LOC6618788|XP_032571580.1|DSEC
OG0008184	LOC26515528|XP_014762444.2|DANA	LOC6611969|XP_002036486.2|DSEC
OG0008185	LOC6500285|XP_001952887.1|DANA	LOC6619544|XP_002043759.1|DSEC
OG0008186	LOC6494136|XP_001960894.1|DANA	LOC6609425|XP_032570907.1|DSEC
OG0008187	LOC6496428|XP_001960893.1|DANA	LOC6609424|XP_002034109.1|DSEC
OG0008188	LOC6506647|XP_001965220.1|DANA	LOC6613350|XP_002037825.1|DSEC
OG0008189	LOC6498427|XP_001962793.1|DANA	LOC6617822|XP_002042132.1|DSEC
OG0008190	LOC6507077|XP_001956707.2|DANA	LOC6610290|XP_002034885.1|DSEC
OG0008191	LOC6503962|XP_001963924.3|DANA	LOC6615988|XP_002040355.1|DSEC
OG0008192	LOC6502980|XP_001963478.1|DANA	LOC6615041|XP_002039458.1|DSEC
OG0008193	LOC6504523|XP_014759487.1|DANA	LOC6615194|XP_032580779.1|DSEC
OG0008194	LOC6497715|XP_001961499.1|DANA	LOC6611321|XP_002035868.1|DSEC
OG0008195	LOC26514078|XP_032307155.1|DANA	LOC6609043|XP_002033746.1|DSEC
OG0008196	LOC6496369|XP_001960777.3|DANA	LOC6615582|XP_002039956.1|DSEC
OG0008197	LOC6507830|XP_001956433.3|DANA	LOC6605647|XP_002030465.1|DSEC
OG0008198	LOC6504721|XP_001966334.3|DANA	LOC6615917|XP_002040285.1|DSEC
OG0008199	LOC6501837|XP_001966829.1|DANA	LOC6620449|XP_002044656.2|DSEC
OG0008200	LOC6496616|XP_001961271.1|DANA	LOC6608573|XP_002033307.1|DSEC
OG0008201	LOC6507153|XP_001956578.1|DANA	LOC6605323|XP_002030160.1|DSEC
OG0008202	LOC6507918|XP_014765510.1|DANA	LOC6605345|XP_032576101.1|DSEC
OG0008203	LOC6507449|XP_001955989.1|DANA	LOC6610362|XP_002034948.1|DSEC
OG0008204	LOC6503751|XP_001963808.1|DANA	LOC6612344|XP_002036854.1|DSEC
OG0008205	LOC6506121|XP_001958507.1|DANA	LOC6619869|XP_032581112.1|DSEC
OG0008206	LOC6493234|XP_001957323.1|DANA	LOC6605854|XP_032573316.1|DSEC
OG0008207	LOC6506746|XP_032309621.1|DANA	LOC6616355|XP_002040715.1|DSEC
OG0008208	LOC6495887|XP_032306443.1|DANA	LOC6609387|XP_002034076.2|DSEC
OG0008209	LOC6506840|XP_032309526.1|DANA	LOC6610632|XP_002035199.2|DSEC
OG0008210	LOC6506119|XP_032309994.1|DANA	LOC6605605|XP_002030423.1|DSEC
OG0008211	LOC6496960|XP_001963051.1|DANA	LOC6611925|XP_002036442.1|DSEC
OG0008212	LOC6506347|XP_001958058.1|DANA	LOC6619370|XP_002043586.1|DSEC
OG0008213	LOC6504767|XP_032309064.1|DANA	LOC6615874|XP_002040244.2|DSEC
OG0008214	LOC6507316|XP_001956257.1|DANA	LOC6605462|XP_002030295.1|DSEC
OG0008215	LOC6504490|XP_032308334.1|DANA	LOC6618016|XP_002042324.1|DSEC
OG0008216	LOC6507940|XP_001956652.1|DANA	LOC6616261|XP_002040625.1|DSEC
OG0008217	LOC6502984|XP_014761274.1|DANA	LOC6615031|XP_032582531.1|DSEC
OG0008218	LOC26515584|XP_014764143.1|DANA	LOC6609393|XP_032571945.1|DSEC
OG0008219	LOC6501950|XP_032308354.1|DANA	LOC6619749|XP_032580608.1|DSEC
OG0008220	LOC6503176|XP_001963583.1|DANA	LOC6617597|XP_032582196.1|DSEC
OG0008221	LOC6497868|XP_014761858.1|DANA	LOC6614543|XP_032569779.1|DSEC
OG0008222	LOC6493860|XP_001958576.1|DANA	LOC116800927|XP_032573508.1|DSEC
OG0008223	LOC6493609|XP_001958096.1|DANA	LOC6605744|XP_032573477.1|DSEC
OG0008224	LOC6493229|XP_001957312.1|DANA	LOC6616351|XP_032575198.1|DSEC
OG0008225	LOC6502239|XP_001966045.1|DANA	LOC6619890|XP_002044102.1|DSEC
OG0008226	LOC6503773|XP_001963770.1|DANA	LOC6612405|XP_032581297.1|DSEC
OG0008227	LOC6505926|XP_001964629.3|DANA	LOC6617146|XP_032578913.1|DSEC
OG0008228	LOC6506009|XP_032312371.1|DANA	LOC6612731|XP_002037234.2|DSEC
OG0008229	LOC6500240|XP_014766429.1|DANA	LOC6606972|XP_032579241.1|DSEC
OG0008230	LOC6501285|XP_001954920.1|DANA	LOC6616644|XP_002041001.1|DSEC
OG0008232	LOC6507587|XP_001955954.1|DANA	LOC6610406|XP_032576046.1|DSEC
OG0008233	LOC6498284|XP_001962459.1|DANA	LOC6614734|XP_002039158.1|DSEC
OG0008234	LOC6494389|XP_001960418.2|DANA	LOC6618907|XP_002043155.1|DSEC
OG0008235	LOC6502097|XP_001966220.1|DANA	LOC116802217|XP_032581863.1|DSEC
OG0008236	LOC6493896|XP_001961375.1|DANA	LOC6619127|XP_002043367.1|DSEC
OG0008237	LOC6496039|XP_001960098.2|DANA	LOC6608044|XP_002032792.2|DSEC
OG0008238	LOC6507657|XP_001956089.1|DANA	LOC6610335|XP_002034921.1|DSEC
OG0008239	LOC6493064|XP_001956976.1|DANA	LOC6616392|XP_002040752.1|DSEC
OG0008240	LOC6494832|XP_001959580.1|DANA	LOC6609816|XP_002034470.1|DSEC
OG0008243	LOC6495953|XP_001959920.1|DANA	LOC6608740|XP_002033463.1|DSEC
OG0008244	LOC6500840|XP_001954013.1|DANA	LOC6607363|XP_002032136.1|DSEC
OG0008245	LOC6494601|XP_001960029.1|DANA	LOC6610009|XP_002034629.1|DSEC
OG0008246	LOC6494307|XP_001960564.1|DANA	LOC6609557|XP_002034240.1|DSEC
OG0008247	LOC6501332|XP_001955007.2|DANA	LOC6613187|XP_002037668.1|DSEC
OG0008248	LOC6505924|XP_001964628.1|DANA	LOC6617145|XP_002041472.1|DSEC
OG0008249	LOC6505562|XP_001964694.1|DANA	LOC6612887|XP_002037379.1|DSEC
OG0008250	LOC6494842|XP_001959564.1|DANA	LOC6608940|XP_002033654.1|DSEC
OG0008251	LOC6495526|XP_001959041.1|DANA	LOC6607927|XP_002032677.1|DSEC
OG0008252	LOC6495793|XP_001959596.1|DANA	LOC6608313|XP_002033050.1|DSEC
OG0008253	LOC6495211|XP_001958841.1|DANA	LOC6608181|XP_002032926.1|DSEC
OG0008254	LOC6506705|XP_032310172.1|DANA	LOC6610214|XP_032574109.1|DSEC
OG0008255	LOC6493865|XP_001958583.1|DANA	LOC6616593|XP_002040952.1|DSEC
OG0008256	LOC6495097|XP_001959073.1|DANA	LOC6607961|XP_002032709.1|DSEC
OG0008257	LOC6503870|XP_001963752.1|DANA, LOC116655189|XP_032308620.1|DANA, LOC6503871|XP_032308619.1|DANA	LOC6621766|XP_032582673.1|DSEC, LOC6612551|XP_002037059.2|DSEC, LOC6621339|XP_032582672.1|DSEC
OG0008258	LOC6497926|XP_001961732.1|DANA	LOC6614455|XP_002038888.1|DSEC
OG0008259	LOC6506531|XP_001965195.2|DANA	LOC6613374|XP_032583483.1|DSEC
OG0008260	LOC6506878|XP_001957075.2|DANA	LOC6610510|XP_032573737.1|DSEC
OG0008261	LOC6494547|XP_001960134.2|DANA	LOC6609704|XP_002034361.2|DSEC
OG0008262	LOC6496665|XP_001961359.2|DANA	LOC6619140|XP_002043380.1|DSEC
OG0008263	LOC6495119|XP_032307236.1|DANA	LOC6610071|XP_002034687.2|DSEC, LOC6610070|XP_002034686.2|DSEC
OG0008264	LOC6495122|XP_001959011.1|DANA	LOC6610077|XP_002034693.1|DSEC
OG0008265	LOC6505532|XP_001964748.2|DANA	LOC6612705|XP_002037208.2|DSEC
OG0008266	LOC6500187|XP_001953055.1|DANA	LOC6614006|XP_002038460.1|DSEC
OG0008267	LOC6499259|XP_014765987.1|DANA	LOC6617101|XP_032576345.1|DSEC
OG0008268	LOC6497967|XP_001961812.1|DANA	LOC6618250|XP_002042524.1|DSEC
OG0008269	LOC6497383|XP_001962194.1|DANA	LOC6618154|XP_002042435.1|DSEC
OG0008270	LOC6505110|XP_014760297.1|DANA	LOC6616184|XP_002040549.1|DSEC
OG0008271	LOC6506897|XP_001957043.1|DANA	LOC6610546|XP_002035126.1|DSEC
OG0008272	LOC6504149|XP_032308803.1|DANA	LOC6612368|XP_032580869.1|DSEC
OG0008273	LOC6501157|XP_001954659.2|DANA	LOC6606802|XP_002031599.1|DSEC
OG0008274	LOC6502229|XP_001966026.1|DANA	LOC6616053|XP_002040419.1|DSEC
OG0008275	LOC6504053|XP_001964088.1|DANA	LOC6612376|XP_002036885.1|DSEC
OG0008276	LOC6504912|XP_032309262.1|DANA	LOC6619941|XP_002044153.1|DSEC
OG0008277	LOC6501916|XP_014759659.1|DANA	LOC6617511|XP_032580806.1|DSEC
OG0008278	LOC6498590|XP_001963122.1|DANA	LOC6611995|XP_002036512.1|DSEC
OG0008279	LOC6504247|XP_014759195.1|DANA	LOC6619556|XP_032581216.1|DSEC
OG0008280	LOC6504249|XP_001967380.3|DANA	LOC6619924|XP_002044136.1|DSEC
OG0008281	LOC6498741|XP_001967291.1|DANA	LOC6614956|XP_032581510.1|DSEC
OG0008282	LOC6504596|XP_001966559.1|DANA	LOC6618562|XP_002042822.1|DSEC
OG0008283	LOC6504952|XP_001965743.1|DANA	LOC6617985|XP_032581705.1|DSEC
OG0008284	LOC6501777|XP_032311756.1|DANA	LOC6620124|XP_032579802.1|DSEC
OG0008286	LOC6503138|XP_032308948.1|DANA	LOC6619908|XP_032581238.1|DSEC
OG0008287	LOC6505150|XP_001965445.2|DANA	LOC6619788|XP_032582717.1|DSEC
OG0008288	LOC6501706|XP_001955806.1|DANA	LOC6619105|XP_002043345.1|DSEC
OG0008289	LOC26514426|XP_014767286.1|DANA	LOC6607820|XP_002032578.1|DSEC
OG0008290	LOC6504452|XP_001966962.1|DANA	LOC6617666|XP_002041769.2|DSEC
OG0008291	LOC6502277|XP_001966149.1|DANA	LOC6620192|XP_002044403.2|DSEC
OG0008292	LOC6502230|XP_001966027.2|DANA	LOC6616052|XP_032581943.1|DSEC
OG0008293	LOC6505625|XP_001964579.1|DANA	LOC6619509|XP_002043724.1|DSEC
OG0008294	LOC6500757|XP_001953860.1|DANA	LOC6607647|XP_002032412.1|DSEC
OG0008295	LOC6498760|XP_001967258.2|DANA	LOC6618518|XP_002042778.1|DSEC
OG0008296	LOC6502708|XP_032311961.1|DANA	LOC6617916|XP_002042224.2|DSEC
OG0008297	LOC6505151|XP_001965448.1|DANA	LOC6619790|XP_002044004.1|DSEC
OG0008298	LOC6503153|XP_032308890.1|DANA	LOC6615101|XP_002039517.1|DSEC
OG0008299	LOC6505907|XP_001964593.1|DANA	LOC6617107|XP_002041434.1|DSEC
OG0008300	LOC6504505|XP_001967037.1|DANA	LOC6619832|XP_032581012.1|DSEC
OG0008301	LOC6500624|XP_001953591.1|DANA	LOC6607035|XP_032577033.1|DSEC
OG0008302	LOC6504998|XP_001965664.1|DANA	LOC6618075|XP_032581373.1|DSEC
OG0008303	LOC6503468|XP_001964322.1|DANA	LOC6612538|XP_002037046.1|DSEC
OG0008304	LOC6503508|XP_032308799.1|DANA	LOC6615848|XP_032581829.1|DSEC
OG0008306	LOC6504463|XP_001966951.1|DANA	LOC6612587|XP_002037092.1|DSEC
OG0008307	LOC6501564|XP_001955478.1|DANA	LOC6606446|XP_002031250.1|DSEC
OG0008309	LOC6505767|XP_001965018.1|DANA	LOC6617853|XP_002042161.1|DSEC
OG0008310	LOC6506290|XP_032310171.1|DANA	LOC6618361|XP_002042631.1|DSEC
OG0008311	LOC6505219|XP_001965565.1|DANA	LOC6618541|XP_002042801.2|DSEC
OG0008312	LOC26513882|XP_014767224.1|DANA	LOC116801669|XP_032578532.1|DSEC
OG0008313	LOC6501963|XP_001966769.2|DANA	LOC6617523|XP_002041838.2|DSEC
OG0008314	LOC6494939|XP_001959360.1|DANA	LOC6608777|XP_002033498.1|DSEC
OG0008315	LOC6506617|XP_001957533.1|DANA	LOC6610886|XP_002035449.1|DSEC
OG0008317	LOC6501218|XP_014766949.1|DANA	LOC6607415|XP_002032188.1|DSEC
OG0008318	LOC6501796|XP_001967179.1|DANA	LOC6617909|XP_002042213.1|DSEC
OG0008319	LOC6496066|XP_001960147.1|DANA	LOC6609690|XP_002034348.1|DSEC
OG0008320	LOC6501852|XP_014759625.1|DANA	LOC6618471|XP_032580048.1|DSEC
OG0008321	LOC6505841|XP_001964469.1|DANA	LOC6607051|XP_002031839.1|DSEC
OG0008322	LOC26514442|XP_032311423.1|DANA	LOC116800232|XP_032570013.1|DSEC
OG0008323	LOC6500685|XP_001953722.1|DANA	LOC6606916|XP_002031710.1|DSEC
OG0008324	LOC6503496|XP_014760956.1|DANA	LOC6612363|XP_032580884.1|DSEC
OG0008325	LOC6504580|XP_001966590.1|DANA	LOC6620497|XP_032582047.1|DSEC
OG0008326	LOC6500703|XP_032308892.1|DANA	LOC6616831|XP_032577299.1|DSEC
OG0008327	LOC6494902|XP_001959461.1|DANA	LOC6615830|XP_032571224.1|DSEC
OG0008328	LOC6503077|XP_001963383.1|DANA	LOC6612316|XP_002036826.1|DSEC
OG0008329	LOC6503064|XP_001963359.1|DANA	LOC6618949|XP_002043194.1|DSEC
OG0008330	LOC6496438|XP_001960914.1|DANA	LOC6609449|XP_002034134.1|DSEC
OG0008331	LOC6493454|XP_001957784.1|DANA	LOC6605128|XP_032574007.1|DSEC
OG0008332	LOC6493371|XP_014764351.1|DANA	LOC6606015|XP_002030826.2|DSEC
OG0008333	LOC6506652|XP_001957472.1|DANA	LOC6605447|XP_002030280.1|DSEC
OG0008334	LOC6506653|XP_001957471.1|DANA	LOC6605445|XP_032575270.1|DSEC
OG0008335	LOC6506895|XP_001957044.1|DANA	LOC6610545|XP_032576050.1|DSEC
OG0008336	LOC26514663|XP_032309753.1|DANA	LOC6618404|XP_002042674.2|DSEC
OG0008337	LOC6495559|XP_032306002.1|DANA	LOC6608285|XP_002033029.1|DSEC
OG0008339	LOC6501893|XP_001966718.1|DANA	LOC6619772|XP_002043985.1|DSEC
OG0008340	LOC6494544|XP_001960136.1|DANA	LOC6609701|XP_002034358.1|DSEC
OG0008341	LOC6506461|XP_001957834.2|DANA	LOC6605177|XP_032576071.1|DSEC
OG0008342	LOC6506872|XP_001957084.1|DANA	LOC6610501|XP_002035081.1|DSEC
OG0008343	LOC6499257|XP_001955013.1|DANA	LOC6617097|XP_002041424.1|DSEC
OG0008344	LOC6507466|XP_001955956.1|DANA	LOC6610403|XP_002034985.1|DSEC
OG0008345	LOC6506904|XP_001957027.1|DANA	LOC6610571|XP_002035144.1|DSEC
OG0008346	LOC6504773|XP_001966318.1|DANA	LOC6618964|XP_032580263.1|DSEC
OG0008347	LOC6497990|XP_001961850.1|DANA	LOC6617361|XP_032583453.1|DSEC
OG0008348	LOC6506942|XP_001956942.1|DANA	LOC6606082|XP_002030891.2|DSEC
OG0008349	LOC6506668|XP_001957446.2|DANA	LOC6605546|XP_002030374.2|DSEC
OG0008350	LOC6501855|XP_001966792.1|DANA	LOC6615130|XP_002039546.2|DSEC
OG0008351	LOC6507473|XP_001955943.3|DANA	LOC6610418|XP_002035000.2|DSEC
OG0008352	LOC6492989|XP_001956803.1|DANA	LOC6605941|XP_002030754.1|DSEC
OG0008353	LOC6492935|XP_001956685.1|DANA	LOC6610196|XP_002034804.1|DSEC
OG0008354	LOC6504477|XP_001966982.1|DANA	LOC6617655|XP_032580705.1|DSEC
OG0008355	LOC6495245|XP_001958768.2|DANA	LOC6608666|XP_002033399.1|DSEC
OG0008356	LOC6507743|XP_001956255.1|DANA	LOC6605465|XP_002030298.2|DSEC
OG0008357	LOC6499368|XP_001954775.1|DANA	LOC6607177|XP_002031963.1|DSEC
