Orthogroup	DANA.longest_only	DFIC.longest_only
OG0008531	LOC6503799|XP_014761084.1|DANA	LOC108091106|XP_017045618.1|DFIC
OG0008532	LOC6505311|XP_001965739.1|DANA	LOC108098132|XP_017056344.1|DFIC
OG0008534	LOC6505183|XP_001965497.1|DANA	LOC108088700|XP_017042129.1|DFIC
OG0008535	LOC6504000|XP_001963983.2|DANA	LOC108092969|XP_017048347.1|DFIC
OG0008536	LOC6503851|XP_001963715.2|DANA	LOC108092965|XP_017048342.1|DFIC
OG0008537	LOC6502647|XP_032305781.1|DANA	LOC108087209|XP_017039965.1|DFIC
OG0008538	LOC6504966|XP_001965721.1|DANA	LOC108088718|XP_017042150.1|DFIC
OG0008540	LOC6500002|XP_001953426.3|DANA	LOC108099663|XP_017058787.1|DFIC
OG0008541	LOC6496499|XP_032306209.1|DANA	LOC108101562|XP_017061453.1|DFIC
OG0008542	LOC6493881|XP_001967851.1|DANA	LOC108099201|XP_017058065.1|DFIC
OG0008544	LOC26515562|XP_014764139.1|DANA	LOC108090382|XP_017044515.1|DFIC
OG0008545	LOC6494226|XP_032306833.1|DANA	LOC108090990|XP_017045436.1|DFIC
OG0008546	LOC6507557|XP_001955911.1|DANA	LOC108099743|XP_017058860.1|DFIC
OG0008547	LOC6504930|XP_014759871.1|DANA	LOC108097117|XP_017054693.1|DFIC
OG0008548	LOC6498278|XP_001962446.1|DANA	LOC108099613|XP_017058725.1|DFIC
OG0008549	LOC6499038|XP_001955452.1|DANA	LOC108099343|XP_017058307.1|DFIC
OG0008551	LOC6507585|XP_032310769.1|DANA	LOC108100268|XP_017059539.1|DFIC
OG0008553	LOC6494003|XP_001961161.1|DANA	LOC108090558|XP_017044789.1|DFIC
OG0008554	LOC6503704|XP_001963894.2|DANA	LOC108097118|XP_017054696.1|DFIC
OG0008555	LOC6504836|XP_001966423.1|DANA	LOC108097182|XP_017054813.1|DFIC
OG0008556	LOC6495417|XP_014763304.1|DANA	LOC108090406|XP_017044547.1|DFIC
OG0008557	LOC6501577|XP_001955509.1|DANA	LOC108088443|XP_017041708.1|DFIC
OG0008558	LOC6498550|XP_001963043.2|DANA	LOC108089160|XP_017042774.1|DFIC, LOC108102121|XP_017062314.1|DFIC
OG0008560	LOC6505367|XP_014760481.2|DANA	LOC108101987|XP_017062069.1|DFIC
OG0008561	LOC6498162|XP_001962210.1|DANA	LOC108089968|XP_017043954.1|DFIC
OG0008562	LOC6498197|XP_001962278.3|DANA	LOC108093005|XP_017048396.1|DFIC
OG0008563	LOC6500810|XP_001953957.1|DANA	LOC108091664|XP_017046466.1|DFIC
OG0008564	LOC6496936|XP_001963098.2|DANA	LOC108089183|XP_017042808.1|DFIC
OG0008565	LOC26515423|XP_014761372.1|DANA	LOC108099824|XP_017058943.1|DFIC
OG0008566	LOC6497098|XP_001962761.3|DANA	LOC108098337|XP_017056666.1|DFIC
OG0008569	LOC6503761|XP_001963787.1|DANA	LOC108097071|XP_017054597.1|DFIC
OG0008570	LOC6503558|XP_014760986.2|DANA	LOC108092918|XP_017048264.1|DFIC
OG0008572	LOC6498876|XP_001955760.1|DANA	LOC108090235|XP_017044322.1|DFIC
OG0008573	LOC26514270|XP_032309294.1|DANA	LOC108091334|XP_017045966.1|DFIC
OG0008574	LOC6506407|XP_001957932.2|DANA	LOC108089518|XP_017043334.1|DFIC
OG0008575	LOC6499488|XP_014766105.1|DANA	LOC108095807|XP_017052565.1|DFIC
OG0008576	LOC6504695|XP_001966387.2|DANA	LOC108102128|XP_017062279.1|DFIC
OG0008577	LOC6507447|XP_001955999.1|DANA	LOC108089475|XP_017043225.1|DFIC
OG0008578	LOC26514275|XP_014760916.1|DANA	LOC108087341|XP_017040170.1|DFIC
OG0008579	LOC6493551|XP_001957982.1|DANA	LOC108096365|XP_017053406.1|DFIC
OG0008581	LOC6493592|XP_001958057.2|DANA	LOC108088908|XP_017042405.1|DFIC
OG0008582	LOC26514029|XP_014759885.1|DANA	LOC108097344|XP_017055069.1|DFIC
OG0008583	LOC6504848|XP_032309042.1|DANA	LOC108092991|XP_017048373.1|DFIC
OG0008584	LOC6504650|XP_001966469.2|DANA	LOC108097157|XP_017054772.1|DFIC
OG0008585	LOC6503065|XP_001963361.1|DANA	LOC108092940|XP_017048296.1|DFIC
OG0008586	LOC6503039|XP_001963360.1|DANA	LOC108092976|XP_017048357.1|DFIC
OG0008587	LOC6501229|XP_032308255.1|DANA	LOC108101112|XP_017060817.1|DFIC
OG0008588	LOC6499338|XP_001954838.1|DANA	LOC108101092|XP_017060791.1|DFIC
OG0008589	LOC6504069|XP_001964115.1|DANA	LOC108095514|XP_017052113.1|DFIC
OG0008590	LOC26515112|XP_014767383.1|DANA	LOC108095876|XP_017052670.1|DFIC
OG0008592	LOC6496105|XP_001960236.1|DANA	LOC108096773|XP_017054138.1|DFIC
OG0008593	LOC6506484|XP_032309878.1|DANA	LOC108089692|XP_017043528.1|DFIC
OG0008594	LOC6505846|XP_001964476.1|DANA	LOC108093369|XP_017048879.1|DFIC
OG0008595	LOC6496173|XP_001960372.1|DANA	LOC108093828|XP_017049647.1|DFIC
OG0008596	LOC6494413|XP_001960377.2|DANA	LOC108093655|XP_017049318.1|DFIC
OG0008597	LOC6503435|XP_001967472.1|DANA	LOC108091885|XP_017046758.1|DFIC
OG0008598	LOC6502093|XP_001966230.3|DANA	LOC108095620|XP_017052275.1|DFIC
OG0008599	LOC6503539|XP_032308771.1|DANA	LOC108097087|XP_017054625.1|DFIC
OG0008600	LOC6501288|XP_001954927.1|DANA	LOC108098640|XP_017057203.1|DFIC
OG0008601	LOC6503461|XP_001965312.1|DANA	LOC108100050|XP_017059272.1|DFIC
OG0008602	LOC6500541|XP_001953421.1|DANA	LOC108099659|XP_017058782.1|DFIC
OG0008603	LOC6500370|XP_014766516.1|DANA	LOC108087079|XP_017039747.1|DFIC
OG0008604	LOC6496196|XP_001960422.1|DANA	LOC108090813|XP_017045158.1|DFIC
OG0008605	LOC6502434|XP_001961879.1|DANA	LOC108094444|XP_017050507.1|DFIC, LOC108094443|XP_017050505.1|DFIC
OG0008606	LOC6504038|XP_001965205.1|DANA	LOC108089810|XP_017043696.1|DFIC, LOC108089781|XP_017043664.1|DFIC
OG0008607	LOC6501420|XP_001955217.1|DANA	LOC108090158|XP_017044213.1|DFIC
OG0008608	LOC6503548|XP_001964178.3|DANA	LOC108086490|XP_017038904.1|DFIC
OG0008609	LOC6501028|XP_001954415.1|DANA	LOC108087259|XP_017040053.1|DFIC
OG0008610	LOC6496302|XP_001960650.1|DANA	LOC108090264|XP_017044361.1|DFIC
OG0008612	LOC6495349|XP_001958632.1|DANA	LOC108090979|XP_017045424.1|DFIC
OG0008613	LOC26513922|XP_014767228.2|DANA	LOC108098512|XP_017056954.1|DFIC
OG0008614	LOC6498753|XP_032308092.1|DANA	LOC108094317|XP_017050349.1|DFIC
OG0008615	LOC6500447|XP_001953230.3|DANA	LOC108093520|XP_017049101.1|DFIC
OG0008616	LOC6499989|XP_032305728.1|DANA	LOC108086808|XP_017039336.1|DFIC
OG0008617	LOC6501534|XP_001955433.1|DANA	LOC108091688|XP_017046505.1|DFIC
OG0008619	LOC6498148|XP_001962177.1|DANA	LOC108102094|XP_017062237.1|DFIC
OG0008620	LOC6494073|XP_001961032.1|DANA	LOC108101495|XP_017061343.1|DFIC
OG0008621	LOC6499939|XP_001953594.1|DANA	LOC108098881|XP_017057557.1|DFIC
OG0008622	LOC6494289|XP_001960602.1|DANA	LOC108093613|XP_017049229.1|DFIC
OG0008623	LOC6494034|XP_001961108.1|DANA	LOC108094781|XP_017051043.1|DFIC
OG0008624	LOC6494892|XP_032307252.1|DANA	LOC108093838|XP_017049658.1|DFIC
OG0008625	LOC6496138|XP_001960320.1|DANA	LOC108092167|XP_017047179.1|DFIC, LOC108100941|XP_017060575.1|DFIC, LOC108090774|XP_017045105.1|DFIC
OG0008626	LOC6496802|XP_032311527.1|DANA	LOC108096035|XP_017052870.1|DFIC
OG0008627	LOC6493016|XP_014764181.1|DANA	LOC108093688|XP_017049359.1|DFIC
OG0008629	LOC6504197|XP_001965165.2|DANA	LOC108094362|XP_017050391.1|DFIC
OG0008630	LOC6506041|XP_032308087.1|DANA	LOC108095038|XP_017051418.1|DFIC
OG0008631	LOC6500831|XP_001954000.1|DANA	LOC108099438|XP_017058464.1|DFIC
OG0008632	LOC6500279|XP_001952883.1|DANA	LOC108098681|XP_017057279.1|DFIC
OG0008633	LOC6495483|XP_014763327.1|DANA	LOC108087654|XP_017040622.1|DFIC
OG0008634	LOC26515529|XP_014759551.1|DANA	LOC108095676|XP_017052337.1|DFIC
OG0008635	LOC6494075|XP_001961028.1|DANA	LOC108101487|XP_017061327.1|DFIC
OG0008636	LOC6500021|XP_001953383.2|DANA	LOC108087924|XP_017040999.1|DFIC
OG0008637	LOC6493227|XP_001957305.2|DANA	LOC108100717|XP_017060240.1|DFIC
OG0008638	LOC6500883|XP_001954101.1|DANA	LOC108087169|XP_017039899.1|DFIC
OG0008639	LOC6501492|XP_032310806.1|DANA	LOC108088518|XP_017041846.1|DFIC
OG0008640	LOC6505867|XP_032305725.1|DANA	LOC108087885|XP_017040952.1|DFIC
OG0008641	LOC6499001|XP_032311745.1|DANA	LOC108097481|XP_017055270.1|DFIC
OG0008642	LOC6499915|XP_001953643.2|DANA	LOC108091989|XP_017046903.1|DFIC
OG0008643	LOC6500283|XP_001952882.1|DANA	LOC108098675|XP_017057259.1|DFIC
OG0008644	LOC6505957|XP_001964682.1|DANA	LOC108086849|XP_017039389.1|DFIC
OG0008645	LOC6496826|XP_001963323.1|DANA	LOC108098186|XP_017056410.1|DFIC, LOC108101995|XP_017062078.1|DFIC
OG0008646	LOC6497615|XP_001961709.1|DANA	LOC108090631|XP_017044899.1|DFIC
OG0008647	LOC6497475|XP_001961999.1|DANA	LOC108092305|XP_017047328.1|DFIC, LOC108092301|XP_017047325.1|DFIC, LOC108092302|XP_017047326.1|DFIC, LOC108092468|XP_017047546.1|DFIC
OG0008648	LOC6498683|XP_001963322.2|DANA	LOC108101994|XP_017062077.1|DFIC, LOC108098207|XP_017056436.1|DFIC
OG0008649	LOC6502743|XP_001965767.1|DANA	LOC108096587|XP_017053775.1|DFIC, LOC108096569|XP_017053754.1|DFIC
OG0008650	LOC6501311|XP_001954970.1|DANA	LOC108096231|XP_017053117.1|DFIC
OG0008651	LOC6494215|XP_001960732.1|DANA	LOC108101610|XP_017061513.1|DFIC
OG0008652	LOC6495014|XP_001959220.1|DANA	LOC108086316|XP_017038705.1|DFIC
OG0008653	LOC6495126|XP_001958997.1|DANA	LOC108093668|XP_017049335.1|DFIC
OG0008654	LOC6495716|XP_001959428.1|DANA	LOC108090958|XP_017045391.1|DFIC
OG0008655	LOC6495435|XP_001958840.1|DANA	LOC108090313|XP_017044414.1|DFIC
OG0008656	LOC6503879|XP_001963767.1|DANA	LOC108097001|XP_017054478.1|DFIC
OG0008656	LOC6504825|XP_001966408.1|DANA	LOC108102115|XP_017062267.1|DFIC
OG0008657	LOC6502185|XP_001966065.1|DANA	LOC108094717|XP_017050946.1|DFIC
OG0008659	LOC6504246|XP_001967385.3|DANA, LOC116655313|XP_032308869.1|DANA, LOC116655306|XP_032308842.1|DANA	LOC108100471|XP_017059891.1|DFIC, LOC108097038|XP_017054556.1|DFIC
OG0008660	LOC6493417|XP_014764373.1|DANA	LOC108099882|XP_017059025.1|DFIC
OG0008661	LOC6506702|XP_001957393.1|DANA	LOC108099714|XP_017058826.1|DFIC
OG0008662	LOC6499190|XP_001955146.1|DANA	LOC108088756|XP_017042192.1|DFIC
OG0008663	LOC6493585|XP_001958042.1|DANA	LOC108088923|XP_017042428.1|DFIC
OG0008664	LOC6492937|XP_001956688.1|DANA	LOC108100482|XP_017059905.1|DFIC
OG0008665	LOC6498221|XP_001962329.1|DANA	LOC108090067|XP_017044067.1|DFIC
OG0008666	LOC6507268|XP_001956355.1|DANA	LOC108088830|XP_017042286.1|DFIC
OG0008667	LOC6507930|XP_001956627.3|DANA	LOC108100136|XP_017059377.1|DFIC
OG0008668	LOC6507394|XP_001956099.2|DANA	LOC108100735|XP_017060261.1|DFIC
OG0008669	LOC6497738|XP_001961451.2|DANA	LOC108086347|XP_017038737.1|DFIC
OG0008670	LOC26514144|XP_014767244.1|DANA, LOC6501546|XP_001955455.2|DANA	LOC108091859|XP_017046728.1|DFIC
OG0008671	LOC26514694|XP_032311278.1|DANA	LOC108097830|XP_017055843.1|DFIC
OG0008672	LOC26514880|XP_014762384.1|DANA, LOC6497360|XP_001962248.2|DANA	LOC108098260|XP_017056549.1|DFIC
OG0008674	LOC6503098|XP_032308977.1|DANA, LOC6503016|XP_001963405.1|DANA, LOC6505821|XP_001965033.2|DANA, LOC6505852|XP_001965036.2|DANA, LOC26515589|XP_014760687.1|DANA, LOC26514841|XP_014760657.2|DANA, LOC6504328|XP_014760429.1|DANA, LOC26513886|XP_014762271.1|DANA, LOC6503090|XP_014761301.2|DANA, LOC26513915|XP_014762275.1|DANA, LOC26513849|XP_014763943.1|DANA, LOC6502299|XP_001966196.1|DANA, LOC6502104|XP_001966203.2|DANA, LOC26514028|XP_014760029.1|DANA, LOC6503087|XP_001963403.2|DANA, LOC116655335|XP_032308969.1|DANA, LOC6503084|XP_001963400.1|DANA, LOC6503089|XP_001963404.2|DANA, LOC26513977|XP_014760897.1|DANA, LOC26515228|XP_032305430.1|DANA, LOC26514505|XP_014760923.1|DANA, LOC26515414|XP_032305560.1|DANA, LOC6502107|XP_001966197.2|DANA, LOC6502302|XP_001966202.1|DANA, LOC6504161|XP_001964296.2|DANA, LOC6504160|XP_001964295.1|DANA, LOC6503013|XP_001963413.2|DANA, LOC116655324|XP_032308939.1|DANA, LOC116654706|XP_032306541.1|DANA	LOC108100659|XP_017060163.1|DFIC
OG0008675	LOC6493616|XP_001958109.1|DANA	LOC108087523|XP_017040416.1|DFIC
OG0008677	LOC6499504|XP_001954489.3|DANA	LOC108095982|XP_017052815.1|DFIC
OG0008679	LOC6501926|XP_001966706.1|DANA	LOC108097777|XP_017055793.1|DFIC
OG0008680	LOC6504975|XP_001965705.2|DANA	LOC108092960|XP_017048332.1|DFIC
OG0008681	LOC6505184|XP_001965499.1|DANA	LOC108088697|XP_017042127.1|DFIC
OG0008682	LOC6501894|XP_001966715.1|DANA	LOC108088639|XP_017042046.1|DFIC
OG0008683	LOC6503765|XP_001963782.1|DANA	LOC108097331|XP_017055049.1|DFIC
OG0008684	LOC6505052|XP_001965554.2|DANA	LOC108097435|XP_017055194.1|DFIC
OG0008685	LOC6494485|XP_001960240.2|DANA	LOC108096831|XP_017054225.1|DFIC
OG0008686	LOC6500813|XP_001953967.1|DANA	LOC108091652|XP_017046446.1|DFIC
OG0008687	LOC6495736|XP_001959466.1|DANA	LOC108090740|XP_017045052.1|DFIC
OG0008688	LOC6504868|XP_001966485.1|DANA	LOC108097079|XP_017054610.1|DFIC
OG0008689	LOC6505711|XP_001964415.1|DANA	LOC108098857|XP_017057513.1|DFIC
OG0008690	LOC6497165|XP_014761539.1|DANA	LOC108101736|XP_017061677.1|DFIC
OG0008691	LOC6493538|XP_032310235.1|DANA	LOC108093151|XP_017048586.1|DFIC
OG0008692	LOC6503667|XP_001963967.2|DANA	LOC108098073|XP_017056254.1|DFIC
OG0008694	LOC6505061|XP_032307893.1|DANA	LOC108088705|XP_017042136.1|DFIC
OG0008695	LOC6496652|XP_001961336.1|DANA	LOC108094196|XP_017050138.1|DFIC
OG0008696	LOC6500481|XP_001953315.2|DANA	LOC108095746|XP_017052415.1|DFIC
OG0008697	LOC6493429|XP_001957729.2|DANA	LOC108100130|XP_017059372.1|DFIC
OG0008698	LOC6505249|XP_014760326.1|DANA	LOC108091076|XP_017045567.1|DFIC
OG0008699	LOC6506370|XP_032310220.1|DANA	LOC108088877|XP_017042360.1|DFIC
OG0008701	LOC6496086|XP_032306908.1|DANA	LOC108090876|XP_017045259.1|DFIC
OG0008702	LOC6500014|XP_001953402.1|DANA	LOC108088073|XP_017041212.1|DFIC
OG0008702	LOC6498543|XP_001963031.3|DANA	LOC108089123|XP_017042728.1|DFIC
OG0008703	LOC6506559|XP_001957646.1|DANA	LOC108089429|XP_017043125.1|DFIC
OG0008704	LOC6498055|XP_001961980.1|DANA	LOC108092511|XP_017047618.1|DFIC
OG0008705	LOC6497759|XP_032307486.1|DANA	LOC108100105|XP_017059340.1|DFIC
OG0008706	LOC6505897|XP_001964569.1|DANA	LOC108100759|XP_017060282.1|DFIC
OG0008707	LOC116656469|XP_032312021.1|DANA	LOC108094596|XP_017050732.1|DFIC
OG0008708	LOC6502928|XP_001963572.1|DANA	LOC108097547|XP_017055391.1|DFIC
OG0008709	LOC6501485|XP_014767070.1|DANA	LOC108088407|XP_017041653.1|DFIC
OG0008710	LOC6500372|XP_001953073.1|DANA	LOC108087317|XP_017040133.1|DFIC
OG0008711	LOC6501296|XP_032306749.1|DANA	LOC108098518|XP_017056972.1|DFIC
OG0008712	LOC6496172|XP_001960371.1|DANA	LOC108093829|XP_017049648.1|DFIC
OG0008714	LOC6502453|XP_001962099.1|DANA	LOC108092520|XP_017047631.1|DFIC
OG0008715	LOC6502649|XP_001952885.1|DANA	LOC108099611|XP_017058723.1|DFIC
OG0008716	LOC6503448|XP_001967500.1|DANA	LOC108091900|XP_017046773.1|DFIC
OG0008717	LOC6506438|XP_001957880.1|DANA	LOC108096403|XP_017053463.1|DFIC
OG0008718	LOC6496063|XP_001960144.3|DANA	LOC108093894|XP_017049739.1|DFIC
OG0008719	LOC6505627|XP_014760735.1|DANA	LOC108100749|XP_017060266.1|DFIC
OG0008721	LOC6502164|XP_032309371.1|DANA	LOC108095498|XP_017052094.1|DFIC
OG0008722	LOC6500969|XP_001954270.1|DANA	LOC108099365|XP_017058346.1|DFIC
OG0008723	LOC6493352|XP_001957577.1|DANA	LOC108096361|XP_017053399.1|DFIC
OG0008724	LOC6498534|XP_032311083.1|DANA	LOC108088769|XP_017042615.1|DFIC, LOC108101223|XP_017060961.1|DFIC
OG0008725	LOC6495594|XP_001959167.1|DANA	LOC108094824|XP_017051083.1|DFIC
OG0008726	LOC6495778|XP_032306572.1|DANA	LOC108096825|XP_017054217.1|DFIC
OG0008727	LOC6502061|XP_001967443.1|DANA, LOC6499715|XP_001954075.1|DANA	LOC108087390|XP_017040221.1|DFIC
OG0008728	LOC6499847|XP_001953779.1|DANA	LOC108086999|XP_017039624.1|DFIC
OG0008729	LOC6507951|XP_032307948.1|DANA	LOC108088736|XP_017042176.1|DFIC
OG0008730	LOC6503846|XP_001963709.1|DANA	LOC108092790|XP_017048044.1|DFIC
OG0008731	LOC6502651|XP_001952910.2|DANA	LOC108091949|XP_017046835.1|DFIC
OG0008732	LOC6497049|XP_001962851.1|DANA	LOC108100886|XP_017060485.1|DFIC
OG0008734	LOC6500989|XP_001954306.1|DANA	LOC108098564|XP_017057066.1|DFIC
OG0008735	LOC6495513|XP_001959007.1|DANA	LOC108094961|XP_017051313.1|DFIC
OG0008736	LOC6495393|XP_001958743.1|DANA	LOC108086444|XP_017038851.1|DFIC
OG0008737	LOC6499623|XP_001954273.1|DANA	LOC108099389|XP_017058376.1|DFIC
OG0008738	LOC6498199|XP_001962281.2|DANA	LOC108092995|XP_017048381.1|DFIC
OG0008739	LOC6503188|XP_001967723.2|DANA, LOC6493223|XP_001957296.1|DANA	LOC108100620|XP_017060102.1|DFIC
OG0008740	LOC6494629|XP_001959984.2|DANA	LOC108090700|XP_017044980.1|DFIC
OG0008741	LOC6504025|XP_001964029.1|DANA	LOC108090750|XP_017045070.1|DFIC
OG0008742	LOC6502796|XP_001957022.1|DANA	LOC108099156|XP_017057989.1|DFIC
OG0008743	LOC6495271|XP_001958728.1|DANA	LOC108086451|XP_017038858.1|DFIC
OG0008744	LOC6494566|XP_001960091.1|DANA	LOC108101475|XP_017061310.1|DFIC
OG0008745	LOC6501969|XP_001966784.1|DANA	LOC108097602|XP_017055498.1|DFIC
OG0008746	LOC6501230|XP_001954806.1|DANA	LOC108101103|XP_017060802.1|DFIC
OG0008747	LOC6493149|XP_001957151.2|DANA	LOC108093229|XP_017048688.1|DFIC
OG0008748	LOC6497550|XP_001961842.1|DANA	LOC108101302|XP_017061092.1|DFIC
OG0008749	LOC6497584|XP_001961763.1|DANA	LOC108100045|XP_017059265.1|DFIC
OG0008750	LOC6496971|XP_001963022.1|DANA	LOC108089214|XP_017042853.1|DFIC
OG0008751	LOC6500464|XP_001953273.1|DANA, LOC6500571|XP_001953500.1|DANA	LOC108096109|XP_017052975.1|DFIC, LOC108096139|XP_017053008.1|DFIC
OG0008753	LOC6507203|XP_001956492.1|DANA	LOC108099833|XP_017058953.1|DFIC
OG0008754	LOC6494035|XP_001961107.1|DANA	LOC108094772|XP_017051034.1|DFIC
OG0008755	LOC6499086|XP_001955334.3|DANA	LOC108088358|XP_017041593.1|DFIC
OG0008756	LOC6499910|XP_001953652.1|DANA	LOC108087887|XP_017040954.1|DFIC
OG0008757	LOC6499735|XP_032305634.1|DANA	LOC108099297|XP_017058180.1|DFIC
OG0008758	LOC6497644|XP_001961646.2|DANA	LOC108091485|XP_017046195.1|DFIC
OG0008759	LOC6497592|XP_032307774.1|DANA	LOC108098703|XP_017057305.1|DFIC
OG0008760	LOC6496912|XP_001963159.1|DANA	LOC108100094|XP_017059327.1|DFIC
OG0008761	LOC6504794|XP_014760466.1|DANA	LOC108098718|XP_017057326.1|DFIC, LOC108102197|XP_017062392.1|DFIC
OG0008762	LOC6495212|XP_001958839.1|DANA	LOC108090312|XP_017044413.1|DFIC
OG0008763	LOC6497341|XP_001962287.1|DANA	LOC108093010|XP_017048402.1|DFIC
OG0008764	LOC6497097|XP_001962763.3|DANA	LOC108095537|XP_017052156.1|DFIC, LOC108098294|XP_017056592.1|DFIC
OG0008765	LOC6496237|XP_001960514.1|DANA	LOC108096664|XP_017053926.1|DFIC
OG0008766	LOC6498128|XP_001962136.2|DANA	LOC108094096|XP_017050009.1|DFIC
OG0008767	LOC6495613|XP_001959219.1|DANA	LOC108086304|XP_017038685.1|DFIC
OG0008768	LOC6494108|XP_001960955.1|DANA	LOC108101888|XP_017061932.1|DFIC
OG0008769	LOC6495662|XP_001959334.1|DANA	LOC108101420|XP_017061235.1|DFIC
OG0008770	LOC6494813|XP_001959612.2|DANA	LOC108094007|XP_017049923.1|DFIC
OG0008771	LOC6495400|XP_032306636.1|DANA	LOC108086405|XP_017038796.1|DFIC
OG0008772	LOC6495272|XP_001958727.1|DANA	LOC108086452|XP_017038859.1|DFIC
OG0008773	LOC26514272|XP_014763994.1|DANA	LOC108094013|XP_017049929.1|DFIC
OG0008774	LOC6495116|XP_001959020.1|DANA	LOC108094967|XP_017051319.1|DFIC
OG0008775	LOC6496270|XP_001960579.2|DANA	LOC108093711|XP_017049398.1|DFIC
OG0008776	LOC6502524|XP_001959969.3|DANA	LOC108086750|XP_017039279.1|DFIC
OG0008777	LOC6495858|XP_001959720.2|DANA	LOC108096845|XP_017054247.1|DFIC
OG0008778	LOC6496642|XP_001961318.1|DANA	LOC108094299|XP_017050304.1|DFIC
OG0008779	LOC6505148|XP_001965440.1|DANA	LOC108097204|XP_017054839.1|DFIC
OG0008780	LOC6499455|XP_001954603.1|DANA	LOC108091389|XP_017046059.1|DFIC
OG0008781	LOC6503609|XP_001964068.1|DANA	LOC108097353|XP_017055078.1|DFIC
OG0008782	LOC6493548|XP_032309596.1|DANA	LOC108096385|XP_017053434.1|DFIC
OG0008783	LOC6494429|XP_001960338.1|DANA	LOC108096543|XP_017053719.1|DFIC
OG0008784	LOC6493210|XP_014764253.1|DANA	LOC108100555|XP_017060016.1|DFIC
OG0008785	LOC6493471|XP_014764401.1|DANA	LOC108089739|XP_017043610.1|DFIC
OG0008786	LOC6498383|XP_001962682.2|DANA	LOC108093392|XP_017048901.1|DFIC
OG0008787	LOC6507309|XP_001956274.1|DANA	LOC108087550|XP_017040460.1|DFIC
OG0008788	LOC6493307|XP_001957493.1|DANA, LOC6493306|XP_032309865.1|DANA	LOC108093237|XP_017048700.1|DFIC
OG0008789	LOC6507393|XP_001956100.2|DANA	LOC108100734|XP_017060260.1|DFIC
OG0008790	LOC6495423|XP_001958818.1|DANA	LOC108090464|XP_017044651.1|DFIC
OG0008791	LOC6496050|XP_001960117.1|DANA	LOC108093791|XP_017049561.1|DFIC, LOC108093635|XP_017049282.1|DFIC
OG0008792	LOC6496131|XP_001960294.2|DANA	LOC108090767|XP_017045095.1|DFIC
OG0008793	LOC6496645|XP_001961322.1|DANA, LOC6496646|XP_001961323.1|DANA	LOC108089657|XP_017043517.1|DFIC
OG0008794	LOC6496831|XP_001963315.1|DANA	LOC108102021|XP_017062114.1|DFIC, LOC108098286|XP_017056582.1|DFIC
OG0008795	LOC116655268|XP_032308773.1|DANA, LOC116655293|XP_032308821.1|DANA, LOC116655288|XP_032308800.1|DANA, LOC116655282|XP_032308793.1|DANA, LOC6500614|XP_032308765.1|DANA	LOC108098975|XP_017057680.1|DFIC
OG0008796	LOC6499578|XP_001954352.1|DANA	LOC108095718|XP_017052382.1|DFIC
OG0008797	LOC6499685|XP_001954143.1|DANA	LOC108098971|XP_017057676.1|DFIC
OG0008798	LOC6505960|XP_001964685.3|DANA	LOC108086865|XP_017039415.1|DFIC, LOC108086864|XP_017039414.1|DFIC
OG0008799	LOC6496044|XP_001960108.1|DANA	LOC108101590|XP_017061491.1|DFIC
OG0008800	LOC6498098|XP_001962075.3|DANA, LOC6498097|XP_032307673.1|DANA	LOC108092280|XP_017047304.1|DFIC, LOC108091662|XP_017046463.1|DFIC
OG0008801	LOC26514723|XP_014765659.1|DANA	LOC108093244|XP_017048708.1|DFIC, LOC108093247|XP_017048711.1|DFIC
OG0008805	LOC6505005|XP_032307976.1|DANA	LOC108098079|XP_017056266.1|DFIC
OG0008806	LOC26514320|XP_014767271.1|DANA	LOC108094566|XP_017050667.1|DFIC
OG0008807	LOC6502273|XP_014759989.1|DANA	LOC108097990|XP_017056114.1|DFIC
OG0008808	LOC6503562|XP_001964154.2|DANA	LOC108095564|XP_017052201.1|DFIC
OG0008809	LOC6505692|XP_001964447.1|DANA	LOC108099635|XP_017058754.1|DFIC
OG0008811	LOC6505646|XP_001964538.2|DANA	LOC108097477|XP_017055245.1|DFIC
OG0008813	LOC6505842|XP_032305549.1|DANA	LOC108098921|XP_017057614.1|DFIC
OG0008814	LOC6494900|XP_001959463.1|DANA	LOC108090801|XP_017045143.1|DFIC
OG0008815	LOC6507545|XP_001955889.1|DANA	LOC108099010|XP_017057733.1|DFIC
OG0008816	LOC6493364|XP_001957604.1|DANA	LOC108100426|XP_017059820.1|DFIC
OG0008819	LOC6495511|XP_001959004.1|DANA	LOC108094940|XP_017051290.1|DFIC
OG0008820	LOC6505418|XP_001964886.1|DANA	LOC108097836|XP_017055848.1|DFIC
OG0008822	LOC6498578|XP_032311283.1|DANA	LOC108089117|XP_017042718.1|DFIC
OG0008825	LOC6493288|XP_001957450.1|DANA	LOC108095418|XP_017052013.1|DFIC
OG0008829	LOC6502233|XP_001966032.1|DANA	LOC108097136|XP_017054722.1|DFIC
OG0008830	LOC6505098|XP_032307968.1|DANA	LOC108088593|XP_017041929.1|DFIC
OG0008831	LOC6504859|XP_001966466.1|DANA	LOC108097159|XP_017054778.1|DFIC
OG0008832	LOC6504654|XP_001966465.1|DANA	LOC108097092|XP_017054638.1|DFIC
OG0008833	LOC6503663|XP_032308575.1|DANA	LOC108098094|XP_017056289.1|DFIC
OG0008834	LOC6499885|XP_001953699.1|DANA	LOC108095849|XP_017052636.1|DFIC
OG0008835	LOC26514434|XP_014760920.1|DANA	LOC108093337|XP_017048822.1|DFIC
