Orthogroup	DANA.longest_only	DGUA.longest_only
OG0010329	LOC6493175|XP_032310761.1|DANA	LOC117588938|XP_034136407.1|DGUA
OG0010330	LOC6493689|XP_001958242.1|DANA	LOC117579941|XP_034121988.1|DGUA
OG0010331	LOC6507208|XP_032309925.1|DANA	LOC117579602|XP_034121426.1|DGUA
OG0010332	LOC6502182|XP_001966068.3|DANA	LOC117581032|XP_034123753.1|DGUA
OG0010333	LOC6496999|XP_001962959.1|DANA	LOC117584625|XP_034129537.1|DGUA
OG0010334	LOC6506043|XP_001965089.1|DANA	LOC117582475|XP_034126109.1|DGUA
OG0010335	LOC6505312|XP_001965741.2|DANA	LOC117590943|XP_034139877.1|DGUA
OG0010336	LOC6504124|XP_001964234.2|DANA	LOC117588664|XP_034135997.1|DGUA
OG0010337	LOC6503570|XP_001964139.1|DANA	LOC117591029|XP_034140015.1|DGUA
OG0010338	LOC6504594|XP_001966563.1|DANA	LOC117581538|XP_034124743.1|DGUA
OG0010339	LOC6506799|XP_001957219.2|DANA	LOC117587065|XP_034133398.1|DGUA
OG0010340	LOC6503661|XP_001963980.1|DANA	LOC117588573|XP_034135860.1|DGUA
OG0010341	LOC6503660|XP_001963982.1|DANA	LOC117588572|XP_034135859.1|DGUA
OG0010342	LOC6502171|XP_032309373.1|DANA	LOC117590544|XP_034139164.1|DGUA
OG0010343	LOC6502255|XP_001966091.1|DANA	LOC117580984|XP_034123670.1|DGUA
OG0010344	LOC6502154|XP_001966113.1|DANA	LOC117581466|XP_034124579.1|DGUA
OG0010345	LOC6503122|XP_001963463.2|DANA	LOC117591376|XP_034140509.1|DGUA
OG0010346	LOC6504810|XP_001966381.1|DANA	LOC117590768|XP_034139605.1|DGUA
OG0010347	LOC6503848|XP_001963711.1|DANA	LOC117581523|XP_034124708.1|DGUA
OG0010348	LOC6495421|XP_001958812.1|DANA	LOC117592310|XP_034141875.1|DGUA
OG0010349	LOC6504169|XP_001964307.3|DANA	LOC117590710|XP_034139501.1|DGUA
OG0010350	LOC6503471|XP_032308696.1|DANA	LOC117580751|XP_034123334.1|DGUA
OG0010351	LOC6503073|XP_001963377.1|DANA	LOC117591043|XP_034140029.1|DGUA
OG0010352	LOC6504057|XP_001964093.3|DANA	LOC117588739|XP_034136107.1|DGUA
OG0010353	LOC6501870|XP_001966773.1|DANA	LOC117581175|XP_034124009.1|DGUA
OG0010354	LOC6502353|XP_001967544.1|DANA	LOC117581584|XP_034124826.1|DGUA
OG0010355	LOC6503894|XP_001963799.3|DANA	LOC117580788|XP_034123375.1|DGUA
OG0010356	LOC6505092|XP_032308000.1|DANA	LOC117588382|XP_034135497.1|DGUA
OG0010357	LOC6504464|XP_001966953.1|DANA	LOC117588371|XP_034135478.1|DGUA
OG0010358	LOC6504988|XP_001965681.1|DANA	LOC117581352|XP_034124375.1|DGUA
OG0010359	LOC6504807|XP_032309091.1|DANA	LOC117590784|XP_034139624.1|DGUA
OG0010360	LOC6504804|XP_001966376.1|DANA	LOC117590702|XP_034139492.1|DGUA
OG0010361	LOC6504698|XP_001966375.1|DANA	LOC117590697|XP_034139489.1|DGUA
OG0010362	LOC6504797|XP_001966361.1|DANA	LOC117590731|XP_034139530.1|DGUA
OG0010363	LOC6501968|XP_001966783.1|DANA	LOC117581345|XP_034124363.1|DGUA
OG0010364	LOC6502740|XP_032311943.1|DANA	LOC117590354|XP_034138780.1|DGUA
OG0010365	LOC6504394|XP_001967058.1|DANA	LOC117581252|XP_034124147.1|DGUA
OG0010366	LOC6504961|XP_001965730.1|DANA	LOC117580981|XP_034123666.1|DGUA
OG0010367	LOC6501998|XP_032308168.1|DANA	LOC117588603|XP_034135903.1|DGUA
OG0010368	LOC6502003|XP_001966850.1|DANA	LOC117588610|XP_034135911.1|DGUA
OG0010369	LOC6505117|XP_001965425.1|DANA	LOC117590247|XP_034138611.1|DGUA
OG0010370	LOC6501899|XP_001966705.3|DANA	LOC117580776|XP_034123363.1|DGUA
OG0010371	LOC6501913|XP_001966681.3|DANA	LOC117581284|XP_034124199.1|DGUA
OG0010372	LOC6505231|XP_001965586.1|DANA	LOC117588693|XP_034136032.1|DGUA
OG0010373	LOC6505227|XP_001965583.1|DANA	LOC117588362|XP_034135468.1|DGUA
OG0010374	LOC6505308|XP_001965735.1|DANA	LOC117590952|XP_034139891.1|DGUA
OG0010375	LOC6504955|XP_001965736.1|DANA	LOC117590953|XP_034139892.1|DGUA
OG0010376	LOC6504584|XP_001966582.1|DANA	LOC117581303|XP_034124235.1|DGUA
OG0010377	LOC6504828|XP_001966411.2|DANA	LOC117580860|XP_034123499.1|DGUA
OG0010378	LOC6503771|XP_001963772.2|DANA	LOC117580781|XP_034123368.1|DGUA
OG0010379	LOC26514791|XP_014759307.1|DANA	LOC117588596|XP_034135892.1|DGUA
OG0010380	LOC6503838|XP_001963695.1|DANA	LOC117580794|XP_034123380.1|DGUA
OG0010381	LOC26514577|XP_014761220.1|DANA	LOC117581367|XP_034124393.1|DGUA
OG0010382	LOC6503819|XP_001963683.1|DANA	LOC117580898|XP_034123549.1|DGUA
OG0010383	LOC6503828|XP_001963679.1|DANA	LOC117580829|XP_034123441.1|DGUA
OG0010384	LOC6504044|XP_001964072.1|DANA	LOC117590773|XP_034139612.1|DGUA
OG0010385	LOC6497710|XP_032307505.1|DANA	LOC117591309|XP_034140406.1|DGUA
OG0010386	LOC6497757|XP_001961418.1|DANA	LOC117590917|XP_034139840.1|DGUA
OG0010387	LOC6497823|XP_001961523.1|DANA	LOC117590905|XP_034139826.1|DGUA
OG0010388	LOC6496969|XP_001963027.1|DANA	LOC117588192|XP_034135205.1|DGUA
OG0010389	LOC6505394|XP_001964876.2|DANA	LOC117588189|XP_034135200.1|DGUA
OG0010390	LOC26514738|XP_014762362.1|DANA	LOC117584636|XP_034129552.1|DGUA
OG0010391	LOC6498430|XP_001962801.2|DANA	LOC117584624|XP_034129536.1|DGUA
OG0010392	LOC6505357|XP_001964851.1|DANA	LOC117587678|XP_034134460.1|DGUA
OG0010393	LOC6497798|XP_001961470.1|DANA	LOC117584310|XP_034129027.1|DGUA
OG0010394	LOC6496996|XP_001962966.3|DANA	LOC117584519|XP_034129355.1|DGUA
OG0010395	LOC6498259|XP_001962416.2|DANA	LOC117588159|XP_034135158.1|DGUA
OG0010396	LOC6498358|XP_001962619.2|DANA	LOC117583921|XP_034128491.1|DGUA
OG0010397	LOC6505664|XP_001964982.1|DANA	LOC117584635|XP_034129551.1|DGUA
OG0010398	LOC6504322|XP_001965040.3|DANA	LOC117587666|XP_034134448.1|DGUA
OG0010399	LOC6505894|XP_001965044.2|DANA	LOC117587538|XP_034134233.1|DGUA
OG0010400	LOC6505947|XP_001965053.1|DANA	LOC117587813|XP_034134660.1|DGUA
OG0010401	LOC6504303|XP_001965061.1|DANA	LOC117587808|XP_034134653.1|DGUA
OG0010402	LOC6504560|XP_032311256.1|DANA	LOC117587713|XP_034134507.1|DGUA
OG0010403	LOC6505449|XP_001964913.1|DANA	LOC117587710|XP_034134505.1|DGUA
OG0010404	LOC6497265|XP_001962442.1|DANA	LOC117587874|XP_034134743.1|DGUA
OG0010405	LOC6497266|XP_001962441.1|DANA	LOC117587875|XP_034134744.1|DGUA
OG0010406	LOC6498274|XP_001962437.2|DANA, LOC6498275|XP_001962438.1|DANA	LOC117587877|XP_034134745.1|DGUA
OG0010407	LOC6494037|XP_032306003.1|DANA	LOC117587703|XP_034134491.1|DGUA
OG0010408	LOC6502487|XP_001966892.1|DANA	LOC117587537|XP_034134232.1|DGUA
OG0010409	LOC116654903|XP_032307404.1|DANA	LOC117584254|XP_034128949.1|DGUA
OG0010410	LOC26514493|XP_014762334.1|DANA	LOC117583979|XP_034128576.1|DGUA
OG0010411	LOC6504297|XP_032311024.1|DANA	LOC117581797|XP_034125129.1|DGUA
OG0010412	LOC116654943|XP_032307632.1|DANA	LOC117581948|XP_034125321.1|DGUA
OG0010413	LOC6498100|XP_001962077.1|DANA	LOC117581953|XP_034125327.1|DGUA
OG0010414	LOC6498096|XP_001962073.1|DANA	LOC117581986|XP_034125369.1|DGUA
OG0010415	LOC6503479|XP_001965309.2|DANA	LOC117584459|XP_034129266.1|DGUA
OG0010416	LOC6496881|XP_001963215.1|DANA	LOC117584163|XP_034128818.1|DGUA
OG0010417	LOC6498636|XP_001963212.1|DANA	LOC117584213|XP_034128873.1|DGUA
OG0010418	LOC6496888|XP_001963204.1|DANA	LOC117584223|XP_034128895.1|DGUA
OG0010419	LOC6498618|XP_001963165.2|DANA	LOC117584463|XP_034129271.1|DGUA
OG0010420	LOC6497401|XP_001962159.1|DANA	LOC117584665|XP_034129584.1|DGUA
OG0010421	LOC6496867|XP_032311464.1|DANA	LOC117582075|XP_034125523.1|DGUA
OG0010422	LOC6497041|XP_001962866.3|DANA	LOC117584446|XP_034129254.1|DGUA
OG0010423	LOC26514925|XP_014762387.1|DANA	LOC117587681|XP_034134464.1|DGUA
OG0010424	LOC26514608|XP_014762349.1|DANA	LOC117584395|XP_034129143.1|DGUA
OG0010425	LOC6497631|XP_001961673.1|DANA	LOC117582005|XP_034125391.1|DGUA
OG0010426	LOC6497898|XP_001961672.3|DANA	LOC117581902|XP_034125261.1|DGUA
OG0010427	LOC6497962|XP_001961803.1|DANA	LOC117584400|XP_034129154.1|DGUA
OG0010428	LOC6497966|XP_001961810.2|DANA	LOC117584835|XP_034129856.1|DGUA
OG0010429	LOC6498132|XP_032307483.1|DANA	LOC117581695|XP_034124963.1|DGUA
OG0010430	LOC6496837|XP_001963306.1|DANA	LOC117582116|XP_034125581.1|DGUA
OG0010431	LOC6497485|XP_001961985.1|DANA	LOC117581995|XP_034125382.1|DGUA
OG0010432	LOC6497483|XP_001961987.1|DANA	LOC117581996|XP_034125383.1|DGUA
OG0010433	LOC6497478|XP_001961995.1|DANA	LOC117582613|XP_034126378.1|DGUA
OG0010434	LOC6497426|XP_001962112.2|DANA	LOC117582528|XP_034126220.1|DGUA
OG0010435	LOC6506265|XP_001965144.2|DANA	LOC117584772|XP_034129765.1|DGUA
OG0010436	LOC6498444|XP_001962830.1|DANA	LOC117582118|XP_034125585.1|DGUA
OG0010437	LOC6497291|XP_001962380.1|DANA	LOC117584342|XP_034129065.1|DGUA
OG0010439	LOC6504180|XP_001965175.1|DANA	LOC117591069|XP_034140062.1|DGUA
OG0010440	LOC6497601|XP_001961731.1|DANA	LOC117584218|XP_034128888.1|DGUA
OG0010441	LOC26514514|XP_014762342.1|DANA	LOC117584468|XP_034129280.1|DGUA
OG0010442	LOC6500022|XP_001953377.1|DANA	LOC117586399|XP_034132322.1|DGUA
OG0010443	LOC6497350|XP_001962267.1|DANA	LOC117584108|XP_034128747.1|DGUA
OG0010444	LOC6497351|XP_001962264.1|DANA	LOC117584130|XP_034128774.1|DGUA
OG0010445	LOC6496717|XP_001967322.1|DANA	LOC117584101|XP_034128741.1|DGUA
OG0010446	LOC6497865|XP_001961594.2|DANA	LOC117581884|XP_034125241.1|DGUA
OG0010447	LOC6507327|XP_001956235.2|DANA	LOC117589291|XP_034136972.1|DGUA
OG0010448	LOC6506478|XP_001957798.1|DANA	LOC117580406|XP_034122844.1|DGUA
OG0010449	LOC6507639|XP_032309658.1|DANA	LOC117579207|XP_034120867.1|DGUA
OG0010450	LOC6507055|XP_001956742.1|DANA	LOC117587200|XP_034133635.1|DGUA
OG0010451	LOC6492969|XP_001956765.1|DANA	LOC117587400|XP_034133947.1|DGUA
OG0010452	LOC6493553|XP_001957984.1|DANA	LOC117579275|XP_034120962.1|DGUA
OG0010453	LOC6493557|XP_001957992.1|DANA	LOC117579273|XP_034120959.1|DGUA
OG0010454	LOC6493377|XP_001957636.1|DANA	LOC117588871|XP_034136269.1|DGUA
OG0010455	LOC6507295|XP_001956296.1|DANA	LOC117580337|XP_034122732.1|DGUA
OG0010456	LOC6506546|XP_001957679.1|DANA	LOC117589190|XP_034136807.1|DGUA
OG0010457	LOC26514992|XP_014765690.1|DANA	LOC117579464|XP_034121243.1|DGUA
OG0010458	LOC116655819|XP_032310175.1|DANA	LOC117579560|XP_034121372.1|DGUA
OG0010459	LOC26515607|XP_014765747.1|DANA	LOC117579682|XP_034121561.1|DGUA
OG0010460	LOC6507703|XP_001956172.2|DANA	LOC117579686|XP_034121564.1|DGUA
OG0010461	LOC6507339|XP_001956219.1|DANA	LOC117579542|XP_034121351.1|DGUA
OG0010462	LOC6507671|XP_001956120.1|DANA	LOC117588997|XP_034136496.1|DGUA
OG0010463	LOC6506800|XP_001957213.1|DANA	LOC117588969|XP_034136448.1|DGUA
OG0010464	LOC6506806|XP_001957204.1|DANA	LOC117588946|XP_034136416.1|DGUA
OG0010465	LOC6506813|XP_001957189.1|DANA	LOC117588964|XP_034136443.1|DGUA
OG0010466	LOC6506817|XP_001957180.1|DANA	LOC117588934|XP_034136402.1|DGUA
OG0010467	LOC6506818|XP_001957179.2|DANA	LOC117588955|XP_034136433.1|DGUA
OG0010468	LOC6506921|XP_001956993.2|DANA	LOC117580512|XP_034122995.1|DGUA
OG0010469	LOC6507450|XP_001955987.1|DANA	LOC117579800|XP_034121765.1|DGUA
OG0010470	LOC6493199|XP_001957249.1|DANA	LOC117589273|XP_034136955.1|DGUA
OG0010471	LOC6493499|XP_001957872.1|DANA	LOC117589442|XP_034137272.1|DGUA
OG0010472	LOC6507483|XP_001955912.1|DANA	LOC117589137|XP_034136713.1|DGUA
OG0010473	LOC6493324|XP_032309829.1|DANA	LOC117579429|XP_034121202.1|DGUA
OG0010474	LOC116655811|XP_032310101.1|DANA	LOC117587344|XP_034133875.1|DGUA
OG0010475	LOC6506827|XP_001957160.1|DANA	LOC117587155|XP_034133551.1|DGUA
OG0010476	LOC6502824|XP_001956317.1|DANA	LOC117580290|XP_034122655.1|DGUA
OG0010477	LOC6506855|XP_001957114.1|DANA	LOC117587202|XP_034133638.1|DGUA
OG0010478	LOC6506424|XP_001957907.3|DANA	LOC117579561|XP_034121373.1|DGUA
OG0010479	LOC6506417|XP_001957918.1|DANA	LOC117579855|XP_034121857.1|DGUA
OG0010480	LOC6506956|XP_001956926.2|DANA	LOC117589048|XP_034136566.1|DGUA
OG0010481	LOC6506527|XP_001957708.1|DANA	LOC117587384|XP_034133928.1|DGUA
OG0010482	LOC6506646|XP_001957479.2|DANA	LOC117589371|XP_034137173.1|DGUA
OG0010483	LOC6507246|XP_001956397.2|DANA	LOC117579937|XP_034121983.1|DGUA
OG0010484	LOC6506084|XP_001958587.2|DANA	LOC117589031|XP_034136550.1|DGUA
OG0010485	LOC6506250|XP_001958265.2|DANA	LOC117580565|XP_034123057.1|DGUA
OG0010486	LOC6507792|XP_001956353.1|DANA	LOC117579154|XP_034120804.1|DGUA
OG0010487	LOC6507912|XP_001956589.1|DANA	LOC117580398|XP_034122835.1|DGUA
OG0010488	LOC6507858|XP_001956480.1|DANA	LOC117579191|XP_034120850.1|DGUA
OG0010489	LOC6507229|XP_001956427.1|DANA	LOC117579225|XP_034120890.1|DGUA
OG0010490	LOC6494993|XP_001959257.2|DANA	LOC117588390|XP_034135533.1|DGUA
OG0010491	LOC6496115|XP_001960261.1|DANA	LOC117592650|XP_034142485.1|DGUA
OG0010492	LOC6506278|XP_001958211.3|DANA	LOC117579371|XP_034121129.1|DGUA
OG0010493	LOC26515343|XP_014765722.1|DANA	LOC117579206|XP_034120866.1|DGUA
OG0010494	LOC6506101|XP_001958550.2|DANA	LOC117579379|XP_034121143.1|DGUA
OG0010495	LOC6493837|XP_001958534.2|DANA	LOC117580108|XP_034122272.1|DGUA
OG0010496	LOC6506670|XP_032310849.1|DANA	LOC117579072|XP_034120667.1|DGUA
OG0010497	LOC6506675|XP_032310675.1|DANA	LOC117580484|XP_034122957.1|DGUA
OG0010498	LOC6495792|XP_001959595.1|DANA	LOC117588674|XP_034136012.1|DGUA
OG0010499	LOC6495064|XP_001959143.1|DANA	LOC117582291|XP_034125822.1|DGUA
OG0010500	LOC6495054|XP_001959162.1|DANA	LOC117592497|XP_034142233.1|DGUA
OG0010501	LOC6494217|XP_001960728.1|DANA	LOC117592558|XP_034142324.1|DGUA
OG0010502	LOC6493608|XP_032310742.1|DANA	LOC117580490|XP_034122969.1|DGUA
OG0010503	LOC6495370|XP_001958683.1|DANA	LOC117582591|XP_034126343.1|DGUA
OG0010504	LOC6494054|XP_014762621.1|DANA	LOC117591938|XP_034141237.1|DGUA
OG0010506	LOC6494615|XP_001960005.1|DANA	LOC117578454|XP_034119870.1|DGUA
OG0010507	LOC6494401|XP_001960397.1|DANA	LOC117587313|XP_034133833.1|DGUA
OG0010508	LOC6494720|XP_001959799.1|DANA	LOC117579646|XP_034121521.1|DGUA
OG0010509	LOC6495956|XP_001959930.2|DANA	LOC117591908|XP_034141190.1|DGUA
OG0010510	LOC6496262|XP_001960565.1|DANA	LOC117583638|XP_034127980.1|DGUA
OG0010511	LOC6502520|XP_001960156.3|DANA	LOC117592565|XP_034142336.1|DGUA
OG0010512	LOC6502585|XP_001960941.1|DANA	LOC117587266|XP_034133735.1|DGUA
OG0010513	LOC6494114|XP_001960936.1|DANA	LOC117583627|XP_034127970.1|DGUA
OG0010514	LOC6494117|XP_001960933.3|DANA	LOC117582185|XP_034125682.1|DGUA
OG0010515	LOC6495478|XP_001958935.2|DANA	LOC117592700|XP_034142557.1|DGUA
OG0010516	LOC6495449|XP_001958867.1|DANA	LOC117582330|XP_034125874.1|DGUA
OG0010517	LOC6495121|XP_001959012.1|DANA	LOC117590388|XP_034138866.1|DGUA
OG0010518	LOC26515006|XP_014764071.1|DANA	LOC117589858|XP_034138017.1|DGUA
OG0010519	LOC6495945|XP_001959903.2|DANA	LOC117592110|XP_034141523.1|DGUA
OG0010520	LOC6496361|XP_001960763.1|DANA	LOC117591974|XP_034141300.1|DGUA
OG0010521	LOC6502560|XP_001959386.1|DANA	LOC117583835|XP_034128328.1|DGUA
OG0010522	LOC6495419|XP_001958806.1|DANA	LOC117592307|XP_034141872.1|DGUA
OG0010523	LOC6495227|XP_001958807.2|DANA	LOC117592305|XP_034141870.1|DGUA
OG0010524	LOC6494461|XP_001960284.1|DANA	LOC117590747|XP_034139551.1|DGUA
OG0010525	LOC6494590|XP_001960051.1|DANA	LOC117592452|XP_034142107.1|DGUA
OG0010526	LOC6494591|XP_001960049.1|DANA	LOC117583898|XP_034128462.1|DGUA
OG0010527	LOC6494431|XP_001960323.1|DANA	LOC117592641|XP_034142475.1|DGUA
OG0010528	LOC6496151|XP_032306460.1|DANA	LOC117590760|XP_034139596.1|DGUA
OG0010529	LOC6494427|XP_001960343.1|DANA	LOC117584296|XP_034129014.1|DGUA
OG0010530	LOC6494283|XP_001960608.1|DANA	LOC117580123|XP_034122349.1|DGUA
OG0010531	LOC6499217|XP_001955083.1|DANA	LOC117585549|XP_034130961.1|DGUA
OG0010532	LOC6499626|XP_001954268.1|DANA	LOC117586601|XP_034132675.1|DGUA
OG0010533	LOC6506259|XP_001958249.1|DANA	LOC117580370|XP_034122790.1|DGUA
OG0010534	LOC6501297|XP_001954942.1|DANA	LOC117585105|XP_034130275.1|DGUA
OG0010535	LOC6500413|XP_001953167.1|DANA	LOC117586213|XP_034132043.1|DGUA
OG0010536	LOC6500132|XP_001953162.1|DANA	LOC117586122|XP_034131877.1|DGUA
OG0010537	LOC6500968|XP_001954264.2|DANA	LOC117586128|XP_034131884.1|DGUA
OG0010538	LOC6494719|XP_001965961.2|DANA	LOC117586715|XP_034132884.1|DGUA
OG0010539	LOC6500506|XP_001953362.2|DANA	LOC117586386|XP_034132308.1|DGUA
OG0010540	LOC6498981|XP_001955567.1|DANA	LOC117583294|XP_034127423.1|DGUA
OG0010541	LOC6507881|XP_001956518.2|DANA	LOC117579839|XP_034121827.1|DGUA
OG0010542	LOC6502616|XP_001955145.1|DANA	LOC117583006|XP_034127048.1|DGUA
OG0010543	LOC6501594|XP_032312018.1|DANA	LOC117591462|XP_034140630.1|DGUA
OG0010544	LOC6500184|XP_001953067.1|DANA	LOC117589513|XP_034137391.1|DGUA
OG0010545	LOC6499711|XP_032305566.1|DANA	LOC117589577|XP_034137524.1|DGUA
OG0010546	LOC6505861|XP_001964504.1|DANA	LOC117585021|XP_034130153.1|DGUA
OG0010547	LOC6505662|XP_001964507.1|DANA	LOC117585023|XP_034130155.1|DGUA
OG0010548	LOC6501343|XP_001955031.1|DANA	LOC117583228|XP_034127338.1|DGUA
OG0010549	LOC6505875|XP_001964529.1|DANA	LOC117585759|XP_034131306.1|DGUA
OG0010550	LOC6506006|XP_001964768.1|DANA	LOC117584967|XP_034130056.1|DGUA
OG0010551	LOC6505517|XP_001964782.1|DANA	LOC117585837|XP_034131469.1|DGUA
OG0010552	LOC6505943|XP_001964656.2|DANA	LOC117583199|XP_034127293.1|DGUA
OG0010553	LOC6505582|XP_001964657.2|DANA	LOC117583200|XP_034127295.1|DGUA
OG0010554	LOC6501467|XP_001955312.1|DANA	LOC117583411|XP_034127590.1|DGUA
OG0010555	LOC6499791|XP_001953906.1|DANA	LOC117589504|XP_034137377.1|DGUA
OG0010556	LOC6501007|XP_001954362.1|DANA	LOC117591204|XP_034140235.1|DGUA
OG0010557	LOC6501042|XP_001954444.1|DANA	LOC117585092|XP_034130251.1|DGUA
OG0010558	LOC6498970|XP_001955585.2|DANA	LOC117585161|XP_034130388.1|DGUA
OG0010559	LOC116654575|XP_032305759.1|DANA	LOC117591133|XP_034140133.1|DGUA
OG0010560	LOC6500576|XP_014766634.1|DANA	LOC117586187|XP_034132002.1|DGUA
OG0010561	LOC6499548|XP_032311838.1|DANA	LOC117585582|XP_034131010.1|DGUA
OG0010562	LOC6500227|XP_001952986.1|DANA	LOC117586567|XP_034132618.1|DGUA
OG0010563	LOC6500331|XP_001952984.1|DANA	LOC117586568|XP_034132619.1|DGUA
OG0010564	LOC6505587|XP_001964643.1|DANA	LOC117582709|XP_034126521.1|DGUA
OG0010565	LOC6498980|XP_001955569.1|DANA	LOC117583452|XP_034127643.1|DGUA
OG0010566	LOC26513945|XP_014760896.1|DANA	LOC117582991|XP_034127031.1|DGUA
OG0010567	LOC6505850|XP_001964483.1|DANA	LOC117585542|XP_034130949.1|DGUA
OG0010568	LOC6505961|XP_001964686.1|DANA	LOC117583097|XP_034127168.1|DGUA
OG0010569	LOC6505945|XP_001964659.1|DANA	LOC117582978|XP_034126992.1|DGUA
OG0010570	LOC6499249|XP_001955025.1|DANA	LOC117583433|XP_034127623.1|DGUA
OG0010571	LOC6502675|XP_001954562.1|DANA	LOC117585328|XP_034130659.1|DGUA
OG0010572	LOC6502636|XP_001954001.1|DANA	LOC117585404|XP_034130764.1|DGUA
OG0010573	LOC6499787|XP_001953916.1|DANA	LOC117583495|XP_034127726.1|DGUA
OG0010574	LOC6502665|XP_001953917.1|DANA	LOC117583501|XP_034127734.1|DGUA
OG0010575	LOC6499986|XP_001953483.2|DANA	LOC117583455|XP_034127646.1|DGUA
OG0010576	LOC6499928|XP_001953613.2|DANA	LOC117583193|XP_034127287.1|DGUA
OG0010577	LOC6499918|XP_001953635.2|DANA	LOC117583084|XP_034127152.1|DGUA
OG0010578	LOC6505640|XP_001964547.1|DANA	LOC117582863|XP_034126823.1|DGUA
OG0010579	LOC6500612|XP_001953563.1|DANA	LOC117585014|XP_034130145.1|DGUA
OG0010580	LOC6500599|XP_001953540.1|DANA	LOC117586392|XP_034132314.1|DGUA
OG0010581	LOC6505782|XP_001964363.1|DANA	LOC117590040|XP_034138243.1|DGUA
OG0010582	LOC6500762|XP_001953874.1|DANA	LOC117589877|XP_034138038.1|DGUA
OG0010583	LOC6499199|XP_001955128.1|DANA	LOC117583509|XP_034127742.1|DGUA
OG0010584	LOC6500234|XP_001952972.1|DANA	LOC117583833|XP_034128318.1|DGUA
OG0010585	LOC6501665|XP_001955712.1|DANA	LOC117589791|XP_034137883.1|DGUA
OG0010586	LOC6498880|XP_001955749.2|DANA	LOC117586164|XP_034131956.1|DGUA
OG0010587	LOC26514240|XP_032305387.1|DANA	LOC117583470|XP_034127669.1|DGUA
OG0010588	LOC26513751|XP_014760891.1|DANA	LOC117583736|XP_034128144.1|DGUA
OG0010589	LOC6494693|XP_001959843.1|DANA	LOC117584150|XP_034128804.1|DGUA
OG0010590	LOC6502455|XP_014762250.1|DANA	LOC117581716|XP_034124985.1|DGUA
OG0010592	LOC6497925|XP_001961728.2|DANA	LOC117584109|XP_034128750.1|DGUA
OG0010593	LOC6507119|XP_001956636.1|DANA	LOC117587492|XP_034134155.1|DGUA
OG0010594	LOC6506916|XP_001956997.2|DANA	LOC117585341|XP_034130673.1|DGUA, LOC117585257|XP_034130563.1|DGUA
OG0010595	LOC6506694|XP_001957403.1|DANA	LOC117579130|XP_034120760.1|DGUA
OG0010596	LOC26514277|XP_014765599.1|DANA	LOC117579131|XP_034120761.1|DGUA, LOC117580094|XP_034122243.1|DGUA
OG0010597	LOC6506491|XP_001957776.1|DANA	LOC117580395|XP_034122828.1|DGUA
OG0010598	LOC6493849|XP_001958554.1|DANA	LOC117579977|XP_034122046.1|DGUA
OG0010599	LOC6505752|XP_001965001.1|DANA	LOC117587995|XP_034134900.1|DGUA
OG0010600	LOC6504343|XP_032310921.1|DANA	LOC117588202|XP_034135226.1|DGUA
OG0010601	LOC6504306|XP_001965059.1|DANA	LOC117587812|XP_034134659.1|DGUA
OG0010612	LOC6497324|XP_001962317.3|DANA	LOC117588097|XP_034135059.1|DGUA
OG0010613	LOC26514618|XP_032309427.1|DANA	LOC117591545|XP_034140733.1|DGUA
OG0010616	LOC26515505|XP_014767431.1|DANA	LOC117589640|XP_034137655.1|DGUA
OG0010621	LOC6499305|XP_001954904.3|DANA	LOC117588318|XP_034135405.1|DGUA
OG0010624	LOC6499378|XP_001954753.1|DANA	LOC117590109|XP_034138349.1|DGUA
OG0010628	LOC6499618|XP_001954281.1|DANA	LOC117590001|XP_034138177.1|DGUA
OG0010629	LOC6502645|XP_032312206.1|DANA	LOC117589598|XP_034137562.1|DGUA
OG0010630	LOC6501095|XP_032312355.1|DANA	LOC117585386|XP_034130726.1|DGUA
OG0010631	LOC6497340|XP_001962288.2|DANA	LOC117587702|XP_034134490.1|DGUA
OG0010632	LOC6494682|XP_001959870.1|DANA	LOC117591132|XP_034140137.1|DGUA
OG0010633	LOC116656226|XP_032311588.1|DANA	LOC117578795|XP_034120408.1|DGUA
OG0010634	LOC6496522|XP_001961064.1|DANA	LOC117584908|XP_034129947.1|DGUA
OG0010636	LOC6495371|XP_001958684.1|DANA	LOC117585701|XP_034131213.1|DGUA
OG0010637	LOC26513817|XP_014759117.1|DANA	LOC117584071|XP_034128706.1|DGUA
OG0010639	LOC6505032|XP_001965598.1|DANA	LOC117588618|XP_034135921.1|DGUA
OG0010640	LOC6505031|XP_001965599.1|DANA	LOC117588627|XP_034135942.1|DGUA
OG0010641	LOC6505237|XP_001965602.3|DANA	LOC117588500|XP_034135703.1|DGUA
OG0010642	LOC6505297|XP_001965710.1|DANA	LOC117581170|XP_034124003.1|DGUA
OG0010643	LOC6503963|XP_001963925.1|DANA	LOC117588296|XP_034135368.1|DGUA
OG0010644	LOC6503532|XP_001964204.1|DANA	LOC117588333|XP_034135435.1|DGUA
OG0010645	LOC6502269|XP_032309376.1|DANA	LOC117581127|XP_034123944.1|DGUA
OG0010646	LOC6506804|XP_001957206.1|DANA	LOC117588967|XP_034136446.1|DGUA
OG0010647	LOC26514103|XP_032310491.1|DANA	LOC117579325|XP_034121030.1|DGUA
OG0010648	LOC6493441|XP_001957756.1|DANA	LOC117580412|XP_034122851.1|DGUA
OG0010650	LOC6506983|XP_001956881.1|DANA	LOC117579381|XP_034121144.1|DGUA
OG0010651	LOC6506807|XP_032310094.1|DANA	LOC117588965|XP_034136444.1|DGUA
