Orthogroup	DANA.longest_only	DSUB.longest_only
OG0009648	LOC6499164|XP_001955178.2|DANA	LOC117898922|XP_034664525.1|DSUB
OG0009649	LOC6500770|XP_001953886.1|DANA	LOC117898668|XP_034664135.1|DSUB
OG0009650	LOC6498684|XP_032311070.1|DANA	LOC117902403|XP_034669631.1|DSUB
OG0009651	LOC6506032|XP_001965085.1|DANA	LOC117902138|XP_034669165.1|DSUB
OG0009653	LOC6497472|XP_001962005.1|DANA	LOC117900187|XP_034666327.1|DSUB
OG0009654	LOC6497473|XP_001962004.1|DANA	LOC117900188|XP_034666328.1|DSUB
OG0009655	LOC6506045|XP_014760534.2|DANA	LOC117902067|XP_034669043.1|DSUB
OG0009656	LOC6497231|XP_001962515.1|DANA	LOC117902193|XP_034669281.1|DSUB
OG0009657	LOC6497227|XP_001962522.2|DANA	LOC117901250|XP_034667821.1|DSUB
OG0009658	LOC6504236|XP_001965112.2|DANA	LOC117900650|XP_034666973.1|DSUB
OG0009659	LOC6506148|XP_001965121.2|DANA	LOC117900724|XP_034667083.1|DSUB
OG0009660	LOC6498106|XP_001962090.1|DANA	LOC117900209|XP_034666379.1|DSUB
OG0009661	LOC6504447|XP_001964953.1|DANA	LOC117902552|XP_034669881.1|DSUB
OG0009662	LOC6498153|XP_001962189.1|DANA	LOC117900505|XP_034666787.1|DSUB
OG0009663	LOC6497444|XP_032307682.1|DANA	LOC117902784|XP_034670277.1|DSUB
OG0009664	LOC6496725|XP_014759265.1|DANA	LOC117902656|XP_034670075.1|DSUB
OG0009665	LOC6497887|XP_001961648.1|DANA	LOC117901643|XP_034668368.1|DSUB
OG0009666	LOC6503534|XP_014760390.1|DANA	LOC117901573|XP_034668262.1|DSUB
OG0009667	LOC6498159|XP_001962204.1|DANA	LOC117901808|XP_034668613.1|DSUB
OG0009668	LOC6503654|XP_001965275.1|DANA	LOC117900860|XP_034667271.1|DSUB
OG0009669	LOC6497653|XP_001961628.1|DANA	LOC117900583|XP_034666884.1|DSUB
OG0009670	LOC6498517|XP_001962983.1|DANA	LOC117900839|XP_034667242.1|DSUB
OG0009671	LOC6498226|XP_001962342.1|DANA	LOC117902260|XP_034669410.1|DSUB
OG0009672	LOC6505414|XP_001964885.1|DANA	LOC117902624|XP_034670032.1|DSUB
OG0009673	LOC6505422|XP_001964887.1|DANA	LOC117902626|XP_034670036.1|DSUB
OG0009674	LOC6498287|XP_001962464.2|DANA	LOC117900260|XP_034666456.1|DSUB
OG0009675	LOC6498364|XP_001962628.1|DANA	LOC117901662|XP_034668392.1|DSUB
OG0009676	LOC6504146|XP_032311114.1|DANA	LOC117901013|XP_034667503.1|DSUB
OG0009677	LOC6498336|XP_001962573.1|DANA	LOC117902620|XP_034670029.1|DSUB
OG0009678	LOC6498375|XP_001962662.2|DANA	LOC117901428|XP_034668061.1|DSUB
OG0009679	LOC6498388|XP_032311030.1|DANA	LOC117901659|XP_034668389.1|DSUB
OG0009680	LOC6505991|XP_001965062.2|DANA	LOC117902758|XP_034670242.1|DSUB
OG0009681	LOC6494712|XP_014762926.1|DANA	LOC117890819|XP_034651780.1|DSUB
OG0009682	LOC6495055|XP_001959161.1|DANA	LOC117889854|XP_034650244.1|DSUB
OG0009683	LOC6495531|XP_001959046.1|DANA	LOC117892324|XP_034654367.1|DSUB
OG0009684	LOC6495532|XP_001959047.1|DANA	LOC117892318|XP_034654362.1|DSUB
OG0009685	LOC6495534|XP_001959049.1|DANA	LOC117892320|XP_034654364.1|DSUB
OG0009686	LOC6494550|XP_001960124.3|DANA	LOC117891265|XP_034652527.1|DSUB
OG0009687	LOC6496053|XP_001960120.2|DANA	LOC117892586|XP_034654815.1|DSUB
OG0009688	LOC6496588|XP_001961206.1|DANA	LOC117892111|XP_034654017.1|DSUB
OG0009689	LOC6494825|XP_001959592.1|DANA	LOC117890816|XP_034651777.1|DSUB
OG0009690	LOC6494220|XP_001960720.1|DANA	LOC117891582|XP_034653000.1|DSUB
OG0009691	LOC6495650|XP_001959298.2|DANA	LOC117892249|XP_034654252.1|DSUB
OG0009692	LOC6496424|XP_001960887.1|DANA	LOC117892399|XP_034654506.1|DSUB
OG0009693	LOC6495367|XP_032306989.1|DANA	LOC117890020|XP_034650517.1|DSUB
OG0009694	LOC116654670|XP_032305934.1|DANA	LOC117890850|XP_034651828.1|DSUB
OG0009695	LOC6494395|XP_001960410.1|DANA	LOC117892460|XP_034654602.1|DSUB
OG0009696	LOC26515031|XP_014764079.1|DANA	LOC117892020|XP_034653807.1|DSUB
OG0009697	LOC6502238|XP_001966043.1|DANA	LOC117898641|XP_034664095.1|DSUB
OG0009698	LOC6495989|XP_001959992.3|DANA	LOC117891420|XP_034652781.1|DSUB
OG0009699	LOC6495264|XP_014763212.1|DANA	LOC117890785|XP_034651748.1|DSUB
OG0009700	LOC6494780|XP_001959683.1|DANA	LOC117892044|XP_034653861.1|DSUB
OG0009701	LOC6501583|XP_001955520.1|DANA	LOC117898886|XP_034664460.1|DSUB
OG0009702	LOC6495990|XP_001959993.3|DANA	LOC117897906|XP_034662875.1|DSUB
OG0009703	LOC6504437|XP_001964955.1|DANA	LOC117902564|XP_034669897.1|DSUB
OG0009704	LOC6494084|XP_001961009.1|DANA	LOC117890186|XP_034650782.1|DSUB
OG0009705	LOC6494921|XP_001959419.1|DANA	LOC117892384|XP_034654486.1|DSUB
OG0009706	LOC6495710|XP_001959412.1|DANA	LOC117892378|XP_034654480.1|DSUB
OG0009707	LOC6505835|XP_014760811.1|DANA	LOC117898116|XP_034663194.1|DSUB
OG0009708	LOC6495536|XP_001959051.1|DANA	LOC117892326|XP_034654370.1|DSUB
OG0009709	LOC6495539|XP_001959054.1|DANA	LOC117892323|XP_034654366.1|DSUB
OG0009710	LOC6495106|XP_001959055.1|DANA	LOC117892317|XP_034654361.1|DSUB
OG0009711	LOC6495099|XP_001959071.1|DANA	LOC117889733|XP_034650047.1|DSUB
OG0009712	LOC6506812|XP_001957190.1|DANA	LOC117894531|XP_034657539.1|DSUB
OG0009713	LOC6495414|XP_001958789.1|DANA	LOC117889805|XP_034650173.1|DSUB
OG0009714	LOC6494014|XP_001961146.1|DANA	LOC117890129|XP_034650707.1|DSUB
OG0009715	LOC6495311|XP_032306157.1|DANA	LOC117890581|XP_034651410.1|DSUB
OG0009716	LOC6502548|XP_001958800.1|DANA	LOC117892629|XP_034654873.1|DSUB
OG0009717	LOC6496134|XP_014763638.1|DANA	LOC117890616|XP_034651448.1|DSUB
OG0009718	LOC6496550|XP_001961124.1|DANA	LOC117891509|XP_034652894.1|DSUB
OG0009719	LOC6496451|XP_001960939.1|DANA	LOC117891225|XP_034652462.1|DSUB
OG0009720	LOC6494267|XP_032306731.1|DANA	LOC117892547|XP_034654748.1|DSUB
OG0009721	LOC6495686|XP_001959380.1|DANA	LOC117890858|XP_034651835.1|DSUB
OG0009722	LOC6495675|XP_001959363.2|DANA	LOC117892510|XP_034654683.1|DSUB
OG0009723	LOC6507700|XP_032310776.1|DANA	LOC117893874|XP_034656536.1|DSUB
OG0009724	LOC6494792|XP_001959657.1|DANA	LOC117891697|XP_034653179.1|DSUB
OG0009725	LOC6494754|XP_001959732.1|DANA	LOC117891725|XP_034653208.1|DSUB
OG0009726	LOC6500704|XP_001953760.1|DANA	LOC117898210|XP_034663325.1|DSUB
OG0009727	LOC6496540|XP_001961103.1|DANA	LOC117890352|XP_034651035.1|DSUB
OG0009728	LOC6496011|XP_001960036.2|DANA	LOC117892597|XP_034654826.1|DSUB
OG0009729	LOC6496012|XP_001960037.1|DANA	LOC117890932|XP_034651958.1|DSUB
OG0009730	LOC6503009|XP_001963420.1|DANA	LOC117903143|XP_034670872.1|DSUB
OG0009731	LOC6494320|XP_001960540.2|DANA	LOC117892756|XP_034655073.1|DSUB
OG0009732	LOC6495437|XP_001958845.1|DANA	LOC117891430|XP_034652792.1|DSUB
OG0009733	LOC6505058|XP_001965541.1|DANA	LOC117903446|XP_034671369.1|DSUB
OG0009734	LOC6503931|XP_001963865.3|DANA	LOC117903232|XP_034671023.1|DSUB
OG0009735	LOC6497697|XP_001961546.1|DANA	LOC117901959|XP_034668830.1|DSUB
OG0009736	LOC6504109|XP_032308750.1|DANA	LOC117903841|XP_034672187.1|DSUB
OG0009737	LOC6500368|XP_001953064.3|DANA	LOC117897256|XP_034661871.1|DSUB
OG0009738	LOC6505075|XP_001965513.1|DANA	LOC117891820|XP_034653448.1|DSUB
OG0009739	LOC6505073|XP_001965515.1|DANA	LOC117903585|XP_034671696.1|DSUB
OG0009740	LOC6502306|XP_001966210.2|DANA	LOC117897509|XP_034662303.1|DSUB
OG0009741	LOC6505379|XP_001964868.1|DANA	LOC117900777|XP_034667149.1|DSUB
OG0009742	LOC6501829|XP_032308170.1|DANA	LOC117890075|XP_034650614.1|DSUB
OG0009743	LOC6504417|XP_001967019.1|DANA	LOC117901152|XP_034667697.1|DSUB
OG0009744	LOC6503495|XP_001964273.1|DANA	LOC117903552|XP_034671643.1|DSUB
OG0009745	LOC6505106|XP_001965446.1|DANA	LOC117889607|XP_034649917.1|DSUB
OG0009746	LOC6493826|XP_001958513.1|DANA	LOC117893770|XP_034656404.1|DSUB, LOC117894248|XP_034657087.1|DSUB
OG0009747	LOC6498129|XP_001962137.1|DANA	LOC117901374|XP_034667975.1|DSUB
OG0009748	LOC6498752|XP_001967273.1|DANA	LOC117902274|XP_034669433.1|DSUB
OG0009749	LOC6507863|XP_001956486.1|DANA	LOC117893711|XP_034656289.1|DSUB
OG0009750	LOC6507482|XP_001955914.1|DANA	LOC117893121|XP_034655461.1|DSUB
OG0009751	LOC6504468|XP_001966959.2|DANA	LOC117903836|XP_034672179.1|DSUB
OG0009752	LOC6504637|XP_001966492.1|DANA	LOC117903820|XP_034672154.1|DSUB
OG0009753	LOC6504638|XP_001966491.1|DANA	LOC117903822|XP_034672166.1|DSUB
OG0009754	LOC6496191|XP_001960409.1|DANA	LOC117891961|XP_034653724.1|DSUB
OG0009755	LOC6502373|XP_001967169.1|DANA	LOC117896905|XP_034661368.1|DSUB
OG0009756	LOC6501917|XP_001966682.3|DANA	LOC117903483|XP_034671438.1|DSUB
OG0009757	LOC6494367|XP_001960450.1|DANA	LOC117901793|XP_034668594.1|DSUB
OG0009758	LOC6499399|XP_001954715.1|DANA	LOC117897787|XP_034662727.1|DSUB, LOC117896016|XP_034659913.1|DSUB
OG0009759	LOC26515171|XP_014760044.1|DANA	LOC117897603|XP_034662455.1|DSUB
OG0009760	LOC6504809|XP_001966380.1|DANA	LOC117894590|XP_034657632.1|DSUB
OG0009761	LOC6504803|XP_001966374.1|DANA, LOC6504802|XP_001966373.1|DANA	LOC117901075|XP_034667582.1|DSUB
OG0009762	LOC6504623|XP_001966512.1|DANA	LOC117894481|XP_034657478.1|DSUB
OG0009763	LOC6506660|XP_001957461.3|DANA	LOC117895567|XP_034659174.1|DSUB
OG0009764	LOC6493368|XP_001957608.1|DANA	LOC117895233|XP_034658630.1|DSUB
OG0009765	LOC6507064|XP_001956729.1|DANA	LOC117894738|XP_034657828.1|DSUB
OG0009766	LOC6493791|XP_001958440.1|DANA	LOC117895267|XP_034658681.1|DSUB
OG0009767	LOC6493782|XP_001958423.1|DANA	LOC117895266|XP_034658680.1|DSUB
OG0009768	LOC6493001|XP_001956833.1|DANA	LOC117894833|XP_034657971.1|DSUB
OG0009769	LOC6493723|XP_001958309.1|DANA	LOC117893730|XP_034656342.1|DSUB
OG0009770	LOC6506418|XP_032310649.1|DANA	LOC117893449|XP_034655959.1|DSUB
OG0009771	LOC26513735|XP_014765527.1|DANA	LOC117895117|XP_034658414.1|DSUB
OG0009772	LOC6507390|XP_032310286.1|DANA	LOC117893428|XP_034655937.1|DSUB
OG0009773	LOC6493376|XP_001957634.1|DANA	LOC117893982|XP_034656685.1|DSUB
OG0009774	LOC6493041|XP_001956925.3|DANA	LOC117893588|XP_034656151.1|DSUB
OG0009775	LOC6506411|XP_032309934.1|DANA	LOC117894988|XP_034658226.1|DSUB
OG0009776	LOC6506489|XP_001957781.2|DANA	LOC117894021|XP_034656749.1|DSUB
OG0009777	LOC6506479|XP_001957796.2|DANA	LOC117893849|XP_034656507.1|DSUB
OG0009778	LOC6506875|XP_001957081.1|DANA	LOC117894853|XP_034657999.1|DSUB
OG0009779	LOC6506393|XP_001957949.1|DANA	LOC117894579|XP_034657611.1|DSUB
OG0009780	LOC6493530|XP_001957950.1|DANA	LOC117894568|XP_034657592.1|DSUB
OG0009781	LOC6493768|XP_001958403.1|DANA	LOC117894228|XP_034657035.1|DSUB
OG0009782	LOC6492996|XP_001956816.1|DANA	LOC117893008|XP_034655255.1|DSUB
OG0009783	LOC6507408|XP_001956076.1|DANA	LOC117895364|XP_034658839.1|DSUB
OG0009784	LOC6507493|XP_001955895.1|DANA	LOC117895592|XP_034659233.1|DSUB
OG0009785	LOC6506828|XP_001957157.2|DANA	LOC117893378|XP_034655863.1|DSUB
OG0009786	LOC6506379|XP_001957989.1|DANA	LOC117895523|XP_034659119.1|DSUB
OG0009787	LOC6493558|XP_001957993.1|DANA	LOC117895516|XP_034659112.1|DSUB
OG0009788	LOC6507558|XP_001955913.1|DANA	LOC117893123|XP_034655463.1|DSUB
OG0009789	LOC6493091|XP_001957021.1|DANA	LOC117894669|XP_034657737.1|DSUB
OG0009790	LOC6496113|XP_001960250.1|DANA	LOC117892041|XP_034653857.1|DSUB
OG0009791	LOC6493027|XP_001956891.2|DANA	LOC117895161|XP_034658507.1|DSUB
OG0009792	LOC6493036|XP_001956915.1|DANA	LOC117895149|XP_034658473.1|DSUB
OG0009793	LOC6507505|XP_001955866.1|DANA	LOC117894608|XP_034657650.1|DSUB
OG0009794	LOC6499725|XP_001954057.1|DANA	LOC117898490|XP_034663817.1|DSUB
OG0009795	LOC6501816|XP_001966867.1|DANA	LOC117896650|XP_034660991.1|DSUB
OG0009796	LOC6493489|XP_001957854.1|DANA	LOC117893804|XP_034656441.1|DSUB
OG0009797	LOC6493195|XP_001957242.1|DANA	LOC117894143|XP_034656928.1|DSUB
OG0009798	LOC6493194|XP_001957241.3|DANA	LOC117893702|XP_034656281.1|DSUB
OG0009799	LOC6506920|XP_001956994.1|DANA	LOC117893858|XP_034656518.1|DSUB
OG0009800	LOC6493570|XP_001958017.1|DANA	LOC117893542|XP_034656083.1|DSUB
OG0009801	LOC6493137|XP_001957125.1|DANA	LOC117894856|XP_034658004.1|DSUB
OG0009802	LOC6506848|XP_014764923.1|DANA	LOC117893034|XP_034655286.1|DSUB
OG0009803	LOC6506820|XP_001957178.2|DANA	LOC117894515|XP_034657516.1|DSUB
OG0009804	LOC6506809|XP_001957196.1|DANA	LOC117894533|XP_034657541.1|DSUB
OG0009805	LOC6493172|XP_001957197.1|DANA	LOC117894525|XP_034657530.1|DSUB
OG0009806	LOC26514874|XP_014765676.2|DANA	LOC117894514|XP_034657515.1|DSUB
OG0009807	LOC6493183|XP_001957216.1|DANA	LOC117894549|XP_034657561.1|DSUB
OG0009808	LOC6507018|XP_032309799.1|DANA	LOC117893011|XP_034655257.1|DSUB
OG0009809	LOC6507635|XP_001956048.1|DANA	LOC117894636|XP_034657699.1|DSUB
OG0009810	LOC6493145|XP_001957144.1|DANA	LOC117893657|XP_034656239.1|DSUB
OG0009811	LOC6506836|XP_001957143.1|DANA	LOC117893658|XP_034656240.1|DSUB
OG0009812	LOC6493747|XP_001958360.2|DANA	LOC117893769|XP_034656400.1|DSUB
OG0009813	LOC6507104|XP_001956668.1|DANA	LOC117894255|XP_034657099.1|DSUB
OG0009814	LOC6506610|XP_001957551.1|DANA	LOC117894388|XP_034657285.1|DSUB
OG0009815	LOC6506297|XP_001958176.1|DANA	LOC117893604|XP_034656171.1|DSUB
OG0009816	LOC6507832|XP_001956435.1|DANA	LOC117893467|XP_034655979.1|DSUB
OG0009817	LOC6507226|XP_001956436.3|DANA	LOC117893023|XP_034655271.1|DSUB
OG0009818	LOC6493284|XP_001957437.1|DANA	LOC117893885|XP_034656548.1|DSUB
OG0009819	LOC6506676|XP_001957436.1|DANA	LOC117893460|XP_034655970.1|DSUB
OG0009820	LOC6506677|XP_001957435.1|DANA	LOC117894411|XP_034657311.1|DSUB
OG0009821	LOC6506755|XP_032309844.1|DANA	LOC117894647|XP_034657710.1|DSUB
OG0009822	LOC6493693|XP_001958248.1|DANA	LOC117894222|XP_034657029.1|DSUB
OG0009823	LOC26515463|XP_014765730.1|DANA	LOC117895331|XP_034658795.1|DSUB
OG0009824	LOC6507876|XP_001956510.1|DANA	LOC117893754|XP_034656379.1|DSUB
OG0009825	LOC6506126|XP_014764634.1|DANA	LOC117895748|XP_034659510.1|DSUB
OG0009826	LOC6493844|XP_001958544.1|DANA	LOC117892999|XP_034655245.1|DSUB
OG0009827	LOC6506104|XP_001958543.1|DANA	LOC117892997|XP_034655243.1|DSUB
OG0009828	LOC6507186|XP_001956523.3|DANA	LOC117895177|XP_034658530.1|DSUB
OG0009829	LOC6506734|XP_001957334.1|DANA	LOC117894284|XP_034657133.1|DSUB
OG0009830	LOC6507270|XP_001956352.1|DANA	LOC117894556|XP_034657571.1|DSUB
OG0009831	LOC6507793|XP_001956356.2|DANA	LOC117893431|XP_034655940.1|DSUB
OG0009832	LOC6507267|XP_001956357.1|DANA	LOC117894118|XP_034656891.1|DSUB
OG0009833	LOC26513963|XP_014765556.1|DANA	LOC117894727|XP_034657807.1|DSUB
OG0009834	LOC6495978|XP_001959963.2|DANA	LOC117891165|XP_034652379.1|DSUB
OG0009835	LOC6495974|XP_001959957.2|DANA	LOC117891168|XP_034652382.1|DSUB
OG0009836	LOC6499335|XP_001954846.1|DANA	LOC117897449|XP_034662184.1|DSUB
OG0009837	LOC6500695|XP_001953741.1|DANA	LOC117897989|XP_034663005.1|DSUB
OG0009838	LOC6497633|XP_001961671.1|DANA	LOC117900181|XP_034666318.1|DSUB
OG0009839	LOC26514376|XP_014764013.1|DANA	LOC117892543|XP_034654743.1|DSUB
OG0009840	LOC6497068|XP_001962815.2|DANA	LOC117900759|XP_034667132.1|DSUB
OG0009841	LOC6498397|XP_001962714.1|DANA	LOC117901949|XP_034668814.1|DSUB
OG0009842	LOC6502825|XP_001956399.1|DANA	LOC117895088|XP_034658376.1|DSUB
OG0009843	LOC6502800|XP_001956825.2|DANA	LOC117893921|XP_034656594.1|DSUB
OG0009844	LOC6507825|XP_001956422.1|DANA	LOC117895582|XP_034659203.1|DSUB
OG0009845	LOC6495155|XP_001958946.2|DANA	LOC117890981|XP_034652021.1|DSUB
OG0009846	LOC6497707|XP_001961516.1|DANA	LOC117901967|XP_034668839.1|DSUB
OG0009847	LOC6503493|XP_001964277.1|DANA	LOC117891084|XP_034652158.1|DSUB
OG0009848	LOC6503644|XP_001964012.2|DANA	LOC117896749|XP_034661110.1|DSUB
OG0009849	LOC6499788|XP_014766225.1|DANA	LOC117899304|XP_034665116.1|DSUB
OG0009850	LOC6504692|XP_001966393.2|DANA	LOC117902687|XP_034670118.1|DSUB
OG0009851	LOC26514822|XP_014760040.1|DANA	LOC117900509|XP_034666793.1|DSUB
OG0009852	LOC6493542|XP_001957968.3|DANA, LOC6503062|XP_001963352.2|DANA	LOC117891533|XP_034652933.1|DSUB
OG0009853	LOC6501992|XP_001966838.1|DANA	LOC117890031|XP_034650542.1|DSUB
OG0009854	LOC6505074|XP_001965514.2|DANA	LOC117903579|XP_034671690.1|DSUB
OG0009855	LOC6498350|XP_032311058.1|DANA, LOC6498351|XP_001962602.2|DANA	LOC117900649|XP_034666972.1|DSUB
OG0009856	LOC6504370|XP_001964980.3|DANA	LOC117900407|XP_034666653.1|DSUB
OG0009857	LOC6497067|XP_001962817.2|DANA	LOC117900762|XP_034667134.1|DSUB
OG0009858	LOC6504545|XP_001964925.2|DANA	LOC117901123|XP_034667652.1|DSUB
OG0009859	LOC6498276|XP_001962440.2|DANA	LOC117901261|XP_034667845.1|DSUB
OG0009860	LOC6496880|XP_014761425.1|DANA	LOC117901937|XP_034668796.1|DSUB
OG0009861	LOC6497997|XP_001961865.2|DANA	LOC117900636|XP_034666956.1|DSUB
OG0009862	LOC6497389|XP_001962182.1|DANA	LOC117901436|XP_034668071.1|DSUB
OG0009863	LOC6505503|XP_001964954.1|DANA	LOC117902561|XP_034669893.1|DSUB
OG0009864	LOC6506951|XP_001965284.2|DANA, LOC6506940|XP_001965283.1|DANA	LOC117900919|XP_034667373.1|DSUB
OG0009865	LOC6504060|XP_032311375.1|DANA	LOC117900770|XP_034667141.1|DSUB
OG0009866	LOC26515574|XP_014765745.1|DANA	LOC117895444|XP_034659001.1|DSUB
OG0009867	LOC6507346|XP_001956200.1|DANA	LOC117895861|XP_034659720.1|DSUB
OG0009868	LOC6506237|XP_001958286.1|DANA	LOC117894405|XP_034657308.1|DSUB
OG0009870	LOC6493695|XP_001958253.1|DANA	LOC117892962|XP_034655185.1|DSUB
OG0009871	LOC6494862|XP_014763026.1|DANA	LOC117890522|XP_034651319.1|DSUB
OG0009872	LOC6495814|XP_001959642.1|DANA	LOC117891783|XP_034653344.1|DSUB
OG0009873	LOC6494743|XP_001959749.2|DANA	LOC117891559|XP_034652970.1|DSUB
OG0009874	LOC6507853|XP_001956472.1|DANA, LOC6507854|XP_001956473.1|DANA	LOC117894152|XP_034656939.1|DSUB
OG0009875	LOC6493847|XP_001958547.1|DANA	LOC117894661|XP_034657727.1|DSUB
OG0009876	LOC6502562|XP_001959409.2|DANA	LOC117892641|XP_034654887.1|DSUB
OG0009877	LOC26514644|XP_014764036.1|DANA	LOC117890662|XP_034651526.1|DSUB
OG0009878	LOC26514155|XP_014763983.1|DANA	LOC117890109|XP_034650668.1|DSUB
OG0009879	LOC116656259|XP_032311604.1|DANA, LOC6494533|XP_001960154.1|DANA	LOC117890223|XP_034650851.1|DSUB
OG0009880	LOC6495174|XP_001958911.1|DANA	LOC117889820|XP_034650191.1|DSUB
OG0009881	LOC6494057|XP_001961070.1|DANA	LOC117890682|XP_034651556.1|DSUB
OG0009882	LOC6494695|XP_001959840.2|DANA	LOC117892739|XP_034655055.1|DSUB
OG0009883	LOC6495123|XP_001959010.2|DANA	LOC117889883|XP_034650284.1|DSUB
OG0009884	LOC6495514|XP_001959008.1|DANA	LOC117892310|XP_034654348.1|DSUB
OG0009885	LOC6494346|XP_001960492.1|DANA	LOC117891019|XP_034652072.1|DSUB
OG0009886	LOC6496278|XP_001960593.1|DANA	LOC117892124|XP_034654047.1|DSUB
OG0009887	LOC6495420|XP_001958808.1|DANA	LOC117890905|XP_034651895.1|DSUB
OG0009888	LOC6494593|XP_001960047.1|DANA	LOC117891528|XP_034652920.1|DSUB
OG0009889	LOC6496157|XP_001960348.1|DANA	LOC117891474|XP_034652846.1|DSUB
OG0009890	LOC6494261|XP_001960645.2|DANA	LOC117889963|XP_034650415.1|DSUB, LOC117892260|XP_034654267.1|DSUB
OG0009891	LOC6496072|XP_001960159.1|DANA	LOC117891708|XP_034653193.1|DSUB
OG0009893	LOC6495140|XP_001958972.1|DANA	LOC117892639|XP_034654885.1|DSUB
OG0009894	LOC6499359|XP_001954799.2|DANA	LOC117897088|XP_034661618.1|DSUB
OG0009895	LOC6500452|XP_001953240.2|DANA	LOC117898894|XP_034664468.1|DSUB
OG0009896	LOC6500196|XP_014766417.1|DANA	LOC117895984|XP_034659857.1|DSUB
OG0009897	LOC6501305|XP_001954961.1|DANA	LOC117896375|XP_034660542.1|DSUB
OG0009898	LOC6500617|XP_032308829.1|DANA	LOC117898558|XP_034663934.1|DSUB
OG0009899	LOC6500269|XP_001952904.2|DANA	LOC117897079|XP_034661606.1|DSUB
OG0009900	LOC6500182|XP_001953070.1|DANA	LOC117898873|XP_034664445.1|DSUB
OG0009901	LOC6503428|XP_001967461.1|DANA	LOC117896567|XP_034660859.1|DSUB
OG0009902	LOC6500224|XP_001952990.1|DANA	LOC117896687|XP_034661029.1|DSUB
OG0009903	LOC6500433|XP_032309131.1|DANA	LOC117897402|XP_034662112.1|DSUB
OG0009904	LOC6499687|XP_001954141.1|DANA	LOC117896535|XP_034660809.1|DSUB
OG0009905	LOC6500153|XP_014766402.1|DANA	LOC117899691|XP_034665786.1|DSUB
OG0009906	LOC6500157|XP_001953114.1|DANA	LOC117896822|XP_034661221.1|DSUB
OG0009907	LOC6501094|XP_001954540.1|DANA	LOC117896205|XP_034660223.1|DSUB
OG0009909	LOC6505597|XP_001964623.3|DANA	LOC117899248|XP_034665019.1|DSUB
OG0009910	LOC6505888|XP_001964556.3|DANA	LOC117898945|XP_034664557.1|DSUB
OG0009911	LOC6494432|XP_001960322.1|DANA	LOC117891177|XP_034652392.1|DSUB
OG0009912	LOC6498279|XP_001962450.1|DANA	LOC117901254|XP_034667838.1|DSUB
OG0009913	LOC6497729|XP_001961472.2|DANA	LOC117901907|XP_034668764.1|DSUB
OG0009915	LOC6496838|XP_001963301.1|DANA	LOC117901775|XP_034668566.1|DSUB
OG0009916	LOC6498412|XP_001962750.2|DANA	LOC117900069|XP_034666163.1|DSUB
OG0009922	LOC6493715|XP_001958293.1|DANA	LOC117894828|XP_034657967.1|DSUB
OG0009927	LOC6504697|XP_001966384.1|DANA	LOC117889586|XP_034649885.1|DSUB
OG0009928	LOC116655783|XP_032309978.1|DANA	LOC117899000|XP_034664637.1|DSUB
OG0009930	LOC6502226|XP_001966018.1|DANA	LOC117892022|XP_034653812.1|DSUB
OG0009931	LOC6494497|XP_001960220.2|DANA	LOC117892092|XP_034653975.1|DSUB
OG0009932	LOC6496137|XP_001960319.1|DANA	LOC117890032|XP_034650539.1|DSUB
OG0009934	LOC6506622|XP_032309896.1|DANA	LOC117895021|XP_034658280.1|DSUB
OG0009938	LOC6505270|XP_032307867.1|DANA	LOC117899587|XP_034665600.1|DSUB
OG0009941	LOC6497569|XP_001961797.2|DANA	LOC117900108|XP_034666222.1|DSUB
OG0009943	LOC6498644|XP_001963229.1|DANA	LOC117902307|XP_034669479.1|DSUB
OG0009944	LOC6504812|XP_001966383.3|DANA	LOC117889748|XP_034650085.1|DSUB
OG0009945	LOC6503135|XP_001963493.1|DANA	LOC117903825|XP_034672165.1|DSUB
OG0009946	LOC6505816|XP_001964427.1|DANA	LOC117898027|XP_034663056.1|DSUB
OG0009947	LOC6493305|XP_001957491.1|DANA	LOC117895487|XP_034659068.1|DSUB
OG0009948	LOC6504715|XP_001966343.1|DANA	LOC117903351|XP_034671193.1|DSUB
OG0009949	LOC6501691|XP_014767166.1|DANA	LOC117897898|XP_034662865.1|DSUB
OG0009950	LOC6499417|XP_001954680.1|DANA	LOC117896922|XP_034661353.1|DSUB
OG0009951	LOC6500134|XP_001953160.1|DANA	LOC117896719|XP_034661071.1|DSUB
OG0009953	LOC6499561|XP_001954380.1|DANA	LOC117896446|XP_034660666.1|DSUB
OG0009954	LOC6501257|XP_001954864.1|DANA	LOC117896091|XP_034660022.1|DSUB
OG0009955	LOC6502759|XP_014760375.1|DANA	LOC117891281|XP_034652560.1|DSUB
OG0009956	LOC6504052|XP_001964086.1|DANA	LOC117903071|XP_034670734.1|DSUB
OG0009957	LOC6505886|XP_001964551.1|DANA	LOC117898846|XP_034664414.1|DSUB
OG0009958	LOC6505917|XP_001964614.1|DANA	LOC117899365|XP_034665235.1|DSUB
OG0009960	LOC6499613|XP_001954292.1|DANA	LOC117899607|XP_034665627.1|DSUB
OG0009961	LOC6499619|XP_001954280.1|DANA	LOC117896056|XP_034659956.1|DSUB
OG0009962	LOC6500173|XP_001953092.3|DANA	LOC117896826|XP_034661225.1|DSUB
OG0009963	LOC116654469|XP_032305645.1|DANA	LOC117899317|XP_034665140.1|DSUB
OG0009964	LOC6499053|XP_001955404.1|DANA	LOC117897935|XP_034662917.1|DSUB
