Orthogroup	DANA.longest_only	DYAK.longest_only
OG0010251	LOC6501093|XP_001954539.1|DANA	LOC6535837|XP_002096458.2|DYAK
OG0010252	LOC6501158|XP_001954661.1|DANA	LOC6537421|XP_002097977.1|DYAK
OG0010253	LOC6495909|XP_001959837.1|DANA	LOC6531856|XP_002092643.1|DYAK
OG0010254	LOC6494706|XP_001959818.2|DANA	LOC6531834|XP_002092621.1|DYAK
OG0010255	LOC6505022|XP_001965615.1|DANA	LOC6525057|XP_002100896.1|DYAK
OG0010256	LOC6503779|XP_001963762.2|DANA	LOC26536351|XP_015048564.2|DYAK
OG0010257	LOC26513956|XP_014765554.1|DANA, LOC26515187|XP_032310072.1|DANA, LOC26513812|XP_032310073.1|DANA, LOC26515537|XP_014765739.1|DANA	LOC6532852|XP_002093589.2|DYAK, LOC26535456|XP_015049654.1|DYAK
OG0010258	LOC6506696|XP_001957399.1|DANA	LOC6533837|XP_002094537.1|DYAK
OG0010259	LOC26514829|XP_014765669.1|DANA	LOC26536348|XP_015050181.1|DYAK
OG0010260	LOC6498355|XP_001962615.2|DANA	LOC6527789|XP_002088862.1|DYAK
OG0010272	LOC6494032|XP_001961112.1|DANA	LOC6529918|XP_002090875.2|DYAK
OG0010275	LOC6501399|XP_032309563.1|DANA	LOC6537564|XP_002098110.1|DYAK
OG0010276	LOC6501990|XP_001966828.2|DANA	LOC6525905|XP_039226040.1|DYAK
OG0010277	LOC6499813|XP_001953859.1|DANA	LOC6537959|XP_002098496.1|DYAK
OG0010280	LOC6505030|XP_001965600.1|DANA	LOC6525303|XP_002101139.1|DYAK
OG0010281	LOC6493107|XP_001957059.2|DANA	LOC6533459|XP_015050040.1|DYAK
OG0010282	LOC6499077|XP_001955351.1|DANA	LOC6538281|XP_002098808.1|DYAK
OG0010283	LOC6499262|XP_001954999.1|DANA	LOC6537108|XP_002097669.1|DYAK
OG0010284	LOC6505918|XP_001964616.1|DANA	LOC6538308|XP_002098835.1|DYAK
OG0010285	LOC6501060|XP_001954484.1|DANA	LOC6537808|XP_002098349.1|DYAK
OG0010286	LOC6506004|XP_001964763.1|DANA	LOC26536385|XP_039231710.1|DYAK
OG0010287	LOC6501215|XP_001954779.1|DANA	LOC26534565|XP_015048476.1|DYAK
OG0010288	LOC6500650|XP_001953650.1|DANA	LOC6535604|XP_002096232.1|DYAK
OG0010289	LOC6499246|XP_001955033.1|DANA	LOC6538367|XP_002098891.1|DYAK
OG0010290	LOC26514753|XP_014767334.1|DANA	LOC6538685|XP_002099204.1|DYAK
OG0010291	LOC6505970|XP_001964702.1|DANA	LOC6538900|XP_002099404.2|DYAK
OG0010292	LOC6500769|XP_001953885.1|DANA	LOC6538131|XP_002098666.1|DYAK
OG0010293	LOC6498092|XP_001962065.2|DANA	LOC6526555|XP_002087665.1|DYAK
OG0010294	LOC6497150|XP_001962661.2|DANA	LOC6529222|XP_015052218.1|DYAK
OG0010295	LOC6498380|XP_032311379.1|DANA	LOC6528134|XP_002089200.1|DYAK
OG0010296	LOC6496496|XP_032306213.1|DANA	LOC6528528|XP_002089574.1|DYAK
OG0010297	LOC116654754|XP_032307007.1|DANA	LOC120320848|XP_039227685.1|DYAK
OG0010298	LOC6494549|XP_001960125.1|DANA	LOC6531169|XP_002091998.1|DYAK
OG0010299	LOC6496484|XP_014763855.2|DANA	LOC6528504|XP_039227134.1|DYAK
OG0010300	LOC6495282|XP_001958709.2|DANA	LOC6529316|XP_002090321.1|DYAK
OG0010301	LOC6499442|XP_001954633.1|DANA, LOC26513703|XP_014767201.1|DANA	LOC26535173|XP_015048446.1|DYAK
OG0010303	LOC6494909|XP_001959443.1|DANA	LOC6531933|XP_002092719.1|DYAK
OG0010304	LOC6504427|XP_032308228.1|DANA	LOC6525603|XP_002101438.1|DYAK
OG0010306	LOC6505313|XP_001965744.1|DANA	LOC6525577|XP_002101412.1|DYAK
OG0010307	LOC6504748|XP_014759797.1|DANA	LOC6525490|XP_015046306.1|DYAK
OG0010308	LOC6505033|XP_001965597.1|DANA	LOC6525300|XP_002101136.1|DYAK
OG0010309	LOC26514311|XP_014765603.1|DANA	LOC6532842|XP_002093579.2|DYAK
OG0010310	LOC6503959|XP_001963921.1|DANA	LOC6523922|XP_002099795.1|DYAK
OG0010311	LOC6498796|XP_032308088.1|DANA	LOC6525202|XP_002101040.1|DYAK
OG0010312	LOC6498746|XP_032308165.1|DANA	LOC6525216|XP_002101054.1|DYAK
OG0010313	LOC6506363|XP_001958022.2|DANA	LOC6534632|XP_002095307.3|DYAK
OG0010314	LOC6505229|XP_001965584.2|DANA	LOC6524621|XP_002100478.2|DYAK
OG0010315	LOC6501901|XP_001966703.1|DANA	LOC6525956|XP_002101776.1|DYAK
OG0010316	LOC6496422|XP_001960884.2|DANA	LOC6531439|XP_002092242.2|DYAK
OG0010317	LOC6504055|XP_001964090.1|DANA	LOC6524377|XP_002100235.1|DYAK
OG0010318	LOC6504073|XP_001964122.2|DANA	LOC6524533|XP_002100390.1|DYAK
OG0010319	LOC6504866|XP_001966477.1|DANA	LOC6524435|XP_002100293.1|DYAK
OG0010320	LOC6502999|XP_032308955.1|DANA	LOC6525080|XP_002100919.1|DYAK
OG0010321	LOC6507363|XP_032310181.1|DANA	LOC6532975|XP_002093710.3|DYAK
OG0010322	LOC6507361|XP_001956176.1|DANA	LOC6532982|XP_002093717.1|DYAK
OG0010323	LOC6507379|XP_014765192.1|DANA	LOC6532222|XP_002092995.1|DYAK
OG0010324	LOC6506515|XP_001957736.1|DANA	LOC6532925|XP_039229952.1|DYAK
OG0010325	LOC6493517|XP_001957906.2|DANA	LOC6533331|XP_002094057.2|DYAK
OG0010326	LOC6507645|XP_001956065.1|DANA	LOC6532873|XP_002093609.2|DYAK
OG0010327	LOC6506600|XP_001957567.1|DANA	LOC6533031|XP_039229986.1|DYAK
OG0010328	LOC6506821|XP_001957177.1|DANA	LOC6539492|XP_002086381.2|DYAK
OG0010329	LOC6493175|XP_032310761.1|DANA	LOC6539498|XP_002086388.3|DYAK
OG0010330	LOC6493689|XP_001958242.1|DANA	LOC6534225|XP_002094907.1|DYAK
OG0010331	LOC6507208|XP_032309925.1|DANA	LOC6534269|XP_002094950.1|DYAK
OG0010332	LOC6502182|XP_001966068.3|DANA	LOC6524767|XP_002100611.1|DYAK
OG0010333	LOC6496999|XP_001962959.1|DANA	LOC6527072|XP_002088165.1|DYAK
OG0010334	LOC6506043|XP_001965089.1|DANA	LOC6527298|XP_002088392.1|DYAK
OG0010335	LOC6505312|XP_001965741.2|DANA	LOC6525575|XP_002101410.2|DYAK
OG0010336	LOC6504124|XP_001964234.2|DANA	LOC6523901|XP_002099774.1|DYAK
OG0010337	LOC6503570|XP_001964139.1|DANA	LOC6524553|XP_002100410.2|DYAK
OG0010338	LOC6504594|XP_001966563.1|DANA	LOC6524865|XP_002100705.1|DYAK
OG0010339	LOC6506799|XP_001957219.2|DANA	LOC6536578|XP_002097154.1|DYAK
OG0010340	LOC6503661|XP_001963980.1|DANA	LOC6525463|XP_002101298.1|DYAK
OG0010341	LOC6503660|XP_001963982.1|DANA	LOC6525465|XP_002101300.1|DYAK
OG0010342	LOC6502171|XP_032309373.1|DANA	LOC6525534|XP_002101369.2|DYAK
OG0010343	LOC6502255|XP_001966091.1|DANA	LOC6537267|XP_002097825.1|DYAK
OG0010344	LOC6502154|XP_001966113.1|DANA	LOC6524499|XP_002100356.1|DYAK
OG0010345	LOC6503122|XP_001963463.2|DANA	LOC6525162|XP_002101000.1|DYAK
OG0010346	LOC6504810|XP_001966381.1|DANA	LOC6523892|XP_002099765.2|DYAK
OG0010347	LOC6503848|XP_001963711.1|DANA	LOC6525701|XP_002101523.1|DYAK
OG0010348	LOC6495421|XP_001958812.1|DANA	LOC6528626|XP_002089669.1|DYAK
OG0010349	LOC6504169|XP_001964307.3|DANA	LOC6524258|XP_002100121.1|DYAK
OG0010350	LOC6503471|XP_032308696.1|DANA	LOC6524263|XP_002100126.1|DYAK
OG0010351	LOC6503073|XP_001963377.1|DANA	LOC6525011|XP_002100850.2|DYAK
OG0010352	LOC6504057|XP_001964093.3|DANA	LOC6524381|XP_002100239.1|DYAK
OG0010353	LOC6501870|XP_001966773.1|DANA	LOC6525991|XP_039227368.1|DYAK
OG0010354	LOC6502353|XP_001967544.1|DANA	LOC6524332|XP_002100190.1|DYAK
OG0010355	LOC6503894|XP_001963799.3|DANA	LOC6524097|XP_002099961.2|DYAK
OG0010356	LOC6505092|XP_032308000.1|DANA	LOC6525766|XP_002101587.2|DYAK
OG0010357	LOC6504464|XP_001966953.1|DANA	LOC6525928|XP_002101748.1|DYAK
OG0010358	LOC6504988|XP_001965681.1|DANA	LOC6525645|XP_002101467.3|DYAK
OG0010359	LOC6504807|XP_032309091.1|DANA	LOC6523889|XP_039233425.1|DYAK
OG0010360	LOC6504804|XP_001966376.1|DANA	LOC6523887|XP_002099760.1|DYAK
OG0010361	LOC6504698|XP_001966375.1|DANA	LOC6523886|XP_002099759.1|DYAK
OG0010362	LOC6504797|XP_001966361.1|DANA	LOC6523880|XP_002099753.3|DYAK
OG0010363	LOC6501968|XP_001966783.1|DANA	LOC6525895|XP_002101715.1|DYAK
OG0010364	LOC6502740|XP_032311943.1|DANA	LOC6524968|XP_002100808.1|DYAK
OG0010365	LOC6504394|XP_001967058.1|DANA	LOC6526161|XP_002101973.2|DYAK
OG0010366	LOC6504961|XP_001965730.1|DANA	LOC6524995|XP_002100835.1|DYAK
OG0010367	LOC6501998|XP_032308168.1|DANA	LOC6524693|XP_039229365.1|DYAK
OG0010368	LOC6502003|XP_001966850.1|DANA	LOC6524698|XP_002100542.1|DYAK
OG0010369	LOC6505117|XP_001965425.1|DANA	LOC6524355|XP_002100213.2|DYAK
OG0010370	LOC6501899|XP_001966705.3|DANA	LOC6525954|XP_002101774.1|DYAK
OG0010371	LOC6501913|XP_001966681.3|DANA	LOC6525973|XP_002101792.3|DYAK
OG0010372	LOC6505231|XP_001965586.1|DANA	LOC6524625|XP_002100482.2|DYAK
OG0010373	LOC6505227|XP_001965583.1|DANA	LOC6524620|XP_002100477.2|DYAK
OG0010374	LOC6505308|XP_001965735.1|DANA	LOC6525570|XP_002101405.1|DYAK
OG0010375	LOC6504955|XP_001965736.1|DANA	LOC6525571|XP_002101406.3|DYAK
OG0010376	LOC6504584|XP_001966582.1|DANA	LOC6524848|XP_002100688.1|DYAK
OG0010377	LOC6504828|XP_001966411.2|DANA	LOC6526227|XP_002102036.1|DYAK
OG0010378	LOC6503771|XP_001963772.2|DANA	LOC6524147|XP_002100010.1|DYAK
OG0010379	LOC26514791|XP_014759307.1|DANA	LOC26534674|XP_039230178.1|DYAK
OG0010380	LOC6503838|XP_001963695.1|DANA	LOC6525417|XP_039230818.1|DYAK
OG0010381	LOC26514577|XP_014761220.1|DANA	LOC26535475|XP_015046296.1|DYAK
OG0010382	LOC6503819|XP_001963683.1|DANA	LOC26535018|XP_015046295.1|DYAK
OG0010383	LOC6503828|XP_001963679.1|DANA	LOC6525434|XP_002101269.1|DYAK
OG0010384	LOC6504044|XP_001964072.1|DANA	LOC6524019|XP_002099891.1|DYAK
OG0010385	LOC6497710|XP_032307505.1|DANA	LOC6528264|XP_002089317.1|DYAK
OG0010386	LOC6497757|XP_001961418.1|DANA	LOC6528938|XP_002089970.1|DYAK
OG0010387	LOC6497823|XP_001961523.1|DANA	LOC6528243|XP_002089298.1|DYAK
OG0010388	LOC6496969|XP_001963027.1|DANA	LOC6527947|XP_039226672.1|DYAK
OG0010389	LOC6505394|XP_001964876.2|DANA	LOC6527856|XP_002088928.1|DYAK
OG0010390	LOC26514738|XP_014762362.1|DANA	LOC26534494|XP_015052822.1|DYAK
OG0010391	LOC6498430|XP_001962801.2|DANA	LOC6529733|XP_002090726.1|DYAK
OG0010392	LOC6505357|XP_001964851.1|DANA	LOC6527827|XP_002088900.1|DYAK
OG0010393	LOC6497798|XP_001961470.1|DANA	LOC6526629|XP_002087737.1|DYAK
OG0010394	LOC6496996|XP_001962966.3|DANA	LOC6527079|XP_002088172.1|DYAK
OG0010395	LOC6498259|XP_001962416.2|DANA	LOC6529802|XP_002090786.2|DYAK
OG0010396	LOC6498358|XP_001962619.2|DANA	LOC6527793|XP_002088866.1|DYAK
OG0010397	LOC6505664|XP_001964982.1|DANA	LOC6527540|XP_002088630.2|DYAK
OG0010398	LOC6504322|XP_001965040.3|DANA	LOC6527508|XP_002088598.3|DYAK
OG0010399	LOC6505894|XP_001965044.2|DANA	LOC6527512|XP_002088602.1|DYAK
OG0010400	LOC6505947|XP_001965053.1|DANA	LOC6527521|XP_002088611.1|DYAK
OG0010401	LOC6504303|XP_001965061.1|DANA	LOC6527529|XP_002088619.1|DYAK
OG0010402	LOC6504560|XP_032311256.1|DANA	LOC6527887|XP_015052992.1|DYAK
OG0010403	LOC6505449|XP_001964913.1|DANA	LOC6527891|XP_002088963.2|DYAK
OG0010404	LOC6497265|XP_001962442.1|DANA	LOC6529780|XP_002090764.1|DYAK
OG0010405	LOC6497266|XP_001962441.1|DANA	LOC6529781|XP_015052433.1|DYAK
OG0010406	LOC6498274|XP_001962437.2|DANA, LOC6498275|XP_001962438.1|DANA	LOC6529783|XP_002090767.1|DYAK
OG0010407	LOC6494037|XP_032306003.1|DANA	LOC6527105|XP_039226691.1|DYAK
OG0010408	LOC6502487|XP_001966892.1|DANA	LOC6527372|XP_002088464.1|DYAK
OG0010409	LOC116654903|XP_032307404.1|DANA	LOC120320571|XP_039226515.1|DYAK
OG0010410	LOC26514493|XP_014762334.1|DANA	LOC6528973|XP_002090005.1|DYAK
OG0010411	LOC6504297|XP_032311024.1|DANA	LOC6532483|XP_002093229.1|DYAK
OG0010412	LOC116654943|XP_032307632.1|DANA	LOC6529848|XP_002090814.1|DYAK
OG0010413	LOC6498100|XP_001962077.1|DANA	LOC6526546|XP_002087656.1|DYAK
OG0010414	LOC6498096|XP_001962073.1|DANA	LOC6526547|XP_002087657.1|DYAK
OG0010415	LOC6503479|XP_001965309.2|DANA	LOC6526978|XP_002088074.1|DYAK
OG0010416	LOC6496881|XP_001963215.1|DANA	LOC6527206|XP_002088300.1|DYAK
OG0010417	LOC6498636|XP_001963212.1|DANA	LOC6527203|XP_002088297.1|DYAK
OG0010418	LOC6496888|XP_001963204.1|DANA	LOC6527196|XP_002088290.1|DYAK
OG0010419	LOC6498618|XP_001963165.2|DANA	LOC6527160|XP_002088254.1|DYAK
OG0010420	LOC6497401|XP_001962159.1|DANA	LOC6528928|XP_002089960.2|DYAK
OG0010421	LOC6496867|XP_032311464.1|DANA	LOC6526431|XP_002087550.1|DYAK
OG0010422	LOC6497041|XP_001962866.3|DANA	LOC6527428|XP_002088520.1|DYAK
OG0010423	LOC26514925|XP_014762387.1|DANA	LOC26535686|XP_039228214.1|DYAK
OG0010424	LOC26514608|XP_014762349.1|DANA	LOC26535359|XP_015054613.1|DYAK
OG0010425	LOC6497631|XP_001961673.1|DANA	LOC6529424|XP_002090428.3|DYAK
OG0010426	LOC6497898|XP_001961672.3|DANA	LOC6529423|XP_002090427.1|DYAK
OG0010427	LOC6497962|XP_001961803.1|DANA	LOC6528138|XP_015054458.1|DYAK
OG0010428	LOC6497966|XP_001961810.2|DANA	LOC6529237|XP_002090243.1|DYAK
OG0010429	LOC6498132|XP_032307483.1|DANA	LOC6526914|XP_002088013.1|DYAK
OG0010430	LOC6496837|XP_001963306.1|DANA	LOC6526451|XP_002087570.1|DYAK
OG0010431	LOC6497485|XP_001961985.1|DANA	LOC6526745|XP_002087848.1|DYAK
OG0010432	LOC6497483|XP_001961987.1|DANA	LOC6526748|XP_002087851.1|DYAK
OG0010433	LOC6497478|XP_001961995.1|DANA	LOC6526755|XP_002087858.1|DYAK
OG0010434	LOC6497426|XP_001962112.2|DANA	LOC6526509|XP_002087620.1|DYAK
OG0010435	LOC6506265|XP_001965144.2|DANA	LOC6527612|XP_002088700.1|DYAK
OG0010436	LOC6498444|XP_001962830.1|DANA	LOC6527232|XP_002088326.1|DYAK
OG0010437	LOC6497291|XP_001962380.1|DANA	LOC6527007|XP_002088103.1|DYAK
OG0010439	LOC6504180|XP_001965175.1|DANA	LOC6529194|XP_002090201.1|DYAK
OG0010440	LOC6497601|XP_001961731.1|DANA	LOC6529485|XP_002090487.1|DYAK
OG0010441	LOC26514514|XP_014762342.1|DANA	LOC26534798|XP_015052845.1|DYAK
OG0010442	LOC6500022|XP_001953377.1|DANA	LOC6536781|XP_002097352.1|DYAK
OG0010443	LOC6497350|XP_001962267.1|DANA	LOC6529010|XP_002090042.1|DYAK
OG0010444	LOC6497351|XP_001962264.1|DANA	LOC6529012|XP_002090044.2|DYAK
OG0010445	LOC6496717|XP_001967322.1|DANA	LOC6526599|XP_002087707.1|DYAK
OG0010446	LOC6497865|XP_001961594.2|DANA	LOC26535047|XP_015054575.2|DYAK
OG0010447	LOC6507327|XP_001956235.2|DANA	LOC6532749|XP_039229438.1|DYAK
OG0010448	LOC6506478|XP_001957798.1|DANA	LOC6533574|XP_039229709.1|DYAK
OG0010449	LOC6507639|XP_032309658.1|DANA	LOC6533276|XP_002094002.1|DYAK
OG0010450	LOC6507055|XP_001956742.1|DANA	LOC6532298|XP_002093058.1|DYAK
OG0010451	LOC6492969|XP_001956765.1|DANA	LOC6532896|XP_002093632.1|DYAK
OG0010452	LOC6493553|XP_001957984.1|DANA	LOC6532590|XP_002093334.2|DYAK
OG0010453	LOC6493557|XP_001957992.1|DANA	LOC6532583|XP_002093327.1|DYAK
OG0010454	LOC6493377|XP_001957636.1|DANA	LOC6534415|XP_002095093.2|DYAK
OG0010455	LOC6507295|XP_001956296.1|DANA	LOC6532560|XP_002093305.1|DYAK
OG0010456	LOC6506546|XP_001957679.1|DANA	LOC6534324|XP_002095004.1|DYAK
OG0010457	LOC26514992|XP_014765690.1|DANA	LOC6532971|XP_002093706.1|DYAK
OG0010458	LOC116655819|XP_032310175.1|DANA	LOC6532972|XP_002093707.2|DYAK
OG0010459	LOC26515607|XP_014765747.1|DANA	LOC6532974|XP_002093709.1|DYAK
OG0010460	LOC6507703|XP_001956172.2|DANA	LOC6532978|XP_039230132.1|DYAK
OG0010461	LOC6507339|XP_001956219.1|DANA	LOC6533027|XP_002093762.1|DYAK
OG0010462	LOC6507671|XP_001956120.1|DANA	LOC6532215|XP_002092988.1|DYAK
OG0010463	LOC6506800|XP_001957213.1|DANA	LOC6535082|XP_002095746.1|DYAK
OG0010464	LOC6506806|XP_001957204.1|DANA	LOC6535074|XP_002095738.1|DYAK
OG0010465	LOC6506813|XP_001957189.1|DANA	LOC6539487|XP_002086377.1|DYAK
OG0010466	LOC6506817|XP_001957180.1|DANA	LOC6535055|XP_039230146.1|DYAK
OG0010467	LOC6506818|XP_001957179.2|DANA	LOC6535054|XP_002095718.2|DYAK
OG0010468	LOC6506921|XP_001956993.2|DANA	LOC6534726|XP_002095401.1|DYAK
OG0010469	LOC6507450|XP_001955987.1|DANA	LOC6532411|XP_002093162.1|DYAK
OG0010470	LOC6493199|XP_001957249.1|DANA	LOC6533370|XP_002094095.1|DYAK
OG0010471	LOC6493499|XP_001957872.1|DANA	LOC6533380|XP_002094105.1|DYAK
OG0010472	LOC6507483|XP_001955912.1|DANA	LOC6532500|XP_002093246.1|DYAK
OG0010473	LOC6493324|XP_032309829.1|DANA	LOC6533079|XP_002093811.1|DYAK
OG0010474	LOC116655811|XP_032310101.1|DANA	LOC120321614|XP_039230785.1|DYAK
OG0010475	LOC6506827|XP_001957160.1|DANA	LOC6534656|XP_002095331.1|DYAK
OG0010476	LOC6502824|XP_001956317.1|DANA	LOC6532533|XP_002093279.1|DYAK
OG0010477	LOC6506855|XP_001957114.1|DANA	LOC6532844|XP_002093581.1|DYAK
OG0010478	LOC6506424|XP_001957907.3|DANA	LOC6533332|XP_002094058.1|DYAK
OG0010479	LOC6506417|XP_001957918.1|DANA	LOC6533346|XP_002094072.1|DYAK
OG0010480	LOC6506956|XP_001956926.2|DANA	LOC6534351|XP_002095030.2|DYAK
OG0010481	LOC6506527|XP_001957708.1|DANA	LOC6534292|XP_002094973.1|DYAK
OG0010482	LOC6506646|XP_001957479.2|DANA	LOC6533897|XP_002094597.1|DYAK
OG0010483	LOC6507246|XP_001956397.2|DANA	LOC6534122|XP_002094806.1|DYAK
OG0010484	LOC6506084|XP_001958587.2|DANA	LOC6535192|XP_002095852.1|DYAK
OG0010485	LOC6506250|XP_001958265.2|DANA	LOC6534863|XP_002095535.2|DYAK
OG0010486	LOC6507792|XP_001956353.1|DANA	LOC6539353|XP_002086246.2|DYAK
OG0010487	LOC6507912|XP_001956589.1|DANA	LOC6533777|XP_002094480.1|DYAK
OG0010488	LOC6507858|XP_001956480.1|DANA	LOC6534277|XP_002094958.2|DYAK
OG0010489	LOC6507229|XP_001956427.1|DANA	LOC6534092|XP_002094778.1|DYAK
OG0010490	LOC6494993|XP_001959257.2|DANA	LOC6528879|XP_002089911.2|DYAK
OG0010491	LOC6496115|XP_001960261.1|DANA	LOC6530552|XP_002091467.1|DYAK
OG0010492	LOC6506278|XP_001958211.3|DANA	LOC6534192|XP_002094875.2|DYAK
OG0010493	LOC26515343|XP_014765722.1|DANA	LOC6534247|XP_002094929.1|DYAK
OG0010494	LOC6506101|XP_001958550.2|DANA	LOC6535151|XP_015051053.1|DYAK
OG0010495	LOC6493837|XP_001958534.2|DANA	LOC6534022|XP_002094709.1|DYAK
OG0010496	LOC6506670|XP_032310849.1|DANA	LOC6533991|XP_002094681.2|DYAK
OG0010497	LOC6506675|XP_032310675.1|DANA	LOC6533998|XP_002094687.2|DYAK
OG0010498	LOC6495792|XP_001959595.1|DANA	LOC6528722|XP_039227680.1|DYAK
OG0010499	LOC6495064|XP_001959143.1|DANA	LOC6530729|XP_002091620.1|DYAK
OG0010500	LOC6495054|XP_001959162.1|DANA	LOC6530749|XP_002091639.1|DYAK
OG0010501	LOC6494217|XP_001960728.1|DANA	LOC6530380|XP_002091306.2|DYAK
OG0010502	LOC6493608|XP_032310742.1|DANA	LOC6534176|XP_039230155.1|DYAK
OG0010503	LOC6495370|XP_001958683.1|DANA	LOC6529340|XP_002090345.1|DYAK
OG0010504	LOC6494054|XP_014762621.1|DANA	LOC6529965|XP_002090912.2|DYAK
OG0010505	LOC6496483|XP_001960992.2|DANA	LOC6528502|XP_039227132.1|DYAK
OG0010506	LOC6494615|XP_001960005.1|DANA	LOC6528356|XP_039226582.1|DYAK
OG0010507	LOC6494401|XP_001960397.1|DANA	LOC6532123|XP_002092899.1|DYAK
OG0010508	LOC6494720|XP_001959799.1|DANA	LOC6531818|XP_002092605.1|DYAK
OG0010509	LOC6495956|XP_001959930.2|DANA	LOC6530252|XP_039228374.1|DYAK
OG0010510	LOC6496262|XP_001960565.1|DANA	LOC6531680|XP_002092471.1|DYAK
OG0010511	LOC6502520|XP_001960156.3|DANA	LOC6531204|XP_002092032.2|DYAK
OG0010512	LOC6502585|XP_001960941.1|DANA	LOC6532047|XP_002092824.1|DYAK
OG0010513	LOC6494114|XP_001960936.1|DANA	LOC6532041|XP_002092818.1|DYAK
OG0010514	LOC6494117|XP_001960933.3|DANA	LOC6532037|XP_002092814.1|DYAK
OG0010515	LOC6495478|XP_001958935.2|DANA	LOC6530476|XP_002091391.1|DYAK
OG0010516	LOC6495449|XP_001958867.1|DANA	LOC6528564|XP_002089608.1|DYAK
OG0010517	LOC6495121|XP_001959012.1|DANA	LOC6530799|XP_002091682.1|DYAK
OG0010518	LOC26515006|XP_014764071.1|DANA	LOC6531264|XP_002092073.2|DYAK
OG0010519	LOC6495945|XP_001959903.2|DANA	LOC6528613|XP_015053975.1|DYAK
OG0010520	LOC6496361|XP_001960763.1|DANA	LOC6530424|XP_002091340.1|DYAK
OG0010521	LOC6502560|XP_001959386.1|DANA	LOC6530139|XP_002091085.1|DYAK
OG0010522	LOC6495419|XP_001958806.1|DANA	LOC6528631|XP_002089673.1|DYAK
OG0010523	LOC6495227|XP_001958807.2|DANA	LOC6528630|XP_002089672.1|DYAK
OG0010524	LOC6494461|XP_001960284.1|DANA	LOC6530525|XP_002091440.1|DYAK
OG0010525	LOC6494590|XP_001960051.1|DANA	LOC6530919|XP_002091763.1|DYAK
OG0010526	LOC6494591|XP_001960049.1|DANA	LOC6530917|XP_002091761.1|DYAK
OG0010527	LOC6494431|XP_001960323.1|DANA	LOC6531805|XP_002092592.2|DYAK
OG0010528	LOC6496151|XP_032306460.1|DANA	LOC6531789|XP_015051557.1|DYAK
OG0010529	LOC6494427|XP_001960343.1|DANA	LOC26535600|XP_015051556.1|DYAK
OG0010530	LOC6494283|XP_001960608.1|DANA	LOC6531343|XP_002092147.1|DYAK
OG0010531	LOC6499217|XP_001955083.1|DANA	LOC6538610|XP_002099132.2|DYAK
OG0010532	LOC6499626|XP_001954268.1|DANA	LOC6536275|XP_002096861.1|DYAK
OG0010533	LOC6506259|XP_001958249.1|DANA	LOC6534240|XP_002094922.1|DYAK
OG0010534	LOC6501297|XP_001954942.1|DANA	LOC6535883|XP_002096499.1|DYAK
OG0010535	LOC6500413|XP_001953167.1|DANA	LOC6539944|XP_002086819.1|DYAK
OG0010536	LOC6500132|XP_001953162.1|DANA	LOC6535746|XP_002096369.1|DYAK
OG0010537	LOC6500968|XP_001954264.2|DANA	LOC6536271|XP_002096857.1|DYAK
OG0010538	LOC6494719|XP_001965961.2|DANA	LOC6537104|XP_002097665.1|DYAK
OG0010539	LOC6500506|XP_001953362.2|DANA	LOC26536206|XP_039231816.1|DYAK
OG0010540	LOC6498981|XP_001955567.1|DANA	LOC6538880|XP_002099384.1|DYAK
OG0010541	LOC6507881|XP_001956518.2|DANA	LOC6533696|XP_002094401.1|DYAK
OG0010542	LOC6502616|XP_001955145.1|DANA	LOC6537599|XP_002098145.1|DYAK
OG0010543	LOC6501594|XP_032312018.1|DANA	LOC6538849|XP_002099362.1|DYAK
OG0010544	LOC6500184|XP_001953067.1|DANA	LOC6536926|XP_002097495.1|DYAK
OG0010545	LOC6499711|XP_032305566.1|DANA	LOC6536882|XP_002097451.1|DYAK
OG0010546	LOC6505861|XP_001964504.1|DANA	LOC6535616|XP_002096244.1|DYAK
OG0010547	LOC6505662|XP_001964507.1|DANA	LOC6535619|XP_002096247.1|DYAK
OG0010548	LOC6501343|XP_001955031.1|DANA	LOC6538365|XP_002098889.1|DYAK
OG0010549	LOC6505875|XP_001964529.1|DANA	LOC6536842|XP_002097412.1|DYAK
OG0010550	LOC6506006|XP_001964768.1|DANA	LOC6538020|XP_002098555.1|DYAK
OG0010551	LOC6505517|XP_001964782.1|DANA	LOC6538006|XP_002098541.1|DYAK
OG0010552	LOC6505943|XP_001964656.2|DANA	LOC6538954|XP_002099457.1|DYAK
OG0010553	LOC6505582|XP_001964657.2|DANA	LOC6538953|XP_002099456.1|DYAK
OG0010554	LOC6501467|XP_001955312.1|DANA	LOC6538236|XP_002098763.2|DYAK
OG0010555	LOC6499791|XP_001953906.1|DANA	LOC6537786|XP_002098327.1|DYAK
OG0010556	LOC6501007|XP_001954362.1|DANA	LOC6538459|XP_002098983.1|DYAK
OG0010557	LOC6501042|XP_001954444.1|DANA	LOC6536582|XP_002097158.1|DYAK
OG0010558	LOC6498970|XP_001955585.2|DANA	LOC6536572|XP_002097148.1|DYAK
OG0010559	LOC116654575|XP_032305759.1|DANA	LOC6538426|XP_002098950.1|DYAK
OG0010560	LOC6500576|XP_014766634.1|DANA	LOC6536131|XP_015047578.1|DYAK
OG0010561	LOC6499548|XP_032311838.1|DANA	LOC6535502|XP_002096133.1|DYAK
OG0010562	LOC6500227|XP_001952986.1|DANA	LOC6536538|XP_002097114.1|DYAK
