Orthogroup	DANA.longest_only	DHYD.longest_only
OG0010072	LOC6493346|XP_032310698.1|DANA	LOC111601740|XP_023174232.2|DHYD
OG0010073	LOC6493348|XP_001957571.1|DANA	LOC111601692|XP_023174170.2|DHYD
OG0010074	LOC6504019|XP_001964016.1|DANA	LOC111593395|XP_030079431.1|DHYD
OG0010075	LOC26515307|XP_014765718.2|DANA	LOC111598468|XP_023169493.1|DHYD
OG0010076	LOC6493302|XP_001957483.1|DANA	LOC111595076|XP_023164400.1|DHYD
OG0010077	LOC6506816|XP_001957181.1|DANA	LOC111604675|XP_023178604.2|DHYD
OG0010078	LOC6493164|XP_001957182.1|DANA	LOC111604691|XP_023178627.1|DHYD
OG0010079	LOC6493174|XP_001957199.2|DANA	LOC111604696|XP_023178635.2|DHYD
OG0010080	LOC6507329|XP_001956232.1|DANA	LOC111592832|XP_023161024.2|DHYD
OG0010081	LOC26513834|XP_032310820.1|DANA	LOC111603739|XP_023177224.2|DHYD
OG0010082	LOC6493138|XP_001957128.1|DANA	LOC111594859|XP_023164106.1|DHYD
OG0010083	LOC6507822|XP_001956416.1|DANA	LOC111603339|XP_030081636.1|DHYD
OG0010084	LOC6507812|XP_001956393.1|DANA	LOC111599850|XP_023171416.2|DHYD
OG0010085	LOC6506099|XP_001958553.2|DANA	LOC111597556|XP_030081815.1|DHYD
OG0010086	LOC6507820|XP_001956413.1|DANA	LOC111599857|XP_023171445.1|DHYD
OG0010087	LOC6506680|XP_001957427.1|DANA	LOC111605733|XP_023180200.1|DHYD
OG0010088	LOC6507271|XP_001956351.1|DANA	LOC111600947|XP_023173086.2|DHYD
OG0010089	LOC6507895|XP_001956542.1|DANA	LOC111593121|XP_023161490.2|DHYD
OG0010090	LOC6505471|XP_001966246.1|DANA	LOC111594134|XP_023163065.2|DHYD
OG0010091	LOC6500280|XP_001952881.1|DANA	LOC111595927|XP_023165653.1|DHYD
OG0010092	LOC26514956|XP_014760184.1|DANA	LOC111598610|XP_030081616.1|DHYD
OG0010093	LOC6495848|XP_001959706.2|DANA	LOC111593918|XP_023162758.2|DHYD
OG0010094	LOC6501061|XP_001954485.1|DANA	LOC111599950|XP_023171595.2|DHYD
OG0010095	LOC26514989|XP_032312170.1|DANA	LOC111597167|XP_030080837.1|DHYD
OG0010096	LOC6503020|XP_001963393.2|DANA	LOC111604619|XP_023178512.2|DHYD
OG0010097	LOC6504726|XP_001966322.2|DANA	LOC111596562|XP_023166604.2|DHYD
OG0010098	LOC6497120|XP_001962717.1|DANA	LOC111602264|XP_023175027.2|DHYD
OG0010099	LOC6497468|XP_001962019.1|DANA	LOC111595770|XP_023165420.2|DHYD
OG0010100	LOC6506619|XP_001957530.1|DANA	LOC111593108|XP_023161476.2|DHYD
OG0010101	LOC6506145|XP_001958461.1|DANA	LOC111594914|XP_030079429.1|DHYD
OG0010102	LOC6507794|XP_001956359.1|DANA	LOC111601000|XP_023173164.2|DHYD
OG0010103	LOC6507272|XP_001956350.1|DANA	LOC111600946|XP_023173084.2|DHYD
OG0010104	LOC6507299|XP_001956291.2|DANA	LOC111595268|XP_023164682.1|DHYD
OG0010105	LOC6498042|XP_001961954.2|DANA	LOC115483704|XP_030081644.1|DHYD
OG0010106	LOC6495687|XP_001959381.2|DANA	LOC111597968|XP_023168709.2|DHYD
OG0010107	LOC6494701|XP_001959828.1|DANA	LOC111605284|XP_023179496.2|DHYD
OG0010108	LOC6496047|XP_001960113.1|DANA	LOC111600765|XP_023172812.2|DHYD
OG0010110	LOC6493795|XP_001958448.1|DANA	LOC111600461|XP_023172331.2|DHYD
OG0010111	LOC6499063|XP_014765889.1|DANA	LOC111598072|XP_023168876.2|DHYD
OG0010112	LOC6500178|XP_001953077.1|DANA	LOC111603244|XP_023176519.2|DHYD
OG0010113	LOC6504734|XP_001966300.1|DANA	LOC111604672|XP_023178605.1|DHYD
OG0010114	LOC6503044|XP_001963353.1|DANA	LOC111594172|XP_023163125.1|DHYD
OG0010115	LOC6503647|XP_001964005.1|DANA	LOC111597364|XP_023167788.2|DHYD
OG0010116	LOC6503929|XP_032308474.1|DANA	LOC111605149|XP_023179300.2|DHYD
OG0010117	LOC6502248|XP_001966080.1|DANA	LOC111593630|XP_023162268.1|DHYD
OG0010118	LOC6504764|XP_001966307.1|DANA	LOC111605289|XP_030079959.1|DHYD
OG0010119	LOC6501868|XP_032308242.1|DANA	LOC111595000|XP_030081764.1|DHYD
OG0010120	LOC6501848|XP_001966806.1|DANA	LOC111603096|XP_023176324.1|DHYD
OG0010121	LOC6505178|XP_001965487.2|DANA	LOC111593017|XP_023161324.2|DHYD
OG0010122	LOC6501854|XP_001966794.1|DANA	LOC111596757|XP_023166866.1|DHYD
OG0010123	LOC6501827|XP_001966852.2|DANA	LOC111594904|XP_030078878.1|DHYD, LOC111594903|XP_030078850.1|DHYD
OG0010125	LOC6501931|XP_001966710.1|DANA	LOC111596531|XP_030079552.1|DHYD
OG0010126	LOC6492908|XP_001961521.1|DANA	LOC111603963|XP_023177568.2|DHYD
OG0010127	LOC6505439|XP_001964905.2|DANA	LOC115482920|XP_030079082.1|DHYD, LOC111598799|XP_023169984.2|DHYD
OG0010128	LOC6505432|XP_001964900.1|DANA	LOC111603978|XP_023177591.2|DHYD
OG0010129	LOC6505763|XP_001965012.1|DANA	LOC111592627|XP_030079061.1|DHYD
OG0010130	LOC6505336|XP_001964840.1|DANA	LOC111593762|XP_023162548.1|DHYD
OG0010131	LOC26515017|XP_014762397.1|DANA	LOC111600354|XP_023172194.1|DHYD
OG0010132	LOC6497066|XP_001962818.1|DANA	LOC111594754|XP_023163970.2|DHYD
OG0010133	LOC6498437|XP_001962819.2|DANA	LOC111594719|XP_023163915.2|DHYD
OG0010134	LOC6505452|XP_001964915.1|DANA, LOC6505447|XP_001964912.1|DANA	LOC111594795|XP_023164030.1|DHYD
OG0010135	LOC6498381|XP_001962678.1|DANA	LOC111602211|XP_023174955.2|DHYD
OG0010136	LOC6497141|XP_001962676.1|DANA	LOC111602255|XP_023175016.1|DHYD
OG0010137	LOC6498207|XP_001962297.3|DANA	LOC111602305|XP_030079080.1|DHYD
OG0010138	LOC26515279|XP_014759278.1|DANA	LOC111592053|XP_023159821.2|DHYD
OG0010139	LOC6497381|XP_001962201.1|DANA	LOC111594792|XP_023164016.2|DHYD
OG0010140	LOC6498101|XP_001962079.1|DANA	LOC111595577|XP_023165146.1|DHYD
OG0010141	LOC6496882|XP_001963214.1|DANA	LOC111603534|XP_023176935.1|DHYD
OG0010142	LOC6497995|XP_001961862.1|DANA	LOC111595853|XP_023165534.1|DHYD
OG0010143	LOC6502456|XP_014762252.1|DANA	LOC111599462|XP_023170900.1|DHYD
OG0010144	LOC6497910|XP_001961697.1|DANA	LOC111594943|XP_023164205.2|DHYD
OG0010145	LOC6497566|XP_001961802.1|DANA	LOC111599201|XP_023170560.1|DHYD
OG0010146	LOC6497564|XP_001961808.1|DANA	LOC111599211|XP_023170576.1|DHYD
OG0010147	LOC6503381|XP_001965334.1|DANA	LOC111602167|XP_023174893.1|DHYD
OG0010148	LOC6498687|XP_014762245.1|DANA	LOC111594176|XP_030080526.1|DHYD
OG0010149	LOC6498675|XP_001963299.2|DANA	LOC111596322|XP_023166256.2|DHYD
OG0010150	LOC6497668|XP_001961604.1|DANA	LOC111600590|XP_023172549.1|DHYD
OG0010151	LOC26513694|XP_014760621.1|DANA	LOC111603860|XP_023177435.1|DHYD
OG0010153	LOC6498192|XP_001962270.1|DANA	LOC111601156|XP_023173400.1|DHYD
OG0010154	LOC6498189|XP_032307352.1|DANA	LOC111601146|XP_023173381.1|DHYD
OG0010155	LOC6497356|XP_001962256.1|DANA	LOC115483207|XP_030080331.1|DHYD
OG0010156	LOC6493006|XP_001956840.1|DANA	LOC111599820|XP_023171376.2|DHYD
OG0010157	LOC6506464|XP_001957819.1|DANA	LOC111599805|XP_023171355.2|DHYD, LOC115483182|XP_030080200.1|DHYD
OG0010158	LOC6493459|XP_001957797.2|DANA	LOC111597510|XP_023168046.1|DHYD
OG0010159	LOC6507347|XP_001956198.1|DANA	LOC111599602|XP_023171060.1|DHYD
OG0010160	LOC6507010|XP_001956831.2|DANA	LOC111604497|XP_030081150.1|DHYD
OG0010161	LOC6493166|XP_001957184.1|DANA	LOC111604702|XP_023178643.1|DHYD
OG0010163	LOC6502722|XP_001964365.2|DANA, LOC6506924|XP_001956981.1|DANA	LOC111596020|XP_023165813.2|DHYD
OG0010164	LOC6493419|XP_001957713.1|DANA	LOC111604768|XP_023178734.1|DHYD
OG0010165	LOC6493775|XP_001958410.1|DANA	LOC111598065|XP_023168866.2|DHYD
OG0010166	LOC6507282|XP_001956320.1|DANA	LOC111598884|XP_023170118.2|DHYD
OG0010167	LOC6502808|XP_001956310.1|DANA, LOC26514656|XP_014765650.1|DANA	LOC111595670|XP_023165262.2|DHYD
OG0010169	LOC6507164|XP_001956560.2|DANA	LOC115483725|XP_030081768.1|DHYD
OG0010170	LOC6493687|XP_001958240.1|DANA	LOC111599247|XP_023170616.2|DHYD
OG0010171	LOC6493688|XP_001958241.1|DANA	LOC111599251|XP_023170619.1|DHYD
OG0010172	LOC6506338|XP_001958074.1|DANA	LOC111595067|XP_023164392.2|DHYD
OG0010173	LOC6495764|XP_001959526.1|DANA	LOC111592468|XP_023160443.2|DHYD
OG0010174	LOC6496108|XP_001960243.1|DANA	LOC111601255|XP_023173528.1|DHYD
OG0010175	LOC6494471|XP_001960267.1|DANA	LOC111601241|XP_023173507.2|DHYD
OG0010176	LOC6494482|XP_001960249.1|DANA	LOC111601263|XP_023173538.1|DHYD
OG0010177	LOC6496026|XP_001960071.1|DANA	LOC111593721|XP_023162460.2|DHYD
OG0010178	LOC6494127|XP_001960912.1|DANA	LOC111594126|XP_023163052.2|DHYD
OG0010179	LOC6493718|XP_001958298.1|DANA	LOC111604464|XP_023178314.2|DHYD
OG0010180	LOC6493659|XP_001958174.2|DANA	LOC111592282|XP_023160152.2|DHYD
OG0010181	LOC6506139|XP_001958476.1|DANA	LOC111599230|XP_023170596.2|DHYD
OG0010182	LOC116654705|XP_032306536.1|DANA	LOC111602088|XP_023174790.2|DHYD
OG0010183	LOC6495585|XP_001959150.3|DANA	LOC111602089|XP_023174791.1|DHYD
OG0010184	LOC26515009|XP_014764072.1|DANA	LOC111600771|XP_023172817.1|DHYD
OG0010185	LOC6494218|XP_014762672.1|DANA	LOC111600772|XP_023172820.2|DHYD
OG0010186	LOC6507804|XP_001956382.1|DANA	LOC111604324|XP_023178146.1|DHYD
OG0010187	LOC6495294|XP_032306468.1|DANA	LOC111593186|XP_023161566.2|DHYD
OG0010188	LOC6502510|XP_001960899.2|DANA	LOC111605218|XP_023179408.1|DHYD
OG0010189	LOC6494670|XP_001959895.2|DANA	LOC111605212|XP_023179404.1|DHYD
OG0010190	LOC6495265|XP_001958736.1|DANA	LOC111605268|XP_023179479.1|DHYD
OG0010191	LOC6495279|XP_001958712.1|DANA	LOC111605276|XP_023179488.1|DHYD
OG0010192	LOC26514985|XP_014764068.1|DANA	LOC111597719|XP_023168326.1|DHYD
OG0010193	LOC6496514|XP_032306346.1|DANA	LOC111599914|XP_023171510.1|DHYD
OG0010194	LOC6507888|XP_001956530.1|DANA	LOC111593120|XP_023161489.1|DHYD
OG0010195	LOC6507185|XP_001956526.2|DANA	LOC111593129|XP_023161499.2|DHYD
OG0010196	LOC6494779|XP_001959686.1|DANA	LOC111593901|XP_023162739.2|DHYD
OG0010197	LOC6494851|XP_001959552.2|DANA	LOC111595724|XP_023165343.2|DHYD
OG0010198	LOC6495976|XP_014763570.1|DANA	LOC111600566|XP_023172518.1|DHYD
OG0010199	LOC6495819|XP_001959652.1|DANA	LOC111597021|XP_023167298.1|DHYD
OG0010200	LOC6494310|XP_001960560.2|DANA	LOC111595411|XP_023164891.2|DHYD
OG0010201	LOC6496452|XP_032306494.1|DANA	LOC111594322|XP_023163334.1|DHYD
OG0010202	LOC6495111|XP_001959029.1|DANA	LOC111597040|XP_030081972.1|DHYD
OG0010203	LOC6494950|XP_014763083.1|DANA	LOC111592515|XP_023160527.2|DHYD
OG0010204	LOC6495161|XP_001958934.1|DANA	LOC111602571|XP_023175495.2|DHYD
OG0010205	LOC6494513|XP_001960196.1|DANA	LOC111596990|XP_023167249.1|DHYD
OG0010206	LOC6494453|XP_032306063.1|DANA	LOC111597106|XP_023167416.1|DHYD
OG0010207	LOC6494200|XP_001960766.1|DANA	LOC111592192|XP_023160026.2|DHYD
OG0010208	LOC6496229|XP_001960496.1|DANA	LOC115483801|XP_030081974.1|DHYD
OG0010209	LOC6496230|XP_001960497.3|DANA	LOC111592205|XP_023160040.2|DHYD
OG0010210	LOC6494338|XP_001960504.1|DANA	LOC111592117|XP_023159916.1|DHYD
OG0010211	LOC6496277|XP_001960592.1|DANA	LOC111592108|XP_023159907.1|DHYD
OG0010212	LOC6494468|XP_001960274.1|DANA	LOC111597076|XP_023167374.1|DHYD
OG0010213	LOC6496124|XP_001960277.2|DANA	LOC111597086|XP_023167389.2|DHYD
OG0010214	LOC6494463|XP_001960282.1|DANA	LOC111597010|XP_023167282.1|DHYD
OG0010215	LOC6496014|XP_001960041.1|DANA	LOC115482763|XP_030078552.1|DHYD
OG0010216	LOC6495680|XP_001959372.1|DANA	LOC111593353|XP_023161837.1|DHYD
OG0010217	LOC6496142|XP_001960328.2|DANA	LOC111593716|XP_023162455.2|DHYD
OG0010218	LOC6496146|XP_001960332.1|DANA	LOC111593182|XP_030082014.1|DHYD
OG0010219	LOC6494424|XP_001960347.1|DANA	LOC111594290|XP_023163302.1|DHYD
OG0010220	LOC6494282|XP_001960609.1|DANA	LOC111593971|XP_023162833.2|DHYD
OG0010221	LOC6494284|XP_001960607.1|DANA	LOC111594000|XP_023162865.2|DHYD
OG0010222	LOC6494880|XP_001959499.2|DANA	LOC111595040|XP_023164337.1|DHYD
OG0010223	LOC26514212|XP_014763989.1|DANA	LOC111594631|XP_023163795.1|DHYD
OG0010224	LOC6495497|XP_001958979.1|DANA	LOC111595407|XP_023164888.2|DHYD
OG0010225	LOC6500018|XP_001953391.2|DANA	LOC111604573|XP_023178443.2|DHYD
OG0010226	LOC6500454|XP_032305492.1|DANA	LOC111603442|XP_023176797.2|DHYD
OG0010227	LOC26513947|XP_032312252.1|DANA	LOC111604934|XP_023178973.1|DHYD
OG0010228	LOC6500118|XP_001953187.1|DANA	LOC111601389|XP_023173699.2|DHYD
OG0010229	LOC6501246|XP_001954841.1|DANA, LOC6501245|XP_001954840.1|DANA	LOC111603642|XP_023177088.2|DHYD
OG0010230	LOC6501242|XP_001954836.1|DANA	LOC111603599|XP_023177026.2|DHYD
OG0010232	LOC26515303|XP_014767411.1|DANA	LOC111605591|XP_023179963.1|DHYD
OG0010233	LOC6506020|XP_001964787.1|DANA	LOC111600039|XP_023171734.2|DHYD
OG0010234	LOC26515464|XP_014767428.1|DANA	LOC111594547|XP_023163667.1|DHYD
OG0010235	LOC6505524|XP_001964764.1|DANA, LOC6505523|XP_001964765.1|DANA, LOC6505522|XP_001964766.1|DANA	LOC111592688|XP_023160823.2|DHYD
OG0010236	LOC6499022|XP_001955496.2|DANA	LOC111597819|XP_023168476.1|DHYD
OG0010237	LOC26514288|XP_032310147.1|DANA	LOC111601523|XP_023173907.1|DHYD
OG0010238	LOC6501010|XP_001954371.2|DANA	LOC111604986|XP_023179050.2|DHYD
OG0010239	LOC6500847|XP_001954028.2|DANA	LOC111597866|XP_023168557.1|DHYD
OG0010240	LOC6502418|XP_001962762.1|DANA	LOC111597860|XP_023168550.1|DHYD
OG0010241	LOC116655331|XP_032308947.1|DANA	LOC111598318|XP_023169283.1|DHYD
OG0010242	LOC6500785|XP_001953915.1|DANA, LOC6500784|XP_001953914.1|DANA	LOC111596402|XP_023166376.2|DHYD
OG0010243	LOC6500569|XP_032305460.1|DANA	LOC111597157|XP_023167480.2|DHYD
OG0010244	LOC6500646|XP_001953640.1|DANA	LOC111594496|XP_023163575.2|DHYD
OG0010245	LOC6500602|XP_001953544.1|DANA	LOC111599603|XP_023171057.1|DHYD
OG0010246	LOC6500160|XP_001953111.1|DANA	LOC111605566|XP_023179908.1|DHYD
OG0010247	LOC6502686|XP_001955425.1|DANA	LOC111605497|XP_023179815.2|DHYD
OG0010248	LOC6499675|XP_032312090.1|DANA	LOC111601440|XP_023173784.1|DHYD
OG0010249	LOC6501167|XP_001954684.2|DANA	LOC111592011|XP_023159767.1|DHYD
OG0010250	LOC6500869|XP_001954073.2|DANA	LOC111594532|XP_023163637.2|DHYD
OG0010251	LOC6501093|XP_001954539.1|DANA	LOC111600671|XP_023172687.2|DHYD
OG0010253	LOC6495909|XP_001959837.1|DANA	LOC111603833|XP_023177365.1|DHYD
OG0010254	LOC6494706|XP_001959818.2|DANA	LOC111603811|XP_023177335.2|DHYD
OG0010256	LOC6503779|XP_001963762.2|DANA	LOC111605500|XP_023179817.1|DHYD
OG0010258	LOC6506696|XP_001957399.1|DANA	LOC111604407|XP_023178229.1|DHYD
OG0010259	LOC26514829|XP_014765669.1|DANA	LOC115483184|XP_030080213.1|DHYD, LOC111599804|XP_023171354.2|DHYD, LOC115483179|XP_030080197.1|DHYD
OG0010260	LOC6498355|XP_001962615.2|DANA	LOC111600355|XP_023172195.2|DHYD
OG0010267	LOC6507562|XP_032309965.1|DANA	LOC111596140|XP_023165991.2|DHYD
OG0010275	LOC6501399|XP_032309563.1|DANA	LOC111594419|XP_023163475.2|DHYD
OG0010277	LOC6499813|XP_001953859.1|DANA	LOC111603661|XP_023177112.1|DHYD
OG0010280	LOC6505030|XP_001965600.1|DANA	LOC111600186|XP_023171960.1|DHYD
OG0010281	LOC6493107|XP_001957059.2|DANA	LOC111597455|XP_023167970.2|DHYD
OG0010282	LOC6499077|XP_001955351.1|DANA	LOC111595900|XP_023165608.2|DHYD
OG0010283	LOC6499262|XP_001954999.1|DANA	LOC111602956|XP_023176096.1|DHYD
OG0010284	LOC6505918|XP_001964616.1|DANA	LOC111603242|XP_023176516.1|DHYD
OG0010285	LOC6501060|XP_001954484.1|DANA	LOC111599960|XP_023171609.2|DHYD
OG0010287	LOC6501215|XP_001954779.1|DANA	LOC111603623|XP_023177061.1|DHYD
OG0010288	LOC6500650|XP_001953650.1|DANA	LOC111602663|XP_023175615.1|DHYD
OG0010289	LOC6499246|XP_001955033.1|DANA	LOC111595930|XP_023165660.2|DHYD
OG0010290	LOC26514753|XP_014767334.1|DANA	LOC111593677|XP_023162337.1|DHYD
OG0010292	LOC6500769|XP_001953885.1|DANA	LOC115483350|XP_030080766.1|DHYD
OG0010293	LOC6498092|XP_001962065.2|DANA	LOC111595504|XP_023165044.2|DHYD
OG0010294	LOC6497150|XP_001962661.2|DANA	LOC111594298|XP_030081062.1|DHYD
OG0010295	LOC6498380|XP_032311379.1|DANA	LOC111602290|XP_023175058.2|DHYD
OG0010296	LOC6496496|XP_032306213.1|DANA	LOC111593308|XP_023161769.2|DHYD
OG0010298	LOC6494549|XP_001960125.1|DANA	LOC111600701|XP_023172723.2|DHYD
OG0010299	LOC6496484|XP_014763855.2|DANA	LOC111599926|XP_023171541.1|DHYD
OG0010300	LOC6495282|XP_001958709.2|DANA	LOC111605277|XP_023179489.1|DHYD
OG0010301	LOC6499442|XP_001954633.1|DANA, LOC26513703|XP_014767201.1|DANA	LOC111592390|XP_023160334.2|DHYD
OG0010303	LOC6494909|XP_001959443.1|DANA	LOC111600015|XP_023171688.2|DHYD
OG0010304	LOC6504427|XP_032308228.1|DANA	LOC111604746|XP_023178690.2|DHYD
OG0010306	LOC6505313|XP_001965744.1|DANA	LOC111596537|XP_023166576.1|DHYD
OG0010308	LOC6505033|XP_001965597.1|DANA	LOC111597434|XP_023167910.1|DHYD
OG0010309	LOC26514311|XP_014765603.1|DANA	LOC111601556|XP_023173966.2|DHYD
OG0010310	LOC6503959|XP_001963921.1|DANA	LOC111600336|XP_023172209.2|DHYD
OG0010311	LOC6498796|XP_032308088.1|DANA	LOC111595951|XP_023165689.2|DHYD
OG0010312	LOC6498746|XP_032308165.1|DANA	LOC111595363|XP_030079939.1|DHYD
OG0010313	LOC6506363|XP_001958022.2|DANA	LOC111593127|XP_023161497.2|DHYD
OG0010314	LOC6505229|XP_001965584.2|DANA	LOC111597599|XP_023168171.2|DHYD
OG0010315	LOC6501901|XP_001966703.1|DANA	LOC111596577|XP_023166618.2|DHYD
OG0010317	LOC6504055|XP_001964090.1|DANA	LOC111593495|XP_030079408.1|DHYD
OG0010318	LOC6504073|XP_001964122.2|DANA	LOC111593429|XP_023161941.2|DHYD
OG0010320	LOC6502999|XP_032308955.1|DANA	LOC111605490|XP_023179808.2|DHYD
OG0010321	LOC6507363|XP_032310181.1|DANA	LOC111591939|XP_030079620.1|DHYD
OG0010323	LOC6507379|XP_014765192.1|DANA	LOC111601465|XP_023173815.1|DHYD
OG0010325	LOC6493517|XP_001957906.2|DANA	LOC115483419|XP_030081182.1|DHYD, LOC111593208|XP_030079281.1|DHYD
OG0010326	LOC6507645|XP_001956065.1|DANA	LOC111596863|XP_023167072.2|DHYD
OG0010327	LOC6506600|XP_001957567.1|DANA	LOC111601677|XP_023174144.2|DHYD
OG0010328	LOC6506821|XP_001957177.1|DANA	LOC111604709|XP_023178650.1|DHYD
OG0010329	LOC6493175|XP_032310761.1|DANA	LOC111604695|XP_023178634.2|DHYD
OG0010330	LOC6493689|XP_001958242.1|DANA	LOC111599269|XP_023170636.1|DHYD
OG0010332	LOC6502182|XP_001966068.3|DANA	LOC111591882|XP_023159551.2|DHYD
OG0010333	LOC6496999|XP_001962959.1|DANA	LOC111592638|XP_023160750.1|DHYD
OG0010334	LOC6506043|XP_001965089.1|DANA	LOC111603790|XP_023177309.1|DHYD
OG0010335	LOC6505312|XP_001965741.2|DANA	LOC111596541|XP_023166581.2|DHYD
OG0010337	LOC6503570|XP_001964139.1|DANA	LOC111593512|XP_023162067.1|DHYD
OG0010338	LOC6504594|XP_001966563.1|DANA	LOC111596726|XP_023166823.1|DHYD
OG0010339	LOC6506799|XP_001957219.2|DANA	LOC111594168|XP_023163122.1|DHYD
OG0010340	LOC6503661|XP_001963980.1|DANA	LOC111592982|XP_023161247.1|DHYD
OG0010341	LOC6503660|XP_001963982.1|DANA	LOC111592981|XP_023161245.1|DHYD
OG0010342	LOC6502171|XP_032309373.1|DANA	LOC111591904|XP_030079557.1|DHYD
OG0010343	LOC6502255|XP_001966091.1|DANA	LOC111596714|XP_023166803.1|DHYD
OG0010344	LOC6502154|XP_001966113.1|DANA	LOC111598858|XP_023170067.2|DHYD
OG0010345	LOC6503122|XP_001963463.2|DANA	LOC111598187|XP_023169054.2|DHYD
OG0010346	LOC6504810|XP_001966381.1|DANA	LOC111605148|XP_023179299.2|DHYD
OG0010347	LOC6503848|XP_001963711.1|DANA	LOC115482973|XP_030079430.1|DHYD, LOC111593398|XP_030079423.1|DHYD
OG0010349	LOC6504169|XP_001964307.3|DANA	LOC111593813|XP_023162650.2|DHYD
OG0010350	LOC6503471|XP_032308696.1|DANA	LOC111605653|XP_030079675.1|DHYD
OG0010351	LOC6503073|XP_001963377.1|DANA	LOC111605457|XP_023179747.1|DHYD
OG0010352	LOC6504057|XP_001964093.3|DANA	LOC111594247|XP_023163226.1|DHYD
OG0010353	LOC6501870|XP_001966773.1|DANA	LOC115483724|XP_030081767.1|DHYD
OG0010354	LOC6502353|XP_001967544.1|DANA	LOC111601644|XP_023174091.1|DHYD
OG0010355	LOC6503894|XP_001963799.3|DANA	LOC111591898|XP_023159574.2|DHYD
OG0010356	LOC6505092|XP_032308000.1|DANA	LOC111593018|XP_023161326.2|DHYD
OG0010357	LOC6504464|XP_001966953.1|DANA	LOC111594256|XP_023163245.2|DHYD
OG0010358	LOC6504988|XP_001965681.1|DANA	LOC111603216|XP_023176482.2|DHYD
OG0010359	LOC6504807|XP_032309091.1|DANA	LOC111601881|XP_023174491.2|DHYD
OG0010360	LOC6504804|XP_001966376.1|DANA	LOC111601918|XP_023174534.1|DHYD
OG0010361	LOC6504698|XP_001966375.1|DANA	LOC111601897|XP_023174508.2|DHYD
OG0010362	LOC6504797|XP_001966361.1|DANA	LOC111601899|XP_023174509.1|DHYD
OG0010363	LOC6501968|XP_001966783.1|DANA	LOC111594067|XP_023162967.1|DHYD
OG0010364	LOC6502740|XP_032311943.1|DANA	LOC111594054|XP_023162940.2|DHYD
OG0010365	LOC6504394|XP_001967058.1|DANA	LOC111598347|XP_023169324.1|DHYD
OG0010366	LOC6504961|XP_001965730.1|DANA	LOC111594999|XP_023164267.1|DHYD
OG0010367	LOC6501998|XP_032308168.1|DANA	LOC111605048|XP_030078904.1|DHYD
OG0010369	LOC6505117|XP_001965425.1|DANA	LOC111601621|XP_023174057.1|DHYD
OG0010370	LOC6501899|XP_001966705.3|DANA	LOC111596568|XP_023166610.2|DHYD
OG0010371	LOC6501913|XP_001966681.3|DANA	LOC111603353|XP_023176668.1|DHYD
OG0010372	LOC6505231|XP_001965586.1|DANA	LOC111597566|XP_023168136.2|DHYD
OG0010373	LOC6505227|XP_001965583.1|DANA	LOC111597610|XP_023168180.2|DHYD
OG0010374	LOC6505308|XP_001965735.1|DANA	LOC111605334|XP_023179570.1|DHYD
OG0010375	LOC6504955|XP_001965736.1|DANA	LOC111605335|XP_023179572.2|DHYD
OG0010376	LOC6504584|XP_001966582.1|DANA	LOC111601952|XP_023174585.2|DHYD
OG0010377	LOC6504828|XP_001966411.2|DANA	LOC111598442|XP_023169451.1|DHYD
OG0010378	LOC6503771|XP_001963772.2|DANA	LOC111597463|XP_023167983.2|DHYD
OG0010379	LOC26514791|XP_014759307.1|DANA	LOC111596040|XP_023165844.1|DHYD
OG0010380	LOC6503838|XP_001963695.1|DANA	LOC111598414|XP_030079363.1|DHYD
OG0010381	LOC26514577|XP_014761220.1|DANA	LOC111598438|XP_023169448.1|DHYD
OG0010382	LOC6503819|XP_001963683.1|DANA	LOC111598433|XP_023169443.1|DHYD
OG0010383	LOC6503828|XP_001963679.1|DANA	LOC111598435|XP_023169444.1|DHYD
OG0010384	LOC6504044|XP_001964072.1|DANA	LOC111603186|XP_023176437.2|DHYD
OG0010385	LOC6497710|XP_032307505.1|DANA	LOC111598966|XP_023170226.2|DHYD
OG0010386	LOC6497757|XP_001961418.1|DANA	LOC111594092|XP_030079056.1|DHYD
OG0010387	LOC6497823|XP_001961523.1|DANA	LOC111603933|XP_023177528.2|DHYD
OG0010388	LOC6496969|XP_001963027.1|DANA	LOC111603866|XP_023177442.2|DHYD
OG0010389	LOC6505394|XP_001964876.2|DANA	LOC111603861|XP_023177434.1|DHYD
OG0010390	LOC26514738|XP_014762362.1|DANA	LOC111594113|XP_023163039.2|DHYD
OG0010391	LOC6498430|XP_001962801.2|DANA	LOC111594087|XP_023163002.2|DHYD
OG0010392	LOC6505357|XP_001964851.1|DANA	LOC111593771|XP_023162559.2|DHYD
OG0010393	LOC6497798|XP_001961470.1|DANA	LOC111597208|XP_023167544.2|DHYD
OG0010394	LOC6496996|XP_001962966.3|DANA	LOC111596308|XP_023166235.1|DHYD
OG0010395	LOC6498259|XP_001962416.2|DANA	LOC111600422|XP_023172272.2|DHYD
OG0010396	LOC6498358|XP_001962619.2|DANA	LOC111600356|XP_023172196.2|DHYD
OG0010397	LOC6505664|XP_001964982.1|DANA	LOC111600437|XP_023172298.2|DHYD
OG0010398	LOC6504322|XP_001965040.3|DANA	LOC111594737|XP_023163942.1|DHYD
OG0010399	LOC6505894|XP_001965044.2|DANA	LOC111594784|XP_023164005.2|DHYD
OG0010400	LOC6505947|XP_001965053.1|DANA	LOC111594752|XP_023163968.1|DHYD
