Orthogroup	DANA.longest_only	DALB.longest_only
OG0010398	LOC6504322|XP_001965040.3|DANA	LOC117564561|XP_034099285.1|DALB
OG0010399	LOC6505894|XP_001965044.2|DANA	LOC117564680|XP_034099441.1|DALB
OG0010400	LOC6505947|XP_001965053.1|DANA	LOC117563695|XP_034098030.1|DALB
OG0010401	LOC6504303|XP_001965061.1|DANA	LOC117565822|XP_034101017.1|DALB
OG0010402	LOC6504560|XP_032311256.1|DANA	LOC117566065|XP_034101412.1|DALB
OG0010403	LOC6505449|XP_001964913.1|DANA	LOC117566109|XP_034101470.1|DALB
OG0010404	LOC6497265|XP_001962442.1|DANA	LOC117563387|XP_034097609.1|DALB
OG0010405	LOC6497266|XP_001962441.1|DANA	LOC117563389|XP_034097612.1|DALB
OG0010406	LOC6498274|XP_001962437.2|DANA, LOC6498275|XP_001962438.1|DANA	LOC117563390|XP_034097613.1|DALB
OG0010407	LOC6494037|XP_032306003.1|DANA	LOC117563770|XP_034098168.1|DALB, LOC117563774|XP_034098172.1|DALB, LOC117563773|XP_034098171.1|DALB
OG0010408	LOC6502487|XP_001966892.1|DANA	LOC117565232|XP_034100130.1|DALB
OG0010409	LOC116654903|XP_032307404.1|DANA	LOC117564489|XP_034099187.1|DALB
OG0010410	LOC26514493|XP_014762334.1|DANA	LOC117565216|XP_034100117.1|DALB
OG0010411	LOC6504297|XP_032311024.1|DANA	LOC117564134|XP_034098685.1|DALB
OG0010412	LOC116654943|XP_032307632.1|DANA	LOC117565135|XP_034099996.1|DALB
OG0010413	LOC6498100|XP_001962077.1|DANA	LOC117566176|XP_034101572.1|DALB
OG0010414	LOC6498096|XP_001962073.1|DANA	LOC117566178|XP_034101575.1|DALB
OG0010415	LOC6503479|XP_001965309.2|DANA	LOC117565267|XP_034100183.1|DALB
OG0010416	LOC6496881|XP_001963215.1|DANA	LOC117565758|XP_034100902.1|DALB
OG0010417	LOC6498636|XP_001963212.1|DANA	LOC117565750|XP_034100889.1|DALB
OG0010418	LOC6496888|XP_001963204.1|DANA	LOC117565452|XP_034100442.1|DALB
OG0010419	LOC6498618|XP_001963165.2|DANA	LOC117563895|XP_034098347.1|DALB
OG0010420	LOC6497401|XP_001962159.1|DANA	LOC117564916|XP_034099760.1|DALB
OG0010421	LOC6496867|XP_032311464.1|DANA	LOC117564555|XP_034099279.1|DALB
OG0010422	LOC6497041|XP_001962866.3|DANA	LOC117564937|XP_034099781.1|DALB
OG0010423	LOC26514925|XP_014762387.1|DANA	LOC117565971|XP_034101258.1|DALB
OG0010424	LOC26514608|XP_014762349.1|DANA	LOC117565551|XP_034100608.1|DALB
OG0010425	LOC6497631|XP_001961673.1|DANA	LOC117564474|XP_034099166.1|DALB
OG0010426	LOC6497898|XP_001961672.3|DANA	LOC117565492|XP_034100490.1|DALB
OG0010427	LOC6497962|XP_001961803.1|DANA	LOC117565171|XP_034100053.1|DALB
OG0010428	LOC6497966|XP_001961810.2|DANA	LOC117564438|XP_034099067.1|DALB
OG0010429	LOC6498132|XP_032307483.1|DANA	LOC117564592|XP_034099330.1|DALB
OG0010430	LOC6496837|XP_001963306.1|DANA	LOC117563705|XP_034098043.1|DALB
OG0010431	LOC6497485|XP_001961985.1|DANA	LOC117565476|XP_034100474.1|DALB
OG0010432	LOC6497483|XP_001961987.1|DANA	LOC117565323|XP_034100253.1|DALB
OG0010433	LOC6497478|XP_001961995.1|DANA	LOC117565281|XP_034100199.1|DALB
OG0010434	LOC6497426|XP_001962112.2|DANA	LOC117564961|XP_034099807.1|DALB
OG0010435	LOC6506265|XP_001965144.2|DANA	LOC117566129|XP_034101498.1|DALB
OG0010436	LOC6498444|XP_001962830.1|DANA	LOC117565390|XP_034100361.1|DALB
OG0010437	LOC6497291|XP_001962380.1|DANA	LOC117563259|XP_034097372.1|DALB
OG0010439	LOC6504180|XP_001965175.1|DANA	LOC117564245|XP_034098830.1|DALB
OG0010440	LOC6497601|XP_001961731.1|DANA	LOC117565292|XP_034100216.1|DALB
OG0010441	LOC26514514|XP_014762342.1|DANA	LOC117565291|XP_034100215.1|DALB
OG0010442	LOC6500022|XP_001953377.1|DANA	LOC117565351|XP_034100300.1|DALB
OG0010443	LOC6497350|XP_001962267.1|DANA	LOC117564566|XP_034099290.1|DALB
OG0010444	LOC6497351|XP_001962264.1|DANA	LOC117565642|XP_034100744.1|DALB
OG0010445	LOC6496717|XP_001967322.1|DANA	LOC117564907|XP_034099751.1|DALB
OG0010446	LOC6497865|XP_001961594.2|DANA	LOC117563281|XP_034097408.1|DALB
OG0010447	LOC6507327|XP_001956235.2|DANA	LOC117571481|XP_034109535.1|DALB
OG0010448	LOC6506478|XP_001957798.1|DANA	LOC117568425|XP_034104972.1|DALB
OG0010449	LOC6507639|XP_032309658.1|DANA	LOC117569568|XP_034106681.1|DALB
OG0010450	LOC6507055|XP_001956742.1|DANA	LOC117568313|XP_034104755.1|DALB
OG0010451	LOC6492969|XP_001956765.1|DANA	LOC117568132|XP_034104431.1|DALB
OG0010452	LOC6493553|XP_001957984.1|DANA	LOC117568223|XP_034104587.1|DALB
OG0010453	LOC6493557|XP_001957992.1|DANA	LOC117568220|XP_034104585.1|DALB
OG0010454	LOC6493377|XP_001957636.1|DANA	LOC117571116|XP_034109002.1|DALB
OG0010455	LOC6507295|XP_001956296.1|DANA	LOC117571832|XP_034110103.1|DALB
OG0010456	LOC6506546|XP_001957679.1|DANA	LOC117571872|XP_034110208.1|DALB
OG0010457	LOC26514992|XP_014765690.1|DANA	LOC117569479|XP_034106539.1|DALB
OG0010458	LOC116655819|XP_032310175.1|DANA	LOC117571954|XP_034110343.1|DALB
OG0010459	LOC26515607|XP_014765747.1|DANA	LOC117570464|XP_034108017.1|DALB
OG0010460	LOC6507703|XP_001956172.2|DANA	LOC117571972|XP_034110365.1|DALB
OG0010461	LOC6507339|XP_001956219.1|DANA	LOC117566411|XP_034101824.1|DALB
OG0010462	LOC6507671|XP_001956120.1|DANA	LOC117568553|XP_034105164.1|DALB
OG0010463	LOC6506800|XP_001957213.1|DANA	LOC117570949|XP_034108774.1|DALB
OG0010464	LOC6506806|XP_001957204.1|DANA	LOC117570522|XP_034108114.1|DALB
OG0010465	LOC6506813|XP_001957189.1|DANA	LOC117570723|XP_034108426.1|DALB
OG0010466	LOC6506817|XP_001957180.1|DANA	LOC117569427|XP_034106477.1|DALB
OG0010467	LOC6506818|XP_001957179.2|DANA	LOC117569431|XP_034106482.1|DALB
OG0010468	LOC6506921|XP_001956993.2|DANA	LOC117569701|XP_034106854.1|DALB
OG0010469	LOC6507450|XP_001955987.1|DANA	LOC117572501|XP_034111243.1|DALB
OG0010470	LOC6493199|XP_001957249.1|DANA	LOC117569199|XP_034106158.1|DALB
OG0010471	LOC6493499|XP_001957872.1|DANA	LOC117568996|XP_034105862.1|DALB
OG0010472	LOC6507483|XP_001955912.1|DANA	LOC117571884|XP_034110234.1|DALB
OG0010473	LOC6493324|XP_032309829.1|DANA	LOC117568994|XP_034105857.1|DALB
OG0010474	LOC116655811|XP_032310101.1|DANA	LOC117567837|XP_034103976.1|DALB
OG0010475	LOC6506827|XP_001957160.1|DANA	LOC117572266|XP_034110856.1|DALB
OG0010476	LOC6502824|XP_001956317.1|DANA	LOC117571757|XP_034109998.1|DALB
OG0010477	LOC6506855|XP_001957114.1|DANA	LOC117570926|XP_034108747.1|DALB
OG0010478	LOC6506424|XP_001957907.3|DANA	LOC117571411|XP_034109440.1|DALB
OG0010479	LOC6506417|XP_001957918.1|DANA	LOC117570823|XP_034108577.1|DALB
OG0010480	LOC6506956|XP_001956926.2|DANA	LOC117569578|XP_034106692.1|DALB
OG0010481	LOC6506527|XP_001957708.1|DANA	LOC117572626|XP_034111473.1|DALB
OG0010482	LOC6506646|XP_001957479.2|DANA	LOC117567571|XP_034103533.1|DALB
OG0010483	LOC6507246|XP_001956397.2|DANA	LOC117567481|XP_034103403.1|DALB
OG0010484	LOC6506084|XP_001958587.2|DANA	LOC117571300|XP_034109261.1|DALB
OG0010485	LOC6506250|XP_001958265.2|DANA	LOC117566445|XP_034101867.1|DALB, LOC117567032|XP_034102626.1|DALB
OG0010486	LOC6507792|XP_001956353.1|DANA	LOC117569962|XP_034107226.1|DALB
OG0010487	LOC6507912|XP_001956589.1|DANA	LOC117572604|XP_034111431.1|DALB
OG0010488	LOC6507858|XP_001956480.1|DANA	LOC117571266|XP_034109220.1|DALB
OG0010489	LOC6507229|XP_001956427.1|DANA	LOC117567791|XP_034103906.1|DALB
OG0010490	LOC6494993|XP_001959257.2|DANA	LOC117570228|XP_034107621.1|DALB
OG0010491	LOC6496115|XP_001960261.1|DANA	LOC117569466|XP_034106523.1|DALB
OG0010492	LOC6506278|XP_001958211.3|DANA	LOC117571392|XP_034109402.1|DALB
OG0010493	LOC26515343|XP_014765722.1|DANA	LOC117571528|XP_034109598.1|DALB
OG0010494	LOC6506101|XP_001958550.2|DANA	LOC117567880|XP_034104040.1|DALB
OG0010495	LOC6493837|XP_001958534.2|DANA	LOC117572159|XP_034110699.1|DALB
OG0010496	LOC6506670|XP_032310849.1|DANA	LOC117572780|XP_034111766.1|DALB
OG0010497	LOC6506675|XP_032310675.1|DANA	LOC117566539|XP_034101971.1|DALB
OG0010498	LOC6495792|XP_001959595.1|DANA	LOC117570290|XP_034107702.1|DALB
OG0010499	LOC6495064|XP_001959143.1|DANA	LOC117569184|XP_034106143.1|DALB
OG0010500	LOC6495054|XP_001959162.1|DANA	LOC117566566|XP_034101998.1|DALB
OG0010501	LOC6494217|XP_001960728.1|DANA	LOC117566579|XP_034102012.1|DALB
OG0010502	LOC6493608|XP_032310742.1|DANA	LOC117568246|XP_034104616.1|DALB
OG0010503	LOC6495370|XP_001958683.1|DANA	LOC117571521|XP_034109584.1|DALB
OG0010504	LOC6494054|XP_014762621.1|DANA	LOC117570314|XP_034107748.1|DALB
OG0010505	LOC6496483|XP_001960992.2|DANA	LOC117572524|XP_034111274.1|DALB, LOC117571581|XP_034109688.1|DALB
OG0010506	LOC6494615|XP_001960005.1|DANA	LOC117566819|XP_034102272.1|DALB
OG0010507	LOC6494401|XP_001960397.1|DANA	LOC117570803|XP_034108550.1|DALB
OG0010508	LOC6494720|XP_001959799.1|DANA	LOC117571336|XP_034109320.1|DALB
OG0010509	LOC6495956|XP_001959930.2|DANA	LOC117571359|XP_034109358.1|DALB
OG0010510	LOC6496262|XP_001960565.1|DANA	LOC117571242|XP_034109185.1|DALB
OG0010511	LOC6502520|XP_001960156.3|DANA	LOC117566705|XP_034102142.1|DALB
OG0010512	LOC6502585|XP_001960941.1|DANA	LOC117567767|XP_034103851.1|DALB
OG0010513	LOC6494114|XP_001960936.1|DANA	LOC117568655|XP_034105343.1|DALB
OG0010514	LOC6494117|XP_001960933.3|DANA	LOC117567801|XP_034103925.1|DALB
OG0010515	LOC6495478|XP_001958935.2|DANA	LOC117571120|XP_034109007.1|DALB
OG0010516	LOC6495449|XP_001958867.1|DANA	LOC117569573|XP_034106688.1|DALB
OG0010517	LOC6495121|XP_001959012.1|DANA	LOC117570282|XP_034107693.1|DALB
OG0010518	LOC26515006|XP_014764071.1|DANA	LOC117569642|XP_034106772.1|DALB
OG0010519	LOC6495945|XP_001959903.2|DANA	LOC117567221|XP_034102941.1|DALB
OG0010520	LOC6496361|XP_001960763.1|DANA	LOC117568324|XP_034104796.1|DALB
OG0010521	LOC6502560|XP_001959386.1|DANA	LOC117570637|XP_034108296.1|DALB
OG0010522	LOC6495419|XP_001958806.1|DANA	LOC117568248|XP_034104619.1|DALB
OG0010523	LOC6495227|XP_001958807.2|DANA	LOC117569657|XP_034106794.1|DALB
OG0010524	LOC6494461|XP_001960284.1|DANA	LOC117567941|XP_034104126.1|DALB
OG0010525	LOC6494590|XP_001960051.1|DANA	LOC117571529|XP_034109599.1|DALB
OG0010526	LOC6494591|XP_001960049.1|DANA	LOC117570583|XP_034108216.1|DALB
OG0010527	LOC6494431|XP_001960323.1|DANA	LOC117571050|XP_034108909.1|DALB
OG0010528	LOC6496151|XP_032306460.1|DANA	LOC117568719|XP_034105427.1|DALB
OG0010529	LOC6494427|XP_001960343.1|DANA	LOC117571029|XP_034108882.1|DALB
OG0010530	LOC6494283|XP_001960608.1|DANA	LOC117570520|XP_034108112.1|DALB
OG0010531	LOC6499217|XP_001955083.1|DANA	LOC117573249|XP_034112205.1|DALB
OG0010532	LOC6499626|XP_001954268.1|DANA	LOC117574542|XP_034114302.1|DALB
OG0010533	LOC6506259|XP_001958249.1|DANA	LOC117574282|XP_034113924.1|DALB
OG0010534	LOC6501297|XP_001954942.1|DANA	LOC117576216|XP_034116713.1|DALB, LOC117574680|XP_034114477.1|DALB
OG0010535	LOC6500413|XP_001953167.1|DANA	LOC117576298|XP_034116844.1|DALB
OG0010536	LOC6500132|XP_001953162.1|DANA	LOC117575209|XP_034115225.1|DALB
OG0010537	LOC6500968|XP_001954264.2|DANA	LOC117573277|XP_034112255.1|DALB
OG0010538	LOC6494719|XP_001965961.2|DANA	LOC117575369|XP_034115425.1|DALB
OG0010539	LOC6500506|XP_001953362.2|DANA	LOC117574842|XP_034114729.1|DALB
OG0010540	LOC6498981|XP_001955567.1|DANA	LOC117573626|XP_034112819.1|DALB
OG0010541	LOC6507881|XP_001956518.2|DANA	LOC117574535|XP_034114289.1|DALB
OG0010542	LOC6502616|XP_001955145.1|DANA	LOC117573366|XP_034112386.1|DALB
OG0010543	LOC6501594|XP_032312018.1|DANA	LOC117575523|XP_034115660.1|DALB
OG0010544	LOC6500184|XP_001953067.1|DANA	LOC117576489|XP_034117154.1|DALB
OG0010545	LOC6499711|XP_032305566.1|DANA	LOC117575921|XP_034116265.1|DALB
OG0010546	LOC6505861|XP_001964504.1|DANA	LOC117576717|XP_034117627.1|DALB
OG0010547	LOC6505662|XP_001964507.1|DANA	LOC117573491|XP_034112610.1|DALB
OG0010548	LOC6501343|XP_001955031.1|DANA	LOC117573493|XP_034112612.1|DALB
OG0010549	LOC6505875|XP_001964529.1|DANA	LOC117576355|XP_034116934.1|DALB
OG0010550	LOC6506006|XP_001964768.1|DANA	LOC117576135|XP_034116588.1|DALB
OG0010551	LOC6505517|XP_001964782.1|DANA	LOC117576749|XP_034117674.1|DALB
OG0010552	LOC6505943|XP_001964656.2|DANA	LOC117573438|XP_034112549.1|DALB
OG0010553	LOC6505582|XP_001964657.2|DANA	LOC117573435|XP_034112541.1|DALB
OG0010554	LOC6501467|XP_001955312.1|DANA	LOC117576968|XP_034118037.1|DALB
OG0010555	LOC6499791|XP_001953906.1|DANA	LOC117573468|XP_034112585.1|DALB
OG0010556	LOC6501007|XP_001954362.1|DANA	LOC117574258|XP_034113880.1|DALB
OG0010557	LOC6501042|XP_001954444.1|DANA	LOC117574351|XP_034114063.1|DALB
OG0010558	LOC6498970|XP_001955585.2|DANA	LOC117574368|XP_034114093.1|DALB
OG0010559	LOC116654575|XP_032305759.1|DANA	LOC117575673|XP_034115852.1|DALB
OG0010560	LOC6500576|XP_014766634.1|DANA	LOC117576002|XP_034116397.1|DALB
OG0010561	LOC6499548|XP_032311838.1|DANA	LOC117574380|XP_034114105.1|DALB
OG0010562	LOC6500227|XP_001952986.1|DANA	LOC117576499|XP_034117169.1|DALB
OG0010563	LOC6500331|XP_001952984.1|DANA	LOC117574385|XP_034114109.1|DALB
OG0010564	LOC6505587|XP_001964643.1|DANA	LOC117574495|XP_034114223.1|DALB
OG0010565	LOC6498980|XP_001955569.1|DANA	LOC117576040|XP_034116456.1|DALB
OG0010566	LOC26513945|XP_014760896.1|DANA	LOC117576658|XP_034117503.1|DALB
OG0010567	LOC6505850|XP_001964483.1|DANA	LOC117574221|XP_034113818.1|DALB
OG0010568	LOC6505961|XP_001964686.1|DANA	LOC117576091|XP_034116530.1|DALB
OG0010569	LOC6505945|XP_001964659.1|DANA	LOC117576235|XP_034116745.1|DALB
OG0010570	LOC6499249|XP_001955025.1|DANA	LOC117574868|XP_034114777.1|DALB
OG0010571	LOC6502675|XP_001954562.1|DANA	LOC117575164|XP_034115157.1|DALB
OG0010572	LOC6502636|XP_001954001.1|DANA	LOC117573715|XP_034112975.1|DALB
OG0010573	LOC6499787|XP_001953916.1|DANA	LOC117573707|XP_034112966.1|DALB
OG0010574	LOC6502665|XP_001953917.1|DANA	LOC117573712|XP_034112973.1|DALB
OG0010575	LOC6499986|XP_001953483.2|DANA	LOC117573704|XP_034112963.1|DALB
OG0010576	LOC6499928|XP_001953613.2|DANA	LOC117576623|XP_034117434.1|DALB
OG0010577	LOC6499918|XP_001953635.2|DANA	LOC117574498|XP_034114233.1|DALB
OG0010578	LOC6505640|XP_001964547.1|DANA	LOC117575775|XP_034116033.1|DALB
OG0010579	LOC6500612|XP_001953563.1|DANA	LOC117576092|XP_034116531.1|DALB
OG0010580	LOC6500599|XP_001953540.1|DANA	LOC117574450|XP_034114179.1|DALB
OG0010581	LOC6505782|XP_001964363.1|DANA	LOC117575079|XP_034115064.1|DALB
OG0010582	LOC6500762|XP_001953874.1|DANA	LOC117573818|XP_034113135.1|DALB
OG0010583	LOC6499199|XP_001955128.1|DANA	LOC117576027|XP_034116427.1|DALB
OG0010610	LOC116655103|XP_032308086.1|DANA, LOC116655728|XP_032309474.1|DANA	ND6|YP_009166089.1|DALB
OG0010613	LOC26514618|XP_032309427.1|DANA	LOC117570016|XP_034107323.1|DALB
OG0010616	LOC26515505|XP_014767431.1|DANA	LOC117575588|XP_034115746.1|DALB
OG0010627	LOC6499511|XP_001954471.1|DANA	LOC117576158|XP_034116624.1|DALB
OG0010628	LOC6499618|XP_001954281.1|DANA	LOC117575389|XP_034115455.1|DALB
OG0010631	LOC6497340|XP_001962288.2|DANA	LOC117563775|XP_034098173.1|DALB
OG0010634	LOC6496522|XP_001961064.1|DANA	LOC117566647|XP_034102080.1|DALB
OG0010635	LOC6494776|XP_001959693.1|DANA	LOC117571727|XP_034109925.1|DALB
OG0010637	LOC26513817|XP_014759117.1|DANA	LOC117574024|XP_034113506.1|DALB
OG0010638	LOC6502966|XP_001963500.1|DANA	LOC117571093|XP_034108969.1|DALB
OG0010639	LOC6505032|XP_001965598.1|DANA	LOC117570184|XP_034107556.1|DALB
OG0010640	LOC6505031|XP_001965599.1|DANA	LOC117571641|XP_034109767.1|DALB
OG0010641	LOC6505237|XP_001965602.3|DANA	LOC117577792|XP_034118608.1|DALB
OG0010642	LOC6505297|XP_001965710.1|DANA	LOC117568117|XP_034104415.1|DALB
OG0010643	LOC6503963|XP_001963925.1|DANA	LOC117573085|XP_034111873.1|DALB
OG0010645	LOC6502269|XP_032309376.1|DANA	LOC117576882|XP_034117888.1|DALB
OG0010646	LOC6506804|XP_001957206.1|DANA	LOC117570738|XP_034108451.1|DALB
OG0010647	LOC26514103|XP_032310491.1|DANA	LOC117571168|XP_034109089.1|DALB
OG0010648	LOC6493441|XP_001957756.1|DANA	LOC117571500|XP_034109559.1|DALB
OG0010650	LOC6506983|XP_001956881.1|DANA	LOC117568382|XP_034104881.1|DALB
OG0010651	LOC6506807|XP_032310094.1|DANA	LOC117572028|XP_034110469.1|DALB
OG0010652	LOC116656438|XP_032311936.1|DANA	LOC117568962|XP_034105811.1|DALB
OG0010653	LOC6500678|XP_001953709.1|DANA	LOC117574922|XP_034114861.1|DALB
OG0010657	LOC6503903|XP_001963814.1|DANA	LOC117566204|XP_034101626.1|DALB
OG0010658	LOC6502262|XP_032309372.1|DANA	LOC117565989|XP_034101302.1|DALB
OG0010659	LOC6504167|XP_001964306.1|DANA	LOC117570296|XP_034107712.1|DALB
OG0010660	LOC6504171|XP_001964310.1|DANA	LOC117566258|XP_034101698.1|DALB
OG0010661	LOC6503186|XP_001963606.1|DANA	LOC117566457|XP_034101882.1|DALB
OG0010662	LOC6504720|XP_001966336.1|DANA	LOC117576390|XP_034116998.1|DALB
OG0010663	LOC6504375|XP_001967094.1|DANA	LOC117564549|XP_034099267.1|DALB
OG0010664	LOC6503166|XP_001963557.1|DANA	LOC117577851|XP_034118685.1|DALB
OG0010665	LOC6505090|XP_001965489.1|DANA	LOC117575565|XP_034115722.1|DALB
OG0010666	LOC6503973|XP_001963935.2|DANA	LOC117577964|XP_034118907.1|DALB
OG0010667	LOC6502000|XP_001966846.1|DANA	LOC117577563|XP_034118291.1|DALB
OG0010668	LOC6501828|XP_001966848.1|DANA	LOC117567514|XP_034103453.1|DALB
OG0010669	LOC6503722|XP_001963860.2|DANA	LOC117577969|XP_034119350.1|DALB
OG0010670	LOC6505134|XP_032307887.1|DANA	LOC117567614|XP_034103598.1|DALB
OG0010671	LOC6505125|XP_032307912.1|DANA	LOC117567669|XP_034103685.1|DALB
OG0010672	LOC6502270|XP_001966136.2|DANA	LOC117567805|XP_034103934.1|DALB
OG0010673	LOC6504412|XP_001967024.1|DANA	LOC117569302|XP_034106308.1|DALB
OG0010674	LOC6503880|XP_001963768.1|DANA	LOC117567984|XP_034104197.1|DALB
OG0010675	LOC6505208|XP_001965550.1|DANA	LOC117571882|XP_034110236.1|DALB
OG0010676	LOC6501964|XP_001966770.1|DANA	LOC117569602|XP_034106731.1|DALB
OG0010678	LOC26514113|XP_014760356.1|DANA	LOC117577702|XP_034118492.1|DALB
OG0010679	LOC6503964|XP_001963926.1|DANA	LOC117577720|XP_034118515.1|DALB, LOC117570845|XP_034108617.1|DALB
OG0010680	LOC26513646|XP_032308436.1|DANA	LOC117578017|XP_034119009.1|DALB
OG0010681	LOC116655168|XP_032308470.1|DANA	LOC117577832|XP_034118663.1|DALB
OG0010682	LOC6503818|XP_001963687.1|DANA	LOC117574618|XP_034114400.1|DALB
OG0010683	LOC6497818|XP_001961508.2|DANA, LOC26513986|XP_014762282.1|DANA	LOC117563228|XP_034097323.1|DALB
OG0010684	LOC6497712|XP_014761794.1|DANA	LOC117563230|XP_034097324.1|DALB
OG0010685	LOC6498255|XP_001962410.1|DANA	LOC117565784|XP_034100951.1|DALB
OG0010686	LOC6504319|XP_032310992.1|DANA	LOC117564781|XP_034099575.1|DALB
OG0010687	LOC6502405|XP_001963081.1|DANA	LOC117563816|XP_034098240.1|DALB
OG0010688	LOC6497238|XP_001962499.1|DANA	LOC117563871|XP_034098320.1|DALB
OG0010689	LOC6496859|XP_032311368.1|DANA	LOC117563787|XP_034098205.1|DALB
OG0010690	LOC26514519|XP_014762205.2|DANA	LOC117565182|XP_034100071.1|DALB
OG0010691	LOC6498613|XP_001963156.1|DANA	LOC117563333|XP_034097492.1|DALB
OG0010692	LOC6498611|XP_001963154.2|DANA	LOC117563331|XP_034097490.1|DALB
OG0010693	LOC6506841|XP_001965260.2|DANA	LOC117563521|XP_034097788.1|DALB
OG0010694	LOC6497046|XP_001962854.2|DANA	LOC117564183|XP_034098746.1|DALB
OG0010695	LOC6504512|XP_001964942.1|DANA	LOC117564199|XP_034098767.1|DALB
OG0010696	LOC6498123|XP_001962127.1|DANA	LOC117564678|XP_034099435.1|DALB
OG0010697	LOC6497288|XP_001962384.3|DANA	LOC117563260|XP_034097373.1|DALB
OG0010698	LOC26514742|XP_014762363.1|DANA	LOC117565044|XP_034099883.1|DALB
OG0010699	LOC6506361|XP_001965158.1|DANA	LOC117564265|XP_034098859.1|DALB
OG0010701	LOC6496716|XP_001967321.1|DANA	LOC117564909|XP_034099755.1|DALB
OG0010702	LOC6497842|XP_001961555.1|DANA	LOC117565844|XP_034101050.1|DALB
OG0010703	LOC6497642|XP_001961653.1|DANA	LOC117564079|XP_034098596.1|DALB
OG0010704	LOC6497832|XP_001961538.1|DANA	LOC117565507|XP_034100529.1|DALB
OG0010705	LOC6507730|XP_001956234.1|DANA	LOC117571551|XP_034109644.1|DALB
OG0010706	LOC26514163|XP_014765582.1|DANA	LOC117570978|XP_034108816.1|DALB
OG0010707	LOC6507721|XP_032309543.1|DANA	LOC117567271|XP_034103026.1|DALB
OG0010708	LOC6493189|XP_001957230.1|DANA	LOC117566738|XP_034102172.1|DALB
OG0010709	LOC6493393|XP_032310727.1|DANA	LOC117572067|XP_034110538.1|DALB
OG0010710	LOC6502813|XP_001956145.2|DANA	LOC117567601|XP_034103579.1|DALB
OG0010711	LOC6500455|XP_001953245.1|DANA	LOC117571406|XP_034109433.1|DALB, LOC117576251|XP_034116769.1|DALB
OG0010712	LOC6493022|XP_001956876.1|DANA	LOC117572140|XP_034110670.1|DALB
OG0010713	LOC6493416|XP_001957709.1|DANA	LOC117572545|XP_034111308.1|DALB
OG0010714	LOC6507427|XP_014765233.1|DANA	LOC117569172|XP_034106129.1|DALB
OG0010715	LOC26515101|XP_032309723.1|DANA	LOC117568016|XP_034104235.1|DALB
OG0010716	LOC6507785|XP_001956339.1|DANA	LOC117569660|XP_034106797.1|DALB
OG0010717	LOC6506720|XP_001957368.2|DANA	LOC117567604|XP_034103583.1|DALB
OG0010718	LOC6507827|XP_032310456.1|DANA	LOC117567792|XP_034103907.1|DALB
OG0010719	LOC6500081|XP_001953261.1|DANA	LOC117566473|XP_034101895.1|DALB
OG0010720	LOC6493596|XP_001958064.1|DANA	LOC117568759|XP_034105486.1|DALB
OG0010721	LOC6506342|XP_001958069.1|DANA	LOC117572811|XP_034111808.1|DALB
OG0010722	LOC6494745|XP_001959746.2|DANA	LOC117566495|XP_034101926.1|DALB
OG0010723	LOC6493848|XP_001958551.2|DANA	LOC117567882|XP_034104046.1|DALB
OG0010724	LOC26514055|XP_014763971.1|DANA	LOC117566563|XP_034101996.1|DALB
OG0010725	LOC6495056|XP_001959160.1|DANA	LOC117569301|XP_034106304.1|DALB
OG0010726	LOC6496423|XP_001960886.1|DANA	LOC117569346|XP_034106370.1|DALB
OG0010727	LOC6495527|XP_001959042.1|DANA	LOC117572693|XP_034111635.1|DALB
OG0010728	LOC6495103|XP_001959062.1|DANA	LOC117568481|XP_034105059.1|DALB
OG0010729	LOC6493930|XP_001961304.2|DANA	LOC117566688|XP_034102126.1|DALB
OG0010730	LOC6496260|XP_001960559.1|DANA	LOC117569105|XP_034106013.1|DALB
OG0010731	LOC6495112|XP_001959025.2|DANA	LOC117567208|XP_034102929.1|DALB
OG0010732	LOC26513813|XP_014763940.1|DANA	LOC117568205|XP_034104564.1|DALB
OG0010733	LOC116654709|XP_032306563.1|DANA, LOC6495307|XP_032306562.1|DANA	LOC117566750|XP_034102185.1|DALB
OG0010734	LOC6496360|XP_001960762.1|DANA	LOC117568140|XP_034104438.1|DALB
OG0010735	LOC6495397|XP_032306638.1|DANA	LOC117568666|XP_034105360.1|DALB
OG0010736	LOC6496657|XP_001961346.1|DANA	LOC117570511|XP_034108100.1|DALB
OG0010737	LOC116656209|XP_032311546.1|DANA	LOC117566780|XP_034102214.1|DALB
OG0010738	LOC6500787|XP_001953919.1|DANA	LOC117573723|XP_034112983.1|DALB
OG0010739	LOC6499126|XP_001955250.2|DANA	LOC117573994|XP_034113433.1|DALB
OG0010740	LOC6498879|XP_001955753.3|DANA	LOC117576043|XP_034116460.1|DALB
OG0010741	LOC6500526|XP_001953393.3|DANA	LOC117575217|XP_034115234.1|DALB
OG0010742	LOC6499866|XP_032305631.1|DANA	LOC117576873|XP_034117867.1|DALB
OG0010743	LOC6500403|XP_001953144.1|DANA	LOC117574387|XP_034114112.1|DALB
OG0010744	LOC6500952|XP_001954233.1|DANA	LOC117574826|XP_034114688.1|DALB
OG0010745	LOC6501326|XP_001955000.1|DANA	LOC117575159|XP_034115153.1|DALB
OG0010746	LOC26514171|XP_032305547.1|DANA	LOC117575745|XP_034115990.1|DALB
OG0010747	LOC116654499|XP_032305454.1|DANA	LOC117573266|XP_034112237.1|DALB
OG0010749	LOC6503412|XP_001967477.1|DANA	LOC117574275|XP_034113914.1|DALB
OG0010750	LOC6503437|XP_014759153.1|DANA	LOC117575881|XP_034116209.1|DALB
