Orthogroup	DANA.longest_only	DBUS.longest_only
OG0009344	LOC6500825|XP_001953985.1|DANA	LOC108601376|XP_017844765.1|DBUS
OG0009345	LOC6501472|XP_001955322.1|DANA	LOC108603115|XP_017847114.1|DBUS
OG0009346	LOC6501481|XP_001955341.2|DANA	LOC108602313|XP_017845886.1|DBUS
OG0009347	LOC6499245|XP_001955034.1|DANA	LOC108601362|XP_017844751.1|DBUS
OG0009348	LOC6500858|XP_001954048.1|DANA	LOC108603887|XP_017848548.1|DBUS
OG0009349	LOC6500711|XP_014766687.1|DANA, LOC6500712|XP_032305542.1|DANA	LOC108595515|XP_017836258.1|DBUS
OG0009350	LOC6505955|XP_001964680.2|DANA	LOC108602512|XP_017846131.1|DBUS
OG0009351	LOC6505959|XP_001964684.2|DANA	LOC108604749|XP_017849825.2|DBUS, LOC108604750|XP_017849826.2|DBUS
OG0009352	LOC6499166|XP_001955173.1|DANA	LOC108601418|XP_017844806.1|DBUS
OG0009353	LOC6501219|XP_001954785.1|DANA	LOC108603063|XP_017846988.1|DBUS
OG0009354	LOC6496919|XP_001963142.1|DANA	LOC108608033|XP_017854702.1|DBUS
OG0009355	LOC6498469|XP_001962888.2|DANA	LOC108605807|XP_017851104.2|DBUS
OG0009356	LOC6497003|XP_001962945.1|DANA	LOC108607614|XP_033150847.1|DBUS
OG0009357	LOC26513663|XP_014762256.1|DANA	LOC108608561|XP_017855473.1|DBUS
OG0009358	LOC6497482|XP_032307669.1|DANA	LOC108598305|XP_017840413.1|DBUS
OG0009359	LOC6498058|XP_001961988.1|DANA	LOC108598294|XP_017840402.1|DBUS
OG0009360	LOC6497462|XP_001962029.1|DANA	LOC108601258|XP_017844650.1|DBUS
OG0009361	LOC6497461|XP_001962030.1|DANA	LOC108598283|XP_017840391.1|DBUS
OG0009362	LOC6497460|XP_001962031.1|DANA	LOC108602828|XP_017846555.1|DBUS
OG0009363	LOC6504211|XP_001965148.2|DANA	LOC108608287|XP_017855093.2|DBUS
OG0009364	LOC6497229|XP_001962519.1|DANA	LOC108597536|XP_017839628.1|DBUS
OG0009365	LOC6504228|XP_014760418.1|DANA	LOC108608184|XP_017854954.1|DBUS
OG0009366	LOC6498152|XP_001962188.1|DANA	LOC108602106|XP_017845623.2|DBUS
OG0009367	LOC6497018|XP_001962921.1|DANA	LOC108603560|XP_017847970.1|DBUS, LOC108598867|XP_017841114.2|DBUS
OG0009368	LOC26514683|XP_014760654.1|DANA	LOC108607532|XP_017853902.1|DBUS
OG0009369	LOC6504426|XP_001964957.1|DANA	LOC108607935|XP_017854540.1|DBUS
OG0009370	LOC6503697|XP_001965270.2|DANA	LOC108603214|XP_017847301.2|DBUS
OG0009372	LOC6507565|XP_001965396.1|DANA	LOC108599568|XP_017841974.1|DBUS
OG0009373	LOC6497630|XP_001961674.1|DANA	LOC108608370|XP_017855207.1|DBUS
OG0009374	LOC6497595|XP_001961741.2|DANA	LOC108607731|XP_033150888.1|DBUS
OG0009376	LOC6497224|XP_001962525.2|DANA	LOC108599270|XP_017841556.1|DBUS
OG0009377	LOC6497776|XP_001961417.1|DANA	LOC108601764|XP_017846159.2|DBUS
OG0009378	LOC6505430|XP_001964895.2|DANA	LOC108596223|XP_017837244.2|DBUS
OG0009379	LOC6498385|XP_001962689.1|DANA	LOC108607940|XP_017854546.1|DBUS
OG0009380	LOC6502407|XP_001963053.3|DANA	LOC108594244|XP_017834849.1|DBUS
OG0009381	LOC6497129|XP_001962695.1|DANA	LOC108608115|XP_017854832.1|DBUS
OG0009382	LOC6497770|XP_001961408.2|DANA	LOC108607666|XP_017854115.1|DBUS
OG0009383	LOC6497342|XP_001962285.1|DANA	LOC108608414|XP_017855262.2|DBUS
OG0009384	LOC6497106|XP_001962742.1|DANA	LOC108594235|XP_017834840.1|DBUS, LOC108594251|XP_017834864.2|DBUS
OG0009385	LOC6498410|XP_032311136.1|DANA	LOC108607750|XP_017854267.1|DBUS
OG0009386	LOC6498422|XP_001962772.1|DANA	LOC108604706|XP_017849762.2|DBUS
OG0009387	LOC6496574|XP_001961184.2|DANA	LOC108596556|XP_017837942.1|DBUS
OG0009388	LOC6496577|XP_001961190.1|DANA	LOC108595082|XP_017835722.1|DBUS
OG0009390	LOC6495588|XP_032305927.1|DANA	LOC108596880|XP_017838546.1|DBUS
OG0009391	LOC6503292|XP_001967568.1|DANA	LOC108607463|XP_017854277.1|DBUS
OG0009392	LOC6495530|XP_001959045.1|DANA	LOC108595613|XP_017836367.1|DBUS
OG0009393	LOC6498874|XP_032312220.1|DANA	LOC108602567|XP_017846190.1|DBUS
OG0009394	LOC6495980|XP_001959967.1|DANA	LOC108595625|XP_017836380.1|DBUS
OG0009395	LOC6496371|XP_001960780.1|DANA	LOC108596128|XP_017837080.1|DBUS
OG0009396	LOC6495261|XP_001958740.1|DANA	LOC108596554|XP_017837940.1|DBUS
OG0009397	LOC6494968|XP_001959311.2|DANA	LOC108595869|XP_017836650.1|DBUS
OG0009398	LOC6495981|XP_001959975.2|DANA	LOC108595123|XP_017835773.1|DBUS
OG0009399	LOC6502544|XP_001958695.2|DANA	LOC108596717|XP_017838240.1|DBUS
OG0009400	LOC6495078|XP_001959113.1|DANA	LOC108597595|XP_017839706.1|DBUS
OG0009401	LOC6497055|XP_001962841.1|DANA	LOC108608281|XP_017855084.1|DBUS
OG0009402	LOC6499326|XP_001954863.1|DANA	LOC108601856|XP_017845297.1|DBUS
OG0009403	LOC6494138|XP_001960888.1|DANA	LOC108595295|XP_017835996.1|DBUS
OG0009404	LOC6494618|XP_001960002.1|DANA	LOC108597212|XP_017839140.1|DBUS
OG0009405	LOC6495564|XP_001959111.1|DANA	LOC108595374|XP_017836090.1|DBUS
OG0009407	LOC6494684|XP_001959862.1|DANA	LOC108595355|XP_017836067.1|DBUS
OG0009408	LOC6494387|XP_001960420.2|DANA	LOC108594904|XP_017835531.1|DBUS
OG0009409	LOC6494926|XP_001959403.2|DANA	LOC108595893|XP_017836672.1|DBUS
OG0009410	LOC6495382|XP_001958713.1|DANA	LOC108594771|XP_033149187.1|DBUS
OG0009411	LOC6494859|XP_014763015.1|DANA	LOC108595154|XP_017835808.1|DBUS
OG0009412	LOC6494009|XP_014762536.1|DANA	LOC108597604|XP_017839716.1|DBUS
OG0009413	LOC6495538|XP_001959053.1|DANA	LOC108595892|XP_017836671.1|DBUS
OG0009414	LOC6495104|XP_001959057.1|DANA	LOC108597062|XP_017838875.1|DBUS
OG0009415	LOC6495091|XP_032307160.1|DANA	LOC108594726|XP_033149240.1|DBUS
OG0009416	LOC6496420|XP_001960877.1|DANA	LOC108595875|XP_017836655.1|DBUS
OG0009417	LOC116654711|XP_032306602.1|DANA	LOC108595954|XP_017836728.1|DBUS
OG0009418	LOC6496418|XP_001960875.1|DANA	LOC108595881|XP_017836661.2|DBUS
OG0009419	LOC6496416|XP_001960873.2|DANA	LOC108595713|XP_017836485.1|DBUS
OG0009420	LOC6496415|XP_014763820.1|DANA	LOC108595714|XP_017836486.1|DBUS
OG0009421	LOC6494303|XP_001960568.1|DANA	LOC108595048|XP_017835677.1|DBUS
OG0009422	LOC6494013|XP_032306621.1|DANA	LOC108597004|XP_017838770.1|DBUS
OG0009423	LOC26514374|XP_014764003.1|DANA	LOC108595304|XP_017836007.1|DBUS
OG0009424	LOC6494495|XP_001960223.1|DANA	LOC108595583|XP_017836333.1|DBUS
OG0009425	LOC6493915|XP_001961332.1|DANA	LOC108595771|XP_017836549.1|DBUS
OG0009426	LOC6494027|XP_001961123.1|DANA	LOC108595503|XP_017836245.1|DBUS
OG0009427	LOC6496596|XP_001961220.1|DANA	LOC108597707|XP_017839882.1|DBUS
OG0009428	LOC6496020|XP_001960055.1|DANA	LOC108594962|XP_017835585.1|DBUS
OG0009429	LOC6495517|XP_001959019.1|DANA	LOC108594892|XP_017835519.1|DBUS
OG0009430	LOC6494296|XP_001960582.1|DANA	LOC108595356|XP_017836068.1|DBUS
OG0009431	LOC6495303|XP_001958664.1|DANA	LOC108597334|XP_017839320.1|DBUS
OG0009432	LOC6494257|XP_001960655.1|DANA	LOC108595841|XP_017836621.1|DBUS
OG0009433	LOC6494749|XP_001959741.1|DANA	LOC108595285|XP_017835986.1|DBUS
OG0009434	LOC6494751|XP_001959736.1|DANA	LOC108595166|XP_017835827.1|DBUS
OG0009435	LOC6495864|XP_014763520.1|DANA	LOC108595164|XP_017835824.1|DBUS
OG0009436	LOC6496538|XP_032307012.1|DANA	LOC108597103|XP_017838964.1|DBUS
OG0009437	LOC6495333|XP_014763264.1|DANA	LOC108596532|XP_017838212.2|DBUS
OG0009438	LOC6495448|XP_032306754.1|DANA	LOC108595337|XP_017836046.1|DBUS
OG0009439	LOC6495452|XP_001958874.1|DANA	LOC108595818|XP_017836598.1|DBUS
OG0009440	LOC6495719|XP_001959434.1|DANA	LOC108597469|XP_017839531.1|DBUS
OG0009441	LOC6502142|XP_032309349.1|DANA	LOC108605076|XP_033150414.1|DBUS, LOC108605086|XP_033150412.1|DBUS
OG0009442	LOC6504915|XP_001966584.1|DANA	LOC108607111|XP_017853229.1|DBUS
OG0009443	LOC6495902|XP_001959822.2|DANA	LOC108595751|XP_017836529.1|DBUS
OG0009444	LOC6504401|XP_032308098.1|DANA	LOC108606717|XP_017852583.1|DBUS
OG0009445	LOC6504267|XP_001967376.2|DANA	LOC108605946|XP_017851256.1|DBUS
OG0009446	LOC6503041|XP_032308930.1|DANA	LOC108604945|XP_033150372.1|DBUS
OG0009447	LOC6501999|XP_001966845.1|DANA	LOC108605062|XP_033150336.1|DBUS
OG0009448	LOC6504413|XP_001967023.1|DANA	LOC108607030|XP_017853109.1|DBUS
OG0009449	LOC6501859|XP_001966787.2|DANA	LOC108605099|XP_017850151.1|DBUS
OG0009450	LOC6505120|XP_032307927.1|DANA	LOC108606911|XP_017852941.1|DBUS
OG0009451	LOC6497128|XP_001962699.1|DANA	LOC108604787|XP_017849879.1|DBUS, LOC108605227|XP_017850330.1|DBUS
OG0009453	LOC6501628|XP_001955639.1|DANA	LOC108603135|XP_017847145.1|DBUS
OG0009454	LOC6506279|XP_001958209.1|DANA	LOC108598177|XP_017840282.1|DBUS
OG0009455	LOC6502116|XP_001966178.1|DANA	LOC108605150|XP_017850213.1|DBUS
OG0009456	LOC6503017|XP_001963396.1|DANA	LOC108606661|XP_017852475.1|DBUS
OG0009457	LOC6503470|XP_001964320.1|DANA	LOC108606133|XP_017851475.1|DBUS
OG0009458	LOC6503789|XP_014761081.1|DANA	LOC108604977|XP_017850035.1|DBUS
OG0009459	LOC6492954|XP_032309821.1|DANA	LOC108599930|XP_033149711.1|DBUS
OG0009460	LOC6493000|XP_032310159.1|DANA	LOC108598500|XP_017840659.1|DBUS
OG0009461	LOC6493004|XP_032310685.1|DANA	LOC108597952|XP_033149604.1|DBUS
OG0009462	LOC6507396|XP_001956096.1|DANA	LOC117134999|XP_033150639.1|DBUS
OG0009463	LOC6506560|XP_001957640.1|DANA	LOC108598270|XP_017840375.2|DBUS
OG0009464	LOC6506958|XP_001956923.1|DANA	LOC108599171|XP_017841447.2|DBUS
OG0009465	LOC6506947|XP_001956936.3|DANA	LOC108598585|XP_033149383.1|DBUS
OG0009466	LOC6493523|XP_001957924.3|DANA	LOC108600903|XP_017844219.1|DBUS
OG0009467	LOC6507365|XP_001956160.1|DANA	LOC108599262|XP_017841546.1|DBUS
OG0009468	LOC6506876|XP_001957080.1|DANA	LOC108600278|XP_017843234.1|DBUS
OG0009469	LOC6493539|XP_001957960.1|DANA	LOC108600600|XP_017843768.2|DBUS
OG0009470	LOC6493770|XP_001958405.2|DANA	LOC108598338|XP_017840445.1|DBUS
OG0009471	LOC6498577|XP_001963102.1|DANA	LOC108604839|XP_017849951.2|DBUS
OG0009472	LOC6507549|XP_001955897.1|DANA	LOC108599432|XP_017841746.1|DBUS
OG0009473	LOC6493153|XP_001957159.1|DANA	LOC108599393|XP_017841690.1|DBUS
OG0009474	LOC6492945|XP_001956712.1|DANA	LOC108600149|XP_017843033.1|DBUS
OG0009475	LOC6506990|XP_001956869.1|DANA	LOC117134800|XP_033149609.1|DBUS
OG0009477	LOC6506815|XP_001957185.1|DANA	LOC108598101|XP_017840207.1|DBUS
OG0009478	LOC6493181|XP_001957214.1|DANA	LOC108599715|XP_017842201.1|DBUS
OG0009479	LOC6497387|XP_001962187.2|DANA	LOC108595660|XP_017836425.1|DBUS
OG0009480	LOC6493497|XP_014764406.1|DANA	LOC108598693|XP_017840903.2|DBUS
OG0009481	LOC6507344|XP_001956205.1|DANA	LOC108597948|XP_017840052.1|DBUS
OG0009482	LOC6493658|XP_014764486.1|DANA	LOC108600365|XP_017843388.1|DBUS
OG0009483	LOC6493660|XP_001958175.1|DANA	LOC108598323|XP_017840429.1|DBUS
OG0009484	LOC6501271|XP_001954894.1|DANA	LOC108604812|XP_017849907.1|DBUS
OG0009485	LOC6492939|XP_001956691.1|DANA	LOC108600164|XP_017843054.1|DBUS
OG0009486	LOC6507088|XP_001956692.1|DANA	LOC108600166|XP_017843060.1|DBUS
OG0009487	LOC6507836|XP_001956447.1|DANA	LOC108599373|XP_017841666.1|DBUS
OG0009488	LOC6507255|XP_001956377.1|DANA	LOC108599317|XP_017841609.1|DBUS
OG0009489	LOC6507862|XP_001956485.1|DANA	LOC108599624|XP_017842072.1|DBUS
OG0009490	LOC6496548|XP_032307105.1|DANA	LOC108597421|XP_017839460.1|DBUS
OG0009491	LOC6506365|XP_001958019.1|DANA	LOC108600089|XP_017842938.1|DBUS
OG0009492	LOC6493854|XP_001958564.1|DANA	LOC108599369|XP_017841663.1|DBUS
OG0009493	LOC6493846|XP_032310035.1|DANA	LOC108599648|XP_017842112.1|DBUS
OG0009494	LOC6493845|XP_001958545.2|DANA	LOC108599651|XP_017842115.1|DBUS
OG0009495	LOC6506762|XP_001957285.2|DANA	LOC108600068|XP_017842910.1|DBUS
OG0009496	LOC6507277|XP_001956342.1|DANA	LOC108600693|XP_017843899.2|DBUS
OG0009497	LOC6501545|XP_001955454.1|DANA	LOC108602445|XP_017846056.1|DBUS
OG0009498	LOC6493228|XP_032309935.1|DANA	LOC108600843|XP_017844130.1|DBUS
OG0009499	LOC6506757|XP_032309623.1|DANA	LOC108600954|XP_017844290.1|DBUS
OG0009500	LOC6506744|XP_001957318.1|DANA	LOC108599105|XP_017841385.2|DBUS
OG0009501	LOC6506337|XP_001958075.1|DANA	LOC108599075|XP_017841352.1|DBUS
OG0009502	LOC6494578|XP_001965933.1|DANA	LOC108602038|XP_017845535.1|DBUS
OG0009503	LOC6497119|XP_001962718.1|DANA	LOC108599801|XP_017842408.2|DBUS
OG0009504	LOC6494545|XP_001965923.1|DANA	LOC108601808|XP_017845233.1|DBUS
OG0009505	LOC6496851|XP_001963275.1|DANA	LOC108606189|XP_017851574.1|DBUS
OG0009506	LOC6506989|XP_001956871.1|DANA	LOC108598593|XP_017840775.2|DBUS
OG0009507	LOC6506711|XP_001957382.1|DANA	LOC108598662|XP_017840862.1|DBUS
OG0009508	LOC6497797|XP_001961466.1|DANA	LOC108600904|XP_017844220.2|DBUS
OG0009509	LOC6494125|XP_001960918.1|DANA	LOC108597780|XP_017839985.1|DBUS
OG0009510	LOC6503745|XP_001963820.1|DANA	LOC108606479|XP_017852104.1|DBUS
OG0009511	LOC6502917|XP_001963591.1|DANA	LOC108606667|XP_017852486.1|DBUS
OG0009512	LOC6504163|XP_001964298.1|DANA	LOC108607211|XP_017853368.1|DBUS
OG0009513	LOC6504989|XP_001965680.2|DANA	LOC108605772|XP_017851065.2|DBUS
OG0009514	LOC6504665|XP_001966446.2|DANA	LOC108606075|XP_017851410.1|DBUS
OG0009515	LOC6497464|XP_001962026.1|DANA	LOC108608157|XP_017854899.1|DBUS, LOC108601154|XP_017844573.2|DBUS
OG0009517	LOC6496849|XP_001963279.2|DANA	LOC108607721|XP_017854231.1|DBUS, LOC108607722|XP_017854232.1|DBUS
OG0009518	LOC26514296|XP_014765601.1|DANA	LOC108599288|XP_017841573.1|DBUS
OG0009519	LOC6507662|XP_001956098.2|DANA	LOC108597910|XP_017840017.1|DBUS
OG0009521	LOC6493103|XP_001957048.1|DANA	LOC108600781|XP_017844039.1|DBUS
OG0009522	LOC6495356|XP_001958651.1|DANA	LOC108595453|XP_017836181.1|DBUS
OG0009523	LOC6495866|XP_001959742.2|DANA	LOC108596904|XP_017838582.1|DBUS
OG0009524	LOC6494137|XP_001960889.1|DANA	LOC108597265|XP_017839212.1|DBUS
OG0009525	LOC6495280|XP_001958711.1|DANA	LOC108596878|XP_017838544.1|DBUS, LOC108596874|XP_017838541.1|DBUS
OG0009526	LOC6495281|XP_001958710.1|DANA	LOC108594770|XP_017835398.1|DBUS
OG0009527	LOC6495615|XP_001959224.1|DANA	LOC108595572|XP_017836321.2|DBUS
OG0009528	LOC6495177|XP_001958907.1|DANA	LOC108597492|XP_017839561.1|DBUS, LOC108597493|XP_017839562.1|DBUS
OG0009529	LOC6495964|XP_001959943.1|DANA	LOC108596302|XP_017837386.1|DBUS
OG0009530	LOC6496545|XP_032306625.1|DANA	LOC108594703|XP_017835333.1|DBUS
OG0009531	LOC26515563|XP_014764141.1|DANA	LOC108597668|XP_017839827.1|DBUS
OG0009532	LOC6496122|XP_001960271.1|DANA	LOC108594721|XP_017835348.1|DBUS
OG0009533	LOC6496004|XP_001960026.1|DANA, LOC6496003|XP_032306464.1|DANA	LOC108595269|XP_017835971.1|DBUS
OG0009534	LOC6496002|XP_001960019.1|DANA	LOC108595578|XP_017836328.1|DBUS
OG0009535	LOC6496139|XP_001960324.2|DANA	LOC108594745|XP_017835371.1|DBUS
OG0009537	LOC6500311|XP_014766494.1|DANA	LOC108604464|XP_017849435.1|DBUS
OG0009538	LOC6500561|XP_001953481.1|DANA	LOC108603998|XP_017848721.1|DBUS
OG0009540	LOC6505529|XP_001964754.1|DANA	LOC108602820|XP_017846540.1|DBUS
OG0009542	LOC6505956|XP_014760856.1|DANA	LOC108604831|XP_017849934.1|DBUS
OG0009543	LOC6499577|XP_001954353.1|DANA	LOC108601559|XP_017844946.1|DBUS
OG0009545	LOC6498983|XP_014765866.1|DANA	LOC108606095|XP_017851429.1|DBUS
OG0009548	LOC26514844|XP_014765673.2|DANA, LOC26514566|XP_014765641.1|DANA	LOC108598161|XP_017840266.1|DBUS
OG0009557	LOC6500662|XP_001953676.2|DANA	LOC108604796|XP_017849886.1|DBUS
OG0009560	LOC6503992|XP_001963971.1|DANA	LOC108605694|XP_017850975.1|DBUS
OG0009562	LOC6497375|XP_001962213.1|DANA	LOC108607430|XP_017842793.1|DBUS
OG0009563	LOC6506384|XP_001957976.1|DANA	LOC108598154|XP_017840260.2|DBUS
OG0009564	LOC26515462|XP_032311983.1|DANA	LOC108606808|XP_017852766.1|DBUS
OG0009565	LOC6502833|XP_001956879.2|DANA	LOC108599366|XP_017841660.2|DBUS
OG0009567	LOC6498844|XP_032312276.1|DANA	LOC108601221|XP_017844608.1|DBUS
OG0009569	LOC6501984|XP_001966815.2|DANA	LOC108605944|XP_017851253.1|DBUS
OG0009570	LOC6500417|XP_001953175.1|DANA	LOC108603571|XP_017847977.1|DBUS
OG0009571	LOC6499647|XP_001954221.1|DANA	LOC108601782|XP_017845198.1|DBUS
OG0009572	LOC6503925|XP_001963858.2|DANA	LOC108605868|XP_017851170.1|DBUS
OG0009573	LOC6504004|XP_001963991.1|DANA	LOC108605563|XP_017850819.1|DBUS
OG0009574	LOC6503047|XP_032308934.1|DANA	LOC108607071|XP_017853178.1|DBUS
OG0009575	LOC6495387|XP_001958720.1|DANA	LOC108594773|XP_017835401.1|DBUS
OG0009576	LOC6499181|XP_001955155.1|DANA	LOC108603897|XP_017848561.1|DBUS
OG0009577	LOC6497124|XP_001962706.3|DANA	LOC108603544|XP_017847949.1|DBUS
OG0009578	LOC6498431|XP_014762125.1|DANA	LOC108604365|XP_017849298.1|DBUS
OG0009579	LOC6504529|XP_001967080.1|DANA	LOC108606680|XP_017852515.1|DBUS
OG0009581	LOC6497752|XP_032307470.1|DANA	LOC108595132|XP_017835786.2|DBUS
OG0009582	LOC6506579|XP_014764823.1|DANA	LOC108599571|XP_017841976.2|DBUS
OG0009583	LOC6505029|XP_001965601.1|DANA	LOC108606169|XP_017851510.1|DBUS
OG0009584	LOC6502392|XP_001967185.3|DANA	LOC108606013|XP_017851327.1|DBUS
OG0009585	LOC6499888|XP_032305418.1|DANA	LOC108603815|XP_017848424.1|DBUS
OG0009586	LOC6506580|XP_001957609.1|DANA	LOC108599365|XP_017841658.2|DBUS
OG0009588	LOC6500675|XP_001953702.1|DANA	LOC108602469|XP_017846081.1|DBUS
OG0009589	LOC6493296|XP_001957464.1|DANA	LOC108599523|XP_017841886.1|DBUS
OG0009590	LOC6507631|XP_001956038.1|DANA	LOC108601011|XP_017844372.1|DBUS
OG0009591	LOC6501212|XP_001954774.1|DANA	LOC108604109|XP_017848880.1|DBUS
OG0009592	LOC26514686|XP_014767321.1|DANA	LOC108603229|XP_017847333.1|DBUS
OG0009593	LOC6499352|XP_032312242.1|DANA	LOC108602013|XP_017845505.1|DBUS
OG0009594	LOC26514404|XP_014767285.1|DANA	LOC108602848|XP_017846607.1|DBUS
OG0009595	LOC6500460|XP_014766566.1|DANA	LOC108602559|XP_017846183.1|DBUS
OG0009596	LOC6500466|XP_001953280.1|DANA	LOC108602060|XP_017845568.1|DBUS
OG0009597	LOC6505730|XP_001964368.1|DANA	LOC108602443|XP_017846054.1|DBUS
OG0009598	LOC6505729|XP_014760775.1|DANA	LOC108603993|XP_017848712.1|DBUS
OG0009600	LOC6498951|XP_001955618.1|DANA	LOC108601222|XP_033150107.1|DBUS
OG0009601	LOC6503402|XP_001967499.1|DANA	LOC108601531|XP_017844920.1|DBUS
OG0009602	LOC6499576|XP_001954354.1|DANA	LOC108607103|XP_017853219.1|DBUS
OG0009603	LOC6500960|XP_032312279.1|DANA	LOC108603089|XP_017847068.1|DBUS
OG0009604	LOC6503856|XP_001963724.1|DANA	LOC108606324|XP_017851831.1|DBUS
OG0009605	LOC6499595|XP_001954329.1|DANA	LOC108602565|XP_017846187.1|DBUS
OG0009606	LOC6499593|XP_001954333.1|DANA	LOC108602254|XP_017845797.1|DBUS
OG0009607	LOC6501002|XP_001954334.3|DANA	LOC108602446|XP_017846057.1|DBUS
OG0009608	LOC6503408|XP_032312314.1|DANA	LOC108601525|XP_017844913.1|DBUS
OG0009609	LOC6501258|XP_001954867.1|DANA	LOC108603871|XP_017848531.1|DBUS
OG0009610	LOC6501233|XP_001954816.1|DANA	LOC108604286|XP_017849185.1|DBUS
OG0009611	LOC6499348|XP_001954817.3|DANA	LOC108601489|XP_017844875.1|DBUS
OG0009612	LOC6499288|XP_001954945.1|DANA	LOC108601404|XP_017844792.1|DBUS
OG0009613	LOC6502426|XP_001962244.1|DANA	LOC108594742|XP_017835373.1|DBUS
OG0009614	LOC6501556|XP_001955467.1|DANA	LOC108602650|XP_017846285.1|DBUS
OG0009615	LOC6505916|XP_001964613.1|DANA	LOC108602540|XP_017846162.1|DBUS
OG0009616	LOC6505908|XP_001964596.1|DANA	LOC108604106|XP_017848876.1|DBUS
OG0009617	LOC6500885|XP_032311353.1|DANA	LOC108603022|XP_017846911.1|DBUS
OG0009619	LOC6499367|XP_001954782.1|DANA	LOC108603910|XP_017848583.1|DBUS
OG0009620	LOC6501114|XP_001954574.1|DANA	LOC108604161|XP_017848980.1|DBUS
OG0009621	LOC6499471|XP_001954572.2|DANA	LOC108602496|XP_017846112.1|DBUS
OG0009622	LOC6505860|XP_001964503.1|DANA	LOC108602557|XP_017846181.1|DBUS
OG0009624	LOC6500275|XP_032309247.1|DANA	LOC108604815|XP_017849912.1|DBUS
OG0009625	LOC6505973|XP_001964705.1|DANA	LOC108602140|XP_017845659.1|DBUS
OG0009626	LOC6499508|XP_001954478.1|DANA	LOC108601352|XP_017844741.1|DBUS
OG0009627	LOC6501056|XP_001954476.2|DANA	LOC108601351|XP_017844738.1|DBUS
OG0009628	LOC6501059|XP_001954483.1|DANA	LOC108602910|XP_017846711.1|DBUS
OG0009629	LOC6500643|XP_032305778.1|DANA	LOC108601425|XP_017844813.1|DBUS
OG0009630	LOC6499919|XP_001953634.1|DANA	LOC108604095|XP_017848865.1|DBUS
OG0009631	LOC6499713|XP_001954079.1|DANA	LOC108601675|XP_017845070.1|DBUS
OG0009632	LOC6505016|XP_001965624.1|DANA	LOC108605118|XP_017850170.1|DBUS
OG0009633	LOC6495979|XP_001959965.1|DANA	LOC108595665|XP_017836434.1|DBUS
OG0009634	LOC6499985|XP_001953488.1|DANA	LOC108604135|XP_017848933.1|DBUS
OG0009635	LOC6501561|XP_001955475.3|DANA	LOC108604065|XP_017848818.1|DBUS
OG0009636	LOC6493215|XP_001957283.1|DANA	LOC108600065|XP_017842905.1|DBUS
OG0009637	LOC6499109|XP_032310198.1|DANA	LOC108604659|XP_017849698.1|DBUS
OG0009638	LOC6500652|XP_001953653.1|DANA	LOC108602671|XP_017846305.1|DBUS
OG0009639	LOC6500578|XP_001953511.1|DANA	LOC108602554|XP_017846177.1|DBUS
OG0009640	LOC6501341|XP_001955029.1|DANA	LOC108602338|XP_017845915.1|DBUS
OG0009641	LOC6499732|XP_001954042.1|DANA	LOC108602546|XP_017846167.1|DBUS
OG0009642	LOC6500854|XP_001954040.1|DANA	LOC108602663|XP_017846298.1|DBUS
OG0009643	LOC6500719|XP_001953788.2|DANA	LOC108602669|XP_017846303.1|DBUS
OG0009644	LOC6499050|XP_001955407.1|DANA	LOC108602191|XP_017845728.1|DBUS
OG0009645	LOC6499052|XP_001955405.1|DANA	LOC108602748|XP_017846395.1|DBUS
OG0009646	LOC6505559|XP_001964699.2|DANA	LOC108601576|XP_033149786.1|DBUS
OG0009647	LOC6505972|XP_001964704.1|DANA	LOC108602169|XP_017845691.1|DBUS
OG0009648	LOC6499164|XP_001955178.2|DANA	LOC108603444|XP_017847760.1|DBUS
OG0009649	LOC6500770|XP_001953886.1|DANA	LOC108606570|XP_017852279.1|DBUS
OG0009650	LOC6498684|XP_032311070.1|DANA	LOC108607870|XP_017854451.2|DBUS
OG0009651	LOC6506032|XP_001965085.1|DANA	LOC108607366|XP_017853573.1|DBUS
OG0009652	LOC6498054|XP_001961979.1|DANA	LOC108608017|XP_017854680.1|DBUS
OG0009653	LOC6497472|XP_001962005.1|DANA	LOC108608204|XP_017854966.1|DBUS
OG0009654	LOC6497473|XP_001962004.1|DANA	LOC108608203|XP_017854965.1|DBUS
OG0009655	LOC6506045|XP_014760534.2|DANA	LOC108598676|XP_017840889.2|DBUS
OG0009656	LOC6497231|XP_001962515.1|DANA	LOC108607698|XP_017854174.1|DBUS
OG0009657	LOC6497227|XP_001962522.2|DANA	LOC108598383|XP_017840530.2|DBUS
OG0009658	LOC6504236|XP_001965112.2|DANA	LOC108594380|XP_017835029.1|DBUS
OG0009659	LOC6506148|XP_001965121.2|DANA	LOC108596664|XP_017838156.2|DBUS
OG0009660	LOC6498106|XP_001962090.1|DANA	LOC108606228|XP_017851626.1|DBUS
OG0009661	LOC6504447|XP_001964953.1|DANA	LOC108607012|XP_017853087.1|DBUS
OG0009662	LOC6498153|XP_001962189.1|DANA	LOC108608008|XP_017854661.1|DBUS
OG0009663	LOC6497444|XP_032307682.1|DANA	LOC108594246|XP_017834850.2|DBUS
OG0009664	LOC6496725|XP_014759265.1|DANA	LOC108608043|XP_017854713.1|DBUS
OG0009665	LOC6497887|XP_001961648.1|DANA	LOC108597261|XP_033150509.1|DBUS
OG0009666	LOC6503534|XP_014760390.1|DANA	LOC108594269|XP_017834890.1|DBUS
OG0009667	LOC6498159|XP_001962204.1|DANA	LOC108608265|XP_017855049.1|DBUS
