Orthogroup	DANA.longest_only	AAEG.longest_only
OG0007060	LOC6497405|XP_001962150.1|DANA	LOC5573893|XP_001654933.2|AAEG
OG0007061	LOC6498134|XP_032307651.1|DANA	LOC5573899|XP_021703333.1|AAEG
OG0007062	LOC6505515|XP_032311443.1|DANA	LOC5573960|XP_001654980.1|AAEG
OG0007063	LOC6497500|XP_001961955.1|DANA	LOC5573958|XP_001654982.2|AAEG
OG0007064	LOC6495795|XP_001959602.1|DANA	LOC5573949|XP_001654986.2|AAEG
OG0007065	LOC6506255|XP_001958256.1|DANA	LOC5573950|XP_001654988.2|AAEG
OG0007066	LOC6493605|XP_001958091.1|DANA	LOC5573952|XP_001654990.2|AAEG
OG0007067	LOC6498635|XP_001963210.1|DANA	LOC5573954|XP_001654992.2|AAEG
OG0007068	LOC6496976|XP_001963014.1|DANA	LOC5573956|XP_001654994.2|AAEG
OG0007069	LOC6505589|XP_001964969.1|DANA	LOC5575585|XP_021703482.1|AAEG
OG0007070	LOC6502515|XP_001960522.1|DANA	LOC110677119|XP_021703531.1|AAEG
OG0007071	LOC6494386|XP_001960423.1|DANA	LOC5567995|XP_001657822.1|AAEG
OG0007072	LOC6502654|XP_001953285.1|DANA	LOC110677123|XP_021703537.1|AAEG
OG0007073	LOC6506732|XP_001965238.1|DANA	LOC5567987|XP_001657814.1|AAEG
OG0007074	LOC6495357|XP_001958653.1|DANA	LOC5572057|XP_001653821.1|AAEG
OG0007075	LOC6498120|XP_001962116.2|DANA	LOC5572056|XP_001653823.1|AAEG
OG0007076	LOC6496335|XP_001960719.1|DANA	LOC5572074|XP_021703591.1|AAEG
OG0007077	LOC6498631|XP_001963193.1|DANA	LOC5572075|XP_001653843.1|AAEG
OG0007078	LOC6498319|XP_001962530.1|DANA	LOC5565855|XP_021703597.1|AAEG
OG0007079	LOC6497221|XP_014761563.1|DANA	LOC5565829|XP_001650198.2|AAEG
OG0007080	LOC6505373|XP_032311099.1|DANA	LOC5564923|XP_021703753.1|AAEG
OG0007081	LOC6506309|XP_001965151.1|DANA	LOC5564926|XP_001649289.2|AAEG
OG0007082	LOC6497862|XP_001961588.1|DANA	LOC5564938|XP_001649290.2|AAEG
OG0007083	LOC6498485|XP_001962924.1|DANA	LOC5564936|XP_021703763.1|AAEG
OG0007084	LOC6503096|XP_001963418.1|DANA	LOC23687794|XP_011493653.2|AAEG
OG0007085	LOC6496836|XP_032311247.1|DANA	LOC5570859|XP_021703784.1|AAEG
OG0007086	LOC6498136|XP_001962152.1|DANA	LOC5565919|XP_001650271.2|AAEG
OG0007087	LOC6493674|XP_001958207.2|DANA	LOC5565909|XP_001650253.2|AAEG
OG0007088	LOC6497358|XP_001962253.2|DANA	LOC5565906|XP_021703840.1|AAEG
OG0007089	LOC6497643|XP_001961651.1|DANA	LOC5569698|XP_021703852.1|AAEG
OG0007090	LOC6498094|XP_032307684.1|DANA	LOC5569699|XP_021703853.1|AAEG
OG0007091	LOC6497398|XP_001962165.1|DANA	LOC110678274|XP_021706589.1|AAEG, LOC5569702|XP_021703869.1|AAEG
OG0007092	LOC6500606|XP_014766642.1|DANA	LOC5569709|XP_001658697.2|AAEG
OG0007093	LOC6505446|XP_001964908.1|DANA	LOC5569713|XP_021703871.1|AAEG
OG0007094	LOC6505442|XP_001964907.1|DANA	LOC5577910|XP_001656680.1|AAEG
OG0007095	LOC6498647|XP_001963235.1|DANA	LOC5577907|XP_001656685.2|AAEG
OG0007096	LOC6498281|XP_014762044.1|DANA	LOC5577906|XP_001656686.2|AAEG
OG0007097	LOC6506797|XP_001965253.1|DANA	LOC5568179|XP_001652118.2|AAEG
OG0007098	LOC6503741|XP_032310930.1|DANA	LOC5568181|XP_021703906.1|AAEG
OG0007099	LOC6499721|XP_001954065.1|DANA	LOC5564525|XP_021703941.1|AAEG
OG0007100	LOC6497277|XP_001962405.1|DANA	LOC5575670|XP_021703944.1|AAEG
OG0007101	LOC6506984|XP_001965289.1|DANA	LOC5568087|XP_001652025.1|AAEG
OG0007102	LOC6497856|XP_001961579.2|DANA	LOC5568085|XP_021703979.1|AAEG
OG0007103	LOC6497496|XP_001961963.1|DANA	LOC5569517|XP_001652823.2|AAEG
OG0007104	LOC6496873|XP_001963232.1|DANA	LOC5569529|XP_001652827.1|AAEG
OG0007105	LOC6496930|XP_001963113.1|DANA	LOC5569520|XP_001652832.2|AAEG
OG0007106	LOC6497844|XP_032307786.1|DANA	LOC5569525|XP_021704022.1|AAEG
OG0007107	LOC6497418|XP_014761701.1|DANA	LOC5567332|XP_021704031.1|AAEG
OG0007108	LOC6506520|XP_001965193.1|DANA	LOC110677245|XP_021704040.1|AAEG
OG0007109	LOC6497465|XP_001962024.1|DANA	LOC5567342|XP_001651772.1|AAEG
OG0007110	LOC6497955|XP_001961791.1|DANA	LOC5567343|XP_001651773.1|AAEG
OG0007111	LOC6496848|XP_014761400.1|DANA	LOC5567344|XP_021704052.1|AAEG
OG0007112	LOC6503344|XP_001965377.1|DANA	LOC23687430|XP_011493248.1|AAEG
OG0007113	LOC6507960|XP_001955270.1|DANA	LOC5569772|XP_001653000.2|AAEG
OG0007114	LOC6498302|XP_001962497.1|DANA	LOC5569771|XP_001652998.2|AAEG
OG0007115	LOC6498463|XP_001962878.1|DANA	LOC5569757|XP_001652994.2|AAEG
OG0007116	LOC6504272|XP_001965092.2|DANA	LOC5569763|XP_021704085.1|AAEG
OG0007117	LOC6497983|XP_001961839.1|DANA	LOC5569765|XP_001652986.2|AAEG
OG0007118	LOC6497384|XP_001962193.1|DANA	LOC5569768|XP_021704087.1|AAEG
OG0007119	LOC6503781|XP_032308482.1|DANA	LOC110681141|XP_021712603.1|AAEG, LOC5568567|XP_001652397.2|AAEG
OG0007120	LOC6503059|XP_032308879.1|DANA	LOC5568559|XP_001652390.2|AAEG
OG0007121	LOC6502197|XP_001966052.1|DANA	LOC5568553|XP_001652385.1|AAEG
OG0007122	LOC6502908|XP_032311797.1|DANA	LOC5568556|XP_021709379.1|AAEG
OG0007123	LOC6503191|XP_032311869.1|DANA	LOC5568551|XP_021706949.1|AAEG
OG0007124	LOC6507324|XP_001956244.1|DANA	LOC5567867|XP_021708822.1|AAEG
OG0007125	LOC6493821|XP_032310591.1|DANA	LOC5575370|XP_021706049.1|AAEG
OG0007126	LOC6493604|XP_001958088.1|DANA	LOC5575374|XP_001661901.2|AAEG
OG0007127	LOC6492927|XP_001956665.1|DANA	LOC5575372|XP_001661903.1|AAEG
OG0007128	LOC6493822|XP_001958505.1|DANA	LOC5575376|XP_001661906.1|AAEG
OG0007129	LOC6506123|XP_001958504.1|DANA	LOC5575377|XP_001661907.1|AAEG
OG0007130	LOC6507107|XP_001956659.1|DANA	LOC5568419|XP_001652245.1|AAEG
OG0007131	LOC6493806|XP_001958474.1|DANA	LOC5568426|XP_001652254.1|AAEG
OG0007132	LOC6493808|XP_001958478.1|DANA	LOC5568427|XP_001652255.3|AAEG
OG0007133	LOC6506557|XP_001957653.1|DANA	LOC5568435|XP_001652267.1|AAEG
OG0007134	LOC6493528|XP_001957938.2|DANA	LOC5570307|XP_001653128.1|AAEG
OG0007135	LOC6493192|XP_001957234.1|DANA	LOC5570309|XP_021708394.1|AAEG
OG0007136	LOC6506238|XP_032309770.1|DANA	LOC5570315|XP_021708637.1|AAEG
OG0007137	LOC6504725|XP_032309095.1|DANA	LOC5571891|XP_021704737.1|AAEG
OG0007138	LOC6502215|XP_001966014.1|DANA	LOC5571895|XP_021706110.1|AAEG
OG0007139	LOC6502987|XP_014761276.1|DANA	LOC5571898|XP_021705906.1|AAEG
OG0007140	LOC6504870|XP_001966488.1|DANA	LOC5571899|XP_001653815.1|AAEG
OG0007141	LOC6504622|XP_001966513.1|DANA	LOC5571901|XP_001653816.1|AAEG
OG0007142	LOC6506355|XP_001958041.1|DANA	LOC5570133|XP_001653114.1|AAEG
OG0007143	LOC6505519|XP_014760694.1|DANA	LOC5568063|XP_021706338.1|AAEG
OG0007144	LOC6501211|XP_032305511.1|DANA	LOC5568062|XP_021706333.1|AAEG
OG0007145	LOC116656594|XP_032312315.1|DANA	LOC110679831|XP_021711285.1|AAEG
OG0007146	LOC6499600|XP_001954322.1|DANA	LOC5568059|XP_001651995.1|AAEG
OG0007147	LOC6500660|XP_001953667.1|DANA	LOC5568050|XP_021710032.1|AAEG
OG0007148	LOC6503839|XP_032308505.1|DANA	LOC5569395|XP_021707871.1|AAEG
OG0007149	LOC6495954|XP_001959922.2|DANA	LOC5572510|XP_021709936.1|AAEG
OG0007150	LOC6493805|XP_001958473.1|DANA	LOC5566760|XP_001651163.1|AAEG
OG0007151	LOC6507290|XP_001956305.1|DANA	LOC5566759|XP_001651161.1|AAEG
OG0007152	LOC6502923|XP_001963580.1|DANA	LOC5575113|XP_021709386.1|AAEG
OG0007153	LOC6502979|XP_001963479.1|DANA	LOC5575108|XP_001661830.1|AAEG
OG0007154	LOC6494292|XP_032306340.1|DANA	LOC5575102|XP_001661824.1|AAEG
OG0007155	LOC6495472|XP_001958921.1|DANA	LOC5575100|XP_001661823.1|AAEG
OG0007156	LOC6500767|XP_001953883.1|DANA	LOC5575099|XP_001661820.1|AAEG
OG0007157	LOC6499141|XP_001955220.2|DANA	LOC5572232|XP_001653924.1|AAEG
OG0007158	LOC6507016|XP_001956818.2|DANA	LOC5572236|XP_001653923.1|AAEG
OG0007159	LOC6503513|XP_032308757.1|DANA	LOC5571956|XP_021709182.1|AAEG
OG0007160	LOC6500934|XP_001954200.1|DANA	LOC5576666|XP_001656205.1|AAEG
OG0007161	LOC6504847|XP_001966442.1|DANA	LOC5567645|XP_021710629.1|AAEG
OG0007162	LOC6502920|XP_032311814.1|DANA	LOC5567646|XP_001651840.1|AAEG
OG0007163	LOC6505629|XP_001964573.1|DANA	LOC5563791|XP_001648060.1|AAEG
OG0007164	LOC6505899|XP_001964574.1|DANA	LOC5563784|XP_001648071.1|AAEG
OG0007165	LOC6503515|XP_032308758.1|DANA	LOC5578562|XP_021708688.1|AAEG
OG0007166	LOC6493038|XP_032309511.1|DANA	LOC5563810|XP_021710831.1|AAEG
OG0007167	LOC6504906|XP_001966568.1|DANA	LOC5563812|XP_001648095.1|AAEG
OG0007168	LOC6503130|XP_032308952.1|DANA	LOC5570780|XP_021708848.1|AAEG
OG0007169	LOC6504864|XP_001966476.1|DANA	LOC5570779|XP_001659370.1|AAEG
OG0007170	LOC6499610|XP_014766151.1|DANA	LOC5579219|XP_021708060.1|AAEG
OG0007171	LOC6504072|XP_001964119.1|DANA	LOC5567820|XP_021704643.1|AAEG
OG0007172	LOC6503951|XP_001963903.2|DANA	LOC5567824|XP_001657730.2|AAEG
OG0007173	LOC6503699|XP_001963901.1|DANA	LOC5567826|XP_021711081.1|AAEG
OG0007174	LOC6499490|XP_001954525.1|DANA	LOC5577686|XP_021705453.1|AAEG
OG0007175	LOC6507325|XP_001956243.2|DANA	LOC5566392|XP_021710584.1|AAEG
OG0007176	LOC6500343|XP_001953010.2|DANA	LOC5574394|XP_001655107.1|AAEG
OG0007177	LOC6500490|XP_001953335.1|DANA	LOC5574401|XP_001655108.1|AAEG
OG0007178	LOC6500965|XP_032312358.1|DANA	LOC5574406|XP_001655113.1|AAEG
OG0007179	LOC6500439|XP_001953216.1|DANA	LOC5574409|XP_001655116.1|AAEG
OG0007180	LOC6500038|XP_001953338.1|DANA	LOC5574410|XP_001655117.1|AAEG
OG0007181	LOC6504881|XP_001966523.1|DANA	LOC5580266|XP_001662893.1|AAEG
OG0007182	LOC6500397|XP_001953134.2|DANA	LOC5580264|XP_021711480.1|AAEG
OG0007183	LOC6500398|XP_032305893.1|DANA	LOC5580270|XP_021704264.1|AAEG
OG0007184	LOC6500396|XP_032308233.1|DANA	LOC5580271|XP_021707734.1|AAEG
OG0007185	LOC6503928|XP_001965222.1|DANA	LOC5580278|XP_001662904.1|AAEG
OG0007186	LOC6499322|XP_032306305.1|DANA	LOC5570551|XP_021710343.1|AAEG
OG0007187	LOC6499588|XP_032311645.1|DANA	LOC5570549|XP_021706869.1|AAEG
OG0007188	LOC6501452|XP_001955288.2|DANA	LOC5570556|XP_021710715.1|AAEG
OG0007189	LOC6501250|XP_001954850.1|DANA	LOC5570559|XP_001653215.1|AAEG
OG0007190	LOC6499421|XP_032309919.1|DANA	LOC5570550|XP_021706979.1|AAEG
OG0007191	LOC6506543|XP_001957685.1|DANA	LOC5570555|XP_021705253.1|AAEG
OG0007192	LOC6504478|XP_001966984.1|DANA	LOC5575629|XP_021707063.1|AAEG
OG0007193	LOC6504434|XP_001966985.1|DANA	LOC5575632|XP_001655773.1|AAEG
OG0007194	LOC6504020|XP_001964018.1|DANA	LOC5575628|XP_021706178.1|AAEG
OG0007195	LOC6501679|XP_001955747.1|DANA	LOC5570066|XP_001653052.1|AAEG
OG0007196	LOC6499079|XP_032310759.1|DANA	LOC5571237|XP_021710952.1|AAEG
OG0007197	LOC6507821|XP_001956414.1|DANA	LOC5574517|XP_001661490.1|AAEG
OG0007198	LOC6500395|XP_014766529.1|DANA	LOC5576018|XP_021708175.1|AAEG
OG0007199	LOC6505798|XP_001964395.1|DANA	LOC5570240|XP_021710073.1|AAEG
OG0007200	LOC6499411|XP_001954694.1|DANA	LOC5576751|XP_021708355.1|AAEG
OG0007201	LOC6507610|XP_001955997.1|DANA	LOC5579918|XP_001657892.1|AAEG
OG0007202	LOC6493396|XP_032309668.1|DANA	LOC5579911|XP_001657891.1|AAEG
OG0007203	LOC6506549|XP_001957668.1|DANA	LOC5579907|XP_021709805.1|AAEG
OG0007204	LOC6493263|XP_001957378.1|DANA	LOC5579906|XP_001657887.1|AAEG
OG0007205	LOC6493083|XP_001957010.1|DANA	LOC5579902|XP_001657882.2|AAEG
OG0007206	LOC6499423|XP_014766059.1|DANA	LOC5579898|XP_021708390.1|AAEG
OG0007207	LOC6500216|XP_001953007.1|DANA	LOC5579897|XP_001657877.2|AAEG
OG0007208	LOC6501251|XP_001954852.1|DANA	LOC5579896|XP_021710250.1|AAEG
OG0007209	LOC6499331|XP_001954853.1|DANA	LOC5579894|XP_021710248.1|AAEG
OG0007210	LOC6500394|XP_001953129.1|DANA	LOC5579893|XP_001657871.2|AAEG
OG0007211	LOC6501162|XP_001954670.1|DANA	LOC5579891|XP_001657869.2|AAEG
OG0007212	LOC6501587|XP_001955529.1|DANA	LOC5579887|XP_021705483.1|AAEG
OG0007213	LOC26514164|XP_032307162.1|DANA	LOC5567684|XP_001657613.1|AAEG
OG0007214	LOC6507194|XP_032309614.1|DANA	LOC5567681|XP_021704958.1|AAEG
OG0007215	LOC6499658|XP_014766174.1|DANA	LOC5564520|XP_021707222.1|AAEG
OG0007216	LOC6505568|XP_001964683.2|DANA	LOC5578739|XP_021707388.1|AAEG
OG0007217	LOC26513868|XP_014763947.1|DANA	LOC5578734|XP_001657106.1|AAEG
OG0007218	LOC6505890|XP_001964561.3|DANA	LOC5578749|XP_001657116.1|AAEG
OG0007219	LOC6499952|XP_001953568.1|DANA	LOC5574464|XP_021704646.1|AAEG
OG0007220	LOC6505660|XP_001964510.1|DANA	LOC5573339|XP_021709525.1|AAEG
OG0007221	LOC6500999|XP_001954326.2|DANA	LOC5573343|XP_001660822.1|AAEG
OG0007222	LOC6499493|XP_001954514.2|DANA	LOC5567517|XP_021708406.1|AAEG
OG0007223	LOC6505896|XP_001964568.1|DANA	LOC5567528|XP_001657523.1|AAEG
OG0007224	LOC6501248|XP_001954845.2|DANA	LOC5567529|XP_001657524.1|AAEG
OG0007225	LOC6494589|XP_001965938.1|DANA	LOC5567531|XP_021710585.1|AAEG
OG0007226	LOC6499124|XP_001955252.1|DANA	LOC5567532|XP_001657527.2|AAEG
OG0007227	LOC6493316|XP_001957511.1|DANA	LOC5567533|XP_001657528.2|AAEG
OG0007228	LOC6507369|XP_032309611.1|DANA	LOC5567534|XP_021705905.1|AAEG
OG0007229	LOC6500485|XP_001953323.3|DANA	LOC5567538|XP_001657533.1|AAEG
OG0007230	LOC6501023|XP_001954394.2|DANA	LOC5568784|XP_001658149.1|AAEG
OG0007231	LOC6500523|XP_001953388.1|DANA	LOC5568787|XP_021704811.1|AAEG
OG0007232	LOC6507342|XP_014765170.2|DANA	LOC5568788|XP_021709249.1|AAEG
OG0007233	LOC6502810|XP_001956209.1|DANA	LOC5568791|XP_021705790.1|AAEG
OG0007234	LOC6507722|XP_001956215.1|DANA	LOC5569950|XP_001658850.1|AAEG
OG0007235	LOC6507719|XP_001956212.2|DANA	LOC5569948|XP_021704129.1|AAEG
OG0007236	LOC6500592|XP_001953532.1|DANA	LOC5576837|XP_001662944.2|AAEG
OG0007237	LOC6501436|XP_032309997.1|DANA	LOC5576836|XP_001662943.2|AAEG
OG0007238	LOC6505479|XP_001966245.2|DANA	LOC5572681|XP_021707150.1|AAEG
OG0007239	LOC6501673|XP_032312191.1|DANA	LOC5578005|XP_001656743.2|AAEG
OG0007240	LOC6505723|XP_001964388.1|DANA	LOC5578002|XP_021708497.1|AAEG
OG0007241	LOC6504098|XP_032308770.1|DANA	LOC5577997|XP_001656735.1|AAEG
OG0007242	LOC6503552|XP_032308753.1|DANA	LOC5577988|XP_021706142.1|AAEG
OG0007243	LOC6503651|XP_014761004.1|DANA	LOC5565984|XP_021706674.1|AAEG
OG0007244	LOC6501310|XP_001954969.1|DANA	LOC5577457|XP_001663383.1|AAEG
OG0007245	LOC6505565|XP_001964691.2|DANA	LOC5577454|XP_021710132.1|AAEG
OG0007246	LOC6500744|XP_001953830.1|DANA	LOC5579169|XP_001664263.1|AAEG
OG0007247	LOC6495741|XP_032307081.1|DANA	LOC5579180|XP_001664275.2|AAEG
OG0007248	LOC6504669|XP_001966440.1|DANA	LOC110678610|XP_021707413.1|AAEG
OG0007249	LOC6502935|XP_032311872.1|DANA	LOC5566168|XP_021710310.1|AAEG
OG0007250	LOC6502310|XP_001966215.1|DANA	LOC5566166|XP_021710285.1|AAEG
OG0007251	LOC6500961|XP_001954251.1|DANA	LOC5566161|XP_021705624.1|AAEG
OG0007252	LOC6499933|XP_001953603.3|DANA	LOC110678681|XP_021707579.1|AAEG
OG0007253	LOC6493527|XP_001957936.1|DANA	LOC5566152|XP_021709420.1|AAEG
OG0007254	LOC6501284|XP_001954919.1|DANA	LOC5564630|XP_021707585.1|AAEG
OG0007255	LOC6498744|XP_001967287.1|DANA	LOC5564666|XP_021705426.1|AAEG
OG0007256	LOC6500039|XP_001953336.1|DANA	LOC5564648|XP_021707148.1|AAEG
OG0007257	LOC6499323|XP_001954868.1|DANA	LOC5564643|XP_001648991.2|AAEG
OG0007258	LOC6501259|XP_032306225.1|DANA	LOC5564645|XP_021709010.1|AAEG
OG0007259	LOC6504795|XP_001966359.1|DANA	LOC5570973|XP_001659442.2|AAEG
OG0007260	LOC6507438|XP_001956021.1|DANA	LOC5570982|XP_021706632.1|AAEG
OG0007261	LOC6494644|XP_001959949.1|DANA	LOC5576190|XP_001662527.2|AAEG
OG0007262	LOC6504656|XP_001966463.1|DANA	LOC5576337|XP_001656078.2|AAEG
OG0007263	LOC6506769|XP_001957273.2|DANA	LOC5576335|XP_001656073.1|AAEG, LOC110681311|XP_021712761.1|AAEG
OG0007264	LOC6493841|XP_001958539.1|DANA	LOC5576333|XP_001656071.2|AAEG
OG0007265	LOC6504570|XP_001966612.1|DANA	LOC5577678|XP_001663461.1|AAEG
OG0007266	LOC6499477|XP_032305875.1|DANA	LOC5569287|XP_021707892.1|AAEG
OG0007267	LOC6499300|XP_001954915.1|DANA	LOC5563625|XP_001647946.2|AAEG
OG0007268	LOC6495502|XP_001958988.1|DANA	LOC5563582|XP_021704841.1|AAEG
OG0007269	LOC6504808|XP_001966379.1|DANA	LOC5563562|XP_021707408.1|AAEG
OG0007270	LOC6505823|XP_001964436.1|DANA	LOC5573555|XP_021704600.1|AAEG
OG0007271	LOC6501312|XP_001954971.1|DANA	LOC5563639|XP_001647891.2|AAEG
OG0007272	LOC6493317|XP_001957512.1|DANA	LOC5563647|XP_001647890.2|AAEG
OG0007273	LOC6501035|XP_001954427.1|DANA	LOC5563644|XP_021705396.1|AAEG
OG0007274	LOC6499930|XP_001953611.2|DANA	LOC5563563|XP_001647885.1|AAEG
OG0007275	LOC6506857|XP_014764924.1|DANA	LOC5563659|XP_001647883.2|AAEG
OG0007276	LOC6506856|XP_001957111.1|DANA	LOC5563652|XP_001647882.2|AAEG
OG0007277	LOC6493569|XP_001958016.1|DANA	LOC23687755|XP_021706437.1|AAEG
OG0007278	LOC6507001|XP_001956851.1|DANA	LOC5563572|XP_001647861.1|AAEG
OG0007279	LOC6507314|XP_032309775.1|DANA	LOC5563620|XP_021709402.1|AAEG
OG0007280	LOC6493061|XP_001956970.3|DANA	LOC5563558|XP_021705604.1|AAEG
OG0007281	LOC26513736|XP_014767204.1|DANA	LOC5570157|XP_001658959.1|AAEG
OG0007282	LOC6500478|XP_001953303.1|DANA	LOC5570158|XP_021709430.1|AAEG
OG0007283	LOC6501280|XP_001954909.1|DANA	LOC5570161|XP_001658963.1|AAEG
OG0007284	LOC6499707|XP_001954092.1|DANA	LOC5570002|XP_001658891.1|AAEG
OG0007285	LOC6502910|XP_001963608.3|DANA	LOC5570059|XP_001658892.1|AAEG
OG0007286	LOC6503187|XP_001963607.1|DANA	LOC5570058|XP_021711449.1|AAEG
OG0007287	LOC6506143|XP_001958464.1|DANA	LOC5564869|XP_001649227.1|AAEG
OG0007288	LOC6502113|XP_014759939.1|DANA	LOC5564882|XP_021710112.1|AAEG, LOC110680370|XP_021711868.1|AAEG
OG0007289	LOC6503012|XP_001963415.1|DANA	LOC110678485|XP_021707130.1|AAEG, LOC5564862|XP_001649220.1|AAEG
OG0007290	LOC6505716|XP_001964399.3|DANA	LOC5564872|XP_001649208.2|AAEG
OG0007291	LOC6504021|XP_001964021.1|DANA	LOC5575417|XP_001661938.2|AAEG
OG0007292	LOC6502715|XP_001963636.1|DANA	LOC5575410|XP_001661930.2|AAEG
OG0007293	LOC6501718|XP_001955841.1|DANA	LOC5566932|XP_001651346.2|AAEG
OG0007294	LOC26515236|XP_032308811.1|DANA	LOC5564353|XP_001648704.1|AAEG
OG0007295	LOC6501308|XP_001954965.1|DANA	LOC5572146|XP_001660223.2|AAEG
OG0007296	LOC6499067|XP_032310843.1|DANA	LOC5566886|XP_021709054.1|AAEG
OG0007297	LOC6500604|XP_001953546.1|DANA	LOC5566884|XP_001651259.2|AAEG
OG0007298	LOC6500492|XP_001953339.3|DANA	LOC5566843|XP_001651256.1|AAEG
OG0007299	LOC6500060|XP_001953300.1|DANA	LOC5566842|XP_001651252.1|AAEG
OG0007300	LOC6499324|XP_001954866.1|DANA	LOC5572552|XP_001654071.1|AAEG
OG0007301	LOC6501426|XP_014767037.1|DANA	LOC5572565|XP_021710773.1|AAEG
OG0007302	LOC6500499|XP_032305796.1|DANA	LOC5575776|XP_021704892.1|AAEG
OG0007303	LOC6504438|XP_001966979.1|DANA	LOC5576103|XP_001662448.1|AAEG
OG0007304	LOC6497701|XP_001961535.1|DANA	LOC5569943|XP_001658839.2|AAEG
OG0007305	LOC6507212|XP_001956458.1|DANA	LOC5571079|XP_001659519.2|AAEG
OG0007306	LOC6493697|XP_001958257.1|DANA	LOC5571078|XP_001659518.1|AAEG
OG0007307	LOC6498952|XP_001955616.2|DANA	LOC5571066|XP_021707164.1|AAEG
OG0007308	LOC6501479|XP_001955332.1|DANA	LOC5571058|XP_001659500.2|AAEG
OG0007309	LOC6503427|XP_001967460.1|DANA	LOC5569636|XP_001658663.1|AAEG
OG0007310	LOC6503429|XP_014759146.1|DANA	LOC5571454|XP_021709505.1|AAEG
OG0007311	LOC6503431|XP_032312304.1|DANA	LOC5571458|XP_021706793.1|AAEG
OG0007312	LOC6492914|XP_001960895.3|DANA	LOC5571463|XP_021711494.1|AAEG
OG0007313	LOC6503670|XP_001963960.1|DANA	LOC5568750|XP_001658130.2|AAEG
OG0007314	LOC6504144|XP_032308779.1|DANA	LOC5567262|XP_001651707.1|AAEG
OG0007315	LOC6503181|XP_032311882.1|DANA	LOC5567265|XP_021705170.1|AAEG
OG0007316	LOC6500405|XP_001953147.1|DANA	LOC5574663|XP_001655238.1|AAEG
OG0007317	LOC6501417|XP_001955210.1|DANA	LOC5567592|XP_001651817.1|AAEG
OG0007318	LOC6499147|XP_014765931.1|DANA	LOC5567591|XP_021707607.1|AAEG
OG0007319	LOC6507611|XP_001955998.1|DANA	LOC5567585|XP_001651828.2|AAEG
OG0007320	LOC6500315|XP_001952954.1|DANA	LOC5574867|XP_001655393.1|AAEG
OG0007321	LOC6504636|XP_032309302.1|DANA	LOC5574868|XP_021707835.1|AAEG
OG0007322	LOC6504709|XP_001966353.1|DANA	LOC5568504|XP_021705846.1|AAEG
OG0007323	LOC6504770|XP_032309119.1|DANA	LOC5568507|XP_001652330.2|AAEG
OG0007324	LOC6503392|XP_001967516.1|DANA	LOC5575718|XP_001655825.1|AAEG
OG0007325	LOC6501632|XP_001955642.1|DANA	LOC5575717|XP_001655824.1|AAEG
OG0007326	LOC6503455|XP_032312331.1|DANA	LOC5575715|XP_001655819.1|AAEG
OG0007327	LOC6506901|XP_001957032.1|DANA	LOC5575716|XP_001655818.2|AAEG
OG0007328	LOC6499497|XP_001954504.2|DANA	LOC5579222|XP_001664302.1|AAEG
OG0007329	LOC6500212|XP_001953021.3|DANA	LOC5564429|XP_021704855.1|AAEG
OG0007330	LOC6502130|XP_001966154.1|DANA	LOC5577945|XP_021704427.1|AAEG
OG0007331	LOC6504608|XP_001966535.2|DANA	LOC23687919|XP_011493731.1|AAEG
OG0007332	LOC6503614|XP_032308422.1|DANA	LOC5577947|XP_021704416.1|AAEG
OG0007333	LOC6499311|XP_001954891.1|DANA	LOC5572309|XP_021705539.1|AAEG
OG0007334	LOC6503300|XP_001967570.1|DANA	LOC110674004|XP_021705985.1|AAEG, LOC5572313|XP_021712239.1|AAEG
OG0007335	LOC6506383|XP_001957980.2|DANA	LOC5566725|XP_021709649.1|AAEG
OG0007336	LOC6504065|XP_001964109.1|DANA	LOC5575800|XP_001662226.1|AAEG
OG0007337	LOC6493045|XP_032309663.1|DANA	LOC5575804|XP_021705389.1|AAEG
OG0007338	LOC6493402|XP_001957675.1|DANA	LOC110679216|XP_021709049.1|AAEG
OG0007339	LOC6500061|XP_001953299.2|DANA	LOC5578457|XP_001656979.1|AAEG
OG0007340	LOC6499541|XP_032305668.1|DANA	LOC110679566|XP_021710257.1|AAEG
OG0007341	LOC6500041|XP_001953332.2|DANA	LOC5578440|XP_001656957.2|AAEG
OG0007342	LOC6501500|XP_001955378.1|DANA	LOC5578435|XP_021705068.1|AAEG
OG0007343	LOC6503444|XP_001967495.1|DANA	LOC5563970|XP_001648279.1|AAEG
OG0007344	LOC6497991|XP_001961851.1|DANA	LOC5563952|XP_001648280.1|AAEG
OG0007345	LOC6503403|XP_032312317.1|DANA	LOC5563989|XP_021708266.1|AAEG
OG0007346	LOC6507691|XP_001956156.1|DANA	LOC5563984|XP_001648287.1|AAEG
OG0007347	LOC6502243|XP_032309351.1|DANA	LOC5563951|XP_021710660.1|AAEG
OG0007348	LOC6502186|XP_001966064.1|DANA	LOC5563966|XP_021710641.1|AAEG
OG0007349	LOC6502188|XP_001966062.1|DANA	LOC5563975|XP_001648300.1|AAEG
OG0007350	LOC6503601|XP_001964080.1|DANA	LOC5563967|XP_001648309.2|AAEG
OG0007351	LOC6507240|XP_001956408.1|DANA	LOC5574129|XP_021709848.1|AAEG
OG0007352	LOC6495942|XP_001959898.1|DANA	LOC110679294|XP_021709301.1|AAEG
OG0007353	LOC6501693|XP_001955776.1|DANA	LOC5574138|XP_001661208.1|AAEG
