Orthogroup	DANA.longest_only	DMIR.longest_only
OG0007992	LOC6497191|XP_014761553.1|DANA	LOC108162096|XP_017152147.1|DMIR
OG0007993	LOC6505617|XP_014760729.1|DANA	LOC108154779|XP_017140652.1|DMIR
OG0007994	LOC6498535|XP_001963015.1|DANA	LOC108162601|XP_017152909.1|DMIR
OG0007995	LOC6504371|XP_001964976.1|DANA	LOC108163907|XP_017154923.1|DMIR
OG0007996	LOC6502011|XP_014759701.1|DANA	LOC108164971|XP_017156472.1|DMIR
OG0007997	LOC6506280|XP_001958208.1|DANA	LOC108152647|XP_017137626.1|DMIR
OG0007998	LOC6498071|XP_001962021.1|DANA	LOC108162902|XP_017153361.1|DMIR
OG0007999	LOC6496897|XP_001963189.1|DANA	LOC108163287|XP_017153976.1|DMIR
OG0008000	LOC6498630|XP_001963190.1|DANA	LOC108163576|XP_033248949.1|DMIR
OG0008001	LOC6498467|XP_001962884.1|DANA	LOC108163371|XP_017154112.1|DMIR
OG0008002	LOC6507436|XP_001965376.1|DANA	LOC108161815|XP_017151664.1|DMIR
OG0008003	LOC6498466|XP_001962882.1|DANA	LOC108163372|XP_017154113.2|DMIR
OG0008004	LOC6503510|XP_014760960.1|DANA	LOC108162739|XP_017153113.1|DMIR
OG0008005	LOC6502309|XP_032309408.1|DANA	LOC108157844|XP_017145548.1|DMIR
OG0008006	LOC6503174|XP_001963581.1|DANA	LOC108164628|XP_017155962.1|DMIR
OG0008007	LOC6502289|XP_001966177.1|DANA	LOC108164598|XP_017155926.1|DMIR
OG0008008	LOC6506286|XP_001958196.2|DANA	LOC108151420|XP_017135500.1|DMIR
OG0008009	LOC6504174|XP_001964321.1|DANA	LOC108152835|XP_017137932.1|DMIR
OG0008010	LOC6501799|XP_032311897.1|DANA	LOC108163688|XP_017154611.1|DMIR
OG0008011	LOC6494762|XP_001959721.1|DANA	LOC108160889|XP_017150647.2|DMIR, LOC117187973|XP_033246909.1|DMIR
OG0008012	LOC6496617|XP_032311503.1|DANA	LOC108158490|XP_017146289.1|DMIR
OG0008013	LOC6494595|XP_001960042.2|DANA	LOC108159572|XP_017148504.1|DMIR
OG0008014	LOC6499454|XP_001954608.1|DANA	LOC108156993|XP_017144275.1|DMIR
OG0008015	LOC6507193|XP_001956509.2|DANA	LOC108152797|XP_017137872.1|DMIR
OG0008016	LOC6507877|XP_001956511.1|DANA	LOC108152798|XP_017137873.1|DMIR
OG0008017	LOC6503573|XP_032309450.1|DANA	LOC108153483|XP_017139011.1|DMIR
OG0008018	LOC6503705|XP_001963892.3|DANA	LOC108152805|XP_033243628.1|DMIR
OG0008019	LOC6502924|XP_001963578.1|DANA	LOC108165036|XP_017156561.1|DMIR
OG0008020	LOC6500123|XP_001953178.1|DANA	LOC108156811|XP_017143994.1|DMIR
OG0008021	LOC6502369|XP_001967546.1|DANA	LOC108164556|XP_017155862.1|DMIR
OG0008022	LOC6505607|XP_001964607.2|DANA	LOC108154352|XP_017140106.2|DMIR
OG0008023	LOC6504671|XP_001966432.2|DANA	LOC108164646|XP_033247791.1|DMIR
OG0008024	LOC6504840|XP_001966431.1|DANA	LOC108153656|XP_017139253.1|DMIR
OG0008025	LOC6503602|XP_001964079.1|DANA	LOC108152847|XP_017137953.1|DMIR
OG0008026	LOC6504442|XP_001966975.1|DANA	LOC108164913|XP_017156388.1|DMIR
OG0008027	LOC6504100|XP_001964175.1|DANA	LOC108164782|XP_017156192.1|DMIR
OG0008028	LOC6505719|XP_001964394.1|DANA	LOC108156604|XP_017143634.1|DMIR
OG0008029	LOC6503418|XP_001967467.1|DANA	LOC108154845|XP_017140751.1|DMIR
OG0008030	LOC6501676|XP_001955738.1|DANA	LOC108154103|XP_017139714.1|DMIR
OG0008031	LOC6497805|XP_001961482.1|DANA	LOC108162860|XP_017153298.1|DMIR
OG0008032	LOC6505903|XP_001964585.2|DANA	LOC108154785|XP_017140661.1|DMIR
OG0008033	LOC6501163|XP_032305994.1|DANA	LOC108155840|XP_017142440.1|DMIR
OG0008034	LOC6500529|XP_032306451.1|DANA	LOC108156038|XP_017142780.1|DMIR
OG0008035	LOC6505049|XP_032307894.1|DANA	LOC108165194|XP_017156753.1|DMIR
OG0008036	LOC6500861|XP_001954054.1|DANA	LOC108156975|XP_017144255.1|DMIR
OG0008037	LOC6500862|XP_032307803.1|DANA	LOC108155045|XP_017141107.1|DMIR
OG0008038	LOC6503053|XP_001963337.1|DANA	LOC108151900|XP_017136302.1|DMIR
OG0008039	LOC6501104|XP_032305879.1|DANA	LOC108154859|XP_017140775.1|DMIR
OG0008040	LOC6505898|XP_001964570.1|DANA	LOC108154641|XP_017140459.1|DMIR
OG0008041	LOC6502075|XP_032311948.1|DANA	LOC108164745|XP_017156131.1|DMIR
OG0008042	LOC6499832|XP_001953819.1|DANA	LOC108154003|XP_017139586.2|DMIR
OG0008043	LOC6504633|XP_001966497.1|DANA	LOC108161764|XP_017151590.1|DMIR
OG0008044	LOC6508046|XP_014760991.1|DANA	LOC108152354|XP_017137127.1|DMIR
OG0008045	LOC6504972|XP_001965711.1|DANA	LOC108164636|XP_017155971.1|DMIR
OG0008046	LOC6501107|XP_001954561.1|DANA	LOC108156900|XP_017144131.1|DMIR
OG0008047	LOC6499295|XP_014766002.1|DANA	LOC108156605|XP_017143636.1|DMIR
OG0008048	LOC6499476|XP_001954559.1|DANA	LOC108154860|XP_017140776.1|DMIR
OG0008049	LOC6501287|XP_001954926.3|DANA	LOC108155681|XP_017142138.1|DMIR
OG0008050	LOC6501018|XP_001954384.2|DANA	LOC108156131|XP_017142933.1|DMIR
OG0008051	LOC6500657|XP_001953664.1|DANA	LOC108155655|XP_017142097.1|DMIR
OG0008052	LOC6501327|XP_001955002.1|DANA	LOC108156281|XP_017143144.1|DMIR
OG0008053	LOC6502724|XP_001964342.1|DANA	LOC108156729|XP_017143873.1|DMIR
OG0008054	LOC6504846|XP_032309049.1|DANA	LOC108164732|XP_017156117.1|DMIR
OG0008055	LOC6504441|XP_001966976.3|DANA	LOC108164601|XP_017155928.1|DMIR
OG0008056	LOC6499633|XP_001954258.1|DANA	LOC108151467|XP_017135581.1|DMIR
OG0008057	LOC6499131|XP_001955241.1|DANA	LOC108156354|XP_017143244.1|DMIR
OG0008058	LOC6500270|XP_001952903.1|DANA	LOC108155040|XP_017141094.1|DMIR
OG0008059	LOC6503391|XP_001967518.1|DANA	LOC108155148|XP_017141298.1|DMIR
OG0008060	LOC6501029|XP_001954417.1|DANA	LOC108154219|XP_017139934.1|DMIR
OG0008061	LOC6503873|XP_001963756.1|DANA	LOC108156007|XP_017142704.1|DMIR
OG0008062	LOC6503724|XP_001963853.1|DANA	LOC108162819|XP_017153228.1|DMIR
OG0008063	LOC6500737|XP_001953818.2|DANA	LOC108156913|XP_017144150.1|DMIR
OG0008064	LOC6502590|XP_032311986.1|DANA	LOC108160701|XP_017150348.1|DMIR
OG0008065	LOC6504572|XP_001966602.2|DANA	LOC108165469|XP_017157009.1|DMIR
OG0008066	LOC26514261|XP_014761214.1|DANA	LOC108159467|XP_017148278.1|DMIR
OG0008067	LOC6504263|XP_001967370.1|DANA	LOC108161369|XP_017151106.1|DMIR
OG0008068	LOC6504258|XP_032308840.1|DANA	LOC108165037|XP_017156563.1|DMIR
OG0008069	LOC6499499|XP_001954502.2|DANA	LOC108156527|XP_033244526.1|DMIR
OG0008070	LOC6501105|XP_014766892.1|DANA	LOC108154864|XP_033244148.1|DMIR
OG0008071	LOC6504028|XP_001964033.2|DANA	LOC108161671|XP_017151467.1|DMIR
OG0008072	LOC6502904|XP_001963621.1|DANA	LOC108157493|XP_017145083.1|DMIR
OG0008073	LOC6505241|XP_001965607.1|DANA	LOC108165012|XP_017156537.1|DMIR
OG0008074	LOC6505028|XP_001965604.1|DANA	LOC108164670|XP_017156011.1|DMIR
OG0008075	LOC6496120|XP_014763636.1|DANA	LOC108158017|XP_017145649.1|DMIR
OG0008076	LOC6504869|XP_001966486.1|DANA	LOC108155398|XP_017141684.1|DMIR
OG0008077	LOC6498892|XP_001955732.1|DANA	LOC108156949|XP_017144207.1|DMIR
OG0008078	LOC26514187|XP_014761360.1|DANA	LOC108164752|XP_017156141.1|DMIR
OG0008079	LOC6503728|XP_001963849.1|DANA	LOC108165165|XP_017156726.1|DMIR
OG0008080	LOC6504639|XP_001966490.1|DANA	LOC108164642|XP_017155981.1|DMIR
OG0008081	LOC6503497|XP_001964269.1|DANA	LOC108152381|XP_017137164.1|DMIR
OG0008082	LOC6505928|XP_032305716.1|DANA	LOC108157571|XP_017145181.1|DMIR
OG0008083	LOC6501430|XP_014767041.1|DANA	LOC108154748|XP_017140610.1|DMIR
OG0008084	LOC6500823|XP_001953980.1|DANA	LOC108155547|XP_017141915.1|DMIR
OG0008085	LOC6498922|XP_001955672.1|DANA	LOC108154561|XP_017140351.1|DMIR
OG0008086	LOC6501431|XP_014767042.1|DANA	LOC108154742|XP_017140601.1|DMIR
OG0008087	LOC6504579|XP_001966591.2|DANA	LOC108155680|XP_017142139.1|DMIR
OG0008088	LOC6505114|XP_001965434.1|DANA	LOC108161517|XP_017151287.1|DMIR
OG0008089	LOC6492942|XP_001956699.1|DANA	LOC108151203|XP_017135166.1|DMIR
OG0008090	LOC6504792|XP_001966357.1|DANA	LOC108152661|XP_017137646.1|DMIR
OG0008091	LOC6499825|XP_001953836.1|DANA	LOC108154883|XP_017140816.1|DMIR
OG0008092	LOC6500128|XP_001953166.2|DANA	LOC108155945|XP_033244332.1|DMIR
OG0008093	LOC6502126|XP_001966160.3|DANA	LOC108156531|XP_017143530.1|DMIR
OG0008094	LOC6497949|XP_001961782.1|DANA	LOC108163739|XP_017154687.1|DMIR
OG0008095	LOC6499415|XP_001954683.3|DANA	LOC108155466|XP_017141776.1|DMIR
OG0008096	LOC6504601|XP_001966550.3|DANA	LOC108153519|XP_017139070.1|DMIR
OG0008097	LOC6501890|XP_032308110.1|DANA	LOC108164404|XP_017155558.1|DMIR
OG0008098	LOC6507818|XP_001956410.1|DANA	LOC108153581|XP_017139150.1|DMIR
OG0008099	LOC6493202|XP_001957254.1|DANA	LOC108151623|XP_017135811.1|DMIR
OG0008100	LOC6503399|XP_032312329.1|DANA	LOC108156300|XP_017143172.1|DMIR
OG0008101	LOC6505214|XP_032307829.1|DANA	LOC108154463|XP_017140226.1|DMIR
OG0008102	LOC26514712|XP_014767323.1|DANA	LOC108155418|XP_017141707.1|DMIR
OG0008103	LOC6498793|XP_001967267.1|DANA	LOC108157256|XP_017144726.1|DMIR
OG0008104	LOC6506714|XP_001957380.1|DANA	LOC108151038|XP_017134895.1|DMIR
OG0008105	LOC6499690|XP_032312052.1|DANA	LOC108155380|XP_017141643.1|DMIR
OG0008106	LOC6493868|XP_001958589.1|DANA	LOC108153011|XP_017138247.1|DMIR
OG0008107	LOC6501171|XP_001954687.2|DANA	LOC108155224|XP_017141397.1|DMIR
OG0008108	LOC6504670|XP_001966439.1|DANA	LOC108164689|XP_017156051.1|DMIR
OG0008109	LOC6503800|XP_001963721.2|DANA	LOC108155204|XP_017141375.1|DMIR
OG0008110	LOC6508747|XP_001963597.1|DANA	LOC108165127|XP_017156680.1|DMIR
OG0008111	LOC6504138|XP_001964258.1|DANA	LOC108163671|XP_017154589.1|DMIR
OG0008112	LOC6504858|XP_032309001.1|DANA	LOC108163645|XP_033253279.1|DMIR
OG0008113	LOC6504074|XP_001964128.1|DANA	LOC108153143|XP_017138434.1|DMIR
OG0008114	LOC6503574|XP_001964129.1|DANA	LOC108153142|XP_017138433.1|DMIR
OG0008115	LOC6503071|XP_032308882.1|DANA	LOC108159648|XP_017148607.1|DMIR
OG0008116	LOC6503034|XP_032308914.1|DANA	LOC108162590|XP_033242060.1|DMIR
OG0008117	LOC6503168|XP_001963566.3|DANA	LOC108154090|XP_017139694.1|DMIR
OG0008118	LOC6504607|XP_001966536.2|DANA	LOC108151009|XP_017134859.1|DMIR
OG0008119	LOC6503129|XP_001963477.1|DANA	LOC108153481|XP_017139013.1|DMIR
OG0008120	LOC6503007|XP_001963425.3|DANA	LOC108153337|XP_017138765.1|DMIR
OG0008121	LOC6496233|XP_001960508.1|DANA	LOC108158629|XP_017146597.2|DMIR, LOC117187776|XP_033246501.1|DMIR
OG0008122	LOC6504107|XP_001964191.1|DANA	LOC108154768|XP_017140643.1|DMIR
OG0008123	LOC6503010|XP_001963417.1|DANA	LOC108164525|XP_017155802.1|DMIR
OG0008124	LOC6504879|XP_032309259.1|DANA	LOC108153499|XP_033242914.1|DMIR
OG0008125	LOC6508049|XP_001966006.3|DANA	LOC108165463|XP_017156999.1|DMIR
OG0008126	LOC6503606|XP_014760994.2|DANA	LOC108165074|XP_017156613.1|DMIR
OG0008127	LOC6504933|XP_001966611.1|DANA	LOC108152708|XP_017137733.1|DMIR
OG0008128	LOC6504894|XP_001966546.1|DANA	LOC108164047|XP_017155117.1|DMIR
OG0008129	LOC6503942|XP_001963887.2|DANA	LOC108153063|XP_033243946.1|DMIR
OG0008130	LOC6503158|XP_001963540.2|DANA	LOC108164566|XP_017155872.1|DMIR
OG0008131	LOC6504667|XP_001966443.3|DANA	LOC108151131|XP_017135047.1|DMIR
OG0008132	LOC6503434|XP_001967471.1|DANA	LOC108157704|XP_017145363.1|DMIR
OG0008133	LOC6504007|XP_001963993.1|DANA	LOC108159443|XP_017148223.1|DMIR
OG0008134	LOC6503607|XP_032308491.1|DANA	LOC108162127|XP_033248418.1|DMIR
OG0008135	LOC6499634|XP_014766156.1|DANA	LOC108155014|XP_017141055.1|DMIR
OG0008136	LOC6497241|XP_001962492.2|DANA	LOC108164209|XP_017155329.1|DMIR
OG0008137	LOC6503550|XP_001964176.2|DANA	LOC108152568|XP_017137496.1|DMIR
OG0008138	LOC6506796|XP_001957221.2|DANA	LOC108151287|XP_017135308.1|DMIR
OG0008139	LOC6494052|XP_001961076.1|DANA	LOC108159050|XP_017147471.1|DMIR
OG0008140	LOC6502221|XP_001966007.1|DANA	LOC108165468|XP_033242815.1|DMIR
OG0008141	LOC6505024|XP_001965613.1|DANA	LOC108158969|XP_017147298.1|DMIR
OG0008142	LOC6503119|XP_001963457.1|DANA	LOC108152691|XP_017137687.1|DMIR
OG0008143	LOC6499255|XP_001955014.1|DANA	LOC117186296|XP_033242751.1|DMIR
OG0008144	LOC6495937|XP_001959888.1|DANA	LOC108158923|XP_017147215.1|DMIR, LOC117193631|XP_033254269.1|DMIR
OG0008145	LOC6503593|XP_032308443.1|DANA	LOC108152729|XP_033242714.1|DMIR
OG0008146	LOC6503823|XP_001963672.1|DANA	LOC108164761|XP_017156161.1|DMIR
OG0008147	LOC6503626|XP_001964040.1|DANA	LOC108161134|XP_017150848.1|DMIR
OG0008148	LOC6503014|XP_032308971.1|DANA	LOC108160167|XP_017149482.1|DMIR
OG0008149	LOC6503535|XP_001964198.1|DANA	LOC108164826|XP_017156236.1|DMIR
OG0008150	LOC6503103|XP_001963427.1|DANA	LOC108155262|XP_017141455.1|DMIR
OG0008151	LOC6503804|XP_032308605.1|DANA	LOC108152912|XP_017138077.1|DMIR
OG0008152	LOC6504857|XP_032309058.1|DANA	LOC108163887|XP_033253602.1|DMIR
OG0008153	LOC6494772|XP_001959697.1|DANA	LOC108160019|XP_017149243.1|DMIR
OG0008154	LOC6507809|XP_001956390.1|DANA	LOC108151135|XP_017135049.1|DMIR
OG0008155	LOC6507907|XP_001956576.1|DANA	LOC108153124|XP_017138402.1|DMIR
OG0008156	LOC6505618|XP_001964588.2|DANA	LOC108154777|XP_017140651.1|DMIR
OG0008157	LOC6500305|XP_001952936.1|DANA	LOC108157154|XP_017144551.2|DMIR
OG0008158	LOC6502134|XP_001966144.1|DANA	LOC108152123|XP_017136699.1|DMIR
OG0008159	LOC26514406|XP_014765616.1|DANA	LOC108165512|XP_017157057.1|DMIR
OG0008160	LOC6495456|XP_032307077.1|DANA	LOC108160000|XP_017149209.1|DMIR
OG0008162	LOC6505224|XP_001965578.1|DANA	LOC108158996|XP_017147351.1|DMIR
OG0008163	LOC6506631|XP_001957505.1|DANA	LOC108151752|XP_017136079.1|DMIR
OG0008164	LOC6504691|XP_001966394.1|DANA	LOC108152400|XP_017137192.1|DMIR
OG0008165	LOC6504877|XP_032309287.1|DANA	LOC108155566|XP_017141951.1|DMIR
OG0008166	LOC6502158|XP_001966107.1|DANA	LOC108155600|XP_017142015.1|DMIR
OG0008167	LOC6504063|XP_032308498.1|DANA	LOC108152822|XP_017137904.1|DMIR
OG0008168	LOC6503591|XP_001964102.1|DANA	LOC108152821|XP_017137903.1|DMIR
OG0008169	LOC6504775|XP_032309109.1|DANA	LOC108151731|XP_017136020.1|DMIR
OG0008170	LOC6495670|XP_001959353.1|DANA	LOC108158600|XP_017146551.1|DMIR
OG0008171	LOC6503684|XP_032308548.1|DANA	LOC108164417|XP_017155626.1|DMIR
OG0008172	LOC6499296|XP_001954923.1|DANA	LOC108155835|XP_017142435.1|DMIR
OG0008173	LOC6498376|XP_001962669.1|DANA	LOC108163087|XP_017153657.1|DMIR
OG0008174	LOC6496557|XP_001961141.1|DANA	LOC108159008|XP_017147371.1|DMIR
OG0008175	LOC6501989|XP_001966827.3|DANA	LOC108164967|XP_017156471.1|DMIR
OG0008176	LOC6504896|XP_032309263.1|DANA	LOC108153528|XP_017139082.1|DMIR
OG0008177	LOC6503600|XP_001964082.1|DANA	LOC108152441|XP_017137276.1|DMIR
OG0008178	LOC6503937|XP_001963877.1|DANA	LOC108161337|XP_017151097.1|DMIR
OG0008179	LOC6502985|XP_001963468.1|DANA	LOC108161434|XP_017151189.1|DMIR
OG0008180	LOC6504706|XP_001966356.1|DANA	LOC108152657|XP_033242746.1|DMIR
OG0008181	LOC6504791|XP_001966355.1|DANA	LOC108152874|XP_017137993.1|DMIR
OG0008182	LOC6495413|XP_001958787.1|DANA	LOC108158957|XP_017147274.1|DMIR, LOC117193723|XP_033254339.1|DMIR
OG0008183	LOC6494254|XP_032306476.1|DANA	LOC108160099|XP_017149374.1|DMIR
OG0008184	LOC26515528|XP_014762444.2|DANA	LOC108156000|XP_017142689.1|DMIR
OG0008185	LOC6500285|XP_001952887.1|DANA	LOC108156702|XP_017143839.1|DMIR
OG0008186	LOC6494136|XP_001960894.1|DANA	LOC108159146|XP_017147631.1|DMIR
OG0008187	LOC6496428|XP_001960893.1|DANA	LOC108159153|XP_017147639.1|DMIR
OG0008188	LOC6506647|XP_001965220.1|DANA	LOC108163506|XP_017154325.2|DMIR
OG0008189	LOC6498427|XP_001962793.1|DANA	LOC108162545|XP_017152818.1|DMIR
OG0008190	LOC6507077|XP_001956707.2|DANA	LOC108152866|XP_017137985.1|DMIR
OG0008191	LOC6503962|XP_001963924.3|DANA	LOC108153100|XP_017138373.1|DMIR
OG0008192	LOC6502980|XP_001963478.1|DANA	LOC108164576|XP_017155884.1|DMIR
OG0008193	LOC6504523|XP_014759487.1|DANA	LOC108164823|XP_017156233.1|DMIR
OG0008194	LOC6497715|XP_001961499.1|DANA	LOC108162494|XP_017152736.1|DMIR
OG0008195	LOC26514078|XP_032307155.1|DANA	LOC108160990|XP_017150784.1|DMIR
OG0008196	LOC6496369|XP_001960777.3|DANA	LOC108158568|XP_017146492.1|DMIR, LOC117191533|XP_033252262.1|DMIR
OG0008197	LOC6507830|XP_001956433.3|DANA	LOC108153163|XP_033243279.1|DMIR
OG0008198	LOC6504721|XP_001966334.3|DANA	LOC108152868|XP_017137986.1|DMIR
OG0008199	LOC6501837|XP_001966829.1|DANA	LOC108164976|XP_017156484.1|DMIR
OG0008200	LOC6496616|XP_001961271.1|DANA	LOC108160079|XP_017149335.1|DMIR
OG0008201	LOC6507153|XP_001956578.1|DANA	LOC108153123|XP_017138400.1|DMIR
OG0008202	LOC6507918|XP_014765510.1|DANA	LOC108151782|XP_017136115.1|DMIR
OG0008203	LOC6507449|XP_001955989.1|DANA	LOC108151920|XP_017136326.1|DMIR
OG0008204	LOC6503751|XP_001963808.1|DANA	LOC108164554|XP_017155857.1|DMIR
OG0008205	LOC6506121|XP_001958507.1|DANA	LOC108164780|XP_017156190.1|DMIR
OG0008206	LOC6493234|XP_001957323.1|DANA	LOC108153021|XP_017138261.1|DMIR
OG0008207	LOC6506746|XP_032309621.1|DANA	LOC108151903|XP_017136301.1|DMIR
OG0008208	LOC6495887|XP_032306443.1|DANA	LOC108158817|XP_017146996.2|DMIR
OG0008209	LOC6506840|XP_032309526.1|DANA	LOC108152848|XP_017137954.1|DMIR
OG0008210	LOC6506119|XP_032309994.1|DANA	LOC108160785|XP_017150479.1|DMIR
OG0008211	LOC6496960|XP_001963051.1|DANA	LOC108163756|XP_017154715.1|DMIR
OG0008212	LOC6506347|XP_001958058.1|DANA	LOC108152316|XP_017137038.1|DMIR
OG0008213	LOC6504767|XP_032309064.1|DANA	LOC108164702|XP_017156065.1|DMIR
OG0008214	LOC6507316|XP_001956257.1|DANA	LOC108151514|XP_017135647.1|DMIR
OG0008215	LOC6504490|XP_032308334.1|DANA	LOC108153048|XP_017138309.1|DMIR
OG0008216	LOC6507940|XP_001956652.1|DANA	LOC108152045|XP_017136537.1|DMIR
OG0008217	LOC6502984|XP_014761274.1|DANA	LOC108163878|XP_017154884.1|DMIR
OG0008218	LOC26515584|XP_014764143.1|DANA	LOC117190149|XP_033251115.1|DMIR, LOC108159862|XP_017148952.1|DMIR
OG0008219	LOC6501950|XP_032308354.1|DANA	LOC108154240|XP_017139965.1|DMIR
OG0008220	LOC6503176|XP_001963583.1|DANA	LOC108152779|XP_017137850.1|DMIR
OG0008221	LOC6497868|XP_014761858.1|DANA	LOC108162645|XP_017152958.1|DMIR
OG0008222	LOC6493860|XP_001958576.1|DANA	LOC108152460|XP_017137313.1|DMIR
OG0008223	LOC6493609|XP_001958096.1|DANA	LOC108151695|XP_017135937.1|DMIR
OG0008224	LOC6493229|XP_001957312.1|DANA	LOC108151652|XP_017135860.1|DMIR
OG0008225	LOC6502239|XP_001966045.1|DANA	LOC108164530|XP_017155812.1|DMIR
OG0008226	LOC6503773|XP_001963770.1|DANA	LOC108165005|XP_017156529.1|DMIR
OG0008227	LOC6505926|XP_001964629.3|DANA	LOC108157588|XP_017145201.1|DMIR
OG0008228	LOC6506009|XP_032312371.1|DANA	LOC108156102|XP_017142884.1|DMIR
OG0008229	LOC6500240|XP_014766429.1|DANA	LOC108157537|XP_017145129.1|DMIR
OG0008230	LOC6501285|XP_001954920.1|DANA	LOC108155838|XP_017142438.1|DMIR
OG0008232	LOC6507587|XP_001955954.1|DANA	LOC108152610|XP_017137564.1|DMIR, LOC117186077|XP_033242064.1|DMIR
OG0008233	LOC6498284|XP_001962459.1|DANA	LOC108163202|XP_017153836.1|DMIR
OG0008234	LOC6494389|XP_001960418.2|DANA	LOC108159651|XP_017148606.1|DMIR, LOC117190714|XP_033251671.1|DMIR
OG0008235	LOC6502097|XP_001966220.1|DANA	LOC108164799|XP_017156213.1|DMIR
OG0008236	LOC6493896|XP_001961375.1|DANA	LOC108158711|XP_017146743.1|DMIR, LOC117192784|XP_033253429.1|DMIR
OG0008237	LOC6496039|XP_001960098.2|DANA	LOC117191067|XP_033251924.1|DMIR, LOC108160003|XP_017149216.1|DMIR
OG0008238	LOC6507657|XP_001956089.1|DANA	LOC108151321|XP_017135363.1|DMIR
OG0008239	LOC6493064|XP_001956976.1|DANA	LOC108153112|XP_017138386.1|DMIR
OG0008240	LOC6494832|XP_001959580.1|DANA	LOC108158979|XP_017147312.1|DMIR
OG0008243	LOC6495953|XP_001959920.1|DANA	LOC108158500|XP_017146303.2|DMIR, LOC117188057|XP_033247191.1|DMIR
OG0008244	LOC6500840|XP_001954013.1|DANA	LOC108156092|XP_017142870.1|DMIR
OG0008245	LOC6494601|XP_001960029.1|DANA	LOC108158272|XP_017145997.1|DMIR
OG0008246	LOC6494307|XP_001960564.1|DANA	LOC108158274|XP_017145999.1|DMIR
OG0008247	LOC6501332|XP_001955007.2|DANA	LOC108156478|XP_033245276.1|DMIR
OG0008248	LOC6505924|XP_001964628.1|DANA	LOC108157050|XP_017144357.1|DMIR
OG0008249	LOC6505562|XP_001964694.1|DANA	LOC108155788|XP_017142336.1|DMIR
OG0008250	LOC6494842|XP_001959564.1|DANA	LOC117189684|XP_033250676.1|DMIR, LOC108158464|XP_033250672.1|DMIR, LOC117189681|XP_033250673.1|DMIR, LOC117189682|XP_033250674.1|DMIR, LOC117189675|XP_033250670.1|DMIR, LOC117187919|XP_033246765.1|DMIR
OG0008251	LOC26513909|XP_014763956.1|DANA, LOC6495526|XP_001959041.1|DANA	LOC117188479|XP_033248293.1|DMIR
OG0008252	LOC6495793|XP_001959596.1|DANA	LOC117187798|XP_033246540.1|DMIR, LOC108159597|XP_017148540.2|DMIR
OG0008253	LOC6495211|XP_001958841.1|DANA	LOC117188279|XP_033247729.1|DMIR, LOC108160920|XP_033252641.1|DMIR
OG0008254	LOC6506705|XP_032310172.1|DANA	LOC108153047|XP_017138304.1|DMIR
OG0008255	LOC6493865|XP_001958583.1|DANA	LOC108152763|XP_017137824.1|DMIR
OG0008256	LOC6495097|XP_001959073.1|DANA	LOC108159888|XP_017148993.2|DMIR, LOC117187684|XP_033246253.1|DMIR
OG0008257	LOC6503870|XP_001963752.1|DANA, LOC116655189|XP_032308620.1|DANA, LOC6503871|XP_032308619.1|DANA	LOC108159029|XP_017147442.1|DMIR
OG0008258	LOC6497926|XP_001961732.1|DANA	LOC108164289|XP_017155425.1|DMIR
OG0008259	LOC6506531|XP_001965195.2|DANA	LOC117188637|XP_033248682.1|DMIR, LOC108163479|XP_017154274.2|DMIR, LOC117189070|XP_033249920.1|DMIR
OG0008260	LOC6506878|XP_001957075.2|DANA	LOC108153255|XP_017138607.1|DMIR, LOC108153256|XP_017138608.1|DMIR
OG0008261	LOC6494547|XP_001960134.2|DANA	LOC117194300|XP_033254766.1|DMIR, LOC117194882|XP_033255234.1|DMIR, LOC117193858|XP_033254445.1|DMIR, LOC117193854|XP_033254443.1|DMIR, LOC117193306|XP_033253932.1|DMIR, LOC117193307|XP_033253933.1|DMIR, LOC108159066|XP_017147501.2|DMIR, LOC117193346|XP_033253960.1|DMIR, LOC117192757|XP_033253391.1|DMIR, LOC117192393|XP_033252961.1|DMIR, LOC117187879|XP_033246666.1|DMIR
OG0008262	LOC6496665|XP_001961359.2|DANA	LOC108160936|XP_017150713.1|DMIR
OG0008264	LOC6495122|XP_001959011.1|DANA	LOC108160877|XP_017150632.1|DMIR, LOC117193533|XP_033254171.1|DMIR, LOC117193392|XP_033254033.1|DMIR, LOC108160876|XP_017150631.1|DMIR
OG0008265	LOC6505532|XP_001964748.2|DANA	LOC108154514|XP_017140303.2|DMIR
OG0008266	LOC6500187|XP_001953055.1|DANA	LOC108156668|XP_017143780.1|DMIR
OG0008267	LOC6499259|XP_014765987.1|DANA	LOC108156475|XP_017143435.1|DMIR
OG0008268	LOC6497967|XP_001961812.1|DANA	LOC108162666|XP_017152996.2|DMIR
OG0008269	LOC6497383|XP_001962194.1|DANA	LOC108161748|XP_017151570.1|DMIR
OG0008270	LOC6505110|XP_014760297.1|DANA	LOC108159214|XP_017147786.1|DMIR
OG0008271	LOC6506897|XP_001957043.1|DANA	LOC108151331|XP_017135372.1|DMIR
OG0008272	LOC6504149|XP_032308803.1|DANA	LOC108152185|XP_017136816.1|DMIR
OG0008273	LOC6501157|XP_001954659.2|DANA	LOC108154693|XP_017140531.1|DMIR
OG0008274	LOC6502229|XP_001966026.1|DANA	LOC108152557|XP_017137474.1|DMIR
OG0008275	LOC6504053|XP_001964088.1|DANA	LOC108152428|XP_017137249.1|DMIR
OG0008276	LOC6504912|XP_032309262.1|DANA	LOC108161821|XP_017151672.1|DMIR
