Orthogroup	DANA.longest_only	DSUP.longest_only
OG0009688	LOC6496588|XP_001961206.1|DANA	LOC119551069|XP_037716120.1|DSUP
OG0009689	LOC6494825|XP_001959592.1|DANA	LOC119550117|XP_037714527.1|DSUP
OG0009690	LOC6494220|XP_001960720.1|DANA	LOC119550225|XP_037714720.1|DSUP
OG0009691	LOC6495650|XP_001959298.2|DANA	LOC119551464|XP_037716745.1|DSUP
OG0009692	LOC6496424|XP_001960887.1|DANA	LOC119551317|XP_037716540.1|DSUP
OG0009693	LOC6495367|XP_032306989.1|DANA	LOC119551258|XP_037716439.1|DSUP
OG0009694	LOC116654670|XP_032305934.1|DANA	LOC119550967|XP_037715930.1|DSUP
OG0009695	LOC6494395|XP_001960410.1|DANA	LOC119549413|XP_037713413.1|DSUP
OG0009696	LOC26515031|XP_014764079.1|DANA	LOC119550993|XP_037715967.1|DSUP
OG0009697	LOC6502238|XP_001966043.1|DANA	LOC119553782|XP_037720318.1|DSUP
OG0009698	LOC6495989|XP_001959992.3|DANA	LOC119552062|XP_037717752.1|DSUP
OG0009699	LOC6495264|XP_014763212.1|DANA	LOC119551532|XP_037716847.1|DSUP
OG0009700	LOC6494780|XP_001959683.1|DANA	LOC119551243|XP_037716415.1|DSUP
OG0009701	LOC6501583|XP_001955520.1|DANA	LOC119563185|XP_037732386.1|DSUP
OG0009702	LOC6495990|XP_001959993.3|DANA	LOC119550722|XP_037715548.1|DSUP
OG0009703	LOC6504437|XP_001964955.1|DANA	LOC119547892|XP_037710857.1|DSUP
OG0009704	LOC6494084|XP_001961009.1|DANA	LOC119551393|XP_037716647.1|DSUP
OG0009705	LOC6494921|XP_001959419.1|DANA	LOC119549797|XP_037713991.1|DSUP
OG0009706	LOC6495710|XP_001959412.1|DANA	LOC119551645|XP_037717008.1|DSUP, LOC119549736|XP_037713906.1|DSUP
OG0009707	LOC6505835|XP_014760811.1|DANA	LOC119560794|XP_037730351.1|DSUP
OG0009708	LOC6495536|XP_001959051.1|DANA	LOC119550094|XP_037714501.1|DSUP
OG0009709	LOC6495539|XP_001959054.1|DANA	LOC119550527|XP_037715173.1|DSUP
OG0009710	LOC6495106|XP_001959055.1|DANA	LOC119550528|XP_037715176.1|DSUP
OG0009711	LOC6495099|XP_001959071.1|DANA	LOC119549791|XP_037713984.1|DSUP
OG0009712	LOC6506812|XP_001957190.1|DANA	LOC119553989|XP_037720624.1|DSUP
OG0009713	LOC6495414|XP_001958789.1|DANA	LOC119549920|XP_037714175.1|DSUP
OG0009714	LOC6494014|XP_001961146.1|DANA	LOC119551521|XP_037716836.1|DSUP
OG0009715	LOC6495311|XP_032306157.1|DANA	LOC119551012|XP_037715992.1|DSUP
OG0009716	LOC6502548|XP_001958800.1|DANA	LOC119549230|XP_037713043.1|DSUP
OG0009717	LOC6496134|XP_014763638.1|DANA	LOC119551724|XP_037717154.1|DSUP
OG0009718	LOC6496550|XP_001961124.1|DANA	LOC119559397|XP_037728387.1|DSUP
OG0009719	LOC6496451|XP_001960939.1|DANA	LOC119551270|XP_037716458.1|DSUP
OG0009720	LOC6494267|XP_032306731.1|DANA	LOC119549083|XP_037712727.1|DSUP
OG0009721	LOC6495686|XP_001959380.1|DANA	LOC119550328|XP_037714862.1|DSUP
OG0009722	LOC6495675|XP_001959363.2|DANA	LOC119550179|XP_037714644.1|DSUP
OG0009723	LOC6507700|XP_032310776.1|DANA	LOC119554159|XP_037720876.1|DSUP
OG0009724	LOC6494792|XP_001959657.1|DANA	LOC119550443|XP_037715046.1|DSUP
OG0009725	LOC6494754|XP_001959732.1|DANA	LOC119549713|XP_037713874.1|DSUP
OG0009726	LOC6500704|XP_001953760.1|DANA	LOC119562377|XP_037731470.1|DSUP
OG0009727	LOC6496540|XP_001961103.1|DANA	LOC119550484|XP_037715101.1|DSUP
OG0009728	LOC6496011|XP_001960036.2|DANA	LOC119550458|XP_037715071.1|DSUP
OG0009729	LOC6496012|XP_001960037.1|DANA	LOC119551266|XP_037716454.1|DSUP
OG0009730	LOC6503009|XP_001963420.1|DANA	LOC119556649|XP_037724909.1|DSUP
OG0009731	LOC6494320|XP_001960540.2|DANA	LOC119549757|XP_037713929.1|DSUP
OG0009732	LOC6495437|XP_001958845.1|DANA	LOC119549897|XP_037714134.1|DSUP
OG0009733	LOC6505058|XP_001965541.1|DANA	LOC119558004|XP_037727040.1|DSUP
OG0009734	LOC6503931|XP_001963865.3|DANA	LOC119555823|XP_037723369.1|DSUP
OG0009735	LOC6497697|XP_001961546.1|DANA	LOC119555088|XP_037722233.1|DSUP
OG0009736	LOC6504109|XP_032308750.1|DANA	LOC119556016|XP_037723715.1|DSUP
OG0009737	LOC6500368|XP_001953064.3|DANA	LOC119561459|XP_037731043.1|DSUP
OG0009738	LOC6505075|XP_001965513.1|DANA	LOC119557900|XP_037726834.1|DSUP
OG0009739	LOC6505073|XP_001965515.1|DANA	LOC119557269|XP_037725884.1|DSUP
OG0009740	LOC6502306|XP_001966210.2|DANA	LOC119556236|XP_037724197.1|DSUP
OG0009741	LOC6505379|XP_001964868.1|DANA	LOC119547794|XP_037710735.1|DSUP
OG0009742	LOC6501829|XP_032308170.1|DANA	LOC119558355|XP_037727784.1|DSUP
OG0009743	LOC6504417|XP_001967019.1|DANA	LOC119557606|XP_037726338.1|DSUP
OG0009744	LOC6503495|XP_001964273.1|DANA	LOC119558165|XP_037727355.1|DSUP
OG0009745	LOC6505106|XP_001965446.1|DANA	LOC119556730|XP_037725060.1|DSUP
OG0009746	LOC6493826|XP_001958513.1|DANA	LOC119553897|XP_037720494.1|DSUP
OG0009747	LOC6498129|XP_001962137.1|DANA	LOC119548561|XP_037711796.1|DSUP
OG0009748	LOC6498752|XP_001967273.1|DANA	LOC119557357|XP_037726022.1|DSUP
OG0009749	LOC6507863|XP_001956486.1|DANA	LOC119553749|XP_037720277.1|DSUP
OG0009750	LOC6507482|XP_001955914.1|DANA	LOC119554001|XP_037720636.1|DSUP
OG0009751	LOC6504468|XP_001966959.2|DANA	LOC119557487|XP_037726186.1|DSUP
OG0009752	LOC6504637|XP_001966492.1|DANA	LOC119557896|XP_037726829.1|DSUP
OG0009753	LOC6504638|XP_001966491.1|DANA	LOC119557895|XP_037726827.1|DSUP
OG0009754	LOC6496191|XP_001960409.1|DANA	LOC119549414|XP_037713415.1|DSUP
OG0009755	LOC6502373|XP_001967169.1|DANA	LOC119558072|XP_037727172.1|DSUP
OG0009756	LOC6501917|XP_001966682.3|DANA	LOC119557624|XP_037726380.1|DSUP
OG0009757	LOC6494367|XP_001960450.1|DANA	LOC119550692|XP_037715485.1|DSUP
OG0009758	LOC6499399|XP_001954715.1|DANA	LOC119548592|XP_037711876.1|DSUP
OG0009759	LOC26515171|XP_014760044.1|DANA	LOC119558937|XP_037728063.1|DSUP
OG0009760	LOC6504809|XP_001966380.1|DANA	LOC119557414|XP_037726090.1|DSUP
OG0009761	LOC6504802|XP_001966373.1|DANA	LOC119557422|XP_037726102.1|DSUP
OG0009762	LOC6504623|XP_001966512.1|DANA	LOC119556365|XP_037724459.1|DSUP
OG0009763	LOC6506660|XP_001957461.3|DANA	LOC119552624|XP_037718220.1|DSUP
OG0009764	LOC6493368|XP_001957608.1|DANA	LOC119555310|XP_037722559.1|DSUP
OG0009765	LOC6507064|XP_001956729.1|DANA	LOC119554830|XP_037721831.1|DSUP
OG0009766	LOC6493791|XP_001958440.1|DANA	LOC119553874|XP_037720460.1|DSUP
OG0009767	LOC6493782|XP_001958423.1|DANA	LOC119554629|XP_037721552.1|DSUP
OG0009768	LOC6493001|XP_001956833.1|DANA	LOC119554956|XP_037722006.1|DSUP
OG0009769	LOC6493723|XP_001958309.1|DANA	LOC119553255|XP_037719469.1|DSUP
OG0009770	LOC6506418|XP_032310649.1|DANA	LOC119553949|XP_037720571.1|DSUP
OG0009771	LOC26513735|XP_014765527.1|DANA	LOC119552677|XP_037718314.1|DSUP
OG0009772	LOC6507390|XP_032310286.1|DANA	LOC119553242|XP_037719441.1|DSUP
OG0009773	LOC6493376|XP_001957634.1|DANA	LOC119552587|XP_037718149.1|DSUP
OG0009774	LOC6493041|XP_001956925.3|DANA	LOC119555411|XP_037722697.1|DSUP
OG0009775	LOC6506411|XP_032309934.1|DANA	LOC119553747|XP_037720275.1|DSUP
OG0009776	LOC6506489|XP_001957781.2|DANA	LOC119552784|XP_037718536.1|DSUP
OG0009777	LOC6506479|XP_001957796.2|DANA	LOC119554544|XP_037721431.1|DSUP
OG0009778	LOC6506875|XP_001957081.1|DANA	LOC119555604|XP_037723028.1|DSUP
OG0009779	LOC6506393|XP_001957949.1|DANA	LOC119555056|XP_037722182.1|DSUP
OG0009780	LOC6493530|XP_001957950.1|DANA	LOC119553126|XP_037719244.1|DSUP
OG0009781	LOC6493768|XP_001958403.1|DANA	LOC119554767|XP_037721733.1|DSUP
OG0009782	LOC6492996|XP_001956816.1|DANA	LOC119554774|XP_037721744.1|DSUP
OG0009783	LOC6507408|XP_001956076.1|DANA	LOC119554941|XP_037721979.1|DSUP
OG0009784	LOC6507493|XP_001955895.1|DANA	LOC119554219|XP_037720974.1|DSUP
OG0009785	LOC6506828|XP_001957157.2|DANA	LOC119555014|XP_037722085.1|DSUP
OG0009786	LOC6506379|XP_001957989.1|DANA	LOC119553173|XP_037719340.1|DSUP
OG0009787	LOC6493558|XP_001957993.1|DANA	LOC119552997|XP_037718944.1|DSUP
OG0009788	LOC6507558|XP_001955913.1|DANA	LOC119554819|XP_037721820.1|DSUP
OG0009789	LOC6493091|XP_001957021.1|DANA	LOC119554672|XP_037721602.1|DSUP
OG0009790	LOC6496113|XP_001960250.1|DANA	LOC119551296|XP_037716503.1|DSUP
OG0009791	LOC6493027|XP_001956891.2|DANA	LOC119554012|XP_037720652.1|DSUP
OG0009792	LOC6493036|XP_001956915.1|DANA	LOC119555050|XP_037722170.1|DSUP
OG0009793	LOC6507505|XP_001955866.1|DANA	LOC119552708|XP_037718386.1|DSUP
OG0009794	LOC6499725|XP_001954057.1|DANA	LOC119550122|XP_037714537.1|DSUP
OG0009795	LOC6501816|XP_001966867.1|DANA	LOC119556501|XP_037724689.1|DSUP
OG0009796	LOC6493489|XP_001957854.1|DANA	LOC119554374|XP_037721181.1|DSUP
OG0009797	LOC6493195|XP_001957242.1|DANA	LOC119555227|XP_037722437.1|DSUP
OG0009798	LOC6493194|XP_001957241.3|DANA	LOC119555226|XP_037722436.1|DSUP
OG0009799	LOC6506920|XP_001956994.1|DANA	LOC119552738|XP_037718432.1|DSUP
OG0009800	LOC6493570|XP_001958017.1|DANA	LOC119554214|XP_037720947.1|DSUP
OG0009801	LOC6493137|XP_001957125.1|DANA	LOC119553835|XP_037720397.1|DSUP
OG0009802	LOC6506848|XP_014764923.1|DANA	LOC119555057|XP_037722184.1|DSUP
OG0009803	LOC6506820|XP_001957178.2|DANA	LOC119553238|XP_037719436.1|DSUP
OG0009804	LOC6506809|XP_001957196.1|DANA	LOC119555173|XP_037722352.1|DSUP
OG0009805	LOC6493172|XP_001957197.1|DANA	LOC119553368|XP_037719641.1|DSUP
OG0009806	LOC26514874|XP_014765676.2|DANA	LOC119553827|XP_037720388.1|DSUP
OG0009807	LOC6493183|XP_001957216.1|DANA	LOC119554583|XP_037721493.1|DSUP
OG0009808	LOC6507018|XP_032309799.1|DANA	LOC119554773|XP_037721742.1|DSUP
OG0009809	LOC6507635|XP_001956048.1|DANA	LOC119553463|XP_037719794.1|DSUP
OG0009810	LOC6493145|XP_001957144.1|DANA	LOC119553789|XP_037720327.1|DSUP
OG0009811	LOC6506836|XP_001957143.1|DANA	LOC119555571|XP_037722950.1|DSUP
OG0009812	LOC6493747|XP_001958360.2|DANA	LOC119553100|XP_037719185.1|DSUP
OG0009813	LOC6507104|XP_001956668.1|DANA	LOC119555123|XP_037722275.1|DSUP
OG0009814	LOC6506610|XP_001957551.1|DANA	LOC119553281|XP_037719520.1|DSUP
OG0009815	LOC6506297|XP_001958176.1|DANA	LOC119553584|XP_037719960.1|DSUP
OG0009816	LOC6507832|XP_001956435.1|DANA	LOC119553442|XP_037719760.1|DSUP
OG0009817	LOC6507226|XP_001956436.3|DANA	LOC119553443|XP_037719761.1|DSUP
OG0009818	LOC6493284|XP_001957437.1|DANA	LOC119554248|XP_037721013.1|DSUP
OG0009819	LOC6506676|XP_001957436.1|DANA	LOC119554284|XP_037721067.1|DSUP
OG0009820	LOC6506677|XP_001957435.1|DANA	LOC119554282|XP_037721064.1|DSUP
OG0009821	LOC6506755|XP_032309844.1|DANA	LOC119554990|XP_037722056.1|DSUP
OG0009822	LOC6493693|XP_001958248.1|DANA	LOC119554187|XP_037720910.1|DSUP
OG0009823	LOC26515463|XP_014765730.1|DANA	LOC119553424|XP_037719728.1|DSUP
OG0009824	LOC6507876|XP_001956510.1|DANA	LOC119553723|XP_037720237.1|DSUP
OG0009825	LOC6506126|XP_014764634.1|DANA	LOC119553301|XP_037719548.1|DSUP
OG0009826	LOC6493844|XP_001958544.1|DANA	LOC119552606|XP_037718196.1|DSUP
OG0009827	LOC6506104|XP_001958543.1|DANA	LOC119552608|XP_037718200.1|DSUP
OG0009828	LOC6507186|XP_001956523.3|DANA	LOC119554580|XP_037721489.1|DSUP
OG0009829	LOC6506734|XP_001957334.1|DANA	LOC119555467|XP_037722801.1|DSUP
OG0009830	LOC6507270|XP_001956352.1|DANA	LOC119553459|XP_037719790.1|DSUP
OG0009831	LOC6507793|XP_001956356.2|DANA	LOC119554125|XP_037720826.1|DSUP
OG0009832	LOC6507267|XP_001956357.1|DANA	LOC119555238|XP_037722445.1|DSUP
OG0009833	LOC26513963|XP_014765556.1|DANA	LOC119555162|XP_037722318.1|DSUP
OG0009834	LOC6495978|XP_001959963.2|DANA	LOC119549761|XP_037713942.1|DSUP
OG0009835	LOC6495974|XP_001959957.2|DANA	LOC119551486|XP_037716776.1|DSUP
OG0009836	LOC6499335|XP_001954846.1|DANA	LOC119560803|XP_037730365.1|DSUP
OG0009837	LOC6500695|XP_001953741.1|DANA	LOC119553768|XP_037720306.1|DSUP
OG0009838	LOC6497633|XP_001961671.1|DANA	LOC119547144|XP_037709786.1|DSUP
OG0009839	LOC26514376|XP_014764013.1|DANA	LOC119549287|XP_037713164.1|DSUP
OG0009840	LOC6497068|XP_001962815.2|DANA	LOC119546085|XP_037708091.1|DSUP
OG0009841	LOC6498397|XP_001962714.1|DANA	LOC119547053|XP_037709659.1|DSUP, LOC119561771|XP_037731187.1|DSUP
OG0009842	LOC6502825|XP_001956399.1|DANA	LOC119553863|XP_037720444.1|DSUP
OG0009843	LOC6502800|XP_001956825.2|DANA	LOC119554305|XP_037721094.1|DSUP
OG0009844	LOC6507825|XP_001956422.1|DANA	LOC119554759|XP_037721720.1|DSUP
OG0009845	LOC6495155|XP_001958946.2|DANA	LOC119549770|XP_037713957.1|DSUP
OG0009846	LOC6497707|XP_001961516.1|DANA	LOC119546824|XP_037709344.1|DSUP
OG0009847	LOC6503493|XP_001964277.1|DANA	LOC119558287|XP_037727599.1|DSUP
OG0009848	LOC6503644|XP_001964012.2|DANA	LOC119557813|XP_037726678.1|DSUP
OG0009849	LOC6499788|XP_014766225.1|DANA	LOC119557114|XP_037725626.1|DSUP
OG0009850	LOC6504692|XP_001966393.2|DANA	LOC119558936|XP_037728060.1|DSUP
OG0009851	LOC26514822|XP_014760040.1|DANA	LOC119555816|XP_037723362.1|DSUP
OG0009852	LOC6493542|XP_001957968.3|DANA, LOC6503062|XP_001963352.2|DANA	LOC119553804|XP_037720350.1|DSUP
OG0009853	LOC6501992|XP_001966838.1|DANA	LOC119558356|XP_037727788.1|DSUP
OG0009855	LOC6498350|XP_032311058.1|DANA, LOC6498351|XP_001962602.2|DANA	LOC119547678|XP_037710566.1|DSUP
OG0009856	LOC6504370|XP_001964980.3|DANA	LOC119547439|XP_037710228.1|DSUP
OG0009857	LOC6497067|XP_001962817.2|DANA	LOC119546324|XP_037708451.1|DSUP
OG0009858	LOC6504545|XP_001964925.2|DANA	LOC119548556|XP_037711783.1|DSUP
OG0009859	LOC6498276|XP_001962440.2|DANA	LOC119547073|XP_037709688.1|DSUP
OG0009860	LOC6496880|XP_014761425.1|DANA	LOC119547332|XP_037710067.1|DSUP
OG0009861	LOC6497997|XP_001961865.2|DANA	LOC119548106|XP_037711125.1|DSUP
OG0009862	LOC6497389|XP_001962182.1|DANA	LOC119547041|XP_037709643.1|DSUP
OG0009863	LOC6505503|XP_001964954.1|DANA	LOC119547891|XP_037710856.1|DSUP
OG0009864	LOC6506951|XP_001965284.2|DANA, LOC6506940|XP_001965283.1|DANA	LOC119547078|XP_037709698.1|DSUP
OG0009865	LOC6504060|XP_032311375.1|DANA	LOC119547451|XP_037710240.1|DSUP
OG0009866	LOC26515574|XP_014765745.1|DANA	LOC119554598|XP_037721509.1|DSUP
OG0009867	LOC6507346|XP_001956200.1|DANA	LOC119552854|XP_037718658.1|DSUP
OG0009868	LOC6506237|XP_001958286.1|DANA	LOC119555114|XP_037722266.1|DSUP
OG0009870	LOC6493695|XP_001958253.1|DANA	LOC119553308|XP_037719562.1|DSUP
OG0009871	LOC6494862|XP_014763026.1|DANA	LOC119550804|XP_037715666.1|DSUP
OG0009872	LOC6495814|XP_001959642.1|DANA	LOC119549064|XP_037712697.1|DSUP
OG0009873	LOC6494743|XP_001959749.2|DANA	LOC119552155|XP_037717888.1|DSUP
OG0009874	LOC6507853|XP_001956472.1|DANA, LOC6507854|XP_001956473.1|DANA	LOC119554800|XP_037721778.1|DSUP
OG0009875	LOC6493847|XP_001958547.1|DANA	LOC119552610|XP_037718202.1|DSUP
OG0009876	LOC6502562|XP_001959409.2|DANA	LOC119549738|XP_037713908.1|DSUP
OG0009877	LOC26514644|XP_014764036.1|DANA	LOC119550247|XP_037714749.1|DSUP, LOC119551746|XP_037717194.1|DSUP
OG0009878	LOC26514155|XP_014763983.1|DANA	LOC119550069|XP_037714464.1|DSUP
OG0009879	LOC116656259|XP_032311604.1|DANA, LOC6494533|XP_001960154.1|DANA	LOC119551028|XP_037716016.1|DSUP
OG0009880	LOC6495174|XP_001958911.1|DANA	LOC119551723|XP_037717153.1|DSUP
OG0009881	LOC6494057|XP_001961070.1|DANA	LOC119551894|XP_037717425.1|DSUP
OG0009882	LOC6494695|XP_001959840.2|DANA	LOC119550830|XP_037715706.1|DSUP, LOC119558818|XP_037728018.1|DSUP
OG0009883	LOC6495123|XP_001959010.2|DANA	LOC119550547|XP_037715207.1|DSUP
OG0009884	LOC6495514|XP_001959008.1|DANA	LOC119550500|XP_037715120.1|DSUP
OG0009885	LOC6494346|XP_001960492.1|DANA	LOC119549628|XP_037713741.1|DSUP
OG0009886	LOC6496278|XP_001960593.1|DANA	LOC119551989|XP_037717638.1|DSUP
OG0009887	LOC6495420|XP_001958808.1|DANA	LOC119551587|XP_037716915.1|DSUP
OG0009888	LOC6494593|XP_001960047.1|DANA	LOC119551212|XP_037716375.1|DSUP
OG0009889	LOC6496157|XP_001960348.1|DANA	LOC119550922|XP_037715866.1|DSUP
OG0009890	LOC6494261|XP_001960645.2|DANA	LOC119550681|XP_037715471.1|DSUP
OG0009891	LOC6496072|XP_001960159.1|DANA	LOC119560164|XP_037729450.1|DSUP
OG0009893	LOC6495140|XP_001958972.1|DANA	LOC119551544|XP_037716862.1|DSUP
OG0009894	LOC6499359|XP_001954799.2|DANA	LOC119560431|XP_037729798.1|DSUP, LOC119560311|XP_037729613.1|DSUP
OG0009895	LOC6500452|XP_001953240.2|DANA	LOC119561120|XP_037730969.1|DSUP
OG0009896	LOC6500196|XP_014766417.1|DANA	LOC119555942|XP_037723578.1|DSUP
OG0009897	LOC6501305|XP_001954961.1|DANA	LOC119556122|XP_037723940.1|DSUP
OG0009898	LOC6500617|XP_032308829.1|DANA	LOC119546041|XP_037707993.1|DSUP
OG0009899	LOC6500269|XP_001952904.2|DANA	LOC119560872|XP_037730478.1|DSUP
OG0009900	LOC6500182|XP_001953070.1|DANA	LOC119547855|XP_037710814.1|DSUP, LOC119563303|XP_037732563.1|DSUP
OG0009901	LOC6503428|XP_001967461.1|DANA	LOC119557977|XP_037726991.1|DSUP
OG0009902	LOC6500224|XP_001952990.1|DANA	LOC119558197|XP_037727415.1|DSUP
OG0009903	LOC6500433|XP_032309131.1|DANA	LOC119559959|XP_037729121.1|DSUP
OG0009904	LOC6499687|XP_001954141.1|DANA	LOC119559978|XP_037729149.1|DSUP
OG0009905	LOC6500153|XP_014766402.1|DANA	LOC119559865|XP_037728901.1|DSUP
OG0009906	LOC6500157|XP_001953114.1|DANA	LOC119560452|XP_037729829.1|DSUP
OG0009907	LOC6501094|XP_001954540.1|DANA	LOC119559791|XP_037728803.1|DSUP
OG0009908	LOC116656074|XP_032311351.1|DANA	LOC119560184|XP_037729474.1|DSUP, LOC119560489|XP_037729883.1|DSUP, LOC119560490|XP_037729884.1|DSUP
OG0009909	LOC6505597|XP_001964623.3|DANA	LOC119549005|XP_037712563.1|DSUP
OG0009910	LOC6505888|XP_001964556.3|DANA	LOC119560981|XP_037730685.1|DSUP, LOC119560982|XP_037730686.1|DSUP
OG0009911	LOC6494432|XP_001960322.1|DANA	LOC119551360|XP_037716609.1|DSUP
OG0009912	LOC6498279|XP_001962450.1|DANA	LOC119547589|XP_037710436.1|DSUP
OG0009913	LOC6497729|XP_001961472.2|DANA	LOC119548304|XP_037711402.1|DSUP
OG0009914	LOC26514140|XP_014765579.1|DANA	LOC119554713|XP_037721654.1|DSUP, LOC119546453|XP_037708656.1|DSUP, LOC119554616|XP_037721538.1|DSUP, LOC119554031|XP_037720676.1|DSUP, LOC119551027|XP_037716015.1|DSUP
OG0009915	LOC6496838|XP_001963301.1|DANA	LOC119547172|XP_037709830.1|DSUP
OG0009916	LOC6498412|XP_001962750.2|DANA	LOC119545966|XP_037707860.1|DSUP
OG0009922	LOC6493715|XP_001958293.1|DANA	LOC119553334|XP_037719593.1|DSUP
OG0009927	LOC6504697|XP_001966384.1|DANA	LOC119556562|XP_037724784.1|DSUP
OG0009928	LOC116655783|XP_032309978.1|DANA	LOC119557350|XP_037726018.1|DSUP
OG0009930	LOC6502226|XP_001966018.1|DANA	LOC119555906|XP_037723524.1|DSUP
OG0009931	LOC6494497|XP_001960220.2|DANA	LOC119549218|XP_037713012.1|DSUP
OG0009932	LOC6496137|XP_001960319.1|DANA	LOC119549613|XP_037713712.1|DSUP
OG0009933	LOC6494412|XP_001960378.1|DANA	LOC119550044|XP_037714426.1|DSUP
OG0009934	LOC6506622|XP_032309896.1|DANA	LOC119555576|XP_037722973.1|DSUP
OG0009938	LOC6505270|XP_032307867.1|DANA	LOC119557019|XP_037725484.1|DSUP
OG0009940	LOC6501017|XP_001954381.1|DANA	LOC119555702|XP_037723287.1|DSUP
OG0009941	LOC6497569|XP_001961797.2|DANA	LOC119547961|XP_037710938.1|DSUP
OG0009943	LOC6498644|XP_001963229.1|DANA	LOC119546985|XP_037709567.1|DSUP
OG0009944	LOC6504812|XP_001966383.3|DANA	LOC119557129|XP_037725640.1|DSUP
OG0009945	LOC6503135|XP_001963493.1|DANA	LOC119557406|XP_037726081.1|DSUP
OG0009946	LOC6505816|XP_001964427.1|DANA	LOC119548591|XP_037711861.1|DSUP
OG0009947	LOC6493305|XP_001957491.1|DANA	LOC119553585|XP_037719961.1|DSUP
OG0009948	LOC6504715|XP_001966343.1|DANA	LOC119556466|XP_037724642.1|DSUP
OG0009949	LOC6501691|XP_014767166.1|DANA	LOC119560930|XP_037730593.1|DSUP
OG0009950	LOC6499417|XP_001954680.1|DANA	LOC119561437|XP_037731021.1|DSUP
OG0009951	LOC6500134|XP_001953160.1|DANA	LOC119559858|XP_037728891.1|DSUP
OG0009952	LOC6505720|XP_001964393.1|DANA	LOC119545792|XP_037707599.1|DSUP
OG0009953	LOC6499561|XP_001954380.1|DANA	LOC119553992|XP_037720630.1|DSUP
OG0009954	LOC6501257|XP_001954864.1|DANA	LOC119545741|XP_037707492.1|DSUP
OG0009955	LOC6502759|XP_014760375.1|DANA	LOC119549320|XP_037713224.1|DSUP
OG0009956	LOC6504052|XP_001964086.1|DANA	LOC119557586|XP_037726315.1|DSUP
OG0009957	LOC6505886|XP_001964551.1|DANA	LOC119549554|XP_037713635.1|DSUP
OG0009958	LOC6505917|XP_001964614.1|DANA	LOC119550467|XP_037715086.1|DSUP
OG0009960	LOC6499613|XP_001954292.1|DANA	LOC119560457|XP_037729832.1|DSUP
OG0009961	LOC6499619|XP_001954280.1|DANA	LOC119560117|XP_037729392.1|DSUP
OG0009962	LOC6500173|XP_001953092.3|DANA	LOC119554587|XP_037721500.1|DSUP
OG0009963	LOC116654469|XP_032305645.1|DANA	LOC119560661|XP_037730158.1|DSUP
OG0009964	LOC6499053|XP_001955404.1|DANA	LOC119563358|XP_037732636.1|DSUP
OG0009965	LOC6505971|XP_001964703.3|DANA	LOC119563107|XP_037732278.1|DSUP
OG0009966	LOC6497918|XP_014761890.1|DANA	LOC119548819|XP_037712358.1|DSUP
OG0009967	LOC6497463|XP_001962028.3|DANA	LOC119546770|XP_037709249.1|DSUP
OG0009968	LOC6507510|XP_001965388.1|DANA	LOC119546068|XP_037708067.1|DSUP
OG0009969	LOC6507006|XP_001965294.1|DANA	LOC119546807|XP_037709315.1|DSUP
OG0009970	LOC6497311|XP_001962341.1|DANA	LOC119546556|XP_037708848.1|DSUP
OG0009971	LOC6497928|XP_001961737.2|DANA	LOC119546343|XP_037708480.1|DSUP
OG0009972	LOC6496942|XP_001963086.1|DANA	LOC119547127|XP_037709768.1|DSUP
OG0009973	LOC6496500|XP_032306198.1|DANA	LOC119549244|XP_037713071.1|DSUP
OG0009974	LOC6498373|XP_001962652.1|DANA	LOC119547640|XP_037710507.1|DSUP
OG0009975	LOC6498379|XP_001962674.1|DANA	LOC119548118|XP_037711142.1|DSUP
OG0009976	LOC6498502|XP_001962956.1|DANA	LOC119547120|XP_037709758.1|DSUP
OG0009977	LOC6498547|XP_001963035.2|DANA	LOC119548670|XP_037712037.1|DSUP
OG0009978	LOC6496966|XP_001963037.1|DANA	LOC119548671|XP_037712038.1|DSUP
OG0009979	LOC6505748|XP_001964999.1|DANA	LOC119548231|XP_037711300.1|DSUP
OG0009980	LOC6494775|XP_001959694.2|DANA	LOC119550396|XP_037714974.1|DSUP
OG0009981	LOC6494552|XP_001960121.2|DANA	LOC119549861|XP_037714085.1|DSUP
OG0009982	LOC6496052|XP_032306699.1|DANA	LOC119549862|XP_037714086.1|DSUP
OG0009983	LOC6494744|XP_001959748.1|DANA	LOC119549043|XP_037712665.1|DSUP
OG0009984	LOC6495369|XP_001958680.1|DANA	LOC119550841|XP_037715735.1|DSUP
OG0009985	LOC26513742|XP_014763934.1|DANA	LOC119550382|XP_037714960.1|DSUP
OG0009986	LOC6502555|XP_032307019.1|DANA	LOC119550839|XP_037715733.1|DSUP
OG0009987	LOC6494502|XP_001960213.1|DANA	LOC119551097|XP_037716204.1|DSUP
OG0009988	LOC6494500|XP_001960214.1|DANA	LOC119551728|XP_037717158.1|DSUP
OG0009990	LOC6495115|XP_001959021.1|DANA	LOC119550258|XP_037714764.1|DSUP
OG0009991	LOC6494505|XP_001960207.3|DANA	LOC119552037|XP_037717706.1|DSUP
OG0009992	LOC6503738|XP_001963829.1|DANA	LOC119557153|XP_037725671.1|DSUP
OG0009993	LOC6499962|XP_032311911.1|DANA	LOC119556836|XP_037725230.1|DSUP
OG0009994	LOC6503483|XP_001964293.1|DANA	LOC119557556|XP_037726268.1|DSUP
OG0009995	LOC6502266|XP_001966126.2|DANA	LOC119558389|XP_037727845.1|DSUP
OG0009996	LOC6502132|XP_001966150.2|DANA	LOC119556717|XP_037725042.1|DSUP
