Orthogroup	DANA.longest_only	DEUG.longest_only
OG0007929	LOC6498241|XP_032307482.1|DANA	LOC108107002|XP_017069832.1|DEUG
OG0007930	LOC6496204|XP_001960444.1|DANA	LOC108107222|XP_017070128.1|DEUG
OG0007931	LOC6498198|XP_001962279.1|DANA	LOC108104208|XP_017065677.1|DEUG
OG0007932	LOC6501789|XP_032311959.1|DANA	LOC108102982|XP_017063781.1|DEUG
OG0007933	LOC26514457|XP_014767290.1|DANA	LOC108111501|XP_017076502.1|DEUG
OG0007934	LOC6495890|XP_001959790.1|DANA	LOC108114947|XP_017081621.1|DEUG
OG0007935	LOC6498371|XP_001962645.1|DANA	LOC108110418|XP_017074975.1|DEUG
OG0007936	LOC6498588|XP_001963119.1|DANA	LOC108110786|XP_017075495.1|DEUG
OG0007937	LOC6504501|XP_001964943.1|DANA	LOC108107009|XP_017069842.1|DEUG
OG0007938	LOC6496898|XP_001963188.1|DANA	LOC108111000|XP_017075798.1|DEUG
OG0007939	LOC6503378|XP_001965341.1|DANA	LOC108110925|XP_017075693.1|DEUG
OG0007940	LOC6507263|XP_014760608.2|DANA	LOC108110933|XP_017075705.1|DEUG
OG0007942	LOC6495857|XP_001959718.2|DANA	LOC108115197|XP_017082007.1|DEUG
OG0007943	LOC6504346|XP_014760431.2|DANA	LOC108110416|XP_017074973.1|DEUG
OG0007944	LOC6507588|XP_014765337.2|DANA	LOC108113687|XP_017079856.1|DEUG
OG0007945	LOC6496916|XP_032311171.1|DANA	LOC108110703|XP_017075335.1|DEUG
OG0007946	LOC6495718|XP_001959432.2|DANA	LOC108107354|XP_017070342.1|DEUG
OG0007947	LOC6505755|XP_001965007.1|DANA	LOC108110672|XP_017075280.1|DEUG
OG0007948	LOC6497792|XP_032307584.1|DANA	LOC108105174|XP_017067111.1|DEUG
OG0007949	LOC6503631|XP_001964034.2|DANA	LOC108103284|XP_017064184.1|DEUG
OG0007950	LOC6506929|XP_001965278.1|DANA	LOC108115422|XP_017082347.1|DEUG
OG0007951	LOC6496988|XP_001962985.1|DANA	LOC108102634|XP_017063241.1|DEUG
OG0007952	LOC6497244|XP_001962487.1|DANA	LOC108102627|XP_017063229.1|DEUG
OG0007954	LOC6498233|XP_001962354.2|DANA	LOC108107152|XP_017070050.1|DEUG
OG0007955	LOC6498533|XP_032311322.1|DANA	LOC108110479|XP_017075043.1|DEUG
OG0007956	LOC6497255|XP_032307608.1|DANA	LOC108114850|XP_017081485.1|DEUG
OG0007957	LOC6496959|XP_032311350.1|DANA	LOC108111186|XP_017076060.1|DEUG
OG0007958	LOC6505051|XP_001965558.1|DANA	LOC108102962|XP_017063748.1|DEUG
OG0007959	LOC6497657|XP_001961622.1|DANA	LOC108105657|XP_017067834.1|DEUG
OG0007960	LOC6496926|XP_001963124.1|DANA	LOC108110824|XP_017075548.1|DEUG
OG0007961	LOC6500479|XP_001953305.1|DANA	LOC108113799|XP_017079996.1|DEUG
OG0007962	LOC6504613|XP_001966527.1|DANA	LOC108105468|XP_017067556.1|DEUG
OG0007963	LOC6498428|XP_001962795.1|DANA	LOC108110886|XP_017075632.1|DEUG
OG0007964	LOC6498503|XP_001962958.1|DANA	LOC108106998|XP_017069827.1|DEUG
OG0007965	LOC6497329|XP_014761651.1|DANA	LOC108113454|XP_017079519.1|DEUG
OG0007966	LOC6496834|XP_001963311.1|DANA	LOC108111065|XP_017075887.1|DEUG
OG0007967	LOC6503730|XP_001965259.2|DANA	LOC108115500|XP_017082479.1|DEUG
OG0007968	LOC6498654|XP_014762218.2|DANA	LOC108110991|XP_017075792.1|DEUG
OG0007969	LOC6498564|XP_001963072.1|DANA	LOC108110900|XP_017075648.1|DEUG
OG0007970	LOC26513879|XP_014763953.1|DANA	LOC108113166|XP_017079170.1|DEUG
OG0007971	LOC6504475|XP_001966974.1|DANA	LOC108111874|XP_017076991.1|DEUG
OG0007972	LOC6495709|XP_001959411.1|DANA	LOC108106292|XP_017068750.1|DEUG
OG0007973	LOC6497023|XP_001962910.1|DANA	LOC108104152|XP_017065542.1|DEUG
OG0007974	LOC6503564|XP_001964151.2|DANA	LOC108103902|XP_017065134.1|DEUG
OG0007975	LOC6501423|XP_001955223.1|DANA	LOC108115315|XP_017082209.1|DEUG
OG0007976	LOC6505306|XP_001965726.1|DANA	LOC108118097|XP_017086139.1|DEUG
OG0007977	LOC6497947|XP_001961777.1|DANA	LOC108106157|XP_017068555.1|DEUG
OG0007978	LOC6504222|XP_001965134.1|DANA	LOC108102522|XP_017063048.1|DEUG
OG0007979	LOC6498273|XP_032307705.1|DANA	LOC108114851|XP_017081486.1|DEUG
OG0007980	LOC6497931|XP_001961743.1|DANA	LOC108115516|XP_017082504.1|DEUG
OG0007981	LOC6504591|XP_001966567.1|DANA	LOC108110048|XP_017074413.1|DEUG
OG0007982	LOC6498645|XP_014762212.1|DANA	LOC108111796|XP_017076879.1|DEUG
OG0007983	LOC6497672|XP_001961599.1|DANA	LOC108105701|XP_017067900.1|DEUG
OG0007984	LOC6497072|XP_014761513.1|DANA	LOC108107121|XP_017070002.1|DEUG
OG0007985	LOC6502600|XP_032308671.1|DANA	LOC108110335|XP_017074855.1|DEUG
OG0007986	LOC6498479|XP_001962907.1|DANA	LOC108104142|XP_017065532.1|DEUG
OG0007987	LOC6496708|XP_001967340.2|DANA	LOC108110666|XP_017075272.1|DEUG
OG0007988	LOC6497274|XP_014761605.1|DANA	LOC108114878|XP_017081525.1|DEUG
OG0007989	LOC6496957|XP_032311429.1|DANA	LOC108111108|XP_017075942.1|DEUG
OG0007990	LOC6498592|XP_001963123.1|DANA	LOC108110820|XP_017075544.1|DEUG
OG0007991	LOC6498067|XP_001962013.1|DANA	LOC108110967|XP_017075755.1|DEUG
OG0007992	LOC6497191|XP_014761553.1|DANA	LOC108110836|XP_017075565.1|DEUG
OG0007993	LOC6505617|XP_014760729.1|DANA	LOC108109369|XP_017073335.1|DEUG
OG0007994	LOC6498535|XP_001963015.1|DANA	LOC108110776|XP_017075484.1|DEUG
OG0007995	LOC6504371|XP_001964976.1|DANA	LOC108105837|XP_017068072.1|DEUG
OG0007996	LOC6502011|XP_014759701.1|DANA	LOC108106053|XP_017068397.1|DEUG
OG0007997	LOC6506280|XP_001958208.1|DANA	LOC108108494|XP_017072037.1|DEUG
OG0007998	LOC6498071|XP_001962021.1|DANA	LOC108107112|XP_017069990.1|DEUG
OG0007999	LOC6496897|XP_001963189.1|DANA	LOC108111050|XP_017075868.1|DEUG
OG0008000	LOC6498630|XP_001963190.1|DANA	LOC108110872|XP_017075607.1|DEUG
OG0008001	LOC6498467|XP_001962884.1|DANA	LOC108104104|XP_017065492.1|DEUG
OG0008002	LOC6507436|XP_001965376.1|DANA	LOC108110781|XP_017075489.1|DEUG
OG0008003	LOC6498466|XP_001962882.1|DANA	LOC108104107|XP_017065495.1|DEUG
OG0008004	LOC6503510|XP_014760960.1|DANA	LOC108105445|XP_017067519.1|DEUG
OG0008005	LOC6502309|XP_032309408.1|DANA	LOC108110134|XP_017074529.1|DEUG
OG0008006	LOC6503174|XP_001963581.1|DANA	LOC108105064|XP_017066972.1|DEUG
OG0008007	LOC6502289|XP_001966177.1|DANA	LOC108110304|XP_017074803.1|DEUG
OG0008008	LOC6506286|XP_001958196.2|DANA	LOC108108626|XP_017072215.1|DEUG
OG0008009	LOC6504174|XP_001964321.1|DANA	LOC108110404|XP_017074961.1|DEUG
OG0008010	LOC6501799|XP_032311897.1|DANA	LOC108103009|XP_017063822.1|DEUG
OG0008011	LOC6494762|XP_001959721.1|DANA	LOC108112895|XP_017078741.1|DEUG
OG0008012	LOC6496617|XP_032311503.1|DANA	LOC108113257|XP_017079295.1|DEUG
OG0008013	LOC6494595|XP_001960042.2|DANA	LOC108109283|XP_017073263.1|DEUG
OG0008014	LOC6499454|XP_001954608.1|DANA	LOC108114950|XP_017081625.1|DEUG
OG0008015	LOC6507193|XP_001956509.2|DANA	LOC108114614|XP_017081166.1|DEUG
OG0008016	LOC6507877|XP_001956511.1|DANA	LOC108114616|XP_017081168.1|DEUG
OG0008017	LOC6503573|XP_032309450.1|DANA	LOC108103848|XP_017065034.1|DEUG
OG0008018	LOC6503705|XP_001963892.3|DANA	LOC108118518|XP_017086752.1|DEUG
OG0008019	LOC6502924|XP_001963578.1|DANA	LOC108105068|XP_017066977.1|DEUG
OG0008020	LOC6500123|XP_001953178.1|DANA	LOC108117288|XP_017085132.1|DEUG
OG0008021	LOC6502369|XP_001967546.1|DANA	LOC108118128|XP_017086167.1|DEUG
OG0008022	LOC6505607|XP_001964607.2|DANA	LOC108115817|XP_017082897.1|DEUG
OG0008023	LOC6504671|XP_001966432.2|DANA	LOC108118540|XP_017086782.1|DEUG
OG0008024	LOC6504840|XP_001966431.1|DANA	LOC108118541|XP_017086783.1|DEUG
OG0008025	LOC6503602|XP_001964079.1|DANA	LOC108118546|XP_017086788.1|DEUG
OG0008026	LOC6504442|XP_001966975.1|DANA	LOC108111875|XP_017076992.1|DEUG
OG0008027	LOC6504100|XP_001964175.1|DANA	LOC108110313|XP_017074816.1|DEUG
OG0008028	LOC6505719|XP_001964394.1|DANA	LOC108105274|XP_017067249.1|DEUG
OG0008029	LOC6503418|XP_001967467.1|DANA	LOC108116645|XP_017084119.1|DEUG
OG0008030	LOC6501676|XP_001955738.1|DANA	LOC108115005|XP_017081735.1|DEUG
OG0008031	LOC6497805|XP_001961482.1|DANA	LOC108111160|XP_017076021.1|DEUG
OG0008032	LOC6505903|XP_001964585.2|DANA	LOC108109388|XP_017073374.1|DEUG
OG0008033	LOC6501163|XP_032305994.1|DANA	LOC108116435|XP_017083824.1|DEUG
OG0008034	LOC6500529|XP_032306451.1|DANA	LOC108111778|XP_017076835.1|DEUG
OG0008035	LOC6505049|XP_032307894.1|DANA	LOC108103021|XP_017063836.1|DEUG
OG0008036	LOC6500861|XP_001954054.1|DANA	LOC108113786|XP_017079981.1|DEUG
OG0008037	LOC6500862|XP_032307803.1|DANA	LOC108113713|XP_017079881.1|DEUG
OG0008038	LOC6503053|XP_001963337.1|DANA	LOC108110326|XP_017074840.1|DEUG
OG0008039	LOC6501104|XP_032305879.1|DANA	LOC108117201|XP_017085003.1|DEUG
OG0008040	LOC6505898|XP_001964570.1|DANA	LOC108109390|XP_017073376.1|DEUG
OG0008041	LOC6502075|XP_032311948.1|DANA	LOC108102942|XP_017063701.1|DEUG
OG0008042	LOC6499832|XP_001953819.1|DANA	LOC108111785|XP_017076859.1|DEUG
OG0008043	LOC6504633|XP_001966497.1|DANA	LOC108103316|XP_017064235.1|DEUG
OG0008044	LOC6508046|XP_014760991.1|DANA	LOC108103673|XP_017064721.1|DEUG
OG0008045	LOC6504972|XP_001965711.1|DANA	LOC108118287|XP_017086377.1|DEUG
OG0008046	LOC6501107|XP_001954561.1|DANA	LOC108117170|XP_017084940.1|DEUG
OG0008047	LOC6499295|XP_014766002.1|DANA	LOC108110167|XP_017074579.1|DEUG
OG0008048	LOC6499476|XP_001954559.1|DANA	LOC108117228|XP_017085049.1|DEUG
OG0008049	LOC6501287|XP_001954926.3|DANA	LOC108110233|XP_017074708.1|DEUG
OG0008050	LOC6501018|XP_001954384.2|DANA	LOC108113589|XP_017079724.1|DEUG
OG0008051	LOC6500657|XP_001953664.1|DANA	LOC108117236|XP_017085060.1|DEUG
OG0008052	LOC6501327|XP_001955002.1|DANA	LOC108116314|XP_017083593.1|DEUG
OG0008053	LOC6502724|XP_001964342.1|DANA	LOC108118343|XP_017086475.1|DEUG
OG0008054	LOC6504846|XP_032309049.1|DANA	LOC108105448|XP_017067524.1|DEUG
OG0008055	LOC6504441|XP_001966976.3|DANA	LOC108111884|XP_017077007.1|DEUG
OG0008056	LOC6499633|XP_001954258.1|DANA	LOC108102429|XP_017062896.1|DEUG
OG0008057	LOC6499131|XP_001955241.1|DANA	LOC108115362|XP_017082278.1|DEUG
OG0008058	LOC6500270|XP_001952903.1|DANA	LOC108111667|XP_017076688.1|DEUG
OG0008059	LOC6503391|XP_001967518.1|DANA	LOC108115336|XP_017082239.1|DEUG
OG0008060	LOC6501029|XP_001954417.1|DANA	LOC108116335|XP_017083639.1|DEUG
OG0008061	LOC6503873|XP_001963756.1|DANA	LOC108117434|XP_017085338.1|DEUG
OG0008062	LOC6503724|XP_001963853.1|DANA	LOC108110100|XP_017074482.1|DEUG
OG0008063	LOC6500737|XP_001953818.2|DANA	LOC108111786|XP_017076861.1|DEUG
OG0008064	LOC6502590|XP_032311986.1|DANA	LOC108103624|XP_017064658.1|DEUG
OG0008065	LOC6504572|XP_001966602.2|DANA	LOC108109756|XP_017073917.1|DEUG
OG0008066	LOC26514261|XP_014761214.1|DANA	LOC108102397|XP_017062827.1|DEUG
OG0008067	LOC6504263|XP_001967370.1|DANA	LOC108102947|XP_017063712.1|DEUG
OG0008068	LOC6504258|XP_032308840.1|DANA	LOC108103027|XP_017063843.1|DEUG
OG0008069	LOC6499499|XP_001954502.2|DANA	LOC108105624|XP_017067798.1|DEUG
OG0008070	LOC6501105|XP_014766892.1|DANA	LOC108117229|XP_017085052.1|DEUG
OG0008071	LOC6504028|XP_001964033.2|DANA	LOC108103287|XP_017064187.1|DEUG
OG0008072	LOC6502904|XP_001963621.1|DANA	LOC108103753|XP_017064853.1|DEUG
OG0008073	LOC6505241|XP_001965607.1|DANA	LOC108115225|XP_017082069.1|DEUG
OG0008075	LOC6496120|XP_014763636.1|DANA	LOC108112159|XP_017077397.1|DEUG
OG0008076	LOC6504869|XP_001966486.1|DANA	LOC108103306|XP_017064218.1|DEUG
OG0008077	LOC6498892|XP_001955732.1|DANA	LOC108114969|XP_017081670.1|DEUG
OG0008078	LOC26514187|XP_014761360.1|DANA	LOC108103247|XP_017064139.1|DEUG
OG0008079	LOC6503728|XP_001963849.1|DANA	LOC108110108|XP_017074492.1|DEUG
OG0008080	LOC6504639|XP_001966490.1|DANA	LOC108103317|XP_017064236.1|DEUG
OG0008081	LOC6503497|XP_001964269.1|DANA	LOC108103639|XP_017064679.1|DEUG
OG0008082	LOC6505928|XP_032305716.1|DANA	LOC108115781|XP_017082842.1|DEUG
OG0008083	LOC6501430|XP_014767041.1|DANA	LOC108115376|XP_017082300.1|DEUG
OG0008084	LOC6500823|XP_001953980.1|DANA	LOC108109579|XP_017073645.1|DEUG
OG0008085	LOC6498922|XP_001955672.1|DANA	LOC108113558|XP_017079640.1|DEUG
OG0008086	LOC6501431|XP_014767042.1|DANA	LOC108115338|XP_017082241.1|DEUG
OG0008087	LOC6504579|XP_001966591.2|DANA	LOC108110091|XP_017074472.1|DEUG
OG0008088	LOC6505114|XP_001965434.1|DANA	LOC108103366|XP_017064302.1|DEUG
OG0008089	LOC6492942|XP_001956699.1|DANA	LOC108102840|XP_017063522.1|DEUG
OG0008090	LOC6504792|XP_001966357.1|DANA	LOC108105538|XP_017067659.1|DEUG
OG0008091	LOC6499825|XP_001953836.1|DANA	LOC108116620|XP_017084084.1|DEUG
OG0008092	LOC6500128|XP_001953166.2|DANA	LOC108117127|XP_017084849.1|DEUG
OG0008093	LOC6502126|XP_001966160.3|DANA	LOC108117384|XP_017085272.1|DEUG
OG0008094	LOC6497949|XP_001961782.1|DANA	LOC108104091|XP_017065476.1|DEUG
OG0008095	LOC6499415|XP_001954683.3|DANA	LOC108116386|XP_017083733.1|DEUG
OG0008096	LOC6504601|XP_001966550.3|DANA	LOC108118523|XP_017086760.1|DEUG
OG0008097	LOC6501890|XP_032308110.1|DANA	LOC108118079|XP_017086111.1|DEUG
OG0008098	LOC6507818|XP_001956410.1|DANA	LOC108106008|XP_017068342.1|DEUG
OG0008099	LOC6493202|XP_001957254.1|DANA	LOC108114326|XP_017080733.1|DEUG
OG0008100	LOC6503399|XP_032312329.1|DANA	LOC108117505|XP_017085477.1|DEUG
OG0008101	LOC6505214|XP_032307829.1|DANA	LOC108102956|XP_017063736.1|DEUG
OG0008102	LOC26514712|XP_014767323.1|DANA	LOC108116320|XP_017083616.1|DEUG
OG0008103	LOC6498793|XP_001967267.1|DANA	LOC108103780|XP_017064900.1|DEUG
OG0008104	LOC6506714|XP_001957380.1|DANA	LOC108118253|XP_017086332.1|DEUG
OG0008105	LOC6499690|XP_032312052.1|DANA	LOC108116165|XP_017083390.1|DEUG
OG0008106	LOC6493868|XP_001958589.1|DANA	LOC108116741|XP_017084248.1|DEUG
OG0008107	LOC6501171|XP_001954687.2|DANA	LOC108116502|XP_017083924.1|DEUG
OG0008108	LOC6504670|XP_001966439.1|DANA	LOC108105447|XP_017067523.1|DEUG
OG0008109	LOC6503800|XP_001963721.2|DANA	LOC108110329|XP_017074849.1|DEUG
OG0008110	LOC6508747|XP_001963597.1|DANA	LOC108117586|XP_017085579.1|DEUG
OG0008111	LOC6504138|XP_001964258.1|DANA	LOC108105489|XP_017067597.1|DEUG
OG0008112	LOC6504858|XP_032309001.1|DANA	LOC108104370|XP_017065872.1|DEUG
OG0008113	LOC6504074|XP_001964128.1|DANA	LOC108103841|XP_017065019.1|DEUG
OG0008114	LOC6503574|XP_001964129.1|DANA	LOC108103800|XP_017064970.1|DEUG
OG0008115	LOC6503071|XP_032308882.1|DANA	LOC108103420|XP_017064366.1|DEUG
OG0008116	LOC6503034|XP_032308914.1|DANA	LOC108103421|XP_017064376.1|DEUG
OG0008117	LOC6503168|XP_001963566.3|DANA	LOC108105019|XP_017066904.1|DEUG
OG0008118	LOC6504607|XP_001966536.2|DANA	LOC108105491|XP_017067599.1|DEUG
OG0008119	LOC6503129|XP_001963477.1|DANA	LOC108105008|XP_017066877.1|DEUG
OG0008120	LOC6503007|XP_001963425.3|DANA	LOC108111864|XP_017076978.1|DEUG
OG0008121	LOC6496233|XP_001960508.1|DANA	LOC108113381|XP_017079442.1|DEUG
OG0008122	LOC6504107|XP_001964191.1|DANA	LOC108109755|XP_017073913.1|DEUG
OG0008123	LOC6503010|XP_001963417.1|DANA	LOC108103266|XP_017064166.1|DEUG
OG0008124	LOC6504879|XP_032309259.1|DANA	LOC108105501|XP_017067614.1|DEUG
OG0008125	LOC6508049|XP_001966006.3|DANA	LOC108110301|XP_017074798.1|DEUG
OG0008126	LOC6503606|XP_014760994.2|DANA	LOC108103201|XP_017064079.1|DEUG
OG0008127	LOC6504933|XP_001966611.1|DANA	LOC108109726|XP_017073861.1|DEUG
OG0008128	LOC6504894|XP_001966546.1|DANA	LOC108110113|XP_017074499.1|DEUG
OG0008129	LOC6503942|XP_001963887.2|DANA	LOC108103252|XP_017064146.1|DEUG
OG0008130	LOC6503158|XP_001963540.2|DANA	LOC108105060|XP_017066968.1|DEUG
OG0008131	LOC6504667|XP_001966443.3|DANA	LOC108105505|XP_017067616.1|DEUG
OG0008132	LOC6503434|XP_001967471.1|DANA	LOC108116681|XP_017084171.1|DEUG
OG0008133	LOC6504007|XP_001963993.1|DANA	LOC108103881|XP_017065098.1|DEUG
OG0008134	LOC6503607|XP_032308491.1|DANA	LOC108103254|XP_017064148.1|DEUG
OG0008135	LOC6499634|XP_014766156.1|DANA	LOC108109497|XP_017073524.1|DEUG
OG0008136	LOC6497241|XP_001962492.2|DANA	LOC108102582|XP_017063162.1|DEUG
OG0008137	LOC6503550|XP_001964176.2|DANA	LOC108110285|XP_017074769.1|DEUG
OG0008138	LOC6506796|XP_001957221.2|DANA	LOC108114439|XP_017080921.1|DEUG
OG0008139	LOC6494052|XP_001961076.1|DANA	LOC108112040|XP_017077281.1|DEUG
OG0008140	LOC6502221|XP_001966007.1|DANA	LOC108110302|XP_017074799.1|DEUG
OG0008141	LOC6505024|XP_001965613.1|DANA	LOC108111871|XP_017076984.1|DEUG
OG0008142	LOC6503119|XP_001963457.1|DANA	LOC108105081|XP_017066993.1|DEUG
OG0008143	LOC6499255|XP_001955014.1|DANA	LOC108115224|XP_017082068.1|DEUG
OG0008144	LOC6495937|XP_001959888.1|DANA	LOC108112549|XP_017077974.1|DEUG
OG0008145	LOC6503593|XP_032308443.1|DANA	LOC108103931|XP_017065174.1|DEUG
OG0008146	LOC6503823|XP_001963672.1|DANA	LOC108104924|XP_017066765.1|DEUG
OG0008147	LOC6503626|XP_001964040.1|DANA	LOC108104922|XP_017066761.1|DEUG
OG0008148	LOC6503014|XP_032308971.1|DANA	LOC108103216|XP_017064100.1|DEUG
OG0008149	LOC6503535|XP_001964198.1|DANA	LOC108109742|XP_017073891.1|DEUG
OG0008150	LOC6503103|XP_001963427.1|DANA	LOC108111880|XP_017076999.1|DEUG
OG0008151	LOC6503804|XP_032308605.1|DANA	LOC108105351|XP_017067352.1|DEUG
OG0008152	LOC6504857|XP_032309058.1|DANA	LOC108104398|XP_017065930.1|DEUG
OG0008153	LOC6494772|XP_001959697.1|DANA	LOC108107377|XP_017070376.1|DEUG
OG0008154	LOC6507809|XP_001956390.1|DANA	LOC108105939|XP_017068223.1|DEUG
OG0008155	LOC6507907|XP_001956576.1|DANA	LOC108114545|XP_017081079.1|DEUG
OG0008156	LOC6505618|XP_001964588.2|DANA	LOC108109368|XP_017073334.1|DEUG
OG0008157	LOC6500305|XP_001952936.1|DANA	LOC108113802|XP_017079999.1|DEUG
OG0008158	LOC6502134|XP_001966144.1|DANA	LOC108103925|XP_017065166.1|DEUG
OG0008159	LOC26514406|XP_014765616.1|DANA	LOC108108506|XP_017072064.1|DEUG
OG0008160	LOC6495456|XP_032307077.1|DANA	LOC108109080|XP_017072931.1|DEUG
OG0008162	LOC6505224|XP_001965578.1|DANA	LOC108103168|XP_017064043.1|DEUG
OG0008163	LOC6506631|XP_001957505.1|DANA	LOC108107747|XP_017070897.1|DEUG
OG0008164	LOC6504691|XP_001966394.1|DANA	LOC108102420|XP_017062884.1|DEUG
OG0008165	LOC6504877|XP_032309287.1|DANA	LOC108103298|XP_017064209.1|DEUG
OG0008166	LOC6502158|XP_001966107.1|DANA	LOC108103946|XP_017065197.1|DEUG
OG0008167	LOC6504063|XP_032308498.1|DANA	LOC108103935|XP_017065180.1|DEUG
OG0008168	LOC6503591|XP_001964102.1|DANA	LOC108103933|XP_017065179.1|DEUG
OG0008169	LOC6504775|XP_032309109.1|DANA	LOC108105473|XP_017067574.1|DEUG
OG0008170	LOC6495670|XP_001959353.1|DANA	LOC108106613|XP_017069302.1|DEUG
OG0008171	LOC6503684|XP_032308548.1|DANA	LOC108117425|XP_017085327.1|DEUG
OG0008172	LOC6499296|XP_001954923.1|DANA	LOC108110243|XP_017074719.1|DEUG
OG0008173	LOC6498376|XP_001962669.1|DANA	LOC108103405|XP_017064352.1|DEUG
OG0008174	LOC6496557|XP_001961141.1|DANA	LOC108106418|XP_017068930.1|DEUG
OG0008175	LOC6501989|XP_001966827.3|DANA	LOC108103187|XP_017064063.1|DEUG
OG0008176	LOC6504896|XP_032309263.1|DANA	LOC108118522|XP_017086757.1|DEUG
OG0008177	LOC6503600|XP_001964082.1|DANA	LOC108103698|XP_017064783.1|DEUG
OG0008178	LOC6503937|XP_001963877.1|DANA	LOC108103936|XP_017065182.1|DEUG
OG0008179	LOC6502985|XP_001963468.1|DANA	LOC108110111|XP_017074497.1|DEUG
OG0008180	LOC6504706|XP_001966356.1|DANA	LOC108105523|XP_017067638.1|DEUG
OG0008181	LOC6504791|XP_001966355.1|DANA	LOC108105524|XP_017067639.1|DEUG
OG0008182	LOC6495413|XP_001958787.1|DANA	LOC108104549|XP_017066179.1|DEUG
OG0008183	LOC6494254|XP_032306476.1|DANA	LOC108107454|XP_017070492.1|DEUG
OG0008184	LOC26515528|XP_014762444.2|DANA	LOC108110943|XP_017075726.1|DEUG
OG0008185	LOC6500285|XP_001952887.1|DANA	LOC108109363|XP_017073321.1|DEUG
OG0008186	LOC6494136|XP_001960894.1|DANA	LOC108112988|XP_017078888.1|DEUG
OG0008187	LOC6496428|XP_001960893.1|DANA	LOC108112996|XP_017078895.1|DEUG
OG0008188	LOC6506647|XP_001965220.1|DANA	LOC108102621|XP_017063218.1|DEUG
OG0008189	LOC6498427|XP_001962793.1|DANA	LOC108110888|XP_017075634.1|DEUG
OG0008190	LOC6507077|XP_001956707.2|DANA	LOC108102875|XP_017063572.1|DEUG
OG0008191	LOC6503962|XP_001963924.3|DANA	LOC108118520|XP_017086755.1|DEUG
OG0008192	LOC6502980|XP_001963478.1|DANA	LOC108105007|XP_017066874.1|DEUG
OG0008193	LOC6504523|XP_014759487.1|DANA	LOC108117680|XP_017085697.1|DEUG
OG0008194	LOC6497715|XP_001961499.1|DANA	LOC108105860|XP_017068123.1|DEUG
OG0008195	LOC26514078|XP_032307155.1|DANA	LOC108106239|XP_017068654.1|DEUG
OG0008196	LOC6496369|XP_001960777.3|DANA	LOC108112941|XP_017078826.1|DEUG
OG0008197	LOC6507830|XP_001956433.3|DANA	LOC108106004|XP_017068335.1|DEUG
OG0008198	LOC6504721|XP_001966334.3|DANA	LOC108105458|XP_017067546.1|DEUG
OG0008199	LOC6501837|XP_001966829.1|DANA	LOC108103166|XP_017064039.1|DEUG
OG0008200	LOC6496616|XP_001961271.1|DANA	LOC108113137|XP_017079133.1|DEUG
OG0008201	LOC6507153|XP_001956578.1|DANA	LOC108114544|XP_017081078.1|DEUG
OG0008202	LOC6507918|XP_014765510.1|DANA	LOC108114434|XP_017080914.1|DEUG
OG0008203	LOC6507449|XP_001955989.1|DANA	LOC108102819|XP_017063490.1|DEUG
OG0008204	LOC6503751|XP_001963808.1|DANA	LOC108103263|XP_017064164.1|DEUG
OG0008205	LOC6506121|XP_001958507.1|DANA	LOC108117264|XP_017085110.1|DEUG
OG0008206	LOC6493234|XP_001957323.1|DANA	LOC108117353|XP_017085217.1|DEUG
OG0008207	LOC6506746|XP_032309621.1|DANA	LOC108114198|XP_017080505.1|DEUG
OG0008208	LOC6495887|XP_032306443.1|DANA	LOC108113379|XP_017079438.1|DEUG
OG0008209	LOC6506840|XP_032309526.1|DANA	LOC108107579|XP_017070628.1|DEUG
OG0008210	LOC6506119|XP_032309994.1|DANA	LOC108105928|XP_017068198.1|DEUG
OG0008211	LOC6496960|XP_001963051.1|DANA	LOC108111153|XP_017076013.1|DEUG
OG0008212	LOC6506347|XP_001958058.1|DANA	LOC108108774|XP_017072433.1|DEUG
OG0008213	LOC6504767|XP_032309064.1|DANA	LOC108105433|XP_017067504.1|DEUG
OG0008214	LOC6507316|XP_001956257.1|DANA	LOC108107772|XP_017070951.1|DEUG
OG0008215	LOC6504490|XP_032308334.1|DANA	LOC108103503|XP_017064504.1|DEUG
OG0008216	LOC6507940|XP_001956652.1|DANA	LOC108114359|XP_017080795.1|DEUG
OG0008217	LOC6502984|XP_014761274.1|DANA	LOC108105096|XP_017067018.1|DEUG
OG0008218	LOC26515584|XP_014764143.1|DANA	LOC108112658|XP_017078279.1|DEUG
OG0008219	LOC6501950|XP_032308354.1|DANA	LOC108116448|XP_017083887.1|DEUG
OG0008220	LOC6503176|XP_001963583.1|DANA	LOC108117603|XP_017085612.1|DEUG
OG0008221	LOC6497868|XP_014761858.1|DANA	LOC108105660|XP_017067835.1|DEUG
OG0008222	LOC6493860|XP_001958576.1|DANA	LOC108116777|XP_017084299.1|DEUG
OG0008223	LOC6493609|XP_001958096.1|DANA	LOC108104289|XP_017065749.1|DEUG
OG0008224	LOC6493229|XP_001957312.1|DANA	LOC108114196|XP_017080500.1|DEUG
OG0008225	LOC6502239|XP_001966045.1|DANA	LOC108109971|XP_017074280.1|DEUG
OG0008226	LOC6503773|XP_001963770.1|DANA	LOC108103695|XP_017064778.1|DEUG
OG0008227	LOC6505926|XP_001964629.3|DANA	LOC108115742|XP_017082802.1|DEUG
OG0008228	LOC6506009|XP_032312371.1|DANA	LOC108111374|XP_017076295.1|DEUG
OG0008229	LOC6500240|XP_014766429.1|DANA	LOC108117493|XP_017085457.1|DEUG
