Orthogroup	DANA.longest_only	DBIA.longest_only
OG0011379	LOC6501932|XP_001966716.2|DANA	LOC108035778|XP_016966979.1|DBIA
OG0011380	LOC6503717|XP_001963870.1|DANA	LOC108021985|XP_016946314.1|DBIA
OG0011381	LOC6503718|XP_001963869.1|DANA	LOC108022005|XP_016946333.1|DBIA
OG0011382	LOC6503902|XP_001963812.1|DANA	LOC108026643|XP_016953158.1|DBIA
OG0011383	LOC26513710|XP_014761210.1|DANA	LOC108022008|XP_016946337.1|DBIA
OG0011384	LOC26515176|XP_032308715.1|DANA	LOC108033064|XP_016962713.1|DBIA
OG0011385	LOC6496733|XP_001967352.1|DANA	LOC108032453|XP_016961768.1|DBIA
OG0011387	LOC6504079|XP_001964135.1|DANA	LOC108027880|XP_016955025.1|DBIA
OG0011388	LOC6507701|XP_001956170.3|DANA	LOC108034473|XP_016964846.1|DBIA
OG0011389	LOC6507336|XP_001956221.1|DANA	LOC108035543|XP_016966701.1|DBIA
OG0011390	LOC6507256|XP_001956376.1|DANA	LOC108034698|XP_016965128.1|DBIA
OG0011391	LOC6507826|XP_001956424.1|DANA	LOC108034525|XP_016964938.1|DBIA
OG0011392	LOC26514894|XP_014765678.1|DANA	LOC108034585|XP_016965007.1|DBIA
OG0011393	LOC6493273|XP_001957417.1|DANA	LOC108034886|XP_016965585.1|DBIA
OG0011394	LOC6493388|XP_001957652.2|DANA	LOC108035134|XP_016966065.1|DBIA
OG0011395	LOC6506539|XP_001957689.3|DANA	LOC108027970|XP_016955084.1|DBIA
OG0011396	LOC6502783|XP_001957733.1|DANA	LOC108034844|XP_016965464.1|DBIA
OG0011397	LOC6493543|XP_014764435.1|DANA	LOC108028079|XP_016955211.1|DBIA
OG0011398	LOC6493612|XP_001958104.1|DANA	LOC108034441|XP_016964815.1|DBIA
OG0011399	LOC6506268|XP_001958227.3|DANA	LOC108028173|XP_016955325.1|DBIA
OG0011400	LOC26513855|XP_014765540.1|DANA	LOC108028488|XP_016955847.1|DBIA
OG0011401	LOC6502773|XP_001958304.1|DANA	LOC108035688|XP_016966894.1|DBIA
OG0011402	LOC26515600|XP_032310999.1|DANA	LOC108036695|XP_016968474.1|DBIA
OG0011403	LOC26514041|XP_014760635.1|DANA	LOC108032520|XP_016961843.1|DBIA
OG0011404	LOC6504206|XP_001965157.1|DANA	LOC108033554|XP_016963389.1|DBIA
OG0011405	LOC6504181|XP_001965174.2|DANA	LOC108033448|XP_016963270.1|DBIA
OG0011406	LOC6506499|XP_001965187.1|DANA	LOC108034363|XP_016964740.1|DBIA
OG0011407	LOC6506918|XP_001965274.3|DANA	LOC108034323|XP_016964683.1|DBIA
OG0011408	LOC6503643|XP_001965276.1|DANA	LOC108033280|XP_016963036.1|DBIA
OG0011409	LOC6503382|XP_001965333.1|DANA	LOC108029305|XP_016956997.1|DBIA
OG0011410	LOC6497011|XP_001962930.1|DANA	LOC108033854|XP_016963983.1|DBIA
OG0011411	LOC6498441|XP_001962827.1|DANA	LOC108033234|XP_016962988.1|DBIA
OG0011412	LOC6502419|XP_001962713.1|DANA	LOC108026953|XP_016953659.1|DBIA
OG0011427	LOC116655218|XP_032308654.1|DANA, LOC26514358|XP_014759103.2|DANA, LOC116655217|XP_032308653.1|DANA	LOC108036637|XP_016968403.1|DBIA
OG0011440	LOC6505180|XP_001965490.2|DANA	LOC108033149|XP_016962863.1|DBIA
OG0011444	LOC6494423|XP_032306816.1|DANA	LOC108022248|XP_016946596.1|DBIA
OG0011445	LOC6504862|XP_001966473.1|DANA	LOC108023445|XP_016948425.1|DBIA
OG0011446	LOC6498842|XP_032312383.1|DANA	LOC108026996|XP_016953685.1|DBIA
OG0011450	LOC6502224|XP_001966016.2|DANA	LOC108021954|XP_016946272.1|DBIA
OG0011451	LOC6503933|XP_001963867.1|DANA	LOC108028861|XP_016956339.1|DBIA
OG0011452	LOC6501961|XP_001966767.3|DANA	LOC108027499|XP_016954431.1|DBIA
OG0011453	LOC6502712|XP_001967300.2|DANA	LOC108027537|XP_016954470.1|DBIA
OG0011454	LOC26515454|XP_014762434.1|DANA	LOC108033545|XP_016963380.1|DBIA
OG0011455	LOC116655997|XP_032310899.1|DANA, LOC6498398|XP_001962719.1|DANA	LOC108030531|XP_016958909.1|DBIA
OG0011456	LOC6497626|XP_001961679.1|DANA	LOC108033488|XP_016963316.1|DBIA
OG0011458	LOC6493458|XP_001957795.1|DANA	LOC108034461|XP_016964834.1|DBIA
OG0011459	LOC116656271|XP_032311615.1|DANA	LOC108036550|XP_016968273.1|DBIA
OG0011461	LOC6495668|XP_032306701.1|DANA	LOC108026564|XP_016953004.1|DBIA
OG0011463	LOC6496295|XP_032306727.1|DANA	LOC108036302|XP_016967802.1|DBIA
OG0011464	LOC6501166|XP_001954682.2|DANA	LOC108025137|XP_016950899.1|DBIA
OG0011465	LOC26513719|XP_014767202.1|DANA	LOC108032860|XP_016962350.1|DBIA
OG0011466	LOC116655049|XP_032307924.1|DANA	LOC108030949|XP_016959637.1|DBIA
OG0011467	LOC26514040|XP_014767239.1|DANA	LOC108031340|XP_016960093.1|DBIA
OG0011468	LOC6502671|XP_001954369.1|DANA	LOC108026115|XP_016952304.1|DBIA
OG0011469	LOC116654553|XP_032305699.1|DANA	LOC108024394|XP_016949794.1|DBIA
OG0011470	LOC6502610|XP_001955564.2|DANA	LOC108024409|XP_016949813.1|DBIA
OG0011471	LOC6496571|XP_001961179.1|DANA	LOC108029916|XP_016957898.1|DBIA
OG0011472	LOC6496569|XP_001961174.1|DANA	LOC108029862|XP_016957841.1|DBIA
OG0011473	LOC6494030|XP_001961115.1|DANA	LOC108029621|XP_016957495.1|DBIA
OG0011474	LOC26514020|XP_014763966.1|DANA	LOC108022507|XP_016946964.1|DBIA
OG0011475	LOC26515408|XP_014764126.1|DANA	LOC108029996|XP_016957999.1|DBIA
OG0011476	LOC26514332|XP_014763999.1|DANA	LOC108026357|XP_016952752.1|DBIA
OG0011477	LOC6494933|XP_001959370.1|DANA	LOC108022417|XP_016946793.1|DBIA
OG0011478	LOC26514443|XP_014764017.1|DANA, LOC6495590|XP_001959157.2|DANA	LOC108022328|XP_016946678.1|DBIA
OG0011479	LOC26513723|XP_014763931.1|DANA	LOC108022317|XP_016946665.1|DBIA
OG0011480	LOC6495453|XP_001958876.2|DANA	LOC108029539|XP_016957339.1|DBIA
OG0011481	LOC6502552|XP_032306924.1|DANA	LOC108029583|XP_016957437.1|DBIA
OG0011482	LOC6498155|XP_001962198.2|DANA	LOC108033456|XP_016963282.1|DBIA
OG0011483	LOC6497502|XP_001961950.2|DANA	LOC108036166|XP_016967645.1|DBIA
OG0011484	LOC6497521|XP_001961914.1|DANA	LOC108034121|XP_016964397.1|DBIA
OG0011485	LOC6497706|XP_001961518.1|DANA	LOC108028964|XP_016956491.1|DBIA
OG0011486	LOC6497742|XP_001961441.2|DANA	LOC108032685|XP_016962151.1|DBIA
OG0011487	LOC6504987|XP_001965682.1|DANA	LOC108033028|XP_016962644.1|DBIA
OG0011488	LOC116655047|XP_032307915.1|DANA	LOC108025605|XP_016951630.1|DBIA
OG0011489	LOC6504519|XP_001967059.1|DANA	LOC108027551|XP_016954505.1|DBIA
OG0011490	LOC6503672|XP_001963957.1|DANA	LOC108035992|XP_016967348.1|DBIA
OG0011491	LOC6503910|XP_001963826.2|DANA	LOC108026057|XP_016952244.1|DBIA
OG0011492	LOC6503772|XP_032308613.1|DANA	LOC108024133|XP_016949404.1|DBIA
OG0011493	LOC6503817|XP_001963688.1|DANA	LOC108022009|XP_016946338.1|DBIA
OG0011494	LOC26514464|XP_014761218.2|DANA	LOC108033065|XP_016962714.1|DBIA
OG0011495	LOC6507262|XP_001956368.1|DANA	LOC108022237|XP_016946584.1|DBIA
OG0011496	LOC6507222|XP_001956443.1|DANA	LOC108035400|XP_016966508.1|DBIA
OG0011497	LOC6493272|XP_001957415.1|DANA	LOC108034887|XP_016965586.1|DBIA
OG0011498	LOC6506469|XP_001957816.1|DANA	LOC108034634|XP_016965060.1|DBIA
OG0011499	LOC6502846|XP_001958110.1|DANA	LOC108035111|XP_016966030.1|DBIA
OG0011500	LOC6506142|XP_001958465.1|DANA	LOC108030781|XP_016959323.1|DBIA
OG0011501	LOC6503322|XP_032311369.1|DANA	LOC108035291|XP_016966350.1|DBIA
OG0011502	LOC6498531|XP_032311113.1|DANA	LOC108033739|XP_016963790.1|DBIA
OG0011503	LOC6497012|XP_001962929.1|DANA	LOC108034705|XP_016965137.1|DBIA
OG0011504	LOC6497125|XP_001962705.2|DANA	LOC108033532|XP_016963366.1|DBIA
OG0011540	LOC6503812|XP_001963696.3|DANA	LOC108022001|XP_016946328.1|DBIA
OG0011545	LOC6493544|XP_001957970.1|DANA	LOC108027985|XP_016955099.1|DBIA
OG0011546	LOC6507139|XP_001956604.1|DANA	LOC108035630|XP_016966815.1|DBIA
OG0011547	LOC6507921|XP_014765511.2|DANA	LOC108034661|XP_016965089.1|DBIA
OG0011548	LOC6499935|XP_014766282.1|DANA	LOC108031312|XP_016960046.1|DBIA
OG0011549	LOC6500204|XP_001953030.1|DANA	LOC108026456|XP_016952886.1|DBIA
OG0011550	LOC116654498|XP_032305431.1|DANA	LOC108027013|XP_016953700.1|DBIA
OG0011551	LOC116654496|XP_032305405.1|DANA	LOC108023819|XP_016948955.1|DBIA
OG0011552	LOC116654559|XP_032305710.1|DANA	LOC108032041|XP_016961342.1|DBIA
OG0011553	LOC26515345|XP_014767417.1|DANA	LOC108027321|XP_016954214.1|DBIA
OG0011554	LOC6500994|XP_001954316.1|DANA	LOC108024954|XP_016950676.1|DBIA
OG0011555	LOC6499273|XP_001954980.2|DANA	LOC108026410|XP_016952826.1|DBIA
OG0011556	LOC116656595|XP_032312333.1|DANA	LOC108024279|XP_016949666.1|DBIA
OG0011557	LOC26514850|XP_014767346.1|DANA	LOC108032853|XP_016962342.1|DBIA
OG0011558	LOC6494175|XP_001960825.2|DANA	LOC108022134|XP_016946465.1|DBIA, LOC108022133|XP_016946464.1|DBIA
OG0011559	LOC6496374|XP_001960785.1|DANA	LOC108026613|XP_016953086.1|DBIA
OG0011560	LOC6496293|XP_001960630.1|DANA	LOC108036293|XP_016967793.1|DBIA
OG0011561	LOC6494370|XP_001960445.1|DANA	LOC108022224|XP_016946570.1|DBIA
OG0011562	LOC6494528|XP_001960167.1|DANA	LOC108022674|XP_016947233.1|DBIA
OG0011563	LOC26514619|XP_014764033.2|DANA	LOC108022490|XP_016946933.1|DBIA
OG0011564	LOC26515310|XP_014764120.2|DANA	LOC108026524|XP_016952959.1|DBIA
OG0011565	LOC26514755|XP_014764046.1|DANA	LOC108022750|XP_016947336.1|DBIA
OG0011566	LOC6495640|XP_001959279.1|DANA	LOC108022535|XP_016947003.1|DBIA
OG0011567	LOC6495450|XP_001958868.1|DANA	LOC108029430|XP_016957164.1|DBIA
OG0011568	LOC6495230|XP_001958798.1|DANA	LOC108029569|XP_016957414.1|DBIA
OG0011569	LOC6495379|XP_001958705.1|DANA	LOC108022278|XP_016946626.1|DBIA
OG0011571	LOC26514253|XP_014762309.1|DANA	LOC108033273|XP_016963029.1|DBIA, LOC108029454|XP_016957196.1|DBIA
OG0011572	LOC6497627|XP_001961678.2|DANA	LOC108033480|XP_016963307.1|DBIA
OG0011573	LOC26514063|XP_014762295.1|DANA	LOC108033584|XP_016963418.1|DBIA
OG0011574	LOC26514004|XP_014762284.1|DANA	LOC108033671|XP_016963604.1|DBIA
OG0011575	LOC6504537|XP_001967092.3|DANA	LOC108027538|XP_016954471.1|DBIA
OG0011576	LOC6503822|XP_001963676.1|DANA	LOC108021995|XP_016946324.1|DBIA
OG0011577	LOC6504130|XP_001964243.2|DANA	LOC108023324|XP_016948117.1|DBIA
OG0011579	LOC116655387|XP_032309139.1|DANA	LOC108025561|XP_016951581.1|DBIA
OG0011580	LOC6502818|XP_001955924.2|DANA	LOC108034710|XP_016965140.1|DBIA
OG0011581	LOC6507397|XP_001956094.1|DANA	LOC108030099|XP_016958278.1|DBIA
OG0011582	LOC6507283|XP_001956316.1|DANA	LOC108035384|XP_016966479.1|DBIA
OG0011583	LOC6507245|XP_001956400.1|DANA	LOC108035075|XP_016965957.1|DBIA
OG0011584	LOC116655777|XP_032309941.1|DANA	LOC108030541|XP_016958922.1|DBIA
OG0011585	LOC6493136|XP_001957121.1|DANA	LOC108034668|XP_016965095.1|DBIA
OG0011586	LOC6493173|XP_032310350.1|DANA	LOC108035012|XP_016965845.1|DBIA
OG0011587	LOC6506403|XP_014760550.1|DANA	LOC108033256|XP_016963011.1|DBIA, LOC108033408|XP_016963218.1|DBIA
OG0011588	LOC6498378|XP_001962673.1|DANA	LOC108034161|XP_016964457.1|DBIA
OG0011611	LOC6501449|XP_001955281.2|DANA	LOC108031948|XP_016961221.1|DBIA
OG0011630	LOC26514200|XP_014759492.2|DANA	LOC108023418|XP_016948382.1|DBIA
OG0011631	LOC6504647|XP_001966479.1|DANA	LOC108023580|XP_016948663.1|DBIA
OG0011632	LOC6497534|XP_001961889.2|DANA	LOC108033522|XP_016963355.1|DBIA
OG0011633	LOC26513984|XP_014765558.1|DANA	LOC108030809|XP_016959393.1|DBIA
OG0011635	LOC6492923|XP_014764151.1|DANA	LOC108028353|XP_016955599.1|DBIA
OG0011636	LOC26515069|XP_014764085.1|DANA	LOC108026607|XP_016953070.1|DBIA
OG0011637	LOC26515367|XP_032306637.1|DANA	LOC108022802|XP_016947424.1|DBIA
OG0011641	LOC116654588|XP_032305868.1|DANA	LOC108027247|XP_016954088.1|DBIA
OG0011642	LOC116655844|XP_032310275.1|DANA, LOC6506086|XP_001958585.2|DANA	LOC108030798|XP_016959369.1|DBIA
OG0011643	LOC6496291|XP_001960628.1|DANA	LOC108036195|XP_016967674.1|DBIA
OG0011644	LOC6494696|XP_014762923.1|DANA	LOC108022751|XP_016947337.1|DBIA
OG0011645	LOC26514680|XP_032307207.1|DANA	LOC108029493|XP_016957252.1|DBIA
OG0011646	LOC6495444|XP_001958860.1|DANA	LOC108029588|XP_016957442.1|DBIA
OG0011647	LOC116654966|XP_032307708.1|DANA	LOC108032792|XP_016962285.1|DBIA
OG0011648	LOC26513679|XP_014762258.1|DANA	LOC108033328|XP_016963103.1|DBIA
OG0011649	LOC116655117|XP_032308234.1|DANA	LOC108027524|XP_016954456.1|DBIA
OG0011650	LOC6498765|XP_001967252.1|DANA	LOC108027549|XP_016954501.1|DBIA
OG0011651	LOC26513670|XP_014761209.1|DANA	LOC108024115|XP_016949384.1|DBIA
OG0011652	LOC6503893|XP_001963797.1|DANA	LOC108034871|XP_016965599.1|DBIA
OG0011653	LOC6502498|XP_001964250.3|DANA, LOC6503505|XP_001964251.1|DANA, LOC6503506|XP_001964249.1|DANA	LOC108023232|XP_016947995.1|DBIA
OG0011656	LOC26515074|XP_032310686.1|DANA	LOC108027737|XP_016954782.1|DBIA
OG0011657	LOC6493097|XP_032309602.1|DANA	LOC108035177|XP_016966133.1|DBIA
OG0011658	LOC116655791|XP_032310020.1|DANA	LOC108035024|XP_016965857.1|DBIA
OG0011659	LOC26514912|XP_014765683.1|DANA	LOC108034423|XP_016964797.1|DBIA
OG0011660	LOC6493613|XP_001958106.1|DANA	LOC108035113|XP_016966032.1|DBIA
OG0011661	LOC116655866|XP_032310458.1|DANA	LOC108028141|XP_016955286.1|DBIA
OG0011662	LOC6506212|XP_014764667.1|DANA	LOC108035901|XP_016967151.1|DBIA
OG0011663	LOC26513709|XP_014765523.1|DANA	LOC108035959|XP_016967256.1|DBIA
OG0011664	LOC26514789|XP_014765664.1|DANA	LOC108030745|XP_016959280.1|DBIA
OG0011665	LOC6497009|XP_001962937.1|DANA	LOC108034231|XP_016964571.1|DBIA
OG0011724	LOC6506371|XP_001965160.2|DANA	LOC108033564|XP_016963398.1|DBIA
OG0011726	LOC6506725|XP_014764885.2|DANA	LOC108030697|XP_016959223.1|DBIA
OG0011728	LOC6500486|XP_001953327.1|DANA	LOC108027438|XP_016954376.1|DBIA
OG0011729	LOC6500119|XP_001953184.1|DANA	LOC108031282|XP_016960014.1|DBIA
OG0011731	LOC6499867|XP_032309531.1|DANA	LOC108023495|XP_016948519.1|DBIA
OG0011732	LOC116654525|XP_032305615.1|DANA	LOC108024320|XP_016949711.1|DBIA
OG0011733	LOC6501309|XP_001954966.1|DANA	LOC108026099|XP_016952287.1|DBIA
OG0011734	LOC6501408|XP_032309756.1|DANA	LOC108027127|XP_016953833.1|DBIA
OG0011735	LOC6501428|XP_001955232.1|DANA	LOC108027220|XP_016954037.1|DBIA
OG0011736	LOC26513763|XP_014767209.1|DANA	LOC108030977|XP_016959666.1|DBIA
OG0011737	LOC6496576|XP_001961188.1|DANA	LOC108030001|XP_016958006.1|DBIA
OG0011738	LOC6496551|XP_001961127.3|DANA	LOC108029327|XP_016957011.1|DBIA
OG0011739	LOC26513653|XP_014763924.1|DANA	LOC108029410|XP_016957132.1|DBIA
OG0011741	LOC116654687|XP_032306107.1|DANA	LOC108029868|XP_016957847.1|DBIA
OG0011742	LOC6495202|XP_001958863.1|DANA	LOC108029584|XP_016957438.1|DBIA
OG0011743	LOC6495284|XP_001958704.2|DANA	LOC108022279|XP_016946627.1|DBIA
OG0011745	LOC6502451|XP_001962081.2|DANA	LOC108028913|XP_016956421.1|DBIA
OG0011746	LOC6497603|XP_001961729.2|DANA, LOC6497602|XP_001961730.1|DANA	LOC108033404|XP_016963214.1|DBIA
OG0011747	LOC6497922|XP_001961717.1|DANA	LOC108033582|XP_016963416.1|DBIA
OG0011748	LOC6497875|XP_001961624.1|DANA	LOC108033512|XP_016963345.1|DBIA
OG0011749	LOC26514194|XP_014762304.1|DANA	LOC108033756|XP_016963818.1|DBIA
OG0011750	LOC6497816|XP_001961506.1|DANA	LOC108033809|XP_016963921.1|DBIA
OG0011751	LOC6502443|XP_032307634.1|DANA	LOC108032425|XP_016961735.1|DBIA
OG0011752	LOC6498737|XP_032308240.1|DANA	LOC108027520|XP_016954451.1|DBIA
OG0011753	LOC6503792|XP_001963736.1|DANA	LOC108023318|XP_016948110.1|DBIA
OG0011754	LOC6503796|XP_001963730.1|DANA	LOC108022019|XP_016946352.1|DBIA
OG0011755	LOC6503076|XP_001963382.1|DANA	LOC108032956|XP_016962516.1|DBIA
OG0011758	LOC26514671|XP_032310701.1|DANA	LOC108030508|XP_016958885.1|DBIA
OG0011759	LOC6507026|XP_001956798.1|DANA	LOC108030065|XP_016958194.1|DBIA
OG0011760	LOC26514544|XP_014765637.1|DANA	LOC108030515|XP_016958893.1|DBIA
OG0011761	LOC6493292|XP_001957459.2|DANA	LOC108028574|XP_016955972.1|DBIA
OG0011762	LOC6493745|XP_001958358.1|DANA	LOC108028158|XP_016955306.1|DBIA
OG0011764	LOC6498677|XP_014762238.1|DANA	LOC108027741|XP_016954783.1|DBIA
OG0011765	LOC6496970|XP_001963026.1|DANA	LOC108033847|XP_016963970.1|DBIA
OG0011766	LOC6502472|XP_001962855.1|DANA	LOC108036711|XP_016968500.1|DBIA
OG0011767	LOC6502471|XP_032311063.1|DANA	LOC108032465|XP_016961779.1|DBIA
OG0011828	LOC6502308|XP_001966213.1|DANA	LOC108025722|XP_016951775.1|DBIA
OG0011832	LOC6499984|XP_001953489.1|DANA	LOC108024998|XP_016950743.1|DBIA
OG0011833	LOC6500226|XP_001952988.1|DANA	LOC108031270|XP_016959999.1|DBIA
OG0011834	LOC26514446|XP_014767289.1|DANA	LOC108027354|XP_016954265.1|DBIA
OG0011835	LOC6500090|XP_001953247.1|DANA	LOC108027105|XP_016953812.1|DBIA
OG0011836	LOC6499829|XP_001953826.1|DANA	LOC108027088|XP_016953793.1|DBIA
OG0011837	LOC6499750|XP_001953994.1|DANA	LOC108031015|XP_016959704.1|DBIA
OG0011838	LOC6500945|XP_001954223.1|DANA	LOC108025038|XP_016950783.1|DBIA
OG0011839	LOC26514234|XP_014767254.2|DANA	LOC108031795|XP_016961002.1|DBIA
OG0011840	LOC26514607|XP_032305630.1|DANA	LOC108025021|XP_016950766.1|DBIA
OG0011841	LOC26514428|XP_014767287.1|DANA	LOC108025985|XP_016952166.1|DBIA
OG0011842	LOC26515038|XP_014767371.1|DANA	LOC108024436|XP_016949843.1|DBIA
OG0011843	LOC6502629|XP_014767192.1|DANA	LOC108031228|XP_016959952.1|DBIA
OG0011844	LOC6501178|XP_001954703.2|DANA	LOC108032040|XP_016961340.1|DBIA
OG0011845	LOC26514551|XP_032305686.1|DANA	LOC108031585|XP_016960642.1|DBIA
OG0011846	LOC116655845|XP_032310276.1|DANA, LOC6493866|XP_001958586.1|DANA	LOC108030797|XP_016959367.1|DBIA
OG0011847	LOC26514549|XP_014764025.1|DANA	LOC108030000|XP_016958004.1|DBIA
OG0011848	LOC6496464|XP_001960959.1|DANA	LOC108022307|XP_016946656.1|DBIA
OG0011849	LOC6502581|XP_001960770.2|DANA	LOC108022496|XP_016946941.1|DBIA
OG0011850	LOC6496259|XP_001960557.2|DANA	LOC108022304|XP_016946653.1|DBIA
OG0011852	LOC6496101|XP_001960229.1|DANA	LOC108022723|XP_016947297.1|DBIA
OG0011853	LOC116654793|XP_032307240.1|DANA	LOC108022638|XP_016947182.1|DBIA
OG0011854	LOC6494592|XP_001960048.1|DANA	LOC108026573|XP_016953013.1|DBIA
OG0011855	LOC26514890|XP_032306222.1|DANA	LOC108022131|XP_016946462.1|DBIA
OG0011856	LOC6495808|XP_032306598.1|DANA	LOC108029760|XP_016957750.1|DBIA
OG0011857	LOC6495676|XP_001959366.1|DANA	LOC108022420|XP_016946795.1|DBIA
OG0011858	LOC6495117|XP_001959018.2|DANA	LOC108029451|XP_016957190.1|DBIA
OG0011859	LOC6495516|XP_001959014.1|DANA	LOC108029441|XP_016957178.1|DBIA
OG0011860	LOC6495489|XP_001958959.1|DANA	LOC108030140|XP_016958344.1|DBIA
OG0011861	LOC6495200|XP_001958869.1|DANA	LOC108029453|XP_016957195.1|DBIA
OG0011862	LOC6495446|XP_014763310.1|DANA	LOC108029580|XP_016957433.1|DBIA
OG0011863	LOC6495443|XP_001958856.2|DANA	LOC108029589|XP_016957444.1|DBIA
OG0011864	LOC6495373|XP_001958689.1|DANA	LOC108022534|XP_016947002.1|DBIA
OG0011865	LOC6495355|XP_032306787.1|DANA	LOC108026571|XP_016953011.1|DBIA
OG0011866	LOC26514911|XP_014762386.1|DANA	LOC108032332|XP_016961632.1|DBIA
OG0011867	LOC6498249|XP_001962400.2|DANA	LOC108033445|XP_016963266.1|DBIA
OG0011868	LOC6497480|XP_001961991.1|DANA	LOC108029244|XP_016956928.1|DBIA
OG0011869	LOC26514154|XP_014762302.1|DANA	LOC108036133|XP_016967607.1|DBIA
OG0011870	LOC6497612|XP_001961716.2|DANA	LOC108034178|XP_016964480.1|DBIA
OG0011871	LOC6497730|XP_001961473.1|DANA	LOC108027949|XP_016955067.1|DBIA
OG0011873	LOC6505279|XP_014760342.1|DANA	LOC108033004|XP_016962618.1|DBIA
OG0011874	LOC6505202|XP_001965539.2|DANA	LOC108023261|XP_016948032.1|DBIA
OG0011875	LOC6505176|XP_001965485.1|DANA	LOC108033044|XP_016962659.1|DBIA
OG0011876	LOC6504409|XP_001967028.2|DANA	LOC108032946|XP_016962507.1|DBIA
OG0011877	LOC6504390|XP_032308270.1|DANA	LOC108027484|XP_016954418.1|DBIA
OG0011878	LOC6498779|XP_001967236.1|DANA	LOC108027504|XP_016954437.1|DBIA
OG0011879	LOC6498814|XP_032308301.1|DANA	LOC108027483|XP_016954417.1|DBIA
OG0011880	LOC26514944|XP_014761225.1|DANA	LOC108021993|XP_016946322.1|DBIA
OG0011881	LOC6503815|XP_014761087.1|DANA	LOC108022003|XP_016946330.1|DBIA
OG0011882	LOC6503144|XP_001963517.1|DANA	LOC108025588|XP_016951606.1|DBIA
OG0011883	LOC6496713|XP_014759261.1|DANA	LOC108027929|XP_016955044.1|DBIA
OG0011884	LOC26514307|XP_032310773.1|DANA	LOC108034784|XP_016965232.1|DBIA
OG0011885	LOC6507362|XP_014765175.1|DANA	LOC108035260|XP_016966305.1|DBIA
OG0011886	LOC6507261|XP_001956369.1|DANA	LOC108023131|XP_016947891.1|DBIA
OG0011887	LOC6507917|XP_001956598.1|DANA	LOC108030633|XP_016959129.1|DBIA
OG0011888	LOC6507924|XP_001956612.2|DANA	LOC108035091|XP_016966000.1|DBIA
OG0011889	LOC6493106|XP_032310812.1|DANA	LOC108034472|XP_016964845.1|DBIA
OG0011890	LOC26514889|XP_014765677.1|DANA	LOC108034756|XP_016965194.1|DBIA
OG0011891	LOC116655921|XP_032310829.1|DANA	LOC108030554|XP_016958936.1|DBIA
OG0011892	LOC6506545|XP_001957680.2|DANA	LOC108028067|XP_016955197.1|DBIA
OG0011893	LOC26514455|XP_014765623.1|DANA	LOC108029435|XP_016957170.1|DBIA
OG0011894	LOC26514382|XP_032309877.1|DANA	LOC108034731|XP_016965160.1|DBIA
OG0011895	LOC6506320|XP_001958114.2|DANA	LOC108035114|XP_016966033.1|DBIA
OG0011896	LOC26515354|XP_014760679.1|DANA	LOC108032519|XP_016961842.1|DBIA
OG0011897	LOC6498442|XP_001962828.1|DANA	LOC108033706|XP_016963706.1|DBIA
OG0011992	LOC6499569|XP_001954363.2|DANA, LOC6502653|XP_001953085.1|DANA	LOC108026080|XP_016952268.1|DBIA
OG0011993	LOC116654586|XP_032305856.1|DANA	LOC108031052|XP_016959741.1|DBIA
OG0011994	LOC116654500|XP_032305467.1|DANA	LOC108026299|XP_016952671.1|DBIA
OG0011995	LOC6501261|XP_001954872.1|DANA	LOC108024648|XP_016950194.1|DBIA
OG0011996	LOC26514612|XP_032310994.1|DANA	LOC108024302|XP_016949693.1|DBIA
OG0011997	LOC6498946|XP_001955626.2|DANA	LOC108031006|XP_016959695.1|DBIA
OG0011998	LOC116654564|XP_032305715.1|DANA	LOC108025995|XP_016952174.1|DBIA
OG0011999	LOC26514290|XP_014763995.1|DANA	LOC108029618|XP_016957493.1|DBIA
OG0012000	LOC6494031|XP_001961114.1|DANA	LOC108029620|XP_016957494.1|DBIA
OG0012001	LOC6494176|XP_001960824.1|DANA	LOC108022324|XP_016946675.1|DBIA
OG0012002	LOC6496254|XP_001960551.1|DANA	LOC108022356|XP_016946727.1|DBIA
OG0012003	LOC6496212|XP_032306027.1|DANA	LOC108029955|XP_016957947.1|DBIA
OG0012004	LOC116654712|XP_032306610.1|DANA	LOC108032019|XP_016961319.1|DBIA
OG0012005	LOC6502538|XP_001958870.1|DANA	LOC108029457|XP_016957198.1|DBIA
OG0012006	LOC116654907|XP_032307422.1|DANA	LOC108028924|XP_016956432.1|DBIA
OG0012007	LOC6505295|XP_032307950.1|DANA	LOC108025932|XP_016952118.1|DBIA
OG0012008	LOC116655106|XP_032308097.1|DANA	LOC108023934|XP_016949109.1|DBIA
OG0012009	LOC6504396|XP_001967054.3|DANA, LOC6504518|XP_001967056.2|DANA	LOC108022236|XP_016946583.1|DBIA
OG0012010	LOC6502004|XP_032308302.1|DANA	LOC108023911|XP_016949085.1|DBIA
OG0012011	LOC6503978|XP_001963944.1|DANA	LOC108028856|XP_016956332.1|DBIA
OG0012012	LOC6503830|XP_001963682.1|DANA	LOC108021989|XP_016946318.1|DBIA
OG0012013	LOC6503524|XP_001964214.3|DANA	LOC108025593|XP_016951611.1|DBIA
OG0012014	LOC6504116|XP_001964216.2|DANA	LOC108025757|XP_016951841.1|DBIA
OG0012015	LOC6503045|XP_001963351.1|DANA	LOC108023273|XP_016948047.1|DBIA
OG0012016	LOC6503054|XP_001963338.1|DANA	LOC108021932|XP_016946248.1|DBIA
OG0012017	LOC116655375|XP_032309107.1|DANA	LOC108024079|XP_016949343.1|DBIA
