Orthogroup	DELE.longest_only	DBIA.longest_only
OG0009644	LOC108135847|XP_017112231.1|DELE	LOC108024864|XP_016950495.1|DBIA
OG0009645	LOC108135642|XP_017111957.1|DELE	LOC108024458|XP_016949865.1|DBIA
OG0009646	LOC108148887|XP_017131679.1|DELE	LOC108025005|XP_016950750.1|DBIA
OG0009647	LOC108148449|XP_017130973.1|DELE	LOC108025108|XP_016950860.1|DBIA
OG0009648	LOC108148360|XP_017130868.1|DELE	LOC108027277|XP_016954141.1|DBIA
OG0009649	LOC108147169|XP_017128989.1|DELE	LOC108024554|XP_016950024.1|DBIA
OG0009650	LOC108150481|XP_017134174.1|DELE	LOC108034395|XP_016964768.1|DBIA
OG0009651	LOC108138080|XP_017115557.1|DELE	LOC108033610|XP_016963462.1|DBIA
OG0009652	LOC108134719|XP_017110607.1|DELE	LOC108032752|XP_016962231.1|DBIA
OG0009653	LOC108134765|XP_017110700.1|DELE	LOC108029292|XP_016956983.1|DBIA
OG0009654	LOC108134681|XP_017110568.1|DELE	LOC108029293|XP_016956984.1|DBIA
OG0009655	LOC108138170|XP_017115750.1|DELE	LOC108036733|XP_016968525.1|DBIA
OG0009656	LOC108149341|XP_017132318.1|DELE	LOC108032532|XP_016961882.1|DBIA
OG0009657	LOC108147762|XP_017129981.1|DELE	LOC108028918|XP_016956426.1|DBIA
OG0009658	LOC108138054|XP_017115519.1|DELE	LOC108033472|XP_016963298.1|DBIA
OG0009659	LOC108139002|XP_017117087.1|DELE	LOC108027897|XP_016955005.1|DBIA
OG0009660	LOC108147828|XP_017130072.1|DELE	LOC108036058|XP_016967490.1|DBIA
OG0009661	LOC108138251|XP_017115881.1|DELE	LOC108034299|XP_016964651.1|DBIA
OG0009662	LOC108138289|XP_017115937.1|DELE	LOC108034156|XP_016964448.1|DBIA
OG0009663	LOC108148013|XP_017130334.1|DELE	LOC108029206|XP_016956873.1|DBIA
OG0009664	LOC108147983|XP_017130282.1|DELE	LOC108027812|XP_016954879.1|DBIA
OG0009665	LOC108149576|XP_017132703.1|DELE	LOC108029281|XP_016956969.1|DBIA
OG0009666	LOC108150499|XP_017134200.1|DELE	LOC108033688|XP_016963663.1|DBIA
OG0009667	LOC108141830|XP_017120900.1|DELE	LOC108033942|XP_016964116.1|DBIA
OG0009668	LOC108142097|XP_017121281.1|DELE	LOC108034324|XP_016964684.1|DBIA
OG0009669	LOC108149382|XP_017132397.1|DELE	LOC108033795|XP_016963894.1|DBIA
OG0009670	LOC108147800|XP_017130030.1|DELE	LOC108029162|XP_016956791.1|DBIA
OG0009671	LOC108138660|XP_017116489.1|DELE	LOC108033380|XP_016963189.1|DBIA
OG0009672	LOC108141712|XP_017120686.1|DELE	LOC108032397|XP_016961706.1|DBIA
OG0009673	LOC108141651|XP_017120609.1|DELE	LOC108032359|XP_016961660.1|DBIA
OG0009674	LOC108138723|XP_017116578.1|DELE	LOC108032370|XP_016961679.1|DBIA
OG0009675	LOC108138016|XP_017115474.1|DELE	LOC108029205|XP_016956871.1|DBIA
OG0009676	LOC108135251|XP_017111406.1|DELE	LOC108033939|XP_016964112.1|DBIA
OG0009677	LOC108142112|XP_017121299.1|DELE	LOC108036159|XP_016967640.1|DBIA
OG0009678	LOC108138766|XP_017116676.1|DELE	LOC108033727|XP_016963761.1|DBIA
OG0009679	LOC108137804|XP_017115200.1|DELE	LOC108034259|XP_016964605.1|DBIA
OG0009680	LOC108149354|XP_017132339.1|DELE	LOC108032555|XP_016961925.1|DBIA
OG0009681	LOC108143465|XP_017123391.1|DELE	LOC108022223|XP_016946566.1|DBIA
OG0009682	LOC108145409|XP_017126298.1|DELE	LOC108022296|XP_016946643.1|DBIA
OG0009683	LOC108147365|XP_017129291.1|DELE	LOC108030204|XP_016958451.1|DBIA
OG0009684	LOC108147364|XP_017129289.1|DELE	LOC108030202|XP_016958448.1|DBIA
OG0009685	LOC108147370|XP_017129294.1|DELE	LOC108029920|XP_016957902.1|DBIA
OG0009686	LOC108144831|XP_017125457.1|DELE	LOC108022103|XP_016946434.1|DBIA
OG0009687	LOC108144168|XP_017124316.1|DELE	LOC108023020|XP_016947744.1|DBIA
OG0009688	LOC108145178|XP_017125903.1|DELE	LOC108030297|XP_016958620.1|DBIA
OG0009689	LOC108139003|XP_017117091.1|DELE	LOC108029848|XP_016957825.1|DBIA
OG0009690	LOC108149842|XP_017133208.1|DELE	LOC108022878|XP_016947562.1|DBIA
OG0009691	LOC108145227|XP_017125978.1|DELE	LOC108026711|XP_016953302.1|DBIA
OG0009692	LOC108137897|XP_017115327.1|DELE	LOC108036299|XP_016967799.1|DBIA
OG0009693	LOC108144414|XP_017124749.1|DELE	LOC108022622|XP_016947153.1|DBIA
OG0009694	LOC108144586|XP_017125072.1|DELE	LOC108022826|XP_016947457.1|DBIA
OG0009695	LOC108144305|XP_017124486.1|DELE	LOC108022452|XP_016946849.1|DBIA
OG0009696	LOC108149771|XP_017133109.1|DELE	LOC108030353|XP_016958709.1|DBIA
OG0009697	LOC108142325|XP_017121567.1|DELE	LOC108034760|XP_016965196.1|DBIA
OG0009698	LOC108145105|XP_017125790.1|DELE	LOC108030332|XP_016958682.1|DBIA
OG0009699	LOC108144844|XP_017125474.1|DELE	LOC108023025|XP_016947751.1|DBIA
OG0009700	LOC108144775|XP_017125373.1|DELE	LOC108022991|XP_016947710.1|DBIA
OG0009701	LOC108148835|XP_017131588.1|DELE	LOC108025483|XP_016951487.1|DBIA
OG0009702	LOC108145107|XP_017125792.1|DELE	LOC108029893|XP_016957871.1|DBIA
OG0009703	LOC108149024|XP_017131863.1|DELE	LOC108029165|XP_016956795.1|DBIA
OG0009704	LOC108147032|XP_017128778.1|DELE	LOC108029394|XP_016957111.1|DBIA
OG0009705	LOC108137946|XP_017115392.1|DELE	LOC108022936|XP_016947638.1|DBIA
OG0009706	LOC108137909|XP_017115339.1|DELE	LOC108022299|XP_016946648.1|DBIA
OG0009707	LOC108139195|XP_017117323.1|DELE	LOC108032029|XP_016961328.1|DBIA
OG0009708	LOC108147361|XP_017129285.1|DELE	LOC108029896|XP_016957875.1|DBIA
OG0009709	LOC108147335|XP_017129252.1|DELE	LOC108030305|XP_016958628.1|DBIA
OG0009710	LOC108147342|XP_017129258.1|DELE	LOC108030306|XP_016958630.1|DBIA
OG0009711	LOC108147352|XP_017129270.1|DELE	LOC108030044|XP_016958105.1|DBIA
OG0009712	LOC108145663|XP_017126705.1|DELE	LOC108035020|XP_016965852.1|DBIA
OG0009713	LOC108149883|XP_017133267.1|DELE	LOC108029548|XP_016957354.1|DBIA
OG0009714	LOC108147572|XP_017129646.1|DELE	LOC108030316|XP_016958644.1|DBIA
OG0009715	LOC108141495|XP_017120401.1|DELE	LOC108026853|XP_016953521.1|DBIA
OG0009716	LOC108145461|XP_017126397.1|DELE	LOC108029609|XP_016957478.1|DBIA
OG0009717	LOC108143695|XP_017123710.1|DELE	LOC108030214|XP_016958470.1|DBIA
OG0009718	LOC108134668|XP_017110552.1|DELE	LOC108029378|XP_016957094.1|DBIA
OG0009719	LOC108144778|XP_017125377.1|DELE	LOC108023065|XP_016947802.1|DBIA
OG0009720	LOC108144350|XP_017124588.1|DELE	LOC108036369|XP_016967942.1|DBIA
OG0009721	LOC108137887|XP_017115314.1|DELE	LOC108022203|XP_016946545.1|DBIA
OG0009722	LOC108149720|XP_017132975.1|DELE, LOC108137531|XP_017114745.1|DELE	LOC108022611|XP_016947136.1|DBIA
OG0009723	LOC108145697|XP_017126744.1|DELE	LOC108034576|XP_016964996.1|DBIA
OG0009724	LOC108145447|XP_017126367.1|DELE	LOC108022905|XP_016947598.1|DBIA
OG0009725	LOC108134621|XP_017110495.1|DELE	LOC108026513|XP_016952948.1|DBIA
OG0009726	LOC108135895|XP_017112304.1|DELE	LOC108023430|XP_016948410.1|DBIA
OG0009727	LOC108149057|XP_017131891.1|DELE	LOC108029794|XP_016957797.1|DBIA
OG0009728	LOC108143359|XP_017123170.1|DELE	LOC108026595|XP_016953056.1|DBIA
OG0009729	LOC108143603|XP_017123615.1|DELE	LOC108026598|XP_016953058.1|DBIA
OG0009730	LOC108144731|XP_017125320.1|DELE	LOC108025667|XP_016951694.1|DBIA
OG0009731	LOC108144127|XP_017124259.1|DELE	LOC108029855|XP_016957833.1|DBIA
OG0009732	LOC108145369|XP_017126253.1|DELE	LOC108029738|XP_016957713.1|DBIA
OG0009733	LOC108142331|XP_017121574.1|DELE	LOC108023330|XP_016948140.1|DBIA
OG0009734	LOC108138445|XP_017116134.1|DELE	LOC108023786|XP_016948914.1|DBIA
OG0009735	LOC108142301|XP_017121542.1|DELE	LOC108028160|XP_016955308.1|DBIA
OG0009736	LOC108138545|XP_017116303.1|DELE	LOC108023485|XP_016948497.1|DBIA
OG0009737	LOC108150230|XP_017133769.1|DELE	LOC108023656|XP_016948768.1|DBIA
OG0009738	LOC108136654|XP_017113467.1|DELE	LOC108035753|XP_016966940.1|DBIA
OG0009739	LOC108136368|XP_017112970.1|DELE	LOC108035757|XP_016966945.1|DBIA
OG0009740	LOC108140922|XP_017119473.1|DELE	LOC108025861|XP_016952018.1|DBIA
OG0009741	LOC108141745|XP_017120728.1|DELE	LOC108032467|XP_016961781.1|DBIA
OG0009742	LOC108137189|XP_017114261.1|DELE	LOC108023946|XP_016949122.1|DBIA
OG0009743	LOC108137292|XP_017114399.1|DELE	LOC108033188|XP_016962919.1|DBIA
OG0009744	LOC108149880|XP_017133263.1|DELE	LOC108036562|XP_016968294.1|DBIA
OG0009745	LOC108136439|XP_017113087.1|DELE	LOC108033088|XP_016962772.1|DBIA
OG0009746	LOC108146644|XP_017128179.1|DELE	LOC108034711|XP_016965141.1|DBIA
OG0009747	LOC108147837|XP_017130081.1|DELE	LOC108032833|XP_016962338.1|DBIA
OG0009748	LOC108134847|XP_017110800.1|DELE	LOC108024244|XP_016949614.1|DBIA
OG0009749	LOC108135685|XP_017112015.1|DELE	LOC108028116|XP_016955254.1|DBIA
OG0009750	LOC108145684|XP_017126730.1|DELE	LOC108034577|XP_016964998.1|DBIA
OG0009751	LOC108137296|XP_017114406.1|DELE	LOC108023632|XP_016948734.1|DBIA
OG0009752	LOC108136169|XP_017112656.1|DELE	LOC108023242|XP_016948009.1|DBIA
OG0009753	LOC108136174|XP_017112661.1|DELE	LOC108023611|XP_016948707.1|DBIA
OG0009754	LOC108144304|XP_017124485.1|DELE	LOC108022451|XP_016946848.1|DBIA
OG0009755	LOC108141622|XP_017120578.1|DELE	LOC108025842|XP_016951996.1|DBIA
OG0009756	LOC108137266|XP_017114350.1|DELE	LOC108027621|XP_016954632.1|DBIA
OG0009757	LOC108141296|XP_017120052.1|DELE	LOC108023115|XP_016947870.1|DBIA
OG0009758	LOC108148682|XP_017131311.1|DELE	LOC108026260|XP_016952602.1|DBIA
OG0009759	LOC108140938|XP_017119495.1|DELE	LOC108032979|XP_016962547.1|DBIA
OG0009760	LOC108138396|XP_017116064.1|DELE	LOC108024257|XP_016949633.1|DBIA
OG0009761	LOC108138416|XP_017116099.1|DELE	LOC108024262|XP_016949637.1|DBIA
OG0009762	LOC108137102|XP_017114116.1|DELE	LOC108023285|XP_016948066.1|DBIA
OG0009763	LOC108145855|XP_017126964.1|DELE	LOC108028532|XP_016955921.1|DBIA
OG0009764	LOC108146639|XP_017128172.1|DELE	LOC108034704|XP_016965134.1|DBIA
OG0009765	LOC108146403|XP_017127893.1|DELE	LOC108028219|XP_016955378.1|DBIA
OG0009766	LOC108142477|XP_017121850.1|DELE	LOC108028403|XP_016955707.1|DBIA
OG0009767	LOC108142332|XP_017121575.1|DELE	LOC108028758|XP_016956220.1|DBIA
OG0009768	LOC108146408|XP_017127899.1|DELE	LOC108035583|XP_016966743.1|DBIA
OG0009769	LOC108142763|XP_017122286.1|DELE	LOC108028878|XP_016956363.1|DBIA
OG0009770	LOC108142260|XP_017121469.1|DELE	LOC108028169|XP_016955319.1|DBIA
OG0009771	LOC108146044|XP_017127329.1|DELE	LOC108029975|XP_016957974.1|DBIA
OG0009772	LOC108145678|XP_017126721.1|DELE	LOC108027799|XP_016954866.1|DBIA
OG0009773	LOC108146913|XP_017128644.1|DELE	LOC108035405|XP_016966514.1|DBIA
OG0009774	LOC108135471|XP_017111701.1|DELE	LOC108034454|XP_016964828.1|DBIA
OG0009775	LOC108142729|XP_017122242.1|DELE	LOC108028635|XP_016956047.1|DBIA
OG0009776	LOC108150258|XP_017133825.1|DELE	LOC108035202|XP_016966196.1|DBIA
OG0009777	LOC108150275|XP_017133851.1|DELE	LOC108035387|XP_016966483.1|DBIA
OG0009778	LOC108146503|XP_017128029.1|DELE	LOC108035672|XP_016966869.1|DBIA
OG0009779	LOC108142752|XP_017122269.1|DELE	LOC108028696|XP_016956130.1|DBIA
OG0009780	LOC108142751|XP_017122266.1|DELE	LOC108028770|XP_016956234.1|DBIA
OG0009781	LOC108142641|XP_017122126.1|DELE	LOC108028647|XP_016956061.1|DBIA
OG0009782	LOC108146077|XP_017127382.1|DELE	LOC108035054|XP_016965923.1|DBIA
OG0009783	LOC108146259|XP_017127687.1|DELE	LOC108030901|XP_016959572.1|DBIA
OG0009784	LOC108145650|XP_017126694.1|DELE	LOC108034506|XP_016964915.1|DBIA
OG0009785	LOC108142181|XP_017121355.1|DELE	LOC108028002|XP_016955119.1|DBIA
OG0009786	LOC108142725|XP_017122238.1|DELE	LOC108028281|XP_016955479.1|DBIA
OG0009787	LOC108142540|XP_017121954.1|DELE	LOC108030359|XP_016958719.1|DBIA
OG0009788	LOC108146473|XP_017127981.1|DELE	LOC108035632|XP_016966820.1|DBIA
OG0009789	LOC108146106|XP_017127426.1|DELE	LOC108035220|XP_016966234.1|DBIA
OG0009790	LOC108143666|XP_017123666.1|DELE	LOC108022385|XP_016946756.1|DBIA
OG0009791	LOC108147400|XP_017129324.1|DELE	LOC108034671|XP_016965100.1|DBIA
OG0009792	LOC108147463|XP_017129484.1|DELE	LOC108035149|XP_016966081.1|DBIA
OG0009793	LOC108146540|XP_017128070.1|DELE	LOC108028034|XP_016955164.1|DBIA
OG0009794	LOC108143823|XP_017123849.1|DELE	LOC108026121|XP_016952313.1|DBIA
OG0009795	LOC108136459|XP_017113137.1|DELE	LOC108035822|XP_016967058.1|DBIA
OG0009796	LOC108150168|XP_017133627.1|DELE	LOC108028191|XP_016955341.1|DBIA
OG0009797	LOC108142218|XP_017121423.1|DELE	LOC108034908|XP_016965631.1|DBIA
OG0009798	LOC108142217|XP_017121422.1|DELE	LOC108034907|XP_016965630.1|DBIA
OG0009799	LOC108142401|XP_017121735.1|DELE	LOC108028287|XP_016955487.1|DBIA
OG0009800	LOC108146938|XP_017128679.1|DELE	LOC108030749|XP_016959285.1|DBIA
OG0009801	LOC108145682|XP_017126728.1|DELE	LOC108034610|XP_016965034.1|DBIA
OG0009802	LOC108146350|XP_017127812.1|DELE	LOC108035642|XP_016966836.1|DBIA
OG0009803	LOC108145718|XP_017126768.1|DELE	LOC108034615|XP_016965038.1|DBIA
OG0009804	LOC108146212|XP_017127620.1|DELE	LOC108035022|XP_016965855.1|DBIA
OG0009805	LOC108146210|XP_017127618.1|DELE	LOC108034417|XP_016964789.1|DBIA
OG0009806	LOC108146204|XP_017127612.1|DELE	LOC108035014|XP_016965847.1|DBIA
OG0009807	LOC108145759|XP_017126815.1|DELE	LOC108034696|XP_016965125.1|DBIA
OG0009808	LOC108146076|XP_017127381.1|DELE	LOC108034406|XP_016964777.1|DBIA
OG0009809	LOC108146949|XP_017128693.1|DELE	LOC108028033|XP_016955160.1|DBIA
OG0009810	LOC108142233|XP_017121441.1|DELE	LOC108028065|XP_016955194.1|DBIA
OG0009811	LOC108142320|XP_017121562.1|DELE	LOC108028171|XP_016955321.1|DBIA
OG0009812	LOC108142707|XP_017122213.1|DELE	LOC108028520|XP_016955892.1|DBIA
OG0009813	LOC108146004|XP_017127247.1|DELE	LOC108030899|XP_016959564.1|DBIA
OG0009814	LOC108147429|XP_017129392.1|DELE	LOC108034851|XP_016965478.1|DBIA
OG0009815	LOC108145717|XP_017126767.1|DELE	LOC108035972|XP_016967280.1|DBIA
OG0009816	LOC108146625|XP_017128159.1|DELE	LOC108034673|XP_016965102.1|DBIA
OG0009817	LOC108146653|XP_017128186.1|DELE	LOC108034449|XP_016964822.1|DBIA
OG0009818	LOC108146985|XP_017128731.1|DELE	LOC108028059|XP_016955187.1|DBIA
OG0009819	LOC108146983|XP_017128729.1|DELE	LOC108028137|XP_016955282.1|DBIA
OG0009820	LOC108146636|XP_017128169.1|DELE	LOC108028740|XP_016956196.1|DBIA
OG0009821	LOC108142866|XP_017122429.1|DELE	LOC108028789|XP_016956259.1|DBIA
OG0009822	LOC108135648|XP_017111965.1|DELE	LOC108028615|XP_016956024.1|DBIA
OG0009823	LOC108147505|XP_017129561.1|DELE	LOC108035290|XP_016966346.1|DBIA
OG0009824	LOC108150308|XP_017133911.1|DELE	LOC108028591|XP_016955994.1|DBIA
OG0009825	LOC108146758|XP_017128381.1|DELE	LOC108034574|XP_016964995.1|DBIA
OG0009826	LOC108143222|XP_017123007.1|DELE	LOC108030790|XP_016959356.1|DBIA
OG0009827	LOC108143224|XP_017123010.1|DELE	LOC108030791|XP_016959357.1|DBIA
OG0009828	LOC108150349|XP_017133969.1|DELE	LOC108028753|XP_016956213.1|DBIA
OG0009829	LOC108142869|XP_017122431.1|DELE	LOC108030585|XP_016959044.1|DBIA
OG0009830	LOC108143163|XP_017122898.1|DELE	LOC108030934|XP_016959623.1|DBIA
OG0009831	LOC108143148|XP_017122884.1|DELE	LOC108030760|XP_016959300.1|DBIA
OG0009832	LOC108143158|XP_017122894.1|DELE	LOC108030766|XP_016959308.1|DBIA
OG0009833	LOC108136104|XP_017112571.1|DELE	LOC108030680|XP_016959201.1|DBIA
OG0009834	LOC108149772|XP_017133107.1|DELE	LOC108022871|XP_016947548.1|DBIA
OG0009835	LOC108144299|XP_017124474.1|DELE	LOC108022430|XP_016946804.1|DBIA
OG0009836	LOC108135844|XP_017112217.1|DELE	LOC108032087|XP_016961400.1|DBIA
OG0009837	LOC108148394|XP_017130910.1|DELE	LOC108031956|XP_016961233.1|DBIA
OG0009838	LOC108149254|XP_017132185.1|DELE	LOC108033421|XP_016963231.1|DBIA
OG0009839	LOC108149602|XP_017132785.1|DELE	LOC108030038|XP_016958098.1|DBIA
OG0009840	LOC108138943|XP_017117011.1|DELE	LOC108032783|XP_016962273.1|DBIA
OG0009841	LOC108141586|XP_017120523.1|DELE	LOC108026942|XP_016953648.1|DBIA
OG0009842	LOC108143185|XP_017122923.1|DELE	LOC108035073|XP_016965954.1|DBIA
OG0009843	LOC108145894|XP_017127034.1|DELE	LOC108034897|XP_016965600.1|DBIA
OG0009844	LOC108143252|XP_017123050.1|DELE	LOC108035428|XP_016966548.1|DBIA
OG0009845	LOC108144428|XP_017124781.1|DELE	LOC108030022|XP_016958051.1|DBIA
OG0009846	LOC108138689|XP_017116525.1|DELE	LOC108029284|XP_016956972.1|DBIA
OG0009847	LOC108149877|XP_017133260.1|DELE	LOC108025713|XP_016951758.1|DBIA
OG0009848	LOC108147708|XP_017129921.1|DELE	LOC108032528|XP_016961870.1|DBIA
OG0009849	LOC108143114|XP_017122827.1|DELE	LOC108032249|XP_016961602.1|DBIA
OG0009850	LOC108140921|XP_017119472.1|DELE	LOC108036170|XP_016967648.1|DBIA
OG0009851	LOC108135271|XP_017111438.1|DELE	LOC108025755|XP_016951839.1|DBIA
OG0009852	LOC108146588|XP_017128098.1|DELE	LOC108028142|XP_016955287.1|DBIA
OG0009853	LOC108137085|XP_017114098.1|DELE	LOC108023947|XP_016949127.1|DBIA
OG0009855	LOC108141751|XP_017120735.1|DELE	LOC108036753|XP_016968568.1|DBIA
OG0009856	LOC108149264|XP_017132195.1|DELE	LOC108032421|XP_016961730.1|DBIA
OG0009857	LOC108138945|XP_017117013.1|DELE	LOC108032824|XP_016962328.1|DBIA
OG0009858	LOC108141903|XP_017121006.1|DELE	LOC108032353|XP_016961653.1|DBIA
OG0009859	LOC108139079|XP_017117192.1|DELE	LOC108032813|XP_016962315.1|DBIA
OG0009860	LOC108134479|XP_017110284.1|DELE	LOC108033430|XP_016963243.1|DBIA
OG0009861	LOC108148067|XP_017130409.1|DELE	LOC108027941|XP_016955058.1|DBIA
OG0009862	LOC108138144|XP_017115702.1|DELE	LOC108033437|XP_016963251.1|DBIA
OG0009863	LOC108149008|XP_017131844.1|DELE	LOC108029163|XP_016956792.1|DBIA
OG0009864	LOC108141877|XP_017120971.1|DELE	LOC108033961|XP_016964155.1|DBIA
OG0009865	LOC108138621|XP_017116399.1|DELE	LOC108027718|XP_016954757.1|DBIA
OG0009866	LOC108150173|XP_017133633.1|DELE	LOC108034724|XP_016965153.1|DBIA
OG0009867	LOC108145949|XP_017127147.1|DELE	LOC108035192|XP_016966171.1|DBIA
OG0009868	LOC108142875|XP_017122438.1|DELE	LOC108028027|XP_016955152.1|DBIA
OG0009869	LOC108138130|XP_017115660.1|DELE	LOC108031114|XP_016959815.1|DBIA
OG0009870	LOC108135699|XP_017112029.1|DELE	LOC108028817|XP_016956293.1|DBIA
OG0009871	LOC108145014|XP_017125668.1|DELE	LOC108029422|XP_016957154.1|DBIA
OG0009872	LOC108145249|XP_017126015.1|DELE	LOC108030312|XP_016958639.1|DBIA
OG0009873	LOC108149136|XP_017132031.1|DELE	LOC108025960|XP_016952142.1|DBIA, LOC108025959|XP_016952141.1|DBIA, LOC108026638|XP_016953150.1|DBIA
OG0009874	LOC108135528|XP_017111764.1|DELE	LOC108028715|XP_016956160.1|DBIA
OG0009875	LOC108143137|XP_017122873.1|DELE	LOC108030793|XP_016959359.1|DBIA
OG0009876	LOC108137879|XP_017115307.1|DELE	LOC108022087|XP_016946421.1|DBIA
OG0009877	LOC108143417|XP_017123310.1|DELE	LOC108036187|XP_016967667.1|DBIA
OG0009878	LOC108143491|XP_017123430.1|DELE	LOC108029575|XP_016957425.1|DBIA
OG0009879	LOC108144247|XP_017124415.1|DELE	LOC108022384|XP_016946755.1|DBIA
OG0009881	LOC108136696|XP_017113512.1|DELE, LOC108149122|XP_017132011.1|DELE	LOC108029446|XP_016957186.1|DBIA
OG0009882	LOC108143317|XP_017123124.1|DELE	LOC108022322|XP_016946673.1|DBIA
OG0009883	LOC108143338|XP_017123147.1|DELE	LOC108029419|XP_016957149.1|DBIA
OG0009884	LOC108143354|XP_017123163.1|DELE	LOC108029391|XP_016957108.1|DBIA
OG0009885	LOC108141500|XP_017120417.1|DELE	LOC108036575|XP_016968316.1|DBIA
OG0009886	LOC108144434|XP_017124807.1|DELE	LOC108036492|XP_016968172.1|DBIA
OG0009887	LOC108145535|XP_017126523.1|DELE	LOC108029678|XP_016957617.1|DBIA
OG0009888	LOC108143357|XP_017123168.1|DELE	LOC108026602|XP_016953064.1|DBIA
OG0009889	LOC108135372|XP_017111550.1|DELE	LOC108022333|XP_016946685.1|DBIA
OG0009890	LOC108144594|XP_017125087.1|DELE	LOC108036534|XP_016968247.1|DBIA
OG0009891	LOC108144833|XP_017125459.1|DELE	LOC108024935|XP_016950622.1|DBIA
OG0009892	LOC108135727|XP_017112050.1|DELE	LOC108033127|XP_016962837.1|DBIA
OG0009893	LOC108144913|XP_017125566.1|DELE	LOC108030460|XP_016958843.1|DBIA
OG0009894	LOC108141235|XP_017119980.1|DELE	LOC108027433|XP_016954369.1|DBIA
OG0009895	LOC108141199|XP_017119932.1|DELE	LOC108026999|XP_016953687.1|DBIA
OG0009896	LOC108143761|XP_017123779.1|DELE	LOC108026304|XP_016952677.1|DBIA
OG0009897	LOC108140802|XP_017119289.1|DELE	LOC108026460|XP_016952889.1|DBIA
OG0009898	LOC108134907|XP_017110912.1|DELE	LOC108030995|XP_016959685.1|DBIA
OG0009899	LOC108139155|XP_017117262.1|DELE	LOC108024433|XP_016949839.1|DBIA
OG0009900	LOC108149960|XP_017133370.1|DELE	LOC108023461|XP_016948469.1|DBIA
OG0009901	LOC108147111|XP_017128890.1|DELE	LOC108025128|XP_016950884.1|DBIA
OG0009902	LOC108135764|XP_017112107.1|DELE	LOC108031254|XP_016959982.1|DBIA
OG0009903	LOC108141035|XP_017119624.1|DELE	LOC108027183|XP_016953973.1|DBIA
OG0009904	LOC108150473|XP_017134159.1|DELE	LOC108031385|XP_016960238.1|DBIA
OG0009905	LOC108139338|XP_017117546.1|DELE	LOC108031661|XP_016960786.1|DBIA
OG0009906	LOC108139152|XP_017117258.1|DELE	LOC108031213|XP_016959937.1|DBIA
OG0009907	LOC108140496|XP_017118761.1|DELE, LOC108140495|XP_017118760.1|DELE	LOC108031616|XP_016960699.1|DBIA
OG0009908	LOC108136831|XP_017113737.1|DELE	LOC108030964|XP_016959653.1|DBIA
OG0009908	LOC108139354|XP_017117567.1|DELE, LOC108139355|XP_017117568.1|DELE	LOC108032152|XP_016961487.1|DBIA
OG0009909	LOC108148685|XP_017131319.1|DELE	LOC108025236|XP_016951072.1|DBIA
OG0009910	LOC108144028|XP_017124148.1|DELE	LOC108031219|XP_016959942.1|DBIA, LOC108032100|XP_016961418.1|DBIA
OG0009911	LOC108141765|XP_017120753.1|DELE	LOC108022392|XP_016946767.1|DBIA
OG0009912	LOC108138730|XP_017116596.1|DELE	LOC108032526|XP_016961864.1|DBIA
OG0009913	LOC108147757|XP_017129977.1|DELE	LOC108027652|XP_016954658.1|DBIA
OG0009914	LOC108143665|XP_017123665.1|DELE	LOC108022349|XP_016946700.1|DBIA
OG0009915	LOC108147851|XP_017130097.1|DELE	LOC108032419|XP_016961728.1|DBIA
OG0009917	LOC108141288|XP_017120045.1|DELE	LOC108036282|XP_016967782.1|DBIA
OG0009918	LOC108144481|XP_017124897.1|DELE	LOC108026780|XP_016953425.1|DBIA
OG0009919	LOC108146646|XP_017128181.1|DELE	LOC108028765|XP_016956229.1|DBIA, LOC108028204|XP_016955354.1|DBIA
OG0009922	LOC108142617|XP_017122089.1|DELE	LOC108028476|XP_016955826.1|DBIA
OG0009925	LOC108140685|XP_017119122.1|DELE	LOC108026251|XP_016952593.1|DBIA
OG0009926	LOC108146970|XP_017128716.1|DELE	LOC108028705|XP_016956143.1|DBIA
OG0009927	LOC108138395|XP_017116063.1|DELE	LOC108024266|XP_016949642.1|DBIA
OG0009928	LOC108148515|XP_017131041.1|DELE	LOC108025118|XP_016950872.1|DBIA
OG0009930	LOC108135403|XP_017111590.1|DELE	LOC108023182|XP_016947913.1|DBIA
OG0009931	LOC108141801|XP_017120851.1|DELE	LOC108022627|XP_016947164.1|DBIA
OG0009932	LOC108141453|XP_017120346.1|DELE	LOC108036503|XP_016968195.1|DBIA
OG0009933	LOC108141323|XP_017120090.1|DELE	LOC108029945|XP_016957937.1|DBIA
OG0009937	LOC108137923|XP_017115359.1|DELE	LOC108026670|XP_016953255.1|DBIA
OG0009938	LOC108136170|XP_017112657.1|DELE	LOC108023621|XP_016948721.1|DBIA
OG0009940	LOC108148935|XP_017131745.1|DELE	LOC108026004|XP_016952183.1|DBIA
OG0009941	LOC108149390|XP_017132409.1|DELE	LOC108033656|XP_016963579.1|DBIA
OG0009942	LOC108141443|XP_017120331.1|DELE	LOC108036487|XP_016968165.1|DBIA
OG0009943	LOC108134477|XP_017110280.1|DELE	LOC108033729|XP_016963770.1|DBIA
OG0009944	LOC108138394|XP_017116062.1|DELE	LOC108024106|XP_016949373.1|DBIA
OG0009945	LOC108144848|XP_017125484.1|DELE	LOC108025900|XP_016952072.1|DBIA
OG0009946	LOC108140598|XP_017118993.1|DELE	LOC108025307|XP_016951194.1|DBIA
