Orthogroup	DELE.longest_only	DSER.longest_only
OG0011890	LOC108147424|XP_017129370.1|DELE	LOC110190676|XP_020816941.1|DSER
OG0011891	LOC108136017|XP_017112432.1|DELE	LOC110179995|XP_020803244.1|DSER
OG0011892	LOC108135549|XP_017111786.1|DELE	LOC110185210|XP_020809598.1|DSER
OG0011893	LOC108144963|XP_017125599.1|DELE	LOC110191946|XP_020818628.1|DSER, LOC110191975|XP_020818659.1|DSER
OG0011895	LOC108136080|XP_017112533.1|DELE	LOC110176161|XP_020798058.1|DSER
OG0011896	LOC108149314|XP_017132256.1|DELE	LOC110185113|XP_020809465.1|DSER
OG0011897	LOC108134501|XP_017110316.1|DELE	LOC110183157|XP_020807008.1|DSER
OG0011898	LOC108136726|XP_017113540.1|DELE	LOC110188017|XP_020813201.1|DSER
OG0011899	LOC108148598|XP_017131165.1|DELE	LOC110185640|XP_020810259.1|DSER
OG0011901	LOC108148956|XP_017131780.1|DELE	LOC110186655|XP_020811579.1|DSER
OG0011906	LOC108149945|XP_017133352.1|DELE	LOC110182949|XP_020806799.1|DSER
OG0011908	LOC108140458|XP_017118679.1|DELE	LOC110187992|XP_020813173.1|DSER
OG0011909	LOC108146673|XP_017128216.1|DELE	LOC110190275|XP_020816307.1|DSER
OG0011910	LOC108150627|XP_017134376.1|DELE	LOC110180958|XP_020804293.1|DSER
OG0011934	LOC108149218|XP_017132138.1|DELE	LOC110177070|XP_020799246.1|DSER
OG0011954	LOC108146359|XP_017127829.1|DELE, LOC108147147|XP_017128932.1|DELE	LOC110180973|XP_020804308.1|DSER
OG0011980	LOC108143402|XP_017123272.1|DELE	LOC110177086|XP_020799272.1|DSER
OG0011988	LOC108146890|XP_017128614.1|DELE	LOC110181263|XP_020804629.1|DSER
OG0011989	LOC108144898|XP_017125547.1|DELE	LOC110181396|XP_020804793.1|DSER
OG0011993	LOC108141557|XP_017120490.1|DELE	LOC110191896|XP_020818541.1|DSER
OG0011994	LOC108143803|XP_017123815.1|DELE	LOC110191386|XP_020817901.1|DSER
OG0011995	LOC108135092|XP_017111152.1|DELE	LOC110188067|XP_020813280.1|DSER
OG0011997	LOC108148513|XP_017131040.1|DELE	LOC110188661|XP_020814106.1|DSER
OG0011999	LOC108149851|XP_017133216.1|DELE	LOC110189694|XP_020815528.1|DSER
OG0012002	LOC108144280|XP_017124457.1|DELE	LOC110191054|XP_020817446.1|DSER
OG0012003	LOC108141547|XP_017120477.1|DELE	LOC110178388|XP_020801183.1|DSER
OG0012007	LOC108135930|XP_017112364.1|DELE	LOC110176054|XP_020797927.1|DSER
OG0012010	LOC108137195|XP_017114270.1|DELE	LOC110179600|XP_020802857.1|DSER
OG0012018	LOC108140858|XP_017119331.1|DELE	LOC110178864|XP_020801796.1|DSER
OG0012023	LOC108142362|XP_017121657.1|DELE	LOC110189842|XP_020815710.1|DSER
OG0012024	LOC108135489|XP_017111720.1|DELE	LOC110189099|XP_020814736.1|DSER
OG0012032	LOC108141200|XP_017119933.1|DELE	LOC110188753|XP_020814254.1|DSER
OG0012034	LOC108147989|XP_017130293.1|DELE	LOC110186062|XP_020810759.1|DSER
OG0012035	LOC108147833|XP_017130076.1|DELE	LOC110185927|XP_020810600.1|DSER
OG0012036	LOC108142571|XP_017122010.1|DELE	LOC110190066|XP_020816031.1|DSER
OG0012037	LOC108142570|XP_017122009.1|DELE	LOC110190065|XP_020816030.1|DSER
OG0012040	LOC108144914|XP_017125567.1|DELE	LOC110176355|XP_020798343.1|DSER
OG0012042	LOC108149901|XP_017133294.1|DELE	LOC110190288|XP_020816324.1|DSER
OG0012043	LOC108148882|XP_017131675.1|DELE	LOC110188029|XP_020813226.1|DSER
OG0012044	LOC108140487|XP_017118727.1|DELE	LOC110177178|XP_020799427.1|DSER
OG0012046	LOC108141005|XP_017119568.1|DELE	LOC110188539|XP_020813945.1|DSER
OG0012048	LOC108138856|XP_017116865.1|DELE	LOC110182736|XP_020806497.1|DSER
OG0012049	LOC108145602|XP_017126625.1|DELE	LOC110176384|XP_020798375.1|DSER
OG0012050	LOC108136081|XP_017112534.1|DELE	LOC110176163|XP_020798060.1|DSER
OG0012052	LOC108140003|XP_017118198.1|DELE, LOC108139876|XP_017118086.1|DELE	LOC110180832|XP_020804168.1|DSER
OG0012054	LOC108140324|XP_017118498.1|DELE	LOC110187612|XP_020812663.1|DSER, LOC110184603|XP_020808853.1|DSER
OG0012056	LOC108149799|XP_017133153.1|DELE	LOC110187162|XP_020812233.1|DSER, LOC110187180|XP_020812239.1|DSER, LOC110181359|XP_020804745.1|DSER
OG0012098	LOC108147669|XP_017129850.1|DELE	LOC110180849|XP_020804184.1|DSER
OG0012112	LOC108145608|XP_017126632.1|DELE, LOC108145607|XP_017126631.1|DELE	LOC110188804|XP_020814338.1|DSER
OG0012126	LOC108142441|XP_017121795.1|DELE	LOC110184304|XP_020808451.1|DSER
OG0012137	LOC108145150|XP_017125853.1|DELE	LOC110184031|XP_020808055.1|DSER
OG0012161	LOC108135663|XP_017111986.1|DELE	LOC110178976|XP_020801946.1|DSER
OG0012166	LOC108142283|XP_017121510.1|DELE, LOC108140068|XP_017118257.1|DELE, LOC108140360|XP_017118546.1|DELE, LOC108139900|XP_017118093.1|DELE	LOC110187361|XP_020812766.1|DSER
OG0012169	LOC108134988|XP_017111009.1|DELE	LOC110176478|XP_020798499.1|DSER
OG0012173	LOC108136585|XP_017113386.1|DELE, LOC108136380|XP_017112982.1|DELE	LOC110179106|XP_020802152.1|DSER
OG0012176	LOC108144510|XP_017124935.1|DELE	LOC110181085|XP_020804416.1|DSER
OG0012178	LOC108145002|XP_017125653.1|DELE	LOC110181781|XP_020805323.1|DSER
OG0012179	LOC108145012|XP_017125667.1|DELE	LOC110189287|XP_020814973.1|DSER
OG0012182	LOC108143261|XP_017123062.1|DELE	LOC110179836|XP_020803103.1|DSER
OG0012183	LOC108139341|XP_017117553.1|DELE	LOC110191889|XP_020818533.1|DSER
OG0012237	LOC108140958|XP_017119514.1|DELE	LOC110187964|XP_020813142.1|DSER
OG0012265	LOC108144004|XP_017124113.1|DELE	LOC110191168|XP_020817587.1|DSER
OG0012299	LOC108137782|XP_017115177.1|DELE	LOC110183111|XP_020806960.1|DSER
OG0012334	LOC108146213|XP_017127621.1|DELE	LOC110190457|XP_020816617.1|DSER
OG0012336	LOC108150164|XP_017133623.1|DELE	LOC110178604|XP_020801448.1|DSER
OG0012340	LOC108139420|XP_017117631.1|DELE	LOC110177635|XP_020800517.1|DSER, LOC110189159|XP_020814785.1|DSER
OG0012341	LOC108145861|XP_017126987.1|DELE, LOC108140255|XP_017118434.1|DELE	LOC110191619|XP_020818207.1|DSER
OG0012342	LOC108150646|XP_017134398.1|DELE	LOC110180943|XP_020804278.1|DSER
OG0012343	LOC108145932|XP_017127125.1|DELE	LOC110184508|XP_020808730.1|DSER
OG0012344	LOC108147423|XP_017129369.1|DELE	LOC110176243|XP_020798201.1|DSER
OG0012372	LOC108139804|XP_017118019.1|DELE	LOC110180908|XP_020804242.1|DSER
OG0012452	LOC108138068|XP_017115533.1|DELE	LOC110182391|XP_020806089.1|DSER
OG0012462	LOC108137034|XP_017114026.1|DELE	LOC110189691|XP_020815523.1|DSER
OG0012471	LOC108139902|XP_017118094.1|DELE, LOC108142275|XP_017121497.1|DELE, LOC108140067|XP_017118256.1|DELE, LOC108139583|XP_017117797.1|DELE, LOC108140349|XP_017118535.1|DELE	LOC110186444|XP_020811673.1|DSER
OG0012502	LOC108137094|XP_017114111.1|DELE	LOC110189165|XP_020814791.1|DSER, LOC110183579|XP_020807553.1|DSER, LOC110189151|XP_020814776.1|DSER
OG0012502	LOC108139409|XP_017117620.1|DELE	LOC110189142|XP_020814771.1|DSER, LOC110189152|XP_020814777.1|DSER
OG0012505	LOC108138402|XP_017116074.1|DELE	LOC110180522|XP_020803850.1|DSER, LOC110186792|XP_020811728.1|DSER
OG0012506	LOC108139160|XP_017117266.1|DELE	LOC110186340|XP_020811147.1|DSER
OG0012508	LOC108139598|XP_017117812.1|DELE	LOC110180853|XP_020804188.1|DSER
OG0012606	LOC108142721|XP_017122235.1|DELE	LOC110181064|XP_020804395.1|DSER
OG0012607	LOC108139568|XP_017117782.1|DELE, LOC108140050|XP_017118238.1|DELE	LOC110180924|XP_020804258.1|DSER
OG0012611	LOC108142830|XP_017122386.1|DELE, LOC108140100|XP_017118290.1|DELE	LOC110181000|XP_020804334.1|DSER
OG0012651	LOC108146597|XP_017128134.1|DELE	LOC110190041|XP_020816006.1|DSER
OG0012659	LOC108148453|XP_017130976.1|DELE	LOC110186285|XP_020811057.1|DSER
OG0012662	LOC108143302|XP_017123106.1|DELE	LOC110181740|XP_020805262.1|DSER
OG0012670	LOC108138168|XP_017115748.1|DELE	LOC110185574|XP_020810160.1|DSER
OG0012671	LOC108140775|XP_017119255.1|DELE	LOC110188443|XP_020813828.1|DSER
OG0012680	LOC108148192|XP_017130587.1|DELE	LOC110176585|XP_020798659.1|DSER
OG0012705	LOC108148590|XP_017131175.1|DELE	LOC110180768|XP_020804108.1|DSER
OG0012706	LOC108140195|XP_017118390.1|DELE, LOC108134545|XP_017110386.1|DELE, LOC108142611|XP_017122079.1|DELE, LOC108139687|XP_017117900.1|DELE	LOC110180999|XP_020804333.1|DSER
OG0012709	LOC108135003|XP_017111025.1|DELE	LOC110183564|XP_020807529.1|DSER
OG0012709	LOC108142162|XP_017121336.1|DELE	LOC110180887|XP_020804220.1|DSER, LOC110191707|XP_020818283.1|DSER
OG0012713	LOC108139118|XP_017117220.1|DELE	LOC110176631|XP_020798715.1|DSER
OG0012714	LOC108139422|XP_017117634.1|DELE	LOC110179325|XP_020802863.1|DSER, LOC110189162|XP_020814787.1|DSER
OG0012871	LOC108150602|XP_017134345.1|DELE, LOC108139546|XP_017117760.1|DELE, LOC108140019|XP_017118211.1|DELE	LOC110180893|XP_020804227.1|DSER
OG0012881	LOC108139399|XP_017117608.1|DELE, LOC108139705|XP_017117917.1|DELE, LOC108142438|XP_017121794.1|DELE	LOC110181078|XP_020804405.1|DSER
OG0012890	LOC108139825|XP_017118037.1|DELE	LOC110181036|XP_020804369.1|DSER
OG0012919	LOC108134579|XP_017110422.1|DELE, LOC108141674|XP_017120637.1|DELE	LOC110187289|XP_020812337.1|DSER
OG0012923	LOC108144151|XP_017124284.1|DELE	LOC110180008|XP_020803259.1|DSER
OG0012942	LOC108148722|XP_017131381.1|DELE	LOC110188098|XP_020813311.1|DSER
OG0012945	LOC108136082|XP_017112535.1|DELE	LOC110176162|XP_020798059.1|DSER
OG0012949	LOC108139898|XP_017118091.1|DELE, LOC108140531|XP_017118832.1|DELE, LOC108135004|XP_017111026.1|DELE, LOC108140223|XP_017118415.1|DELE	LOC110183570|XP_020807541.1|DSER
OG0012950	LOC108139415|XP_017117627.1|DELE	LOC110189155|XP_020814781.1|DSER, LOC110191104|XP_020817908.1|DSER
OG0012951	LOC108147194|XP_017129040.1|DELE, LOC108147251|XP_017129141.1|DELE, LOC108139723|XP_017117936.1|DELE	LOC110181063|XP_020804394.1|DSER
OG0012952	LOC108139690|XP_017117903.1|DELE	LOC110180962|XP_020804297.1|DSER
OG0012954	LOC108137790|XP_017115184.1|DELE	LOC110183110|XP_020806959.1|DSER
OG0012955	LOC108139254|XP_017117420.1|DELE	LOC110176488|XP_020798521.1|DSER
OG0012956	LOC108140232|XP_017118423.1|DELE	LOC110181005|XP_020804340.1|DSER, LOC110189182|XP_020814807.1|DSER
OG0012959	LOC108143390|XP_017123252.1|DELE	LOC110189327|XP_020815029.1|DSER
OG0013214	LOC108146022|XP_017127292.1|DELE, LOC108134470|XP_017110670.1|DELE	LOC110180826|XP_020804163.1|DSER
OG0013215	LOC108147619|XP_017129749.1|DELE, LOC108139757|XP_017117970.1|DELE	LOC110182515|XP_020806221.1|DSER, LOC110182518|XP_020806224.1|DSER, LOC110182522|XP_020806227.1|DSER
OG0013217	LOC108137721|XP_017115137.1|DELE, LOC108147830|XP_017130077.1|DELE	LOC110180753|XP_020804093.1|DSER
OG0013219	LOC108139587|XP_017117801.1|DELE, LOC108140074|XP_017118264.1|DELE, LOC108139586|XP_017117800.1|DELE	LOC110180868|XP_020804203.1|DSER
OG0013220	LOC108140263|XP_017118442.1|DELE	LOC110176370|XP_020798355.1|DSER
OG0013220	LOC108145754|XP_017126812.1|DELE	LOC110181058|XP_020804390.1|DSER
OG0013229	LOC108150585|XP_017134327.1|DELE	LOC110180942|XP_020804277.1|DSER
OG0013243	LOC108140238|XP_017118429.1|DELE	LOC110180752|XP_020804092.1|DSER
OG0013243	LOC108139899|XP_017118092.1|DELE	LOC110190840|XP_020817152.1|DSER
OG0013247	LOC108139713|XP_017117926.1|DELE	LOC110180928|XP_020804264.1|DSER
OG0013249	LOC108139961|XP_017118153.1|DELE, LOC108139500|XP_017117713.1|DELE	LOC110180891|XP_020804225.1|DSER
OG0013283	LOC108150386|XP_017134014.1|DELE	LOC110184092|XP_020808135.1|DSER
OG0013284	LOC108144117|XP_017124249.1|DELE	LOC110181008|XP_020804346.1|DSER
OG0013289	LOC108137023|XP_017114045.1|DELE	LOC110183546|XP_020807504.1|DSER
OG0013307	LOC108139410|XP_017117621.1|DELE	LOC110189153|XP_020814778.1|DSER
OG0013308	LOC108139728|XP_017117940.1|DELE, LOC108147240|XP_017129131.1|DELE, LOC108140280|XP_017118463.1|DELE	LOC110182044|XP_020806005.1|DSER
OG0013309	LOC108140341|XP_017118524.1|DELE, LOC108139903|XP_017118095.1|DELE	LOC110185542|XP_020810505.1|DSER, LOC110190839|XP_020817151.1|DSER
OG0013310	LOC108147627|XP_017129775.1|DELE, LOC108139758|XP_017117971.1|DELE	LOC110182521|XP_020806226.1|DSER, LOC110182524|XP_020806230.1|DSER, LOC110182517|XP_020806223.1|DSER
OG0013320	LOC108149776|XP_017133116.1|DELE	LOC110191029|XP_020817409.1|DSER
OG0013657	LOC108140210|XP_017118402.1|DELE, LOC108139517|XP_017117729.1|DELE, LOC108139976|XP_017118167.1|DELE	LOC110180757|XP_020804096.1|DSER
OG0013658	LOC108137327|XP_017114450.1|DELE, LOC108140270|XP_017118453.1|DELE	LOC110184691|XP_020812765.1|DSER
OG0013659	LOC108139919|XP_017118112.1|DELE, LOC108139459|XP_017117672.1|DELE, LOC108139458|XP_017117670.1|DELE	LOC110180812|XP_020804148.1|DSER
OG0013664	LOC108147556|XP_017129635.1|DELE, LOC108139793|XP_017118004.1|DELE	LOC110180939|XP_020804274.1|DSER
OG0013667	LOC108139962|XP_017118154.1|DELE, LOC108139501|XP_017117714.1|DELE	LOC110180890|XP_020804224.1|DSER
OG0013679	LOC108142679|XP_017122176.1|DELE, LOC108139684|XP_017117897.1|DELE	LOC110180952|XP_020804287.1|DSER
OG0013685	LOC108137083|XP_017114101.1|DELE	LOC110183589|XP_020807565.1|DSER
OG0013685	LOC108140213|XP_017118405.1|DELE	LOC110189164|XP_020814789.1|DSER
OG0013703	LOC108140309|XP_017118491.1|DELE	LOC110182914|XP_020807099.1|DSER
OG0013758	LOC108143830|XP_017123865.1|DELE	LOC110177182|XP_020799432.1|DSER
OG0013766	LOC108139446|XP_017117658.1|DELE, LOC108139916|XP_017118109.1|DELE	LOC110181076|XP_020804403.1|DSER
OG0013767	LOC108145733|XP_017126785.1|DELE	LOC110184503|XP_020808725.1|DSER
OG0013768	LOC108149604|XP_017132790.1|DELE	LOC110181992|XP_020805591.1|DSER
OG0013779	LOC108150663|XP_017134416.1|DELE	LOC110189136|XP_020814766.1|DSER
OG0013779	LOC108140175|XP_017118371.1|DELE	LOC110183600|XP_020807576.1|DSER
OG0013782	LOC108142748|XP_017122268.1|DELE	LOC110181067|XP_020804397.1|DSER
OG0014198	LOC108140253|XP_017118433.1|DELE	LOC110191429|XP_020817976.1|DSER
OG0014198	LOC108145901|XP_017127047.1|DELE	LOC110180984|XP_020804319.1|DSER
OG0014202	LOC108138511|XP_017116651.1|DELE, LOC108146063|XP_017127369.1|DELE	LOC110181042|XP_020804375.1|DSER
OG0014226	LOC108139406|XP_017117617.1|DELE	LOC110189140|XP_020814768.1|DSER, LOC110189147|XP_020814773.1|DSER, LOC110189180|XP_020814806.1|DSER
OG0014229	LOC108140165|XP_017118357.1|DELE, LOC108139456|XP_017117668.1|DELE	LOC110181070|XP_020804401.1|DSER
OG0014254	LOC108139401|XP_017117611.1|DELE	LOC110189177|XP_020814803.1|DSER
OG0014254	LOC108140099|XP_017118288.1|DELE	LOC110180740|XP_020804081.1|DSER
OG0014336	LOC108137770|XP_017115161.1|DELE	LOC110182013|XP_020805606.1|DSER
OG0014357	LOC108147927|XP_017130202.1|DELE, LOC108139751|XP_017117964.1|DELE	LOC110180872|XP_020804207.1|DSER
OG0014364	LOC108134955|XP_017110966.1|DELE	LOC110189129|XP_020814761.1|DSER, LOC110189134|XP_020814765.1|DSER, LOC110189130|XP_020814763.1|DSER, LOC110189131|XP_020814764.1|DSER
OG0014372	LOC108146535|XP_017128068.1|DELE, LOC108135886|XP_017112330.1|DELE	LOC110188238|XP_020813951.1|DSER
OG0014373	LOC108136298|XP_017112913.1|DELE, LOC108140118|XP_017118307.1|DELE	LOC110191015|XP_020817429.1|DSER
OG0014374	LOC108150584|XP_017134326.1|DELE	LOC110180869|XP_020804204.1|DSER, LOC110181020|XP_020804353.1|DSER
OG0014375	LOC108150608|XP_017134353.1|DELE, LOC108138966|XP_017117078.1|DELE	LOC110180846|XP_020804181.1|DSER
OG0014376	LOC108150609|XP_017134355.1|DELE	LOC110180847|XP_020804182.1|DSER
OG0014379	LOC108137274|XP_017114362.1|DELE, LOC108143321|XP_017123133.1|DELE	LOC110180781|XP_020804121.1|DSER
OG0014381	LOC108140212|XP_017118404.1|DELE	LOC110180882|XP_020804217.1|DSER
OG0014388	LOC108140144|XP_017118334.1|DELE, LOC108150671|XP_017134424.1|DELE	LOC110180775|XP_020804115.1|DSER
OG0014389	LOC108136160|XP_017112645.1|DELE	LOC110184329|XP_020808483.1|DSER
OG0014395	LOC108139724|XP_017117937.1|DELE	LOC110189183|XP_020814808.1|DSER
OG0014395	LOC108140233|XP_017118424.1|DELE	LOC110181004|XP_020804339.1|DSER
OG0014396	LOC108140031|XP_017118221.1|DELE	LOC110189186|XP_020814812.1|DSER, LOC110181056|XP_020804387.1|DSER
OG0014871	LOC108146115|XP_017127439.1|DELE, LOC108142568|XP_017122403.1|DELE	LOC110181034|XP_020804367.1|DSER
OG0014876	LOC108139814|XP_017118027.1|DELE, LOC108139867|XP_017118078.1|DELE	LOC110181474|XP_020804881.1|DSER
OG0014879	LOC108139872|XP_017118083.1|DELE	LOC110181472|XP_020804879.1|DSER
OG0014886	LOC108139482|XP_017117696.1|DELE	LOC110180926|XP_020804261.1|DSER
OG0014888	LOC108146596|XP_017128128.1|DELE, LOC108136232|XP_017112785.1|DELE	LOC110189948|XP_020816282.1|DSER
OG0014889	LOC108142779|XP_017122315.1|DELE, LOC108139673|XP_017117887.1|DELE	LOC110180917|XP_020804251.1|DSER
OG0014890	LOC108139416|XP_017117628.1|DELE	LOC110175912|XP_020798131.1|DSER, LOC110189156|XP_020814782.1|DSER
OG0014894	LOC108139778|XP_017117989.1|DELE	LOC110181050|XP_020804383.1|DSER
OG0014895	LOC108139457|XP_017117669.1|DELE	LOC110181069|XP_020804400.1|DSER
OG0014900	LOC108139486|XP_017117700.1|DELE	LOC110181019|XP_020804352.1|DSER
OG0014902	LOC108150642|XP_017134393.1|DELE	LOC110180761|XP_020804101.1|DSER
OG0014903	LOC108146121|XP_017127453.1|DELE, LOC108143380|XP_017123631.1|DELE	LOC110181035|XP_020804368.1|DSER
OG0014925	LOC108140257|XP_017118436.1|DELE	LOC110191795|XP_020818446.1|DSER
OG0014927	LOC108139551|XP_017117764.1|DELE	LOC110180995|XP_020804329.1|DSER
OG0014929	LOC108134547|XP_017110389.1|DELE, LOC108150654|XP_017134407.1|DELE	LOC110180791|XP_020804130.1|DSER
OG0014981	LOC108139904|XP_017118096.1|DELE, LOC108140314|XP_017118495.1|DELE	LOC110183834|XP_020808203.1|DSER
OG0015019	LOC108140258|XP_017118437.1|DELE, LOC108145825|XP_017126923.1|DELE, LOC108145834|XP_017126936.1|DELE	LOC110191881|XP_020818562.1|DSER
OG0015039	LOC108144992|XP_017126035.1|DELE	LOC110181037|XP_020804371.1|DSER
OG0015105	LOC108139685|XP_017117898.1|DELE, LOC108142658|XP_017122152.1|DELE	LOC110181091|XP_020804419.1|DSER
OG0015118	LOC108146088|XP_017127406.1|DELE, LOC108140194|XP_017118741.1|DELE	LOC110181031|XP_020804365.1|DSER
OG0015119	LOC108141000|XP_017119983.1|DELE, LOC108146097|XP_017127416.1|DELE	LOC110181032|XP_020804366.1|DSER
OG0015124	LOC108142082|XP_017121264.1|DELE, LOC108141327|XP_017120142.1|DELE	LOC110180780|XP_020804120.1|DSER
OG0015125	LOC108142141|XP_017121326.1|DELE, LOC108141462|XP_017120396.1|DELE	LOC110180945|XP_020804279.1|DSER
OG0015126	LOC108150582|XP_017134323.1|DELE	LOC110180879|XP_020804214.1|DSER
OG0015127	LOC108150653|XP_017134406.1|DELE	LOC110180907|XP_020804241.1|DSER
OG0015129	LOC108139848|XP_017118063.1|DELE	LOC110180822|XP_020804159.1|DSER
OG0015129	LOC108139868|XP_017118079.1|DELE	LOC110181467|XP_020804875.1|DSER
OG0015130	LOC108139947|XP_017118142.1|DELE, LOC108139873|XP_017118084.1|DELE	LOC110181473|XP_020804880.1|DSER
OG0015131	LOC108140186|XP_017118382.1|DELE	LOC110183608|XP_020807588.1|DSER
OG0015131	LOC108140058|XP_017118247.1|DELE	LOC110180819|XP_020804154.1|DSER
OG0015137	LOC108139677|XP_017117889.1|DELE, LOC108142739|XP_017122255.1|DELE	LOC110181066|XP_020804396.1|DSER
OG0015139	LOC108142946|XP_017122545.1|DELE	LOC110180988|XP_020804322.1|DSER
OG0015141	LOC108143116|XP_017122835.1|DELE, LOC108140276|XP_017118456.1|DELE	LOC110180949|XP_020804284.1|DSER
OG0015142	LOC108143118|XP_017122850.1|DELE, LOC108140277|XP_017118457.1|DELE	LOC110180951|XP_020804286.1|DSER
OG0015143	LOC108140291|XP_017118470.1|DELE, LOC108143303|XP_017123110.1|DELE	LOC110180852|XP_020804186.1|DSER
OG0015145	LOC108145686|XP_017126735.1|DELE, LOC108139845|XP_017118057.1|DELE	LOC110180990|XP_020804324.1|DSER
OG0015146	LOC108145848|XP_017126959.1|DELE, LOC108140256|XP_017118435.1|DELE	LOC110191708|XP_020818325.1|DSER
OG0015147	LOC108145915|XP_017127090.1|DELE	LOC110181007|XP_020804342.1|DSER
OG0015147	LOC108140251|XP_017118431.1|DELE	LOC110191258|XP_020817744.1|DSER
OG0015151	LOC108147577|XP_017129690.1|DELE	LOC110180897|XP_020804230.1|DSER, LOC110180873|XP_020804208.1|DSER
OG0015152	LOC108140015|XP_017118206.1|DELE, LOC108147674|XP_017129863.1|DELE	LOC110180851|XP_020804185.1|DSER
OG0015153	LOC108139762|XP_017117975.1|DELE, LOC108147720|XP_017129939.1|DELE	LOC110180838|XP_020804175.1|DSER
OG0015157	LOC108142160|XP_017121334.1|DELE, LOC108140228|XP_017118419.1|DELE, LOC108139390|XP_017117601.1|DELE	LOC110183496|XP_020807443.1|DSER, LOC110189168|XP_020814794.1|DSER
OG0015158	LOC108139419|XP_017117630.1|DELE	LOC110189158|XP_020814784.1|DSER
OG0015159	LOC108139421|XP_017117632.1|DELE	LOC110189160|XP_020814786.1|DSER
OG0015159	LOC108139429|XP_017117640.1|DELE	LOC110178485|XP_020801680.1|DSER
OG0015163	LOC108139979|XP_017118171.1|DELE, LOC108139520|XP_017117733.1|DELE	LOC110180764|XP_020804104.1|DSER, LOC110180974|XP_020804309.1|DSER
OG0015164	LOC108140026|XP_017118217.1|DELE	LOC110180896|XP_020804229.1|DSER
OG0015165	LOC108140079|XP_017118268.1|DELE, LOC108139590|XP_017117803.1|DELE	LOC110180857|XP_020804192.1|DSER
OG0015168	LOC108139871|XP_017118082.1|DELE	LOC110181471|XP_020804878.1|DSER, LOC110181195|XP_020804922.1|DSER
OG0015610	LOC108139449|XP_017117660.1|DELE	LOC110181077|XP_020804404.1|DSER
OG0015621	LOC108143706|XP_017123730.1|DELE, LOC108140317|XP_017118496.1|DELE	LOC110181087|XP_020804414.1|DSER
OG0015649	LOC108150680|XP_017134433.1|DELE	LOC110180711|XP_020804051.1|DSER
OG0015655	LOC108139518|XP_017117730.1|DELE	LOC110180870|XP_020804205.1|DSER
OG0015910	LOC108150122|XP_017133614.1|DELE	LOC110180931|XP_020804268.1|DSER
OG0015941	LOC108146154|XP_017127514.1|DELE, LOC108147354|XP_017129700.1|DELE	LOC110181041|XP_020804374.1|DSER
OG0015942	LOC108145815|XP_017126896.1|DELE, LOC108134553|XP_017110429.1|DELE	LOC110181080|XP_020804408.1|DSER
OG0015944	LOC108146527|XP_017128056.1|DELE, LOC108135803|XP_017112205.1|DELE	LOC110191105|XP_020817547.1|DSER
OG0015949	LOC108150604|XP_017134348.1|DELE, LOC108138807|XP_017116831.1|DELE	LOC110180844|XP_020804180.1|DSER
OG0015952	LOC108140605|XP_017119045.1|DELE, LOC108150626|XP_017134375.1|DELE	LOC110180982|XP_020804317.1|DSER
OG0015960	LOC108139869|XP_017118080.1|DELE, LOC108139874|XP_017118087.1|DELE	LOC110181468|XP_020804876.1|DSER
OG0015961	LOC108139966|XP_017118161.1|DELE	LOC110180876|XP_020804210.1|DSER
OG0015969	LOC108140283|XP_017118462.1|DELE, LOC108143230|XP_017123019.1|DELE	LOC110180979|XP_020804314.1|DSER
OG0015972	LOC108140260|XP_017118439.1|DELE, LOC108143381|XP_017123231.1|DELE	LOC110175969|XP_020797859.1|DSER
OG0015983	LOC108140262|XP_017118441.1|DELE, LOC108145794|XP_017126859.1|DELE	LOC110176371|XP_020798357.1|DSER
OG0015984	LOC108145820|XP_017126911.1|DELE, LOC108140259|XP_017118438.1|DELE	LOC110191966|XP_020797743.1|DSER
OG0015986	LOC108146333|XP_017127791.1|DELE	LOC110180898|XP_020804232.1|DSER
OG0015987	LOC108146447|XP_017127950.1|DELE, LOC108139404|XP_017117614.1|DELE	LOC110180789|XP_020804127.1|DSER
