Orthogroup	DELE.longest_only	DPER.longest_only
OG0007573	LOC108141408|XP_017120261.1|DELE	LOC6590205|XP_002016061.1|DPER
OG0007574	LOC108144418|XP_017124756.1|DELE	LOC6600964|XP_002026002.1|DPER
OG0007575	LOC108141438|XP_017120316.1|DELE	LOC6603158|XP_002028173.1|DPER
OG0007576	LOC108144202|XP_017124365.1|DELE	LOC6597399|XP_026846445.1|DPER
OG0007577	LOC108142550|XP_017121973.1|DELE	LOC6599266|XP_002024261.1|DPER
OG0007578	LOC108150502|XP_017134203.1|DELE	LOC6588863|XP_026844139.1|DPER
OG0007579	LOC108145520|XP_017126493.1|DELE	LOC6590642|XP_026841634.1|DPER
OG0007580	LOC108136055|XP_017112478.1|DELE	LOC6597011|XP_002022174.1|DPER
OG0007581	LOC108150494|XP_017134192.1|DELE	LOC6589129|XP_002014749.1|DPER
OG0007582	LOC108143854|XP_017123905.1|DELE	LOC6591885|XP_002017083.1|DPER
OG0007583	LOC108141862|XP_017120944.1|DELE	LOC6592732|XP_002018099.1|DPER
OG0007584	LOC108147664|XP_017129836.1|DELE	LOC6599919|XP_026849206.1|DPER
OG0007585	LOC108142765|XP_017122291.1|DELE	LOC6595991|XP_026845299.1|DPER
OG0007586	LOC108149406|XP_017132432.1|DELE	LOC6598032|XP_002023190.1|DPER
OG0007587	LOC108145232|XP_017125984.1|DELE	LOC6600820|XP_026842245.1|DPER
OG0007588	LOC108141810|XP_017120875.1|DELE	LOC6597987|XP_026843388.1|DPER
OG0007589	LOC108136566|XP_017113364.1|DELE	LOC6598355|XP_002023430.2|DPER
OG0007590	LOC108143174|XP_017122910.1|DELE	LOC6597119|XP_026845605.1|DPER
OG0007591	LOC108141354|XP_017120161.1|DELE	LOC6592693|XP_026841299.1|DPER
OG0007592	LOC108137537|XP_017114749.1|DELE	LOC6590607|XP_002016472.1|DPER
OG0007593	LOC108149872|XP_017133247.1|DELE	LOC6596887|XP_026845935.1|DPER
OG0007594	LOC108141540|XP_017120469.1|DELE	LOC6592699|XP_002017736.1|DPER
OG0007595	LOC108143585|XP_017123590.1|DELE	LOC6603467|XP_002028436.1|DPER
OG0007596	LOC108147393|XP_017129318.1|DELE	LOC6601206|XP_002026302.1|DPER
OG0007597	LOC108135693|XP_017112024.1|DELE	LOC6599058|XP_002024174.1|DPER
OG0007598	LOC108141426|XP_017120297.1|DELE	LOC6603156|XP_002028171.1|DPER
OG0007599	LOC108146969|XP_017128715.1|DELE	LOC6602266|XP_002027315.1|DPER
OG0007600	LOC108146491|XP_017128012.1|DELE	LOC6602380|XP_026848535.1|DPER
OG0007601	LOC108136022|XP_017112438.1|DELE	LOC6597046|XP_002022206.1|DPER
OG0007602	LOC108143278|XP_017123083.1|DELE	LOC6595763|XP_002021344.1|DPER
OG0007603	LOC108143263|XP_017123065.1|DELE	LOC6595764|XP_002021345.2|DPER
OG0007604	LOC108146087|XP_017127398.1|DELE	LOC6601054|XP_002026109.2|DPER
OG0007605	LOC108143131|XP_017122860.1|DELE	LOC6603732|XP_026850086.1|DPER
OG0007606	LOC108135577|XP_017111855.1|DELE	LOC6600653|XP_026847663.1|DPER
OG0007607	LOC108148718|XP_017131375.1|DELE	LOC6588127|XP_026840661.1|DPER
OG0007608	LOC108142813|XP_017122363.1|DELE	LOC6601831|XP_002026897.2|DPER
OG0007609	LOC108135433|XP_017111661.1|DELE	LOC6598196|XP_002023531.2|DPER
OG0007610	LOC108141537|XP_017120466.1|DELE	LOC6592268|XP_026841687.1|DPER
OG0007611	LOC108145272|XP_017126046.1|DELE	LOC6601994|XP_026846807.1|DPER
OG0007612	LOC108141499|XP_017120407.1|DELE	LOC6593036|XP_026842321.1|DPER
OG0007613	LOC108145250|XP_017126016.1|DELE	LOC6600824|XP_002025891.2|DPER
OG0007614	LOC108146242|XP_017127665.1|DELE	LOC6600604|XP_026847509.1|DPER
OG0007615	LOC108142472|XP_017121843.1|DELE	LOC6599633|XP_002024743.1|DPER
OG0007616	LOC108148796|XP_017131505.1|DELE	LOC6587422|XP_002013035.1|DPER
OG0007617	LOC108136121|XP_017112595.1|DELE	LOC6596042|XP_026845671.1|DPER
OG0007618	LOC108146629|XP_017128163.1|DELE	LOC6595854|XP_002021384.1|DPER
OG0007619	LOC108146726|XP_017128311.1|DELE	LOC6600611|XP_002025600.1|DPER
OG0007620	LOC108146777|XP_017128413.1|DELE	LOC6599736|XP_026847243.1|DPER
OG0007621	LOC108143596|XP_017123608.1|DELE	LOC6592343|XP_002018290.2|DPER
OG0007622	LOC108135564|XP_017111810.1|DELE	LOC6598924|XP_026847842.1|DPER
OG0007623	LOC108142490|XP_017121868.1|DELE	LOC6596033|XP_026845718.1|DPER
OG0007624	LOC108142231|XP_017121438.1|DELE	LOC6601855|XP_002026904.2|DPER
OG0007625	LOC108150233|XP_017133777.1|DELE	LOC6598877|XP_026847947.1|DPER
OG0007626	LOC108145875|XP_017127004.1|DELE	LOC6601028|XP_002026150.1|DPER
OG0007627	LOC108145873|XP_017127001.1|DELE	LOC6601029|XP_002026151.2|DPER
OG0007628	LOC108145274|XP_017126055.1|DELE	LOC6603483|XP_002028464.1|DPER
OG0007629	LOC108147518|XP_017129588.1|DELE	LOC6601218|XP_002026314.1|DPER
OG0007630	LOC108135749|XP_017112072.1|DELE	LOC6594104|XP_002019881.1|DPER
OG0007631	LOC108140761|XP_017119236.1|DELE	LOC6595180|XP_026850764.1|DPER
OG0007632	LOC108146093|XP_017127410.1|DELE	LOC113566799|XP_026849766.1|DPER
OG0007633	LOC108149396|XP_017132419.1|DELE	LOC6589215|XP_026844015.1|DPER
OG0007634	LOC108148779|XP_017131479.1|DELE	LOC6594790|XP_002020471.1|DPER
OG0007635	LOC108149480|XP_017132585.1|DELE	LOC6598039|XP_002023197.1|DPER
OG0007636	LOC108145740|XP_017126792.1|DELE	LOC6595729|XP_002020763.1|DPER, LOC113566472|XP_026848012.1|DPER
OG0007637	LOC108134744|XP_017110672.1|DELE	LOC6597915|XP_002023078.2|DPER
OG0007638	LOC108150391|XP_017134022.1|DELE	LOC6596743|XP_026845957.1|DPER
OG0007639	LOC108134868|XP_017110846.1|DELE	LOC6602901|XP_002027924.1|DPER
OG0007640	LOC108147042|XP_017128804.1|DELE	LOC113565194|XP_026842397.1|DPER, LOC6590609|XP_002016443.2|DPER
OG0007641	LOC108143915|XP_017123984.1|DELE	LOC6594285|XP_002019611.1|DPER
OG0007642	LOC108149748|XP_017133028.1|DELE	LOC6600890|XP_026840827.1|DPER
OG0007643	LOC108140793|XP_017119276.1|DELE	LOC6592179|XP_026851113.1|DPER
OG0007644	LOC108142928|XP_017122510.1|DELE	LOC6588164|XP_026848656.1|DPER
OG0007645	LOC108140421|XP_017118632.1|DELE	LOC6594234|XP_002019968.2|DPER
OG0007646	LOC108138052|XP_017115517.1|DELE	LOC113564947|XP_026840378.1|DPER, LOC6589132|XP_002014701.1|DPER
OG0007647	LOC108138796|XP_017116764.1|DELE	LOC6593900|XP_026843652.1|DPER
OG0007648	LOC108145346|XP_017126225.1|DELE	LOC6592791|XP_002017822.1|DPER
OG0007649	LOC108150268|XP_017133839.1|DELE	LOC6602512|XP_002027494.1|DPER, LOC6588844|XP_026844620.1|DPER
OG0007650	LOC108143300|XP_017123104.1|DELE	LOC6603463|XP_002028433.1|DPER
OG0007651	LOC108150036|XP_017133488.1|DELE	LOC6602569|XP_002027603.2|DPER
OG0007652	LOC108149753|XP_017133050.1|DELE	LOC113565170|XP_026842205.1|DPER
OG0007653	LOC108142799|XP_017122342.1|DELE	LOC6601859|XP_026849348.1|DPER, LOC6588866|XP_002015315.2|DPER
OG0007654	LOC108145760|XP_017126816.1|DELE	LOC6603900|XP_002028847.2|DPER, LOC6594893|XP_002019984.1|DPER, LOC113566922|XP_026849936.1|DPER, LOC113566866|XP_026849829.1|DPER, LOC113567146|XP_026850123.1|DPER, LOC113566927|XP_026849941.1|DPER, LOC6604452|XP_026849931.1|DPER, LOC113566928|XP_026849942.1|DPER, LOC113566924|XP_026849938.1|DPER, LOC113567145|XP_026850122.1|DPER, LOC6600616|XP_002025572.2|DPER
OG0007655	LOC108143647|XP_017123648.1|DELE	LOC6602689|XP_026846024.1|DPER
OG0007656	LOC108140415|XP_017118622.1|DELE	LOC6594360|XP_002019952.2|DPER
OG0007657	LOC108139108|XP_017117210.1|DELE, LOC108135027|XP_017111047.1|DELE	LOC6598620|XP_002023832.2|DPER
OG0007658	LOC108149112|XP_017132000.1|DELE	LOC6590530|XP_026842274.1|DPER
OG0007659	LOC108141293|XP_017120049.1|DELE	LOC113565120|XP_026841688.1|DPER
OG0007660	LOC108136973|XP_017113953.1|DELE	LOC6594482|XP_002019748.1|DPER
OG0007662	LOC108137892|XP_017115320.1|DELE	LOC6589934|XP_026842878.1|DPER, LOC6591153|XP_002015922.1|DPER
OG0007663	LOC108143370|XP_017123179.1|DELE, LOC108143293|XP_017123096.1|DELE	LOC6593240|XP_002018361.2|DPER
OG0007664	LOC108139130|XP_017117233.1|DELE	LOC6588568|XP_026850744.1|DPER
OG0007665	LOC108135922|XP_017112354.1|DELE	LOC6597223|XP_026846535.1|DPER
OG0007666	LOC108135942|XP_017112380.1|DELE	LOC6597202|XP_026846434.1|DPER
OG0007667	LOC108140925|XP_017119478.1|DELE	LOC6600104|XP_026846717.1|DPER
OG0007668	LOC108149257|XP_017132189.1|DELE	LOC6593840|XP_002018702.1|DPER
OG0007669	LOC108140893|XP_017119420.1|DELE	LOC6597839|XP_026846372.1|DPER
OG0007670	LOC108140892|XP_017119418.1|DELE	LOC6597840|XP_026846371.1|DPER
OG0007671	LOC108136553|XP_017113348.1|DELE	LOC6597263|XP_026846437.1|DPER
OG0007672	LOC108138440|XP_017116130.1|DELE	LOC6596756|XP_002021939.2|DPER
OG0007673	LOC108148943|XP_017131765.1|DELE	LOC6587365|XP_002013020.1|DPER
OG0007674	LOC108138528|XP_017116278.1|DELE	LOC6602686|XP_026846037.1|DPER
OG0007675	LOC108138540|XP_017116299.1|DELE	LOC6598522|XP_026848689.1|DPER
OG0007676	LOC108136476|XP_017113168.1|DELE	LOC6601748|XP_002026823.1|DPER
OG0007677	LOC108137587|XP_017114807.1|DELE	LOC6600116|XP_026846627.1|DPER
OG0007678	LOC108141629|XP_017120586.1|DELE	LOC6603096|XP_002028106.2|DPER
OG0007679	LOC108141613|XP_017120567.1|DELE	LOC6599360|XP_026847200.1|DPER
OG0007680	LOC108147993|XP_017130297.1|DELE	LOC6596423|XP_002021821.1|DPER
OG0007681	LOC108136923|XP_017113887.1|DELE	LOC6588378|XP_002013419.1|DPER
OG0007682	LOC108138465|XP_017116162.1|DELE	LOC6603584|XP_026845798.1|DPER
OG0007683	LOC108134866|XP_017110844.1|DELE	LOC6602906|XP_002027929.1|DPER
OG0007684	LOC108138597|XP_017116376.1|DELE	LOC6598524|XP_002023563.1|DPER
OG0007685	LOC108134852|XP_017110808.1|DELE	LOC6603405|XP_026845830.1|DPER
OG0007686	LOC108145564|XP_017126558.1|DELE	LOC6599421|XP_002024471.1|DPER
OG0007687	LOC108137135|XP_017114177.1|DELE	LOC6597773|XP_026847051.1|DPER
OG0007688	LOC108136694|XP_017113507.1|DELE	LOC6588550|XP_026846362.1|DPER
OG0007689	LOC108144644|XP_017125179.1|DELE	LOC6599455|XP_002024519.2|DPER
OG0007690	LOC108137120|XP_017114137.1|DELE	LOC6599133|XP_026849255.1|DPER
OG0007691	LOC108148878|XP_017131668.1|DELE	LOC6588044|XP_002012965.1|DPER
OG0007692	LOC108148181|XP_017130572.1|DELE	LOC6602659|XP_026845966.1|DPER
OG0007693	LOC108134922|XP_017110926.1|DELE	LOC6597371|XP_026846587.1|DPER
OG0007694	LOC108136155|XP_017112639.1|DELE	LOC6597043|XP_002022203.1|DPER
OG0007695	LOC108141422|XP_017120300.1|DELE	LOC6599249|XP_026848267.1|DPER
OG0007696	LOC108137420|XP_017114572.1|DELE	LOC6604015|XP_002028961.2|DPER
OG0007697	LOC108146125|XP_017127459.1|DELE	LOC6604497|XP_026847255.1|DPER
OG0007698	LOC108150009|XP_017133449.1|DELE	LOC6597695|XP_026846556.1|DPER
OG0007699	LOC108138593|XP_017116373.1|DELE	LOC6597635|XP_002022738.1|DPER
OG0007700	LOC108136261|XP_017112806.1|DELE	LOC6600170|XP_026846740.1|DPER
OG0007701	LOC108149868|XP_017133239.1|DELE	LOC6600387|XP_026848420.1|DPER
OG0007702	LOC108136324|XP_017112915.1|DELE	LOC6600005|XP_026849146.1|DPER
OG0007703	LOC108137183|XP_017114255.1|DELE	LOC6598276|XP_002023299.1|DPER
OG0007704	LOC108142902|XP_017122478.1|DELE	LOC6595215|XP_002020390.1|DPER
OG0007705	LOC108136546|XP_017113334.1|DELE	LOC6601718|XP_002026776.1|DPER
OG0007706	LOC108136544|XP_017113331.1|DELE	LOC6601737|XP_002026795.2|DPER
OG0007707	LOC108135418|XP_017111619.1|DELE	LOC6598394|XP_026846358.1|DPER
OG0007708	LOC108137623|XP_017114883.1|DELE	LOC6600185|XP_026846686.1|DPER
OG0007709	LOC108147731|XP_017129948.1|DELE	LOC6600072|XP_002025196.1|DPER
OG0007710	LOC108145565|XP_017126560.1|DELE	LOC6599415|XP_026847214.1|DPER
OG0007711	LOC108150025|XP_017133474.1|DELE	LOC6602694|XP_002027721.1|DPER
OG0007712	LOC108137139|XP_017114188.1|DELE	LOC6600393|XP_026848422.1|DPER
OG0007713	LOC108147618|XP_017129743.1|DELE	LOC6596805|XP_026849900.1|DPER
OG0007714	LOC108144303|XP_017124487.1|DELE	LOC6597854|XP_026846943.1|DPER
OG0007715	LOC108144397|XP_017124670.1|DELE	LOC6599136|XP_002024401.1|DPER
OG0007716	LOC108137630|XP_017114905.1|DELE	LOC6600083|XP_026845101.1|DPER
OG0007717	LOC108142952|XP_017122581.1|DELE	LOC6595102|XP_002020380.2|DPER
OG0007718	LOC108140930|XP_017119483.1|DELE	LOC6602639|XP_026846669.1|DPER
OG0007719	LOC108136276|XP_017112833.1|DELE	LOC6597831|XP_026846463.1|DPER
OG0007720	LOC108136313|XP_017112900.1|DELE	LOC6597833|XP_026846542.1|DPER
OG0007721	LOC108137304|XP_017114413.1|DELE	LOC6603943|XP_026846970.1|DPER
OG0007722	LOC108137244|XP_017114315.1|DELE	LOC6597878|XP_026847037.1|DPER
OG0007723	LOC108137326|XP_017114446.1|DELE	LOC6597888|XP_002023048.1|DPER
OG0007724	LOC108137855|XP_017115272.1|DELE	LOC6588978|XP_026844318.1|DPER
OG0007725	LOC108136581|XP_017113382.1|DELE	LOC6598184|XP_002023358.2|DPER
OG0007726	LOC108137604|XP_017114868.1|DELE	LOC6600338|XP_002025497.2|DPER
OG0007727	LOC108136348|XP_017112944.1|DELE	LOC6600070|XP_002025194.1|DPER
OG0007728	LOC108141040|XP_017119662.1|DELE	LOC6599237|XP_002024294.1|DPER
OG0007729	LOC108137743|XP_017115132.1|DELE	LOC6600352|XP_026848392.1|DPER
OG0007730	LOC108141078|XP_017119741.1|DELE	LOC6599236|XP_026848301.1|DPER
OG0007731	LOC108142202|XP_017121378.1|DELE	LOC6600284|XP_026849052.1|DPER
OG0007732	LOC108144455|XP_017124839.1|DELE	LOC6599372|XP_026847092.1|DPER
OG0007733	LOC108136577|XP_017113376.1|DELE	LOC6597428|XP_026846502.1|DPER
OG0007734	LOC108147640|XP_017129784.1|DELE	LOC6598265|XP_002023323.2|DPER
OG0007735	LOC108138525|XP_017116275.1|DELE	LOC6600687|XP_002025851.1|DPER
OG0007736	LOC108150401|XP_017134048.1|DELE	LOC6596772|XP_002021923.1|DPER
OG0007737	LOC108140575|XP_017118937.1|DELE	LOC6598691|XP_002023945.2|DPER
OG0007738	LOC108148807|XP_017131524.1|DELE	LOC6595150|XP_026844331.1|DPER
OG0007739	LOC108135938|XP_017112375.1|DELE	LOC6599330|XP_002024573.1|DPER
OG0007740	LOC108138566|XP_017116335.1|DELE	LOC6596895|XP_002021842.2|DPER
OG0007741	LOC108148135|XP_017130475.1|DELE	LOC6598351|XP_002023426.2|DPER
OG0007742	LOC108141607|XP_017120550.1|DELE	LOC6599364|XP_002024487.1|DPER
OG0007743	LOC108148631|XP_017131230.1|DELE	LOC113567348|XP_026850674.1|DPER
OG0007744	LOC108138113|XP_017115627.1|DELE	LOC113566063|XP_026845772.1|DPER
OG0007746	LOC108144027|XP_017124147.1|DELE	LOC6587188|XP_002013527.1|DPER
OG0007747	LOC108136217|XP_017112725.1|DELE	LOC6598498|XP_026848636.1|DPER
OG0007748	LOC108145172|XP_017125905.1|DELE	LOC6599367|XP_002024541.2|DPER
OG0007749	LOC108136223|XP_017112733.1|DELE	LOC6600175|XP_002025274.2|DPER
OG0007750	LOC108143936|XP_017124012.1|DELE	LOC6595065|XP_002020418.1|DPER
OG0007751	LOC108137858|XP_017115277.1|DELE	LOC6589592|XP_002014565.2|DPER
OG0007752	LOC108140918|XP_017119468.1|DELE	LOC6600105|XP_002025333.1|DPER
OG0007753	LOC108137413|XP_017114561.1|DELE	LOC6597710|XP_026846399.1|DPER
OG0007754	LOC108142798|XP_017122341.1|DELE	LOC6598428|XP_026848605.1|DPER
OG0007755	LOC108142263|XP_017121473.1|DELE	LOC6598585|XP_002023618.1|DPER
OG0007756	LOC108141109|XP_017119815.1|DELE	LOC6599296|XP_026848297.1|DPER
OG0007757	LOC108136247|XP_017112775.1|DELE	LOC6600793|XP_002025816.1|DPER
OG0007758	LOC108135262|XP_017111420.1|DELE	LOC6593560|XP_002018975.1|DPER
OG0007759	LOC108148949|XP_017131770.1|DELE	LOC6594788|XP_026841025.1|DPER
OG0007760	LOC108137742|XP_017115131.1|DELE	LOC6597812|XP_026846932.1|DPER
OG0007761	LOC108144558|XP_017125029.1|DELE	LOC6598590|XP_026846215.1|DPER
OG0007762	LOC108144784|XP_017125388.1|DELE	LOC6598589|XP_026846339.1|DPER
OG0007763	LOC108137852|XP_017115270.1|DELE	LOC6589588|XP_002014561.1|DPER
OG0007764	LOC108136472|XP_017113161.1|DELE	LOC6600422|XP_026848432.1|DPER
OG0007765	LOC108136473|XP_017113162.1|DELE	LOC113566547|XP_026848419.1|DPER
OG0007766	LOC108134725|XP_017110622.1|DELE	LOC6587812|XP_026850953.1|DPER
OG0007767	LOC108145270|XP_017126039.1|DELE	LOC6602557|XP_002027578.2|DPER
OG0007768	LOC108137590|XP_017114811.1|DELE	LOC6597813|XP_002022945.1|DPER
OG0007769	LOC108134947|XP_017110961.1|DELE	LOC6603574|XP_002028553.1|DPER
OG0007770	LOC108139059|XP_017117169.1|DELE	LOC6603743|XP_002028709.1|DPER
OG0007771	LOC108138979|XP_017117052.1|DELE	LOC6593697|XP_002018844.1|DPER
OG0007772	LOC108136289|XP_017112864.1|DELE	LOC6600662|XP_002025867.1|DPER
OG0007773	LOC108148289|XP_017130750.1|DELE	LOC6589741|XP_002014239.1|DPER
OG0007774	LOC108142864|XP_017122426.1|DELE	LOC6597177|XP_002022355.1|DPER
OG0007775	LOC108147733|XP_017129951.1|DELE	LOC6599294|XP_026848279.1|DPER
OG0007776	LOC108136599|XP_017113404.1|DELE	LOC6601757|XP_002026832.1|DPER
OG0007777	LOC108138543|XP_017116301.1|DELE	LOC6598519|XP_026848630.1|DPER
OG0007778	LOC108147616|XP_017129741.1|DELE	LOC113566684|XP_026849209.1|DPER
OG0007779	LOC108146414|XP_017127906.1|DELE	LOC6599821|XP_002024921.2|DPER
OG0007780	LOC108141308|XP_017120066.1|DELE	LOC6598418|XP_026846213.1|DPER
OG0007781	LOC108148152|XP_017130534.1|DELE	LOC6602630|XP_026846657.1|DPER
OG0007782	LOC108136611|XP_017113419.1|DELE	LOC6597607|XP_002022824.2|DPER
OG0007783	LOC108140978|XP_017119540.1|DELE	LOC6603076|XP_026847079.1|DPER
OG0007784	LOC108141120|XP_017119823.1|DELE	LOC6591320|XP_002017549.1|DPER
OG0007785	LOC108135434|XP_017111662.1|DELE	LOC6597562|XP_026848893.1|DPER
OG0007786	LOC108137830|XP_017115244.1|DELE	LOC6589586|XP_026844329.1|DPER
OG0007787	LOC108148990|XP_017131820.1|DELE	LOC6594793|XP_002020474.1|DPER
OG0007788	LOC108148815|XP_017131555.1|DELE	LOC113567351|XP_026850680.1|DPER
OG0007789	LOC108140351|XP_017118533.1|DELE	LOC6587942|XP_026841873.1|DPER
OG0007790	LOC108147172|XP_017128994.1|DELE	LOC6587807|XP_026851050.1|DPER
OG0007791	LOC108147226|XP_017129103.1|DELE	LOC6587666|XP_002014067.2|DPER
OG0007792	LOC108147693|XP_017129896.1|DELE	LOC6597237|XP_026846528.1|DPER
OG0007793	LOC108134658|XP_017110543.1|DELE	LOC113567257|XP_026850303.1|DPER
OG0007794	LOC108134871|XP_017110850.1|DELE	LOC6597667|XP_002022844.1|DPER
OG0007795	LOC108137593|XP_017114813.1|DELE	LOC6600198|XP_002025298.1|DPER
OG0007796	LOC108143911|XP_017123978.1|DELE	LOC113565111|XP_026841661.1|DPER
OG0007797	LOC108148656|XP_017131275.1|DELE	LOC6594732|XP_026850581.1|DPER
OG0007798	LOC108148657|XP_017131276.1|DELE	LOC6594733|XP_002020559.1|DPER
OG0007799	LOC108149016|XP_017131851.1|DELE	LOC6588497|XP_002013578.1|DPER
OG0007800	LOC108148999|XP_017131831.1|DELE	LOC6587974|XP_002013783.1|DPER
OG0007801	LOC108144062|XP_017124196.1|DELE	LOC6591933|XP_002016773.2|DPER
OG0007802	LOC108143062|XP_017122765.1|DELE	LOC6594920|XP_002020128.1|DPER
OG0007803	LOC108135730|XP_017112053.1|DELE	LOC6588486|XP_026843332.1|DPER
OG0007804	LOC108142487|XP_017121862.1|DELE	LOC6599187|XP_026848244.1|DPER
OG0007805	LOC108135896|XP_017112301.1|DELE	LOC6599185|XP_002024342.1|DPER
OG0007806	LOC108135889|XP_017112294.1|DELE	LOC6599184|XP_026848270.1|DPER
OG0007808	LOC108143762|XP_017123780.1|DELE	LOC6591762|XP_026845755.1|DPER
OG0007809	LOC108147726|XP_017129944.1|DELE	LOC6597335|XP_002022523.1|DPER
OG0007810	LOC108149423|XP_017132479.1|DELE	LOC6593712|XP_026842965.1|DPER
OG0007811	LOC108140543|XP_017118869.1|DELE	LOC6588206|XP_026840500.1|DPER
OG0007812	LOC108136388|XP_017112989.1|DELE	LOC6597255|XP_002022449.1|DPER
OG0007813	LOC108143009|XP_017122687.1|DELE	LOC6587192|XP_026851165.1|DPER
OG0007814	LOC108135437|XP_017111667.1|DELE	LOC6597564|XP_002022781.1|DPER
OG0007815	LOC108136584|XP_017113385.1|DELE	LOC6597339|XP_026846393.1|DPER
OG0007816	LOC108142654|XP_017122144.1|DELE	LOC6603343|XP_002028327.1|DPER
OG0007817	LOC108148282|XP_017130732.1|DELE	LOC6588208|XP_002013778.1|DPER
OG0007818	LOC108136988|XP_017113971.1|DELE	LOC6587640|XP_002013439.2|DPER
OG0007819	LOC108137656|XP_017114977.1|DELE	LOC6599108|XP_026849265.1|DPER
OG0007820	LOC108143038|XP_017122725.1|DELE	LOC6598855|XP_026842969.1|DPER
OG0007821	LOC108148961|XP_017131786.1|DELE	LOC6595046|XP_002020569.1|DPER
OG0007822	LOC108148960|XP_017131785.1|DELE	LOC6595045|XP_026849114.1|DPER
OG0007823	LOC108148688|XP_017131321.1|DELE	LOC6594740|XP_002020566.2|DPER
OG0007824	LOC108148639|XP_017131250.1|DELE	LOC6594980|XP_002020271.1|DPER
OG0007825	LOC108150572|XP_017134317.1|DELE	LOC6587543|XP_026845365.1|DPER
OG0007826	LOC108148673|XP_017131296.1|DELE	LOC6595257|XP_002020073.2|DPER
OG0007827	LOC108138451|XP_017116142.1|DELE	LOC6600231|XP_002025229.1|DPER
OG0007828	LOC108147447|XP_017129464.1|DELE	LOC6602834|XP_002027805.2|DPER
OG0007829	LOC108141174|XP_017119890.1|DELE	LOC6591591|XP_026850239.1|DPER
OG0007830	LOC108136708|XP_017113522.1|DELE	LOC6588404|XP_002013814.1|DPER
OG0007831	LOC108136483|XP_017113186.1|DELE	LOC6597761|XP_002022892.2|DPER
OG0007832	LOC108137236|XP_017114303.1|DELE	LOC6597897|XP_002023024.1|DPER
OG0007833	LOC108136319|XP_017112908.1|DELE	LOC6600773|XP_026845148.1|DPER
OG0007834	LOC108143963|XP_017124051.1|DELE	LOC6591931|XP_002016771.1|DPER
OG0007836	LOC108139117|XP_017117219.1|DELE	LOC6587980|XP_002013326.1|DPER
OG0007837	LOC108148252|XP_017130656.1|DELE	LOC6587237|XP_002013300.1|DPER
OG0007838	LOC108148416|XP_017130945.1|DELE	LOC6587827|XP_002013291.1|DPER
OG0007839	LOC108136457|XP_017113132.1|DELE	LOC6597341|XP_002022543.1|DPER
OG0007840	LOC108148777|XP_017131476.1|DELE	LOC6594791|XP_002020472.1|DPER
OG0007841	LOC108144036|XP_017124157.1|DELE	LOC6587773|XP_026840387.1|DPER
OG0007842	LOC108148683|XP_017131312.1|DELE	LOC6594840|XP_026842289.1|DPER
OG0007843	LOC108148570|XP_017131105.1|DELE	LOC6594841|XP_002020245.1|DPER
OG0007844	LOC108137983|XP_017115443.1|DELE	LOC6593151|XP_002018528.2|DPER
OG0007846	LOC108136246|XP_017112774.1|DELE	LOC6600704|XP_026848612.1|DPER
OG0007847	LOC108136975|XP_017113955.1|DELE	LOC6587838|XP_002013449.1|DPER
OG0007848	LOC108136953|XP_017113927.1|DELE	LOC6588439|XP_002013442.1|DPER
OG0007849	LOC108139288|XP_017117472.1|DELE	LOC6587765|XP_002013736.1|DPER
OG0007850	LOC108139287|XP_017117471.1|DELE	LOC6587960|XP_002013737.1|DPER
OG0007851	LOC108148540|XP_017131071.1|DELE	LOC6587399|XP_002013029.1|DPER
OG0007852	LOC108134797|XP_017110736.1|DELE	LOC6598617|XP_002023862.1|DPER
OG0007853	LOC108148976|XP_017131804.1|DELE	LOC6594771|XP_002020085.1|DPER
OG0007854	LOC108136927|XP_017113890.1|DELE	LOC6588445|XP_002013427.1|DPER
OG0007855	LOC108135050|XP_017111078.1|DELE	LOC6598746|XP_026851105.1|DPER
OG0007856	LOC108136954|XP_017113928.1|DELE	LOC6588421|XP_002013441.1|DPER
OG0007857	LOC108135224|XP_017111346.1|DELE	LOC6595088|XP_002020150.2|DPER
OG0007858	LOC108149495|XP_017132605.1|DELE	LOC6588762|XP_026845010.1|DPER
OG0007859	LOC108136642|XP_017113454.1|DELE	LOC6599951|XP_002025028.1|DPER
OG0007860	LOC108135061|XP_017111096.1|DELE	LOC6591433|XP_002016737.2|DPER
OG0007861	LOC108150177|XP_017133657.1|DELE	LOC6591406|XP_002016740.1|DPER
OG0007862	LOC108148610|XP_017131178.1|DELE	LOC113566137|XP_026846252.1|DPER, LOC113566135|XP_026846249.1|DPER
OG0007863	LOC108150429|XP_017134075.1|DELE	LOC6595431|XP_002020853.1|DPER
OG0007864	LOC108143972|XP_017124065.1|DELE	LOC6588215|XP_026849758.1|DPER
OG0007865	LOC108142656|XP_017122146.1|DELE	LOC6600591|XP_002025646.1|DPER
OG0007866	LOC108140774|XP_017119251.1|DELE	LOC6588209|XP_002012901.1|DPER
OG0007867	LOC108148753|XP_017131438.1|DELE	LOC6594867|XP_026847618.1|DPER
OG0007868	LOC108144080|XP_017124219.1|DELE	LOC6588403|XP_002013926.1|DPER
OG0007869	LOC108140800|XP_017119291.1|DELE	LOC6599273|XP_026848313.1|DPER
OG0007870	LOC108150354|XP_017133977.1|DELE	LOC6599086|XP_002024219.1|DPER
OG0007871	LOC108137737|XP_017115124.1|DELE	LOC6597584|XP_002022771.1|DPER
OG0007872	LOC108146816|XP_017128496.1|DELE	LOC6602976|XP_026848755.1|DPER
