Orthogroup	DELE.longest_only	HILL.longest_only
OG0008986	LOC108148258|XP_017130680.1|DELE	LOC119652384|XP_037912412.1|HILL
OG0008987	LOC108147812|XP_017130044.1|DELE	LOC119656913|XP_037919536.1|HILL, LOC119656904|XP_037919517.1|HILL
OG0008992	LOC108148197|XP_017130591.1|DELE	LOC119651091|XP_037910372.1|HILL
OG0008994	LOC108149496|XP_017132607.1|DELE	LOC119646475|XP_037902857.1|HILL
OG0008996	LOC108136574|XP_017113372.1|DELE	LOC119658447|XP_037921779.1|HILL
OG0009001	LOC108138897|XP_017116924.1|DELE	LOC119658316|XP_037921569.1|HILL
OG0009002	LOC108135794|XP_017112151.1|DELE	LOC119660139|XP_037924465.1|HILL
OG0009004	LOC108144164|XP_017124310.1|DELE	LOC119649545|XP_037907664.1|HILL, LOC119649374|XP_037907418.1|HILL, LOC119648622|XP_037906320.1|HILL, LOC119649409|XP_037907473.1|HILL
OG0009005	LOC108138163|XP_017115742.1|DELE	LOC119646720|XP_037903227.1|HILL
OG0009008	LOC108136768|XP_017113618.1|DELE	LOC119658631|XP_037922073.1|HILL
OG0009009	LOC108146282|XP_017127712.1|DELE	LOC119647859|XP_037905055.1|HILL
OG0009010	LOC108147493|XP_017129539.1|DELE	LOC119660924|XP_037925831.1|HILL
OG0009011	LOC108145913|XP_017127084.1|DELE	LOC119647672|XP_037904678.1|HILL
OG0009012	LOC108143613|XP_017123626.1|DELE	LOC119655380|XP_037917176.1|HILL
OG0009013	LOC108138538|XP_017116295.1|DELE	LOC119654311|XP_037915562.1|HILL, LOC119654309|XP_037915558.1|HILL
OG0009014	LOC108146683|XP_017128229.1|DELE	LOC119648214|XP_037905750.1|HILL
OG0009015	LOC108142808|XP_017122358.1|DELE	LOC119649114|XP_037907042.1|HILL
OG0009016	LOC108135639|XP_017111949.1|DELE	LOC119648779|XP_037906542.1|HILL
OG0009017	LOC108147924|XP_017130186.1|DELE	LOC119660980|XP_037925991.1|HILL
OG0009018	LOC108145325|XP_017126192.1|DELE	LOC119660751|XP_037925433.1|HILL
OG0009019	LOC108145281|XP_017126070.1|DELE	LOC119660915|XP_037925803.1|HILL
OG0009020	LOC108140768|XP_017119244.1|DELE	LOC119652893|XP_037913192.1|HILL
OG0009021	LOC108141160|XP_017119876.1|DELE	LOC119659673|XP_037923826.1|HILL
OG0009022	LOC108136861|XP_017113789.1|DELE	LOC119651964|XP_037911754.1|HILL
OG0009023	LOC108147113|XP_017128892.1|DELE	LOC119651425|XP_037910949.1|HILL
OG0009024	LOC108143015|XP_017122695.1|DELE	LOC119652872|XP_037913159.1|HILL
OG0009026	LOC108136944|XP_017113911.1|DELE	LOC119652265|XP_037912178.1|HILL
OG0009027	LOC108145164|XP_017125883.1|DELE	LOC119648510|XP_037906209.1|HILL
OG0009028	LOC108150344|XP_017133962.1|DELE	LOC119650895|XP_037910002.1|HILL
OG0009029	LOC108148331|XP_017130865.1|DELE	LOC119651215|XP_037910596.1|HILL
OG0009030	LOC108148007|XP_017130326.1|DELE	LOC119646599|XP_037903020.1|HILL
OG0009031	LOC108141232|XP_017119976.1|DELE	LOC119658678|XP_037922169.1|HILL
OG0009032	LOC108141233|XP_017119977.1|DELE	LOC119659904|XP_037924157.1|HILL
OG0009033	LOC108138120|XP_017115642.1|DELE	LOC119661646|XP_037927006.1|HILL
OG0009034	LOC108138262|XP_017115895.1|DELE	LOC119646566|XP_037902973.1|HILL
OG0009035	LOC108141718|XP_017120699.1|DELE	LOC119657324|XP_037920114.1|HILL
OG0009036	LOC108141475|XP_017120372.1|DELE	LOC119655987|XP_037918153.1|HILL
OG0009038	LOC108148877|XP_017131667.1|DELE	LOC119655732|XP_037917710.1|HILL
OG0009039	LOC108140536|XP_017118849.1|DELE	LOC119655663|XP_037917576.1|HILL
OG0009040	LOC108149774|XP_017133111.1|DELE	LOC119654930|XP_037916510.1|HILL
OG0009041	LOC108135775|XP_017112123.1|DELE	LOC119651284|XP_037910724.1|HILL
OG0009042	LOC108139035|XP_017117133.1|DELE	LOC119646873|XP_037903428.1|HILL
OG0009043	LOC108139010|XP_017117099.1|DELE	LOC119651477|XP_037911015.1|HILL
OG0009044	LOC108147784|XP_017130013.1|DELE	LOC119650392|XP_037909082.1|HILL
OG0009045	LOC108148327|XP_017130813.1|DELE	LOC119660989|XP_037926003.1|HILL
OG0009046	LOC108143215|XP_017122998.1|DELE	LOC119660798|XP_037925553.1|HILL
OG0009047	LOC108145123|XP_017125825.1|DELE	LOC119661288|XP_037926493.1|HILL
OG0009048	LOC108149312|XP_017132254.1|DELE	LOC119660987|XP_037926000.1|HILL
OG0009049	LOC108140702|XP_017119144.1|DELE	LOC119660273|XP_037924663.1|HILL
OG0009051	LOC108144960|XP_017125595.1|DELE	LOC119655338|XP_037917111.1|HILL
OG0009052	LOC108140963|XP_017119520.1|DELE	LOC119659999|XP_037924303.1|HILL
OG0009053	LOC108136920|XP_017113876.1|DELE	LOC119658839|XP_037922511.1|HILL
OG0009054	LOC108135127|XP_017111220.1|DELE	LOC119659894|XP_037924145.1|HILL
OG0009055	LOC108138740|XP_017116623.1|DELE	LOC119650591|XP_037909366.1|HILL
OG0009056	LOC108135240|XP_017111391.1|DELE	LOC119649149|XP_037907088.1|HILL
OG0009057	LOC108145841|XP_017126943.1|DELE	LOC119649402|XP_037907454.1|HILL
OG0009058	LOC108148347|XP_017130851.1|DELE	LOC119661046|XP_037926167.1|HILL
OG0009059	LOC108135589|XP_017111876.1|DELE	LOC119647850|XP_037905045.1|HILL
OG0009060	LOC108139270|XP_017117446.1|DELE	LOC119659403|XP_037923402.1|HILL
OG0009061	LOC108144537|XP_017124992.1|DELE	LOC119653579|XP_037914250.1|HILL
OG0009063	LOC108149428|XP_017132486.1|DELE	LOC119654264|XP_037915459.1|HILL
OG0009064	LOC108144760|XP_017125354.1|DELE	LOC119660902|XP_037925770.1|HILL
OG0009065	LOC108147287|XP_017129193.1|DELE	LOC119660780|XP_037925485.1|HILL
OG0009066	LOC108150310|XP_017133914.1|DELE	LOC119649678|XP_037907866.1|HILL
OG0009067	LOC108143212|XP_017122988.1|DELE	LOC119649379|XP_037907425.1|HILL
OG0009068	LOC108149581|XP_017132705.1|DELE	LOC119652585|XP_037912734.1|HILL
OG0009069	LOC108138327|XP_017115978.1|DELE	LOC119661700|XP_037927075.1|HILL
OG0009070	LOC108141420|XP_017120285.1|DELE	LOC119655091|XP_037916721.1|HILL
OG0009073	LOC108136909|XP_017113858.1|DELE	LOC119660335|XP_037924746.1|HILL, LOC119660059|XP_037924365.1|HILL
OG0009081	LOC108147137|XP_017128919.1|DELE	LOC119659724|XP_037923909.1|HILL, LOC119659431|XP_037923442.1|HILL
OG0009084	LOC108135571|XP_017111833.1|DELE	LOC119659963|XP_037924245.1|HILL
OG0009085	LOC108136883|XP_017113825.1|DELE	LOC119655090|XP_037916717.1|HILL
OG0009086	LOC108141117|XP_017119822.1|DELE	LOC119652989|XP_037913341.1|HILL
OG0009089	LOC108140927|XP_017119481.1|DELE	LOC119650739|XP_037909736.1|HILL
OG0009091	LOC108141247|XP_017119993.1|DELE	LOC119647298|XP_037904129.1|HILL
OG0009097	LOC108148567|XP_017131102.1|DELE	LOC119647035|XP_037903708.1|HILL
OG0009099	LOC108148832|XP_017131586.1|DELE	LOC119656109|XP_037918353.1|HILL, LOC119651441|XP_037910972.1|HILL
OG0009100	LOC108138024|XP_017115484.1|DELE	LOC119646197|XP_037902508.1|HILL
OG0009102	LOC108134761|XP_017110695.1|DELE	LOC119658843|XP_037922521.1|HILL
OG0009103	LOC108134700|XP_017110585.1|DELE	LOC119646877|XP_037903431.1|HILL
OG0009107	LOC108138227|XP_017115838.1|DELE	LOC119646699|XP_037903193.1|HILL
OG0009108	LOC108140808|XP_017119296.1|DELE	LOC119652517|XP_037912641.1|HILL
OG0009109	LOC108138332|XP_017115985.1|DELE	LOC119646638|XP_037903079.1|HILL
OG0009111	LOC108146126|XP_017127460.1|DELE	LOC119649671|XP_037907859.1|HILL, LOC119647487|XP_037904373.1|HILL
OG0009112	LOC108137839|XP_017115254.1|DELE	LOC119659792|XP_037923994.1|HILL
OG0009113	LOC108135340|XP_017111521.1|DELE	LOC119646938|XP_037903556.1|HILL
OG0009114	LOC108149070|XP_017131921.1|DELE	LOC119661592|XP_037926923.1|HILL
OG0009119	LOC108149317|XP_017132264.1|DELE	LOC119652596|XP_037912751.1|HILL
OG0009123	LOC108144427|XP_017124826.1|DELE, LOC108145499|XP_017126448.1|DELE	LOC119647210|XP_037903962.1|HILL
OG0009127	LOC108144825|XP_017125446.1|DELE	LOC119661633|XP_037926983.1|HILL
OG0009128	LOC108149580|XP_017132704.1|DELE	LOC119646833|XP_037903377.1|HILL
OG0009129	LOC108145396|XP_017126283.1|DELE	LOC119646966|XP_037903595.1|HILL
OG0009130	LOC108149940|XP_017133345.1|DELE	LOC119658313|XP_037921564.1|HILL
OG0009132	LOC108144302|XP_017124484.1|DELE	LOC119658875|XP_037922575.1|HILL
OG0009136	LOC108144754|XP_017125347.1|DELE	LOC119646328|XP_037902681.1|HILL
OG0009137	LOC108137894|XP_017115322.1|DELE	LOC119646332|XP_037902685.1|HILL
OG0009141	LOC108147362|XP_017129287.1|DELE	LOC119648808|XP_037906586.1|HILL, LOC119651524|XP_037911084.1|HILL
OG0009145	LOC108143659|XP_017123659.1|DELE	LOC119655071|XP_037916695.1|HILL
OG0009146	LOC108136475|XP_017113170.1|DELE	LOC119654636|XP_037916038.1|HILL
OG0009152	LOC108141348|XP_017120154.1|DELE	LOC119654360|XP_037915633.1|HILL
OG0009153	LOC108144857|XP_017125493.1|DELE	LOC119654130|XP_037915224.1|HILL
OG0009155	LOC108149736|XP_017133004.1|DELE	LOC119654510|XP_037915876.1|HILL
OG0009156	LOC108141714|XP_017120688.1|DELE	LOC119657582|XP_037920489.1|HILL
OG0009161	LOC108137143|XP_017114194.1|DELE	LOC119648085|XP_037905502.1|HILL
OG0009162	LOC108135496|XP_017111728.1|DELE	LOC119660934|XP_037925853.1|HILL
OG0009163	LOC108150370|XP_017133996.1|DELE	LOC119650172|XP_037908653.1|HILL
OG0009164	LOC108146457|XP_017127958.1|DELE	LOC119653226|XP_037913736.1|HILL
OG0009165	LOC108142599|XP_017122059.1|DELE	LOC119650130|XP_037908589.1|HILL
OG0009166	LOC108142327|XP_017121569.1|DELE	LOC119646949|XP_037903571.1|HILL
OG0009167	LOC108142743|XP_017122256.1|DELE	LOC119650422|XP_037909161.1|HILL
OG0009168	LOC108142744|XP_017122258.1|DELE	LOC119649758|XP_037907980.1|HILL, LOC119648285|XP_037905869.1|HILL
OG0009169	LOC108150196|XP_017133696.1|DELE	LOC119648074|XP_037905485.1|HILL
OG0009171	LOC108146693|XP_017128241.1|DELE	LOC119650146|XP_037908609.1|HILL, LOC119648740|XP_037906485.1|HILL
OG0009174	LOC108135903|XP_017112310.1|DELE	LOC119650057|XP_037908475.1|HILL
OG0009176	LOC108146771|XP_017128399.1|DELE	LOC119648235|XP_037905786.1|HILL
OG0009178	LOC108136132|XP_017112612.1|DELE	LOC119648662|XP_037906372.1|HILL
OG0009182	LOC108136139|XP_017112623.1|DELE	LOC119650460|XP_037909247.1|HILL
OG0009184	LOC108143196|XP_017122937.1|DELE	LOC119649658|XP_037907842.1|HILL
OG0009185	LOC108143260|XP_017123061.1|DELE	LOC119648972|XP_037906822.1|HILL
OG0009186	LOC108142817|XP_017122367.1|DELE	LOC119648839|XP_037906643.1|HILL
OG0009188	LOC108144836|XP_017125466.1|DELE	LOC119649655|XP_037907838.1|HILL
OG0009190	LOC108146436|XP_017127929.1|DELE	LOC119648317|XP_037905926.1|HILL, LOC119649339|XP_037907374.1|HILL
OG0009221	LOC108141927|XP_017121050.1|DELE	LOC119651187|XP_037910552.1|HILL
OG0009222	LOC108134923|XP_017110927.1|DELE	LOC119657106|XP_037919793.1|HILL
OG0009229	LOC108140659|XP_017119080.1|DELE	LOC119661578|XP_037926905.1|HILL
OG0009231	LOC108136377|XP_017112979.1|DELE	LOC119657095|XP_037919778.1|HILL, LOC119648814|XP_037906595.1|HILL
OG0009232	LOC108137059|XP_017114055.1|DELE	LOC119653760|XP_037914669.1|HILL
OG0009234	LOC108140830|XP_017119318.1|DELE	LOC119658431|XP_037921759.1|HILL
OG0009235	LOC108143623|XP_017123632.1|DELE, LOC108140315|XP_017118493.1|DELE, LOC108140176|XP_017118368.1|DELE	ND5|YP_009390191.1|HILL
OG0009236	LOC108146893|XP_017128619.1|DELE	LOC119652501|XP_037912619.1|HILL
OG0009237	LOC108141692|XP_017120661.1|DELE, LOC108141693|XP_017120662.1|DELE	LOC119650585|XP_037909346.1|HILL
OG0009238	LOC108142772|XP_017122302.1|DELE	LOC119648211|XP_037905746.1|HILL
OG0009239	LOC108146932|XP_017128670.1|DELE	LOC119652590|XP_037912742.1|HILL
OG0009241	LOC108147994|XP_017130298.1|DELE	LOC119657391|XP_037920205.1|HILL
OG0009247	LOC108150548|XP_017134272.1|DELE	LOC119650160|XP_037908635.1|HILL
OG0009248	LOC108138544|XP_017116302.1|DELE	LOC119657323|XP_037920113.1|HILL
OG0009249	LOC108135306|XP_017111480.1|DELE	LOC119647048|XP_037903732.1|HILL
OG0009251	LOC108140916|XP_017119466.1|DELE	LOC119656279|XP_037918634.1|HILL
OG0009252	LOC108137302|XP_017114411.1|DELE	LOC119656220|XP_037918547.1|HILL
OG0009253	LOC108136624|XP_017113432.1|DELE	LOC119659779|XP_037923972.1|HILL
OG0009254	LOC108137170|XP_017114229.1|DELE	LOC119660826|XP_037925612.1|HILL
OG0009255	LOC108136275|XP_017112832.1|DELE	LOC119657339|XP_037920140.1|HILL
OG0009256	LOC108136615|XP_017113422.1|DELE	LOC119657139|XP_037919839.1|HILL
OG0009257	LOC108150027|XP_017133476.1|DELE	LOC119657464|XP_037920309.1|HILL
OG0009258	LOC108144690|XP_017125282.1|DELE	LOC119658080|XP_037921269.1|HILL
OG0009259	LOC108136440|XP_017113088.1|DELE	LOC119657590|XP_037920497.1|HILL, LOC119657493|XP_037920346.1|HILL
OG0009260	LOC108140911|XP_017119455.1|DELE	LOC119654355|XP_037915629.1|HILL
OG0009261	LOC108137698|XP_017115061.1|DELE	LOC119654381|XP_037915671.1|HILL
OG0009262	LOC108144593|XP_017125090.1|DELE	LOC119657994|XP_037921140.1|HILL
OG0009263	LOC108134934|XP_017110943.1|DELE	LOC119657986|XP_037921131.1|HILL
OG0009264	LOC108134899|XP_017110891.1|DELE	LOC119658403|XP_037921720.1|HILL
OG0009265	LOC108134817|XP_017110759.1|DELE	LOC119657734|XP_037920705.1|HILL
OG0009266	LOC108138115|XP_017115629.1|DELE	LOC119647229|XP_037903993.1|HILL
OG0009267	LOC108148170|XP_017130562.1|DELE	LOC119652634|XP_037912810.1|HILL
OG0009269	LOC108136796|XP_017113676.1|DELE	LOC119660413|XP_037924880.1|HILL
OG0009271	LOC108137287|XP_017114391.1|DELE	LOC119653582|XP_037914258.1|HILL
OG0009272	LOC108142881|XP_017122446.1|DELE	LOC119650382|XP_037909049.1|HILL
OG0009275	LOC108137062|XP_017114058.1|DELE	LOC119661643|XP_037927002.1|HILL
OG0009277	LOC108138387|XP_017116054.1|DELE	LOC119655357|XP_037917138.1|HILL
OG0009278	LOC108135912|XP_017112328.1|DELE	LOC119655403|XP_037917213.1|HILL
OG0009279	LOC108135207|XP_017111320.1|DELE	LOC119655534|XP_037917376.1|HILL
OG0009280	LOC108137192|XP_017114263.1|DELE	LOC119655342|XP_037917116.1|HILL
OG0009281	LOC108137677|XP_017115022.1|DELE	LOC119654861|XP_037916374.1|HILL
OG0009282	LOC108148833|XP_017131591.1|DELE	LOC119647027|XP_037903697.1|HILL
OG0009283	LOC108142015|XP_017121176.1|DELE	LOC119652618|XP_037912789.1|HILL
OG0009284	LOC108135665|XP_017111989.1|DELE	LOC119649075|XP_037907001.1|HILL
OG0009285	LOC108145322|XP_017126187.1|DELE	LOC119660899|XP_037925764.1|HILL, LOC119660926|XP_037925834.1|HILL
OG0009286	LOC108142302|XP_017121543.1|DELE	LOC119649004|XP_037906875.1|HILL
OG0009289	LOC108148311|XP_017130786.1|DELE	LOC119660933|XP_037925851.1|HILL
OG0009290	LOC108144124|XP_017124256.1|DELE	LOC119659226|XP_037923132.1|HILL
OG0009291	LOC108148312|XP_017130788.1|DELE	LOC119660709|XP_037925272.1|HILL
OG0009293	LOC108136378|XP_017112980.1|DELE	LOC119654601|XP_037915999.1|HILL
OG0009294	LOC108144598|XP_017125093.1|DELE	LOC119656981|XP_037919641.1|HILL
OG0009295	LOC108136423|XP_017113042.1|DELE	LOC119660782|XP_037925490.1|HILL
OG0009297	LOC108147105|XP_017128883.1|DELE	LOC119659439|XP_037923450.1|HILL
OG0009303	LOC108140718|XP_017119169.1|DELE	LOC119659596|XP_037923686.1|HILL
OG0009304	LOC108136908|XP_017113856.1|DELE	LOC119660058|XP_037924364.1|HILL
OG0009305	LOC108135051|XP_017111079.1|DELE	LOC119659893|XP_037924144.1|HILL
OG0009306	LOC108143866|XP_017123924.1|DELE	LOC119654953|XP_037916537.1|HILL
OG0009307	LOC108147207|XP_017129052.1|DELE	LOC119659900|XP_037924152.1|HILL
OG0009309	LOC108135105|XP_017111170.1|DELE	LOC119658917|XP_037922660.1|HILL
OG0009310	LOC108136996|XP_017113981.1|DELE	LOC119658781|XP_037922408.1|HILL
OG0009311	LOC108140412|XP_017118618.1|DELE	LOC119660264|XP_037924649.1|HILL
OG0009312	LOC108135056|XP_017111089.1|DELE	LOC119659669|XP_037923822.1|HILL
OG0009314	LOC108140636|XP_017119044.1|DELE	LOC119659850|XP_037924079.1|HILL
OG0009317	LOC108147317|XP_017129233.1|DELE	LOC119651639|XP_037911237.1|HILL
OG0009319	LOC108140565|XP_017118914.1|DELE	LOC119659652|XP_037923787.1|HILL
OG0009320	LOC108147139|XP_017128921.1|DELE	LOC119660027|XP_037924333.1|HILL
OG0009321	LOC108147122|XP_017128903.1|DELE	LOC119659857|XP_037924090.1|HILL
OG0009323	LOC108148410|XP_017130934.1|DELE	LOC119655786|XP_037917805.1|HILL
OG0009327	LOC108148834|XP_017131587.1|DELE	LOC119650621|XP_037909438.1|HILL
OG0009328	LOC108148698|XP_017131335.1|DELE	LOC119660252|XP_037924635.1|HILL
OG0009332	LOC108150665|XP_017134420.1|DELE	LOC119647688|XP_037904699.1|HILL
OG0009344	LOC108143744|XP_017123765.1|DELE	LOC119654704|XP_037916149.1|HILL
OG0009345	LOC108147157|XP_017128968.1|DELE	LOC119657152|XP_037919856.1|HILL
OG0009348	LOC108148933|XP_017131740.1|DELE	LOC119655353|XP_037917136.1|HILL
OG0009350	LOC108148521|XP_017131048.1|DELE	LOC119651807|XP_037911522.1|HILL
OG0009353	LOC108148574|XP_017131108.1|DELE	LOC119657309|XP_037920096.1|HILL
OG0009356	LOC108138806|XP_017116788.1|DELE	LOC119654454|XP_037915792.1|HILL
OG0009357	LOC108138190|XP_017115792.1|DELE	LOC119659744|XP_037923934.1|HILL
OG0009358	LOC108134768|XP_017110703.1|DELE	LOC119652305|XP_037912243.1|HILL
OG0009363	LOC108139042|XP_017117148.1|DELE	LOC119648293|XP_037905881.1|HILL
OG0009369	LOC108148917|XP_017131725.1|DELE	LOC119646122|XP_037902400.1|HILL
OG0009374	LOC108150526|XP_017134243.1|DELE	LOC119661380|XP_037926627.1|HILL
OG0009376	LOC108138801|XP_017116774.1|DELE	LOC119661375|XP_037926622.1|HILL
OG0009380	LOC108141725|XP_017120706.1|DELE	LOC119656186|XP_037918468.1|HILL
OG0009382	LOC108150714|XP_017134488.1|DELE	LOC119657381|XP_037920193.1|HILL, LOC119657463|XP_037920307.1|HILL
OG0009385	LOC108149466|XP_017132562.1|DELE	LOC119653052|XP_037913453.1|HILL
OG0009396	LOC108144274|XP_017124450.1|DELE	LOC119647235|XP_037904024.1|HILL
OG0009397	LOC108145231|XP_017125983.1|DELE	LOC119660329|XP_037924739.1|HILL
OG0009401	LOC108134481|XP_017110287.1|DELE	LOC119654959|XP_037916545.1|HILL
OG0009422	LOC108147578|XP_017129698.1|DELE	LOC119654315|XP_037915566.1|HILL
OG0009441	LOC108137748|XP_017115136.1|DELE	LOC119657597|XP_037920508.1|HILL
OG0009442	LOC108137580|XP_017114800.1|DELE	LOC119660582|XP_037925165.1|HILL
OG0009443	LOC108143358|XP_017123169.1|DELE	LOC119657561|XP_037920446.1|HILL
OG0009444	LOC108136580|XP_017113378.1|DELE	LOC119657947|XP_037921066.1|HILL
OG0009446	LOC108147685|XP_017129885.1|DELE	LOC119656688|XP_037919101.1|HILL
OG0009447	LOC108137087|XP_017114102.1|DELE	LOC119649567|XP_037907695.1|HILL
OG0009450	LOC108141501|XP_017120429.1|DELE	LOC119657574|XP_037920468.1|HILL
OG0009458	LOC108137113|XP_017114128.1|DELE	LOC119661615|XP_037926964.1|HILL
OG0009460	LOC108146407|XP_017127897.1|DELE	LOC119649994|XP_037908379.1|HILL
OG0009461	LOC108146513|XP_017128038.1|DELE	LOC119649091|XP_037907022.1|HILL
OG0009462	LOC108146427|XP_017127920.1|DELE	LOC119649073|XP_037906996.1|HILL
OG0009463	LOC108146760|XP_017128386.1|DELE	LOC119648582|XP_037906279.1|HILL
OG0009464	LOC108135546|XP_017111782.1|DELE	LOC119657586|XP_037920494.1|HILL
OG0009467	LOC108145780|XP_017126839.1|DELE	LOC119649266|XP_037907283.1|HILL
OG0009468	LOC108146365|XP_017127837.1|DELE	LOC119649193|XP_037907152.1|HILL
OG0009469	LOC108142388|XP_017121712.1|DELE	LOC119648921|XP_037906754.1|HILL
OG0009470	LOC108142299|XP_017121541.1|DELE	LOC119649687|XP_037907878.1|HILL
OG0009474	LOC108146179|XP_017127574.1|DELE	LOC119655095|XP_037916736.1|HILL
OG0009476	LOC108146707|XP_017128268.1|DELE	LOC119647448|XP_037904305.1|HILL
OG0009478	LOC108145634|XP_017126659.1|DELE	LOC119649538|XP_037907653.1|HILL
OG0009479	LOC108138140|XP_017115688.1|DELE	LOC119647707|XP_037904722.1|HILL
OG0009481	LOC108145725|XP_017126776.1|DELE	LOC119648990|XP_037906842.1|HILL
OG0009484	LOC108135107|XP_017111172.1|DELE	LOC119660289|XP_037924689.1|HILL
OG0009488	LOC108136040|XP_017112460.1|DELE	LOC119649461|XP_037907544.1|HILL
OG0009492	LOC108143168|XP_017122901.1|DELE	LOC119650387|XP_037909073.1|HILL
OG0009494	LOC108143225|XP_017123011.1|DELE	LOC119659525|XP_037923589.1|HILL
OG0009495	LOC108142801|XP_017122345.1|DELE	LOC119647596|XP_037904545.1|HILL
OG0009498	LOC108142666|XP_017122160.1|DELE	LOC119648046|XP_037905427.1|HILL
OG0009500	LOC108142314|XP_017121555.1|DELE	LOC119649174|XP_037907130.1|HILL
OG0009501	LOC108136032|XP_017112453.1|DELE	LOC119649413|XP_037907478.1|HILL
OG0009502	LOC108148379|XP_017130894.1|DELE	LOC119651527|XP_037911087.1|HILL
OG0009504	LOC108139369|XP_017117583.1|DELE	LOC119652488|XP_037912596.1|HILL
OG0009508	LOC108148081|XP_017130425.1|DELE	LOC119651723|XP_037911374.1|HILL
OG0009509	LOC108137895|XP_017115325.1|DELE	LOC119647372|XP_037904206.1|HILL
OG0009515	LOC108138641|XP_017116468.1|DELE	LOC119647065|XP_037903754.1|HILL, LOC119647056|XP_037903743.1|HILL, LOC119646997|XP_037903647.1|HILL
OG0009523	LOC108134632|XP_017110508.1|DELE	LOC119655744|XP_037917726.1|HILL
OG0009556	LOC108146903|XP_017128638.1|DELE	LOC119659575|XP_037923660.1|HILL
OG0009557	LOC108143789|XP_017123802.1|DELE	LOC119657219|XP_037919959.1|HILL
OG0009563	LOC108146914|XP_017128645.1|DELE	LOC119647739|XP_037904776.1|HILL
OG0009572	LOC108138530|XP_017116281.1|DELE	LOC119657806|XP_037920831.1|HILL
OG0009573	LOC108138417|XP_017116101.1|DELE	LOC119657086|XP_037919769.1|HILL
OG0009574	LOC108137179|XP_017114246.1|DELE	LOC119656918|XP_037919538.1|HILL
OG0009577	LOC108137820|XP_017115232.1|DELE	LOC119661088|XP_037926208.1|HILL
OG0009583	LOC108150552|XP_017134274.1|DELE	LOC119655339|XP_037917113.1|HILL
OG0009584	LOC108141577|XP_017120512.1|DELE	LOC119656111|XP_037918356.1|HILL
OG0009585	LOC108143941|XP_017124022.1|DELE	LOC119653571|XP_037914227.1|HILL
OG0009586	LOC108146656|XP_017128189.1|DELE	LOC119649068|XP_037906984.1|HILL
OG0009587	LOC108137543|XP_017114755.1|DELE	LOC119646788|XP_037903301.1|HILL
OG0009593	LOC108135969|XP_017112417.1|DELE	LOC119659279|XP_037923216.1|HILL
OG0009599	LOC108147313|XP_017129225.1|DELE	LOC119660188|XP_037924530.1|HILL
OG0009609	LOC108135078|XP_017111131.1|DELE	LOC119660528|XP_037925080.1|HILL
OG0009610	LOC108135812|XP_017112177.1|DELE	LOC119657810|XP_037920845.1|HILL
OG0009623	LOC108134595|XP_017110444.1|DELE	LOC119654716|XP_037916165.1|HILL, LOC119654715|XP_037916162.1|HILL
OG0009671	LOC108138660|XP_017116489.1|DELE	LOC119646945|XP_037903564.1|HILL
OG0009689	LOC108139003|XP_017117091.1|DELE	LOC119660818|XP_037925598.1|HILL
OG0009691	LOC108145227|XP_017125978.1|DELE	LOC119646990|XP_037903633.1|HILL
OG0009693	LOC108144414|XP_017124749.1|DELE	LOC119661367|XP_037926606.1|HILL
OG0009696	LOC108149771|XP_017133109.1|DELE	LOC119654461|XP_037915803.1|HILL
OG0009697	LOC108142325|XP_017121567.1|DELE	LOC119661746|XP_037927140.1|HILL
OG0009716	LOC108145461|XP_017126397.1|DELE	LOC119655680|XP_037917609.1|HILL
OG0009725	LOC108134621|XP_017110495.1|DELE	LOC119652038|XP_037911902.1|HILL
OG0009736	LOC108138545|XP_017116303.1|DELE	LOC119654931|XP_037916511.1|HILL
OG0009739	LOC108136368|XP_017112970.1|DELE	LOC119658379|XP_037921673.1|HILL
OG0009742	LOC108137189|XP_017114261.1|DELE	LOC119657894|XP_037920966.1|HILL
OG0009749	LOC108135685|XP_017112015.1|DELE	LOC119656599|XP_037918954.1|HILL
OG0009750	LOC108145684|XP_017126730.1|DELE	LOC119658276|XP_037921497.1|HILL
