Orthogroup	DELE.longest_only	DSAN.longest_only
OG0008355	LOC108144623|XP_017125139.1|DELE	LOC120444623|XP_039480362.1|DSAN
OG0008356	LOC108146767|XP_017128392.1|DELE	LOC120448969|XP_039487164.1|DSAN
OG0008357	LOC108143895|XP_017123959.1|DELE	LOC120453332|XP_039493926.1|DSAN
OG0008358	LOC108148136|XP_017130480.1|DELE	LOC120453852|XP_039494693.1|DSAN
OG0008359	LOC108141311|XP_017120067.1|DELE	LOC120446691|XP_039483719.1|DSAN
OG0008360	LOC108149195|XP_017132109.1|DELE	LOC120445999|XP_039482667.1|DSAN
OG0008361	LOC108141998|XP_017121151.1|DELE	LOC120456278|XP_039498955.1|DSAN
OG0008362	LOC108137161|XP_017114220.1|DELE	LOC120455981|XP_039498470.1|DSAN
OG0008363	LOC108144569|XP_017125046.1|DELE	LOC120446945|XP_039484128.1|DSAN
OG0008364	LOC108136057|XP_017112481.1|DELE	LOC120450649|XP_039489740.1|DSAN
OG0008365	LOC108149100|XP_017131986.1|DELE	LOC120444622|XP_039480359.1|DSAN
OG0008366	LOC108135155|XP_017111264.1|DELE	LOC120452324|XP_039492411.1|DSAN
OG0008367	LOC108137344|XP_017114470.1|DELE	LOC120454962|XP_039496677.1|DSAN
OG0008368	LOC108134514|XP_017110341.1|DELE	LOC120450033|XP_039488722.1|DSAN
OG0008369	LOC108150547|XP_017134267.1|DELE	LOC120455268|XP_039497202.1|DSAN
OG0008370	LOC108144061|XP_017124195.1|DELE	LOC120453675|XP_039494422.1|DSAN
OG0008371	LOC108147208|XP_017129053.1|DELE	LOC120450943|XP_039490146.1|DSAN
OG0008372	LOC108134542|XP_017110383.1|DELE	LOC120457473|XP_039500957.1|DSAN
OG0008373	LOC108142111|XP_017121295.1|DELE	LOC120456703|XP_039499611.1|DSAN
OG0008374	LOC108134653|XP_017110535.1|DELE	LOC120458348|XP_039501899.1|DSAN
OG0008375	LOC108149455|XP_017132536.1|DELE	LOC120457740|XP_039501173.1|DSAN
OG0008376	LOC108147809|XP_017130041.1|DELE	LOC120453421|XP_039494059.1|DSAN
OG0008377	LOC108149348|XP_017132328.1|DELE	LOC120444667|XP_039480447.1|DSAN
OG0008378	LOC108149347|XP_017132326.1|DELE	LOC120444666|XP_039480446.1|DSAN
OG0008379	LOC108139031|XP_017117129.1|DELE	LOC120457794|XP_039501225.1|DSAN
OG0008380	LOC108142103|XP_017121289.1|DELE	LOC120446980|XP_039484204.1|DSAN
OG0008381	LOC108138988|XP_017117063.1|DELE	LOC120449983|XP_039488628.1|DSAN
OG0008383	LOC108141850|XP_017120930.1|DELE	LOC120446062|XP_039482771.1|DSAN
OG0008384	LOC108138216|XP_017115828.1|DELE	LOC120452587|XP_039492814.1|DSAN
OG0008385	LOC108149333|XP_017132290.1|DELE	LOC120458809|XP_039502539.1|DSAN
OG0008386	LOC108136576|XP_017113375.1|DELE	LOC120456144|XP_039498705.1|DSAN
OG0008387	LOC108148756|XP_017131441.1|DELE	LOC120451346|XP_039490862.1|DSAN
OG0008388	LOC108149234|XP_017132159.1|DELE	LOC120443787|XP_039479050.1|DSAN
OG0008389	LOC108142062|XP_017121237.1|DELE	LOC120445390|XP_039481729.1|DSAN
OG0008391	LOC108147891|XP_017130140.1|DELE	LOC120458174|XP_039501668.1|DSAN
OG0008392	LOC108142536|XP_017121951.1|DELE	LOC120450605|XP_039489662.1|DSAN
OG0008393	LOC108142524|XP_017121933.1|DELE	LOC120450337|XP_039489238.1|DSAN
OG0008394	LOC108143256|XP_017123055.1|DELE	LOC120448382|XP_039486299.1|DSAN
OG0008395	LOC108137419|XP_017114570.1|DELE	LOC120455971|XP_039498454.1|DSAN
OG0008396	LOC108136433|XP_017113077.1|DELE	LOC120456183|XP_039498788.1|DSAN
OG0008397	LOC108138575|XP_017116346.1|DELE	LOC120456647|XP_039499507.1|DSAN
OG0008398	LOC108138598|XP_017116378.1|DELE	LOC120455998|XP_039498489.1|DSAN
OG0008399	LOC108138405|XP_017116079.1|DELE	LOC120457135|XP_039500311.1|DSAN
OG0008400	LOC108146398|XP_017127886.1|DELE	LOC120450330|XP_039489230.1|DSAN
OG0008401	LOC108149046|XP_017131881.1|DELE	LOC120458105|XP_039501569.1|DSAN
OG0008402	LOC108134790|XP_017110728.1|DELE	LOC120454060|XP_039494999.1|DSAN
OG0008403	LOC108142197|XP_017121371.1|DELE	LOC120455682|XP_039498025.1|DSAN
OG0008404	LOC108137479|XP_017114678.1|DELE	LOC120454068|XP_039495012.1|DSAN
OG0008405	LOC108137765|XP_017115157.1|DELE	LOC120457152|XP_039500359.1|DSAN
OG0008406	LOC108137751|XP_017115140.1|DELE	LOC120457367|XP_039500832.1|DSAN
OG0008407	LOC108140518|XP_017118815.1|DELE	LOC120452010|XP_039491980.1|DSAN
OG0008408	LOC108138561|XP_017116323.1|DELE	LOC120454988|XP_039496714.1|DSAN
OG0008409	LOC108142653|XP_017122143.1|DELE	LOC120448936|XP_039487107.1|DSAN
OG0008410	LOC108140359|XP_017118543.1|DELE	LOC120454468|XP_039495722.1|DSAN
OG0008411	LOC108140642|XP_017119054.1|DELE	LOC120453271|XP_039493832.1|DSAN
OG0008412	LOC108137689|XP_017115051.1|DELE	LOC120456048|XP_039498559.1|DSAN
OG0008413	LOC108142377|XP_017121698.1|DELE	LOC120448783|XP_039486906.1|DSAN
OG0008414	LOC108135915|XP_017112338.1|DELE	LOC120456758|XP_039499688.1|DSAN
OG0008415	LOC108136219|XP_017112728.1|DELE	LOC120456896|XP_039499932.1|DSAN
OG0008416	LOC108136560|XP_017113356.1|DELE	LOC120455702|XP_039498044.1|DSAN
OG0008417	LOC108136321|XP_017112910.1|DELE	LOC120455259|XP_039497194.1|DSAN
OG0008418	LOC108137141|XP_017114192.1|DELE	LOC120455347|XP_039497374.1|DSAN
OG0008419	LOC108134576|XP_017110416.1|DELE	LOC120455499|XP_039497691.1|DSAN
OG0008420	LOC108138421|XP_017116106.1|DELE	LOC120456774|XP_039499706.1|DSAN
OG0008421	LOC108145591|XP_017126611.1|DELE	LOC120455911|XP_039498353.1|DSAN
OG0008422	LOC108137589|XP_017114810.1|DELE	LOC120456087|XP_039498614.1|DSAN
OG0008423	LOC108135388|XP_017111575.1|DELE	LOC120446364|XP_039483230.1|DSAN
OG0008424	LOC108148137|XP_017130477.1|DELE	LOC120455922|XP_039498378.1|DSAN
OG0008425	LOC108135146|XP_017111247.1|DELE	LOC120452881|XP_039493266.1|DSAN
OG0008426	LOC108144535|XP_017124990.1|DELE	LOC120444975|XP_039480930.1|DSAN
OG0008427	LOC108134897|XP_017110888.1|DELE	LOC120457405|XP_039500935.1|DSAN
OG0008428	LOC108137329|XP_017114448.1|DELE	LOC120456435|XP_039499202.1|DSAN
OG0008429	LOC108144044|XP_017124171.1|DELE	LOC120454108|XP_039495070.1|DSAN, LOC120454107|XP_039495069.1|DSAN
OG0008430	LOC108137213|XP_017114293.1|DELE	LOC120455058|XP_039496846.1|DSAN
OG0008432	LOC108140380|XP_017118573.1|DELE	LOC120453362|XP_039493969.1|DSAN
OG0008433	LOC108146842|XP_017128532.1|DELE	LOC120448356|XP_039486257.1|DSAN
OG0008434	LOC108148536|XP_017131065.1|DELE	LOC120452940|XP_039493355.1|DSAN
OG0008435	LOC108141721|XP_017120703.1|DELE	LOC120458574|XP_039502207.1|DSAN
OG0008436	LOC108137974|XP_017115431.1|DELE	LOC120445661|XP_039482140.1|DSAN
OG0008438	LOC108144046|XP_017124177.1|DELE	LOC120452316|XP_039492401.1|DSAN
OG0008439	LOC108144674|XP_017125222.1|DELE	LOC120446590|XP_039483545.1|DSAN
OG0008440	LOC108148366|XP_017130874.1|DELE	LOC120454535|XP_039495846.1|DSAN
OG0008441	LOC108150567|XP_017134303.1|DELE	LOC120449005|XP_039487211.1|DSAN
OG0008442	LOC108141601|XP_017120544.1|DELE	LOC120446025|XP_039482714.1|DSAN
OG0008443	LOC108136085|XP_017112541.1|DELE	LOC120448838|XP_039486973.1|DSAN
OG0008444	LOC108135629|XP_017111938.1|DELE	LOC120450561|XP_039489604.1|DSAN
OG0008445	LOC108137597|XP_017114819.1|DELE	LOC120456735|XP_039499658.1|DSAN
OG0008446	LOC108149992|XP_017133412.1|DELE	LOC120455872|XP_039498281.1|DSAN
OG0008447	LOC108150014|XP_017133455.1|DELE	LOC120456135|XP_039498697.1|DSAN
OG0008448	LOC108149959|XP_017133364.1|DELE	LOC120457315|XP_039500747.1|DSAN
OG0008449	LOC108137691|XP_017115053.1|DELE	LOC120455653|XP_039497977.1|DSAN
OG0008450	LOC108136468|XP_017113154.1|DELE	LOC120457016|XP_039500106.1|DSAN
OG0008451	LOC108136715|XP_017113529.1|DELE	LOC120451593|XP_039491347.1|DSAN
OG0008452	LOC108137851|XP_017115267.1|DELE	LOC120458040|XP_039501483.1|DSAN
OG0008453	LOC108149931|XP_017133335.1|DELE	LOC120445967|XP_039482616.1|DSAN
OG0008454	LOC108136302|XP_017112879.1|DELE	LOC120455387|XP_039497448.1|DSAN
OG0008455	LOC108145916|XP_017127086.1|DELE	LOC120450207|XP_039489008.1|DSAN
OG0008456	LOC108140436|XP_017118653.1|DELE	LOC120454241|XP_039495281.1|DSAN
OG0008457	LOC108139283|XP_017117468.1|DELE	LOC120451471|XP_039491094.1|DSAN
OG0008458	LOC108144659|XP_017125194.1|DELE	LOC120445354|XP_039481633.1|DSAN
OG0008459	LOC108147709|XP_017129922.1|DELE	LOC120456089|XP_039498616.1|DSAN
OG0008460	LOC108150730|XP_017134519.1|DELE	LOC120443828|XP_039479112.1|DSAN
OG0008461	LOC108149434|XP_017132496.1|DELE	LOC120446412|XP_039483296.1|DSAN
OG0008462	LOC108147861|XP_017130108.1|DELE	LOC120454957|XP_039496674.1|DSAN
OG0008463	LOC108148940|XP_017131764.1|DELE	LOC120454437|XP_039495670.1|DSAN
OG0008464	LOC108141395|XP_017120237.1|DELE	LOC120447017|XP_039484270.1|DSAN
OG0008465	LOC108142006|XP_017121162.1|DELE	LOC120444278|XP_039479728.1|DSAN
OG0008466	LOC108144463|XP_017124854.1|DELE	LOC120444687|XP_039480488.1|DSAN
OG0008467	LOC108145189|XP_017125920.1|DELE	LOC120446126|XP_039482885.1|DSAN
OG0008468	LOC108138074|XP_017115539.1|DELE	LOC120458545|XP_039502160.1|DSAN
OG0008469	LOC108136583|XP_017113384.1|DELE	LOC120457179|XP_039500408.1|DSAN
OG0008470	LOC108144420|XP_017124760.1|DELE	LOC120444288|XP_039479738.1|DSAN
OG0008472	LOC108144697|XP_017125272.1|DELE	LOC120446764|XP_039483834.1|DSAN
OG0008473	LOC108141606|XP_017120549.1|DELE	LOC120455250|XP_039497181.1|DSAN
OG0008474	LOC108135111|XP_017111189.1|DELE	LOC120453810|XP_039494622.1|DSAN
OG0008475	LOC108149299|XP_017132236.1|DELE	LOC120453114|XP_039493588.1|DSAN
OG0008476	LOC108135380|XP_017111564.1|DELE	LOC120454418|XP_039495624.1|DSAN
OG0008477	LOC108149125|XP_017132015.1|DELE, LOC108136795|XP_017113668.1|DELE	LOC120445937|XP_039482535.1|DSAN
OG0008478	LOC108143728|XP_017123750.1|DELE	LOC120453253|XP_039493803.1|DSAN
OG0008479	LOC108145253|XP_017126020.1|DELE	LOC120445057|XP_039481113.1|DSAN
OG0008480	LOC108136090|XP_017112547.1|DELE	LOC120447898|XP_039485474.1|DSAN
OG0008481	LOC108140920|XP_017119474.1|DELE	LOC120456458|XP_039499239.1|DSAN
OG0008482	LOC108135647|XP_017111963.1|DELE	LOC120448795|XP_039486919.1|DSAN
OG0008483	LOC108147935|XP_017130209.1|DELE	LOC120454371|XP_039495541.1|DSAN
OG0008484	LOC108150719|XP_017134506.1|DELE	LOC120450945|XP_039490152.1|DSAN
OG0008485	LOC108148233|XP_017130641.1|DELE	LOC120458581|XP_039502213.1|DSAN
OG0008486	LOC108134592|XP_017110439.1|DELE	LOC120454845|XP_039496274.1|DSAN
OG0008487	LOC108141094|XP_017119789.1|DELE	LOC120454973|XP_039496689.1|DSAN
OG0008488	LOC108140607|XP_017119007.1|DELE	LOC120453690|XP_039494444.1|DSAN
OG0008490	LOC108143731|XP_017123754.1|DELE	LOC120454650|XP_039496086.1|DSAN
OG0008491	LOC108135879|XP_017112272.1|DELE	LOC120453982|XP_039494871.1|DSAN
OG0008492	LOC108138694|XP_017116528.1|DELE	LOC120446791|XP_039483881.1|DSAN
OG0008493	LOC108149487|XP_017132596.1|DELE	LOC120458049|XP_039501493.1|DSAN
OG0008494	LOC108149169|XP_017132057.1|DELE	LOC120446641|XP_039483643.1|DSAN
OG0008495	LOC108149734|XP_017132993.1|DELE	LOC120447128|XP_039484496.1|DSAN
OG0008496	LOC108142005|XP_017121161.1|DELE	LOC120444277|XP_039479727.1|DSAN
OG0008497	LOC108143309|XP_017123115.1|DELE	LOC120446424|XP_039483320.1|DSAN
OG0008498	LOC108144610|XP_017125121.1|DELE	LOC120444597|XP_039480304.1|DSAN
OG0008499	LOC108145001|XP_017125652.1|DELE	LOC120446663|XP_039483668.1|DSAN
OG0008500	LOC108149856|XP_017133228.1|DELE	LOC120448428|XP_039486367.1|DSAN
OG0008501	LOC108135591|XP_017111881.1|DELE	LOC120449038|XP_039487256.1|DSAN
OG0008502	LOC108136601|XP_017113408.1|DELE	LOC120455115|XP_039496938.1|DSAN
OG0008503	LOC108137686|XP_017115040.1|DELE	LOC120455342|XP_039497366.1|DSAN
OG0008504	LOC108145862|XP_017126988.1|DELE	LOC120450070|XP_039488791.1|DSAN
OG0008505	LOC108142417|XP_017121761.1|DELE	LOC120448254|XP_039486101.1|DSAN
OG0008506	LOC108142619|XP_017122091.1|DELE	LOC120448917|XP_039487074.1|DSAN
OG0008507	LOC108135661|XP_017111983.1|DELE	LOC120449135|XP_039487383.1|DSAN, LOC120449136|XP_039487384.1|DSAN
OG0008508	LOC108147606|XP_017129734.1|DELE	LOC120456076|XP_039498602.1|DSAN
OG0008510	LOC108148099|XP_017130435.1|DELE	LOC120455267|XP_039497201.1|DSAN
OG0008512	LOC108150706|XP_017134464.1|DELE	LOC120458473|XP_039502066.1|DSAN
OG0008513	LOC108147872|XP_017130118.1|DELE	LOC120458602|XP_039502241.1|DSAN
OG0008514	LOC108150423|XP_017134069.1|DELE	LOC120446388|XP_039483258.1|DSAN, LOC120446387|XP_039483257.1|DSAN
OG0008515	LOC108147928|XP_017130199.1|DELE	LOC120453897|XP_039494753.1|DSAN
OG0008516	LOC108135561|XP_017111807.1|DELE	LOC120450249|XP_039489071.1|DSAN
OG0008518	LOC108146714|XP_017128291.1|DELE	LOC120448306|XP_039486184.1|DSAN
OG0008519	LOC108144695|XP_017125258.1|DELE	LOC120446701|XP_039483733.1|DSAN
OG0008520	LOC108135783|XP_017112133.1|DELE	LOC120454331|XP_039495473.1|DSAN
OG0008521	LOC108147236|XP_017129119.1|DELE	LOC120451988|XP_039491949.1|DSAN
OG0008521	LOC108147079|XP_017128857.1|DELE	LOC120454306|XP_039495439.1|DSAN
OG0008522	LOC108149253|XP_017132184.1|DELE	LOC120447243|XP_039484705.1|DSAN
OG0008522	LOC108144604|XP_017125108.1|DELE	LOC120445001|XP_039480980.1|DSAN
OG0008523	LOC108150440|XP_017134087.1|DELE	LOC120453539|XP_039494227.1|DSAN
OG0008524	LOC108136372|XP_017112974.1|DELE	LOC120456195|XP_039498808.1|DSAN, LOC120456198|XP_039498812.1|DSAN
OG0008525	LOC108135326|XP_017111504.1|DELE	LOC120458007|XP_039501437.1|DSAN
OG0008526	LOC108148231|XP_017130636.1|DELE	LOC120453756|XP_039494523.1|DSAN
OG0008527	LOC108136550|XP_017113338.1|DELE	LOC120457032|XP_039500129.1|DSAN
OG0008528	LOC108145988|XP_017127218.1|DELE	LOC120447988|XP_039485617.1|DSAN
OG0008529	LOC108138388|XP_017116055.1|DELE	LOC120457355|XP_039500805.1|DSAN
OG0008530	LOC108137702|XP_017115067.1|DELE	LOC120456640|XP_039499496.1|DSAN
OG0008531	LOC108135443|XP_017111674.1|DELE	LOC120455032|XP_039496798.1|DSAN
OG0008532	LOC108147753|XP_017129972.1|DELE	LOC120456745|XP_039499669.1|DSAN
OG0008534	LOC108136655|XP_017113469.1|DELE	LOC120456075|XP_039498598.1|DSAN
OG0008535	LOC108137744|XP_017115133.1|DELE	LOC120455622|XP_039497938.1|DSAN
OG0008536	LOC108136658|XP_017113471.1|DELE	LOC120455510|XP_039497710.1|DSAN
OG0008537	LOC108134613|XP_017110482.1|DELE	LOC120451192|XP_039490574.1|DSAN
OG0008538	LOC108136589|XP_017113390.1|DELE	LOC120455278|XP_039497235.1|DSAN
OG0008540	LOC108143085|XP_017122791.1|DELE	LOC120453557|XP_039494244.1|DSAN
OG0008541	LOC108145491|XP_017126437.1|DELE	LOC120443897|XP_039479262.1|DSAN
OG0008542	LOC108146075|XP_017127380.1|DELE	LOC120449686|XP_039488236.1|DSAN
OG0008544	LOC108143414|XP_017123308.1|DELE	LOC120443775|XP_039479029.1|DSAN
OG0008545	LOC108144664|XP_017125199.1|DELE	LOC120444670|XP_039480452.1|DSAN
OG0008546	LOC108145681|XP_017126727.1|DELE	LOC120450115|XP_039488871.1|DSAN
OG0008547	LOC108138456|XP_017116146.1|DELE	LOC120457412|XP_039500944.1|DSAN
OG0008548	LOC108148916|XP_017131721.1|DELE	LOC120453168|XP_039493662.1|DSAN
OG0008549	LOC108142971|XP_017122610.1|DELE	LOC120454406|XP_039495601.1|DSAN
OG0008550	LOC108137123|XP_017114149.1|DELE	LOC120455379|XP_039497439.1|DSAN
OG0008551	LOC108145769|XP_017126827.1|DELE	LOC120448762|XP_039486882.1|DSAN
OG0008553	LOC108143497|XP_017123443.1|DELE	LOC120458718|XP_039502401.1|DSAN
OG0008554	LOC108135931|XP_017112366.1|DELE	LOC120455287|XP_039497259.1|DSAN
OG0008555	LOC108150397|XP_017134040.1|DELE	LOC120456582|XP_039499423.1|DSAN
OG0008557	LOC108148778|XP_017131478.1|DELE	LOC120452992|XP_039493428.1|DSAN
OG0008558	LOC108141779|XP_017120771.1|DELE	LOC120443917|XP_039479291.1|DSAN
OG0008560	LOC108141888|XP_017120986.1|DELE	LOC120447173|XP_039484567.1|DSAN
OG0008561	LOC108141701|XP_017120674.1|DELE	LOC120445392|XP_039481733.1|DSAN
OG0008563	LOC108148808|XP_017131528.1|DELE	LOC120451065|XP_039490358.1|DSAN
OG0008564	LOC108141680|XP_017120644.1|DELE	LOC120450814|XP_039489928.1|DSAN
OG0008565	LOC108146692|XP_017128240.1|DELE	LOC120450353|XP_039489263.1|DSAN
OG0008566	LOC108149417|XP_017132470.1|DELE	LOC120458053|XP_039501497.1|DSAN
OG0008567	LOC108150413|XP_017134060.1|DELE	LOC120444792|XP_039480674.1|DSAN
OG0008569	LOC108136329|XP_017112920.1|DELE	LOC120455662|XP_039497989.1|DSAN
OG0008570	LOC108137577|XP_017114797.1|DELE	LOC120455904|XP_039498340.1|DSAN
OG0008572	LOC108140965|XP_017119522.1|DELE	LOC120453518|XP_039494200.1|DSAN
OG0008573	LOC108137148|XP_017114203.1|DELE	LOC120455481|XP_039497649.1|DSAN
OG0008574	LOC108146233|XP_017127647.1|DELE	LOC120450583|XP_039489636.1|DSAN
OG0008575	LOC108137381|XP_017114523.1|DELE	LOC120450819|XP_039489929.1|DSAN
OG0008576	LOC108140904|XP_017119438.1|DELE	LOC120455135|XP_039496968.1|DSAN
OG0008577	LOC108146744|XP_017128359.1|DELE	LOC120448989|XP_039487190.1|DSAN
OG0008578	LOC108136801|XP_017113686.1|DELE	LOC120453162|XP_039493656.1|DSAN
OG0008579	LOC108142579|XP_017122022.1|DELE	LOC120448240|XP_039486078.1|DSAN
OG0008581	LOC108146292|XP_017127726.1|DELE	LOC120450055|XP_039488746.1|DSAN
OG0008582	LOC108134903|XP_017110900.1|DELE	LOC120457411|XP_039500943.1|DSAN
OG0008583	LOC108137215|XP_017114295.1|DELE	LOC120455199|XP_039497082.1|DSAN
OG0008584	LOC108136231|XP_017112744.1|DELE	LOC120455390|XP_039497454.1|DSAN
OG0008585	LOC108137588|XP_017114809.1|DELE	LOC120454950|XP_039496653.1|DSAN
OG0008586	LOC108137583|XP_017114802.1|DELE	LOC120454949|XP_039496652.1|DSAN
OG0008587	LOC108135595|XP_017111893.1|DELE	LOC120451519|XP_039491218.1|DSAN
OG0008588	LOC108135805|XP_017112169.1|DELE	LOC120453249|XP_039493795.1|DSAN
OG0008589	LOC108137625|XP_017114888.1|DELE	LOC120457142|XP_039500344.1|DSAN
OG0008590	LOC108147323|XP_017129239.1|DELE	LOC120451438|XP_039491046.1|DSAN
OG0008592	LOC108141864|XP_017120946.1|DELE	LOC120445965|XP_039482603.1|DSAN
OG0008593	LOC108150367|XP_017133994.1|DELE	LOC120450064|XP_039488770.1|DSAN
OG0008594	LOC108137025|XP_017114012.1|DELE	LOC120453290|XP_039493853.1|DSAN
OG0008595	LOC108141523|XP_017120446.1|DELE	LOC120446127|XP_039482886.1|DSAN
OG0008596	LOC108141321|XP_017120087.1|DELE	LOC120446623|XP_039483617.1|DSAN
OG0008597	LOC108136712|XP_017113526.1|DELE	LOC120451847|XP_039491764.1|DSAN
OG0008598	LOC108147741|XP_017129960.1|DELE	LOC120456632|XP_039499489.1|DSAN
OG0008599	LOC108138539|XP_017116298.1|DELE	LOC120455631|XP_039497952.1|DSAN
OG0008600	LOC108140767|XP_017119242.1|DELE	LOC120452867|XP_039493245.1|DSAN
OG0008601	LOC108150737|XP_017134529.1|DELE	LOC120458481|XP_039502076.1|DSAN
OG0008602	LOC108142901|XP_017122477.1|DELE	LOC120453388|XP_039494007.1|DSAN
OG0008603	LOC108149993|XP_017133418.1|DELE	LOC120453189|XP_039493689.1|DSAN
OG0008604	LOC108141392|XP_017120231.1|DELE	LOC120447015|XP_039484267.1|DSAN
OG0008605	LOC108138777|XP_017116732.1|DELE	LOC120446985|XP_039484216.1|DSAN
OG0008606	LOC108138634|XP_017116461.1|DELE	LOC120450071|XP_039488794.1|DSAN
OG0008607	LOC108148208|XP_017130604.1|DELE	LOC120453643|XP_039494371.1|DSAN
OG0008608	LOC108137081|XP_017114095.1|DELE	LOC120456133|XP_039498695.1|DSAN
OG0008609	LOC108136979|XP_017113960.1|DELE	LOC120452221|XP_039492282.1|DSAN
OG0008610	LOC108144743|XP_017125334.1|DELE	LOC120446542|XP_039483491.1|DSAN
OG0008612	LOC108141520|XP_017120439.1|DELE	LOC120458462|XP_039502046.1|DSAN
OG0008613	LOC108141038|XP_017119656.1|DELE	LOC120454008|XP_039494930.1|DSAN
OG0008614	LOC108134848|XP_017110801.1|DELE	LOC120457282|XP_039500657.1|DSAN
OG0008615	LOC108141180|XP_017119902.1|DELE	LOC120452490|XP_039492673.1|DSAN
OG0008616	LOC108142996|XP_017122660.1|DELE	LOC120452292|XP_039492362.1|DSAN
OG0008617	LOC108147142|XP_017128924.1|DELE	LOC120452376|XP_039492501.1|DSAN
OG0008619	LOC108138060|XP_017115524.1|DELE	LOC120458419|XP_039501990.1|DSAN
OG0008620	LOC108145467|XP_017126406.1|DELE	LOC120457390|XP_039500888.1|DSAN
OG0008621	LOC108139293|XP_017117479.1|DELE	LOC120451370|XP_039490954.1|DSAN
OG0008622	LOC108144458|XP_017124843.1|DELE	LOC120445600|XP_039482033.1|DSAN
OG0008623	LOC108149131|XP_017132024.1|DELE	LOC120446682|XP_039483695.1|DSAN
OG0008624	LOC108149800|XP_017133154.1|DELE	LOC120446728|XP_039483775.1|DSAN
OG0008625	LOC108141454|XP_017120347.1|DELE	LOC120446357|XP_039483226.1|DSAN
OG0008626	LOC108149592|XP_017132740.1|DELE	LOC120449678|XP_039488222.1|DSAN
OG0008627	LOC108150183|XP_017133662.1|DELE	LOC120449677|XP_039488214.1|DSAN
OG0008629	LOC108135209|XP_017111322.1|DELE	LOC120444783|XP_039480656.1|DSAN
OG0008630	LOC108145266|XP_017126028.1|DELE	LOC120454851|XP_039496299.1|DSAN
OG0008631	LOC108143746|XP_017123766.1|DELE	LOC120453681|XP_039494430.1|DSAN
OG0008632	LOC108150081|XP_017133535.1|DELE	LOC120454346|XP_039495492.1|DSAN
OG0008633	LOC108144425|XP_017124770.1|DELE	LOC120446684|XP_039483697.1|DSAN
OG0008634	LOC108140508|XP_017118784.1|DELE, LOC108149209|XP_017132124.1|DELE	LOC120446010|XP_039482695.1|DSAN
OG0008635	LOC108145439|XP_017126355.1|DELE, LOC108136079|XP_017112536.1|DELE	LOC120443907|XP_039479272.1|DSAN
OG0008636	LOC108135063|XP_017111094.1|DELE	LOC120453088|XP_039493549.1|DSAN
OG0008637	LOC108142818|XP_017122368.1|DELE	LOC120449957|XP_039488592.1|DSAN
OG0008638	LOC108136849|XP_017113762.1|DELE	LOC120453096|XP_039493564.1|DSAN
OG0008639	LOC108147280|XP_017129185.1|DELE	LOC120454291|XP_039495414.1|DSAN
OG0008640	LOC108135778|XP_017112127.1|DELE	LOC120451826|XP_039491734.1|DSAN
OG0008641	LOC108148609|XP_017131177.1|DELE	LOC120453213|XP_039493738.1|DSAN
OG0008642	LOC108140377|XP_017118570.1|DELE	LOC120453468|XP_039494130.1|DSAN
OG0008643	LOC108140059|XP_017118249.1|DELE	LOC120454347|XP_039495493.1|DSAN
OG0008644	LOC108148520|XP_017131047.1|DELE	LOC120452936|XP_039493351.1|DSAN
OG0008645	LOC108150446|XP_017134094.1|DELE	LOC120446409|XP_039483286.1|DSAN
OG0008646	LOC108138681|XP_017116517.1|DELE	LOC120446781|XP_039483861.1|DSAN
OG0008647	LOC108134769|XP_017110704.1|DELE	LOC120458344|XP_039501895.1|DSAN
OG0008648	LOC108150456|XP_017134110.1|DELE	LOC120446408|XP_039483285.1|DSAN
OG0008649	LOC108141741|XP_017120723.1|DELE	LOC120446475|XP_039483412.1|DSAN
OG0008650	LOC108140439|XP_017118657.1|DELE	LOC120454087|XP_039495031.1|DSAN
OG0008651	LOC108149843|XP_017133209.1|DELE	LOC120446036|XP_039482734.1|DSAN
OG0008652	LOC108138977|XP_017117054.1|DELE	LOC120444393|XP_039479949.1|DSAN
OG0008653	LOC108144277|XP_017124453.1|DELE	LOC120445566|XP_039481983.1|DSAN
OG0008654	LOC108144805|XP_017125419.1|DELE	LOC120446094|XP_039482822.1|DSAN
OG0008655	LOC108145363|XP_017126244.1|DELE	LOC120458374|XP_039501928.1|DSAN
OG0008656	LOC108136163|XP_017112649.1|DELE	LOC120455610|XP_039497924.1|DSAN
OG0008657	LOC108148105|XP_017130439.1|DELE	LOC120455819|XP_039498218.1|DSAN
OG0008658	LOC108138499|XP_017116208.1|DELE	LOC120455206|XP_039497096.1|DSAN
OG0008659	LOC108135494|XP_017111726.1|DELE	LOC120449660|XP_039488191.1|DSAN
OG0008660	LOC108135621|XP_017111927.1|DELE	LOC120448132|XP_039485884.1|DSAN
OG0008661	LOC108145667|XP_017126710.1|DELE	LOC120449815|XP_039488396.1|DSAN
OG0008662	LOC108146677|XP_017128222.1|DELE, LOC108146685|XP_017128234.1|DELE, LOC108134950|XP_017110963.1|DELE	LOC120448790|XP_039486914.1|DSAN
OG0008663	LOC108146465|XP_017127968.1|DELE	LOC120449150|XP_039487419.1|DSAN
OG0008664	LOC108145872|XP_017127000.1|DELE	LOC120447447|XP_039484740.1|DSAN
OG0008665	LOC108139018|XP_017117110.1|DELE	LOC120444311|XP_039479830.1|DSAN
OG0008666	LOC108143147|XP_017122882.1|DELE	LOC120448839|XP_039486975.1|DSAN
OG0008667	LOC108142712|XP_017122220.1|DELE	LOC120447735|XP_039485213.1|DSAN
