Orthogroup	DELE.longest_only	DERE.longest_only
OG0010142	LOC108147887|XP_017130135.1|DELE	LOC6543138|XP_001968287.1|DERE
OG0010143	LOC108138070|XP_017115534.1|DELE	LOC6541639|XP_026834814.1|DERE
OG0010144	LOC108138699|XP_017116534.1|DELE	LOC6549250|XP_001974435.2|DERE
OG0010145	LOC108149216|XP_017132135.1|DELE	LOC6542779|XP_001968818.1|DERE
OG0010146	LOC108149475|XP_017132578.1|DELE	LOC6548799|XP_026836919.1|DERE
OG0010147	LOC108134693|XP_017110580.1|DELE	LOC6542343|XP_001968635.1|DERE
OG0010148	LOC108150479|XP_017134171.1|DELE	LOC6547579|XP_026835725.1|DERE
OG0010149	LOC108147879|XP_017130126.1|DELE	LOC6542379|XP_001968327.2|DERE
OG0010150	LOC108149275|XP_017132207.1|DELE	LOC6549138|XP_001974391.1|DERE
OG0010151	LOC108135218|XP_017111330.1|DELE	LOC26526096|XP_015012741.1|DERE
OG0010152	LOC108138127|XP_017115650.1|DELE	LOC6541850|XP_001969733.1|DERE
OG0010153	LOC108138334|XP_017115987.1|DELE	LOC6542346|XP_001968968.1|DERE
OG0010154	LOC108138046|XP_017115510.1|DELE	LOC6541332|XP_001968959.1|DERE
OG0010155	LOC108134562|XP_017110404.1|DELE	LOC6549062|XP_026836459.1|DERE
OG0010156	LOC108142269|XP_017121481.1|DELE	LOC6544973|XP_026832790.1|DERE
OG0010157	LOC108150171|XP_017133630.1|DELE	LOC6546343|XP_001972287.1|DERE
OG0010158	LOC108150277|XP_017133858.1|DELE	LOC6546131|XP_026833169.1|DERE
OG0010159	LOC108145947|XP_017127145.1|DELE	LOC6544078|XP_001971935.1|DERE
OG0010160	LOC108145679|XP_017126724.1|DELE	LOC6546037|XP_001971726.3|DERE
OG0010161	LOC108145698|XP_017126746.1|DELE	LOC6544969|XP_026832661.1|DERE
OG0010162	LOC108146873|XP_017128592.1|DELE	LOC26526844|XP_015014350.1|DERE
OG0010163	LOC108142450|XP_017121805.1|DELE	LOC6546225|XP_001973567.1|DERE
OG0010164	LOC108150324|XP_017133934.1|DELE	LOC6543865|XP_001972341.1|DERE
OG0010165	LOC108142319|XP_017121561.1|DELE	LOC6545213|XP_001972104.1|DERE
OG0010166	LOC108150249|XP_017133801.1|DELE	LOC6544627|XP_001972202.3|DERE
OG0010167	LOC108150181|XP_017133660.1|DELE	LOC6545979|XP_001972187.1|DERE
OG0010168	LOC108143143|XP_017122879.1|DELE	LOC6544198|XP_015012925.1|DERE
OG0010169	LOC108135495|XP_017111727.1|DELE, LOC108150110|XP_017133563.1|DELE	LOC6544725|XP_026833964.1|DERE
OG0010170	LOC108135531|XP_017111767.1|DELE	LOC6546303|XP_001972844.1|DERE, LOC113564034|XP_026833996.1|DERE
OG0010171	LOC108135541|XP_017111778.1|DELE	LOC113564033|XP_026833995.1|DERE, LOC6546304|XP_001972845.1|DERE
OG0010172	LOC108136044|XP_017112464.1|DELE	LOC6544337|XP_001973080.1|DERE
OG0010173	LOC108145040|XP_017125716.1|DELE	LOC6546646|XP_001975855.1|DERE
OG0010174	LOC108141911|XP_017121020.1|DELE	LOC6548281|XP_001975107.1|DERE
OG0010175	LOC108143661|XP_017123662.1|DELE	LOC6547981|XP_001975127.1|DERE
OG0010176	LOC108143670|XP_017123670.1|DELE	LOC6547985|XP_026836599.1|DERE
OG0010177	LOC108149634|XP_017132855.1|DELE	LOC6542430|XP_001970610.1|DERE
OG0010178	LOC108137977|XP_017115438.1|DELE	LOC6548839|XP_001975353.1|DERE
OG0010179	LOC108142545|XP_017121962.1|DELE	LOC6545487|XP_001973382.1|DERE
OG0010180	LOC108145782|XP_017126841.1|DELE	LOC6545352|XP_001973292.1|DERE
OG0010181	LOC108143145|XP_017122880.1|DELE	LOC6544284|XP_001973712.1|DERE
OG0010182	LOC108145515|XP_017126476.1|DELE	LOC26526188|XP_026836531.1|DERE
OG0010183	LOC108145517|XP_017126477.1|DELE	LOC6547607|XP_001974967.1|DERE
OG0010184	LOC108149680|XP_017132916.1|DELE	LOC26526588|XP_015012820.1|DERE
OG0010185	LOC108149716|XP_017132971.1|DELE	LOC6549554|XP_015012385.1|DERE
OG0010186	LOC108136039|XP_017112459.1|DELE	LOC6543955|XP_001972761.1|DERE
OG0010187	LOC108144189|XP_017124343.1|DELE	LOC6547258|XP_001976144.1|DERE
OG0010188	LOC108137927|XP_017115362.1|DELE	LOC6548528|XP_001975368.2|DERE
OG0010189	LOC108144969|XP_017125606.1|DELE	LOC6546671|XP_001975864.1|DERE
OG0010190	LOC108144843|XP_017125473.1|DELE	LOC6547274|XP_001976097.1|DERE
OG0010191	LOC108144257|XP_017124427.1|DELE	LOC6547147|XP_001976122.1|DERE
OG0010192	LOC108138627|XP_017116408.1|DELE	LOC26526294|XP_015012776.1|DERE
OG0010193	LOC108149672|XP_017132907.1|DELE	LOC6542198|XP_026834884.1|DERE
OG0010194	LOC108150157|XP_017133615.1|DELE	LOC6544585|XP_001972384.1|DERE
OG0010195	LOC108150160|XP_017133619.1|DELE, LOC108150147|XP_017133603.1|DELE	LOC6544581|XP_001972380.1|DERE
OG0010196	LOC108144421|XP_017124761.1|DELE	LOC6548366|XP_001976642.1|DERE
OG0010197	LOC108145022|XP_017125684.1|DELE	LOC6546614|XP_001975830.2|DERE
OG0010198	LOC108144609|XP_017125120.1|DELE	LOC6546704|XP_026836702.1|DERE
OG0010199	LOC108145209|XP_017125939.1|DELE	LOC6547723|XP_001975012.1|DERE
OG0010200	LOC108144736|XP_017125322.1|DELE	LOC6548033|XP_001975246.1|DERE
OG0010201	LOC108144779|XP_017125378.1|DELE	LOC6548096|XP_001976602.1|DERE
OG0010202	LOC108143598|XP_017123610.1|DELE	LOC6547594|XP_001974893.1|DERE
OG0010203	LOC108143445|XP_017123361.1|DELE	LOC6548059|XP_001975061.1|DERE
OG0010204	LOC108144480|XP_017124895.1|DELE	LOC6549000|XP_001975551.1|DERE
OG0010205	LOC108143691|XP_017123706.1|DELE	LOC6548326|XP_001975161.1|DERE
OG0010206	LOC108143645|XP_017123646.1|DELE	LOC6548176|XP_026835958.1|DERE
OG0010207	LOC108149840|XP_017133205.1|DELE	LOC6548822|XP_001975607.1|DERE
OG0010208	LOC108141427|XP_017120298.1|DELE	LOC6542995|XP_001969154.3|DERE
OG0010209	LOC108141428|XP_017120299.1|DELE	LOC6541802|XP_001969153.1|DERE
OG0010210	LOC108143286|XP_017123090.1|DELE	LOC6547283|XP_001976150.1|DERE
OG0010211	LOC108144436|XP_017124809.1|DELE	LOC6547998|XP_001975277.1|DERE
OG0010212	LOC108143703|XP_017123724.1|DELE	LOC6548377|XP_001975136.1|DERE
OG0010213	LOC108143704|XP_017123725.1|DELE	LOC6548380|XP_001975139.1|DERE
OG0010214	LOC108143687|XP_017123701.1|DELE	LOC6548104|XP_001975145.1|DERE
OG0010215	LOC108143329|XP_017123138.1|DELE	LOC6547386|XP_001974842.1|DERE
OG0010216	LOC108137904|XP_017115332.1|DELE, LOC108138366|XP_017116030.1|DELE	LOC6546853|XP_001975955.1|DERE
OG0010217	LOC108141729|XP_017120711.1|DELE	LOC6547439|XP_001976375.2|DERE
OG0010218	LOC108141704|XP_017120677.1|DELE	LOC6547691|XP_001976371.1|DERE
OG0010219	LOC108138346|XP_017116008.1|DELE, LOC108135397|XP_017111586.1|DELE	LOC6547879|XP_001976355.1|DERE
OG0010220	LOC108144555|XP_017125023.1|DELE	LOC6548339|XP_001975295.1|DERE
OG0010221	LOC108144116|XP_017124248.1|DELE	LOC6548337|XP_001975293.1|DERE
OG0010222	LOC108144345|XP_017124557.1|DELE	LOC6549630|XP_001975691.1|DERE
OG0010223	LOC108143386|XP_017123246.1|DELE	LOC6549626|XP_001975687.2|DERE
OG0010224	LOC108144200|XP_017124359.1|DELE	LOC6546773|XP_001976000.1|DERE
OG0010225	LOC108135053|XP_017111086.1|DELE	LOC6553886|XP_001980459.1|DERE
OG0010226	LOC108142246|XP_017121455.1|DELE	LOC6552670|XP_001979178.1|DERE
OG0010227	LOC108141084|XP_017119748.1|DELE	LOC26526873|XP_015010534.1|DERE
OG0010228	LOC108136856|XP_017113784.1|DELE	LOC6553993|XP_001979452.1|DERE
OG0010229	LOC108135740|XP_017112063.1|DELE	LOC6553958|XP_001979553.1|DERE
OG0010230	LOC108135745|XP_017112067.1|DELE	LOC6553816|XP_001979549.1|DERE
OG0010231	LOC108148957|XP_017131781.1|DELE	LOC6555328|XP_001981215.1|DERE
OG0010232	LOC108134942|XP_017110958.1|DELE	LOC26526715|XP_015010515.1|DERE
OG0010233	LOC108148899|XP_017131704.1|DELE	LOC6555174|XP_026839508.1|DERE
OG0010234	LOC108139125|XP_017117226.1|DELE	LOC26526187|XP_026839535.1|DERE
OG0010236	LOC108148442|XP_017130965.1|DELE	LOC6554476|XP_001981289.2|DERE
OG0010237	LOC108134989|XP_017111010.1|DELE	LOC6554621|XP_026833519.1|DERE
OG0010238	LOC108147138|XP_017128920.1|DELE	LOC6554285|XP_001981753.1|DERE
OG0010239	LOC108144032|XP_017124151.1|DELE	LOC6555303|XP_001982324.1|DERE
OG0010240	LOC108149280|XP_017132213.1|DELE	LOC6541029|XP_001969556.1|DERE
OG0010241	LOC108135835|XP_017112208.1|DELE	LOC26526482|XP_015010489.1|DERE
OG0010242	LOC108143109|XP_017122820.1|DELE	LOC6554416|XP_001981917.1|DERE
OG0010243	LOC108143059|XP_017122761.1|DELE	LOC6554719|XP_001981081.1|DERE
OG0010244	LOC108140397|XP_017118594.1|DELE	LOC6552232|XP_001979797.1|DERE
OG0010245	LOC108140446|XP_017118666.1|DELE	LOC6552193|XP_001979738.1|DERE
OG0010246	LOC108139170|XP_017117278.1|DELE	LOC6553555|XP_026837682.1|DERE
OG0010247	LOC108147108|XP_017128886.1|DELE	LOC6554304|XP_001982128.1|DERE
OG0010248	LOC108140744|XP_017119210.1|DELE	LOC26527009|XP_026831946.1|DERE
OG0010249	LOC108140422|XP_017118633.1|DELE	LOC6553964|XP_001980522.1|DERE
OG0010250	LOC108134984|XP_017111008.1|DELE	LOC6553566|XP_001980336.1|DERE
OG0010251	LOC108140497|XP_017118762.1|DELE	LOC6553441|XP_001979391.1|DERE
OG0010252	LOC108140686|XP_017119124.1|DELE	LOC6554009|XP_001980539.1|DERE
OG0010253	LOC108143546|XP_017123543.1|DELE	LOC6547887|XP_001976431.1|DERE
OG0010254	LOC108143468|XP_017123396.1|DELE	LOC6547794|XP_001976411.1|DERE
OG0010255	LOC108142272|XP_017121485.1|DELE	LOC113564628|XP_026838752.1|DERE
OG0010256	LOC108147263|XP_017129155.1|DELE	LOC6554436|XP_001982134.1|DERE
OG0010258	LOC108142326|XP_017121568.1|DELE	LOC6544659|XP_001972488.1|DERE
OG0010259	LOC108150103|XP_017133556.1|DELE	LOC6546342|XP_001972286.2|DERE
OG0010260	LOC108141744|XP_017120726.1|DELE	LOC6542778|XP_001969240.1|DERE
OG0010261	LOC108138049|XP_017115512.1|DELE, LOC108138047|XP_017115511.1|DELE	LOC113564059|XP_026834266.1|DERE, LOC113564060|XP_026834270.1|DERE, LOC113564221|XP_026835606.1|DERE
OG0010267	LOC108145642|XP_017126668.1|DELE	LOC6546538|XP_026832875.1|DERE
OG0010272	LOC108149059|XP_017131894.1|DELE	LOC6549601|XP_001975734.1|DERE
OG0010275	LOC108148359|XP_017130867.1|DELE	LOC113563750|XP_026831838.1|DERE
OG0010276	LOC108137415|XP_017114563.1|DELE	LOC6549815|XP_015011071.2|DERE
OG0010277	LOC108136961|XP_017113935.1|DELE	LOC6555209|XP_001982077.1|DERE
OG0010279	LOC108144024|XP_017124144.1|DELE	LOC6554151|XP_001981908.3|DERE
OG0010280	LOC108150549|XP_017134268.1|DELE	LOC6549679|XP_001977438.1|DERE
OG0010281	LOC108145823|XP_017126917.1|DELE	LOC6546378|XP_001971323.2|DERE
OG0010282	LOC108147204|XP_017129048.1|DELE	LOC6554609|XP_001981561.1|DERE
OG0010283	LOC108140411|XP_017118617.1|DELE	LOC6553268|XP_001980127.1|DERE
OG0010284	LOC108148974|XP_017131802.1|DELE	LOC6554908|XP_001981593.1|DERE
OG0010285	LOC108137365|XP_017114495.1|DELE	LOC6554881|XP_001982219.1|DERE
OG0010286	LOC108148995|XP_017131826.1|DELE	LOC6554594|XP_001981329.1|DERE
OG0010287	LOC108148883|XP_017131676.1|DELE	LOC6555196|XP_001982292.1|DERE
OG0010288	LOC108135761|XP_017112097.1|DELE	LOC6553867|XP_001979610.1|DERE
OG0010289	LOC108148874|XP_017131665.1|DELE	LOC6555402|XP_026831521.1|DERE
OG0010290	LOC108143005|XP_017122676.1|DELE	LOC6554711|XP_001981961.1|DERE
OG0010293	LOC108147843|XP_017130090.1|DELE	LOC6541366|XP_001968402.1|DERE
OG0010294	LOC108138854|XP_017116864.1|DELE	LOC6548904|XP_001974043.1|DERE
OG0010295	LOC108140141|XP_017118333.1|DELE	LOC6540884|XP_001968823.1|DERE
OG0010296	LOC108145511|XP_017126466.1|DELE	LOC6541896|XP_001970520.1|DERE
OG0010297	LOC108143401|XP_017123271.1|DELE	LOC113564101|XP_026834800.1|DERE
OG0010298	LOC108144244|XP_017124412.1|DELE	LOC6546951|XP_001974601.1|DERE
OG0010300	LOC108144251|XP_017124420.1|DELE	LOC6547150|XP_001976125.1|DERE
OG0010301	LOC108148244|XP_017130650.1|DELE	LOC6553069|XP_001979090.3|DERE
OG0010302	LOC108149083|XP_017131951.1|DELE	LOC26526412|XP_015012801.2|DERE
OG0010303	LOC108144679|XP_017125230.1|DELE	LOC6548007|XP_001976502.1|DERE
OG0010304	LOC108149972|XP_017133380.1|DELE	LOC6550046|XP_001977512.1|DERE
OG0010305	LOC108147662|XP_017129833.1|DELE	LOC6550011|XP_001977477.1|DERE
OG0010306	LOC108147676|XP_017129862.1|DELE	LOC6550020|XP_026838332.1|DERE
OG0010307	LOC108141034|XP_017119628.1|DELE	LOC6551046|XP_001977031.3|DERE
OG0010308	LOC108150550|XP_017134270.1|DELE	LOC6549676|XP_001977435.1|DERE
OG0010309	LOC108145596|XP_017126620.1|DELE	LOC26526303|XP_015014254.1|DERE
OG0010310	LOC108137817|XP_017115226.1|DELE	LOC6555629|XP_001982513.3|DERE
OG0010311	LOC108134904|XP_017110901.1|DELE	LOC6550359|XP_026837719.1|DERE
OG0010312	LOC108134831|XP_017110779.1|DELE	LOC6550386|XP_001977753.1|DERE
OG0010313	LOC108146929|XP_017128668.1|DELE	LOC6543883|XP_001973642.2|DERE
OG0010314	LOC108136416|XP_017113012.1|DELE	LOC6551014|XP_001978265.2|DERE
OG0010315	LOC108137249|XP_017114321.1|DELE	LOC6551570|XP_001977291.1|DERE
OG0010316	LOC108137884|XP_017115312.1|DELE	LOC113564278|XP_026836222.1|DERE
OG0010317	LOC108136209|XP_017112706.1|DELE	LOC6550575|XP_001976736.1|DERE
OG0010318	LOC108149977|XP_017133387.1|DELE	LOC6551229|XP_001978341.1|DERE
OG0010319	LOC108136197|XP_017112684.1|DELE	LOC6555591|XP_001982616.1|DERE
OG0010320	LOC108145144|XP_017125851.1|DELE	LOC6551673|XP_001977176.1|DERE
OG0010321	LOC108146297|XP_017127732.1|DELE	LOC6543700|XP_001971907.3|DERE
OG0010322	LOC108145778|XP_017126837.1|DELE	LOC6543706|XP_001971913.1|DERE
OG0010323	LOC108146083|XP_017127392.1|DELE	LOC6545471|XP_026832567.1|DERE
OG0010324	LOC108145865|XP_017126992.1|DELE	LOC6543714|XP_001971857.1|DERE
OG0010325	LOC108142716|XP_017122226.1|DELE	LOC6544093|XP_001971434.2|DERE
OG0010326	LOC108145812|XP_017126891.1|DELE	LOC6546330|XP_001971806.3|DERE
OG0010327	LOC108147381|XP_017129305.1|DELE	LOC6544274|XP_001971960.2|DERE
OG0010328	LOC108145813|XP_017126892.1|DELE	LOC6545317|XP_001973243.1|DERE
OG0010329	LOC108146201|XP_017127608.1|DELE	LOC6545038|XP_001973220.1|DERE
OG0010330	LOC108135532|XP_017111768.1|DELE	LOC6546305|XP_001972846.1|DERE
OG0010331	LOC108135686|XP_017112016.1|DELE	LOC6546395|XP_026833563.1|DERE
OG0010332	LOC108148104|XP_017130438.1|DELE	LOC6550614|XP_001978141.1|DERE
OG0010333	LOC108135268|XP_017111433.1|DELE	LOC6540867|XP_001970033.1|DERE
OG0010334	LOC108138014|XP_017115472.1|DELE	LOC6541323|XP_001969815.1|DERE
OG0010335	LOC108147721|XP_017129938.1|DELE	LOC6550018|XP_026837859.1|DERE
OG0010336	LOC108138404|XP_017116076.1|DELE	LOC6555569|XP_001982486.1|DERE
OG0010337	LOC108149987|XP_017133404.1|DELE	LOC6550183|XP_001978322.1|DERE
OG0010338	LOC108136573|XP_017113371.1|DELE	LOC6550753|XP_001978050.1|DERE
OG0010339	LOC108147131|XP_017128913.1|DELE	LOC6551901|XP_001980616.1|DERE
OG0010340	LOC108137747|XP_017115135.1|DELE	LOC6551482|XP_001978515.1|DERE
OG0010341	LOC108137746|XP_017115134.1|DELE	LOC6551481|XP_001978514.1|DERE
OG0010342	LOC108148183|XP_017130577.1|DELE	LOC6551257|XP_001977071.2|DERE
OG0010343	LOC108150478|XP_017134173.1|DELE	LOC6552820|XP_001979971.1|DERE
OG0010344	LOC108150037|XP_017133489.1|DELE	LOC6551360|XP_001978373.1|DERE
OG0010345	LOC108134860|XP_017110833.1|DELE	LOC6550439|XP_001977799.1|DERE
OG0010346	LOC108138398|XP_017116069.1|DELE	LOC6555699|XP_026838924.1|DERE
OG0010347	LOC108148142|XP_017130489.1|DELE	LOC6550197|XP_001977586.1|DERE
OG0010348	LOC108145452|XP_017126385.1|DELE	LOC6542554|XP_001970433.1|DERE
OG0010349	LOC108149915|XP_017133317.1|DELE	LOC6551155|XP_001976856.1|DERE
OG0010350	LOC108136461|XP_017113140.1|DELE	LOC6550974|XP_026837533.1|DERE
OG0010351	LOC108142225|XP_017121432.1|DELE	LOC6551093|XP_001977107.1|DERE
OG0010352	LOC108136207|XP_017112704.1|DELE	LOC6550756|XP_001976734.1|DERE
OG0010353	LOC108137240|XP_017114309.1|DELE	LOC6551592|XP_026838509.1|DERE
OG0010354	LOC108135898|XP_017112303.1|DELE	LOC6549763|XP_001976782.1|DERE
OG0010355	LOC108149865|XP_017133234.1|DELE	LOC6551208|XP_026838589.1|DERE
OG0010356	LOC108136395|XP_017112994.1|DELE	LOC6550280|XP_026837743.1|DERE
OG0010357	LOC108137330|XP_017114449.1|DELE	LOC6549793|XP_001977316.1|DERE
OG0010358	LOC108136179|XP_017112665.1|DELE	LOC6550142|XP_001977539.1|DERE
OG0010359	LOC108138442|XP_017116131.1|DELE	LOC6555696|XP_026838927.1|DERE
OG0010360	LOC108138400|XP_017116070.1|DELE	LOC6555694|XP_001982471.1|DERE
OG0010361	LOC108138415|XP_017116098.1|DELE	LOC6555693|XP_001982470.1|DERE
OG0010362	LOC108137333|XP_017114454.1|DELE	LOC6555795|XP_001982465.1|DERE
OG0010363	LOC108137410|XP_017114558.1|DELE	LOC6549745|XP_001977348.1|DERE
OG0010364	LOC108145567|XP_017126564.1|DELE	LOC6550566|XP_001977944.1|DERE
OG0010365	LOC108142137|XP_017121322.1|DELE	LOC6549926|XP_001978676.2|DERE
OG0010366	LOC108147724|XP_017129942.1|DELE	LOC6550000|XP_001977466.1|DERE
OG0010367	LOC108137080|XP_017114094.1|DELE	LOC6550786|XP_026837561.1|DERE
OG0010368	LOC108137061|XP_017114057.1|DELE	LOC6550230|XP_001978198.1|DERE
OG0010369	LOC108140716|XP_017119171.1|DELE	LOC6550774|XP_001976756.1|DERE
OG0010370	LOC108137241|XP_017114310.1|DELE	LOC6551572|XP_001977293.1|DERE
OG0010371	LOC108137265|XP_017114349.1|DELE	LOC6551451|XP_001977276.1|DERE
OG0010372	LOC108136364|XP_017112966.1|DELE	LOC6551027|XP_001978262.1|DERE
OG0010373	LOC108136365|XP_017112967.1|DELE	LOC6551015|XP_001978266.2|DERE
OG0010374	LOC108147658|XP_017129830.1|DELE	LOC6550013|XP_001977479.1|DERE
OG0010375	LOC108147659|XP_017129831.1|DELE	LOC6550014|XP_001977480.1|DERE
OG0010376	LOC108136512|XP_017113262.1|DELE	LOC6550661|XP_001978069.2|DERE
OG0010377	LOC108140865|XP_017119345.1|DELE	LOC6549967|XP_001978740.1|DERE
OG0010378	LOC108136181|XP_017112668.1|DELE	LOC6550945|XP_001976965.2|DERE
OG0010379	LOC108134823|XP_017110766.1|DELE	LOC26526009|XP_015011429.2|DERE
OG0010380	LOC108138452|XP_017116143.1|DELE	LOC6551472|XP_001978553.1|DERE
OG0010381	LOC108138487|XP_017116178.1|DELE	LOC26526981|XP_015011491.1|DERE
OG0010382	LOC108138460|XP_017116152.1|DELE	LOC6551445|XP_001978543.1|DERE
OG0010383	LOC108138458|XP_017116150.1|DELE	LOC6551442|XP_001978540.1|DERE
OG0010384	LOC108141579|XP_017120517.1|DELE	LOC6551249|XP_001978437.1|DERE
OG0010385	LOC108138647|XP_017116476.1|DELE	LOC6543389|XP_001968909.1|DERE
OG0010386	LOC108150469|XP_017134151.1|DELE	LOC6543258|XP_001969027.1|DERE
OG0010387	LOC108138686|XP_017116519.1|DELE	LOC6540597|XP_001968892.1|DERE
OG0010388	LOC108141654|XP_017120613.1|DELE	LOC6542767|XP_026834364.1|DERE
OG0010389	LOC108141710|XP_017120682.1|DELE	LOC6541362|XP_001969302.1|DERE
OG0010390	LOC108139008|XP_017117096.1|DELE	LOC26526074|XP_015012733.1|DERE
OG0010391	LOC108138923|XP_017116979.1|DELE	LOC6549311|XP_001974233.1|DERE
OG0010392	LOC108141743|XP_017120725.1|DELE	LOC6541502|XP_026835156.1|DERE
OG0010393	LOC108147871|XP_017130117.1|DELE	LOC6542005|XP_001968476.1|DERE
OG0010394	LOC108135200|XP_017111312.1|DELE	LOC6540899|XP_001970028.3|DERE
OG0010395	LOC108134563|XP_017110405.1|DELE	LOC6548908|XP_001974175.3|DERE
OG0010396	LOC108141746|XP_017120729.1|DELE	LOC6542803|XP_001969244.1|DERE
OG0010397	LOC108149268|XP_017132199.1|DELE	LOC6540780|XP_001969590.3|DERE
OG0010398	LOC108149282|XP_017132215.1|DELE, LOC108149281|XP_017132214.1|DELE	LOC6542889|XP_001969621.1|DERE
OG0010399	LOC108149310|XP_017132252.1|DELE	LOC6541833|XP_001969617.1|DERE
OG0010400	LOC108149359|XP_017132346.1|DELE	LOC6542009|XP_001969608.1|DERE
OG0010401	LOC108149356|XP_017132341.1|DELE	LOC6540745|XP_001969600.1|DERE
OG0010402	LOC108141942|XP_017121071.1|DELE	LOC6542211|XP_015015007.1|DERE
OG0010403	LOC108141797|XP_017120844.1|DELE	LOC6541035|XP_001969338.2|DERE
OG0010404	LOC108139064|XP_017117174.1|DELE	LOC6548966|XP_001974198.1|DERE
OG0010405	LOC108139078|XP_017117190.1|DELE	LOC6548965|XP_001974197.1|DERE
OG0010406	LOC108138868|XP_017116884.1|DELE	LOC6548963|XP_026836199.1|DERE
OG0010407	LOC108141716|XP_017120698.1|DELE	LOC6542037|XP_001970004.3|DERE
OG0010408	LOC108138010|XP_017115469.1|DELE	LOC6541477|XP_001969748.1|DERE
OG0010409	LOC108150522|XP_017134237.1|DELE	LOC113564113|XP_026834950.1|DERE
OG0010410	LOC108138005|XP_017115463.1|DELE	LOC113564760|XP_026839388.1|DERE, LOC6556001|XP_026839304.1|DERE, LOC26526481|XP_026834265.1|DERE
OG0010411	LOC108145611|XP_017126636.1|DELE	LOC6546455|XP_001971235.1|DERE
OG0010412	LOC108141753|XP_017120738.1|DELE	LOC6549120|XP_001974146.1|DERE
OG0010413	LOC108147915|XP_017130169.1|DELE	LOC6542903|XP_001968392.1|DERE
OG0010414	LOC108147920|XP_017130174.1|DELE	LOC6542043|XP_026835081.1|DERE
OG0010415	LOC108150734|XP_017134524.1|DELE	LOC6541876|XP_001970123.1|DERE
OG0010416	LOC108134484|XP_017110292.1|DELE	LOC6543214|XP_001969900.1|DERE
OG0010417	LOC108134485|XP_017110293.1|DELE	LOC6542972|XP_001969902.1|DERE
OG0010418	LOC108135316|XP_017111491.1|DELE	LOC6543351|XP_001969909.1|DERE
OG0010419	LOC108135308|XP_017111482.1|DELE	LOC6541799|XP_001969945.1|DERE
OG0010420	LOC108150417|XP_017134062.1|DELE	LOC6541667|XP_001969037.2|DERE
OG0010421	LOC108147899|XP_017130149.1|DELE	LOC6541699|XP_001968298.1|DERE
OG0010422	LOC108138231|XP_017115845.1|DELE	LOC6542816|XP_001969697.2|DERE
OG0010423	LOC108138749|XP_017116639.1|DELE	LOC26526573|XP_015012818.1|DERE
OG0010424	LOC108138058|XP_017115523.1|DELE	LOC6542187|XP_026834729.1|DERE
OG0010425	LOC108149232|XP_017132157.1|DELE	LOC6549190|XP_001974409.3|DERE
OG0010426	LOC108149261|XP_017132191.1|DELE	LOC6549189|XP_001974408.1|DERE
OG0010427	LOC108149289|XP_017132221.1|DELE	LOC6542582|XP_001968819.2|DERE
OG0010428	LOC108149444|XP_017132524.1|DELE	LOC6548801|XP_001974058.1|DERE
OG0010429	LOC108138075|XP_017115540.1|DELE	LOC6541719|XP_001970187.1|DERE
OG0010430	LOC108147978|XP_017130274.1|DELE	LOC6542070|XP_001968318.1|DERE
OG0010431	LOC108134772|XP_017110708.1|DELE	LOC6542623|XP_001968583.1|DERE
OG0010432	LOC108134773|XP_017110709.1|DELE	LOC6542868|XP_001968586.1|DERE
OG0010433	LOC108134684|XP_017110571.1|DELE	LOC6541076|XP_001968595.1|DERE
OG0010434	LOC108147903|XP_017130152.1|DELE	LOC6543400|XP_001968360.1|DERE
OG0010435	LOC108147799|XP_017130027.1|DELE	LOC6540823|XP_001968741.1|DERE
OG0010436	LOC108150740|XP_017134532.1|DELE	LOC6542899|XP_026834586.1|DERE
OG0010437	LOC108135276|XP_017111444.1|DELE	LOC6542132|XP_001970094.1|DERE
OG0010439	LOC108135208|XP_017111321.1|DELE	LOC6548361|XP_001973964.1|DERE
OG0010440	LOC108150436|XP_017134083.1|DELE	LOC6549568|XP_001974470.1|DERE
OG0010441	LOC108150524|XP_017134241.1|DELE	LOC26527028|XP_015012900.1|DERE
OG0010442	LOC108141561|XP_017120494.1|DELE	LOC6553797|XP_001980445.1|DERE
OG0010443	LOC108138072|XP_017115536.1|DELE	LOC6541105|XP_001968963.1|DERE
OG0010444	LOC108138073|XP_017115538.1|DELE	LOC6541553|XP_001968961.1|DERE
OG0010445	LOC108147885|XP_017130132.1|DELE	LOC6543234|XP_001968443.1|DERE
OG0010446	LOC108147796|XP_017130028.1|DELE	LOC26526288|XP_015015481.1|DERE
OG0010447	LOC108147406|XP_017129332.1|DELE	LOC6545806|XP_026833904.1|DERE
OG0010448	LOC108150276|XP_017133857.1|DELE	LOC6546132|XP_001972265.1|DERE
OG0010449	LOC108146624|XP_017128157.1|DELE	LOC6544714|XP_001971490.1|DERE
OG0010450	LOC108146547|XP_017128080.1|DELE	LOC6545125|XP_001971071.1|DERE
OG0010451	LOC108146521|XP_017128047.1|DELE	LOC6543568|XP_001971828.1|DERE
OG0010452	LOC108142633|XP_017122113.1|DELE	LOC6545587|XP_001972144.3|DERE
OG0010453	LOC108142542|XP_017121957.1|DELE	LOC6545617|XP_001972151.1|DERE
OG0010454	LOC108146790|XP_017128446.1|DELE	LOC6544020|XP_001973020.1|DERE
OG0010455	LOC108150241|XP_017133792.1|DELE	LOC6545819|XP_001972172.1|DERE
OG0010456	LOC108135711|XP_017112044.1|DELE	LOC6546323|XP_001972935.1|DERE
OG0010457	LOC108145743|XP_017126795.1|DELE	LOC6544210|XP_026832889.1|DERE
