Orthogroup	DELE.longest_only	DNOV.longest_only
OG0008281	LOC108134932|XP_017110941.1|DELE	LOC115766276|XP_030566003.1|DNOV
OG0008282	LOC108149966|XP_017133375.1|DELE	LOC115769085|XP_030569657.1|DNOV
OG0008283	LOC108147673|XP_017129858.1|DELE	LOC115767229|XP_030567286.1|DNOV
OG0008284	LOC108145300|XP_017126110.1|DELE	LOC115766767|XP_030566624.1|DNOV
OG0008285	LOC108137324|XP_017114441.1|DELE	LOC115765393|XP_030564782.1|DNOV
OG0008286	LOC108137716|XP_017115090.1|DELE	LOC115768847|XP_030569406.1|DNOV
OG0008287	LOC108136436|XP_017113082.1|DELE	LOC115767871|XP_030568091.1|DNOV
OG0008288	LOC108135793|XP_017112150.1|DELE	LOC115761985|XP_030559892.1|DNOV
OG0008289	LOC108142938|XP_017122522.1|DELE	LOC115771691|XP_030573367.1|DNOV
OG0008290	LOC108137342|XP_017114468.1|DELE	LOC115764412|XP_030563270.1|DNOV
OG0008291	LOC108136495|XP_017113204.1|DELE	LOC115768602|XP_030569115.1|DNOV
OG0008292	LOC108136272|XP_017112830.1|DELE	LOC115765089|XP_030564332.1|DNOV
OG0008293	LOC108143006|XP_017122677.1|DELE	LOC115766023|XP_030565654.1|DNOV
OG0008294	LOC108136962|XP_017113941.1|DELE	LOC115761367|XP_030558976.1|DNOV
OG0008295	LOC108147744|XP_017129964.1|DELE	LOC115765119|XP_030564372.1|DNOV
OG0008296	LOC108141615|XP_017120570.1|DELE	LOC115765176|XP_030564456.1|DNOV
OG0008297	LOC108136438|XP_017113086.1|DELE	LOC115767855|XP_030568071.1|DNOV
OG0008298	LOC108147700|XP_017129910.1|DELE	LOC115768236|XP_030568621.1|DNOV
OG0008299	LOC108148825|XP_017131572.1|DELE	LOC115771784|XP_030573506.1|DNOV
OG0008300	LOC108136533|XP_017113307.1|DELE	LOC115766389|XP_030566157.1|DNOV
OG0008301	LOC108139197|XP_017117326.1|DELE	LOC115759642|XP_030556491.1|DNOV
OG0008302	LOC108136349|XP_017112945.1|DELE	LOC115767244|XP_030567305.1|DNOV
OG0008303	LOC108136548|XP_017113336.1|DELE	LOC115768383|XP_030568816.1|DNOV
OG0008304	LOC108137153|XP_017114208.1|DELE	LOC115771335|XP_030572861.1|DNOV
OG0008305	LOC108134911|XP_017110913.1|DELE	LOC115766331|XP_030566081.1|DNOV
OG0008306	LOC108135940|XP_017112378.1|DELE	LOC115765352|XP_030564726.1|DNOV
OG0008307	LOC108139337|XP_017117545.1|DELE	LOC115764640|XP_030563668.1|DNOV
OG0008309	LOC108149249|XP_017132178.1|DELE	LOC115763389|XP_030561789.1|DNOV
OG0008310	LOC108146524|XP_017128050.1|DELE	LOC115771434|XP_030573000.1|DNOV
OG0008312	LOC108135759|XP_017112094.1|DELE	LOC115759477|XP_030556271.1|DNOV
OG0008313	LOC108137281|XP_017114375.1|DELE	LOC115764350|XP_030563168.1|DNOV
OG0008314	LOC108149725|XP_017132980.1|DELE	LOC115758005|XP_030554362.1|DNOV
OG0008315	LOC108147389|XP_017129313.1|DELE	LOC115769575|XP_030570299.1|DNOV
OG0008317	LOC108148478|XP_017130999.1|DELE	LOC115772101|XP_030573923.1|DNOV
OG0008318	LOC108141630|XP_017120590.1|DELE	LOC115765121|XP_030564376.1|DNOV
OG0008319	LOC108144835|XP_017125465.1|DELE	LOC115761131|XP_030558651.1|DNOV
OG0008320	LOC108144363|XP_017124621.1|DELE	LOC115765209|XP_030564509.1|DNOV
OG0008321	LOC108139340|XP_017117550.1|DELE	LOC115759586|XP_030556415.1|DNOV
OG0008322	LOC108141967|XP_017121105.1|DELE	LOC115763956|XP_030562606.1|DNOV
OG0008323	LOC108135567|XP_017111819.1|DELE	LOC115764933|XP_030564103.1|DNOV
OG0008324	LOC108149873|XP_017133248.1|DELE	LOC115769054|XP_030569627.1|DNOV
OG0008325	LOC108137624|XP_017114886.1|DELE	LOC115765198|XP_030564494.1|DNOV
OG0008326	LOC108150517|XP_017134231.1|DELE	LOC115765004|XP_030564211.1|DNOV
OG0008328	LOC108141472|XP_017120371.1|DELE	LOC115767583|XP_030567729.1|DNOV
OG0008330	LOC108137905|XP_017115333.1|DELE	LOC115761041|XP_030558516.1|DNOV
OG0008331	LOC108150291|XP_017133882.1|DELE	LOC115769391|XP_030570046.1|DNOV
OG0008332	LOC108146710|XP_017128277.1|DELE	LOC115769754|XP_030570558.1|DNOV
OG0008333	LOC108146943|XP_017128685.1|DELE	LOC115769380|XP_030570035.1|DNOV
OG0008334	LOC108146855|XP_017128560.1|DELE	LOC115769378|XP_030570030.1|DNOV
OG0008335	LOC108145920|XP_017127095.1|DELE	LOC115770522|XP_030571680.1|DNOV
OG0008336	LOC108145746|XP_017126797.1|DELE	LOC115769834|XP_030570667.1|DNOV
OG0008337	LOC108145507|XP_017126458.1|DELE	LOC115760846|XP_030558252.1|DNOV
OG0008338	LOC108142615|XP_017122086.1|DELE	LOC115769345|XP_030569972.1|DNOV
OG0008339	LOC108136490|XP_017113195.1|DELE	LOC115767263|XP_030567347.1|DNOV
OG0008340	LOC108144387|XP_017124654.1|DELE	LOC115761098|XP_030558584.1|DNOV
OG0008341	LOC108150331|XP_017133942.1|DELE	LOC115762917|XP_030561157.1|DNOV
OG0008342	LOC108146139|XP_017127482.1|DELE	LOC115771083|XP_030572495.1|DNOV
OG0008343	LOC108148645|XP_017131258.1|DELE	LOC115764782|XP_030563881.1|DNOV
OG0008344	LOC108146464|XP_017127967.1|DELE	LOC115767140|XP_030567165.1|DNOV
OG0008346	LOC108137709|XP_017115081.1|DELE	LOC115769157|XP_030569712.1|DNOV
OG0008347	LOC108147878|XP_017130125.1|DELE	LOC115759270|XP_030556032.1|DNOV
OG0008348	LOC108135646|XP_017111960.1|DELE	LOC115770959|XP_030572291.1|DNOV
OG0008349	LOC108146630|XP_017128164.1|DELE	LOC115769886|XP_030570756.1|DNOV
OG0008350	LOC108144404|XP_017124717.1|DELE	LOC115764275|XP_030563060.1|DNOV
OG0008351	LOC108145979|XP_017127201.1|DELE	LOC115767640|XP_030567788.1|DNOV
OG0008352	LOC108146415|XP_017127907.1|DELE	LOC115762613|XP_030560771.1|DNOV
OG0008353	LOC108146542|XP_017128072.1|DELE	LOC115771293|XP_030572778.1|DNOV
OG0008354	LOC108142626|XP_017122105.1|DELE	LOC115764235|XP_030563010.1|DNOV
OG0008355	LOC108144623|XP_017125139.1|DELE	LOC115771443|XP_030573017.1|DNOV
OG0008356	LOC108146767|XP_017128392.1|DELE	LOC115768575|XP_030569074.1|DNOV
OG0008357	LOC108143895|XP_017123959.1|DELE	LOC115766177|XP_030565880.1|DNOV
OG0008358	LOC108148136|XP_017130480.1|DELE	LOC115759200|XP_030555942.1|DNOV
OG0008359	LOC108141311|XP_017120067.1|DELE	LOC115760984|XP_030558448.1|DNOV
OG0008360	LOC108149195|XP_017132109.1|DELE	LOC115760968|XP_030558429.1|DNOV
OG0008361	LOC108141998|XP_017121151.1|DELE	LOC115763515|XP_030561973.1|DNOV
OG0008362	LOC108137161|XP_017114220.1|DELE	LOC115767757|XP_030567935.1|DNOV
OG0008363	LOC108144569|XP_017125046.1|DELE	LOC115764496|XP_030563483.1|DNOV
OG0008364	LOC108136057|XP_017112481.1|DELE	LOC115769982|XP_030570907.1|DNOV
OG0008365	LOC108149100|XP_017131986.1|DELE	LOC115757697|XP_030553904.1|DNOV
OG0008366	LOC108135155|XP_017111264.1|DELE	LOC115761282|XP_030558863.1|DNOV
OG0008367	LOC108137344|XP_017114470.1|DELE	LOC115767043|XP_030567032.1|DNOV
OG0008368	LOC108134514|XP_017110341.1|DELE	LOC115763146|XP_030561456.1|DNOV
OG0008369	LOC108150547|XP_017134267.1|DELE	LOC115771312|XP_030572826.1|DNOV
OG0008370	LOC108144061|XP_017124195.1|DELE	LOC115760395|XP_030557554.1|DNOV
OG0008371	LOC108147208|XP_017129053.1|DELE	LOC115765596|XP_030565106.1|DNOV
OG0008372	LOC108134542|XP_017110383.1|DELE	LOC115770510|XP_030571673.1|DNOV
OG0008373	LOC108142111|XP_017121295.1|DELE	LOC115759922|XP_030556916.1|DNOV
OG0008374	LOC108134653|XP_017110535.1|DELE	LOC115758824|XP_030555460.1|DNOV
OG0008375	LOC108149455|XP_017132536.1|DELE	LOC115768539|XP_030569000.1|DNOV
OG0008376	LOC108147809|XP_017130041.1|DELE	LOC115758435|XP_030554950.1|DNOV
OG0008379	LOC108139031|XP_017117129.1|DELE	LOC115763102|XP_030561402.1|DNOV
OG0008380	LOC108142103|XP_017121289.1|DELE	LOC115763188|XP_030561506.1|DNOV
OG0008381	LOC108138988|XP_017117063.1|DELE	LOC115760046|XP_030557075.1|DNOV
OG0008383	LOC108141850|XP_017120930.1|DELE	LOC115759933|XP_030556931.1|DNOV
OG0008384	LOC108138216|XP_017115828.1|DELE	LOC115759282|XP_030556044.1|DNOV
OG0008385	LOC108149333|XP_017132290.1|DELE	LOC115760219|XP_030557332.1|DNOV
OG0008386	LOC108136576|XP_017113375.1|DELE	LOC115766370|XP_030566129.1|DNOV
OG0008387	LOC108148756|XP_017131441.1|DELE	LOC115764907|XP_030564064.1|DNOV
OG0008388	LOC108149234|XP_017132159.1|DELE	LOC115763332|XP_030561697.1|DNOV
OG0008389	LOC108142062|XP_017121237.1|DELE	LOC115759991|XP_030557004.1|DNOV
OG0008390	LOC108141976|XP_017121117.1|DELE	LOC115758883|XP_030555538.1|DNOV
OG0008391	LOC108147891|XP_017130140.1|DELE	LOC115758794|XP_030555427.1|DNOV
OG0008392	LOC108142536|XP_017121951.1|DELE	LOC115770122|XP_030571115.1|DNOV
OG0008393	LOC108142524|XP_017121933.1|DELE	LOC115770277|XP_030571362.1|DNOV
OG0008394	LOC108143256|XP_017123055.1|DELE	LOC115769347|XP_030569975.1|DNOV
OG0008395	LOC108137419|XP_017114570.1|DELE	LOC115767217|XP_030567271.1|DNOV
OG0008396	LOC108136433|XP_017113077.1|DELE	LOC115766910|XP_030566847.1|DNOV
OG0008397	LOC108138575|XP_017116346.1|DELE	LOC115764359|XP_030563179.1|DNOV
OG0008398	LOC108138598|XP_017116378.1|DELE	LOC115768592|XP_030569101.1|DNOV
OG0008399	LOC108138405|XP_017116079.1|DELE	LOC115768691|XP_030569238.1|DNOV
OG0008400	LOC108146398|XP_017127886.1|DELE	LOC115769953|XP_030570858.1|DNOV
OG0008401	LOC108149046|XP_017131881.1|DELE	LOC115759188|XP_030555924.1|DNOV
OG0008402	LOC108134790|XP_017110728.1|DELE	LOC115771739|XP_030573426.1|DNOV
OG0008403	LOC108142197|XP_017121371.1|DELE	LOC115767053|XP_030567046.1|DNOV
OG0008404	LOC108137479|XP_017114678.1|DELE	LOC115759409|XP_030556160.1|DNOV
OG0008405	LOC108137765|XP_017115157.1|DELE	LOC115768595|XP_030569105.1|DNOV
OG0008406	LOC108137751|XP_017115140.1|DELE	LOC115768739|XP_030569283.1|DNOV
OG0008407	LOC108140518|XP_017118815.1|DELE	LOC115763645|XP_030562147.1|DNOV
OG0008408	LOC108138561|XP_017116323.1|DELE	LOC115767997|XP_030568262.1|DNOV
OG0008409	LOC108142653|XP_017122143.1|DELE	LOC115771383|XP_030572927.1|DNOV
OG0008410	LOC108140359|XP_017118543.1|DELE	LOC115764802|XP_030563909.1|DNOV
OG0008411	LOC108140642|XP_017119054.1|DELE	LOC115766209|XP_030565921.1|DNOV
OG0008412	LOC108137689|XP_017115051.1|DELE	LOC115768491|XP_030568934.1|DNOV
OG0008413	LOC108142377|XP_017121698.1|DELE	LOC115770101|XP_030571078.1|DNOV
OG0008414	LOC108135915|XP_017112338.1|DELE	LOC115768500|XP_030568946.1|DNOV
OG0008415	LOC108136219|XP_017112728.1|DELE	LOC115767272|XP_030567363.1|DNOV
OG0008416	LOC108136560|XP_017113356.1|DELE	LOC115765193|XP_030564480.1|DNOV
OG0008417	LOC108136321|XP_017112910.1|DELE	LOC115768782|XP_030569337.1|DNOV
OG0008418	LOC108137141|XP_017114192.1|DELE	LOC115764249|XP_030563027.1|DNOV
OG0008419	LOC108134576|XP_017110416.1|DELE	LOC115769012|XP_030569583.1|DNOV
OG0008420	LOC108138421|XP_017116106.1|DELE	LOC115767579|XP_030567724.1|DNOV
OG0008421	LOC108145591|XP_017126611.1|DELE	LOC115765343|XP_030564713.1|DNOV
OG0008423	LOC108135388|XP_017111575.1|DELE	LOC115766593|XP_030566440.1|DNOV
OG0008424	LOC108148137|XP_017130477.1|DELE	LOC115768867|XP_030569432.1|DNOV
OG0008425	LOC108135146|XP_017111247.1|DELE	LOC115770884|XP_030572179.1|DNOV
OG0008426	LOC108144535|XP_017124990.1|DELE	LOC115757792|XP_030554065.1|DNOV
OG0008427	LOC108134897|XP_017110888.1|DELE	LOC115766369|XP_030566128.1|DNOV
OG0008428	LOC108137329|XP_017114448.1|DELE	LOC115759214|XP_030555966.1|DNOV
OG0008429	LOC108144044|XP_017124171.1|DELE	LOC115770775|XP_030572053.1|DNOV
OG0008430	LOC108137213|XP_017114293.1|DELE	LOC115769096|XP_030569666.1|DNOV
OG0008432	LOC108140380|XP_017118573.1|DELE	LOC115765038|XP_030564265.1|DNOV
OG0008433	LOC108146842|XP_017128532.1|DELE	LOC115770464|XP_030571600.1|DNOV
OG0008434	LOC108148536|XP_017131065.1|DELE	LOC115771843|XP_030573585.1|DNOV
OG0008435	LOC108141721|XP_017120703.1|DELE	LOC115763056|XP_030561341.1|DNOV
OG0008436	LOC108137974|XP_017115431.1|DELE	LOC115761416|XP_030559037.1|DNOV
OG0008438	LOC108144046|XP_017124177.1|DELE	LOC115759532|XP_030556342.1|DNOV
OG0008439	LOC108144674|XP_017125222.1|DELE	LOC115757896|XP_030554201.1|DNOV
OG0008440	LOC108148366|XP_017130874.1|DELE	LOC115763696|XP_030562243.1|DNOV
OG0008441	LOC108150567|XP_017134303.1|DELE	LOC115771461|XP_030573038.1|DNOV
OG0008442	LOC108141601|XP_017120544.1|DELE	LOC115764442|XP_030563311.1|DNOV
OG0008443	LOC108136085|XP_017112541.1|DELE	LOC115769815|XP_030570647.1|DNOV
OG0008444	LOC108135629|XP_017111938.1|DELE	LOC115766382|XP_030566149.1|DNOV
OG0008445	LOC108137597|XP_017114819.1|DELE	LOC115768978|XP_030569554.1|DNOV
OG0008446	LOC108149992|XP_017133412.1|DELE	LOC115766433|XP_030566221.1|DNOV
OG0008447	LOC108150014|XP_017133455.1|DELE	LOC115767621|XP_030567781.1|DNOV
OG0008448	LOC108149959|XP_017133364.1|DELE	LOC115767371|XP_030567490.1|DNOV
OG0008449	LOC108137691|XP_017115053.1|DELE	LOC115765142|XP_030564405.1|DNOV
OG0008450	LOC108136468|XP_017113154.1|DELE	LOC115768109|XP_030568471.1|DNOV
OG0008451	LOC108136715|XP_017113529.1|DELE	LOC115763756|XP_030562328.1|DNOV
OG0008452	LOC108137851|XP_017115267.1|DELE	LOC115765941|XP_030565546.1|DNOV
OG0008453	LOC108149931|XP_017133335.1|DELE	LOC115762281|XP_030560305.1|DNOV
OG0008454	LOC108136302|XP_017112879.1|DELE	LOC115765388|XP_030564773.1|DNOV
OG0008455	LOC108145916|XP_017127086.1|DELE	LOC115762774|XP_030560984.1|DNOV
OG0008456	LOC108140436|XP_017118653.1|DELE	LOC115763681|XP_030562213.1|DNOV
OG0008457	LOC108139283|XP_017117468.1|DELE	LOC115770749|XP_030572013.1|DNOV
OG0008458	LOC108144659|XP_017125194.1|DELE	LOC115757937|XP_030554265.1|DNOV
OG0008459	LOC108147709|XP_017129922.1|DELE	LOC115766409|XP_030566188.1|DNOV
OG0008460	LOC108150730|XP_017134519.1|DELE	LOC115763194|XP_030561515.1|DNOV
OG0008461	LOC108149434|XP_017132496.1|DELE	LOC115760342|XP_030557482.1|DNOV, LOC115760292|XP_030557426.1|DNOV
OG0008462	LOC108147861|XP_017130108.1|DELE	LOC115758639|XP_030555235.1|DNOV
OG0008463	LOC108148940|XP_017131764.1|DELE	LOC115758384|XP_030554846.1|DNOV
OG0008464	LOC108141395|XP_017120237.1|DELE	LOC115760544|XP_030557791.1|DNOV
OG0008465	LOC108142006|XP_017121162.1|DELE	LOC115760480|XP_030557675.1|DNOV
OG0008466	LOC108144463|XP_017124854.1|DELE	LOC115760889|XP_030558313.1|DNOV
OG0008467	LOC108145189|XP_017125920.1|DELE	LOC115758624|XP_030555253.1|DNOV
OG0008468	LOC108138074|XP_017115539.1|DELE	LOC115759132|XP_030555838.1|DNOV
OG0008470	LOC108144420|XP_017124760.1|DELE	LOC115760576|XP_030557854.1|DNOV
OG0008472	LOC108144697|XP_017125272.1|DELE	LOC115758703|XP_030555315.1|DNOV
OG0008473	LOC108141606|XP_017120549.1|DELE	LOC115765238|XP_030564555.1|DNOV
OG0008474	LOC108135111|XP_017111189.1|DELE	LOC115770737|XP_030571999.1|DNOV
OG0008475	LOC108149299|XP_017132236.1|DELE	LOC115763568|XP_030562048.1|DNOV
OG0008476	LOC108135380|XP_017111564.1|DELE	LOC115766197|XP_030565906.1|DNOV, LOC115766255|XP_030565975.1|DNOV
OG0008477	LOC108136790|XP_017113653.1|DELE, LOC108149125|XP_017132015.1|DELE, LOC108136795|XP_017113668.1|DELE	LOC115760759|XP_030558099.1|DNOV
OG0008479	LOC108145253|XP_017126020.1|DELE	LOC115765252|XP_030564593.1|DNOV
OG0008480	LOC108136090|XP_017112547.1|DELE	LOC115769969|XP_030570885.1|DNOV
OG0008481	LOC108140920|XP_017119474.1|DELE	LOC115767990|XP_030568251.1|DNOV
OG0008482	LOC108135647|XP_017111963.1|DELE	LOC115771135|XP_030572564.1|DNOV
OG0008483	LOC108147935|XP_017130209.1|DELE	LOC115758946|XP_030555607.1|DNOV
OG0008484	LOC108150719|XP_017134506.1|DELE	LOC115761774|XP_030559564.1|DNOV
OG0008485	LOC108148233|XP_017130641.1|DELE	LOC115758700|XP_030555308.1|DNOV
OG0008486	LOC108134592|XP_017110439.1|DELE	LOC115767958|XP_030568212.1|DNOV
OG0008487	LOC108141094|XP_017119789.1|DELE	LOC115764307|XP_030563105.1|DNOV
OG0008488	LOC108140607|XP_017119007.1|DELE	LOC115763743|XP_030562307.1|DNOV
OG0008490	LOC108143731|XP_017123754.1|DELE	LOC115766035|XP_030565666.1|DNOV
OG0008491	LOC108135879|XP_017112272.1|DELE	LOC115761881|XP_030559743.1|DNOV
OG0008492	LOC108138694|XP_017116528.1|DELE	LOC115759986|XP_030557000.1|DNOV
OG0008493	LOC108149487|XP_017132596.1|DELE	LOC115769185|XP_030569749.1|DNOV
OG0008494	LOC108149169|XP_017132057.1|DELE	LOC115758684|XP_030555291.1|DNOV
OG0008495	LOC108149734|XP_017132993.1|DELE	LOC115757923|XP_030554251.1|DNOV
OG0008496	LOC108142005|XP_017121161.1|DELE	LOC115760479|XP_030557674.1|DNOV
OG0008497	LOC108143309|XP_017123115.1|DELE	LOC115757869|XP_030554166.1|DNOV
OG0008498	LOC108144225|XP_017124391.1|DELE, LOC108144610|XP_017125121.1|DELE	LOC115761976|XP_030559886.1|DNOV
OG0008499	LOC108145001|XP_017125652.1|DELE	LOC115766560|XP_030566398.1|DNOV
OG0008500	LOC108149856|XP_017133228.1|DELE	LOC115764586|XP_030563596.1|DNOV
OG0008501	LOC108135591|XP_017111881.1|DELE	LOC115769901|XP_030570782.1|DNOV
OG0008502	LOC108136601|XP_017113408.1|DELE	LOC115767853|XP_030568066.1|DNOV
OG0008503	LOC108137686|XP_017115040.1|DELE	LOC115768741|XP_030569287.1|DNOV
OG0008504	LOC108145862|XP_017126988.1|DELE	LOC115768098|XP_030568451.1|DNOV
OG0008505	LOC108142417|XP_017121761.1|DELE	LOC115767541|XP_030567683.1|DNOV
OG0008506	LOC108142619|XP_017122091.1|DELE	LOC115762676|XP_030560851.1|DNOV
OG0008507	LOC108135661|XP_017111983.1|DELE	LOC115768115|XP_030568478.1|DNOV
OG0008508	LOC108147606|XP_017129734.1|DELE	LOC115765108|XP_030564352.1|DNOV
OG0008510	LOC108148099|XP_017130435.1|DELE	LOC115771317|XP_030572840.1|DNOV
OG0008511	LOC108141646|XP_017120606.1|DELE	LOC115763223|XP_030561557.1|DNOV, LOC115763235|XP_030561571.1|DNOV, LOC115763049|XP_030561333.1|DNOV
OG0008512	LOC108150706|XP_017134464.1|DELE	LOC115759303|XP_030556068.1|DNOV, LOC115758415|XP_030554924.1|DNOV
OG0008513	LOC108147872|XP_017130118.1|DELE	LOC115759885|XP_030556860.1|DNOV
OG0008514	LOC108150423|XP_017134069.1|DELE	LOC115763092|XP_030561390.1|DNOV
OG0008515	LOC108147928|XP_017130199.1|DELE	LOC115763152|XP_030561460.1|DNOV
OG0008516	LOC108135561|XP_017111807.1|DELE	LOC115769653|XP_030570425.1|DNOV
OG0008517	LOC108142262|XP_017121471.1|DELE, LOC108142577|XP_017122020.1|DELE	LOC115769929|XP_030570831.1|DNOV
OG0008518	LOC108146714|XP_017128291.1|DELE	LOC115770448|XP_030571584.1|DNOV
OG0008519	LOC108144695|XP_017125258.1|DELE	LOC115762383|XP_030560422.1|DNOV
OG0008520	LOC108135783|XP_017112133.1|DELE	LOC115759540|XP_030556355.1|DNOV
OG0008521	LOC108147236|XP_017129119.1|DELE, LOC108147079|XP_017128857.1|DELE	LOC115770792|XP_030572073.1|DNOV, LOC115770744|XP_030572007.1|DNOV, LOC115770854|XP_030572151.1|DNOV, LOC115770855|XP_030572152.1|DNOV
OG0008523	LOC108150440|XP_017134087.1|DELE	LOC115769299|XP_030569886.1|DNOV
OG0008524	LOC108136372|XP_017112974.1|DELE	LOC115767338|XP_030567449.1|DNOV
OG0008527	LOC108136550|XP_017113338.1|DELE	LOC115768710|XP_030569262.1|DNOV
OG0008528	LOC108145988|XP_017127218.1|DELE	LOC115760244|XP_030557360.1|DNOV
OG0008529	LOC108138388|XP_017116055.1|DELE	LOC115768447|XP_030568866.1|DNOV
OG0008530	LOC108137702|XP_017115067.1|DELE	LOC115767867|XP_030568085.1|DNOV
OG0008531	LOC108135443|XP_017111674.1|DELE	LOC115768887|XP_030569458.1|DNOV
OG0008532	LOC108147753|XP_017129972.1|DELE	LOC115767221|XP_030567278.1|DNOV
OG0008534	LOC108136655|XP_017113469.1|DELE	LOC115765420|XP_030564825.1|DNOV
OG0008535	LOC108137744|XP_017115133.1|DELE	LOC115768974|XP_030569550.1|DNOV
OG0008536	LOC108136658|XP_017113471.1|DELE	LOC115767369|XP_030567488.1|DNOV
OG0008538	LOC108136589|XP_017113390.1|DELE	LOC115765106|XP_030564350.1|DNOV
OG0008539	LOC108139460|XP_017117673.1|DELE	LOC115768877|XP_030569445.1|DNOV
OG0008540	LOC108143085|XP_017122791.1|DELE	LOC115761909|XP_030559787.1|DNOV
OG0008541	LOC108145491|XP_017126437.1|DELE	LOC115759238|XP_030556000.1|DNOV
OG0008542	LOC108146075|XP_017127380.1|DELE	LOC115769353|XP_030569987.1|DNOV
OG0008544	LOC108143414|XP_017123308.1|DELE	LOC115764937|XP_030564113.1|DNOV
OG0008546	LOC108145681|XP_017126727.1|DELE	LOC115769790|XP_030570617.1|DNOV
OG0008547	LOC108138456|XP_017116146.1|DELE	LOC115767616|XP_030567776.1|DNOV
OG0008548	LOC108148916|XP_017131721.1|DELE	LOC115758766|XP_030555387.1|DNOV
OG0008549	LOC108142971|XP_017122610.1|DELE	LOC115761838|XP_030559680.1|DNOV
OG0008550	LOC108137123|XP_017114149.1|DELE	LOC115769666|XP_030570442.1|DNOV, LOC115769725|XP_030570520.1|DNOV
OG0008553	LOC108143497|XP_017123443.1|DELE	LOC115762070|XP_030560019.1|DNOV
OG0008554	LOC108135931|XP_017112366.1|DELE	LOC115767016|XP_030567001.1|DNOV
OG0008555	LOC108150397|XP_017134040.1|DELE	LOC115768899|XP_030569475.1|DNOV
OG0008556	LOC108145496|XP_017126443.1|DELE	LOC115759159|XP_030555926.1|DNOV
OG0008557	LOC108148778|XP_017131478.1|DELE	LOC115761181|XP_030558705.1|DNOV
OG0008558	LOC108141779|XP_017120771.1|DELE	LOC115763359|XP_030561746.1|DNOV
OG0008560	LOC108141888|XP_017120986.1|DELE	LOC115763065|XP_030561349.1|DNOV
OG0008561	LOC108141701|XP_017120674.1|DELE	LOC115763096|XP_030561393.1|DNOV
OG0008563	LOC108148808|XP_017131528.1|DELE	LOC115764645|XP_030563679.1|DNOV
OG0008564	LOC108141680|XP_017120644.1|DELE	LOC115758509|XP_030555060.1|DNOV
OG0008565	LOC108146692|XP_017128240.1|DELE	LOC115766264|XP_030565987.1|DNOV
OG0008566	LOC108149417|XP_017132470.1|DELE	LOC115769212|XP_030569782.1|DNOV
OG0008569	LOC108136329|XP_017112920.1|DELE	LOC115768875|XP_030569443.1|DNOV
OG0008572	LOC108140965|XP_017119522.1|DELE	LOC115763688|XP_030562230.1|DNOV
OG0008573	LOC108137148|XP_017114203.1|DELE	LOC115768003|XP_030568273.1|DNOV
OG0008574	LOC108146233|XP_017127647.1|DELE	LOC115770293|XP_030571388.1|DNOV
OG0008575	LOC108137381|XP_017114523.1|DELE	LOC115771872|XP_030573614.1|DNOV
OG0008576	LOC108140904|XP_017119438.1|DELE	LOC115767562|XP_030567703.1|DNOV
OG0008577	LOC108146744|XP_017128359.1|DELE	LOC115771253|XP_030572718.1|DNOV
OG0008578	LOC108136801|XP_017113686.1|DELE	LOC115764687|XP_030563736.1|DNOV
OG0008579	LOC108142579|XP_017122022.1|DELE	LOC115769932|XP_030570834.1|DNOV
OG0008581	LOC108146292|XP_017127726.1|DELE	LOC115771473|XP_030573055.1|DNOV
OG0008582	LOC108134903|XP_017110900.1|DELE	LOC115768009|XP_030568280.1|DNOV
OG0008583	LOC108137215|XP_017114295.1|DELE	LOC115767194|XP_030567245.1|DNOV
OG0008584	LOC108136231|XP_017112744.1|DELE	LOC115765360|XP_030564737.1|DNOV
OG0008585	LOC108137588|XP_017114809.1|DELE	LOC115768986|XP_030569562.1|DNOV
OG0008586	LOC108137583|XP_017114802.1|DELE	LOC115768984|XP_030569559.1|DNOV
OG0008587	LOC108135595|XP_017111893.1|DELE	LOC115759447|XP_030556230.1|DNOV
OG0008588	LOC108135805|XP_017112169.1|DELE	LOC115759451|XP_030556242.1|DNOV
OG0008589	LOC108137625|XP_017114888.1|DELE	LOC115766820|XP_030566716.1|DNOV
OG0008590	LOC108147323|XP_017129239.1|DELE	LOC115765730|XP_030565253.1|DNOV
OG0008593	LOC108150367|XP_017133994.1|DELE	LOC115770244|XP_030571312.1|DNOV
OG0008594	LOC108137025|XP_017114012.1|DELE	LOC115771926|XP_030573685.1|DNOV
OG0008595	LOC108141523|XP_017120446.1|DELE	LOC115761012|XP_030558486.1|DNOV
OG0008596	LOC108141321|XP_017120087.1|DELE	LOC115760536|XP_030557781.1|DNOV
OG0008597	LOC108136712|XP_017113526.1|DELE	LOC115770722|XP_030571981.1|DNOV
OG0008598	LOC108147741|XP_017129960.1|DELE	LOC115769098|XP_030569669.1|DNOV
OG0008599	LOC108138539|XP_017116298.1|DELE	LOC115767969|XP_030568227.1|DNOV
OG0008600	LOC108140767|XP_017119242.1|DELE	LOC115770668|XP_030571895.1|DNOV
OG0008601	LOC108150737|XP_017134529.1|DELE	LOC115765475|XP_030564915.1|DNOV
OG0008602	LOC108142901|XP_017122477.1|DELE	LOC115761979|XP_030559885.1|DNOV
OG0008603	LOC108149993|XP_017133418.1|DELE	LOC115761258|XP_030558831.1|DNOV
OG0008604	LOC108141392|XP_017120231.1|DELE	LOC115760903|XP_030558330.1|DNOV
