Orthogroup	DELE.longest_only	BTRY.longest_only
OG0006916	LOC108149353|XP_017132332.1|DELE	LOC120767249|XP_039949037.1|BTRY
OG0006917	LOC108138159|XP_017115736.1|DELE	LOC120768085|XP_039950548.1|BTRY
OG0006918	LOC108138351|XP_017116011.1|DELE	LOC120768259|XP_039950786.1|BTRY
OG0006921	LOC108134714|XP_017110601.1|DELE	LOC120769801|XP_039952921.1|BTRY
OG0006922	LOC108149534|XP_017132655.1|DELE	LOC120768139|XP_039950631.1|BTRY
OG0006923	LOC108134733|XP_017110636.1|DELE	LOC120767616|XP_039949705.1|BTRY
OG0006924	LOC108137057|XP_017114053.1|DELE	LOC120769189|XP_039952015.1|BTRY
OG0006925	LOC108149030|XP_017131868.1|DELE	LOC120766717|XP_039948296.1|BTRY
OG0006926	LOC108147972|XP_017130260.1|DELE	LOC120768560|XP_039951242.1|BTRY
OG0006927	LOC108148034|XP_017130363.1|DELE	LOC120769389|XP_039952293.1|BTRY
OG0006928	LOC108147980|XP_017130278.1|DELE	LOC120769698|XP_039952759.1|BTRY
OG0006929	LOC108134980|XP_017111001.1|DELE	LOC120767463|XP_039949480.1|BTRY
OG0006930	LOC108138916|XP_017116964.1|DELE	LOC120769526|XP_039952498.1|BTRY
OG0006931	LOC108138184|XP_017115786.1|DELE	LOC120768441|XP_039951063.1|BTRY
OG0006932	LOC108141895|XP_017120995.1|DELE	LOC120782087|XP_039970171.1|BTRY
OG0006933	LOC108141688|XP_017120656.1|DELE	LOC120781407|XP_039969551.1|BTRY
OG0006934	LOC108147206|XP_017129051.1|DELE	LOC120766759|XP_039948367.1|BTRY
OG0006935	LOC108138285|XP_017115930.1|DELE	LOC120769159|XP_039951974.1|BTRY
OG0006936	LOC108135250|XP_017111403.1|DELE	LOC120769223|XP_039952053.1|BTRY
OG0006937	LOC108142102|XP_017121285.1|DELE	LOC120768187|XP_039950690.1|BTRY
OG0006938	LOC108141894|XP_017120994.1|DELE	LOC120769355|XP_039952250.1|BTRY, LOC120769291|XP_039952152.1|BTRY
OG0006939	LOC108136330|XP_017112921.1|DELE	LOC120772311|XP_039956759.1|BTRY
OG0006940	LOC108138299|XP_017115943.1|DELE	LOC120769694|XP_039952754.1|BTRY
OG0006941	LOC108134499|XP_017110312.1|DELE	LOC120768086|XP_039950551.1|BTRY
OG0006942	LOC108149778|XP_017133121.1|DELE	LOC120770976|XP_039954645.1|BTRY
OG0006943	LOC108150483|XP_017134177.1|DELE	LOC120767899|XP_039950177.1|BTRY
OG0006944	LOC108147941|XP_017130215.1|DELE	LOC120767386|XP_039949325.1|BTRY
OG0006945	LOC108149450|XP_017132531.1|DELE	LOC120767836|XP_039950060.1|BTRY
OG0006946	LOC108136889|XP_017113833.1|DELE	LOC120767008|XP_039948754.1|BTRY
OG0006947	LOC108138981|XP_017117055.1|DELE	LOC120767986|XP_039950338.1|BTRY
OG0006948	LOC108138350|XP_017116009.1|DELE	LOC120769249|XP_039952085.1|BTRY
OG0006949	LOC108138787|XP_017116752.1|DELE	LOC120769423|XP_039952339.1|BTRY
OG0006950	LOC108146852|XP_017128555.1|DELE	LOC120767771|XP_039949944.1|BTRY
OG0006951	LOC108141806|XP_017120857.1|DELE	LOC120767705|XP_039949835.1|BTRY
OG0006952	LOC108135807|XP_017112172.1|DELE	LOC120782077|XP_039970165.1|BTRY
OG0006953	LOC108135640|XP_017111950.1|DELE	LOC120776695|XP_039963514.1|BTRY
OG0006954	LOC108138326|XP_017115977.1|DELE	LOC120767955|XP_039950276.1|BTRY
OG0006955	LOC108136939|XP_017113905.1|DELE	LOC120782299|XP_039970443.1|BTRY
OG0006956	LOC108138756|XP_017116648.1|DELE	LOC120769029|XP_039951804.1|BTRY
OG0006957	LOC108149436|XP_017132507.1|DELE	LOC120767858|XP_039950100.1|BTRY
OG0006958	LOC108144804|XP_017125418.1|DELE	LOC120770973|XP_039954642.1|BTRY
OG0006959	LOC108146461|XP_017127963.1|DELE	LOC120778533|XP_039966309.1|BTRY
OG0006960	LOC108149233|XP_017132158.1|DELE	LOC120769463|XP_039952409.1|BTRY
OG0006961	LOC108139052|XP_017117159.1|DELE	LOC120769150|XP_039951961.1|BTRY
OG0006962	LOC108148006|XP_017130323.1|DELE	LOC120768018|XP_039950408.1|BTRY
OG0006963	LOC108141780|XP_017120776.1|DELE	LOC120768554|XP_039951232.1|BTRY
OG0006964	LOC108142042|XP_017121210.1|DELE	LOC120769090|XP_039951883.1|BTRY
OG0006965	LOC108149458|XP_017132538.1|DELE	LOC120769752|XP_039952847.1|BTRY
OG0006966	LOC108141853|XP_017120933.1|DELE	LOC120768990|XP_039951758.1|BTRY
OG0006967	LOC108143566|XP_017123564.1|DELE	LOC120772059|XP_039956376.1|BTRY
OG0006968	LOC108144422|XP_017124764.1|DELE	LOC120772441|XP_039956992.1|BTRY
OG0006969	LOC108150340|XP_017133956.1|DELE	LOC120777399|XP_039964629.1|BTRY
OG0006970	LOC108147268|XP_017129162.1|DELE	LOC120782832|XP_039971287.1|BTRY
OG0006971	LOC108148049|XP_017130388.1|DELE	LOC120768640|XP_039951344.1|BTRY
OG0006972	LOC108134505|XP_017110318.1|DELE	LOC120779970|XP_039968203.1|BTRY
OG0006973	LOC108145446|XP_017126369.1|DELE	LOC120768354|XP_039950943.1|BTRY
OG0006974	LOC108135258|XP_017111415.1|DELE	LOC120777011|XP_039964048.1|BTRY
OG0006975	LOC108147789|XP_017130017.1|DELE	LOC120769274|XP_039952123.1|BTRY
OG0006976	LOC108137800|XP_017115193.1|DELE	LOC120769297|XP_039952160.1|BTRY
OG0006977	LOC108145174|XP_017125896.1|DELE	LOC120771714|XP_039955801.1|BTRY
OG0006979	LOC108137870|XP_017115296.1|DELE	LOC120767231|XP_039948992.1|BTRY
OG0006980	LOC108149855|XP_017133224.1|DELE	LOC120768059|XP_039950512.1|BTRY
OG0006981	LOC108149394|XP_017132415.1|DELE	LOC120767443|XP_039949439.1|BTRY
OG0006982	LOC108141906|XP_017121013.1|DELE, LOC108138601|XP_017116380.1|DELE	LOC120769064|XP_039951853.1|BTRY
OG0006983	LOC108145463|XP_017126403.1|DELE	LOC120768356|XP_039950946.1|BTRY
OG0006984	LOC108150490|XP_017134187.1|DELE	LOC120769324|XP_039952209.1|BTRY
OG0006985	LOC108149241|XP_017132166.1|DELE	LOC120769737|XP_039952824.1|BTRY
OG0006986	LOC108138973|XP_017117046.1|DELE	LOC120769605|XP_039952619.1|BTRY
OG0006987	LOC108145122|XP_017125823.1|DELE	LOC120781280|XP_039969410.1|BTRY
OG0006988	LOC108149470|XP_017132570.1|DELE	LOC120767950|XP_039950270.1|BTRY
OG0006989	LOC108138273|XP_017115912.1|DELE	LOC120768291|XP_039950852.1|BTRY
OG0006990	LOC108141872|XP_017120955.1|DELE	LOC120767995|XP_039950346.1|BTRY
OG0006991	LOC108142965|XP_017122600.1|DELE	LOC120766305|XP_039947656.1|BTRY
OG0006992	LOC108147995|XP_017130299.1|DELE	LOC120767447|XP_039949444.1|BTRY
OG0006993	LOC108138770|XP_017116696.1|DELE	LOC120767303|XP_039949123.1|BTRY
OG0006994	LOC108138866|XP_017116882.1|DELE	LOC120767847|XP_039950079.1|BTRY
OG0006995	LOC108149228|XP_017132149.1|DELE	LOC120767985|XP_039950336.1|BTRY
OG0006996	LOC108149547|XP_017132673.1|DELE	LOC120768638|XP_039951337.1|BTRY
OG0006997	LOC108145392|XP_017126277.1|DELE	LOC120770265|XP_039953508.1|BTRY
OG0006998	LOC108143962|XP_017124049.1|DELE	LOC120768502|XP_039951160.1|BTRY
OG0006999	LOC108147977|XP_017130273.1|DELE	LOC120771953|XP_039956197.1|BTRY
OG0007000	LOC108137848|XP_017115264.1|DELE	LOC120768899|XP_039951590.1|BTRY
OG0007001	LOC108137952|XP_017115400.1|DELE	LOC120773046|XP_039957911.1|BTRY, LOC120770140|XP_039953260.1|BTRY
OG0007002	LOC108138776|XP_017116725.1|DELE	LOC120768980|XP_039951718.1|BTRY
OG0007003	LOC108149738|XP_017133005.1|DELE	LOC120770091|XP_039953174.1|BTRY
OG0007004	LOC108147906|XP_017130156.1|DELE	LOC120767898|XP_039950174.1|BTRY
OG0007005	LOC108139062|XP_017117172.1|DELE	LOC120769494|XP_039952457.1|BTRY
OG0007006	LOC108148364|XP_017130877.1|DELE	LOC120769273|XP_039952119.1|BTRY
OG0007007	LOC108141928|XP_017121051.1|DELE	LOC120781600|XP_039969770.1|BTRY
OG0007008	LOC108134964|XP_017110979.1|DELE	LOC120768896|XP_039951584.1|BTRY
OG0007009	LOC108141896|XP_017120996.1|DELE	LOC120781686|XP_039969837.1|BTRY
OG0007010	LOC108149471|XP_017132571.1|DELE	LOC120768388|XP_039950990.1|BTRY
OG0007011	LOC108139128|XP_017117230.1|DELE	LOC120768459|XP_039951094.1|BTRY
OG0007012	LOC108138635|XP_017116462.1|DELE	LOC120769315|XP_039952195.1|BTRY
OG0007013	LOC108137812|XP_017115216.1|DELE	LOC120769104|XP_039951899.1|BTRY
OG0007014	LOC108137810|XP_017115208.1|DELE	LOC120769491|XP_039952454.1|BTRY
OG0007015	LOC108138792|XP_017116760.1|DELE	LOC120769754|XP_039952851.1|BTRY
OG0007016	LOC108150703|XP_017134454.1|DELE	LOC120767220|XP_039948969.1|BTRY
OG0007017	LOC108138918|XP_017116969.1|DELE	LOC120769674|XP_039952726.1|BTRY
OG0007018	LOC108149441|XP_017132518.1|DELE	LOC120768120|XP_039950605.1|BTRY
OG0007019	LOC108145588|XP_017126605.1|DELE	LOC120768498|XP_039951154.1|BTRY
OG0007021	LOC108149266|XP_017132201.1|DELE	LOC120767668|XP_039949774.1|BTRY
OG0007022	LOC108134734|XP_017110637.1|DELE	LOC120768020|XP_039950414.1|BTRY
OG0007023	LOC108142114|XP_017121301.1|DELE	LOC120777225|XP_039964340.1|BTRY
OG0007024	LOC108137026|XP_017114013.1|DELE	LOC120766607|XP_039948148.1|BTRY
OG0007025	LOC108136355|XP_017112953.1|DELE	LOC120774850|XP_039960605.1|BTRY
OG0007026	LOC108137847|XP_017115263.1|DELE	LOC120767346|XP_039949238.1|BTRY
OG0007027	LOC108138760|XP_017116657.1|DELE	LOC120769083|XP_039951877.1|BTRY
OG0007028	LOC108148840|XP_017131605.1|DELE	LOC120767284|XP_039949093.1|BTRY
OG0007029	LOC108150505|XP_017134208.1|DELE	LOC120768387|XP_039950986.1|BTRY
OG0007030	LOC108136651|XP_017113464.1|DELE	LOC120774469|XP_039960059.1|BTRY
OG0007031	LOC108138464|XP_017116164.1|DELE	LOC120768251|XP_039950779.1|BTRY
OG0007032	LOC108143146|XP_017122881.1|DELE	LOC120771197|XP_039955030.1|BTRY
OG0007033	LOC108138847|XP_017116848.1|DELE	LOC120767854|XP_039950092.1|BTRY
OG0007034	LOC108148072|XP_017130414.1|DELE	LOC120768048|XP_039950491.1|BTRY
OG0007035	LOC108148122|XP_017130461.1|DELE	LOC120772678|XP_039957349.1|BTRY
OG0007036	LOC108142494|XP_017121877.1|DELE	LOC120778007|XP_039965604.1|BTRY
OG0007037	LOC108148954|XP_017131776.1|DELE	LOC120779971|XP_039968206.1|BTRY
OG0007038	LOC108149189|XP_017132099.1|DELE	LOC120770251|XP_039953486.1|BTRY
OG0007039	LOC108135008|XP_017111031.1|DELE	LOC120775473|XP_039961605.1|BTRY
OG0007040	LOC108138305|XP_017115951.1|DELE	LOC120769780|XP_039952897.1|BTRY
OG0007041	LOC108135266|XP_017111429.1|DELE	LOC120769289|XP_039952144.1|BTRY
OG0007042	LOC108141684|XP_017120651.1|DELE	LOC120767844|XP_039950072.1|BTRY
OG0007043	LOC108137461|XP_017114654.1|DELE	LOC120766954|XP_039948673.1|BTRY
OG0007045	LOC108136893|XP_017113839.1|DELE	LOC120767043|XP_039948830.1|BTRY
OG0007046	LOC108141219|XP_017119960.1|DELE	LOC120782395|XP_039970572.1|BTRY
OG0007047	LOC108148015|XP_017130338.1|DELE	LOC120767974|XP_039950319.1|BTRY, LOC120767973|XP_039950318.1|BTRY
OG0007048	LOC108147984|XP_017130284.1|DELE	LOC120767989|XP_039950342.1|BTRY
OG0007049	LOC108134973|XP_017110993.1|DELE	LOC120767813|XP_039950026.1|BTRY
OG0007050	LOC108138313|XP_017115958.1|DELE	LOC120768268|XP_039950800.1|BTRY
OG0007051	LOC108134738|XP_017110650.1|DELE	LOC120768900|XP_039951591.1|BTRY
OG0007052	LOC108135424|XP_017111642.1|DELE	LOC120774706|XP_039960370.1|BTRY
OG0007053	LOC108134509|XP_017110333.1|DELE	LOC120780510|XP_039968719.1|BTRY
OG0007054	LOC108144618|XP_017125133.1|DELE	LOC120771998|XP_039956289.1|BTRY
OG0007055	LOC108137940|XP_017115386.1|DELE	LOC120770557|XP_039954067.1|BTRY
OG0007056	LOC108146474|XP_017127982.1|DELE	LOC120777595|XP_039964966.1|BTRY
OG0007057	LOC108135426|XP_017111645.1|DELE	LOC120774707|XP_039960375.1|BTRY
OG0007058	LOC108140946|XP_017119507.1|DELE	LOC120775597|XP_039961770.1|BTRY
OG0007059	LOC108138249|XP_017115878.1|DELE	LOC120768581|XP_039951270.1|BTRY
OG0007060	LOC108138008|XP_017115467.1|DELE	LOC120768483|XP_039951132.1|BTRY
OG0007061	LOC108138026|XP_017115486.1|DELE	LOC120769409|XP_039952321.1|BTRY
OG0007062	LOC108148906|XP_017131714.1|DELE	LOC120769819|XP_039952961.1|BTRY
OG0007063	LOC108142076|XP_017121252.1|DELE	LOC120767546|XP_039949594.1|BTRY
OG0007064	LOC108143398|XP_017123267.1|DELE	LOC120781229|XP_039969299.1|BTRY
OG0007065	LOC108135499|XP_017111731.1|DELE	LOC120767317|XP_039949184.1|BTRY
OG0007066	LOC108136030|XP_017112451.1|DELE	LOC120776858|XP_039963838.1|BTRY
OG0007067	LOC108134528|XP_017110361.1|DELE	LOC120768220|XP_039950729.1|BTRY
OG0007068	LOC108141821|XP_017120888.1|DELE	LOC120768004|XP_039950363.1|BTRY
OG0007069	LOC108149363|XP_017132351.1|DELE	LOC120767907|XP_039950191.1|BTRY
OG0007070	LOC108143453|XP_017123373.1|DELE	LOC120770377|XP_039953728.1|BTRY
OG0007071	LOC108141391|XP_017120230.1|DELE	LOC120770360|XP_039953705.1|BTRY
OG0007072	LOC108150073|XP_017133525.1|DELE	LOC120782290|XP_039970427.1|BTRY
OG0007073	LOC108134968|XP_017110984.1|DELE	LOC120768270|XP_039950802.1|BTRY
OG0007074	LOC108141528|XP_017120450.1|DELE	LOC120771748|XP_039955853.1|BTRY
OG0007075	LOC108147951|XP_017130228.1|DELE	LOC120767314|XP_039949174.1|BTRY
OG0007076	LOC108149818|XP_017133176.1|DELE	LOC120771229|XP_039955074.1|BTRY
OG0007077	LOC108135320|XP_017111495.1|DELE	LOC120768266|XP_039950797.1|BTRY
OG0007078	LOC108138750|XP_017116640.1|DELE	LOC120768939|XP_039951656.1|BTRY
OG0007079	LOC108138755|XP_017116647.1|DELE	LOC120768942|XP_039951661.1|BTRY
OG0007080	LOC108141943|XP_017121075.1|DELE	LOC120768007|XP_039950366.1|BTRY
OG0007081	LOC108135283|XP_017111454.1|DELE	LOC120768902|XP_039951593.1|BTRY
OG0007082	LOC108145456|XP_017126390.1|DELE	LOC120768134|XP_039950626.1|BTRY
OG0007083	LOC108138027|XP_017115488.1|DELE	LOC120767583|XP_039949664.1|BTRY
OG0007084	LOC108144708|XP_017125294.1|DELE	LOC120774380|XP_039959918.1|BTRY
OG0007085	LOC108147975|XP_017130270.1|DELE	LOC120768915|XP_039951620.1|BTRY
OG0007086	LOC108150528|XP_017134246.1|DELE	LOC120769254|XP_039952090.1|BTRY
OG0007087	LOC108135524|XP_017111760.1|DELE	LOC120769084|XP_039951878.1|BTRY
OG0007088	LOC108141841|XP_017120915.1|DELE	LOC120769709|XP_039952782.1|BTRY
OG0007089	LOC108149462|XP_017132554.1|DELE	LOC120768089|XP_039950561.1|BTRY
OG0007090	LOC108147908|XP_017130158.1|DELE	LOC120767393|XP_039949343.1|BTRY
OG0007091	LOC108150534|XP_017134255.1|DELE	LOC120768295|XP_039950858.1|BTRY
OG0007092	LOC108140629|XP_017119035.1|DELE	LOC120769325|XP_039952217.1|BTRY
OG0007093	LOC108141941|XP_017121070.1|DELE	LOC120777570|XP_039964908.1|BTRY
OG0007094	LOC108141706|XP_017120679.1|DELE	LOC120772640|XP_039957298.1|BTRY
OG0007095	LOC108138861|XP_017116874.1|DELE	LOC120768396|XP_039951003.1|BTRY
OG0007096	LOC108138731|XP_017116598.1|DELE	LOC120768415|XP_039951030.1|BTRY
OG0007097	LOC108141770|XP_017120757.1|DELE	LOC120767198|XP_039948933.1|BTRY
OG0007098	LOC108142075|XP_017121250.1|DELE	LOC120767860|XP_039950103.1|BTRY
OG0007099	LOC108150046|XP_017133502.1|DELE	LOC120778745|XP_039966656.1|BTRY
OG0007100	LOC108135247|XP_017111401.1|DELE	LOC120769229|XP_039952060.1|BTRY
OG0007101	LOC108150419|XP_017134065.1|DELE	LOC120767556|XP_039949621.1|BTRY
OG0007102	LOC108145477|XP_017126423.1|DELE	LOC120769365|XP_039952260.1|BTRY
OG0007103	LOC108142021|XP_017121185.1|DELE	LOC120768087|XP_039950558.1|BTRY
OG0007104	LOC108134535|XP_017110371.1|DELE	LOC120781663|XP_039969817.1|BTRY
OG0007105	LOC108142056|XP_017121229.1|DELE	LOC120767969|XP_039950311.1|BTRY
OG0007106	LOC108137863|XP_017115284.1|DELE	LOC120768213|XP_039950717.1|BTRY
OG0007107	LOC108147973|XP_017130262.1|DELE	LOC120767897|XP_039950168.1|BTRY
OG0007108	LOC108138964|XP_017117037.1|DELE	LOC120769384|XP_039952288.1|BTRY
OG0007109	LOC108138819|XP_017116806.1|DELE	LOC120769205|XP_039952034.1|BTRY
OG0007110	LOC108138759|XP_017116653.1|DELE	LOC120768921|XP_039951630.1|BTRY
OG0007111	LOC108138104|XP_017115588.1|DELE	LOC120767562|XP_039949632.1|BTRY
OG0007112	LOC108137868|XP_017115293.1|DELE	LOC120767605|XP_039949688.1|BTRY
OG0007113	LOC108143844|XP_017123883.1|DELE	LOC120766535|XP_039948040.1|BTRY
OG0007114	LOC108138331|XP_017115983.1|DELE	LOC120767952|XP_039950273.1|BTRY
OG0007115	LOC108138309|XP_017115955.1|DELE	LOC120767951|XP_039950271.1|BTRY
OG0007116	LOC108138172|XP_017115753.1|DELE	LOC120767433|XP_039949424.1|BTRY
OG0007117	LOC108148020|XP_017130343.1|DELE	LOC120769247|XP_039952083.1|BTRY
OG0007118	LOC108138279|XP_017115926.1|DELE	LOC120767681|XP_039949799.1|BTRY
OG0007119	LOC108138569|XP_017116337.1|DELE	LOC120774715|XP_039960392.1|BTRY
OG0007120	LOC108137163|XP_017114222.1|DELE	LOC120776092|XP_039962507.1|BTRY
OG0007121	LOC108148187|XP_017130581.1|DELE	LOC120774892|XP_039960694.1|BTRY
OG0007122	LOC108134876|XP_017110858.1|DELE	LOC120774321|XP_039959796.1|BTRY
OG0007123	LOC108134813|XP_017110757.1|DELE	LOC120773852|XP_039958924.1|BTRY
OG0007124	LOC108146947|XP_017128690.1|DELE	LOC120776842|XP_039963802.1|BTRY
OG0007125	LOC108146838|XP_017128526.1|DELE	LOC120779031|XP_039967086.1|BTRY
OG0007126	LOC108136130|XP_017112610.1|DELE	LOC120776460|XP_039963061.1|BTRY
OG0007127	LOC108142637|XP_017122122.1|DELE	LOC120777861|XP_039965344.1|BTRY
OG0007128	LOC108147004|XP_017128757.1|DELE	LOC120777358|XP_039964560.1|BTRY
OG0007129	LOC108146839|XP_017128528.1|DELE	LOC120777761|XP_039965198.1|BTRY
OG0007130	LOC108142605|XP_017122064.1|DELE	LOC120777224|XP_039964339.1|BTRY
OG0007131	LOC108143235|XP_017123023.1|DELE	LOC120778210|XP_039965901.1|BTRY
OG0007132	LOC108143258|XP_017123058.1|DELE	LOC120778128|XP_039965766.1|BTRY
OG0007133	LOC108146955|XP_017128699.1|DELE	LOC120777070|XP_039964131.1|BTRY
OG0007134	LOC108146135|XP_017127476.1|DELE	LOC120776662|XP_039963466.1|BTRY
OG0007135	LOC108146511|XP_017128037.1|DELE	LOC120777739|XP_039965164.1|BTRY
OG0007136	LOC108142572|XP_017122011.1|DELE	LOC120776611|XP_039963334.1|BTRY
OG0007137	LOC108137258|XP_017114331.1|DELE	LOC120773910|XP_039959029.1|BTRY
OG0007138	LOC108137130|XP_017114165.1|DELE	LOC120773739|XP_039958732.1|BTRY
OG0007139	LOC108134858|XP_017110829.1|DELE	LOC120775539|XP_039961695.1|BTRY
OG0007140	LOC108136284|XP_017112858.1|DELE	LOC120775377|XP_039961472.1|BTRY
OG0007141	LOC108137076|XP_017114071.1|DELE	LOC120776024|XP_039962404.1|BTRY
OG0007142	LOC108146248|XP_017127673.1|DELE	LOC120776762|XP_039963659.1|BTRY
OG0007143	LOC108148895|XP_017131698.1|DELE	LOC120766937|XP_039948620.1|BTRY
OG0007144	LOC108142981|XP_017122632.1|DELE	LOC120779398|XP_039967533.1|BTRY
OG0007145	LOC108139101|XP_017117202.1|DELE	LOC120782574|XP_039970852.1|BTRY
OG0007146	LOC108147321|XP_017129236.1|DELE	LOC120782602|XP_039970903.1|BTRY
OG0007147	LOC108135728|XP_017112051.1|DELE	LOC120775294|XP_039961344.1|BTRY
OG0007148	LOC108138491|XP_017116183.1|DELE	LOC120774364|XP_039959884.1|BTRY
OG0007149	LOC108149605|XP_017132791.1|DELE	LOC120772447|XP_039957001.1|BTRY
OG0007150	LOC108143238|XP_017123025.1|DELE	LOC120778564|XP_039966361.1|BTRY
OG0007151	LOC108150091|XP_017133544.1|DELE	LOC120777058|XP_039964105.1|BTRY
OG0007152	LOC108137697|XP_017115060.1|DELE	LOC120775579|XP_039961750.1|BTRY
OG0007153	LOC108148123|XP_017130462.1|DELE	LOC120774157|XP_039959501.1|BTRY
OG0007154	LOC108144433|XP_017124806.1|DELE	LOC120771658|XP_039955706.1|BTRY
OG0007155	LOC108144175|XP_017124325.1|DELE	LOC120772392|XP_039956916.1|BTRY
OG0007156	LOC108140419|XP_017118631.1|DELE	LOC120775235|XP_039961252.1|BTRY
OG0007157	LOC108148356|XP_017130863.1|DELE	LOC120773185|XP_039958074.1|BTRY
OG0007158	LOC108146078|XP_017127383.1|DELE	LOC120776834|XP_039963789.1|BTRY
OG0007159	LOC108138403|XP_017116075.1|DELE	LOC120774244|XP_039959643.1|BTRY
OG0007160	LOC108140501|XP_017118771.1|DELE	LOC120775053|XP_039960971.1|BTRY
OG0007161	LOC108137206|XP_017114286.1|DELE	LOC120775807|XP_039962089.1|BTRY
OG0007162	LOC108144500|XP_017124926.1|DELE	LOC120773979|XP_039959166.1|BTRY
OG0007163	LOC108142934|XP_017122517.1|DELE	LOC120779843|XP_039968141.1|BTRY
OG0007164	LOC108142929|XP_017122512.1|DELE	LOC120766534|XP_039948039.1|BTRY
OG0007165	LOC108137684|XP_017115034.1|DELE	LOC120775889|XP_039962204.1|BTRY
OG0007166	LOC108147435|XP_017129412.1|DELE	LOC120774831|XP_039960576.1|BTRY
OG0007167	LOC108136482|XP_017113185.1|DELE	LOC120775594|XP_039961764.1|BTRY
OG0007168	LOC108137752|XP_017115141.1|DELE	LOC120774156|XP_039959500.1|BTRY
OG0007169	LOC108136180|XP_017112667.1|DELE	LOC120774420|XP_039959982.1|BTRY
OG0007170	LOC108141099|XP_017119791.1|DELE	LOC120773506|XP_039958392.1|BTRY
OG0007171	LOC108137718|XP_017115092.1|DELE	LOC120775056|XP_039960970.1|BTRY
OG0007172	LOC108135923|XP_017112355.1|DELE	LOC120773609|XP_039958543.1|BTRY
OG0007173	LOC108135927|XP_017112361.1|DELE	LOC120773608|XP_039958542.1|BTRY
OG0007174	LOC108137395|XP_017114543.1|DELE	LOC120766460|XP_039947923.1|BTRY
OG0007175	LOC108146996|XP_017128750.1|DELE	LOC120778605|XP_039966411.1|BTRY
OG0007176	LOC108143944|XP_017124028.1|DELE	LOC120773201|XP_039958076.1|BTRY
OG0007177	LOC108137483|XP_017114688.1|DELE	LOC120766173|XP_039947460.1|BTRY
OG0007178	LOC108144085|XP_017124225.1|DELE	LOC120766614|XP_039948156.1|BTRY
OG0007179	LOC108141071|XP_017119721.1|DELE	LOC120766175|XP_039947462.1|BTRY
OG0007180	LOC108137492|XP_017114698.1|DELE	LOC120766958|XP_039948682.1|BTRY
OG0007181	LOC108137190|XP_017114262.1|DELE	LOC120774890|XP_039960688.1|BTRY
OG0007182	LOC108136929|XP_017113892.1|DELE	LOC120782283|XP_039970419.1|BTRY
OG0007183	LOC108136794|XP_017113658.1|DELE	LOC120782428|XP_039970614.1|BTRY
OG0007184	LOC108136928|XP_017113891.1|DELE	LOC120782693|XP_039971026.1|BTRY
OG0007185	LOC108138791|XP_017116759.1|DELE	LOC120767926|XP_039950221.1|BTRY
OG0007186	LOC108135088|XP_017111148.1|DELE	LOC120769965|XP_039952975.1|BTRY
OG0007187	LOC108147231|XP_017129112.1|DELE	LOC120775465|XP_039961593.1|BTRY
OG0007188	LOC108143028|XP_017122714.1|DELE	LOC120769391|XP_039952296.1|BTRY
OG0007189	LOC108139316|XP_017117511.1|DELE	LOC120766529|XP_039948036.1|BTRY
OG0007190	LOC108140624|XP_017119027.1|DELE	LOC120766227|XP_039947537.1|BTRY
OG0007191	LOC108135659|XP_017111981.1|DELE	LOC120776458|XP_039963057.1|BTRY
OG0007192	LOC108138519|XP_017116254.1|DELE	LOC120773934|XP_039959070.1|BTRY
OG0007193	LOC108138515|XP_017116250.1|DELE	LOC120773933|XP_039959068.1|BTRY
OG0007194	LOC108147698|XP_017129906.1|DELE	LOC120773954|XP_039959116.1|BTRY
OG0007195	LOC108141130|XP_017119840.1|DELE	LOC120766457|XP_039947915.1|BTRY
OG0007196	LOC108147184|XP_017129016.1|DELE	LOC120774760|XP_039960457.1|BTRY
OG0007197	LOC108143234|XP_017123022.1|DELE	LOC120777790|XP_039965251.1|BTRY
OG0007198	LOC108136703|XP_017113517.1|DELE	LOC120766398|XP_039947779.1|BTRY
OG0007199	LOC108136903|XP_017113851.1|DELE	LOC120782598|XP_039970887.1|BTRY
OG0007200	LOC108140732|XP_017119197.1|DELE	LOC120768610|XP_039951315.1|BTRY
OG0007201	LOC108146979|XP_017128725.1|DELE	LOC120777634|XP_039965020.1|BTRY
OG0007202	LOC108146682|XP_017128227.1|DELE	LOC120776409|XP_039962967.1|BTRY
OG0007203	LOC108146679|XP_017128223.1|DELE	LOC120777079|XP_039964142.1|BTRY
OG0007204	LOC108137665|XP_017115008.1|DELE	LOC120775119|XP_039961071.1|BTRY
OG0007205	LOC108146960|XP_017128705.1|DELE	LOC120778315|XP_039966043.1|BTRY
OG0007206	LOC108140510|XP_017118782.1|DELE	LOC120768256|XP_039950787.1|BTRY
OG0007207	LOC108143853|XP_017123904.1|DELE	LOC120779108|XP_039967226.1|BTRY
OG0007208	LOC108139272|XP_017117449.1|DELE	LOC120779098|XP_039967203.1|BTRY
OG0007209	LOC108139273|XP_017117451.1|DELE	LOC120779115|XP_039967240.1|BTRY
OG0007210	LOC108136956|XP_017113930.1|DELE	LOC120779383|XP_039967517.1|BTRY
OG0007211	LOC108140509|XP_017118780.1|DELE	LOC120782757|XP_039971145.1|BTRY
OG0007212	LOC108148947|XP_017131768.1|DELE	LOC120766827|XP_039948473.1|BTRY
OG0007213	LOC108144704|XP_017125284.1|DELE	LOC120772791|XP_039957508.1|BTRY
