Orthogroup	DELE.longest_only	AALB.longest_only
OG0006135	LOC108136069|XP_017112519.1|DELE	LOC118462634|XP_035784371.1|AALB
OG0006136	LOC108146806|XP_017128480.1|DELE	LOC118466390|XP_035791520.1|AALB
OG0006137	LOC108136041|XP_017112461.1|DELE	LOC118463470|XP_035785953.1|AALB
OG0006138	LOC108145376|XP_017126260.1|DELE	LOC118465882|XP_035790412.1|AALB
OG0006139	LOC108149884|XP_017133269.1|DELE	LOC118466490|XP_035791782.1|AALB
OG0006140	LOC108144770|XP_017125369.1|DELE	LOC118464882|XP_035788518.1|AALB
OG0006141	LOC108144562|XP_017125037.1|DELE	LOC118467209|XP_035793328.1|AALB
OG0006142	LOC108145969|XP_017127188.1|DELE	LOC118465930|XP_035790526.1|AALB
OG0006143	LOC108146874|XP_017128594.1|DELE	LOC118465933|XP_035790534.1|AALB
OG0006144	LOC108146951|XP_017128695.1|DELE	LOC118465929|XP_035790525.1|AALB
OG0006145	LOC108142673|XP_017122168.1|DELE	LOC118465934|XP_035790535.1|AALB
OG0006146	LOC108149368|XP_017132359.1|DELE	LOC118463764|XP_035786470.1|AALB
OG0006147	LOC108143033|XP_017122720.1|DELE	LOC118464332|XP_035787542.1|AALB
OG0006148	LOC108142523|XP_017121931.1|DELE	LOC118464437|XP_035787704.1|AALB
OG0006149	LOC108146882|XP_017128604.1|DELE	LOC118465995|XP_035790683.1|AALB
OG0006150	LOC108146880|XP_017128602.1|DELE	LOC118465991|XP_035790676.1|AALB
OG0006151	LOC108141824|XP_017120892.1|DELE	LOC118465990|XP_035790672.1|AALB
OG0006152	LOC108143994|XP_017124102.1|DELE	LOC118460275|XP_035780351.1|AALB
OG0006153	LOC108144862|XP_017125500.1|DELE	LOC118461614|XP_035783049.1|AALB
OG0006154	LOC108143880|XP_017123941.1|DELE	LOC118461358|XP_035782487.1|AALB
OG0006155	LOC108142896|XP_017122472.1|DELE	LOC118459368|XP_035778560.1|AALB
OG0006156	LOC108143912|XP_017123981.1|DELE	LOC118460906|XP_035781544.1|AALB
OG0006158	LOC108146889|XP_017128611.1|DELE	LOC118456241|XP_035772726.1|AALB
OG0006159	LOC108149691|XP_017132946.1|DELE, LOC108136647|XP_017113462.1|DELE	LOC118463740|XP_035786427.1|AALB
OG0006160	LOC108144885|XP_017125533.1|DELE	LOC118465375|XP_035789463.1|AALB
OG0006161	LOC108143403|XP_017123273.1|DELE	LOC118467589|XP_035794136.1|AALB
OG0006162	LOC108145288|XP_017126091.1|DELE	LOC118464125|XP_035787111.1|AALB
OG0006181	LOC108135792|XP_017112148.1|DELE	LOC118465342|XP_035789392.1|AALB
OG0006182	LOC108148926|XP_017131732.1|DELE	LOC118459681|XP_035779200.1|AALB
OG0006183	LOC108139325|XP_017117523.1|DELE	LOC118462451|XP_035784021.1|AALB
OG0006184	LOC108144035|XP_017124156.1|DELE	LOC118462526|XP_035784173.1|AALB
OG0006185	LOC108141195|XP_017119928.1|DELE	LOC118463613|XP_035786236.1|AALB
OG0006186	LOC108143930|XP_017124004.1|DELE	LOC118456351|XP_035772910.1|AALB
OG0006188	LOC108138576|XP_017116347.1|DELE	LOC118458215|XP_035776359.1|AALB
OG0006189	LOC108138578|XP_017116352.1|DELE	LOC118458227|XP_035776392.1|AALB
OG0006190	LOC108143012|XP_017122690.1|DELE	LOC118459922|XP_035779665.1|AALB
OG0006191	LOC108147181|XP_017129011.1|DELE	LOC118468854|XP_035796002.1|AALB
OG0006192	LOC108137594|XP_017114814.1|DELE	LOC118463742|XP_035786433.1|AALB
OG0006193	LOC108147688|XP_017129889.1|DELE	LOC118466495|XP_035791857.1|AALB
OG0006194	LOC108141621|XP_017120576.1|DELE	LOC118466050|XP_035790784.1|AALB
OG0006195	LOC108148180|XP_017130571.1|DELE	LOC118465364|XP_035789449.1|AALB
OG0006196	LOC108139357|XP_017117570.1|DELE	LOC118466371|XP_035791481.1|AALB
OG0006197	LOC108145292|XP_017126096.1|DELE	LOC118459539|XP_035778906.1|AALB
OG0006198	LOC108142282|XP_017121500.1|DELE	LOC118464114|XP_035787108.1|AALB
OG0006199	LOC108143858|XP_017123909.1|DELE	LOC118464419|XP_035787670.1|AALB
OG0006200	LOC108140725|XP_017119182.1|DELE	LOC118457825|XP_035775596.1|AALB
OG0006201	LOC108136517|XP_017113266.1|DELE	LOC118466129|XP_035790976.1|AALB
OG0006202	LOC108136665|XP_017113479.1|DELE	LOC118458386|XP_035776692.1|AALB
OG0006203	LOC108136253|XP_017112787.1|DELE	LOC118461462|XP_035782697.1|AALB
OG0006204	LOC108136991|XP_017113975.1|DELE	LOC118460860|XP_035781469.1|AALB
OG0006205	LOC108137421|XP_017114573.1|DELE	LOC118459852|XP_035779558.1|AALB
OG0006206	LOC108134935|XP_017110944.1|DELE	LOC118457605|XP_035775205.1|AALB
OG0006207	LOC108149387|XP_017132405.1|DELE	LOC118456769|XP_035773741.1|AALB
OG0006208	LOC108146040|XP_017127325.1|DELE	LOC118456730|XP_035773671.1|AALB
OG0006209	LOC108136608|XP_017113415.1|DELE	LOC118457987|XP_035775944.1|AALB
OG0006210	LOC108136417|XP_017113013.1|DELE	LOC118459341|XP_035778510.1|AALB, LOC118463694|XP_035786364.1|AALB
OG0006211	LOC108149519|XP_017132636.1|DELE	LOC118466470|XP_035791744.1|AALB
OG0006212	LOC108149518|XP_017132635.1|DELE	LOC118466456|XP_035791701.1|AALB
OG0006214	LOC108141620|XP_017120575.1|DELE	LOC118463876|XP_035786691.1|AALB
OG0006215	LOC108136441|XP_017113089.1|DELE	LOC118463084|XP_035785249.1|AALB
OG0006216	LOC108148942|XP_017131763.1|DELE	LOC118468581|XP_035795409.1|AALB
OG0006217	LOC108136336|XP_017112929.1|DELE	LOC118460912|XP_035781561.1|AALB
OG0006218	LOC108149498|XP_017132610.1|DELE	LOC118463277|XP_035785650.1|AALB
OG0006219	LOC108150395|XP_017134038.1|DELE	LOC118463439|XP_035785919.1|AALB
OG0006220	LOC108135698|XP_017112028.1|DELE	LOC118463219|XP_035785557.1|AALB
OG0006221	LOC108143104|XP_017122815.1|DELE	LOC118459979|XP_035779771.1|AALB
OG0006222	LOC108142906|XP_017122482.1|DELE	LOC118456205|XP_035772668.1|AALB
OG0006223	LOC108144407|XP_017124731.1|DELE	LOC118465175|XP_035789030.1|AALB
OG0006224	LOC108137403|XP_017114551.1|DELE	LOC118466416|XP_035791588.1|AALB
OG0006225	LOC108141197|XP_017119934.1|DELE	LOC118467439|XP_035793877.1|AALB
OG0006226	LOC108143284|XP_017123088.1|DELE	LOC118460925|XP_035781578.1|AALB
OG0006227	LOC108142431|XP_017121779.1|DELE	LOC118463379|XP_035785804.1|AALB
OG0006228	LOC108143383|XP_017123237.1|DELE	LOC118461791|XP_035783420.1|AALB
OG0006229	LOC108145284|XP_017126077.1|DELE	LOC118468908|XP_035796110.1|AALB
OG0006230	LOC108149983|XP_017133395.1|DELE	LOC118456961|XP_035774040.1|AALB
OG0006231	LOC108138523|XP_017116272.1|DELE	LOC118457496|XP_035775432.1|AALB
OG0006232	LOC108138549|XP_017116309.1|DELE	LOC118459319|XP_035778467.1|AALB
OG0006233	LOC108138448|XP_017116137.1|DELE	LOC118460378|XP_035780531.1|AALB
OG0006234	LOC108149982|XP_017133394.1|DELE	LOC118465641|XP_035789942.1|AALB
OG0006235	LOC108134890|XP_017110882.1|DELE	LOC118463210|XP_035785549.1|AALB
OG0006237	LOC108137409|XP_017114557.1|DELE	LOC118462880|XP_035784845.1|AALB
OG0006238	LOC108145572|XP_017126574.1|DELE	LOC118457229|XP_035774504.1|AALB
OG0006239	LOC108140935|XP_017119492.1|DELE	LOC118463624|XP_035786219.1|AALB
OG0006240	LOC108148549|XP_017131086.1|DELE	LOC118463733|XP_035786423.1|AALB
OG0006241	LOC108149981|XP_017133392.1|DELE	LOC118465640|XP_035789941.1|AALB
OG0006242	LOC108137732|XP_017115120.1|DELE	LOC118458264|XP_035776453.1|AALB
OG0006243	LOC108139266|XP_017117443.1|DELE	LOC118458243|XP_035776409.1|AALB
OG0006244	LOC108142955|XP_017122585.1|DELE	LOC118462949|XP_035784989.1|AALB
OG0006248	LOC108140791|XP_017119274.1|DELE	LOC118457572|XP_035775144.1|AALB
OG0006249	LOC108134969|XP_017110985.1|DELE	LOC118466313|XP_035791322.1|AALB
OG0006250	LOC108136511|XP_017113260.1|DELE	LOC118459263|XP_035778367.1|AALB
OG0006251	LOC108148646|XP_017131260.1|DELE	LOC118456703|XP_035773608.1|AALB
OG0006252	LOC108148644|XP_017131257.1|DELE	LOC118468752|XP_035795810.1|AALB
OG0006253	LOC108136210|XP_017112707.1|DELE	LOC118456293|XP_035772813.1|AALB
OG0006254	LOC108141995|XP_017121148.1|DELE	LOC118462194|XP_035784000.1|AALB
OG0006255	LOC108137398|XP_017114546.1|DELE	LOC118466494|XP_035791798.1|AALB
OG0006256	LOC108150023|XP_017133472.1|DELE	LOC118458819|XP_035777628.1|AALB
OG0006257	LOC108137276|XP_017114363.1|DELE	LOC118469017|XP_035796353.1|AALB
OG0006258	LOC108136570|XP_017113367.1|DELE	LOC118456994|XP_035774143.1|AALB
OG0006259	LOC108139356|XP_017117569.1|DELE	LOC118458707|XP_035777341.1|AALB
OG0006260	LOC108137277|XP_017114365.1|DELE	LOC118461408|XP_035782580.1|AALB
OG0006261	LOC108138200|XP_017115806.1|DELE	LOC118457792|XP_035775531.1|AALB
OG0006262	LOC108137332|XP_017114453.1|DELE	LOC118466942|XP_035792736.1|AALB
OG0006263	LOC108136251|XP_017112778.1|DELE	LOC118462005|XP_035783834.1|AALB
OG0006264	LOC108136165|XP_017112651.1|DELE	LOC118460208|XP_035780212.1|AALB
OG0006265	LOC108141410|XP_017120262.1|DELE	LOC118459545|XP_035778921.1|AALB
OG0006266	LOC108136314|XP_017112901.1|DELE	LOC118461682|XP_035783165.1|AALB
OG0006267	LOC108136596|XP_017113399.1|DELE	LOC118457138|XP_035774345.1|AALB
OG0006268	LOC108134637|XP_017110513.1|DELE	LOC118460298|XP_035780392.1|AALB
OG0006269	LOC108143105|XP_017122816.1|DELE	LOC118465239|XP_035789153.1|AALB
OG0006270	LOC108137255|XP_017114328.1|DELE	LOC118465046|XP_035788821.1|AALB
OG0006271	LOC108135870|XP_017112262.1|DELE	LOC118459332|XP_035778492.1|AALB
OG0006272	LOC108138573|XP_017116344.1|DELE	LOC118461970|XP_035783778.1|AALB
OG0006273	LOC108145056|XP_017125725.1|DELE	LOC118460314|XP_035780416.1|AALB
OG0006274	LOC108136227|XP_017112737.1|DELE	LOC118464853|XP_035788462.1|AALB
OG0006276	LOC108146323|XP_017127776.1|DELE	LOC118460244|XP_035780297.1|AALB
OG0006278	LOC108136185|XP_017112672.1|DELE	LOC118462294|XP_035784008.1|AALB
OG0006279	LOC108135420|XP_017111629.1|DELE	LOC118460823|XP_035781357.1|AALB, LOC118464788|XP_035788316.1|AALB
OG0006280	LOC108140878|XP_017119397.1|DELE	LOC118465053|XP_035788831.1|AALB
OG0006281	LOC108140877|XP_017119396.1|DELE	LOC118465016|XP_035788768.1|AALB
OG0006282	LOC108147602|XP_017129731.1|DELE	LOC118459291|XP_035778429.1|AALB
OG0006283	LOC108150396|XP_017134042.1|DELE	LOC118466546|XP_035791956.1|AALB
OG0006284	LOC108146387|XP_017127870.1|DELE	LOC118466134|XP_035790978.1|AALB
OG0006285	LOC108141224|XP_017119965.1|DELE	LOC118468716|XP_035795740.1|AALB
OG0006286	LOC108137011|XP_017114000.1|DELE	LOC118462808|XP_035784717.1|AALB
OG0006287	LOC108135438|XP_017111668.1|DELE	LOC118465949|XP_035790571.1|AALB
OG0006288	LOC108144040|XP_017124167.1|DELE	LOC118465979|XP_035790645.1|AALB
OG0006289	LOC108136818|XP_017113711.1|DELE	LOC118458506|XP_035776966.1|AALB
OG0006290	LOC108136504|XP_017113232.1|DELE	LOC118466363|XP_035791447.1|AALB
OG0006291	LOC108138325|XP_017115976.1|DELE	LOC118465309|XP_035789316.1|AALB
OG0006292	LOC108149999|XP_017133425.1|DELE	LOC118466281|XP_035791257.1|AALB
OG0006293	LOC108145660|XP_017126702.1|DELE	LOC118461819|XP_035783510.1|AALB
OG0006294	LOC108147687|XP_017129886.1|DELE	LOC118463794|XP_035786576.1|AALB
OG0006295	LOC108137584|XP_017114803.1|DELE	LOC118468364|XP_035795020.1|AALB
OG0006296	LOC108134845|XP_017110795.1|DELE	LOC118463357|XP_035785769.1|AALB
OG0006297	LOC108148149|XP_017130511.1|DELE	LOC118466091|XP_035790937.1|AALB
OG0006298	LOC108147732|XP_017129949.1|DELE	LOC118461726|XP_035783303.1|AALB
OG0006299	LOC108135910|XP_017112317.1|DELE	LOC118464722|XP_035788191.1|AALB
OG0006300	LOC108141172|XP_017119892.1|DELE	LOC118461782|XP_035783407.1|AALB
OG0006301	LOC108147725|XP_017129943.1|DELE	LOC118460259|XP_035780328.1|AALB
OG0006302	LOC108144579|XP_017125064.1|DELE	LOC118465105|XP_035788944.1|AALB
OG0006303	LOC108144551|XP_017125014.1|DELE	LOC118468541|XP_035795317.1|AALB
OG0006305	LOC108148625|XP_017131213.1|DELE	LOC118461623|XP_035783066.1|AALB
OG0006306	LOC108143922|XP_017123995.1|DELE	LOC118461600|XP_035783011.1|AALB
OG0006308	LOC108150040|XP_017133491.1|DELE	LOC118463970|XP_035786865.1|AALB
OG0006309	LOC108147656|XP_017129825.1|DELE	LOC118460217|XP_035780229.1|AALB
OG0006311	LOC108136434|XP_017113080.1|DELE	LOC118465547|XP_035789770.1|AALB
OG0006312	LOC108136610|XP_017113418.1|DELE	LOC118468837|XP_035795975.1|AALB
OG0006313	LOC108138550|XP_017116310.1|DELE	LOC118467803|XP_035794611.1|AALB
OG0006314	LOC108134819|XP_017110761.1|DELE	LOC118461551|XP_035782898.1|AALB
OG0006315	LOC108142950|XP_017122572.1|DELE	LOC118463018|XP_035785148.1|AALB
OG0006316	LOC108140900|XP_017119433.1|DELE	LOC118457593|XP_035775187.1|AALB
OG0006317	LOC108138592|XP_017116372.1|DELE	LOC118468456|XP_035795134.1|AALB
OG0006318	LOC108134869|XP_017110847.1|DELE	LOC118457726|XP_035775414.1|AALB
OG0006319	LOC108141527|XP_017120449.1|DELE	LOC118468591|XP_035795427.1|AALB
OG0006320	LOC108137335|XP_017114456.1|DELE	LOC118456502|XP_035773227.1|AALB
OG0006321	LOC108136523|XP_017113287.1|DELE	LOC118466569|XP_035792006.1|AALB
OG0006322	LOC108137406|XP_017114553.1|DELE	LOC118466573|XP_035792012.1|AALB
OG0006323	LOC108134822|XP_017110765.1|DELE	LOC118458746|XP_035777417.1|AALB
OG0006324	LOC108136277|XP_017112846.1|DELE	LOC118461572|XP_035782959.1|AALB
OG0006325	LOC108140779|XP_017119256.1|DELE	LOC118462663|XP_035784456.1|AALB
OG0006326	LOC108136128|XP_017112608.1|DELE	LOC118461169|XP_035782062.1|AALB
OG0006327	LOC108149005|XP_017131838.1|DELE	LOC118468971|XP_035796239.1|AALB
OG0006328	LOC108137363|XP_017114488.1|DELE	LOC118456195|XP_035772649.1|AALB
OG0006329	LOC108136269|XP_017112817.1|DELE	LOC118462177|XP_035783999.1|AALB
OG0006330	LOC108143855|XP_017123906.1|DELE	LOC118464657|XP_035788047.1|AALB
OG0006331	LOC108137310|XP_017114424.1|DELE	LOC118467416|XP_035793792.1|AALB
OG0006332	LOC108150012|XP_017133454.1|DELE	LOC118460893|XP_035781531.1|AALB
OG0006333	LOC108136501|XP_017113224.1|DELE	LOC118460274|XP_035780354.1|AALB
OG0006334	LOC108136447|XP_017113101.1|DELE	LOC118466496|XP_035791815.1|AALB
OG0006335	LOC108148922|XP_017131728.1|DELE	LOC118464913|XP_035788577.1|AALB
OG0006336	LOC108138409|XP_017116083.1|DELE	LOC118459083|XP_035778077.1|AALB
OG0006337	LOC108142274|XP_017121488.1|DELE	LOC118468488|XP_035795209.1|AALB
OG0006339	LOC108134906|XP_017110905.1|DELE	LOC118465176|XP_035789031.1|AALB, LOC118465838|XP_035790334.1|AALB
OG0006340	LOC108147694|XP_017129897.1|DELE	LOC118465869|XP_035790399.1|AALB
OG0006341	LOC108137290|XP_017114398.1|DELE	LOC118458683|XP_035777292.1|AALB
OG0006342	LOC108137306|XP_017114419.1|DELE	LOC118456744|XP_035773694.1|AALB
OG0006343	LOC108137233|XP_017114301.1|DELE	LOC118456724|XP_035773658.1|AALB
OG0006344	LOC108150044|XP_017133498.1|DELE	LOC118466444|XP_035791657.1|AALB
OG0006345	LOC108148712|XP_017131366.1|DELE	LOC118460464|XP_035780681.1|AALB
OG0006346	LOC108148747|XP_017131430.1|DELE	LOC118468323|XP_035794960.1|AALB
OG0006347	LOC108136760|XP_017113600.1|DELE	LOC118461583|XP_035782971.1|AALB
OG0006348	LOC108141394|XP_017120241.1|DELE	LOC118461309|XP_035782428.1|AALB
OG0006349	LOC108136270|XP_017112825.1|DELE	LOC118461711|XP_035783261.1|AALB
OG0006350	LOC108149025|XP_017131860.1|DELE	LOC118461925|XP_035783695.1|AALB
OG0006351	LOC108137667|XP_017115010.1|DELE	LOC118462622|XP_035784357.1|AALB
OG0006352	LOC108149823|XP_017133184.1|DELE	LOC118465168|XP_035789021.1|AALB
OG0006353	LOC108149009|XP_017131841.1|DELE	LOC118457074|XP_035774249.1|AALB
OG0006354	LOC108137377|XP_017114517.1|DELE	LOC118457280|XP_035774615.1|AALB
OG0006355	LOC108137270|XP_017114353.1|DELE	LOC118457027|XP_035774157.1|AALB
OG0006356	LOC108136237|XP_017112757.1|DELE	LOC118461829|XP_035783483.1|AALB
OG0006357	LOC108148150|XP_017130514.1|DELE	LOC118461140|XP_035782002.1|AALB
OG0006358	LOC108145974|XP_017127194.1|DELE	LOC118458510|XP_035776975.1|AALB
OG0006359	LOC108140582|XP_017118953.1|DELE	LOC118462581|XP_035784285.1|AALB
OG0006360	LOC108141535|XP_017120465.1|DELE	LOC118462588|XP_035784298.1|AALB
OG0006361	LOC108148407|XP_017130931.1|DELE	LOC118461356|XP_035782476.1|AALB
OG0006362	LOC108137125|XP_017114153.1|DELE	LOC118466392|XP_035791528.1|AALB
OG0006364	LOC108138186|XP_017115787.1|DELE	LOC118457719|XP_035775402.1|AALB
OG0006365	LOC108145157|XP_017125876.1|DELE	LOC118458954|XP_035777833.1|AALB
OG0006366	LOC108144619|XP_017125137.1|DELE	LOC118459652|XP_035779131.1|AALB
OG0006367	LOC108137404|XP_017114552.1|DELE	LOC118458817|XP_035777581.1|AALB
OG0006368	LOC108148888|XP_017131680.1|DELE	LOC118464099|XP_035787068.1|AALB
OG0006369	LOC108148627|XP_017131219.1|DELE	LOC118463930|XP_035786786.1|AALB
OG0006370	LOC108136465|XP_017113147.1|DELE	LOC118460029|XP_035779865.1|AALB
OG0006371	LOC108143773|XP_017123790.1|DELE	LOC118460706|XP_035781116.1|AALB
OG0006372	LOC108149031|XP_017131871.1|DELE	LOC118465530|XP_035789751.1|AALB
OG0006373	LOC108136528|XP_017113291.1|DELE	LOC118457618|XP_035775268.1|AALB
OG0006374	LOC108136532|XP_017113302.1|DELE	LOC118463184|XP_035785496.1|AALB
OG0006375	LOC108137668|XP_017115012.1|DELE	LOC118464653|XP_035788012.1|AALB
OG0006376	LOC108137412|XP_017114560.1|DELE	LOC118465134|XP_035788968.1|AALB
OG0006377	LOC108136633|XP_017113441.1|DELE	LOC118460677|XP_035781051.1|AALB, LOC118466437|XP_035791628.1|AALB
OG0006378	LOC108148897|XP_017131700.1|DELE	LOC118468810|XP_035795922.1|AALB
OG0006379	LOC108148134|XP_017130472.1|DELE	LOC118467580|XP_035794122.1|AALB
OG0006381	LOC108137126|XP_017114155.1|DELE	LOC118465272|XP_035789197.1|AALB
OG0006382	LOC108150035|XP_017133487.1|DELE	LOC118463072|XP_035785227.1|AALB
OG0006383	LOC108138410|XP_017116084.1|DELE	LOC118468712|XP_035795738.1|AALB
OG0006384	LOC108138411|XP_017116088.1|DELE	LOC118465637|XP_035789940.1|AALB
OG0006385	LOC108137375|XP_017114515.1|DELE	LOC118460171|XP_035780167.1|AALB
OG0006386	LOC108135223|XP_017111342.1|DELE	LOC118457589|XP_035775172.1|AALB
OG0006387	LOC108148488|XP_017131010.1|DELE	LOC118468994|XP_035796316.1|AALB
OG0006388	LOC108136445|XP_017113097.1|DELE	LOC118465098|XP_035788921.1|AALB
OG0006389	LOC108136446|XP_017113098.1|DELE	LOC118465560|XP_035789847.1|AALB
OG0006392	LOC108136331|XP_017112924.1|DELE	LOC118466535|XP_035791936.1|AALB
OG0006393	LOC108150529|XP_017134247.1|DELE	LOC118459940|XP_035779712.1|AALB
OG0006394	LOC108140404|XP_017118608.1|DELE	LOC118458395|XP_035776702.1|AALB
OG0006395	LOC108143096|XP_017122806.1|DELE	LOC118460198|XP_035780199.1|AALB
OG0006396	LOC108137769|XP_017115160.1|DELE	LOC118464016|XP_035786962.1|AALB
OG0006397	LOC108136478|XP_017113179.1|DELE	LOC118461986|XP_035783814.1|AALB
OG0006398	LOC108141335|XP_017120120.1|DELE	LOC118461991|XP_035783819.1|AALB
OG0006399	LOC108137673|XP_017115017.1|DELE	LOC118456882|XP_035773888.1|AALB
OG0006400	LOC108137672|XP_017115016.1|DELE	LOC118456879|XP_035773884.1|AALB
OG0006401	LOC108135539|XP_017111776.1|DELE	LOC118456881|XP_035773886.1|AALB
OG0006402	LOC108140804|XP_017119292.1|DELE	LOC118461435|XP_035782637.1|AALB
OG0006403	LOC108140354|XP_017118537.1|DELE	LOC118457002|XP_035774118.1|AALB
OG0006404	LOC108140519|XP_017118817.1|DELE	LOC118461789|XP_035783413.1|AALB
OG0006405	LOC108146952|XP_017128696.1|DELE	LOC118461634|XP_035783093.1|AALB
OG0006406	LOC108147227|XP_017129108.1|DELE	LOC118457806|XP_035775551.1|AALB
OG0006407	LOC108136488|XP_017113191.1|DELE	LOC118468413|XP_035795070.1|AALB
OG0006408	LOC108147701|XP_017129911.1|DELE	LOC118459970|XP_035779758.1|AALB
OG0006409	LOC108148178|XP_017130568.1|DELE	LOC118459462|XP_035778765.1|AALB
OG0006410	LOC108137693|XP_017115055.1|DELE	LOC118457597|XP_035775189.1|AALB
OG0006411	LOC108137753|XP_017115142.1|DELE	LOC118457493|XP_035775019.1|AALB
OG0006412	LOC108148893|XP_017131692.1|DELE	LOC118456826|XP_035773814.1|AALB
OG0006413	LOC108148789|XP_017131495.1|DELE	LOC118456827|XP_035773815.1|AALB
OG0006414	LOC108144070|XP_017124206.1|DELE	LOC118464924|XP_035788590.1|AALB
OG0006415	LOC108137284|XP_017114382.1|DELE	LOC118459463|XP_035778762.1|AALB
OG0006416	LOC108138553|XP_017116312.1|DELE	LOC118459745|XP_035779322.1|AALB
OG0006417	LOC108138870|XP_017116886.1|DELE	LOC118467060|XP_035792954.1|AALB
OG0006418	LOC108150028|XP_017133477.1|DELE	LOC118464433|XP_035787703.1|AALB
OG0006419	LOC108143056|XP_017122757.1|DELE	LOC118461081|XP_035781866.1|AALB
OG0006420	LOC108135181|XP_017111292.1|DELE	LOC118456331|XP_035772881.1|AALB
OG0006421	LOC108137775|XP_017115167.1|DELE	LOC118456817|XP_035773802.1|AALB
OG0006422	LOC108137796|XP_017115189.1|DELE	LOC118460444|XP_035780641.1|AALB
OG0006423	LOC108148814|XP_017131554.1|DELE	LOC118468311|XP_035794942.1|AALB
OG0006424	LOC108148816|XP_017131558.1|DELE	LOC118468321|XP_035794959.1|AALB
OG0006425	LOC108148731|XP_017131399.1|DELE	LOC118458398|XP_035776701.1|AALB
OG0006426	LOC108148730|XP_017131398.1|DELE	LOC118458397|XP_035776700.1|AALB
OG0006427	LOC108147303|XP_017129216.1|DELE	LOC118460086|XP_035779994.1|AALB
OG0006429	LOC108136732|XP_017113553.1|DELE	LOC118460195|XP_035780193.1|AALB
OG0006430	LOC108142770|XP_017122299.1|DELE	LOC118456760|XP_035773717.1|AALB
OG0006431	LOC108148786|XP_017131490.1|DELE	LOC118461001|XP_035781720.1|AALB
OG0006432	LOC108135774|XP_017112119.1|DELE	LOC118461727|XP_035783304.1|AALB
OG0006433	LOC108134777|XP_017110715.1|DELE	LOC118469005|XP_035796332.1|AALB
OG0006434	LOC108141838|XP_017120911.1|DELE	LOC118458642|XP_035777223.1|AALB
OG0006435	LOC108147224|XP_017129093.1|DELE	LOC118468969|XP_035796227.1|AALB
OG0006436	LOC108150021|XP_017133468.1|DELE	LOC118460538|XP_035780821.1|AALB
OG0006437	LOC108136509|XP_017113250.1|DELE	LOC118461884|XP_035783616.1|AALB
OG0006438	LOC108137865|XP_017115290.1|DELE	LOC118461383|XP_035782535.1|AALB
OG0006439	LOC108135081|XP_017111136.1|DELE	LOC118457630|XP_035775238.1|AALB
OG0006440	LOC108135084|XP_017111142.1|DELE	LOC118457631|XP_035775242.1|AALB
OG0006441	LOC108148343|XP_017130844.1|DELE	LOC118459382|XP_035778576.1|AALB
OG0006442	LOC108143046|XP_017122743.1|DELE	LOC118456732|XP_035773670.1|AALB
OG0006443	LOC108148288|XP_017130746.1|DELE	LOC118468663|XP_035795594.1|AALB
OG0006444	LOC108148913|XP_017131718.1|DELE	LOC118457552|XP_035775112.1|AALB
OG0006445	LOC108136306|XP_017112889.1|DELE	LOC118457876|XP_035775692.1|AALB
OG0006446	LOC108144041|XP_017124168.1|DELE	LOC118456516|XP_035773245.1|AALB
OG0006447	LOC108144064|XP_017124199.1|DELE	LOC118456514|XP_035773242.1|AALB
OG0006448	LOC108136999|XP_017113986.1|DELE	LOC118460214|XP_035780223.1|AALB
OG0006449	LOC108136704|XP_017113518.1|DELE	LOC118458130|XP_035776204.1|AALB
OG0006450	LOC108138952|XP_017117020.1|DELE	LOC118458668|XP_035777266.1|AALB
OG0006451	LOC108136518|XP_017113272.1|DELE	LOC118460533|XP_035780807.1|AALB
OG0006452	LOC108143961|XP_017124046.1|DELE	LOC118460555|XP_035780845.1|AALB
OG0006453	LOC108135590|XP_017111879.1|DELE	LOC118468524|XP_035795286.1|AALB
OG0006454	LOC108137318|XP_017114433.1|DELE	LOC118459350|XP_035778525.1|AALB
OG0006455	LOC108141047|XP_017119672.1|DELE	LOC118458473|XP_035776898.1|AALB
OG0006456	LOC108141168|XP_017119885.1|DELE	LOC118459124|XP_035778086.1|AALB
OG0006457	LOC108147282|XP_017129188.1|DELE	LOC118458093|XP_035776148.1|AALB
