Orthogroup	DELE.longest_only	AAEG.longest_only
OG0007007	LOC108141928|XP_017121051.1|DELE	LOC5566398|XP_001650762.1|AAEG
OG0007008	LOC108134964|XP_017110979.1|DELE	LOC5577300|XP_021702408.1|AAEG, LOC5577302|XP_001663337.2|AAEG
OG0007009	LOC108141896|XP_017120996.1|DELE	LOC5572433|XP_001660372.1|AAEG, LOC110676916|XP_021702418.1|AAEG
OG0007010	LOC108149471|XP_017132571.1|DELE	LOC5572440|XP_021702437.1|AAEG
OG0007011	LOC108139128|XP_017117230.1|DELE	LOC5572447|XP_001660391.1|AAEG
OG0007012	LOC108138635|XP_017116462.1|DELE	LOC5572451|XP_021702453.1|AAEG
OG0007013	LOC108137812|XP_017115216.1|DELE	LOC5572466|XP_001660412.2|AAEG
OG0007014	LOC108137810|XP_017115208.1|DELE	LOC5565305|XP_021702487.1|AAEG
OG0007015	LOC108138792|XP_017116760.1|DELE	LOC5565307|XP_001649665.2|AAEG
OG0007016	LOC108150703|XP_017134454.1|DELE	LOC5565300|XP_021702509.1|AAEG
OG0007017	LOC108138918|XP_017116969.1|DELE	LOC5566799|XP_021702550.1|AAEG
OG0007018	LOC108149441|XP_017132518.1|DELE	LOC5566800|XP_021702552.1|AAEG
OG0007019	LOC108145588|XP_017126605.1|DELE	LOC5576032|XP_021702615.1|AAEG
OG0007020	LOC108135186|XP_017111296.1|DELE	LOC5564911|XP_021702621.1|AAEG
OG0007021	LOC108149266|XP_017132201.1|DELE	LOC5572798|XP_001654198.2|AAEG, LOC110680664|XP_021712147.1|AAEG
OG0007022	LOC108134734|XP_017110637.1|DELE	LOC5572816|XP_021702701.1|AAEG
OG0007023	LOC108142114|XP_017121301.1|DELE	LOC23687450|XP_011493524.1|AAEG
OG0007024	LOC108137026|XP_017114013.1|DELE	LOC5572828|XP_001654224.2|AAEG
OG0007025	LOC108136355|XP_017112953.1|DELE	LOC5570694|XP_021702717.1|AAEG
OG0007026	LOC108137847|XP_017115263.1|DELE	LOC5570696|XP_021702721.1|AAEG
OG0007027	LOC108138760|XP_017116657.1|DELE	LOC5572901|XP_021702739.1|AAEG
OG0007028	LOC108148840|XP_017131605.1|DELE	LOC5572902|XP_021702740.1|AAEG
OG0007029	LOC108150505|XP_017134208.1|DELE	LOC5568614|XP_021702769.1|AAEG
OG0007030	LOC108136651|XP_017113464.1|DELE	LOC5568605|XP_001652439.1|AAEG
OG0007031	LOC108138464|XP_017116164.1|DELE	LOC5568611|XP_021702789.1|AAEG
OG0007032	LOC108143146|XP_017122881.1|DELE	LOC5577539|XP_021702804.1|AAEG
OG0007033	LOC108138847|XP_017116848.1|DELE	LOC5577537|XP_001656550.2|AAEG
OG0007034	LOC108148072|XP_017130414.1|DELE	LOC5564020|XP_001648342.1|AAEG
OG0007035	LOC108148122|XP_017130461.1|DELE	LOC5564021|XP_001648343.1|AAEG
OG0007036	LOC108142494|XP_017121877.1|DELE	LOC5564022|XP_001648345.1|AAEG
OG0007037	LOC108148954|XP_017131776.1|DELE	LOC5564024|XP_001648346.1|AAEG
OG0007038	LOC108149189|XP_017132099.1|DELE	LOC5566784|XP_021702855.1|AAEG
OG0007039	LOC108135008|XP_017111031.1|DELE	LOC5573247|XP_001654456.2|AAEG
OG0007040	LOC108138305|XP_017115951.1|DELE	LOC5573251|XP_001654461.1|AAEG
OG0007041	LOC108135266|XP_017111429.1|DELE	LOC5571858|XP_021702924.1|AAEG
OG0007042	LOC108141684|XP_017120651.1|DELE	LOC5571857|XP_021702927.1|AAEG
OG0007043	LOC108137461|XP_017114654.1|DELE	LOC5571860|XP_021702937.1|AAEG
OG0007044	LOC108138318|XP_017115966.1|DELE	LOC5564830|XP_021703000.1|AAEG
OG0007045	LOC108136893|XP_017113839.1|DELE	LOC5564842|XP_021703006.1|AAEG
OG0007046	LOC108141219|XP_017119960.1|DELE	LOC5564845|XP_021703016.1|AAEG
OG0007047	LOC108148015|XP_017130338.1|DELE	LOC5569074|XP_001658304.1|AAEG
OG0007048	LOC108147984|XP_017130284.1|DELE	LOC5569077|XP_021703044.1|AAEG
OG0007049	LOC108134973|XP_017110993.1|DELE	LOC5567973|XP_001657795.1|AAEG
OG0007050	LOC108138313|XP_017115958.1|DELE	LOC5573699|XP_001661025.1|AAEG
OG0007051	LOC108134738|XP_017110650.1|DELE	LOC5571525|XP_021703126.1|AAEG
OG0007052	LOC108135424|XP_017111642.1|DELE	LOC5568941|XP_021703172.1|AAEG
OG0007053	LOC108134509|XP_017110333.1|DELE	LOC5568923|XP_021703194.1|AAEG
OG0007054	LOC108144618|XP_017125133.1|DELE	LOC5573119|XP_001660735.2|AAEG
OG0007055	LOC108137940|XP_017115386.1|DELE	LOC5573122|XP_001660738.2|AAEG
OG0007056	LOC108146474|XP_017127982.1|DELE	LOC5573139|XP_001660755.1|AAEG
OG0007057	LOC108135426|XP_017111645.1|DELE	LOC5573186|XP_001660803.2|AAEG
OG0007058	LOC108140946|XP_017119507.1|DELE	LOC5573192|XP_001660809.2|AAEG
OG0007059	LOC108138249|XP_017115878.1|DELE	LOC5573895|XP_001654928.2|AAEG
OG0007060	LOC108138008|XP_017115467.1|DELE	LOC5573893|XP_001654933.2|AAEG
OG0007061	LOC108138026|XP_017115486.1|DELE	LOC5573899|XP_021703333.1|AAEG
OG0007062	LOC108148906|XP_017131714.1|DELE	LOC5573960|XP_001654980.1|AAEG
OG0007063	LOC108142076|XP_017121252.1|DELE	LOC5573958|XP_001654982.2|AAEG
OG0007064	LOC108143398|XP_017123267.1|DELE	LOC5573949|XP_001654986.2|AAEG
OG0007065	LOC108135499|XP_017111731.1|DELE	LOC5573950|XP_001654988.2|AAEG
OG0007066	LOC108136030|XP_017112451.1|DELE	LOC5573952|XP_001654990.2|AAEG
OG0007067	LOC108134528|XP_017110361.1|DELE	LOC5573954|XP_001654992.2|AAEG
OG0007068	LOC108141821|XP_017120888.1|DELE	LOC5573956|XP_001654994.2|AAEG
OG0007069	LOC108149363|XP_017132351.1|DELE	LOC5575585|XP_021703482.1|AAEG
OG0007070	LOC108143453|XP_017123373.1|DELE	LOC110677119|XP_021703531.1|AAEG
OG0007071	LOC108141391|XP_017120230.1|DELE	LOC5567995|XP_001657822.1|AAEG
OG0007072	LOC108150073|XP_017133525.1|DELE	LOC110677123|XP_021703537.1|AAEG
OG0007073	LOC108134968|XP_017110984.1|DELE	LOC5567987|XP_001657814.1|AAEG
OG0007074	LOC108141528|XP_017120450.1|DELE	LOC5572057|XP_001653821.1|AAEG
OG0007075	LOC108147951|XP_017130228.1|DELE	LOC5572056|XP_001653823.1|AAEG
OG0007076	LOC108149818|XP_017133176.1|DELE	LOC5572074|XP_021703591.1|AAEG
OG0007077	LOC108135320|XP_017111495.1|DELE	LOC5572075|XP_001653843.1|AAEG
OG0007078	LOC108138750|XP_017116640.1|DELE	LOC5565855|XP_021703597.1|AAEG
OG0007079	LOC108138755|XP_017116647.1|DELE	LOC5565829|XP_001650198.2|AAEG
OG0007080	LOC108141943|XP_017121075.1|DELE	LOC5564923|XP_021703753.1|AAEG
OG0007081	LOC108135283|XP_017111454.1|DELE	LOC5564926|XP_001649289.2|AAEG
OG0007082	LOC108145456|XP_017126390.1|DELE	LOC5564938|XP_001649290.2|AAEG
OG0007083	LOC108138027|XP_017115488.1|DELE	LOC5564936|XP_021703763.1|AAEG
OG0007084	LOC108144708|XP_017125294.1|DELE	LOC23687794|XP_011493653.2|AAEG
OG0007085	LOC108147975|XP_017130270.1|DELE	LOC5570859|XP_021703784.1|AAEG
OG0007086	LOC108150528|XP_017134246.1|DELE	LOC5565919|XP_001650271.2|AAEG
OG0007087	LOC108135524|XP_017111760.1|DELE	LOC5565909|XP_001650253.2|AAEG
OG0007088	LOC108141841|XP_017120915.1|DELE	LOC5565906|XP_021703840.1|AAEG
OG0007089	LOC108149462|XP_017132554.1|DELE	LOC5569698|XP_021703852.1|AAEG
OG0007090	LOC108147908|XP_017130158.1|DELE	LOC5569699|XP_021703853.1|AAEG
OG0007091	LOC108150534|XP_017134255.1|DELE	LOC110678274|XP_021706589.1|AAEG, LOC5569702|XP_021703869.1|AAEG
OG0007092	LOC108140629|XP_017119035.1|DELE	LOC5569709|XP_001658697.2|AAEG
OG0007093	LOC108141941|XP_017121070.1|DELE	LOC5569713|XP_021703871.1|AAEG
OG0007094	LOC108141706|XP_017120679.1|DELE	LOC5577910|XP_001656680.1|AAEG
OG0007095	LOC108138861|XP_017116874.1|DELE	LOC5577907|XP_001656685.2|AAEG
OG0007096	LOC108138731|XP_017116598.1|DELE	LOC5577906|XP_001656686.2|AAEG
OG0007097	LOC108141770|XP_017120757.1|DELE	LOC5568179|XP_001652118.2|AAEG
OG0007098	LOC108142075|XP_017121250.1|DELE	LOC5568181|XP_021703906.1|AAEG
OG0007099	LOC108150046|XP_017133502.1|DELE	LOC5564525|XP_021703941.1|AAEG
OG0007100	LOC108135247|XP_017111401.1|DELE	LOC5575670|XP_021703944.1|AAEG
OG0007101	LOC108150419|XP_017134065.1|DELE	LOC5568087|XP_001652025.1|AAEG
OG0007102	LOC108145477|XP_017126423.1|DELE	LOC5568085|XP_021703979.1|AAEG
OG0007103	LOC108142021|XP_017121185.1|DELE	LOC5569517|XP_001652823.2|AAEG
OG0007104	LOC108134535|XP_017110371.1|DELE	LOC5569529|XP_001652827.1|AAEG
OG0007105	LOC108142056|XP_017121229.1|DELE	LOC5569520|XP_001652832.2|AAEG
OG0007106	LOC108137863|XP_017115284.1|DELE	LOC5569525|XP_021704022.1|AAEG
OG0007107	LOC108147973|XP_017130262.1|DELE	LOC5567332|XP_021704031.1|AAEG
OG0007108	LOC108138964|XP_017117037.1|DELE	LOC110677245|XP_021704040.1|AAEG
OG0007109	LOC108138819|XP_017116806.1|DELE	LOC5567342|XP_001651772.1|AAEG
OG0007110	LOC108138759|XP_017116653.1|DELE	LOC5567343|XP_001651773.1|AAEG
OG0007111	LOC108138104|XP_017115588.1|DELE	LOC5567344|XP_021704052.1|AAEG
OG0007112	LOC108137868|XP_017115293.1|DELE	LOC23687430|XP_011493248.1|AAEG
OG0007113	LOC108143844|XP_017123883.1|DELE	LOC5569772|XP_001653000.2|AAEG
OG0007114	LOC108138331|XP_017115983.1|DELE	LOC5569771|XP_001652998.2|AAEG
OG0007115	LOC108138309|XP_017115955.1|DELE	LOC5569757|XP_001652994.2|AAEG
OG0007116	LOC108138172|XP_017115753.1|DELE	LOC5569763|XP_021704085.1|AAEG
OG0007117	LOC108148020|XP_017130343.1|DELE	LOC5569765|XP_001652986.2|AAEG
OG0007118	LOC108138279|XP_017115926.1|DELE	LOC5569768|XP_021704087.1|AAEG
OG0007119	LOC108138569|XP_017116337.1|DELE	LOC110681141|XP_021712603.1|AAEG, LOC5568567|XP_001652397.2|AAEG
OG0007120	LOC108137163|XP_017114222.1|DELE	LOC5568559|XP_001652390.2|AAEG
OG0007121	LOC108148187|XP_017130581.1|DELE	LOC5568553|XP_001652385.1|AAEG
OG0007122	LOC108134876|XP_017110858.1|DELE	LOC5568556|XP_021709379.1|AAEG
OG0007123	LOC108134813|XP_017110757.1|DELE	LOC5568551|XP_021706949.1|AAEG
OG0007124	LOC108146947|XP_017128690.1|DELE	LOC5567867|XP_021708822.1|AAEG
OG0007125	LOC108146838|XP_017128526.1|DELE	LOC5575370|XP_021706049.1|AAEG
OG0007126	LOC108136130|XP_017112610.1|DELE	LOC5575374|XP_001661901.2|AAEG
OG0007127	LOC108142637|XP_017122122.1|DELE	LOC5575372|XP_001661903.1|AAEG
OG0007128	LOC108147004|XP_017128757.1|DELE	LOC5575376|XP_001661906.1|AAEG
OG0007129	LOC108146839|XP_017128528.1|DELE	LOC5575377|XP_001661907.1|AAEG
OG0007130	LOC108142605|XP_017122064.1|DELE	LOC5568419|XP_001652245.1|AAEG
OG0007131	LOC108143235|XP_017123023.1|DELE	LOC5568426|XP_001652254.1|AAEG
OG0007132	LOC108143258|XP_017123058.1|DELE	LOC5568427|XP_001652255.3|AAEG
OG0007133	LOC108146955|XP_017128699.1|DELE	LOC5568435|XP_001652267.1|AAEG
OG0007134	LOC108146135|XP_017127476.1|DELE	LOC5570307|XP_001653128.1|AAEG
OG0007135	LOC108146511|XP_017128037.1|DELE	LOC5570309|XP_021708394.1|AAEG
OG0007136	LOC108142572|XP_017122011.1|DELE	LOC5570315|XP_021708637.1|AAEG
OG0007137	LOC108137258|XP_017114331.1|DELE	LOC5571891|XP_021704737.1|AAEG
OG0007138	LOC108137130|XP_017114165.1|DELE	LOC5571895|XP_021706110.1|AAEG
OG0007139	LOC108134858|XP_017110829.1|DELE	LOC5571898|XP_021705906.1|AAEG
OG0007140	LOC108136284|XP_017112858.1|DELE	LOC5571899|XP_001653815.1|AAEG
OG0007141	LOC108137076|XP_017114071.1|DELE	LOC5571901|XP_001653816.1|AAEG
OG0007142	LOC108146248|XP_017127673.1|DELE	LOC5570133|XP_001653114.1|AAEG
OG0007143	LOC108148895|XP_017131698.1|DELE	LOC5568063|XP_021706338.1|AAEG
OG0007144	LOC108142981|XP_017122632.1|DELE	LOC5568062|XP_021706333.1|AAEG
OG0007145	LOC108139101|XP_017117202.1|DELE	LOC110679831|XP_021711285.1|AAEG
OG0007146	LOC108147321|XP_017129236.1|DELE	LOC5568059|XP_001651995.1|AAEG
OG0007147	LOC108135728|XP_017112051.1|DELE	LOC5568050|XP_021710032.1|AAEG
OG0007148	LOC108138491|XP_017116183.1|DELE	LOC5569395|XP_021707871.1|AAEG
OG0007149	LOC108149605|XP_017132791.1|DELE	LOC5572510|XP_021709936.1|AAEG
OG0007150	LOC108143238|XP_017123025.1|DELE	LOC5566760|XP_001651163.1|AAEG
OG0007151	LOC108150091|XP_017133544.1|DELE	LOC5566759|XP_001651161.1|AAEG
OG0007152	LOC108137697|XP_017115060.1|DELE	LOC5575113|XP_021709386.1|AAEG
OG0007153	LOC108148123|XP_017130462.1|DELE	LOC5575108|XP_001661830.1|AAEG
OG0007154	LOC108144433|XP_017124806.1|DELE	LOC5575102|XP_001661824.1|AAEG
OG0007155	LOC108144175|XP_017124325.1|DELE	LOC5575100|XP_001661823.1|AAEG
OG0007156	LOC108140419|XP_017118631.1|DELE	LOC5575099|XP_001661820.1|AAEG
OG0007157	LOC108148356|XP_017130863.1|DELE	LOC5572232|XP_001653924.1|AAEG
OG0007158	LOC108146078|XP_017127383.1|DELE	LOC5572236|XP_001653923.1|AAEG
OG0007159	LOC108138403|XP_017116075.1|DELE	LOC5571956|XP_021709182.1|AAEG
OG0007160	LOC108140501|XP_017118771.1|DELE	LOC5576666|XP_001656205.1|AAEG
OG0007161	LOC108137206|XP_017114286.1|DELE	LOC5567645|XP_021710629.1|AAEG
OG0007162	LOC108144500|XP_017124926.1|DELE	LOC5567646|XP_001651840.1|AAEG
OG0007163	LOC108142934|XP_017122517.1|DELE	LOC5563791|XP_001648060.1|AAEG
OG0007164	LOC108142929|XP_017122512.1|DELE	LOC5563784|XP_001648071.1|AAEG
OG0007165	LOC108137684|XP_017115034.1|DELE	LOC5578562|XP_021708688.1|AAEG
OG0007166	LOC108147435|XP_017129412.1|DELE	LOC5563810|XP_021710831.1|AAEG
OG0007167	LOC108136482|XP_017113185.1|DELE	LOC5563812|XP_001648095.1|AAEG
OG0007168	LOC108137752|XP_017115141.1|DELE	LOC5570780|XP_021708848.1|AAEG
OG0007169	LOC108136180|XP_017112667.1|DELE	LOC5570779|XP_001659370.1|AAEG
OG0007170	LOC108141099|XP_017119791.1|DELE	LOC5579219|XP_021708060.1|AAEG
OG0007171	LOC108137718|XP_017115092.1|DELE	LOC5567820|XP_021704643.1|AAEG
OG0007172	LOC108135923|XP_017112355.1|DELE	LOC5567824|XP_001657730.2|AAEG
OG0007173	LOC108135927|XP_017112361.1|DELE	LOC5567826|XP_021711081.1|AAEG
OG0007174	LOC108137395|XP_017114543.1|DELE	LOC5577686|XP_021705453.1|AAEG
OG0007175	LOC108146996|XP_017128750.1|DELE	LOC5566392|XP_021710584.1|AAEG
OG0007176	LOC108143944|XP_017124028.1|DELE	LOC5574394|XP_001655107.1|AAEG
OG0007177	LOC108137483|XP_017114688.1|DELE	LOC5574401|XP_001655108.1|AAEG
OG0007178	LOC108144085|XP_017124225.1|DELE	LOC5574406|XP_001655113.1|AAEG
OG0007179	LOC108141071|XP_017119721.1|DELE	LOC5574409|XP_001655116.1|AAEG
OG0007180	LOC108137492|XP_017114698.1|DELE	LOC5574410|XP_001655117.1|AAEG
OG0007181	LOC108137190|XP_017114262.1|DELE	LOC5580266|XP_001662893.1|AAEG
OG0007182	LOC108136929|XP_017113892.1|DELE	LOC5580264|XP_021711480.1|AAEG
OG0007183	LOC108136794|XP_017113658.1|DELE	LOC5580270|XP_021704264.1|AAEG
OG0007184	LOC108136928|XP_017113891.1|DELE	LOC5580271|XP_021707734.1|AAEG
OG0007185	LOC108138791|XP_017116759.1|DELE	LOC5580278|XP_001662904.1|AAEG
OG0007186	LOC108135088|XP_017111148.1|DELE	LOC5570551|XP_021710343.1|AAEG
OG0007187	LOC108147231|XP_017129112.1|DELE	LOC5570549|XP_021706869.1|AAEG
OG0007188	LOC108143028|XP_017122714.1|DELE	LOC5570556|XP_021710715.1|AAEG
OG0007189	LOC108139316|XP_017117511.1|DELE	LOC5570559|XP_001653215.1|AAEG
OG0007190	LOC108140624|XP_017119027.1|DELE	LOC5570550|XP_021706979.1|AAEG
OG0007191	LOC108135659|XP_017111981.1|DELE	LOC5570555|XP_021705253.1|AAEG
OG0007192	LOC108138519|XP_017116254.1|DELE	LOC5575629|XP_021707063.1|AAEG
OG0007193	LOC108138515|XP_017116250.1|DELE	LOC5575632|XP_001655773.1|AAEG
OG0007194	LOC108147698|XP_017129906.1|DELE	LOC5575628|XP_021706178.1|AAEG
OG0007195	LOC108141130|XP_017119840.1|DELE	LOC5570066|XP_001653052.1|AAEG
OG0007196	LOC108147184|XP_017129016.1|DELE	LOC5571237|XP_021710952.1|AAEG
OG0007197	LOC108143234|XP_017123022.1|DELE	LOC5574517|XP_001661490.1|AAEG
OG0007198	LOC108136703|XP_017113517.1|DELE	LOC5576018|XP_021708175.1|AAEG
OG0007199	LOC108136903|XP_017113851.1|DELE	LOC5570240|XP_021710073.1|AAEG
OG0007200	LOC108140732|XP_017119197.1|DELE	LOC5576751|XP_021708355.1|AAEG
OG0007201	LOC108146979|XP_017128725.1|DELE	LOC5579918|XP_001657892.1|AAEG
OG0007202	LOC108146682|XP_017128227.1|DELE	LOC5579911|XP_001657891.1|AAEG
OG0007203	LOC108146679|XP_017128223.1|DELE	LOC5579907|XP_021709805.1|AAEG
OG0007204	LOC108137665|XP_017115008.1|DELE	LOC5579906|XP_001657887.1|AAEG
OG0007205	LOC108146960|XP_017128705.1|DELE	LOC5579902|XP_001657882.2|AAEG
OG0007206	LOC108140510|XP_017118782.1|DELE	LOC5579898|XP_021708390.1|AAEG
OG0007207	LOC108143853|XP_017123904.1|DELE	LOC5579897|XP_001657877.2|AAEG
OG0007208	LOC108139272|XP_017117449.1|DELE	LOC5579896|XP_021710250.1|AAEG
OG0007209	LOC108139273|XP_017117451.1|DELE	LOC5579894|XP_021710248.1|AAEG
OG0007210	LOC108136956|XP_017113930.1|DELE	LOC5579893|XP_001657871.2|AAEG
OG0007211	LOC108140509|XP_017118780.1|DELE	LOC5579891|XP_001657869.2|AAEG
OG0007212	LOC108148947|XP_017131768.1|DELE	LOC5579887|XP_021705483.1|AAEG
OG0007213	LOC108144704|XP_017125284.1|DELE	LOC5567684|XP_001657613.1|AAEG
OG0007214	LOC108150271|XP_017133842.1|DELE	LOC5567681|XP_021704958.1|AAEG
OG0007215	LOC108140810|XP_017119301.1|DELE	LOC5564520|XP_021707222.1|AAEG
OG0007216	LOC108148473|XP_017130994.1|DELE	LOC5578739|XP_021707388.1|AAEG
OG0007217	LOC108141464|XP_017120358.1|DELE	LOC5578734|XP_001657106.1|AAEG
OG0007218	LOC108142891|XP_017122455.1|DELE	LOC5578749|XP_001657116.1|AAEG
OG0007219	LOC108134994|XP_017111019.1|DELE	LOC5574464|XP_021704646.1|AAEG
OG0007220	LOC108135827|XP_017112198.1|DELE	LOC5573339|XP_021709525.1|AAEG
OG0007221	LOC108147214|XP_017129068.1|DELE	LOC5573343|XP_001660822.1|AAEG
OG0007222	LOC108140476|XP_017118704.1|DELE	LOC5567517|XP_021708406.1|AAEG
OG0007223	LOC108142930|XP_017122513.1|DELE	LOC5567528|XP_001657523.1|AAEG
OG0007224	LOC108135843|XP_017112216.1|DELE	LOC5567529|XP_001657524.1|AAEG
OG0007225	LOC108148374|XP_017130888.1|DELE	LOC5567531|XP_021710585.1|AAEG
OG0007226	LOC108143892|XP_017123954.1|DELE	LOC5567532|XP_001657527.2|AAEG
OG0007227	LOC108147554|XP_017129629.1|DELE	LOC5567533|XP_001657528.2|AAEG
OG0007228	LOC108146174|XP_017127569.1|DELE	LOC5567534|XP_021705905.1|AAEG
OG0007229	LOC108141093|XP_017119785.1|DELE	LOC5567538|XP_001657533.1|AAEG
OG0007230	LOC108136895|XP_017113842.1|DELE	LOC5568784|XP_001658149.1|AAEG
OG0007231	LOC108135113|XP_017111191.1|DELE	LOC5568787|XP_021704811.1|AAEG
OG0007232	LOC108145826|XP_017126920.1|DELE	LOC5568788|XP_021709249.1|AAEG
OG0007233	LOC108146272|XP_017127701.1|DELE	LOC5568791|XP_021705790.1|AAEG
OG0007234	LOC108146533|XP_017128063.1|DELE	LOC5569950|XP_001658850.1|AAEG
OG0007235	LOC108146269|XP_017127698.1|DELE	LOC5569948|XP_021704129.1|AAEG
OG0007236	LOC108140966|XP_017119523.1|DELE	LOC5576837|XP_001662944.2|AAEG
OG0007237	LOC108143863|XP_017123917.1|DELE	LOC5576836|XP_001662943.2|AAEG
OG0007238	LOC108145269|XP_017126038.1|DELE	LOC5572681|XP_021707150.1|AAEG
OG0007239	LOC108141192|XP_017119920.1|DELE	LOC5578005|XP_001656743.2|AAEG
OG0007240	LOC108136951|XP_017113922.1|DELE	LOC5578002|XP_021708497.1|AAEG
OG0007241	LOC108135415|XP_017111613.1|DELE	LOC5577997|XP_001656735.1|AAEG
OG0007242	LOC108135414|XP_017111612.1|DELE	LOC5577988|XP_021706142.1|AAEG
OG0007243	LOC108138424|XP_017116108.1|DELE	LOC5565984|XP_021706674.1|AAEG
OG0007244	LOC108140427|XP_017118641.1|DELE	LOC5577457|XP_001663383.1|AAEG
OG0007245	LOC108148812|XP_017131540.1|DELE	LOC5577454|XP_021710132.1|AAEG
OG0007246	LOC108134600|XP_017110453.1|DELE	LOC5579169|XP_001664263.1|AAEG
OG0007247	LOC108149809|XP_017133164.1|DELE	LOC5579180|XP_001664275.2|AAEG
OG0007248	LOC108137082|XP_017114096.1|DELE	LOC110678610|XP_021707413.1|AAEG
OG0007249	LOC108147654|XP_017129821.1|DELE	LOC5566168|XP_021710310.1|AAEG
OG0007250	LOC108140898|XP_017119430.1|DELE	LOC5566166|XP_021710285.1|AAEG
OG0007251	LOC108143904|XP_017123970.1|DELE	LOC5566161|XP_021705624.1|AAEG
OG0007252	LOC108135163|XP_017111275.1|DELE	LOC110678681|XP_021707579.1|AAEG
OG0007253	LOC108146134|XP_017127475.1|DELE	LOC5566152|XP_021709420.1|AAEG
OG0007254	LOC108137016|XP_017114005.1|DELE	LOC5564630|XP_021707585.1|AAEG
OG0007255	LOC108134889|XP_017110881.1|DELE	LOC5564666|XP_021705426.1|AAEG
OG0007256	LOC108137484|XP_017114689.1|DELE	LOC5564648|XP_021707148.1|AAEG
OG0007257	LOC108135075|XP_017111120.1|DELE	LOC5564643|XP_001648991.2|AAEG
OG0007258	LOC108135077|XP_017111122.1|DELE	LOC5564645|XP_021709010.1|AAEG
OG0007259	LOC108137305|XP_017114416.1|DELE	LOC5570973|XP_001659442.2|AAEG
OG0007260	LOC108146954|XP_017128698.1|DELE	LOC5570982|XP_021706632.1|AAEG
OG0007261	LOC108144270|XP_017124444.1|DELE	LOC5576190|XP_001662527.2|AAEG
OG0007262	LOC108136203|XP_017112694.1|DELE	LOC5576337|XP_001656078.2|AAEG
OG0007263	LOC108142854|XP_017122413.1|DELE	LOC5576335|XP_001656073.1|AAEG, LOC110681311|XP_021712761.1|AAEG
OG0007264	LOC108143249|XP_017123045.1|DELE	LOC5576333|XP_001656071.2|AAEG
OG0007265	LOC108138495|XP_017116190.1|DELE	LOC5577678|XP_001663461.1|AAEG
OG0007266	LOC108140590|XP_017118971.1|DELE	LOC5569287|XP_021707892.1|AAEG
OG0007267	LOC108136942|XP_017113909.1|DELE	LOC5563625|XP_001647946.2|AAEG
OG0007268	LOC108144660|XP_017125195.1|DELE	LOC5563582|XP_021704841.1|AAEG
OG0007269	LOC108138434|XP_017116124.1|DELE	LOC5563562|XP_021707408.1|AAEG
OG0007270	LOC108139230|XP_017117385.1|DELE	LOC5573555|XP_021704600.1|AAEG
OG0007271	LOC108140769|XP_017119246.1|DELE	LOC5563639|XP_001647891.2|AAEG
OG0007272	LOC108147476|XP_017129515.1|DELE	LOC5563647|XP_001647890.2|AAEG
OG0007273	LOC108136992|XP_017113976.1|DELE	LOC5563644|XP_021705396.1|AAEG
OG0007274	LOC108135150|XP_017111259.1|DELE	LOC5563563|XP_001647885.1|AAEG
OG0007275	LOC108146443|XP_017127938.1|DELE	LOC5563659|XP_001647883.2|AAEG
OG0007276	LOC108146409|XP_017127900.1|DELE	LOC5563652|XP_001647882.2|AAEG
OG0007277	LOC108146939|XP_017128680.1|DELE	LOC23687755|XP_021706437.1|AAEG
OG0007278	LOC108142775|XP_017122306.1|DELE	LOC5563572|XP_001647861.1|AAEG
OG0007279	LOC108150240|XP_017133790.1|DELE	LOC5563620|XP_021709402.1|AAEG
OG0007280	LOC108142699|XP_017122198.1|DELE	LOC5563558|XP_021705604.1|AAEG
OG0007281	LOC108148852|XP_017131628.1|DELE	LOC5570157|XP_001658959.1|AAEG
OG0007282	LOC108148851|XP_017131627.1|DELE	LOC5570158|XP_021709430.1|AAEG
OG0007283	LOC108147294|XP_017129205.1|DELE	LOC5570161|XP_001658963.1|AAEG
OG0007284	LOC108136870|XP_017113801.1|DELE	LOC5570002|XP_001658891.1|AAEG
OG0007285	LOC108134920|XP_017110924.1|DELE	LOC5570059|XP_001658892.1|AAEG
OG0007286	LOC108134883|XP_017110867.1|DELE	LOC5570058|XP_021711449.1|AAEG
OG0007287	LOC108149472|XP_017132576.1|DELE	LOC5564869|XP_001649227.1|AAEG
OG0007288	LOC108141046|XP_017119673.1|DELE	LOC5564882|XP_021710112.1|AAEG, LOC110680370|XP_021711868.1|AAEG
OG0007289	LOC108140913|XP_017119461.1|DELE	LOC110678485|XP_021707130.1|AAEG, LOC5564862|XP_001649220.1|AAEG
OG0007290	LOC108137005|XP_017113991.1|DELE	LOC5564872|XP_001649208.2|AAEG
OG0007291	LOC108147738|XP_017129958.1|DELE	LOC5575417|XP_001661938.2|AAEG
OG0007292	LOC108134925|XP_017110934.1|DELE	LOC5575410|XP_001661930.2|AAEG
OG0007293	LOC108147235|XP_017129117.1|DELE	LOC5566932|XP_001651346.2|AAEG
OG0007294	LOC108134881|XP_017110869.1|DELE	LOC5564353|XP_001648704.1|AAEG
OG0007295	LOC108140435|XP_017118651.1|DELE	LOC5572146|XP_001660223.2|AAEG
OG0007296	LOC108147237|XP_017129120.1|DELE	LOC5566886|XP_021709054.1|AAEG
OG0007297	LOC108140454|XP_017118675.1|DELE	LOC5566884|XP_001651259.2|AAEG
OG0007298	LOC108137499|XP_017114705.1|DELE	LOC5566843|XP_001651256.1|AAEG
OG0007299	LOC108143988|XP_017124091.1|DELE	LOC5566842|XP_001651252.1|AAEG
