Orthogroup	DELE.longest_only	ASTE.longest_only
OG0006444	LOC108148913|XP_017131718.1|DELE	LOC118504473|XP_035894879.1|ASTE
OG0006445	LOC108136306|XP_017112889.1|DELE	LOC118504993|XP_035896064.1|ASTE
OG0006446	LOC108144041|XP_017124168.1|DELE	LOC118504988|XP_035896049.1|ASTE
OG0006447	LOC108144064|XP_017124199.1|DELE	LOC118504990|XP_035896056.1|ASTE
OG0006448	LOC108136999|XP_017113986.1|DELE	LOC118505446|XP_035897137.1|ASTE
OG0006449	LOC108136704|XP_017113518.1|DELE	LOC118505447|XP_035897138.1|ASTE
OG0006450	LOC108138952|XP_017117020.1|DELE	LOC118506816|XP_035900396.1|ASTE
OG0006451	LOC108136518|XP_017113272.1|DELE	LOC118502838|XP_035891409.1|ASTE
OG0006452	LOC108143961|XP_017124046.1|DELE	LOC118502884|XP_035891496.1|ASTE
OG0006453	LOC108135590|XP_017111879.1|DELE	LOC118504531|XP_035894969.1|ASTE
OG0006454	LOC108137318|XP_017114433.1|DELE	LOC118506899|XP_035900572.1|ASTE
OG0006455	LOC108141047|XP_017119672.1|DELE	LOC118504275|XP_035894405.1|ASTE
OG0006456	LOC108141168|XP_017119885.1|DELE	LOC118508011|XP_035903288.1|ASTE
OG0006457	LOC108147282|XP_017129188.1|DELE	LOC118507470|XP_035901865.1|ASTE
OG0006458	LOC108142017|XP_017121179.1|DELE	LOC118506382|XP_035899307.1|ASTE
OG0006459	LOC108148761|XP_017131451.1|DELE	LOC118504434|XP_035894768.1|ASTE
OG0006460	LOC108136685|XP_017113496.1|DELE	LOC118504480|XP_035894890.1|ASTE
OG0006461	LOC108141082|XP_017119745.1|DELE	LOC118503572|XP_035892899.1|ASTE
OG0006462	LOC108150056|XP_017133513.1|DELE	LOC118507534|XP_035901999.1|ASTE
OG0006463	LOC108140477|XP_017118707.1|DELE	LOC118507530|XP_035901988.1|ASTE
OG0006464	LOC108142714|XP_017122222.1|DELE	LOC118505689|XP_035897721.1|ASTE
OG0006465	LOC108136258|XP_017112803.1|DELE	LOC118504670|XP_035895353.1|ASTE
OG0006466	LOC108136206|XP_017112703.1|DELE	LOC118504665|XP_035895340.1|ASTE
OG0006467	LOC108135833|XP_017112204.1|DELE	LOC118502853|XP_035891450.1|ASTE
OG0006468	LOC108137035|XP_017114023.1|DELE	LOC118503377|XP_035892470.1|ASTE
OG0006469	LOC108137654|XP_017114975.1|DELE	LOC118502879|XP_035891490.1|ASTE
OG0006470	LOC108146346|XP_017127806.1|DELE	LOC118508488|XP_035904199.1|ASTE
OG0006471	LOC108136788|XP_017113641.1|DELE	LOC118508581|XP_035904379.1|ASTE
OG0006472	LOC108136787|XP_017113640.1|DELE	LOC118508580|XP_035904377.1|ASTE
OG0006473	LOC108150301|XP_017133902.1|DELE	LOC118502703|XP_035891130.1|ASTE
OG0006474	LOC108144181|XP_017124334.1|DELE	LOC118502725|XP_035891176.1|ASTE
OG0006475	LOC108148354|XP_017130859.1|DELE	LOC118502747|XP_035891206.1|ASTE
OG0006476	LOC108136656|XP_017113470.1|DELE	LOC118502709|XP_035891146.1|ASTE
OG0006477	LOC108135939|XP_017112376.1|DELE	LOC118502741|XP_035891199.1|ASTE
OG0006478	LOC108136738|XP_017113568.1|DELE	LOC118504649|XP_035895299.1|ASTE
OG0006479	LOC108136731|XP_017113547.1|DELE	LOC118506354|XP_035899252.1|ASTE
OG0006480	LOC108149607|XP_017132795.1|DELE	LOC118504644|XP_035895293.1|ASTE
OG0006481	LOC108138312|XP_017115957.1|DELE	LOC118502882|XP_035891494.1|ASTE
OG0006482	LOC108148795|XP_017131504.1|DELE	LOC118505547|XP_035897381.1|ASTE
OG0006483	LOC108143763|XP_017123781.1|DELE	LOC118505557|XP_035897402.1|ASTE
OG0006484	LOC108144023|XP_017124138.1|DELE	LOC118505559|XP_035897403.1|ASTE
OG0006485	LOC108144048|XP_017124179.1|DELE	LOC118506936|XP_035900647.1|ASTE
OG0006486	LOC108135955|XP_017112398.1|DELE	LOC118504367|XP_035894657.1|ASTE
OG0006487	LOC108135141|XP_017111240.1|DELE	LOC118503293|XP_035892280.1|ASTE
OG0006488	LOC108145694|XP_017126742.1|DELE	LOC118504289|XP_035894477.1|ASTE
OG0006489	LOC108147179|XP_017129009.1|DELE	LOC118503303|XP_035892310.1|ASTE
OG0006490	LOC108140696|XP_017119135.1|DELE	LOC118503027|XP_035891745.1|ASTE
OG0006491	LOC108149398|XP_017132422.1|DELE	LOC118503277|XP_035892248.1|ASTE
OG0006492	LOC108148284|XP_017130738.1|DELE	LOC118506937|XP_035900648.1|ASTE
OG0006493	LOC108136282|XP_017112856.1|DELE	LOC118506900|XP_035900573.1|ASTE
OG0006494	LOC108137683|XP_017115032.1|DELE	LOC118506893|XP_035900564.1|ASTE
OG0006495	LOC108134820|XP_017110763.1|DELE	LOC118508255|XP_035903767.1|ASTE
OG0006496	LOC108136786|XP_017113638.1|DELE	LOC118508574|XP_035904370.1|ASTE
OG0006497	LOC108136860|XP_017113788.1|DELE	LOC118505252|XP_035896698.1|ASTE
OG0006498	LOC108136857|XP_017113785.1|DELE	LOC118505193|XP_035896558.1|ASTE
OG0006499	LOC108142973|XP_017122612.1|DELE	LOC118505150|XP_035896421.1|ASTE
OG0006500	LOC108141730|XP_017120712.1|DELE	LOC118505239|XP_035896682.1|ASTE
OG0006501	LOC108148680|XP_017131307.1|DELE	LOC118505241|XP_035896684.1|ASTE
OG0006502	LOC108148691|XP_017131326.1|DELE	LOC118505630|XP_035897596.1|ASTE
OG0006503	LOC108148690|XP_017131325.1|DELE	LOC118505631|XP_035897597.1|ASTE
OG0006504	LOC108148689|XP_017131322.1|DELE	LOC118505628|XP_035897594.1|ASTE
OG0006505	LOC108148545|XP_017131079.1|DELE	LOC118505622|XP_035897578.1|ASTE
OG0006507	LOC108140780|XP_017119257.1|DELE	LOC118507431|XP_035901796.1|ASTE
OG0006508	LOC108140753|XP_017119221.1|DELE	LOC118508389|XP_035904025.1|ASTE
OG0006509	LOC108147746|XP_017129966.1|DELE	LOC118502539|XP_035890703.1|ASTE
OG0006510	LOC108135865|XP_017112256.1|DELE	LOC118508380|XP_035904009.1|ASTE
OG0006511	LOC108134959|XP_017110975.1|DELE	LOC118502823|XP_035891392.1|ASTE
OG0006512	LOC108140482|XP_017118715.1|DELE	LOC118505407|XP_035897048.1|ASTE
OG0006513	LOC108150596|XP_017134341.1|DELE	LOC118502549|XP_035890723.1|ASTE
OG0006514	LOC108143845|XP_017123885.1|DELE	LOC118507873|XP_035902973.1|ASTE
OG0006515	LOC108135773|XP_017112118.1|DELE	LOC118507867|XP_035902966.1|ASTE
OG0006516	LOC108143093|XP_017122802.1|DELE	LOC118507851|XP_035902875.1|ASTE
OG0006517	LOC108143079|XP_017122784.1|DELE	LOC118507853|XP_035902880.1|ASTE
OG0006518	LOC108142945|XP_017122527.1|DELE	LOC118507856|XP_035902897.1|ASTE
OG0006519	LOC108143080|XP_017122785.1|DELE	LOC118507854|XP_035902881.1|ASTE
OG0006520	LOC108148793|XP_017131501.1|DELE	LOC118517615|XP_035919804.1|ASTE
OG0006521	LOC108139353|XP_017117566.1|DELE	LOC118502855|XP_035891453.1|ASTE
OG0006522	LOC108148831|XP_017131584.1|DELE	LOC118502845|XP_035891434.1|ASTE
OG0006523	LOC108140664|XP_017119086.1|DELE	LOC118502895|XP_035891509.1|ASTE
OG0006524	LOC108135264|XP_017111427.1|DELE	LOC118505161|XP_035896450.1|ASTE
OG0006525	LOC108134825|XP_017110768.1|DELE	LOC118504688|XP_035895395.1|ASTE
OG0006526	LOC108148221|XP_017130624.1|DELE	LOC118502458|XP_035890581.1|ASTE
OG0006527	LOC108148418|XP_017130947.1|DELE	LOC118508557|XP_035904344.1|ASTE
OG0006528	LOC108148218|XP_017130619.1|DELE	LOC118504265|XP_035894387.1|ASTE
OG0006529	LOC108148411|XP_017130935.1|DELE	LOC118504292|XP_035894481.1|ASTE
OG0006530	LOC108148209|XP_017130605.1|DELE	LOC118502946|XP_035891589.1|ASTE
OG0006531	LOC108148336|XP_017130827.1|DELE	LOC118502941|XP_035891585.1|ASTE
OG0006532	LOC108148388|XP_017130904.1|DELE	LOC118502934|XP_035891576.1|ASTE
OG0006533	LOC108143650|XP_017123651.1|DELE	LOC118502928|XP_035891559.1|ASTE
OG0006534	LOC108140640|XP_017119052.1|DELE	LOC118507506|XP_035901936.1|ASTE
OG0006535	LOC108136690|XP_017113502.1|DELE	LOC118502518|XP_035890671.1|ASTE
OG0006536	LOC108148317|XP_017130796.1|DELE	LOC118502950|XP_035891595.1|ASTE
OG0006537	LOC108148925|XP_017131731.1|DELE	LOC118507909|XP_035903094.1|ASTE
OG0006538	LOC108147163|XP_017128985.1|DELE	LOC118505166|XP_035896459.1|ASTE
OG0006539	LOC108148653|XP_017131272.1|DELE	LOC118505234|XP_035896660.1|ASTE
OG0006540	LOC108143928|XP_017124000.1|DELE	LOC118506360|XP_035899267.1|ASTE
OG0006541	LOC108148951|XP_017131772.1|DELE	LOC118507517|XP_035901970.1|ASTE
OG0006542	LOC108148953|XP_017131775.1|DELE	LOC118507519|XP_035901972.1|ASTE
OG0006543	LOC108148735|XP_017131402.1|DELE	LOC118502948|XP_035891592.1|ASTE
OG0006544	LOC108140760|XP_017119235.1|DELE	LOC118507810|XP_035902767.1|ASTE
OG0006545	LOC108137612|XP_017114876.1|DELE	LOC118507818|XP_035902789.1|ASTE
OG0006546	LOC108148664|XP_017131290.1|DELE	LOC118507803|XP_035902754.1|ASTE
OG0006547	LOC108142979|XP_017122625.1|DELE	LOC118503460|XP_035892636.1|ASTE
OG0006548	LOC108147327|XP_017129243.1|DELE	LOC118507468|XP_035901861.1|ASTE
OG0006549	LOC108135167|XP_017111280.1|DELE	LOC118505069|XP_035896245.1|ASTE
OG0006550	LOC108142961|XP_017122594.1|DELE	LOC118505061|XP_035896230.1|ASTE
OG0006551	LOC108136631|XP_017113438.1|DELE	LOC118507733|XP_035902586.1|ASTE
OG0006552	LOC108136602|XP_017113409.1|DELE	LOC118507732|XP_035902583.1|ASTE
OG0006553	LOC108148944|XP_017131766.1|DELE	LOC118512275|XP_035912357.1|ASTE
OG0006554	LOC108141043|XP_017119664.1|DELE	LOC118511925|XP_035911471.1|ASTE
OG0006555	LOC108141104|XP_017119801.1|DELE	LOC118511930|XP_035911504.1|ASTE
OG0006556	LOC108139349|XP_017117562.1|DELE	LOC118514630|XP_035917524.1|ASTE
OG0006557	LOC108140601|XP_017118999.1|DELE	LOC118511935|XP_035911515.1|ASTE
OG0006558	LOC108148769|XP_017131463.1|DELE	LOC118511941|XP_035911534.1|ASTE
OG0006559	LOC108139294|XP_017117480.1|DELE	LOC118511978|XP_035911610.1|ASTE
OG0006560	LOC108148554|XP_017131091.1|DELE	LOC118507785|XP_035902713.1|ASTE
OG0006561	LOC108148553|XP_017131089.1|DELE	LOC118507784|XP_035902712.1|ASTE
OG0006562	LOC108148855|XP_017131633.1|DELE	LOC118502949|XP_035891594.1|ASTE
OG0006563	LOC108134783|XP_017110721.1|DELE	LOC118503007|XP_035891710.1|ASTE
OG0006564	LOC108134798|XP_017110737.1|DELE	LOC118503001|XP_035891704.1|ASTE
OG0006565	LOC108135140|XP_017111238.1|DELE	LOC118502979|XP_035891651.1|ASTE
OG0006566	LOC108139190|XP_017117307.1|DELE	LOC118504420|XP_035894747.1|ASTE
OG0006567	LOC108148847|XP_017131620.1|DELE	LOC118507831|XP_035902830.1|ASTE
OG0006568	LOC108148846|XP_017131618.1|DELE	LOC118507826|XP_035902816.1|ASTE
OG0006569	LOC108147388|XP_017129312.1|DELE	LOC118507828|XP_035902818.1|ASTE
OG0006570	LOC108141106|XP_017119805.1|DELE	LOC118504296|XP_035894485.1|ASTE
OG0006571	LOC108148955|XP_017131777.1|DELE	LOC118503179|XP_035892047.1|ASTE
OG0006572	LOC108150006|XP_017133446.1|DELE	LOC118506930|XP_035900630.1|ASTE
OG0006573	LOC108148365|XP_017130873.1|DELE	LOC118517613|XP_035919802.1|ASTE
OG0006574	LOC108140728|XP_017119186.1|DELE	LOC118502687|XP_035891093.1|ASTE
OG0006575	LOC108148484|XP_017131007.1|DELE	LOC118504663|XP_035895339.1|ASTE
OG0006576	LOC108143042|XP_017122734.1|DELE	LOC118505085|XP_035896269.1|ASTE
OG0006577	LOC108144047|XP_017124178.1|DELE	LOC118505084|XP_035896268.1|ASTE
OG0006578	LOC108143041|XP_017122732.1|DELE	LOC118505049|XP_035896216.1|ASTE
OG0006579	LOC108142110|XP_017121294.1|DELE	LOC118505072|XP_035896249.1|ASTE
OG0006580	LOC108140776|XP_017119252.1|DELE	LOC118504424|XP_035894754.1|ASTE
OG0006581	LOC108141105|XP_017119803.1|DELE	LOC118505418|XP_035897066.1|ASTE
OG0006582	LOC108140630|XP_017119038.1|DELE	LOC118505421|XP_035897069.1|ASTE
OG0006583	LOC108140743|XP_017119209.1|DELE	LOC118503270|XP_035892229.1|ASTE
OG0006584	LOC108134746|XP_017110674.1|DELE	LOC118504686|XP_035895393.1|ASTE
OG0006585	LOC108149374|XP_017132371.1|DELE	LOC118502840|XP_035891415.1|ASTE
OG0006586	LOC108148752|XP_017131437.1|DELE	LOC118507739|XP_035902605.1|ASTE
OG0006587	LOC108148749|XP_017131432.1|DELE	LOC118507738|XP_035902602.1|ASTE
OG0006588	LOC108135206|XP_017111323.1|DELE	LOC118507740|XP_035902606.1|ASTE
OG0006589	LOC108148304|XP_017130774.1|DELE	LOC118507771|XP_035902685.1|ASTE
OG0006590	LOC108148383|XP_017130898.1|DELE	LOC118507769|XP_035902680.1|ASTE
OG0006591	LOC108142459|XP_017121825.1|DELE	LOC118512048|XP_035911775.1|ASTE
OG0006592	LOC108135169|XP_017111282.1|DELE	LOC118512110|XP_035911977.1|ASTE
OG0006593	LOC108135168|XP_017111281.1|DELE	LOC118512097|XP_035911956.1|ASTE
OG0006594	LOC108150374|XP_017134003.1|DELE	LOC118512101|XP_035911966.1|ASTE
OG0006595	LOC108141407|XP_017120260.1|DELE	LOC118511474|XP_035910494.1|ASTE
OG0006597	LOC108146098|XP_017127413.1|DELE	LOC118511484|XP_035910527.1|ASTE
OG0006598	LOC108142019|XP_017121183.1|DELE	LOC118511486|XP_035910531.1|ASTE
OG0006599	LOC108150129|XP_017133585.1|DELE	LOC118511496|XP_035910548.1|ASTE
OG0006600	LOC108142547|XP_017121965.1|DELE	LOC118512952|XP_035914063.1|ASTE
OG0006601	LOC108146598|XP_017128135.1|DELE	LOC118510179|XP_035907593.1|ASTE
OG0006602	LOC108146600|XP_017128136.1|DELE	LOC118510180|XP_035907594.1|ASTE
OG0006603	LOC108146921|XP_017128654.1|DELE	LOC118510170|XP_035907578.1|ASTE
OG0006604	LOC108145687|XP_017126732.1|DELE	LOC118510183|XP_035907598.1|ASTE
OG0006605	LOC108141248|XP_017119996.1|DELE	LOC118510174|XP_035907587.1|ASTE
OG0006606	LOC108142247|XP_017121456.1|DELE	LOC118510181|XP_035907595.1|ASTE
OG0006607	LOC108150199|XP_017133699.1|DELE	LOC118510188|XP_035907602.1|ASTE
OG0006608	LOC108137439|XP_017114593.1|DELE	LOC118510208|XP_035907638.1|ASTE
OG0006609	LOC108143971|XP_017124064.1|DELE	LOC118513123|XP_035914424.1|ASTE
OG0006610	LOC108146148|XP_017127493.1|DELE	LOC118513125|XP_035914425.1|ASTE
OG0006611	LOC108146159|XP_017127530.1|DELE	LOC118513131|XP_035914443.1|ASTE
OG0006612	LOC108146161|XP_017127537.1|DELE	LOC118513133|XP_035914452.1|ASTE
OG0006613	LOC108146160|XP_017127536.1|DELE	LOC118513132|XP_035914447.1|ASTE
OG0006614	LOC108146445|XP_017127943.1|DELE	LOC118513134|XP_035914453.1|ASTE
OG0006615	LOC108146284|XP_017127714.1|DELE	LOC118514417|XP_035917193.1|ASTE
OG0006616	LOC108150205|XP_017133706.1|DELE	LOC118514420|XP_035917202.1|ASTE
OG0006617	LOC108135631|XP_017111940.1|DELE	LOC118514427|XP_035917222.1|ASTE
OG0006618	LOC108150220|XP_017133752.1|DELE	LOC118509839|XP_035906924.1|ASTE
OG0006619	LOC108146034|XP_017127315.1|DELE	LOC118509840|XP_035906925.1|ASTE
OG0006620	LOC108146397|XP_017127885.1|DELE	LOC118511497|XP_035910549.1|ASTE
OG0006621	LOC108146867|XP_017128583.1|DELE	LOC118511498|XP_035910550.1|ASTE
OG0006622	LOC108146223|XP_017127630.1|DELE	LOC118512865|XP_035913842.1|ASTE
OG0006623	LOC108146332|XP_017127787.1|DELE	LOC118508924|XP_035904700.1|ASTE
OG0006624	LOC108145093|XP_017125774.1|DELE	LOC118510594|XP_035908489.1|ASTE
OG0006625	LOC108145096|XP_017125777.1|DELE	LOC118510597|XP_035908496.1|ASTE
OG0006626	LOC108147016|XP_017128762.1|DELE	LOC118510146|XP_035907530.1|ASTE
OG0006627	LOC108145490|XP_017126436.1|DELE	LOC118510145|XP_035907526.1|ASTE
OG0006628	LOC108145438|XP_017126351.1|DELE	LOC118512057|XP_035911801.1|ASTE
OG0006629	LOC108145478|XP_017126420.1|DELE	LOC118509638|XP_035906438.1|ASTE
OG0006630	LOC108144208|XP_017124368.1|DELE	LOC118512200|XP_035912198.1|ASTE
OG0006631	LOC108135513|XP_017111747.1|DELE	LOC118512197|XP_035912193.1|ASTE
OG0006632	LOC108143408|XP_017123286.1|DELE	LOC118512189|XP_035912173.1|ASTE
OG0006633	LOC108146279|XP_017127708.1|DELE	LOC118512196|XP_035912191.1|ASTE
OG0006634	LOC108149258|XP_017132192.1|DELE	LOC118512186|XP_035912170.1|ASTE
OG0006635	LOC108147970|XP_017130259.1|DELE	LOC118512187|XP_035912171.1|ASTE
OG0006636	LOC108148174|XP_017130563.1|DELE	LOC118512117|XP_035911986.1|ASTE
OG0006638	LOC108143520|XP_017123493.1|DELE	LOC118512078|XP_035911910.1|ASTE
OG0006639	LOC108143413|XP_017123292.1|DELE	LOC118512051|XP_035911787.1|ASTE
OG0006640	LOC108147061|XP_017128839.1|DELE	LOC118512088|XP_035911944.1|ASTE
OG0006641	LOC108141337|XP_017120125.1|DELE	LOC118512081|XP_035911930.1|ASTE
OG0006642	LOC108149181|XP_017132086.1|DELE	LOC118512055|XP_035911799.1|ASTE
OG0006643	LOC108144516|XP_017124945.1|DELE	LOC118512118|XP_035911987.1|ASTE
OG0006644	LOC108150328|XP_017133939.1|DELE	LOC118504421|XP_035894750.1|ASTE
OG0006645	LOC108138824|XP_017116814.1|DELE	LOC118513602|XP_035915532.1|ASTE
OG0006646	LOC108144596|XP_017125089.1|DELE	LOC118513607|XP_035915541.1|ASTE
OG0006647	LOC108145170|XP_017125890.1|DELE	LOC118508868|XP_035904549.1|ASTE
OG0006648	LOC108145720|XP_017126770.1|DELE	LOC118512216|XP_035912224.1|ASTE
OG0006649	LOC108145444|XP_017126363.1|DELE	LOC118508909|XP_035904663.1|ASTE
OG0006650	LOC108145091|XP_017125767.1|DELE	LOC118514493|XP_035917309.1|ASTE
OG0006651	LOC108142448|XP_017121800.1|DELE	LOC118509596|XP_035906271.1|ASTE
OG0006652	LOC108150120|XP_017133576.1|DELE	LOC118509597|XP_035906280.1|ASTE
OG0006653	LOC108145860|XP_017126970.1|DELE	LOC118513075|XP_035914318.1|ASTE
OG0006654	LOC108146502|XP_017128027.1|DELE	LOC118513086|XP_035914348.1|ASTE
OG0006655	LOC108145892|XP_017127032.1|DELE	LOC118509820|XP_035906874.1|ASTE
OG0006656	LOC108146118|XP_017127438.1|DELE	LOC118509835|XP_035906919.1|ASTE
OG0006657	LOC108145502|XP_017126451.1|DELE	LOC118509105|XP_035905165.1|ASTE
OG0006658	LOC108146129|XP_017127463.1|DELE	LOC118513031|XP_035914201.1|ASTE
OG0006659	LOC108146300|XP_017127737.1|DELE	LOC118513035|XP_035914205.1|ASTE
OG0006660	LOC108142684|XP_017122179.1|DELE	LOC118514461|XP_035917271.1|ASTE
OG0006661	LOC108142646|XP_017122133.1|DELE	LOC118513009|XP_035914172.1|ASTE
OG0006662	LOC108147963|XP_017130248.1|DELE	LOC118504687|XP_035895394.1|ASTE
OG0006663	LOC108142727|XP_017122240.1|DELE	LOC118510885|XP_035909158.1|ASTE
OG0006664	LOC108148967|XP_017131794.1|DELE	LOC118511373|XP_035910260.1|ASTE
OG0006665	LOC108146020|XP_017127285.1|DELE	LOC118511370|XP_035910257.1|ASTE
OG0006666	LOC108143555|XP_017123553.1|DELE	LOC118512960|XP_035914079.1|ASTE
OG0006667	LOC108142791|XP_017122329.1|DELE	LOC118512176|XP_035912155.1|ASTE
OG0006668	LOC108147033|XP_017128779.1|DELE	LOC118512988|XP_035914136.1|ASTE
OG0006669	LOC108146948|XP_017128692.1|DELE	LOC118512981|XP_035914127.1|ASTE
OG0006670	LOC108146934|XP_017128672.1|DELE	LOC118512992|XP_035914141.1|ASTE
OG0006671	LOC108146797|XP_017128455.1|DELE	LOC118512979|XP_035914117.1|ASTE
OG0006672	LOC108147430|XP_017129393.1|DELE	LOC118512977|XP_035914103.1|ASTE
OG0006673	LOC108147542|XP_017129616.1|DELE	LOC118513241|XP_035914690.1|ASTE
OG0006674	LOC108145683|XP_017126729.1|DELE	LOC118516855|XP_035918609.1|ASTE, LOC118510503|XP_035908301.1|ASTE
OG0006675	LOC108146110|XP_017127431.1|DELE	LOC118513239|XP_035914687.1|ASTE
OG0006676	LOC108147471|XP_017129507.1|DELE	LOC118510492|XP_035908277.1|ASTE
OG0006677	LOC108147474|XP_017129511.1|DELE	LOC118510486|XP_035908260.1|ASTE
OG0006678	LOC108142814|XP_017122364.1|DELE	LOC118503767|XP_035893329.1|ASTE
OG0006679	LOC108145907|XP_017127056.1|DELE	LOC118514266|XP_035916878.1|ASTE
OG0006680	LOC108148693|XP_017131328.1|DELE	LOC118514462|XP_035917272.1|ASTE
OG0006681	LOC108146795|XP_017128453.1|DELE	LOC118510570|XP_035908452.1|ASTE
OG0006682	LOC108147521|XP_017129592.1|DELE	LOC118510539|XP_035908389.1|ASTE
OG0006683	LOC108147557|XP_017129632.1|DELE	LOC118510541|XP_035908394.1|ASTE
OG0006684	LOC108147472|XP_017129509.1|DELE	LOC118512027|XP_035911708.1|ASTE
OG0006685	LOC108141423|XP_017120290.1|DELE	LOC118510138|XP_035907512.1|ASTE
OG0006686	LOC108142434|XP_017121785.1|DELE	LOC118514490|XP_035917306.1|ASTE
OG0006687	LOC108136626|XP_017113434.1|DELE	LOC118512203|XP_035912206.1|ASTE
OG0006688	LOC108142686|XP_017122184.1|DELE	LOC118510519|XP_035908346.1|ASTE
OG0006689	LOC108145764|XP_017126821.1|DELE	LOC118510528|XP_035908365.1|ASTE
OG0006690	LOC108135257|XP_017111417.1|DELE	LOC118512136|XP_035912039.1|ASTE
OG0006691	LOC108146780|XP_017128417.1|DELE	LOC118512153|XP_035912086.1|ASTE
OG0006692	LOC108146276|XP_017127704.1|DELE	LOC118512152|XP_035912085.1|ASTE
OG0006693	LOC108145926|XP_017127101.1|DELE	LOC118512149|XP_035912078.1|ASTE
OG0006694	LOC108136304|XP_017112882.1|DELE	LOC118512161|XP_035912109.1|ASTE
OG0006695	LOC108147504|XP_017129560.1|DELE	LOC118514322|XP_035916999.1|ASTE
OG0006696	LOC108148398|XP_017130920.1|DELE	LOC118509123|XP_035905203.1|ASTE
OG0006697	LOC108150343|XP_017133960.1|DELE	LOC118510453|XP_035908163.1|ASTE
OG0006698	LOC108146892|XP_017128617.1|DELE	LOC118510458|XP_035908182.1|ASTE
OG0006699	LOC108146164|XP_017127549.1|DELE	LOC118512678|XP_035913353.1|ASTE
OG0006700	LOC108142578|XP_017122021.1|DELE	LOC118512688|XP_035913372.1|ASTE
OG0006701	LOC108149821|XP_017133182.1|DELE	LOC118513479|XP_035915170.1|ASTE
OG0006702	LOC108145839|XP_017126941.1|DELE	LOC118512751|XP_035913531.1|ASTE
OG0006703	LOC108146966|XP_017128712.1|DELE	LOC118513095|XP_035914389.1|ASTE
OG0006704	LOC108146967|XP_017128713.1|DELE	LOC118513109|XP_035914402.1|ASTE
OG0006705	LOC108145435|XP_017126346.1|DELE	LOC118513041|XP_035914226.1|ASTE
OG0006706	LOC108144757|XP_017125351.1|DELE	LOC118513043|XP_035914228.1|ASTE
OG0006707	LOC108143518|XP_017123491.1|DELE	LOC118510275|XP_035907782.1|ASTE
OG0006708	LOC108134865|XP_017110842.1|DELE	LOC118510276|XP_035907783.1|ASTE
OG0006709	LOC108137740|XP_017115129.1|DELE	LOC118509483|XP_035906028.1|ASTE
OG0006710	LOC108142501|XP_017121887.1|DELE	LOC118509505|XP_035906055.1|ASTE
OG0006711	LOC108142500|XP_017121886.1|DELE	LOC118509506|XP_035906066.1|ASTE
OG0006712	LOC108145963|XP_017127171.1|DELE	LOC118509509|XP_035906068.1|ASTE
OG0006713	LOC108150346|XP_017133964.1|DELE	LOC118509927|XP_035907149.1|ASTE
OG0006714	LOC108150345|XP_017133963.1|DELE	LOC118509925|XP_035907147.1|ASTE
OG0006715	LOC108142700|XP_017122204.1|DELE	LOC118509937|XP_035907161.1|ASTE
OG0006716	LOC108138752|XP_017116643.1|DELE	LOC118509936|XP_035907160.1|ASTE
OG0006717	LOC108146863|XP_017128578.1|DELE	LOC118509941|XP_035907166.1|ASTE
OG0006718	LOC108146937|XP_017128677.1|DELE	LOC118509944|XP_035907169.1|ASTE
OG0006719	LOC108146994|XP_017128748.1|DELE	LOC118509533|XP_035906146.1|ASTE
OG0006720	LOC108135700|XP_017112030.1|DELE	LOC118509530|XP_035906143.1|ASTE
OG0006721	LOC108146856|XP_017128561.1|DELE	LOC118510321|XP_035907858.1|ASTE
OG0006722	LOC108146399|XP_017127888.1|DELE	LOC118514246|XP_035916852.1|ASTE
OG0006723	LOC108135281|XP_017111451.1|DELE	LOC118511214|XP_035909901.1|ASTE
OG0006724	LOC108143065|XP_017122768.1|DELE	LOC118510162|XP_035907563.1|ASTE
OG0006725	LOC108142972|XP_017122611.1|DELE	LOC118510159|XP_035907560.1|ASTE
OG0006726	LOC108139215|XP_017117356.1|DELE	LOC118510160|XP_035907561.1|ASTE
OG0006727	LOC108142969|XP_017122608.1|DELE	LOC118510154|XP_035907551.1|ASTE
OG0006728	LOC108142911|XP_017122488.1|DELE	LOC118511547|XP_035910648.1|ASTE
OG0006729	LOC108149760|XP_017133064.1|DELE	LOC118509767|XP_035906795.1|ASTE
OG0006730	LOC108149758|XP_017133060.1|DELE	LOC118509731|XP_035906748.1|ASTE
OG0006731	LOC108135272|XP_017111439.1|DELE	LOC118510407|XP_035908053.1|ASTE
OG0006732	LOC108146381|XP_017127864.1|DELE	LOC118509595|XP_035906270.1|ASTE
OG0006733	LOC108142230|XP_017121437.1|DELE	LOC118510363|XP_035907964.1|ASTE
OG0006734	LOC108142734|XP_017122248.1|DELE	LOC118510377|XP_035907999.1|ASTE
OG0006735	LOC108147490|XP_017129534.1|DELE	LOC118510342|XP_035907905.1|ASTE
OG0006736	LOC108147544|XP_017129618.1|DELE	LOC118510421|XP_035908087.1|ASTE
OG0006737	LOC108135504|XP_017111737.1|DELE	LOC118509760|XP_035906784.1|ASTE
OG0006738	LOC108147590|XP_017129719.1|DELE	LOC118509703|XP_035906674.1|ASTE
OG0006739	LOC108147448|XP_017129465.1|DELE	LOC118509712|XP_035906689.1|ASTE
OG0006740	LOC108135560|XP_017111806.1|DELE	LOC118509710|XP_035906687.1|ASTE
OG0006741	LOC108135559|XP_017111804.1|DELE	LOC118512874|XP_035913860.1|ASTE
