Orthogroup	DELE.longest_only	DFIC.longest_only
OG0009274	LOC108145603|XP_017126626.1|DELE	LOC108099060|XP_017057818.1|DFIC
OG0009275	LOC108137062|XP_017114058.1|DELE	LOC108092908|XP_017048256.1|DFIC
OG0009276	LOC108144207|XP_017124367.1|DELE	LOC108101829|XP_017061825.1|DFIC
OG0009277	LOC108138387|XP_017116054.1|DELE	LOC108097050|XP_017054573.1|DFIC
OG0009278	LOC108135912|XP_017112328.1|DELE	LOC108097283|XP_017054973.1|DFIC
OG0009279	LOC108135207|XP_017111320.1|DELE	LOC108088144|XP_017041299.1|DFIC
OG0009280	LOC108137192|XP_017114263.1|DELE	LOC108086506|XP_017038922.1|DFIC
OG0009281	LOC108137677|XP_017115022.1|DELE	LOC108091254|XP_017045858.1|DFIC
OG0009282	LOC108148833|XP_017131591.1|DELE	LOC108091456|XP_017046145.1|DFIC
OG0009283	LOC108142015|XP_017121176.1|DELE	LOC108089226|XP_017042871.1|DFIC
OG0009284	LOC108135665|XP_017111989.1|DELE	LOC108088328|XP_017041556.1|DFIC
OG0009285	LOC108145322|XP_017126187.1|DELE	LOC108095049|XP_017051440.1|DFIC
OG0009286	LOC108142302|XP_017121543.1|DELE	LOC108093132|XP_017048566.1|DFIC
OG0009287	LOC108142436|XP_017121787.1|DELE	LOC108093081|XP_017048491.1|DFIC
OG0009288	LOC108141489|XP_017120397.1|DELE	LOC108101642|XP_017061547.1|DFIC
OG0009289	LOC108148311|XP_017130786.1|DELE	LOC108101971|XP_017062049.1|DFIC
OG0009290	LOC108144124|XP_017124256.1|DELE	LOC108086399|XP_017038790.1|DFIC
OG0009291	LOC108148312|XP_017130788.1|DELE	LOC108101972|XP_017062052.1|DFIC
OG0009292	LOC108136662|XP_017113475.1|DELE	LOC108098070|XP_017056251.1|DFIC
OG0009293	LOC108136378|XP_017112980.1|DELE	LOC108097890|XP_017055918.1|DFIC
OG0009294	LOC108144598|XP_017125093.1|DELE	LOC108090341|XP_017044446.1|DFIC
OG0009295	LOC108136423|XP_017113042.1|DELE	LOC108094592|XP_017050710.1|DFIC
OG0009296	LOC108147189|XP_017129030.1|DELE	LOC108095835|XP_017052613.1|DFIC
OG0009297	LOC108147105|XP_017128883.1|DELE	LOC108095883|XP_017052683.1|DFIC
OG0009298	LOC108141573|XP_017120509.1|DELE	LOC108087916|XP_017040991.1|DFIC
OG0009299	LOC108136924|XP_017113888.1|DELE	LOC108101057|XP_017060733.1|DFIC
OG0009300	LOC108136886|XP_017113828.1|DELE	LOC108101053|XP_017060726.1|DFIC
OG0009301	LOC108148621|XP_017131209.1|DELE	LOC108095750|XP_017052425.1|DFIC
OG0009302	LOC108141237|XP_017119982.1|DELE	LOC108098473|XP_017056872.1|DFIC
OG0009303	LOC108140718|XP_017119169.1|DELE	LOC108091941|XP_017046818.1|DFIC
OG0009304	LOC108136908|XP_017113856.1|DELE	LOC108101027|XP_017060683.1|DFIC
OG0009305	LOC108135051|XP_017111079.1|DELE	LOC108087034|XP_017039692.1|DFIC
OG0009306	LOC108143866|XP_017123924.1|DELE	LOC108091151|XP_017045676.1|DFIC
OG0009307	LOC108147207|XP_017129052.1|DELE	LOC108092063|XP_017047015.1|DFIC
OG0009308	LOC108148415|XP_017130944.1|DELE	LOC108091790|XP_017046638.1|DFIC
OG0009309	LOC108135105|XP_017111170.1|DELE	LOC108087020|XP_017039675.1|DFIC
OG0009310	LOC108136996|XP_017113981.1|DELE	LOC108087369|XP_017040199.1|DFIC
OG0009311	LOC108140412|XP_017118618.1|DELE	LOC108102004|XP_017062091.1|DFIC
OG0009312	LOC108135056|XP_017111089.1|DELE	LOC108086998|XP_017039623.1|DFIC
OG0009313	LOC108135101|XP_017111166.1|DELE	LOC108102257|XP_017062496.1|DFIC
OG0009314	LOC108140636|XP_017119044.1|DELE	LOC108096898|XP_017054337.1|DFIC
OG0009315	LOC108143084|XP_017122789.1|DELE	LOC108099600|XP_017058705.1|DFIC
OG0009316	LOC108143901|XP_017123964.1|DELE	LOC108099449|XP_017058476.1|DFIC
OG0009317	LOC108147317|XP_017129233.1|DELE	LOC108088550|XP_017041884.1|DFIC
OG0009318	LOC108140470|XP_017118699.1|DELE	LOC108098504|XP_017056921.1|DFIC
OG0009319	LOC108140565|XP_017118914.1|DELE	LOC108096458|XP_017053558.1|DFIC
OG0009320	LOC108147139|XP_017128921.1|DELE	LOC108095720|XP_017052383.1|DFIC
OG0009321	LOC108147122|XP_017128903.1|DELE	LOC108095703|XP_017052364.1|DFIC
OG0009322	LOC108135687|XP_017112020.1|DELE	LOC108098963|XP_017057664.1|DFIC
OG0009323	LOC108148410|XP_017130934.1|DELE	LOC108091834|XP_017046703.1|DFIC
OG0009324	LOC108140975|XP_017119532.1|DELE	LOC108098465|XP_017056859.1|DFIC
OG0009325	LOC108135673|XP_017112001.1|DELE	LOC108097895|XP_017055926.1|DFIC
OG0009326	LOC108139167|XP_017117275.1|DELE	LOC108091936|XP_017046812.1|DFIC
OG0009327	LOC108148834|XP_017131587.1|DELE	LOC108088422|XP_017041672.1|DFIC
OG0009328	LOC108148698|XP_017131335.1|DELE	LOC108088442|XP_017041706.1|DFIC
OG0009329	LOC108150242|XP_017133796.1|DELE	LOC108087189|XP_017039934.1|DFIC
OG0009330	LOC108139208|XP_017117343.1|DELE	LOC108092089|XP_017047067.1|DFIC
OG0009331	LOC108135735|XP_017112057.1|DELE	LOC108087947|XP_017041022.1|DFIC
OG0009332	LOC108150665|XP_017134420.1|DELE	LOC108087193|XP_017039942.1|DFIC
OG0009333	LOC108144016|XP_017124130.1|DELE	LOC108099564|XP_017058643.1|DFIC
OG0009334	LOC108143795|XP_017123807.1|DELE	LOC108086811|XP_017039339.1|DFIC
OG0009335	LOC108143807|XP_017123819.1|DELE	LOC108097615|XP_017055514.1|DFIC
OG0009336	LOC108143057|XP_017122760.1|DELE	LOC108086857|XP_017039399.1|DFIC
OG0009337	LOC108137761|XP_017115152.1|DELE	LOC108097883|XP_017055908.1|DFIC
OG0009338	LOC108141234|XP_017119979.1|DELE	LOC108098532|XP_017057002.1|DFIC
OG0009339	LOC108141246|XP_017119992.1|DELE	LOC108098477|XP_017056877.1|DFIC
OG0009340	LOC108147098|XP_017128873.1|DELE	LOC108091679|XP_017046491.1|DFIC
OG0009341	LOC108136945|XP_017113914.1|DELE	LOC108093332|XP_017048816.1|DFIC
OG0009342	LOC108135809|XP_017112174.1|DELE	LOC108088077|XP_017041217.1|DFIC
OG0009343	LOC108135851|XP_017112232.1|DELE	LOC108088081|XP_017041222.1|DFIC
OG0009344	LOC108143744|XP_017123765.1|DELE	LOC108099234|XP_017058096.1|DFIC
OG0009345	LOC108147157|XP_017128968.1|DELE	LOC108088480|XP_017041768.1|DFIC
OG0009346	LOC108147121|XP_017128902.1|DELE	LOC108088374|XP_017041610.1|DFIC
OG0009347	LOC108148472|XP_017130993.1|DELE	LOC108095683|XP_017052341.1|DFIC
OG0009348	LOC108148933|XP_017131740.1|DELE	LOC108099513|XP_017058565.1|DFIC
OG0009349	LOC108135082|XP_017111137.1|DELE	LOC108087010|XP_017039647.1|DFIC
OG0009350	LOC108148521|XP_017131048.1|DELE	LOC108086876|XP_017039428.1|DFIC
OG0009351	LOC108148510|XP_017131037.1|DELE	LOC108086795|XP_017039323.1|DFIC
OG0009352	LOC108148191|XP_017130586.1|DELE	LOC108091726|XP_017046557.1|DFIC
OG0009353	LOC108148574|XP_017131108.1|DELE	LOC108099288|XP_017058169.1|DFIC
OG0009354	LOC108141844|XP_017120924.1|DELE	LOC108089141|XP_017042751.1|DFIC
OG0009355	LOC108138248|XP_017115877.1|DELE	LOC108095093|XP_017051521.1|DFIC
OG0009356	LOC108138806|XP_017116788.1|DELE	LOC108092548|XP_017047672.1|DFIC
OG0009357	LOC108138190|XP_017115792.1|DELE	LOC108093494|XP_017049072.1|DFIC
OG0009358	LOC108134768|XP_017110703.1|DELE	LOC108092387|XP_017047435.1|DFIC
OG0009359	LOC108134767|XP_017110702.1|DELE	LOC108092386|XP_017047434.1|DFIC
OG0009360	LOC108149239|XP_017132163.1|DELE	LOC108095633|XP_017052290.1|DFIC, LOC108100937|XP_017060572.1|DFIC
OG0009361	LOC108149562|XP_017132689.1|DELE	LOC108095634|XP_017052291.1|DFIC, LOC108094591|XP_017050757.1|DFIC
OG0009362	LOC108149409|XP_017132454.1|DELE	LOC108092635|XP_017047762.1|DFIC, LOC108095632|XP_017052289.1|DFIC
OG0009363	LOC108139042|XP_017117148.1|DELE	LOC108089837|XP_017043740.1|DFIC
OG0009364	LOC108148080|XP_017130423.1|DELE	LOC108092567|XP_017047697.1|DFIC
OG0009365	LOC108138804|XP_017116781.1|DELE	LOC108089880|XP_017043829.1|DFIC
OG0009366	LOC108138328|XP_017115984.1|DELE	LOC108088968|XP_017042526.1|DFIC
OG0009368	LOC108148896|XP_017131703.1|DELE	LOC108091469|XP_017046176.1|DFIC
OG0009369	LOC108148917|XP_017131725.1|DELE	LOC108091472|XP_017046178.1|DFIC
OG0009370	LOC108141789|XP_017120799.1|DELE	LOC108089824|XP_017043726.1|DFIC
OG0009371	LOC108141713|XP_017120687.1|DELE	LOC108089791|XP_017043675.1|DFIC
OG0009372	LOC108148987|XP_017131821.1|DELE	LOC108091505|XP_017046235.1|DFIC
OG0009373	LOC108149551|XP_017132678.1|DELE	LOC108095092|XP_017051517.1|DFIC
OG0009374	LOC108150526|XP_017134243.1|DELE	LOC108098267|XP_017056554.1|DFIC
OG0009376	LOC108138801|XP_017116774.1|DELE	LOC108092329|XP_017047354.1|DFIC
OG0009377	LOC108150535|XP_017134256.1|DELE	LOC108095895|XP_017052704.1|DFIC, LOC108098259|XP_017056548.1|DFIC
OG0009378	LOC108141662|XP_017120623.1|DELE	LOC108097858|XP_017055884.1|DFIC, LOC108095706|XP_017052404.1|DFIC
OG0009379	LOC108137799|XP_017115192.1|DELE	LOC108091658|XP_017046497.1|DFIC
OG0009380	LOC108141725|XP_017120706.1|DELE	LOC108089276|XP_017042942.1|DFIC, LOC108089116|XP_017042717.1|DFIC
OG0009381	LOC108137805|XP_017115201.1|DELE	LOC108102220|XP_017062431.1|DFIC
OG0009382	LOC108150714|XP_017134488.1|DELE	LOC108102232|XP_017062449.1|DFIC
OG0009383	LOC108150077|XP_017133528.1|DELE	LOC108092997|XP_017048382.1|DFIC
OG0009384	LOC108149328|XP_017132282.1|DELE	LOC108090068|XP_017044068.1|DFIC
OG0009385	LOC108149466|XP_017132562.1|DELE	LOC108098313|XP_017056615.1|DFIC
OG0009386	LOC108149308|XP_017132248.1|DELE	LOC108098327|XP_017056640.1|DFIC, LOC108100042|XP_017059296.1|DFIC
OG0009387	LOC108145148|XP_017125852.1|DELE	LOC108095154|XP_017051582.1|DFIC
OG0009388	LOC108145185|XP_017125915.1|DELE	LOC108095225|XP_017051734.1|DFIC
OG0009389	LOC108143540|XP_017123530.1|DELE, LOC108143541|XP_017123531.1|DELE	LOC108087737|XP_017040748.1|DFIC
OG0009390	LOC108145433|XP_017126344.1|DELE	LOC108095163|XP_017051610.1|DFIC
OG0009391	LOC108147855|XP_017130102.1|DELE	LOC108092454|XP_017047529.1|DFIC
OG0009392	LOC108147332|XP_017129246.1|DELE	LOC108094220|XP_017050167.1|DFIC
OG0009393	LOC108140999|XP_017119562.1|DELE	LOC108090095|XP_017044085.1|DFIC
OG0009394	LOC108149689|XP_017132944.1|DELE	LOC108086642|XP_017039107.1|DFIC
OG0009395	LOC108137508|XP_017114711.1|DELE, LOC108136283|XP_017112861.1|DELE	LOC108096502|XP_017053601.1|DFIC
OG0009396	LOC108144274|XP_017124450.1|DELE	LOC108086434|XP_017038831.1|DFIC
OG0009397	LOC108145231|XP_017125983.1|DELE	LOC108087838|XP_017040902.1|DFIC
OG0009398	LOC108143423|XP_017123316.1|DELE	LOC108101413|XP_017061227.1|DFIC
OG0009399	LOC108144585|XP_017125071.1|DELE	LOC108086371|XP_017038761.1|DFIC
OG0009400	LOC108145505|XP_017126456.1|DELE	LOC108090496|XP_017044698.1|DFIC
OG0009401	LOC108134481|XP_017110287.1|DELE	LOC108100113|XP_017059351.1|DFIC
OG0009402	LOC108139308|XP_017117499.1|DELE	LOC108098797|XP_017057426.1|DFIC
OG0009403	LOC108137896|XP_017115326.1|DELE	LOC108090584|XP_017044823.1|DFIC
OG0009404	LOC108145082|XP_017125756.1|DELE	LOC108094202|XP_017050146.1|DFIC
OG0009405	LOC108145436|XP_017126349.1|DELE	LOC108090564|XP_017044794.1|DFIC
OG0009406	LOC108143352|XP_017123162.1|DELE	LOC108096591|XP_017053779.1|DFIC
OG0009407	LOC108143604|XP_017123616.1|DELE	LOC108100536|XP_017059989.1|DFIC, LOC108093756|XP_017049513.1|DFIC
OG0009408	LOC108141393|XP_017120232.1|DELE	LOC108090815|XP_017045161.1|DFIC
OG0009409	LOC108137910|XP_017115340.1|DELE	LOC108086666|XP_017039136.1|DFIC
OG0009410	LOC108144923|XP_017125578.1|DELE	LOC108086379|XP_017038770.1|DFIC
OG0009411	LOC108145017|XP_017125675.1|DELE	LOC108096838|XP_017054231.1|DFIC
OG0009412	LOC108144696|XP_017125259.1|DELE	LOC108101886|XP_017061919.1|DFIC
OG0009413	LOC108147338|XP_017129255.1|DELE	LOC108094225|XP_017050171.1|DFIC
OG0009414	LOC108147336|XP_017129253.1|DELE	LOC108094221|XP_017050168.1|DFIC
OG0009415	LOC108147330|XP_017129245.1|DELE	LOC108094262|XP_017050216.1|DFIC
OG0009416	LOC108137559|XP_017114774.1|DELE	LOC108096760|XP_017054108.1|DFIC
OG0009417	LOC108137513|XP_017114715.1|DELE	LOC108096762|XP_017054111.1|DFIC
OG0009418	LOC108137517|XP_017114720.1|DELE	LOC108096500|XP_017053598.1|DFIC
OG0009419	LOC108137565|XP_017114781.1|DELE	LOC108096535|XP_017053709.1|DFIC
OG0009420	LOC108137567|XP_017114783.1|DELE	LOC108096536|XP_017053710.1|DFIC
OG0009421	LOC108144803|XP_017125416.1|DELE	LOC108094053|XP_017049978.1|DFIC
OG0009422	LOC108147578|XP_017129698.1|DELE	LOC108096803|XP_017054176.1|DFIC
OG0009423	LOC108144850|XP_017125482.1|DELE	LOC108093718|XP_017049413.1|DFIC
OG0009424	LOC108141803|XP_017120853.1|DELE	LOC108096524|XP_017053694.1|DFIC
OG0009425	LOC108135970|XP_017112416.1|DELE	LOC108094333|XP_017050371.1|DFIC
OG0009426	LOC108134656|XP_017110538.1|DELE	LOC108094755|XP_017051001.1|DFIC
OG0009427	LOC108145155|XP_017125861.1|DELE	LOC108087817|XP_017040871.1|DFIC
OG0009428	LOC108143301|XP_017123105.1|DELE	LOC108094825|XP_017051084.1|DFIC
OG0009429	LOC108143312|XP_017123118.1|DELE	LOC108094791|XP_017051052.1|DFIC
OG0009430	LOC108144449|XP_017124829.1|DELE	LOC108093794|XP_017049567.1|DFIC
OG0009431	LOC108141484|XP_017120386.1|DELE	LOC108090802|XP_017045146.1|DFIC
OG0009432	LOC108144647|XP_017125181.1|DELE	LOC108101918|XP_017061985.1|DFIC
OG0009433	LOC108134640|XP_017110518.1|DELE	LOC108096867|XP_017054282.1|DFIC
OG0009434	LOC108134636|XP_017110510.1|DELE	LOC108096734|XP_017054069.1|DFIC
OG0009435	LOC108134644|XP_017110524.1|DELE	LOC108096735|XP_017054071.1|DFIC
OG0009436	LOC108149080|XP_017131942.1|DELE	LOC108094852|XP_017051148.1|DFIC
OG0009437	LOC108141352|XP_017120157.1|DELE	LOC108090756|XP_017045077.1|DFIC
OG0009438	LOC108145386|XP_017126270.1|DELE, LOC108146032|XP_017127353.1|DELE	LOC108101459|XP_017061292.1|DFIC
OG0009439	LOC108145347|XP_017126226.1|DELE, LOC108137726|XP_017115114.1|DELE	LOC108101474|XP_017061309.1|DFIC
OG0009440	LOC108144769|XP_017125368.1|DELE	LOC108090896|XP_017045293.1|DFIC
OG0009441	LOC108137748|XP_017115136.1|DELE	LOC108098123|XP_017056333.1|DFIC
OG0009442	LOC108137580|XP_017114800.1|DELE	LOC108094632|XP_017050810.1|DFIC
OG0009443	LOC108143358|XP_017123169.1|DELE	LOC108087620|XP_017040551.1|DFIC
OG0009444	LOC108136580|XP_017113378.1|DELE	LOC108098152|XP_017056368.1|DFIC
OG0009445	LOC108135444|XP_017111676.1|DELE	LOC108097530|XP_017055364.1|DFIC
OG0009446	LOC108147685|XP_017129885.1|DELE	LOC108095315|XP_017051877.1|DFIC
OG0009447	LOC108137087|XP_017114102.1|DELE	LOC108097456|XP_017055217.1|DFIC
OG0009448	LOC108137315|XP_017114430.1|DELE	LOC108098088|XP_017056282.1|DFIC
OG0009449	LOC108137422|XP_017114574.1|DELE	LOC108097599|XP_017055493.1|DFIC
OG0009450	LOC108141501|XP_017120429.1|DELE	LOC108097206|XP_017054840.1|DFIC
OG0009451	LOC108137811|XP_017115215.1|DELE	LOC108088119|XP_017041262.1|DFIC
OG0009452	LOC108136200|XP_017112688.1|DELE	LOC108097096|XP_017054642.1|DFIC
OG0009453	LOC108148715|XP_017131369.1|DELE	LOC108099361|XP_017058336.1|DFIC
OG0009454	LOC108135566|XP_017111815.1|DELE	LOC108088271|XP_017041477.1|DFIC
OG0009455	LOC108137074|XP_017114068.1|DELE	LOC108091359|XP_017046001.1|DFIC
OG0009456	LOC108141569|XP_017120507.1|DELE	LOC108097387|XP_017055127.1|DFIC
OG0009457	LOC108136464|XP_017113145.1|DELE	LOC108091310|XP_017045922.1|DFIC
OG0009458	LOC108137113|XP_017114128.1|DELE	LOC108092910|XP_017048258.1|DFIC
OG0009459	LOC108146103|XP_017127420.1|DELE	LOC108100450|XP_017059863.1|DFIC
OG0009460	LOC108146407|XP_017127897.1|DELE	LOC108099216|XP_017058084.1|DFIC
OG0009461	LOC108146513|XP_017128038.1|DELE	LOC108099179|XP_017058031.1|DFIC
OG0009462	LOC108146427|XP_017127920.1|DELE	LOC108100645|XP_017060137.1|DFIC
OG0009463	LOC108146760|XP_017128386.1|DELE	LOC108089453|XP_017043185.1|DFIC
OG0009464	LOC108135546|XP_017111782.1|DELE	LOC108099986|XP_017059173.1|DFIC
OG0009465	LOC108135654|XP_017111972.1|DELE	LOC108099985|XP_017059172.1|DFIC
OG0009466	LOC108142730|XP_017122243.1|DELE	LOC108086983|XP_017039600.1|DFIC
OG0009467	LOC108145780|XP_017126839.1|DELE	LOC108096205|XP_017053081.1|DFIC
OG0009468	LOC108146365|XP_017127837.1|DELE	LOC108099207|XP_017058072.1|DFIC
OG0009469	LOC108142388|XP_017121712.1|DELE	LOC108093149|XP_017048584.1|DFIC
OG0009470	LOC108142299|XP_017121541.1|DELE	LOC108093037|XP_017048430.1|DFIC
OG0009471	LOC108141707|XP_017120680.1|DELE	LOC108089121|XP_017042726.1|DFIC
OG0009472	LOC108145649|XP_017126687.1|DELE	LOC108099005|XP_017057726.1|DFIC
OG0009473	LOC108142290|XP_017121528.1|DELE	LOC108093049|XP_017048446.1|DFIC
OG0009474	LOC108146179|XP_017127574.1|DELE	LOC108100581|XP_017060049.1|DFIC
OG0009475	LOC108150166|XP_017133625.1|DELE	LOC108096021|XP_017052863.1|DFIC
OG0009476	LOC108146707|XP_017128268.1|DELE	LOC108089522|XP_017043337.1|DFIC
OG0009477	LOC108145748|XP_017126800.1|DELE	LOC108089336|XP_017043006.1|DFIC
OG0009478	LOC108145634|XP_017126659.1|DELE	LOC108089372|XP_017043037.1|DFIC
OG0009479	LOC108138140|XP_017115688.1|DELE	LOC108101492|XP_017061342.1|DFIC, LOC108088739|XP_017042211.1|DFIC
OG0009480	LOC108135569|XP_017111817.1|DELE	LOC108096232|XP_017053114.1|DFIC
OG0009481	LOC108145725|XP_017126776.1|DELE	LOC108096198|XP_017053071.1|DFIC
OG0009482	LOC108146084|XP_017127394.1|DELE	LOC108088277|XP_017041487.1|DFIC
OG0009483	LOC108145719|XP_017126769.1|DELE	LOC108088348|XP_017041583.1|DFIC
OG0009484	LOC108135107|XP_017111172.1|DELE	LOC108087017|XP_017039673.1|DFIC
OG0009485	LOC108145876|XP_017127005.1|DELE	LOC108100485|XP_017059908.1|DFIC
OG0009486	LOC108145879|XP_017127009.1|DELE	LOC108100486|XP_017059909.1|DFIC
OG0009487	LOC108142328|XP_017121571.1|DELE	LOC108100240|XP_017059506.1|DFIC
OG0009488	LOC108136040|XP_017112460.1|DELE	LOC108087478|XP_017040345.1|DFIC
OG0009489	LOC108135684|XP_017112013.1|DELE	LOC108099777|XP_017058895.1|DFIC
OG0009490	LOC108136424|XP_017113050.1|DELE	LOC108094788|XP_017051049.1|DFIC
OG0009491	LOC108146606|XP_017128143.1|DELE	LOC108088934|XP_017042447.1|DFIC
OG0009492	LOC108143168|XP_017122901.1|DELE	LOC108088763|XP_017042202.1|DFIC
OG0009493	LOC108143223|XP_017123009.1|DELE	LOC108088789|XP_017042243.1|DFIC
OG0009494	LOC108143225|XP_017123011.1|DELE	LOC108088792|XP_017042247.1|DFIC
OG0009495	LOC108142801|XP_017122345.1|DELE	LOC108100437|XP_017059847.1|DFIC
OG0009496	LOC108143231|XP_017123015.1|DELE	LOC108088910|XP_017042408.1|DFIC
OG0009497	LOC108139154|XP_017117260.1|DELE	LOC108092132|XP_017047124.1|DFIC
OG0009498	LOC108142666|XP_017122160.1|DELE	LOC108100570|XP_017060037.1|DFIC
OG0009499	LOC108142718|XP_017122228.1|DELE	LOC108100675|XP_017060180.1|DFIC
OG0009500	LOC108142314|XP_017121555.1|DELE	LOC108096199|XP_017053072.1|DFIC
OG0009501	LOC108136032|XP_017112453.1|DELE	LOC108096175|XP_017053048.1|DFIC
OG0009502	LOC108148379|XP_017130894.1|DELE	LOC108097402|XP_017055149.1|DFIC
OG0009503	LOC108137779|XP_017115172.1|DELE	LOC108088125|XP_017041272.1|DFIC
OG0009504	LOC108139369|XP_017117583.1|DELE	LOC108098826|XP_017057471.1|DFIC
OG0009505	LOC108138103|XP_017115587.1|DELE	LOC108102045|XP_017062160.1|DFIC, LOC108100845|XP_017060414.1|DFIC
OG0009506	LOC108150376|XP_017134005.1|DELE	LOC108095961|XP_017052795.1|DFIC
OG0009507	LOC108146261|XP_017127690.1|DELE	LOC108099868|XP_017059008.1|DFIC
OG0009508	LOC108148081|XP_017130425.1|DELE	LOC108092564|XP_017047693.1|DFIC
OG0009509	LOC108137895|XP_017115325.1|DELE	LOC108090583|XP_017044822.1|DFIC
OG0009510	LOC108148148|XP_017130510.1|DELE	LOC108094614|XP_017050777.1|DFIC
OG0009511	LOC108136743|XP_017113575.1|DELE	LOC108087366|XP_017040195.1|DFIC
OG0009512	LOC108149918|XP_017133322.1|DELE	LOC108091293|XP_017045905.1|DFIC
OG0009513	LOC108136199|XP_017112687.1|DELE	LOC108097873|XP_017055898.1|DFIC
OG0009515	LOC108138641|XP_017116468.1|DELE	LOC108101153|XP_017060865.1|DFIC
OG0009516	LOC108149415|XP_017132463.1|DELE	LOC108095084|XP_017051502.1|DFIC
OG0009517	LOC108138145|XP_017115705.1|DELE	LOC108100864|XP_017060435.1|DFIC
OG0009518	LOC108150169|XP_017133628.1|DELE	LOC108089696|XP_017043532.1|DFIC
OG0009519	LOC108145612|XP_017126637.1|DELE	LOC108100197|XP_017059460.1|DFIC
OG0009520	LOC108148727|XP_017131394.1|DELE	LOC108095672|XP_017052327.1|DFIC
OG0009521	LOC108145605|XP_017126629.1|DELE	LOC108099019|XP_017057744.1|DFIC
OG0009522	LOC108141494|XP_017120400.1|DELE	LOC108090992|XP_017045438.1|DFIC
OG0009523	LOC108134632|XP_017110508.1|DELE	LOC108096707|XP_017054029.1|DFIC
OG0009524	LOC108138099|XP_017115585.1|DELE, LOC108137911|XP_017115341.1|DELE	LOC108090275|XP_017044374.1|DFIC
OG0009525	LOC108144283|XP_017124460.1|DELE	LOC108086392|XP_017038783.1|DFIC
OG0009526	LOC108144266|XP_017124440.1|DELE	LOC108086395|XP_017038786.1|DFIC
OG0009527	LOC108138947|XP_017117018.1|DELE	LOC108090505|XP_017044710.1|DFIC
OG0009528	LOC108149050|XP_017131882.1|DELE	LOC108096577|XP_017053763.1|DFIC
OG0009529	LOC108144456|XP_017124836.1|DELE	LOC108093871|XP_017049702.1|DFIC
OG0009530	LOC108149846|XP_017133212.1|DELE	LOC108094730|XP_017050966.1|DFIC
OG0009531	LOC108144204|XP_017124362.1|DELE	LOC108093645|XP_017049293.1|DFIC
OG0009532	LOC108143710|XP_017123731.1|DELE, LOC108149501|XP_017132652.1|DELE	LOC108090932|XP_017045357.1|DFIC
OG0009533	LOC108144955|XP_017125589.1|DELE	LOC108094964|XP_017051316.1|DFIC
OG0009534	LOC108144957|XP_017125591.1|DELE	LOC108094776|XP_017051038.1|DFIC
OG0009535	LOC108147765|XP_017130023.1|DELE, LOC108141634|XP_017120594.1|DELE	LOC108096888|XP_017054319.1|DFIC
OG0009536	LOC108135096|XP_017111159.1|DELE	LOC108087897|XP_017040964.1|DFIC, LOC108088085|XP_017041229.1|DFIC
OG0009537	LOC108140695|XP_017119134.1|DELE	LOC108087296|XP_017040097.1|DFIC
OG0009538	LOC108142919|XP_017122497.1|DELE	LOC108086792|XP_017039321.1|DFIC
OG0009539	LOC108140416|XP_017118625.1|DELE	LOC108098487|XP_017056888.1|DFIC
OG0009540	LOC108148586|XP_017131123.1|DELE	LOC108088362|XP_017041598.1|DFIC, LOC108088361|XP_017041597.1|DFIC
OG0009541	LOC108139177|XP_017117288.1|DELE	LOC108091938|XP_017046815.1|DFIC
OG0009542	LOC108134803|XP_017110744.1|DELE, LOC108148530|XP_017131057.1|DELE	LOC108086850|XP_017039390.1|DFIC
OG0009543	LOC108147325|XP_017129241.1|DELE	LOC108096018|XP_017052857.1|DFIC, LOC108095726|XP_017052390.1|DFIC
OG0009544	LOC108143100|XP_017122811.1|DELE	LOC108099587|XP_017058682.1|DFIC
OG0009545	LOC108148618|XP_017131198.1|DELE	LOC108099381|XP_017058363.1|DFIC
OG0009546	LOC108139131|XP_017117234.1|DELE	LOC108091904|XP_017046776.1|DFIC
OG0009547	LOC108144260|XP_017124431.1|DELE	LOC108093618|XP_017049243.1|DFIC
OG0009548	LOC108146584|XP_017128095.1|DELE	LOC108089603|XP_017043450.1|DFIC
OG0009549	LOC108135703|XP_017112035.1|DELE	LOC108099745|XP_017058859.1|DFIC
OG0009549	LOC108135544|XP_017111780.1|DELE	LOC108099752|XP_017058869.1|DFIC
OG0009550	LOC108145798|XP_017126862.1|DELE, LOC108145797|XP_017126861.1|DELE	LOC108099039|XP_017057789.1|DFIC, LOC108099038|XP_017057788.1|DFIC
OG0009556	LOC108146903|XP_017128638.1|DELE	LOC108102238|XP_017062466.1|DFIC
OG0009557	LOC108143789|XP_017123802.1|DELE	LOC108095788|XP_017052535.1|DFIC
OG0009560	LOC108136664|XP_017113477.1|DELE	LOC108098071|XP_017056252.1|DFIC
OG0009562	LOC108141738|XP_017120720.1|DELE	LOC108090000|XP_017043992.1|DFIC
OG0009563	LOC108146914|XP_017128645.1|DELE	LOC108089610|XP_017043460.1|DFIC
OG0009564	LOC108140340|XP_017118519.1|DELE	LOC108102155|XP_017062334.1|DFIC
OG0009567	LOC108141037|XP_017119654.1|DELE	LOC108098511|XP_017056953.1|DFIC
OG0009568	LOC108135199|XP_017111310.1|DELE	LOC108094361|XP_017050389.1|DFIC
OG0009569	LOC108136403|XP_017113001.1|DELE	LOC108088577|XP_017041916.1|DFIC
OG0009570	LOC108136970|XP_017113950.1|DELE	LOC108101081|XP_017060769.1|DFIC
