Orthogroup	DELE.longest_only	DEUG.longest_only
OG0010402	LOC108141942|XP_017121071.1|DELE	LOC108110811|XP_017075531.1|DEUG
OG0010403	LOC108141797|XP_017120844.1|DELE	LOC108110656|XP_017075257.1|DEUG
OG0010404	LOC108139064|XP_017117174.1|DELE	LOC108114868|XP_017081511.1|DEUG
OG0010405	LOC108139078|XP_017117190.1|DELE	LOC108114869|XP_017081512.1|DEUG
OG0010406	LOC108138868|XP_017116884.1|DELE	LOC108114852|XP_017081487.1|DEUG
OG0010407	LOC108141716|XP_017120698.1|DELE	LOC108113419|XP_017079462.1|DEUG
OG0010408	LOC108138010|XP_017115469.1|DELE	LOC108104050|XP_017065386.1|DEUG
OG0010409	LOC108150522|XP_017134237.1|DELE	LOC108105186|XP_017067125.1|DEUG
OG0010410	LOC108138005|XP_017115463.1|DELE	LOC108105198|XP_017067140.1|DEUG
OG0010411	LOC108145611|XP_017126636.1|DELE	LOC108113752|XP_017079939.1|DEUG
OG0010412	LOC108141753|XP_017120738.1|DELE	LOC108115452|XP_017082378.1|DEUG
OG0010413	LOC108147915|XP_017130169.1|DELE	LOC108111204|XP_017076090.1|DEUG
OG0010414	LOC108147920|XP_017130174.1|DELE	LOC108110591|XP_017075177.1|DEUG
OG0010415	LOC108150734|XP_017134524.1|DELE	LOC108107145|XP_017070038.1|DEUG
OG0010416	LOC108134484|XP_017110292.1|DELE	LOC108111597|XP_017076612.1|DEUG
OG0010417	LOC108134485|XP_017110293.1|DELE	LOC108110608|XP_017075195.1|DEUG
OG0010418	LOC108135316|XP_017111491.1|DELE	LOC108110861|XP_017075596.1|DEUG
OG0010419	LOC108135308|XP_017111482.1|DELE	LOC108110487|XP_017075053.1|DEUG
OG0010420	LOC108150417|XP_017134062.1|DELE	LOC108103781|XP_017064945.1|DEUG
OG0010421	LOC108147899|XP_017130149.1|DELE	LOC108110869|XP_017075608.1|DEUG
OG0010422	LOC108138231|XP_017115845.1|DELE	LOC108108136|XP_017071555.1|DEUG
OG0010423	LOC108138749|XP_017116639.1|DELE	LOC108107141|XP_017070034.1|DEUG
OG0010424	LOC108138058|XP_017115523.1|DELE	LOC108108100|XP_017071494.1|DEUG
OG0010425	LOC108149232|XP_017132157.1|DELE	LOC108105641|XP_017067818.1|DEUG
OG0010426	LOC108149261|XP_017132191.1|DELE	LOC108105649|XP_017067825.1|DEUG
OG0010427	LOC108149289|XP_017132221.1|DELE	LOC108115438|XP_017082362.1|DEUG
OG0010428	LOC108149444|XP_017132524.1|DELE	LOC108115535|XP_017082526.1|DEUG
OG0010429	LOC108138075|XP_017115540.1|DELE	LOC108106915|XP_017069655.1|DEUG
OG0010430	LOC108147978|XP_017130274.1|DELE	LOC108110932|XP_017075710.1|DEUG
OG0010431	LOC108134772|XP_017110708.1|DELE	LOC108111210|XP_017076096.1|DEUG
OG0010432	LOC108134773|XP_017110709.1|DELE	LOC108111231|XP_017076123.1|DEUG
OG0010433	LOC108134684|XP_017110571.1|DELE	LOC108110988|XP_017075786.1|DEUG
OG0010434	LOC108147903|XP_017130152.1|DELE	LOC108110791|XP_017075502.1|DEUG
OG0010435	LOC108147799|XP_017130027.1|DELE	LOC108102689|XP_017063319.1|DEUG
OG0010436	LOC108150740|XP_017134532.1|DELE	LOC108111633|XP_017076656.1|DEUG
OG0010437	LOC108135276|XP_017111444.1|DELE	LOC108107137|XP_017070027.1|DEUG
OG0010438	LOC108135212|XP_017111326.1|DELE	LOC108114793|XP_017081394.1|DEUG
OG0010439	LOC108135208|XP_017111321.1|DELE	LOC108114792|XP_017081392.1|DEUG
OG0010440	LOC108150436|XP_017134083.1|DELE	LOC108118415|XP_017086580.1|DEUG
OG0010441	LOC108150524|XP_017134241.1|DELE	LOC108118492|XP_017086715.1|DEUG
OG0010442	LOC108141561|XP_017120494.1|DELE	LOC108111729|XP_017076771.1|DEUG
OG0010443	LOC108138072|XP_017115536.1|DELE	LOC108105150|XP_017067074.1|DEUG
OG0010444	LOC108138073|XP_017115538.1|DELE	LOC108105153|XP_017067078.1|DEUG
OG0010445	LOC108147885|XP_017130132.1|DELE	LOC108110604|XP_017075191.1|DEUG
OG0010446	LOC108147796|XP_017130028.1|DELE	LOC108104172|XP_017065566.1|DEUG
OG0010447	LOC108147406|XP_017129332.1|DELE	LOC108109778|XP_017073944.1|DEUG
OG0010448	LOC108150276|XP_017133857.1|DELE	LOC108114517|XP_017081031.1|DEUG
OG0010449	LOC108146624|XP_017128157.1|DELE	LOC108107663|XP_017070739.1|DEUG
OG0010450	LOC108146547|XP_017128080.1|DELE	LOC108104637|XP_017066301.1|DEUG
OG0010451	LOC108146521|XP_017128047.1|DELE	LOC108107602|XP_017070656.1|DEUG
OG0010452	LOC108142633|XP_017122113.1|DELE	LOC108117374|XP_017085249.1|DEUG
OG0010453	LOC108142542|XP_017121957.1|DELE	LOC108117385|XP_017085269.1|DEUG
OG0010454	LOC108146790|XP_017128446.1|DELE	LOC108114056|XP_017080299.1|DEUG
OG0010455	LOC108150241|XP_017133792.1|DELE	LOC108117388|XP_017085274.1|DEUG
OG0010456	LOC108135711|XP_017112044.1|DELE	LOC108108605|XP_017072193.1|DEUG
OG0010457	LOC108145743|XP_017126795.1|DELE	LOC108107680|XP_017070757.1|DEUG
OG0010458	LOC108145730|XP_017126782.1|DELE	LOC108107657|XP_017070732.1|DEUG
OG0010459	LOC108145771|XP_017126829.1|DELE	LOC108107702|XP_017070797.1|DEUG
OG0010460	LOC108145620|XP_017126645.1|DELE	LOC108107513|XP_017070544.1|DEUG
OG0010461	LOC108145757|XP_017126813.1|DELE	LOC108107757|XP_017070919.1|DEUG
OG0010462	LOC108145838|XP_017126939.1|DELE	LOC108104690|XP_017066385.1|DEUG
OG0010463	LOC108145633|XP_017126658.1|DELE	LOC108113902|XP_017080097.1|DEUG
OG0010464	LOC108145689|XP_017126736.1|DELE	LOC108114266|XP_017080652.1|DEUG
OG0010465	LOC108145664|XP_017126706.1|DELE	LOC108114284|XP_017080669.1|DEUG
OG0010466	LOC108145701|XP_017126750.1|DELE	LOC108113965|XP_017080168.1|DEUG
OG0010467	LOC108145783|XP_017126843.1|DELE	LOC108113968|XP_017080173.1|DEUG
OG0010468	LOC108142403|XP_017121738.1|DELE	LOC108114294|XP_017080684.1|DEUG
OG0010469	LOC108145777|XP_017126836.1|DELE	LOC108102852|XP_017063538.1|DEUG
OG0010470	LOC108142747|XP_017122263.1|DELE	LOC108109820|XP_017074040.1|DEUG
OG0010471	LOC108135520|XP_017111755.1|DELE	LOC108109776|XP_017073942.1|DEUG
OG0010472	LOC108145768|XP_017126826.1|DELE	LOC108103597|XP_017064614.1|DEUG
OG0010473	LOC108147480|XP_017129519.1|DELE	LOC108108194|XP_017071635.1|DEUG
OG0010474	LOC108142334|XP_017121577.1|DELE	LOC108107706|XP_017070801.1|DEUG
OG0010475	LOC108142376|XP_017121697.1|DELE	LOC108114235|XP_017080595.1|DEUG
OG0010476	LOC108150269|XP_017133840.1|DELE	LOC108114622|XP_017081177.1|DEUG
OG0010477	LOC108145807|XP_017126885.1|DELE	LOC108107719|XP_017070828.1|DEUG
OG0010478	LOC108142715|XP_017122225.1|DELE	LOC108104918|XP_017066757.1|DEUG
OG0010479	LOC108142241|XP_017121448.1|DELE	LOC108104895|XP_017066715.1|DEUG
OG0010480	LOC108135515|XP_017111749.1|DELE	LOC108114028|XP_017080264.1|DEUG
OG0010481	LOC108135623|XP_017111931.1|DELE	LOC108108564|XP_017072135.1|DEUG
OG0010482	LOC108146936|XP_017128676.1|DELE	LOC108107824|XP_017071063.1|DEUG
OG0010483	LOC108143186|XP_017122924.1|DELE	LOC108105945|XP_017068230.1|DEUG
OG0010484	LOC108138361|XP_017116019.1|DELE	LOC108116739|XP_017084246.1|DEUG
OG0010485	LOC108142193|XP_017121367.1|DELE	LOC108107578|XP_017070627.1|DEUG
OG0010486	LOC108143157|XP_017122893.1|DELE	LOC108108700|XP_017072295.1|DEUG
OG0010487	LOC108135578|XP_017111859.1|DELE	LOC108114391|XP_017080848.1|DEUG
OG0010488	LOC108135617|XP_017111922.1|DELE	LOC108108614|XP_017072202.1|DEUG
OG0010489	LOC108143192|XP_017122933.1|DELE	LOC108105926|XP_017068196.1|DEUG
OG0010490	LOC108147036|XP_017128784.1|DELE	LOC108104768|XP_017066493.1|DEUG
OG0010491	LOC108143667|XP_017123667.1|DELE	LOC108112395|XP_017077726.1|DEUG
OG0010492	LOC108135486|XP_017111718.1|DELE	LOC108108467|XP_017072013.1|DEUG
OG0010493	LOC108135542|XP_017111779.1|DELE	LOC108108454|XP_017071997.1|DEUG
OG0010494	LOC108143141|XP_017122877.1|DELE	LOC108116745|XP_017084253.1|DEUG
OG0010495	LOC108146800|XP_017128468.1|DELE	LOC108113866|XP_017080069.1|DEUG
OG0010496	LOC108146684|XP_017128230.1|DELE	LOC108113845|XP_017080045.1|DEUG
OG0010497	LOC108146984|XP_017128730.1|DELE	LOC108113836|XP_017080035.1|DEUG
OG0010498	LOC108143336|XP_017123145.1|DELE	LOC108104467|XP_017066020.1|DEUG
OG0010499	LOC108145403|XP_017126291.1|DELE	LOC108108979|XP_017072724.1|DEUG
OG0010500	LOC108145343|XP_017126221.1|DELE	LOC108108869|XP_017072576.1|DEUG
OG0010501	LOC108149715|XP_017132969.1|DELE	LOC108106380|XP_017068858.1|DEUG
OG0010502	LOC108136005|XP_017112420.1|DELE	LOC108104288|XP_017065748.1|DEUG
OG0010503	LOC108144265|XP_017124435.1|DELE	LOC108106308|XP_017068768.1|DEUG
OG0010504	LOC108149042|XP_017131875.1|DELE	LOC108111908|XP_017077035.1|DEUG, LOC108111907|XP_017077034.1|DEUG
OG0010505	LOC108149943|XP_017133350.1|DELE	LOC108113007|XP_017078916.1|DEUG
OG0010506	LOC108145083|XP_017125757.1|DELE	LOC108112860|XP_017078674.1|DEUG
OG0010507	LOC108144252|XP_017124421.1|DELE	LOC108107230|XP_017070138.1|DEUG
OG0010508	LOC108143432|XP_017123335.1|DELE	LOC108109042|XP_017072828.1|DEUG
OG0010509	LOC108144104|XP_017124236.1|DELE	LOC108106340|XP_017068809.1|DEUG
OG0010510	LOC108144115|XP_017124246.1|DELE	LOC108112930|XP_017078811.1|DEUG
OG0010511	LOC108144865|XP_017125505.1|DELE	LOC108113081|XP_017079015.1|DEUG
OG0010512	LOC108144780|XP_017125380.1|DELE	LOC108107476|XP_017070511.1|DEUG
OG0010513	LOC108144245|XP_017124413.1|DELE	LOC108107229|XP_017070137.1|DEUG
OG0010514	LOC108144877|XP_017125524.1|DELE	LOC108107447|XP_017070478.1|DEUG
OG0010515	LOC108144243|XP_017124411.1|DELE	LOC108106387|XP_017068882.1|DEUG
OG0010516	LOC108145391|XP_017126275.1|DELE	LOC108105401|XP_017067434.1|DEUG
OG0010517	LOC108143582|XP_017123587.1|DELE	LOC108108969|XP_017072713.1|DEUG
OG0010518	LOC108144650|XP_017125184.1|DELE	LOC108112687|XP_017078368.1|DEUG
OG0010519	LOC108144203|XP_017124361.1|DELE	LOC108104470|XP_017066024.1|DEUG
OG0010520	LOC108149708|XP_017132963.1|DELE	LOC108106794|XP_017069528.1|DEUG
OG0010521	LOC108137916|XP_017115345.1|DELE	LOC108106375|XP_017068855.1|DEUG
OG0010522	LOC108145395|XP_017126282.1|DELE	LOC108104452|XP_017066004.1|DEUG
OG0010523	LOC108145546|XP_017126535.1|DELE	LOC108104448|XP_017065998.1|DEUG
OG0010524	LOC108143718|XP_017123742.1|DELE	LOC108112899|XP_017078746.1|DEUG
OG0010525	LOC108143373|XP_017123181.1|DELE	LOC108108903|XP_017072616.1|DEUG
OG0010526	LOC108143365|XP_017123175.1|DELE	LOC108108966|XP_017072710.1|DEUG
OG0010527	LOC108142060|XP_017121234.1|DELE	LOC108112152|XP_017077389.1|DEUG
OG0010528	LOC108135373|XP_017111552.1|DELE	LOC108112260|XP_017077572.1|DEUG
OG0010529	LOC108135360|XP_017111540.1|DELE	LOC108112413|XP_017077743.1|DEUG
OG0010530	LOC108144556|XP_017125024.1|DELE	LOC108112947|XP_017078835.1|DEUG
OG0010531	LOC108143923|XP_017123996.1|DELE	LOC108113733|XP_017079910.1|DEUG
OG0010532	LOC108143835|XP_017123874.1|DELE	LOC108109492|XP_017073518.1|DEUG, LOC108109401|XP_017073388.1|DEUG
OG0010533	LOC108135662|XP_017111984.1|DELE	LOC108108650|XP_017072242.1|DEUG
OG0010534	LOC108140432|XP_017118647.1|DELE	LOC108110170|XP_017074583.1|DEUG
OG0010535	LOC108136843|XP_017113755.1|DELE	LOC108117128|XP_017084850.1|DEUG
OG0010536	LOC108136718|XP_017113531.1|DELE	LOC108117074|XP_017084735.1|DEUG
OG0010537	LOC108143837|XP_017123875.1|DELE	LOC108109442|XP_017073431.1|DEUG
OG0010538	LOC108140577|XP_017118942.1|DELE	LOC108116366|XP_017083686.1|DEUG
OG0010539	LOC108143724|XP_017123747.1|DELE	LOC108109402|XP_017073389.1|DEUG
OG0010540	LOC108148918|XP_017131722.1|DELE	LOC108111395|XP_017076319.1|DEUG
OG0010541	LOC108150150|XP_017133606.1|DELE	LOC108114449|XP_017080938.1|DEUG
OG0010542	LOC108148351|XP_017130855.1|DELE	LOC108113180|XP_017079193.1|DEUG
OG0010543	LOC108148445|XP_017130969.1|DELE	LOC108111365|XP_017076287.1|DEUG
OG0010544	LOC108150136|XP_017133596.1|DELE	LOC108116833|XP_017084373.1|DEUG
OG0010545	LOC108136993|XP_017113977.1|DELE	LOC108117004|XP_017084660.1|DEUG
OG0010546	LOC108135744|XP_017112066.1|DELE	LOC108117190|XP_017084980.1|DEUG
OG0010547	LOC108135738|XP_017112061.1|DELE	LOC108117191|XP_017084981.1|DEUG
OG0010548	LOC108148569|XP_017131104.1|DELE	LOC108113556|XP_017079638.1|DEUG
OG0010549	LOC108135801|XP_017112162.1|DELE	LOC108111773|XP_017076829.1|DEUG
OG0010550	LOC108149022|XP_017131858.1|DELE	LOC108111418|XP_017076365.1|DEUG
OG0010551	LOC108148552|XP_017131088.1|DELE	LOC108111389|XP_017076313.1|DEUG
OG0010552	LOC108143800|XP_017123811.1|DELE	LOC108104220|XP_017065652.1|DEUG
OG0010553	LOC108143765|XP_017123783.1|DELE	LOC108104218|XP_017065650.1|DEUG
OG0010554	LOC108147308|XP_017129221.1|DELE	LOC108115846|XP_017082948.1|DEUG
OG0010555	LOC108137393|XP_017114541.1|DELE	LOC108115600|XP_017082615.1|DEUG
OG0010556	LOC108147253|XP_017129139.1|DELE	LOC108113543|XP_017079626.1|DEUG
OG0010557	LOC108136725|XP_017113539.1|DELE	LOC108116300|XP_017083578.1|DEUG
OG0010558	LOC108147222|XP_017129090.1|DELE	LOC108116512|XP_017083937.1|DEUG
OG0010559	LOC108147126|XP_017128907.1|DELE	LOC108113523|XP_017079603.1|DEUG
OG0010560	LOC108148406|XP_017130928.1|DELE	LOC108116707|XP_017084212.1|DEUG
OG0010561	LOC108136746|XP_017113578.1|DELE	LOC108105254|XP_017067217.1|DEUG
OG0010562	LOC108150020|XP_017133471.1|DELE	LOC108116523|XP_017083949.1|DEUG
OG0010563	LOC108134676|XP_017110566.1|DELE	LOC108116361|XP_017083674.1|DEUG
OG0010564	LOC108148709|XP_017131359.1|DELE	LOC108116066|XP_017083266.1|DEUG
OG0010565	LOC108148486|XP_017131009.1|DELE	LOC108111393|XP_017076317.1|DEUG
OG0010566	LOC108148630|XP_017131228.1|DELE	LOC108111332|XP_017076242.1|DEUG
OG0010567	LOC108136719|XP_017113532.1|DELE	LOC108117060|XP_017084721.1|DEUG
OG0010568	LOC108148519|XP_017131046.1|DELE	LOC108111330|XP_017076239.1|DEUG
OG0010569	LOC108143796|XP_017123808.1|DELE	LOC108113495|XP_017079569.1|DEUG
OG0010570	LOC108148527|XP_017131053.1|DELE	LOC108113545|XP_017079628.1|DEUG
OG0010571	LOC108136938|XP_017113903.1|DELE	LOC108117173|XP_017084946.1|DEUG
OG0010572	LOC108143791|XP_017123804.1|DELE	LOC108109422|XP_017073409.1|DEUG
OG0010573	LOC108143108|XP_017122819.1|DELE	LOC108117558|XP_017085556.1|DEUG
OG0010574	LOC108142941|XP_017122525.1|DELE	LOC108117477|XP_017085388.1|DEUG, LOC108104058|XP_017065450.1|DEUG
OG0010575	LOC108142900|XP_017122476.1|DELE	LOC108104000|XP_017065279.1|DEUG
OG0010576	LOC108135079|XP_017111132.1|DELE	LOC108108380|XP_017071916.1|DEUG
OG0010577	LOC108140403|XP_017118606.1|DELE	LOC108117066|XP_017084728.1|DEUG
OG0010578	LOC108148965|XP_017131792.1|DELE	LOC108111294|XP_017076174.1|DEUG
OG0010579	LOC108150105|XP_017133561.1|DELE	LOC108116158|XP_017083382.1|DEUG
OG0010580	LOC108140816|XP_017119311.1|DELE	LOC108106434|XP_017069003.1|DEUG
OG0010582	LOC108147170|XP_017128990.1|DELE	LOC108116006|XP_017083171.1|DEUG
OG0010583	LOC108140820|XP_017119315.1|DELE	LOC108111593|XP_017076603.1|DEUG
OG0010584	LOC108139188|XP_017117302.1|DELE	LOC108105219|XP_017067171.1|DEUG
OG0010585	LOC108139110|XP_017117212.1|DELE	LOC108111937|XP_017077135.1|DEUG, LOC108116854|XP_017084398.1|DEUG
OG0010586	LOC108141014|XP_017119580.1|DELE	LOC108114941|XP_017081615.1|DEUG, LOC108114928|XP_017081603.1|DEUG
OG0010587	LOC108148532|XP_017131061.1|DELE	LOC108111270|XP_017076147.1|DEUG
OG0010588	LOC108148941|XP_017131762.1|DELE	LOC108115877|XP_017083006.1|DEUG
OG0010589	LOC108143500|XP_017123446.1|DELE	LOC108109198|XP_017073123.1|DEUG
OG0010590	LOC108138915|XP_017116963.1|DELE	LOC108106066|XP_017068413.1|DEUG
OG0010591	LOC108147910|XP_017130161.1|DELE	LOC108111202|XP_017076088.1|DEUG
OG0010592	LOC108150408|XP_017134055.1|DELE	LOC108118410|XP_017086575.1|DEUG
OG0010593	LOC108142534|XP_017121949.1|DELE	LOC108114485|XP_017080992.1|DEUG
OG0010594	LOC108142530|XP_017121944.1|DELE	LOC108102736|XP_017063373.1|DEUG
OG0010595	LOC108142354|XP_017121644.1|DELE	LOC108107803|XP_017071020.1|DEUG
OG0010596	LOC108146661|XP_017128200.1|DELE	LOC108105964|XP_017068255.1|DEUG
OG0010597	LOC108150286|XP_017133875.1|DELE	LOC108114324|XP_017080731.1|DEUG
OG0010598	LOC108143165|XP_017122899.1|DELE	LOC108116733|XP_017084239.1|DEUG
OG0010599	LOC108149219|XP_017132139.1|DELE	LOC108110624|XP_017075212.1|DEUG
OG0010600	LOC108149255|XP_017132186.1|DELE	LOC108110495|XP_017075064.1|DEUG
OG0010601	LOC108149361|XP_017132348.1|DELE	LOC108105810|XP_017068038.1|DEUG
OG0010603	LOC108140433|XP_017118649.1|DELE	LOC108110190|XP_017074631.1|DEUG
OG0010612	LOC108148185|XP_017130583.1|DELE	LOC108113447|XP_017079508.1|DEUG
OG0010619	LOC108147483|XP_017129526.1|DELE	LOC108109882|XP_017074172.1|DEUG
OG0010621	LOC108149247|XP_017132173.1|DELE	LOC108110477|XP_017075037.1|DEUG
OG0010624	LOC108142894|XP_017122469.1|DELE	LOC108112800|XP_017078580.1|DEUG
OG0010626	LOC108140444|XP_017118664.1|DELE	LOC108110165|XP_017074577.1|DEUG
OG0010627	LOC108148755|XP_017131446.1|DELE	LOC108115574|XP_017082571.1|DEUG
OG0010629	LOC108147109|XP_017128888.1|DELE	LOC108116977|XP_017084627.1|DEUG
OG0010630	LOC108140494|XP_017118759.1|DELE	LOC108110163|XP_017074574.1|DEUG
OG0010631	LOC108150080|XP_017133534.1|DELE	LOC108113478|XP_017079550.1|DEUG
OG0010632	LOC108143404|XP_017123277.1|DELE	LOC108104480|XP_017066069.1|DEUG
OG0010633	LOC108145071|XP_017125741.1|DELE	LOC108106404|XP_017068904.1|DEUG
OG0010634	LOC108149126|XP_017132020.1|DELE	LOC108112046|XP_017077288.1|DEUG
OG0010635	LOC108144899|XP_017125549.1|DELE	LOC108107383|XP_017070384.1|DEUG
OG0010636	LOC108144292|XP_017124469.1|DELE	LOC108106232|XP_017068646.1|DEUG
OG0010637	LOC108148066|XP_017130408.1|DELE	LOC108111114|XP_017075951.1|DEUG
OG0010638	LOC108137734|XP_017115122.1|DELE	LOC108109992|XP_017074316.1|DEUG
OG0010642	LOC108135947|XP_017112391.1|DELE	LOC108118285|XP_017086376.1|DEUG
OG0010644	LOC108138501|XP_017116212.1|DELE	LOC108109735|XP_017073874.1|DEUG
OG0010645	LOC108137646|XP_017114961.1|DELE	LOC108103801|XP_017064971.1|DEUG
OG0010646	LOC108145691|XP_017126738.1|DELE	LOC108114286|XP_017080671.1|DEUG
OG0010648	LOC108146577|XP_017128087.1|DELE	LOC108102743|XP_017063380.1|DEUG
OG0010651	LOC108145791|XP_017126850.1|DELE	LOC108114282|XP_017080668.1|DEUG
OG0010653	LOC108143824|XP_017123850.1|DELE	LOC108113711|XP_017079880.1|DEUG
OG0010655	LOC108136105|XP_017112573.1|DELE	LOC108118236|XP_017086309.1|DEUG
OG0010657	LOC108148164|XP_017130552.1|DELE	LOC108110081|XP_017074458.1|DEUG
OG0010658	LOC108149955|XP_017133360.1|DELE	LOC108103951|XP_017065204.1|DEUG
OG0010659	LOC108149910|XP_017133300.1|DELE	LOC108103534|XP_017064551.1|DEUG
OG0010660	LOC108149917|XP_017133321.1|DELE	LOC108103537|XP_017064555.1|DEUG
OG0010661	LOC108134840|XP_017110791.1|DELE	LOC108105002|XP_017066867.1|DEUG
OG0010663	LOC108144029|XP_017124152.1|DELE	LOC108109669|XP_017073736.1|DEUG
OG0010664	LOC108147704|XP_017129916.1|DELE	LOC108104994|XP_017066860.1|DEUG
OG0010665	LOC108136549|XP_017113337.1|DELE	LOC108109923|XP_017074213.1|DEUG
OG0010667	LOC108137088|XP_017114103.1|DELE	LOC108102975|XP_017063773.1|DEUG
OG0010668	LOC108137609|XP_017114872.1|DELE	LOC108103805|XP_017064974.1|DEUG
OG0010669	LOC108138466|XP_017116163.1|DELE	LOC108117437|XP_017085346.1|DEUG
OG0010670	LOC108140597|XP_017118997.1|DELE	LOC108118145|XP_017086192.1|DEUG
OG0010671	LOC108140873|XP_017119392.1|DELE	LOC108118150|XP_017086196.1|DEUG
OG0010672	LOC108146980|XP_017128726.1|DELE	LOC108113861|XP_017080064.1|DEUG
OG0010673	LOC108137316|XP_017114431.1|DELE	LOC108105388|XP_017067421.1|DEUG
OG0010674	LOC108136300|XP_017112876.1|DELE	LOC108103694|XP_017064777.1|DEUG
OG0010675	LOC108135882|XP_017112274.1|DELE	LOC108105330|XP_017067313.1|DEUG, LOC108105320|XP_017067300.1|DEUG
OG0010676	LOC108137282|XP_017114377.1|DELE	LOC108109640|XP_017073706.1|DEUG
OG0010677	LOC108144352|XP_017124593.1|DELE	LOC108117599|XP_017085604.1|DEUG
OG0010678	LOC108136607|XP_017113414.1|DELE	LOC108110004|XP_017074331.1|DEUG
OG0010679	LOC108136033|XP_017112454.1|DELE	LOC108105804|XP_017068034.1|DEUG
OG0010680	LOC108149898|XP_017133291.1|DELE, LOC108138446|XP_017116135.1|DELE	LOC108104983|XP_017066844.1|DEUG
OG0010681	LOC108138473|XP_017116171.1|DELE	LOC108104960|XP_017066815.1|DEUG
OG0010682	LOC108138486|XP_017116177.1|DELE	LOC108104959|XP_017066814.1|DEUG
OG0010683	LOC108138712|XP_017116552.1|DELE	LOC108105750|XP_017067958.1|DEUG
OG0010684	LOC108138704|XP_017116540.1|DELE	LOC108105770|XP_017067982.1|DEUG
OG0010685	LOC108134558|XP_017110399.1|DELE	LOC108115441|XP_017082366.1|DEUG
OG0010686	LOC108149285|XP_017132218.1|DELE	LOC108105759|XP_017067968.1|DEUG
OG0010687	LOC108141656|XP_017120615.1|DELE	LOC108111002|XP_017075801.1|DEUG
OG0010688	LOC108138290|XP_017115934.1|DELE	LOC108104022|XP_017065343.1|DEUG
OG0010689	LOC108138062|XP_017115527.1|DELE	LOC108106918|XP_017069658.1|DEUG
OG0010690	LOC108135349|XP_017111529.1|DELE	LOC108111228|XP_017076118.1|DEUG
OG0010691	LOC108135334|XP_017111514.1|DELE	LOC108110711|XP_017075344.1|DEUG
OG0010692	LOC108135318|XP_017111493.1|DELE	LOC108110709|XP_017075341.1|DEUG
OG0010693	LOC108141775|XP_017120766.1|DELE	LOC108115454|XP_017082380.1|DEUG
OG0010694	LOC108138038|XP_017115500.1|DELE	LOC108107909|XP_017071218.1|DEUG
OG0010695	LOC108138067|XP_017115532.1|DELE	LOC108106898|XP_017069636.1|DEUG
OG0010697	LOC108135273|XP_017111440.1|DELE	LOC108107094|XP_017069963.1|DEUG
OG0010698	LOC108135226|XP_017111344.1|DELE	LOC108106934|XP_017069688.1|DEUG
OG0010699	LOC108135210|XP_017111324.1|DELE	LOC108114791|XP_017081391.1|DEUG
OG0010700	LOC108138034|XP_017115496.1|DELE	LOC108105157|XP_017067081.1|DEUG
OG0010701	LOC108148061|XP_017130403.1|DELE	LOC108110587|XP_017075173.1|DEUG
OG0010702	LOC108137834|XP_017115249.1|DELE	LOC108110570|XP_017075155.1|DEUG
OG0010703	LOC108149296|XP_017132234.1|DELE	LOC108111124|XP_017075966.1|DEUG
OG0010704	LOC108149190|XP_017132106.1|DELE	LOC108110617|XP_017075205.1|DEUG
OG0010705	LOC108147395|XP_017129320.1|DELE	LOC108109782|XP_017073950.1|DEUG
OG0010706	LOC108150263|XP_017133833.1|DELE	LOC108114353|XP_017080782.1|DEUG
OG0010707	LOC108146270|XP_017127699.1|DELE	LOC108107654|XP_017070729.1|DEUG
OG0010709	LOC108146632|XP_017128166.1|DELE	LOC108114002|XP_017080239.1|DEUG
OG0010710	LOC108145809|XP_017126888.1|DELE	LOC108107712|XP_017070806.1|DEUG
OG0010711	LOC108141012|XP_017119578.1|DELE	LOC108115047|XP_017081784.1|DEUG
OG0010713	LOC108135626|XP_017111935.1|DELE	LOC108108567|XP_017072144.1|DEUG
OG0010715	LOC108142623|XP_017122101.1|DELE	LOC108107889|XP_017071171.1|DEUG
OG0010716	LOC108143151|XP_017122888.1|DELE	LOC108108803|XP_017072474.1|DEUG
OG0010717	LOC108136089|XP_017112546.1|DELE	LOC108118216|XP_017086275.1|DEUG
OG0010718	LOC108143193|XP_017122934.1|DELE	LOC108105927|XP_017068197.1|DEUG
OG0010719	LOC108140992|XP_017119556.1|DELE	LOC108115118|XP_017081858.1|DEUG
OG0010720	LOC108136101|XP_017112566.1|DELE	LOC108118260|XP_017086340.1|DEUG
OG0010721	LOC108136136|XP_017112619.1|DELE	LOC108118245|XP_017086323.1|DEUG
OG0010722	LOC108149088|XP_017131972.1|DELE	LOC108112674|XP_017078307.1|DEUG
OG0010723	LOC108143167|XP_017122900.1|DELE	LOC108116748|XP_017084256.1|DEUG
OG0010724	LOC108145385|XP_017126269.1|DELE	LOC108109015|XP_017072777.1|DEUG
OG0010725	LOC108145412|XP_017126303.1|DELE	LOC108108961|XP_017072705.1|DEUG
OG0010726	LOC108137915|XP_017115344.1|DELE	LOC108112420|XP_017077752.1|DEUG
OG0010727	LOC108145099|XP_017125779.1|DELE	LOC108112724|XP_017078452.1|DEUG
OG0010728	LOC108147341|XP_017129257.1|DELE	LOC108112408|XP_017077738.1|DEUG
OG0010729	LOC108145095|XP_017125776.1|DELE	LOC108106396|XP_017068893.1|DEUG
OG0010730	LOC108144918|XP_017125570.1|DELE	LOC108112392|XP_017077721.1|DEUG
OG0010731	LOC108143333|XP_017123141.1|DELE	LOC108108954|XP_017072697.1|DEUG
